Orthogroup	Brassica_oleracea	Cardamine_hirsuta
OG0008236	XP_013605078.1, XP_013585621.1	CARHR001330
OG0008237	XP_013602196.1	CARHR001760
OG0008238	XP_013603187.1, XP_013584896.1	CARHR001770
OG0008239	XP_013639080.1	CARHR001880
OG0008240	XP_013638392.1, XP_013602038.1	CARHR002200
OG0008241	XP_013586609.1, XP_013604831.1	CARHR002320
OG0008242	XP_013604416.1, XP_013605003.1	CARHR002460
OG0008243	XP_013603152.1, XP_013584630.1	CARHR002510
OG0008244	XP_013584347.1, XP_013600163.1	CARHR002570
OG0008245	XP_013605389.1, XP_013586988.1	CARHR005920, CARHR002620
OG0008246	XP_013605617.1, XP_013637694.1	CARHR002720
OG0008247	XP_013585140.1, XP_013603503.1	CARHR002910
OG0008248	XP_013599918.1, XP_013585139.1	CARHR002930
OG0008249	XP_013638753.1, XP_013600123.1	CARHR002940
OG0008250	XP_013586891.1, XP_013617653.1, XP_013600918.1	CARHR003070
OG0008251	XP_013602695.1, XP_013583971.1	CARHR003150
OG0008252	XP_013638560.1	CARHR003320
OG0008253	XP_013602211.1, XP_013637817.1	CARHR003360
OG0008254	XP_013605236.1	CARHR003520
OG0008255	XP_013598546.1, XP_013600609.1	CARHR231670
OG0008256	XP_013604925.1, XP_013584320.1	CARHR003770
OG0008257	XP_013604466.1, XP_013584246.1	CARHR003900
OG0008258	XP_013602354.1, XP_013585532.1	CARHR003910
OG0008259	XP_013603297.1	CARHR004270
OG0008260	XP_013603594.1, XP_013584473.1	CARHR004450
OG0008261	XP_013639105.1, XP_013603655.1	CARHR004770
OG0008262	XP_013638629.1, XP_013602080.1	CARHR004850
OG0008263	XP_013584072.1, XP_013602801.1	CARHR004880
OG0008264	XP_013587381.1	CARHR004920, CARHR054160, CARHR054150
OG0008265	XP_013637957.1, XP_013599680.1	CARHR004960
OG0008266	XP_013600657.1	CARHR005270
OG0008267	XP_013585178.1, XP_013600070.1	CARHR005310
OG0008268	XP_013587254.1, XP_013605076.1	CARHR005390
OG0008269	XP_013602079.1, XP_013586035.1	CARHR005400
OG0008270	XP_013603546.1	CARHR005510
OG0008271	XP_013599470.1, XP_013637665.1	CARHR005590
OG0008272	XP_013583928.1, XP_013600103.1, XP_013599531.1	CARHR005740
OG0008273	XP_013583567.1, XP_013604046.1	CARHR006020
OG0008274	XP_013599784.1, XP_013587596.1	CARHR006080
OG0008275	XP_013583525.1, XP_013600293.1	CARHR006470
OG0008276	XP_013602966.1, XP_013599463.1	CARHR006490
OG0008277	XP_013602546.1, XP_013638276.1	CARHR006740
OG0008278	XP_013604673.1, XP_013586504.1	CARHR006920
OG0008279	XP_013587440.1, XP_013600111.1	CARHR006940
OG0008280	XP_013603469.1, XP_013584966.1	CARHR007010
OG0008281	XP_013605552.1, XP_013585958.1	CARHR007040
OG0008282	XP_013603723.1, XP_013585144.1	CARHR007450
OG0008283	XP_013614523.1, XP_013601866.1	CARHR007970, CARHR007960
OG0008284	XP_013602685.1	CARHR008070, CARHR008060
OG0008285	XP_013585619.1, XP_013605763.1	CARHR008440
OG0008286	XP_013586636.1, XP_013602494.1	CARHR008460
OG0008287	XP_013601862.1, XP_013586370.1	CARHR008510
OG0008288	XP_013639138.1, XP_013601405.1	CARHR008710
OG0008289	XP_013599466.1, XP_013586060.1	CARHR008900
OG0008290	XP_013600046.1, XP_013584269.1	CARHR009000
OG0008292	XP_013599687.1	CARHR265560
OG0008293	XP_013638154.1, XP_013604450.1	CARHR009630
OG0008294	XP_013604210.1, XP_013586019.1	CARHR009760
OG0008295	XP_013585785.1, XP_013599500.1	CARHR009970
OG0008296	XP_013605914.1, XP_013587245.1	CARHR010100
OG0008297	XP_013599710.1, XP_013586576.1	CARHR010130
OG0008298	XP_013599901.1	CARHR010150, CARHR010040
OG0008299	XP_013601936.1, XP_013587663.1	CARHR010230
OG0008300	XP_013602662.1, XP_013585984.1	CARHR010270
OG0008301	XP_013583645.1, XP_013600484.1, XP_013600489.1	CARHR010300
OG0008302	XP_013605159.1, XP_013587151.1	CARHR010380
OG0008303	XP_013585682.1, XP_013600806.1	CARHR010550
OG0008304	XP_013584612.1, XP_013603808.1	CARHR010780
OG0008305	XP_013598491.1, XP_013614961.1	CARHR233460
OG0008306	XP_013587073.1, XP_013605813.1	CARHR034020, CARHR011250
OG0008307	XP_013601926.1, XP_013583496.1	CARHR011340
OG0008308	XP_013605513.1, XP_013587164.1	CARHR011710
OG0008309	XP_013587163.1, XP_013605512.1	CARHR011720
OG0008310	XP_013638355.1	CARHR011780
OG0008311	XP_013610463.1	CARHR050140
OG0008312	XP_013602123.1, XP_013605123.1	CARHR012170
OG0008313	XP_013602118.1, XP_013605647.1	CARHR012190
OG0008314	XP_013600218.1, XP_013614394.1	CARHR012290
OG0008315	XP_013599985.1, XP_013638164.1	CARHR012710
OG0008316	XP_013602077.1, XP_013600422.1, XP_013584044.1	CARHR012740
OG0008317	XP_013638456.1	CARHR012790
OG0008318	XP_013602681.1, XP_013585101.1	CARHR012820
OG0008319	XP_013604090.1, XP_013603949.1	CARHR012970
OG0008320	XP_013605562.1, XP_013586905.1	CARHR013330
OG0008321	XP_013600467.1, XP_013638589.1	CARHR013370
OG0008322	XP_013600468.1, XP_013638590.1	CARHR013380
OG0008324	XP_013585772.1, XP_013585769.1	CARHR013710
OG0008325	XP_013603176.1	CARHR013930
OG0008326	XP_013605524.1, XP_013637909.1	CARHR014370
OG0008327	XP_013587043.1, XP_013604489.1	CARHR014340
OG0008328	XP_013602676.1	CARHR014580
OG0008329	XP_013638442.1, XP_013599688.1	CARHR014760
OG0008330	XP_013584580.1, XP_013603081.1, XP_013604845.1	CARHR014860
OG0008331	XP_013604844.1, XP_013584530.1	CARHR014870
OG0008332	XP_013585127.1	CARHR015030
OG0008333	XP_013603629.1, XP_013584683.1	CARHR015100
OG0008334	XP_013638950.1	CARHR015150
OG0008335	XP_013604736.1, XP_013586371.1	CARHR015270
OG0008337	XP_013600255.1, XP_013638207.1	CARHR015320
OG0008338	XP_013585902.1, XP_013604559.1	CARHR015800
OG0008339	XP_013584519.1, XP_013602004.1	CARHR015430
OG0008340	XP_013601823.1	CARHR144030
OG0008340	XP_013610840.1	CARHR144040
OG0008341	XP_013638445.1, XP_013638523.1, XP_013600016.1	CARHR015540
OG0008342	XP_013583412.1, XP_013600400.1, XP_013583852.1	CARHR015560
OG0008343	XP_013600496.1, XP_013583905.1	CARHR015630
OG0008344	XP_013586694.1, XP_013599819.1	CARHR015930
OG0008345	XP_013586695.1, XP_013599820.1	CARHR015940
OG0008346	XP_013586236.1, XP_013601819.1	CARHR016320
OG0008347	XP_013604399.1, XP_013586706.1	CARHR016740
OG0008348	XP_013583793.1, XP_013599667.1	CARHR017200
OG0008349	XP_013600265.1, XP_013586866.1	CARHR017310
OG0008350	XP_013592350.1, XP_013616208.1	CARHR056500
OG0008352	XP_013585265.1, XP_013599817.1	CARHR018790
OG0008353	XP_013585241.1, XP_013603348.1, XP_013603901.1	CARHR018850
OG0008354	XP_013604772.1, XP_013605719.1	CARHR018890
OG0008355	XP_013605718.1, XP_013638045.1	CARHR018970
OG0008356	XP_013603846.1, XP_013587136.1	CARHR018990
OG0008357	XP_013604130.1, XP_013605349.1	CARHR019240
OG0008358	XP_013604134.1, XP_013638083.1	CARHR019280
OG0008359	XP_013601680.1, XP_013605357.1, XP_013637753.1	CARHR019290
OG0008360	XP_013605678.1, XP_013603210.1	CARHR019510
OG0008361	XP_013599651.1, XP_013638885.1	CARHR019610
OG0008362	XP_013599652.1, XP_013605423.1	CARHR019620
OG0008363	XP_013587680.1, XP_013600719.1	CARHR019660
OG0008364	XP_013600509.1, XP_013638763.1	CARHR019890
OG0008365	XP_013604264.1, XP_013585823.1	CARHR020330
OG0008366	XP_013604469.1	CARHR020360
OG0008367	XP_013605138.1, XP_013586595.1	CARHR020370
OG0008368	XP_013596578.1	CARHR020420
OG0008369	XP_013639302.1, XP_013605530.1	CARHR020600
OG0008370	XP_013597592.1, XP_013585203.1	CARHR020790
OG0008371	XP_013587625.1, XP_013595372.1	CARHR020860
OG0008372	XP_013605408.1, XP_013587603.1, XP_013599196.1	CARHR021120
OG0008373	XP_013604079.1, XP_013598224.1, XP_013586583.1	CARHR021200
OG0008374	XP_013605073.1, XP_013586496.1	CARHR021270
OG0008375	XP_013587253.1, XP_013605566.1	CARHR021510
OG0008376	XP_013597185.1, XP_013638808.1	CARHR021730
OG0008377	XP_013598804.1, XP_013586024.1	CARHR021830
OG0008378	XP_013594098.1, XP_013584120.1	CARHR021860
OG0008379	XP_013585492.1, XP_013605268.1	CARHR021940
OG0008380	XP_013587033.1, XP_013605627.1	CARHR021950
OG0008381	XP_013587691.1, XP_013599220.1	CARHR022010
OG0008382	XP_013586277.1, XP_013605199.1	CARHR022060
OG0008383	XP_013583734.1, XP_013603644.1	CARHR022250
OG0008384	XP_013605403.1, XP_013637780.1	CARHR022430
OG0008385	XP_013595575.1, XP_013638634.1	CARHR022700
OG0008386	XP_013583669.1, XP_013598355.1	CARHR023420
OG0008387	XP_013621220.1, XP_013626914.1	CARHR255410
OG0008388	XP_013603022.1	CARHR023540
OG0008389	XP_013592466.1, XP_013591356.1	CARHR290940
OG0008390	XP_013591785.1, XP_013590761.1, XP_013619364.1	CARHR291160
OG0008391	XP_013588048.1, XP_013589526.1	CARHR064640
OG0008392	XP_013592397.1	CARHR064610
OG0008393	XP_013594895.1, XP_013591325.1	CARHR064500
OG0008394	XP_013592895.1, XP_013593511.1	CARHR064470
OG0008395	XP_013590312.1	CARHR064320
OG0008396	XP_013590515.1	CARHR064300
OG0008397	XP_013590514.1, XP_013590457.1, XP_013618746.1	CARHR064190
OG0008398	XP_013590130.1, XP_013590726.1	CARHR064060
OG0008399	XP_013616272.1, XP_013592385.1	CARHR063620
OG0008400	XP_013590671.1, XP_013620524.1	CARHR063530
OG0008401	XP_013616149.1, XP_013592605.1	CARHR063250
OG0008402	XP_013589755.1, XP_013621577.1	CARHR063240
OG0008404	XP_013638265.1	CARHR032330
OG0008405	XP_013592909.1	CARHR054100, CARHR054090, CARHR032640
OG0008406	XP_013610341.1	CARHR046870
OG0008407	XP_013608883.1	CARHR048140
OG0008408	XP_013612881.1	CARHR048150
OG0008409	XP_013613896.1	CARHR048160
OG0008411	XP_013607027.1, XP_013614592.1, XP_013606756.1	CARHR048650
OG0008412	XP_013623576.1, XP_013595756.1	CARHR027030
OG0008413	XP_013633943.1, XP_013609235.1, XP_013615136.1, XP_013609839.1	CARHR049530
OG0008414	XP_013584729.1, XP_013625820.1	CARHR027900
OG0008415	XP_013590813.1, XP_013634929.1	CARHR050580, CARHR050590
OG0008416	XP_013635550.1, XP_013616865.1, XP_013594477.1	CARHR050620
OG0008417	XP_013624118.1	CARHR050660
OG0008419	XP_013603731.1	CARHR217330
OG0008420	XP_013605729.1	CARHR052630
OG0008421	XP_013606371.1	CARHR053050
OG0008422	XP_013613192.1, XP_013586469.1	CARHR283800
OG0008423	XP_013607743.1, XP_013613352.1	CARHR283830
OG0008424	XP_013637079.1	CARHR053640
OG0008425	XP_013624735.1	CARHR054180
OG0008426	XP_013612773.1, XP_013604915.1	CARHR054490
OG0008427	XP_013623442.1	CARHR026260, CARHR026250
OG0008428	XP_013606701.1, XP_013613309.1	CARHR046570
OG0008429	XP_013611630.1, XP_013612709.1	CARHR046540
OG0008430	XP_013606824.1, XP_013615333.1, XP_013606869.1	CARHR046440
OG0008431	XP_013610036.1, XP_013610121.1	CARHR046330
OG0008432	XP_013600546.1	CARHR046190
OG0008433	XP_013598653.1	CARHR175320, CARHR175220
OG0008434	XP_013615579.1, XP_013597612.1	CARHR175020
OG0008435	XP_013597690.1, XP_013618167.1	CARHR174590
OG0008436	XP_013613504.1, XP_013606486.1	CARHR174520
OG0008437	XP_013618658.1, XP_013599069.1	CARHR173610
OG0008438	XP_013596660.1, XP_013617710.1	CARHR173580
OG0008439	XP_013607131.1, XP_013594047.1	CARHR178570
OG0008440	XP_013595412.1	CARHR178590
OG0008441	XP_013609339.1, XP_013596573.1	CARHR178780
OG0008444	XP_013606297.1, XP_013621150.1	CARHR252400
OG0008445	XP_013625665.1, XP_013609532.1	CARHR252520
OG0008446	XP_013611284.1, XP_013630419.1	CARHR252590
OG0008447	XP_013596413.1	CARHR237790
OG0008448	XP_013598367.1, XP_013589647.1	CARHR222550
OG0008449	XP_013604339.1, XP_013593284.1	CARHR222560
OG0008450	XP_013604108.1, XP_013590159.1	CARHR037730
OG0008451	XP_013591037.1, XP_013584336.1, XP_013625003.1	CARHR037770
OG0008452	XP_013602267.1, XP_013584897.1, XP_013619118.1	CARHR037940
OG0008453	XP_013613775.1, XP_013602984.1	CARHR038670
OG0008454	XP_013586258.1, XP_013600010.1	CARHR038850
OG0008455	XP_013590533.1, XP_013613709.1	CARHR039240
OG0008456	XP_013589929.1, XP_013592348.1	CARHR068260
OG0008457	XP_013600822.1, XP_013598775.1	CARHR247210
OG0008458	XP_013626060.1, XP_013585873.1	CARHR247000
OG0008459	XP_013593492.1	CARHR246830
OG0008460	XP_013622429.1	CARHR246700, CARHR217900
OG0008461	XP_013622374.1, XP_013584527.1	CARHR246540
OG0008462	XP_013589012.1, XP_013627313.1	CARHR246360
OG0008463	XP_013596120.1, XP_013601469.1	CARHR246260
OG0008464	XP_013590589.1, XP_013629653.1	CARHR246220
OG0008465	XP_013621763.1, XP_013594025.1	CARHR246130
OG0008467	XP_013630832.1, XP_013594030.1	CARHR246060
OG0008468	XP_013594465.1, XP_013597297.1	CARHR245680
OG0008469	XP_013595822.1, XP_013625230.1	CARHR245660
OG0008470	XP_013595493.1, XP_013617634.1	CARHR245510
OG0008471	XP_013626760.1, XP_013604448.1	CARHR245380
OG0008472	XP_013630391.1, XP_013596914.1	CARHR245240
OG0008473	XP_013584296.1, XP_013629099.1	CARHR245120
OG0008474	XP_013589725.1, XP_013596463.1	CARHR244960
OG0008475	XP_013596950.1	CARHR244830
OG0008476	XP_013596368.1, XP_013589684.1	CARHR244660
OG0008477	XP_013598033.1, XP_013638504.1	CARHR244340
OG0008478	XP_013597638.1, XP_013626038.1	CARHR244060
OG0008479	XP_013597276.1, XP_013595554.1	CARHR243820
OG0008480	XP_013597140.1, XP_013594007.1	CARHR243600
OG0008481	XP_013639120.1	CARHR243650
OG0008482	XP_013623216.1, XP_013595454.1	CARHR243660
OG0008483	XP_013587746.1, XP_013597119.1	CARHR243250
OG0008484	XP_013623560.1, XP_013596630.1	CARHR243140
OG0008485	XP_013602263.1, XP_013622766.1	CARHR242820, CARHR153010
OG0008486	XP_013602336.1, XP_013595500.1	CARHR242840
OG0008487	XP_013587878.1, XP_013626838.1	CARHR242300
OG0008488	XP_013583565.1, XP_013598754.1	CARHR242560
OG0008489	XP_013625059.1, XP_013598542.1, XP_013594013.1	CARHR242690
OG0008490	XP_013595854.1, XP_013602058.1	CARHR240150, CARHR115030
OG0008491	XP_013614209.1	CARHR240160
OG0008492	XP_013585967.1, XP_013596750.1	CARHR240170
OG0008493	XP_013589716.1, XP_013594028.1	CARHR240190
OG0008494	XP_013627862.1, XP_013591793.1	CARHR240510
OG0008495	XP_013630052.1	CARHR240660
OG0008496	XP_013594110.1, XP_013616985.1	CARHR240990
OG0008497	XP_013623506.1, XP_013638780.1	CARHR241130
OG0008498	XP_013596500.1, XP_013593999.1	CARHR241190
OG0008499	XP_013595613.1	CARHR241260
OG0008500	XP_013592333.1	CARHR241540
OG0008501	XP_013595625.1, XP_013596638.1	CARHR241870
OG0008502	XP_013626104.1	CARHR242120
OG0008503	XP_013630245.1, XP_013593839.1, XP_013615841.1	CARHR242170
OG0008504	XP_013621867.1, XP_013595398.1	CARHR242190
OG0008505	XP_013596746.1, XP_013614216.1	CARHR240110
OG0008506	XP_013596754.1, XP_013592925.1	CARHR240090
OG0008507	XP_013601883.1, XP_013598257.1	CARHR239810
OG0008508	XP_013626375.1, XP_013595646.1	CARHR239380
OG0008509	XP_013611317.1, XP_013622233.1	CARHR239290
OG0008510	XP_013596249.1	CARHR239280
OG0008511	XP_013626685.1, XP_013636985.1	CARHR239160
OG0008512	XP_013611659.1, XP_013593103.1	CARHR239050
OG0008513	XP_013605852.1	CARHR117930
OG0008514	XP_013598120.1	CARHR099860
OG0008515	XP_013630198.1, XP_013597433.1	CARHR100030
OG0008516	XP_013622750.1, XP_013604275.1, XP_013597765.1	CARHR100080
OG0008517	XP_013604467.1, XP_013597766.1	CARHR100090
OG0008518	XP_013599017.1, XP_013610569.1	CARHR100330
OG0008519	XP_013591921.1, XP_013588438.1	CARHR065570
OG0008520	XP_013588809.1, XP_013589512.1, XP_013592371.1	CARHR065470
OG0008521	XP_013614423.1, XP_013590144.1	CARHR065450
OG0008522	XP_013620456.1, XP_013591610.1	CARHR065290
OG0008523	XP_013588430.1, XP_013618487.1	CARHR065200
OG0008524	XP_013613791.1, XP_013621092.1	CARHR065110
OG0008525	XP_013613802.1	CARHR065100
OG0008526	XP_013592420.1	CARHR065050
OG0008527	XP_013592419.1, XP_013591717.1	CARHR065040
OG0008528	XP_013592112.1, XP_013621301.1	CARHR065010
OG0008529	XP_013595744.1, XP_013584199.1	CARHR023660
OG0008530	XP_013637978.1	CARHR023780
OG0008531	XP_013598253.1	CARHR023870
OG0008532	XP_013604920.1, XP_013587648.1	CARHR024630
OG0008533	XP_013604661.1, XP_013585409.1	CARHR024810
OG0008534	XP_013630284.1, XP_013587431.1	CARHR025410
OG0008535	XP_013613946.1, XP_013586509.1	CARHR025640
OG0008537	XP_013610559.1, XP_013592990.1	CARHR231880
OG0008538	XP_013630053.1, XP_013606855.1	CARHR249540
OG0008539	XP_013627716.1, XP_013627522.1	CARHR257570
OG0008540	XP_013610620.1, XP_013627338.1	CARHR250000
OG0008541	XP_013609299.1	CARHR250070
OG0008542	XP_013638929.1, XP_013609133.1	CARHR250110
OG0008543	XP_013608730.1, XP_013625364.1	CARHR250270
OG0008545	XP_013611414.1	CARHR249270
OG0008546	XP_013611415.1, XP_013628632.1	CARHR249260
OG0008547	XP_013625389.1, XP_013612014.1	CARHR249000
OG0008548	XP_013628272.1, XP_013613083.1	CARHR248890
OG0008549	XP_013621812.1, XP_013611746.1	CARHR248740
OG0008550	XP_013628085.1, XP_013611050.1	CARHR248550
OG0008551	XP_013621194.1	CARHR234170
OG0008552	XP_013605406.1, XP_013622912.1	CARHR111890
OG0008553	XP_013585149.1	CARHR026600
OG0008554	XP_013638606.1, XP_013623167.1	CARHR026100
OG0008555	XP_013586666.1, XP_013630095.1	CARHR025920
OG0008556	XP_013593766.1, XP_013638093.1	CARHR025860
OG0008557	XP_013622566.1, XP_013583605.1	CARHR025850
OG0008558	XP_013603656.1, XP_013599027.1	CARHR234050
OG0008559	XP_013597510.1, XP_013599554.1	CARHR234540
OG0008560	XP_013596432.1, XP_013586412.1	CARHR235090
OG0008561	XP_013617682.1, XP_013598751.1	CARHR235080
OG0008562	XP_013598476.1, XP_013619733.1	CARHR235150
OG0008563	XP_013600823.1, XP_013599142.1	CARHR235300
OG0008564	XP_013593866.1	CARHR235350, CARHR168750
OG0008565	XP_013599789.1, XP_013618768.1	CARHR235630
OG0008567	XP_013595926.1, XP_013601138.1	CARHR235720
OG0008568	XP_013601128.1	CARHR235740
OG0008569	XP_013601135.1, XP_013593299.1	CARHR235750
OG0008570	XP_013604060.1, XP_013601385.1, XP_013597500.1	CARHR235780
OG0008571	XP_013587923.1	CARHR236040
OG0008572	XP_013600995.1	CARHR005900, CARHR005960
OG0008573	XP_013601851.1, XP_013587074.1	CARHR011260
OG0008574	XP_013600599.1, XP_013587142.1	CARHR015380, CARHR284510
OG0008575	XP_013602956.1, XP_013583743.1	CARHR024310
OG0008576	XP_013597858.1, XP_013586705.1	CARHR025350
OG0008577	XP_013599103.1, XP_013593665.1, XP_013627324.1, XP_013587109.1	CARHR026020
OG0008580	XP_013588431.1	CARHR248630
OG0008581	XP_013584382.1, XP_013590322.1	CARHR035820
OG0008582	XP_013590820.1	CARHR035900
OG0008583	XP_013585562.1	CARHR089290
OG0008583	XP_013613482.1	CARHR043920
OG0008584	XP_013612598.1, XP_013605966.1	CARHR047670
OG0008585	XP_013624280.1, XP_013630765.1	CARHR052710, CARHR052720
OG0008586	XP_013619092.1	CARHR060940
OG0008587	XP_013592733.1	CARHR061870
OG0008590	XP_013583461.1, XP_013593865.1, XP_013635200.1	CARHR080000, CARHR079990, CARHR182590
OG0008591	XP_013628409.1	CARHR088270, CARHR088280, CARHR088290
OG0008592	XP_013620035.1, XP_013638839.1	CARHR088560
OG0008593	XP_013610977.1, XP_013607622.1	CARHR104760
OG0008596	XP_013635303.1, XP_013603422.1	CARHR112830
OG0008598	XP_013603284.1, XP_013634830.1	CARHR114040
OG0008599	XP_013600791.1, XP_013634578.1	CARHR114070
OG0008600	XP_013636818.1, XP_013605272.1	CARHR292980
OG0008601	XP_013605778.1, XP_013625858.1	CARHR118140
OG0008602	XP_013600769.1, XP_013634445.1	CARHR117840
OG0008603	XP_013600721.1	CARHR115560
OG0008604	XP_013626055.1, XP_013634218.1	CARHR124290
OG0008605	XP_013625935.1, XP_013637501.1, XP_013637499.1	CARHR128290
OG0008606	XP_013607864.1, XP_013596966.1	CARHR144110
OG0008607	XP_013619555.1, XP_013596665.1	CARHR148230
OG0008609	XP_013599307.1, XP_013615777.1, XP_013620370.1, XP_013615767.1, XP_013613305.1	CARHR153060
OG0008610	XP_013620613.1	CARHR201210
OG0008611	XP_013628018.1, XP_013609407.1	CARHR199260
OG0008612	XP_013629879.1	CARHR196210
OG0008613	XP_013595020.1, XP_013616616.1	CARHR189440
OG0008615	XP_013609599.1, XP_013626020.1	CARHR254410
OG0008616	XP_013597367.1	CARHR240810
OG0008617	XP_013598265.1, XP_013618888.1	CARHR234000
OG0008618	XP_013625391.1, XP_013595115.1	CARHR231620
OG0008619	XP_013594085.1, XP_013599384.1	CARHR231590
OG0008623	XP_013616037.1	CARHR183590
OG0008624	XP_013593626.1, XP_013612889.1, XP_013621066.1	CARHR184190
OG0008625	XP_013618440.1, XP_013595931.1	CARHR183430
OG0008626	XP_013612212.1, XP_013594950.1	CARHR284640
OG0008627	XP_013610520.1, XP_013614997.1	CARHR182620
OG0008628	XP_013610197.1, XP_013625741.1, XP_013626636.1	CARHR257710
OG0008629	XP_013616312.1, XP_013627785.1	CARHR266520
OG0008630	XP_013606032.1, XP_013617036.1	CARHR266720
OG0008631	XP_013629567.1, XP_013609859.1	CARHR204510
OG0008649	XP_013639618.1, XP_013626274.1	CARHR238310
OG0008650	XP_013606421.1, XP_013598585.1	CARHR238340
OG0008651	XP_013593663.1	CARHR230110
OG0008652	XP_013614544.1, XP_013585937.1	CARHR230080
OG0008653	XP_013629441.1, XP_013603089.1	CARHR155170
OG0008654	XP_013627553.1, XP_013591573.1	CARHR154920
OG0008655	XP_013586750.1, XP_013588429.1, XP_013627994.1	CARHR157390
OG0008656	XP_013588583.1, XP_013603004.1	CARHR157350
OG0008657	XP_013639018.1	CARHR010560
OG0008658	XP_013625829.1	CARHR157240
OG0008659	XP_013604322.1	CARHR156720
OG0008660	XP_013598170.1, XP_013604538.1	CARHR156870
OG0008661	XP_013604337.1	CARHR156910, CARHR162400
OG0008662	XP_013598124.1, XP_013620714.1	CARHR143610
OG0008663	XP_013620596.1, XP_013597833.1	CARHR144380
OG0008664	XP_013591548.1	CARHR149540, CARHR261510
OG0008665	XP_013610865.1, XP_013623018.1	CARHR194950
OG0008666	XP_013618810.1, XP_013606697.1	CARHR195310
OG0008667	XP_013616675.1, XP_013607023.1	CARHR195320
OG0008668	XP_013620284.1	CARHR195500, CARHR077630
