Orthogroup	Brassica_oleracea	Arabidopsis_lyrata_Rawat
OG0009248	XP_013589927.1, XP_013591023.1	AL2G28350
OG0009249	XP_013609952.1, XP_013596215.1	AL7G24050
OG0009250	XP_013601759.1	AL7G23900
OG0009251	XP_013636513.1, XP_013595377.1	AL7G23880
OG0009252	XP_013605670.1, XP_013608200.1, XP_013599172.1	AL7G23770
OG0009253	XP_013596059.1, XP_013617257.1	AL7G23660
OG0009254	XP_013604988.1, XP_013596673.1	AL7G23460
OG0009255	XP_013611891.1, XP_013621010.1	AL8G27820
OG0009256	XP_013606140.1	AL2G11280
OG0009257	XP_013608617.1	AL2G11270
OG0009258	XP_013610676.1, XP_013610206.1	AL2G11110
OG0009259	XP_013588795.1	AL7G50130
OG0009260	XP_013632155.1	AL3G42320
OG0009261	XP_013635780.1, XP_013588255.1	AL7G49740
OG0009262	XP_013635110.1	AL7G49720
OG0009263	XP_013631462.1	AL7G49710
OG0009264	XP_013628614.1, XP_013606266.1	AL8G25030
OG0009265	XP_013608827.1	AL5G20130
OG0009266	XP_013594090.1, XP_013611017.1	AL5G17230
OG0009267	XP_013620361.1, XP_013597692.1	AL5G17140
OG0009268	XP_013596186.1	AL5G17060
OG0009269	XP_013634795.1, XP_013614370.1	AL4G46750
OG0009270	XP_013598376.1, XP_013618630.1	AL5G17000
OG0009271	XP_013618662.1, XP_013595964.1	AL5G16660
OG0009272	XP_013593645.1, XP_013611941.1	AL5G16020
OG0009273	XP_013619762.1, XP_013595477.1	AL5G16000
OG0009274	XP_013611940.1, XP_013593321.1	AL5G15990
OG0009275	XP_013613408.1, XP_013596129.1	AL5G15970
OG0009276	XP_013609039.1, XP_013613375.1	AL5G15950
OG0009277	XP_013613434.1, XP_013598822.1	AL5G15890
OG0009278	XP_013598710.1	AL5G15870
OG0009279	XP_013613370.1	AL5G15640
OG0009280	XP_013613379.1, XP_013597643.1	AL5G15510
OG0009281	XP_013597547.1	AL5G15200
OG0009282	XP_013613376.1, XP_013597548.1	AL5G15190
OG0009283	XP_013597546.1, XP_013613398.1	AL5G15180
OG0009284	XP_013619380.1, XP_013596667.1	AL5G14590
OG0009285	XP_013598406.1, XP_013606243.1	AL5G14580
OG0009286	XP_013610869.1, XP_013597819.1	AL5G14460
OG0009287	XP_013627675.1	AL8G24190
OG0009288	XP_013618371.1, XP_013595350.1	AL5G14250
OG0009289	XP_013622133.1	AL8G24940
OG0009290	XP_013589912.1, XP_013590272.1	AL2G28610
OG0009291	XP_013587845.1, XP_013590410.1	AL2G28480
OG0009292	XP_013593338.1	AL8G19350
OG0009293	XP_013616590.1	AL8G12550
OG0009294	XP_013621035.1, XP_013614850.1	AL8G12730
OG0009295	XP_013598805.1	AL8G21420
OG0009296	XP_013593121.1, XP_013606018.1	AL8G12920
OG0009297	XP_013606495.1	AL8G12940
OG0009298	XP_013616033.1, XP_013606717.1	AL8G13470
OG0009299	XP_013592352.1	AL2G19670
OG0009300	XP_013598348.1	AL8G14110
OG0009301	XP_013613465.1, XP_013621610.1	AL8G14200, AL8G14380
OG0009302	XP_013604257.1, XP_013590176.1	AL1G57180
OG0009303	XP_013591365.1	AL1G57820
OG0009304	XP_013622894.1, XP_013591370.1	AL1G57940
OG0009305	XP_013623378.1, XP_013592091.1	AL1G58020
OG0009306	XP_013622239.1	AL1G58070
OG0009307	XP_013601483.1, XP_013585090.1	AL1G27370
OG0009308	XP_013584737.1, XP_013627026.1	AL1G59270
OG0009309	XP_013625262.1, XP_013590030.1	AL1G59640
OG0009310	XP_013592760.1, XP_013628708.1	AL1G59670
OG0009311	XP_013621863.1, XP_013588109.1	AL1G59980
OG0009312	XP_013589981.1	AL1G60820
OG0009313	XP_013590860.1	AL1G60860
OG0009314	XP_013591136.1, XP_013591105.1	AL1G60950
OG0009315	XP_013625400.1, XP_013589930.1	AL1G61340
OG0009316	XP_013614075.1, XP_013637467.1	AL8G17800
OG0009317	XP_013626978.1, XP_013636244.1	AL4G29260
OG0009318	XP_013634567.1, XP_013634770.1	AL4G29380
OG0009319	XP_013630846.1	AL4G29560
OG0009320	XP_013635623.1, XP_013631969.1	AL4G29870
OG0009321	XP_013634807.1, XP_013634256.1	AL4G29930
OG0009322	XP_013636944.1, XP_013632269.1	AL4G30080
OG0009323	XP_013634242.1, YP_004927495.1	AL4G30490
OG0009324	XP_013627493.1, XP_013635203.1, XP_013632563.1	AL4G30520
OG0009325	XP_013622956.1, XP_013636448.1	AL4G30620
OG0009326	XP_013631929.1, XP_013631900.1	AL4G30640
OG0009327	XP_013628490.1	AL4G30720
OG0009328	XP_013634561.1, XP_013634621.1	AL924U10010, AL4G30850
OG0009329	XP_013633964.1, XP_013634016.1	AL4G30870
OG0009330	XP_013635934.1, XP_013635426.1	AL4G30920
OG0009331	XP_013629583.1, XP_013636267.1	AL4G31170
OG0009332	XP_013622094.1, XP_013631257.1	AL716U10010, AL4G31300
OG0009333	XP_013637229.1, XP_013632551.1	AL4G31460
OG0009335	XP_013621737.1, XP_013615112.1, XP_013631444.1	AL4G31730
OG0009336	XP_013634355.1, XP_013627880.1	AL4G31870
OG0009337	XP_013633595.1, XP_013623317.1	AL4G31900
OG0009338	XP_013636632.1, XP_013628947.1	AL4G31920
OG0009339	XP_013626529.1, XP_013627185.1	AL7G34690
OG0009340	XP_013631654.1	AL4G37260
OG0009341	XP_013595670.1, XP_013609022.1	AL7G34950
OG0009342	XP_013593572.1, XP_013597106.1	AL7G35290
OG0009343	XP_013596610.1, XP_013597255.1	AL7G35170
OG0009344	XP_013597319.1	AL7G35150
OG0009345	XP_013602062.1, XP_013615453.1	AL7G36400
OG0009346	XP_013605320.1, XP_013603830.1	AL7G36570
OG0009347	XP_013585373.1, XP_013596071.1	AL7G36720
OG0009348	XP_013638001.1, XP_013596531.1	AL7G36730
OG0009349	XP_013600821.1, XP_013586578.1	AL7G36940
OG0009350	XP_013595446.1, XP_013589447.1	AL7G37440
OG0009351	XP_013583963.1	AL7G37470
OG0009352	XP_013595442.1, XP_013639846.1	AL7G37490
OG0009353	XP_013588903.1	AL5G21010
OG0009354	XP_013604623.1	AL5G31350
OG0009355	XP_013602981.1, XP_013584834.1	AL5G31260
OG0009356	XP_013639262.1	AL1G29490
OG0009357	XP_013605777.1	nbis-gene-1343
OG0009358	XP_013603045.1	AL5G30810
OG0009359	XP_013602338.1, XP_013618225.1	AL5G30700
OG0009360	XP_013605294.1, XP_013608079.1	AL5G30680
OG0009361	XP_013595425.1	AL5G30590
OG0009362	XP_013593581.1	AL5G30570
OG0009363	XP_013603301.1, XP_013598846.1	AL7G29980
OG0009364	XP_013606123.1	AL8G24250
OG0009365	XP_013639644.1, XP_013623410.1, XP_013610299.1	AL8G26780
OG0009366	XP_013606765.1	AL8G26620
OG0009367	XP_013614332.1	AL8G26130, AL8G30000
OG0009368	XP_013619731.1, XP_013612298.1	AL8G25690
OG0009369	XP_013614533.1, XP_013627471.1	AL5G21120
OG0009370	XP_013629608.1, XP_013608902.1	AL3G44860
OG0009371	XP_013612807.1	AL3G41850, AL3G45850
OG0009372	XP_013597735.1	AL3G47290
OG0009373	XP_013622087.1, XP_013593020.1	AL3G47470
OG0009374	XP_013609558.1, XP_013596151.1	AL3G47510
OG0009375	XP_013622287.1, XP_013599063.1	AL3G52340
OG0009376	XP_013609843.1, XP_013593736.1	AL3G49480
OG0009377	XP_013605848.1	AL5G45080, AL2G23460
OG0009378	XP_013607095.1, XP_013593553.1	AL3G50080
OG0009379	XP_013606943.1, XP_013598831.1	AL3G50110
OG0009380	XP_013599311.1	AL7G29200
OG0009381	XP_013584104.1, XP_013595237.1	AL7G29230
OG0009383	XP_013604612.1	AL7G29420
OG0009384	XP_013594075.1, XP_013639003.1	AL7G30510
OG0009385	XP_013622981.1, XP_013585237.1	AL7G30540
OG0009386	XP_013593823.1, XP_013616743.1	AL7G30830
OG0009387	XP_013597313.1, XP_013587279.1	AL7G30970
OG0009388	XP_013593374.1, XP_013632237.1	AL7G31290
OG0009389	XP_013622665.1, XP_013601201.1	AL7G31560
OG0009390	XP_013590472.1, XP_013634036.1	AL7G47340
OG0009391	XP_013595093.1, XP_013596606.1	AL7G31910
OG0009392	XP_013633744.1	AL7G47530
OG0009393	XP_013627807.1, XP_013597924.1	AL7G33860
OG0009394	XP_013627844.1, XP_013591480.1	AL7G33650
OG0009395	XP_013638357.1	AL7G33620
OG0009396	XP_013597970.1	AL7G33490
OG0009397	XP_013597989.1	AL7G33480
OG0009400	XP_013638444.1	AL1G29150
OG0009401	XP_013617910.1, XP_013621727.1	AL7G33060
OG0009402	XP_013626634.1	AL3G11760, AL7G32920
OG0009403	XP_013627983.1, XP_013588080.1	AL7G32770
OG0009404	XP_013596086.1, XP_013618636.1	AL5G13070
OG0009405	XP_013619229.1	nbis-gene-1585, AL7G32500, AL7G32520
OG0009406	XP_013602718.1	AL3G53870
OG0009407	XP_013592916.1	AL8G19750
OG0009408	XP_013616175.1	AL7G38720
OG0009409	XP_013583435.1, XP_013595662.1	AL7G38530
OG0009410	XP_013598639.1	AL7G38350, AL7G38400
OG0009411	XP_013605787.1	AL7G38190
OG0009412	XP_013597876.1, XP_013608153.1	AL7G38090
OG0009413	XP_013601386.1	AL7G38020
OG0009414	XP_013593043.1, XP_013615909.1	AL7G37670
OG0009415	XP_013602236.1, XP_013601317.1	AL7G37640
OG0009416	XP_013614034.1, XP_013629312.1	AL3G10340
OG0009417	XP_013629430.1, XP_013587110.1	AL3G10480
OG0009418	XP_013622458.1, XP_013638419.1	AL3G10500
OG0009419	XP_013586416.1	AL3G10690
OG0009421	XP_013611703.1, XP_013593271.1	AL8G44800
OG0009422	XP_013606647.1, XP_013593796.1	AL8G45060
OG0009423	XP_013612587.1, XP_013599279.1	AL8G45070
OG0009424	XP_013599278.1, XP_013612586.1	AL8G45080, AL5G27160
OG0009425	XP_013595583.1, XP_013608910.1	AL8G45100
OG0009426	XP_013611446.1, XP_013598362.1	AL8G45320
OG0009427	XP_013598363.1, XP_013618028.1	AL8G45420
OG0009428	XP_013599606.1, XP_013636560.1	AL5G46110
OG0009429	XP_013599636.1	AL5G46090
OG0009430	XP_013634469.1, XP_013602417.1	AL5G45940
OG0009431	XP_013588006.1, XP_013604619.1, XP_013636967.1	AL5G45760
OG0009432	XP_013602304.1	AL5G45700
OG0009433	XP_013591829.1, XP_013604755.1	AL5G45210
OG0009434	XP_013600462.1	AL213U10020, AL5G45190, AL5G24490
OG0009435	XP_013590970.1	AL5G45030, AL2G23530
OG0009436	XP_013600457.1, XP_013592754.1	AL5G44560
OG0009437	XP_013615732.1, XP_013603972.1	AL5G44530
OG0009438	XP_013594513.1	AL304U10010
OG0009439	XP_013633958.1, XP_013604929.1	AL5G44430
OG0009440	XP_013614735.1, XP_013604928.1	AL5G44410
OG0009441	XP_013605244.1	AL5G44130, AL5G44070
OG0009442	XP_013605888.1	AL1G53570, AL5G43620
OG0009443	XP_013632570.1	AL4G30010
OG0009444	XP_013634148.1	AL5G43470
OG0009445	XP_013612561.1, XP_013604811.1	AL5G43370
OG0009446	XP_013631505.1	AL5G43270
OG0009447	XP_013603360.1	AL5G42970
OG0009449	XP_013602065.1, XP_013588581.1	AL5G42830
OG0009450	XP_013590522.1, XP_013602785.1	AL5G42820
OG0009451	XP_013602749.1	AL5G42750
OG0009452	XP_013603931.1, XP_013589386.1, XP_013591215.1	AL5G42720
OG0009453	XP_013604805.1, XP_013631371.1	AL5G42130
OG0009454	XP_013615011.1	AL5G41400
OG0009455	XP_013588568.1, XP_013602011.1	AL5G41380
OG0009456	XP_013636355.1, XP_013604709.1	AL5G41210
OG0009457	XP_013588443.1, XP_013600470.1	AL5G41180
OG0009459	XP_013604630.1	AL5G40770
OG0009460	XP_013605335.1, XP_013592412.1	AL5G40570
OG0009461	XP_013600505.1	AL5G40490
OG0009462	XP_013605358.1, XP_013588817.1	AL5G40400
OG0009463	XP_013634364.1, XP_013592406.1	AL5G40310
OG0009465	XP_013635452.1, XP_013603683.1	AL5G39890
OG0009466	XP_013605679.1, XP_013591870.1	AL5G39830
OG0009467	XP_013614176.1, XP_013603769.1	AL5G39650
OG0009468	XP_013597118.1, XP_013602809.1	AL5G39520
OG0009469	XP_013599811.1	AL5G38660
OG0009470	XP_013600905.1, XP_013588137.1	AL5G38600
OG0009471	XP_013600639.1, XP_013636215.1	AL5G38540
OG0009472	XP_013605902.1, XP_013591262.1	AL5G38370
OG0009473	XP_013600101.1, XP_013591259.1	AL5G38360
OG0009474	XP_013601982.1	AL5G37860
OG0009475	XP_013590348.1, XP_013600679.1	AL5G37620
OG0009476	XP_013632187.1, XP_013602982.1	AL5G37250
OG0009477	XP_013631587.1	AL5G37140
OG0009478	XP_013588087.1, XP_013632997.1	AL5G36720
OG0009479	XP_013634439.1, XP_013602623.1	AL5G36570
OG0009480	XP_013631448.1, XP_013600715.1	AL5G36510
OG0009482	XP_013627058.1, XP_013600653.1, XP_013631535.1	AL5G36370
OG0009483	XP_013589766.1, XP_013605834.1	AL5G36060
OG0009484	XP_013605374.1, XP_013591930.1	AL5G36030
OG0009485	XP_013602178.1	AL5G35820
OG0009486	XP_013633026.1, XP_013631950.1, XP_013599585.1	AL5G35800
OG0009487	XP_013589987.1, XP_013602041.1	AL5G35760
OG0009488	XP_013605716.1, XP_013590139.1, XP_013588177.1	AL5G35420
OG0009489	XP_013633033.1, XP_013591886.1	AL5G35390
OG0009490	XP_013634684.1	AL5G35310
OG0009491	XP_013605139.1	AL5G35260
OG0009492	XP_013589866.1, XP_013602554.1	AL5G35210
OG0009493	XP_013600283.1, XP_013635154.1	AL5G35190
OG0009494	XP_013599961.1, XP_013588068.1	AL5G35140
OG0009495	XP_013585066.1, XP_013596184.1	AL1G33910
OG0009496	XP_013636488.1, XP_013605480.1	AL5G35060
OG0009497	XP_013590810.1, XP_013636263.1	AL5G34830
OG0009498	XP_013613510.1, XP_013592272.1	AL5G34410
OG0009499	XP_013590661.1	AL5G34100
OG0009500	XP_013603906.1, XP_013591214.1	AL5G34080
OG0009501	XP_013591861.1, XP_013600193.1	AL5G34070
OG0009502	XP_013602847.1, XP_013635147.1	AL5G34030
OG0009503	XP_013592753.1, XP_013632109.1	AL5G33640
OG0009504	XP_013604862.1	AL5G33630, AL6G51120
OG0009505	XP_013602016.1	AL5G33350
OG0009506	XP_013606700.1	AL8G28840
OG0009507	XP_013619119.1	AL8G28610
OG0009508	XP_013615257.1, XP_013611540.1	AL8G28300
OG0009509	XP_013611541.1, XP_013618230.1	AL8G28290
OG0009510	XP_013608649.1	AL8G28190
OG0009511	XP_013626517.1	AL8G28160
OG0009512	XP_013611292.1, XP_013627783.1	AL8G28060
OG0009513	XP_013606114.1	AL8G28040
OG0009514	XP_013601580.1, XP_013598455.1	AL7G39060
OG0009515	XP_013630048.1, XP_013622563.1	AL3G40050
OG0009516	XP_013625496.1, XP_013593656.1	AL3G40110
OG0009517	XP_013625448.1	AL26U10030, AL3G41050, AL3G40880, AL26U10060, AL3G41020
OG0009518	XP_013593307.1	AL3G43360
OG0009519	XP_013598251.1, XP_013622356.1	AL3G39630
OG0009520	XP_013595366.1	AL3G39760
OG0009521	XP_013589924.1	AL2G24640
OG0009522	XP_013588221.1, XP_013618199.1	AL2G25670
OG0009523	XP_013589925.1, XP_013588607.1	AL2G25860
OG0009524	XP_013590150.1, XP_013617116.1	AL2G25900
OG0009525	XP_013621474.1, XP_013588482.1	AL2G25910
OG0009526	XP_013591908.1, XP_013615693.1	AL2G26230
OG0009527	XP_013591760.1, XP_013591839.1	AL2G26390
OG0009528	XP_013592773.1	AL2G26970
OG0009529	XP_013588180.1, XP_013621685.1	AL2G26950
OG0009530	XP_013620125.1, XP_013590085.1	AL2G26800
OG0009531	XP_013588652.1, XP_013588413.1	AL2G26780
OG0009532	XP_013592807.1, XP_013589597.1	AL2G27030
OG0009533	XP_013619415.1, XP_013590734.1	AL2G27070
OG0009534	XP_013589916.1, XP_013616043.1	AL2G27300
OG0009535	XP_013630206.1	AL7G45140
OG0009536	XP_013594683.1, XP_013624818.1, XP_013637205.1	AL7G45180
OG0009537	XP_013616181.1, XP_013594215.1	AL8G22000
OG0009538	XP_013596411.1	AL3G51070
OG0009539	XP_013612815.1, XP_013596314.1	AL3G51320
OG0009540	XP_013599381.1, XP_013607194.1	AL3G51980
OG0009541	XP_013610776.1	AL3G52910
OG0009542	XP_013595826.1, XP_013604304.1	AL3G48720
OG0009543	XP_013606613.1, XP_013604302.1	AL3G48710
OG0009544	XP_013610295.1, XP_013595967.1	AL3G48550
OG0009545	XP_013629103.1, XP_013636492.1	AL4G39190
OG0009546	XP_013635138.1, XP_013635019.1	AL4G38960
OG0009547	XP_013631342.1, XP_013631048.1	AL4G38770
OG0009548	XP_013636065.1	AL4G34440, AL4G38660
OG0009549	XP_013627772.1, XP_013635488.1	AL4G38600
OG0009550	XP_013629864.1	AL4G38510
OG0009551	XP_013632376.1, XP_013637636.1	AL4G38340
OG0009552	XP_013630667.1, XP_013631236.1	AL4G38330
OG0009553	XP_013634150.1, XP_013635577.1	AL4G38190
OG0009554	XP_013633792.1, XP_013634008.1	AL4G38150
OG0009555	XP_013627342.1, XP_013635267.1	AL4G37940
OG0009556	XP_013635394.1, XP_013635415.1	AL4G37770
OG0009557	XP_013625814.1, XP_013634093.1	AL4G37740
OG0009558	XP_013631030.1, XP_013631460.1	AL4G37440
OG0009559	XP_013622683.1	AL4G37390
OG0009560	XP_013637148.1	AL4G37360
OG0009561	XP_013633645.1, XP_013625321.1	AL4G37350
OG0009562	XP_013634815.1, XP_013634267.1	AL4G37150
OG0009563	XP_013630551.1, XP_013628694.1	AL5G21540
OG0009564	XP_013634185.1, XP_013634580.1	AL4G36930
OG0009565	XP_013635281.1, XP_013596823.1	AL4G36880, AL938U10010
OG0009566	XP_013634123.1	AL4G36810
OG0009567	XP_013636901.1, XP_013622084.1	AL4G36530
OG0009568	XP_013634168.1, XP_013637297.1	AL4G36430
OG0009569	XP_013633986.1	AL4G36190
OG0009570	XP_013634889.1, XP_013623964.1	AL4G36090
OG0009571	XP_013621927.1	AL4G36080
OG0009572	XP_013637347.1	AL4G36030
OG0009573	XP_013622379.1, XP_013637538.1	AL4G36010
OG0009574	XP_013622381.1	AL4G35990
OG0009575	XP_013631304.1, XP_013625090.1	AL4G35880
OG0009576	XP_013631305.1, XP_013625091.1	AL4G35870
OG0009577	XP_013625083.1, XP_013634670.1	AL4G35780
OG0009578	XP_013637530.1	AL4G35760
OG0009579	XP_013626400.1, XP_013634483.1	AL4G35510
OG0009580	XP_013622245.1	AL4G35350, AL4G35310
OG0009581	XP_013637536.1, XP_013631786.1	AL4G35110
OG0009582	XP_013629220.1, XP_013636378.1	AL4G35040
OG0009583	XP_013626303.1, XP_013632045.1	AL4G34960
OG0009584	XP_013598870.1	AL5G10350
OG0009585	XP_013630018.1, XP_013631418.1	AL4G34800
OG0009586	XP_013632504.1	AL4G34710
OG0009587	XP_013635243.1, XP_013635180.1	AL4G33830
OG0009588	XP_013631424.1, XP_013622614.1	AL4G33800
OG0009589	XP_013634046.1, XP_013635107.1	AL4G33740
OG0009590	XP_013607278.1, XP_013594041.1	AL5G11260
OG0009591	XP_013634850.1, XP_013630874.1	AL4G33710
OG0009592	XP_013607378.1, XP_013630791.1	AL6G41550
OG0009593	XP_013633663.1, XP_013626567.1	AL4G33630
OG0009594	XP_013623029.1, XP_013634090.1	AL4G33480
OG0009595	XP_013630086.1, XP_013636775.1	AL4G33390
OG0009596	XP_013634352.1, XP_013626208.1	AL4G33170
OG0009597	XP_013628428.1, XP_013636542.1	AL4G33140
OG0009598	XP_013607423.1	AL6G47480
OG0009599	XP_013621113.1, XP_013611842.1	AL6G47520
OG0009600	XP_013622303.1, XP_013611538.1	AL6G47830
OG0009602	XP_013609336.1	AL6G48100
OG0009603	XP_013616464.1	AL5G10480
OG0009604	XP_013609047.1	AL6G48370
OG0009605	XP_013620346.1, XP_013609582.1	AL6G46900
OG0009606	XP_013620057.1, XP_013619902.1	AL6G47220
OG0009607	XP_013617486.1, XP_013609714.1	AL6G47260
OG0009608	XP_013621326.1, XP_013630705.1	AL6G47310
OG0009609	XP_013637267.1, XP_013603790.1	AL4G10350, AL3G24700
OG0009610	XP_013630879.1, XP_013605161.1	AL4G10440
OG0009611	XP_013623542.1	AL4G10740
OG0009612	XP_013605208.1	AL4G11550
OG0009613	XP_013602852.1, XP_013634412.1	AL4G11190
OG0009614	XP_013635274.1, XP_013603824.1	AL4G11200
OG0009615	XP_013604942.1, XP_013637595.1	AL4G13440
OG0009616	XP_013602157.1, XP_013631208.1	AL4G13860
OG0009617	XP_013636686.1	AL4G13790
OG0009618	XP_013634724.1	AL4G14660
OG0009619	XP_013634097.1, XP_013599530.1	AL4G16610
OG0009620	XP_013631619.1	AL4G16270
OG0009621	XP_013603041.1, XP_013625879.1	AL4G19100
OG0009622	XP_013615640.1, XP_013605100.1	AL4G18950
OG0009623	XP_013605004.1, XP_013636843.1	AL4G18860
OG0009624	XP_013603610.1, XP_013633272.1	AL4G19310
OG0009625	XP_013601349.1, XP_013587913.1	AL7G28560
OG0009626	XP_013585962.1, XP_013591697.1, XP_013615557.1	AL1G51990
OG0009627	XP_013631073.1	AL4G17330
OG0009628	XP_013631072.1	AL1G51240
OG0009629	XP_013600012.1, XP_013637463.1	AL1G50930
OG0009630	XP_013587760.1, XP_013638450.1	AL1G50340
OG0009631	XP_013599822.1	AL1G49810
OG0009632	XP_013588034.1, XP_013638213.1	AL1G49170
OG0009633	XP_013606236.1, XP_013588483.1	AL1G48910
OG0009634	XP_013583633.1	AL1G48280
OG0009635	XP_013587103.1	AL1G47900
OG0009636	XP_013612186.1	AL6G43390
OG0009637	XP_013594106.1, XP_013630030.1	AL6G43350
OG0009638	XP_013607059.1	AL6G42350
OG0009639	XP_013606164.1	AL6G45620, AL6G42220
OG0009640	XP_013618085.1, XP_013610232.1	AL6G44260
OG0009641	XP_013621958.1	AL6G44680
OG0009642	XP_013626653.1	AL6G44720
OG0009643	XP_013615345.1	AL6G44770
OG0009644	XP_013621956.1, XP_013612425.1	AL6G44840
OG0009645	XP_013611665.1, XP_013618533.1	AL6G46500
OG0009646	XP_013619196.1, XP_013609435.1	AL6G30720
OG0009647	XP_013616050.1, XP_013606522.1	AL6G30760
OG0009648	XP_013618821.1, XP_013612694.1	AL6G38290
OG0009649	XP_013620961.1, XP_013608682.1	AL6G38320
OG0009650	XP_013615990.1, XP_013593110.1	AL6G38390
OG0009651	XP_013608671.1, XP_013594137.1	AL6G38520
OG0009652	XP_013593779.1, XP_013593609.1	AL6G38640
OG0009653	XP_013594001.1	AL6G38850
OG0009654	XP_013612799.1, XP_013593508.1	AL6G39000
OG0009655	XP_013591958.1, XP_013614629.1	AL5G13610
OG0009656	XP_013618078.1, XP_013595388.1	AL6G39200
OG0009657	XP_013616256.1, XP_013598393.1	AL6G39420
OG0009658	XP_013618588.1, XP_013612539.1	AL6G39560
OG0009659	XP_013593140.1, XP_013618403.1	AL6G39580
OG0009660	XP_013599242.1, XP_013615792.1	AL6G40490
OG0009661	XP_013614004.1	AL3G48070
OG0009662	XP_013603742.1, XP_013610645.1	AL3G48010
OG0009663	XP_013593129.1	AL3G47910
OG0009664	XP_013608802.1, XP_013593615.1	AL3G53260
OG0009665	XP_013605859.1, XP_013610183.1	AL3G53330
OG0009666	XP_013596316.1, XP_013605582.1	AL3G53470
OG0009667	XP_013594284.1	AL3G53930
OG0009668	XP_013629588.1	AL1G56500, AL1G56480
OG0009669	XP_013622291.1	AL5G25000
OG0009670	XP_013622290.1	AL5G24960
OG0009671	XP_013635938.1, XP_013635988.1	AL4G47650
OG0009672	XP_013594079.1, XP_013599380.1	AL4G47620
OG0009673	XP_013636476.1	AL4G47570, AL7G17990
OG0009674	XP_013636726.1	AL39U10130, AL4G47530
OG0009675	XP_013637189.1	AL39U10100, AL4G47490
OG0009676	XP_013636130.1	AL39U10080, AL4G47470
OG0009677	XP_013629680.1	AL4G47400
OG0009678	XP_013633677.1, XP_013634703.1	AL4G47240
OG0009679	XP_013637287.1, XP_013636820.1	AL4G46200
OG0009680	XP_013637286.1, XP_013636877.1	AL4G46180
OG0009681	XP_013637014.1, XP_013631662.1	AL4G46060
OG0009682	XP_013637084.1, XP_013631111.1	AL4G45930
OG0009683	XP_013617745.1, XP_013595279.1	AL7G25680
OG0009684	XP_013625202.1	AL4G45920
OG0009685	XP_013637091.1, XP_013629009.1	AL4G45910
OG0009686	XP_013632367.1, XP_013637121.1, XP_013632368.1	AL4G45770, AL2G13980
OG0009687	XP_013592876.1, XP_013599587.1	AL1G52370
OG0009688	XP_013614729.1	AL4G45520
OG0009689	XP_013626358.1, XP_013614727.1	AL4G45490
OG0009690	XP_013634450.1, XP_013634626.1	AL4G45410
OG0009691	XP_013635678.1, XP_013636887.1	AL4G45310
OG0009692	XP_013626080.1, XP_013593850.1, XP_013635524.1	AL4G45240
OG0009693	XP_013637317.1, XP_013631465.1	AL4G44940
OG0009694	XP_013628908.1, XP_013633614.1	AL4G44920
OG0009696	XP_013631178.1	AL4G44810
OG0009697	XP_013633576.1, XP_013633641.1	AL4G44670
OG0009698	XP_013634704.1, XP_013632348.1	AL4G44660
OG0009699	XP_013635382.1, XP_013635009.1	AL4G44590
OG0009700	XP_013632431.1, XP_013632053.1, XP_013632462.1	AL4G44370
OG0009701	XP_013622217.1, XP_013637494.1	AL4G44360
OG0009702	XP_013625920.1, XP_013633850.1	AL4G44320
OG0009703	XP_013627636.1, XP_013634813.1	AL4G44220
OG0009704	XP_013634221.1, XP_013635109.1	AL4G44140
OG0009705	XP_013637282.1	AL4G44120
OG0009706	XP_013635469.1, XP_013630341.1	AL4G43780
OG0009707	XP_013633878.1, XP_013631693.1	AL4G43420
OG0009708	XP_013634610.1, XP_013627167.1	AL4G43140
