Orthogroup	Arabis_alpina	Alyssum_gmelinii
OG0007199	Aa_G367170.h1.t1, Aa_G214060.h1.t1	Ag004G343740
OG0007200	Aa_G56730.h1.t1, Aa_G56720.h1.t1	Ag004G343310
OG0007201	Aa_G245850.h1.t1	Ag004G342340
OG0007202	Aa_G259710.h1.t1	Ag003G241160
OG0007203	Aa_G230410.h1.t1	Ag008G719040
OG0007204	Aa_G508900.h1.t1	Ag003G214580
OG0007205	Aa_G121500.h1.t1	Ag003G216680
OG0007206	Aa_G366870.h1.t1	Ag002G103370
OG0007207	Aa_G104240.h1.t1	Ag003G218230, Ag003G218220
OG0007208	Aa_G104330.h1.t1	Ag003G218650
OG0007209	Aa_G165080.h1.t1	Ag004G318820, Ag005G419590, Ag004G318810, Ag003G219600
OG0007210	Aa_G111160.h1.t1	Ag003G220430
OG0007211	Aa_G87730.h1.t1	Ag003G221830, Ag003G221820, Ag003G221840
OG0007212	Aa_G87900.h1.t1	Ag003G222700
OG0007213	Aa_G64950.h1.t1	Ag003G224490
OG0007214	Aa_G64920.h1.t1	Ag003G224590
OG0007215	Aa_G476930.h1.t1	Ag003G228350
OG0007216	Aa_G477040.h1.t1	Ag003G228680
OG0007217	Aa_G64440.h1.t1	Ag003G229060, Ag003G228970
OG0007218	Aa_G64470.h1.t1	Ag003G229340
OG0007219	Aa_G547200.h1.t1	Ag003G230860
OG0007220	Aa_G567810.h1.t1, Aa_G785580.h1.t1	Ag003G234330
OG0007221	Aa_G634060.h1.t1	Ag003G237030
OG0007222	Aa_G13210.h1.t1	Ag002G206760
OG0007223	Aa_G433620.h1.t1	Ag003G238650
OG0007224	Aa_G199250.h1.t1	Ag005G416480, Ag003G239820
OG0007225	Aa_G780420.h1.t1, Aa_G780430.h1.t1, Aa_G476910.h1.t1	Ag003G214320
OG0007226	Aa_G335500.h1.t1	Ag003G213180
OG0007227	Aa_G137240.h1.t1	Ag005G475250
OG0007228	Aa_G336940.h1.t1	Ag003G211850
OG0007229	Aa_G145280.h1.t1	Ag003G211660
OG0007230	Aa_G265790.h1.t1	Ag003G210950
OG0007233	Aa_G21770.h1.t1	Ag003G210240
OG0007234	Aa_G21710.h1.t1	Ag003G269520, Ag003G210190
OG0007235	Aa_G21640.h1.t1	Ag003G209670
OG0007237	Aa_G160130.h1.t1	Ag004G323790
OG0007238	Aa_G497460.h1.t1	Ag003G208310
OG0007239	Aa_G142660.h1.t1, Aa_G385660.h1.t1	Ag005G471180, Ag003G208250
OG0007240	Aa_G90400.h1.t1, Aa_G290280.h1.t1	Ag005G470220
OG0007241	Aa_G369120.h1.t1, Aa_G290250.h1.t1	Ag005G470020
OG0007243	Aa_G207870.h1.t1	Ag005G468420
OG0007244	Aa_G243350.h1.t1	Ag005G468070
OG0007245	Aa_G458810.h1.t1	Ag005G466460, Ag005G466550
OG0007246	Aa_G483830.h1.t1	Ag005G466380
OG0007247	Aa_G340230.h1.t1	Ag005G465410
OG0007248	Aa_G234980.h1.t1	Ag005G463850
OG0007249	Aa_G424010.h1.t1	Ag005G463460
OG0007250	Aa_G507880.h1.t1	Ag005G463180, Ag003G239160
OG0007251	Aa_G32200.h1.t1	Ag005G462710
OG0007252	Aa_G32250.h1.t1	Ag005G462640
OG0007253	Aa_G241920.h1.t1	Ag005G461900
OG0007254	Aa_G241910.h1.t1	Ag005G461890
OG0007255	Aa_G241830.h1.t1	Ag005G461780
OG0007256	Aa_G223400.h1.t1	Ag005G461680
OG0007257	Aa_G170920.h1.t1, Aa_G492350.h1.t1, Aa_G434820.h1.t1	Ag007G656400, Ag005G455210
OG0007258	Aa_G56910.h1.t1	Ag005G459180
OG0007259	Aa_G107700.h1.t1	Ag005G458880
OG0007260	Aa_G53540.h1.t1	Ag005G457900
OG0007261	Aa_G498890.h1.t1	Ag005G457080
OG0007262	Aa_G498910.h1.t1	Ag005G457040
OG0007263	Aa_G176950.h1.t1	Ag005G456500
OG0007264	Aa_G86810.h1.t1	Ag005G456170
OG0007265	Aa_G181830.h1.t1	Ag005G455910
OG0007266	Aa_G390050.h1.t1, Aa_G628240.h1.t1	Ag005G454740
OG0007267	Aa_G669780.h1.t1	Ag005G453310
OG0007268	Aa_G342850.h1.t1	Ag005G452840
OG0007269	Aa_G371340.h1.t1	Ag005G450670
OG0007270	Aa_G464560.h1.t1, Aa_G371400.h1.t1	Ag005G450440
OG0007271	Aa_G611850.h1.t1	Ag005G450070
OG0007272	Aa_G20190.h1.t1	Ag005G449510
OG0007273	Aa_G164560.h1.t1	Ag005G448650
OG0007274	Aa_G50600.h1.t1	Ag005G447370
OG0007275	Aa_G152530.h1.t1	Ag005G446530
OG0007276	Aa_G136650.h1.t1	Ag005G442980, Ag005G444270
OG0007277	Aa_G430390.h1.t1	Ag005G442350, Ag005G443660
OG0007278	Aa_G538270.h1.t1	Ag005G441360
OG0007279	Aa_G229440.h1.t1	Ag005G441670
OG0007280	Aa_G229430.h1.t1	Ag005G441730
OG0007281	Aa_G434060.h1.t1	Ag005G441950
OG0007282	Aa_G698510.h1.t1	Ag005G439280
OG0007283	Aa_G603130.h1.t1	Ag003G252500, Ag005G439300
OG0007284	Aa_G198890.h1.t1	Ag005G438930
OG0007285	Aa_G198900.h1.t1	Ag005G438920
OG0007286	Aa_G212420.h1.t1	Ag005G438280
OG0007287	Aa_G95440.h1.t1	Ag005G437660
OG0007288	Aa_G280080.h1.t1	Ag005G437530
OG0007290	Aa_G428250.h1.t1	Ag005G434020, Ag005G432710
OG0007291	Aa_G178940.h1.t1	Ag005G432500, Ag005G433870
OG0007292	Aa_G358500.h1.t1	Ag005G431700
OG0007293	Aa_G225000.h1.t1	Ag001G010760
OG0007294	Aa_G26950.h1.t1	Ag005G430320, Ag005G430640
OG0007295	Aa_G491200.h1.t1	Ag005G429560
OG0007296	Aa_G105480.h1.t1	Ag003G275310
OG0007297	Aa_G477590.h1.t1	Ag007G595970
OG0007298	Aa_G105540.h1.t1	Ag005G420670
OG0007299	Aa_G61080.h1.t1	Ag005G419610
OG0007300	Aa_G543440.h1.t1	Ag005G417870
OG0007301	Aa_G542200.h1.t1, Aa_G542190.h1.t1	Ag005G416840
OG0007302	Aa_G296670.h1.t1, Aa_G296670.h2.t1, Aa_G383760.h2.t1, Aa_G383760.h1.t1	Ag005G416180
OG0007303	Aa_G329690.h1.t1	Ag005G414220
OG0007304	Aa_G235750.h1.t1, Aa_G235760.h1.t1	Ag005G412720
OG0007305	Aa_G185800.h1.t1	Ag005G408880
OG0007306	Aa_G244840.h1.t1, Aa_G244850.h1.t1	Ag005G407320
OG0007307	Aa_G230160.h1.t1	Ag005G405650
OG0007308	Aa_G422320.h1.t1	Ag005G403440
OG0007309	Aa_G40170.h1.t1	Ag005G470840
OG0007310	Aa_G193220.h1.t1	Ag001G001440
OG0007311	Aa_G231490.h1.t1	Ag001G002410
OG0007313	Aa_G127770.h1.t1	Ag001G004810
OG0007314	Aa_G465580.h1.t1	Ag001G008280
OG0007315	Aa_G568090.h1.t1	Ag001G009030
OG0007316	Aa_G219750.h1.t1	Ag001G009280
OG0007317	Aa_G166340.h1.t1	Ag001G010480
OG0007318	Aa_G225080.h1.t1	Ag001G010690
OG0007319	Aa_G181000.h1.t1	Ag001G016600
OG0007320	Aa_G95940.h1.t1	Ag001G021020
OG0007321	Aa_G161150.h1.t1	Ag001G024390
OG0007322	Aa_G273790.h1.t1	Ag001G023500
OG0007323	Aa_G110790.h1.t1	Ag001G025570, Ag008G710900
OG0007324	Aa_G57670.h1.t1	Ag001G026550, Ag001G026540
OG0007325	Aa_G189750.h1.t1	Ag001G027810, Ag001G027900, Ag001G027980
OG0007326	Aa_G380630.h1.t1	Ag001G028840
OG0007327	Aa_G689480.h1.t1	Ag001G029160
OG0007329	Aa_G528020.h1.t1	Ag002G161470
OG0007331	Aa_G300270.h1.t1	Ag001G064640
OG0007332	Aa_G300290.h1.t1, Aa_G757690.h1.t1	Ag001G064620
OG0007333	Aa_G114570.h1.t1	Ag001G064140
OG0007334	Aa_G328480.h1.t1	Ag001G068840
OG0007335	Aa_G639160.h1.t1	Ag001G068910
OG0007336	Aa_G622320.h1.t1, Aa_G622340.h1.t1	Ag001G071780
OG0007337	Aa_G236120.h1.t1	Ag001G065990
OG0007338	Aa_G178550.h1.t1	Ag001G066270
OG0007339	Aa_G300560.h1.t1	Ag001G075160
OG0007340	Aa_G511010.h1.t1	Ag001G075760, Ag003G235720, Ag001G075810
OG0007341	Aa_G482000.h1.t1	Ag001G076450
OG0007342	Aa_G462090.h1.t1	Ag001G078640
OG0007343	Aa_G9740.h1.t1	Ag005G453400, Ag003G279040
OG0007344	Aa_G386990.h1.t1	Ag001G079910
OG0007345	Aa_G660620.h1.t1	Ag001G081620
OG0007346	Aa_G562550.h1.t1	Ag001G082970
OG0007347	Aa_G114140.h1.t1	Ag001G088570
OG0007348	Aa_G114160.h1.t1	Ag001G088590
OG0007349	Aa_G451450.h1.t1	Ag001G091180
OG0007350	Aa_G353990.h1.t1	Ag001G093310
OG0007351	Aa_G765200.h1.t1	Ag001G093510
OG0007352	Aa_G81140.h1.t1	Ag001G094340
OG0007353	Aa_G2390.h1.t1	Ag001G096420
OG0007354	Aa_G2460.h1.t1	Ag001G096580
OG0007355	Aa_G704630.h1.t1	Ag001G098590
OG0007356	Aa_G256010.h1.t1	Ag001G008690
OG0007357	Aa_G216890.h1.t1	Ag001G029420, Ag002G134980
OG0007358	Aa_G531320.h1.t1	Ag001G057320
OG0007359	Aa_G691910.h1.t1, Aa_G210540.h3.t1, Aa_G210540.h4.t1, Aa_G210540.h2.t1, Aa_G210540.h1.t1, Aa_G720500.h1.t1, Aa_G210560.h1.t1, Aa_G720490.h1.t1	Ag001G069860
OG0007359	Aa_G698170.h1.t1	Ag001G069850
OG0007360	Aa_G2520.h1.t1	Ag001G096740
OG0007361	Aa_G63460.h1.t1	Ag002G123650
OG0007363	Aa_G12070.h1.t1	Ag002G160570
OG0007364	Aa_G439320.h1.t1, Aa_G229230.h1.t1, Aa_G291610.h1.t1, Aa_G720980.h1.t1	Ag002G160890
OG0007365	Aa_G406000.h1.t1	Ag002G161890
OG0007367	Aa_G293420.h1.t1	Ag003G226480
OG0007368	Aa_G348720.h1.t1	Ag003G226570
OG0007369	Aa_G547180.h1.t1	Ag003G230750
OG0007370	Aa_G324900.h1.t1	Ag003G272340
OG0007371	Aa_G270420.h1.t1, Aa_G332220.h1.t1, Aa_G453260.h1.t1, Aa_G453230.h1.t1, Aa_G270460.h1.t1	Ag003G288250, Ag003G288020, Ag003G288050, Ag007G655250
OG0007372	Aa_G38760.h1.t1	Ag004G302480, Ag006G535890
OG0007373	Aa_G246070.h1.t1	Ag004G315700
OG0007374	Aa_G515460.h1.t1, Aa_G515430.h1.t1	Ag005G457290, Ag005G457280
OG0007376	Aa_G233790.h1.t1	Ag005G462400
OG0007378	Aa_G71780.h1.t1	Ag005G489460
OG0007379	Aa_G385360.h1.t1	Ag006G545740, Ag006G551530, Ag006G543170, Ag006G544410, Ag007G610620
OG0007380	Aa_G213400.h1.t1	Ag006G567570
OG0007381	Aa_G244590.h1.t1	Ag006G572830
OG0007382	Aa_G648630.h1.t1, Aa_G176360.h1.t1	Ag006G575610
OG0007384	Aa_G362370.h1.t1	Ag007G597030
OG0007385	Aa_G781200.h1.t1	Ag007G624560
OG0007386	Aa_G538450.h1.t1	Ag007G638280
OG0007388	Aa_G307360.h1.t1	Ag008G702330
OG0007389	Aa_G28150.h1.t1	Ag008G709110
OG0007390	Aa_G144310.h2.t1, Aa_G144310.h1.t1, Aa_G908890.h1.t1, Aa_G908890.h2.t1	Ag008G725440
OG0007391	Aa_G406260.h1.t1	Ag008G728650
OG0007413	Aa_G716110.h1.t1	Ag008G734200
OG0007414	Aa_G644720.h1.t1	Ag003G254330
OG0007415	Aa_G55500.h1.t1	Ag003G254350
OG0007416	Aa_G317830.h1.t1	Ag003G254970
OG0007417	Aa_G182790.h1.t1	Ag003G255190
OG0007418	Aa_G23880.h1.t1	Ag003G255620
OG0007419	Aa_G628390.h1.t1	Ag003G258310
OG0007420	Aa_G177610.h1.t1	Ag003G258580
OG0007421	Aa_G301280.h1.t1	Ag003G259070
OG0007422	Aa_G506660.h1.t1	Ag003G260160
OG0007423	Aa_G543310.h1.t1	Ag003G260410
OG0007424	Aa_G156070.h1.t1	Ag007G616530
OG0007425	Aa_G673440.h1.t1	Ag003G262840, Ag003G264190
OG0007426	Aa_G33070.h1.t1	Ag003G268090
OG0007427	Aa_G32970.h1.t1	Ag003G268330
OG0007428	Aa_G399010.h1.t1	Ag003G268760
OG0007429	Aa_G59710.h1.t1	Ag003G268940
OG0007430	Aa_G59780.h1.t1	Ag003G269530
OG0007431	Aa_G59840.h1.t1	Ag003G269600
OG0007432	Aa_G74630.h1.t1	Ag003G270870
OG0007434	Aa_G394950.h1.t1	Ag003G273210
OG0007435	Aa_G394960.h1.t1	Ag003G279950
OG0007436	Aa_G395000.h1.t1	Ag003G279750
OG0007437	Aa_G395030.h1.t1	Ag003G279690
OG0007438	Aa_G616560.h1.t1, Aa_G616590.h1.t1, Aa_G949150.h1.t1	Ag003G279410, Ag004G350890
OG0007439	Aa_G9640.h1.t1	Ag003G278950
OG0007440	Aa_G646990.h1.t1	Ag003G278230
OG0007441	Aa_G288290.h1.t1	Ag003G276700
OG0007442	Aa_G432650.h1.t1	Ag003G277130
OG0007444	Aa_G609970.h1.t1	Ag003G276310
OG0007445	Aa_G214580.h1.t1	Ag003G274480
OG0007446	Aa_G737720.h1.t1	Ag003G281040
OG0007448	Aa_G274290.h1.t1	Ag003G273550
OG0007449	Aa_G274260.h1.t1	Ag003G273580
OG0007451	Aa_G144840.h1.t1	Ag003G281910
OG0007452	Aa_G667960.h1.t1	Ag003G282040
OG0007453	Aa_G614640.h1.t1	Ag003G282160
OG0007454	Aa_G547700.h1.t1	Ag003G282180
OG0007456	Aa_G724130.h1.t1	Ag003G283100
OG0007457	Aa_G299110.h1.t1	Ag007G579600
OG0007458	Aa_G434750.h1.t1	Ag007G579120
OG0007459	Aa_G368860.h1.t1, Aa_G434770.h1.t1	Ag007G579100
OG0007460	Aa_G194210.h1.t1	Ag007G578670
OG0007461	Aa_G489230.h1.t1	Ag007G578500
OG0007462	Aa_G489290.h1.t1	Ag007G578460
OG0007463	Aa_G542350.h1.t1	Ag007G578350
OG0007464	Aa_G296030.h1.t1	Ag001G101500
OG0007465	Aa_G253020.h1.t1	Ag004G356950
OG0007466	Aa_G49440.h1.t1	Ag001G102010
OG0007467	Aa_G49550.h1.t1	Ag001G101820
OG0007468	Aa_G62070.h1.t1	Ag004G364560
OG0007469	Aa_G256280.h1.t1	Ag004G364950, Ag004G365490
OG0007470	Aa_G37890.h1.t1	Ag004G366740
OG0007471	Aa_G7640.h1.t1	Ag004G366800
OG0007472	Aa_G495790.h1.t1	Ag006G508450
OG0007473	Aa_G11220.h1.t1, Aa_G11250.h1.t1	Ag004G368430
OG0007474	Aa_G226580.h1.t1	Ag004G311870
OG0007475	Aa_G271970.h1.t1	Ag004G373960
OG0007476	Aa_G342000.h1.t1	Ag004G374640
OG0007477	Aa_G572760.h1.t1	Ag004G313140
OG0007478	Aa_G606570.h1.t1	Ag004G376390
OG0007479	Aa_G400810.h1.t1	Ag004G377150
OG0007480	Aa_G400850.h1.t1	Ag004G377260
OG0007481	Aa_G623660.h1.t1	Ag008G658630, Ag012G741360
OG0007482	Aa_G639540.h1.t1	Ag001G001100
OG0007483	Aa_G251420.h1.t1	Ag008G658360
OG0007484	Aa_G312300.h1.t1	Ag008G660400
OG0007485	Aa_G676340.h1.t1	Ag004G321300
OG0007486	Aa_G146280.h1.t1	Ag008G661270
OG0007487	Aa_G279520.h1.t1	Ag008G661760
OG0007488	Aa_G171990.h1.t1	Ag008G662030
OG0007489	Aa_G480330.h1.t1	Ag008G662200
OG0007490	Aa_G282040.h1.t1	Ag008G662550
OG0007491	Aa_G371550.h1.t1	Ag004G331840
OG0007492	Aa_G329060.h1.t1	Ag008G663670
OG0007494	Aa_G257390.h1.t1	Ag008G665160
OG0007495	Aa_G276790.h1.t1	Ag008G666350
OG0007496	Aa_G276830.h1.t1	Ag008G666390
OG0007497	Aa_G541890.h1.t1	Ag008G667450
OG0007498	Aa_G247950.h1.t1	Ag008G667850
OG0007499	Aa_G120920.h1.t1	Ag008G668280
OG0007500	Aa_G370870.h1.t1	Ag007G655490
OG0007501	Aa_G508030.h1.t1	Ag008G668820
OG0007502	Aa_G465250.h1.t1	Ag008G668850
OG0007503	Aa_G437820.h1.t1	Ag008G669130
OG0007504	Aa_G264250.h1.t1	Ag008G670880
OG0007505	Aa_G247620.h1.t1	Ag001G049220, Ag010G739380
OG0007506	Aa_G247650.h1.t1	Ag006G574900
OG0007510	Aa_G303720.h1.t1	Ag004G356530
OG0007511	Aa_G63780.h1.t1	Ag004G357460
OG0007512	Aa_G3650.h1.t1	Ag004G357990
OG0007513	Aa_G30820.h1.t1	Ag003G287550, Ag003G287230, Ag002G193820, Ag002G193860, Ag004G359890
OG0007514	Aa_G30760.h1.t1	Ag004G360220
OG0007515	Aa_G359630.h1.t1	Ag004G360690
OG0007516	Aa_G474680.h1.t1	Ag001G096150
OG0007517	Aa_G106530.h1.t1	Ag007G627630
OG0007518	Aa_G277390.h1.t1	Ag004G401710
OG0007519	Aa_G602160.h1.t1, Aa_G346410.h1.t1, Aa_G346390.h1.t1, Aa_G184670.h1.t1	Ag001G002980
OG0007520	Aa_G681180.h1.t1	Ag004G397150
OG0007521	Aa_G361540.h1.t1	Ag004G390600, Ag004G395390
OG0007522	Aa_G234510.h1.t1	Ag004G393690, Ag004G388710
OG0007523	Aa_G72470.h1.t1	Ag004G385960, Ag004G386000
OG0007524	Aa_G72450.h1.t1	Ag006G556410, Ag004G385540
OG0007525	Aa_G433410.h1.t1	Ag004G382940
OG0007527	Aa_G488330.h1.t1	Ag004G379810
OG0007528	Aa_G18480.h1.t1	Ag004G379620
OG0007530	Aa_G40200.h1.t1	Ag005G470880
OG0007531	Aa_G40220.h1.t1	Ag005G470940
OG0007532	Aa_G40250.h1.t1	Ag005G470950
OG0007533	Aa_G40390.h1.t1	Ag005G471170
OG0007534	Aa_G391300.h1.t1	Ag003G253210
OG0007535	Aa_G720.h1.t1	Ag001G017630
OG0007536	Aa_G240660.h1.t1	Ag004G312480
OG0007538	Aa_G281340.h1.t1	Ag002G188240
OG0007539	Aa_G281260.h1.t1	Ag002G188130
OG0007540	Aa_G401800.h1.t1	Ag002G188010
OG0007541	Aa_G101480.h1.t1	Ag005G478120
OG0007542	Aa_G101490.h1.t1	Ag005G478160
OG0007543	Aa_G101330.h1.t1	Ag005G477880
OG0007544	Aa_G34880.h1.t1, Aa_G34880.h2.t1	Ag005G476950
OG0007545	Aa_G34810.h1.t1	Ag005G476900
OG0007546	Aa_G34640.h1.t1	Ag005G476620
OG0007547	Aa_G34510.h1.t1	Ag005G476420
OG0007548	Aa_G226400.h1.t1	Ag006G496540
OG0007549	Aa_G616440.h1.t1	Ag005G476040
OG0007550	Aa_G551310.h1.t1	Ag005G475970
OG0007551	Aa_G338690.h1.t1	Ag005G475730
OG0007552	Aa_G302800.h1.t1	Ag005G475300
OG0007553	Aa_G73300.h1.t1	Ag006G498360
OG0007554	Aa_G136960.h1.t1	Ag005G474550
OG0007556	Aa_G195470.h1.t1	Ag005G473490
OG0007557	Aa_G285140.h1.t1	Ag005G473160
OG0007559	Aa_G397600.h1.t1, Aa_G492880.h1.t1	Ag005G472500
OG0007560	Aa_G102810.h1.t1	Ag005G472370
OG0007561	Aa_G102850.h1.t1	Ag005G472320
OG0007562	Aa_G5630.h1.t1	Ag005G472180
OG0007563	Aa_G231300.h1.t1	Ag003G253390
OG0007565	Aa_G5470.h1.t1	Ag005G472030
OG0007566	Aa_G5440.h1.t1	Ag005G471870
OG0007567	Aa_G40560.h1.t1	Ag005G471410, Ag005G416230
OG0007568	Aa_G167270.h1.t1, Aa_G40540.h1.t1	Ag005G471390
OG0007570	Aa_G82880.h1.t1	Ag001G039880
OG0007571	Aa_G295510.h1.t1	Ag002G120340
OG0007572	Aa_G513960.h1.t1	Ag007G585000
OG0007573	Aa_G313080.h1.t1	Ag008G702310
OG0007575	Aa_G456530.h1.t1	Ag001G086470
OG0007576	Aa_G124270.h1.t1	Ag008G675680
OG0007577	Aa_G376550.h1.t1	Ag003G276510, Ag003G276270
OG0007578	Aa_G312620.h1.t1	Ag008G682890, Ag008G682080
OG0007579	Aa_G134090.h1.t1	Ag008G685870
OG0007581	Aa_G381520.h1.t1	Ag008G685010
OG0007582	Aa_G656280.h1.t1	Ag008G684880
OG0007583	Aa_G636600.h1.t1	Ag008G684840
OG0007584	Aa_G134120.h1.t1	Ag008G685890
OG0007585	Aa_G198230.h1.t1	Ag008G686190
OG0007586	Aa_G88110.h1.t1	Ag008G688400, Ag008G690080
OG0007587	Aa_G141220.h1.t1	Ag008G688060
OG0007588	Aa_G54580.h1.t1	Ag001G057230
OG0007589	Aa_G123470.h1.t1	Ag001G057950
OG0007590	Aa_G542630.h1.t1	Ag008G694170
OG0007591	Aa_G48490.h1.t1	Ag008G696050
OG0007592	Aa_G673800.h1.t1	Ag008G696570
OG0007593	Aa_G253220.h1.t1	Ag008G697540
OG0007594	Aa_G216660.h1.t1	Ag008G698240
OG0007596	Aa_G355110.h1.t1	Ag008G700530
OG0007597	Aa_G168140.h1.t1	Ag008G701670
OG0007598	Aa_G168110.h1.t1	Ag008G701600
OG0007599	Aa_G168060.h1.t1	Ag008G701530
OG0007601	Aa_G607630.h1.t1	Ag008G702680
OG0007602	Aa_G227750.h1.t1	Ag008G703980
OG0007603	Aa_G31830.h1.t1	Ag008G704480
OG0007604	Aa_G31490.h1.t1	Ag008G705320
OG0007605	Aa_G502220.h1.t1	Ag007G637030
OG0007606	Aa_G19680.h1.t1	Ag007G611680
OG0007607	Aa_G385380.h1.t1	Ag007G610670
OG0007608	Aa_G385310.h1.t1	Ag007G610420
OG0007609	Aa_G155220.h1.t1	Ag007G610240
OG0007610	Aa_G155100.h1.t1	Ag007G610060
OG0007611	Aa_G138290.h1.t1	Ag007G609470
OG0007613	Aa_G256480.h1.t1	Ag007G609080
OG0007614	Aa_G233080.h1.t1	Ag007G608930
OG0007615	Aa_G663520.h1.t1	Ag007G608760
OG0007616	Aa_G267670.h1.t1	Ag007G608100
OG0007617	Aa_G116820.h1.t1	Ag007G607470
OG0007618	Aa_G116800.h1.t1	Ag007G607440
OG0007619	Aa_G84500.h1.t1	Ag007G606950
OG0007621	Aa_G168470.h1.t1	Ag007G605400
OG0007622	Aa_G130460.h2.t1, Aa_G130460.h1.t1	Ag007G602090
OG0007623	Aa_G635950.h1.t1	Ag007G601740
OG0007624	Aa_G210830.h1.t1	Ag007G601580
OG0007626	Aa_G665900.h1.t1	Ag007G600830
OG0007627	Aa_G701540.h1.t1	Ag007G600800
OG0007628	Aa_G611220.h1.t1	Ag007G600510
OG0007629	Aa_G504170.h1.t1, Aa_G84920.h1.t1	Ag006G507560
OG0007630	Aa_G564950.h1.t1	Ag006G507120
OG0007631	Aa_G96120.h1.t1	Ag006G577650
OG0007632	Aa_G152280.h1.t1	Ag006G576840
OG0007633	Aa_G575630.h1.t1	Ag006G576460
OG0007634	Aa_G287460.h1.t1	Ag006G576160
OG0007635	Aa_G758940.h1.t1	Ag006G576090
OG0007636	Aa_G423100.h1.t1	Ag006G574980
OG0007637	Aa_G320480.h1.t1	Ag002G140550
OG0007638	Aa_G203360.h1.t1	Ag006G572610
OG0007639	Aa_G244610.h1.t1	Ag006G572850
OG0007640	Aa_G78180.h1.t1, Aa_G190820.h1.t1	Ag006G571980
OG0007641	Aa_G455360.h1.t1	Ag006G571160
OG0007642	Aa_G204100.h1.t1	Ag006G558360
OG0007644	Aa_G131070.h1.t1	Ag008G727020
OG0007645	Aa_G581680.h1.t1	Ag006G561460
OG0007646	Aa_G621200.h1.t1	Ag006G562700
OG0007647	Aa_G41810.h1.t1	Ag002G131170
OG0007648	Aa_G317990.h1.t1	Ag006G565100
OG0007649	Aa_G472160.h1.t1	Ag006G566110
OG0007650	Aa_G696120.h1.t1	Ag006G554940
OG0007651	Aa_G371040.h1.t1	Ag006G554280
OG0007652	Aa_G517270.h1.t1	Ag006G553550
OG0007653	Aa_G419810.h1.t1	Ag006G553050
OG0007654	Aa_G736900.h1.t1	Ag006G552260
OG0007656	Aa_G585510.h1.t1	Ag006G551500
OG0007657	Aa_G19930.h1.t1	Ag006G550900
OG0007658	Aa_G171500.h1.t1	Ag003G256710, Ag006G547830, Ag006G550050, Ag004G314880
OG0007659	Aa_G360270.h1.t1	Ag006G547770, Ag006G547710, Ag006G547750, Ag006G549940, Ag001G028970
OG0007660	Aa_G240840.h1.t1	Ag006G546910, Ag006G542010
OG0007661	Aa_G417310.h1.t1	Ag006G542480, Ag006G545120
OG0007662	Aa_G500530.h1.t1	Ag006G544580, Ag006G543030
OG0007663	Aa_G107880.h1.t1	Ag006G540520
OG0007664	Aa_G107930.h1.t1	Ag006G540340
OG0007665	Aa_G124880.h1.t1, Aa_G1059510.h1.t1	Ag006G538140, Ag006G540150
OG0007666	Aa_G57230.h1.t1	Ag006G536860, Ag006G539390
OG0007667	Aa_G372580.h1.t1	Ag006G535800
OG0007668	Aa_G514220.h1.t1	Ag006G534220
OG0007669	Aa_G82580.h1.t1	Ag006G532570
OG0007670	Aa_G29390.h1.t1	Ag007G585230
OG0007671	Aa_G438540.h1.t1	Ag007G584820
OG0007672	Aa_G29450.h1.t1	Ag007G585310
OG0007673	Aa_G174320.h1.t1	Ag005G479400
OG0007674	Aa_G48050.h1.t1, Aa_G48080.h1.t1	Ag007G583700
OG0007675	Aa_G329880.h1.t1	Ag007G583370
OG0007676	Aa_G393100.h1.t1	Ag007G613640
OG0007677	Aa_G472940.h1.t1	Ag007G583120
OG0007678	Aa_G650820.h1.t1	Ag007G583030
OG0007679	Aa_G348060.h1.t1	Ag007G582340
OG0007681	Aa_G389850.h1.t1	Ag007G580710
OG0007682	Aa_G279760.h1.t1	Ag007G580250
OG0007683	Aa_G279780.h1.t1	Ag007G580170
OG0007684	Aa_G216320.h1.t1	Ag007G580090
OG0007685	Aa_G426410.h1.t1	Ag003G285810
OG0007686	Aa_G456330.h1.t1	Ag006G495110
OG0007687	Aa_G376330.h1.t1	Ag003G286620
OG0007688	Aa_G514670.h1.t1	Ag003G286990
OG0007690	Aa_G179400.h1.t1	Ag003G288480
OG0007691	Aa_G467500.h1.t1	Ag003G288890
OG0007692	Aa_G342340.h1.t1	Ag003G288920
OG0007693	Aa_G223170.h1.t1	Ag003G289320
OG0007694	Aa_G214220.h1.t1	Ag003G289790
OG0007695	Aa_G490930.h1.t1	Ag006G523990
OG0007696	Aa_G139460.h1.t1	Ag003G290360
OG0007697	Aa_G153260.h1.t1	Ag003G291450
OG0007698	Aa_G661980.h1.t1	Ag003G291550
OG0007699	Aa_G95220.h1.t1	Ag003G291960
OG0007700	Aa_G95210.h1.t1, Aa_G95200.h1.t1	Ag003G291970
OG0007701	Aa_G237370.h1.t1	Ag003G292300
OG0007702	Aa_G294490.h1.t1	Ag003G292690
OG0007703	Aa_G294330.h1.t1	Ag003G292870
OG0007704	Aa_G437410.h1.t1	Ag003G293410
OG0007705	Aa_G557580.h1.t1	Ag003G293980
OG0007706	Aa_G374900.h1.t1	Ag003G294520
OG0007707	Aa_G676600.h1.t1	Ag003G296800
OG0007708	Aa_G589720.h1.t1	Ag001G042580
OG0007709	Aa_G554820.h1.t1	Ag007G645660
OG0007710	Aa_G365220.h1.t1	Ag007G647720
OG0007711	Aa_G264030.h1.t1	Ag002G162090
