Orthogroup	Arabis_alpina	Noccaea_praecox
OG0010179	Aa_G792090.h2.t1, Aa_G792090.h1.t1, Aa_G594470.h1.t1, Aa_G820040.h1.t1	Np006G335010
OG0010180	Aa_G163840.h1.t1	Np004G240890
OG0010182	Aa_G131890.h1.t1	Np004G239410
OG0010183	Aa_G528270.h1.t1	Np004G238480
OG0010184	Aa_G278310.h1.t1	Np004G238310
OG0010186	Aa_G583530.h1.t1	Np004G237780
OG0010187	Aa_G119140.h1.t1	Np004G237050
OG0010188	Aa_G308380.h1.t1	Np004G236970
OG0010189	Aa_G407850.h1.t1	Np004G236440
OG0010190	Aa_G323690.h1.t1	Np004G236130
OG0010191	Aa_G93240.h1.t1	Np004G235970
OG0010192	Aa_G1050600.h1.t1	Np004G235550
OG0010193	Aa_G266530.h1.t1	Np004G235490
OG0010194	Aa_G266480.h1.t1	Np004G235480
OG0010195	Aa_G266460.h1.t1	Np004G235440
OG0010196	Aa_G266400.h1.t1	Np004G235410
OG0010197	Aa_G622630.h1.t1	Np004G235020
OG0010198	Aa_G546720.h1.t1	Np004G234720
OG0010199	Aa_G546710.h1.t1	Np004G234710
OG0010200	Aa_G334120.h1.t1	Np004G234590
OG0010201	Aa_G60710.h1.t1	Np004G234300
OG0010202	Aa_G454200.h1.t1, Aa_G149790.h1.t1	Np004G233590
OG0010203	Aa_G454180.h1.t1	Np004G233520
OG0010204	Aa_G121530.h1.t1	Np002G074530
OG0010205	Aa_G372770.h1.t1	Np004G231890
OG0010206	Aa_G121840.h1.t1	Np004G231320
OG0010207	Aa_G399780.h1.t1	Np004G231220
OG0010208	Aa_G367310.h1.t1	Np004G230930, Np004G230860
OG0010209	Aa_G62590.h1.t1	Np004G230550
OG0010210	Aa_G17590.h1.t1	Np002G085200
OG0010211	Aa_G562110.h1.t1	Np004G229450
OG0010212	Aa_G314020.h1.t1	Np004G227330
OG0010213	Aa_G617620.h1.t1	Np004G225990
OG0010214	Aa_G733650.h1.t1	Np002G087380
OG0010214	Aa_G92120.h1.t1	Np004G225190
OG0010215	Aa_G92130.h1.t1	Np004G225180
OG0010216	Aa_G283450.h1.t1	Np004G208890
OG0010217	Aa_G596290.h1.t1	Np004G209060
OG0010218	Aa_G218640.h1.t1, Aa_G780300.h1.t1	Np002G089750
OG0010219	Aa_G233440.h1.t1	Np004G209450
OG0010220	Aa_G474490.h1.t1	Np004G209680
OG0010221	Aa_G545630.h1.t1	Np004G209690
OG0010222	Aa_G61860.h1.t1	Np004G210020
OG0010224	Aa_G353700.h1.t1	Np005G281240
OG0010225	Aa_G353730.h1.t1	Np004G225360, Np005G281200
OG0010227	Aa_G831180.h1.t1, Aa_G484000.h1.t1	Np003G187970, Np005G281100
OG0010228	Aa_G586320.h1.t1, Aa_G29580.h1.t1	Np005G280270
OG0010229	Aa_G87300.h1.t1	Np006G364050
OG0010230	Aa_G41550.h1.t1	Np006G365570
OG0010231	Aa_G339240.h1.t1	Np006G365650
OG0010232	Aa_G436850.h1.t1, Aa_G436810.h1.t1, Aa_G436810.h2.t1	Np006G366220, Np006G366140
OG0010233	Aa_G162600.h1.t1	Np006G366320
OG0010235	Aa_G531990.h1.t1	Np006G366720
OG0010236	Aa_G11890.h1.t1	Np006G366740
OG0010237	Aa_G11880.h1.t1	Np006G366750
OG0010238	Aa_G11850.h1.t1	Np006G366780
OG0010239	Aa_G428710.h1.t1	Np006G368090
OG0010240	Aa_G666740.h1.t1	Np006G370100
OG0010241	Aa_G10120.h1.t1	Np006G371030
OG0010242	Aa_G121080.h1.t1	Np004G241240
OG0010243	Aa_G394380.h1.t1	Np004G241360
OG0010244	Aa_G676350.h1.t1	Np004G241740
OG0010245	Aa_G117710.h1.t1	Np004G242260
OG0010246	Aa_G93000.h1.t1	Np004G242470
OG0010247	Aa_G30200.h1.t1	Np004G242890
OG0010248	Aa_G164230.h1.t1	Np004G243830, Np004G243950, Np004G243760
OG0010249	Aa_G164220.h1.t1	Np004G243750
OG0010250	Aa_G584930.h1.t1	Np004G244170
OG0010251	Aa_G246080.h1.t1	Np004G245540
OG0010252	Aa_G89280.h1.t1	Np006G334780, Np004G247230
OG0010253	Aa_G232650.h1.t1	Np004G247440
OG0010254	Aa_G457600.h1.t1	Np004G247590
OG0010255	Aa_G43410.h1.t1	Np004G247710
OG0010258	Aa_G516460.h1.t1	Np004G249590
OG0010259	Aa_G194040.h1.t1	Np004G249700
OG0010260	Aa_G19160.h1.t1	Np004G250080
OG0010262	Aa_G80710.h1.t1	Np004G250420
OG0010263	Aa_G257620.h1.t1	Np004G251870
OG0010264	Aa_G22410.h1.t1	Np005G313890, Np004G252920
OG0010265	Aa_G22800.h1.t1	Np004G253270
OG0010266	Aa_G13260.h1.t1	Np003G177830
OG0010267	Aa_G219970.h1.t1	Np004G254130, Np004G257250, Np004G254090, Np004G254120, Np004G257260
OG0010268	Aa_G79310.h1.t1	Np004G254480
OG0010269	Aa_G79280.h1.t1	Np004G254510
OG0010270	Aa_G235410.h1.t1	Np004G254880
OG0010271	Aa_G235400.h1.t1	Np004G254890
OG0010272	Aa_G217770.h1.t1	Np004G255330
OG0010273	Aa_G217670.h1.t1	Np004G255390
OG0010274	Aa_G38810.h1.t1	Np004G255780
OG0010276	Aa_G400300.h1.t1	Np004G256320
OG0010277	Aa_G400270.h1.t1	Np004G256360
OG0010278	Aa_G134810.h1.t1	Np004G256790
OG0010279	Aa_G134640.h1.t1	Np004G256580
OG0010280	Aa_G134590.h1.t1	Np004G256530
OG0010281	Aa_G135100.h1.t1	Np004G257100
OG0010282	Aa_G6960.h1.t1, Aa_G688620.h1.t1	Np004G257410
OG0010283	Aa_G6550.h1.t1	Np001G014050
OG0010284	Aa_G6360.h1.t1	Np001G035060, Np004G257980
OG0010285	Aa_G6400.h1.t1	Np004G257940
OG0010286	Aa_G105850.h1.t1	Np004G258890
OG0010287	Aa_G556000.h1.t1	Np003G140820
OG0010288	Aa_G72740.h1.t1	Np003G141140
OG0010289	Aa_G7890.h1.t1	Np003G141650
OG0010290	Aa_G421080.h1.t1	Np003G142530
OG0010291	Aa_G236930.h1.t1	Np003G142370
OG0010292	Aa_G157990.h1.t1	Np003G143580
OG0010293	Aa_G447920.h1.t1	Np003G143800
OG0010294	Aa_G447900.h1.t1	Np003G143790
OG0010295	Aa_G79080.h1.t1	Np003G143910
OG0010296	Aa_G334660.h1.t1	Np003G144390
OG0010297	Aa_G523380.h1.t1	Np003G144480
OG0010298	Aa_G325650.h1.t1	Np003G145000
OG0010299	Aa_G185640.h1.t1	Np007G421300
OG0010300	Aa_G416170.h1.t1	Np003G145850
OG0010301	Aa_G83670.h1.t1	Np003G146860
OG0010302	Aa_G255490.h1.t1	Np003G147180
OG0010303	Aa_G376510.h1.t1	Np005G263510
OG0010304	Aa_G251200.h1.t1	Np001G015460
OG0010305	Aa_G224570.h1.t1	Np001G015630
OG0010306	Aa_G544530.h1.t1	Np001G015700
OG0010307	Aa_G414170.h1.t1, Aa_G106820.h1.t1, Aa_G675610.h1.t1	Np001G015800
OG0010308	Aa_G368610.h1.t1	Np001G015820
OG0010309	Aa_G91560.h1.t1	Np001G016400
OG0010310	Aa_G619010.h1.t1	Np001G016420
OG0010312	Aa_G4000.h1.t1	Np001G016520
OG0010313	Aa_G28520.h1.t1	Np001G017600
OG0010314	Aa_G174640.h1.t1	Np007G415520
OG0010315	Aa_G209450.h1.t1	Np003G140500
OG0010316	Aa_G244430.h1.t1	Np003G132720
OG0010317	Aa_G127450.h1.t1	Np004G204010
OG0010318	Aa_G414690.h1.t1	Np003G132000
OG0010320	Aa_G414850.h1.t1	Np003G131650
OG0010322	Aa_G526550.h1.t1	Np003G130690
OG0010323	Aa_G464280.h1.t1	Np003G130570
OG0010324	Aa_G170460.h1.t1	Np003G130420
OG0010326	Aa_G170570.h1.t1	Np003G130270
OG0010327	Aa_G353300.h1.t1	Np003G130010
OG0010328	Aa_G353310.h1.t1	Np003G130000
OG0010329	Aa_G303890.h1.t1	Np003G129720
OG0010330	Aa_G303900.h1.t1	Np003G129730
OG0010331	Aa_G574370.h1.t1	Np001G013510
OG0010332	Aa_G398040.h1.t1	Np001G012520
OG0010333	Aa_G45300.h1.t1	Np001G011880
OG0010334	Aa_G45390.h1.t1	Np001G011800
OG0010335	Aa_G45320.h1.t1	Np001G011860
OG0010336	Aa_G46230.h1.t1	Np001G011250
OG0010337	Aa_G377440.h1.t1	Np001G011190
OG0010338	Aa_G475000.h1.t1	Np001G011010
OG0010339	Aa_G143240.h1.t1	Np001G010690
OG0010340	Aa_G98000.h1.t1, Aa_G560750.h1.t1	Np001G010020
OG0010341	Aa_G94750.h1.t1	Np001G009810
OG0010342	Aa_G664910.h1.t1, Aa_G257110.h1.t1	Np001G009210
OG0010343	Aa_G401180.h1.t1	Np001G008950
OG0010345	Aa_G13530.h1.t1	Np001G007330
OG0010346	Aa_G13580.h1.t1	Np001G007280
OG0010347	Aa_G409570.h1.t1	Np001G007030
OG0010348	Aa_G344220.h1.t1	Np003G154730
OG0010349	Aa_G122670.h1.t1	Np001G053150
OG0010350	Aa_G476610.h1.t1	Np001G052630
OG0010351	Aa_G620590.h1.t1	Np001G052440
OG0010354	Aa_G225280.h1.t1	Np001G050680
OG0010355	Aa_G102680.h1.t1	Np001G050070
OG0010356	Aa_G445120.h1.t1	Np001G049920
OG0010357	Aa_G588200.h1.t1	Np001G049210
OG0010358	Aa_G533370.h1.t1	Np001G049050
OG0010359	Aa_G197630.h1.t1	Np001G048780
OG0010360	Aa_G556700.h1.t1, Aa_G492150.h1.t1	Np001G048240
OG0010361	Aa_G420610.h1.t1	Np001G047930
OG0010362	Aa_G691550.h1.t1	Np001G047660
OG0010363	Aa_G597820.h1.t1	Np001G045480, Np001G033580, Np003G177170, Np003G177210
OG0010364	Aa_G191950.h1.t1	Np001G044700
OG0010365	Aa_G311700.h1.t1	Np001G044290
OG0010366	Aa_G240480.h1.t1	Np001G044210
OG0010367	Aa_G17930.h1.t1	Np001G043720
OG0010368	Aa_G17970.h1.t1, Aa_G697310.h1.t1	Np001G043680
OG0010369	Aa_G337560.h1.t1	Np001G043570
OG0010370	Aa_G427670.h1.t1	Np002G091090
OG0010372	Aa_G609170.h1.t1	Np002G089700
OG0010373	Aa_G343290.h1.t1	Np002G090370
OG0010374	Aa_G423710.h1.t1	Np002G088880
OG0010375	Aa_G634600.h1.t1	Np002G088830
OG0010376	Aa_G395910.h1.t1	Np002G088340
OG0010377	Aa_G182960.h1.t1	Np002G088500, Np002G088530
OG0010378	Aa_G305310.h1.t1	Np002G087670
OG0010379	Aa_G690530.h1.t1	Np002G087530
OG0010380	Aa_G538470.h1.t1	Np002G087400
OG0010381	Aa_G553940.h1.t1	Np002G087230
OG0010382	Aa_G222010.h1.t1	Np002G085640
OG0010383	Aa_G214090.h1.t1	Np002G084160
OG0010384	Aa_G170710.h1.t1	Np002G083920
OG0010385	Aa_G245860.h1.t1	Np002G083460
OG0010386	Aa_G252160.h1.t1, Aa_G252140.h1.t1	Np002G082790
OG0010387	Aa_G508920.h1.t1	Np002G073550
OG0010388	Aa_G204330.h1.t1	Np002G073940
OG0010390	Aa_G129470.h1.t1	Np002G074710
OG0010391	Aa_G129240.h1.t1	Np002G075010
OG0010392	Aa_G122830.h1.t1	Np001G053300
OG0010393	Aa_G215680.h1.t1	Np002G075300
OG0010394	Aa_G215610.h1.t1	Np002G075430
OG0010395	Aa_G266370.h1.t1	Np004G235380
OG0010396	Aa_G348900.h1.t1	Np002G078270
OG0010397	Aa_G98850.h1.t1	Np002G079660
OG0010399	Aa_G30370.h1.t1	Np002G080180
OG0010400	Aa_G567760.h1.t1	Np002G080230
OG0010401	Aa_G203170.h1.t1	Np002G080830
OG0010403	Aa_G303510.h1.t1	Np002G081120
OG0010404	Aa_G341760.h1.t1	Np002G081590
OG0010405	Aa_G579220.h1.t1	Np002G081680
OG0010407	Aa_G579230.h1.t1	Np002G081690
OG0010409	Aa_G444610.h1.t1	Np002G072610
OG0010410	Aa_G145300.h2.t1, Aa_G145300.h1.t1	Np002G072200
OG0010411	Aa_G293680.h1.t1	Np002G071680
OG0010412	Aa_G21630.h1.t1	Np002G071210
OG0010413	Aa_G21560.h1.t1, Aa_G21550.h1.t1, Aa_G21540.h1.t1	Np002G071140
OG0010414	Aa_G410360.h1.t1	Np002G070940, Np005G316230
OG0010415	Aa_G385670.h1.t1	Np002G070660
OG0010416	Aa_G389010.h1.t1, Aa_G389050.h1.t1	Np002G070520
OG0010417	Aa_G480160.h1.t1	Np003G160320
OG0010418	Aa_G696720.h1.t1	Np007G408010
OG0010419	Aa_G373900.h1.t1	Np007G407820
OG0010420	Aa_G534980.h1.t1	Np007G407260
OG0010421	Aa_G56330.h1.t1	Np007G405790
OG0010423	Aa_G56190.h1.t1	Np007G405560
OG0010424	Aa_G355420.h1.t1	Np004G192750, Np004G192630
OG0010424	Aa_G317680.h1.t1	Np007G405470
OG0010425	Aa_G140280.h1.t1	Np007G405050
OG0010426	Aa_G68270.h1.t1	Np003G148300
OG0010427	Aa_G1040.h1.t1	Np007G404470
OG0010428	Aa_G234940.h1.t1	Np007G404140, Np007G404080
OG0010429	Aa_G424030.h1.t1	Np007G403530
OG0010430	Aa_G32040.h1.t1	Np007G402860
OG0010431	Aa_G532810.h1.t1	Np007G390710
OG0010432	Aa_G468240.h1.t1, Aa_G468230.h1.t1	Np005G301300
OG0010433	Aa_G53660.h1.t1	Np007G392500
OG0010434	Aa_G587210.h1.t1	Np007G392780
OG0010435	Aa_G176920.h1.t1	Np007G393290
OG0010436	Aa_G601180.h1.t1	Np007G394070
OG0010437	Aa_G82050.h1.t1, Aa_G82050.h2.t1	Np001G038880, Np007G394250
OG0010438	Aa_G213270.h1.t1	Np007G394300
OG0010439	Aa_G390000.h1.t1	Np007G394510
OG0010440	Aa_G104650.h1.t1	Np007G394690
OG0010441	Aa_G429500.h1.t1	Np007G395040
OG0010442	Aa_G342920.h1.t1	Np007G395260
OG0010443	Aa_G39130.h1.t1, Aa_G447060.h1.t1, Aa_G108160.h1.t1	Np007G395370
OG0010444	Aa_G987020.h1.t1	Np007G395650
OG0010444	Aa_G250140.h1.t1	Np007G395580
OG0010445	Aa_G513250.h1.t1	Np004G198140
OG0010446	Aa_G164480.h1.t1	Np007G396960
OG0010447	Aa_G164520.h1.t1	Np007G397020
OG0010448	Aa_G164680.h1.t1	Np007G397570
OG0010449	Aa_G164690.h1.t1	Np007G397580
OG0010450	Aa_G178260.h1.t1	Np004G196720, Np007G398300
OG0010451	Aa_G152590.h1.t1	Np007G398850
OG0010452	Aa_G152570.h1.t1	Np007G398890
OG0010453	Aa_G152560.h1.t1	Np007G398920
OG0010454	Aa_G152520.h1.t1	Np007G399150
OG0010455	Aa_G152510.h1.t1	Np007G399160
OG0010456	Aa_G243010.h1.t1	Np007G400200
OG0010457	Aa_G250610.h1.t1	Np012G436880, Np011G436200
OG0010459	Aa_G254090.h1.t1	Np007G380330
OG0010460	Aa_G161920.h1.t1	Np007G380810
OG0010461	Aa_G388600.h1.t1	Np007G381520
OG0010462	Aa_G469290.h1.t1	Np007G382050
OG0010463	Aa_G455810.h1.t1	Np007G382340, Np007G382280
OG0010464	Aa_G455770.h1.t1	Np007G382390
OG0010465	Aa_G117960.h1.t1, Aa_G619260.h1.t1	Np007G382590
OG0010466	Aa_G265510.h1.t1	Np007G383590
OG0010467	Aa_G26870.h1.t1	Np007G386820
OG0010468	Aa_G51880.h1.t1	Np007G383890
OG0010469	Aa_G51860.h1.t1	Np007G383910
OG0010470	Aa_G277220.h1.t1	Np007G383980
OG0010471	Aa_G330850.h1.t1	Np007G384110
OG0010472	Aa_G460870.h1.t1	Np007G384310
OG0010473	Aa_G87540.h1.t1, Aa_G261500.h1.t1	Np007G384790
OG0010475	Aa_G227310.h1.t1	Np007G385880
OG0010476	Aa_G26880.h1.t1	Np007G386830
OG0010477	Aa_G183430.h1.t1	Np007G388120
OG0010478	Aa_G53580.h1.t1	Np007G389950
OG0010479	Aa_G395410.h1.t1	Np007G379040
OG0010480	Aa_G541730.h1.t1	Np007G378150
OG0010481	Aa_G81710.h1.t1	Np007G377730
OG0010482	Aa_G81680.h1.t1	Np007G377710
OG0010483	Aa_G529370.h1.t1	Np007G377370
OG0010484	Aa_G544710.h1.t1	Np007G376620
OG0010485	Aa_G544690.h1.t1	Np007G376600
OG0010486	Aa_G548920.h1.t1	Np007G376440
OG0010487	Aa_G421700.h1.t1	Np007G376130
OG0010489	Aa_G143520.h1.t1	Np007G373270
OG0010490	Aa_G143540.h1.t1	Np007G373240
OG0010491	Aa_G230260.h1.t1	Np007G373030
OG0010492	Aa_G64080.h1.t1	Np007G372850
OG0010493	Aa_G64270.h1.t1	Np007G372620
OG0010494	Aa_G640980.h1.t1	Np007G372470
OG0010495	Aa_G186690.h1.t1	Np005G275700
OG0010496	Aa_G166580.h1.t1	Np007G372380
OG0010497	Aa_G422280.h1.t1	Np007G372130
OG0010498	Aa_G194740.h1.t1	Np007G371930
OG0010499	Aa_G194730.h1.t1	Np007G371900
OG0010500	Aa_G205500.h1.t1	Np004G190100
OG0010501	Aa_G205570.h1.t1	Np004G190180
OG0010502	Aa_G600240.h2.t1, Aa_G600240.h1.t1	Np004G190760
OG0010503	Aa_G126880.h1.t1, Aa_G356310.h2.t1, Aa_G356310.h1.t1, Aa_G356310.h3.t1	Np005G307940
OG0010505	Aa_G122840.h1.t1	Np001G053310
OG0010507	Aa_G415000.h1.t1	Np004G195750
OG0010508	Aa_G36930.h1.t1	Np004G196380
OG0010509	Aa_G178340.h1.t1	Np004G196620
OG0010510	Aa_G178300.h1.t1	Np004G196650
OG0010511	Aa_G334800.h1.t1	Np004G196810
OG0010512	Aa_G12400.h1.t1, Aa_G513290.h1.t1	Np004G198120
OG0010513	Aa_G161220.h1.t1, Aa_G597670.h1.t1	Np004G198990
OG0010514	Aa_G237860.h1.t1	Np004G198580
OG0010515	Aa_G110650.h1.t1	Np004G199300
OG0010517	Aa_G57580.h1.t1	Np004G199870
OG0010520	Aa_G291620.h1.t1	Np006G341890
OG0010521	Aa_G291660.h1.t1, Aa_G291660.h2.t1	Np006G341940
OG0010522	Aa_G300240.h1.t1	Np001G053920
OG0010524	Aa_G300280.h1.t1	Np001G053970
OG0010525	Aa_G114480.h1.t1	Np001G054250
OG0010526	Aa_G114500.h1.t1	Np001G054270
OG0010527	Aa_G608140.h1.t1	Np001G054580
OG0010528	Aa_G668320.h1.t1	Np001G055130
OG0010529	Aa_G668310.h1.t1, Aa_G119280.h1.t1	Np001G055140
OG0010530	Aa_G68410.h1.t1	Np003G148120
OG0010531	Aa_G395710.h1.t1	Np001G055210
OG0010532	Aa_G14410.h1.t1	Np001G055990
OG0010533	Aa_G211610.h1.t1	Np001G055630, Np001G055500, Np001G055880
OG0010534	Aa_G14420.h1.t1	Np001G055980
OG0010535	Aa_G13920.h1.t1	Np001G056340
OG0010536	Aa_G402310.h1.t1	Np001G056400
OG0010538	Aa_G235900.h1.t1	Np001G053750
OG0010539	Aa_G300530.h1.t1	Np001G057450
OG0010540	Aa_G511050.h1.t1	Np001G057770
OG0010541	Aa_G381300.h1.t1	Np001G058060
OG0010542	Aa_G501190.h1.t1	Np001G058580
OG0010543	Aa_G501170.h1.t1	Np001G058630
OG0010544	Aa_G99040.h1.t1	Np001G058830
OG0010546	Aa_G562580.h1.t1	Np001G061350
OG0010547	Aa_G483460.h1.t1	Np001G061340
OG0010548	Aa_G483520.h1.t1	Np001G061400
OG0010550	Aa_G433230.h1.t1	Np001G063460
OG0010551	Aa_G114190.h1.t1	Np001G063670, Np006G334750
OG0010552	Aa_G262320.h1.t1	Np001G064240
OG0010553	Aa_G300510.h1.t1	Np001G057440
OG0010554	Aa_G322990.h1.t1	Np001G064900
OG0010555	Aa_G132790.h1.t1	Np001G065040
OG0010556	Aa_G77250.h1.t1	Np001G066220
OG0010557	Aa_G354000.h1.t1	Np001G066350
OG0010558	Aa_G57880.h1.t1	Np001G066960
OG0010559	Aa_G57860.h1.t1, Aa_G57870.h1.t1	Np001G066970
OG0010560	Aa_G81160.h1.t1	Np001G067090
OG0010562	Aa_G572540.h1.t1	Np001G067390
OG0010563	Aa_G2140.h1.t1	Np001G067900
OG0010564	Aa_G2220.h1.t1	Np001G067960
OG0010565	Aa_G2230.h1.t1	Np001G067970
OG0010566	Aa_G2270.h1.t1	Np001G068070
OG0010567	Aa_G167800.h1.t1	Np001G068800
OG0010568	Aa_G364380.h1.t1	Np001G069310
OG0010569	Aa_G138710.h1.t1	Np004G213870
OG0010571	Aa_G336800.h1.t1	Np001G069700
OG0010572	Aa_G121240.h1.t1	Np004G241070
OG0010575	Aa_G300260.h1.t1	Np001G053940
OG0010576	Aa_G416660.h1.t1	Np001G057510
OG0010577	Aa_G345880.h1.t1, Aa_G345890.h1.t1	Np001G062760
OG0010579	Aa_G401810.h1.t1	Np006G331130
OG0010580	Aa_G781430.h1.t1	Np005G273380
OG0010581	Aa_G352090.h1.t1	Np005G261400
OG0010582	Aa_G6970.h1.t1	Np004G257400
OG0010583	Aa_G79350.h1.t1	Np004G254440
OG0010584	Aa_G375870.h1.t1	Np004G251770
OG0010585	Aa_G345340.h1.t1	Np004G251430
OG0010586	Aa_G516480.h1.t1	Np004G249610
OG0010587	Aa_G299000.h1.t1	Np004G246040
OG0010588	Aa_G426230.h1.t1	Np004G194310
OG0010589	Aa_G166160.h1.t1	Np004G232730
OG0010590	Aa_G101650.h1.t1	Np002G085400
OG0010592	Aa_G78530.h1.t1	Np002G089890
OG0010594	Aa_G276840.h1.t1	Np001G022560
OG0010595	Aa_G504390.h1.t1	Np006G358620
OG0010596	Aa_G146530.h1.t1, Aa_G491190.h1.t1	Np007G387130
OG0010597	Aa_G117920.h1.t1	Np007G382470
OG0010598	Aa_G682980.h1.t1	Np007G392850
OG0010601	Aa_G40120.h1.t1	Np007G408660
OG0010602	Aa_G40330.h1.t1	Np007G408870
OG0010603	Aa_G403600.h1.t1	Np007G413450
OG0010605	Aa_G78730.h1.t1	Np007G415860
OG0010608	Aa_G634230.h1.t1	Np003G129870
OG0010610	Aa_G36370.h1.t1	Np006G371400
OG0010613	Aa_G493490.h1.t1, Aa_G244640.h1.t1	Np005G290470, Np005G302680
OG0010614	Aa_G501810.h1.t1	Np005G291160
OG0010615	Aa_G697080.h1.t1	Np005G294890
OG0010616	Aa_G248900.h1.t1	Np004G213150
OG0010617	Aa_G148650.h1.t1	Np006G357500
OG0010618	Aa_G130420.h1.t1	Np003G135310, Np001G005290
OG0010622	Aa_G727100.h1.t1	Np003G142270
OG0010623	Aa_G378530.h1.t1	Np001G015610
OG0010624	Aa_G195740.h1.t1	Np005G274940, Np005G274980
OG0010625	Aa_G301090.h1.t1, Aa_G337670.h1.t1	Np001G043650
OG0010626	Aa_G8640.h1.t1	Np003G150300
OG0010628	Aa_G574350.h1.t1	Np001G013490
OG0010629	Aa_G45270.h1.t1	Np001G011910
OG0010630	Aa_G13430.h1.t1	Np001G007500
OG0010632	Aa_G306630.h1.t1	Np004G244930
OG0010634	Aa_G273870.h1.t1, Aa_G184270.h1.t1	Np004G199100, Np004G205870, Np004G202620
OG0010637	Aa_G415060.h1.t1	Np004G195800
OG0010640	Aa_G279210.h1.t1	Np006G370110
OG0010650	Aa_G224060.h1.t1	Np002G103260, Np002G105900, Np002G106120, Np008G427600, Np003G170390, Np002G099360, Np001G030310, Np003G169930, Np003G172130, Np008G427590, Np010G434070, Np010G434280, Np004G217850, Np002G100290, Np002G106110, Np004G208110, Np003G172140, Np006G342900, Np009G431400, Np006G345720
OG0010660	Aa_G512390.h1.t1	Np005G276720
OG0010661	Aa_G44430.h1.t1	Np005G276580
OG0010662	Aa_G339370.h1.t1	Np005G276160
OG0010663	Aa_G158720.h1.t1	Np005G275220
OG0010664	Aa_G279940.h1.t1	Np005G273550, Np005G273530
OG0010665	Aa_G591270.h1.t1, Aa_G456120.h1.t1	Np005G272870
OG0010666	Aa_G487080.h1.t1	Np005G260020
OG0010667	Aa_G521320.h1.t1	Np005G272420
OG0010668	Aa_G32990.h1.t1	Np005G272180
OG0010669	Aa_G59760.h1.t1	Np005G271750
OG0010670	Aa_G74720.h1.t1	Np005G271370
OG0010671	Aa_G314980.h1.t1	Np005G270800
OG0010672	Aa_G153870.h1.t1	Np005G270030
OG0010673	Aa_G647010.h1.t1	Np005G262780
OG0010674	Aa_G432580.h1.t1	Np005G263320
OG0010675	Aa_G58450.h1.t1	Np005G263180
OG0010676	Aa_G8670.h1.t1	Np003G150270
OG0010677	Aa_G614970.h1.t1	Np005G264110
OG0010678	Aa_G197140.h1.t1	Np006G337010
OG0010679	Aa_G698750.h1.t1	Np005G264450
OG0010680	Aa_G274310.h1.t1	Np005G264290
OG0010681	Aa_G144790.h1.t1	Np005G264720
OG0010682	Aa_G304710.h1.t1	Np002G092110
OG0010683	Aa_G84850.h1.t1	Np005G265520
OG0010684	Aa_G118880.h1.t1	Np005G266020
OG0010685	Aa_G209630.h1.t1	Np003G140650
OG0010686	Aa_G463050.h1.t1	Np004G216670, Np004G216780
OG0010687	Aa_G302480.h1.t1, Aa_G608270.h1.t1	Np004G217910
OG0010688	Aa_G16640.h1.t1	Np005G296130
OG0010689	Aa_G173180.h1.t1	Np002G090520
OG0010690	Aa_G173240.h1.t1	Np005G296270
OG0010691	Aa_G49260.h1.t1	Np005G299390
OG0010692	Aa_G49320.h1.t1	Np005G299480
OG0010693	Aa_G24660.h1.t1	Np006G340050
OG0010693	Aa_G49330.h1.t1	Np005G299490
OG0010694	Aa_G49410.h1.t1	Np005G299760
OG0010695	Aa_G49480.h1.t1	Np005G300150
OG0010696	Aa_G49520.h1.t1	Np005G300190
OG0010697	Aa_G295490.h1.t1	Np002G107490
OG0010698	Aa_G660590.h1.t1	Np001G060690
OG0010699	Aa_G123180.h1.t1	Np002G107700
OG0010700	Aa_G253460.h1.t1	Np002G111500
OG0010701	Aa_G863360.h1.t1, Aa_G283240.h1.t1	Np002G111730
OG0010702	Aa_G485110.h1.t1	Np002G112900
OG0010703	Aa_G744440.h1.t1	Np002G113140
OG0010704	Aa_G202670.h1.t1	Np002G113600
OG0010705	Aa_G441070.h1.t1, Aa_G281540.h1.t1	Np002G114680
OG0010706	Aa_G8240.h1.t1, Aa_G306950.h1.t1	Np002G114430
OG0010708	Aa_G5910.h1.t1	Np002G115030
OG0010709	Aa_G182430.h1.t1	Np002G115170, Np002G115190
OG0010710	Aa_G225900.h1.t1, Aa_G653240.h1.t1, Aa_G5890.h1.t1	Np002G115370
OG0010711	Aa_G147540.h1.t1	Np002G115680
OG0010712	Aa_G147500.h1.t1, Aa_G147520.h1.t1	Np002G115690
OG0010713	Aa_G147470.h1.t1	Np002G115710
OG0010714	Aa_G564640.h1.t1	Np002G115900, Np002G115850
OG0010715	Aa_G262090.h1.t1	Np002G116030, Np002G116020
OG0010715	Aa_G748940.h1.t1	Np002G116010
OG0010716	Aa_G222880.h1.t1	Np002G116450
OG0010717	Aa_G8630.h1.t1	Np002G117290
OG0010718	Aa_G285000.h1.t1	Np002G117750
OG0010719	Aa_G149980.h1.t1	Np002G118550
OG0010720	Aa_G592990.h1.t1	Np002G118710
OG0010721	Aa_G328600.h1.t1	Np002G118900
OG0010722	Aa_G639510.h1.t1	Np001G029790
OG0010723	Aa_G243980.h1.t1	Np001G026620
OG0010724	Aa_G323300.h1.t1	Np001G026020
OG0010725	Aa_G323140.h1.t1	Np001G025520
OG0010726	Aa_G435350.h1.t1	Np001G025420
OG0010727	Aa_G344920.h1.t1	Np001G025300
OG0010728	Aa_G146190.h1.t1	Np001G025200
OG0010729	Aa_G146250.h1.t1	Np001G025130
