Orthogroup	Arabis_alpina	Cochlearia_excelsa
OG0009014	Aa_G363760.h1.t1	g47613
OG0009015	Aa_G86610.h1.t1	g47605
OG0009016	Aa_G14630.h1.t1	g7914
OG0009017	Aa_G71650.h1.t1	g7896
OG0009018	Aa_G42390.h1.t1	g7866
OG0009019	Aa_G42330.h1.t1	g7862
OG0009021	Aa_G111940.h1.t1	g7842
OG0009022	Aa_G111760.h1.t1	g12662
OG0009023	Aa_G111680.h1.t1	g7833
OG0009024	Aa_G111670.h1.t1	g7832
OG0009025	Aa_G47640.h1.t1	g12635
OG0009026	Aa_G44980.h1.t1	g12780
OG0009027	Aa_G185690.h1.t1	g12801
OG0009028	Aa_G553040.h1.t1	g7793
OG0009029	Aa_G553050.h1.t1	g7792
OG0009030	Aa_G526040.h1.t1	g7781
OG0009031	Aa_G304900.h1.t1	g7772, g7763
OG0009032	Aa_G4300.h1.t1	g7749
OG0009033	Aa_G4340.h1.t1	g12592
OG0009034	Aa_G4380.h1.t1	g12591
OG0009035	Aa_G4580.h1.t1	g12582
OG0009036	Aa_G4910.h1.t1	g12844
OG0009037	Aa_G4980.h1.t1, Aa_G4970.h1.t1	g7714
OG0009038	Aa_G328620.h1.t1	g12875
OG0009039	Aa_G51120.h1.t1, Aa_G646310.h1.t1	g7686
OG0009041	Aa_G47690.h1.t1	g7656
OG0009042	Aa_G49950.h1.t1	g7642
OG0009043	Aa_G47310.h1.t1	g12935, g12482
OG0009044	Aa_G47000.h1.t1	g7622
OG0009045	Aa_G78850.h1.t1	g7610
OG0009047	Aa_G174750.h1.t1	g7600
OG0009048	Aa_G174700.h1.t1	g7597
OG0009049	Aa_G174680.h1.t1	g12965
OG0009050	Aa_G258610.h1.t1	g25028
OG0009051	Aa_G371750.h1.t1	g38281
OG0009052	Aa_G791850.h1.t1	g26908
OG0009053	Aa_G302010.h1.t1	g7552, g12992
OG0009054	Aa_G302050.h1.t1	g12420
OG0009055	Aa_G171130.h1.t1	g53945
OG0009056	Aa_G677910.h1.t1	g51915
OG0009057	Aa_G518410.h1.t1	g51909
OG0009059	Aa_G268070.h1.t1	g51880
OG0009060	Aa_G431240.h1.t1	g51468
OG0009061	Aa_G115390.h1.t1	g37351
OG0009062	Aa_G451090.h1.t1	g51800
OG0009063	Aa_G451060.h1.t1	g51793
OG0009064	Aa_G651880.h1.t1	g38128
OG0009065	Aa_G849600.h1.t1	g51763
OG0009066	Aa_G357510.h1.t1	g51774
OG0009067	Aa_G202420.h1.t1	g51756
OG0009068	Aa_G594430.h1.t1	g51737
OG0009069	Aa_G131760.h1.t1	g44860
OG0009070	Aa_G594450.h1.t1	g51735
OG0009071	Aa_G313370.h1.t1	g37149
OG0009073	Aa_G177500.h1.t1	g37160
OG0009076	Aa_G402630.h1.t1	g51599
OG0009077	Aa_G231880.h1.t1	g51613
OG0009078	Aa_G531150.h1.t1	g51623
OG0009079	Aa_G491320.h1.t1	g51634
OG0009080	Aa_G115310.h1.t1	g51675
OG0009081	Aa_G115300.h1.t1	g51676
OG0009084	Aa_G150790.h1.t1	g51692
OG0009086	Aa_G542820.h1.t1	g37269
OG0009087	Aa_G471880.h1.t1	g51714
OG0009088	Aa_G24550.h1.t1	g51547
OG0009089	Aa_G121190.h1.t1	g31585
OG0009090	Aa_G121210.h1.t1	g31586
OG0009091	Aa_G163870.h1.t1	g31596, g27302
OG0009092	Aa_G112400.h1.t1	g49942
OG0009093	Aa_G112460.h1.t1	g31610
OG0009094	Aa_G525730.h1.t1	g31614, g49946
OG0009095	Aa_G645600.h1.t1	g31628
OG0009096	Aa_G148300.h1.t1	g49962
OG0009098	Aa_G103940.h1.t1	g27345, g31653
OG0009099	Aa_G103920.h1.t1	g31654
OG0009100	Aa_G131960.h1.t1	g27357
OG0009101	Aa_G349060.h1.t1	g49994
OG0009102	Aa_G631880.h1.t1	g31699
OG0009103	Aa_G631840.h1.t1	g31702
OG0009104	Aa_G278360.h1.t1	g50012
OG0009105	Aa_G379810.h1.t1	g31754
OG0009106	Aa_G118990.h1.t1	g27412, g50050
OG0009107	Aa_G42940.h1.t1	g47579, g25029
OG0009110	Aa_G762130.h1.t1	g31816
OG0009111	Aa_G643710.h1.t1	g31889
OG0009112	Aa_G643700.h1.t1	g31890
OG0009113	Aa_G393450.h1.t1	g50126
OG0009114	Aa_G521170.h1.t1	g50163
OG0009115	Aa_G60740.h1.t1	g50166
OG0009116	Aa_G277080.h1.t1	g19162
OG0009117	Aa_G329450.h1.t1	g50211
OG0009118	Aa_G272150.h1.t1	g50225
OG0009119	Aa_G272140.h1.t1	g32019
OG0009121	Aa_G371930.h1.t1	g50251, g27528
OG0009122	Aa_G367260.h1.t1	g32047
OG0009123	Aa_G62480.h1.t1	g50291
OG0009124	Aa_G62360.h1.t1	g32100
OG0009125	Aa_G487220.h1.t1	g27554
OG0009126	Aa_G126650.h1.t1	g50335
OG0009127	Aa_G314010.h1.t1	g27580
OG0009128	Aa_G579800.h1.t1	g50349, g32146
OG0009130	Aa_G446060.h1.t1	g45791
OG0009131	Aa_G539030.h1.t1	g32161
OG0009132	Aa_G490150.h1.t1	g32170
OG0009133	Aa_G283540.h1.t1	g27597
OG0009134	Aa_G283530.h1.t1	g32180
OG0009135	Aa_G442260.h1.t1	g32200, g27607
OG0009137	Aa_G233430.h1.t1	g27616
OG0009138	Aa_G431870.h1.t1	g32225
OG0009139	Aa_G61710.h1.t1	g50398
OG0009140	Aa_G61900.h1.t1	g50407, g32279
OG0009141	Aa_G92260.h1.t1	g47500
OG0009142	Aa_G297960.h1.t1	g1500
OG0009143	Aa_G215260.h1.t1	g23833
OG0009144	Aa_G109060.h1.t1	g47523
OG0009145	Aa_G130080.h1.t1	g17188
OG0009146	Aa_G373580.h1.t1	g51038
OG0009148	Aa_G393030.h1.t1	g38345
OG0009149	Aa_G321380.h1.t1	g38340
OG0009150	Aa_G309960.h1.t1	g50993
OG0009151	Aa_G641110.h1.t1	g38391
OG0009152	Aa_G166800.h1.t1	g38401, g27289
OG0009153	Aa_G312590.h1.t1	g38411
OG0009154	Aa_G253050.h1.t1	g38437, g50952
OG0009155	Aa_G288620.h1.t1	g36914
OG0009156	Aa_G122820.h1.t1	g19308
OG0009157	Aa_G311500.h1.t1	g38485
OG0009158	Aa_G161360.h1.t1	g50898
OG0009159	Aa_G651740.h1.t1	g36955
OG0009160	Aa_G157630.h1.t1	g50862
OG0009162	Aa_G668550.h1.t1	g31570
OG0009163	Aa_G777300.h1.t1	g31551
OG0009164	Aa_G135940.h1.t1	g31541
OG0009165	Aa_G658790.h1.t1	g31508
OG0009166	Aa_G676720.h1.t1	g31506
OG0009167	Aa_G599470.h1.t1	g31486
OG0009168	Aa_G164290.h1.t1	g31447
OG0009169	Aa_G164260.h1.t1	g31449
OG0009170	Aa_G26630.h1.t1	g31420
OG0009171	Aa_G246090.h1.t1	g31378
OG0009172	Aa_G338920.h1.t1	g49781
OG0009173	Aa_G339030.h1.t1	g31331
OG0009174	Aa_G89350.h1.t1	g49773
OG0009175	Aa_G43230.h1.t1	g31275, g27127
OG0009176	Aa_G530660.h1.t1	g49745
OG0009177	Aa_G545770.h1.t1	g31269
OG0009178	Aa_G446400.h1.t1	g31243
OG0009179	Aa_G366050.h1.t1	g31221
OG0009180	Aa_G550210.h1.t1	g31226, g49713
OG0009181	Aa_G73490.h1.t1	g49626
OG0009182	Aa_G394750.h1.t1	g49637
OG0009183	Aa_G129420.h1.t1	g31174
OG0009184	Aa_G19180.h1.t1	g49638
OG0009185	Aa_G19300.h1.t1	g31152
OG0009187	Aa_G80690.h1.t1	g31141
OG0009188	Aa_G80740.h1.t1	g49658
OG0009189	Aa_G442610.h1.t1	g49670
OG0009190	Aa_G442600.h1.t1	g27030
OG0009191	Aa_G442580.h1.t1	g31128
OG0009192	Aa_G442560.h1.t1	g27032, g31129
OG0009193	Aa_G442690.h1.t1	g49675
OG0009194	Aa_G512770.h1.t1	g27026
OG0009196	Aa_G574630.h1.t1	g49694
OG0009197	Aa_G686500.h1.t1, Aa_G257680.h1.t1	g49583
OG0009199	Aa_G182230.h1.t1	g27001
OG0009200	Aa_G22790.h1.t1	g31003
OG0009201	Aa_G22850.h1.t1	g30997, g26975
OG0009202	Aa_G22960.h1.t1	g30991
OG0009203	Aa_G22990.h1.t1	g30990
OG0009205	Aa_G220020.h1.t1	g49515
OG0009206	Aa_G219090.h1.t1	g30927, g49493
OG0009207	Aa_G219070.h1.t1	g49492
OG0009208	Aa_G235500.h1.t1	g30923
OG0009209	Aa_G385680.h1.t1	g32231
OG0009210	Aa_G286290.h1.t1	g30893
OG0009211	Aa_G217750.h1.t1	g49465
OG0009212	Aa_G217650.h1.t1	g49464
OG0009213	Aa_G38850.h1.t1	g30876
OG0009214	Aa_G341250.h1.t1	g30865
OG0009215	Aa_G400310.h1.t1	g30845
OG0009216	Aa_G134950.h1.t1	g26906
OG0009217	Aa_G228350.h1.t1	g49399
OG0009218	Aa_G6980.h1.t1	g30805
OG0009219	Aa_G6710.h1.t1	g30794
OG0009220	Aa_G6480.h1.t1, Aa_G6470.h1.t1	g49378
OG0009221	Aa_G6390.h1.t1	g30773
OG0009222	Aa_G265540.h1.t1, Aa_G325240.h1.t1	g49358
OG0009223	Aa_G211780.h1.t1	g49356
OG0009224	Aa_G290600.h1.t1	g49350
OG0009225	Aa_G290700.h1.t1	g30762
OG0009226	Aa_G325150.h1.t1	g49341
OG0009227	Aa_G325200.h1.t1	g26875
OG0009228	Aa_G105720.h1.t1	g30737
OG0009229	Aa_G94370.h1.t1	g49303
OG0009231	Aa_G106290.h1.t1	g30721
OG0009232	Aa_G354770.h1.t1	g45632, g5229
OG0009233	Aa_G354720.h1.t1	g5223
OG0009234	Aa_G72770.h1.t1	g5203
OG0009235	Aa_G72900.h1.t1	g45637
OG0009236	Aa_G644330.h1.t1	g45673
OG0009237	Aa_G450410.h1.t1	g29278
OG0009238	Aa_G499760.h1.t1	g5142
OG0009239	Aa_G421110.h1.t1	g5093, g29238
OG0009240	Aa_G236970.h1.t1	g45692
OG0009241	Aa_G321010.h1.t1	g5128
OG0009242	Aa_G383500.h1.t1	g29220
OG0009243	Aa_G59240.h1.t1	g5062
OG0009244	Aa_G96870.h1.t1	g45723
OG0009245	Aa_G79130.h1.t1	g29178
OG0009246	Aa_G79050.h1.t1	g45739
OG0009247	Aa_G499310.h1.t1	g5004
OG0009248	Aa_G334670.h1.t1	g5000
OG0009249	Aa_G220350.h1.t1	g4987, g3922, g4018, g3921
OG0009250	Aa_G396210.h1.t1	g29031
OG0009251	Aa_G726470.h1.t1	g29075, g4901
OG0009252	Aa_G83720.h1.t1	g29078
OG0009253	Aa_G362810.h1.t1	g4877
OG0009254	Aa_G362820.h1.t1, Aa_G362840.h1.t1	g29106, g4872
OG0009255	Aa_G430210.h1.t1	g10150
OG0009256	Aa_G414180.h1.t1	g10176
OG0009257	Aa_G177250.h1.t1	g4115, g4116, g22330, g35991
OG0009258	Aa_G576480.h1.t1	g10184
OG0009259	Aa_G382480.h1.t1	g10216
OG0009260	Aa_G540510.h1.t1	g10232
OG0009261	Aa_G540540.h1.t1	g5770, g5771, g10230
OG0009262	Aa_G209420.h1.t1	g45626, g29343
OG0009263	Aa_G388300.h1.t1	g45623
OG0009264	Aa_G386450.h1.t1	g45462, g29655
OG0009265	Aa_G386470.h1.t1	g29653
OG0009268	Aa_G420720.h1.t1	g29662
OG0009269	Aa_G420750.h1.t1	g5589
OG0009270	Aa_G19600.h1.t1	g50766, g13773, g5275
OG0009272	Aa_G209780.h1.t1	g5607
OG0009273	Aa_G195310.h1.t1	g29696
OG0009274	Aa_G195260.h1.t1	g29699
OG0009275	Aa_G261380.h1.t1	g45436, g5621
OG0009276	Aa_G170500.h2.t1, Aa_G170500.h1.t1	g29731
OG0009277	Aa_G353250.h1.t1	g29735
OG0009278	Aa_G352520.h1.t1, Aa_G353290.h1.t1	g29737
OG0009279	Aa_G303910.h1.t1	g29757
OG0009280	Aa_G331810.h1.t1	g29767, g5662
OG0009281	Aa_G550370.h1.t1	g10071
OG0009283	Aa_G552750.h1.t1	g604
OG0009284	Aa_G70620.h1.t1	g10058
OG0009285	Aa_G267300.h1.t1	g10049
OG0009286	Aa_G398080.h1.t1	g581
OG0009287	Aa_G596560.h1.t1	g578
OG0009288	Aa_G596580.h1.t1	g577, g10033
OG0009289	Aa_G392310.h1.t1	g10024
OG0009290	Aa_G45240.h2.t1, Aa_G45240.h1.t1	g551
OG0009291	Aa_G381240.h1.t1	g19135
OG0009292	Aa_G45280.h1.t1	g549
OG0009293	Aa_G45460.h1.t1	g10016, g10013
OG0009294	Aa_G475070.h1.t1	g511
OG0009295	Aa_G143290.h1.t1	g492
OG0009296	Aa_G637270.h1.t1	g9961, g488
OG0009297	Aa_G104810.h1.t1	g483
OG0009298	Aa_G104830.h1.t1	g9959
OG0009299	Aa_G97890.h1.t1	g465
OG0009300	Aa_G94980.h1.t1	g9920
OG0009301	Aa_G435180.h1.t1	g399
OG0009302	Aa_G61510.h1.t1	g390
OG0009303	Aa_G406190.h1.t1	g331
OG0009304	Aa_G711590.h1.t1	g19485
OG0009305	Aa_G406340.h1.t1	g51953
OG0009306	Aa_G148020.h1.t1	g1221
OG0009307	Aa_G344380.h1.t1	g1177
OG0009308	Aa_G122500.h1.t1, Aa_G113870.h1.t1	g19317
OG0009309	Aa_G122450.h1.t1	g2489
OG0009310	Aa_G122430.h1.t1	g11352
OG0009311	Aa_G309410.h1.t1	g2508
OG0009312	Aa_G11520.h1.t1	g19337
OG0009313	Aa_G746970.h1.t1	g19353
OG0009314	Aa_G366070.h1.t1	g2563
OG0009315	Aa_G52950.h1.t1	g19379
OG0009316	Aa_G52920.h1.t1	g11367
OG0009317	Aa_G52900.h1.t1	g19383
OG0009318	Aa_G356280.h1.t1, Aa_G225260.h1.t1	g2620
OG0009319	Aa_G102540.h1.t1	g2631
OG0009320	Aa_G608650.h1.t1	g2644
OG0009321	Aa_G426090.h1.t1	g2689
OG0009322	Aa_G522990.h1.t1	g2704
OG0009323	Aa_G197650.h1.t1	g19461
OG0009324	Aa_G325760.h1.t1	g19465, g19464
OG0009325	Aa_G420590.h1.t1	g19496
OG0009326	Aa_G492040.h1.t1	g2752, g19491
OG0009327	Aa_G458640.h1.t1	g2787
OG0009328	Aa_G192420.h1.t1	g19609
OG0009329	Aa_G252680.h1.t1	g19620
OG0009330	Aa_G432670.h1.t1	g23206
OG0009331	Aa_G534680.h1.t1	g10308
OG0009332	Aa_G304740.h1.t1	g41728
OG0009333	Aa_G304690.h1.t1	g44915
OG0009334	Aa_G423720.h1.t1	g41505
OG0009335	Aa_G299440.h1.t1	g44801
OG0009336	Aa_G182970.h1.t1	g44813
OG0009337	Aa_G283330.h1.t1	g44781
OG0009338	Aa_G317520.h1.t1	g44767
OG0009339	Aa_G446040.h1.t1	g45789
OG0009340	Aa_G452770.h1.t1	g45800
OG0009341	Aa_G205310.h1.t1	g40188
OG0009342	Aa_G636730.h1.t1	g44724
OG0009343	Aa_G623850.h1.t1	g45817
OG0009344	Aa_G99870.h1.t1	g44708
OG0009345	Aa_G101640.h1.t1	g45853, g44701
OG0009346	Aa_G68570.h1.t1	g44689
OG0009347	Aa_G56760.h1.t1	g44662
OG0009348	Aa_G297630.h1.t1	g44656, g45917
OG0009349	Aa_G149310.h1.t1	g44647
OG0009350	Aa_G160290.h1.t1	g45991
OG0009351	Aa_G259720.h1.t1	g45976
OG0009352	Aa_G252090.h1.t1, Aa_G46980.h1.t1	g45963
OG0009353	Aa_G740740.h1.t1	g45956
OG0009354	Aa_G740750.h1.t1	g45955
OG0009355	Aa_G347950.h1.t1	g18007, g44616
OG0009356	Aa_G508970.h1.t1	g46431
OG0009357	Aa_G104290.h1.t1	g46339
OG0009358	Aa_G104360.h1.t1	g46336
OG0009359	Aa_G215530.h1.t1	g44367
OG0009360	Aa_G497640.h1.t1	g6682, g11874
OG0009361	Aa_G447430.h1.t1	g44375
OG0009362	Aa_G164970.h1.t1	g44382, g46310
OG0009363	Aa_G64900.h1.t1	g46228
OG0009364	Aa_G348870.h1.t1	g46189
OG0009366	Aa_G477020.h1.t1	g44491
OG0009367	Aa_G547160.h1.t1	g46145
OG0009370	Aa_G30340.h1.t1	g46098
OG0009372	Aa_G55240.h1.t1	g31765
OG0009373	Aa_G577490.h1.t1	g44565
OG0009374	Aa_G524710.h1.t1	g44566
OG0009375	Aa_G303430.h1.t1	g44574
OG0009376	Aa_G234700.h1.t1	g28801
OG0009377	Aa_G341720.h1.t1	g44583, g46026
OG0009378	Aa_G187250.h1.t1	g46008
OG0009379	Aa_G187190.h1.t1	g44601
OG0009381	Aa_G199320.h1.t1	g44605
OG0009382	Aa_G347880.h1.t1	g45953, g44612
OG0009383	Aa_G730810.h1.t1	g18501
OG0009385	Aa_G470670.h1.t1	g46452
OG0009386	Aa_G656430.h1.t1	g46463, g44356
OG0009387	Aa_G656400.h1.t1	g46466
OG0009388	Aa_G335540.h1.t1	g44354
OG0009389	Aa_G457950.h1.t1	g46476
OG0009390	Aa_G293080.h1.t1	g44349, g46492
OG0009391	Aa_G80350.h1.t1	g46501
OG0009392	Aa_G293640.h1.t1	g44307
OG0009393	Aa_G293620.h1.t1	g46540
OG0009395	Aa_G410440.h1.t1	g46571
OG0009396	Aa_G497480.h1.t1	g46593
OG0009397	Aa_G385730.h1.t1	g44276
OG0009398	Aa_G238990.h1.t1	g46604
OG0009399	Aa_G239010.h1.t1	g46605
OG0009402	Aa_G290290.h1.t1	g7268
OG0009403	Aa_G290230.h1.t1	g7263
OG0009404	Aa_G290210.h1.t1	g7262
OG0009405	Aa_G373950.h1.t1	g12247, g7254
OG0009406	Aa_G176000.h1.t1	g13166
OG0009407	Aa_G463630.h1.t1	g7232
OG0009408	Aa_G207900.h1.t1	g7216
OG0009409	Aa_G76700.h1.t1	g7170
OG0009410	Aa_G56340.h1.t1	g12192
OG0009411	Aa_G56290.h1.t1	g12183
OG0009412	Aa_G56220.h1.t1	g12180, g7163
OG0009413	Aa_G559440.h1.t1	g12176, g13220
OG0009414	Aa_G140360.h1.t1	g12166
OG0009415	Aa_G140340.h1.t1	g7144
OG0009416	Aa_G1240.h1.t1	g7120
OG0009417	Aa_G1200.h1.t1	g7118, g12150
OG0009418	Aa_G1180.h1.t1	g7116
OG0009419	Aa_G32060.h1.t1	g7063, g13244
OG0009421	Aa_G32240.h1.t1	g7058
OG0009422	Aa_G233680.h1.t1	g7055
OG0009424	Aa_G241850.h1.t1	g13255
OG0009425	Aa_G763950.h1.t1	g12098
OG0009426	Aa_G223420.h1.t1	g17949
OG0009427	Aa_G97010.h1.t1	g6991
OG0009428	Aa_G20550.h1.t1	g6988
OG0009429	Aa_G20540.h1.t1	g6987
OG0009430	Aa_G107710.h1.t1	g13278
OG0009431	Aa_G527550.h1.t1	g6954
OG0009432	Aa_G527560.h1.t1	g6953
OG0009433	Aa_G78480.h1.t1	g25373
OG0009435	Aa_G63020.h1.t1	g6908
OG0009436	Aa_G601210.h1.t1	g12015
OG0009437	Aa_G82020.h1.t1	g12009
OG0009438	Aa_G104700.h1.t1	g13310
OG0009439	Aa_G104660.h1.t1	g13313
OG0009440	Aa_G342930.h1.t1	g6846
OG0009442	Aa_G20210.h1.t1	g13339
OG0009443	Aa_G20220.h1.t1	g6797
OG0009444	Aa_G50750.h1.t1	g13351
OG0009445	Aa_G50620.h1.t1	g6760
OG0009446	Aa_G152430.h1.t1	g6744
OG0009447	Aa_G800570.h1.t1	g36449
OG0009448	Aa_G250540.h1.t1	g13356
OG0009449	Aa_G250640.h1.t1	g6716
OG0009450	Aa_G136660.h1.t1	g11889, g6698
OG0009452	Aa_G171710.h1.t1	g6635
OG0009453	Aa_G198880.h1.t1	g11826
OG0009454	Aa_G96540.h1.t1	g13424
OG0009456	Aa_G71910.h1.t1	g6531, g13467
OG0009457	Aa_G71900.h1.t1	g6530
OG0009459	Aa_G466560.h1.t1	g41163
OG0009460	Aa_G194500.h1.t1	g6338
OG0009461	Aa_G194480.h1.t1	g6585
OG0009462	Aa_G105500.h1.t1	g6302
OG0009463	Aa_G105400.h1.t1	g6254
OG0009464	Aa_G105390.h1.t1	g6245
OG0009465	Aa_G105320.h1.t1	g14691
OG0009466	Aa_G279030.h1.t1	g29422
OG0009467	Aa_G138250.h1.t1	g13698
OG0009468	Aa_G384660.h1.t1	g13699
OG0009469	Aa_G548610.h1.t1	g6153
OG0009470	Aa_G729650.h1.t1	g13700
OG0009471	Aa_G421730.h1.t1	g13724, g14043
OG0009472	Aa_G314460.h1.t1	g14028
OG0009473	Aa_G199530.h1.t1	g14024, g6086
OG0009474	Aa_G249550.h1.t1	g13992
OG0009475	Aa_G688040.h1.t1	g6002
OG0009476	Aa_G386790.h1.t1	g5976
OG0009477	Aa_G143530.h1.t1	g5953, g13905
OG0009478	Aa_G576250.h1.t1	g5916
OG0009479	Aa_G639380.h1.t1	g5915, g13860
OG0009480	Aa_G422270.h1.t1	g13857
OG0009481	Aa_G194840.h1.t1	g13823
OG0009482	Aa_G440780.h1.t1	g13841
OG0009483	Aa_G108920.h1.t1	g54370
OG0009484	Aa_G109730.h1.t1, Aa_G231500.h1.t1	g36707
OG0009485	Aa_G375400.h1.t1	g36696
OG0009486	Aa_G610380.h1.t1	g27994
OG0009487	Aa_G127750.h1.t1	g54305
OG0009488	Aa_G504530.h1.t1	g36662
OG0009489	Aa_G74250.h1.t1	g35868
OG0009491	Aa_G396680.h1.t1	g36597
OG0009494	Aa_G410610.h1.t1	g36471
OG0009495	Aa_G431630.h1.t1	g36489
OG0009496	Aa_G334860.h1.t1	g54166
OG0009497	Aa_G574960.h1.t1	g28059
OG0009498	Aa_G181010.h1.t1	g28062, g36428
OG0009499	Aa_G209500.h1.t1	g5251
OG0009500	Aa_G687520.h1.t1	g54149
OG0009501	Aa_G362430.h1.t1	g28076
OG0009502	Aa_G513310.h1.t1	g54138
OG0009503	Aa_G609040.h1.t1	g18788
OG0009504	Aa_G237890.h1.t1	g54111
OG0009505	Aa_G273840.h1.t1	g54110
OG0009506	Aa_G273810.h1.t1	g36371
OG0009507	Aa_G351420.h1.t1	g51460
OG0009510	Aa_G235920.h1.t1	g2443
OG0009511	Aa_G300300.h1.t1	g2430
OG0009513	Aa_G111390.h1.t1	g2404
OG0009515	Aa_G211630.h1.t1	g2377
OG0009517	Aa_G393820.h1.t1	g2328
OG0009518	Aa_G265970.h1.t1	g19170
OG0009519	Aa_G348550.h1.t1	g11303
OG0009520	Aa_G348530.h1.t1	g11301
OG0009521	Aa_G178580.h1.t1	g2462
OG0009522	Aa_G260970.h1.t1	g12979
OG0009523	Aa_G671960.h1.t1	g36976
OG0009524	Aa_G665390.h1.t1	g19140
OG0009525	Aa_G665380.h1.t1	g19141
OG0009526	Aa_G486450.h1.t1	g51741
OG0009527	Aa_G381260.h1.t1	g19134
OG0009528	Aa_G301470.h1.t1	g2251
OG0009529	Aa_G306750.h1.t1	g2214
OG0009530	Aa_G302210.h1.t1	g2176
OG0009531	Aa_G287330.h1.t1	g2174
OG0009532	Aa_G268580.h1.t1, Aa_G268570.h1.t1	g11265
OG0009533	Aa_G378380.h1.t1	g19035
OG0009534	Aa_G483530.h1.t1	g19003
OG0009535	Aa_G513080.h1.t1	g19002, g2071
OG0009536	Aa_G238680.h1.t1	g36131, g19000
OG0009537	Aa_G221030.h1.t1	g18968
OG0009538	Aa_G98540.h1.t1	g18960
OG0009540	Aa_G114270.h1.t1	g18927
OG0009541	Aa_G262310.h1.t1	g18913
OG0009542	Aa_G271340.h1.t1	g2013
OG0009543	Aa_G340540.h1.t1	g2022
OG0009544	Aa_G143180.h1.t1	g497
OG0009545	Aa_G208900.h1.t1	g18816
OG0009546	Aa_G208890.h1.t1	g18809
OG0009547	Aa_G353920.h1.t1	g18800, g1896
OG0009548	Aa_G57950.h1.t1	g1878
OG0009549	Aa_G57810.h1.t1	g1872
OG0009550	Aa_G81180.h1.t1	g1871
OG0009551	Aa_G128040.h1.t1	g1836
OG0009554	Aa_G163670.h1.t1	g18763
OG0009555	Aa_G336780.h1.t1	g18771
OG0009556	Aa_G272970.h1.t1	g18776
OG0009557	Aa_G48730.h1.t1	g1888
OG0009559	Aa_G625040.h1.t1	g54266
OG0009561	Aa_G513220.h1.t1	g36397, g54134
OG0009563	Aa_G370550.h1.t1	g2081
OG0009565	Aa_G123750.h1.t1	g11036
OG0009566	Aa_G766160.h1.t1	g19719, g19696, g19767
OG0009567	Aa_G38510.h1.t1, Aa_G450890.h1.t1	g23709
OG0009568	Aa_G150920.h1.t1	g51682
OG0009569	Aa_G471900.h1.t1	g37264
OG0009570	Aa_G88460.h1.t1	g51977
OG0009572	Aa_G187330.h1.t1	g46013
OG0009573	Aa_G232890.h1.t1	g23581
OG0009574	Aa_G432450.h1.t1	g23144
OG0009575	Aa_G432610.h1.t1	g23201, g47837
OG0009577	Aa_G80640.h1.t1, Aa_G80630.h1.t1	g27053, g27056
OG0009579	Aa_G438900.h1.t1, Aa_G774820.h1.t1	g49714
OG0009580	Aa_G545790.h1.t1	g31268
OG0009582	Aa_G298860.h1.t1	g27183
OG0009583	Aa_G707370.h1.t1	g31618
OG0009584	Aa_G658950.h1.t1, Aa_G777960.h1.t1, Aa_G678660.h1.t1, Aa_G383940.h1.t1, Aa_G190460.h1.t1	g27390
OG0009585	Aa_G297550.h1.t1	g45921
OG0009586	Aa_G998130.h1.t1, Aa_G110390.h1.t1	g41530
OG0009587	Aa_G824710.h1.t1	g13800
OG0009588	Aa_G409940.h1.t1, Aa_G571850.h1.t1, Aa_G409930.h1.t1, Aa_G409920.h1.t1	g36267
OG0009589	Aa_G339710.h1.t1	g18455
OG0009591	Aa_G526400.h1.t1, Aa_G526380.h1.t1	g5261
OG0009595	Aa_G607230.h1.t1	g47210
OG0009597	Aa_G171110.h1.t1	g28123
OG0009598	Aa_G29440.h1.t1	g28113
OG0009599	Aa_G29510.h1.t1	g36268
OG0009601	Aa_G167490.h1.t1	g51245
OG0009603	Aa_G354730.h1.t1	g5225
OG0009604	Aa_G450400.h1.t1	g29277
OG0009605	Aa_G321040.h1.t1	g29262
OG0009606	Aa_G236950.h1.t1	g5114
OG0009609	Aa_G266790.h1.t1	g16832
OG0009610	Aa_G185010.h1.t1	g46624
OG0009611	Aa_G344260.h1.t1	g28698
OG0009612	Aa_G552760.h1.t1	g605, g10068
OG0009613	Aa_G401150.h1.t1	g412
OG0009614	Aa_G583390.h1.t1	g9889, g408
OG0009615	Aa_G180750.h1.t1	g19654, g9654
OG0009622	Aa_G726980.h1.t1	g19295
OG0009625	Aa_G28480.h1.t1	g1662
OG0009628	Aa_G61870.h1.t1	g27627
OG0009636	Aa_G289660.h1.t1	g52221
OG0009637	Aa_G507360.h1.t1	g23473
OG0009638	Aa_G134310.h1.t1	g17003
OG0009639	Aa_G301350.h1.t1	g47708
OG0009640	Aa_G427280.h1.t1, Aa_G5810.h1.t1, Aa_G301220.h1.t1	g16995
OG0009641	Aa_G450140.h1.t1	g47730
OG0009642	Aa_G227670.h1.t1	g23411
OG0009643	Aa_G607120.h1.t1	g16981, g48901
OG0009644	Aa_G68420.h1.t1	g41416
OG0009645	Aa_G273430.h1.t1	g23378
OG0009646	Aa_G521300.h1.t1	g16964
OG0009647	Aa_G29460.h1.t1	g36265
OG0009648	Aa_G74620.h1.t1	g23310
OG0009649	Aa_G9750.h1.t1	g23268
OG0009650	Aa_G740180.h1.t1	g23235
OG0009651	Aa_G404970.h1.t1	g23239
OG0009652	Aa_G432630.h1.t1	g23203
OG0009653	Aa_G328880.h1.t1	g18159
OG0009654	Aa_G9060.h1.t1	g28898
OG0009655	Aa_G214600.h1.t1	g23157
