Orthogroup	Arabis_alpina	Cardamine_glauca
OG0011375	Aa_G237590.h1.t1	Cg004G130100, Cg004G130180
OG0011376	Aa_G76680.h1.t1, Aa_G76650.h1.t1	Cg004G130340
OG0011377	Aa_G317690.h1.t1	Cg004G130630
OG0011378	Aa_G74290.h1.t1, Aa_G74280.h1.t1	Cg006G196130
OG0011379	Aa_G1430.h1.t1	Cg004G131050
OG0011380	Aa_G1350.h1.t1	Cg004G131120
OG0011381	Aa_G1190.h1.t1	Cg004G131250
OG0011382	Aa_G1030.h1.t1	Cg004G131570
OG0011383	Aa_G443930.h1.t1	Cg004G131630
OG0011384	Aa_G234970.h1.t1	Cg004G131710
OG0011385	Aa_G471370.h1.t1	Cg004G131830
OG0011386	Aa_G223440.h1.t1	Cg004G132610
OG0011387	Aa_G223540.h1.t1	Cg004G132700
OG0011388	Aa_G565940.h1.t1	Cg004G132720
OG0011389	Aa_G532820.h1.t1	Cg004G132760, Cg004G132770
OG0011390	Aa_G53640.h1.t1	Cg004G133880
OG0011392	Aa_G176930.h1.t1	Cg004G134490
OG0011393	Aa_G549440.h1.t1	Cg004G134880
OG0011394	Aa_G104720.h1.t1	Cg004G135220
OG0011395	Aa_G669750.h1.t1	Cg004G135410
OG0011396	Aa_G108100.h1.t1	Cg004G135700
OG0011397	Aa_G240040.h1.t1	Cg004G135850
OG0011398	Aa_G371370.h1.t1	Cg004G135980
OG0011399	Aa_G371380.h1.t1	Cg004G135990
OG0011400	Aa_G371420.h1.t1	Cg004G136040
OG0011401	Aa_G164580.h1.t1	Cg004G136510
OG0011402	Aa_G152540.h1.t1	Cg004G137060
OG0011403	Aa_G254480.h1.t1, Aa_G242990.h1.t1	Cg004G137280
OG0011404	Aa_G250550.h1.t1	Cg004G137350
OG0011405	Aa_G133320.h1.t1	Cg004G137620
OG0011406	Aa_G430410.h1.t1	Cg004G138180
OG0011407	Aa_G399640.h1.t1	Cg004G138820
OG0011408	Aa_G455820.h1.t1	Cg004G138870
OG0011409	Aa_G384930.h1.t1	Cg004G139240
OG0011410	Aa_G603110.h1.t1	Cg004G139410
OG0011411	Aa_G212400.h1.t1	Cg004G139720
OG0011412	Aa_G212350.h1.t1	Cg004G139750
OG0011413	Aa_G391650.h1.t1	Cg004G140400
OG0011414	Aa_G504320.h1.t1	Cg004G140720
OG0011415	Aa_G358490.h1.t1	Cg004G141640
OG0011416	Aa_G26860.h1.t1	Cg004G142100
OG0011417	Aa_G400000.h1.t1	Cg004G142480
OG0011418	Aa_G76870.h1.t1	Cg004G142840
OG0011419	Aa_G77070.h1.t1	Cg004G143050
OG0011421	Aa_G330.h1.t1	Cg004G144500
OG0011422	Aa_G194540.h1.t1	Cg004G146730
OG0011423	Aa_G378690.h1.t1, Aa_G890940.h1.t1	Cg004G146530
OG0011424	Aa_G116400.h1.t1	Cg004G146480
OG0011425	Aa_G116350.h1.t1	Cg004G146310
OG0011426	Aa_G579490.h1.t1, Aa_G326200.h1.t1	Cg004G145840
OG0011427	Aa_G196610.h1.t1	Cg004G145670
OG0011428	Aa_G105460.h1.t1, Aa_G87500.h1.t1	Cg007G272710
OG0011429	Aa_G384580.h1.t1	Cg004G150280, Cg004G151170
OG0011430	Aa_G81630.h1.t1	Cg004G151790
OG0011431	Aa_G110350.h1.t1	Cg004G151970
OG0011432	Aa_G344750.h1.t1	Cg004G153670
OG0011433	Aa_G197400.h1.t1	Cg004G154110
OG0011434	Aa_G325950.h1.t1	Cg004G154650
OG0011435	Aa_G415520.h1.t1	Cg004G154530
OG0011436	Aa_G185810.h1.t1	Cg004G155190
OG0011438	Aa_G143490.h1.t1	Cg004G155830
OG0011439	Aa_G64090.h1.t1	Cg004G156130
OG0011441	Aa_G212220.h1.t1	Cg004G156540
OG0011442	Aa_G194830.h1.t1	Cg004G156850
OG0011443	Aa_G505070.h1.t1	Cg004G157270
OG0011444	Aa_G344700.h1.t1, Aa_G440820.h1.t1	Cg004G157210
OG0011445	Aa_G610360.h1.t1	Cg006G195500, Cg006G195480
OG0011447	Aa_G74200.h1.t1	Cg006G196220
OG0011448	Aa_G74110.h1.t1	Cg006G196330
OG0011449	Aa_G677560.h1.t1	Cg006G197800
OG0011451	Aa_G166380.h1.t1	Cg006G197980
OG0011452	Aa_G152420.h1.t1	Cg004G137200
OG0011453	Aa_G513240.h1.t1	Cg006G200130
OG0011454	Aa_G110630.h1.t1	Cg006G201320
OG0011455	Aa_G57520.h1.t1	Cg006G201810
OG0011456	Aa_G461400.h1.t1	Cg001G025070
OG0011457	Aa_G139260.h1.t1	Cg001G025160
OG0011458	Aa_G562830.h1.t1	Cg005G171860
OG0011459	Aa_G406510.h1.t1	Cg005G171870
OG0011460	Aa_G281350.h1.t1	Cg005G172000
OG0011462	Aa_G300340.h1.t1	Cg002G054690
OG0011463	Aa_G339210.h1.t1	Cg002G054590
OG0011464	Aa_G248910.h1.t1	Cg006G216500
OG0011465	Aa_G111400.h1.t1	Cg002G053880, Cg002G053870, Cg002G053850
OG0011466	Aa_G111360.h1.t1	Cg002G053820
OG0011467	Aa_G395680.h1.t1	Cg002G053700
OG0011468	Aa_G211620.h1.t1	Cg002G053470
OG0011469	Aa_G200880.h1.t1	Cg001G012630
OG0011471	Aa_G511060.h1.t1	Cg002G051920
OG0011472	Aa_G381350.h1.t1	Cg002G051700
OG0011473	Aa_G601470.h1.t1	Cg002G051270
OG0011474	Aa_G494910.h1.t1	Cg002G050660
OG0011475	Aa_G591590.h1.t1, Aa_G591520.h1.t1, Aa_G591550.h1.t1	Cg002G050480
OG0011476	Aa_G483470.h1.t1	Cg002G049400
OG0011477	Aa_G238690.h1.t1	Cg002G049220
OG0011478	Aa_G238660.h1.t1	Cg002G049190
OG0011479	Aa_G114920.h1.t1	Cg002G048820
OG0011480	Aa_G221120.h1.t1	Cg002G048230
OG0011481	Aa_G98510.h1.t1	Cg002G048120
OG0011482	Aa_G80820.h1.t1	Cg006G237320
OG0011483	Aa_G367910.h1.t1, Aa_G686890.h1.t1	Cg002G047020
OG0011485	Aa_G77260.h1.t1	Cg002G046160
OG0011486	Aa_G353950.h1.t1	Cg002G045940
OG0011487	Aa_G58000.h1.t1, Aa_G53680.h1.t1	Cg002G045670
OG0011488	Aa_G17120.h1.t1	Cg005G159860
OG0011489	Aa_G128100.h1.t1	Cg002G045070
OG0011490	Aa_G33510.h1.t1	Cg002G044950
OG0011492	Aa_G33560.h1.t1	Cg002G044890
OG0011493	Aa_G2300.h1.t1	Cg002G044680
OG0011495	Aa_G167710.h1.t1	Cg002G044240
OG0011496	Aa_G167790.h1.t1	Cg002G044150
OG0011497	Aa_G236540.h1.t1	Cg002G043980
OG0011499	Aa_G163700.h1.t1	Cg002G043580
OG0011500	Aa_G273030.h1.t1	Cg002G043380
OG0011501	Aa_G273260.h1.t1	Cg002G043160
OG0011503	Aa_G451300.h1.t1	Cg002G055730
OG0011504	Aa_G620600.h1.t1	Cg002G056020
OG0011505	Aa_G11470.h1.t1	Cg002G055920
OG0011507	Aa_G178560.h1.t1	Cg002G055120
OG0011508	Aa_G213560.h1.t1	Cg002G050880
OG0011510	Aa_G2150.h1.t1	Cg002G044840
OG0011511	Aa_G566480.h1.t1	Cg008G323190
OG0011514	Aa_G113450.h1.t1	Cg005G172940
OG0011515	Aa_G337550.h1.t1	Cg002G064550
OG0011516	Aa_G281660.h1.t1	Cg007G276550
OG0011517	Aa_G577510.h1.t1	Cg007G273940
OG0011518	Aa_G577500.h1.t1	Cg007G273930
OG0011519	Aa_G107290.h1.t1	Cg001G013400
OG0011520	Aa_G44670.h1.t1	Cg001G012120
OG0011521	Aa_G828630.h1.t1	Cg001G010640
OG0011522	Aa_G190600.h1.t1	Cg001G009620
OG0011525	Aa_G151800.h1.t1, Aa_G151810.h1.t1	Cg006G237820
OG0011526	Aa_G432840.h1.t1, Aa_G232710.h1.t1, Aa_G432850.h1.t1	Cg006G234730
OG0011527	Aa_G339010.h1.t1	Cg006G234190
OG0011528	Aa_G109530.h1.t1, Aa_G109530.h2.t1	Cg006G232380
OG0011532	Aa_G188700.h1.t1	Cg006G228560
OG0011533	Aa_G334110.h1.t1	Cg006G225130
OG0011534	Aa_G454190.h1.t1	Cg006G224310
OG0011535	Aa_G166090.h1.t1	Cg006G223850
OG0011536	Aa_G280780.h1.t1	Cg001G034160
OG0011537	Aa_G81870.h1.t1	Cg007G268600
OG0011539	Aa_G303710.h1.t1	Cg007G267090
OG0011544	Aa_G576230.h1.t1	Cg004G156630
OG0011545	Aa_G627450.h1.t1	Cg004G157050
OG0011546	Aa_G244970.h1.t1	Cg004G155700
OG0011548	Aa_G535000.h1.t1	Cg004G129500
OG0011549	Aa_G324470.h1.t1	Cg004G125560
OG0011550	Aa_G264650.h1.t1	Cg008G282080
OG0011551	Aa_G337150.h1.t1	Cg008G284680
OG0011552	Aa_G181590.h1.t1	Cg008G285100
OG0011553	Aa_G188840.h1.t1	Cg003G078860, Cg014G330670
OG0011554	Aa_G613230.h1.t1, Aa_G748470.h1.t1	Cg001G016990
OG0011555	Aa_G171510.h1.t1	Cg001G017910
OG0011556	Aa_G389860.h1.t1	Cg006G216060
OG0011557	Aa_G130890.h1.t1	Cg006G218940
OG0011558	Aa_G589110.h1.t1	Cg005G175580
OG0011559	Aa_G486100.h1.t1	Cg008G291460
OG0011561	Aa_G155030.h1.t1	Cg008G292980
OG0011563	Aa_G372270.h1.t1	Cg003G100440
OG0011566	Aa_G31470.h1.t1	Cg003G105770
OG0011567	Aa_G68290.h1.t1	Cg008G300540
OG0011568	Aa_G478100.h1.t1	Cg008G300240
OG0011569	Aa_G181230.h1.t1	Cg008G300130, Cg005G184200
OG0011570	Aa_G181450.h1.t1	Cg008G299960
OG0011571	Aa_G268300.h1.t1	Cg003G111900
OG0011572	Aa_G219960.h1.t1	Cg006G240570
OG0011573	Aa_G284070.h1.t1	Cg006G231010
OG0011574	Aa_G322230.h1.t1	Cg006G217230, Cg006G217320, Cg006G217290, Cg006G230030
OG0011578	Aa_G698400.h2.t1, Aa_G698400.h1.t1, Aa_G609190.h1.t1	Cg007G268360
OG0011579	Aa_G446610.h1.t1, Aa_G391600.h1.t1, Aa_G575080.h1.t1, Aa_G626880.h1.t1	Cg004G140360
OG0011581	Aa_G35780.h1.t1	Cg005G187340
OG0011584	Aa_G177960.h1.t1	Cg003G081470, Cg005G158700, Cg005G158720
OG0011586	Aa_G97290.h1.t1, Aa_G97280.h1.t1	Cg001G006160
OG0011588	Aa_G92270.h1.t1	Cg001G016650
OG0011590	Aa_G9500.h1.t1	Cg008G310480, Cg008G308820
OG0011591	Aa_G298100.h1.t1	Cg001G010620
OG0011603	Aa_G187490.h1.t1	Cg001G011800
OG0011604	Aa_G187480.h1.t1	Cg001G011790
OG0011605	Aa_G450000.h1.t1	Cg001G011460
OG0011606	Aa_G23810.h1.t1	Cg001G011670
OG0011608	Aa_G158730.h1.t1	Cg001G011150
OG0011609	Aa_G301330.h1.t1	Cg001G010760
OG0011610	Aa_G426600.h1.t1	Cg004G154840
OG0011611	Aa_G659200.h1.t1	Cg001G010100
OG0011612	Aa_G489450.h1.t1	Cg001G009980
OG0011613	Aa_G489420.h1.t1	Cg001G009950
OG0011614	Aa_G432040.h1.t1	Cg001G009920
OG0011615	Aa_G432060.h1.t1	Cg001G009900
OG0011616	Aa_G632590.h1.t1	Cg001G009770
OG0011617	Aa_G190680.h1.t1	Cg001G009570
OG0011618	Aa_G431990.h1.t1, Aa_G351760.h1.t1, Aa_G59810.h1.t1	Cg001G009040
OG0011619	Aa_G80770.h1.t1	Cg006G237260
OG0011620	Aa_G74850.h1.t1	Cg001G008690
OG0011621	Aa_G596820.h1.t1, Aa_G424860.h1.t1	Cg001G007820
OG0011622	Aa_G153880.h1.t1	Cg001G007780
OG0011623	Aa_G713010.h1.t1	Cg005G171980
OG0011624	Aa_G26500.h1.t1	Cg001G007480
OG0011625	Aa_G9030.h1.t1	Cg008G301680
OG0011627	Aa_G297610.h1.t1, Aa_G297600.h1.t1	Cg007G271840
OG0011628	Aa_G68250.h1.t1	Cg008G300580
OG0011629	Aa_G258790.h1.t1	Cg001G006010
OG0011630	Aa_G667950.h1.t1	Cg001G005740
OG0011631	Aa_G118840.h1.t1	Cg001G005010
OG0011632	Aa_G299210.h1.t1	Cg006G215110
OG0011633	Aa_G299250.h1.t1	Cg006G215070
OG0011635	Aa_G434700.h1.t1	Cg006G214760
OG0011636	Aa_G434800.h1.t1, Aa_G434780.h1.t1	Cg006G214680
OG0011637	Aa_G302430.h1.t1	Cg006G214120
OG0011638	Aa_G489280.h1.t1	Cg006G213980
OG0011639	Aa_G489300.h1.t1	Cg006G213910
OG0011640	Aa_G109350.h1.t1	Cg006G213510
OG0011641	Aa_G16500.h1.t1	Cg006G213350
OG0011642	Aa_G16670.h1.t1	Cg001G023890
OG0011643	Aa_G296000.h1.t1	Cg001G024240
OG0011644	Aa_G406660.h1.t1	Cg001G024450
OG0011645	Aa_G406690.h1.t1	Cg001G024480
OG0011646	Aa_G49360.h1.t1	Cg001G024690
OG0011647	Aa_G91710.h1.t1	Cg005G192510
OG0011648	Aa_G62090.h1.t1	Cg007G257480
OG0011649	Aa_G371740.h1.t1	Cg005G185420
OG0011650	Aa_G256300.h1.t1	Cg007G256360
OG0011651	Aa_G316170.h1.t1	Cg007G255730
OG0011652	Aa_G252540.h1.t1	Cg007G255160
OG0011653	Aa_G7600.h1.t1	Cg007G254020
OG0011654	Aa_G7620.h1.t1	Cg007G253780
OG0011655	Aa_G362000.h1.t1	Cg007G253100
OG0011656	Aa_G635810.h1.t1	Cg006G236190
OG0011657	Aa_G656800.h1.t1	Cg007G252170
OG0011659	Aa_G137220.h1.t1, Aa_G17420.h1.t1	Cg007G250830
OG0011660	Aa_G147480.h1.t1	Cg007G250730
OG0011661	Aa_G267710.h1.t1, Aa_G456700.h1.t1	Cg001G035170
OG0011662	Aa_G600650.h1.t1	Cg007G250420
OG0011663	Aa_G316920.h1.t1	Cg008G319620
OG0011666	Aa_G339020.h1.t1	Cg006G234200
OG0011667	Aa_G278150.h1.t1	Cg002G075360
OG0011668	Aa_G244070.h1.t1	Cg002G075130
OG0011669	Aa_G244010.h1.t1	Cg002G075070
OG0011670	Aa_G399830.h1.t1	Cg006G222930
OG0011671	Aa_G312320.h1.t1	Cg002G075010
OG0011673	Aa_G323310.h1.t1	Cg002G074660
OG0011674	Aa_G484310.h1.t1	Cg002G074480
OG0011675	Aa_G344890.h1.t1	Cg002G074410
OG0011676	Aa_G171930.h1.t1	Cg002G074070
OG0011677	Aa_G480400.h1.t1	Cg002G073760
OG0011678	Aa_G328990.h1.t1	Cg002G073110
OG0011679	Aa_G227080.h1.t1	Cg002G073070
OG0011680	Aa_G409760.h1.t1	Cg002G073020
OG0011681	Aa_G257420.h1.t1	Cg002G072840
OG0011682	Aa_G276880.h1.t1	Cg002G072160
OG0011683	Aa_G25650.h1.t1, Aa_G25650.h2.t1	Cg002G072020
OG0011684	Aa_G120800.h1.t1	Cg002G071380
OG0011685	Aa_G424670.h1.t1	Cg002G071260
OG0011686	Aa_G459590.h1.t1	Cg001G041170
OG0011687	Aa_G234260.h1.t1	Cg002G069860
OG0011689	Aa_G544030.h1.t1	Cg007G266930
OG0011690	Aa_G190960.h1.t1, Aa_G756430.h1.t1	Cg007G266620
OG0011691	Aa_G3680.h1.t1	Cg007G266490
OG0011692	Aa_G424330.h1.t1	Cg007G266170
OG0011693	Aa_G633550.h1.t1, Aa_G214920.h1.t1	Cg007G265720
OG0011694	Aa_G288130.h1.t1	Cg007G265650
OG0011695	Aa_G211020.h1.t1	Cg007G265530
OG0011696	Aa_G201310.h1.t1	Cg007G265370
OG0011697	Aa_G387700.h1.t1	Cg007G264870
OG0011698	Aa_G341230.h1.t1	Cg006G242180
OG0011699	Aa_G194970.h1.t1	Cg001G038660
OG0011700	Aa_G133910.h1.t1	Cg006G217860
OG0011701	Aa_G277430.h1.t1	Cg007G245610
OG0011702	Aa_G488540.h1.t1	Cg007G245730
OG0011703	Aa_G488470.h1.t1	Cg007G245790, Cg006G205370
OG0011704	Aa_G270090.h1.t1	Cg007G245840
OG0011705	Aa_G681170.h1.t1	Cg007G246150
OG0011706	Aa_G65920.h1.t1	Cg007G246420
OG0011707	Aa_G234490.h1.t1	Cg007G246620
OG0011708	Aa_G95350.h1.t1	Cg007G247130
OG0011710	Aa_G357240.h1.t1, Aa_G202710.h1.t1	Cg007G247540
OG0011711	Aa_G262880.h1.t1	Cg007G247690
OG0011712	Aa_G40270.h1.t1	Cg004G128310
OG0011713	Aa_G5850.h1.t1	Cg001G014660
OG0011714	Aa_G728370.h1.t1	Cg002G049650
OG0011715	Aa_G144270.h1.t1	Cg005G165030
OG0011716	Aa_G401770.h1.t1	Cg005G165370
OG0011717	Aa_G401710.h1.t1	Cg005G165430
OG0011718	Aa_G101430.h1.t1	Cg004G124730
OG0011720	Aa_G403530.h1.t1	Cg004G125090
OG0011721	Aa_G34830.h1.t1	Cg004G125150
OG0011722	Aa_G34800.h1.t1	Cg004G125190
OG0011723	Aa_G34460.h1.t1	Cg004G125500
OG0011724	Aa_G206890.h1.t1	Cg003G100110, Cg007G266890
OG0011725	Aa_G322240.h1.t1	Cg004G125790
OG0011726	Aa_G419520.h1.t1	Cg004G125910
OG0011727	Aa_G586930.h1.t1, Aa_G586950.h1.t1	Cg004G126070
OG0011728	Aa_G137070.h1.t1	Cg004G126340
OG0011729	Aa_G137010.h1.t1	Cg004G126400
OG0011730	Aa_G136940.h1.t1	Cg004G126520
OG0011731	Aa_G136930.h1.t1	Cg004G126530
OG0011732	Aa_G136900.h1.t1	Cg004G126590
OG0011733	Aa_G136830.h1.t1	Cg004G126660
OG0011734	Aa_G710110.h1.t1	Cg004G126740
OG0011735	Aa_G695020.h1.t1	Cg004G127440
OG0011736	Aa_G314030.h1.t1, Aa_G5350.h1.t1	Cg004G127830
OG0011737	Aa_G201690.h1.t1	Cg003G090780
OG0011738	Aa_G584320.h1.t1, Aa_G73960.h1.t1	Cg016G334090, Cg003G095220
OG0011739	Aa_G73930.h1.t1	Cg016G334080, Cg003G095210
OG0011740	Aa_G97310.h1.t1	Cg003G095320, Cg016G334160, Cg005G184220
OG0011741	Aa_G424180.h1.t1	Cg003G096880
OG0011742	Aa_G124240.h1.t1	Cg003G097090
OG0011743	Aa_G153100.h1.t1	Cg003G097580
OG0011744	Aa_G498060.h1.t1, Aa_G391110.h1.t1	Cg003G097600, Cg003G097610
OG0011745	Aa_G83900.h1.t1	Cg003G097680
OG0011746	Aa_G84120.h1.t1	Cg003G097820
OG0011747	Aa_G338140.h1.t1	Cg003G098010
OG0011748	Aa_G503920.h1.t1	Cg003G098040
OG0011749	Aa_G375200.h1.t1	Cg003G098620
OG0011750	Aa_G372050.h1.t1, Aa_G491480.h1.t1, Aa_G396880.h1.t1	Cg003G099090
OG0011752	Aa_G629810.h1.t1	Cg003G099180
OG0011753	Aa_G177460.h1.t1, Aa_G244090.h1.t1	Cg003G097360
OG0011755	Aa_G82390.h1.t1	Cg003G100660
OG0011756	Aa_G88100.h1.t1	Cg003G101310
OG0011757	Aa_G88230.h1.t1	Cg003G101130
OG0011758	Aa_G141210.h1.t1	Cg003G101070
OG0011759	Aa_G335480.h1.t1	Cg003G101520
OG0011760	Aa_G123520.h1.t1	Cg003G101760
OG0011761	Aa_G123490.h1.t1	Cg003G101790
OG0011762	Aa_G149040.h1.t1	Cg003G102190
OG0011763	Aa_G234110.h1.t1	Cg001G013790
OG0011764	Aa_G59080.h1.t1	Cg003G102650
OG0011765	Aa_G48470.h1.t1	Cg003G102870
OG0011766	Aa_G417990.h1.t1	Cg003G103040
OG0011768	Aa_G537150.h1.t1	Cg003G103330
OG0011770	Aa_G216670.h1.t1	Cg003G103470
OG0011771	Aa_G22160.h1.t1	Cg003G104080
OG0011772	Aa_G331640.h1.t1	Cg003G104680
OG0011773	Aa_G68990.h1.t1	Cg003G104730
OG0011774	Aa_G69080.h1.t1	Cg003G104810
OG0011775	Aa_G228150.h1.t1	Cg003G105190
OG0011776	Aa_G227650.h1.t1	Cg003G105310
OG0011777	Aa_G31730.h1.t1	Cg003G105450
OG0011779	Aa_G312940.h1.t1	Cg003G088730
OG0011781	Aa_G349800.h1.t1	Cg008G293330
OG0011782	Aa_G278970.h1.t1	Cg008G292310
OG0011783	Aa_G267680.h1.t1	Cg008G292250
OG0011784	Aa_G116830.h1.t1	Cg008G291930
OG0011785	Aa_G168840.h1.t1	Cg008G291360
OG0011786	Aa_G793320.h1.t1, Aa_G168690.h1.t1	Cg008G291250
OG0011787	Aa_G98310.h1.t1	Cg008G291010
OG0011788	Aa_G159110.h1.t1	Cg008G290750
OG0011789	Aa_G152850.h1.t1, Aa_G3740.h1.t1	Cg008G290220
OG0011790	Aa_G51370.h1.t1, Aa_G27210.h1.t1	Cg003G112400
OG0011791	Aa_G231090.h1.t1	Cg008G289960
OG0011792	Aa_G365600.h1.t1, Aa_G307090.h1.t1	Cg008G289800
OG0011793	Aa_G365560.h1.t1	Cg008G289770
OG0011794	Aa_G521430.h1.t1	Cg008G289520
OG0011795	Aa_G210840.h1.t1	Cg008G289440
OG0011796	Aa_G210770.h1.t1	Cg008G289370
OG0011797	Aa_G210740.h1.t1	Cg008G289330
OG0011798	Aa_G210640.h1.t1	Cg008G289250
OG0011799	Aa_G76430.h1.t1	Cg008G288590
OG0011800	Aa_G471550.h1.t1	Cg008G288450
OG0011801	Aa_G275540.h1.t1	Cg008G288180
OG0011802	Aa_G56650.h1.t1	Cg008G288090
OG0011803	Aa_G762810.h1.t1	Cg008G288080
OG0011804	Aa_G423240.h1.t1	Cg001G023360
OG0011805	Aa_G152290.h1.t1	Cg001G023090
OG0011806	Aa_G155420.h1.t1	Cg001G022550
OG0011807	Aa_G377570.h1.t1, Aa_G1025850.h1.t1	Cg006G229490
OG0011808	Aa_G340020.h1.t1	Cg001G022350
OG0011809	Aa_G340010.h1.t1	Cg001G022340
OG0011810	Aa_G244650.h1.t1	Cg001G021690
OG0011811	Aa_G78210.h1.t1	Cg001G021490
OG0011812	Aa_G357030.h1.t1	Cg001G021410
OG0011813	Aa_G448190.h1.t1	Cg001G020850
OG0011814	Aa_G204080.h1.t1, Aa_G204090.h1.t1	Cg001G020760
OG0011815	Aa_G204070.h1.t1	Cg001G020750
OG0011816	Aa_G204010.h1.t1	Cg001G020690
OG0011817	Aa_G203980.h1.t1	Cg001G020670
OG0011818	Aa_G203920.h1.t1	Cg001G020620
OG0011819	Aa_G221290.h1.t1	Cg001G020470
OG0011820	Aa_G245280.h1.t1	Cg001G020380
OG0011821	Aa_G245270.h1.t1	Cg001G020370
OG0011822	Aa_G245260.h1.t1	Cg001G020360
OG0011823	Aa_G580390.h1.t1	Cg001G020150
OG0011824	Aa_G621210.h1.t1	Cg001G020070
OG0011825	Aa_G621220.h1.t1	Cg001G020050
OG0011826	Aa_G398610.h1.t1	Cg001G019430
OG0011827	Aa_G408950.h1.t1	Cg001G019310
OG0011828	Aa_G298500.h1.t1	Cg001G019250
OG0011829	Aa_G117460.h1.t1	Cg001G018980
OG0011830	Aa_G156180.h1.t1	Cg001G018900
OG0011831	Aa_G371060.h1.t1	Cg001G018810
OG0011832	Aa_G380860.h1.t1	Cg001G018750
OG0011833	Aa_G517280.h1.t1	Cg001G018690
OG0011834	Aa_G660290.h1.t1, Aa_G660290.h2.t1	Cg001G018480
OG0011835	Aa_G20010.h1.t1	Cg001G017980
OG0011836	Aa_G55710.h1.t1	Cg001G017350
OG0011837	Aa_G417300.h1.t1	Cg001G017150
OG0011838	Aa_G124490.h1.t1	Cg001G017070
OG0011839	Aa_G124470.h1.t1	Cg001G017050
OG0011840	Aa_G500520.h1.t1	Cg001G016960
OG0011841	Aa_G167080.h1.t1	Cg006G213100
OG0011842	Aa_G618620.h1.t1	Cg006G213060
OG0011843	Aa_G380470.h1.t1	Cg006G212910
OG0011844	Aa_G124900.h1.t1	Cg006G212230
OG0011845	Aa_G300830.h1.t1	Cg006G212050
OG0011846	Aa_G300860.h1.t1	Cg006G212030
OG0011847	Aa_G276610.h1.t1	Cg006G210490, Cg006G210480
OG0011848	Aa_G507040.h1.t1	Cg006G210010
OG0011849	Aa_G737020.h1.t1	Cg006G209680
OG0011850	Aa_G354020.h1.t1	Cg006G209200
OG0011851	Aa_G101110.h1.t1	Cg004G151450
OG0011852	Aa_G82620.h1.t1	Cg006G204000
OG0011853	Aa_G54050.h1.t1	Cg008G282420
OG0011854	Aa_G462850.h1.t1	Cg006G206040
OG0011856	Aa_G533080.h1.t1	Cg006G204260
OG0011857	Aa_G29420.h1.t1	Cg006G202240
OG0011858	Aa_G29410.h1.t1	Cg006G202350
OG0011859	Aa_G127480.h1.t1	Cg006G206850
OG0011860	Aa_G128450.h1.t1	Cg006G203640
OG0011861	Aa_G255830.h1.t1	Cg008G297820
OG0011862	Aa_G48040.h1.t1	Cg006G218600
OG0011863	Aa_G472900.h1.t1	Cg006G218190
OG0011864	Aa_G366330.h1.t1	Cg006G217640
OG0011866	Aa_G108300.h1.t1, Aa_G69710.h1.t1	Cg006G216620
OG0011867	Aa_G667480.h1.t1	Cg006G216310
OG0011868	Aa_G538640.h1.t1	Cg006G216280
OG0011869	Aa_G216410.h1.t1	Cg006G215490
OG0011870	Aa_G426420.h1.t1	Cg001G004650
OG0011871	Aa_G285800.h1.t1	Cg001G003940
OG0011872	Aa_G179470.h1.t1	Cg001G003770
OG0011873	Aa_G363190.h1.t1	Cg001G003270
OG0011874	Aa_G363210.h1.t1	Cg001G003250
OG0011875	Aa_G139540.h1.t1	Cg001G003090
OG0011876	Aa_G552920.h1.t1, Aa_G153320.h1.t1	Cg001G002730
OG0011877	Aa_G294380.h1.t1	Cg001G002010
OG0011878	Aa_G294360.h1.t1	Cg001G002000
OG0011879	Aa_G486250.h1.t1	Cg001G001810
OG0011880	Aa_G486330.h1.t1	Cg001G001740
OG0011881	Aa_G450620.h1.t1	Cg001G001470
OG0011882	Aa_G539070.h1.t1, Aa_G553680.h1.t1	Cg001G001230
OG0011883	Aa_G351870.h1.t1	Cg001G000910
OG0011884	Aa_G468070.h1.t1	Cg001G000860
OG0011885	Aa_G137770.h1.t1	Cg001G000790
OG0011886	Aa_G137800.h1.t1	Cg001G000760
OG0011887	Aa_G137910.h1.t1	Cg001G000670
OG0011888	Aa_G137970.h1.t1	Cg001G000610
OG0011889	Aa_G138050.h1.t1	Cg001G000510
OG0011890	Aa_G138090.h1.t1	Cg001G000470
OG0011891	Aa_G541070.h1.t1	Cg001G000170
OG0011892	Aa_G541120.h1.t1	Cg001G000190
OG0011895	Aa_G447110.h1.t1	Cg001G034360
OG0011896	Aa_G331440.h1.t1	Cg001G035000
OG0011898	Aa_G746280.h1.t1	Cg001G035870, Cg006G224620
OG0011899	Aa_G36190.h1.t1	Cg001G035860
OG0011900	Aa_G551810.h1.t1	Cg001G037220
OG0011901	Aa_G365190.h1.t1	Cg001G038610
OG0011902	Aa_G245540.h1.t1	Cg001G039420
OG0011903	Aa_G263970.h1.t1	Cg005G171580
OG0011904	Aa_G344550.h1.t1	Cg005G171480
OG0011905	Aa_G414370.h1.t1	Cg006G214950
OG0011906	Aa_G90920.h1.t1	Cg001G015470
OG0011907	Aa_G502520.h1.t1	Cg005G171100
OG0011908	Aa_G52100.h1.t1	Cg005G171280
OG0011909	Aa_G298270.h1.t1	Cg001G042050
OG0011910	Aa_G24770.h1.t1	Cg005G170940
OG0011911	Aa_G71400.h1.t1	Cg003G085110
OG0011912	Aa_G71380.h1.t1	Cg003G085140
OG0011913	Aa_G334270.h1.t1	Cg003G085450
OG0011914	Aa_G61110.h1.t1	Cg003G085920
