Orthogroup	Arabidopsis_thaliana	Capsella_rubella
OG0007007	AT4G38900.1	XP_006283456.1
OG0007008	AT4G39140.1	XP_006285580.1
OG0007009	AT4G39400.1	XP_006282536.1
OG0007010	AT4G39410.1	XP_006284053.2
OG0007011	AT4G40070.1	XP_006284157.1
OG0007012	AT4G37790.1	XP_006284261.1
OG0007013	AT4G37610.1	XP_023634614.1
OG0007014	AT4G37400.1	XP_006286073.1
OG0007015	AT4G36930.1	XP_006283961.1
OG0007016	AT4G37210.1	XP_006282585.2
OG0007017	AT4G36730.1	XP_006284152.1
OG0007018	AT4G36720.1	XP_023634546.1
OG0007019	AT4G36220.1	XP_023634462.1
OG0007020	AT4G35985.1	XP_006283732.1
OG0007021	AT4G35750.1	XP_023635449.1
OG0007022	AT4G35720.1	XP_006284101.1
OG0007023	AT4G35530.1	XP_006282468.1
OG0007024	AT1G61520.1	XP_006302674.1
OG0007025	AT4G35110.3	XP_006286414.1, XP_006283890.1
OG0007027	AT4G34990.1	XP_006284274.1
OG0007028	AT4G34860.1	XP_006283418.1
OG0007029	AT4G34770.1	XP_006282478.1
OG0007030	AT4G34680.1	XP_006284292.2
OG0007031	AT4G32190.1	XP_006283157.1
OG0007032	AT4G32250.1	XP_006283357.1
OG0007033	AT4G32295.1	XP_006284395.2
OG0007034	AT4G32551.2	XP_023634921.1
OG0007035	AT4G32570.1	XP_006283989.1
OG0007036	AT4G32720.1	XP_006283764.1
OG0007037	AT4G32800.1	XP_006282817.1
OG0007038	AT2G33793.1	XP_006293522.1
OG0007039	AT2G25930.1	XP_006293368.1
OG0007040	AT4G33090.1	XP_006286081.1
OG0007041	AT4G33250.1	XP_006284473.1
OG0007042	AT4G33550.1	XP_006284796.1
OG0007043	AT2G12400.1	XP_006300115.1
OG0007044	AT4G33670.1	XP_006284113.1
OG0007045	AT4G33740.1	XP_006283689.1
OG0007046	AT4G33920.1	XP_006283921.1
OG0007047	AT4G33940.1	XP_023633721.1
OG0007048	AT4G33960.1	XP_023634395.1
OG0007049	AT4G34100.1	XP_006283036.1
OG0007050	AT4G34120.1	XP_006284441.1
OG0007051	AT4G32020.1	XP_006282718.1
OG0007052	AT4G31990.3	XP_006283713.1
OG0007053	AT4G31330.1	XP_006284442.1
OG0007054	AT4G31320.1	XP_006285612.1
OG0007055	AT4G31160.1	XP_006282988.1
OG0007056	AT4G31120.1	XP_006285718.1
OG0007057	AT4G30960.1	XP_006285443.1
OG0007058	AT4G30930.1	XP_023634240.1
OG0007059	AT4G30810.1	XP_006286217.1
OG0007060	AT3G23820.1	XP_006297629.1
OG0007061	AT3G23980.1	XP_006297061.1
OG0007062	AT1G72540.1	XP_006301468.2
OG0007063	AT1G72360.2	XP_006302701.1
OG0007064	AT1G72200.1	XP_006301256.1
OG0007065	AT1G23420.2	XP_006304946.1
OG0007066	AT1G23540.1	XP_006306890.1
OG0007067	AT1G27200.1	XP_006307102.1
OG0007068	AT2G25920.1	XP_006294756.1
OG0007069	AT4G01950.2	XP_006287451.1
OG0007070	AT4G01500.1	XP_006288169.1
OG0007071	AT4G00840.1	XP_006288366.1
OG0007072	AT4G00980.1	XP_006287527.1
OG0007073	AT4G01110.1	XP_006289538.2
OG0007074	AT4G01290.1	XP_006286999.1
OG0007075	AT4G00700.1	XP_023636202.1
OG0007076	AT4G00220.1	XP_006288584.1
OG0007077	AT4G00026.1	XP_006288414.1
OG0007078	AT2G23240.1	XP_006296024.1
OG0007078	AT2G42000.2	XP_006296064.2
OG0007079	AT1G24460.1	XP_023633237.1
OG0007080	AT4G24200.1	XP_006283057.1
OG0007081	AT4G28140.1	XP_006282662.2
OG0007082	AT1G02580.1	XP_023645619.1
OG0007083	AT1G13800.1	XP_006306757.2
OG0007084	AT1G16950.1	XP_006306493.1
OG0007085	AT1G17400.1	XP_006305422.2
OG0007086	AT1G23450.1	XP_023633054.1
OG0007087	AT1G26590.2	XP_023632863.1, XP_006307570.1
OG0007088	AT1G24575.1	XP_006303472.1
OG0007089	AT1G24440.1	XP_006305552.1
OG0007090	AT1G24260.2	XP_023645443.1
OG0007093	AT1G72490.3	XP_006302634.1
OG0007095	AT2G20070.1	XP_023641966.1
OG0007095	AT2G25295.1	XP_023640840.1
OG0007096	AT2G01240.1	XP_023638019.1
OG0007097	AT3G25790.1	XP_006292736.1
OG0007098	AT3G29030.1	XP_006291705.1
OG0007099	AT3G30260.1	XP_006292203.1
OG0007100	AT3G44170.1	XP_006292907.1
OG0007101	AT3G46850.1, AT3G46840.1	XP_023638993.1
OG0007102	AT3G52105.2	XP_023639224.1
OG0007103	AT3G53180.1	XP_023638546.1
OG0007105	AT5G18550.1	XP_006287665.1
OG0007106	AT5G26805.1	XP_006289762.1
OG0007107	AT4G09610.1	XP_006289428.1
OG0007107	AT4G09600.1	XP_023637439.1
OG0007108	AT4G11780.1	XP_006286766.1
OG0007110	AT4G26050.1	XP_006283906.1
OG0007111	AT4G10210.1, AT4G23080.1	XP_023632697.1, XP_023635134.1
OG0007112	AT4G18960.1	XP_023633847.1
OG0007114	AT5G46380.2	XP_023633566.1
OG0007115	AT5G48250.1	XP_006281967.1
OG0007116	AT5G49220.1	XP_006280509.1
OG0007119	AT5G50620.1, AT5G50510.1	XP_023644662.1
OG0007128	AT3G63230.2	XP_006292742.2
OG0007129	AT4G23070.1	XP_006285853.1
OG0007130	AT5G54390.1	XP_006280648.1
OG0007131	AT5G63310.1	XP_006281023.1
OG0007132	AT3G48460.1	XP_006291232.1
OG0007133	AT3G48420.1	XP_006291423.2
OG0007134	AT3G48210.1	XP_006291469.2
OG0007135	AT3G47940.1	XP_006291383.1
OG0007136	AT3G47870.1	XP_006292170.1
OG0007137	AT2G01100.1	XP_006291708.1
OG0007138	AT2G01275.3	XP_023638132.1
OG0007139	AT4G29560.1	XP_006286015.1
OG0007140	AT2G01720.1	XP_006291072.1
OG0007141	AT2G02160.1	XP_006290683.1
OG0007142	AT2G37870.1	XP_006295228.2
OG0007143	AT5G46750.1	XP_006279629.1
OG0007144	AT1G78140.1	XP_023643765.1
OG0007145	AT5G17710.2	XP_006288204.1
OG0007146	AT5G17650.1	XP_006286395.1
OG0007147	AT5G17450.1	XP_006286597.1
OG0007148	AT5G17430.1	XP_023636878.1
OG0007149	AT5G17260.1	XP_006290189.1
OG0007150	AT5G17210.1	XP_006288645.1
OG0007151	AT5G16930.1	XP_006287246.1
OG0007152	AT5G16770.1	XP_006286654.1
OG0007153	AT5G16600.1	XP_006288141.1
OG0007154	AT5G16590.1	XP_006287270.1
OG0007155	AT5G16530.1	XP_006288060.1
OG0007156	AT5G16460.1	XP_006289384.1
OG0007157	AT5G16310.1	XP_006288145.1
OG0007158	AT5G16120.4	XP_023636472.1, XP_023643809.1
OG0007159	AT2G36430.1	XP_006294200.1
OG0007160	AT5G15810.1	XP_023637264.1
OG0007161	AT5G15750.1	XP_006293389.1, XP_006288753.1
OG0007162	AT5G15540.1	XP_023636219.1
OG0007163	AT5G15530.1	XP_023636222.1
OG0007164	AT5G15230.1	XP_006288945.1
OG0007165	AT5G15020.1	XP_023637570.1
OG0007166	AT5G14950.1	XP_006286932.1
OG0007167	AT5G14940.1	XP_006287415.1
OG0007168	AT5G14910.1	XP_006286392.1
OG0007169	AT5G14800.1	XP_006288419.1
OG0007170	AT5G14750.1	XP_006288682.1
OG0007172	AT4G10600.1	XP_006289408.1
OG0007173	AT5G14240.1	XP_006286546.1
OG0007174	AT5G14230.1	XP_006287122.1
OG0007175	AT5G14210.2	XP_006287113.1
OG0007176	AT5G14105.1	XP_006289000.1
OG0007177	AT5G14050.1	XP_006287422.1
OG0007178	AT5G14020.1	XP_006286842.1
OG0007179	AT5G14000.3	XP_006288429.2
OG0007180	AT5G13980.1	XP_006289410.1
OG0007181	AT5G13960.1	XP_023633385.1, XP_006287619.1
OG0007182	AT5G13950.3	XP_006287010.1
OG0007183	AT5G13760.1	XP_006287370.1
OG0007184	AT5G13720.1	XP_006288473.1
OG0007185	AT5G13710.1	XP_006289185.1
OG0007186	AT5G13650.2	XP_023636987.1
OG0007187	AT5G13640.1	XP_006286627.1
OG0007188	AT5G49050.1	XP_006281889.2
OG0007189	AT5G13570.2	XP_006288001.1
OG0007190	AT5G13510.1	XP_006289952.1
OG0007191	AT5G13500.1	XP_006288037.1
OG0007192	AT5G13390.2	XP_006286938.1
OG0007193	AT5G13300.1	XP_023637729.1
OG0007194	AT5G55820.1	XP_023638928.1
OG0007195	AT5G13080.1	XP_006286397.1
OG0007196	AT5G13030.1	XP_006287265.1
OG0007197	AT5G12390.1	XP_006288792.1
OG0007198	AT5G12120.1	XP_006287315.1
OG0007199	AT5G12040.1	XP_023636307.1
OG0007200	AT5G11930.1	XP_006289173.1
OG0007201	AT3G29340.1	XP_023638995.1
OG0007202	AT5G11760.1	XP_006288828.1
OG0007203	AT5G11480.1	XP_006288237.1
OG0007204	AT5G11440.1	XP_006289739.1
OG0007205	AT4G24230.6	XP_023633958.1
OG0007206	AT5G11340.1	XP_006288806.1
OG0007207	AT5G10660.2	XP_006289898.1
OG0007208	AT5G10580.3	XP_006289080.1
OG0007209	AT5G48170.1	XP_006281224.1
OG0007210	AT5G10490.1	XP_006289477.1
OG0007211	AT5G10310.2	XP_006286402.1
OG0007212	AT5G10160.1	XP_006288625.1
OG0007213	AT5G10130.1	XP_006288804.2
OG0007214	AT5G10060.1	XP_023636208.1
OG0007215	AT5G09850.1	XP_006288046.1
OG0007216	AT5G09550.1	XP_006289683.1
OG0007217	AT5G09270.1	XP_006288927.1
OG0007218	AT5G08630.1	XP_023637235.1
OG0007219	AT5G08540.1	XP_023635989.1
OG0007220	AT5G08330.1	XP_006288561.1
OG0007221	AT5G08170.1	XP_006287925.1
OG0007222	AT5G08139.1	XP_023636353.1
OG0007223	AT5G07910.1	XP_006289808.1
OG0007224	AT4G02880.2	XP_006287436.1
OG0007225	AT4G03080.1	XP_006286760.1
OG0007226	AT4G03090.1	XP_006287030.2
OG0007227	AT4G03210.1	XP_006288367.1
OG0007228	AT4G25050.2	XP_006284729.1
OG0007229	AT4G24880.1	XP_006283812.1
OG0007230	AT4G24680.1	XP_023635579.1
OG0007231	AT2G26730.1	XP_006293818.1
OG0007232	AT2G26960.1	XP_023640225.1
OG0007233	AT2G27140.1	XP_006294834.2
OG0007234	AT2G27300.1	XP_006294532.1
OG0007235	AT2G27389.1	XP_023640674.1
OG0007236	AT2G27500.1	XP_006294358.1
OG0007237	AT2G27730.1	XP_006295271.1
OG0007238	AT2G27900.1	XP_006295762.1
OG0007239	AT2G28315.1	XP_006294505.2
OG0007240	AT2G28410.1	XP_006295257.1
OG0007241	AT2G28470.1	XP_006296187.1
OG0007242	AT2G28610.1	XP_006295654.1
OG0007243	AT2G28840.1	XP_006294186.1
OG0007244	AT2G28910.1	XP_006294561.1
OG0007245	AT2G29020.1	XP_006295222.1
OG0007246	AT2G29040.1	XP_006296014.2
OG0007247	AT2G29660.1	XP_006294390.1
OG0007248	AT2G29670.1	XP_006293938.1
OG0007249	AT2G30040.1	XP_006294159.1
OG0007250	AT2G30090.1	XP_006296397.1
OG0007251	AT5G22570.1	XP_006286633.1
OG0007252	AT2G30370.1	XP_006295663.1
OG0007253	AT2G30505.1	XP_023639373.1
OG0007254	AT2G30990.1	XP_006293862.1
OG0007255	AT2G31010.1	XP_006293717.1
OG0007256	AT2G31130.1	XP_023640914.1
OG0007257	AT2G31380.1	XP_006296307.1
OG0007258	AT2G31450.1	XP_023640657.1
OG0007259	AT2G32020.1	XP_006296107.1
OG0007260	AT2G32460.1	XP_006296077.2
OG0007261	AT2G32360.1	XP_023640688.1
OG0007262	AT2G32280.1	XP_006295126.1
OG0007263	AT2G32700.7	XP_023639632.1
OG0007265	AT2G32900.1	XP_006293722.2
OG0007266	AT2G32940.1	XP_023640946.1
OG0007267	AT2G32970.2	XP_023640272.1
OG0007268	AT2G33100.1	XP_006293609.1
OG0007269	AT2G33360.1	XP_006293864.1
OG0007270	AT2G33385.2	XP_023640589.1
OG0007271	AT5G43910.2	XP_006280646.2
OG0007272	AT5G44190.1	XP_006279640.1
OG0007273	AT4G25200.1	XP_006285766.1
OG0007274	AT4G25320.1	XP_006283834.1
OG0007275	AT4G25640.2	XP_006283622.1
OG0007276	AT4G25720.1	XP_006284146.1
OG0007277	AT1G47278.2	XP_006303444.2
OG0007278	AT1G47260.1	XP_006304043.2
OG0007279	AT1G45688.1	XP_006304997.2
OG0007280	AT1G47230.2	XP_023644988.1
OG0007281	AT1G47240.1	XP_006307222.1
OG0007282	AT1G27710.1	XP_023633097.1
OG0007283	AT1G27980.1	XP_006304864.2
OG0007284	AT1G28100.4	XP_023644745.1
OG0007285	AT1G28370.2	XP_006304607.1
OG0007286	AT1G28560.3	XP_006307426.2, XP_023640936.1
OG0007287	AT1G29120.5	XP_023645783.1
OG0007288	AT1G29150.1	XP_006307623.1
OG0007289	AT1G29240.1	XP_023645588.1
OG0007290	AT1G29300.1	XP_023645719.1
OG0007291	AT1G29480.1	XP_023632917.1
OG0007292	AT1G30040.1	XP_006305258.1
OG0007293	AT1G30240.2	XP_006306777.1
OG0007294	AT1G30300.1	XP_023644924.1
OG0007295	AT1G30360.1	XP_006306879.1
OG0007296	AT1G30450.1	XP_006306671.2
OG0007297	AT1G30490.1	XP_006306764.1
OG0007298	AT1G34575.1	XP_006306030.1
OG0007298	AT1G30710.1	XP_006306380.1
OG0007299	AT1G30760.2	XP_006307230.1
OG0007300	AT1G30870.1	XP_006303512.1
OG0007301	AT1G30880.1	XP_006303442.1
OG0007302	AT1G31040.1	XP_006303652.1
OG0007303	AT1G31290.1	XP_006305838.2
OG0007303	AT1G31280.1	XP_006306664.1
OG0007304	AT1G31350.2	XP_006305056.1
OG0007305	AT1G31500.7	XP_023645562.1
OG0007306	AT1G32120.1	XP_023632928.1
OG0007307	AT1G32130.1	XP_006303981.1
OG0007308	AT1G32170.1	XP_006303176.1
OG0007310	AT1G32400.1	XP_006305496.1
OG0007311	AT1G32450.1	XP_006307023.1
OG0007312	AT2G02560.1	XP_006290253.1
OG0007313	AT2G02990.1	XP_006291795.1
OG0007314	AT2G03060.2	XP_023637839.1
OG0007315	AT2G03200.1	XP_006291078.1
OG0007316	AT2G03340.1	XP_006290926.1
OG0007317	AT5G66730.1	XP_006280348.1
OG0007318	AT5G67220.1	XP_006280438.2
OG0007319	AT5G67350.1	XP_006280866.1
OG0007320	AT5G67370.1	XP_023636839.1
OG0007321	AT4G28250.1	XP_006284345.1
OG0007322	AT5G67440.1	XP_023644482.1
OG0007323	AT5G65780.2, AT5G65770.2	XP_006279944.1
OG0007324	AT5G65687.1	XP_006280337.2
OG0007325	AT5G65690.2	XP_006279483.1
OG0007326	AT5G65470.1	XP_023645010.1
OG0007327	AT5G65340.1	XP_006282319.1
OG0007328	AT5G65290.1	XP_006280072.1
OG0007329	AT5G65090.1	XP_006280422.2
OG0007330	AT5G64813.1	XP_006280757.1
OG0007331	AT5G64790.1	XP_006281667.1
OG0007332	AT5G64670.1	XP_006280921.1
OG0007333	AT5G64540.1	XP_006282086.1
OG0007335	AT5G64440.1	XP_006279853.1
OG0007336	AT5G64430.1	XP_006279847.1
OG0007337	AT5G64390.3	XP_006279993.1
OG0007338	AT5G64350.1	XP_023637322.1
OG0007339	AT5G64130.3	XP_006281329.1
OG0007340	AT5G64000.1	XP_006281488.1
OG0007341	AT5G63980.1	XP_006279637.1
OG0007342	AT5G63900.1	XP_006282266.1
OG0007343	AT5G63840.2	XP_006279958.2
OG0007344	AT5G63790.2	XP_006280952.1
OG0007345	AT5G63180.1	XP_006280553.1
OG0007346	AT5G63160.1	XP_006280654.1
OG0007347	AT5G63135.1	XP_006281376.1
OG0007348	AT5G63130.1	XP_006281149.1
OG0007349	AT5G63090.1	XP_006282142.1
OG0007350	AT5G62770.1	XP_006280949.1
OG0007351	AT5G62440.1	XP_006281035.2
OG0007352	AT5G62430.1	XP_006280864.1
OG0007353	AT5G62270.2	XP_006280610.1
OG0007354	AT5G61960.1	XP_023635731.1
OG0007355	AT4G13830.2	XP_006284542.1
OG0007356	AT5G61660.1	XP_006281764.1
OG0007357	AT5G61590.1	XP_006281687.2
OG0007358	AT5G61560.3	XP_006280030.1
OG0007359	AT5G61530.1	XP_023632559.1
OG0007360	AT5G61340.2	XP_006280822.1
OG0007361	AT5G61030.1	XP_023637329.1
OG0007362	AT5G60930.2	XP_023633535.1
OG0007363	AT5G60920.1	XP_006280281.2
OG0007364	AT5G23100.1	XP_006288391.1
OG0007365	AT5G23590.1	XP_006288359.1
OG0007366	AT5G23710.1	XP_006286557.1
OG0007367	AT5G23750.3	XP_006288585.1
OG0007368	AT5G23910.2	XP_023635927.1
OG0007369	AT5G24165.1	XP_006289001.1
OG0007370	AT5G24270.1	XP_006288613.1
OG0007371	AT5G24330.1	XP_006288072.1
OG0007372	AT5G24470.1	XP_006287394.1
OG0007374	AT5G24620.3	XP_023637708.1
OG0007375	AT5G24630.6	XP_023637707.1
OG0007376	AT5G24690.1	XP_023635958.1
OG0007377	AT5G25040.2	XP_006287981.1
OG0007377	AT5G25050.1	XP_006289494.1
OG0007378	AT5G25080.1	XP_006288628.1
OG0007379	AT5G25090.1	XP_006288745.1
OG0007380	AT5G25370.1	XP_006287080.1
OG0007381	AT5G25490.1	XP_006288767.1
OG0007382	AT5G25540.1	XP_006286384.1
OG0007383	AT5G25760.1	XP_006288826.1
OG0007384	AT5G19400.1	XP_023635832.1
OG0007385	AT5G19350.1	XP_006287675.2
OG0007386	AT5G19680.1	XP_006288189.1
OG0007387	AT5G19690.1	XP_006287100.1
OG0007388	AT5G19790.1	XP_006289267.1
OG0007389	AT5G19855.1	XP_006289190.1
OG0007390	AT5G19860.1	XP_006289623.2
OG0007391	AT5G19940.1	XP_006288554.1
OG0007392	AT5G20100.1	XP_006290058.1
OG0007393	AT5G20150.1	XP_006288232.2
OG0007394	AT5G20520.1	XP_023637303.1
OG0007395	AT5G20740.2	XP_006288672.1
OG0007396	AT5G20900.1	XP_006288695.1
OG0007397	AT5G20935.1	XP_023636170.1
OG0007398	AT5G20960.1	XP_006286896.1
OG0007399	AT5G21160.3	XP_006286832.1
OG0007400	AT5G21940.1	XP_006288462.1
OG0007401	AT5G21990.1	XP_006287376.1
OG0007402	AT5G22450.1	XP_023636153.1
OG0007403	AT5G22560.1	XP_006290167.1
OG0007403	AT5G22550.2	XP_006289732.1
OG0007404	AT5G22760.1	XP_006289692.1
OG0007405	AT5G22790.1	XP_006287779.1
OG0007406	AT5G22940.2	XP_023637354.1
OG0007407	AT5G60790.1	XP_006280175.2
OG0007408	AT5G60710.1	XP_023639542.1
OG0007409	AT5G60530.1	XP_006281551.1
OG0007410	AT1G48410.2	XP_023644589.1
OG0007411	AT5G60060.1	XP_006281434.2
OG0007412	AT5G51660.1	XP_006282172.1
OG0007413	AT5G59990.1	XP_006280933.2
OG0007414	AT5G59960.1	XP_006280985.1
OG0007415	AT2G35050.1	XP_023640944.1
OG0007416	AT5G59710.1	XP_023640880.1
OG0007417	AT5G59340.1	XP_006282087.1
OG0007419	AT5G59220.1	XP_006279627.1
OG0007420	AT5G59000.1	XP_023645705.1
OG0007421	AT5G58860.1	XP_006280320.1
OG0007422	AT5G58770.1	XP_006280863.1
OG0007423	AT5G58710.1	XP_006281118.1
OG0007424	AT5G58510.1	XP_006279957.1
OG0007425	AT5G58500.1	XP_006281173.1
OG0007426	AT5G37055.1	XP_006284632.1
OG0007427	AT5G58010.1	XP_006282219.1
OG0007428	AT5G57860.1	XP_006281381.1
OG0007429	AT5G57840.1	XP_006280408.2
OG0007430	AT5G57810.1	XP_006279741.1
OG0007431	AT5G57660.1	XP_006280689.1
OG0007432	AT5G57420.1	XP_006281929.1
OG0007433	AT5G50600.1, AT5G50700.1	XP_006282100.1
OG0007434	AT5G57010.1	XP_006280349.1
OG0007435	AT5G57030.1	XP_006280298.1
OG0007436	AT5G57110.1	XP_023635075.1
OG0007437	AT5G57120.1	XP_006280860.1
OG0007438	AT5G57150.4	XP_023645056.1
OG0007439	AT5G56890.1	XP_006279916.1
OG0007440	AT5G56530.1	XP_006279626.1
OG0007441	AT5G56190.7	XP_023637306.1
OG0007442	AT5G56110.1	XP_006281519.1
OG0007443	AT5G55940.1	XP_006281106.1
OG0007444	AT4G28630.1, AT4G28620.1	XP_006285528.1
OG0007445	AT5G55590.1	XP_006282268.1
OG0007446	AT5G55090.2	XP_023633407.1
OG0007447	AT5G55020.1	XP_006279592.2
OG0007448	AT5G54930.1	XP_023640493.1
OG0007449	AT3G49600.1	XP_006292916.1
OG0007450	AT3G49142.1	XP_006292572.1
OG0007451	AT3G48760.1	XP_006291034.1
OG0007452	AT5G54110.1	XP_006280953.1
OG0007453	AT5G54250.1	XP_023641170.1
OG0007454	AT5G54260.2	XP_023645845.1
OG0007455	AT4G02290.1	XP_006287533.1
OG0007456	AT4G02340.1	XP_006288215.1
OG0007457	AT4G02715.1	XP_006288678.1
OG0007458	AT4G02790.1	XP_006287974.1
OG0007459	AT5G07460.1	XP_006288596.1, XP_006286566.1
OG0007460	AT5G07300.1	XP_023636279.1
OG0007461	AT5G07240.2	XP_006287883.1
OG0007462	AT5G07030.1	XP_006287717.1
OG0007463	AT5G06700.1	XP_006287297.1
OG0007464	AT5G06490.1	XP_006290100.1
OG0007465	AT5G06470.1	XP_006290093.1
OG0007466	AT5G06300.1	XP_006288643.1
OG0007467	AT5G05830.1	XP_006288654.1
OG0007468	AT5G05630.1	XP_006287622.1
OG0007469	AT5G05240.1	XP_006286489.1
OG0007470	AT5G05210.1	XP_006287970.1
OG0007471	AT5G04820.1	XP_006288265.2
OG0007472	AT5G04550.1	XP_006286481.1
OG0007473	AT5G04310.1	XP_006287516.1
OG0007474	AT5G04180.1	XP_006286833.1
OG0007475	AT3G10190.1	XP_006296622.1
OG0007476	AT5G03900.2	XP_006289149.1
OG0007477	AT5G03840.1	XP_006289547.1
OG0007478	AT5G03560.2	XP_006289785.1
OG0007479	AT5G03415.1	XP_023636453.1
OG0007480	AT3G46100.1, AT5G03406.1	XP_006290989.1
OG0007482	AT5G03180.2	XP_006287667.1
OG0007483	AT5G03160.1	XP_006287634.1
OG0007484	AT5G03080.1	XP_006288605.1
OG0007485	AT5G02750.1	XP_006288341.2
OG0007487	AT5G02530.1	XP_023635850.1
OG0007488	AT5G02410.1	XP_006287552.1
OG0007489	AT5G02420.1	XP_023637182.1
OG0007490	AT5G02430.1	XP_023636751.1
OG0007491	AT5G02480.1	XP_023635974.1
OG0007492	AT5G02220.1	XP_006289002.1
OG0007493	AT5G01090.1	XP_006288058.1
OG0007494	AT5G01100.1	XP_006287256.1
OG0007495	AT5G01220.1	XP_006287534.1
OG0007496	AT5G01260.2	XP_006287885.1
OG0007497	AT5G01340.1	XP_006288271.1
OG0007498	AT5G01860.1	XP_006279345.1
OG0007499	AT5G41040.1	XP_006283644.2
OG0007500	AT5G41800.1	XP_006283718.1
OG0007501	AT5G41900.1	XP_006283614.2
OG0007502	AT5G42050.1	XP_006284002.1
OG0007503	AT1G79870.1	XP_006300949.1
OG0007504	AT1G80530.1	XP_006302052.2
OG0007505	AT1G80570.2	XP_006302189.2
OG0007506	AT1G80600.1	XP_006302240.1
OG0007507	AT1G80680.1	XP_006300673.1
OG0007508	AT1G80750.1	XP_023643632.1
OG0007509	AT1G80950.1	XP_006300498.1
OG0007510	AT1G79640.1	XP_006300815.1
OG0007511	AT2G17280.1	XP_006298318.1
OG0007512	AT1G79270.1	XP_023643056.1
OG0007513	AT1G79110.1	XP_006302502.1
OG0007514	AT1G79060.1	XP_023644153.1
OG0007515	AT1G79050.1	XP_006301561.1
OG0007516	AT1G79020.1	XP_023643035.1
OG0007517	AT1G79000.2	XP_006301292.1
OG0007518	AT1G78780.3	XP_006302731.2
OG0007519	AT1G78700.1	XP_006302567.1
OG0007520	AT1G78690.1	XP_006301840.1
OG0007521	AT1G78620.2	XP_006302525.1
OG0007522	AT1G78290.2	XP_006302488.1
OG0007523	AT1G78120.1	XP_006302124.1
OG0007524	AT1G78040.1	XP_006302909.1
OG0007525	AT1G77800.3	XP_023643424.1
OG0007526	AT1G77765.4	XP_006301166.2
OG0007527	AT1G77620.1	XP_006300594.1
OG0007528	AT1G77470.1	XP_006302393.1
OG0007529	AT1G77250.1	XP_006302133.1
OG0007530	AT1G77200.1	XP_006300367.1
OG0007531	AT1G77145.1, AT1G77160.1	XP_006302710.1
OG0007532	AT1G77100.1	XP_006301250.1
OG0007533	AT1G76900.1	XP_006302213.1
OG0007534	AT1G76750.1	XP_006301259.1
OG0007535	AT1G76250.1	XP_006301451.1
OG0007536	AT1G76070.1	XP_006302690.1
OG0007537	AT1G76060.1	XP_006301363.1
OG0007538	AT1G75980.1	XP_006302754.1
OG0007539	AT1G75810.1	XP_006301599.1
OG0007540	AT1G75800.1	XP_006301887.1
OG0007541	AT1G75680.1	XP_006302134.1
OG0007542	AT5G48600.2	XP_006290511.1
OG0007543	AT1G75200.1	XP_006300630.1
OG0007544	AT1G75080.1	XP_006302529.1
OG0007545	AT2G17410.1	XP_006296985.1
OG0007546	AT2G17450.1	XP_006298646.1
OG0007547	AT2G17480.1	XP_006299646.1
OG0007548	AT2G17760.1	XP_006299902.1
OG0007549	AT3G49940.1	XP_006291765.1
OG0007550	AT3G49930.1	XP_006291812.1
OG0007551	AT3G49880.1	XP_006293131.1
OG0007552	AT5G54585.1	XP_006281306.1
OG0007553	AT5G54540.1	XP_006280901.1
OG0007554	AT3G47640.1	XP_006291760.1
OG0007555	AT1G56145.2	XP_006306665.1
OG0007556	AT1G55840.1	XP_006305348.1
OG0007557	AT2G01170.1	XP_023638260.1
OG0007558	AT1G55280.2	XP_006307597.2
OG0007559	AT1G55190.1	XP_006305837.1
OG0007560	AT1G55160.3	XP_006304226.1
OG0007561	AT1G54170.1	XP_006307069.2
OG0007562	AT1G53903.1, AT1G53885.1	XP_006303363.2
OG0007563	AT1G53400.1	XP_006304315.1
OG0007564	AT1G53300.1	XP_006306910.1
OG0007565	AT1G53040.1	XP_006307191.1
OG0007566	AT2G36080.1	XP_006294872.1
OG0007567	AT2G36270.3	XP_006296104.1
OG0007568	AT2G36310.1	XP_023639835.1
OG0007569	AT3G45040.1	XP_006290826.1
OG0007570	AT3G44600.1	XP_006290745.1, XP_006279395.2
OG0007571	AT5G50210.1	XP_023641416.1
OG0007572	AT5G50380.1	XP_023634813.1
OG0007573	AT5G52910.2	XP_006279561.1
OG0007574	AT5G53060.1	XP_006279485.1
OG0007575	AT5G53070.1	XP_023635118.1
OG0007576	AT5G53130.1	XP_006280090.1
OG0007577	AT5G49890.1	XP_006280044.1
OG0007578	AT5G50350.1	XP_006280184.1
OG0007579	AT5G61020.1	XP_006280367.1
OG0007580	AT5G35430.1	XP_006306789.2, XP_006282564.1
OG0007581	AT5G35620.1	XP_006284506.2
OG0007582	AT4G12740.1	XP_006282600.2
OG0007583	AT4G13160.1	XP_006284212.1
OG0007584	AT4G13220.1	XP_006284538.2
OG0007585	AT4G13370.1	XP_006283246.1
OG0007586	AT4G13460.1	XP_006283302.1
OG0007587	AT4G13700.1	XP_006283531.2
OG0007588	AT4G14330.1	XP_006282443.1
OG0007589	AT4G14340.1	XP_006283701.1
OG0007590	AT4G14590.1	XP_006285669.2
OG0007591	AT4G14746.1	XP_023634954.1
OG0007592	AT4G14770.1	XP_006282514.1
OG0007593	AT4G14819.1	XP_006285217.1
OG0007594	AT4G15093.1	XP_006285268.1, XP_006279096.1
OG0007595	AT4G15200.1	XP_023635013.1
OG0007598	AT1G73020.1	XP_006300826.1
OG0007599	AT1G73120.1	XP_006303029.1
OG0007600	AT1G73350.5	XP_006302810.1
