Orthogroup	Arabidopsis_thaliana	Cochlearia_excelsa
OG0009983	AT1G04670.1	g26944
OG0009984	AT1G04700.1	g26946
OG0009985	AT1G04780.1	g49464
OG0009986	AT1G04790.1	g30902
OG0009987	AT1G05200.1	g30915
OG0009988	AT1G05205.1	g30916, g49488
OG0009989	AT1G05420.2	g30929
OG0009990	AT1G05450.2	g49499
OG0009991	AT1G05500.1	g30934
OG0009992	AT1G05577.1	g30938
OG0009993	AT1G06010.1	g49528
OG0009994	AT1G06060.1	g30973, g30969, g49531
OG0009995	AT1G06250.1	g30990
OG0009996	AT1G06280.1	g30991
OG0009997	AT1G06380.1	g30995
OG0009998	AT1G06530.1	g31007, g2654, g6566
OG0010000	AT1G06660.1	g49547
OG0010001	AT1G07260.1	g27002
OG0010003	AT1G07620.2	g49574
OG0010004	AT1G07980.1	g49602
OG0010006	AT1G08135.1	g27022
OG0010007	AT1G08220.1	g49612
OG0010008	AT1G08320.1	g49694
OG0010009	AT1G08340.1	g49693
OG0010010	AT1G08450.1	g27026
OG0010011	AT1G08500.1	g49675
OG0010012	AT1G08570.1	g49670
OG0010013	AT1G08580.1	g27030
OG0010014	AT1G08620.3	g27032, g31129
OG0010015	AT1G27300.1	g32269, g50404
OG0010016	AT1G08660.1	g27043, g31132
OG0010017	AT1G08700.1	g49662
OG0010018	AT1G08780.1	g49658
OG0010019	AT1G65420.1	g45086
OG0010020	AT1G08830.1	g31141
OG0010021	AT1G08845.2	g49654
OG0010022	AT1G09060.3	g51874, g49639, g31157
OG0010024	AT1G09320.1	g27069, g49637
OG0010025	AT1G09370.1	g27073
OG0010026	AT1G09410.1, AT1G56690.1	g41095
OG0010027	AT1G09530.1	g49626
OG0010028	AT1G09540.1	g31188
OG0010029	AT1G10500.1	g27121, g31255
OG0010030	AT1G10650.1	g31268
OG0010031	AT1G10657.1	g49735
OG0010032	AT1G10660.1	g31269
OG0010033	AT1G10740.1	g49745
OG0010034	AT1G10760.1	g31275, g27127
OG0010036	AT1G10890.1	g31283
OG0010037	AT4G15950.1	g10833
OG0010038	AT1G11125.1	g46965
OG0010039	AT1G11160.1	g49768
OG0010040	AT1G11390.1	g31313
OG0010041	AT1G11400.1	g49773
OG0010042	AT1G11530.1	g31323
OG0010044	AT1G61850.2	g27164
OG0010045	AT1G11720.2	g31331
OG0010046	AT1G11820.2	g31336, g49782
OG0010047	AT1G11840.6	g31337
OG0010048	AT1G11915.1	g31346
OG0010049	AT1G12150.1	g27187
OG0010050	AT1G12360.1	g31378
OG0010051	AT1G12940.1, AT4G14358.1	g49857
OG0010052	AT1G12980.1	g31420
OG0010053	AT1G13020.1	g31422
OG0010054	AT1G13270.1	g31447
OG0010055	AT1G13340.1	g27221
OG0010056	AT1G13740.1	g49892
OG0010057	AT1G13870.1	g49896, g31482
OG0010058	AT1G14060.1	g31493
OG0010059	AT1G13940.1	g31485, g49900, g27251
OG0010060	AT1G14200.1	g31508
OG0010062	AT1G14270.1	g31513
OG0010064	AT1G14630.1	g31541
OG0010065	AT1G14970.1	g31566
OG0010066	AT1G14990.2	g31568
OG0010067	AT1G15010.1	g31570
OG0010068	AT1G15040.1	g27288
OG0010069	AT1G15240.2	g31585
OG0010070	AT1G15415.1	g49940
OG0010071	AT1G15440.1	g49942
OG0010072	AT1G15550.1	g31610
OG0010073	AT1G15670.1	g31614, g49946
OG0010074	AT1G15970.1	g31628
OG0010075	AT1G16022.1	g49956
OG0010076	AT1G16330.1	g27340
OG0010078	AT1G16390.1	g31648, g49969
OG0010079	AT1G16510.1	g27345, g31653
OG0010080	AT1G16530.1	g31654
OG0010082	AT1G16880.1	g27357
OG0010083	AT1G17110.2	g31685
OG0010085	AT1G17380.1	g31702
OG0010087	AT1G17665.1	g27374
OG0010090	AT1G18300.1	g31765
OG0010091	AT1G18460.1	g31778
OG0010092	AT1G18580.1	g50050, g27412
OG0010094	AT1G18670.3	g31798
OG0010095	AT1G18740.1	g50052
OG0010096	AT1G18890.1	g27422, g50058
OG0010097	AT1G19210.1	g31826
OG0010098	AT1G19270.1	g31834
OG0010099	AT1G19400.1	g50086
OG0010100	AT1G19440.1	g31851
OG0010101	AT1G19485.1	g50087
OG0010102	AT1G19640.1	g50094, g31866
OG0010104	AT1G19800.1	g27441
OG0010105	AT1G19920.1	g31889
OG0010106	AT1G19960.1	g27446
OG0010107	AT1G19980.1	g31891
OG0010108	AT1G19990.1	g27447
OG0010109	AT1G20180.1	g50125
OG0010110	AT1G20190.1	g50126
OG0010111	AT1G20640.1	g31944, g50148
OG0010112	AT1G20850.1	g27474
OG0010113	AT1G20860.2	g31950
OG0010114	AT1G20990.1	g31958
OG0010115	AT1G21090.1	g50166
OG0010116	AT1G22015.1	g50224
OG0010117	AT1G22030.1	g50225
OG0010118	AT1G22040.1	g32019
OG0010119	AT2G01620.1	g41113
OG0010120	AT1G22250.1	g32024
OG0010121	AT1G22620.1	g32045
OG0010122	AT1G22700.1	g27527
OG0010123	AT1G22710.1	g27528, g50251
OG0010124	AT1G22970.1	g50274
OG0010125	AT1G23090.1	g32047
OG0010126	AT1G71930.1	g45976
OG0010127	AT1G71870.1	g45991
OG0010128	AT1G71865.1	g44633
OG0010129	AT1G71692.1	g45931
OG0010130	AT1G70690.1	g44689
OG0010131	AT1G70570.2	g45868
OG0010132	AT1G70505.1	g44697
OG0010133	AT1G70430.3	g44699
OG0010134	AT1G70420.1	g44700
OG0010135	AT1G70410.2	g44701
OG0010136	AT1G70370.1	g45851
OG0010137	AT1G70280.2	g44706
OG0010138	AT1G70230.1	g45842
OG0010139	AT1G70000.1	g44708
OG0010140	AT1G33240.1	g50683
OG0010141	AT3G43270.1	g11510
OG0010142	AT5G42540.2	g36999
OG0010144	AT1G63170.1	g44246
OG0010145	AT1G63020.1	g40863
OG0010146	AT1G63010.5	g40864, g44244
OG0010147	AT1G62640.1	g44232, g40890
OG0010148	AT1G62320.3	g40922
OG0010149	AT1G33330.1	g50703
OG0010150	AT1G61660.1	g44186
OG0010151	AT1G61610.1	g40961
OG0010152	AT1G61590.1	g40963
OG0010153	AT1G61340.1	g40970
OG0010154	AT1G61260.1	g44167
OG0010155	AT1G61240.1	g44157
OG0010156	AT1G60960.1	g40988
OG0010157	AT1G60670.2	g40999
OG0010158	AT1G60640.1	g44138
OG0010159	AT1G60160.1	g44111
OG0010160	AT1G60060.1	g41032
OG0010161	AT1G59990.1	g41036
OG0010162	AT1G59750.1	g41047
OG0010163	AT1G59650.1	g44084
OG0010164	AT1G58420.1	g38259
OG0010165	AT1G58370.2	g44048
OG0010167	AT4G01190.2	g25393
OG0010168	AT1G58215.1	g44031
OG0010169	AT1G58120.1	g44027
OG0010170	AT1G57590.1	g44005
OG0010171	AT4G15510.1	g24448
OG0010172	AT1G64090.2	g40818
OG0010173	AT1G64380.1	g40774
OG0010175	AT4G08230.1	g40204
OG0010176	AT5G46650.1	g40641
OG0010177	AT5G46780.1	g40647
OG0010178	AT5G46795.1	g40651
OG0010179	AT5G47680.1	g40721
OG0010180	AT5G47690.3	g40722
OG0010181	AT5G44730.1	g11033
OG0010182	AT5G44700.1	g11036
OG0010183	AT5G42720.1	g37025
OG0010184	AT5G44550.1	g40495
OG0010185	AT5G44480.1	g40493
OG0010186	AT4G24275.1	g47500
OG0010187	AT4G04980.1	g25551
OG0010188	AT4G29360.2	g23475
OG0010189	AT4G29658.2	g17004
OG0010190	AT4G29830.1	g23457, g47713
OG0010192	AT1G48790.1	g28095
OG0010193	AT1G48930.1	g36369
OG0010194	AT1G48990.1	g54110
OG0010195	AT1G49010.1	g54111
OG0010196	AT1G49350.1	g36391
OG0010198	AT1G74930.1	g44491
OG0010199	AT4G38240.1	g18377
OG0010200	AT4G38250.1	g18376
OG0010201	AT4G38430.1	g18365
OG0010202	AT4G38520.1	g18354
OG0010203	AT4G38620.1	g18343
OG0010204	AT4G38630.1	g18342
OG0010205	AT4G38960.3	g18321
OG0010206	AT4G39190.1	g18306
OG0010207	AT4G39260.1	g18304
OG0010209	AT4G39470.1	g47842
OG0010210	AT4G39740.1	g22733
OG0010211	AT4G39795.1	g22738
OG0010212	AT4G39840.1	g22743
OG0010213	AT4G39880.1	g22747
OG0010214	AT4G40090.1	g22780
OG0010215	AT4G38062.1	g18295, g52912, g52911
OG0010216	AT4G38060.2	g22787
OG0010217	AT4G38040.1	g22789
OG0010218	AT4G37810.1	g22806
OG0010219	AT4G37730.1	g22814
OG0010220	AT4G37660.1	g22820
OG0010221	AT4G37510.1	g22828
OG0010222	AT4G37440.1	g22833, g47988
OG0010223	AT4G37300.1	g22844
OG0010224	AT4G36880.1	g22851
OG0010225	AT4G36970.1	g22869
OG0010226	AT4G12730.1	g4052
OG0010227	AT4G36750.1	g47974, g22904
OG0010229	AT4G36540.1	g22920
OG0010230	AT4G36360.1	g22935
OG0010231	AT4G35987.1	g22960
OG0010232	AT4G35800.1	g18235
OG0010233	AT4G35760.2	g22974
OG0010234	AT4G35230.1	g47911, g23018
OG0010235	AT4G35190.1	g47908
OG0010236	AT4G35060.1	g23033
OG0010237	AT4G34940.1	g47900
OG0010238	AT4G34730.1	g23059
OG0010239	AT4G34660.1	g23066
OG0010240	AT4G34530.1	g23077
OG0010241	AT4G34490.2	g23083
OG0010243	AT4G34430.4	g18208
OG0010244	AT2G25905.1, AT1G24570.2	g32244
OG0010245	AT4G34419.1	g23095
OG0010246	AT4G33060.1	g47834, g23208
OG0010247	AT4G32600.1	g23254
OG0010248	AT4G32650.1	g23249
OG0010249	AT4G32700.2	g47820
OG0010250	AT4G32930.2	g47827
OG0010251	AT4G32950.1	g23219
OG0010252	AT4G33080.1	g23207
OG0010253	AT4G33110.1, AT4G33120.1	g23204
OG0010254	AT4G33180.1	g23200
OG0010255	AT4G33330.2	g23191
OG0010256	AT4G33355.1	g23189
OG0010257	AT4G33410.1	g23187
OG0010258	AT4G33420.2	g23183
OG0010259	AT4G33440.1	g23181
OG0010260	AT4G33450.1	g23180
OG0010262	AT5G50410.1	g28306, g28267
OG0010263	AT4G33950.1	g18186
OG0010264	AT4G34000.1	g23139
OG0010265	AT4G32140.1	g23286
OG0010266	AT4G31830.1	g47795
OG0010267	AT4G31750.1	g47790
OG0010268	AT4G31730.1	g23309, g16946
OG0010269	AT4G31560.1	g16949
OG0010270	AT4G31540.1	g16951
OG0010271	AT4G31530.2	g16952
OG0010272	AT4G31430.2	g47783
OG0010273	AT4G31370.1	g47781, g23332
OG0010274	AT4G30880.1	g47761
OG0010275	AT4G30850.1	g23374
OG0010276	AT3G24200.2	g11735
OG0010278	AT1G72720.1	g46013
OG0010279	AT1G72610.1	g44601
OG0010280	AT1G72300.1	g44612, g45953
OG0010281	AT1G72230.1	g45955
OG0010282	AT1G72220.1	g45956
OG0010283	AT1G72090.1	g45966
OG0010284	AT1G72030.1	g45970
OG0010285	AT1G71940.2	g44624
OG0010286	AT1G27100.1	g32122, g50333, g27571
OG0010287	AT1G27060.1	g50335
OG0010288	AT1G26940.1	g27580
OG0010289	AT1G26750.1	g32146, g50349
OG0010290	AT1G26470.1	g32161
OG0010291	AT1G26190.1	g32180, g50368
OG0010292	AT1G27340.1	g50407, g32279
OG0010293	AT4G02270.1	g39555
OG0010294	AT4G02260.1	g39554
OG0010295	AT4G02210.1	g39551
OG0010296	AT4G02195.1	g39549
OG0010297	AT4G02160.1	g39547
OG0010298	AT4G02110.1	g39539
OG0010299	AT4G02060.1	g25449, g39536
OG0010300	AT4G02030.2	g39533, g25448
OG0010301	AT4G01860.1	g39523
OG0010302	AT3G28420.1	g10417
OG0010303	AT4G01690.1	g25425
OG0010304	AT4G01470.1	g45221, g25415, g25418
OG0010305	AT4G01460.1	g40789, g39505
OG0010306	AT4G01440.1	g39494
OG0010307	AT4G01040.1	g39469
OG0010308	AT4G01250.1	g39482
OG0010309	AT4G01310.1	g45255
OG0010310	AT4G00740.1	g25373
OG0010312	AT4G00660.1	g45269
OG0010313	AT4G00590.1	g45271
OG0010314	AT4G00550.1	g39457
OG0010315	AT4G00480.2	g39453
OG0010316	AT4G00305.1	g25351
OG0010317	AT4G31010.2	g11176
OG0010318	AT2G21010.1, AT2G21040.1, AT2G20990.3	g50847
OG0010319	AT2G21070.3	g44596
OG0010320	AT1G24490.1	g32249
OG0010321	AT1G25530.1	g32192
OG0010322	AT1G26120.1	g32188
OG0010323	AT1G42470.1	g11667
OG0010324	AT4G26370.1	g23704
OG0010325	AT4G26965.1	g47613
OG0010327	AT4G27080.2	g23658
OG0010328	AT4G27330.1	g23641
OG0010329	AT4G27435.1	g23634
OG0010330	AT4G27450.1	g17086
OG0010331	AT4G27480.1	g23632
OG0010332	AT4G27520.1	g23629
OG0010334	AT4G28200.1	g23571
OG0010335	AT4G28260.1	g23566
OG0010336	AT4G28290.1	g23563
OG0010337	AT2G03720.2	g10655
OG0010338	AT2G03730.1	g10653
OG0010339	AT2G03830.1	g1559
OG0010340	AT3G25600.1	g1563
OG0010344	AT1G20910.1	g50160
OG0010347	AT1G25250.3	g32222, g50391
OG0010352	AT1G53860.1	g49904, g36669
OG0010354	AT1G60450.1	g44127
OG0010356	AT2G43470.1	g37503, g52119
OG0010359	AT3G04110.1	g12611
OG0010360	AT1G68210.1	g41568
OG0010361	AT1G72450.1	g44605
OG0010362	AT1G73650.3	g46081
OG0010363	AT3G07660.1	g12978
OG0010364	AT3G12510.1	g12278
OG0010365	AT3G13910.2	g7202
OG0010367	AT1G67635.1	g25320, g50861
OG0010369	AT2G22470.1	g50898
OG0010371	AT2G24550.1	g38369
OG0010372	AT2G24610.2	g50996, g38362
OG0010376	AT2G32660.2	g50527, g35976, g51308
OG0010377	AT2G35910.1	g51554
OG0010381	AT2G46960.2	g37704
OG0010382	AT2G01913.1	g10742
OG0010383	AT3G25870.1	g10605
OG0010384	AT3G27660.1	g10465
OG0010385	AT3G28850.1	g10399
OG0010386	AT4G01780.1	g26281
OG0010386	AT3G48670.1	g19428
OG0010387	AT3G50040.1	g2595, g19370
OG0010388	AT3G53250.2	g11316
OG0010389	AT3G57230.1	g18201, g47872
OG0010391	AT5G22910.1	g818, g41341
OG0010392	AT5G29000.2	g4745
OG0010395	AT4G25880.4	g47562
OG0010396	AT4G24240.1	g47496
OG0010398	AT4G22217.1	g17307
OG0010399	AT4G19560.1	g24123
OG0010400	AT4G17250.1	g24280
OG0010401	AT4G16295.1, AT4G29035.1	g24569
OG0010402	AT4G14290.1	g17726
OG0010403	AT5G37473.1, AT5G37474.1	g50237
OG0010405	AT5G41380.1	g46646
OG0010406	AT5G41680.1	g50169
OG0010407	AT5G42900.1	g37052
OG0010408	AT5G42200.1	g18464, g36982, g36981
OG0010409	AT5G48430.1	g10269
OG0010411	AT5G49240.1	g10204, g4784
OG0010412	AT5G49330.1	g4640, g10199
OG0010413	AT5G49920.1	g41149
OG0010414	AT5G51460.1	g41164
OG0010415	AT5G51990.1	g28357, g41198, g41182
OG0010416	AT5G52510.1	g28374, g41225
OG0010417	AT5G52920.1	g41247
OG0010418	AT5G57220.1	g39322, g39317, g28626
OG0010419	AT5G66540.1	g19644
OG0010422	AT1G27380.4	g27627
OG0010426	AT3G29000.1	g10380
OG0010437	AT4G30490.1	g23393
OG0010438	AT4G30520.1	g23390
OG0010440	AT4G30580.1	g23389
OG0010441	AT4G30650.1	g23383
OG0010442	AT4G30720.1	g47755
OG0010443	AT2G25810.1	g38311
OG0010444	AT4G23100.1	g47452
OG0010445	AT3G46630.1	g19545
OG0010446	AT3G48610.1	g19426
OG0010447	AT3G48530.1	g19422
OG0010448	AT3G48470.1	g19419
OG0010449	AT3G48410.2	g19464, g19465
OG0010450	AT3G47980.1	g2758
OG0010451	AT3G48160.2	g19485
OG0010452	AT3G48190.2	g2728
OG0010453	AT3G47810.1	g2746
OG0010454	AT2G01130.1	g10822
OG0010455	AT2G01710.2	g10765
OG0010456	AT2G02220.1	g10724, g13694
OG0010457	AT2G01950.1	g1510
OG0010458	AT2G01830.2	g10756
OG0010459	AT5G40440.1	g46673
OG0010460	AT5G40370.2	g46677, g16844
OG0010461	AT5G18070.1	g41491
OG0010462	AT5G17840.1	g32267, g4955, g4953
OG0010463	AT5G17790.1	g29012
OG0010464	AT5G17620.1	g28991
OG0010465	AT5G17530.4, AT5G17522.1	g28988
OG0010466	AT5G17490.1	g29129
OG0010467	AT5G17400.1	g29136
OG0010468	AT5G17340.1	g29141
OG0010469	AT5G17220.1	g4999
OG0010470	AT1G06910.1	g26993
OG0010472	AT5G16680.1	g45738
OG0010473	AT5G16520.1	g45735
OG0010474	AT5G16500.1	g45734, g5043
OG0010475	AT5G16380.1	g5047
OG0010476	AT5G16180.1	g45721
OG0010477	AT5G16160.1	g5061
OG0010478	AT5G16060.1	g45717
OG0010479	AT2G34740.1	g51469
OG0010480	AT5G15450.1	g29245
OG0010481	AT5G15430.1	g5114
OG0010482	AT5G15100.1	g45681
OG0010485	AT5G14730.1	g5169
OG0010486	AT5G14700.1	g29292, g5175
OG0010487	AT5G14640.1	g29300, g5178
OG0010488	AT4G13970.1	g24577
OG0010489	AT3G46610.1	g5193
OG0010490	AT5G13900.1	g29330
OG0010491	AT5G13810.1	g29335
OG0010492	AT5G13800.3	g29336
OG0010493	AT5G13790.2	g5242
OG0010494	AT5G13700.1	g5253
OG0010495	AT5G13660.2	g5257
OG0010496	AT5G13520.1	g29348
OG0010497	AT5G13460.1	g29353
OG0010498	AT5G13200.1	g29370, g53780
OG0010499	AT5G13190.2	g5286
OG0010500	AT5G13000.1	g5295
OG0010501	AT5G12900.1	g29389
OG0010503	AT5G12850.1	g5302
OG0010504	AT5G42130.1	g45859
OG0010505	AT5G12290.1	g5314
OG0010506	AT5G12240.2	g5317
OG0010507	AT5G12130.1	g29406
OG0010508	AT5G12100.1	g5327
OG0010509	AT5G11830.1	g5345
OG0010510	AT5G11820.1	g5347
OG0010511	AT5G11710.1	g45574
OG0010512	AT5G11550.1	g29438
OG0010513	AT5G11510.1	g5369
OG0010514	AT5G11460.1	g5372, g45568, g29445
OG0010515	AT5G11160.1	g5385
OG0010517	AT5G10920.1	g29473, g45556
OG0010518	AT5G10900.2	g5395
OG0010519	AT5G10440.1	g45538
OG0010520	AT5G10410.1	g29500
OG0010521	AT5G10320.1	g5418
OG0010522	AT5G10100.1	g5428
OG0010523	AT5G09840.1	g5445
OG0010524	AT5G09750.1	g29548
OG0010525	AT5G09590.1, AT4G32208.1	g45518, g5451
OG0010526	AT5G09480.1	g29558
OG0010527	AT5G09420.1	g5456
OG0010528	AT5G09380.2	g29564
OG0010529	AT2G04340.1	g13533
OG0010530	AT3G21740.1	g6626
OG0010531	AT5G08490.1	g29580
OG0010532	AT5G08470.1	g29582
OG0010533	AT5G08430.1	g5499
OG0010534	AT5G08400.1	g45500
OG0010535	AT5G08390.1	g29587
OG0010537	AT5G07960.1	g5525
OG0010538	AT5G07800.1	g29609
OG0010539	AT5G07610.1	g29619, g29620
OG0010540	AT4G02920.2	g39623
OG0010541	AT4G02940.1	g39626, g25492
OG0010542	AT4G02990.1	g39628
OG0010543	AT4G03130.2	g25503
OG0010544	AT4G03140.1	g45194
OG0010545	AT4G03150.1	g25507
OG0010546	AT4G03190.1	g39636
OG0010547	AT4G03270.1	g39642
OG0010548	AT4G03320.1	g25515
OG0010549	AT4G25110.1	g23796
OG0010550	AT4G25080.6	g23800
OG0010551	AT2G26320.1	g36808
OG0010552	AT4G24790.1	g47523
OG0010553	AT2G26940.1	g40150
OG0010554	AT2G26970.1	g40148
OG0010555	AT2G27035.1	g40142
OG0010556	AT2G27250.3	g40122
OG0010557	AT2G27450.2	g40108
OG0010558	AT2G27660.1	g37803
OG0010559	AT2G27760.1	g37810
OG0010560	AT2G27800.1, AT5G27300.1	g40085
OG0010561	AT2G27830.1	g40082
OG0010562	AT2G27930.5	g40078
OG0010563	AT2G28200.1	g40059
OG0010564	AT2G28240.1	g40057
OG0010565	AT2G28360.1	g43769
OG0010566	AT2G28450.1	g40032
OG0010567	AT2G28605.1	g39976
OG0010568	AT2G28900.1	g40010, g51114
OG0010569	AT2G29180.1	g37870
OG0010570	AT2G29210.1	g40018
OG0010571	AT2G29560.1	g39969
OG0010572	AT2G29900.1	g39961
OG0010574	AT2G30480.10	g39912
OG0010575	AT2G30690.1	g39897
OG0010576	AT2G22100.1	g50891
OG0010577	AT2G30940.2	g51230
OG0010578	AT2G30960.1	g51231
OG0010579	AT2G31040.1	g39876
OG0010581	AT2G31210.1	g39858
OG0010582	AT2G31530.1	g39836
OG0010583	AT2G31725.1	g51264
OG0010584	AT2G31800.1	g37915
OG0010586	AT2G31955.1	g51278
OG0010587	AT2G32080.1	g39815
OG0010588	AT2G26340.2	g38282
OG0010590	AT2G32590.1	g51305, g35972
OG0010591	AT2G32415.3	g39797
OG0010593	AT2G32350.1	g39794
OG0010594	AT2G32800.1	g51315
OG0010595	AT2G32890.1	g51319
OG0010596	AT2G32950.1	g39763
OG0010597	AT2G32990.1	g39759
OG0010599	AT5G43500.1	g46867
OG0010600	AT4G38600.1	g18344
OG0010601	AT5G43600.1	g46869
OG0010602	AT5G43880.1	g39703
OG0010603	AT5G44170.1	g39678
OG0010604	AT4G03560.1	g39668
OG0010605	AT4G03540.1	g3053
OG0010606	AT4G03510.1	g39650
OG0010607	AT4G03430.1	g7745
OG0010608	AT4G03400.1	g39647
OG0010609	AT1G47900.1	g36268
OG0010610	AT1G47740.1	g28113
OG0010611	AT1G47720.1	g36264
OG0010612	AT1G47290.2	g53987
OG0010613	AT1G27630.1	g32291, g50420
OG0010614	AT1G45207.2	g36194
OG0010615	AT1G27700.1	g50430
OG0010616	AT1G28090.1	g32313
OG0010617	AT1G28250.1	g50456
OG0010618	AT1G28390.2	g50467
OG0010619	AT1G28470.1	g32353
OG0010620	AT1G28540.1	g50488
OG0010621	AT1G29040.1	g32373
OG0010622	AT1G29630.2	g32404
OG0010623	AT1G29690.1	g32410, g27688
OG0010624	AT1G29860.1	g27691
OG0010625	AT1G29950.1	g32422
OG0010626	AT1G30000.2	g32430
OG0010627	AT1G30100.1	g32443, g50523
OG0010630	AT1G30260.1	g32451
OG0010631	AT1G30370.1	g50531
OG0010632	AT1G30475.1	g27703
OG0010633	AT1G30480.1	g32470
OG0010634	AT5G41950.1	g16766
OG0010636	AT1G30850.1	g50567
OG0010637	AT1G30960.1	g32509
OG0010638	AT1G31010.1	g50571, g24905
OG0010639	AT1G31130.1	g27757
OG0010640	AT1G31190.1	g27756
OG0010641	AT1G31600.1	g27735
OG0010642	AT1G31750.1	g32533
OG0010645	AT1G31870.1	g50615
OG0010646	AT1G31940.1	g50618, g32548
OG0010649	AT1G32360.1	g50634
OG0010650	AT1G32460.1	g17521, g50648
OG0010651	AT1G32585.1	g50656
OG0010652	AT1G32630.1	g32631
OG0010653	AT1G32690.1	g32633
OG0010655	AT2G02800.1	g10695
OG0010656	AT2G02820.2	g10693
OG0010657	AT2G42750.1	g37461
OG0010658	AT2G03090.1	g1526
OG0010659	AT2G03150.1	g1529
OG0010660	AT2G03500.1	g10661
OG0010661	AT5G66740.1	g40
OG0010663	AT5G66850.1	g9652
OG0010664	AT5G66940.1	g9661
OG0010665	AT5G66985.1	g60
OG0010666	AT5G67140.1	g67
OG0010667	AT5G67190.1	g72
OG0010668	AT5G67200.1	g73
OG0010669	AT5G67230.1	g75
OG0010670	AT5G67385.1	g88
OG0010673	AT4G09350.1	g25854
OG0010674	AT5G65840.1	g9692
OG0010675	AT5G65760.1	g130
OG0010676	AT5G65740.2	g132
OG0010677	AT5G65670.1	g9700
OG0010679	AT5G65490.1	g9710
OG0010680	AT5G65220.1	g9722
OG0010681	AT5G65040.1	g187
OG0010682	AT5G64770.1	g9746
OG0010683	AT5G64720.1	g208
OG0010684	AT5G64630.2	g215
OG0010685	AT5G64370.1	g236
OG0010686	AT5G64290.1	g9774
OG0010687	AT5G64200.1	g246
OG0010688	AT5G64180.1	g9781
OG0010689	AT5G64030.1	g9790
OG0010690	AT5G63960.2	g260
OG0010691	AT5G63870.1	g268
OG0010692	AT5G63830.1	g271
OG0010693	AT5G63810.1	g9800
OG0010694	AT5G63770.1	g9801
OG0010695	AT5G63460.4	g297, g9815
OG0010696	AT5G63400.1	g302
OG0010697	AT5G42070.1	g14048
OG0010698	AT5G62720.1	g9844
OG0010699	AT5G62610.1	g345
OG0010700	AT5G62530.1	g354, g9853
OG0010701	AT5G62250.1	g9867, g368
OG0010702	AT5G62160.1	g9870
OG0010703	AT5G61760.1	g9885
OG0010704	AT5G61630.1	g408
OG0010705	AT5G61380.1	g424
OG0010706	AT5G60820.1	g453, g9950
OG0010707	AT5G23200.1	g469
OG0010709	AT5G23240.1	g471
OG0010710	AT5G53600.1, AT5G53610.1	g18634
OG0010711	AT5G23400.1	g9961, g488
OG0010712	AT5G23570.1	g18586
OG0010713	AT5G05510.1	g29723
OG0010714	AT5G23890.1	g508
OG0010715	AT5G24020.1	g513
OG0010716	AT5G24030.1	g514
OG0010718	AT5G24130.1	g18573
OG0010719	AT5G24170.1	g9998
OG0010720	AT5G24450.1	g10014
OG0010721	AT5G24460.1	g10017
OG0010722	AT5G24530.1	g18568
OG0010724	AT5G24680.1	g35793, g18566
OG0010725	AT5G24880.1	g10027, g568
OG0010726	AT5G25530.1	g604
OG0010727	AT5G25580.1	g607
OG0010728	AT5G25590.1	g10065, g608
OG0010729	AT2G04400.1	g13536
OG0010730	AT5G25890.1	g622
OG0010731	AT5G25900.1	g10086, g623
OG0010732	AT5G19500.1	g29120
OG0010733	AT5G19370.1	g29110
OG0010734	AT5G19630.1	g28982
OG0010737	AT5G20050.1	g41412
OG0010738	AT5G20060.1	g41411
OG0010739	AT5G20070.1	g701
OG0010741	AT5G20170.1	g28949
OG0010742	AT5G20320.1	g715
OG0010743	AT5G20600.1	g28927
OG0010744	AT5G20690.1	g28922
OG0010745	AT5G20730.1	g28919
OG0010746	AT5G20930.1	g41381
OG0010747	AT5G21100.1	g755
OG0010748	AT5G21222.1	g760
OG0010749	AT5G21482.1	g763
OG0010750	AT5G21900.1	g41369, g28898
OG0010751	AT5G21950.6	g28895
OG0010752	AT5G22010.1	g768
OG0010753	AT5G22290.1	g28877
OG0010754	AT5G22320.1	g790, g43749
OG0010755	AT5G22430.1	g796
OG0010756	AT5G22500.1	g28867, g41356
OG0010757	AT5G22510.1	g800
OG0010758	AT5G22540.1	g802
OG0010759	AT5G22580.1	g41353
OG0010760	AT5G22800.2	g41351
OG0010761	AT5G60760.1	g28849
OG0010762	AT5G60490.1	g844
OG0010763	AT5G60450.1	g846
OG0010764	AT3G57110.1, AT5G60370.1	g41321
OG0010765	AT2G40420.1	g51884
OG0010766	AT5G59610.3	g1276
OG0010767	AT5G59560.1	g28746
OG0010768	AT5G59480.1	g28742
OG0010769	AT5G59470.1	g28741
OG0010770	AT5G59430.1	g39236, g1273, g28732
OG0010771	AT5G59420.1	g39237, g1270
OG0010772	AT5G59210.1	g28708
OG0010773	AT5G59020.1	g39255
OG0010774	AT5G58960.1	g1235
OG0010775	AT5G58800.1	g1224
OG0010777	AT5G58730.1	g28716
OG0010778	AT5G58360.1	g1163
OG0010779	AT5G58270.1	g28696
OG0010780	AT5G58260.1	g28695
OG0010781	AT5G58250.1	g28694
OG0010782	AT5G58190.2	g28689
OG0010783	AT5G58090.1	g28685
OG0010784	AT5G58005.1	g28677
OG0010785	AT5G58030.1	g28680
OG0010786	AT5G58020.1	g28679
OG0010788	AT5G57900.1	g28667
OG0010789	AT5G57820.1	g28661
OG0010790	AT5G57790.1	g1136
OG0010791	AT5G57770.1	g1134
OG0010792	AT5G57710.1	g28655
OG0010793	AT5G57460.1	g39304
OG0010794	AT5G57210.1	g28625
OG0010795	AT5G56930.1	g39331
