Orthogroup	Arabidopsis_thaliana	Eutrema_salsugineum
OG0007694	AT4G18930.1	XP_006414038.1
OG0007695	AT4G18550.2	XP_006414089.1
OG0007696	AT4G18450.1	XP_006414101.1
OG0007697	AT4G18370.1	XP_006414115.1
OG0007698	AT4G18070.1	XP_006414155.1
OG0007699	AT4G18020.1	XP_006414160.1
OG0007700	AT4G17950.1	XP_006414169.1
OG0007701	AT4G17840.1	XP_006414183.1
OG0007702	AT4G17810.1	XP_006414184.1
OG0007703	AT4G17720.1	XP_006414195.1
OG0007704	AT4G17695.1	XP_024005509.1
OG0007705	AT4G17620.1	XP_006414206.1
OG0007706	AT4G17430.1	XP_006414231.2
OG0007707	AT5G46370.1	XP_006398331.1
OG0007708	AT3G51140.1	XP_006403947.1
OG0007709	AT3G51100.1	XP_006403954.1
OG0007710	AT3G51090.1	XP_024013653.1
OG0007711	AT3G51030.1	XP_024013722.1
OG0007712	AT3G50830.1	XP_006403994.1
OG0007713	AT3G50810.1	XP_006403996.1
OG0007714	AT4G23620.2	XP_006413536.1
OG0007715	AT4G23500.1	XP_006413548.1
OG0007716	AT5G52440.1	XP_024012679.1
OG0007717	AT5G52420.1	XP_006401826.1
OG0007718	AT5G52340.1	XP_006401836.1
OG0007719	AT5G51700.1	XP_006401921.1
OG0007720	AT5G51430.1	XP_006401980.1
OG0007722	AT5G50930.1	XP_006402039.1
OG0007723	AT5G50900.1	XP_006402047.1
OG0007724	AT2G07050.1	XP_006396089.1, XP_006403308.1
OG0007725	AT2G14890.1	XP_024016163.1
OG0007726	AT2G15620.1	XP_006409539.1
OG0007727	AT2G15860.2	XP_024016525.1
OG0007728	AT2G16365.1	XP_006409450.1
OG0007729	AT2G16630.1	XP_006409415.1
OG0007730	AT2G16910.1	XP_006409372.1
OG0007731	AT2G17033.2	XP_024016446.1
OG0007732	AT2G17240.1	XP_006409334.1
OG0007733	AT4G24100.4	XP_006413474.2
OG0007734	AT4G23930.1	XP_006413492.1
OG0007735	AT4G23980.1	XP_006413488.1
OG0007736	AT4G23730.3	XP_006413523.1
OG0007737	AT4G23493.1	XP_006413550.1
OG0007738	AT4G22930.1	XP_006413600.1
OG0007739	AT4G22880.1	XP_006413609.1
OG0007740	AT4G22755.1	XP_024005479.1
OG0007741	AT4G22540.1	XP_006413650.2
OG0007742	AT4G22310.1	XP_006413670.1
OG0007743	AT4G22250.1	XP_006413677.1
OG0007744	AT1G64610.1	XP_024015350.1
OG0007745	AT4G19980.1	XP_006413916.1
OG0007746	AT4G20030.1	XP_006413907.1
OG0007748	AT4G20270.1	XP_006413888.1
OG0007750	AT4G20325.1	XP_006413878.1
OG0007751	AT4G20460.1	XP_006413863.1
OG0007752	AT4G21450.3	XP_006413777.1
OG0007753	AT4G21680.1	XP_006413747.1
OG0007754	AT4G21770.1	XP_006413737.1
OG0007755	AT5G17910.1	XP_006400335.1
OG0007756	AT5G66690.1, AT5G26310.1	XP_006393862.1
OG0007757	AT4G09560.1	XP_006397186.1
OG0007758	AT5G42150.1	XP_006405271.1
OG0007759	AT5G42650.1	XP_006403367.1
OG0007760	AT4G16444.1	XP_006414348.1
OG0007761	AT4G16630.1	XP_024005512.1
OG0007762	AT4G16750.1	XP_006414307.1
OG0007763	AT4G16790.1	XP_006414303.1
OG0007764	AT4G16830.1	XP_006414296.1
OG0007765	AT3G06550.2	XP_006407932.1
OG0007766	AT3G01910.1	XP_006408556.2
OG0007767	AT3G01530.1	XP_006408520.2
OG0007768	AT3G01470.1	XP_006408508.2
OG0007769	AT3G01460.1	XP_006408507.1, XP_024016444.1
OG0007770	AT3G01440.1	XP_006408504.1, XP_006409231.1
OG0007772	AT5G66400.1	XP_006393820.1
OG0007773	AT5G66320.1	XP_006413331.1, XP_006393827.1
OG0007774	AT5G66290.2	XP_006393831.2
OG0007775	AT3G51390.1	XP_006403920.1
OG0007776	AT3G63250.1	XP_006402294.1
OG0007777	AT3G63200.1	XP_006402298.1
OG0007778	AT3G63170.1	XP_006402302.1
OG0007779	AT3G62940.2	XP_006402324.1
OG0007781	AT3G62420.1	XP_006402377.1
OG0007782	AT3G62180.2	XP_006402402.1
OG0007783	AT3G62170.1	XP_006402403.1
OG0007784	AT3G62110.1	XP_006402409.1
OG0007785	AT3G62080.2	XP_024012901.1
OG0007786	AT3G61920.1	XP_006403729.1, XP_006402429.1
OG0007787	AT3G61770.1	XP_006402444.1
OG0007788	AT3G61740.1	XP_006402447.1
OG0007789	AT3G61610.1	XP_024012896.1
OG0007790	AT5G28370.1, AT5G28460.1, AT3G61520.1	XP_006409459.1
OG0007791	AT3G61470.1	XP_024012787.1
OG0007792	AT3G61300.1	XP_006402497.1
OG0007793	AT3G61270.1	XP_006402499.2
OG0007794	AT3G61230.1	XP_024012847.1
OG0007795	AT3G60650.1	XP_006402558.2
OG0007796	AT3G60570.1	XP_006402569.1
OG0007797	AT3G60380.1	XP_006402587.1
OG0007798	AT3G60200.1	XP_006402609.1
OG0007799	AT3G60110.1	XP_024012776.1
OG0007800	AT2G43770.1	XP_006397551.1
OG0007801	AT3G59710.2	XP_006402662.1
OG0007802	AT3G59670.1	XP_006402667.1
OG0007803	AT3G59530.1	XP_006402679.1
OG0007804	AT3G59510.1	XP_006402682.1
OG0007805	AT3G59400.1	XP_006402692.1
OG0007806	AT2G43360.1	XP_006397504.1
OG0007807	AT3G59090.2	XP_006402722.1
OG0007808	AT3G59020.2	XP_006402732.1
OG0007809	AT3G58850.1	XP_006402743.1
OG0007810	AT3G58840.1	XP_024014522.1
OG0007811	AT3G58760.3	XP_006402750.1
OG0007812	AT3G58710.1	XP_006402757.1
OG0007813	AT3G58630.1	XP_006402765.1
OG0007814	AT3G58160.1	XP_024012809.1
OG0007815	AT5G50320.1	XP_006402140.1
OG0007816	AT3G57700.1, AT3G57770.1	XP_006402850.1
OG0007817	AT3G57660.1	XP_024012805.1
OG0007818	AT3G57600.1	XP_006402862.1
OG0007819	AT3G57130.1	XP_006402903.1
OG0007820	AT3G57000.1	XP_006402923.2
OG0007821	AT3G56990.1	XP_006402924.1
OG0007822	AT3G56480.1	XP_006402982.1
OG0007823	AT3G56200.1	XP_006403010.1
OG0007824	AT5G48380.1	XP_024006704.1
OG0007825	AT3G55510.1	XP_006403452.2
OG0007826	AT3G56050.1	XP_006403029.1
OG0007827	AT3G55800.1	XP_006403416.1
OG0007828	AT3G55450.2	XP_024013435.1
OG0007829	AT3G54670.1	XP_024013454.1
OG0007830	AT3G54630.1	XP_006403553.1
OG0007831	AT3G54470.1	XP_006403572.1
OG0007832	AT3G54450.1	XP_024013540.1
OG0007833	AT3G54400.1	XP_006403580.1
OG0007834	AT3G54340.1	XP_006403587.1
OG0007835	AT3G54320.1	XP_024013835.1
OG0007836	AT3G54310.1	XP_024013541.1
OG0007837	AT3G54290.1	XP_006403593.1
OG0007838	AT3G54130.1	XP_006403614.1
OG0007839	AT1G12470.1	XP_006417228.1
OG0007840	AT3G53900.2	XP_006403642.1
OG0007841	AT3G53780.2	XP_006403654.1
OG0007842	AT3G53620.1	XP_006403668.1
OG0007843	AT3G53530.2	XP_006403677.1
OG0007844	AT3G53130.1	XP_006403722.1, XP_024016099.1
OG0007845	AT3G52960.1	XP_006403744.1
OG0007846	AT3G52740.1	XP_006403775.1
OG0007847	AT5G53950.1	XP_006401641.1
OG0007848	AT5G53910.1	XP_024011209.1
OG0007849	AT5G53550.1	XP_006401691.1
OG0007850	AT5G53500.1	XP_006401696.1
OG0007851	AT5G53440.1	XP_006401706.1
OG0007852	AT5G53420.1	XP_006401709.1
OG0007853	AT5G53290.1	XP_006401723.1
OG0007854	AT5G53280.1	XP_006401724.1
OG0007855	AT4G16100.1	XP_006414394.1
OG0007856	AT3G24520.1	XP_006418732.1
OG0007858	AT3G24620.1	XP_006418711.1
OG0007859	AT3G25140.1	XP_006418657.1
OG0007860	AT2G04240.1	XP_006418599.1
OG0007861	AT2G04790.10	XP_006418553.1
OG0007862	AT2G06530.1	XP_006396107.1
OG0007863	AT1G66820.1	XP_006391436.1
OG0007864	AT1G66850.1	XP_006391441.1
OG0007865	AT1G67040.2	XP_024012728.1
OG0007866	AT1G67140.2	XP_024010876.1
OG0007867	AT1G67220.1	XP_006391501.2
OG0007868	AT1G67230.1	XP_006391502.1
OG0007869	AT1G67330.1	XP_006391291.2
OG0007871	AT5G26720.1	XP_006394890.1
OG0007872	AT1G67370.1	XP_006391285.1
OG0007873	AT1G67410.1	XP_006391283.1
OG0007874	AT1G67420.4	XP_024011178.1
OG0007875	AT1G67480.1	XP_006391275.1
OG0007876	AT1G67590.1	XP_006391251.1
OG0007877	AT1G67710.1	XP_006391233.1
OG0007878	AT1G67730.1	XP_006391228.1
OG0007879	AT1G67785.1	XP_006391221.1
OG0007880	AT1G24577.1	XP_006415821.1
OG0007881	AT1G68010.2	XP_006391194.2
OG0007882	AT1G68300.1	XP_006391156.1
OG0007883	AT1G68360.1	XP_006391147.1
OG0007884	AT1G68390.1	XP_006391143.1
OG0007885	AT2G18500.1	XP_006409143.1
OG0007886	AT5G44790.1	XP_006398114.1
OG0007887	AT2G18660.1	XP_006409125.1
OG0007888	AT2G18750.1	XP_006409114.1
OG0007889	AT2G19180.1	XP_006409080.1
OG0007890	AT2G02400.1	XP_006395788.1
OG0007891	AT3G28430.1	XP_006409069.1
OG0007892	AT2G19600.1	XP_024015990.1
OG0007893	AT2G41240.1	XP_006411389.1
OG0007894	AT2G41180.1	XP_024003999.1
OG0007895	AT2G41130.1	XP_006411379.1
OG0007896	AT2G41070.4	XP_006411374.1
OG0007897	AT3G51720.1	XP_006403889.1
OG0007898	AT2G40780.1	XP_006411345.1
OG0007899	AT2G40730.1	XP_006411339.1
OG0007900	AT2G40540.1	XP_006411320.1
OG0007901	AT2G40470.1	XP_006411310.1
OG0007902	AT2G40180.1	XP_024003889.1
OG0007903	AT2G40150.1	XP_006411268.1
OG0007904	AT2G40130.2	XP_006411265.1
OG0007905	AT2G40090.1	XP_006411256.1
OG0007906	AT2G39980.1	XP_006411242.1
OG0007907	AT1G65700.3	XP_006391538.1
OG0007908	AT2G39560.1	XP_006411184.1
OG0007909	AT2G39470.1	XP_006411176.1
OG0007910	AT2G39380.1	XP_024016670.1
OG0007911	AT2G39370.1	XP_006411163.1
OG0007912	AT2G39020.1	XP_006411125.1
OG0007913	AT3G06660.1	XP_006407916.2
OG0007914	AT2G38840.1	XP_006411108.2
OG0007915	AT2G38820.2	XP_024004187.1
OG0007916	AT2G38770.1	XP_006411102.1
OG0007917	AT2G38760.1	XP_006411099.1
OG0007918	AT2G38750.1	XP_006411098.1
OG0007919	AT2G38740.1	XP_006411097.1
OG0007920	AT2G38690.1	XP_006411087.2
OG0007921	AT1G25210.2, AT1G25054.1, AT1G24793.1, AT1G25145.1	XP_024007863.1
OG0007922	AT5G37070.1	XP_006404224.2, XP_006411044.1
OG0007923	AT2G38250.1	XP_024003840.1
OG0007924	AT2G37990.1	XP_006410999.1
OG0007925	AT2G37880.1	XP_006410986.1
OG0007926	AT3G10010.1	XP_006407616.1
OG0007927	AT2G37750.1	XP_006410966.1
OG0007928	AT2G37740.1	XP_006410965.1
OG0007929	AT2G37678.1	XP_006410959.1
OG0007930	AT2G37400.1	XP_006410923.1
OG0007931	AT2G37200.2	XP_006410900.1
OG0007932	AT2G37110.1	XP_006410891.1
OG0007933	AT2G37080.1	XP_024016761.1
OG0007934	AT2G36970.1	XP_006410874.1, XP_024004149.1
OG0007935	AT4G12530.1	XP_006396749.1
OG0007936	AT4G12610.2	XP_024010158.1
OG0007937	AT2G01440.1	XP_006398533.1
OG0007938	AT4G04450.1	XP_006396694.1
OG0007939	AT4G04480.1	XP_006396690.1
OG0007940	AT4G04670.1	XP_006396676.1
OG0007941	AT4G12410.1	XP_006396766.1
OG0007942	AT2G21470.2	XP_006404595.1
OG0007943	AT2G21870.1	XP_006404640.1
OG0007944	AT2G22125.1	XP_006404663.1
OG0007945	AT2G22400.1	XP_024013884.1
OG0007946	AT2G22540.1	XP_006404717.1
OG0007947	AT2G22600.1	XP_024014338.1
OG0007948	AT2G22720.2	XP_024014143.1
OG0007949	AT1G24340.1	XP_006415795.1
OG0007950	AT2G22770.1	XP_006404740.1
OG0007951	AT2G22870.1	XP_006404753.1
OG0007952	AT2G22880.1	XP_006404754.1
OG0007953	AT2G23140.1	XP_006404783.1
OG0007954	AT2G23310.1	XP_006404814.2
OG0007955	AT2G23360.1	XP_006404820.1
OG0007956	AT2G23810.1	XP_006404868.2
OG0007957	AT2G23990.2	XP_006404895.1
OG0007958	AT2G24120.1	XP_006404912.1
OG0007959	AT2G25970.1	XP_006408838.2
OG0007960	AT2G25560.1	XP_006405159.1, XP_006405160.1
OG0007961	AT2G26250.1	XP_006408789.1
OG0007962	AT2G24430.1	XP_006404976.1
OG0007963	AT2G25740.1	XP_024016085.1
OG0007964	AT4G24560.1	XP_006413415.1
OG0007965	AT4G24550.2	XP_006413416.1
OG0007966	AT4G24290.2	XP_006413447.1
OG0007967	AT1G43770.2	XP_024006350.1
OG0007968	AT1G43890.1	XP_006393759.1
OG0007969	AT1G44110.1	XP_024006188.1
OG0007970	AT1G44800.1	XP_006393710.1
OG0007971	AT1G44835.2	XP_006406258.1, XP_006395919.1
OG0007972	AT1G35720.1	XP_024010632.1
OG0007973	AT1G35660.1	XP_006397465.1
OG0007975	AT1G34630.1	XP_006397417.1
OG0007976	AT1G34220.1	XP_006396076.1
OG0007977	AT1G34130.1	XP_006415033.1
OG0007978	AT1G34000.1	XP_006415050.2
OG0007979	AT1G33800.1	XP_006415059.1
OG0007980	AT1G33770.1	XP_006415063.1
OG0007981	AT4G09830.1	XP_006397139.1
OG0007982	AT4G09820.1	XP_024009789.1
OG0007983	AT4G10150.1, AT4G10160.1	XP_006397093.1
OG0007984	AT4G10280.1	XP_006397084.1
OG0007985	AT4G10770.1	XP_006397011.1
OG0007986	AT5G37290.1	XP_006405943.1
OG0007987	AT4G11660.1	XP_006396868.1
OG0007988	AT4G12120.1	XP_006396794.1
OG0007989	AT5G19050.1	XP_006400460.1
OG0007990	AT5G19090.1	XP_006400464.1
OG0007991	AT5G19120.1	XP_006400469.1
OG0007992	AT5G19290.1	XP_006400484.1
OG0007993	AT5G19340.1	XP_006400490.1
OG0007994	AT5G26230.1	XP_006394867.1
OG0007995	AT5G26340.1	XP_006394875.1
OG0007996	AT5G26850.1	XP_006394915.1
OG0007997	AT2G20210.1	XP_006408937.1
OG0007998	AT2G20320.1	XP_006408949.1
OG0007999	AT2G20490.1	XP_006408969.1
OG0008000	AT2G48130.1	XP_006398011.1
OG0008001	AT2G48030.1	XP_006397995.1
OG0008002	AT2G47850.1	XP_024010819.1
OG0008003	AT4G10350.1	XP_006397073.1
OG0008004	AT2G47420.1	XP_006397937.1
OG0008005	AT2G47350.1	XP_006397928.1
OG0008006	AT2G47260.1	XP_006397921.1
OG0008007	AT2G46090.1	XP_006397793.1
OG0008008	AT2G46070.3	XP_006397791.1
OG0008009	AT2G46060.1	XP_006397790.1
OG0008010	AT2G46030.3	XP_024010725.1
OG0008012	AT2G45910.1	XP_006397759.1
OG0008013	AT2G45830.1	XP_024010814.1
OG0008014	AT2G45680.1	XP_006397747.1
OG0008015	AT2G45400.1	XP_006397721.1
OG0008016	AT2G44840.1	XP_006397665.1, XP_006414077.2
OG0008017	AT2G44830.1	XP_006397663.1
OG0008018	AT2G44650.1	XP_006397646.1
OG0008019	AT2G44440.1	XP_024010733.1
OG0008020	AT2G44060.1	XP_006397580.1
OG0008021	AT2G44050.1	XP_006397578.1
OG0008022	AT2G44040.1	XP_006397577.2
OG0008023	AT2G43890.1	XP_006397562.1
OG0008024	AT2G43550.1	XP_006397525.1, XP_006397526.1
OG0008025	AT2G43020.1	XP_024016857.1
OG0008026	AT2G42880.1	XP_006411560.1
OG0008027	AT2G42200.1	XP_006411480.1
OG0008028	AT2G42120.1	XP_024003748.1
OG0008029	AT2G41945.3	XP_006411464.1
OG0008030	AT2G41800.1	XP_006411448.1
OG0008031	AT2G41380.1	XP_006411404.1
OG0008032	AT2G41350.2	XP_006411401.1
OG0008033	AT5G46880.1	XP_006398384.1
OG0008034	AT5G47230.1	XP_006398420.2
OG0008035	AT5G47010.1	XP_006398395.1
OG0008036	AT3G01290.1	XP_006408481.1
OG0008037	AT3G01270.1	XP_024015667.1
OG0008038	AT3G01200.1	XP_006408472.1
OG0008039	AT3G01085.3	XP_006408460.1
OG0008040	AT3G02140.1	XP_006408444.1
OG0008041	AT5G13590.5	XP_006399853.2
OG0008042	AT3G02570.1	XP_006408404.1
OG0008043	AT3G02880.1	XP_006408370.1
OG0008044	AT3G03070.1	XP_006408346.1
OG0008045	AT3G03150.1	XP_006408336.1
OG0008046	AT3G03440.1	XP_006408302.1
OG0008047	AT3G03650.1	XP_006408281.1
OG0008048	AT3G03710.1	XP_006408274.1
OG0008049	AT3G03990.1	XP_006408233.1
OG0008050	AT3G04030.3	XP_006408230.1
OG0008051	AT3G04070.1	XP_006408226.1
OG0008052	AT3G04090.1	XP_024015745.1
OG0008053	AT4G38092.1, AT3G04490.2	XP_024015132.1
OG0008054	AT3G04790.1	XP_006395014.1, XP_006408148.1
OG0008055	AT3G04940.1	XP_006408132.1
OG0008056	AT3G05090.1	XP_006408113.1
OG0008057	AT3G05140.2	XP_006408109.2
OG0008058	AT3G05327.1	XP_006408089.1
OG0008059	AT3G05380.2	XP_006408084.1
OG0008060	AT3G05470.1	XP_006408072.1
OG0008061	AT3G05520.2	XP_006408063.1
OG0008062	AT3G05937.1	XP_006408009.2
OG0008063	AT3G05970.1	XP_006408004.1
OG0008064	AT3G06020.1	XP_006407994.1
OG0008065	AT3G06130.1	XP_006407979.1
OG0008066	AT5G48530.1, AT3G07440.1	XP_024007110.1
OG0008067	AT3G06600.1	XP_006407928.1
OG0008068	AT3G06610.1	XP_006407927.1
OG0008069	AT3G36659.1	XP_006407917.1
OG0008070	AT3G06778.1	XP_006407902.1
OG0008072	AT3G08610.1	XP_006407759.1
OG0008074	AT3G09000.1	XP_006407721.1
OG0008075	AT3G09180.1	XP_006407708.1
OG0008076	AT3G09070.1	XP_006407713.1
OG0008077	AT3G09090.1	XP_006407710.1
OG0008078	AT3G09230.1	XP_006407701.1
OG0008079	AT3G09520.1	XP_006407669.1
OG0008080	AT3G09560.1	XP_006407665.1
OG0008081	AT3G09740.1	XP_006407642.1
OG0008082	AT3G10020.1	XP_006407615.1
OG0008083	AT3G10120.1	XP_024015772.1
OG0008084	AT3G10380.1	XP_024015061.1
OG0008085	AT4G19540.1	XP_006413964.1
OG0008086	AT3G10530.1	XP_006407555.1, XP_024012434.1
OG0008087	AT3G10760.1	XP_024015707.1
OG0008088	AT3G10770.1	XP_006407507.1
OG0008089	AT3G10880.1	XP_024015657.1
OG0008090	AT3G10985.1	XP_006407482.2
OG0008091	AT3G11210.1	XP_006407465.1
OG0008092	AT3G11280.1	XP_006407460.1
OG0008093	AT3G11480.1	XP_024015571.1
OG0008094	AT3G11530.1	XP_006407438.1
OG0008095	AT3G11540.1	XP_006407436.1
OG0008096	AT3G11690.1	XP_006407422.1
OG0008097	AT3G11700.1	XP_006407421.1
OG0008098	AT3G11800.1	XP_024015780.1
OG0008099	AT3G11820.1	XP_006407406.1
OG0008100	AT3G11945.2	XP_006407391.1
OG0008101	AT3G11950.1	XP_006407390.1
OG0008102	AT3G12060.1	XP_006407376.1
OG0008103	AT3G12270.1	XP_006407349.2
OG0008104	AT3G12320.1	XP_006407342.1
OG0008105	AT3G12480.1	XP_006407330.1
OG0008106	AT3G12620.1	XP_006407314.1
OG0008107	AT3G12640.2	XP_006407312.1
OG0008108	AT3G12650.1	XP_006407311.1
OG0008109	AT3G12690.1	XP_006407305.1
OG0008110	AT3G12970.1	XP_006407276.1
OG0008111	AT3G13050.1	XP_006407270.1
OG0008112	AT3G13190.1	XP_006407252.1
OG0008113	AT3G13275.1	XP_006407241.2
OG0008114	AT3G13440.1	XP_006407219.1
OG0008115	AT3G13850.1	XP_006407159.1
OG0008116	AT3G13890.1	XP_006407153.1
OG0008118	AT3G13840.1	XP_006407135.2
OG0008119	AT3G14110.3	XP_024014932.1
OG0008120	AT3G14230.1	XP_006407105.1
OG0008122	AT3G14400.1	XP_006407083.1
OG0008123	AT3G14810.1	XP_006407042.1
OG0008125	AT3G15090.1	XP_006407016.1
OG0008126	AT3G15095.1	XP_006407015.1
OG0008127	AT3G15500.1	XP_006406962.1
OG0008128	AT3G15660.1	XP_006406937.1
OG0008129	AT3G15680.1	XP_006406934.1
OG0008130	AT3G15760.1	XP_006406920.1
OG0008131	AT3G15810.1	XP_006406916.1
OG0008132	AT3G16060.1	XP_024015454.1
OG0008133	AT3G16180.1	XP_006406868.1
OG0008134	AT3G16300.1	XP_006406849.1
OG0008135	AT3G16450.1, AT3G16440.2	XP_024014827.1
OG0008136	AT3G16510.1	XP_006406829.1
OG0008137	AT3G16730.1	XP_024014848.1
OG0008138	AT3G17060.1	XP_006406773.1
OG0008139	AT3G17300.1	XP_006406743.1
OG0008140	AT3G17365.2	XP_006406738.1
OG0008141	AT3G17460.1	XP_006406726.1
OG0008142	AT3G17465.1	XP_006406725.1
OG0008143	AT3G17790.1	XP_006406689.1
OG0008144	AT3G17800.2	XP_024015532.1
OG0008146	AT3G17950.1	XP_006406669.1
OG0008147	AT3G18090.1, AT3G23780.1	XP_006406653.1
OG0008149	AT3G18350.1	XP_006406616.1
OG0008150	AT3G18580.1	XP_006406590.1
OG0008151	AT3G18680.2	XP_006406576.1
OG0008152	AT4G32520.1	XP_006412516.1, XP_006412468.1
OG0008153	AT3G18760.1	XP_006406569.1
OG0008154	AT3G18830.1	XP_006406559.1
OG0008155	AT3G18850.1	XP_006406556.1
OG0008156	AT3G19150.1	XP_006406532.1
OG0008157	AT3G19270.2	XP_006406518.1
OG0008158	AT3G19460.3	XP_006406499.1
OG0008159	AT3G19490.1	XP_006406497.1
OG0008160	AT3G19553.1	XP_006406487.1
OG0008161	AT4G37110.1	XP_006411940.1
OG0008162	AT5G42030.2	XP_024014579.1, XP_024014759.1
OG0008163	AT3G20240.1	XP_006406406.1
OG0008164	AT4G17000.1	XP_006414286.1
OG0008165	AT3G20470.1	XP_024015384.1
OG0008166	AT4G34060.3	XP_024005061.1
OG0008167	AT3G20890.1	XP_006406335.1
OG0008168	AT3G21060.1	XP_006406325.1
OG0008169	AT3G21160.1	XP_006406308.1
OG0008170	AT3G21190.1	XP_006406304.1
OG0008171	AT5G52890.2	XP_006401766.1
OG0008172	AT5G52600.1	XP_006401804.1
OG0008173	AT5G52660.2	XP_006401794.1
OG0008174	AT5G39670.1	XP_006405605.1
OG0008175	AT5G38880.1	XP_006405686.1
OG0008177	AT5G47910.1	XP_006395230.1
OG0008178	AT3G23690.1	XP_006418851.1
OG0008179	AT3G23620.1	XP_006406004.1
OG0008181	AT3G23290.2	XP_006406049.1
OG0008182	AT3G23090.3	XP_024015321.1
OG0008183	AT3G22950.1	XP_006414671.1
OG0008184	AT3G22910.1	XP_024015071.1
OG0008185	AT3G22880.1	XP_006406121.1
OG0008186	AT3G22750.1	XP_006406132.1
OG0008187	AT3G22480.1	XP_006406158.1
OG0008188	AT3G22370.1	XP_006406179.1
OG0008190	AT3G22160.1	XP_006406205.1
OG0008191	AT3G22170.1	XP_006406203.1
OG0008192	AT3G22104.1	XP_006406211.1
OG0008193	AT2G01610.1	XP_006395872.1
OG0008194	AT3G21480.1	XP_006406265.2
OG0008195	AT3G21420.1	XP_006406271.1
OG0008196	AT3G21400.1	XP_006406274.1
OG0008197	AT4G30240.1	XP_006412730.1
OG0008198	AT4G30230.1	XP_006412731.1
OG0008199	AT4G30200.2	XP_006412734.1
OG0008200	AT4G30180.1	XP_006412737.1
OG0008201	AT4G30110.1	XP_006412749.1
OG0008202	AT4G30080.1	XP_006412761.1
OG0008203	AT4G30010.1	XP_006412777.1
OG0008204	AT4G29920.2	XP_024005331.1
OG0008205	AT1G66520.1	XP_024008570.1
OG0008206	AT1G65930.1	XP_006391329.1
OG0008207	AT1G65720.1	XP_006391520.1
OG0008208	AT1G64790.2	XP_006397390.1
OG0008209	AT1G58030.1	XP_006391601.1
OG0008210	AT1G54460.1	XP_006392532.1
OG0008211	AT2G32910.1	XP_006392500.1
OG0008212	AT1G54680.4	XP_006392494.1
OG0008213	AT1G54710.1	XP_006392492.1
OG0008214	AT5G19040.1	XP_024012638.1
OG0008215	AT5G18830.3	XP_006400438.1
OG0008216	AT5G18580.1	XP_006400407.1
OG0008217	AT5G18500.1	XP_006400399.1
OG0008218	AT5G18400.2	XP_024012395.1
OG0008219	AT5G18230.4	XP_006400371.1
OG0008221	AT4G00690.1	XP_006395917.2
OG0008222	AT5G48870.1	XP_006395131.1
OG0008223	AT5G48480.1	XP_024013234.1, XP_024007509.1
OG0008224	AT3G52490.1	XP_006403799.1
OG0008225	AT3G52380.1	XP_006403809.1
OG0008226	AT3G52360.1	XP_006403813.1
OG0008227	AT3G52260.3	XP_006403820.1
OG0008229	AT3G51930.1	XP_006403866.1
OG0008230	AT3G51750.1	XP_006403885.2
OG0008231	AT3G51730.1	XP_006403887.1
OG0008232	AT3G51660.1	XP_006403895.1
OG0008233	AT3G51520.1	XP_006403907.1
OG0008234	AT3G51150.2	XP_006403945.2
OG0008235	AT1G02140.1	XP_006418500.1
OG0008236	AT1G01140.3	XP_006418386.1
OG0008238	AT1G02450.1	XP_006418339.1
OG0008239	AT1G02575.1, AT1G02570.1	XP_006418326.1
OG0008240	AT1G02860.1	XP_006418297.1
OG0008241	AT1G02990.3	XP_024007802.1
OG0008242	AT1G03110.1	XP_006418263.1
OG0008243	AT1G03170.1	XP_006418259.1
OG0008244	AT1G03270.1	XP_006418249.1
OG0008245	AT1G03310.1	XP_006418247.1
OG0008246	AT1G03350.1	XP_006418242.1
OG0008247	AT1G03550.1	XP_024008353.1
OG0008248	AT1G03590.1	XP_006418222.1
OG0008249	AT1G03600.1	XP_006418221.1
OG0008250	AT1G03740.1	XP_006418208.1
OG0008251	AT1G03820.1	XP_006418200.1
OG0008252	AT1G03970.1	XP_006418183.1
OG0008253	AT1G04010.1	XP_024008864.1
OG0008255	AT4G24250.1	XP_024005402.1
OG0008256	AT1G04430.1	XP_006418129.1
OG0008257	AT1G04555.1	XP_006418117.1
OG0008258	AT1G04560.1	XP_006418116.1
OG0008259	AT1G04880.1	XP_006418086.2, XP_024012220.1
OG0008260	AT1G05020.1	XP_006418069.1
OG0008261	AT1G05290.1	XP_006418044.2
OG0008262	AT1G05350.1	XP_006418036.1
OG0008263	AT1G05370.1	XP_006418030.1
OG0008264	AT1G05410.1	XP_024008242.1
OG0008265	AT1G05470.1	XP_006418023.1
OG0008266	AT1G05750.1	XP_006417992.1
OG0008267	AT1G05790.3	XP_024008961.1
OG0008268	AT1G05850.1	XP_006417979.1
OG0008269	AT1G05860.1	XP_006417978.1
OG0008270	AT1G05990.1	XP_024008905.1
OG0008271	AT1G06070.1	XP_006417960.2
OG0008272	AT1G06210.1	XP_006417945.1
OG0008273	AT1G06410.1	XP_006417924.1
OG0008274	AT1G06470.1	XP_006417913.1
OG0008275	AT1G06780.2	XP_006417880.1
OG0008276	AT1G06790.1	XP_006396961.1
OG0008277	AT1G07050.2	XP_006417850.1
OG0008278	AT1G07200.2	XP_006417827.1
OG0008279	AT1G07220.1	XP_024008630.1
OG0008280	AT1G07290.1	XP_006417818.1
OG0008281	AT1G07310.1	XP_006417816.1
OG0008282	AT1G07645.1	XP_006417780.1
OG0008283	AT1G08140.1	XP_024008088.1
OG0008284	AT1G08230.2	XP_006417713.1
OG0008285	AT1G08540.1	XP_006417677.1
OG0008286	AT1G08560.1	XP_024008249.1
