Orthogroup	Arabidopsis_thaliana	Alyssum_gmelinii
OG0008549	AT4G00570.1	Ag019G2530400
OG0008550	AT4G00450.1	Ag019G2532700
OG0008551	AT4G26590.1	Ag019G2534100, Ag019G2548200, Ag019G2539700
OG0008552	AT2G21050.1	Ag019G2551500
OG0008553	AT1G24520.1	Ag010G0982800
OG0008554	AT1G25380.1	Ag010G0984700
OG0008555	AT1G25540.1	Ag010G0987000
OG0008556	AT1G25580.1	Ag010G0988100
OG0008557	AT1G25682.1, AT1G25988.1	Ag010G0988200
OG0008558	AT4G26470.3	Ag010G0992000
OG0008559	AT4G26940.1	Ag010G1004500
OG0008560	AT4G27420.1	Ag010G1007000
OG0008561	AT4G27410.3	Ag010G1007200
OG0008562	AT4G27470.1	Ag010G1009900
OG0008563	AT4G27600.1	Ag010G1013600
OG0008564	AT4G27650.1, AT3G58390.1	Ag010G1014200
OG0008565	AT4G27940.1	Ag010G1017500
OG0008567	AT4G28025.1	Ag010G1019500
OG0008568	AT4G28040.1	Ag010G1019900
OG0008569	AT4G28050.1	Ag010G1020800
OG0008570	AT4G28080.1	Ag010G1021100
OG0008571	AT4G28340.1, AT4G28330.1	Ag010G1024800
OG0008649	AT4G30410.1	Ag046G4526800, Ag047G4537900
OG0008650	AT4G30440.1	Ag047G4539700, Ag046G4528800
OG0008651	AT4G23050.2	Ag033G3503300, Ag093G5463100, Ag033G3503500, Ag093G5463200
OG0008652	AT4G23020.2	Ag093G5464000
OG0008653	AT3G46640.3	Ag055G4902400
OG0008654	AT3G46750.1	Ag055G4903200
OG0008655	AT3G48580.1	Ag055G4912900
OG0008656	AT3G48550.1	Ag055G4913500
OG0008657	AT1G10417.4	Ag055G4914800
OG0008658	AT3G48480.1	Ag055G4917900
OG0008659	AT3G48000.1	Ag055G4924700
OG0008660	AT3G48150.1	Ag055G4927900, Ag013G1488500
OG0008661	AT3G48187.1	Ag055G4929800
OG0008662	AT2G01060.1	Ag074G5266300, Ag035G4082500
OG0008663	AT2G01820.1	Ag074G5276500
OG0008664	AT5G40480.1	Ag005G0786200
OG0008665	AT5G18120.1	Ag013G1341300
OG0008666	AT5G17860.1	Ag013G1345300
OG0008667	AT5G17850.1	Ag013G1346000
OG0008668	AT5G17680.2	Ag013G1355500
OG0008670	AT5G17290.1	Ag013G1368500
OG0008671	AT5G16760.1	Ag013G1380400
OG0008672	AT5G16750.1	Ag013G1380500
OG0008673	AT5G16710.1	Ag013G1382200
OG0008674	AT5G16690.1	Ag013G1382500
OG0008675	AT5G16660.1	Ag013G1382700
OG0008676	AT5G16620.1	Ag013G1383300
OG0008677	AT5G16490.1	Ag013G1386800
OG0008678	AT5G16320.1	Ag013G1391500
OG0008679	AT2G44530.1	Ag013G1392600, Ag003G0341200
OG0008680	AT5G16220.1	Ag013G1394600
OG0008681	AT5G16150.1	Ag013G1395900
OG0008682	AT5G16110.1	Ag013G1396500
OG0008683	AT5G15950.1	Ag013G1400800
OG0008684	AT5G15802.1	Ag013G1404900
OG0008685	AT5G15790.4	Ag013G1405300
OG0008686	AT5G15780.1	Ag013G1405500
OG0008688	AT5G15640.1	Ag013G1409100
OG0008689	AT5G15600.1	Ag013G1410000
OG0008690	AT1G33320.1	Ag013G1416500
OG0008691	AT5G15270.1	Ag013G1418300
OG0008692	AT2G32850.2	Ag013G1424500, Ag013G1669600
OG0008693	AT5G15050.1	Ag013G1424700
OG0008694	AT1G04870.2	Ag013G1438100
OG0008695	AT3G15470.1	Ag013G1443600, Ag014G2011700
OG0008696	AT5G14260.1	Ag013G1449400
OG0008697	AT5G14180.1	Ag013G1450800, Ag013G1450900
OG0008698	AT5G13920.2	Ag013G1455400
OG0008699	AT5G13870.1	Ag013G1455900
OG0008700	AT5G55500.1	Ag013G1461300, Ag004G0740400
OG0008701	AT5G13670.1	Ag013G1462500
OG0008702	AT5G13560.1	Ag013G1464000
OG0008703	AT5G13340.1	Ag013G1468700
OG0008704	AT5G13280.1	Ag013G1469900
OG0008705	AT5G13150.1	Ag013G1476100
OG0008706	AT5G13140.1	Ag068G5230600, Ag013G1476200
OG0008707	AT5G13100.1	Ag013G1477700
OG0008708	AT5G13070.1	Ag013G1478500
OG0008709	AT5G13060.1	Ag013G1478900
OG0008711	AT5G12430.1	Ag052G4837500, Ag013G1485500
OG0008712	AT5G12330.4	Ag013G1486900
OG0008713	AT5G12320.1	Ag013G1487000
OG0008714	AT5G12260.1	Ag013G1487900
OG0008715	AT5G12190.1	Ag013G1489000
OG0008716	AT5G11980.1	Ag013G1491400
OG0008717	AT5G11960.1	Ag013G1494000
OG0008718	AT5G11910.4	Ag013G1495100
OG0008719	AT5G11900.1	Ag013G1495200
OG0008720	AT5G11850.1	Ag013G1495800
OG0008721	AT5G11560.1	Ag013G1500500
OG0008722	AT5G11320.1	Ag013G1505600
OG0008723	AT5G55125.1	Ag013G1509200, Ag004G0746500
OG0008724	AT5G11130.1	Ag013G1511200
OG0008725	AT5G11000.1	Ag013G1513600
OG0008726	AT5G10990.1	Ag013G1513700
OG0008727	AT5G10730.1	Ag013G1518900
OG0008728	AT5G10650.1	Ag013G1520300
OG0008729	AT5G10480.3	Ag013G1523900
OG0008730	AT5G10150.1	Ag013G1529700
OG0008731	AT5G10030.1	Ag013G1532000
OG0008732	AT5G09880.1	Ag013G1536800
OG0008733	AT5G09680.3	Ag013G1540700
OG0008734	AT5G09330.1	Ag013G1547200
OG0008735	AT5G09310.1	Ag013G1547600
OG0008736	AT5G09225.1	Ag013G1548400
OG0008737	AT5G08580.1	Ag013G1551900
OG0008738	AT5G08560.1	Ag013G1552400
OG0008739	AT3G28730.1	Ag042G4406400, Ag013G1553500
OG0008740	AT5G50360.1	Ag013G1554900
OG0008741	AT5G08415.1	Ag013G1555900
OG0008742	AT5G08240.1	Ag013G1559400
OG0008743	AT5G08060.1	Ag013G1561600
OG0008744	AT5G07950.1	Ag013G1562900
OG0008745	AT5G07920.1	Ag013G1563200
OG0008746	AT5G07820.1	Ag013G1564900
OG0008747	AT5G07580.1	Ag013G1568500
OG0008748	AT4G02810.1	Ag013G1570800
OG0008749	AT4G02830.1	Ag013G1571000
OG0008750	AT4G03110.1	Ag013G1573900
OG0008751	AT4G03115.3	Ag013G1574000
OG0008752	AT4G03280.1	Ag013G1576400
OG0008753	AT4G25100.1	Ag013G1578100
OG0008754	AT5G51020.1	Ag013G1578400
OG0008755	AT4G24910.1	Ag013G1580200
OG0008756	AT4G24900.1	Ag013G1580300
OG0008757	AT4G00895.1	Ag019G2514900
OG0008758	AT2G26670.1	Ag013G1584200
OG0008759	AT2G26690.1	Ag013G1584600
OG0008760	AT2G26800.2	Ag013G1586500
OG0008761	AT2G26910.1	Ag013G1587400
OG0008762	AT2G27230.1	Ag013G1591600
OG0008763	AT2G27290.1	Ag013G1593000
OG0008764	AT2G27350.3	Ag013G1593500
OG0008765	AT2G27370.1	Ag013G1593600
OG0008766	AT2G27590.1	Ag013G1596200
OG0008767	AT3G44760.1	Ag033G3608000, Ag033G3606900
OG0008768	AT2G27740.1	Ag013G1597400, Ag013G1597300
OG0008769	AT2G27790.1	Ag013G1598000
OG0008770	AT2G27810.4	Ag013G1598200
OG0008771	AT2G27880.1	Ag013G1598900
OG0008772	AT2G27980.1	Ag013G1600200
OG0008773	AT2G28090.1	Ag013G1601700
OG0008774	AT2G28110.1	Ag013G1602000
OG0008775	AT2G28120.1	Ag013G1602100
OG0008776	AT2G28380.1	Ag013G1605200
OG0008777	AT2G28430.1	Ag013G1605900
OG0008778	AT2G28600.1	Ag013G1607700
OG0008779	AT2G28630.1	Ag013G1608400
OG0008780	AT2G28780.1	Ag013G1610200
OG0008781	AT2G28790.2	Ag013G1610300
OG0008782	AT2G28800.1	Ag013G1610400, Ag023G2845300
OG0008783	AT2G28870.1	Ag013G1611400
OG0008784	AT2G28880.1	Ag013G1611500
OG0008785	AT2G28950.1	Ag013G1612300
OG0008786	AT2G29060.1	Ag013G1613800
OG0008787	AT2G29400.1	Ag013G1619000
OG0008788	AT2G29410.1	Ag013G1619100
OG0008789	AT2G30010.2	Ag013G1625100
OG0008790	AT2G30070.1	Ag013G1625600
OG0008791	AT2G30105.1	Ag013G1626100, Ag026G2995800, Ag013G1626300
OG0008792	AT2G30130.1	Ag013G1630700
OG0008793	AT2G30280.1	Ag013G1633100
OG0008794	AT2G30380.1	Ag013G1634300
OG0008795	AT2G30520.1	Ag013G1636000
OG0008796	AT2G30530.1	Ag013G1636200
OG0008797	AT2G30710.1	Ag013G1638000
OG0008798	AT2G31060.3	Ag013G1642300
OG0008799	AT2G31100.1	Ag013G1642800
OG0008800	AT2G31110.2	Ag013G1642900
OG0008801	AT2G31190.1	Ag013G1643900
OG0008802	AT2G31260.1	Ag013G1644900
OG0008803	AT2G31280.3	Ag013G1645200
OG0008804	AT2G31360.1	Ag013G1646300
OG0008805	AT2G31410.1	Ag013G1647100
OG0008806	AT2G31750.2	Ag013G1652600
OG0008807	AT2G31820.1	Ag013G1653400
OG0008809	AT2G32100.1	Ag013G1659200
OG0008810	AT2G32510.1	Ag013G1661300
OG0008811	AT2G32300.2	Ag013G1663700
OG0008812	AT4G13070.1	Ag013G1665700
OG0008814	AT2G32810.1	Ag013G1669100
OG0008815	AT2G33180.1	Ag013G1672400
OG0008816	AT2G33255.1	Ag013G1673300
OG0008817	AT2G33310.2	Ag013G1674200
OG0008818	AT2G33320.1	Ag013G1674400
OG0008819	AT2G33350.5	Ag013G1674700
OG0008820	AT2G33390.1	Ag013G1675200
OG0008821	AT5G43310.1	Ag013G1676100
OG0008822	AT5G43540.1	Ag013G1679300
OG0008823	AT5G43650.1	Ag013G1680700
OG0008824	AT5G43750.1	Ag013G1682300
OG0008825	AT5G43850.1	Ag013G1683300
OG0008826	AT5G43870.1	Ag013G1683500
OG0008827	AT4G24500.1	Ag013G1688200
OG0008828	AT5G44260.1	Ag013G1689500
OG0008829	AT4G03490.3	Ag013G1691000
OG0008830	AT4G25170.2	Ag013G1693100
OG0008831	AT4G25190.2	Ag013G1693300
OG0008832	AT4G25340.1	Ag013G1694800
OG0008833	AT1G47820.1, AT1G47813.1	Ag013G1701800
OG0008834	AT1G47750.1	Ag013G1702000
OG0008835	AT1G47670.1	Ag013G1702700
OG0008836	AT1G47603.1	Ag013G1703700
OG0008837	AT1G47510.1	Ag013G1704400
OG0008838	AT1G47420.1	Ag013G1704800
OG0008839	AT1G45180.1	Ag013G1708800
OG0008840	AT1G45976.1	Ag013G1710400
OG0008841	AT1G47200.1	Ag013G1711800
OG0008842	AT1G27730.1	Ag013G1713000
OG0008843	AT1G27930.1	Ag013G1714400
OG0008844	AT1G28150.1	Ag013G1717200
OG0008846	AT1G28300.1	Ag013G1719600
OG0008847	AT1G28400.1	Ag013G1721200
OG0008848	AT1G29050.1	Ag013G1726200
OG0008849	AT1G29220.2	Ag013G1728600
OG0008850	AT1G29200.2	Ag013G1728700
OG0008851	AT1G29280.1	Ag013G1729300
OG0008852	AT1G29670.2	Ag013G1734100
OG0008853	AT5G49270.1	Ag013G1734900
OG0008854	AT1G29750.2	Ag013G1735700
OG0008855	AT1G29940.1	Ag013G1738000
OG0008856	AT1G29990.1	Ag013G1740300
OG0008857	AT1G30330.2	Ag013G1743700
OG0008858	AT1G30650.1	Ag013G1748100
OG0008859	AT1G30690.1	Ag013G1748400
OG0008860	AT1G30755.1	Ag013G1749800, Ag013G1749000
OG0008861	AT1G30820.1	Ag013G1751600
OG0008862	AT1G30860.1	Ag013G1752500
OG0008863	AT1G30910.1	Ag013G1753000
OG0008864	AT1G30970.3	Ag013G1753400
OG0008865	AT1G31240.1	Ag013G1755900
OG0008866	AT1G31300.1	Ag013G1756700
OG0008867	AT5G50390.1	Ag013G1757900
OG0008868	AT1G31480.1	Ag013G1759000
OG0008869	AT1G31817.1	Ag013G1761900
OG0008870	AT1G31970.1	Ag013G1763500
OG0008871	AT1G32340.1	Ag013G1767100
OG0008872	AT1G32550.2	Ag013G1769500
OG0008873	AT2G35300.1	Ag013G1769600
OG0008874	AT2G02480.1	Ag062G5051300
OG0008875	AT2G02850.1	Ag062G5054700
OG0008876	AT2G03390.1	Ag062G5061100
OG0008877	AT3G62010.1	Ag062G5063100, Ag014G1964100, Ag031G3193100
OG0008878	AT5G66750.1	Ag004G0417500
OG0008879	AT5G66780.1	Ag034G3843700, Ag004G0418000
OG0008880	AT5G66800.1	Ag004G0418200
OG0008881	AT5G66930.3	Ag004G0420000
OG0008882	AT5G66950.1	Ag004G0420200
OG0008883	AT5G66980.1	Ag004G0420400
OG0008884	AT5G67030.1	Ag004G0420900
OG0008885	AT5G67110.1	Ag004G0421900
OG0008886	AT5G67270.1	Ag004G0423900
OG0008887	AT5G67300.1	Ag004G0424300
OG0008888	AT5G67470.1	Ag004G0426700
OG0008889	AT5G67550.1	Ag004G0427500
OG0008890	AT5G65925.1	Ag004G0429500
OG0008891	AT5G65683.1	Ag004G0433000
OG0008892	AT5G65640.1	Ag004G0433400
OG0008893	AT5G65540.1	Ag004G0435000
OG0008894	AT5G65250.1	Ag004G0440200
OG0008895	AT5G65140.1	Ag004G0441600
OG0008896	AT5G65130.2	Ag004G0441900
OG0008897	AT5G65110.1	Ag004G0442100
OG0008898	AT5G65020.1	Ag004G0443900
OG0008899	AT5G64930.1	Ag004G0445600
OG0008900	AT5G64820.1	Ag004G0447300
OG0008901	AT5G64640.1	Ag004G0450000
OG0008902	AT5G64330.1	Ag004G0454500
OG0008903	AT5G64230.1	Ag014G1994500, Ag004G0456100
OG0008904	AT5G64060.1	Ag004G0457900, Ag004G0458100
OG0008905	AT5G63940.1	Ag004G0460200
OG0008906	AT5G63890.2	Ag004G0461200
OG0008907	AT5G63800.1	Ag004G0462200
OG0008909	AT5G63480.1	Ag004G0467700
OG0008910	AT5G63350.1	Ag004G0470600
OG0008911	AT5G63220.1	Ag004G0471700
OG0008912	AT5G62940.1	Ag004G0476200
OG0008913	AT5G62865.1	Ag004G0477200
OG0008914	AT5G62820.1	Ag004G0478400
OG0008915	AT5G62740.1	Ag004G0479000
OG0008916	AT5G62640.3	Ag004G0480200
OG0008917	AT5G62560.1	Ag004G0482100
OG0008918	AT5G62520.1	Ag004G0482800
OG0008919	AT5G62420.1	Ag004G0484100
OG0008920	AT5G62360.1	Ag004G0486000
OG0008921	AT5G62290.1	Ag004G0486400
OG0008922	AT5G62150.1	Ag004G0488100
OG0008923	AT5G62050.1	Ag004G0489300
OG0008924	AT5G62020.1	Ag004G0489600
OG0008925	AT5G61980.1	Ag004G0490000
OG0008926	AT5G61850.2	Ag004G0492000
OG0008927	AT5G61770.2	Ag004G0493500
OG0008928	AT5G61440.1	Ag004G0498200
OG0008929	AT5G61150.1	Ag004G0503200
OG0008930	AT5G23040.1	Ag004G0509800
OG0008931	AT5G23150.1	Ag004G0511100
OG0008932	AT5G23190.1	Ag004G0511700
OG0008933	AT5G23310.1	Ag004G0512900
OG0008934	AT5G23340.1	Ag004G0513200
OG0008935	AT5G23450.3	Ag004G0515500
OG0008936	AT5G23490.2	Ag004G0515800
OG0008937	AT5G23550.1	Ag004G0516500
OG0008938	AT5G23940.1	Ag004G0521100
OG0008939	AT5G24230.1	Ag004G0526200
OG0008940	AT5G24400.1	Ag004G0528800
OG0008941	AT5G24440.1	Ag004G0529200
OG0008942	AT5G24580.1	Ag004G0532200
OG0008943	AT5G24600.1	Ag004G0532600
OG0008944	AT5G24710.1	Ag004G0533500
OG0008945	AT5G24930.1	Ag004G0536500
OG0008946	AT5G24970.2	Ag004G0536700
OG0008947	AT5G25150.1	Ag004G0539100
OG0008948	AT5G25170.1	Ag004G0539300
OG0008949	AT5G25265.1	Ag004G0540500
OG0008950	AT5G25340.1	Ag004G0541800
OG0008951	AT5G25790.2	Ag002G0174300, Ag004G0547300
OG0008952	AT5G25840.1	Ag004G0548100
OG0008953	AT5G26220.1	Ag004G0552100
OG0008954	AT5G19560.4	Ag004G0554500
OG0008955	AT5G19650.1	Ag004G0555400
OG0008956	AT5G19610.1	Ag004G0555900
OG0008957	AT5G19600.1	Ag004G0556000
OG0008958	AT5G19590.1	Ag004G0556100
OG0008959	AT5G19570.1	Ag004G0556500
OG0008960	AT5G19730.1	Ag004G0557000
OG0008961	AT4G07670.1	Ag004G0557100
OG0008962	AT5G19750.1	Ag004G0557200
OG0008963	AT5G19890.1	Ag004G0559100
OG0008964	AT5G19920.1	Ag004G0559900
OG0008965	AT5G20130.2	Ag004G0564400
OG0008966	AT5G20165.3	Ag004G0564800
OG0008967	AT5G20200.1	Ag004G0565600
OG0008968	AT5G20250.4	Ag004G0566300
OG0008969	AT5G20500.1	Ag004G0570600
OG0008970	AT5G20700.1	Ag004G0573100
OG0008971	AT5G20850.1	Ag004G0576900
OG0008972	AT5G20870.1	Ag004G0577100
OG0008973	AT5G20950.3	Ag004G0580400
OG0008974	AT5G20980.1	Ag004G0580800
OG0008975	AT5G21050.1	Ag004G0581500
OG0008976	AT5G21070.1	Ag004G0581900
OG0008977	AT5G21920.1	Ag004G0583800
OG0008978	AT5G22030.2	Ag004G0585500
OG0008979	AT5G22190.1	Ag004G0589300, Ag004G0587800
OG0008980	AT5G22350.1	Ag004G0594000
OG0008981	AT5G22390.1	Ag004G0594500
OG0008982	AT5G22630.1	Ag004G0598600
OG0008983	AT5G54010.1	Ag004G0601300
OG0008984	AT5G22850.1	Ag004G0602600
OG0008985	AT5G23000.1	Ag004G0610200
OG0008986	AT5G60700.2	Ag004G0612400
OG0008987	AT5G60340.1	Ag004G0620900
OG0008988	AT5G60210.3	Ag004G0622700
OG0008989	AT5G59980.2	Ag004G0629800
OG0008990	AT5G59950.5	Ag004G0630100
OG0008991	AT5G59790.1	Ag004G0632800
OG0008992	AT5G59865.1	Ag004G0633200
OG0008993	AT5G59760.1	Ag004G0634400
OG0008994	AT5G59140.1	Ag004G0650800
OG0008995	AT5G59180.1	Ag004G0651400, Ag022G2751700
OG0008996	AT5G59010.1	Ag004G0653500
OG0008997	AT5G58970.1	Ag004G0655200
OG0008998	AT5G58940.1	Ag004G0655800
OG0008999	AT5G58650.1	Ag004G0662800
OG0009000	AT5G58410.1	Ag004G0666400
OG0009001	AT5G58300.1	Ag004G0668600
OG0009002	AT5G58160.1	Ag004G0670500
OG0009003	AT1G20970.1	Ag004G0672500, Ag034G3993000
OG0009004	AT5G58040.1	Ag004G0672700
OG0009005	AT1G78520.1	Ag004G0676800
OG0009006	AT5G57880.1	Ag004G0677800
OG0009007	AT5G57625.1	Ag004G0682500
OG0009008	AT5G57550.1	Ag004G0686200
OG0009009	AT5G57370.1	Ag004G0692300
OG0009010	AT5G57300.1	Ag004G0693700
OG0009011	AT5G57280.1	Ag004G0694000, Ag027G3038500
OG0009012	AT5G57200.1	Ag004G0695600
OG0009013	AT5G57180.2	Ag004G0696000
OG0009015	AT5G56980.1	Ag004G0703000
OG0009016	AT5G56970.1	Ag004G0703600
OG0009017	AT5G56880.1	Ag004G0706500
OG0009018	AT5G56840.1	Ag004G0707300
OG0009019	AT5G56790.1	Ag004G0709500
OG0009020	AT5G56750.1	Ag004G0710400
OG0009021	AT5G56580.1	Ag004G0712200
OG0009022	AT5G56550.1	Ag004G0712600
OG0009023	AT5G56360.1	Ag004G0720100
OG0009024	AT5G56340.1	Ag004G0720300
OG0009025	AT5G56220.1	Ag004G0723000
OG0009026	AT5G56290.1	Ag004G0724000
OG0009027	AT5G55970.1	Ag004G0730800
OG0009028	AT5G55960.1	Ag004G0731200
OG0009029	AT5G55860.1	Ag004G0733000
OG0009030	AT5G55620.1	Ag004G0736500
OG0009031	AT5G55610.1	Ag004G0736900
OG0009032	AT5G55540.1	Ag004G0739200
OG0009034	AT5G55210.1	Ag004G0745600
OG0009035	AT5G55135.1	Ag004G0746200
OG0009036	AT5G55130.1	Ag004G0746400
OG0009037	AT5G55060.1	Ag004G0748700
OG0009038	AT5G54980.1	Ag004G0750400
OG0009039	AT3G49540.1	Ag004G0759000
OG0009040	AT3G49260.3	Ag004G0764100
OG0009041	AT3G49240.1	Ag004G0764300
OG0009042	AT3G49100.1	Ag004G0768200
OG0009043	AT3G49050.1	Ag011G1241200, Ag004G0768900
OG0009044	AT3G48900.2	Ag004G0772100
OG0009045	AT3G48770.1	Ag004G0775200
OG0009046	AT5G54200.1	Ag004G0780500, Ag020G2557300
OG0009047	AT5G54270.1	Ag020G2555900, Ag004G0782600
OG0009048	AT4G02350.1	Ag022G2631500
OG0009049	AT4G02780.1	Ag022G2651000
OG0009050	AT2G25737.1	Ag022G2652300
OG0009051	AT5G07410.1, AT1G69940.1	Ag022G2654000
OG0009052	AT5G35660.1	Ag022G2660700
OG0009053	AT1G64600.1	Ag024G2896300, Ag022G2667800, Ag016G2310000
OG0009054	AT5G06839.3	Ag022G2674900
OG0009055	AT5G06680.1, AT1G37010.1	Ag022G2679200
OG0009056	AT5G06440.4	Ag022G2683500
OG0009057	AT5G06400.1	Ag022G2685100, Ag022G2685200, Ag002G0169300
OG0009058	AT5G06280.1	Ag022G2689200
OG0009059	AT5G06250.4	Ag022G2690000
OG0009060	AT5G18480.1	Ag060G5009800, Ag022G2693900
OG0009061	AT5G18475.1	Ag022G2694000, Ag060G5010000
OG0009062	AT1G25240.2	Ag022G2695100
OG0009063	AT5G06070.1	Ag022G2697400
OG0009064	AT1G24610.1	Ag022G2700700
OG0009065	AT5G05990.1	Ag022G2702800
OG0009066	AT5G05987.1	Ag022G2702900
OG0009067	AT5G05770.1	Ag022G2707400, Ag022G2707000
OG0009068	AT5G05690.1	Ag022G2708700
OG0009069	AT1G07780.1, AT5G05590.1, AT1G29410.2	Ag022G2710000
OG0009070	AT5G05460.1	Ag022G2713500
OG0009071	AT5G05390.1	Ag022G2714300
OG0009072	AT5G05290.1	Ag022G2716100
OG0009073	AT5G05200.1	Ag022G2718700
OG0009074	AT5G05190.1	Ag022G2718800
OG0009075	AT2G42770.1	Ag022G2720100, Ag002G0158700
OG0009076	AT5G05070.1	Ag022G2720900
OG0009077	AT5G04990.1	Ag022G2722700
OG0009078	AT5G04980.2	Ag022G2723300
OG0009079	AT5G04830.1	Ag022G2725700
OG0009080	AT5G04440.1	Ag022G2732900
OG0009081	AT5G04320.2	Ag022G2734900
OG0009082	AT5G04250.1	Ag022G2737100, Ag003G0318300
OG0009083	AT5G04200.1	Ag022G2738300
OG0009084	AT4G00370.1	Ag022G2739000
OG0009086	AT5G03940.1	Ag022G2742900
OG0009087	AT5G03870.1	Ag022G2744200
OG0009089	AT5G03760.1	Ag022G2745600
OG0009090	AT5G03730.1	Ag022G2746200
OG0009091	AT5G50870.2	Ag015G2212700, Ag022G2748100
OG0009092	AT5G03670.1	Ag022G2748900
OG0009093	AT5G03540.3	Ag022G2752400
OG0009094	AT5G03530.1	Ag022G2752600
OG0009095	AT5G03320.1	Ag022G2756600
OG0009096	AT5G03230.1	Ag022G2758400
OG0009097	AT5G03170.1	Ag022G2760100
OG0009098	AT5G02880.1	Ag022G2766700
OG0009099	AT1G43790.1	Ag022G2771600
OG0009100	AT5G02520.2	Ag022G2772700
OG0009101	AT5G02390.1	Ag022G2774100
OG0009102	AT5G02230.3	Ag022G2777300
OG0009103	AT5G02130.1	Ag022G2778400
OG0009104	AT5G02020.1	Ag022G2781400
OG0009105	AT5G01590.1	Ag022G2790300
OG0009106	AT4G00005.1, AT5G01640.1	Ag022G2791000
OG0009107	AT5G01700.2	Ag022G2791800
OG0009108	AT5G01760.1	Ag022G2792900
OG0009109	AT5G01800.1	Ag022G2794100
OG0009110	AT5G01790.1	Ag022G2794300
OG0009111	AT5G01990.1	Ag022G2796500
OG0009112	AT5G40610.1	Ag075G5282800
OG0009113	AT5G40840.2	Ag075G5289100
OG0009114	AT5G40850.1	Ag075G5289200
OG0009116	AT5G41050.1	Ag075G5293500
OG0009117	AT5G41080.1	Ag075G5294500
OG0009118	AT5G41100.1	Ag075G5294700
OG0009119	AT3G07930.3	Ag075G5302000
OG0009120	AT5G41970.1	Ag075G5307200
OG0009121	AT1G79985.1	Ag048G4554200
OG0009122	AT1G79940.1	Ag048G4554700
OG0009123	AT1G79910.1	Ag033G3584100, Ag048G4555200
OG0009124	AT1G79850.1	Ag048G4556900
OG0009125	AT1G80040.1	Ag048G4559200, Ag011G1127100
OG0009126	AT1G80110.1	Ag048G4560700, Ag048G4560600
OG0009127	AT1G80130.1	Ag048G4561400
OG0009128	AT1G80150.1	Ag048G4561700
OG0009129	AT1G80190.5	Ag048G4562100, Ag023G2823100
OG0009130	AT1G80240.1	Ag048G4562600
OG0009131	AT1G80350.1	Ag048G4564100
OG0009132	AT1G80540.1	Ag048G4569200
OG0009133	AT1G80580.1	Ag048G4569900
OG0009134	AT1G80630.1	Ag048G4572400, Ag048G4572100
OG0009135	AT1G80640.1	Ag048G4572500
OG0009136	AT1G80770.6	Ag048G4577600, Ag011G1251400
OG0009137	AT1G80850.1	Ag048G4578700
OG0009138	AT1G80940.1	Ag048G4580900
OG0009139	AT1G79720.1	Ag048G4581200
OG0009140	AT1G79690.1	Ag048G4583000
OG0009141	AT1G79480.1	Ag048G4587300
OG0009142	AT1G79090.1	Ag048G4592300
OG0009143	AT1G78940.2	Ag048G4595300
OG0009144	AT1G78790.1	Ag048G4598300
OG0009145	AT1G78710.1	Ag048G4602700, Ag048G4602600
OG0009146	AT1G78590.2	Ag048G4605700
OG0009147	AT1G78420.1	Ag048G4612200
OG0009148	AT1G78390.1	Ag048G4612800
OG0009149	AT1G78380.1	Ag048G4613200
OG0009150	AT1G78100.1	Ag048G4619500
OG0009151	AT1G78060.1	Ag048G4620800
OG0009152	AT1G77850.2	Ag048G4623800
OG0009153	AT3G43920.2	Ag048G4624700
OG0009154	AT1G77750.1	Ag048G4627000
OG0009155	AT1G77690.1	Ag048G4631400
OG0009156	AT1G77400.1	Ag048G4641500
OG0009157	AT1G77390.1	Ag048G4641600
OG0009158	AT1G77280.1	Ag048G4645200
OG0009159	AT1G77220.1	Ag048G4646000
OG0009160	AT1G77120.1	Ag048G4647200
OG0009161	AT1G76990.1	Ag048G4648400
OG0009162	AT1G76950.1	Ag048G4650000
OG0009163	AT1G76490.1	Ag048G4660400
OG0009164	AT1G76440.1	Ag048G4662200
OG0009165	AT1G76310.3	Ag048G4669100
OG0009166	AT1G76140.1	Ag048G4677200
OG0009167	AT1G35435.1	Ag048G4679200
OG0009168	AT3G13940.1	Ag002G0214300, Ag014G1977000, Ag048G4680600
OG0009169	AT1G76010.1	Ag048G4681700
OG0009170	AT1G75930.1	Ag048G4685500
OG0009171	AT1G75690.1	Ag048G4696700
OG0009172	AT2G11890.1	Ag048G4709200, Ag026G2977500, Ag039G4228700
OG0009173	AT1G75340.1	Ag048G4711600
OG0009174	AT1G75250.1	Ag048G4715100
OG0009175	AT1G75210.1	Ag048G4715800
OG0009176	AT2G17580.1	Ag040G4344200
OG0009177	AT2G17620.1	Ag040G4344700
OG0009178	AT2G17695.3	Ag040G4345900
OG0009179	AT2G17890.1	Ag040G4351100
OG0009180	AT3G49900.2	Ag049G4725700
OG0009181	AT5G54600.1	Ag049G4731200
OG0009182	AT5G54590.2	Ag049G4731900
OG0009183	AT5G54570.1	Ag049G4732900
OG0009184	AT1G54330.1	Ag032G3419100
OG0009186	AT1G55915.2	Ag032G3425400
OG0009187	AT1G55860.1, AT1G70320.1	Ag032G3426100
OG0009188	AT1G55690.1	Ag032G3428200
OG0009189	AT1G55325.2	Ag032G3444300, Ag032G3436700
OG0009190	AT1G55260.1	Ag032G3438400
OG0009191	AT1G54050.1	Ag032G3449100
OG0009192	AT1G53800.2	Ag032G3457400
OG0009193	AT1G53760.1	Ag032G3457700
OG0009194	AT1G53730.2	Ag032G3458000
