Orthogroup	Arabidopsis_thaliana	Cardamine_hirsuta
OG0011490	AT2G20670.1	CARHR111310
OG0011491	AT2G20830.2	CARHR053830, CARHR111540
OG0011492	AT2G48140.1	CARHR143530
OG0011493	AT2G48120.1	CARHR124900
OG0011494	AT2G48090.2	CARHR143490
OG0011495	AT2G47990.1	CARHR143370
OG0011496	AT2G47730.1	CARHR143110
OG0011497	AT2G47620.1	CARHR143020
OG0011498	AT2G47500.1	CARHR142900
OG0011499	AT2G47470.1	CARHR142860
OG0011500	AT2G47390.1	CARHR142780
OG0011501	AT2G47360.1	CARHR142760
OG0011502	AT2G47300.2	CARHR142690
OG0011503	AT2G47140.1	CARHR142520
OG0011504	AT2G46980.2	CARHR142350
OG0011505	AT2G46770.1	CARHR142110
OG0011506	AT2G46650.1	CARHR142000
OG0011507	AT2G46550.1	CARHR141890
OG0011508	AT2G46200.1	CARHR141470
OG0011509	AT2G46150.1	CARHR141430
OG0011510	AT2G45890.1	CARHR141170
OG0011511	AT2G45870.1	CARHR141140
OG0011512	AT2G45770.1	CARHR141050
OG0011513	AT2G45650.1	CARHR140870
OG0011514	AT2G45460.3	CARHR140650
OG0011515	AT2G45360.1	CARHR140570
OG0011516	AT2G44640.1	CARHR139850
OG0011517	AT2G44520.1	CARHR139710
OG0011518	AT2G44000.1	CARHR139170
OG0011519	AT2G43970.1	CARHR139140
OG0011520	AT2G43760.1	CARHR138950
OG0011521	AT2G43750.1	CARHR138930
OG0011522	AT2G43210.1	CARHR138270
OG0011523	AT2G43200.1	CARHR138260
OG0011524	AT2G43120.2	CARHR138190
OG0011525	AT2G43110.1	CARHR138180
OG0011527	AT2G43060.1	CARHR138130
OG0011528	AT2G42950.1	CARHR138010
OG0011529	AT2G42910.1	CARHR137980
OG0011530	AT2G20800.1	CARHR111470
OG0011531	AT2G42710.1	CARHR137810
OG0011532	AT2G42130.4	CARHR137190
OG0011533	AT2G42070.1	CARHR137150
OG0011534	AT2G41720.1	CARHR136820
OG0011535	AT2G41750.1	CARHR136850
OG0011536	AT2G41760.1	CARHR136840
OG0011537	AT2G41830.1	CARHR136910
OG0011538	AT2G41640.1	CARHR136730
OG0011539	AT2G41600.7	CARHR136700
OG0011540	AT2G41540.1	CARHR136670
OG0011541	AT2G41530.1	CARHR136660
OG0011542	AT2G41480.1	CARHR136600
OG0011543	AT2G41410.1	CARHR136520
OG0011544	AT5G47390.1	CARHR173980
OG0011546	AT5G47370.1	CARHR174030
OG0011547	AT5G47360.1	CARHR174040
OG0011548	AT5G47090.1	CARHR174300
OG0011549	AT3G01250.1	CARHR075790
OG0011550	AT3G01160.1	CARHR075890
OG0011551	AT3G01150.1	CARHR075900
OG0011552	AT3G01050.1	CARHR076020
OG0011553	AT3G02150.2	CARHR076120
OG0011554	AT3G02260.1	CARHR076230
OG0011555	AT3G02810.1	CARHR076820
OG0011556	AT3G03130.1	CARHR077150
OG0011557	AT3G03210.1	CARHR077230
OG0011558	AT3G03610.4	CARHR077650
OG0011559	AT3G03660.3	CARHR077710
OG0011560	AT3G03760.1	CARHR077820
OG0011561	AT3G03800.1	CARHR077870
OG0011562	AT3G04020.1	CARHR078150
OG0011563	AT3G04160.2	CARHR078300
OG0011564	AT3G04240.1	CARHR078390
OG0011565	AT3G04290.1	CARHR078440
OG0011566	AT3G04480.1	CARHR078630
OG0011567	AT3G04680.1	CARHR078910
OG0011568	AT3G04710.3	CARHR078940
OG0011569	AT3G04820.1	CARHR079070
OG0011570	AT3G05160.1	CARHR079490, CARHR079500
OG0011571	AT3G05180.1	CARHR079520
OG0011572	AT3G05390.1	CARHR079730
OG0011573	AT3G05600.1	CARHR080030
OG0011574	AT3G05675.1	CARHR080120
OG0011575	AT3G05690.2	CARHR080140
OG0011576	AT1G69430.1	CARHR062320
OG0011578	AT3G06080.2	CARHR080590
OG0011579	AT3G06370.3	CARHR080890
OG0011580	AT3G06510.2	CARHR081060
OG0011581	AT3G06810.1	CARHR081430
OG0011582	AT3G06880.4	CARHR081500
OG0011583	AT3G06910.1	CARHR081520
OG0011584	AT3G06980.1	CARHR081590
OG0011585	AT3G07210.1	CARHR081860
OG0011586	AT3G08000.1	CARHR082740
OG0011587	AT3G08505.1	CARHR082810
OG0011588	AT3G08760.1	CARHR083050
OG0011589	AT3G08780.1	CARHR083100
OG0011590	AT3G08950.1	CARHR083290
OG0011591	AT3G09270.1	CARHR083630
OG0011592	AT3G09320.1	CARHR083680
OG0011593	AT3G09430.1	CARHR083840
OG0011594	AT3G09470.2	CARHR083880, CARHR083890
OG0011595	AT3G09670.1	CARHR084090
OG0011596	AT3G09870.1	CARHR084380
OG0011597	AT3G09890.1	CARHR084400
OG0011598	AT3G09925.1	CARHR084450
OG0011599	AT3G10160.1	CARHR084640
OG0011600	AT3G10260.3	CARHR084740
OG0011601	AT3G10310.2	CARHR084790
OG0011602	AT3G10440.1	CARHR084940
OG0011603	AT3G10650.1	CARHR085230
OG0011604	AT3G10730.1	CARHR085310
OG0011605	AT3G10970.1	CARHR085550
OG0011606	AT3G11110.1	CARHR085690
OG0011607	AT3G11330.1	CARHR085880
OG0011608	AT3G11520.1	CARHR086070
OG0011609	AT3G11670.1	CARHR086220
OG0011610	AT3G11900.1	CARHR149420, CARHR086430
OG0011611	AT3G11920.1	CARHR086450
OG0011612	AT3G11964.2	CARHR086520
OG0011613	AT3G12090.1	CARHR086650
OG0011614	AT3G12145.1	CARHR086720
OG0011615	AT3G12200.2	CARHR215420, CARHR086770
OG0011616	AT3G12380.2	CARHR086900
OG0011617	AT3G12490.2	CARHR086990
OG0011618	AT3G12610.1	CARHR087120
OG0011619	AT3G12720.1	CARHR087240
OG0011620	AT3G12930.1	CARHR087450
OG0011621	AT3G13140.1	CARHR087730
OG0011622	AT3G13175.1	CARHR087760
OG0011623	AT3G13224.2	CARHR087830
OG0011624	AT3G13225.2	CARHR087840
OG0011625	AT3G13800.1	CARHR088570
OG0011626	AT1G70190.1	CARHR063310
OG0011627	AT3G14020.1	CARHR088830
OG0011628	AT3G14180.1	CARHR089050
OG0011629	AT3G14280.1	CARHR089210
OG0011630	AT3G14360.1	CARHR089430
OG0011631	AT3G14560.1	CARHR089520
OG0011632	AT3G14720.1	CARHR089660
OG0011633	AT3G14910.1	CARHR089850
OG0011634	AT3G14980.1	CARHR089920, CARHR089940
OG0011635	AT3G15070.1	CARHR090030
OG0011636	AT3G15180.2	CARHR090160
OG0011637	AT3G15350.1	CARHR090310
OG0011638	AT3G15530.1	CARHR090590
OG0011639	AT3G15780.1	CARHR090870
OG0011640	AT3G15800.1	CARHR090890
OG0011641	AT3G15860.1	CARHR090950, CARHR090960
OG0011642	AT3G16070.1	CARHR091230
OG0011643	AT3G16230.1	CARHR091420
OG0011644	AT3G16360.2	CARHR091570
OG0011645	AT3G16840.2	CARHR092100, CARHR293710
OG0011646	AT3G16890.1	CARHR092170
OG0011647	AT3G17660.2	CARHR092990
OG0011648	AT3G17940.1	CARHR093270
OG0011649	AT3G18200.2	CARHR093530
OG0011650	AT3G18230.1	CARHR093580
OG0011651	AT3G18270.1	CARHR093620
OG0011652	AT3G18360.1	CARHR093710
OG0011653	AT3G18390.1	CARHR093740
OG0011654	AT3G18520.2	CARHR093900
OG0011655	AT3G18630.1, AT2G10550.1	CARHR094010
OG0011656	AT3G18730.1	CARHR094120
OG0011658	AT2G01410.1	CARHR143920
OG0011659	AT3G18930.1	CARHR094350
OG0011660	AT3G18940.1	CARHR094360
OG0011661	AT3G19184.2	CARHR094590
OG0011662	AT3G19420.1	CARHR094820
OG0011663	AT3G19508.1	CARHR094930
OG0011664	AT3G19680.1	CARHR095160
OG0011665	AT3G19910.1	CARHR095440
OG0011666	AT3G20330.1	CARHR095980
OG0011667	AT3G20390.2	CARHR096100
OG0011668	AT3G21150.1	CARHR097010
OG0011669	AT3G21215.1	CARHR097110
OG0011670	AT3G21260.3	CARHR097160
OG0011671	AT5G52880.1	CARHR265820
OG0011672	AT5G39680.1	CARHR262610
OG0011673	AT5G39660.1	CARHR262630
OG0011674	AT5G39500.1	CARHR262830
OG0011675	AT5G39420.1	CARHR262930
OG0011676	AT5G39400.1	CARHR262960
OG0011677	AT5G38895.3	CARHR263640
OG0011678	AT5G38840.1	CARHR263780
OG0011679	AT5G38720.2	CARHR291790
OG0011680	AT5G38640.1	CARHR214080
OG0011681	AT5G38510.1	CARHR213910
OG0011682	AT5G37790.1	CARHR214970
OG0011683	AT5G37370.1	CARHR215720
OG0011684	AT5G37010.1	CARHR216000
OG0011685	AT5G36960.1	CARHR216130
OG0011686	AT5G47920.1	CARHR291780
OG0011687	AT3G23740.1	CARHR099730
OG0011688	AT3G23590.1	CARHR099510
OG0011689	AT3G23570.1	CARHR099490
OG0011690	AT3G23210.1	CARHR099160
OG0011691	AT3G23175.1	CARHR099120
OG0011692	AT2G15970.1	CARHR106290
OG0011693	AT1G61410.1, AT3G23100.1	CARHR099010
OG0011694	AT3G23020.1	CARHR098950
OG0011695	AT3G22960.1	CARHR098900
OG0011696	AT3G55760.1	CARHR165870
OG0011698	AT3G22490.1	CARHR098390
OG0011699	AT1G66360.1	CARHR058260
OG0011700	AT3G22290.1	CARHR098190
OG0011701	AT3G22190.1	CARHR098080
OG0011702	AT3G21810.1	CARHR097800
OG0011703	AT3G21670.1	CARHR097610
OG0011704	AT3G21600.1	CARHR097570
OG0011705	AT1G25510.1	CARHR025950
OG0011706	AT4G30390.1	CARHR238290
OG0011707	AT4G30250.2	CARHR238160
OG0011708	AT4G30150.1	CARHR238050
OG0011709	AT4G29905.1	CARHR237810
OG0011710	AT1G66510.1	CARHR058490
OG0011711	AT1G66430.1	CARHR058420
OG0011712	AT1G65950.1	CARHR057900
OG0011713	AT1G65960.2	CARHR057910
OG0011714	AT1G64880.1	CARHR056280
OG0011715	AT1G65410.1	CARHR057060
OG0011716	AT1G54490.1	CARHR249560, CARHR055590
OG0011717	AT1G54650.3	CARHR055790
OG0011718	AT1G54860.1	CARHR056030
OG0011719	AT1G54940.1	CARHR284480
OG0011720	AT1G54990.1	CARHR284430
OG0011721	AT5G19010.1	CARHR193990
OG0011722	AT5G18680.1	CARHR194320
OG0011723	AT5G18610.1	CARHR194410
OG0011724	AT5G18440.1	CARHR194580
OG0011725	AT5G18310.2	CARHR194750
OG0011726	AT5G28590.1	CARHR185160
OG0011728	AT5G49400.1	CARHR182130
OG0011729	AT5G48630.2	CARHR183330
OG0011730	AT3G52460.1	CARHR162230
OG0011731	AT3G52390.2	CARHR162160
OG0011732	AT3G52150.1	CARHR161890
OG0011733	AT3G52120.3	CARHR161860
OG0011734	AT3G52080.1	CARHR161790
OG0011735	AT3G52070.1	CARHR161770
OG0011736	AT3G52040.1	CARHR161670
OG0011737	AT3G51960.2	CARHR161590
OG0011738	AT3G51880.2	CARHR161510
OG0011739	AT5G41960.1	CARHR212600
OG0011740	AT3G51710.1	CARHR161320
OG0011741	AT3G51590.1	CARHR161180
OG0011742	AT3G51510.1	CARHR161090
OG0011743	AT3G51500.1	CARHR161080
OG0011744	AT1G02160.2	CARHR000160
OG0011745	AT1G02130.1	CARHR000200
OG0011746	AT1G01930.1	CARHR000430
OG0011747	AT1G01780.1	CARHR000540
OG0011748	AT1G01630.1	CARHR000720
OG0011749	AT1G01510.1	CARHR000860
OG0011750	AT1G01500.1	CARHR000870
OG0011751	AT1G01480.1	CARHR000890
OG0011752	AT1G01460.1	CARHR000910
OG0011753	AT1G01450.1	CARHR000990
OG0011754	AT1G01320.1	CARHR001120
OG0011755	AT1G01290.1	CARHR001180
OG0011756	AT1G01260.1	CARHR001200
OG0011757	AT4G07524.1, AT1G01200.1	CARHR001270
OG0011758	AT1G01030.1	CARHR001480
OG0011759	AT1G02420.1	CARHR001750
OG0011760	AT1G02470.1	CARHR001790
OG0011761	AT1G02680.1	CARHR001960
OG0011762	AT5G61710.1	CARHR001980
OG0011763	AT1G02730.1	CARHR002030
OG0011764	AT1G02960.2	CARHR002290
OG0011765	AT1G03000.1	CARHR002330
OG0011766	AT1G03150.1	CARHR002490
OG0011767	AT1G03610.1	CARHR002950
OG0011768	AT1G03780.3	CARHR003110
OG0011769	AT1G03790.1	CARHR003120
OG0011770	AT1G04290.1	CARHR003620
OG0011771	AT1G04360.1	CARHR003690
OG0011772	AT1G04420.1	CARHR003760
OG0011773	AT1G04440.1	CARHR003780
OG0011774	AT1G04450.1	CARHR003800
OG0011775	AT1G04690.1	CARHR004070
OG0011776	AT1G04830.2	CARHR004220
OG0011777	AT1G04850.1	CARHR004240
OG0011778	AT1G04910.1	CARHR004310
OG0011779	AT1G05430.1	CARHR205340
OG0011780	AT1G05490.1	CARHR004970
OG0011781	AT1G05600.1	CARHR004840
OG0011782	AT1G05700.2	CARHR054170
OG0011783	AT1G05805.1	CARHR005330
OG0011784	AT1G05910.1	CARHR005470
OG0011785	AT1G06260.1	CARHR005820
OG0011786	AT1G06420.1	CARHR006030
OG0011787	AT1G06460.1	CARHR006070
OG0011788	AT1G06590.1	CARHR006200
OG0011789	AT1G07010.3	CARHR006700
OG0011790	AT1G07130.1	CARHR006820
OG0011791	AT4G24400.1	CARHR231810, CARHR257540
OG0011792	AT1G07230.1	CARHR006950
OG0011793	AT1G07340.1	CARHR007050
OG0011794	AT1G07745.1	CARHR007550
OG0011795	AT1G07960.1	CARHR007740
OG0011796	AT3G25070.2	CARHR101410
OG0011797	AT1G08110.4	CARHR007920
OG0011798	AT1G08490.1	CARHR008380
OG0011799	AT1G08550.1	CARHR008450
OG0011800	AT1G08680.4	CARHR008610
OG0011801	AT5G52210.1	CARHR265130
OG0011802	AT1G08750.1	CARHR008670
OG0011803	AT1G08810.1	CARHR008730
OG0011804	AT1G08840.3	CARHR008760, CARHR086610
OG0011805	AT1G08960.1	CARHR008860
OG0011806	AT1G09150.1	CARHR009020
OG0011807	AT1G09930.1	CARHR009980
OG0011808	AT1G09220.1	CARHR009180
OG0011809	AT1G09460.1	CARHR009440
OG0011810	AT1G09550.1	CARHR009520
OG0011811	AT1G09570.3	CARHR009540
OG0011812	AT1G09750.1	CARHR009730
OG0011813	AT1G09880.3	CARHR009920
OG0011814	AT1G10050.3	CARHR010160
OG0011815	AT1G10522.1	CARHR010670
OG0011816	AT4G27060.1	CARHR234710
OG0011817	AT1G10720.1	CARHR010910
OG0011818	AT1G10900.1	CARHR011120
OG0011820	AT1G11020.1	CARHR011220
OG0011821	AT1G11320.1	CARHR011570
OG0011822	AT1G11480.1	CARHR011750
OG0011823	AT1G11790.1	CARHR012130
OG0011824	AT1G11925.1	CARHR012270
OG0011825	AT1G11930.1	CARHR012280
OG0011826	AT1G12030.1	CARHR012380
OG0011827	AT1G12060.1	CARHR012420
OG0011828	AT1G12070.1	CARHR012440
OG0011829	AT1G12230.2	CARHR012530
OG0011830	AT1G12330.1	CARHR012630
OG0011831	AT1G12520.1	CARHR012800
OG0011832	AT1G12770.1	CARHR013060
OG0011833	AT1G12805.1	CARHR013120
OG0011834	AT1G13190.1	CARHR013560
OG0011835	AT1G13300.1	CARHR013680
OG0011836	AT1G13310.1	CARHR013690
OG0011837	AT1G13380.1	CARHR013750
OG0011838	AT1G13590.1	CARHR013920
OG0011839	AT1G13630.4	CARHR013990, CARHR014000
OG0011840	AT1G13810.1	CARHR014200
OG0011841	AT1G13920.4	CARHR014290
OG0011842	AT1G13930.1	CARHR014300
OG0011843	AT1G14710.1	CARHR015240
OG0011844	AT1G14730.1	CARHR015260
OG0011845	AT1G14760.1	CARHR015300
OG0011846	AT1G15130.1	CARHR015650
OG0011847	AT1G15190.1	CARHR015700
OG0011848	AT1G15215.4	CARHR015740
OG0011849	AT1G15530.1	CARHR016090
OG0011850	AT1G15660.1	CARHR016160
OG0011851	AT1G15825.1	CARHR016350
OG0011852	AT1G16060.1	CARHR016570
OG0011853	AT1G16320.1	CARHR016790
OG0011854	AT1G16420.1	CARHR016890
OG0011855	AT1G16720.2	CARHR017180
OG0011856	AT1G16770.1	CARHR017230
OG0011857	AT1G16870.1	CARHR017340
OG0011858	AT1G17200.1	CARHR017780
OG0011859	AT1G17220.1	CARHR017800
OG0011860	AT1G17360.1	CARHR017960
OG0011861	AT1G17700.1	CARHR018300
OG0011862	AT1G17780.2, AT2G16575.1	CARHR018390
OG0011863	AT1G17810.1	CARHR018420
OG0011864	AT1G17850.2	CARHR018460
OG0011865	AT1G17920.1	CARHR018540
OG0011866	AT1G18170.1	CARHR018740
OG0011867	AT1G18420.1	CARHR019040
OG0011868	AT1G18440.1	CARHR019050
OG0011869	AT1G18730.1	CARHR019370
OG0011870	AT1G19230.2	CARHR019830
OG0011871	AT1G19500.1	CARHR020070
OG0011872	AT1G19520.1	CARHR020090
OG0011873	AT1G19600.1	CARHR020140
OG0011874	AT1G19950.1	CARHR020430
OG0011875	AT1G20020.1	CARHR020500
OG0011876	AT1G20080.1	CARHR020560
OG0011877	AT1G20370.1	CARHR020830
OG0011878	AT1G20430.1	CARHR020890
OG0011879	AT1G20480.1	CARHR020930
OG0011880	AT1G20575.1	CARHR021040
OG0011881	AT1G20610.1	CARHR021060
OG0011882	AT1G65520.1	CARHR057230
OG0011883	AT1G20770.1	CARHR021210
OG0011884	AT1G20780.1	CARHR021220
OG0011885	AT1G20830.1	CARHR021260
OG0011886	AT1G21690.3	CARHR022040
OG0011887	AT1G21695.1	CARHR022050
OG0011888	AT1G22660.4	CARHR023030
OG0011889	AT4G16430.1	CARHR222800
OG0011890	AT1G22740.1	CARHR023100, CARHR257550
OG0011891	AT2G23800.1	CARHR184830
OG0011892	AT1G22882.1	CARHR023240
OG0011893	AT1G22910.3	CARHR023290
OG0011894	AT1G71695.1	CARHR291110
OG0011895	AT5G35960.1	CARHR216690
OG0011896	AT1G71520.1	CARHR291170
OG0011897	AT3G28700.1	CARHR286600
OG0011898	AT1G71190.1	CARHR064460
OG0011899	AT1G71040.1	CARHR064330
OG0011900	AT1G71000.1	CARHR064280
OG0011902	AT1G70480.2	CARHR063640
OG0011903	AT1G70210.1	CARHR063330
OG0011904	AT1G32760.1	CARHR147180, CARHR157540, CARHR163470, CARHR032140
OG0011905	AT2G25625.1	CARHR115660
OG0011906	AT1G63300.1	CARHR048110
OG0011907	AT1G62981.1	CARHR048660
OG0011908	AT1G62980.1	CARHR048670
OG0011909	AT1G62840.1	CARHR048900
OG0011910	AT1G62830.1	CARHR048960
OG0011911	AT1G62710.1	CARHR049130
OG0011912	AT1G62350.2	CARHR049570
OG0011913	AT1G62340.1	CARHR049730, CARHR049660, CARHR049770, CARHR049650
OG0011914	AT1G62300.1	CARHR049820
OG0011915	AT1G61900.1	CARHR050410
OG0011916	AT1G61795.1	CARHR050540
OG0011917	AT1G61770.1	CARHR050570
OG0011918	AT1G61667.2	CARHR050670
OG0011919	AT2G05920.1	CARHR103570
OG0011920	AT1G61010.1	CARHR052150
OG0011921	AT1G60995.1	CARHR052050
OG0011922	AT1G60770.1	CARHR051740
OG0011923	AT1G60550.1	CARHR052450
OG0011924	AT1G60390.1	CARHR052670
OG0011925	AT1G60190.1	CARHR052760
OG0011926	AT1G60140.1	CARHR052780
OG0011927	AT1G59970.1	CARHR053070
OG0011928	AT1G59910.1	CARHR053180
OG0011929	AT1G59850.1	CARHR053240
OG0011930	AT1G59740.1	CARHR053410
OG0011931	AT1G59730.1	CARHR053420
OG0011932	AT1G58210.1	CARHR053810
OG0011933	AT1G57700.1	CARHR054480
OG0011934	AT1G56500.1	CARHR055040
OG0011935	AT1G56440.1	CARHR055170
OG0011936	AT1G56290.1	CARHR289840
OG0011937	AT1G56280.2	CARHR289830, CARHR166650
OG0011938	AT1G64150.1	CARHR046790
OG0011939	AT1G64180.1	CARHR046760
OG0011940	AT1G64500.1	CARHR046450
OG0011941	AT1G64550.1	CARHR046390
OG0011942	AT1G64570.1	CARHR046380
OG0011943	AT5G24352.1, AT1G64625.1	CARHR046290
OG0011944	AT1G64640.1	CARHR046280
OG0011945	AT5G46420.1	CARHR175340
OG0011946	AT5G46530.1	CARHR175050
OG0011947	AT5G67120.1	CARHR280530
OG0011948	AT5G46580.1	CARHR175000
OG0011949	AT5G46620.1	CARHR174890
OG0011950	AT4G24320.1	CARHR231740
OG0011951	AT5G46690.1	CARHR174810
OG0011952	AT5G47635.1	CARHR173680
OG0011953	AT5G47660.1	CARHR173650
OG0011954	AT5G47720.2	CARHR173600
OG0011955	AT5G47760.1	CARHR173560
OG0011956	AT1G26550.1	CARHR025420
OG0011957	AT5G33280.1	CARHR286860
OG0011958	AT4G03620.1	CARHR252040
OG0011959	AT4G05430.3	CARHR252150
OG0011960	AT2G25770.1	CARHR115470
OG0011961	AT4G05070.1	CARHR252480
OG0011962	AT4G29400.1	CARHR237220
OG0011963	AT4G29900.1	CARHR237800
OG0011964	AT4G16160.2	CARHR222530
OG0011965	AT5G35410.1	CARHR261980
OG0011966	AT2G39725.1	CARHR134570
OG0011967	AT4G16210.1	CARHR222590
OG0011968	AT1G48300.1	CARHR041400, CARHR037910
OG0011969	AT1G48405.1	CARHR038020
OG0011970	AT1G48420.1	CARHR038040
OG0011971	AT1G23890.2	CARHR024290
OG0011972	AT1G48540.1	CARHR038150
OG0011973	AT1G48560.2	CARHR284500
OG0011974	AT1G48960.1	CARHR038970
OG0011975	AT2G24500.1	CARHR117530
OG0011976	AT1G74890.1	CARHR068210
OG0011977	AT4G38120.3	CARHR143600
OG0011978	AT4G38160.3	CARHR293940
OG0011979	AT4G38260.1	CARHR294050
OG0011980	AT2G45250.2, AT4G38280.1	CARHR294070
OG0011981	AT4G38360.2	CARHR294100
OG0011982	AT4G38440.1	CARHR294170
OG0011983	AT4G38760.1	CARHR294450, CARHR053140, CARHR053160
OG0011984	AT4G39040.1	CARHR247710
OG0011985	AT4G39050.1	CARHR247700
OG0011986	AT4G39070.1	CARHR247690
OG0011987	AT4G39320.1	CARHR247390
OG0011988	AT4G39370.3	CARHR247340
OG0011989	AT4G39390.1	CARHR247320
OG0011990	AT4G39680.1	CARHR247040
OG0011991	AT4G38020.1	CARHR246430
OG0011992	AT4G37925.1	CARHR246340
OG0011993	AT4G37770.1	CARHR246160
OG0011994	AT4G37590.1	CARHR245980
OG0011995	AT4G37540.1	CARHR245930
OG0011996	AT4G37490.1	CARHR245890
OG0011997	AT4G37460.1	CARHR245860
OG0011998	AT4G36920.1	CARHR245590
OG0011999	AT4G37030.1	CARHR245480
OG0012000	AT4G37040.1	CARHR245470
OG0012001	AT4G37080.2	CARHR245440
OG0012002	AT4G37090.1	CARHR245420
OG0012003	AT4G37200.1	CARHR245310, CARHR245300
OG0012004	AT4G36780.1	CARHR245140
OG0012005	AT4G36710.1	CARHR245060
OG0012006	AT4G36700.1	CARHR245050
OG0012007	AT1G63810.1	CARHR047390
OG0012008	AT4G36380.1	CARHR244710
OG0012009	AT4G36160.2	CARHR244580
OG0012010	AT2G24470.1, AT4G36120.1	CARHR244520
OG0012011	AT4G33500.1	CARHR241600
OG0012012	AT2G24040.1	CARHR118310
OG0012013	AT4G35470.1	CARHR243800
OG0012014	AT4G34960.1	CARHR243240
OG0012015	AT4G34910.1	CARHR243180
OG0012016	AT4G34790.1	CARHR243090
OG0012017	AT4G34350.1	CARHR242430
OG0012018	AT4G34270.1	CARHR242510
OG0012019	AT4G34260.1	CARHR242530
OG0012020	AT4G34250.1	CARHR242540
OG0012021	AT5G49070.1	CARHR182650
OG0012022	AT4G34140.1	CARHR242710
OG0012023	AT1G65352.1	CARHR264200
OG0012024	AT4G32510.2	CARHR240430
OG0012025	AT4G32560.1	CARHR240530
OG0012026	AT4G32605.1	CARHR240580
OG0012027	AT4G32710.1	CARHR240690
OG0012028	AT4G32750.1	CARHR240740
OG0012029	AT4G32850.8	CARHR240850
OG0012030	AT4G32880.1	CARHR240880
OG0012031	AT4G33140.1	CARHR241160
OG0012032	AT4G33240.1	CARHR241290
OG0012033	AT4G33350.1	CARHR241390
OG0012034	AT4G33390.1	CARHR241430
OG0012035	AT4G33760.1	CARHR241850
OG0012036	AT4G33800.1	CARHR241890
OG0012037	AT4G33910.1	CARHR242000
OG0012038	AT4G34090.3	CARHR242200
OG0012039	AT4G32010.1	CARHR239910
OG0012040	AT4G31920.1	CARHR239840
OG0012041	AT4G31820.1	CARHR239740
OG0012042	AT4G31770.1	CARHR239670
OG0012043	AT4G31720.1	CARHR239610
OG0012044	AT4G31250.1	CARHR239140
OG0012045	AT2G18196.1	CARHR213490
OG0012046	AT4G31060.1	CARHR238970
OG0012047	AT4G31040.1	CARHR238950
OG0012048	AT4G30820.16	CARHR238660
OG0012049	AT3G47660.4	CARHR156340
OG0012050	AT3G24250.1	CARHR099890
OG0012051	AT3G23930.1	CARHR100340
OG0012052	AT1G72710.1	CARHR065630
OG0012054	AT1G72340.2	CARHR065250
OG0012055	AT1G23230.1	CARHR023690
OG0012056	AT1G23320.1	CARHR023770
OG0012057	AT1G23400.1	CARHR023840
OG0012058	AT1G23740.1	CARHR024140
OG0012059	AT1G23900.1	CARHR024300
OG0012060	AT1G24020.1	CARHR024320
OG0012061	AT1G24160.1	CARHR024540
OG0012062	AT1G26930.1	CARHR025010
OG0012063	AT1G26450.1	CARHR025510
OG0012064	AT1G26330.2	CARHR025590
OG0012065	AT5G09890.2	CARHR203450
OG0012066	AT4G02220.1	CARHR250440
OG0012067	AT4G02020.1	CARHR249660
OG0012068	AT4G01900.1	CARHR249910
OG0012069	AT4G01897.1	CARHR249870
OG0012070	AT4G01880.1	CARHR249840
OG0012071	AT4G01870.2	CARHR249830
OG0012072	AT4G01840.1	CARHR249800
OG0012073	AT4G01790.1	CARHR249760
OG0012074	AT4G01660.1	CARHR250010
OG0012075	AT4G00800.1	CARHR249530
OG0012076	AT4G00950.1	CARHR249390
OG0012077	AT4G00770.1	CARHR248960
OG0012078	AT2G01770.1	CARHR144350
OG0012079	AT4G00525.1	CARHR248680
OG0012080	AT4G00500.1	CARHR248620
OG0012081	AT4G00355.1	CARHR248450
OG0012082	AT4G00295.1	CARHR248360
OG0012083	AT4G00234.1, AT4G00290.1	CARHR248350
OG0012084	AT1G73440.1, AT4G00140.1	CARHR248180
OG0012085	AT4G00080.1	CARHR248120
OG0012087	AT2G20920.1	CARHR111820
OG0012088	AT2G20940.1	CARHR174220
OG0012089	AT2G21100.1	CARHR111940
OG0012090	AT2G21120.1	CARHR111950
OG0012091	AT4G26450.1	CARHR234010
OG0012092	AT4G26000.1	CARHR233510
OG0012093	AT4G26980.1	CARHR234590
OG0012094	AT4G27110.1	CARHR234760
OG0012095	AT4G27640.1	CARHR235340
OG0012096	AT4G28190.2	CARHR235900
OG0012097	AT4G28210.1	CARHR235920
OG0012098	AT2G03780.1	CARHR146190
OG0012099	AT3G25597.1	CARHR146570
OG0012100	AT4G00420.2	CARHR016360
OG0012101	AT1G23790.1	CARHR024210
OG0012102	AT1G26580.1	CARHR025390
OG0012103	AT1G26210.1	CARHR025700
OG0012104	AT1G26200.3	CARHR025710
OG0012105	AT1G27470.1	CARHR027080
OG0012106	AT1G32928.1	CARHR032250
OG0012109	AT1G47317.1	CARHR112370
OG0012110	AT1G52690.1	CARHR042820
OG0012113	AT1G68160.1	CARHR060840
OG0012114	AT1G68795.1	CARHR061620
OG0012116	AT3G17360.3	CARHR092680
OG0012117	AT3G22180.1	CARHR098070
OG0012118	AT2G12646.1	CARHR105100
OG0012119	AT2G16790.3	CARHR107040
OG0012120	AT2G21820.1	CARHR072880
OG0012121	AT2G23270.1	CARHR292860
OG0012122	AT2G23760.4	CARHR114590
OG0012123	AT2G23970.1	CARHR184670
OG0012124	AT2G24540.1	CARHR117500
OG0012125	AT2G24640.1	CARHR117290
OG0012126	AT2G25070.1	CARHR116640
OG0012127	AT2G25735.1	CARHR115510
