Orthogroup	Alyssum_gmelinii	Arabidopsis_thaliana
OG0008158	Ag014G2125900	AT3G19460.3
OG0008159	Ag014G2126100	AT3G19490.1
OG0008160	Ag014G2128800	AT3G19553.1
OG0008161	Ag011G1089300, Ag014G2133000	AT4G37110.1
OG0008162	Ag014G2147900	AT5G42030.2
OG0008163	Ag014G2151600	AT3G20240.1
OG0008165	Ag014G2157000	AT3G20470.1
OG0008166	Ag019G2527800, Ag011G1220700, Ag014G2162100	AT4G34060.3
OG0008167	Ag027G3070800, Ag014G2170200	AT3G20890.1
OG0008168	Ag027G3069100, Ag014G2172700	AT3G21060.1
OG0008169	Ag014G2174500, Ag027G3067500	AT3G21160.1
OG0008170	Ag027G3065700, Ag014G2175100	AT3G21190.1
OG0008171	Ag073G5258200	AT5G52890.2
OG0008172	Ag073G5262100	AT5G52600.1
OG0008173	Ag073G5262500	AT5G52660.2
OG0008174	Ag061G5020900	AT5G39670.1
OG0008175	Ag061G5027800	AT5G38880.1
OG0008177	Ag061G5048600	AT5G47910.1
OG0008178	Ag027G3007100, Ag064G5099800	AT3G23690.1
OG0008179	Ag064G5095000, Ag027G3009500	AT3G23620.1
OG0008180	Ag064G5092600, Ag027G3012300	AT3G23490.1
OG0008181	Ag064G5091100, Ag027G3015300	AT3G23290.2
OG0008182	Ag027G3021400	AT3G23090.3
OG0008183	Ag027G3025300	AT3G22950.1
OG0008184	Ag027G3027200	AT3G22910.1
OG0008185	Ag027G3028200	AT3G22880.1
OG0008186	Ag027G3031800	AT3G22750.1
OG0008187	Ag027G3036500	AT3G22480.1
OG0008188	Ag027G3039300	AT3G22370.1
OG0008189	Ag027G3040300	AT3G27620.1, AT3G22360.1
OG0008190	Ag027G3043800	AT3G22160.1
OG0008191	Ag027G3043900, Ag010G1014400	AT3G22170.1
OG0008193	Ag027G3057600	AT2G01610.1
OG0008194	Ag027G3059300	AT3G21480.1
OG0008195	Ag027G3060600	AT3G21420.1
OG0008196	Ag027G3060800	AT3G21400.1
OG0008197	Ag068G5219200	AT4G30240.1
OG0008198	Ag068G5219400	AT4G30230.1
OG0008199	Ag068G5219900	AT4G30200.2
OG0008200	Ag068G5221700	AT4G30180.1
OG0008201	Ag068G5226100	AT4G30110.1
OG0008202	Ag068G5226700	AT4G30080.1
OG0008203	Ag068G5228600	AT4G30010.1
OG0008204	Ag069G5234100	AT4G29920.2
OG0008205	Ag036G4084100	AT1G66520.1
OG0008206	Ag036G4096000	AT1G65930.1
OG0008207	Ag036G4098200	AT1G65720.1
OG0008208	Ag036G4111100	AT1G64790.2
OG0008209	Ag036G4118200	AT1G58030.1
OG0008210	Ag036G4119600	AT1G54460.1
OG0008211	Ag002G0276600, Ag036G4122000	AT2G32910.1
OG0008212	Ag002G0276400, Ag036G4122400	AT1G54680.4
OG0008213	Ag002G0276300, Ag036G4122500	AT1G54710.1
OG0008214	Ag060G4995000	AT5G19040.1
OG0008215	Ag060G5001800	AT5G18830.3
OG0008216	Ag060G5007300	AT5G18580.1
OG0008217	Ag060G5008700	AT5G18500.1
OG0008218	Ag060G5013200	AT5G18400.2
OG0008219	Ag060G5015600	AT5G18230.4
OG0008220	Ag043G4431700	AT5G28470.2
OG0008221	Ag043G4448800	AT4G00690.1
OG0008222	Ag043G4458900	AT5G48870.1
OG0008223	Ag043G4460200	AT5G48480.1
OG0008224	Ag017G2405900	AT3G52490.1
OG0008225	Ag017G2408100	AT3G52380.1
OG0008226	Ag017G2411700	AT3G52360.1
OG0008227	Ag017G2413300	AT3G52260.3
OG0008229	Ag017G2418900	AT3G51930.1
OG0008230	Ag017G2424600	AT3G51750.1
OG0008231	Ag017G2424800	AT3G51730.1
OG0008232	Ag017G2426800	AT3G51660.1
OG0008233	Ag017G2429700	AT3G51520.1
OG0008234	Ag017G2435100	AT3G51150.2
OG0008235	Ag034G3650800	AT1G02140.1
OG0008236	Ag034G3663400	AT1G01140.3
OG0008237	Ag034G3669700, Ag034G3669500	AT1G02440.1, AT1G02430.1
OG0008238	Ag034G3669800	AT1G02450.1
OG0008239	Ag034G3671100	AT1G02575.1, AT1G02570.1
OG0008240	Ag034G3674200	AT1G02860.1
OG0008241	Ag034G3676700	AT1G02990.3
OG0008242	Ag034G3678400	AT1G03110.1
OG0008243	Ag034G3680000	AT1G03170.1
OG0008244	Ag034G3717400, Ag034G3681700	AT1G03270.1
OG0008245	Ag034G3682000	AT1G03310.1
OG0008246	Ag034G3682400	AT1G03350.1
OG0008247	Ag034G3686200	AT1G03550.1
OG0008248	Ag034G3686400	AT1G03590.1
OG0008249	Ag034G3686500	AT1G03600.1
OG0008250	Ag034G3689500	AT1G03740.1
OG0008251	Ag034G3690500, Ag034G3690400	AT1G03820.1
OG0008252	Ag034G3693300	AT1G03970.1
OG0008253	Ag034G3693800	AT1G04010.1
OG0008254	Ag034G3695400	AT1G04190.1
OG0008255	Ag034G3697100	AT4G24250.1
OG0008256	Ag034G3698400	AT1G04430.1
OG0008257	Ag034G3699800	AT1G04555.1
OG0008258	Ag034G3699900	AT1G04560.1
OG0008259	Ag034G3704400	AT1G04880.1
OG0008260	Ag034G3706400	AT1G05020.1
OG0008261	Ag034G3711300	AT1G05290.1
OG0008262	Ag034G3712300	AT1G05350.1
OG0008263	Ag034G3712700	AT1G05370.1
OG0008264	Ag034G3713100	AT1G05410.1
OG0008265	Ag034G3714200	AT1G05470.1
OG0008266	Ag034G3718800	AT1G05750.1
OG0008267	Ag034G3719800	AT1G05790.3
OG0008268	Ag034G3720900	AT1G05850.1
OG0008269	Ag034G3721000	AT1G05860.1
OG0008270	Ag034G3722400	AT1G05990.1
OG0008271	Ag034G3723400	AT1G06070.1
OG0008272	Ag034G3725300	AT1G06210.1
OG0008273	Ag034G3727500	AT1G06410.1
OG0008274	Ag034G3728100	AT1G06470.1
OG0008275	Ag034G3731300	AT1G06780.2
OG0008276	Ag034G3731500	AT1G06790.1
OG0008277	Ag034G3734300	AT1G07050.2
OG0008278	Ag034G3737600	AT1G07200.2
OG0008279	Ag034G3737900	AT1G07220.1
OG0008280	Ag034G3739400	AT1G07290.1
OG0008281	Ag034G3739800	AT1G07310.1
OG0008282	Ag034G3744800	AT1G07645.1
OG0008283	Ag034G3752500, Ag034G3752400	AT1G08140.1
OG0008284	Ag034G3753700, Ag034G3753500	AT1G08230.2
OG0008285	Ag034G3757600	AT1G08540.1
OG0008286	Ag034G3757800	AT1G08560.1
OG0008287	Ag034G3758200	AT1G08600.2
OG0008288	Ag034G3760600	AT1G08790.1
OG0008289	Ag034G3763200	AT1G09010.1
OG0008290	Ag034G3764200	AT1G09130.3
OG0008291	Ag034G3768200	AT1G09270.1
OG0008292	Ag034G3772900	AT5G52560.1
OG0008293	Ag034G3775400	AT1G09660.1
OG0008294	Ag034G3776700	AT1G09790.1
OG0008295	Ag034G3778800	AT1G09920.1
OG0008296	Ag034G3780200	AT1G09980.1
OG0008297	Ag034G3780600	AT1G10020.1
OG0008298	Ag034G3780900	AT1G10040.1
OG0008299	Ag034G3782200	AT1G10130.1
OG0008300	Ag034G3782600	AT1G10170.4
OG0008301	Ag034G3783400	AT1G10200.1
OG0008302	Ag034G3784700	AT1G10280.1
OG0008303	Ag034G3787500	AT1G10410.1
OG0008304	Ag034G3791500	AT1G10610.1
OG0008305	Ag034G3793400	AT4G25950.1
OG0008306	Ag034G3799100	AT1G11060.1
OG0008307	Ag034G3800100	AT1G11130.1
OG0008308	Ag034G3806600	AT1G11430.1
OG0008309	Ag034G3806700	AT1G11440.1
OG0008310	Ag034G3807400	AT1G11500.3
OG0008311	Ag002G0190800	AT1G62045.1
OG0008312	Ag034G3815100	AT1G11860.3
OG0008313	Ag034G3815300	AT1G11870.2
OG0008314	Ag034G3817300	AT1G11940.1
OG0008315	Ag034G3823400	AT1G12420.1
OG0008316	Ag034G3824100	AT1G12450.1
OG0008317	Ag034G3824900	AT1G12500.1
OG0008318	Ag034G3825100	AT1G12530.1
OG0008319	Ag034G3828200	AT1G12660.1
OG0008320	Ag034G3835000	AT1G12990.1
OG0008321	Ag034G3835500	AT1G13040.1
OG0008322	Ag034G3835600	AT1G13050.1
OG0008323	Ag034G3838600	AT1G13195.1
OG0008324	Ag034G3841500	AT1G13330.1
OG0008325	Ag034G3845100	AT1G13600.1
OG0008326	Ag034G3853000	AT1G14000.1
OG0008327	Ag034G3853300	AT1G13970.1
OG0008328	Ag034G3856000	AT1G14180.1
OG0008329	Ag034G3860000	AT1G14330.1
OG0008330	Ag034G3863400	AT1G14420.1
OG0008331	Ag034G3863600	AT1G14430.1
OG0008332	Ag034G3865900, Ag034G3865800	AT1G14540.1
OG0008333	Ag034G3866500	AT1G14600.1
OG0008334	Ag034G3867400	AT1G14660.1
OG0008335	Ag034G3869100	AT1G14740.1
OG0008337	Ag034G3871200	AT1G14780.1
OG0008338	Ag034G3872500, Ag034G3881400	AT1G15260.1
OG0008339	Ag034G3874300	AT1G14890.1
OG0008341	Ag034G3877000	AT1G15000.1
OG0008342	Ag034G3877200	AT1G15020.2
OG0008343	Ag034G3879200	AT1G15110.2
OG0008344	Ag034G3883200	AT1G15390.1
OG0008345	Ag034G3883300	AT1G15400.3
OG0008346	Ag034G3891200	AT1G15810.1
OG0008347	Ag034G3900300	AT1G16270.1
OG0008348	Ag034G3905800	AT1G16740.1
OG0008349	Ag034G3907300	AT1G16840.1
OG0008350	Ag034G3928400	AT1G65030.1
OG0008351	Ag034G3929900	AT1G17710.1
OG0008352	Ag034G3940000	AT1G18210.1
OG0008353	Ag034G3942000	AT1G18290.1
OG0008354	Ag034G3942200	AT1G18320.1, AT3G10110.1
OG0008355	Ag034G3943200	AT1G18370.1
OG0008356	Ag034G3943300	AT1G18390.2
OG0008357	Ag034G3948100	AT1G18620.2
OG0008358	Ag034G3948400	AT1G18650.1
OG0008359	Ag034G3949000	AT1G18660.4
OG0008360	Ag034G3955100	AT1G18860.1
OG0008361	Ag034G3957700	AT1G18990.1
OG0008362	Ag034G3957800	AT1G19000.1
OG0008363	Ag034G3958200	AT1G19050.1
OG0008364	Ag034G3961700	AT1G19300.1
OG0008365	Ag034G3968800	AT1G19835.1
OG0008366	Ag034G3970200	AT1G19860.2
OG0008367	Ag034G3970300	AT1G19870.1
OG0008368	Ag034G3972600	AT1G19940.1
OG0008369	Ag034G3975200	AT1G20110.1
OG0008370	Ag034G3978600	AT1G20310.1
OG0008371	Ag034G3980100	AT1G20410.1
OG0008372	Ag034G3985400	AT1G20670.1
OG0008373	Ag034G3987200	AT1G20760.1
OG0008374	Ag034G3989700	AT1G20840.1
OG0008375	Ag034G3995700	AT1G21065.1
OG0008376	Ag034G4001100	AT1G21340.1
OG0008377	Ag034G4003200	AT1G21450.1
OG0008378	Ag034G4004200	AT1G21500.1
OG0008379	Ag034G4006800	AT1G21580.1
OG0008380	Ag034G4006900	AT1G21590.1
OG0008381	Ag034G4008200	AT1G21660.1
OG0008382	Ag034G4009100	AT1G21700.1
OG0008383	Ag034G4011300	AT1G21900.1
OG0008384	Ag034G4014400	AT1G22070.1
OG0008385	Ag034G4019000	AT1G22330.1
OG0008386	Ag034G4034500	AT1G23040.1
OG0008387	Ag034G4035100	AT4G11160.2
OG0008388	Ag034G4036000	AT1G23120.2
OG0008389	Ag034G4040800	AT1G71820.2
OG0008390	Ag034G4043800	AT1G71530.1
OG0008391	Ag034G4046700	AT1G71360.2
OG0008392	Ag034G4047100	AT5G24670.2
OG0008393	Ag034G4048700	AT1G71200.4
OG0008394	Ag034G4049000	AT1G71160.1
OG0008395	Ag034G4051600	AT1G71030.1
OG0008396	Ag034G4051800	AT1G71015.1
OG0008397	Ag034G4054100	AT1G70920.1
OG0008399	Ag034G4064000	AT1G70460.1
OG0008400	Ag034G4064800	AT1G70350.1
OG0008401	Ag034G4069400, Ag016G2345600	AT1G70180.2
OG0008402	Ag034G4069800	AT1G70160.1
OG0008403	Ag052G4849500, Ag052G4849600	AT4G24130.1
OG0008404	Ag052G4854500	AT1G32990.1
OG0008405	Ag052G4857700	AT1G33270.1
OG0008406	Ag024G2861700, Ag024G2861500, Ag002G0091800, Ag002G0091400, Ag024G2858600	AT1G64065.1
OG0008407	Ag019G2542200, Ag002G0133900	AT1G63270.1
OG0008408	Ag019G2542100, Ag002G0134000	AT1G63260.1
OG0008409	Ag002G0134700	AT1G63250.1, AT2G07750.1
OG0008410	Ag002G0155500	AT1G63120.1
OG0008411	Ag002G0164400	AT1G62990.1
OG0008412	Ag002G0176300	AT1G27435.1
OG0008413	Ag002G0181600	AT1G62400.1
OG0008414	Ag002G0197300	AT1G28395.1
OG0008415	Ag002G0197900	AT1G61760.1
OG0008416	Ag002G0198600	AT1G61720.1
OG0008417	Ag002G0199600	AT1G61670.1
OG0008418	Ag002G0214900	AT1G61150.1
OG0008420	Ag002G0236300	AT1G60420.1
OG0008421	Ag002G0244600	AT1G59980.1
OG0008422	Ag002G0251000	AT1G59590.1
OG0008423	Ag002G0251300	AT1G59540.1
OG0008424	Ag002G0255700	AT1G58280.2
OG0008425	Ag002G0259900	AT1G58025.2
OG0008426	Ag002G0264000	AT1G57680.1
OG0008427	Ag024G2882000	AT1G25275.3
OG0008428	Ag024G2884600	AT1G64370.1
OG0008429	Ag024G2885400	AT1G64390.1
OG0008430	Ag024G2892000	AT1G64510.2
OG0008431	Ag024G2896200	AT1G64590.1
OG0008432	Ag024G2898900	AT1G64710.1
OG0008433	Ag016G2286000, Ag016G2285600	AT5G46460.1
OG0008434	Ag016G2293700	AT5G46560.1
OG0008435	Ag016G2311900	AT5G46860.1
OG0008436	Ag016G2313100	AT5G46910.1
OG0008437	Ag016G2334000	AT5G47710.1
OG0008438	Ag016G2334300	AT5G47740.2
OG0008439	Ag016G2354600	AT5G44540.1
OG0008440	Ag016G2355000	AT5G44520.2
OG0008441	Ag016G2359700	AT5G44350.1
OG0008442	Ag016G2364200	AT5G44310.2
OG0008443	Ag016G2371900	AT4G21220.1, AT4G05210.1
OG0008444	Ag016G2385800	AT4G05150.1
OG0008445	Ag016G2390400	AT4G05010.1
OG0008446	Ag016G2397100	AT4G32580.1, AT4G04950.1
OG0008447	Ag065G5127900	AT4G29890.1
OG0008448	Ag025G2909100	AT4G16180.2
OG0008449	Ag025G2909200	AT4G16190.1
OG0008450	Ag025G2922400	AT1G48090.2
OG0008451	Ag025G2924700	AT1G48130.1
OG0008452	Ag025G2931200	AT1G48320.1
OG0008453	Ag025G2943400	AT1G48745.1
OG0008454	Ag025G2945400	AT1G48850.1
OG0008455	Ag025G2965500	AT1G49230.1
OG0008456	Ag072G5255000	AT1G74940.1
OG0008457	Ag011G1049800	AT4G39520.1
OG0008458	Ag011G1054800	AT4G39720.2
OG0008459	Ag011G1059100	AT4G39870.1
OG0008460	Ag011G1060900	AT4G39980.1
OG0008461	Ag011G1064000	AT4G40080.1
OG0008462	Ag011G1067500	AT4G37940.1
OG0008463	Ag011G1069100	AT4G37870.1
OG0008464	Ag011G1070300	AT4G37830.3
OG0008465	Ag011G1072100	AT4G37740.1
OG0008466	Ag011G1072900, Ag011G1072800	AT4G37690.1, AT4G38310.1
OG0008467	Ag011G1075800	AT4G37680.3, AT4G38320.1
OG0008468	Ag011G1080700	AT4G37290.1
OG0008469	Ag011G1081000	AT4G37260.1
OG0008470	Ag011G1084600	AT4G36990.1
OG0008471	Ag011G1089400	AT4G37130.1
OG0008473	Ag011G1093800	AT4G36760.2
OG0008474	Ag011G1097000	AT4G36620.1
OG0008475	Ag011G1098800	AT4G36520.1
OG0008476	Ag011G1101300	AT4G36260.1
OG0008477	Ag011G1113000	AT4G35940.1
OG0008478	Ag011G1117500	AT4G35730.1
OG0008479	Ag011G1226700, Ag011G1123400	AT4G35490.1
OG0008480	Ag011G1126800	AT4G35280.1
OG0008481	Ag011G1130100	AT4G35320.1
OG0008483	Ag011G1144000	AT4G34970.1
OG0008484	Ag011G1146100	AT4G34850.1
OG0008485	Ag011G1150600	AT4G34580.1
OG0008486	Ag011G1150800	AT4G34560.1
OG0008487	Ag011G1153000	AT4G34440.1
OG0008488	Ag011G1160100	AT4G34230.1
OG0008489	Ag011G1164700	AT4G34160.1
OG0008490	Ag011G1169500	AT4G32270.1
OG0008491	Ag011G1169600	AT4G32272.2
OG0008492	Ag011G1169800	AT4G32280.1
OG0008493	Ag011G1170700	AT4G32290.1
OG0008494	Ag011G1176300	AT4G32540.2
OG0008495	Ag011G1181500	AT4G32680.1
OG0008496	Ag011G1187600	AT4G32980.1
OG0008497	Ag011G1190900	AT4G33100.1
OG0008498	Ag011G1192500	AT4G33160.2
OG0008500	Ag011G1198800, Ag011G1199200	AT4G33467.1
OG0008501	Ag011G1213300	AT4G33780.1
OG0008502	Ag011G1219800	AT4G33985.1
OG0008503	Ag011G1220300	AT4G34030.1
OG0008504	Ag011G1220600	AT4G34050.3
OG0008505	Ag011G1223800	AT4G32180.1
OG0008506	Ag011G1224000	AT4G32160.1
OG0008507	Ag011G1235400	AT4G31880.1
OG0008508	Ag011G1251300	AT4G31510.1
OG0008509	Ag011G1255600	AT4G31410.1
OG0008510	Ag011G1256200	AT4G31400.1
OG0008511	Ag011G1260100	AT4G31290.1
OG0008512	Ag011G1262100	AT4G31140.1
OG0008513	Ag011G1271100	AT2G24220.2
OG0008514	Ag064G5104400	AT3G23900.1
OG0008515	Ag064G5106800	AT3G24170.1
OG0008516	Ag064G5108400	AT3G24120.2
OG0008517	Ag064G5108500	AT3G24110.1
OG0008518	Ag064G5111600	AT3G23940.1
OG0008519	Ag018G2436600	AT1G72650.2
OG0008520	Ag018G2437800	AT1G72530.2
OG0008521	Ag018G2438700	AT2G09970.1, AT1G72510.1
OG0008522	Ag018G2441400	AT1G72390.1
OG0008523	Ag018G2442900	AT1G72310.1
OG0008524	Ag018G2443500	AT1G72250.3
OG0008526	Ag018G2446100	AT1G72190.1
OG0008527	Ag018G2446200	AT1G72180.1
OG0008528	Ag018G2446800	AT1G72160.1
OG0008529	Ag018G2453600	AT1G23205.1
OG0008530	Ag018G2456200	AT1G23330.1
OG0008531	Ag018G2458200	AT1G23440.1
OG0008532	Ag018G2467100	AT1G27210.1
OG0008533	Ag018G2470000	AT1G27090.1
OG0008534	Ag018G2478400	AT1G26560.1
OG0008535	Ag018G2481200	AT1G26270.1
OG0008536	Ag018G2483500	AT1G27290.1
OG0008537	Ag019G2488800	AT4G24490.1
OG0008538	Ag019G2494800	AT4G02100.1
OG0008539	Ag019G2502400	AT5G50760.1
OG0008540	Ag019G2505000	AT4G01670.1
OG0008541	Ag019G2506200	AT4G01600.1
OG0008542	Ag019G2507800	AT4G01560.1
OG0008543	Ag019G2512300	AT4G01410.1
OG0008544	Ag019G2517100	AT3G06455.1, AT4G01000.1
OG0008545	Ag019G2517700	AT4G01037.1
OG0008546	Ag019G2517900	AT4G01050.2
OG0008547	Ag019G2525800	AT4G01320.1
OG0008548	Ag019G2529200	AT4G00720.1
OG0008549	Ag019G2530400	AT4G00570.1
OG0008550	Ag019G2532700	AT4G00450.1
OG0008551	Ag019G2534100, Ag019G2548200, Ag019G2539700	AT4G26590.1
OG0008552	Ag019G2551500	AT2G21050.1
OG0008553	Ag010G0982800	AT1G24520.1
OG0008554	Ag010G0984700	AT1G25380.1
OG0008555	Ag010G0987000	AT1G25540.1
OG0008556	Ag010G0988100	AT1G25580.1
OG0008557	Ag010G0988200	AT1G25682.1, AT1G25988.1
OG0008558	Ag010G0992000	AT4G26470.3
OG0008559	Ag010G1004500	AT4G26940.1
OG0008560	Ag010G1007000	AT4G27420.1
OG0008561	Ag010G1007200	AT4G27410.3
OG0008562	Ag010G1009900	AT4G27470.1
OG0008563	Ag010G1013600	AT4G27600.1
OG0008564	Ag010G1014200	AT4G27650.1, AT3G58390.1
OG0008565	Ag010G1017500	AT4G27940.1
OG0008567	Ag010G1019500	AT4G28025.1
OG0008568	Ag010G1019900	AT4G28040.1
OG0008569	Ag010G1020800	AT4G28050.1
OG0008570	Ag010G1021100	AT4G28080.1
OG0008571	Ag010G1024800	AT4G28340.1, AT4G28330.1
OG0008649	Ag046G4526800, Ag047G4537900	AT4G30410.1
OG0008650	Ag047G4539700, Ag046G4528800	AT4G30440.1
OG0008651	Ag033G3503300, Ag093G5463100, Ag033G3503500, Ag093G5463200	AT4G23050.2
OG0008652	Ag093G5464000	AT4G23020.2
OG0008653	Ag055G4902400	AT3G46640.3
OG0008654	Ag055G4903200	AT3G46750.1
OG0008655	Ag055G4912900	AT3G48580.1
OG0008656	Ag055G4913500	AT3G48550.1
OG0008657	Ag055G4914800	AT1G10417.4
OG0008658	Ag055G4917900	AT3G48480.1
OG0008659	Ag055G4924700	AT3G48000.1
OG0008660	Ag055G4927900, Ag013G1488500	AT3G48150.1
OG0008661	Ag055G4929800	AT3G48187.1
OG0008662	Ag074G5266300, Ag035G4082500	AT2G01060.1
OG0008663	Ag074G5276500	AT2G01820.1
OG0008664	Ag005G0786200	AT5G40480.1
OG0008665	Ag013G1341300	AT5G18120.1
OG0008666	Ag013G1345300	AT5G17860.1
OG0008667	Ag013G1346000	AT5G17850.1
OG0008668	Ag013G1355500	AT5G17680.2
OG0008670	Ag013G1368500	AT5G17290.1
OG0008671	Ag013G1380400	AT5G16760.1
OG0008672	Ag013G1380500	AT5G16750.1
OG0008673	Ag013G1382200	AT5G16710.1
OG0008674	Ag013G1382500	AT5G16690.1
OG0008675	Ag013G1382700	AT5G16660.1
OG0008676	Ag013G1383300	AT5G16620.1
OG0008677	Ag013G1386800	AT5G16490.1
OG0008678	Ag013G1391500	AT5G16320.1
OG0008679	Ag013G1392600, Ag003G0341200	AT2G44530.1
OG0008680	Ag013G1394600	AT5G16220.1
OG0008681	Ag013G1395900	AT5G16150.1
OG0008682	Ag013G1396500	AT5G16110.1
OG0008683	Ag013G1400800	AT5G15950.1
OG0008684	Ag013G1404900	AT5G15802.1
OG0008685	Ag013G1405300	AT5G15790.4
OG0008686	Ag013G1405500	AT5G15780.1
OG0008688	Ag013G1409100	AT5G15640.1
OG0008689	Ag013G1410000	AT5G15600.1
OG0008690	Ag013G1416500	AT1G33320.1
OG0008691	Ag013G1418300	AT5G15270.1
OG0008692	Ag013G1424500, Ag013G1669600	AT2G32850.2
OG0008693	Ag013G1424700	AT5G15050.1
OG0008694	Ag013G1438100	AT1G04870.2
OG0008695	Ag013G1443600, Ag014G2011700	AT3G15470.1
OG0008696	Ag013G1449400	AT5G14260.1
OG0008697	Ag013G1450800, Ag013G1450900	AT5G14180.1
OG0008698	Ag013G1455400	AT5G13920.2
OG0008699	Ag013G1455900	AT5G13870.1
OG0008700	Ag013G1461300, Ag004G0740400	AT5G55500.1
OG0008701	Ag013G1462500	AT5G13670.1
OG0008702	Ag013G1464000	AT5G13560.1
OG0008703	Ag013G1468700	AT5G13340.1
OG0008704	Ag013G1469900	AT5G13280.1
OG0008705	Ag013G1476100	AT5G13150.1
OG0008706	Ag068G5230600, Ag013G1476200	AT5G13140.1
OG0008707	Ag013G1477700	AT5G13100.1
OG0008708	Ag013G1478500	AT5G13070.1
OG0008709	Ag013G1478900	AT5G13060.1
OG0008711	Ag052G4837500, Ag013G1485500	AT5G12430.1
OG0008712	Ag013G1486900	AT5G12330.4
OG0008713	Ag013G1487000	AT5G12320.1
OG0008714	Ag013G1487900	AT5G12260.1
OG0008715	Ag013G1489000	AT5G12190.1
OG0008716	Ag013G1491400	AT5G11980.1
OG0008717	Ag013G1494000	AT5G11960.1
OG0008718	Ag013G1495100	AT5G11910.4
OG0008719	Ag013G1495200	AT5G11900.1
OG0008720	Ag013G1495800	AT5G11850.1
OG0008721	Ag013G1500500	AT5G11560.1
OG0008722	Ag013G1505600	AT5G11320.1
OG0008723	Ag013G1509200, Ag004G0746500	AT5G55125.1
OG0008724	Ag013G1511200	AT5G11130.1
OG0008725	Ag013G1513600	AT5G11000.1
OG0008726	Ag013G1513700	AT5G10990.1
OG0008727	Ag013G1518900	AT5G10730.1
OG0008728	Ag013G1520300	AT5G10650.1
OG0008729	Ag013G1523900	AT5G10480.3
OG0008730	Ag013G1529700	AT5G10150.1
OG0008731	Ag013G1532000	AT5G10030.1
OG0008732	Ag013G1536800	AT5G09880.1
OG0008733	Ag013G1540700	AT5G09680.3
OG0008734	Ag013G1547200	AT5G09330.1
OG0008735	Ag013G1547600	AT5G09310.1
OG0008736	Ag013G1548400	AT5G09225.1
OG0008737	Ag013G1551900	AT5G08580.1
OG0008738	Ag013G1552400	AT5G08560.1
OG0008739	Ag042G4406400, Ag013G1553500	AT3G28730.1
OG0008740	Ag013G1554900	AT5G50360.1
OG0008741	Ag013G1555900	AT5G08415.1
OG0008742	Ag013G1559400	AT5G08240.1
OG0008743	Ag013G1561600	AT5G08060.1
OG0008744	Ag013G1562900	AT5G07950.1
OG0008745	Ag013G1563200	AT5G07920.1
OG0008746	Ag013G1564900	AT5G07820.1
OG0008747	Ag013G1568500	AT5G07580.1
OG0008748	Ag013G1570800	AT4G02810.1
OG0008749	Ag013G1571000	AT4G02830.1
OG0008750	Ag013G1573900	AT4G03110.1
OG0008751	Ag013G1574000	AT4G03115.3
OG0008752	Ag013G1576400	AT4G03280.1
OG0008753	Ag013G1578100	AT4G25100.1
OG0008754	Ag013G1578400	AT5G51020.1
OG0008755	Ag013G1580200	AT4G24910.1
OG0008756	Ag013G1580300	AT4G24900.1
OG0008757	Ag019G2514900	AT4G00895.1
OG0008758	Ag013G1584200	AT2G26670.1
OG0008759	Ag013G1584600	AT2G26690.1
OG0008760	Ag013G1586500	AT2G26800.2
OG0008761	Ag013G1587400	AT2G26910.1
OG0008762	Ag013G1591600	AT2G27230.1
OG0008763	Ag013G1593000	AT2G27290.1
OG0008764	Ag013G1593500	AT2G27350.3
OG0008765	Ag013G1593600	AT2G27370.1
OG0008766	Ag013G1596200	AT2G27590.1
OG0008767	Ag033G3608000, Ag033G3606900	AT3G44760.1
OG0008768	Ag013G1597400, Ag013G1597300	AT2G27740.1
OG0008769	Ag013G1598000	AT2G27790.1
OG0008770	Ag013G1598200	AT2G27810.4
OG0008771	Ag013G1598900	AT2G27880.1
OG0008772	Ag013G1600200	AT2G27980.1
OG0008773	Ag013G1601700	AT2G28090.1
OG0008774	Ag013G1602000	AT2G28110.1
OG0008775	Ag013G1602100	AT2G28120.1
OG0008776	Ag013G1605200	AT2G28380.1
OG0008777	Ag013G1605900	AT2G28430.1
OG0008778	Ag013G1607700	AT2G28600.1
OG0008779	Ag013G1608400	AT2G28630.1
OG0008780	Ag013G1610200	AT2G28780.1
OG0008781	Ag013G1610300	AT2G28790.2
OG0008782	Ag013G1610400, Ag023G2845300	AT2G28800.1
OG0008783	Ag013G1611400	AT2G28870.1
OG0008784	Ag013G1611500	AT2G28880.1
OG0008785	Ag013G1612300	AT2G28950.1
OG0008786	Ag013G1613800	AT2G29060.1
OG0008787	Ag013G1619000	AT2G29400.1
OG0008788	Ag013G1619100	AT2G29410.1
OG0008789	Ag013G1625100	AT2G30010.2
OG0008790	Ag013G1625600	AT2G30070.1
OG0008791	Ag013G1626100, Ag026G2995800, Ag013G1626300	AT2G30105.1
OG0008792	Ag013G1630700	AT2G30130.1
OG0008793	Ag013G1633100	AT2G30280.1
OG0008794	Ag013G1634300	AT2G30380.1
OG0008795	Ag013G1636000	AT2G30520.1
OG0008796	Ag013G1636200	AT2G30530.1
OG0008797	Ag013G1638000	AT2G30710.1
OG0008798	Ag013G1642300	AT2G31060.3
OG0008799	Ag013G1642800	AT2G31100.1
OG0008800	Ag013G1642900	AT2G31110.2
OG0008801	Ag013G1643900	AT2G31190.1
OG0008802	Ag013G1644900	AT2G31260.1
OG0008803	Ag013G1645200	AT2G31280.3
OG0008804	Ag013G1646300	AT2G31360.1
OG0008805	Ag013G1647100	AT2G31410.1
