Orthogroup	Alyssum_gmelinii	Noccaea_praecox
OG0010063	Ag034G3861500, Ag034G3862800	Np004G2098000
OG0010064	Ag034G3867000	Np004G2419000
OG0010065	Ag034G3876700	Np004G2414400
OG0010066	Ag034G3876900	Np004G2414200
OG0010067	Ag034G3877100	Np004G2414000
OG0010068	Ag034G3877400	Np004G2413700
OG0010069	Ag034G3881200	Np004G2411300
OG0010070	Ag034G3883500	Np004G2409000
OG0010071	Ag034G3883800	Np004G2408700
OG0010072	Ag034G3885000	Np004G2407400
OG0010073	Ag034G3888000	Np004G2406800
OG0010074	Ag034G3895900	Np004G2402700
OG0010076	Ag034G3900900	Np004G2399600
OG0010077	Ag034G3901300	Np004G2399100
OG0010078	Ag034G3901500	Np004G2398900
OG0010079	Ag034G3903000	Np004G2396900
OG0010080	Ag034G3903600	Np004G2396500
OG0010081	Ag034G3904200	Np007G3747800
OG0010082	Ag034G3907900	Np004G2393300
OG0010083	Ag034G3913900	Np004G2390700
OG0010084	Ag034G3914500	Np004G2390200
OG0010085	Ag034G3922700	Np004G2387000
OG0010086	Ag034G3926000	Np002G0818100
OG0010087	Ag034G3928800	Np004G2383400
OG0010088	Ag034G3939800	Np004G2377100
OG0010089	Ag034G3941200	Np004G2397200
OG0010090	Ag034G3942100	Np004G2375900
OG0010091	Ag034G3944500	Np004G2373600
OG0010092	Ag034G3947400	Np004G2372100
OG0010093	Ag034G3948200	Np004G2371200
OG0010094	Ag034G3949200	Np004G2370600
OG0010095	Ag034G3950800	Np004G2369700
OG0010096	Ag034G3955400	Np004G2367800
OG0010097	Ag034G3960900	Np004G2364800
OG0010098	Ag034G3961400	Np004G2363800
OG0010099	Ag034G3963000	Np004G2361400
OG0010100	Ag034G3963500	Np004G2361200
OG0010101	Ag034G3963800	Np004G2360800
OG0010102	Ag034G3965700	Np004G2358900
OG0010103	Ag034G3966500	Np004G2358100
OG0010104	Ag034G3968600	Np004G2357200
OG0010105	Ag034G3972400	Np004G2355800
OG0010106	Ag034G3973100	Np004G2355500
OG0010107	Ag034G3973400	Np004G2355000
OG0010108	Ag034G3973500	Np004G2354900
OG0010109	Ag034G3977200	Np004G2353000
OG0010110	Ag034G3977500	Np004G2352900
OG0010111	Ag034G3985200	Np004G2348600
OG0010112	Ag034G3989800	Np004G2346000
OG0010113	Ag034G3989900	Np004G2345900
OG0010114	Ag034G3993100	Np004G2344100
OG0010115	Ag034G3996100	Np004G2342800
OG0010116	Ag034G4013500	Np004G2328500
OG0010117	Ag034G4013700	Np004G2328100
OG0010118	Ag034G4013900	Np004G2327900
OG0010119	Ag034G4017000	Np001G0269700
OG0010120	Ag034G4017800	Np004G2325200
OG0010121	Ag034G4023700	Np004G2319700
OG0010122	Ag034G4025600	Np004G2318500
OG0010123	Ag034G4025800	Np004G2318000
OG0010124	Ag034G4032400	Np004G2311700, Np004G2311600
OG0010125	Ag034G4035400	Np004G2309800
OG0010126	Ag034G4037300	Np002G0832200
OG0010127	Ag034G4039400	Np002G0833000
OG0010128	Ag034G4039700	Np002G0833300
OG0010129	Ag034G4043300	Np002G0835600
OG0010130	Ag034G4057400	Np002G0847300
OG0010131	Ag034G4061300	Np002G0851100
OG0010132	Ag034G4062700	Np002G0852300
OG0010133	Ag034G4064200	Np002G0853900
OG0010134	Ag034G4064300	Np002G0854000
OG0010135	Ag034G4064400	Np002G0854100
OG0010136	Ag034G4064500	Np002G0854200
OG0010137	Ag034G4066700	Np002G0855600
OG0010138	Ag034G4067800	Np002G0856200
OG0010139	Ag034G4072300	Np002G0860200
OG0010140	Ag052G4856600	Np004G2061300
OG0010141	Ag024G2856900, Ag024G2857100, Ag002G0093800	Np003G1751200, Np001G0432800, Np001G0423500
OG0010142	Ag002G0099000, Ag024G2852200	Np004G2423800
OG0010143	Ag002G0109900, Ag002G0110000	Np002G1231400
OG0010145	Ag002G0162500	Np002G1213500
OG0010146	Ag002G0162600	Np002G1213400
OG0010147	Ag002G0176000	Np002G1205300
OG0010148	Ag002G0185200	Np002G1198000
OG0010149	Ag002G0192000	Np004G2063300
OG0010150	Ag002G0200500	Np002G1185000
OG0010151	Ag002G0202800	Np002G1182900
OG0010152	Ag002G0203000	Np002G1182500
OG0010153	Ag002G0210500	Np002G1179000
OG0010154	Ag002G0212200	Np002G1177900
OG0010155	Ag002G0212600	Np002G1177600
OG0010156	Ag002G0221000	Np002G1171500
OG0010157	Ag002G0228900	Np002G1164700
OG0010158	Ag002G0229600	Np002G1164400
OG0010159	Ag002G0239900	Np002G1157000
OG0010160	Ag002G0242400	Np002G1155900
OG0010161	Ag002G0244100	Np002G1153800
OG0010163	Ag002G0250600	Np002G1144400
OG0010164	Ag002G0252500	Np002G1138100
OG0010165	Ag002G0252900	Np002G1136100
OG0010167	Ag019G2522700, Ag002G0258800	Np003G1887300
OG0010168	Ag002G0259700	Np002G1131700
OG0010169	Ag002G0260100	Np002G1130900
OG0010170	Ag002G0264800	Np002G1117300
OG0010171	Ag002G0267700	Np005G3028100
OG0010172	Ag024G2863000	Np002G1237600
OG0010173	Ag024G2884700	Np002G1242200
OG0010174	Ag024G2885500	Np002G1243000
OG0010175	Ag024G2895800	Np003G1846200
OG0010176	Ag016G2301000	Np001G0344900
OG0010177	Ag016G2309800	Np001G0342800
OG0010178	Ag016G2310200	Np001G0342600
OG0010179	Ag016G2333800	Np001G0321600
OG0010180	Ag016G2333900	Np001G0321700
OG0010181	Ag016G2342800	Np001G0391200
OG0010182	Ag016G2344000	Np001G0391700, Np002G0933100
OG0010183	Ag016G2350500	Np001G0423600
OG0010184	Ag016G2354500	Np001G0395800
OG0010185	Ag016G2355500	Np001G0396300
OG0010186	Ag016G2356900	Np005G2825700
OG0010188	Ag065G5118600	Np005G2752300
OG0010189	Ag065G5123400	Np005G2749200
OG0010190	Ag065G5127000	Np005G2746400
OG0010192	Ag025G2944200	Np004G1990000
OG0010193	Ag025G2949600	Np004G1987200
OG0010194	Ag025G2953200	Np004G1986500
OG0010195	Ag025G2954000	Np004G1986300
OG0010196	Ag025G2968100	Np004G1983200
OG0010197	Ag072G5254700	Np002G0786400
OG0010198	Ag072G5255100	Np002G0786600
OG0010199	Ag011G1027400	Np005G2600900
OG0010200	Ag011G1027500	Np005G2601000
OG0010201	Ag011G1028800	Np005G2602600
OG0010202	Ag011G1029800	Np005G2603700
OG0010203	Ag011G1031300	Np005G2604700
OG0010204	Ag011G1031400	Np005G2605000
OG0010205	Ag011G1037800	Np005G2609200
OG0010206	Ag011G1042900	Np005G2612400
OG0010207	Ag011G1043900	Np005G2613500
OG0010208	Ag011G1044700	Np005G2614500
OG0010209	Ag011G1047700	Np005G2616400
OG0010210	Ag011G1055000	Np005G2619200
OG0010211	Ag011G1057800	Np005G2620200
OG0010212	Ag011G1058500	Np005G2620600
OG0010213	Ag011G1059300	Np005G2621000
OG0010214	Ag011G1064100	Np006G3513600
OG0010215	Ag011G1065000	Np005G2625600, Np005G2625700
OG0010216	Ag011G1065300	Np005G2625800
OG0010217	Ag011G1065600	Np005G2626000
OG0010218	Ag011G1070500	Np005G2697900
OG0010219	Ag011G1072200	Np005G2697100
OG0010220	Ag011G1075600	Np005G2696200
OG0010221	Ag011G1077400	Np005G2694700
OG0010222	Ag011G1078300	Np005G2693500
OG0010223	Ag011G1080500	Np005G2691500
OG0010224	Ag011G1081400	Np005G2690700
OG0010225	Ag011G1084300	Np005G2689000
OG0010226	Ag011G1091500	Np005G3072900
OG0010227	Ag011G1093900	Np005G2684600
OG0010228	Ag011G1097700	Np005G2682300
OG0010229	Ag011G1098100	Np005G2682000
OG0010230	Ag011G1101000	Np005G2679900
OG0010231	Ag011G1108200, Ag011G1108300	Np005G2675800, Np005G2668100
OG0010232	Ag011G1115400	Np005G2673400
OG0010233	Ag011G1115900	Np005G2672400
OG0010234	Ag011G1131700	Np005G2660500
OG0010235	Ag011G1133900	Np005G2660300
OG0010236	Ag011G1141700	Np005G2657500
OG0010237	Ag011G1144700	Np005G2655800
OG0010238	Ag011G1147700	Np005G2653500
OG0010239	Ag011G1149000	Np005G2652700
OG0010240	Ag011G1151400	Np005G2648900
OG0010241	Ag011G1151800	Np005G2648400
OG0010242	Ag011G1152300	Np005G2648300
OG0010243	Ag011G1153100	Np005G2647800
OG0010244	Ag011G1153300	Np004G2096900
OG0010245	Ag011G1154400	Np005G2647400
OG0010246	Ag011G1189700, Ag011G1174900	Np005G2631900
OG0010247	Ag011G1177500	Np005G2700400
OG0010248	Ag011G1179300	Np005G2699800
OG0010249	Ag011G1181700	Np005G2699200
OG0010250	Ag011G1186500	Np005G2630700
OG0010251	Ag011G1186900, Ag011G1186700	Np005G2630900
OG0010252	Ag011G1189800	Np005G2632000
OG0010253	Ag011G1191000	Np005G2632400
OG0010254	Ag011G1194300	Np005G2633200
OG0010255	Ag011G1195800	Np005G2634400
OG0010256	Ag011G1196400	Np005G2634600
OG0010257	Ag011G1197200	Np005G2635200
OG0010258	Ag011G1197400	Np005G2635300
OG0010259	Ag011G1198500	Np005G2635600
OG0010260	Ag011G1198600	Np005G2635700
OG0010261	Ag011G1203700	Np007G3731600
OG0010262	Ag011G1207500	Np003G1727900
OG0010263	Ag011G1218000	Np005G2641700
OG0010264	Ag011G1220100	Np005G2642400
OG0010265	Ag011G1224200	Np005G2708100
OG0010266	Ag011G1237100	Np005G2712800
OG0010267	Ag011G1240700	Np005G2714000
OG0010268	Ag011G1241000	Np005G2714100
OG0010269	Ag011G1248500	Np005G2716600
OG0010270	Ag011G1250600	Np005G2716800
OG0010271	Ag011G1250700	Np005G2716900
OG0010272	Ag011G1255300	Np005G2717900
OG0010273	Ag011G1256800	Np005G2718700
OG0010274	Ag011G1269700	Np005G2726700
OG0010275	Ag011G1270500	Np005G2727100
OG0010276	Ag064G5106400	Np007G3858900
OG0010277	Ag064G5107200	Np007G3859400
OG0010278	Ag018G2435900	Np002G0820100
OG0010279	Ag018G2437100	Np002G0822100
OG0010280	Ag018G2443300	Np002G0826400
OG0010281	Ag018G2443900	Np002G0827300
OG0010283	Ag018G2448600	Np002G0830300
OG0010284	Ag018G2449200	Np002G0831000
OG0010285	Ag018G2451800	Np002G0832100
OG0010286	Ag018G2469900	Np004G2279600
OG0010287	Ag018G2470600	Np004G2279000
OG0010288	Ag018G2472500	Np004G2274500
OG0010289	Ag018G2475700	Np004G2266200
OG0010290	Ag018G2478800	Np004G2258300
OG0010291	Ag018G2481600	Np004G2246700
OG0010292	Ag018G2484100	Np004G2100800
OG0010293	Ag019G2488300	Np003G1868800
OG0010294	Ag019G2488700	Np003G1868900
OG0010295	Ag019G2489900	Np001G0477500, Np003G1869300
OG0010296	Ag019G2490100	Np003G1869500
OG0010297	Ag019G2492700	Np003G1870100
OG0010298	Ag019G2493300	Np003G1870800
OG0010299	Ag019G2495700	Np003G1871800
OG0010300	Ag019G2496000	Np003G1872000
OG0010301	Ag019G2501100	Np003G1874700, Np003G1875400
OG0010302	Ag019G2501400	Np001G0199000
OG0010303	Ag019G2504300	Np003G1876700
OG0010304	Ag019G2508700	Np003G1879400
OG0010305	Ag019G2508900	Np003G1879700
OG0010307	Ag019G2517800	Np003G1884200
OG0010308	Ag019G2524500	Np007G3831800, Np003G1888100
OG0010309	Ag019G2525400	Np003G1888700
OG0010310	Ag019G2528800	Np003G1890800
OG0010311	Ag019G2529600	Np003G1891400
OG0010312	Ag019G2529700	Np003G1891500
OG0010313	Ag019G2530200	Np003G1891700
OG0010314	Ag019G2530800	Np003G1892100
OG0010315	Ag019G2532400	Np003G1892900
OG0010316	Ag019G2537900	Np003G1895500
OG0010317	Ag019G2540200	Np003G1883200, Np006G3488200
OG0010318	Ag019G2551100	Np006G3712600
OG0010319	Ag019G2551700	Np006G3712000
OG0010320	Ag010G0983400	Np004G2097900
OG0010321	Ag010G0986400	Np004G2090700
OG0010322	Ag010G0988900	Np004G2089000
OG0010324	Ag010G0993000	Np005G2793200
OG0010325	Ag010G1004700	Np005G2786300
OG0010326	Ag010G1004800	Np005G2786200
OG0010327	Ag010G1005400	Np005G2784900
OG0010328	Ag010G1008100	Np005G2781400
OG0010329	Ag010G1009500	Np005G2780000
OG0010330	Ag010G1009700	Np005G2779800
OG0010331	Ag010G1010000	Np005G2779500
OG0010332	Ag010G1011200	Np005G2776600
OG0010334	Ag010G1023300	Np005G2767400
OG0010335	Ag010G1023900	Np005G2766700
OG0010336	Ag010G1024200	Np005G2766300
OG0010337	Ag085G5413500	Np001G0241700
OG0010338	Ag085G5414100	Np001G0241100
OG0010339	Ag085G5415400	Np001G0239500
OG0010340	Ag085G5419500	Np001G0236800
OG0010436	Ag011G1074200	Np006G3221800
OG0010437	Ag047G4541300, Ag046G4529900	Np005G2732300
OG0010438	Ag047G4541700, Ag046G4530500	Np005G2732000
OG0010439	Ag047G4544900, Ag046G4531300	Np005G2731500
OG0010440	Ag047G4545100, Ag046G4531500	Np005G2731300
OG0010441	Ag047G4547800, Ag046G4535500	Np005G2729300
OG0010442	Ag046G4537200, Ag047G4550000	Np005G2728600
OG0010443	Ag033G3497900, Ag093G5458500	Np006G3632300
OG0010444	Ag033G3500400, Ag093G5461200	Np005G2842500
OG0010445	Ag055G4902300	Np001G0463800
OG0010446	Ag055G4912500	Np001G0492100
OG0010447	Ag055G4916000	Np001G0490500
OG0010448	Ag055G4918200	Np001G0487700
OG0010450	Ag055G4924500	Np001G0479300
OG0010451	Ag055G4928000	Np001G0481000
OG0010452	Ag055G4929900	Np001G0481900
OG0010453	Ag055G4931400	Np001G0476600
OG0010454	Ag035G4080900, Ag074G5267500	Np001G0297900
OG0010455	Ag035G4075800, Ag074G5271100	Np001G0267000
OG0010456	Ag074G5271400, Ag035G4075100	Np001G0258600
OG0010457	Ag074G5274200	Np001G0263100
OG0010458	Ag074G5276300	Np001G0265600
OG0010459	Ag005G0788400	Np005G3176400
OG0010460	Ag005G0790200	Np005G3174100
OG0010461	Ag013G1341900	Np003G1455500
OG0010462	Ag013G1346300	Np003G1452200
OG0010463	Ag013G1348500	Np003G1451700
OG0010464	Ag013G1356100	Np003G1449800
OG0010465	Ag013G1360500	Np003G1448700
OG0010466	Ag013G1363000	Np003G1448300
OG0010467	Ag013G1364800	Np003G1447300
OG0010468	Ag013G1366600	Np003G1446400
OG0010469	Ag013G1369400	Np003G1444000
OG0010470	Ag034G3732400	Np004G2527600
OG0010471	Ag013G1382000	Np003G1438800
OG0010472	Ag013G1382600	Np003G1438100
OG0010473	Ag013G1386200	Np003G1436200
OG0010474	Ag013G1386600	Np003G1435900
OG0010475	Ag013G1389200	Np003G1434600
OG0010476	Ag013G1395200	Np003G1432300
OG0010477	Ag013G1395800	Np003G1431900
OG0010478	Ag013G1397600	Np003G1430700
OG0010479	Ag013G1398300, Ag862G5518100	Np006G3416300
OG0010480	Ag013G1413400	Np003G1423800
OG0010481	Ag013G1413600	Np003G1423600
OG0010482	Ag013G1422700	Np003G1419700
OG0010483	Ag013G1430500, Ag013G1430700	Np002G0777400
OG0010485	Ag013G1437700	Np003G1416600
OG0010486	Ag013G1438000	Np003G1416300
OG0010487	Ag013G1441400	Np003G1415700
OG0010488	Ag013G1443200	Np005G3066300
OG0010489	Ag013G1447200	Np003G1412500
OG0010490	Ag013G1455600	Np003G1407800
OG0010491	Ag013G1459100	Np003G1406700
OG0010492	Ag013G1459300	Np003G1406600
OG0010494	Ag013G1461700	Np003G1405400
OG0010495	Ag013G1462600	Np003G1405000
OG0010496	Ag013G1465000, Ag017G2412000	Np003G1403400
OG0010497	Ag013G1466200	Np003G1402800
OG0010498	Ag013G1474900	Np003G1399300
OG0010499	Ag013G1475000	Np003G1399200
OG0010500	Ag013G1479600	Np003G1396800
OG0010501	Ag013G1480700	Np003G1395800
OG0010502	Ag013G1481400	Np003G1616400, Np007G3857100
OG0010503	Ag013G1484200	Np003G1395300
OG0010504	Ag013G1484300	Np002G0853100
OG0010505	Ag013G1487300	Np003G1391400
OG0010506	Ag013G1488100	Np003G1391000
OG0010507	Ag013G1489700	Np003G1389900
OG0010508	Ag013G1490000	Np003G1389600, Np003G1389400
OG0010509	Ag013G1496100	Np003G1385300
OG0010511	Ag013G1498500	Np003G1384100
OG0010512	Ag013G1500600	Np003G1382000
OG0010513	Ag013G1502000	Np003G1381400
OG0010514	Ag013G1502600	Np003G1380900
OG0010515	Ag013G1509900	Np003G1377300
OG0010516	Ag013G1514200	Np003G1373600
OG0010517	Ag013G1515100, Ag011G1242800	Np003G1372900
OG0010518	Ag013G1515300	Np003G1372700
OG0010519	Ag018G2472400, Ag048G4699600, Ag013G1524300	Np003G1367800
OG0010520	Ag013G1525300, Ag013G1525400, Ag013G1525200	Np003G1367300
OG0010521	Ag013G1527300	Np003G1366400
OG0010522	Ag013G1530800	Np003G1363600
OG0010523	Ag013G1537600	Np003G1360700
OG0010524	Ag013G1539200	Np003G1359800
OG0010525	Ag013G1543000	Np003G1358400
OG0010526	Ag013G1544700	Np003G1357200
OG0010527	Ag013G1546200	Np003G1355300, Np003G1356100
OG0010528	Ag013G1546600	Np003G1354900
OG0010529	Ag016G2401600, Ag013G1550400, Ag029G3110300	Np007G3885800
OG0010530	Ag013G1553000, Ag027G3054000	Np007G3820700
OG0010531	Ag013G1553700	Np003G1348800
OG0010532	Ag013G1553800	Np003G1348600
OG0010533	Ag013G1554700	Np003G1348100
OG0010534	Ag013G1556200	Np003G1347400
OG0010535	Ag013G1556300	Np003G1347100, Np005G2690400
OG0010536	Ag013G1562100	Np003G1342100
OG0010537	Ag013G1563000	Np003G1341100
OG0010538	Ag013G1565100	Np003G1338100
OG0010539	Ag013G1568300	Np003G1335700
OG0010540	Ag013G1571700, Ag033G3647700	Np003G1859000
OG0010541	Ag013G1571900	Np003G1858500
OG0010542	Ag013G1572200	Np003G1857600
OG0010543	Ag013G1574200	Np003G1856000
OG0010544	Ag013G1574300	Np003G1855900
OG0010545	Ag013G1574400	Np003G1855800
OG0010546	Ag013G1574700	Np003G1855400
OG0010547	Ag013G1576200	Np003G1854100
OG0010548	Ag013G1576600	Np003G1853700
OG0010549	Ag013G1577900, Ag013G1578000	Np005G2812000
OG0010550	Ag013G1578500	Np005G2812500
OG0010552	Ag063G5067900, Ag013G1581500	Np005G2816400
OG0010553	Ag013G1587700	Np006G3616500
OG0010554	Ag013G1587900	Np006G3615900
OG0010555	Ag013G1588500, Ag013G1588400	Np006G3615300
OG0010557	Ag013G1594400	Np006G3607700
OG0010558	Ag013G1596600	Np006G3580500
OG0010559	Ag013G1597600	Np006G3582000, Np006G3582300, Np006G3581500
OG0010560	Ag013G1598100	Np006G3583700, Np005G3169400, Np005G3169300
OG0010561	Ag013G1598600	Np006G3584000, Np006G3584400, Np007G3949000
OG0010562	Ag013G1599300	Np006G3585300
OG0010563	Ag013G1602800	Np006G3589700
OG0010565	Ag013G1605000	Np006G3591700
OG0010566	Ag022G2680700, Ag013G1606100	Np006G3593200
OG0010567	Ag013G1607800	Np006G3595900
OG0010568	Ag013G1611700	Np006G3600100
OG0010569	Ag013G1614800	Np006G3604100
OG0010570	Ag014G2076300, Ag013G1615000	Np006G3604600
OG0010571	Ag013G1621400	Np008G4281700, Np006G3501700
OG0010572	Ag013G1623700	Np006G3512300
OG0010573	Ag013G1632700	Np006G3525800
OG0010574	Ag013G1635600	Np006G3475600, Np006G3532400
OG0010575	Ag013G1637700	Np006G3471200, Np006G3537000
OG0010576	Ag015G2188400, Ag013G1639600	Np006G3693500
OG0010577	Ag013G1640400	Np006G3541100, Np006G3489000
OG0010578	Ag013G1640700	Np006G3541400, Np006G3488700
OG0010579	Ag013G1641500	Np006G3486900, Np006G3542900
OG0010580	Ag013G1644000	Np006G3481700, Np006G3547700
OG0010581	Ag013G1644100	Np006G3547900, Np006G3481400
OG0010582	Ag013G1649300	Np006G3552900, Np002G1154400
OG0010583	Ag013G1652200	Np006G3555100
OG0010584	Ag013G1653100	Np006G3555800
OG0010585	Ag013G1655100, Ag034G3842100	Np006G3557400
OG0010586	Ag013G1656000	Np006G3558700
OG0010587	Ag013G1658900	Np006G3560800
OG0010588	Ag013G1659300	Np006G3626500
OG0010589	Ag013G1660500	Np006G3570300
OG0010590	Ag013G1660600	Np006G3570100
OG0010591	Ag013G1662700, Ag013G1662500	Np006G3567300
OG0010592	Ag013G1663000	Np006G3567000
OG0010593	Ag013G1663400	Np006G3566300
OG0010594	Ag013G1668600	Np006G3573500
OG0010595	Ag013G1670000	Np006G3575100
OG0010596	Ag013G1670500	Np006G3575600
OG0010597	Ag013G1671100	Np006G3576400
OG0010598	Ag013G1675600	Np006G3452500, Np009G4319800
OG0010599	Ag013G1678800	Np001G0412300
OG0010601	Ag013G1680000	Np001G0411000
OG0010602	Ag085G5417100, Ag013G1683900	Np001G0406900
OG0010603	Ag013G1688500	Np006G3545600, Np001G0401800
OG0010604	Ag013G1690300	Np003G1850800
OG0010605	Ag013G1690500	Np003G1851000
OG0010606	Ag013G1690800	Np003G1851600
OG0010607	Ag013G1691400	Np003G1852100
OG0010608	Ag013G1691900	Np003G1852800
OG0010609	Ag013G1701300	Np004G2002200
OG0010610	Ag013G1702100	Np004G2003300
OG0010611	Ag013G1702300	Np004G2003500
OG0010612	Ag013G1705700	Np004G2009000
OG0010613	Ag013G1707000	Np004G2104200
OG0010614	Ag013G1709100	Np004G2018800
OG0010615	Ag013G1712600	Np004G2105300
OG0010616	Ag013G1716600	Np004G2109000
OG0010617	Ag013G1718600	Np004G2111000, Np002G0963900
OG0010618	Ag013G1721000	Np004G2113500
OG0010619	Ag013G1721900	Np004G2114400
OG0010620	Ag013G1722500	Np004G2115300
OG0010621	Ag013G1726000	Np004G2118000
OG0010622	Ag013G1733700	Np004G2127500
OG0010623	Ag013G1734300	Np004G2128700
OG0010624	Ag013G1737200	Np004G2130900
OG0010625	Ag013G1738200	Np004G2131600
OG0010626	Ag013G1740400	Np004G2132500
OG0010627	Ag013G1741300	Np004G2133400
OG0010628	Ag013G1741800	Np004G2134000
OG0010629	Ag013G1742000	Np004G2134100
OG0010630	Ag013G1742700	Np004G2135400
OG0010631	Ag013G1744000	Np004G2137500
OG0010632	Ag013G1745300	Np004G2138900
OG0010633	Ag013G1745400	Np004G2139000
OG0010634	Ag075G5306900, Ag034G3756100, Ag013G1750000	Np005G3201700
OG0010635	Ag013G1751000	Np001G0463300
OG0010636	Ag013G1752400	Np004G2147200
OG0010637	Ag013G1753300	Np004G2149300
OG0010638	Ag013G1753500	Np004G2149700
OG0010639	Ag013G1754500	Np004G2153000
OG0010640	Ag013G1755300	Np004G2154200
OG0010641	Ag013G1759500	Np004G2161500, Np004G2162800
OG0010642	Ag013G1760900	Np004G2166800, Np004G2167900
OG0010643	Ag013G1761100	Np004G2168200
OG0010644	Ag013G1762500	Np004G2173100
OG0010645	Ag013G1762700	Np004G2173500
OG0010646	Ag013G1763400	Np004G2175200
OG0010648	Ag013G1765600	Np004G2197500
OG0010649	Ag013G1767400	Np004G2051200
OG0010650	Ag013G1768500	Np004G2052900
OG0010651	Ag002G0164500, Ag013G1769900	Np002G0916700
OG0010652	Ag013G1770100	Np004G2055400
OG0010653	Ag013G1770400	Np004G2055600
OG0010654	Ag062G5051700	Np001G0253000
OG0010655	Ag062G5052700	Np001G0251500
OG0010656	Ag062G5053000	Np001G0251300
OG0010657	Ag062G5056700, Ag003G0378000	Np006G3280300
OG0010658	Ag062G5057700	Np001G0249300
OG0010659	Ag062G5059000	Np001G0248900
OG0010660	Ag062G5062800	Np001G0245700
OG0010661	Ag004G0417400	Np001G0011000, Np002G0798800
OG0010662	Ag004G0418500	Np001G0013100
OG0010663	Ag004G0419200	Np001G0014200
OG0010664	Ag004G0420100	Np001G0015100
OG0010665	Ag004G0420600	Np001G0015500
OG0010666	Ag004G0422400	Np001G0017600, Np006G3678600
OG0010667	Ag004G0423000	Np001G0018300
OG0010668	Ag004G0423100	Np001G0018400
OG0010669	Ag004G0423400	Np001G0018900
OG0010670	Ag004G0425700	Np001G0021000
OG0010671	Ag004G0426000	Np001G0021600
OG0010672	Ag004G0426900	Np001G0022900
OG0010673	Ag004G0428600	Np003G1768400, Np003G1769200
OG0010674	Ag004G0430700	Np001G0025300
OG0010675	Ag004G0431400	Np001G0026300
OG0010676	Ag004G0431600	Np001G0027600, Np001G0026500, Np001G0026800
OG0010677	Ag004G0433200	Np001G0028000
OG0010678	Ag004G0569600, Ag004G0434300, Ag048G4628200, Ag048G4628000, Ag048G4629100	Np004G2307800, Np004G2308100, Np002G0803500
OG0010679	Ag004G0435800	Np001G0029800
OG0010680	Ag004G0440500	Np001G0033600
OG0010681	Ag004G0443700	Np001G0036600
OG0010682	Ag004G0447900	Np001G0040300
OG0010683	Ag004G0448700	Np001G0041000
OG0010684	Ag004G0450100	Np001G0042400
OG0010685	Ag004G0453900	Np001G0045600
OG0010686	Ag004G0454800	Np001G0046900
OG0010687	Ag004G0456300	Np001G0048200
OG0010688	Ag004G0456600	Np001G0048400
OG0010689	Ag004G0458900	Np001G0051000
