Orthogroup	Alyssum_gmelinii	Arabidopsis_lyrata_Rawat
OG0009064	Ag022G2700700	AL1G40300
OG0009065	Ag022G2702800	AL6G15950
OG0009066	Ag022G2702900	AL6G15940
OG0009067	Ag022G2707400, Ag022G2707000	nbis-gene-1470
OG0009068	Ag022G2708700	AL6G15590
OG0009069	Ag022G2710000	AL6G15480
OG0009070	Ag022G2713500	AL6G15350
OG0009071	Ag022G2714300	AL6G15290
OG0009072	Ag022G2716100	AL6G15130
OG0009073	Ag022G2718700	AL6G15040
OG0009074	Ag022G2718800	AL6G15030
OG0009075	Ag022G2720100, Ag002G0158700	AL4G41380
OG0009076	Ag022G2720900	AL6G14850, nbis-gene-1463
OG0009077	Ag022G2722700	AL6G14700
OG0009078	Ag022G2723300	AL6G14690
OG0009079	Ag022G2725700	AL6G14490
OG0009080	Ag022G2732900	AL6G14080
OG0009081	Ag022G2734900	AL6G13940
OG0009082	Ag022G2737100, Ag003G0318300	AL6G13870
OG0009083	Ag022G2738300	AL6G13820
OG0009084	Ag022G2739000	AL6G53060
OG0009086	Ag022G2742900	AL6G13540
OG0009087	Ag022G2744200	AL6G13450
OG0009089	Ag022G2745600	AL6G13300
OG0009090	Ag022G2746200	AL6G13260
OG0009091	Ag015G2212700, Ag022G2748100	AL8G25050
OG0009092	Ag022G2748900	AL6G13180
OG0009093	Ag022G2752400	AL6G12980
OG0009094	Ag022G2752600	AL6G12970
OG0009095	Ag022G2756600	AL6G12650
OG0009096	Ag022G2758400	AL6G12520
OG0009097	Ag022G2760100	AL6G12450
OG0009098	Ag022G2766700	AL6G12160
OG0009099	Ag022G2771600	AL1G51910
OG0009100	Ag022G2772700	AL6G11780
OG0009101	Ag022G2774100	AL6G11620
OG0009102	Ag022G2777300	AL6G11470
OG0009103	Ag022G2778400	AL6G11360
OG0009104	Ag022G2781400	nbis-gene-1435
OG0009105	Ag022G2790300	AL6G10460
OG0009106	Ag022G2791000	AL6G10410
OG0009107	Ag022G2791800	AL6G10350
OG0009108	Ag022G2792900	AL8G21460, AL6G10270
OG0009110	Ag022G2794300	AL6G10240
OG0009111	Ag022G2796500	AL6G10040
OG0009112	Ag075G5282800	AL7G49190
OG0009113	Ag075G5289100	AL7G48780
OG0009114	Ag075G5289200	AL7G48760
OG0009116	Ag075G5293500	AL7G48500
OG0009117	Ag075G5294500	AL7G48470
OG0009118	Ag075G5294700	AL7G48450
OG0009119	Ag075G5302000	AL3G19300
OG0009120	Ag075G5307200	AL7G47250
OG0009121	Ag048G4554200	AL2G41560
OG0009122	Ag048G4554700	AL2G41600
OG0009123	Ag033G3584100, Ag048G4555200	AL2G41650
OG0009124	Ag048G4556900	AL2G41710
OG0009125	Ag048G4559200, Ag011G1127100	AL2G41500
OG0009126	Ag048G4560700, Ag048G4560600	AL2G41420
OG0009127	Ag048G4561400	AL2G41400
OG0009128	Ag048G4561700	AL2G41370
OG0009129	Ag048G4562100, Ag023G2823100	AL2G41320
OG0009130	Ag048G4562600	AL2G41270
OG0009131	Ag048G4564100	AL2G41150
OG0009132	Ag048G4569200	AL2G40930
OG0009133	Ag048G4569900	AL2G40870
OG0009134	Ag048G4572400, Ag048G4572100	AL2G40810
OG0009135	Ag048G4572500	AL2G40800
OG0009136	Ag048G4577600, Ag011G1251400	AL2G40620
OG0009137	Ag048G4578700	AL2G40540
OG0009138	Ag048G4580900	AL2G40440
OG0009139	Ag048G4581200	AL2G40420
OG0009140	Ag048G4583000	AL2G40390
OG0009141	Ag048G4587300	AL2G40090
OG0009142	Ag048G4592300	AL2G39550
OG0009143	Ag048G4595300	AL2G39380
OG0009144	Ag048G4598300	AL2G39190
OG0009145	Ag048G4602700, Ag048G4602600	AL2G39110
OG0009146	Ag048G4605700	AL2G38990
OG0009147	Ag048G4612200	AL2G38790
OG0009148	Ag048G4612800	nbis-gene-615, AL60U10070
OG0009149	Ag048G4613200	AL2G38740
OG0009150	Ag048G4619500	AL2G38410
OG0009151	Ag048G4620800	AL2G38350
OG0009152	Ag048G4623800	AL2G38080
OG0009153	Ag048G4624700	AL5G21950
OG0009154	Ag048G4627000	AL2G37980, AL89U10030
OG0009156	Ag048G4641500	AL2G37600
OG0009157	Ag048G4641600	AL2G37590
OG0009158	Ag048G4645200	AL2G37470
OG0009159	Ag048G4646000	AL2G37390
OG0009160	Ag048G4647200	AL2G37290
OG0009161	Ag048G4648400	AL2G37150
OG0009162	Ag048G4650000	AL2G37080
OG0009163	Ag048G4660400	AL2G36630
OG0009164	Ag048G4662200	AL2G36570
OG0009165	Ag048G4669100	AL2G36410
OG0009166	Ag048G4677200	AL2G36190
OG0009167	Ag048G4679200	nbis-gene-305
OG0009168	Ag002G0214300, Ag014G1977000, Ag048G4680600	AL3G26120
OG0009169	Ag048G4681700	AL2G36030
OG0009170	Ag048G4685500	AL2G35940
OG0009171	Ag048G4696700	AL2G35670
OG0009172	Ag048G4709200, Ag026G2977500, Ag039G4228700	AL3G44850
OG0009173	Ag048G4711600	AL2G35270
OG0009174	Ag048G4715100	AL2G35170
OG0009175	Ag048G4715800	AL2G35120
OG0009176	Ag040G4344200	AL3G50550
OG0009177	Ag040G4344700	AL3G50580
OG0009178	Ag040G4345900	AL3G50680, AL3G27500
OG0009179	Ag040G4351100	AL3G50930
OG0009180	Ag049G4725700	AL5G29910
OG0009181	Ag049G4731200	AL8G30060
OG0009182	Ag049G4731900	AL8G30050
OG0009183	Ag049G4732900	AL8G29960, AL8G30020
OG0009184	Ag032G3419100	AL1G64550
OG0009185	Ag032G3423300	AL1G64100
OG0009186	Ag032G3425400	AL1G64060
OG0009187	Ag032G3426100	AL1G63980
OG0009188	Ag032G3428200	AL1G63760
OG0009189	Ag032G3444300, Ag032G3436700	AL1G63370
OG0009190	Ag032G3438400	AL1G63300
OG0009191	Ag032G3449100	AL1G62750
OG0009192	Ag032G3457400	AL1G62470
OG0009193	Ag032G3457700	AL1G62450
OG0009194	Ag032G3458000	AL1G62430
OG0009195	Ag032G3464000	AL1G62260, nbis-gene-302, nbis-gene-301
OG0009196	Ag032G3467500	AL1G62060
OG0009197	Ag032G3467700	AL1G62040
OG0009198	Ag032G3467900	AL1G62020
OG0009199	Ag032G3469100	AL2G27330
OG0009200	Ag032G3472300	AL1G61590
OG0009201	Ag054G4877000	AL4G32100, AL970U10010
OG0009202	Ag054G4878000	AL4G32140
OG0009203	Ag054G4880700	AL4G32300
OG0009204	Ag054G4881900, Ag038G4159600	AL4G32330
OG0009205	Ag054G4888700	AL4G32630
OG0009206	Ag033G3526900	AL7G26750
OG0009207	Ag054G4897500	AL4G33060
OG0009208	Ag041G4355800, Ag009G0980500	AL5G23950
OG0009209	Ag009G0976900, Ag041G4359100	AL5G23450
OG0009210	Ag041G4360700, Ag009G0975300	AL5G22790, AL5G22870
OG0009211	Ag041G4363800, Ag009G0970400	AL5G18820
OG0009212	Ag041G4369600, Ag076G5309500	AL6G41240
OG0009213	Ag041G4376800	AL8G24200
OG0009214	Ag082G5406200	AL8G27650
OG0009215	Ag007G0858000	AL7G44760
OG0009217	Ag007G0865000	AL7G44490
OG0009219	Ag007G0866800	AL9U11740
OG0009220	Ag007G0882200	AL9U10250
OG0009221	Ag007G0893400	AL7G42170
OG0009222	Ag007G0893500	AL7G42150
OG0009223	Ag007G0895700, Ag063G5085900, Ag011G1065400, Ag063G5086000	AL7G12590
OG0009224	Ag007G0906700	AL7G41170
OG0009225	Ag007G0907600	AL7G41100
OG0009226	Ag007G0914700	AL7G40570
OG0009227	Ag007G0916500	AL7G40480
OG0009228	Ag007G0919900	AL7G40080
OG0009229	Ag007G0921400	AL7G39990
OG0009230	Ag078G5333000	AL2G32760
OG0009231	Ag078G5333700	AL2G32800
OG0009232	Ag078G5335300	AL2G32850
OG0009233	Ag078G5339100	AL2G32930
OG0009234	Ag078G5345400	AL2G33250
OG0009235	Ag078G5349900	AL2G33290
OG0009236	Ag078G5354000	AL2G33470
OG0009237	Ag078G5360600	AL2G33660
OG0009238	Ag078G5363700	AL2G33750
OG0009239	Ag078G5369700	AL2G34010
OG0009240	Ag078G5370000	AL2G34020
OG0009241	Ag078G5376900	AL8G22670
OG0009242	Ag078G5378600	AL2G34140
OG0009243	Ag078G5380000	AL2G34220
OG0009244	Ag056G4935200	AL2G27490
OG0009245	Ag056G4941400	AL2G27770
OG0009246	Ag056G4944000	AL2G27950
OG0009247	Ag056G4944700	AL2G28090
OG0009248	Ag056G4948900	AL2G28350
OG0009249	Ag045G4507500	AL7G24050
OG0009250	Ag045G4511500	AL7G23900
OG0009251	Ag045G4512000	AL7G23880
OG0009252	Ag045G4514200	AL7G23770
OG0009253	Ag045G4516200	AL7G23660
OG0009254	Ag045G4518700	AL7G23460
OG0009255	Ag092G5457300	AL8G27820
OG0009256	Ag063G5084500, Ag002G0108900	AL2G11280
OG0009257	Ag063G5085100, Ag002G0108300	AL2G11270
OG0009258	Ag063G5090200, Ag002G0102600	AL2G11110
OG0009259	Ag071G5237700	AL7G50130
OG0009260	Ag071G5242900	AL3G42320
OG0009261	Ag071G5246300	AL7G49740
OG0009262	Ag071G5246500	AL7G49720
OG0009263	Ag071G5246900	AL7G49710
OG0009264	Ag012G1273900	AL8G25030
OG0009265	Ag012G1287400	AL5G20130
OG0009266	Ag012G1296400	AL5G17230
OG0009267	Ag012G1297900	AL5G17140
OG0009268	Ag012G1300000	AL5G17060
OG0009269	Ag012G1302100, Ag003G0294200	AL4G46750
OG0009270	Ag012G1303500	AL5G17000
OG0009271	Ag012G1307600	AL5G16660
OG0009272	Ag012G1314100	AL5G16020
OG0009273	Ag012G1316000	AL5G16000
OG0009274	Ag012G1316100	AL5G15990
OG0009275	Ag012G1316700	AL5G15970
OG0009276	Ag012G1316900	AL5G15950
OG0009277	Ag012G1317100	AL5G15890
OG0009278	Ag012G1317300	AL5G15870
OG0009279	Ag012G1320000	AL5G15640
OG0009280	Ag012G1321600	AL5G15510
OG0009281	Ag002G0153100, Ag012G1324800	AL5G15200
OG0009282	Ag012G1325200	AL5G15190
OG0009283	Ag012G1325300	AL5G15180
OG0009284	Ag012G1331300	AL5G14590
OG0009285	Ag012G1332200	AL5G14580
OG0009286	Ag012G1334500	AL5G14460
OG0009287	Ag012G1338500	AL8G24190
OG0009288	Ag012G1338800	AL5G14250
OG0009289	Ag057G4952000	AL8G24940
OG0009290	Ag057G4964000	AL2G28610
OG0009291	Ag057G4966600	AL2G28480
OG0009293	Ag006G0805300, Ag058G4977800	AL8G12550
OG0009294	Ag058G4970300, Ag006G0812300	AL8G12730
OG0009295	Ag006G0818000	AL8G21420
OG0009296	Ag006G0818800	AL8G12920
OG0009297	Ag024G2889500, Ag024G2889700, Ag024G2889300, Ag024G2889100, Ag006G0819200	AL8G12940
OG0009298	Ag006G0833500	AL8G13470
OG0009299	Ag019G2500700, Ag006G0839000	AL2G19670
OG0009300	Ag006G0840200	AL8G14110
OG0009301	Ag006G0842400	AL8G14200, AL8G14380
OG0009302	Ag001G0008500	AL1G57180
OG0009303	Ag001G0024900	AL1G57820
OG0009304	Ag001G0025900	AL1G57940
OG0009305	Ag001G0029400, Ag001G0029500	AL1G58020
OG0009306	Ag001G0030300	AL1G58070
OG0009307	Ag001G0041300, Ag001G0041200, Ag034G3881700	AL1G27370
OG0009308	Ag001G0057300	AL1G59270
OG0009309	Ag001G0062800	AL1G59640
OG0009310	Ag001G0063300	AL1G59670
OG0009311	Ag001G0067800	AL1G59980
OG0009312	Ag001G0080900	AL1G60820
OG0009313	Ag001G0081100	AL1G60860
OG0009314	Ag001G0082800	AL1G60950
OG0009315	Ag001G0089500	AL1G61340
OG0009316	Ag023G2801800	AL8G17800
OG0009317	Ag023G2807000	AL4G29260
OG0009318	Ag023G2807900	AL4G29380
OG0009319	Ag023G2810200	AL4G29560
OG0009320	Ag023G2813100	AL4G29870
OG0009321	Ag019G2503300, Ag019G2502900, Ag023G2813900	AL4G29930
OG0009322	Ag023G2815900	AL4G30080
OG0009323	Ag034G3838200, Ag023G2819600	AL4G30490
OG0009324	Ag023G2820200	AL4G30520
OG0009325	Ag023G2821400	AL4G30620
OG0009326	Ag023G2822000	AL4G30640
OG0009327	Ag023G2824400	AL4G30720
OG0009328	Ag023G2825900	AL924U10010, AL4G30850
OG0009329	Ag023G2827000	AL4G30870
OG0009330	Ag023G2828200	AL4G30920
OG0009331	Ag023G2833200	AL4G31170
OG0009332	Ag023G2835000	AL716U10010, AL4G31300
OG0009333	Ag023G2837500	AL4G31460
OG0009334	Ag023G2843100	AL4G31700
OG0009335	Ag023G2843600	AL4G31730
OG0009336	Ag023G2846400	AL4G31870
OG0009337	Ag023G2847000	AL4G31900
OG0009338	Ag023G2847200	AL4G31920
OG0009339	Ag050G4742100	AL7G34690
OG0009340	Ag050G4743800	AL4G37260
OG0009341	Ag050G4748800	AL7G34950
OG0009342	Ag050G4753500	AL7G35290
OG0009343	Ag050G4756400	AL7G35170
OG0009344	Ag050G4756800	AL7G35150
OG0009345	Ag050G4783200	AL7G36400
OG0009346	Ag050G4785900	AL7G36570
OG0009347	Ag050G4791100	AL7G36720
OG0009348	Ag050G4791200	AL7G36730
OG0009349	Ag050G4794000	AL7G36940
OG0009350	Ag050G4798500	AL7G37440
OG0009351	Ag050G4798700	AL7G37470
OG0009352	Ag050G4798900	AL7G37490
OG0009353	Ag008G0965400, Ag008G0936900	AL5G21010
OG0009354	Ag008G0939000, Ag024G2894800, Ag008G0962800, Ag008G0963000	AL5G31350
OG0009355	Ag008G0941700	AL5G31260
OG0009356	Ag034G3917800	AL1G29490
OG0009357	Ag008G0944900	nbis-gene-1343
OG0009358	Ag008G0949400	AL5G30810
OG0009359	Ag008G0952100	AL5G30700
OG0009360	Ag008G0952500	AL5G30680
OG0009361	Ag008G0953700	AL5G30590
OG0009362	Ag008G0953900	AL5G30570
OG0009363	Ag077G5320100, Ag033G3490500	AL7G29980
OG0009364	Ag051G4819600, Ag051G4800500	AL8G24250
OG0009365	Ag051G4805100	AL8G26780
OG0009366	Ag051G4807500	AL8G26620
OG0009367	Ag051G4810100	AL8G26130, AL8G30000
OG0009368	Ag051G4817200	AL8G25690
OG0009369	Ag051G4826200	AL5G21120
OG0009370	Ag044G4473400	AL3G44860
OG0009371	Ag044G4477800	AL3G41850, AL3G45850
OG0009372	Ag044G4484700	AL3G47290
OG0009373	Ag044G4485700	AL3G47470
OG0009374	Ag044G4486200	AL3G47510
OG0009375	Ag044G4490200	AL3G52340
OG0009376	Ag044G4496200	AL3G49480
OG0009377	Ag044G4502500, Ag031G3185600	AL5G45080, AL2G23460
OG0009378	Ag044G4503900	AL3G50080
OG0009379	Ag044G4504600	AL3G50110
OG0009380	Ag033G3476100, Ag052G4848600	AL7G29200
OG0009381	Ag033G3477500, Ag052G4845900	AL7G29230
OG0009383	Ag033G3481300, Ag052G4842700	AL7G29420
OG0009384	Ag033G3504700	AL7G30510
OG0009385	Ag033G3505200	AL7G30540
OG0009386	Ag033G3513700	AL7G30830
OG0009387	Ag033G3517400	AL7G30970
OG0009388	Ag033G3524800	AL7G31290
OG0009389	Ag033G3533700	AL7G31560
OG0009390	Ag033G3540500	AL7G47340
OG0009391	Ag033G3544900, Ag033G3545000, Ag033G3545100	AL7G31910
OG0009392	Ag033G3566600	AL7G47530
OG0009393	Ag033G3567500	AL7G33860
OG0009394	Ag033G3572400	AL7G33650
OG0009395	Ag033G3577600, Ag061G5037700, Ag033G3578000, Ag033G3578300	AL7G33620
OG0009396	Ag033G3581900	AL7G33490
OG0009397	Ag033G3582000	AL7G33480
OG0009399	Ag033G3586900	AL5G23610
OG0009400	Ag033G3593900, Ag034G3911300	AL1G29150
OG0009401	Ag033G3597800	AL7G33060
OG0009403	Ag033G3604500	AL7G32770
OG0009404	Ag033G3611500	AL5G13070
OG0009405	Ag033G3612400	nbis-gene-1585, AL7G32500, AL7G32520
OG0009406	Ag033G3619600	AL3G53870
OG0009407	Ag028G3084200, Ag026G2979500	AL8G19750
OG0009408	Ag031G3137900	AL7G38720
OG0009409	Ag031G3139100	AL7G38530
OG0009410	Ag031G3140000	AL7G38350, AL7G38400
OG0009411	Ag031G3140500	AL7G38190
OG0009412	Ag031G3142100	AL7G38090
OG0009413	Ag031G3143000	AL7G38020
OG0009414	Ag031G3146400	AL7G37670
OG0009415	Ag031G3147000	AL7G37640
OG0009416	Ag031G3151900	AL3G10340
OG0009417	Ag031G3152900	AL3G10480
OG0009418	Ag031G3153200	AL3G10500
OG0009419	Ag031G3155500	AL3G10690
OG0009420	Ag031G3157000	AL3G10820
OG0009421	Ag031G3157200	AL8G44800
OG0009422	Ag031G3159900	AL8G45060
OG0009423	Ag031G3160000	AL8G45070
OG0009424	Ag031G3160100	AL8G45080, AL5G27160
OG0009425	Ag031G3160300, Ag031G3160400	AL8G45100
OG0009426	Ag031G3164600	AL8G45320
OG0009427	Ag031G3165100	AL8G45420
OG0009428	Ag031G3171300	AL5G46110
OG0009429	Ag031G3171600	AL5G46090
OG0009430	Ag031G3173400	AL5G45940
OG0009431	Ag031G3175400	AL5G45760
OG0009432	Ag031G3176000	AL5G45700
OG0009433	Ag031G3183200	AL5G45210
OG0009434	Ag031G3183400	AL213U10020, AL5G45190, AL5G24490
OG0009435	Ag031G3188100	AL5G45030, AL2G23530
OG0009436	Ag031G3194800	AL5G44560
OG0009437	Ag031G3195100	AL5G44530
OG0009438	Ag014G1834700, Ag014G1834300, Ag031G3196800	AL304U10010
OG0009439	Ag031G3197400	AL5G44430
OG0009440	Ag031G3197600	AL5G44410
OG0009441	Ag031G3203000	AL5G44130, AL5G44070
OG0009442	Ag031G3209100	AL1G53570, AL5G43620
OG0009443	Ag039G4283800, Ag031G3209400	AL4G30010
OG0009444	Ag031G3211400	AL5G43470
OG0009445	Ag031G3213400	AL5G43370
OG0009446	Ag031G3214000	AL5G43270
OG0009447	Ag031G3217900	AL5G42970
OG0009449	Ag031G3220100	AL5G42830
OG0009450	Ag031G3220400	AL5G42820
OG0009451	Ag031G3220900	AL5G42750
OG0009452	Ag031G3221700	AL5G42720
OG0009453	Ag031G3232200	AL5G42130
OG0009454	Ag031G3241900	AL5G41400
OG0009455	Ag031G3242300	AL5G41380
OG0009456	Ag031G3244300	AL5G41210
OG0009457	Ag031G3244600	AL5G41180
OG0009458	Ag031G3245500	AL5G41140
OG0009459	Ag031G3254700	AL5G40770
OG0009460	Ag031G3258800	AL5G40570
OG0009461	Ag031G3260500	AL5G40490
OG0009462	Ag031G3262100	AL5G40400
OG0009463	Ag031G3265500	AL5G40310
OG0009464	Ag031G3266600	AL5G40210
OG0009465	Ag031G3281100	AL5G39890
OG0009466	Ag031G3282000	AL5G39830
OG0009467	Ag031G3284700	AL5G39650
OG0009468	Ag031G3287400	AL5G39520
OG0009469	Ag031G3302700	AL5G38660
OG0009470	Ag031G3304200	AL5G38600
OG0009471	Ag031G3305300	AL5G38540
OG0009472	Ag031G3308900	AL5G38370
OG0009473	Ag031G3309000	AL5G38360
OG0009474	Ag031G3320100	AL5G37860
OG0009475	Ag031G3324100	AL5G37620
OG0009476	Ag031G3331200	AL5G37250
OG0009477	Ag031G3333400	AL5G37140
OG0009478	Ag031G3341800	AL5G36720
OG0009479	Ag031G3344200	AL5G36570
OG0009480	Ag031G3346400	AL5G36510
OG0009481	Ag031G3349000	AL5G36410
OG0009482	Ag031G3353400	AL5G36370
OG0009483	Ag031G3359900	AL5G36060
OG0009484	Ag031G3360200	AL5G36030
OG0009485	Ag031G3363500	AL5G35820
OG0009486	Ag031G3364000	AL5G35800
OG0009487	Ag031G3364800	AL5G35760
OG0009488	Ag031G3371600	AL5G35420
OG0009489	Ag031G3371700	AL5G35390
OG0009490	Ag031G3373300	AL5G35310
OG0009491	Ag031G3373800	AL5G35260
OG0009492	Ag031G3374600	AL5G35210
OG0009493	Ag031G3376600	AL5G35190
OG0009494	Ag031G3377200	AL5G35140
OG0009495	Ag034G3990200, Ag031G3377700	AL1G33910
OG0009496	Ag031G3379900	AL5G35060
OG0009497	Ag031G3384400	AL5G34830
OG0009498	Ag031G3389400	AL5G34410
OG0009499	Ag031G3397600	AL5G34100
OG0009500	Ag031G3397700	AL5G34080
OG0009501	Ag031G3397800	AL5G34070
OG0009502	Ag031G3398900	AL5G34030
OG0009503	Ag031G3407100	AL5G33640
OG0009504	Ag031G3407300	AL5G33630, AL6G51120
OG0009505	Ag031G3416900	AL5G33350
OG0009506	Ag020G2563900	AL8G28840
OG0009507	Ag020G2566600	AL8G28610
OG0009508	Ag020G2567600	AL8G28300
OG0009509	Ag020G2567700	AL8G28290
OG0009510	Ag020G2570400	AL8G28190
OG0009511	Ag020G2571400	AL8G28160
OG0009512	Ag020G2574600	AL8G28060
OG0009513	Ag020G2574800	AL8G28040
OG0009514	Ag025G2905000, Ag053G4871200	AL7G39060
OG0009515	Ag029G3088300	AL3G40050
OG0009516	Ag029G3094600	AL3G40110
OG0009517	Ag029G3104700	AL26U10030, AL3G41050, AL3G40880, AL26U10060, AL3G41020
OG0009518	Ag029G3119300	AL3G43360
OG0009519	Ag064G5112000, Ag095G5468800	AL3G39630
OG0009520	Ag064G5113400, Ag095G5469800	AL3G39760
OG0009521	Ag067G5172000	AL2G24640
OG0009522	Ag067G5180400	AL2G25670
OG0009523	Ag067G5183800	AL2G25860
OG0009524	Ag067G5185200	AL2G25900
OG0009525	Ag067G5185300	AL2G25910
OG0009526	Ag067G5188800	AL2G26230
OG0009527	Ag067G5191300	AL2G26390
OG0009528	Ag067G5196300	AL2G26970
OG0009529	Ag067G5196500	AL2G26950
OG0009530	Ag067G5198400	AL2G26800
OG0009531	Ag067G5198800	AL2G26780
OG0009532	Ag067G5200700	AL2G27030
OG0009533	Ag067G5201200	AL2G27070
OG0009534	Ag067G5206900	AL2G27300
OG0009535	Ag081G5398700	AL7G45140
OG0009536	Ag081G5399300	AL7G45180
OG0009537	Ag081G5400300	AL8G22000
OG0009538	Ag086G5421400, Ag042G4378200	AL3G51070
OG0009539	Ag042G4380000	AL3G51320
OG0009540	Ag042G4394800	AL3G51980
OG0009541	Ag042G4407600	AL3G52910
OG0009542	Ag042G4424100	AL3G48720
OG0009543	Ag042G4424200	AL3G48710
OG0009544	Ag042G4428000	AL3G48550
OG0009545	Ag039G4182100, Ag039G4182000	AL4G39190
OG0009546	Ag039G4189000	AL4G38960
OG0009547	Ag039G4193300	AL4G38770
OG0009548	Ag039G4194100	AL4G34440, AL4G38660
OG0009549	Ag039G4195100	AL4G38600
OG0009550	Ag039G4196400	AL4G38510
OG0009551	Ag039G4201800	AL4G38340
OG0009552	Ag039G4201900	AL4G38330
OG0009553	Ag039G4207000	AL4G38190
OG0009554	Ag039G4207900	AL4G38150
OG0009555	Ag039G4212900	AL4G37940
OG0009556	Ag039G4217600	AL4G37770
OG0009557	Ag039G4218200	AL4G37740
OG0009558	Ag039G4225700	AL4G37440
OG0009559	Ag039G4226100	AL4G37390
OG0009560	Ag039G4226400	AL4G37360
OG0009561	Ag039G4226600	AL4G37350
OG0009562	Ag039G4233300	AL4G37150
OG0009563	Ag015G2188000, Ag039G4236000	AL5G21540
OG0009564	Ag039G4240600	AL4G36930
OG0009565	Ag039G4241000	AL4G36880, AL938U10010
OG0009566	Ag039G4244100, Ag039G4244200	AL4G36810
OG0009567	Ag039G4250600	AL4G36530
OG0009568	Ag039G4254100	AL4G36430
OG0009569	Ag039G4263300	AL4G36190
OG0009570	Ag039G4267900	AL4G36090
OG0009571	Ag039G4268000, Ag039G4269100, Ag039G4269000	AL4G36080
OG0009572	Ag039G4270600	AL4G36030
OG0009573	Ag039G4271100	AL4G36010
OG0009574	Ag039G4271400	AL4G35990
OG0009575	Ag039G4274300	AL4G35880
OG0009576	Ag039G4274400	AL4G35870
OG0009577	Ag039G4279000, Ag039G4278900	AL4G35780
OG0009578	Ag039G4279400, Ag039G4279700, Ag039G4279800	AL4G35760
OG0009579	Ag039G4285700	AL4G35510
OG0009580	Ag039G4287800	AL4G35350, AL4G35310
OG0009581	Ag039G4290500	AL4G35110
OG0009582	Ag039G4292200	AL4G35040
OG0009583	Ag039G4293200	AL4G34960
OG0009584	Ag039G4295800	AL5G10350
OG0009585	Ag039G4295900	AL4G34800
OG0009586	Ag039G4299400	AL4G34710
OG0009587	Ag039G4312800	AL4G33830
OG0009588	Ag039G4313200	AL4G33800
OG0009589	Ag039G4314200	AL4G33740
OG0009590	Ag039G4314700	AL5G11260
OG0009591	Ag039G4314900	AL4G33710
OG0009592	Ag039G4316400	AL6G41550
OG0009593	Ag039G4317100	AL4G33630
OG0009594	Ag039G4320800	AL4G33480
OG0009595	Ag039G4323100	AL4G33390
OG0009596	Ag039G4329600	AL4G33170
OG0009597	Ag039G4329800	AL4G33140
OG0009598	Ag066G5129500, Ag066G5129200	AL6G47480
OG0009599	Ag066G5131200	AL6G47520
OG0009600	Ag066G5140700	AL6G47830
OG0009602	Ag066G5145800	AL6G48100
OG0009603	Ag066G5149500	AL5G10480
OG0009604	Ag087G5426400, Ag066G5156000	AL6G48370
OG0009605	Ag021G2627000, Ag030G3126000	AL6G46900
OG0009606	Ag030G3133500	AL6G47220
OG0009607	Ag030G3135500	AL6G47260
OG0009608	Ag030G3136400	AL6G47310
OG0009609	Ag015G2178700	AL4G10350, AL3G24700
OG0009610	Ag015G2179400	AL4G10440
OG0009611	Ag015G2183500	AL4G10740
OG0009612	Ag015G2184500	AL4G11540, AL4G10830, AL4G11550
OG0009613	Ag015G2186900	AL4G11190
OG0009614	Ag015G2187200	AL4G11200
OG0009615	Ag015G2199700	AL4G13440
OG0009616	Ag015G2200700	AL4G13860
OG0009617	Ag015G2201400	AL4G13790
OG0009618	Ag015G2204400	AL4G14660
OG0009619	Ag015G2204600	AL4G16610
OG0009620	Ag015G2207900	AL4G16270
OG0009621	Ag015G2215000	AL4G19100
OG0009622	Ag015G2215700	AL4G18950
OG0009623	Ag015G2218100	AL4G18860
OG0009624	Ag015G2219500	AL4G19310
OG0009625	Ag015G2233000	AL7G28560
OG0009626	Ag015G2239900	AL1G51990
OG0009627	Ag015G2247900	AL4G17330
OG0009628	Ag015G2248000	AL1G51240
OG0009629	Ag015G2252900	AL1G50930
OG0009630	Ag015G2258800	AL1G50340
OG0009631	Ag015G2262100	AL1G49810
OG0009632	Ag015G2262400	AL1G49170
OG0009633	Ag015G2265000	AL1G48910
OG0009634	Ag052G4864000, Ag015G2270800	AL1G48280
OG0009635	Ag015G2274200, Ag052G4861100	AL1G47900
OG0009636	Ag021G2580800, Ag026G3002300, Ag026G3002900	AL6G43390
OG0009637	Ag026G3001600, Ag021G2581500	AL6G43350
OG0009638	Ag026G2996900, Ag021G2585200	AL6G42350
OG0009639	Ag021G2591100, Ag026G2994300	AL6G45620, AL6G42220
OG0009640	Ag021G2603100	AL6G44260
OG0009641	Ag021G2605900	AL6G44680
OG0009642	Ag021G2606300	AL6G44720
OG0009643	Ag021G2606500	AL6G44770
OG0009644	Ag021G2608100	AL6G44840
OG0009645	Ag021G2625100	AL6G46500
OG0009646	Ag038G4148100	AL6G30720
OG0009647	Ag038G4148900	AL6G30760
OG0009648	Ag038G4154900	AL6G38290
OG0009649	Ag038G4155200	AL6G38320
OG0009650	Ag038G4156600	AL6G38390
OG0009651	Ag038G4158200	AL6G38520
OG0009652	Ag038G4159700	AL6G38640
OG0009653	Ag038G4163300	AL6G38850
OG0009654	Ag038G4165800	AL6G39000
OG0009655	Ag034G3720200, Ag038G4166300	AL5G13610
OG0009656	Ag038G4168400	AL6G39200
OG0009657	Ag038G4170000	AL6G39420
OG0009658	Ag038G4172000	AL6G39560
OG0009659	Ag038G4172200	AL6G39580
OG0009660	Ag038G4178600	AL6G40490
OG0009661	Ag088G5429600	AL3G48070
