Orthogroup	Alyssum_gmelinii	Cardamine_glauca
OG0008127	Ag014G2014000	Cg004G1218800
OG0008128	Ag014G2018900	Cg004G1221400
OG0008129	Ag014G2019100	Cg004G1221500
OG0008130	Ag014G2020800	Cg004G1222100
OG0008131	Ag014G2021300	Cg004G1222600
OG0008132	Ag014G2026100	Cg004G1224900
OG0008133	Ag014G2027700	Cg004G1226200
OG0008134	Ag014G2029700	Cg004G1227400
OG0008135	Ag014G2031300	Cg004G1229300, Cg004G1229200
OG0008136	Ag014G2033100	Cg004G1230000
OG0008137	Ag014G2040600	Cg004G1232300
OG0008138	Ag014G2047900	Cg004G1235400
OG0008139	Ag014G2053500	Cg004G1238100
OG0008140	Ag014G2056800	Cg004G1238800
OG0008141	Ag014G2058500	Cg004G1240000
OG0008142	Ag014G2058600	Cg004G1240100
OG0008143	Ag014G2065200	Cg004G1243100
OG0008144	Ag014G2065300	Cg004G1243200
OG0008146	Ag014G2070100	Cg004G1245000
OG0008147	Ag014G2071900	Cg004G1246300
OG0008149	Ag014G2083100	Cg004G1249400
OG0008150	Ag014G2091600	Cg004G1251600
OG0008151	Ag014G2092900	Cg004G1252600
OG0008152	Ag014G2093100, Ag011G1175500	Cg001G0077600
OG0008153	Ag014G2093700	Cg004G1253400
OG0008154	Ag014G2096600	Cg004G1254300
OG0008155	Ag014G2097900	Cg004G1254600
OG0008156	Ag014G2113300	Cg004G1256900
OG0008157	Ag014G2115900	Cg004G1258200
OG0008158	Ag014G2125900	Cg004G1260300
OG0008159	Ag014G2126100	Cg004G1260500
OG0008160	Ag014G2128800	Cg004G1261300
OG0008161	Ag011G1089300, Ag014G2133000	Cg001G0031200
OG0008162	Ag014G2147900	Cg001G0393700
OG0008163	Ag014G2151600	Cg004G1269300
OG0008165	Ag014G2157000	Cg004G1271800
OG0008167	Ag027G3070800, Ag014G2170200	Cg004G1276400
OG0008168	Ag027G3069100, Ag014G2172700	Cg004G1277800
OG0008169	Ag014G2174500, Ag027G3067500	Cg004G1278800
OG0008170	Ag027G3065700, Ag014G2175100	Cg004G1279100
OG0008171	Ag073G5258200	Cg003G0911700
OG0008172	Ag073G5262100	Cg003G0909100
OG0008173	Ag073G5262500	Cg003G0909600
OG0008174	Ag061G5020900	Cg001G0365500
OG0008175	Ag061G5027800	Cg001G0355700
OG0008176	Ag061G5043200	Cg001G0331600
OG0008177	Ag061G5048600	Cg009G2992300, Cg008G2889600
OG0008178	Ag027G3007100, Ag064G5099800	Cg004G1306300
OG0008179	Ag064G5095000, Ag027G3009500	Cg004G1305400
OG0008180	Ag064G5092600, Ag027G3012300	Cg004G1304100
OG0008181	Ag064G5091100, Ag027G3015300	Cg004G1301500
OG0008182	Ag027G3021400	Cg004G1298100
OG0008183	Ag027G3025300	Cg004G1296500
OG0008184	Ag027G3027200	Cg004G1296100
OG0008186	Ag027G3031800	Cg004G1294100
OG0008187	Ag027G3036500	Cg004G1291800
OG0008188	Ag027G3039300	Cg004G1290700
OG0008189	Ag027G3040300	Cg004G1290600
OG0008190	Ag027G3043800	Cg004G1288000
OG0008191	Ag027G3043900, Ag010G1014400	Cg004G1288800
OG0008193	Ag027G3057600	Cg002G0691500
OG0008194	Ag027G3059300	Cg004G1282800
OG0008195	Ag027G3060600	Cg004G1282200
OG0008196	Ag027G3060800	Cg004G1281900
OG0008197	Ag068G5219200	Cg001G0100100
OG0008198	Ag068G5219400	Cg001G0100300, Cg001G0100200
OG0008199	Ag068G5219900	Cg001G0100600
OG0008200	Ag068G5221700	Cg001G0100900
OG0008201	Ag068G5226100	Cg001G0101600
OG0008202	Ag068G5226700	Cg001G0101900
OG0008203	Ag068G5228600	Cg001G0102500
OG0008205	Ag036G4084100	Cg007G2427900, Cg007G2429300
OG0008206	Ag036G4096000	Cg007G2420200
OG0008207	Ag036G4098200	Cg007G2417000
OG0008208	Ag036G4111100	Cg007G2377400
OG0008209	Ag036G4118200	Cg007G2321700
OG0008210	Ag036G4119600	Cg007G2359800
OG0008211	Ag002G0276600, Ag036G4122000	Cg007G2351800
OG0008212	Ag002G0276400, Ag036G4122400	Cg007G2349900
OG0008213	Ag002G0276300, Ag036G4122500	Cg007G2349700
OG0008214	Ag060G4995000	Cg008G2755000
OG0008215	Ag060G5001800	Cg008G2752600
OG0008216	Ag060G5007300	Cg008G2749900
OG0008217	Ag060G5008700	Cg008G2749200
OG0008218	Ag060G5013200	Cg008G2747800
OG0008219	Ag060G5015600	Cg008G2746500
OG0008220	Ag043G4431700	Cg008G2834200
OG0008222	Ag043G4458900	Cg008G2850600, Cg008G2866100
OG0008223	Ag043G4460200	Cg008G2873200
OG0008224	Ag017G2405900	Cg002G0503500
OG0008225	Ag017G2408100	Cg002G0504600
OG0008226	Ag017G2411700	Cg002G0504800
OG0008227	Ag017G2413300	Cg002G0505600
OG0008228	Ag017G2415600	Cg002G0507100
OG0008229	Ag017G2418900	Cg002G0509500
OG0008230	Ag017G2424600	Cg002G0511300
OG0008232	Ag017G2426800	Cg002G0512400
OG0008233	Ag017G2429700	Cg002G0513600
OG0008234	Ag017G2435100	Cg002G0516700
OG0008235	Ag034G3650800	Cg006G2255900
OG0008236	Ag034G3663400	Cg006G2245600
OG0008237	Ag034G3669700, Ag034G3669500	Cg006G2241600
OG0008238	Ag034G3669800	Cg006G2241500
OG0008239	Ag034G3671100	Cg006G2240500
OG0008240	Ag034G3674200	Cg006G2237600
OG0008241	Ag034G3676700	Cg006G2236300
OG0008242	Ag034G3678400	Cg006G2234900
OG0008243	Ag034G3680000	Cg006G2234400
OG0008244	Ag034G3717400, Ag034G3681700	Cg006G2233800
OG0008245	Ag034G3682000	Cg006G2233400
OG0008246	Ag034G3682400	Cg006G2233000
OG0008247	Ag034G3686200	Cg006G2231300
OG0008248	Ag034G3686400	Cg006G2231100
OG0008249	Ag034G3686500	Cg006G2231000
OG0008250	Ag034G3689500	Cg006G2229900
OG0008251	Ag034G3690500, Ag034G3690400	Cg006G2229100
OG0008252	Ag034G3693300	Cg006G2227300
OG0008253	Ag034G3693800	Cg006G2226700
OG0008254	Ag034G3695400	Cg006G2225200
OG0008255	Ag034G3697100	Cg001G0161300
OG0008256	Ag034G3698400	Cg006G2222600
OG0008257	Ag034G3699800	Cg006G2221200
OG0008258	Ag034G3699900	Cg006G2221100
OG0008259	Ag034G3704400	Cg006G2217700
OG0008260	Ag034G3706400	Cg006G2216000
OG0008261	Ag034G3711300	Cg006G2213100
OG0008262	Ag034G3712300	Cg006G2212300
OG0008263	Ag034G3712700	Cg006G2212000
OG0008264	Ag034G3713100	Cg006G2211500
OG0008265	Ag034G3714200	Cg006G2211100
OG0008266	Ag034G3718800	Cg006G2208300
OG0008267	Ag034G3719800	Cg006G2208000
OG0008268	Ag034G3720900	Cg006G2206600
OG0008269	Ag034G3721000	Cg006G2206500
OG0008270	Ag034G3722400	Cg006G2205000
OG0008271	Ag034G3723400	Cg006G2204200
OG0008272	Ag034G3725300	Cg006G2202900
OG0008273	Ag034G3727500	Cg006G2201100
OG0008274	Ag034G3728100	Cg006G2200400
OG0008275	Ag034G3731300	Cg006G2197600
OG0008276	Ag034G3731500	Cg006G2197500
OG0008277	Ag034G3734300	Cg006G2194700
OG0008278	Ag034G3737600	Cg006G2192700
OG0008279	Ag034G3737900	Cg006G2192500
OG0008280	Ag034G3739400	Cg006G2191800
OG0008281	Ag034G3739800	Cg006G2191700
OG0008282	Ag034G3744800	Cg006G2187300
OG0008283	Ag034G3752500, Ag034G3752400	Cg006G2182600, Cg006G2182500
OG0008284	Ag034G3753700, Ag034G3753500	Cg006G2181600
OG0008285	Ag034G3757600	Cg006G2178300
OG0008286	Ag034G3757800	Cg006G2178100
OG0008287	Ag034G3758200	Cg006G2177700
OG0008288	Ag034G3760600	Cg006G2175900
OG0008289	Ag034G3763200	Cg006G2174000
OG0008290	Ag034G3764200	Cg006G2173100
OG0008292	Ag034G3772900	Cg003G0908800
OG0008293	Ag034G3775400	Cg006G2167600
OG0008294	Ag034G3776700	Cg006G2165900
OG0008295	Ag034G3778800	Cg006G2164200
OG0008296	Ag034G3780200	Cg006G2163400
OG0008297	Ag034G3780600	Cg006G2163100
OG0008298	Ag034G3780900	Cg006G2162900
OG0008299	Ag034G3782200	Cg006G2162000
OG0008300	Ag034G3782600	Cg006G2161600
OG0008301	Ag034G3783400	Cg006G2161400
OG0008302	Ag034G3784700	Cg006G2160800
OG0008303	Ag034G3787500	Cg006G2159700
OG0008304	Ag034G3791500	Cg006G2157200
OG0008305	Ag034G3793400	Cg001G0143600
OG0008306	Ag034G3799100	Cg006G2152800
OG0008307	Ag034G3800100	Cg006G2151800
OG0008308	Ag034G3806600	Cg006G2148900
OG0008309	Ag034G3806700	Cg006G2148600
OG0008310	Ag034G3807400	Cg003G0833200
OG0008311	Ag034G3812400	Cg006G2145700
OG0008312	Ag034G3815100	Cg006G2144500
OG0008313	Ag034G3815300	Cg006G2144200
OG0008314	Ag034G3817300	Cg006G2143300
OG0008315	Ag034G3823400	Cg006G2139300
OG0008316	Ag034G3824100	Cg006G2139000
OG0008317	Ag034G3824900	Cg006G2138500
OG0008318	Ag034G3825100	Cg006G2138300
OG0008319	Ag034G3828200	Cg006G2137300
OG0008320	Ag034G3835000	Cg006G2133600
OG0008321	Ag034G3835500	Cg006G2133200
OG0008322	Ag034G3835600	Cg006G2133100
OG0008323	Ag034G3838600	Cg006G2131400
OG0008324	Ag034G3841500	Cg006G2130100
OG0008325	Ag034G3845100	Cg006G2128100
OG0008326	Ag034G3853000	Cg006G2124000
OG0008327	Ag034G3853300	Cg006G2124500
OG0008328	Ag034G3856000	Cg006G2122400
OG0008329	Ag034G3860000	Cg006G2120600
OG0008330	Ag034G3863400	Cg006G2119600
OG0008331	Ag034G3863600	Cg006G2119500
OG0008332	Ag034G3865900, Ag034G3865800	Cg006G2118200
OG0008333	Ag034G3866500	Cg006G2117600
OG0008334	Ag034G3867400	Cg006G2117000
OG0008335	Ag034G3869100	Cg006G2115900
OG0008336	Ag034G3870400, Ag034G3870100, Ag034G3869900, Ag034G3869200, Ag034G3869600	Cg004G1312700
OG0008337	Ag034G3871200	Cg006G2115400
OG0008338	Ag034G3872500, Ag034G3881400	Cg006G2111000
OG0008339	Ag034G3874300	Cg006G2114400
OG0008341	Ag034G3877000	Cg006G2113300
OG0008342	Ag034G3877200	Cg006G2113100
OG0008343	Ag034G3879200	Cg006G2112300
OG0008344	Ag034G3883200	Cg006G2109500
OG0008345	Ag034G3883300	Cg006G2109400
OG0008346	Ag034G3891200	Cg006G2105700
OG0008347	Ag034G3900300	Cg006G2101800
OG0008348	Ag034G3905800	Cg006G2097200
OG0008349	Ag034G3907300	Cg006G2096200
OG0008350	Ag034G3928400	Cg007G2389600
OG0008351	Ag034G3929900	Cg006G2087800
OG0008352	Ag034G3940000	Cg006G2083500
OG0008353	Ag034G3942000	Cg006G2082900
OG0008354	Ag034G3942200	Cg006G2082700
OG0008355	Ag034G3943200	Cg006G2082000
OG0008356	Ag034G3943300	Cg006G2081900
OG0008357	Ag034G3948100	Cg006G2079400
OG0008358	Ag034G3948400	Cg006G2079100
OG0008359	Ag034G3949000	Cg006G2079000
OG0008360	Ag034G3955100	Cg006G2076400
OG0008361	Ag034G3957700	Cg006G2075400
OG0008362	Ag034G3957800	Cg006G2075300
OG0008363	Ag034G3958200	Cg006G2075000
OG0008364	Ag034G3961700	Cg006G2072300
OG0008365	Ag034G3968800	Cg006G2067600
OG0008366	Ag034G3970200	Cg006G2067000
OG0008367	Ag034G3970300	Cg006G2066900
OG0008368	Ag034G3972600	Cg006G2066300
OG0008369	Ag034G3975200	Cg006G2064600
OG0008370	Ag034G3978600	Cg006G2063000
OG0008371	Ag034G3980100	Cg006G2062300
OG0008372	Ag034G3985400	Cg006G2060100
OG0008373	Ag034G3987200	Cg006G2059300
OG0008374	Ag034G3989700	Cg006G2058100
OG0008375	Ag034G3995700	Cg006G2056000
OG0008376	Ag034G4001100	Cg006G2053500
OG0008377	Ag034G4003200	Cg006G2052300
OG0008378	Ag034G4004200	Cg006G2051900
OG0008379	Ag034G4006800	Cg006G2050900
OG0008380	Ag034G4006900	Cg006G2050800
OG0008381	Ag034G4008200	Cg006G2050100
OG0008382	Ag034G4009100	Cg006G2049600
OG0008383	Ag034G4011300	Cg006G2047700
OG0008384	Ag034G4014400	Cg006G2045900
OG0008385	Ag034G4019000	Cg006G2043000
OG0008386	Ag034G4034500	Cg006G2035900
OG0008387	Ag034G4035100	Cg003G0761800
OG0008388	Ag034G4036000	Cg006G2034800
OG0008389	Ag034G4040800	Cg007G2487200
OG0008390	Ag034G4043800	Cg007G2485400
OG0008391	Ag034G4046700	Cg007G2483900
OG0008392	Ag034G4047100	Cg007G2483600
OG0008393	Ag034G4048700	Cg007G2482600
OG0008394	Ag034G4049000	Cg007G2482200
OG0008395	Ag034G4051600	Cg007G2480800
OG0008396	Ag034G4051800	Cg007G2480500
OG0008397	Ag034G4054100	Cg007G2479500
OG0008399	Ag034G4064000	Cg007G2474300
OG0008400	Ag034G4064800	Cg007G2473600
OG0008401	Ag034G4069400, Ag016G2345600	Cg007G2472100
OG0008402	Ag034G4069800	Cg007G2471900
OG0008403	Ag052G4849600	Cg001G0162800
OG0008404	Ag052G4854500	Cg006G1942800, Cg002G0580600
OG0008405	Ag052G4857700	Cg006G1939300
OG0008406	Ag024G2861700, Ag024G2861500, Ag002G0091800, Ag002G0091400, Ag024G2858600	Cg007G2263800
OG0008407	Ag019G2542200, Ag002G0133900	Cg007G2270900
OG0008408	Ag019G2542100, Ag002G0134000	Cg007G2271000
OG0008409	Ag002G0134700	Cg007G2271100
OG0008410	Ag002G0155500	Cg007G2272300
OG0008411	Ag002G0164400	Cg007G2273900
OG0008412	Ag002G0176300	Cg006G2000800
OG0008413	Ag002G0181600	Cg007G2279900
OG0008414	Ag002G0197300	Cg006G1991100
OG0008415	Ag002G0197900	Cg007G2287100, Cg007G2287000
OG0008416	Ag002G0198600	Cg007G2287500, Cg007G2287400
OG0008417	Ag002G0199600	Cg007G2287800
OG0008418	Ag002G0214900	Cg007G2293600
OG0008420	Ag002G0236300	Cg007G2303800
OG0008421	Ag002G0244600	Cg007G2307800
OG0008422	Ag002G0251000	Cg007G2312600
OG0008423	Ag002G0251300	Cg007G2312800
OG0008424	Ag002G0255700	Cg007G2317100
OG0008425	Ag002G0259900	Cg007G2322200
OG0008426	Ag002G0264000	Cg007G2325100
OG0008427	Ag024G2882000	Cg006G2007700
OG0008428	Ag024G2884600	Cg007G2260900, Cg007G2261000
OG0008429	Ag024G2885400	Cg007G2260600
OG0008430	Ag024G2892000	Cg007G2259600
OG0008431	Ag024G2896200	Cg007G2258300
OG0008432	Ag024G2898900	Cg007G2256900, Cg003G0830600, Cg003G0878700
OG0008433	Ag016G2286000, Ag016G2285600	Cg008G2973400, Cg008G2973100
OG0008434	Ag016G2293700	Cg008G2974300
OG0008435	Ag016G2311900	Cg008G2978100
OG0008436	Ag016G2313100	Cg008G2978400
OG0008437	Ag016G2334000	Cg008G2986500
OG0008438	Ag016G2334300	Cg008G2986800
OG0008439	Ag016G2354600	Cg008G2946300
OG0008441	Ag016G2359700	Cg008G2943800
OG0008442	Ag016G2364200	Cg008G2942900
OG0008443	Ag016G2371900	Cg001G0192100
OG0008444	Ag016G2385800	Cg003G0737100, Cg003G0861200
OG0008445	Ag016G2390400	Cg003G0738200, Cg003G0859800
OG0008446	Ag016G2397100	Cg003G0739100, Cg003G0858700
OG0008447	Ag065G5127900	Cg001G0103800
OG0008448	Ag025G2909100	Cg001G0243300
OG0008449	Ag025G2909200	Cg001G0243200
OG0008450	Ag025G2922400	Cg006G1851900
OG0008451	Ag025G2924700	Cg006G1851500
OG0008452	Ag025G2931200	Cg006G1849900
OG0008453	Ag025G2943400	Cg006G1845400
OG0008454	Ag025G2945400	Cg006G1844400
OG0008455	Ag025G2965500	Cg006G1839700
OG0008456	Ag072G5255000	Cg007G2520000
OG0008457	Ag011G1049800	Cg001G0013500
OG0008458	Ag011G1054800	Cg001G0015400
OG0008459	Ag011G1059100	Cg001G0016800
OG0008460	Ag011G1060900	Cg001G0018200
OG0008461	Ag011G1064000	Cg001G0019600
OG0008462	Ag011G1067500	Cg001G0021600
OG0008463	Ag011G1069100	Cg001G0022600
OG0008464	Ag011G1070300	Cg001G0023400
OG0008465	Ag011G1072100	Cg001G0024300
OG0008466	Ag011G1072900, Ag011G1072800	Cg001G0024800
OG0008467	Ag011G1075800	Cg001G0025000
OG0008469	Ag011G1081000	Cg001G0028700
OG0008470	Ag011G1084600	Cg001G0030200
OG0008471	Ag011G1089400	Cg001G0031400
OG0008473	Ag011G1093800	Cg001G0033700
OG0008474	Ag011G1097000	Cg001G0035300
OG0008475	Ag011G1098800	Cg001G0036100
OG0008476	Ag011G1101300	Cg001G0037700
OG0008477	Ag011G1113000	Cg001G0040700
OG0008478	Ag011G1117500	Cg001G0044000
OG0008479	Ag011G1226700, Ag011G1123400	Cg001G0046200
OG0008480	Ag011G1126800	Cg001G0048200
OG0008481	Ag011G1130100	Cg001G0047700
OG0008483	Ag011G1144000	Cg001G0051500
OG0008484	Ag011G1146100	Cg001G0052700
OG0008485	Ag011G1150600	Cg001G0055000
OG0008486	Ag011G1150800	Cg001G0055200
OG0008487	Ag011G1153000	Cg001G0056500
OG0008488	Ag011G1160100	Cg001G0058900
OG0008489	Ag011G1164700	Cg001G0059700
OG0008490	Ag011G1169500	Cg001G0080500
OG0008491	Ag011G1169600	Cg001G0080400
OG0008492	Ag011G1169800	Cg001G0080300
OG0008493	Ag011G1170700	Cg001G0080100
OG0008494	Ag011G1176300	Cg001G0076700
OG0008495	Ag011G1181500	Cg001G0075200
OG0008496	Ag011G1187600	Cg001G0071800
OG0008497	Ag011G1190900	Cg001G0070600
OG0008498	Ag011G1192500	Cg001G0070100
OG0008500	Ag011G1198800, Ag011G1199200	Cg001G0067500
OG0008501	Ag011G1213300	Cg001G0063900
OG0008502	Ag011G1219800	Cg001G0061600
OG0008503	Ag011G1220300	Cg001G0061200
OG0008504	Ag011G1220600	Cg001G0061000
OG0008505	Ag011G1223800	Cg001G0080900
OG0008506	Ag011G1224000	Cg001G0081100
OG0008507	Ag011G1235400	Cg001G0084200
OG0008508	Ag011G1251300	Cg001G0088300
OG0008509	Ag011G1255600	Cg001G0089200
OG0008510	Ag011G1256200	Cg001G0089300
OG0008511	Ag011G1260100	Cg001G0090400
OG0008512	Ag011G1262100	Cg001G0091500
OG0008513	Ag011G1271100	Cg005G1743700
OG0008514	Ag064G5104400	Cg004G1308100
OG0008515	Ag064G5106800	Cg004G1309300
OG0008516	Ag064G5108400	Cg004G1309800
OG0008517	Ag064G5108500	Cg004G1309900
OG0008518	Ag064G5111600	Cg004G1312500
OG0008519	Ag018G2436600	Cg007G2496800
OG0008520	Ag018G2437800	Cg007G2495600
OG0008521	Ag018G2438700	Cg007G2495400
OG0008522	Ag018G2441400	Cg007G2493700
OG0008523	Ag018G2442900	Cg007G2492900
OG0008524	Ag018G2443500	Cg007G2492300
OG0008526	Ag018G2446100	Cg007G2491700
OG0008527	Ag018G2446200	Cg007G2491600
OG0008528	Ag018G2446800	Cg007G2491300
OG0008529	Ag018G2453600	Cg006G2033900
OG0008530	Ag018G2456200	Cg006G2032700
OG0008531	Ag018G2458200	Cg006G2031800
OG0008532	Ag018G2467100	Cg006G2024500
OG0008533	Ag018G2470000	Cg006G2023000
OG0008534	Ag018G2478400	Cg006G2016300
OG0008535	Ag018G2481200	Cg006G2014100
OG0008536	Ag018G2483500	Cg006G2002400
OG0008537	Ag019G2488800	Cg001G0158900
OG0008538	Ag019G2494800	Cg003G0711500, Cg014G3044300
OG0008539	Ag019G2502400	Cg003G0885700
OG0008540	Ag019G2505000	Cg014G3039800, Cg003G0715800
OG0008541	Ag019G2506200	Cg014G3039300, Cg003G0716300
OG0008542	Ag019G2507800	Cg014G3038900, Cg003G0716700
OG0008543	Ag019G2512300	Cg014G3037800, Cg003G0718200
OG0008544	Ag019G2517100	Cg014G3046400, Cg003G0709400
OG0008545	Ag019G2517700	Cg003G0708900, Cg014G3046900
OG0008546	Ag019G2517900	Cg003G0708700, Cg014G3047100
OG0008547	Ag019G2525800	Cg003G0706300, Cg014G3049200
OG0008548	Ag019G2529200	Cg003G0704900, Cg014G3050700
OG0008549	Ag019G2530400	Cg014G3051700, Cg003G0703900
OG0008550	Ag019G2532700	Cg003G0702600, Cg014G3053400
OG0008551	Ag019G2534100, Ag019G2548200, Ag019G2539700	Cg001G0137000
OG0008552	Ag019G2551500	Cg005G1778500
OG0008553	Ag010G0982800	Cg006G2005000
OG0008554	Ag010G0984700	Cg006G2009200
OG0008555	Ag010G0987000	Cg006G2011200
OG0008556	Ag010G0988100	Cg006G2011700
OG0008557	Ag010G0988200	Cg006G2011800
OG0008558	Ag010G0992000	Cg001G0138200
OG0008559	Ag010G1004500	Cg001G0133500
OG0008560	Ag010G1007000	Cg001G0129100
OG0008561	Ag010G1007200	Cg001G0129200
OG0008562	Ag010G1009900	Cg001G0128400
OG0008563	Ag010G1013600	Cg001G0127000
OG0008564	Ag010G1014200	Cg001G0126500
OG0008565	Ag010G1017500	Cg001G0123500
OG0008566	Ag010G1019200	Cg006G2017400
OG0008567	Ag010G1019500	Cg001G0122600
OG0008568	Ag010G1019900	Cg001G0122400
OG0008569	Ag010G1020800	Cg001G0122300
OG0008570	Ag010G1021100	Cg001G0122000
OG0008571	Ag010G1024800	Cg001G0118700
OG0008649	Ag046G4526800, Ag047G4537900	Cg001G0098500
OG0008650	Ag047G4539700, Ag046G4528800	Cg001G0098200
OG0008651	Ag033G3503300, Ag093G5463100, Ag033G3503500, Ag093G5463200	Cg001G0173700
OG0008652	Ag093G5464000	Cg001G0174000
OG0008653	Ag055G4902400	Cg002G0562700
OG0008654	Ag055G4903200	Cg002G0560100
OG0008655	Ag055G4912900	Cg002G0541800
OG0008656	Ag055G4913500	Cg002G0542100
OG0008657	Ag055G4914800	Cg006G2159600
OG0008658	Ag055G4917900	Cg002G0542900
OG0008659	Ag055G4924700	Cg002G0547300
OG0008660	Ag055G4927900, Ag013G1488500	Cg002G0546200
OG0008661	Ag055G4929800	Cg002G0545600
OG0008662	Ag074G5266300, Ag035G4082500	Cg002G0697200
OG0008663	Ag074G5276500	Cg002G0689500
OG0008664	Ag005G0786200	Cg001G0376800
OG0008665	Ag013G1341300	Cg008G2745300
OG0008666	Ag013G1345300	Cg008G2742500
OG0008667	Ag013G1346000	Cg008G2742400
OG0008668	Ag013G1355500	Cg008G2740700, Cg008G2740600
OG0008669	Ag019G2542800, Ag013G1357200	Cg004G1195100
OG0008670	Ag013G1368500	Cg008G2736600
OG0008671	Ag013G1380400	Cg008G2731600
OG0008672	Ag013G1380500	Cg008G2731500
OG0008673	Ag013G1382200	Cg008G2731000
OG0008674	Ag013G1382500	Cg008G2730800
OG0008675	Ag013G1382700	Cg008G2730600
OG0008676	Ag013G1383300	Cg008G2730200
OG0008677	Ag013G1386800	Cg008G2729000
OG0008678	Ag013G1391500	Cg003G0837300
OG0008679	Ag013G1392600, Ag003G0341200	Cg005G1484200
OG0008680	Ag013G1394600	Cg008G2726600
OG0008681	Ag013G1395900	Cg008G2725900
OG0008682	Ag013G1396500	Cg008G2725500
OG0008683	Ag013G1400800	Cg008G2724000
OG0008684	Ag013G1404900	Cg008G2722500
OG0008685	Ag013G1405300	Cg008G2722300
OG0008686	Ag013G1405500	Cg008G2722200
OG0008687	Ag013G1408800, Ag029G3123900	Cg004G1351100
OG0008688	Ag013G1409100	Cg008G2720700
OG0008689	Ag013G1410000	Cg008G2720400
OG0008691	Ag013G1418300	Cg008G2717100
OG0008692	Ag013G1424500, Ag013G1669600	Cg005G1604400
OG0008693	Ag013G1424700	Cg008G2714500
OG0008694	Ag013G1438100	Cg006G2217800
OG0008695	Ag013G1443600, Ag014G2011700	Cg004G1218500
OG0008696	Ag013G1449400	Cg008G2706500
OG0008697	Ag013G1450800, Ag013G1450900	Cg008G2705800
OG0008698	Ag013G1455400	Cg008G2702900
OG0008699	Ag013G1455900	Cg008G2702400
OG0008700	Ag013G1461300, Ag004G0740400	Cg003G0943300
OG0008701	Ag013G1462500	Cg008G2700400
OG0008702	Ag013G1464000	Cg008G2699300
OG0008703	Ag013G1468700	Cg008G2697400
OG0008704	Ag013G1469900	Cg008G2696800
OG0008705	Ag013G1476100	Cg008G2695200
OG0008706	Ag068G5230600, Ag013G1476200	Cg008G2695100
OG0008707	Ag013G1477700	Cg008G2694700
OG0008708	Ag013G1478500	Cg008G2694200
OG0008709	Ag013G1478900	Cg008G2694100
OG0008710	Ag013G1485000, Ag013G1484900	Cg008G2691700
OG0008711	Ag052G4837500, Ag013G1485500	Cg008G2691400
OG0008712	Ag013G1486900	Cg008G2690200
OG0008713	Ag013G1487000	Cg008G2690100
OG0008714	Ag013G1487900	Cg008G2689600
OG0008715	Ag013G1489000	Cg008G2688700
OG0008716	Ag013G1491400	Cg008G2686900
OG0008717	Ag013G1494000	Cg008G2686700
OG0008718	Ag013G1495100	Cg008G2686200
OG0008719	Ag013G1495200	Cg008G2686100
OG0008720	Ag013G1495800	Cg008G2685600
OG0008721	Ag013G1500500	Cg008G2682600
OG0008722	Ag013G1505600	Cg008G2680300
OG0008724	Ag013G1511200	Cg008G2678600
OG0008725	Ag013G1513600	Cg008G2677400
OG0008726	Ag013G1513700	Cg008G2677300
OG0008727	Ag013G1518900	Cg008G2674500
OG0008728	Ag013G1520300	Cg008G2673900
OG0008729	Ag013G1523900	Cg008G2672200
OG0008730	Ag013G1529700	Cg008G2668400
OG0008731	Ag013G1532000	Cg008G2667200
OG0008732	Ag013G1536800	Cg008G2665700
OG0008733	Ag013G1540700	Cg008G2663700
OG0008734	Ag013G1547200	Cg008G2660600
OG0008735	Ag013G1547600	Cg008G2660400
OG0008736	Ag013G1548400	Cg008G2659700
OG0008737	Ag013G1551900	Cg008G2658200
OG0008738	Ag013G1552400	Cg008G2657900
OG0008739	Ag042G4406400, Ag013G1553500	Cg002G0639000
OG0008740	Ag013G1554900	Cg003G0830100, Cg003G0878200
OG0008741	Ag013G1555900	Cg008G2656200
OG0008742	Ag013G1559400	Cg008G2654100
OG0008743	Ag013G1561600	Cg008G2652400
OG0008744	Ag013G1562900	Cg008G2651200
OG0008745	Ag013G1563200	Cg008G2650900
OG0008746	Ag013G1564900	Cg008G2649900
OG0008747	Ag013G1568500	Cg008G2648100
OG0008748	Ag013G1570800	Cg003G0726800, Cg003G0871100
OG0008749	Ag013G1571000	Cg003G0870900, Cg003G0727000
OG0008750	Ag013G1573900	Cg003G0868500, Cg003G0729700
OG0008751	Ag013G1574000	Cg003G0868400, Cg003G0729800
OG0008752	Ag013G1576400	Cg003G0866900, Cg003G0731400
OG0008753	Ag013G1578100	Cg001G0152900
OG0008754	Ag013G1578400	Cg003G0891700
OG0008755	Ag013G1580200	Cg001G0154900
OG0008757	Ag019G2514900	Cg014G3045400, Cg003G0710300
OG0008758	Ag013G1584200	Cg005G1691300
OG0008759	Ag013G1584600	Cg005G1689600
OG0008760	Ag013G1586500	Cg005G1685000
OG0008761	Ag013G1587400	Cg005G1683200
