Orthogroup	Alyssum_gmelinii	Raphanus_sativus
OG0008765	Ag013G1593600	XP_018444681.1, XP_018475315.1
OG0008766	Ag013G1596200	XP_018467342.1, XP_018482446.1
OG0008768	Ag013G1597400, Ag013G1597300	XP_018437221.1
OG0008769	Ag013G1598000	XP_018434283.1
OG0008770	Ag013G1598200	XP_018485223.1
OG0008771	Ag013G1598900	XP_018440495.1
OG0008772	Ag013G1600200	XP_018439174.1, XP_018483664.1
OG0008773	Ag013G1601700	XP_018438526.1
OG0008774	Ag013G1602000	XP_018477635.1, XP_018439131.1
OG0008775	Ag013G1602100	XP_018477058.1, XP_018441946.1
OG0008776	Ag013G1605200	XP_018484410.1, XP_018441101.1
OG0008777	Ag013G1605900	XP_018436823.1, XP_018436809.1
OG0008778	Ag013G1607700	XP_018447541.1
OG0008779	Ag013G1608400	XP_018480655.1, XP_018439012.1
OG0008780	Ag013G1610200	XP_018438626.1, XP_018478543.1
OG0008781	Ag013G1610300	XP_018463081.1, XP_018435221.1, XP_018481473.1
OG0008782	Ag013G1610400, Ag023G2845300	XP_018485169.1
OG0008783	Ag013G1611400	XP_018481048.1, XP_018465245.1
OG0008784	Ag013G1611500	XP_018436847.1, XP_018479834.1
OG0008785	Ag013G1612300	XP_018434542.1, XP_018466231.1, XP_018483579.1
OG0008786	Ag013G1613800	XP_018477386.1, XP_018434838.1
OG0008787	Ag013G1619000	XP_018433075.1, XP_018476483.1
OG0008788	Ag013G1619100	XP_018478075.1, XP_018478123.1
OG0008789	Ag013G1625100	XP_018434690.1, XP_018484445.1
OG0008790	Ag013G1625600	XP_018440851.1, XP_018463205.1
OG0008791	Ag013G1626100, Ag026G2995800, Ag013G1626300	XP_018482747.1
OG0008792	Ag013G1630700	XP_018464983.1, XP_018481557.1, XP_018438152.1
OG0008793	Ag013G1633100	XP_018434506.1
OG0008794	Ag013G1634300	XP_018465115.1, XP_018436294.1
OG0008795	Ag013G1636000	XP_018441739.1
OG0008796	Ag013G1636200	XP_018477578.1, XP_018472872.1
OG0008797	Ag013G1638000	XP_018483164.1
OG0008798	Ag013G1642300	XP_018472758.1, XP_018477468.1
OG0008799	Ag013G1642800	XP_018475282.1
OG0008800	Ag013G1642900	XP_018478693.1, XP_018463675.1, XP_018472978.1
OG0008801	Ag013G1643900	XP_018477747.1, XP_018479855.1, XP_018482266.1
OG0008802	Ag013G1644900	XP_018480332.1, XP_018460850.1, XP_018439031.1
OG0008803	Ag013G1645200	XP_018439028.1, XP_018483903.1
OG0008804	Ag013G1646300	XP_018458220.1, XP_018472816.1, XP_018437316.1
OG0008805	Ag013G1647100	XP_018480398.1, XP_018476196.1
OG0008806	Ag013G1652600	XP_018483212.1, XP_018478873.1
OG0008807	Ag013G1653400	XP_018439591.1, XP_018484851.1
OG0008809	Ag013G1659200	XP_018439636.1
OG0008810	Ag013G1661300	XP_018480813.1, XP_018434837.1
OG0008811	Ag013G1663700	XP_018438654.1
OG0008812	Ag013G1665700	XP_018451856.1
OG0008813	Ag058G4978800, Ag006G0803700, Ag083G5411400, Ag001G0001500	XP_018436333.1
OG0008814	Ag013G1669100	XP_018484313.1, XP_018462411.1
OG0008815	Ag013G1672400	XP_018485333.1, XP_018480781.1
OG0008816	Ag013G1673300	XP_018477108.1, XP_018476898.1
OG0008817	Ag013G1674200	XP_018473333.1
OG0008818	Ag013G1674400	XP_018484564.1, XP_018438570.1
OG0008819	Ag013G1674700	XP_018482114.1, XP_018436340.1, XP_018436339.1
OG0008820	Ag013G1675200	XP_018433660.1, XP_018477163.1
OG0008821	Ag013G1676100	XP_018440565.1, XP_018483890.1
OG0008822	Ag013G1679300	XP_018482183.1, XP_018455078.1
OG0008823	Ag013G1680700	XP_018455115.1, XP_018467064.1, XP_018479551.1
OG0008824	Ag013G1682300	XP_018434668.1
OG0008825	Ag013G1683300	XP_018457639.1
OG0008826	Ag013G1683500	XP_018434402.1
OG0008827	Ag013G1688200	XP_018472309.1
OG0008828	Ag013G1689500	XP_018464348.1, XP_018481822.1, XP_018455754.1
OG0008829	Ag013G1691000	XP_018455555.1
OG0008830	Ag013G1693100	XP_018456800.1, XP_018456576.1
OG0008831	Ag013G1693300	XP_018467747.1, XP_018467443.1, XP_018479104.1
OG0008832	Ag013G1694800	XP_018477679.1, XP_018466508.1
OG0008833	Ag013G1701800	XP_018480699.1
OG0008834	Ag013G1702000	XP_018493604.1, XP_018447339.1
OG0008835	Ag013G1702700	XP_018485795.1
OG0008836	Ag013G1703700	XP_018486470.1
OG0008837	Ag013G1704400	XP_018490980.1
OG0008838	Ag013G1704800	XP_018440459.1
OG0008839	Ag013G1708800	XP_018442646.1, XP_018441332.1, XP_018451413.1
OG0008840	Ag013G1710400	XP_018461639.1, XP_018447907.1
OG0008841	Ag013G1711800	XP_018458292.1, XP_018447566.1
OG0008842	Ag013G1713000	XP_018447257.1, XP_018435909.1
OG0008843	Ag013G1714400	XP_018432972.1, XP_018440813.1
OG0008844	Ag013G1717200	XP_018459365.1
OG0008845	Ag013G1718700	XP_018488490.1
OG0008846	Ag013G1719600	XP_018490375.1, XP_018489204.1
OG0008847	Ag013G1721200	XP_018493264.1
OG0008848	Ag013G1726200	XP_018460110.1, XP_018485375.1
OG0008849	Ag013G1728600	XP_018442517.1
OG0008850	Ag013G1728700	XP_018489627.1, XP_018442510.1
OG0008851	Ag013G1729300	XP_018465829.1, XP_018479188.1
OG0008852	Ag013G1734100	XP_018451056.1, XP_018490168.1
OG0008853	Ag013G1734900	XP_018455277.1
OG0008854	Ag013G1735700	XP_018434497.1
OG0008855	Ag013G1738000	XP_018487825.1, XP_018487824.1
OG0008856	Ag013G1740300	XP_018434046.1
OG0008857	Ag013G1743700	XP_018435097.1, XP_018450596.1, XP_018450593.1
OG0008858	Ag013G1748100	XP_018491946.1, XP_018490768.1
OG0008859	Ag013G1748400	XP_018490686.1, XP_018492146.1
OG0008860	Ag013G1749800, Ag013G1749000	XP_018459809.1, XP_018457460.1
OG0008861	Ag013G1751600	XP_018442661.1, XP_018491733.1
OG0008862	Ag013G1752500	XP_018459609.1, XP_018449967.1
OG0008863	Ag013G1753000	XP_018452810.1, XP_018466728.1
OG0008864	Ag013G1753400	XP_018451743.1, XP_018458994.1
OG0008865	Ag013G1755900	XP_018490850.1, XP_018487752.1
OG0008866	Ag013G1756700	XP_018486171.1, XP_018486776.1
OG0008867	Ag013G1757900	XP_018458018.1, XP_018462252.1
OG0008868	Ag013G1759000	XP_018447458.1, XP_018448600.1
OG0008869	Ag013G1761900	XP_018476340.1
OG0008870	Ag013G1763500	XP_018442639.1
OG0008871	Ag013G1767100	XP_018465889.1
OG0008872	Ag013G1769500	XP_018469060.1
OG0008873	Ag013G1769600	XP_018482276.1, XP_018482236.1
OG0008874	Ag062G5051300	XP_018483485.1
OG0008876	Ag062G5061100	XP_018463737.1, XP_018478531.1
OG0008877	Ag062G5063100, Ag014G1964100, Ag031G3193100	XP_018491271.1
OG0008878	Ag004G0417500	XP_018433626.1
OG0008879	Ag034G3843700, Ag004G0418000	XP_018438310.1
OG0008880	Ag004G0418200	XP_018437710.1, XP_018455406.1
OG0008881	Ag004G0420000	XP_018454481.1, XP_018434420.1
OG0008882	Ag004G0420200	XP_018440045.1, XP_018456928.1
OG0008883	Ag004G0420400	XP_018454825.1, XP_018440048.1
OG0008884	Ag004G0420900	XP_018441511.1, XP_018457362.1
OG0008885	Ag004G0421900	XP_018464181.1
OG0008886	Ag004G0423900	XP_018440392.1
OG0008887	Ag004G0424300	XP_018441631.1, XP_018441627.1
OG0008888	Ag004G0426700	XP_018441424.1, XP_018491145.1
OG0008889	Ag004G0427500	XP_018436762.1, XP_018464316.1
OG0008890	Ag004G0429500	XP_018438004.1, XP_018489567.1
OG0008891	Ag004G0433000	XP_018433770.1, XP_018485736.1
OG0008892	Ag004G0433400	XP_018485684.1, XP_018441881.1, XP_018441728.1
OG0008893	Ag004G0435000	XP_018488455.1, XP_018488456.1, XP_018488457.1
OG0008894	Ag004G0440200	XP_018441304.1, XP_018492162.1
OG0008895	Ag004G0441600	XP_018487173.1, XP_018434519.1
OG0008896	Ag004G0441900	XP_018490252.1, XP_018438565.1, XP_018438564.1
OG0008897	Ag004G0442100	XP_018493354.1
OG0008898	Ag004G0443900	XP_018439353.1, XP_018432836.1
OG0008899	Ag004G0445600	XP_018432774.1
OG0008900	Ag004G0447300	XP_018491640.1, XP_018438774.1, XP_018458210.1
OG0008901	Ag004G0450000	XP_018492866.1, XP_018457903.1
OG0008902	Ag004G0454500	XP_018486094.1, XP_018456186.1
OG0008903	Ag014G1994500, Ag004G0456100	XP_018459912.1, XP_018436528.1
OG0008904	Ag004G0457900, Ag004G0458100	XP_018488474.1, XP_018466442.1
OG0008905	Ag004G0460200	XP_018440153.1, XP_018493330.1
OG0008906	Ag004G0461200	XP_018452249.1, XP_018454214.1, XP_018493305.1
OG0008907	Ag004G0462200	XP_018439401.1, XP_018491027.1
OG0008908	Ag004G0465000	XP_018433901.1, XP_018433905.1
OG0008909	Ag004G0467700	XP_018485632.1, XP_018462986.1
OG0008910	Ag004G0470600	XP_018490841.1, XP_018458209.1
OG0008911	Ag004G0471700	XP_018456791.1, XP_018491957.1
OG0008912	Ag004G0476200	XP_018452806.1, XP_018489469.1
OG0008913	Ag004G0477200	XP_018489318.1, XP_018489323.1
OG0008914	Ag004G0478400	XP_018492922.1, XP_018493014.1
OG0008915	Ag004G0479000	XP_018485869.1, XP_018485848.1
OG0008916	Ag004G0480200	XP_018432707.1
OG0008917	Ag004G0482100	XP_018466422.1, XP_018458217.1
OG0008918	Ag004G0482800	XP_018434107.1, XP_018492002.1
OG0008919	Ag004G0484100	XP_018489917.1, XP_018435574.1
OG0008920	Ag004G0486000	XP_018488922.1, XP_018454600.1
OG0008921	Ag004G0486400	XP_018436780.1, XP_018487329.1
OG0008923	Ag004G0489300	XP_018491726.1, XP_018486705.1
OG0008924	Ag004G0489600	XP_018439791.1
OG0008925	Ag004G0490000	XP_018433888.1, XP_018492793.1
OG0008926	Ag004G0492000	XP_018489569.1, XP_018463061.1, XP_018437915.1
OG0008927	Ag004G0493500	XP_018486621.1, XP_018454086.1
OG0008928	Ag004G0498200	XP_018480616.1, XP_018460654.1
OG0008929	Ag004G0503200	XP_018433050.1, XP_018457005.1
OG0008930	Ag004G0509800	XP_018485076.1, XP_018461634.1
OG0008931	Ag004G0511100	XP_018440124.1, XP_018484083.1, XP_018482843.1
OG0008932	Ag004G0511700	XP_018482854.1, XP_018480399.1
OG0008933	Ag004G0512900	XP_018484127.1, XP_018484143.1
OG0008934	Ag004G0513200	XP_018484739.1, XP_018484706.1, XP_018434446.1
OG0008935	Ag004G0515500	XP_018439794.1, XP_018463632.1
OG0008936	Ag004G0515800	XP_018452357.1, XP_018483909.1
OG0008937	Ag004G0516500	XP_018457963.1, XP_018464960.1, XP_018479286.1
OG0008938	Ag004G0521100	XP_018478710.1, XP_018438575.1
OG0008939	Ag004G0526200	XP_018435000.1, XP_018464993.1, XP_018482937.1
OG0008940	Ag004G0528800	XP_018477405.1, XP_018452102.1
OG0008941	Ag004G0529200	XP_018454063.1, XP_018454064.1, XP_018481771.1
OG0008942	Ag004G0532200	XP_018480900.1, XP_018439342.1
OG0008943	Ag004G0532600	XP_018438077.1, XP_018482987.1
OG0008944	Ag004G0533500	XP_018482676.1, XP_018454061.1, XP_018454059.1
OG0008945	Ag004G0536500	XP_018485056.1, XP_018456521.1
OG0008946	Ag004G0536700	XP_018477215.1
OG0008947	Ag004G0539100	XP_018433495.1, XP_018452277.1
OG0008948	Ag004G0539300	XP_018462254.1, XP_018437510.1
OG0008949	Ag004G0540500	XP_018433976.1, XP_018455992.1
OG0008950	Ag004G0541800	XP_018483724.1, XP_018434672.1
OG0008951	Ag002G0174300, Ag004G0547300	XP_018456150.1, XP_018456153.1, XP_018477256.1
OG0008952	Ag004G0548100	XP_018455019.1, XP_018481109.1
OG0008953	Ag004G0552100	XP_018454624.1, XP_018454625.1
OG0008954	Ag004G0554500	XP_018444667.1, XP_018469314.1
OG0008955	Ag004G0555400	XP_018444723.1, XP_018468837.1
OG0008956	Ag004G0555900	XP_018444810.1
OG0008957	Ag004G0556000	XP_018472075.1, XP_018472675.1
OG0008958	Ag004G0556100	XP_018450675.1, XP_018465959.1, XP_018443191.1
OG0008959	Ag004G0556500	XP_018455607.1
OG0008960	Ag004G0557000	XP_018470146.1, XP_018445418.1
OG0008961	Ag004G0557100	XP_018466707.1, XP_018459327.1, XP_018445417.1
OG0008962	Ag004G0557200	XP_018445416.1, XP_018475097.1, XP_018465862.1
OG0008963	Ag004G0559100	XP_018444093.1, XP_018468335.1
OG0008964	Ag004G0559900	XP_018453283.1, XP_018443012.1
OG0008965	Ag004G0564400	XP_018456754.1, XP_018470185.1
OG0008966	Ag004G0564800	XP_018443907.1, XP_018474705.1, XP_018474712.1, XP_018474710.1
OG0008967	Ag004G0565600	XP_018471736.1, XP_018444982.1
OG0008968	Ag004G0566300	XP_018471855.1, XP_018471898.1, XP_018444980.1
OG0008969	Ag004G0570600	XP_018468089.1, XP_018445734.1
OG0008970	Ag004G0573100	XP_018446969.1, XP_018472164.1
OG0008971	Ag004G0576900	XP_018445792.1
OG0008972	Ag004G0577100	XP_018474363.1, XP_018461950.1
OG0008973	Ag004G0580400	XP_018445024.1, XP_018471862.1
OG0008974	Ag004G0580800	XP_018476559.1, XP_018442963.1
OG0008975	Ag004G0581500	XP_018442473.1, XP_018475141.1
OG0008976	Ag004G0581900	XP_018446289.1
OG0008977	Ag004G0583800	XP_018456861.1, XP_018476488.1
OG0008978	Ag004G0585500	XP_018476770.1, XP_018445220.1
OG0008979	Ag004G0589300	XP_018445777.1, XP_018444834.1
OG0008980	Ag004G0594000	XP_018471141.1, XP_018447001.1, XP_018447010.1
OG0008981	Ag004G0594500	XP_018468330.1, XP_018444164.1
OG0008982	Ag004G0598600	XP_018462068.1, XP_018442131.1, XP_018472271.1, XP_018472238.1
OG0008983	Ag004G0601300	XP_018474795.1
OG0008984	Ag004G0602600	XP_018442414.1, XP_018449762.1
OG0008985	Ag004G0610200	XP_018445032.1, XP_018468741.1
OG0008986	Ag004G0612400	XP_018445383.1, XP_018469248.1
OG0008987	Ag004G0620900	XP_018442972.1, XP_018474569.1
OG0008988	Ag004G0622700	XP_018472844.1, XP_018446138.1
OG0008989	Ag004G0629800	XP_018451651.1, XP_018462478.1
OG0008990	Ag004G0630100	XP_018462617.1, XP_018457487.1
OG0008991	Ag004G0632800	XP_018452857.1, XP_018468195.1
OG0008992	Ag004G0633200	XP_018452970.1
OG0008993	Ag004G0634400	XP_018454805.1, XP_018469073.1
OG0008994	Ag004G0650800	XP_018453314.1
OG0008995	Ag004G0651400, Ag022G2751700	XP_018466463.1
OG0008996	Ag004G0653500	XP_018452132.1, XP_018452673.1, XP_018469410.1
OG0008997	Ag004G0655200	XP_018469411.1
OG0008998	Ag004G0655800	XP_018453045.1
OG0008999	Ag004G0662800	XP_018456455.1
OG0009000	Ag004G0666400	XP_018456688.1, XP_018473720.1, XP_018476616.1
OG0009001	Ag004G0668600	XP_018470319.1, XP_018470320.1
OG0009002	Ag004G0670500	XP_018467917.1, XP_018456807.1
OG0009003	Ag004G0672500, Ag034G3993000	XP_018433286.1
OG0009004	Ag004G0672700	XP_018476124.1, XP_018455650.1
OG0009005	Ag004G0676800	XP_018455602.1
OG0009006	Ag004G0677800	XP_018469194.1, XP_018456351.1, XP_018464322.1
OG0009007	Ag004G0682500	XP_018475497.1, XP_018469355.1
OG0009008	Ag004G0686200	XP_018454937.1, XP_018458364.1, XP_018462723.1
OG0009009	Ag004G0692300	XP_018446091.1
OG0009010	Ag004G0693700	XP_018454336.1, XP_018454339.1
OG0009011	Ag004G0694000, Ag027G3038500	XP_018476308.1
OG0009012	Ag004G0695600	XP_018456371.1, XP_018469553.1, XP_018469555.1
OG0009013	Ag004G0696000	XP_018457546.1, XP_018455061.1
OG0009014	Ag004G0696400	XP_018454287.1
OG0009015	Ag004G0703000	XP_018471840.1
OG0009016	Ag004G0703600	XP_018454802.1, XP_018468471.1
OG0009017	Ag004G0706500	XP_018475441.1, XP_018455552.1
OG0009018	Ag004G0707300	XP_018453193.1, XP_018473565.1
OG0009019	Ag004G0709500	XP_018457772.1, XP_018471294.1
OG0009020	Ag004G0710400	XP_018452826.1, XP_018473226.1
OG0009021	Ag004G0712200	XP_018454629.1, XP_018454426.1
OG0009022	Ag004G0712600	XP_018474769.1
OG0009023	Ag004G0720100	XP_018476128.1, XP_018457845.1
OG0009024	Ag004G0720300	XP_018472650.1, XP_018452156.1
OG0009025	Ag004G0723000	XP_018453565.1, XP_018456318.1
OG0009026	Ag004G0724000	XP_018476760.1
OG0009027	Ag004G0730800	XP_018475719.1, XP_018454378.1
OG0009028	Ag004G0731200	XP_018457032.1
OG0009029	Ag004G0733000	XP_018475843.1
OG0009030	Ag004G0736500	XP_018474678.1, XP_018455214.1, XP_018465775.1
OG0009031	Ag004G0736900	XP_018456864.1, XP_018452720.1
OG0009032	Ag004G0739200	XP_018453584.1, XP_018464717.1
OG0009034	Ag004G0745600	XP_018456110.1, XP_018476535.1
OG0009035	Ag004G0746200	XP_018468937.1, XP_018457192.1
OG0009036	Ag004G0746400	XP_018457194.1
OG0009037	Ag004G0748700	XP_018456101.1
OG0009038	Ag004G0750400	XP_018474680.1, XP_018454601.1
OG0009039	Ag004G0759000	XP_018489631.1, XP_018437229.1
OG0009040	Ag004G0764100	XP_018434705.1, XP_018464417.1
OG0009041	Ag004G0764300	XP_018471558.1
OG0009042	Ag004G0768200	XP_018488870.1, XP_018437241.1
OG0009043	Ag011G1241200, Ag004G0768900	XP_018433166.1
OG0009044	Ag004G0772100	XP_018469690.1, XP_018469645.1
OG0009045	Ag004G0775200	XP_018483135.1
OG0009046	Ag004G0780500, Ag020G2557300	XP_018485016.1, XP_018473554.1
OG0009047	Ag020G2555900, Ag004G0782600	XP_018471058.1, XP_018483734.1
OG0009048	Ag022G2631500	XP_018466566.1
OG0009049	Ag022G2651000	XP_018460629.1, XP_018454879.1
OG0009050	Ag022G2652300	XP_018480417.1
OG0009051	Ag022G2654000	XP_018444950.1, XP_018444951.1, XP_018469037.1
OG0009052	Ag022G2660700	XP_018448631.1
OG0009053	Ag024G2896300, Ag022G2667800, Ag016G2310000	XP_018456815.1, XP_018456801.1
OG0009054	Ag022G2674900	XP_018442210.1, XP_018472625.1
OG0009055	Ag022G2679200	XP_018469752.1
OG0009056	Ag022G2683500	XP_018442513.1
OG0009057	Ag022G2685100, Ag022G2685200, Ag002G0169300	XP_018446389.1
OG0009058	Ag022G2689200	XP_018474871.1, XP_018443140.1
OG0009059	Ag022G2690000	XP_018475101.1, XP_018445235.1
OG0009060	Ag060G5009800, Ag022G2693900	XP_018476744.1
OG0009061	Ag022G2694000, Ag060G5010000	XP_018469952.1
OG0009062	Ag022G2695100	XP_018485090.1, XP_018490216.1
OG0009063	Ag022G2697400	XP_018475593.1, XP_018443416.1
OG0009064	Ag022G2700700	XP_018442950.1
OG0009065	Ag022G2702800	XP_018442986.1
OG0009066	Ag022G2702900	XP_018474722.1, XP_018457123.1
OG0009067	Ag022G2707400, Ag022G2707000	XP_018469689.1, XP_018444894.1
OG0009068	Ag022G2708700	XP_018445049.1, XP_018470179.1
OG0009069	Ag022G2710000	XP_018471748.1, XP_018471745.1
OG0009070	Ag022G2713500	XP_018476515.1, XP_018473074.1
OG0009071	Ag022G2714300	XP_018453053.1, XP_018444276.1, XP_018444273.1
OG0009072	Ag022G2716100	XP_018443402.1, XP_018443401.1
OG0009073	Ag022G2718700	XP_018476086.1, XP_018446252.1
OG0009074	Ag022G2718800	XP_018476085.1, XP_018446251.1
OG0009075	Ag022G2720100, Ag002G0158700	XP_018480404.1
OG0009076	Ag022G2720900	XP_018443396.1, XP_018475362.1
OG0009077	Ag022G2722700	XP_018457550.1, XP_018446691.1
OG0009078	Ag022G2723300	XP_018468135.1, XP_018473672.1
OG0009079	Ag022G2725700	XP_018476123.1
OG0009080	Ag022G2732900	XP_018445924.1
OG0009081	Ag022G2734900	XP_018442411.1, XP_018472819.1
OG0009082	Ag022G2737100, Ag003G0318300	XP_018442673.1
OG0009083	Ag022G2738300	XP_018454718.1, XP_018451412.1, XP_018442441.1
OG0009084	Ag022G2739000	XP_018456699.1
OG0009085	Ag022G2741900	XP_018445681.1
OG0009086	Ag022G2742900	XP_018445902.1, XP_018472100.1
OG0009087	Ag022G2744200	XP_018456357.1, XP_018474622.1
OG0009088	Ag022G2745200	XP_018445249.1, XP_018474964.1
OG0009089	Ag022G2745600	XP_018446344.1, XP_018476689.1
OG0009090	Ag022G2746200	XP_018476449.1, XP_018445489.1
OG0009091	Ag015G2212700, Ag022G2748100	XP_018473089.1
OG0009092	Ag022G2748900	XP_018472951.1, XP_018442854.1
OG0009093	Ag022G2752400	XP_018446036.1, XP_018466945.1
OG0009094	Ag022G2752600	XP_018468322.1, XP_018446037.1
OG0009095	Ag022G2756600	XP_018463486.1, XP_018453959.1, XP_018442461.1
OG0009096	Ag022G2758400	XP_018442573.1, XP_018473261.1
OG0009097	Ag022G2760100	XP_018458101.1, XP_018473444.1
OG0009098	Ag022G2766700	XP_018470055.1, XP_018476070.1
OG0009100	Ag022G2772700	XP_018452984.1
OG0009101	Ag022G2774100	XP_018474354.1, XP_018474352.1
OG0009102	Ag022G2777300	XP_018442790.1, XP_018469548.1
OG0009103	Ag022G2778400	XP_018472604.1
OG0009104	Ag022G2781400	XP_018446984.1, XP_018443160.1
OG0009105	Ag022G2790300	XP_018474416.1
OG0009106	Ag022G2791000	XP_018474424.1
OG0009107	Ag022G2791800	XP_018470017.1, XP_018470016.1, XP_018444087.1
OG0009108	Ag022G2792900	XP_018474430.1
OG0009109	Ag022G2794100	XP_018442601.1
OG0009110	Ag022G2794300	XP_018444436.1, XP_018474575.1
OG0009111	Ag022G2796500	XP_018447286.1, XP_018486022.1, XP_018486021.1
OG0009112	Ag075G5282800	XP_018482029.1
OG0009113	Ag075G5289100	XP_018460806.1, XP_018479671.1, XP_018484795.1
OG0009114	Ag075G5289200	XP_018464160.1, XP_018484797.1, XP_018478931.1
OG0009116	Ag075G5293500	XP_018477413.1, XP_018442691.1
OG0009117	Ag075G5294500	XP_018478399.1
OG0009118	Ag075G5294700	XP_018442334.1, XP_018479686.1
OG0009119	Ag075G5302000	XP_018466438.1, XP_018489027.1, XP_018443680.1
OG0009120	Ag075G5307200	XP_018465030.1, XP_018463841.1
OG0009121	Ag048G4554200	XP_018459572.1, XP_018446064.1, XP_018443024.1
OG0009122	Ag048G4554700	XP_018446261.1
OG0009123	Ag033G3584100, Ag048G4555200	XP_018456727.1, XP_018453528.1, XP_018459561.1
OG0009124	Ag048G4556900	XP_018457191.1
OG0009126	Ag048G4560700, Ag048G4560600	XP_018460066.1, XP_018462402.1
OG0009127	Ag048G4561400	XP_018475727.1, XP_018458889.1
OG0009128	Ag048G4561700	XP_018442862.1, XP_018447748.1
OG0009129	Ag048G4562100, Ag023G2823100	XP_018442341.1, XP_018444296.1
OG0009130	Ag048G4562600	XP_018445137.1, XP_018444743.1
OG0009131	Ag048G4564100	XP_018470996.1, XP_018445955.1
OG0009132	Ag048G4569200	XP_018469644.1, XP_018454903.1
OG0009134	Ag048G4572400, Ag048G4572100	XP_018457375.1
OG0009135	Ag048G4572500	XP_018470244.1, XP_018454644.1
OG0009136	Ag048G4577600, Ag011G1251400	XP_018442894.1
OG0009137	Ag048G4578700	XP_018446635.1
OG0009138	Ag048G4580900	XP_018457804.1, XP_018445646.1
OG0009139	Ag048G4581200	XP_018445641.1, XP_018457756.1
OG0009140	Ag048G4583000	XP_018457264.1, XP_018446856.1
OG0009141	Ag048G4587300	XP_018452366.1, XP_018468700.1
OG0009142	Ag048G4592300	XP_018445981.1
OG0009143	Ag048G4595300	XP_018453409.1
OG0009144	Ag048G4598300	XP_018456714.1, XP_018456717.1
OG0009145	Ag048G4602700, Ag048G4602600	XP_018444795.1, XP_018442757.1
OG0009146	Ag048G4605700	XP_018455872.1
OG0009147	Ag048G4612200	XP_018456544.1, XP_018452136.1
OG0009148	Ag048G4612800	XP_018461488.1, XP_018456015.1
OG0009150	Ag048G4619500	XP_018452326.1
OG0009151	Ag048G4620800	XP_018456670.1
OG0009152	Ag048G4623800	XP_018457532.1
OG0009153	Ag048G4624700	XP_018492490.1, XP_018492265.1
OG0009154	Ag048G4627000	XP_018455877.1, XP_018453838.1
OG0009155	Ag048G4631400	XP_018464328.1, XP_018443824.1, XP_018461020.1
OG0009156	Ag048G4641500	XP_018457701.1
OG0009157	Ag048G4641600	XP_018463980.1, XP_018455173.1
OG0009158	Ag048G4645200	XP_018489704.1, XP_018464088.1, XP_018471757.1
OG0009159	Ag048G4646000	XP_018471709.1, XP_018471712.1, XP_018452297.1
OG0009160	Ag048G4647200	XP_018462119.1, XP_018444350.1, XP_018442208.1, XP_018456193.1
