Orthogroup	Alyssum_gmelinii	Eutrema_salsugineum
OG0010934	Ag032G3458200	XP_006393696.1
OG0010935	Ag032G3458400	XP_006392761.1
OG0010936	Ag032G3461200	XP_006392774.2
OG0010937	Ag032G3467400	XP_006392782.1
OG0010938	Ag032G3467800	XP_006392786.2
OG0010939	Ag032G3472400	XP_006392819.1
OG0010940	Ag015G2214300, Ag032G3473100	XP_006408752.1
OG0010941	Ag032G3473400	XP_024006170.1
OG0010942	Ag054G4879800	XP_024003819.1
OG0010943	Ag054G4880800	XP_006410792.1
OG0010944	Ag054G4881300	XP_006410793.1
OG0010945	Ag054G4886600	XP_006410816.1
OG0010946	Ag054G4889300	XP_006410824.1
OG0010947	Ag054G4893000	XP_006410837.1
OG0010948	Ag003G0397000, Ag041G4358300	XP_006419075.1
OG0010949	Ag041G4359200, Ag009G0976700	XP_006409185.2, XP_006419091.1
OG0010950	Ag009G0975100, Ag041G4360900	XP_006404455.1
OG0010951	Ag009G0973400, Ag041G4363000	XP_006395300.1
OG0010952	Ag041G4369700, Ag076G5309700	XP_006419183.1
OG0010953	Ag076G5311400, Ag041G4370800	XP_006395940.2
OG0010954	Ag082G5404900	XP_006401762.1
OG0010955	Ag007G0850400	XP_006402175.1
OG0010956	Ag007G0851300, Ag034G3999300	XP_006402204.1
OG0010957	Ag007G0859700	XP_024007145.1
OG0010958	Ag007G0878200, Ag007G0871900	XP_006414953.1
OG0010959	Ag007G0880800	XP_006414933.1
OG0010960	Ag007G0884000	XP_006414889.2
OG0010961	Ag007G0889200	XP_006414843.1
OG0010962	Ag007G0889900	XP_006414824.1
OG0010963	Ag007G0890200	XP_006396102.1
OG0010964	Ag007G0893600	XP_006414765.1
OG0010965	Ag007G0896300	XP_006414746.1
OG0010966	Ag007G0896500	XP_006414792.1
OG0010967	Ag007G0901600	XP_024005089.1
OG0010968	Ag007G0908300	XP_006414640.2
OG0010969	Ag061G5026400, Ag007G0911800	XP_006405668.1
OG0010970	Ag007G0911900	XP_006414620.1
OG0010971	Ag007G0915300	XP_024006784.1
OG0010972	Ag007G0915900	XP_006414557.1
OG0010973	Ag007G0916900	XP_006414552.1
OG0010974	Ag007G0919700	XP_006414509.1
OG0010975	Ag007G0924300	XP_006414480.1
OG0010976	Ag007G0924400	XP_006416258.2
OG0010977	Ag007G0927400	XP_006402213.1
OG0010978	Ag025G2900000, Ag007G0933800	XP_006414429.1
OG0010979	Ag025G2901100, Ag007G0935000	XP_006414417.1
OG0010980	Ag007G0935200, Ag025G2901200	XP_024004790.1, XP_006414436.1
OG0010981	Ag078G5331400	XP_006390607.1
OG0010982	Ag078G5338500	XP_006390588.1
OG0010983	Ag078G5338600	XP_006390587.1
OG0010984	Ag078G5343900	XP_006390564.2
OG0010985	Ag078G5344500	XP_006390559.1
OG0010986	Ag078G5350500	XP_024011604.1
OG0010987	Ag078G5351400	XP_024012103.1
OG0010988	Ag078G5353400	XP_006390528.1
OG0010989	Ag078G5357800, Ag023G2848100	XP_024016693.1
OG0010990	Ag078G5359800	XP_006390505.1
OG0010991	Ag078G5360100	XP_024008967.1
OG0010992	Ag078G5361400	XP_024011685.1
OG0010993	Ag078G5363800	XP_006390491.1
OG0010994	Ag078G5364700	XP_006390486.1
OG0010995	Ag078G5370400	XP_024009334.1
OG0010996	Ag078G5378100	XP_006390446.1
OG0010997	Ag078G5380300, Ag078G5380500	XP_006390432.1
OG0010998	Ag078G5383400	XP_006390422.1
OG0010999	Ag078G5383500	XP_006390421.1
OG0011001	Ag078G5396400, Ag072G5257600	XP_006390383.1
OG0011002	Ag072G5256700, Ag078G5397000	XP_006390382.1
OG0011003	Ag078G5397300, Ag072G5256500	XP_024012519.1
OG0011004	Ag056G4935100	XP_006391121.1
OG0011005	Ag056G4936100	XP_006391113.1
OG0011006	Ag056G4944500	XP_024015335.1
OG0011007	Ag056G4945500	XP_024011062.1
OG0011008	Ag056G4947300	XP_006391054.1
OG0011009	Ag056G4948400	XP_006391042.1
OG0011010	Ag045G4505300, Ag287G5488000	XP_006395977.1
OG0011011	Ag045G4513600	XP_006412920.1
OG0011012	Ag045G4516600	XP_006412905.1
OG0011013	Ag045G4516800	XP_006412903.1
OG0011014	Ag045G4518600	XP_006412892.1
OG0011015	Ag045G4519400	XP_006412882.1
OG0011016	Ag045G4519500	XP_006412881.1
OG0011017	Ag010G1009300, Ag092G5458000, Ag029G3115900	XP_006418531.1
OG0011019	Ag002G0113700, Ag063G5078300	XP_024013605.1, XP_006391723.1
OG0011020	Ag002G0113100, Ag063G5079000	XP_006391717.1
OG0011021	Ag002G0109800, Ag063G5082500	XP_006391713.1
OG0011022	Ag002G0104100, Ag063G5088700	XP_006391694.1
OG0011023	Ag002G0103900, Ag063G5089000	XP_006391692.1
OG0011024	Ag063G5089600, Ag002G0103100	XP_006391690.2
OG0011025	Ag071G5237600	XP_006405577.1
OG0011026	Ag071G5241300	XP_006405554.1
OG0011027	Ag071G5242700, Ag071G5242800	XP_006405545.1
OG0011028	Ag071G5243400	XP_024008109.1, XP_006405541.1
OG0011029	Ag071G5243800	XP_024014630.1
OG0011030	Ag071G5245200	XP_006405537.1
OG0011031	Ag039G4267100, Ag071G5245300	XP_006405533.1
OG0011032	Ag071G5245400	XP_024014554.1
OG0011033	Ag012G1278000	XP_006395290.1
OG0011034	Ag012G1281500	XP_024006842.1
OG0011035	Ag012G1290500	XP_006395364.1
OG0011036	Ag012G1295000	XP_006404519.1
OG0011037	Ag012G1295900	XP_006395400.1
OG0011038	Ag012G1308000	XP_006395455.1
OG0011039	Ag012G1308900	XP_006395471.1
OG0011040	Ag012G1314000	XP_024007565.1
OG0011041	Ag012G1320700	XP_006395527.1
OG0011042	Ag012G1321700	XP_006395538.1
OG0011043	Ag012G1323900	XP_006395550.1
OG0011044	Ag012G1325400	XP_006395558.1
OG0011045	Ag012G1328500	XP_006395595.1
OG0011046	Ag012G1333100	XP_006395614.1
OG0011047	Ag012G1334100	XP_006395618.2
OG0011048	Ag012G1335300	XP_006395623.1
OG0011049	Ag012G1339400	XP_006395632.1
OG0011050	Ag012G1339500	XP_024006698.1
OG0011051	Ag018G2435500, Ag057G4958700	XP_006390979.1
OG0011052	Ag057G4958900	XP_006390981.2
OG0011053	Ag057G4959600	XP_006390986.1
OG0011054	Ag057G4960500	XP_006390994.1
OG0011055	Ag057G4962500	XP_024011321.1
OG0011056	Ag057G4964700	XP_006391015.1
OG0011057	Ag057G4966800	XP_006391029.1
OG0011058	Ag057G4967100	XP_006391031.1
OG0011059	Ag006G0793800, Ag058G4992300	XP_006398325.1
OG0011060	Ag058G4983300, Ag006G0799300	XP_006398300.1
OG0011061	Ag021G2584800, Ag026G2998200, Ag058G4982400, Ag006G0800600	XP_006397273.1
OG0011062	Ag006G0802400, Ag058G4980300	XP_006398287.1
OG0011063	Ag006G0803900, Ag058G4978600	XP_006397325.1
OG0011064	Ag006G0805200, Ag058G4977900	XP_006398282.2
OG0011066	Ag006G0814800, Ag058G4968800	XP_006398267.1
OG0011067	Ag006G0822900, Ag006G0823000	XP_006398251.1
OG0011068	Ag006G0825400	XP_006398239.1
OG0011069	Ag006G0827600	XP_024011052.1
OG0011070	Ag050G4749900	XP_024005180.1
OG0011071	Ag006G0832400	XP_006398213.1
OG0011072	Ag006G0832500	XP_006398212.1
OG0011073	Ag006G0832600	XP_006398211.1
OG0011074	Ag006G0843700, Ag016G2338400	XP_006391555.1
OG0011075	Ag001G0000100, Ag083G5412800	XP_006393250.1
OG0011076	Ag025G2974600, Ag025G2973300, Ag025G2973500, Ag001G0000800, Ag031G3236900	XP_006402666.2
OG0011077	Ag001G0008200	XP_006393221.1
OG0011078	Ag001G0009900	XP_006393214.2
OG0011079	Ag001G0012400	XP_024006259.1
OG0011080	Ag001G0015500	XP_006393198.1
OG0011081	Ag001G0019900	XP_006393186.1
OG0011082	Ag001G0031300	XP_006393148.1
OG0011083	Ag001G0033900	XP_006393141.1
OG0011084	Ag001G0037200	XP_006393125.1
OG0011085	Ag001G0037400	XP_006393124.1
OG0011086	Ag001G0041700	XP_006393115.1
OG0011087	Ag001G0042100	XP_024006203.1
OG0011088	Ag001G0048700	XP_006393097.1
OG0011089	Ag001G0050000	XP_006393091.1
OG0011090	Ag001G0053200	XP_006393077.1
OG0011091	Ag001G0053500	XP_006393075.1
OG0011092	Ag001G0054600	XP_006393065.1
OG0011093	Ag001G0056700	XP_006393059.1
OG0011094	Ag001G0061100	XP_024006008.1
OG0011095	Ag001G0062100	XP_006393019.1, XP_006393016.1
OG0011096	Ag001G0063400	XP_024005987.1
OG0011097	Ag001G0067100, Ag001G0067000	XP_024006218.1
OG0011098	Ag001G0068000	XP_006392975.1
OG0011099	Ag001G0078400	XP_006392928.2
OG0011100	Ag001G0079100	XP_024005935.1
OG0011101	Ag001G0079200	XP_006392915.1
OG0011102	Ag023G2797900	XP_024013335.1
OG0011103	Ag023G2798000	XP_006416476.1
OG0011104	Ag023G2799000	XP_006403346.1
OG0011105	Ag023G2805500	XP_024016816.1
OG0011106	Ag023G2805800	XP_006410500.1
OG0011107	Ag023G2806700	XP_006410501.1
OG0011108	Ag023G2809500	XP_006410521.1
OG0011109	Ag023G2809900	XP_006410523.1
OG0011110	Ag023G2812500	XP_006410538.1
OG0011111	Ag023G2812600	XP_006410537.1
OG0011112	Ag023G2812700	XP_024003959.1
OG0011113	Ag023G2816900	XP_006410570.2
OG0011114	Ag023G2819800	XP_024004004.1
OG0011116	Ag023G2820900	XP_006410605.1
OG0011117	Ag023G2821300	XP_006410609.1
OG0011118	Ag023G2824000	XP_006410621.1
OG0011119	Ag023G2824200	XP_006410622.1
OG0011120	Ag023G2825500	XP_006410635.2
OG0011121	Ag023G2836400	XP_006410688.1
OG0011122	Ag023G2836500	XP_006410690.1
OG0011123	Ag023G2846700	XP_006395853.1
OG0011124	Ag050G4739300	XP_024005678.1
OG0011125	Ag050G4744700	XP_024005615.1
OG0011126	Ag050G4744800	XP_006409007.1
OG0011127	Ag050G4755900	XP_006414036.1
OG0011128	Ag050G4757000	XP_006392536.1
OG0011129	Ag050G4765700	XP_006414068.1
OG0011130	Ag050G4767900	XP_006414086.2
OG0011131	Ag050G4769300	XP_024004353.1
OG0011132	Ag050G4771100	XP_006414100.1
OG0011133	Ag050G4773300	XP_006414106.1
OG0011134	Ag050G4773700	XP_006414108.1
OG0011135	Ag050G4775600	XP_006414124.1
OG0011136	Ag050G4789000	XP_006397712.2
OG0011137	Ag050G4791600	XP_006414187.2
OG0011138	Ag050G4794600	XP_006414252.1
OG0011139	Ag050G4796200	XP_006414221.1
OG0011140	Ag050G4797000	XP_006414228.1
OG0011141	Ag050G4798300	XP_006414248.1
OG0011142	Ag050G4799000	XP_006414259.1
OG0011143	Ag008G0937000, Ag008G0965300	XP_006403956.1
OG0011144	Ag008G0939100, Ag008G0939700, Ag008G0962200	XP_024005162.1, XP_006403971.1
OG0011145	Ag008G0941900	XP_024013635.1
OG0011146	Ag008G0944400	XP_006404000.1
OG0011147	Ag067G5200800, Ag008G0945400	XP_006391172.2
OG0011148	Ag008G0945600	XP_024015178.1
OG0011149	Ag008G0950700	XP_006404019.1
OG0011150	Ag008G0951100	XP_006404020.2
OG0011151	Ag014G1807300, Ag008G0954400	XP_006408271.1
OG0011152	Ag008G0954500	XP_006404034.1
OG0011153	Ag033G3492400, Ag077G5321100	XP_006413544.1
OG0011154	Ag077G5323500, Ag033G3493800	XP_006413558.1
OG0011155	Ag051G4801100, Ag051G4820000	XP_006395333.1
OG0011156	Ag051G4803900, Ag073G5264300	XP_006401825.1
OG0011157	Ag051G4809100	XP_006401868.1
OG0011159	Ag051G4815800	XP_006401966.1
OG0011160	Ag051G4817400	XP_006401987.1, XP_024009418.1
OG0011161	Ag051G4832300	XP_006402024.1
OG0011162	Ag051G4834200	XP_006402008.1
OG0011163	Ag051G4834500	XP_006402014.1
OG0011164	Ag051G4835300	XP_006402005.1
OG0011165	Ag044G4468400	XP_006409683.1
OG0011166	Ag044G4468800	XP_024016636.1
OG0011167	Ag044G4470000	XP_006401927.1
OG0011168	Ag031G3242700, Ag044G4470100	XP_024012735.1
OG0011169	Ag044G4473800	XP_006409691.1
OG0011170	Ag044G4475600	XP_006409679.1
OG0011171	Ag044G4479500	XP_024016515.1
OG0011172	Ag044G4480000	XP_006409616.1
OG0011173	Ag044G4480500	XP_006409637.1
OG0011174	Ag044G4486600	XP_024016551.1
OG0011175	Ag044G4488500	XP_024016254.1
OG0011176	Ag044G4489200	XP_006409472.1
OG0011177	Ag044G4492200	XP_006395241.1
OG0011178	Ag044G4493200	XP_006409437.1
OG0011179	Ag044G4493700	XP_006409432.1
OG0011180	Ag044G4497900	XP_006409375.1
OG0011181	Ag044G4498100	XP_006409371.1
OG0011182	Ag033G3482200, Ag052G4841700	XP_006413491.1
OG0011183	Ag052G4840200, Ag033G3483300	XP_006413509.2
OG0011184	Ag031G3165600, Ag033G3507700	XP_006393799.2
OG0011185	Ag033G3509600	XP_006413610.1
OG0011187	Ag033G3528200	XP_006413676.1
OG0011188	Ag033G3529900	XP_006413682.1
OG0011189	Ag033G3538700	XP_006413694.1
OG0011190	Ag033G3542100	XP_024005203.1
OG0011191	Ag033G3550900	XP_006413925.1
OG0011192	Ag014G2022600, Ag033G3552800	XP_006406903.1
OG0011193	Ag033G3560500	XP_006413913.1
OG0011194	Ag033G3567300	XP_006396005.1
OG0011195	Ag033G3568300	XP_006413906.1
OG0011196	Ag033G3577200	XP_006413890.1
OG0011197	Ag033G3581800	XP_006413870.1
OG0011198	Ag033G3588500	XP_006413850.1
OG0011199	Ag033G3606400	XP_024005113.1
OG0011200	Ag033G3611700	XP_006397106.1
OG0011201	Ag033G3613100	XP_006413760.1
OG0011202	Ag033G3613500	XP_006413759.1
OG0011203	Ag033G3619100	XP_006413742.1
OG0011204	Ag033G3636500	XP_006413934.1
OG0011205	Ag033G3642500	XP_006413947.1
OG0011206	Ag028G3077100, Ag003G0381000	XP_024016808.1
OG0011207	Ag028G3079500, Ag026G2982500	XP_006397182.1
OG0011208	Ag028G3079900, Ag026G2982000	XP_006397176.1
OG0011209	Ag026G2980700, Ag028G3082000	XP_024013131.1
OG0011210	Ag028G3085000, Ag026G2978600	XP_006403384.1
OG0011211	Ag026G2978000, Ag028G3085300	XP_006403376.1
OG0011212	Ag026G2977700, Ag028G3085700	XP_006409379.1, XP_024013214.1
OG0011213	Ag028G3086900, Ag026G2976400	XP_024013281.1
OG0011214	Ag031G3138700	XP_006414353.1
OG0011215	Ag031G3139200	XP_024004775.1
OG0011216	Ag031G3140800	XP_006414363.1
OG0011217	Ag031G3142300	XP_006414317.1
OG0011218	Ag031G3142800	XP_024004680.1
OG0011219	Ag031G3144400	XP_024005860.1
OG0011220	Ag031G3144600	XP_024005713.1
OG0011221	Ag031G3146500	XP_024005114.1
OG0011222	Ag031G3146800	XP_006414277.1
OG0011223	Ag031G3147600	XP_006414270.1
OG0011224	Ag031G3148100	XP_006415156.1
OG0011225	Ag031G3148400	XP_006415159.1
OG0011226	Ag031G3152700	XP_006408537.1
OG0011228	Ag031G3166900, Ag010G1007100	XP_024006967.1
OG0011229	Ag031G3167400	XP_006417831.1
OG0011230	Ag031G3167500	XP_006393787.1
OG0011231	Ag031G3167600	XP_006393786.1
OG0011232	Ag031G3172600	XP_024012790.1
OG0011233	Ag031G3173100	XP_006402305.1
OG0011235	Ag031G3177100	XP_006402340.1
OG0011236	Ag031G3180800	XP_006402366.1
OG0011237	Ag031G3181000	XP_006402370.1
OG0011238	Ag031G3181600	XP_006402372.1
OG0011239	Ag031G3181700	XP_006402373.1
OG0011240	Ag031G3188700	XP_006402393.1
OG0011241	Ag031G3194900	XP_006402426.1
OG0011242	Ag031G3195900	XP_006402431.1
OG0011243	Ag031G3196400	XP_006402432.1
OG0011244	Ag031G3198600	XP_006402438.1
OG0011245	Ag031G3199900	XP_006402445.1
OG0011246	Ag031G3200000	XP_006402446.1
OG0011247	Ag031G3206100	XP_006402476.1
OG0011248	Ag031G3209200	XP_006402490.1
OG0011249	Ag031G3211800	XP_006402510.1
OG0011250	Ag031G3215700	XP_006402536.1
OG0011251	Ag031G3215800	XP_006402538.1
OG0011252	Ag031G3217500	XP_006402554.1
OG0011253	Ag031G3217600	XP_006402555.2
OG0011254	Ag031G3218500	XP_006402564.1
OG0011255	Ag031G3221800	XP_006402580.1
OG0011256	Ag031G3226000	XP_006402606.1
OG0011257	Ag031G3227400	XP_006402619.1
OG0011258	Ag031G3233000	XP_006402640.1
OG0011259	Ag031G3233200	XP_006402643.1
OG0011260	Ag031G3235000	XP_006402658.1
OG0011261	Ag031G3237200	XP_006402669.1
OG0011262	Ag065G5119100, Ag031G3244900	XP_006412847.1
OG0011263	Ag031G3251400	XP_006402721.1
OG0011264	Ag031G3252000	XP_006402724.1
OG0011265	Ag031G3252200	XP_006402731.1
OG0011266	Ag031G3252700	XP_006402733.2
OG0011267	Ag031G3256200	XP_006419149.1
OG0011268	Ag031G3264700	XP_006402769.1
OG0011270	Ag031G3283200	XP_006402811.1
OG0011271	Ag031G3302500	XP_006402899.1
OG0011272	Ag031G3303000, Ag031G3303100	XP_006397015.1
OG0011273	Ag031G3304700, Ag069G5233600	XP_006402909.1
OG0011274	Ag031G3306800	XP_006391128.1
OG0011275	Ag031G3310400	XP_006402938.1
OG0011276	Ag031G3310500, Ag042G4402300	XP_006402939.1
OG0011277	Ag031G3310800	XP_024012814.1
OG0011278	Ag031G3310900	XP_006402945.2
OG0011279	Ag031G3316700	XP_024012902.1
OG0011280	Ag031G3317800	XP_024013011.1
OG0011281	Ag031G3318000	XP_006402974.1
OG0011282	Ag031G3323400	XP_006402997.1
OG0011283	Ag031G3323900	XP_006403000.1
OG0011284	Ag031G3327700	XP_024012951.1
OG0011285	Ag031G3327800	XP_024012839.1
OG0011286	Ag031G3330800	XP_006403037.1
OG0011287	Ag031G3333200	XP_006403403.1
OG0011288	Ag031G3337000	XP_006403424.1
OG0011289	Ag031G3337100	XP_024013794.1
OG0011290	Ag031G3338500	XP_006403428.1
OG0011291	Ag031G3339200	XP_006403430.1
OG0011292	Ag031G3340600	XP_024013533.1
OG0011294	Ag031G3357400	XP_006403495.1
OG0011295	Ag031G3357600	XP_006403497.1
OG0011296	Ag031G3361600	XP_006403527.1
OG0011297	Ag031G3362500	XP_006403531.1
OG0011298	Ag031G3362800	XP_024013498.1
OG0011299	Ag031G3364300	XP_024013792.1
OG0011300	Ag031G3365100	XP_006403550.1
OG0011301	Ag031G3365200	XP_006403551.1
OG0011302	Ag031G3365700	XP_006403556.1
OG0011303	Ag031G3368800	XP_006403570.1
OG0011304	Ag031G3368900	XP_006403571.1
OG0011305	Ag031G3370000	XP_006403577.1
OG0011306	Ag031G3373900	XP_024013746.1
OG0011307	Ag031G3374700	XP_006391248.1
OG0011308	Ag031G3380600	XP_006403628.1
OG0011309	Ag031G3381900, Ag031G3382300	XP_006403632.1
OG0011310	Ag031G3383500	XP_006403640.1
OG0011311	Ag031G3387600	XP_006403673.1
OG0011312	Ag031G3389300	XP_006403683.1
OG0011313	Ag031G3390500	XP_006403685.1
OG0011314	Ag031G3399000	XP_006391885.1, XP_006403721.1
OG0011315	Ag031G3405600	XP_006403748.1
OG0011316	Ag031G3406600	XP_006403757.1
OG0011317	Ag031G3412300	XP_006403776.1
OG0011318	Ag031G3416100	XP_006403781.1
OG0011319	Ag020G2555800	XP_006401589.1
OG0011320	Ag020G2560000	XP_006401637.1
OG0011321	Ag020G2562000	XP_006401649.1
OG0011322	Ag020G2563400	XP_006401657.1
OG0011323	Ag020G2564800	XP_006401667.1
OG0011324	Ag020G2569100	XP_006401694.1
OG0011325	Ag020G2574700	XP_006401718.1
OG0011326	Ag020G2576200	XP_006401727.2
OG0011327	Ag053G4870800, Ag025G2905600	XP_024005639.1
OG0011328	Ag029G3096600	XP_006418703.1
OG0011329	Ag029G3098300	XP_006418698.1
OG0011330	Ag029G3099500	XP_006418695.1
OG0011331	Ag029G3102600	XP_006418675.1
OG0011332	Ag029G3103000	XP_006418665.1
OG0011333	Ag029G3105000	XP_006418651.1
OG0011334	Ag029G3107600	XP_006418625.1
OG0011335	Ag029G3108500	XP_006418699.1
OG0011336	Ag029G3108700	XP_006418604.1
OG0011337	Ag029G3109200	XP_006418603.1
OG0011338	Ag029G3114200	XP_024009525.1
OG0011339	Ag029G3118400	XP_006396147.1
OG0011340	Ag029G3124100	XP_006407652.1
OG0011341	Ag067G5171900	XP_006391412.1
OG0011342	Ag067G5174300	XP_006391439.1
OG0011343	Ag067G5176200	XP_006391450.2
OG0011344	Ag011G1260200, Ag067G5178800	XP_006391469.1
OG0011345	Ag067G5183700	XP_006391293.1
OG0011346	Ag067G5190800, Ag067G5190700	XP_006391238.1
OG0011347	Ag067G5191400	XP_006391234.1
OG0011348	Ag067G5192200	XP_024007963.1
OG0011349	Ag067G5196000	XP_006391203.2
OG0011350	Ag067G5196100	XP_006415825.1
OG0011351	Ag067G5196200	XP_024009267.1
OG0011352	Ag067G5197800	XP_006391188.2
OG0011353	Ag067G5199100	XP_006391179.1
OG0011354	Ag067G5205700	XP_006391142.1
OG0011355	Ag067G5207400	XP_006391138.1
OG0011356	Ag067G5210100	XP_006391133.1
OG0011357	Ag081G5401800	XP_006395149.1
OG0011358	Ag086G5420500, Ag042G4378800	XP_006409206.1
OG0011359	Ag042G4379000, Ag086G5420300	XP_006409202.1
OG0011360	Ag042G4379200	XP_006409199.1
OG0011361	Ag042G4386400	XP_006409177.1
OG0011362	Ag042G4386800	XP_006409175.1
OG0011363	Ag042G4388300	XP_006409164.1
OG0011364	Ag042G4389100	XP_006409160.1
OG0011365	Ag042G4391400	XP_006409147.1
OG0011366	Ag042G4392700	XP_024016587.1
OG0011367	Ag042G4396700	XP_006409124.1
OG0011368	Ag042G4403400	XP_006409107.1
OG0011369	Ag042G4404400	XP_006409105.2
OG0011370	Ag042G4407800	XP_006409091.1
OG0011371	Ag042G4409100	XP_006409086.1
OG0011372	Ag042G4418300	XP_006409061.2
OG0011373	Ag042G4421100	XP_006409054.1
OG0011374	Ag042G4422200	XP_006409043.1
OG0011375	Ag042G4427600	XP_006408881.1
OG0011376	Ag042G4430500	XP_006408898.1
OG0011377	Ag042G4430600	XP_006408899.1
OG0011378	Ag039G4181400	XP_006411390.2
OG0011379	Ag039G4189700	XP_006411361.1
OG0011380	Ag039G4191800	XP_006411355.1
OG0011381	Ag039G4192000	XP_006411354.1
OG0011382	Ag039G4192200	XP_006411351.1
OG0011383	Ag039G4195700	XP_006411336.1
OG0011384	Ag039G4206600	XP_006411294.1
OG0011385	Ag039G4207500	XP_006411292.1
OG0011386	Ag039G4213400	XP_006411273.1
OG0011387	Ag039G4220100	XP_006411244.1
OG0011388	Ag039G4220400, Ag017G2421500, Ag015G2214500	XP_006411241.1
OG0011389	Ag039G4232900	XP_006411201.2
OG0011391	Ag039G4250100	XP_006411151.1
OG0011392	Ag039G4256000	XP_006411131.1
OG0011393	Ag039G4256100	XP_006411130.1
OG0011394	Ag039G4260600	XP_024003756.1
OG0011395	Ag039G4261800	XP_024004197.1
OG0011396	Ag039G4264400	XP_006400183.1
OG0011397	Ag039G4271200	XP_006405405.1
OG0011398	Ag039G4278400	XP_006411066.1
OG0011399	Ag039G4282000	XP_024013089.1
OG0011400	Ag039G4282300	XP_006411054.1
OG0011401	Ag039G4284100	XP_024004255.1
OG0011402	Ag039G4286300	XP_006396163.1
OG0011403	Ag039G4289500	XP_024003875.1
OG0011404	Ag039G4291200	XP_006411009.1
OG0011405	Ag039G4291600	XP_006411008.2
OG0011406	Ag039G4292700	XP_006411001.1
OG0011407	Ag039G4294600	XP_006410989.1, XP_006409556.2
OG0011408	Ag039G4305900	XP_006410955.1
OG0011409	Ag039G4308800, Ag025G2940600	XP_006410945.1
OG0011410	Ag039G4317000	XP_024003890.1
OG0011411	Ag039G4320200	XP_006410894.1
OG0011412	Ag039G4325100	XP_006410876.1
OG0011413	Ag066G5136700	XP_006396725.1
OG0011414	Ag066G5142100	XP_006396695.1
OG0011415	Ag066G5155900, Ag087G5426300	XP_006396659.1
OG0011416	Ag016G2405100, Ag066G5156600	XP_006396657.1
OG0011417	Ag066G5158500, Ag016G2401800	XP_024009834.1, XP_024008844.1
OG0011418	Ag021G2627300, Ag030G3126300	XP_006396800.1
OG0011419	Ag030G3127500	XP_024009849.1
OG0011420	Ag030G3128400	XP_006396823.2
OG0011421	Ag030G3128500	XP_024009799.1
OG0011422	Ag030G3129800, Ag030G3129600	XP_006396833.1
OG0011423	Ag030G3132700	XP_006396783.1
OG0011424	Ag015G2177500	XP_006404554.1
OG0011425	Ag015G2177600	XP_006404556.1
OG0011426	Ag015G2182400	XP_006404599.1
OG0011427	Ag015G2184800	XP_024013876.1
OG0011428	Ag015G2185500	XP_006404628.2
OG0011429	Ag015G2188300	XP_006404660.2
OG0011430	Ag015G2188600	XP_024014291.1
OG0011431	Ag015G2197200	XP_024014225.1
OG0011432	Ag015G2201900	XP_006404857.1
OG0011433	Ag015G2204200	XP_006404931.2
OG0011434	Ag015G2205000	XP_006405211.1
OG0011435	Ag015G2206200	XP_024014318.1
OG0011436	Ag015G2206900	XP_006405117.1
OG0011437	Ag015G2213600	XP_006405068.1
OG0011438	Ag015G2222200	XP_006404968.1
OG0011439	Ag015G2233900	XP_006415767.1
OG0011440	Ag015G2237300	XP_006415768.1
OG0011441	Ag015G2239200	XP_006393774.1
OG0011442	Ag015G2243400	XP_006393724.1
OG0011443	Ag015G2244200	XP_006393716.1
OG0011444	Ag015G2244300	XP_006393715.1
OG0011445	Ag015G2251100	XP_006396010.1
OG0011446	Ag015G2252300	XP_006414526.1
OG0011447	Ag015G2252700, Ag011G1171300	XP_006412491.1
OG0011448	Ag015G2261200	XP_006397431.1
OG0011449	Ag015G2262000, Ag034G4065700, Ag034G4065600	XP_006397425.2
