Orthogroup	Alyssum_gmelinii	Cochlearia_excelsa
OG0008973	Ag004G0580400	g743
OG0008974	Ag004G0580800	g41379
OG0008975	Ag004G0581500	g746
OG0008976	Ag004G0581900	g28906, g748
OG0008977	Ag004G0583800	g28897
OG0008978	Ag004G0585500	g770
OG0008980	Ag004G0594000	g28873
OG0008981	Ag004G0594500	g28871
OG0008982	Ag004G0598600	g805
OG0008983	Ag004G0601300	g28450
OG0008984	Ag004G0602600	g816
OG0008985	Ag004G0610200	g41333
OG0008986	Ag004G0612400	g831
OG0008988	Ag004G0622700	g28805
OG0008989	Ag004G0629800	g28785
OG0008990	Ag004G0630100	g28783
OG0008991	Ag004G0632800	g28763
OG0008992	Ag004G0633200	g41303
OG0008993	Ag004G0634400	g28761
OG0008994	Ag004G0650800	g39245
OG0008995	Ag004G0651400, Ag022G2751700	g28706
OG0008996	Ag004G0653500	g1240
OG0008997	Ag004G0655200	g1236
OG0008998	Ag004G0655800	g1233
OG0008999	Ag004G0662800	g39273, g1208
OG0009000	Ag004G0666400	g1177
OG0009001	Ag004G0668600	g28698
OG0009002	Ag004G0670500	g1155
OG0009003	Ag004G0672500, Ag034G3993000	g50163
OG0009004	Ag004G0672700	g28681
OG0009006	Ag004G0677800	g28666
OG0009007	Ag004G0682500	g1118
OG0009008	Ag004G0686200	g1112
OG0009009	Ag004G0692300	g39307
OG0009010	Ag004G0693700	g28632
OG0009011	Ag004G0694000, Ag027G3038500	g28631
OG0009012	Ag004G0695600	g28624
OG0009013	Ag004G0696000	g28622
OG0009014	Ag004G0696400	g1099
OG0009015	Ag004G0703000	g1093
OG0009016	Ag004G0703600	g28592
OG0009017	Ag004G0706500	g28574
OG0009018	Ag004G0707300	g28571
OG0009019	Ag004G0709500	g28566
OG0009020	Ag004G0710400	g28564
OG0009022	Ag004G0712600	g28558
OG0009023	Ag004G0720100	g1068
OG0009024	Ag004G0720300	g28555
OG0009025	Ag004G0723000	g1057
OG0009026	Ag004G0724000	g1061
OG0009027	Ag004G0730800	g28536
OG0009028	Ag004G0731200	g1040
OG0009029	Ag004G0733000	g28530
OG0009030	Ag004G0736500	g1024
OG0009031	Ag004G0736900	g28523
OG0009032	Ag004G0739200	g28516
OG0009033	Ag004G0739300	g39369
OG0009034	Ag004G0745600	g28510
OG0009035	Ag004G0746200	g39384, g39388
OG0009036	Ag004G0746400	g28507, g997
OG0009037	Ag004G0748700	g39386, g992
OG0009038	Ag004G0750400	g28497
OG0009039	Ag004G0759000	g2622, g19396
OG0009040	Ag004G0764100	g2631
OG0009041	Ag004G0764300	g11382, g2633, g19413
OG0009042	Ag004G0768200	g2644
OG0009043	Ag011G1241200, Ag004G0768900	g2649
OG0009044	Ag004G0772100	g19441, g19453
OG0009045	Ag004G0775200	g2688
OG0009046	Ag004G0780500, Ag020G2557300	g948
OG0009047	Ag020G2555900, Ag004G0782600	g39428
OG0009048	Ag022G2631500	g45233
OG0009049	Ag022G2651000	g39611
OG0009050	Ag022G2652300	g36847
OG0009051	Ag022G2654000	g5545
OG0009052	Ag022G2660700	g25189
OG0009053	Ag024G2896300, Ag022G2667800, Ag016G2310000	g40748
OG0009054	Ag022G2674900	g29653
OG0009055	Ag022G2679200	g5589
OG0009056	Ag022G2683500	g29678
OG0009057	Ag022G2685100, Ag022G2685200, Ag002G0169300	g5595
OG0009058	Ag022G2689200	g29687
OG0009059	Ag022G2690000	g5607
OG0009060	Ag060G5009800, Ag022G2693900	g41472
OG0009061	Ag022G2694000, Ag060G5010000	g4916
OG0009062	Ag022G2695100	g27616
OG0009063	Ag022G2697400	g29696
OG0009064	Ag022G2700700	g32241
OG0009065	Ag022G2702800	g29699
OG0009066	Ag022G2702900	g29700
OG0009067	Ag022G2707400, Ag022G2707000	g29710
OG0009068	Ag022G2708700	g29719
OG0009069	Ag022G2710000	g29721
OG0009070	Ag022G2713500	g45428
OG0009072	Ag022G2716100	g5644
OG0009073	Ag022G2718700	g29738
OG0009074	Ag022G2718800	g29739
OG0009075	Ag022G2720100, Ag002G0158700	g37462
OG0009076	Ag022G2720900	g29750, g5646
OG0009077	Ag022G2722700	g5650, g45409
OG0009078	Ag022G2723300	g5652
OG0009079	Ag022G2725700	g29766
OG0009080	Ag022G2732900	g5687
OG0009081	Ag022G2734900	g29794
OG0009082	Ag022G2737100, Ag003G0318300	g29800
OG0009083	Ag022G2738300	g5698
OG0009084	Ag022G2739000	g25358
OG0009085	Ag022G2741900	g29805
OG0009086	Ag022G2742900	g45376
OG0009087	Ag022G2744200	g29811
OG0009088	Ag022G2745200	g5716
OG0009089	Ag022G2745600	g5717
OG0009090	Ag022G2746200	g45368
OG0009091	Ag015G2212700, Ag022G2748100	g28298, g1363
OG0009092	Ag022G2748900	g29831
OG0009093	Ag022G2752400	g5724
OG0009094	Ag022G2752600	g5725
OG0009095	Ag022G2756600	g29836
OG0009096	Ag022G2758400	g5750
OG0009097	Ag022G2760100	g5752
OG0009098	Ag022G2766700	g5766
OG0009099	Ag022G2771600	g28180
OG0009100	Ag022G2772700	g5783
OG0009101	Ag022G2774100	g29856
OG0009102	Ag022G2777300	g5794
OG0009103	Ag022G2778400	g5798
OG0009104	Ag022G2781400	g45304
OG0009105	Ag022G2790300	g5838, g5842, g5836, g5840
OG0009106	Ag022G2791000	g5846
OG0009107	Ag022G2791800	g5851
OG0009108	Ag022G2792900	g5855
OG0009109	Ag022G2794100	g5859
OG0009110	Ag022G2794300	g5858
OG0009111	Ag022G2796500	g45281
OG0009112	Ag075G5282800	g46664
OG0009113	Ag075G5289100	g16815
OG0009114	Ag075G5289200	g16814
OG0009116	Ag075G5293500	g46653
OG0009117	Ag075G5294500	g46651
OG0009118	Ag075G5294700	g16802
OG0009119	Ag075G5302000	g25028
OG0009120	Ag075G5307200	g46622
OG0009121	Ag048G4554200	g46604
OG0009122	Ag048G4554700	g36646
OG0009123	Ag033G3584100, Ag048G4555200	g46607
OG0009124	Ag048G4556900	g39222
OG0009127	Ag048G4561400	g44273
OG0009128	Ag048G4561700	g44276
OG0009129	Ag048G4562100, Ag023G2823100	g32231
OG0009130	Ag048G4562600	g46593
OG0009131	Ag048G4564100	g46586
OG0009132	Ag048G4569200	g46571
OG0009133	Ag048G4569900	g44296
OG0009134	Ag048G4572400, Ag048G4572100	g46564
OG0009135	Ag048G4572500	g44297
OG0009136	Ag048G4577600, Ag011G1251400	g46552
OG0009138	Ag048G4580900	g46540
OG0009139	Ag048G4581200	g44307
OG0009140	Ag048G4583000	g13602
OG0009141	Ag048G4587300	g13603
OG0009142	Ag048G4592300	g46500, g44337
OG0009143	Ag048G4595300	g44349
OG0009144	Ag048G4598300	g46476
OG0009145	Ag048G4602500, Ag048G4602700, Ag048G4602600	g13644
OG0009146	Ag048G4605700	g46463
OG0009147	Ag048G4612200	g46452
OG0009149	Ag048G4613200	g46443
OG0009150	Ag048G4619500	g46418
OG0009151	Ag048G4620800	g46408
OG0009152	Ag048G4623800	g46391, g44358
OG0009153	Ag048G4624700	g19613
OG0009154	Ag048G4627000	g46386
OG0009155	Ag048G4631400	g46384
OG0009156	Ag048G4641500	g46352
OG0009157	Ag048G4641600	g46351
OG0009158	Ag048G4645200	g46339
OG0009159	Ag048G4646000	g46336
OG0009160	Ag048G4647200	g46324
OG0009161	Ag048G4648400	g44367
OG0009162	Ag048G4650000	g44375
OG0009163	Ag048G4660400	g46278
OG0009164	Ag048G4662200	g44398
OG0009165	Ag048G4669100	g44406
OG0009166	Ag048G4677200	g44411
OG0009168	Ag002G0214300, Ag014G1977000, Ag048G4680600	g7201
OG0009170	Ag048G4685500	g17973
OG0009171	Ag048G4696700	g46228
OG0009172	Ag048G4709200, Ag026G2977500, Ag039G4228700	g6305
OG0009173	Ag048G4711600	g46194
OG0009174	Ag048G4715100	g44472
OG0009175	Ag048G4715800	g46189
OG0009176	Ag040G4344200	g14012, g6078
OG0009179	Ag040G4351100	g13992
OG0009180	Ag049G4725700	g11367
OG0009181	Ag049G4731200	g39406
OG0009182	Ag049G4731900	g39407
OG0009183	Ag049G4732900	g28486
OG0009186	Ag032G3425400	g54369
OG0009188	Ag032G3428200	g36726
OG0009189	Ag032G3444300, Ag032G3436700	g36708
OG0009190	Ag032G3438400	g36705
OG0009192	Ag032G3457400	g36665
OG0009193	Ag032G3457700	g54305
OG0009194	Ag032G3458000	g36662
OG0009195	Ag032G3464000	g36640
OG0009196	Ag032G3467500	g35868
OG0009197	Ag032G3467700	g36634
OG0009198	Ag032G3467900	g36632, g28003
OG0009199	Ag032G3469100	g41546
OG0009200	Ag032G3472300	g36611
OG0009201	Ag054G4877000	g37145
OG0009202	Ag054G4878000	g51565
OG0009203	Ag054G4880700	g37151
OG0009204	Ag054G4881900, Ag038G4159600	g37160
OG0009205	Ag054G4888700	g51586
OG0009206	Ag033G3526900	g23709
OG0009207	Ag054G4897500	g51608
OG0009208	Ag041G4355800, Ag009G0980500	g19591
OG0009209	Ag009G0976900, Ag041G4359100	g3062, g11447
OG0009210	Ag041G4360700, Ag009G0975300	g19603
OG0009211	Ag041G4363800, Ag009G0970400	g10381
OG0009212	Ag041G4369600, Ag076G5309500	g41147
OG0009213	Ag041G4376800	g1418
OG0009214	Ag082G5406200	g41254
OG0009215	Ag007G0858000	g46857, g47433
OG0009216	Ag007G0861000	g17923
OG0009217	Ag007G0865000	g25206, g46871
OG0009218	Ag007G0866000	g46941
OG0009219	Ag007G0866800	g46946
OG0009220	Ag007G0882200	g17859
OG0009221	Ag007G0893400	g24562
OG0009222	Ag007G0893500	g47039
OG0009223	Ag063G5086000	g22788
OG0009224	Ag007G0906700	g47075
OG0009225	Ag007G0907600	g47077
OG0009226	Ag007G0914700	g24480
OG0009227	Ag007G0916500	g47093
OG0009228	Ag007G0919900	g17657, g24453
OG0009229	Ag007G0921400	g47106
OG0009230	Ag078G5333000	g46026, g44583
OG0009231	Ag078G5333700	g44580
OG0009232	Ag078G5335300	g44578
OG0009233	Ag078G5339100	g46045
OG0009234	Ag078G5345400	g44566
OG0009235	Ag078G5349900	g46066
OG0009236	Ag078G5354000	g46085
OG0009237	Ag078G5360600	g46099
OG0009238	Ag078G5363700	g46106
OG0009239	Ag078G5369700	g44546
OG0009241	Ag078G5376900	g4115, g4116, g35991
OG0009242	Ag078G5378600	g44538, g46132
OG0009243	Ag078G5380000	g44534
OG0009244	Ag056G4935200	g41505
OG0009245	Ag056G4941400	g44801
OG0009246	Ag056G4944000	g44784
OG0009247	Ag056G4944700	g44781
OG0009248	Ag056G4948900	g44767
OG0009249	Ag045G4507500	g23548, g17040
OG0009250	Ag045G4511500	g23537
OG0009251	Ag045G4512000	g47677
OG0009253	Ag045G4516200	g47683
OG0009254	Ag045G4518700	g23512
OG0009255	Ag092G5457300	g907
OG0009256	Ag063G5084500, Ag002G0108900	g40800
OG0009257	Ag063G5085100, Ag002G0108300	g40801
OG0009258	Ag063G5090200, Ag002G0102600	g40808
OG0009259	Ag071G5237700	g53075, g43410, g46684
OG0009260	Ag071G5242900	g16851
OG0009261	Ag071G5246300	g16849
OG0009262	Ag071G5246500	g46680
OG0009263	Ag071G5246900	g16848
OG0009264	Ag012G1273900	g1364
OG0009265	Ag012G1287400	g10339
OG0009266	Ag012G1296400	g10459
OG0009267	Ag012G1297900	g10462
OG0009268	Ag012G1300000	g10467
OG0009270	Ag012G1303500	g10475
OG0009271	Ag012G1307600	g10495
OG0009272	Ag012G1314100	g10528
OG0009274	Ag012G1316100	g10530
OG0009275	Ag012G1316700	g16607, g10531
OG0009276	Ag012G1316900	g10533
OG0009277	Ag012G1317100	g1601
OG0009278	Ag012G1317300	g10541
OG0009279	Ag012G1320000	g10548
OG0009280	Ag012G1321600	g10555
OG0009281	Ag002G0153100, Ag012G1324800	g1592
OG0009282	Ag012G1325200	g1590
OG0009283	Ag012G1325300	g1589
OG0009284	Ag012G1331300	g10598
OG0009285	Ag012G1332200	g10599
OG0009286	Ag012G1334500	g10607
OG0009287	Ag012G1338500	g1420
OG0009288	Ag012G1338800	g10620
OG0009289	Ag057G4952000	g28288
OG0009290	Ag057G4964000	g45800
OG0009292	Ag006G0793700, Ag058G4992800	g36976
OG0009293	Ag006G0805300, Ag058G4977800	g10960
OG0009294	Ag058G4970300, Ag006G0812300	g10966
OG0009295	Ag006G0818000	g10256
OG0009296	Ag006G0818800	g10972
OG0009298	Ag006G0833500	g40555
OG0009299	Ag019G2500700, Ag006G0839000	g44898
OG0009300	Ag006G0840200	g11009
OG0009301	Ag006G0842400	g40531
OG0009302	Ag001G0008500	g54149
OG0009303	Ag001G0024900	g54163
OG0009304	Ag001G0025900	g36435
OG0009305	Ag001G0029400, Ag001G0029500	g54166
OG0009306	Ag001G0030300	g36444
OG0009307	Ag001G0041300, Ag001G0041200, Ag034G3881700	g31587
OG0009308	Ag001G0057300	g36496
OG0009309	Ag001G0062800	g54226
OG0009310	Ag001G0063300	g54229
OG0009311	Ag001G0067800	g36527
OG0009312	Ag001G0080900	g54266
OG0009313	Ag001G0081100	g36577
OG0009314	Ag001G0082800	g28010
OG0009315	Ag001G0089500	g36597
OG0009316	Ag023G2801800	g37048
OG0009317	Ag023G2807000	g51370
OG0009318	Ag023G2807900	g37966
OG0009319	Ag023G2810200	g51396
OG0009320	Ag023G2813100	g51409
OG0009321	Ag019G2503300, Ag019G2502900, Ag023G2813900	g51413
OG0009322	Ag023G2815900	g51430
OG0009323	Ag034G3838200, Ag023G2819600	g37080
OG0009324	Ag023G2820200	g37093
OG0009325	Ag023G2821400	g51458
OG0009326	Ag023G2822000	g51460
OG0009327	Ag023G2824400	g51463, g37102
OG0009328	Ag023G2825900	g37107
OG0009329	Ag023G2827000	g37108, g51477
OG0009330	Ag023G2828200	g37110, g51482
OG0009331	Ag023G2833200	g37993
OG0009332	Ag023G2835000	g51509
OG0009333	Ag023G2837500	g51519, g37136
OG0009334	Ag023G2843100	g38006
OG0009335	Ag023G2843600	g51535
OG0009336	Ag023G2846400	g38011, g51543
OG0009337	Ag023G2847000	g51545
OG0009338	Ag023G2847200	g51547
OG0009339	Ag050G4742100	g24129, g17428
OG0009340	Ag050G4743800	g24717
OG0009341	Ag050G4748800	g24151
OG0009342	Ag050G4753500	g47292
OG0009343	Ag050G4756400	g17451
OG0009344	Ag050G4756800	g47294
OG0009345	Ag050G4783200	g17504
OG0009346	Ag050G4785900	g24230
OG0009347	Ag050G4791100	g17520, g47239
OG0009348	Ag050G4791200	g24234
OG0009349	Ag050G4794000	g47226, g24244
OG0009350	Ag050G4798500	g24278
OG0009351	Ag050G4798700	g24283, g24284
OG0009352	Ag050G4798900	g24286
OG0009353	Ag008G0965400, Ag008G0936900	g11522, g19620
OG0009354	Ag024G2894800, Ag008G0962800	g2513
OG0009355	Ag008G0941700	g2522
OG0009357	Ag008G0944900	g19345
OG0009358	Ag008G0949400	g19353
OG0009359	Ag008G0952100	g2557
OG0009360	Ag008G0952500	g2563
OG0009361	Ag008G0953700	g2568
OG0009362	Ag008G0953900	g2571
OG0009363	Ag077G5320100, Ag033G3490500	g47459, g23893
OG0009364	Ag051G4819600, Ag051G4800500	g41155
OG0009365	Ag051G4805100	g880
OG0009366	Ag051G4807500	g872
OG0009367	Ag051G4810100	g1316
OG0009368	Ag051G4817200	g41162
OG0009369	Ag051G4826200	g11531
OG0009370	Ag044G4473400	g6302
OG0009371	Ag044G4477800	g14450
OG0009372	Ag044G4484700	g14257, g14260
OG0009373	Ag044G4485700	g13699
OG0009374	Ag044G4486200	g6153
OG0009375	Ag044G4490200	g14212
OG0009376	Ag044G4496200	g14077
OG0009377	Ag044G4502500, Ag031G3185600	g1761
OG0009378	Ag044G4503900	g13724, g14043
OG0009379	Ag044G4504600	g14041
OG0009380	Ag033G3476100, Ag052G4848600	g47486
OG0009381	Ag033G3477500, Ag052G4845900	g23852
OG0009382	Ag033G3480600	g17249
OG0009384	Ag033G3504700	g17272
OG0009385	Ag033G3505200	g23922
OG0009386	Ag033G3513700	g47434
OG0009387	Ag033G3517400	g23949
OG0009388	Ag033G3524800	g17302
OG0009389	Ag033G3533700	g23969
OG0009390	Ag033G3540500	g46626
OG0009391	Ag033G3544900, Ag033G3545000, Ag033G3545100	g17317
OG0009392	Ag033G3566600	g16774
OG0009393	Ag033G3567500	g47328
OG0009394	Ag033G3572400	g24068
OG0009395	Ag033G3577600, Ag061G5037700, Ag033G3578000, Ag033G3578300	g47337
OG0009396	Ag033G3581900	g17381
OG0009397	Ag033G3582000	g24058, g17380
OG0009398	Ag033G3583600	g24053
OG0009399	Ag033G3586900	g3004
OG0009400	Ag033G3593900, Ag034G3911300	g49987
OG0009401	Ag033G3597800	g24035
OG0009403	Ag033G3604500	g24018, g47371
OG0009404	Ag033G3611500	g10667
OG0009405	Ag033G3612400	g24005
OG0009406	Ag033G3619600	g13842, g5887
OG0009407	Ag028G3084200, Ag026G2979500	g17858
OG0009408	Ag031G3137900	g24372, g24363
OG0009409	Ag031G3139100	g24350
OG0009410	Ag031G3140000	g17577
OG0009411	Ag031G3140500	g24332, g17575
OG0009412	Ag031G3142100	g17565, g24325
OG0009413	Ag031G3143000	g47177
OG0009414	Ag031G3146400	g47194
OG0009415	Ag031G3147000	g24298
OG0009416	Ag031G3151900	g7946
OG0009417	Ag031G3152900	g7941
OG0009418	Ag031G3153200	g7940
OG0009419	Ag031G3155500	g7931
OG0009420	Ag031G3157000	g12733
OG0009421	Ag031G3157200	g38, g19647
OG0009422	Ag031G3159900	g28
OG0009423	Ag031G3160000	g27
OG0009424	Ag031G3160100	g26
OG0009427	Ag031G3165100	g9626, g14
OG0009428	Ag031G3171300	g18776
OG0009429	Ag031G3171600	g18774
OG0009430	Ag031G3173400	g18763
OG0009431	Ag031G3175400	g18750
OG0009432	Ag031G3176000	g18744
OG0009434	Ag031G3183400	g1760
OG0009435	Ag031G3188100	g1764, g1763
OG0009436	Ag031G3194800	g1786
OG0009437	Ag031G3195100	g1788
OG0009438	Ag014G1834700, Ag014G1834300	g7703
OG0009439	Ag031G3197400	g1810
OG0009440	Ag031G3197600	g1811
OG0009441	Ag031G3203000	g1832
OG0009442	Ag031G3209100	g1867
OG0009443	Ag039G4283800, Ag031G3209400	g37089, g51423
OG0009444	Ag031G3211400	g1873
OG0009445	Ag031G3213400	g1878
OG0009446	Ag031G3214000	g1882
OG0009447	Ag031G3217900	g1899
OG0009448	Ag031G3219000	g18806
OG0009449	Ag031G3220100	g18809
OG0009450	Ag031G3220400	g18816
OG0009451	Ag031G3220900	g1913
OG0009452	Ag031G3221700	g18820
OG0009453	Ag031G3232200	g1950
OG0009455	Ag031G3242300	g2022
OG0009456	Ag031G3244300	g2015
OG0009457	Ag031G3244600	g2013
OG0009458	Ag031G3245500	g18901
OG0009459	Ag031G3254700	g2001
OG0009460	Ag031G3258800	g18927
OG0009461	Ag031G3260500	g11206
OG0009462	Ag031G3262100	g11208, g1990
OG0009463	Ag031G3265500	g1982
OG0009464	Ag031G3266600	g1978
OG0009465	Ag031G3281100	g2033
OG0009466	Ag031G3282000	g18960
OG0009467	Ag031G3284700	g18968
OG0009468	Ag031G3287400	g18975
OG0009469	Ag031G3302700	g18997
OG0009470	Ag031G3304200	g2080
OG0009471	Ag031G3305300	g36131, g19000
OG0009472	Ag031G3308900	g19003
OG0009473	Ag031G3309000	g19004
OG0009474	Ag031G3320100	g19021
OG0009475	Ag031G3324100	g19035
OG0009476	Ag031G3331200	g2176
OG0009477	Ag031G3333400	g19058
OG0009478	Ag031G3341800	g2191
OG0009479	Ag031G3344200	g19092
OG0009480	Ag031G3346400	g2214
OG0009481	Ag031G3349000	g2221
OG0009482	Ag031G3353400	g2231
OG0009483	Ag031G3359900	g2254
OG0009484	Ag031G3360200	g2251
OG0009485	Ag031G3363500	g2271
OG0009486	Ag031G3364000	g19137
OG0009487	Ag031G3364800	g19140
OG0009488	Ag031G3371600	g2293
OG0009489	Ag031G3371700	g2294, g19156
OG0009490	Ag031G3373300	g2300
OG0009491	Ag031G3373800	g2304
OG0009492	Ag031G3374600	g12979
OG0009493	Ag031G3376600	g11301
OG0009494	Ag031G3377200	g19166
OG0009496	Ag031G3379900	g19170
OG0009497	Ag031G3384400	g2328
OG0009498	Ag031G3389400	g2347
OG0009499	Ag031G3397600	g19207
OG0009500	Ag031G3397700	g2370
OG0009501	Ag031G3397800	g2371
OG0009502	Ag031G3398900	g2377
OG0009503	Ag031G3407100	g2404
OG0009504	Ag031G3407300	g11320
OG0009505	Ag031G3416900	g11325
OG0009506	Ag020G2563900	g931
OG0009507	Ag020G2566600	g28436, g19656, g41295, g35317, g35041
OG0009508	Ag020G2567600	g28432
OG0009509	Ag020G2567700	g28431
OG0009510	Ag020G2570400	g28425, g922
OG0009511	Ag020G2571400	g41288
OG0009512	Ag020G2574600	g41282
OG0009513	Ag020G2574800	g41280
OG0009514	Ag025G2905000, Ag053G4871200	g24399
OG0009515	Ag029G3088300	g13509
OG0009516	Ag029G3094600	g6448
OG0009518	Ag029G3119300	g13580
OG0009519	Ag064G5112000, Ag095G5468800	g13490
OG0009520	Ag064G5113400, Ag095G5469800	g6458
OG0009521	Ag067G5172000	g18050
OG0009522	Ag067G5180400	g41797
OG0009523	Ag067G5183800	g44915
OG0009524	Ag067G5185200	g41725, g44907
OG0009525	Ag067G5185300	g44906
OG0009526	Ag067G5188800	g44892
OG0009527	Ag067G5191300	g44888
OG0009528	Ag067G5196300	g18034
OG0009529	Ag067G5196500	g44870
OG0009530	Ag067G5198400	g44860
OG0009531	Ag067G5198800	g44858
OG0009532	Ag067G5200700	g41570
OG0009533	Ag067G5201200	g13637
OG0009534	Ag067G5206900	g41550
OG0009535	Ag081G5398700	g46850
OG0009537	Ag081G5400300	g10221
OG0009538	Ag086G5421400, Ag042G4378200	g13986
OG0009539	Ag042G4380000	g13980
OG0009540	Ag042G4394800	g5997
OG0009541	Ag042G4407600	g13800
OG0009542	Ag042G4424100	g13906
OG0009543	Ag042G4424200	g13905, g5953
OG0009544	Ag042G4428000	g13901
OG0009545	Ag039G4182100, Ag039G4182000	g38155
OG0009546	Ag039G4189000	g38151
OG0009547	Ag039G4193300	g51955
OG0009548	Ag039G4194100	g51951
OG0009549	Ag039G4195100	g38147
OG0009550	Ag039G4196400	g51934, g51927, g51942
OG0009551	Ag039G4201800	g51910
OG0009552	Ag039G4201900	g51909
OG0009553	Ag039G4207000	g51880
OG0009554	Ag039G4207900	g51468
OG0009555	Ag039G4212900	g37351
OG0009556	Ag039G4217600	g51857
OG0009557	Ag039G4218200	g51849
OG0009558	Ag039G4225700	g37336
OG0009559	Ag039G4226100	g51820
OG0009560	Ag039G4226400	g51465
OG0009561	Ag039G4226600	g51813, g37335
OG0009562	Ag039G4233300	g51793
OG0009564	Ag039G4240600	g38128
OG0009565	Ag039G4241000	g37320
OG0009566	Ag039G4244100, Ag039G4244200	g51774
OG0009567	Ag039G4250600	g51763
OG0009568	Ag039G4254100	g51756
OG0009569	Ag039G4263300	g51741
OG0009570	Ag039G4267900	g51739
OG0009571	Ag039G4268000, Ag039G4269100, Ag039G4269000	g37294
OG0009572	Ag039G4270600	g51737
OG0009573	Ag039G4271100	g51735
OG0009574	Ag039G4271400	g38103
OG0009575	Ag039G4274300	g51728
OG0009576	Ag039G4274400	g51727
OG0009577	Ag039G4279000, Ag039G4278900	g37280
OG0009578	Ag039G4279400, Ag039G4279700, Ag039G4279800	g37278
OG0009579	Ag039G4285700	g51714
OG0009580	Ag039G4287800	g37260
OG0009581	Ag039G4290500	g51695, g37252
OG0009582	Ag039G4292200	g51692
OG0009583	Ag039G4293200	g51687
OG0009584	Ag039G4295800	g10804
OG0009585	Ag039G4295900	g51675
OG0009586	Ag039G4299400	g51670, g51669
OG0009587	Ag039G4312800	g37212
OG0009588	Ag039G4313200	g37211
OG0009589	Ag039G4314200	g51634
OG0009590	Ag039G4314700	g10736
OG0009591	Ag039G4314900	g37207
OG0009592	Ag039G4316400	g40241
OG0009593	Ag039G4317100	g37203
OG0009594	Ag039G4320800	g38062
OG0009595	Ag039G4323100	g51623
OG0009596	Ag039G4329600	g51616
OG0009597	Ag039G4329800	g51613
OG0009598	Ag066G5129500, Ag066G5129200	g40410
OG0009600	Ag066G5140700	g40430
OG0009601	Ag066G5142000	g25593, g16067, g40435
OG0009602	Ag066G5145800	g40445
OG0009603	Ag066G5149500	g10796
OG0009604	Ag087G5426400, Ag066G5156000	g25577
OG0009605	Ag021G2627000, Ag030G3126000	g25670
OG0009607	Ag030G3135500	g25602
OG0009608	Ag030G3136400	g25604
OG0009609	Ag015G2178700	g38545
OG0009610	Ag015G2179400	g38537
OG0009612	Ag015G2184500	g38525
OG0009613	Ag015G2186900	g38516
OG0009614	Ag015G2187200	g36954
OG0009615	Ag015G2199700	g38431
OG0009616	Ag015G2200700	g36893
OG0009617	Ag015G2201400	g50960
OG0009618	Ag015G2204400	g38387
OG0009619	Ag015G2204600	g51038
OG0009620	Ag015G2207900	g38340
OG0009621	Ag015G2215000	g38279
OG0009622	Ag015G2215700	g38283
OG0009623	Ag015G2218100	g38288
OG0009624	Ag015G2219500	g38272
OG0009625	Ag015G2233000	g47512
OG0009626	Ag015G2239900	g28178
OG0009627	Ag015G2247900	g27961
OG0009628	Ag015G2248000	g27962
OG0009629	Ag015G2252900	g27921
OG0009630	Ag015G2258800	g32993
OG0009631	Ag015G2262100	g27868
OG0009632	Ag015G2262400	g32851
OG0009633	Ag015G2265000	g27852
