Orthogroup	Alyssum_gmelinii	Arabidopsis_lyrata_NCBI
OG0009257	Ag063G5085100, Ag002G0108300	XP_020891384.1
OG0009258	Ag063G5090200, Ag002G0102600	XP_020891548.1
OG0009259	Ag071G5237700	XP_002870740.1
OG0009260	Ag071G5242900	XP_002883656.1
OG0009261	Ag071G5246300	XP_020874900.1
OG0009262	Ag071G5246500	XP_020872271.1
OG0009263	Ag071G5246900	XP_020873173.1
OG0009264	Ag012G1273900	XP_002865826.1
OG0009265	Ag012G1287400	XP_002877216.1
OG0009266	Ag012G1296400	XP_002875402.1
OG0009267	Ag012G1297900	XP_020880938.1
OG0009268	Ag012G1300000	XP_020879782.1
OG0009269	Ag012G1302100, Ag003G0294200	XP_002880286.1
OG0009270	Ag012G1303500	XP_020880902.1
OG0009271	Ag012G1307600	XP_002875379.1
OG0009272	Ag012G1314100	XP_020881959.1
OG0009273	Ag012G1316000	XP_002875350.1
OG0009274	Ag012G1316100	XP_020880793.1
OG0009275	Ag012G1316700	XP_020881280.1
OG0009276	Ag012G1316900	XP_020881058.1
OG0009277	Ag012G1317100	XP_020881618.1
OG0009278	Ag012G1317300	XP_020880413.1
OG0009279	Ag012G1320000	XP_020879888.1
OG0009280	Ag012G1321600	XP_020880230.1
OG0009281	Ag002G0153100, Ag012G1324800	XP_002875320.2
OG0009282	Ag012G1325200	XP_002875318.1
OG0009283	Ag012G1325300	XP_002876970.1
OG0009284	Ag012G1331300	XP_002876940.1
OG0009285	Ag012G1332200	XP_020880390.1
OG0009286	Ag012G1334500	XP_020879979.1
OG0009287	Ag012G1338500	XP_020871315.1
OG0009288	Ag012G1338800	XP_020882201.1
OG0009289	Ag057G4952000	XP_002864076.2
OG0009290	Ag057G4964000	XP_002887238.1
OG0009291	Ag057G4966600	XP_020891193.1
OG0009293	Ag006G0805300, Ag058G4977800	XP_002865214.1
OG0009294	Ag058G4970300, Ag006G0812300	XP_020871630.1
OG0009295	Ag006G0818000	XP_020870843.1
OG0009296	Ag006G0818800	XP_002863460.1
OG0009297	Ag024G2889500, Ag024G2889700, Ag024G2889300, Ag024G2889100, Ag006G0819200	XP_020871281.1
OG0009298	Ag006G0833500	XP_002863489.1
OG0009299	Ag019G2500700, Ag006G0839000	XP_002888302.1
OG0009300	Ag006G0840200	XP_020885876.1
OG0009301	Ag006G0842400	XP_002865286.1, XP_002863535.1
OG0009302	Ag001G0008500	XP_020866726.1
OG0009303	Ag001G0024900	XP_002894237.2
OG0009304	Ag001G0025900	XP_020870394.1
OG0009305	Ag001G0029400, Ag001G0029500	XP_002891571.2
OG0009306	Ag001G0030300	XP_020867278.1
OG0009307	Ag001G0041300, Ag001G0041200, Ag034G3881700	XP_020866385.1
OG0009308	Ag001G0057300	XP_020870847.1
OG0009309	Ag001G0062800	XP_020868162.1
OG0009310	Ag001G0063300	XP_002894330.1
OG0009311	Ag001G0067800	XP_020869290.1
OG0009312	Ag001G0080900	XP_002894386.1
OG0009313	Ag001G0081100	XP_020868988.1
OG0009314	Ag001G0082800	XP_020869503.1
OG0009315	Ag001G0089500	XP_002894417.1
OG0009316	Ag023G2801800	XP_002863705.1
OG0009317	Ag023G2807000	XP_002881291.2
OG0009318	Ag023G2807900	XP_020882861.1
OG0009319	Ag023G2810200	XP_020884020.1
OG0009320	Ag023G2813100	XP_002881318.1
OG0009321	Ag019G2503300, Ag019G2502900, Ag023G2813900	XP_020884235.1
OG0009322	Ag023G2815900	XP_002881326.1
OG0009323	Ag034G3838200, Ag023G2819600	XP_020883207.1
OG0009324	Ag023G2820200	XP_002879502.1
OG0009325	Ag023G2821400	XP_002879508.1
OG0009326	Ag023G2822000	XP_002881348.1
OG0009327	Ag023G2824400	XP_002879512.1
OG0009328	Ag023G2825900	XP_020883018.1
OG0009329	Ag023G2827000	XP_020884734.1
OG0009330	Ag023G2828200	XP_002879524.1
OG0009331	Ag023G2833200	XP_002881379.1
OG0009332	Ag023G2835000	XP_002879543.1
OG0009333	Ag023G2837500	XP_020884542.1
OG0009334	Ag023G2843100	XP_020883693.1
OG0009335	Ag023G2843600	XP_002879565.1
OG0009336	Ag023G2846400	XP_002879573.1
OG0009337	Ag023G2847000	XP_002879574.1
OG0009338	Ag023G2847200	XP_020883698.1
OG0009339	Ag050G4742100	XP_002867938.2
OG0009340	Ag050G4743800	XP_002879817.1
OG0009341	Ag050G4748800	XP_020874534.1
OG0009342	Ag050G4753500	XP_020874305.1
OG0009343	Ag050G4756400	XP_002867966.1
OG0009344	Ag050G4756800	XP_002867965.1
OG0009345	Ag050G4783200	XP_020875354.1
OG0009346	Ag050G4785900	XP_020874070.1
OG0009347	Ag050G4791100	XP_002868035.1
OG0009348	Ag050G4791200	XP_002870084.1
OG0009349	Ag050G4794000	XP_002870092.1
OG0009350	Ag050G4798500	XP_002870113.1
OG0009351	Ag050G4798700	XP_002868076.1
OG0009352	Ag050G4798900	XP_002868078.1
OG0009353	Ag008G0965400, Ag008G0936900	XP_002875592.1
OG0009354	Ag008G0939000, Ag024G2894800, Ag008G0962800, Ag008G0963000	XP_002876060.1
OG0009355	Ag008G0941700	XP_002876053.1
OG0009356	Ag034G3917800	XP_002892940.2
OG0009357	Ag008G0944900	XP_002877770.1
OG0009358	Ag008G0949400	XP_002877758.1
OG0009359	Ag008G0952100	XP_002877750.1
OG0009360	Ag008G0952500	XP_020881437.1
OG0009361	Ag008G0953700	XP_002877747.2
OG0009362	Ag008G0953900	XP_020881880.1
OG0009363	Ag077G5320100, Ag033G3490500	XP_020873419.1
OG0009364	Ag051G4819600, Ag051G4800500	XP_020885293.1
OG0009365	Ag051G4805100	XP_020866916.1
OG0009366	Ag051G4807500	XP_002864158.1
OG0009367	Ag051G4810100	XP_002864135.2
OG0009368	Ag051G4817200	XP_002865859.2
OG0009369	Ag051G4826200	XP_002877261.1
OG0009370	Ag044G4473400	XP_002885847.1
OG0009371	Ag044G4477800	XP_020888076.1
OG0009372	Ag044G4484700	XP_020888072.1
OG0009373	Ag044G4485700	XP_002885975.1
OG0009374	Ag044G4486200	XP_020886008.1
OG0009375	Ag044G4490200	XP_002886213.1
OG0009376	Ag044G4496200	XP_020888000.1
OG0009377	Ag044G4502500, Ag031G3185600	XP_002878450.1, XP_002886992.1
OG0009378	Ag044G4503900	XP_020887617.1
OG0009379	Ag044G4504600	XP_020889279.1
OG0009380	Ag033G3476100, Ag052G4848600	XP_002869739.1
OG0009381	Ag033G3477500, Ag052G4845900	XP_020873608.1
OG0009382	Ag033G3480600	XP_002869758.1
OG0009383	Ag033G3481300, Ag052G4842700	XP_020873761.1
OG0009384	Ag033G3504700	XP_020873599.1
OG0009385	Ag033G3505200	XP_002867739.1
OG0009386	Ag033G3513700	XP_020873637.1
OG0009387	Ag033G3517400	XP_002869817.2
OG0009388	Ag033G3524800	XP_020873706.1
OG0009389	Ag033G3533700	XP_002869840.1
OG0009390	Ag033G3540500	XP_020875603.1
OG0009391	Ag033G3544900, Ag033G3545000, Ag033G3545100	XP_020873814.1
OG0009392	Ag033G3566600	XP_002870621.1
OG0009393	Ag033G3567500	XP_002867898.1
OG0009394	Ag033G3572400	XP_020872465.1
OG0009395	Ag033G3577600, Ag061G5037700, Ag033G3578000, Ag033G3578300	XP_002869942.1
OG0009396	Ag033G3581900	XP_020874732.1
OG0009397	Ag033G3582000	XP_002867883.1
OG0009399	Ag033G3586900	XP_002875712.1
OG0009400	Ag033G3593900, Ag034G3911300	XP_020869202.1
OG0009401	Ag033G3597800	XP_020874073.1
OG0009403	Ag033G3604500	XP_002869893.1
OG0009404	Ag033G3611500	XP_002876879.1
OG0009405	Ag033G3612400	XP_020873289.1
OG0009406	Ag033G3619600	XP_002886302.1
OG0009407	Ag028G3084200, Ag026G2979500	XP_002863819.1
OG0009408	Ag031G3137900	XP_002868142.1
OG0009409	Ag031G3139100	XP_002870157.1
OG0009410	Ag031G3140000	XP_020873981.1, XP_020873982.1
OG0009411	Ag031G3140500	XP_020873975.1
OG0009412	Ag031G3142100	XP_020872071.1
OG0009413	Ag031G3143000	XP_002870137.1
OG0009414	Ag031G3146400	XP_002868088.1
OG0009415	Ag031G3147000	XP_002868086.1
OG0009416	Ag031G3151900	XP_020887817.1
OG0009417	Ag031G3152900	XP_020886882.1
OG0009418	Ag031G3153200	XP_002884269.2
OG0009419	Ag031G3155500	XP_020886092.1
OG0009420	Ag031G3157000	XP_020886962.1
OG0009421	Ag031G3157200	XP_002865052.1
OG0009422	Ag031G3159900	XP_020890730.1
OG0009423	Ag031G3160000	XP_002865067.1
OG0009424	Ag031G3160100	XP_002875870.1
OG0009425	Ag031G3160300, Ag031G3160400	XP_002865069.1
OG0009426	Ag031G3164600	XP_020883882.1
OG0009427	Ag031G3165100	XP_020883935.1
OG0009428	Ag031G3171300	XP_020879986.1
OG0009429	Ag031G3171600	XP_020882369.1
OG0009430	Ag031G3173400	XP_002878496.1
OG0009431	Ag031G3175400	XP_002878489.2
OG0009432	Ag031G3176000	XP_020879778.1
OG0009433	Ag031G3183200	XP_020880113.1
OG0009434	Ag031G3183400	XP_020872231.1, XP_020880111.1
OG0009435	Ag031G3188100	XP_002878447.1, XP_002886995.1
OG0009436	Ag031G3194800	XP_002878423.1
OG0009437	Ag031G3195100	XP_020880851.1
OG0009438	Ag014G1834700, Ag014G1834300, Ag031G3196800	XP_020871341.1
OG0009439	Ag031G3197400	XP_020880827.1
OG0009440	Ag031G3197600	XP_020880816.1
OG0009441	Ag031G3203000	XP_020880810.1
OG0009442	Ag031G3209100	XP_002878376.1
OG0009443	Ag039G4283800, Ag031G3209400	XP_020884731.1
OG0009444	Ag031G3211400	XP_020881578.1
OG0009445	Ag031G3213400	XP_020880000.1
OG0009446	Ag031G3214000	XP_020882045.1
OG0009447	Ag031G3217900	XP_020881340.1
OG0009448	Ag031G3219000	XP_002876569.1
OG0009449	Ag031G3220100	XP_020880430.1
OG0009450	Ag031G3220400	XP_002878340.1
OG0009451	Ag031G3220900	XP_002878336.1
OG0009452	Ag031G3221700	XP_002878335.2
OG0009453	Ag031G3232200	XP_020880247.1
OG0009454	Ag031G3241900	XP_020881165.1
OG0009455	Ag031G3242300	XP_020882000.1
OG0009456	Ag031G3244300	XP_020880167.1
OG0009457	Ag031G3244600	XP_020881019.1
OG0009458	Ag031G3245500	XP_020879610.1
OG0009459	Ag031G3254700	XP_002878249.1
OG0009460	Ag031G3258800	XP_002878240.1
OG0009461	Ag031G3260500	XP_020880594.1
OG0009462	Ag031G3262100	XP_002878231.1
OG0009463	Ag031G3265500	XP_002878226.1
OG0009464	Ag031G3266600	XP_002876463.1
OG0009465	Ag031G3281100	XP_020882013.1
OG0009466	Ag031G3282000	XP_002878190.1
OG0009467	Ag031G3284700	XP_002876449.1
OG0009468	Ag031G3287400	XP_002876442.1
OG0009469	Ag031G3302700	XP_020880189.1
OG0009470	Ag031G3304200	XP_002876398.2
OG0009471	Ag031G3305300	XP_020881248.1
OG0009472	Ag031G3308900	XP_002876389.1
OG0009473	Ag031G3309000	XP_020881755.1
OG0009474	Ag031G3320100	XP_020881349.1
OG0009475	Ag031G3324100	XP_002878077.2
OG0009476	Ag031G3331200	XP_002878055.1
OG0009477	Ag031G3333400	XP_020882246.1
OG0009478	Ag031G3341800	XP_002878038.1
OG0009479	Ag031G3344200	XP_020880023.1
OG0009480	Ag031G3346400	XP_020882421.1
OG0009481	Ag031G3349000	XP_002876292.1
OG0009482	Ag031G3353400	XP_002876290.1
OG0009483	Ag031G3359900	XP_020881680.1
OG0009484	Ag031G3360200	XP_002876277.1
OG0009485	Ag031G3363500	XP_020881416.1
OG0009486	Ag031G3364000	XP_020881252.1
OG0009487	Ag031G3364800	XP_020882037.1
OG0009488	Ag031G3371600	XP_020880993.1
OG0009489	Ag031G3371700	XP_002877971.1
OG0009490	Ag031G3373300	XP_002877965.2
OG0009491	Ag031G3373800	XP_020881263.1
OG0009492	Ag031G3374600	XP_020882385.1
OG0009493	Ag031G3376600	XP_002877960.1
OG0009494	Ag031G3377200	XP_002877956.1
OG0009495	Ag034G3990200, Ag031G3377700	XP_002893137.1
OG0009496	Ag031G3379900	XP_002876238.1
OG0009497	Ag031G3384400	XP_020881326.1
OG0009498	Ag031G3389400	XP_020880625.1
OG0009499	Ag031G3397600	XP_020882275.1
OG0009500	Ag031G3397700	XP_020881976.1
OG0009501	Ag031G3397800	XP_020882285.1
OG0009502	Ag031G3398900	XP_002877903.2
OG0009503	Ag031G3407100	XP_020881381.1
OG0009504	Ag031G3407300	XP_002877890.1
OG0009505	Ag031G3416900	XP_002876157.1
OG0009506	Ag020G2563900	XP_002864283.1
OG0009507	Ag020G2566600	XP_002864265.1
OG0009508	Ag020G2567600	XP_020885204.1
OG0009509	Ag020G2567700	XP_002864250.1
OG0009510	Ag020G2570400	XP_020872011.1
OG0009511	Ag020G2571400	XP_002864244.1
OG0009512	Ag020G2574600	XP_002864237.1
OG0009513	Ag020G2574800	XP_020866449.1
OG0009514	Ag025G2905000, Ag053G4871200	XP_002870182.1
OG0009515	Ag029G3088300	XP_020889494.1
OG0009516	Ag029G3094600	XP_002885656.1
OG0009517	Ag029G3104700	XP_002885694.1, XP_002885686.1, XP_002883585.1
OG0009518	Ag029G3119300	XP_020888718.1
OG0009519	Ag064G5112000, Ag095G5468800	XP_002885629.1
OG0009520	Ag064G5113400, Ag095G5469800	XP_002885639.1
OG0009521	Ag067G5172000	XP_020891491.1
OG0009522	Ag067G5180400	XP_020891684.1
OG0009523	Ag067G5183800	XP_020891343.1
OG0009524	Ag067G5185200	XP_020890351.1
OG0009525	Ag067G5185300	XP_020890350.1
OG0009526	Ag067G5188800	XP_020890661.1
OG0009527	Ag067G5191300	XP_020890573.1
OG0009528	Ag067G5196300	XP_020891137.1
OG0009529	Ag067G5196500	XP_002887161.1
OG0009530	Ag067G5198400	XP_002888638.1
OG0009531	Ag067G5198800	XP_020891777.1
OG0009532	Ag067G5200700	XP_020891732.1
OG0009533	Ag067G5201200	XP_002887172.2
OG0009534	Ag067G5206900	XP_002887182.2
OG0009535	Ag081G5398700	XP_002870472.2
OG0009536	Ag081G5399300	XP_020874640.1
OG0009537	Ag081G5400300	XP_002865682.1
OG0009538	Ag086G5421400, Ag042G4378200	XP_002884095.2
OG0009539	Ag042G4380000	XP_002886149.1
OG0009540	Ag042G4394800	XP_002884146.1
OG0009541	Ag042G4407600	XP_002886248.2
OG0009542	Ag042G4424100	XP_020886456.1
OG0009543	Ag042G4424200	XP_020886453.1
OG0009544	Ag042G4428000	XP_020885899.1
OG0009545	Ag039G4182100, Ag039G4182000	XP_020883226.1
OG0009546	Ag039G4189000	XP_020884298.1
OG0009547	Ag039G4193300	XP_020883147.1
OG0009548	Ag039G4194100	XP_020885563.1
OG0009549	Ag039G4195100	XP_002879888.1
OG0009550	Ag039G4196400	XP_020884297.1
OG0009551	Ag039G4201800	XP_002879873.1
OG0009552	Ag039G4201900	XP_020885047.1
OG0009553	Ag039G4207000	XP_002881718.1
OG0009554	Ag039G4207900	XP_002879865.1
OG0009555	Ag039G4212900	XP_020884759.1
OG0009556	Ag039G4217600	XP_020883885.1
OG0009557	Ag039G4218200	XP_020885674.1
OG0009558	Ag039G4225700	XP_020885427.1
OG0009559	Ag039G4226100	XP_020885108.1
OG0009560	Ag039G4226400	XP_002879823.1
OG0009561	Ag039G4226600	XP_020885114.1
OG0009562	Ag039G4233300	XP_002879812.2
OG0009563	Ag015G2188000, Ag039G4236000	XP_020881675.1
OG0009564	Ag039G4240600	XP_002881660.1
OG0009565	Ag039G4241000	XP_020885188.1, XP_020871527.1
OG0009566	Ag039G4244100, Ag039G4244200	XP_020883756.1
OG0009567	Ag039G4250600	XP_002881637.1
OG0009568	Ag039G4254100	XP_002881631.1
OG0009569	Ag039G4263300	XP_002879771.1
OG0009570	Ag039G4267900	XP_020885330.1
OG0009571	Ag039G4268000, Ag039G4269100, Ag039G4269000	XP_002879764.1
OG0009572	Ag039G4270600	XP_020885243.1
OG0009573	Ag039G4271100	XP_020883841.1
OG0009574	Ag039G4271400	XP_020883843.1
OG0009575	Ag039G4274300	XP_020885084.1
OG0009576	Ag039G4274400	XP_002879756.2
OG0009577	Ag039G4279000, Ag039G4278900	XP_020882855.1
OG0009578	Ag039G4279400, Ag039G4279700, Ag039G4279800	XP_002881599.1
OG0009579	Ag039G4285700	XP_020882676.1
OG0009580	Ag039G4287800	XP_020883346.1, XP_002881574.1
OG0009581	Ag039G4290500	XP_020885159.1
OG0009582	Ag039G4292200	XP_020884790.1
OG0009583	Ag039G4293200	XP_002881557.1
OG0009584	Ag039G4295800	XP_002875070.1
OG0009585	Ag039G4295900	XP_002879711.1
OG0009586	Ag039G4299400	XP_020882729.1
OG0009587	Ag039G4312800	XP_020884875.1
OG0009588	Ag039G4313200	XP_020883436.1
OG0009589	Ag039G4314200	XP_020882859.1
OG0009590	Ag039G4314700	XP_002875109.1
OG0009591	Ag039G4314900	XP_002879662.1
OG0009592	Ag039G4316400	XP_002874500.1
OG0009593	Ag039G4317100	XP_002879658.1
OG0009594	Ag039G4320800	XP_002881491.1
OG0009595	Ag039G4323100	XP_020884272.1
OG0009596	Ag039G4329600	XP_002881482.1
OG0009597	Ag039G4329800	XP_002879630.2
OG0009598	Ag066G5129500, Ag066G5129200	XP_020877677.1
OG0009599	Ag066G5131200	XP_020877750.1
OG0009600	Ag066G5140700	XP_002872684.1
OG0009601	Ag066G5142000	XP_002874796.2
OG0009602	Ag066G5145800	XP_002874806.1
OG0009603	Ag066G5149500	XP_002875075.1
OG0009604	Ag087G5426400, Ag066G5156000	XP_002874817.1
OG0009605	Ag021G2627000, Ag030G3126000	XP_020877674.1
OG0009606	Ag030G3133500	XP_020877741.1
OG0009607	Ag030G3135500	XP_020877728.1
OG0009608	Ag030G3136400	XP_002874771.1
OG0009609	Ag015G2178700	XP_020884100.1
OG0009610	Ag015G2179400	XP_020884326.1
OG0009611	Ag015G2183500	XP_020883409.1
OG0009612	Ag015G2184500	XP_020884184.1
OG0009613	Ag015G2186900	XP_020882745.1
OG0009614	Ag015G2187200	XP_002880404.1
OG0009615	Ag015G2199700	XP_002880505.1
OG0009616	Ag015G2200700	XP_020885336.1
OG0009617	Ag015G2201400	XP_002880525.1
OG0009618	Ag015G2204400	XP_020885751.1
OG0009619	Ag015G2204600	XP_002880669.1
OG0009620	Ag015G2207900	XP_002878825.1
OG0009621	Ag015G2215000	XP_020882784.1
OG0009622	Ag015G2215700	XP_020884443.1
OG0009623	Ag015G2218100	XP_020883372.1
OG0009624	Ag015G2219500	XP_020882815.1
OG0009625	Ag015G2233000	XP_002869708.1
OG0009626	Ag015G2239900	XP_002893967.1
OG0009627	Ag015G2247900	XP_002880700.1
OG0009628	Ag015G2248000	XP_002891232.1
OG0009629	Ag015G2252900	XP_020869568.1
OG0009630	Ag015G2258800	XP_020869395.1
OG0009631	Ag015G2262100	XP_020868806.1
OG0009632	Ag015G2262400	XP_020870139.1
OG0009633	Ag015G2265000	XP_020868640.1
OG0009634	Ag052G4864000, Ag015G2270800	XP_020868500.1
OG0009635	Ag015G2274200, Ag052G4861100	XP_002893773.1
OG0009636	Ag021G2580800, Ag026G3002300, Ag026G3002900	XP_002872460.1
OG0009637	Ag026G3001600, Ag021G2581500	XP_002872459.2
OG0009638	Ag026G2996900, Ag021G2585200	XP_020877467.1
OG0009639	Ag021G2591100, Ag026G2994300	XP_020877477.1
OG0009640	Ag021G2603100	XP_002872510.1
OG0009641	Ag021G2605900	XP_020878669.1
OG0009642	Ag021G2606300	XP_020879539.1
OG0009643	Ag021G2606500	XP_020878346.1
OG0009644	Ag021G2608100	XP_020878080.1
OG0009645	Ag021G2625100	XP_020876840.1
OG0009646	Ag038G4148100	XP_002873939.1
OG0009647	Ag038G4148900	XP_002871876.1
OG0009648	Ag038G4154900	XP_020876088.1
OG0009649	Ag038G4155200	XP_020876781.1
OG0009650	Ag038G4156600	XP_020878691.1
OG0009651	Ag038G4158200	XP_020875862.1
OG0009652	Ag038G4159700	XP_020879066.1
OG0009653	Ag038G4163300	XP_002872246.1
OG0009654	Ag038G4165800	XP_002872252.1
OG0009655	Ag034G3720200, Ag038G4166300	XP_002876899.1
OG0009656	Ag038G4168400	XP_020876942.1
OG0009657	Ag038G4170000	XP_020876875.1
OG0009658	Ag038G4172000	XP_020876935.1
OG0009659	Ag038G4172200	XP_002874372.1
OG0009660	Ag038G4178600	XP_002874422.1
OG0009661	Ag088G5429600	XP_002886005.1
OG0009662	Ag088G5430300	XP_020888825.1
OG0009663	Ag088G5432900, Ag011G1214900	XP_020887554.1
OG0009664	Ag088G5434700	XP_002886273.1
OG0009665	Ag088G5436500	XP_020887675.1
OG0009666	Ag088G5437800	XP_002886281.1
OG0009668	Ag089G5447700	XP_002875776.1, XP_020869543.1
OG0009669	Ag089G5447800	XP_020880060.1
OG0009670	Ag089G5447900	XP_020882529.1
OG0009671	Ag003G0279100	XP_020885097.1
OG0009672	Ag003G0279300	XP_020883158.1
OG0009673	Ag003G0279700	XP_002880338.1, XP_002867172.1
OG0009674	Ag003G0280100	XP_020874861.1, XP_020884407.1
OG0009675	Ag003G0280400	XP_020874885.1, XP_002882136.1
OG0009676	Ag003G0280600	XP_020874876.1, XP_020884406.1
OG0009677	Ag003G0281300	XP_020882912.1
OG0009678	Ag003G0283100	XP_002882126.1
OG0009679	Ag003G0300400	XP_002880262.1
OG0009680	Ag003G0300600	XP_002880260.1
OG0009681	Ag003G0303300	XP_002880255.1
OG0009682	Ag003G0304700	XP_020884075.1
OG0009683	Ag003G0304800	XP_020873640.1
OG0009684	Ag003G0304900	XP_002882072.1
OG0009685	Ag003G0305000	XP_020883109.1
OG0009686	Ag003G0305700	XP_020884577.1
OG0009687	Ag003G0308800	XP_002891292.1
OG0009688	Ag003G0308900	XP_020885825.1, XP_002862557.2
OG0009689	Ag003G0309700	XP_020883020.1
OG0009690	Ag003G0310600	XP_002880221.1
OG0009691	Ag003G0311400	XP_002882050.1
OG0009692	Ag003G0311900	XP_020883402.1
OG0009693	Ag003G0315700	XP_020885574.1
OG0009694	Ag003G0316700	XP_020883901.1
OG0009695	Ag003G0316900	XP_020883898.1
OG0009696	Ag003G0318600	XP_002882023.1
OG0009697	Ag003G0321000, Ag027G3056200	XP_020885584.1
OG0009698	Ag003G0321200	XP_002882016.2
OG0009699	Ag003G0322300	XP_020882833.1
OG0009700	Ag003G0324300	XP_002880168.1
OG0009701	Ag003G0324400	XP_002882003.2
OG0009703	Ag003G0326900	XP_002880158.1
OG0009704	Ag003G0328600	XP_002880154.1
OG0009705	Ag003G0328800	XP_002880152.1
OG0009706	Ag003G0336400	XP_002881977.1
OG0009707	Ag003G0342800	XP_002880111.1
OG0009708	Ag003G0347500	XP_002880093.1
OG0009709	Ag003G0348300	XP_002880085.2
OG0009710	Ag003G0353200	XP_020884221.1
OG0009711	Ag003G0362800	XP_002881907.1
OG0009712	Ag003G0365500	XP_020883360.1
OG0009713	Ag003G0366000	XP_020883301.1
OG0009714	Ag003G0366500	XP_002881895.1
OG0009715	Ag003G0370900	XP_020885826.1
OG0009716	Ag003G0371600	XP_020884148.1
OG0009717	Ag003G0373600	XP_020885411.1
OG0009718	Ag003G0374100	XP_020885406.1
OG0009719	Ag016G2309100, Ag003G0374600	XP_020868342.1
OG0009720	Ag003G0375600	XP_002881875.1
OG0009721	Ag003G0382000	XP_020885461.1
OG0009722	Ag003G0382100	XP_020885459.1
OG0009723	Ag003G0388200	XP_002879984.1, XP_002862495.1
OG0009724	Ag003G0388300	XP_020867124.1, XP_020885340.1
OG0009725	Ag003G0392200	XP_002879982.1
OG0009726	Ag003G0393400	XP_020884269.1
OG0009727	Ag003G0400000	XP_020884199.1
OG0009728	Ag003G0403500	XP_020884032.1
OG0009729	Ag003G0403900	XP_020884034.1
OG0009730	Ag003G0408900	XP_020883889.1
OG0009731	Ag037G4129500, Ag014G2122200	XP_020886333.1
OG0009732	Ag037G4139300, Ag016G2315700	XP_020887097.1
OG0009733	Ag014G1774300	XP_020886317.1
OG0009734	Ag014G1777600	XP_002884306.1
OG0009735	Ag014G1781400	XP_020886899.1
OG0009736	Ag014G1782000, Ag014G1787800	XP_002884317.1
OG0009737	Ag014G1785100	XP_020887334.1
OG0009738	Ag014G1785700	XP_020886871.1
OG0009739	Ag014G1792000	XP_002882254.1
OG0009740	Ag014G1793100	XP_020887905.1
OG0009741	Ag014G1796400	XP_020887187.1
OG0009742	Ag014G1797200	XP_002884362.1
OG0009743	Ag014G1797400	XP_002884363.1
OG0009744	Ag014G1801000	XP_020888670.1
OG0009745	Ag014G1804300	XP_020887852.1
OG0009746	Ag014G1811800	XP_020887017.1
OG0009747	Ag014G1813400	XP_002884425.1
OG0009748	Ag014G1817400	XP_020889020.1
OG0009749	Ag014G1818300	XP_002882351.1
OG0009750	Ag014G1820000	XP_002882363.1
OG0009751	Ag014G1820200	XP_020886591.1
OG0009752	Ag014G1821400	XP_020888471.1
OG0009753	Ag014G1822200	XP_020888964.1
OG0009754	Ag014G1822500	XP_020888965.1
OG0009755	Ag014G1823600	XP_020886530.1
OG0009756	Ag014G1825700	XP_002882382.1
OG0009757	Ag014G1827700	XP_020888680.1, XP_020886541.1
OG0009758	Ag014G1828700	XP_020887059.1
OG0009759	Ag014G1829800	XP_002882397.1
OG0009760	Ag014G1840200	XP_020887072.1
OG0009761	Ag014G1848700	XP_020887654.1
OG0009762	Ag014G1848900	XP_002884557.2
OG0009763	Ag014G1851400	XP_002882456.2
OG0009764	Ag014G1852400	XP_002882459.1
OG0009765	Ag014G1852500	XP_020886810.1
OG0009766	Ag014G1855500	XP_002884578.1
OG0009767	Ag014G1857300	XP_002884589.1
OG0009768	Ag014G1858600	XP_020887671.1
OG0009769	Ag014G1861600	XP_020888898.1
OG0009770	Ag014G1862700	XP_020873835.1
OG0009771	Ag014G1862800	XP_020885978.1
OG0009772	Ag014G1865100	XP_002882509.1
OG0009773	Ag014G1865500	XP_002884625.1
