Orthogroup	Alyssum_gmelinii	Arabidopsis_arenosa
OG0013184	Ag031G3171100	jg16417
OG0013185	Ag031G3172900	jg16387
OG0013186	Ag031G3173000	jg16386
OG0013187	Ag031G3175000	jg16371
OG0013188	Ag031G3177000	jg16348
OG0013189	Ag031G3178300	jg16339
OG0013190	Ag031G3178400	jg16338
OG0013191	Ag031G3190300	jg16283
OG0013192	Ag031G3191700	jg16277
OG0013193	Ag031G3198800	jg16244
OG0013194	Ag031G3198900	jg16243
OG0013195	Ag031G3202700	jg16230
OG0013196	Ag031G3205300	jg16209
OG0013197	Ag031G3206300	jg21825
OG0013198	Ag031G3213800	jg16156
OG0013199	Ag031G3220700	jg16107
OG0013200	Ag031G3223300	jg16096
OG0013201	Ag031G3224100	jg16088
OG0013202	Ag031G3224700	jg16760
OG0013203	Ag031G3227000, Ag031G3226900	jg16073
OG0013204	Ag031G3229800	jg16064
OG0013205	Ag031G3234200	jg16033
OG0013206	Ag031G3235900, Ag031G3236000	jg16021
OG0013207	Ag014G1958600, Ag031G3236800	jg16017
OG0013208	Ag042G4394000, Ag031G3240800	jg21327
OG0013210	Ag036G4125100, Ag002G0273200, Ag031G3243400	jg1463
OG0013211	Ag031G3252100	jg15945
OG0013212	Ag031G3253200	jg2045
OG0013213	Ag031G3260100	jg9801
OG0013215	Ag031G3266300	jg15874
OG0013216	Ag031G3281200	jg14526
OG0013217	Ag031G3281500	jg15837
OG0013218	Ag031G3281700	jg15835
OG0013219	Ag031G3282600	jg15830
OG0013220	Ag031G3286800	jg15811
OG0013221	Ag031G3286900	jg15810
OG0013222	Ag031G3289200, Ag016G2309500	jg15777
OG0013223	Ag031G3295100	jg15759
OG0013224	Ag031G3296200	jg15754
OG0013225	Ag031G3299400	jg15741
OG0013226	Ag031G3306100	jg15681
OG0013227	Ag031G3310200	jg15694
OG0013228	Ag031G3311000	jg15704
OG0013229	Ag031G3311400	jg15714, jg15646
OG0013230	Ag031G3316300	jg15637
OG0013231	Ag031G3318100	jg15626
OG0013232	Ag031G3320200	jg15622
OG0013233	Ag031G3324800	jg15597
OG0013234	Ag031G3325000	jg15596
OG0013235	Ag031G3325800	jg15591
OG0013236	Ag031G3327200	jg21444
OG0013237	Ag031G3328700	jg15575
OG0013238	Ag031G3332000	jg15563
OG0013239	Ag031G3342400	jg15493
OG0013240	Ag031G3342500	jg15492
OG0013241	Ag031G3345000	jg15478
OG0013242	Ag031G3346800	jg15472
OG0013243	Ag031G3359000	jg15436
OG0013244	Ag031G3360700	jg15423
OG0013245	Ag031G3360800	jg15422
OG0013246	Ag031G3363100	jg15411
OG0013247	Ag031G3364100	jg15406
OG0013248	Ag031G3368500	jg15384
OG0013249	Ag031G3373400	jg15365
OG0013250	Ag031G3373700	jg15363
OG0013251	Ag019G2488900, Ag031G3376000	jg2062
OG0013252	Ag031G3377500	jg15345
OG0013253	Ag031G3377600	jg11004
OG0013254	Ag031G3385100	jg15316
OG0013256	Ag031G3391500	jg15276
OG0013257	Ag031G3392000	jg15271
OG0013258	Ag031G3392400	jg15267
OG0013259	Ag031G3392500	jg15266
OG0013260	Ag031G3404300	jg15230
OG0013261	Ag031G3406500	jg15215
OG0013262	Ag031G3407000	jg15211
OG0013263	Ag031G3407400	jg15208
OG0013264	Ag031G3417600	jg15175
OG0013265	Ag020G2561000	jg22160
OG0013266	Ag020G2561100	jg22159
OG0013267	Ag020G2561200	jg22158
OG0013268	Ag020G2561900	jg22153
OG0013269	Ag020G2570800	jg22067
OG0013270	Ag020G2574300	jg22058
OG0013271	Ag020G2578900	jg22042
OG0013272	Ag053G4869900, Ag025G2906800	jg11050
OG0013273	Ag053G4870900, Ag025G2905500	jg11053
OG0013274	Ag053G4871800, Ag025G2904500	jg10029
OG0013275	Ag053G4872100, Ag025G2904100	jg11062
OG0013276	Ag029G3096100	jg26798
OG0013277	Ag029G3099000	jg26811
OG0013278	Ag029G3105800	jg26870
OG0013279	Ag029G3106800	jg26878
OG0013280	Ag029G3106900	jg26879
OG0013281	Ag029G3107800	jg26902
OG0013282	Ag061G5016700, Ag029G3112500	jg26970
OG0013283	Ag029G3115300	jg27004
OG0013284	Ag029G3115400	jg27003
OG0013285	Ag029G3115700	jg11971, jg27009
OG0013286	Ag029G3118300	jg27075
OG0013287	Ag029G3120400	jg27136
OG0013288	Ag029G3121300	jg27152
OG0013290	Ag029G3123300	jg27181
OG0013291	Ag064G5113900, Ag095G5470300	jg26741, jg26805
OG0013292	Ag095G5471500, Ag064G5114900	jg26749
OG0013293	Ag064G5115000, Ag095G5471600	jg26750
OG0013294	Ag064G5115100, Ag095G5471900	jg26752
OG0013295	Ag067G5172600	jg2165
OG0013296	Ag067G5176000	jg2185
OG0013297	Ag036G4115300, Ag067G5176900	jg14121
OG0013298	Ag067G5177800	jg2221
OG0013299	Ag067G5178900	jg2226
OG0013300	Ag067G5180900	jg2238
OG0013301	Ag067G5181100	jg2239
OG0013302	Ag067G5182600	jg2252
OG0013303	Ag067G5188300	jg2291
OG0013304	Ag067G5189000	jg2295
OG0013305	Ag067G5190200	jg2300
OG0013306	Ag067G5193500	jg2323
OG0013307	Ag067G5196400	jg2377
OG0013308	Ag067G5198300	jg2359
OG0013309	Ag067G5204600	jg2398
OG0013310	Ag067G5208200	jg2412
OG0013312	Ag042G4377800, Ag086G5421800	jg27933
OG0013313	Ag042G4387100	jg27986
OG0013314	Ag042G4388000	jg27992
OG0013315	Ag042G4390500	jg12713
OG0013316	Ag042G4391700	jg28010
OG0013317	Ag042G4395100	jg28040
OG0013318	Ag042G4398900	jg28048
OG0013319	Ag042G4399000	jg28049
OG0013320	Ag042G4405000	jg28070
OG0013321	Ag042G4405300	jg28071
OG0013322	Ag042G4410300	jg28096
OG0013323	Ag042G4415700	jg28114
OG0013324	Ag042G4418400	jg28125
OG0013325	Ag042G4426100	jg28145
OG0013326	Ag042G4427300	jg28158
OG0013327	Ag042G4428300	jg28166
OG0013328	Ag039G4183700	jg19393
OG0013329	Ag039G4183800	jg19392
OG0013330	Ag039G4188000	jg19382
OG0013331	Ag039G4188400	jg19381
OG0013332	Ag039G4188600, Ag039G4188700	jg19379
OG0013333	Ag039G4189100	jg19374
OG0013334	Ag039G4191900	jg19355
OG0013335	Ag039G4193500	jg19350, jg19348
OG0013336	Ag039G4196800	jg19328
OG0013337	Ag039G4199000	jg19321
OG0013338	Ag039G4199600	jg19319
OG0013339	Ag039G4205300	jg19300
OG0013340	Ag039G4216200	jg19261
OG0013341	Ag039G4219400	jg19239
OG0013342	Ag039G4224600	jg19225
OG0013343	Ag039G4232300	jg19196
OG0013344	Ag039G4233700	jg19188
OG0013345	Ag039G4239100	jg19180
OG0013346	Ag039G4250000	jg19127
OG0013347	Ag039G4253600	jg19137
OG0013348	Ag039G4253900	jg19140, jg19098
OG0013349	Ag039G4256400	jg17789
OG0013350	Ag039G4257200	jg19084
OG0013351	Ag039G4258300	jg19083
OG0013352	Ag039G4271600	jg19051
OG0013353	Ag039G4277000	jg14530
OG0013354	Ag039G4277700	jg16920
OG0013355	Ag039G4278600	jg19035
OG0013356	Ag039G4281100, Ag039G4281400	jg14033
OG0013357	Ag039G4282200	jg6867, jg18914
OG0013358	Ag039G4287000	jg19006
OG0013359	Ag039G4291800	jg18974
OG0013360	Ag039G4292500	jg18970
OG0013361	Ag039G4294500	jg18956
OG0013362	Ag039G4296400	jg12934
OG0013363	Ag039G4304700	jg18928
OG0013364	Ag039G4308600	jg18916
OG0013365	Ag039G4312900	jg18891
OG0013366	Ag039G4315000	jg18881
OG0013367	Ag039G4315900	jg18878
OG0013368	Ag039G4320400	jg16776
OG0013368	Ag039G4320300	jg11100, jg16779
OG0013369	Ag039G4324000	jg18848
OG0013370	Ag039G4324800	jg18846
OG0013371	Ag039G4325600, Ag039G4326700	jg18840
OG0013372	Ag014G2157300, Ag039G4327400	jg26206
OG0013373	Ag039G4330100	jg18830
OG0013375	Ag066G5138400	jg7682
OG0013376	Ag066G5140400	jg7686
OG0013377	Ag034G3727800, Ag066G5140800	jg28994
OG0013378	Ag066G5143700	jg26133
OG0013379	Ag014G2135900, Ag066G5143800	jg26134
OG0013380	Ag066G5150600	jg16692
OG0013381	Ag087G5425300, Ag066G5154700	jg7733
OG0013382	Ag030G3127100, Ag021G2628300	jg7604
OG0013383	Ag030G3128000	jg7601
OG0013384	Ag030G3130500	jg7584
OG0013385	Ag030G3132600	jg7627
OG0013386	Ag030G3136800	jg7649
OG0013387	Ag015G2177400	jg16518
OG0013388	Ag015G2181700	jg16561
OG0013389	Ag015G2184300	jg16578
OG0013390	Ag015G2184900	jg16586
OG0013391	Ag015G2185600	jg16589, jg27665, jg27666
OG0013392	Ag015G2187300	jg16620
OG0013393	Ag015G2187700	jg16625
OG0013394	Ag015G2187900	jg16627
OG0013395	Ag015G2188500	jg16637
OG0013396	Ag015G2190500	jg16657
OG0013397	Ag015G2190700	jg16659
OG0013398	Ag015G2192600	jg16672
OG0013399	Ag015G2193800	jg16683
OG0013400	Ag015G2194700	jg16690
OG0013401	Ag015G2197600	jg16747
OG0013402	Ag015G2201300	jg16840
OG0013403	Ag015G2202000	jg16835
OG0013404	Ag015G2205400	jg17081
OG0013405	Ag015G2205500	jg17117
OG0013406	Ag015G2207700	jg17063
OG0013407	Ag015G2208200	jg17201
OG0013408	Ag015G2208300	jg17221
OG0013409	Ag015G2210300	jg17262
OG0013410	Ag015G2210400	jg17371
OG0013411	Ag015G2210900	jg17050
OG0013412	Ag015G2212800	jg17041
OG0013413	Ag015G2213500	jg17030
OG0013414	Ag015G2215900	jg17324
OG0013415	Ag015G2221700	jg17169
OG0013416	Ag015G2222700	jg17178
OG0013417	Ag015G2225200	jg32657
OG0013418	Ag015G2225700	jg31274
OG0013419	Ag015G2236200	jg32517
OG0013420	Ag015G2238100	jg31259
OG0013421	Ag015G2239800	jg32533
OG0013422	Ag015G2240000	jg32571
OG0013423	Ag015G2244400	jg32641
OG0013424	Ag015G2244600	jg32644
OG0013425	Ag015G2248900	jg32379
OG0013426	Ag015G2258000	jg32233, jg24784
OG0013427	Ag015G2258500	jg32223
OG0013428	Ag015G2260300	jg32194
OG0013429	Ag015G2260400	jg32191
OG0013431	Ag015G2264700	jg32117
OG0013432	Ag015G2265500	jg32106
OG0013433	Ag052G4866900, Ag015G2267200	jg32092
OG0013434	Ag015G2267500, Ag052G4866200	jg32089
OG0013435	Ag052G4866100, Ag015G2267900	jg1588
OG0013436	Ag052G4863900, Ag015G2270900	jg32040
OG0013437	Ag015G2274400, Ag052G4860900	jg32401
OG0013438	Ag015G2274800, Ag052G4860400	jg32398
OG0013439	Ag015G2274900, Ag052G4860300	jg32397
OG0013440	Ag052G4859100, Ag015G2278100	jg31986
OG0013441	Ag052G4858700, Ag015G2278500	jg31984
OG0013442	Ag026G3000800, Ag021G2582400	jg7286
OG0013443	Ag021G2596100, Ag026G2984800	jg7220
OG0013444	Ag021G2596700	jg7336
OG0013445	Ag021G2599700	jg7353, jg28033
OG0013446	Ag021G2599900	jg7355
OG0013447	Ag021G2603400	jg7383
OG0013448	Ag021G2608200	jg7431
OG0013449	Ag021G2611000	jg7462
OG0013450	Ag021G2611300	jg7466
OG0013451	Ag021G2612600	jg7469
OG0013452	Ag021G2615800	jg7494
OG0013453	Ag021G2616300	jg7497
OG0013454	Ag021G2616800	jg7500
OG0013455	Ag038G4146200	jg5766
OG0013456	Ag038G4146700	jg5769
OG0013457	Ag038G4147400	jg5782
OG0013458	Ag038G4157900	jg6555
OG0013459	Ag038G4159000	jg6569
OG0013460	Ag038G4159300	jg6571
OG0013461	Ag038G4159500	jg6573
OG0013462	Ag038G4166400	jg6609
OG0013463	Ag038G4168500	jg6622
OG0013464	Ag038G4169000	jg6631
OG0013465	Ag038G4169300	jg6638
OG0013466	Ag038G4170700	jg6645
OG0013467	Ag038G4171000	jg27290
OG0013468	Ag088G5432800	jg28224
OG0013469	Ag088G5433500	jg28235
OG0013470	Ag088G5440500	jg28281
OG0013471	Ag088G5444200	jg28312
OG0013472	Ag089G5446900	jg14427
OG0013473	Ag089G5452000	jg14363
OG0013474	Ag003G0280300	jg20207
OG0013475	Ag003G0281000	jg20201
OG0013476	Ag003G0281400	jg20196
OG0013477	Ag003G0281900	jg20192
OG0013478	Ag003G0282800	jg20185
OG0013479	Ag003G0284100	jg20174
OG0013480	Ag003G0284200	jg20173
OG0013481	Ag003G0284900	jg19370
OG0013482	Ag003G0285200	jg20162
OG0013483	Ag003G0287200	jg20144
OG0013484	Ag003G0287300	jg20143
OG0013485	Ag003G0287400	jg20142
OG0013486	Ag003G0296700	jg20109
OG0013487	Ag003G0296800	jg20108
OG0013488	Ag003G0298100	jg20099
OG0013489	Ag003G0300500	jg20078
OG0013490	Ag003G0302800	jg20072
OG0013491	Ag003G0303700	jg20065
OG0013492	Ag003G0303800	jg20064
OG0013493	Ag003G0303900	jg20063
OG0013494	Ag003G0305600	jg20047
OG0013495	Ag003G0307000	jg20039
OG0013496	Ag003G0307400	jg20036
OG0013497	Ag003G0307700	jg20034
OG0013498	Ag003G0308400	jg20028
OG0013499	Ag003G0309900	jg20020
OG0013500	Ag003G0312100	jg19998
OG0013501	Ag003G0312400	jg19996
OG0013502	Ag003G0313500	jg19983
OG0013503	Ag003G0313600	jg19982
OG0013504	Ag003G0319000	jg19954
OG0013505	Ag003G0320800	jg19945
OG0013506	Ag003G0324100	jg19925
OG0013507	Ag003G0324200	jg19920
OG0013508	Ag003G0329000	jg19866
OG0013509	Ag003G0331000	jg19857
OG0013510	Ag003G0338800	jg19824
OG0013511	Ag003G0339300	jg19817
OG0013512	Ag003G0340400	jg19815
OG0013513	Ag003G0341500	jg19806
OG0013514	Ag003G0342700	jg19797
OG0013515	Ag003G0342900	jg19795, jg19793
OG0013516	Ag003G0345200	jg19781
OG0013517	Ag003G0347000	jg19774
OG0013518	Ag061G5021400, Ag003G0349600	jg19749
OG0013519	Ag003G0357600	jg19706
OG0013520	Ag003G0357800	jg14368
OG0013521	Ag003G0361500	jg19690
OG0013522	Ag003G0363600	jg19676
OG0013523	Ag003G0367000	jg19653
OG0013524	Ag003G0368200	jg9175, jg19644
OG0013525	Ag003G0371700	jg19627
OG0013526	Ag003G0372000	jg19625
OG0013527	Ag003G0372400	jg19621
OG0013528	Ag003G0376200	jg19596
OG0013529	Ag003G0379300	jg19586
OG0013530	Ag003G0380600	jg19584
OG0013531	Ag003G0387900	jg19549
OG0013532	Ag003G0391300, Ag043G4458800	jg21462
OG0013533	Ag003G0394000	jg19527
OG0013534	Ag003G0394400	jg19523
OG0013535	Ag003G0395400	jg19510
OG0013536	Ag003G0399500	jg19455
OG0013537	Ag003G0399600	jg19456
OG0013538	Ag003G0399700	jg19457
OG0013539	Ag003G0399800	jg19458
OG0013540	Ag003G0399900	jg19459
OG0013541	Ag003G0411900	jg19420
OG0013542	Ag003G0414400	jg19412
OG0013543	Ag014G1771000	jg23960
OG0013544	Ag014G1771100	jg23961
OG0013545	Ag014G1771500	jg23969
OG0013546	Ag014G1773700	jg23987
OG0013547	Ag014G1776200	jg6963
OG0013548	Ag014G1778200	jg24027
OG0013549	Ag014G1786200	jg24058
OG0013551	Ag014G1790600	jg24096
OG0013552	Ag014G1793400	jg24120
OG0013553	Ag014G1798200	jg24161
OG0013554	Ag014G1798800	jg24166
OG0013555	Ag014G1804200	jg24201
OG0013556	Ag014G1805900	jg24210
OG0013557	Ag014G1806700	jg24216
OG0013558	Ag014G1806800	jg24217
OG0013559	Ag014G1806900	jg24218
OG0013560	Ag014G1808200	jg24287, jg24229
OG0013561	Ag014G1810800	jg24243
OG0013562	Ag014G1811000	jg24245, jg25578
OG0013563	Ag014G1816900	jg24310
OG0013564	Ag014G1817800	jg24315
OG0013565	Ag014G1819700	jg24334
OG0013566	Ag014G1819900	jg24335
OG0013567	Ag014G1821500	jg24344
OG0013568	Ag014G1821800	jg24345
OG0013569	Ag014G1823500	jg24358
OG0013570	Ag014G1824200	jg24366
OG0013571	Ag014G1825100	jg24375
OG0013572	Ag014G1825300	jg24377
OG0013573	Ag014G1826400	jg24386
OG0013574	Ag014G1827800	jg24393
OG0013575	Ag014G1831500	jg24425
OG0013576	Ag014G1832900	jg24438
OG0013577	Ag011G1164400, Ag014G1833600	jg24443
OG0013578	Ag014G1839400	jg24476
OG0013579	Ag014G1841800	jg24491
OG0013580	Ag014G1845100	jg24516
OG0013581	Ag014G1846400	jg24520
OG0013582	Ag014G1846600	jg24522
OG0013583	Ag014G1849100	jg24541
OG0013584	Ag014G1850900	jg24549
OG0013585	Ag014G1855100	jg24574
OG0013586	Ag014G1856300	jg24589
OG0013587	Ag014G1857100, Ag025G2946400	jg24596
OG0013588	Ag014G1857600	jg24603
OG0013589	Ag014G1858800	jg24614
OG0013590	Ag014G1861300	jg24626
OG0013591	Ag014G1865400	jg24659
OG0013592	Ag014G1865900	jg24665
OG0013593	Ag014G1866000	jg24666
OG0013594	Ag014G1866500	jg24670
OG0013595	Ag014G1872000	jg24693
OG0013597	Ag014G1876700	jg24730
OG0013598	Ag014G1876800	jg24732
OG0013599	Ag014G1880800	jg24764
OG0013600	Ag014G1881400	jg24769
OG0013601	Ag014G1882900	jg24781
OG0013602	Ag014G1886000	jg24806
OG0013603	Ag014G1886700	jg24812
OG0013604	Ag014G1886900	jg10053
OG0013605	Ag014G1887300	jg24819
OG0013606	Ag014G1887500	jg24821
OG0013607	Ag014G1890200	jg24832
OG0013608	Ag014G1898300	jg24876
OG0013609	Ag014G1898800	jg24880
OG0013610	Ag014G1900300	jg24891
OG0013611	Ag014G1904700	jg24920
OG0013612	Ag014G1905100	jg24922
OG0013613	Ag014G1907400	jg24939
OG0013614	Ag014G1908000	jg24950
OG0013615	Ag014G1908300	jg24952
OG0013616	Ag014G1911100	jg24980
OG0013617	Ag011G1253200, Ag014G1918800	jg24999, jg27437
OG0013618	Ag014G1919200	jg25003
OG0013619	Ag014G1921800	jg25022
OG0013620	Ag014G1921900	jg25023
OG0013621	Ag014G1922000	jg25024
OG0013622	Ag014G1922300	jg25028
OG0013623	Ag014G1922900	jg25036
OG0013625	Ag014G1927100, Ag014G1928000	jg25057
OG0013626	Ag014G1929500	jg25066
OG0013627	Ag014G1929800	jg25069
OG0013628	Ag014G1936800	jg25108
OG0013629	Ag014G1938400	jg25115
OG0013630	Ag014G1943400	jg25154
OG0013631	Ag014G1944400	jg25163
OG0013632	Ag014G1944800	jg25168
OG0013634	Ag014G1948700	jg25193
OG0013635	Ag014G1949000	jg25196
OG0013636	Ag014G1950700	jg25210
OG0013637	Ag014G1953200	jg25223
OG0013638	Ag014G1955000	jg25234
OG0013639	Ag014G1957500, Ag011G1143100	jg25253
OG0013640	Ag014G1961200	jg25283
OG0013641	Ag014G1962200	jg25294
OG0013642	Ag014G1970000	jg25351
OG0013643	Ag014G1976200	jg25390
OG0013644	Ag014G1978000	jg14443
OG0013645	Ag014G1980400	jg25412
OG0013646	Ag014G1993000	jg25452
OG0013647	Ag014G1996400	jg25474
OG0013648	Ag014G1999200	jg25492
OG0013649	Ag014G2001200	jg25504
OG0013650	Ag014G2002100	jg25510
OG0013651	Ag014G2005700	jg25538
OG0013652	Ag014G2006300	jg25544
OG0013654	Ag014G2007700	jg25551
OG0013655	Ag014G2009600	jg25565
OG0013656	Ag014G2010600	jg25574
OG0013657	Ag014G2017800	jg25603
OG0013658	Ag014G2018400	jg25607
OG0013659	Ag014G2018600, Ag061G5017800	jg12559
OG0013660	Ag014G2089700, Ag014G2019500	jg25616
OG0013661	Ag034G3882300, Ag034G3882500, Ag014G2021100	jg25623
OG0013662	Ag014G2023300	jg25638
OG0013663	Ag014G2023700	jg25644
OG0013664	Ag014G2026400	jg25653
OG0013666	Ag014G2030500, Ag014G2141700	jg25685
OG0013667	Ag014G2030600	jg25686
OG0013668	Ag014G2041400	jg25751
OG0013669	Ag014G2041500	jg25752
OG0013670	Ag014G2044100	jg25769
OG0013671	Ag014G2044700	jg25773
OG0013672	Ag014G2046900	jg25777
OG0013673	Ag014G2047700	jg25782
OG0013674	Ag014G2048000	jg25788
OG0013675	Ag014G2048400	jg25790
OG0013676	Ag014G2049700	jg25805
OG0013677	Ag014G2053600	jg25829
OG0013678	Ag014G2055600	jg25832
OG0013679	Ag014G2056300	jg25839
OG0013680	Ag014G2056900	jg25843
OG0013682	Ag014G2062200	jg25865
OG0013683	Ag014G2062900	jg25868
OG0013684	Ag014G2063200	jg25872
OG0013685	Ag014G2063300	jg25873
OG0013686	Ag014G2063400	jg25874
OG0013687	Ag014G2064100	jg25881
OG0013688	Ag014G2064200	jg25883
OG0013689	Ag014G2069600	jg25911
OG0013690	Ag014G2069700	jg25912
OG0013691	Ag014G2085300	jg25981
OG0013692	Ag014G2093600	jg26007
OG0013693	Ag014G2116400	jg26061
OG0013694	Ag014G2120100	jg26074
OG0013695	Ag014G2120400	jg26075
OG0013696	Ag014G2126000	jg26088
OG0013697	Ag014G2133500	jg26119
OG0013698	Ag014G2135100	jg26131
OG0013699	Ag014G2136400	jg26137
OG0013700	Ag014G2150200	jg26164
OG0013701	Ag014G2151500	jg26175
OG0013702	Ag014G2152000	jg26180
OG0013703	Ag014G2155900	jg26199
OG0013704	Ag014G2156200	jg26200
OG0013705	Ag014G2156300	jg26201
OG0013706	Ag014G2156500	jg26202
OG0013707	Ag014G2157400	jg26207
OG0013708	Ag014G2162500	jg26214
OG0013709	Ag014G2165800, Ag002G0241700	jg992
OG0013710	Ag014G2166400	jg26242
OG0013711	Ag027G3073300, Ag014G2168000	jg26250
OG0013712	Ag027G3071300, Ag014G2169400	jg26255
OG0013714	Ag061G5024600	jg12502
OG0013715	Ag061G5025600	jg12481
OG0013716	Ag061G5027100	jg10017
OG0013717	Ag061G5029800	jg12417
OG0013718	Ag061G5030500	jg12404
OG0013719	Ag061G5030600	jg12401
OG0013720	Ag061G5032900	jg12358
OG0013721	Ag061G5034000	jg12327
OG0013722	Ag061G5035400	jg12303
OG0013723	Ag061G5037000	jg12257
OG0013724	Ag061G5038700	jg12237
OG0013725	Ag061G5039700	jg12234
OG0013726	Ag061G5040600	jg1582
OG0013727	Ag061G5040900	jg12223
OG0013728	Ag061G5041200	jg12211
OG0013729	Ag061G5043100	jg12168
OG0013730	Ag061G5045700	jg12098, jg12096
OG0013731	Ag061G5046600	jg12048
OG0013732	Ag061G5049700	jg21272
OG0013733	Ag064G5101700, Ag027G3005000	jg26642
OG0013734	Ag027G3007000, Ag064G5099900	jg26633
OG0013735	Ag027G3010200, Ag064G5094100	jg26606
OG0013736	Ag027G3013800	jg26593
OG0013737	Ag027G3015500, Ag064G5091300	jg26580
OG0013738	Ag027G3015700	jg26575
OG0013739	Ag027G3021700	jg26549
OG0013740	Ag027G3023400	jg26537
OG0013741	Ag027G3032300	jg26498
OG0013742	Ag027G3035100	jg26485
OG0013743	Ag027G3037100	jg26474
OG0013744	Ag027G3040600	jg1865
OG0013745	Ag027G3041900	jg26451
OG0013746	Ag027G3052100	jg26392
OG0013747	Ag027G3053000	jg26380
OG0013748	Ag027G3056400	jg26365
OG0013749	Ag027G3057300	jg26359
OG0013750	Ag027G3058700	jg26347
OG0013751	Ag027G3062900	jg26316
OG0013752	Ag068G5215500	jg9375
OG0013753	Ag002G0275000, Ag036G4123500, Ag068G5232300	jg1501
OG0013754	Ag036G4090500	jg2069
OG0013755	Ag036G4092600	jg2055
OG0013756	Ag036G4114400	jg1913
OG0013757	Ag036G4115600	jg1853
OG0013758	Ag036G4116800	jg1875
OG0013759	Ag036G4117000	jg1897
OG0013760	Ag036G4118600	jg1579
OG0013761	Ag036G4120200	jg1532
OG0013762	Ag036G4120900, Ag002G0277100	jg1527
OG0013763	Ag060G4999900	jg5745
OG0013764	Ag060G5007200	jg5705
OG0013765	Ag060G5008000	jg5700
OG0013766	Ag060G5009100	jg5694
OG0013767	Ag060G5011500	jg5687
OG0013768	Ag060G5012300	jg5685
OG0013769	Ag060G5014500	jg17240
OG0013770	Ag060G5014800	jg16854
OG0013771	Ag060G5015900	jg5661
OG0013772	Ag043G4455000	jg21567
OG0013773	Ag043G4457400	jg21573
OG0013774	Ag043G4459500	jg21369
OG0013775	Ag043G4459600	jg21368
OG0013776	Ag017G2406000	jg15160
OG0013777	Ag017G2412900	jg15138
OG0013778	Ag017G2413400	jg15133
OG0013779	Ag017G2413500	jg15132
OG0013780	Ag017G2413600	jg15131
OG0013781	Ag017G2413900	jg15130
OG0013782	Ag017G2414000	jg15129
OG0013783	Ag017G2417900	jg15103
OG0013784	Ag017G2418000	jg15102
OG0013785	Ag017G2418800	jg15098
OG0013786	Ag017G2421300	jg15091
OG0013787	Ag017G2422500	jg15082
OG0013788	Ag017G2424500	jg15075
OG0013789	Ag017G2427100	jg15048
OG0013790	Ag017G2430100	jg15034
OG0013791	Ag017G2432900	jg15021
OG0013792	Ag017G2434600	jg12922
OG0013793	Ag034G3650300	jg28397
OG0013794	Ag034G3651100	jg14617
OG0013795	Ag034G3653100	jg28431
OG0013796	Ag034G3654000	jg28437
OG0013797	Ag034G3655100	jg28447
OG0013798	Ag034G3656000	jg13631
OG0013799	Ag034G3658200	jg28465
OG0013801	Ag034G3662500	jg28504
OG0013802	Ag034G3663100	jg28509
OG0013803	Ag034G3663600	jg28516
OG0013804	Ag034G3664500	jg28524
OG0013805	Ag034G3667100	jg19444
OG0013806	Ag034G3668500	jg25598
OG0013807	Ag034G3670200	jg28556
OG0013808	Ag034G3671000	jg28563
OG0013809	Ag034G3671200	jg28567
OG0013810	Ag034G3671600	jg28573
OG0013811	Ag034G3674100	jg28599
OG0013812	Ag034G3675700	jg28605
OG0013813	Ag034G3677100	jg28617
OG0013814	Ag034G3677600	jg28620
OG0013815	Ag034G3679800	jg28633
OG0013816	Ag034G3683800	jg28660
OG0013817	Ag034G3689700	jg28691
OG0013818	Ag034G3693400	jg28717
OG0013819	Ag034G3693900	jg28722
OG0013820	Ag034G3699500	jg28771
OG0013821	Ag034G3700100	jg28778
OG0013822	Ag034G3702800	jg28795
OG0013823	Ag034G3705300	jg28816
OG0013824	Ag034G3705400	jg28817
OG0013825	Ag034G3722000	jg28944
OG0013826	Ag034G3722200	jg28946
OG0013827	Ag034G3726100	jg28980
OG0013828	Ag034G3728300	jg29000
OG0013829	Ag034G3732700, Ag034G3732600	jg29042
OG0013830	Ag034G3732800	jg29045
OG0013831	Ag034G3733700	jg29036
OG0013832	Ag034G3734900	jg29063
OG0013833	Ag034G3739300	jg29082
OG0013834	Ag034G3740600	jg29092
OG0013835	Ag034G3742000	jg12200
OG0013836	Ag034G3748400	jg29157
OG0013838	Ag034G3754800	jg29194
OG0013839	Ag034G3755600	jg29201
OG0013840	Ag034G3755800	jg1736, jg1727
OG0013841	Ag034G3755900	jg29203
