Orthogroup	Alyssum_gmelinii	Arabis_alpina
OG0007816	Ag031G3291400, Ag031G3291500	Aa_G317370.h1.t1, Aa_G317340.h1.t1
OG0007817	Ag031G3292000	Aa_G114720.h1.t1
OG0007818	Ag031G3293100	Aa_G114810.h1.t1
OG0007819	Ag031G3303700	Aa_G370550.h1.t1
OG0007820	Ag031G3306900	Aa_G513080.h1.t1
OG0007821	Ag031G3307600, Ag031G3307200	Aa_G513090.h1.t1
OG0007822	Ag031G3320400	Aa_G171090.h1.t1
OG0007823	Ag031G3325900	Aa_G268570.h1.t1, Aa_G268580.h1.t1
OG0007824	Ag043G4459100, Ag031G3327400	Aa_G102130.h1.t1
OG0007825	Ag031G3343000, Ag031G3328500	Aa_G359130.h1.t1
OG0007826	Ag031G3329700	Aa_G287270.h1.t1
OG0007827	Ag031G3334400	Aa_G386990.h1.t1
OG0007828	Ag031G3343800	Aa_G462060.h1.t1
OG0007829	Ag031G3364900	Aa_G665380.h1.t1
OG0007830	Ag031G3365500	Aa_G511030.h1.t1
OG0007831	Ag031G3369100	Aa_G318980.h1.t1
OG0007832	Ag031G3369300	Aa_G416680.h1.t1
OG0007833	Ag031G3370200	Aa_G300560.h1.t1
OG0007834	Ag031G3371800	Aa_G300500.h1.t1
OG0007835	Ag031G3372600	Aa_G300490.h1.t1
OG0007836	Ag031G3372700	Aa_G300480.h1.t1
OG0007837	Ag031G3372900	Aa_G277000.h1.t1
OG0007838	Ag031G3377100	Aa_G348550.h1.t1
OG0007839	Ag034G3824700, Ag031G3382800	Aa_G10810.h1.t1
OG0007840	Ag031G3383600	Aa_G393770.h1.t1
OG0007841	Ag031G3385400, Ag039G4258500	Aa_G297370.h1.t1
OG0007842	Ag031G3387000	Aa_G744990.h1.t1
OG0007843	Ag031G3388900	Aa_G402250.h1.t1
OG0007844	Ag031G3399100	Aa_G211610.h1.t1
OG0007845	Ag031G3405300	Aa_G395680.h1.t1
OG0007846	Ag031G3412100	Aa_G698160.h1.t1
OG0007847	Ag020G2560900	Aa_G141220.h1.t1
OG0007849	Ag020G2567900	Aa_G372310.h1.t1
OG0007850	Ag020G2570100	Aa_G349230.h1.t1
OG0007851	Ag020G2572300	Aa_G198250.h1.t1
OG0007852	Ag020G2572700	Aa_G198230.h1.t1
OG0007853	Ag020G2575500	Aa_G517980.h1.t1
OG0007854	Ag020G2575900	Aa_G517990.h1.t1
OG0007855	Ag053G4871300, Ag025G2904800	Aa_G468240.h1.t1, Aa_G468230.h1.t1
OG0007856	Ag029G3088600	Aa_G491200.h1.t1
OG0007857	Ag029G3095500	Aa_G378040.h1.t1
OG0007858	Ag029G3095800	Aa_G378050.h1.t1
OG0007859	Ag029G3103600	Aa_G77000.h1.t1
OG0007860	Ag029G3109800	Aa_G80.h1.t1, Aa_G80.h2.t1
OG0007861	Ag029G3114700	Aa_G330.h1.t1
OG0007862	Ag029G3122500, Ag027G3036800	Aa_G116400.h1.t1
OG0007863	Ag067G5174100	Aa_G3650.h1.t1
OG0007864	Ag067G5174400	Aa_G3780.h1.t1
OG0007865	Ag067G5176800	Aa_G63780.h1.t1
OG0007866	Ag067G5180100	Aa_G220830.h1.t1
OG0007867	Ag067G5181700	Aa_G303710.h1.t1
OG0007868	Ag067G5181800	Aa_G303720.h1.t1
OG0007869	Ag067G5184200	Aa_G29240.h1.t1
OG0007871	Ag067G5184900	Aa_G40970.h1.t1
OG0007872	Ag067G5185400	Aa_G553530.h1.t1, Aa_G266700.h1.t1
OG0007873	Ag067G5185900	Aa_G39330.h1.t1
OG0007874	Ag067G5186100	Aa_G335140.h1.t1
OG0007875	Ag067G5187100	Aa_G449640.h1.t1
OG0007876	Ag067G5189600	Aa_G7130.h1.t1
OG0007877	Ag067G5191500	Aa_G282880.h1.t1
OG0007878	Ag067G5192100	Aa_G282900.h1.t1
OG0007879	Ag067G5193300	Aa_G156830.h1.t1
OG0007881	Ag067G5196800	Aa_G545250.h2.t1, Aa_G545250.h1.t1
OG0007882	Ag067G5201800, Ag067G5202200	Aa_G286660.h1.t1
OG0007883	Ag067G5205200	Aa_G141430.h1.t1
OG0007884	Ag067G5205600	Aa_G283930.h1.t1
OG0007885	Ag042G4392000	Aa_G688040.h1.t1
OG0007886	Ag042G4392600, Ag016G2339600	Aa_G123660.h1.t1
OG0007887	Ag042G4396200, Ag042G4395700	Aa_G426610.h1.t1
OG0007888	Ag042G4400300	Aa_G185910.h1.t1, Aa_G63040.h1.t1
OG0007889	Ag042G4411700	Aa_G484140.h1.t1
OG0007890	Ag042G4413500	Aa_G323140.h1.t1
OG0007891	Ag042G4416300	Aa_G244890.h1.t1
OG0007892	Ag042G4427200	Aa_G230170.h1.t1
OG0007894	Ag039G4182500	Aa_G88460.h1.t1
OG0007895	Ag039G4184200	Aa_G88510.h1.t1
OG0007896	Ag039G4185900	Aa_G718940.h1.t1
OG0007897	Ag017G2424900, Ag039G4190200	Aa_G178560.h1.t1
OG0007898	Ag039G4194000	Aa_G281290.h1.t1
OG0007899	Ag039G4195200	Aa_G401800.h1.t1
OG0007900	Ag039G4199700	Aa_G677910.h1.t1
OG0007901	Ag039G4202200	Aa_G518440.h1.t1
OG0007902	Ag039G4215500	Aa_G494600.h1.t1
OG0007903	Ag039G4216500, Ag039G4216700	Aa_G499630.h1.t1, Aa_G499640.h1.t1
OG0007904	Ag039G4216900	Aa_G677200.h1.t1
OG0007905	Ag039G4218700	Aa_G224220.h1.t1
OG0007906	Ag039G4220300	Aa_G292290.h1.t1
OG0007907	Ag039G4222400, Ag039G4221800, Ag036G4097600	Aa_G807960.h1.t1
OG0007908	Ag039G4240000	Aa_G461880.h1.t1
OG0007909	Ag039G4241300	Aa_G357570.h1.t1
OG0007910	Ag039G4246500	Aa_G661230.h1.t1
OG0007911	Ag039G4246700	Aa_G745890.h1.t1
OG0007912	Ag039G4256700	Aa_G216810.h2.t1, Aa_G216810.h1.t1
OG0007913	Ag039G4265600, Ag014G1859300	Aa_G47260.h1.t1
OG0007914	Ag039G4266800	Aa_G269520.h1.t1
OG0007915	Ag039G4267500	Aa_G269490.h1.t1
OG0007916	Ag039G4269700	Aa_G594380.h1.t1
OG0007917	Ag039G4269800	Aa_G594400.h1.t1
OG0007918	Ag039G4270300	Aa_G594410.h1.t1
OG0007919	Ag039G4270400	Aa_G594420.h1.t1
OG0007920	Ag039G4271500	Aa_G820050.h1.t1
OG0007921	Ag039G4271800	Aa_G431870.h1.t1
OG0007922	Ag039G4286100	Aa_G471900.h1.t1
OG0007923	Ag039G4288100	Aa_G66280.h1.t1
OG0007924	Ag039G4293100	Aa_G150840.h1.t1
OG0007925	Ag039G4295300	Aa_G115290.h1.t1
OG0007926	Ag014G1906700, Ag039G4296300	Aa_G616430.h1.t1
OG0007927	Ag039G4300100	Aa_G272450.h1.t1
OG0007929	Ag039G4302500	Aa_G617070.h1.t1, Aa_G617070.h2.t1
OG0007930	Ag039G4313300	Aa_G249250.h1.t1
OG0007931	Ag039G4319000	Aa_G457200.h1.t1
OG0007932	Ag039G4321000	Aa_G548160.h1.t1
OG0007933	Ag039G4322600	Aa_G531190.h1.t1
OG0007934	Ag039G4326800	Aa_G135740.h1.t1, Aa_G135720.h1.t1
OG0007935	Ag066G5129000	Aa_G93590.h1.t1
OG0007936	Ag034G3841200	Aa_G300060.h1.t1
OG0007937	Ag066G5137300	Aa_G278040.h1.t1
OG0007938	Ag066G5142200	Aa_G320570.h1.t1
OG0007939	Ag066G5142500	Aa_G320620.h1.t1
OG0007940	Ag066G5147400	Aa_G476480.h1.t1
OG0007941	Ag030G3135700	Aa_G94120.h1.t1
OG0007942	Ag015G2181900	Aa_G50390.h1.t1
OG0007943	Ag011G1047800, Ag015G2186600	Aa_G651750.h1.t1
OG0007944	Ag011G1054500, Ag015G2189500	Aa_G100200.h1.t1
OG0007945	Ag015G2191700	Aa_G407240.h1.t1
OG0007946	Ag015G2193700	Aa_G311490.h1.t1
OG0007947	Ag015G2194000	Aa_G311530.h1.t1
OG0007948	Ag015G2195100	Aa_G224810.h1.t1
OG0007949	Ag025G2950000, Ag015G2196400	Aa_G61790.h1.t1
OG0007950	Ag015G2196800	Aa_G540290.h1.t1
OG0007951	Ag015G2197400	Aa_G428720.h1.t1
OG0007952	Ag015G2197500	Aa_G428710.h1.t1
OG0007953	Ag015G2198500	Aa_G288620.h1.t1
OG0007954	Ag011G1081200	Aa_G402130.h1.t1
OG0007955	Ag015G2199300	Aa_G253060.h1.t1
OG0007956	Ag015G2200600	Aa_G312600.h1.t1
OG0007957	Ag015G2201100	Aa_G166800.h1.t1
OG0007958	Ag015G2203200	Aa_G655240.h1.t1
OG0007959	Ag015G2208700	Aa_G480880.h1.t1
OG0007960	Ag015G2210700	Aa_G269890.h1.t1
OG0007961	Ag015G2218400	Aa_G734340.h1.t1
OG0007962	Ag015G2220500	Aa_G310010.h1.t1
OG0007963	Ag015G2221100	Aa_G35750.h1.t1
OG0007964	Ag015G2229900	Aa_G92180.h1.t1
OG0007965	Ag015G2230700	Aa_G92170.h1.t1
OG0007966	Ag015G2233700	Aa_G92250.h1.t1
OG0007967	Ag015G2235400	Aa_G301320.h1.t1
OG0007968	Ag015G2240200	Aa_G605330.h1.t1
OG0007969	Ag015G2241500	Aa_G382680.h1.t1, Aa_G174530.h1.t1
OG0007970	Ag015G2244700	Aa_G82580.h1.t1
OG0007971	Ag015G2247600	Aa_G458990.h1.t1
OG0007972	Ag015G2257500	Aa_G529520.h1.t1
OG0007973	Ag015G2257800	Aa_G260100.h1.t1
OG0007974	Ag015G2259000	Aa_G322430.h1.t1
OG0007975	Ag015G2262900	Aa_G372580.h1.t1
OG0007976	Ag052G4868300, Ag015G2266400	Aa_G377010.h1.t1
OG0007977	Ag015G2267400, Ag052G4866300	Aa_G377090.h1.t1, Aa_G25310.h1.t1
OG0007978	Ag015G2270300, Ag052G4864400	Aa_G57230.h1.t1
OG0007979	Ag052G4863800, Ag015G2271000	Aa_G433780.h1.t1
OG0007980	Ag052G4863600, Ag015G2271200	Aa_G433820.h1.t1
OG0007981	Ag026G3004500, Ag021G2579600	Aa_G390530.h1.t1
OG0007982	Ag021G2579900, Ag026G3003800	Aa_G390510.h1.t1
OG0007983	Ag021G2600700	Aa_G154400.h1.t1
OG0007984	Ag021G2601700	Aa_G1075680.h2.t1, Aa_G1075680.h1.t1
OG0007985	Ag021G2607300	Aa_G107460.h1.t1
OG0007986	Ag021G2609800	Aa_G442310.h1.t1
OG0007987	Ag021G2623600	Aa_G452370.h1.t1
OG0007988	Ag021G2625600	Aa_G35070.h1.t1
OG0007989	Ag038G4143000	Aa_G516130.h1.t1
OG0007990	Ag038G4144000	Aa_G120360.h1.t1
OG0007991	Ag038G4146100	Aa_G128880.h1.t1
OG0007992	Ag038G4149000	Aa_G362820.h1.t1, Aa_G362840.h1.t1
OG0007993	Ag038G4152900	Aa_G95650.h1.t1
OG0007994	Ag038G4153000	Aa_G95630.h1.t1
OG0007995	Ag038G4155000	Aa_G112610.h1.t1
OG0007996	Ag038G4161300	Aa_G122200.h1.t1
OG0007997	Ag088G5433300	Aa_G494560.h1.t1, Aa_G212220.h1.t1
OG0007998	Ag088G5435100	Aa_G639380.h1.t1
OG0007999	Ag088G5438000	Aa_G194820.h1.t1
OG0008000	Ag003G0277900	Aa_G13260.h1.t1
OG0008001	Ag003G0279200	Aa_G13100.h1.t1
OG0008002	Ag003G0281100	Aa_G12920.h1.t1
OG0008003	Ag003G0282500	Aa_G425060.h1.t1
OG0008004	Ag003G0286300	Aa_G226190.h1.t1
OG0008005	Ag003G0287000	Aa_G226110.h1.t1
OG0008006	Ag003G0288000	Aa_G249850.h1.t1
OG0008007	Ag003G0311300	Aa_G16880.h1.t1
OG0008008	Ag003G0311500	Aa_G16900.h1.t1
OG0008009	Ag003G0311600	Aa_G16910.h1.t1
OG0008010	Ag003G0311800	Aa_G16940.h1.t1
OG0008012	Ag003G0313000	Aa_G17070.h1.t1
OG0008013	Ag003G0313900	Aa_G17150.h1.t1
OG0008014	Ag003G0317700	Aa_G15950.h1.t1
OG0008015	Ag003G0323100	Aa_G16270.h1.t1
OG0008016	Ag003G0332200	Aa_G467070.h1.t1
OG0008017	Ag003G0332400	Aa_G467090.h1.t1
OG0008018	Ag003G0338900	Aa_G265070.h1.t1
OG0008019	Ag003G0342600	Aa_G288460.h1.t1
OG0008020	Ag003G0349300	Aa_G595240.h1.t1
OG0008021	Ag003G0349400	Aa_G595230.h1.t1
OG0008022	Ag003G0349500	Aa_G595220.h1.t1
OG0008023	Ag003G0351300	Aa_G360650.h1.t1
OG0008024	Ag003G0361300	Aa_G581340.h1.t1, Aa_G581340.h2.t1
OG0008025	Ag003G0371800	Aa_G734120.h1.t1
OG0008026	Ag003G0374900	Aa_G200020.h1.t1
OG0008027	Ag003G0394600	Aa_G230760.h1.t1
OG0008028	Ag003G0395300	Aa_G67380.h1.t1
OG0008029	Ag003G0398000	Aa_G67240.h1.t1
OG0008030	Ag003G0402400	Aa_G145730.h1.t1
OG0008031	Ag003G0411600	Aa_G188520.h1.t1
OG0008032	Ag003G0413700	Aa_G124070.h1.t1
OG0008033	Ag016G2312700, Ag037G4125300	Aa_G115050.h1.t1
OG0008034	Ag037G4130100, Ag016G2322500, Ag016G2322700	Aa_G156660.h1.t1
OG0008035	Ag037G4139500, Ag014G2122400, Ag016G2315600	Aa_G41300.h1.t1
OG0008036	Ag014G1772300	Aa_G14810.h1.t1
OG0008037	Ag014G1772500	Aa_G14790.h1.t1
OG0008038	Ag014G1773200	Aa_G14720.h1.t1
OG0008039	Ag014G1774900	Aa_G14600.h1.t1
OG0008040	Ag014G1777200	Aa_G71680.h1.t1
OG0008041	Ag014G1778000	Aa_G526400.h1.t1, Aa_G526380.h1.t1
OG0008043	Ag014G1792500	Aa_G250260.h1.t1
OG0008044	Ag014G1795600	Aa_G111760.h1.t1
OG0008045	Ag014G1796500	Aa_G111670.h1.t1
OG0008046	Ag014G1801200	Aa_G47620.h1.t1
OG0008047	Ag014G1806200	Aa_G44980.h1.t1
OG0008048	Ag014G1807000	Aa_G45030.h1.t1
OG0008049	Ag014G1812500	Aa_G185690.h1.t1
OG0008050	Ag014G1813200	Aa_G618750.h1.t1
OG0008051	Ag014G1813700	Aa_G553050.h1.t1
OG0008052	Ag014G1813900	Aa_G553070.h1.t1
OG0008053	Ag014G1819000	Aa_G304890.h1.t1
OG0008054	Ag014G1824300	Aa_G4490.h1.t1
OG0008055	Ag014G1826200	Aa_G4630.h1.t1
OG0008056	Ag014G1828800	Aa_G4860.h1.t1
OG0008057	Ag014G1829600	Aa_G4910.h1.t1
OG0008058	Ag014G1832400	Aa_G75530.h1.t1
OG0008059	Ag014G1833400	Aa_G75580.h1.t1
OG0008060	Ag014G1836300	Aa_G75720.h1.t1
OG0008061	Ag014G1837400	Aa_G75790.h1.t1
OG0008062	Ag014G1846500	Aa_G205820.h1.t1
OG0008063	Ag014G1847600	Aa_G205870.h1.t1
OG0008064	Ag014G1848200	Aa_G205930.h1.t1
OG0008065	Ag014G1850200	Aa_G163080.h1.t1
OG0008066	Ag014G1872900, Ag014G1850600	Aa_G28510.h1.t1
OG0008067	Ag014G1857800	Aa_G47380.h1.t1
OG0008068	Ag014G1857900	Aa_G47370.h1.t1
OG0008069	Ag014G1859200	Aa_G47270.h1.t1
OG0008070	Ag014G1861400	Aa_G47110.h1.t1
OG0008071	Ag014G1877000	Aa_G174170.h1.t1
OG0008072	Ag014G1881800	Aa_G500870.h1.t1
OG0008073	Ag014G1885800	Aa_G24220.h1.t1
OG0008074	Ag014G1887200	Aa_G24090.h1.t1
OG0008075	Ag014G1887800	Aa_G101490.h1.t1
OG0008076	Ag014G1888600	Aa_G101430.h1.t1
OG0008077	Ag014G1890100	Aa_G101400.h1.t1
OG0008078	Ag014G1891600	Aa_G101330.h1.t1
OG0008079	Ag014G1898600	Aa_G34880.h2.t1, Aa_G34880.h1.t1
OG0008080	Ag014G1899000	Aa_G34810.h1.t1
OG0008081	Ag014G1901800	Aa_G34640.h1.t1
OG0008082	Ag014G1906800	Aa_G616440.h1.t1
OG0008083	Ag014G1907500	Aa_G551310.h1.t1
OG0008084	Ag014G1910400	Aa_G338720.h1.t1
OG0008085	Ag014G1910600	Aa_G460300.h1.t1
OG0008086	Ag014G1914100	Aa_G137240.h1.t1
OG0008087	Ag014G1921300	Aa_G136970.h1.t1
OG0008088	Ag014G1921400	Aa_G136960.h1.t1
OG0008089	Ag014G1922600, Ag072G5252400	Aa_G136850.h1.t1
OG0008090	Ag014G1925100	Aa_G743030.h1.t1
OG0008091	Ag014G1929700	Aa_G195550.h1.t1
OG0008092	Ag014G1931500	Aa_G195470.h1.t1
OG0008095	Ag014G1936600	Aa_G216050.h1.t1
OG0008096	Ag014G1939400	Aa_G102810.h1.t1
OG0008097	Ag014G1939500	Aa_G102820.h1.t1
OG0008098	Ag014G1940500	Aa_G5630.h1.t1
OG0008099	Ag014G1940800	Aa_G5610.h1.t1
OG0008100	Ag014G1941800	Aa_G5480.h1.t1
OG0008101	Ag014G1941900	Aa_G5470.h1.t1
OG0008102	Ag014G1944200	Aa_G5330.h1.t1, Aa_G5340.h1.t1
OG0008103	Ag014G1947600	Aa_G40580.h1.t1
OG0008104	Ag014G1948000	Aa_G40540.h1.t1, Aa_G167270.h1.t1
OG0008105	Ag014G1949900	Aa_G40410.h1.t1
OG0008106	Ag014G1952100	Aa_G40220.h1.t1
OG0008107	Ag014G1952700	Aa_G40200.h1.t1
OG0008108	Ag014G1952800	Aa_G40190.h1.t1
OG0008110	Ag014G1957900	Aa_G290310.h1.t1
OG0008111	Ag014G1959700	Aa_G290240.h1.t1
OG0008112	Ag014G1962000, Ag014G1961800	Aa_G374000.h1.t1
OG0008113	Ag014G1963100	Aa_G373900.h1.t1
OG0008114	Ag014G1967000	Aa_G176090.h1.t1
OG0008115	Ag014G1975900	Aa_G243350.h1.t1
OG0008116	Ag014G1976500	Aa_G641610.h1.t1
OG0008117	Ag014G1977800	Aa_G237720.h1.t1
OG0008118	Ag014G1978900	Aa_G237650.h1.t1
OG0008119	Ag014G1981300	Aa_G237550.h1.t1
OG0008120	Ag014G1989200	Aa_G76690.h1.t1
OG0008122	Ag014G1993100	Aa_G56220.h1.t1
OG0008123	Ag014G1999900	Aa_G140280.h1.t1
OG0008124	Ag014G2001500	Aa_G1450.h1.t1
OG0008125	Ag014G2005000	Aa_G1220.h1.t1
OG0008126	Ag014G2005100	Aa_G1200.h1.t1
OG0008127	Ag014G2014000	Aa_G421880.h1.t1
OG0008128	Ag014G2018900	Aa_G32040.h1.t1
OG0008129	Ag014G2019100	Aa_G32060.h1.t1
OG0008130	Ag014G2020800	Aa_G32200.h1.t1
OG0008131	Ag014G2021300	Aa_G32250.h1.t1
OG0008132	Ag014G2026100	Aa_G241910.h1.t1
OG0008133	Ag014G2027700	Aa_G223370.h1.t1
OG0008134	Ag014G2029700	Aa_G223510.h1.t1
OG0008136	Ag014G2033100	Aa_G367510.h1.t1
OG0008137	Ag014G2040600	Aa_G97070.h1.t1
OG0008138	Ag014G2047900	Aa_G56910.h1.t1
OG0008139	Ag014G2053500	Aa_G527550.h1.t1
OG0008140	Ag014G2056800	Aa_G53630.h1.t1
OG0008141	Ag014G2058500	Aa_G53540.h1.t1
OG0008142	Ag014G2058600	Aa_G53530.h1.t1
OG0008143	Ag014G2065200	Aa_G498890.h1.t1
OG0008144	Ag014G2065300	Aa_G498900.h1.t1
OG0008146	Ag014G2070100	Aa_G176960.h1.t1
OG0008147	Ag014G2071900	Aa_G86810.h1.t1
OG0008148	Ag014G2081400	Aa_G456300.h2.t1
OG0008149	Ag014G2083100	Aa_G82050.h2.t1, Aa_G82050.h1.t1
OG0008150	Ag014G2091600	Aa_G104700.h1.t1
OG0008151	Ag014G2092900	Aa_G522280.h1.t1
OG0008152	Ag014G2093100, Ag011G1175500	Aa_G9740.h1.t1
OG0008153	Ag014G2093700	Aa_G922750.h1.t1, Aa_G922750.h2.t1
OG0008154	Ag014G2096600	Aa_G429460.h1.t1
OG0008155	Ag014G2097900	Aa_G342850.h1.t1
OG0008156	Ag014G2113300	Aa_G382290.h1.t1
OG0008157	Ag014G2115900	Aa_G371340.h1.t1
OG0008158	Ag014G2125900	Aa_G20160.h1.t1
OG0008159	Ag014G2126100	Aa_G20190.h1.t1
OG0008160	Ag014G2128800	Aa_G604180.h1.t1
OG0008161	Ag011G1089300, Ag014G2133000	Aa_G214230.h1.t1
OG0008162	Ag014G2147900	Aa_G184900.h1.t1
OG0008163	Ag014G2151600	Aa_G152530.h1.t1
OG0008164	Ag014G2153700, Ag061G5018900	Aa_G627280.h1.t1
OG0008165	Ag014G2157000	Aa_G250540.h1.t1
OG0008166	Ag019G2527800, Ag011G1220700, Ag014G2162100	Aa_G64110.h1.t1
OG0008167	Ag027G3070800, Ag014G2170200	Aa_G136650.h1.t1
OG0008168	Ag027G3069100, Ag014G2172700	Aa_G161920.h1.t1
OG0008169	Ag014G2174500, Ag027G3067500	Aa_G162020.h1.t1
OG0008170	Ag027G3065700, Ag014G2175100	Aa_G430380.h1.t1
OG0008171	Ag073G5258200	Aa_G398440.h1.t1
OG0008172	Ag073G5262100	Aa_G238040.h1.t1
OG0008173	Ag073G5262500	Aa_G190330.h1.t1
OG0008174	Ag061G5020900	Aa_G169320.h1.t1
OG0008175	Ag061G5027800	Aa_G365230.h1.t1
OG0008176	Ag061G5043200	Aa_G266720.h1.t1
OG0008177	Ag061G5048600	Aa_G103490.h1.t1
OG0008178	Ag027G3007100, Ag064G5099800	Aa_G428250.h1.t1
OG0008179	Ag064G5095000, Ag027G3009500	Aa_G293440.h1.t1
OG0008180	Ag064G5092600, Ag027G3012300	Aa_G87540.h1.t1, Aa_G261500.h1.t1
OG0008181	Ag064G5091100, Ag027G3015300	Aa_G543600.h1.t1
OG0008182	Ag027G3021400	Aa_G391640.h1.t1
OG0008183	Ag027G3025300	Aa_G51870.h1.t1, Aa_G408730.h1.t1
OG0008184	Ag027G3027200	Aa_G413540.h1.t1
OG0008185	Ag027G3028200	Aa_G413600.h1.t1
OG0008186	Ag027G3031800	Aa_G280080.h1.t1
OG0008187	Ag027G3036500	Aa_G212420.h1.t1
OG0008188	Ag027G3039300	Aa_G326750.h1.t1
OG0008189	Ag027G3040300	Aa_G326740.h1.t1, Aa_G326760.h1.t1
OG0008190	Ag027G3043800	Aa_G698510.h1.t1
OG0008191	Ag027G3043900, Ag010G1014400	Aa_G603130.h1.t1
OG0008193	Ag027G3057600	Aa_G640070.h1.t1
OG0008194	Ag027G3059300	Aa_G388600.h1.t1
OG0008195	Ag027G3060600	Aa_G229440.h1.t1
OG0008196	Ag027G3060800	Aa_G229430.h1.t1
OG0008197	Ag068G5219200	Aa_G279930.h1.t1
OG0008198	Ag068G5219400	Aa_G279910.h1.t1
OG0008199	Ag068G5219900	Aa_G368090.h1.t1
OG0008200	Ag068G5221700	Aa_G620360.h1.t1
OG0008201	Ag068G5226100	Aa_G172860.h1.t1
OG0008202	Ag068G5226700	Aa_G543310.h1.t1
OG0008203	Ag068G5228600	Aa_G506660.h1.t1
OG0008204	Ag069G5234100	Aa_G289470.h1.t1
OG0008205	Ag036G4084100	Aa_G214910.h1.t1, Aa_G966540.h1.t1
OG0008206	Ag036G4096000	Aa_G282740.h1.t1
OG0008207	Ag036G4098200	Aa_G359630.h1.t1
OG0008208	Ag036G4111100	Aa_G213070.h1.t1
OG0008209	Ag036G4118200	Aa_G669770.h1.t1, Aa_G882550.h1.t1
OG0008210	Ag036G4119600	Aa_G62070.h1.t1
OG0008211	Ag002G0276600, Ag036G4122000	Aa_G456080.h1.t1
OG0008212	Ag002G0276400, Ag036G4122400	Aa_G6720.h1.t1
OG0008213	Ag002G0276300, Ag036G4122500	Aa_G256280.h1.t1
OG0008214	Ag060G4995000	Aa_G83560.h1.t1
OG0008215	Ag060G5001800	Aa_G126140.h1.t1
OG0008216	Ag060G5007300	Aa_G280280.h1.t1
OG0008217	Ag060G5008700	Aa_G280200.h1.t1
OG0008218	Ag060G5013200	Aa_G416080.h1.t1
OG0008219	Ag060G5015600	Aa_G411000.h1.t1
OG0008220	Ag043G4431700	Aa_G538450.h1.t1
OG0008221	Ag043G4448800	Aa_G236270.h1.t1, Aa_G447140.h1.t1
OG0008222	Ag043G4458900	Aa_G680940.h1.t1
OG0008223	Ag043G4460200	Aa_G28550.h1.t1
OG0008224	Ag017G2405900	Aa_G328480.h1.t1
OG0008225	Ag017G2408100	Aa_G478780.h1.t1
OG0008226	Ag017G2411700	Aa_G114570.h1.t1
OG0008227	Ag017G2413300	Aa_G114500.h1.t1
OG0008228	Ag017G2415600	Aa_G300360.h1.t1
OG0008229	Ag017G2418900	Aa_G87970.h1.t1
OG0008230	Ag017G2424600	Aa_G236030.h1.t1
OG0008231	Ag017G2424800	Aa_G178550.h1.t1
OG0008232	Ag017G2426800	Aa_G726980.h1.t1
OG0008233	Ag017G2429700	Aa_G122850.h1.t1
OG0008234	Ag017G2435100	Aa_G326340.h1.t1
OG0008235	Ag034G3650800	Aa_G106280.h1.t1
OG0008236	Ag034G3663400	Aa_G290650.h1.t1
OG0008237	Ag034G3669700	Aa_G6370.h1.t1
OG0008238	Ag034G3669800	Aa_G6380.h1.t1
OG0008239	Ag034G3671100	Aa_G6470.h1.t1, Aa_G6480.h1.t1
OG0008240	Ag034G3674200	Aa_G6770.h1.t1
OG0008241	Ag034G3676700	Aa_G6950.h1.t1
OG0008242	Ag034G3678400	Aa_G228310.h1.t1
OG0008243	Ag034G3680000	Aa_G358030.h1.t1
OG0008244	Ag034G3717400, Ag034G3681700	Aa_G135120.h1.t1
OG0008245	Ag034G3682000	Aa_G135100.h1.t1
OG0008246	Ag034G3682400	Aa_G135050.h1.t1
OG0008247	Ag034G3686200	Aa_G134860.h1.t1
OG0008248	Ag034G3686400	Aa_G134840.h1.t1
OG0008249	Ag034G3686500	Aa_G134830.h1.t1
OG0008250	Ag034G3689500	Aa_G134690.h1.t1
OG0008251	Ag034G3690500, Ag034G3690400	Aa_G134610.h1.t1
OG0008252	Ag034G3693300	Aa_G400270.h1.t1
OG0008253	Ag034G3693800	Aa_G400310.h1.t1
OG0008254	Ag034G3695400	Aa_G217720.h1.t1
OG0008255	Ag034G3697100	Aa_G320700.h1.t1
OG0008256	Ag034G3698400	Aa_G38740.h1.t1
OG0008257	Ag034G3699800	Aa_G38870.h1.t1
OG0008258	Ag034G3699900	Aa_G38880.h1.t1
OG0008259	Ag034G3704400	Aa_G217800.h1.t1
OG0008260	Ag034G3706400	Aa_G493510.h1.t1
OG0008261	Ag034G3711300	Aa_G218990.h1.t1
OG0008262	Ag034G3712300	Aa_G219070.h1.t1
OG0008263	Ag034G3712700	Aa_G219090.h1.t1
OG0008264	Ag034G3713100	Aa_G79280.h1.t1
OG0008265	Ag034G3714200	Aa_G79330.h1.t1
OG0008266	Ag034G3718800	Aa_G219970.h1.t1
OG0008267	Ag034G3719800	Aa_G220020.h1.t1
OG0008268	Ag034G3720900	Aa_G114740.h1.t1, Aa_G220660.h1.t1
OG0008269	Ag034G3721000	Aa_G220650.h1.t1
OG0008270	Ag034G3722400	Aa_G140050.h1.t1
OG0008271	Ag034G3723400	Aa_G140130.h1.t1
OG0008272	Ag034G3725300	Aa_G469740.h1.t1
OG0008273	Ag034G3727500	Aa_G22850.h1.t1
OG0008274	Ag034G3728100	Aa_G22790.h1.t1
OG0008275	Ag034G3731300	Aa_G22430.h1.t1
OG0008276	Ag034G3731500	Aa_G22410.h1.t1
OG0008277	Ag034G3734300	Aa_G663690.h1.t1
OG0008278	Ag034G3737600	Aa_G182230.h1.t1
OG0008279	Ag034G3737900	Aa_G182210.h1.t1
