Orthogroup	Alyssum_gmelinii	Camelina_sativa
OG0008802	Ag013G1644900	XP_019101377.1, XP_010414154.1, XP_010469742.1
OG0008803	Ag013G1645200	XP_010414147.1, XP_010469739.1, XP_010510217.1
OG0008804	Ag013G1646300	XP_019101391.1
OG0008805	Ag013G1647100	XP_010469707.1, XP_010414130.1, XP_010510199.1
OG0008806	Ag013G1652600	XP_010469679.1, XP_010510162.1, XP_010414087.1
OG0008807	Ag013G1653400	XP_010414079.1, XP_010510146.1, XP_010469665.1
OG0008809	Ag013G1659200	XP_010414032.1, XP_010510098.1, XP_010469629.1
OG0008810	Ag013G1661300	XP_010469578.1, XP_010413987.1, XP_019101351.1
OG0008811	Ag013G1663700	XP_010510046.1, XP_010469615.1, XP_010414015.1
OG0008812	Ag013G1665700	XP_010435311.1, XP_010450272.1, XP_010440645.1
OG0008813	Ag013G1666600	XP_010473881.1
OG0008813	Ag058G4978800, Ag006G0803700, Ag083G5411400, Ag001G0001500	XP_019100794.1, XP_010418680.1
OG0008814	Ag013G1669100	XP_010413942.1, XP_010469542.1, XP_010509960.1
OG0008815	Ag013G1672400	XP_010469511.1, XP_010413905.1, XP_010509920.1
OG0008816	Ag013G1673300	XP_010469501.2, XP_010413895.2, XP_010509912.1
OG0008817	Ag013G1674200	XP_010469494.1, XP_010413890.1, XP_019085954.1, XP_010509906.1
OG0008818	Ag013G1674400	XP_010509905.1, XP_010413889.1, XP_010469493.1
OG0008819	Ag013G1674700	XP_010413883.1, XP_010469486.1, XP_019101330.1
OG0008820	Ag013G1675200	XP_010413870.1, XP_010469480.1, XP_010509895.1
OG0008821	Ag013G1676100	XP_010442037.1, XP_010484868.1, XP_010494311.1
OG0008822	Ag013G1679300	XP_010494335.1, XP_010442011.1, XP_010481851.1
OG0008823	Ag013G1680700	XP_010442004.1, XP_010494343.1, XP_010481841.1
OG0008824	Ag013G1682300	XP_010494352.1, XP_010481830.1, XP_010441991.1
OG0008825	Ag013G1683300	XP_010441978.1, XP_010481817.1, XP_010494368.1
OG0008826	Ag013G1683500	XP_010441973.1, XP_010481815.1, XP_010494370.1
OG0008827	Ag013G1688200	XP_010439021.1, XP_010448556.1, XP_010433761.1
OG0008828	Ag013G1689500	XP_010451167.1, XP_010481761.1, XP_010441910.1, XP_010494430.1
OG0008829	Ag013G1691000	XP_010422460.1
OG0008830	Ag013G1693100	XP_010448467.1, XP_010445139.1, XP_010433678.1
OG0008831	Ag013G1693300	XP_019086537.1, XP_019088047.1, XP_010448464.1
OG0008832	Ag013G1694800	XP_010448446.1, XP_010433653.1, XP_010438892.1
OG0008833	Ag013G1701800	XP_010461579.1, XP_010479185.1, XP_010500298.1
OG0008834	Ag013G1702000	XP_010461571.1, XP_010479175.1, XP_010462528.1
OG0008835	Ag013G1702700	XP_010461567.1, XP_010500291.1, XP_010479167.1
OG0008837	Ag013G1704400	XP_010479154.1, XP_010500275.1, XP_010461548.1
OG0008838	Ag013G1704800	XP_010500268.1, XP_010461543.1, XP_019094544.1
OG0008839	Ag013G1708800	XP_010500194.1, XP_010479079.1, XP_010461481.1
OG0008840	Ag013G1710400	XP_010479104.1, XP_010461504.1
OG0008841	Ag013G1711800	XP_010500238.1, XP_010461513.1, XP_010479117.1
OG0008842	Ag013G1713000	XP_010460533.1, XP_010478125.1, XP_010499266.1
OG0008843	Ag013G1714400	XP_010460559.1, XP_010478142.1, XP_010499283.1
OG0008844	Ag013G1717200	XP_010499314.1, XP_010478180.1, XP_010460590.1, XP_010460589.1
OG0008846	Ag013G1719600	XP_010499344.1, XP_010478197.1, XP_010460616.1
OG0008847	Ag013G1721200	XP_010460635.1, XP_010478215.1, XP_010499369.1
OG0008848	Ag013G1726200	XP_010460674.1, XP_010499424.1, XP_010480710.1
OG0008849	Ag013G1728600	XP_010478288.1, XP_010499442.1, XP_010460703.1
OG0008850	Ag013G1728700	XP_010499443.1, XP_010460702.1, XP_010478287.1
OG0008851	Ag013G1729300	XP_010460704.1, XP_010499444.1, XP_010478290.1
OG0008852	Ag013G1734100	XP_010499477.1
OG0008853	Ag013G1734900	XP_010440388.1, XP_010442387.1, XP_010482205.1
OG0008854	Ag013G1735700	XP_010478344.1, XP_019091314.1, XP_010499492.1
OG0008855	Ag013G1738000	XP_010478367.1, XP_010460770.1, XP_010499511.1
OG0008856	Ag013G1740300	XP_010460778.1, XP_010499519.1, XP_010478374.1
OG0008857	Ag013G1743700	XP_010478417.1, XP_010499561.1
OG0008858	Ag013G1748100	XP_010478495.1, XP_010460874.1, XP_010499609.1
OG0008859	Ag013G1748400	XP_010499612.1, XP_010460876.1, XP_010478499.1
OG0008860	Ag013G1749800, Ag013G1749000	XP_010460882.1, XP_010499623.1, XP_010478509.1
OG0008861	Ag013G1751600	XP_010499631.1, XP_010478522.1, XP_010460897.1
OG0008862	Ag013G1752500	XP_010499640.1, XP_010460903.1, XP_010478528.1
OG0008863	Ag013G1753000	XP_010460908.1, XP_010499646.1, XP_010478533.1
OG0008864	Ag013G1753400	XP_010460925.1, XP_010478540.1, XP_019099316.1
OG0008865	Ag013G1755900	XP_010478564.1, XP_010499672.1, XP_010460944.1
OG0008866	Ag013G1756700	XP_010460955.1, XP_010478577.1, XP_010499679.1
OG0008867	Ag013G1757900	XP_010442527.1, XP_010442083.1, XP_010482353.1
OG0008868	Ag013G1759000	XP_010478898.1, XP_010460975.1, XP_010499699.1
OG0008869	Ag013G1761900	XP_010499728.1, XP_010461002.1, XP_010478599.1
OG0008870	Ag013G1763500	XP_010499748.1, XP_010478619.1, XP_010461023.1
OG0008871	Ag013G1767100	XP_010461052.1, XP_010478657.1
OG0008872	Ag013G1769500	XP_010461079.1, XP_010499804.1, XP_010478677.1
OG0008873	Ag013G1769600	XP_010516704.1, XP_010505032.1, XP_010509633.1
OG0008874	Ag062G5051300	XP_010514020.1, XP_010502262.1, XP_010425027.1
OG0008875	Ag062G5054700	XP_010514055.1, XP_010502294.1, XP_010425055.1
OG0008876	Ag062G5061100	XP_010502352.1, XP_019102163.1, XP_010425124.1
OG0008877	Ag062G5063100, Ag014G1964100, Ag031G3193100	XP_010413319.1, XP_010512582.1
OG0008878	Ag004G0417500	XP_010484592.1, XP_010444738.1, XP_010464936.1
OG0008879	Ag034G3843700, Ag004G0418000	XP_010484591.1, XP_010484587.1, XP_010464881.1, XP_010444731.1
OG0008880	Ag004G0418200	XP_010484586.1, XP_010464858.1, XP_010444729.1
OG0008881	Ag004G0420000	XP_010444709.1, XP_010484568.1, XP_010464727.1
OG0008882	Ag004G0420200	XP_010464653.1, XP_010484564.1
OG0008883	Ag004G0420400	XP_010446288.1, XP_010485329.1, XP_010478635.1
OG0008884	Ag004G0420900	XP_010484561.1
OG0008885	Ag004G0421900	XP_010444695.1, XP_010484550.1, XP_010464528.1
OG0008886	Ag004G0423900	XP_010444673.1, XP_019096046.1, XP_010464277.1
OG0008887	Ag004G0424300	XP_010464243.1, XP_010484518.1, XP_010444669.1
OG0008888	Ag004G0426700	XP_010463998.1, XP_010444642.1, XP_010484489.1
OG0008889	Ag004G0427500	XP_010444630.1, XP_010484480.1, XP_010463908.1
OG0008890	Ag004G0429500	XP_019094449.1, XP_010484447.1, XP_010444616.1
OG0008891	Ag004G0433000	XP_010463463.1, XP_010484403.1, XP_010444577.1
OG0008892	Ag004G0433400	XP_010484399.1, XP_010463438.1
OG0008893	Ag004G0435000	XP_010484344.1, XP_010444511.1, XP_010462961.1
OG0008894	Ag004G0440200	XP_010463266.1, XP_010444548.1, XP_010484392.1
OG0008895	Ag004G0441600	XP_010444490.1, XP_010462232.1, XP_010484318.1
OG0008896	Ag004G0441900	XP_010444489.1, XP_010484316.1, XP_010462245.1
OG0008897	Ag004G0442100	XP_010484314.1, XP_010444485.1, XP_010462257.1
OG0008898	Ag004G0443900	XP_010484307.1, XP_010462444.1, XP_010444468.1
OG0008899	Ag004G0445600	XP_010462552.1, XP_010444453.1, XP_010484292.1
OG0008900	Ag004G0447300	XP_010462684.1, XP_010444436.1, XP_010484277.1
OG0008901	Ag004G0450000	XP_010462916.1, XP_010444403.1, XP_010484252.1
OG0008902	Ag004G0454500	XP_010484212.1, XP_010461672.1
OG0008903	Ag014G1994500, Ag004G0456100	XP_010444356.1, XP_010461545.1, XP_010484194.1
OG0008904	Ag004G0457900, Ag004G0458100	XP_010446263.1, XP_010485308.1, XP_010444332.1, XP_010461360.1
OG0008905	Ag004G0460200	XP_010461177.1, XP_010444315.1, XP_010484157.1
OG0008906	Ag004G0461200	XP_010461119.1, XP_010444311.1
OG0008907	Ag004G0462200	XP_010484137.1, XP_010444300.1, XP_010461014.1
OG0008909	Ag004G0467700	XP_010444248.1, XP_010460524.1, XP_010484084.1
OG0008910	Ag004G0470600	XP_010460146.1, XP_010444219.1, XP_010484063.1
OG0008911	Ag004G0471700	XP_010444204.1, XP_010484045.1, XP_010459974.1
OG0008912	Ag004G0476200	XP_010444159.1, XP_010484008.1, XP_010459469.1
OG0008913	Ag004G0477200	XP_010483999.1, XP_010444141.1, XP_010459398.1
OG0008914	Ag004G0478400	XP_010459356.1, XP_010444135.1, XP_010483995.1
OG0008915	Ag004G0479000	XP_010444126.1, XP_010483986.1, XP_010459268.1
OG0008916	Ag004G0480200	XP_010459186.1, XP_010483978.1, XP_019088363.1
OG0008917	Ag004G0482100	XP_010444105.1, XP_010459032.1, XP_010483970.1
OG0008918	Ag004G0482800	XP_010444100.1, XP_010483966.1, XP_010458988.1
OG0008919	Ag004G0484100	XP_010444090.1, XP_010458904.1, XP_010483954.1
OG0008920	Ag004G0486000	XP_010458855.1, XP_010444081.1, XP_010483948.1
OG0008921	Ag004G0486400	XP_010458497.1, XP_010444047.1, XP_010483906.1
OG0008922	Ag004G0488100	XP_010458310.1, XP_010444068.1, XP_010483929.1
OG0008923	Ag004G0489300	XP_010458195.1, XP_010483945.1, XP_010444079.1
OG0008924	Ag004G0489600	XP_010483895.1, XP_010444038.1, XP_010458062.1
OG0008925	Ag004G0490000	XP_010457997.1, XP_010444033.1, XP_010483891.1
OG0008926	Ag004G0492000	XP_010444020.1, XP_010457875.1
OG0008927	Ag004G0493500	XP_010444000.1, XP_010483856.1, XP_010457702.1
OG0008928	Ag004G0498200	XP_010483812.1, XP_010443965.1, XP_010457338.2
OG0008929	Ag004G0503200	XP_010443932.1, XP_010483779.1, XP_010457002.1
OG0008930	Ag004G0509800	XP_010454584.1, XP_010421103.1, XP_010493415.1
OG0008931	Ag004G0511100	XP_010454596.1, XP_019097410.1
OG0008932	Ag004G0511700	XP_010493430.1, XP_010421118.1, XP_010454600.1
OG0008933	Ag004G0512900	XP_010421131.1, XP_010493451.1, XP_010454614.1
OG0008934	Ag004G0513200	XP_010454612.1, XP_010493455.1
OG0008935	Ag004G0515500	XP_010493467.1, XP_010454632.1
OG0008936	Ag004G0515800	XP_010421153.1, XP_010454636.1, XP_010493470.1
OG0008937	Ag004G0516500	XP_010421162.1, XP_010454645.1, XP_010493477.1
OG0008938	Ag004G0521100	XP_010454680.1, XP_010421201.1, XP_019098053.1
OG0008939	Ag004G0526200	XP_010421240.1, XP_010454717.1, XP_010493566.1
OG0008940	Ag004G0528800	XP_010493596.1, XP_010424272.2, XP_010454750.1
OG0008941	Ag004G0529200	XP_010493604.1, XP_010454755.1, XP_010492682.1
OG0008942	Ag004G0532200	XP_010421283.1, XP_010454778.1, XP_010493708.1
OG0008943	Ag004G0532600	XP_010454780.1, XP_010421287.1, XP_010493710.1
OG0008944	Ag004G0533500	XP_010421309.1, XP_010454796.1
OG0008945	Ag004G0536500	XP_010421344.1, XP_010493742.1, XP_010454822.1
OG0008946	Ag004G0536700	XP_010454825.1, XP_010421348.1, XP_010493749.1
OG0008947	Ag004G0539100	XP_010493762.1, XP_010454835.1
OG0008948	Ag004G0539300	XP_010454838.1, XP_010421363.1, XP_010493765.1
OG0008949	Ag004G0540500	XP_010421376.1, XP_010454848.1, XP_010493776.1
OG0008950	Ag004G0541800	XP_010454860.1, XP_010421386.1, XP_010493790.1
OG0008951	Ag002G0174300, Ag004G0547300	XP_010421437.1, XP_010454918.1, XP_010493834.1
OG0008952	Ag004G0548100	XP_010493841.1, XP_010454926.1
OG0008953	Ag004G0552100	XP_010454971.1, XP_010421493.1, XP_010493882.1
OG0008954	Ag004G0554500	XP_010420762.1, XP_019090302.1, XP_010493029.1
OG0008955	Ag004G0555400	XP_010493041.1, XP_010420776.1
OG0008956	Ag004G0555900	XP_010493037.1, XP_010454245.1, XP_010420771.1
OG0008957	Ag004G0556000	XP_010454244.1, XP_010493036.1
OG0008958	Ag004G0556100	XP_010493034.1, XP_010420769.1, XP_010454241.1
OG0008959	Ag004G0556500	XP_010493031.1, XP_010493032.1, XP_010454239.1, XP_010420766.1, XP_010420767.1, XP_010420768.1
OG0008960	Ag004G0557000	XP_010420786.1, XP_010493050.1, XP_010454257.1
OG0008961	Ag004G0557100	XP_010420791.1, XP_010493051.1
OG0008962	Ag004G0557200	XP_010420790.1, XP_010454259.1, XP_010493055.1
OG0008963	Ag004G0559100	XP_010454279.1, XP_010420808.1, XP_010493079.1
OG0008964	Ag004G0559900	XP_010493082.1, XP_010454282.1, XP_010420812.1
OG0008965	Ag004G0564400	XP_010454316.1, XP_010420852.1, XP_010493120.1
OG0008966	Ag004G0564800	XP_010493124.1
OG0008967	Ag004G0565600	XP_010493129.1, XP_010454325.1, XP_010420860.1
OG0008968	Ag004G0566300	XP_019090540.1, XP_010420865.1, XP_010493135.1
OG0008969	Ag004G0570600	XP_010420888.1, XP_010454355.1, XP_010493155.1
OG0008970	Ag004G0573100	XP_010493181.1, XP_010454376.1, XP_010420915.1
OG0008971	Ag004G0576900	XP_010454394.1, XP_010420930.1, XP_010493197.1
OG0008972	Ag004G0577100	XP_010454396.1, XP_010493199.1, XP_010420932.1
OG0008973	Ag004G0580400	XP_010493212.1, XP_019084755.1, XP_019090077.1
OG0008974	Ag004G0580800	XP_010493215.1, XP_010420946.1, XP_010454415.1
OG0008975	Ag004G0581500	XP_010420952.1, XP_010456617.1, XP_010493221.1
OG0008976	Ag004G0581900	XP_010454427.1, XP_010493225.1, XP_010420956.1
OG0008977	Ag004G0583800	XP_010493251.1, XP_010454454.1, XP_010420979.1
OG0008978	Ag004G0585500	XP_010493261.1, XP_010420992.1, XP_010454466.2
OG0008979	Ag004G0589300, Ag004G0587800	XP_010493281.1, XP_010456631.1, XP_019084767.1, XP_019097675.1
OG0008980	Ag004G0594000	XP_010454498.1, XP_010421022.1
OG0008981	Ag004G0594500	XP_010493323.1, XP_010421028.1, XP_010454501.1
OG0008982	Ag004G0598600	XP_010421056.1, XP_010493354.1, XP_010454528.1
OG0008983	Ag004G0601300	XP_019095805.1, XP_010446338.1, XP_010442976.1
OG0008984	Ag004G0602600	XP_010454562.1, XP_010421081.1, XP_010493398.1
OG0008985	Ag004G0610200	XP_010454579.1, XP_010493408.1, XP_010421097.1
OG0008986	Ag004G0612400	XP_010456674.1, XP_010443872.1, XP_010483721.1
OG0008987	Ag004G0620900	XP_010483677.1, XP_010456289.1, XP_010443831.1
OG0008988	Ag004G0622700	XP_010443813.1, XP_010456108.1
OG0008989	Ag004G0629800	XP_010443786.1, XP_010483645.1, XP_010455791.1
OG0008990	Ag004G0630100	XP_010443783.1, XP_019095512.1, XP_010455759.1
OG0008991	Ag004G0632800	XP_019088126.1, XP_010455528.1, XP_010483624.1
OG0008992	Ag004G0633200	XP_010443770.1, XP_010483632.1, XP_010455671.1
OG0008993	Ag004G0634400	XP_010483621.1, XP_010443753.1, XP_010455489.1
OG0008994	Ag004G0650800	XP_010454733.1, XP_010443665.1, XP_010483536.1
OG0008995	Ag004G0651400, Ag022G2751700	XP_010443662.1, XP_010483531.1, XP_010454701.1
OG0008996	Ag004G0653500	XP_010483518.1, XP_010443652.1
OG0008997	Ag004G0655200	XP_010483509.1, XP_010454521.1, XP_010443645.1
OG0008998	Ag004G0655800	XP_010454543.1, XP_010483507.1, XP_010443643.1
OG0008999	Ag004G0662800	XP_010483465.1, XP_010443606.1, XP_010454052.1, XP_010454024.1
OG0009000	Ag004G0666400	XP_010496656.1, XP_010483427.1
OG0009001	Ag004G0668600	XP_010443551.1, XP_010483402.1, XP_010453493.1
OG0009002	Ag004G0670500	XP_019096090.1, XP_019088436.1
OG0009003	Ag004G0672500, Ag034G3993000	XP_010498551.1, XP_010459791.1, XP_010477353.1
OG0009004	Ag004G0672700	XP_010443517.1, XP_010453107.1, XP_010483368.1
OG0009005	Ag004G0676800	XP_010416830.1, XP_010472071.1, XP_010428981.1, XP_010428982.1
OG0009006	Ag004G0677800	XP_010483346.1, XP_010452894.1, XP_010443500.1
OG0009007	Ag004G0682500	XP_010443455.1, XP_010452554.1, XP_010483291.1
OG0009008	Ag004G0686200	XP_010483277.1, XP_010446167.1
OG0009009	Ag004G0692300	XP_010452049.1, XP_010443423.1, XP_010483251.1
OG0009010	Ag004G0693700	XP_010483235.1, XP_010451940.1, XP_010443411.1
OG0009011	Ag004G0694000, Ag027G3038500	XP_010483233.1, XP_019085649.1, XP_010451922.1, XP_010443408.1
OG0009012	Ag004G0695600	XP_010483224.1, XP_010443398.1, XP_010451872.1
OG0009013	Ag004G0696000	XP_019088457.1, XP_010451861.1, XP_010483220.1
OG0009014	Ag004G0696400	XP_010443393.1, XP_010483219.2, XP_010451857.1
OG0009015	Ag004G0703000	XP_010451679.1, XP_010483183.1, XP_010443357.1
OG0009016	Ag004G0703600	XP_010443356.1, XP_010485196.1, XP_010451653.1
OG0009017	Ag004G0706500	XP_010451561.1, XP_010483174.1, XP_010443346.1
OG0009018	Ag004G0707300	XP_010443340.1, XP_010483171.1, XP_010451524.1
OG0009019	Ag004G0709500	XP_010483160.1, XP_010451467.1, XP_010443334.1
OG0009020	Ag004G0710400	XP_010451438.1, XP_010483154.1, XP_010443325.1
OG0009021	Ag004G0712200	XP_010443310.1, XP_010451275.1, XP_010483133.1
OG0009022	Ag004G0712600	XP_010451263.1, XP_010483132.1, XP_010443308.1
OG0009023	Ag004G0720100	XP_010483113.1, XP_010443293.1, XP_010451052.1
OG0009024	Ag004G0720300	XP_010443291.1, XP_010483111.1, XP_019092318.1
OG0009025	Ag004G0723000	XP_010443270.1, XP_010450814.1, XP_010485162.1
OG0009026	Ag004G0724000	XP_010450900.1, XP_010483103.1, XP_010443280.1
OG0009027	Ag004G0730800	XP_010483065.1, XP_010443237.1, XP_010450483.1
OG0009028	Ag004G0731200	XP_010443236.1, XP_010483064.1, XP_010450475.1
OG0009029	Ag004G0733000	XP_010443226.1, XP_010483056.1, XP_010450217.1
OG0009030	Ag004G0736500	XP_010449954.1, XP_010443201.1, XP_010483015.1
OG0009031	Ag004G0736900	XP_010449946.1, XP_010483013.1, XP_010443200.1
OG0009032	Ag004G0739200	XP_010443191.1, XP_010483004.1, XP_010449756.1, XP_010483000.1
OG0009034	Ag004G0745600	XP_010449262.1, XP_010443141.1, XP_010482953.1
OG0009035	Ag004G0746200	XP_010449150.1, XP_010443123.1, XP_010482936.1
OG0009036	Ag004G0746400	XP_010443121.1, XP_010482934.1, XP_010449124.1
OG0009037	Ag004G0748700	XP_010448971.1, XP_010443105.1, XP_010482927.1
OG0009038	Ag004G0750400	XP_010443098.1, XP_010482912.1, XP_010448898.1
OG0009039	Ag004G0759000	XP_010503614.1, XP_010426469.1
OG0009040	Ag004G0764100	XP_010515269.1, XP_010503582.1, XP_010426434.1
OG0009041	Ag004G0764300	XP_010515267.1, XP_010426430.1, XP_010503573.1
OG0009042	Ag004G0768200	XP_010515254.1, XP_010503557.1, XP_010426412.1
OG0009043	Ag011G1241200, Ag004G0768900	XP_010426409.1, XP_010503553.1, XP_010515243.1
OG0009044	Ag004G0772100	XP_010426392.1
OG0009045	Ag004G0775200	XP_010431143.1, XP_010503517.1
OG0009046	Ag004G0780500, Ag020G2557300	XP_010446663.1, XP_010482829.1, XP_010442997.1
OG0009047	Ag020G2555900, Ag004G0782600	XP_010482838.1, XP_010446757.1, XP_010443004.1
OG0009048	Ag022G2631500	XP_010456046.1, XP_010429530.1, XP_010422607.1
OG0009049	Ag022G2651000	XP_010422537.1, XP_010455922.1, XP_010430291.1
OG0009050	Ag022G2652300	XP_010417351.1, XP_010429580.1, XP_010472594.1
OG0009051	Ag022G2654000	XP_010491358.1, XP_010423212.1, XP_010452707.1
OG0009052	Ag022G2660700	XP_010450399.1, XP_010445516.1, XP_019086750.1
OG0009053	Ag024G2896300, Ag022G2667800, Ag016G2310000	XP_010418535.1, XP_010473728.1, XP_010430603.1
OG0009054	Ag022G2674900	XP_010423290.1, XP_010491265.1, XP_010452624.1
OG0009055	Ag022G2679200	XP_019098537.1
OG0009056	Ag022G2683500	XP_019084488.1, XP_010491206.1, XP_010452573.1
OG0009057	Ag022G2685100, Ag022G2685200, Ag002G0169300	XP_010452568.2, XP_010423343.2, XP_010491201.2
OG0009058	Ag022G2689200	XP_010491181.1, XP_010452552.1, XP_010424757.1, XP_010423362.1
OG0009059	Ag022G2690000	XP_010423372.1, XP_010491174.1, XP_010452542.1
OG0009060	Ag060G5009800, Ag022G2693900	XP_010454088.1, XP_010492852.1, XP_010420611.1
OG0009061	Ag022G2694000, Ag060G5010000	XP_019083871.1, XP_019090468.1, XP_019097903.1
OG0009062	Ag022G2695100	XP_010477977.1, XP_010499138.1, XP_010460407.1
OG0009063	Ag022G2697400	XP_010423391.1, XP_010452520.1, XP_010491152.1
OG0009064	Ag022G2700700	XP_010499150.1, XP_010477988.1, XP_010460423.1
OG0009065	Ag022G2702800	XP_010452512.1, XP_010491149.1, XP_010423395.1
OG0009066	Ag022G2702900	XP_010452511.1, XP_010423396.1, XP_019097296.1
OG0009067	Ag022G2707400, Ag022G2707000	XP_010491114.1, XP_010423430.1, XP_010452483.1, XP_010452484.1
OG0009068	Ag022G2708700	XP_010452477.1, XP_010423443.1, XP_010491100.1
OG0009069	Ag022G2710000	XP_010491091.1, XP_010423452.1, XP_010452464.1
OG0009070	Ag022G2713500	XP_010491078.1, XP_010452448.1, XP_010423470.1
OG0009071	Ag022G2714300	XP_010423473.1, XP_010491073.1, XP_010452444.1
OG0009072	Ag022G2716100	XP_010423483.1, XP_010491065.1, XP_010452431.1
OG0009073	Ag022G2718700	XP_010452420.1, XP_010423494.1, XP_010491051.1
OG0009074	Ag022G2718800	XP_010452422.1, XP_010423493.1, XP_010491052.1
OG0009075	Ag022G2720100, Ag002G0158700	XP_010506115.1, XP_010517818.1, XP_010508530.1
OG0009076	Ag022G2720900	XP_010452410.1, XP_010491036.1, XP_010423502.1
OG0009077	Ag022G2722700	XP_010423509.1, XP_010423507.1, XP_010452403.1, XP_010491030.1
OG0009078	Ag022G2723300	XP_010491029.1, XP_010452399.1, XP_010423510.1
OG0009079	Ag022G2725700	XP_010491003.1, XP_010452384.1, XP_010423532.1
OG0009080	Ag022G2732900	XP_010423577.1, XP_010452341.1, XP_010490956.1
OG0009081	Ag022G2734900	XP_010495070.1, XP_010424783.1, XP_010452328.1
OG0009082	Ag022G2737100, Ag003G0318300	XP_010423600.1, XP_010452319.1, XP_010490929.1
OG0009083	Ag022G2738300	XP_010423614.1, XP_010490925.1
OG0009084	Ag022G2739000	XP_010419576.1, XP_010456292.1, XP_010426983.1
OG0009086	Ag022G2742900	XP_010452291.1, XP_010423648.1, XP_010490887.1
OG0009087	Ag022G2744200	XP_010490880.1, XP_010423654.1, XP_010452282.1
OG0009089	Ag022G2745600	XP_010490868.1, XP_010423663.1, XP_010452272.1
OG0009090	Ag022G2746200	XP_010490866.1, XP_010423667.1, XP_010452270.1
OG0009091	Ag015G2212700, Ag022G2748100	XP_019088158.1, XP_010482396.1, XP_010442437.1
OG0009092	Ag022G2748900	XP_010490857.1, XP_010452260.1, XP_010423679.1
OG0009093	Ag022G2752400	XP_010490838.1, XP_010423699.1, XP_010452234.1
OG0009094	Ag022G2752600	XP_010423700.1, XP_010452233.1, XP_010490837.1
OG0009095	Ag022G2756600	XP_010423734.1, XP_010490808.1, XP_010452206.1
OG0009096	Ag022G2758400	XP_010452194.1, XP_010490791.1, XP_010423745.1
OG0009097	Ag022G2760100	XP_010424800.1
OG0009098	Ag022G2766700	XP_010423798.1, XP_010452151.1, XP_010490758.1
OG0009099	Ag022G2771600	XP_010479024.1, XP_010500120.1, XP_010461426.1
OG0009100	Ag022G2772700	XP_010490713.1, XP_019084578.1, XP_010452097.1
OG0009101	Ag022G2774100	XP_010490689.1, XP_019084749.1, XP_010452077.1
