Orthogroup	Alyssum_gmelinii	Cardamine_hirsuta
OG0011279	Ag031G3316700	CARHR166750, CARHR159510
OG0011280	Ag031G3317800	CARHR166710
OG0011281	Ag031G3318000	CARHR166690
OG0011282	Ag031G3323400	CARHR166480
OG0011283	Ag031G3323900	CARHR166460
OG0011284	Ag031G3327700	CARHR166270
OG0011285	Ag031G3327800	CARHR166260
OG0011286	Ag031G3330800	CARHR166070, CARHR166200
OG0011287	Ag031G3333200	CARHR165980
OG0011288	Ag031G3337000	CARHR165830
OG0011289	Ag031G3337100	CARHR165820
OG0011290	Ag031G3338500	CARHR165790
OG0011291	Ag031G3339200	CARHR237430, CARHR165720
OG0011292	Ag031G3340600	CARHR165630
OG0011293	Ag031G3353600	CARHR165240
OG0011294	Ag031G3357400	CARHR165090
OG0011295	Ag031G3357600	CARHR165070
OG0011296	Ag031G3361600	CARHR164820
OG0011297	Ag031G3362500	CARHR164760
OG0011298	Ag031G3362800	CARHR164730
OG0011299	Ag031G3364300	CARHR164610
OG0011300	Ag031G3365100	CARHR164580
OG0011301	Ag031G3365200	CARHR164560
OG0011302	Ag031G3365700	CARHR164510
OG0011303	Ag031G3368800	CARHR164390
OG0011304	Ag031G3368900	CARHR164380
OG0011305	Ag031G3370000	CARHR164330
OG0011306	Ag031G3373900	CARHR164110
OG0011307	Ag031G3374700	CARHR060190
OG0011308	Ag031G3380600	CARHR163910
OG0011309	Ag031G3381900, Ag031G3382300	CARHR163880
OG0011310	Ag031G3383500	CARHR163800
OG0011311	Ag031G3387600	CARHR163480
OG0011312	Ag031G3389300	CARHR163400
OG0011313	Ag031G3390500	CARHR163370
OG0011314	Ag031G3399000	CARHR162990
OG0011315	Ag031G3405600	CARHR162820
OG0011316	Ag031G3406600	CARHR162780
OG0011317	Ag031G3412300	CARHR162600
OG0011318	Ag031G3416100	CARHR162480
OG0011319	Ag020G2555800	CARHR267570
OG0011320	Ag020G2560000	CARHR267140
OG0011321	Ag020G2562000	CARHR267010
OG0011322	Ag020G2563400	CARHR266970
OG0011323	Ag020G2564800	CARHR266900
OG0011324	Ag020G2569100	CARHR266660
OG0011325	Ag020G2574700	CARHR266400
OG0011326	Ag020G2576200	CARHR266290
OG0011328	Ag029G3096600	CARHR100970
OG0011329	Ag029G3098300	CARHR101070
OG0011330	Ag029G3099500	CARHR101130
OG0011331	Ag029G3102600	CARHR101330
OG0011332	Ag029G3103000	CARHR101420
OG0011333	Ag029G3105000	CARHR101540
OG0011334	Ag029G3107600	CARHR101770
OG0011335	Ag029G3108500	CARHR101870
OG0011336	Ag029G3108700	CARHR102070
OG0011337	Ag029G3109200	CARHR102090
OG0011338	Ag029G3114200	CARHR102690
OG0011339	Ag029G3118400	CARHR103280
OG0011340	Ag029G3124100	CARHR084080
OG0011341	Ag067G5171900	CARHR058720
OG0011342	Ag067G5174300	CARHR058960
OG0011343	Ag067G5176200	CARHR059060
OG0011344	Ag011G1260200, Ag067G5178800	CARHR059520
OG0011345	Ag067G5183700	CARHR059800
OG0011346	Ag067G5190800, Ag067G5190700	CARHR060260
OG0011347	Ag067G5191400	CARHR060290
OG0011348	Ag067G5192200	CARHR060360
OG0011349	Ag067G5196000	CARHR060570
OG0011350	Ag067G5196100	CARHR026440
OG0011351	Ag067G5196200	CARHR060610
OG0011352	Ag067G5197800	CARHR060730
OG0011353	Ag067G5199100	CARHR060830
OG0011354	Ag067G5205700	CARHR061190
OG0011355	Ag067G5207400	CARHR061240
OG0011356	Ag067G5210100	CARHR061280
OG0011357	Ag081G5401800	CARHR183260
OG0011358	Ag086G5420500, Ag042G4378800	CARHR108520
OG0011359	Ag042G4379000, Ag086G5420300	CARHR108540
OG0011360	Ag042G4379200	CARHR108570
OG0011361	Ag042G4386400	CARHR108760
OG0011362	Ag042G4386800	CARHR108780
OG0011363	Ag042G4388300	CARHR108940
OG0011364	Ag042G4389100	CARHR108970
OG0011365	Ag042G4391400	CARHR109070
OG0011366	Ag042G4392700	CARHR109160
OG0011367	Ag042G4396700	CARHR109260
OG0011368	Ag042G4403400	CARHR109450
OG0011369	Ag042G4404400	CARHR109470
OG0011370	Ag042G4407800	CARHR109530
OG0011371	Ag042G4409100	CARHR109610
OG0011372	Ag042G4418300	CARHR109840
OG0011373	Ag042G4421100	CARHR109900
OG0011374	Ag042G4422200	CARHR109940
OG0011375	Ag042G4427600	CARHR237330, CARHR110080
OG0011376	Ag042G4430500	CARHR110250
OG0011377	Ag042G4430600	CARHR110260
OG0011378	Ag039G4181400	CARHR136340
OG0011379	Ag039G4189700	CARHR136050
OG0011380	Ag039G4191800	CARHR135990
OG0011381	Ag039G4192000	CARHR135970
OG0011382	Ag039G4192200	CARHR135950
OG0011383	Ag039G4195700	CARHR135790
OG0011384	Ag039G4206600	CARHR135460
OG0011385	Ag039G4207500	CARHR135430
OG0011386	Ag039G4213400	CARHR135230
OG0011387	Ag039G4220100	CARHR134950
OG0011388	Ag039G4220400, Ag017G2421500, Ag015G2214500	CARHR134900
OG0011389	Ag039G4232900	CARHR134550
OG0011390	Ag039G4246200	CARHR177630
OG0011391	Ag039G4250100	CARHR134000
OG0011392	Ag039G4256000	CARHR133830
OG0011393	Ag039G4256100	CARHR133820
OG0011394	Ag039G4260600	CARHR133730
OG0011395	Ag039G4261800	CARHR133650
OG0011396	Ag039G4264400	CARHR196800
OG0011397	Ag039G4271200	CARHR213350
OG0011398	Ag039G4278400	CARHR133210
OG0011399	Ag039G4282000	CARHR294500
OG0011400	Ag039G4282300	CARHR133080
OG0011401	Ag039G4284100	CARHR132970
OG0011402	Ag039G4286300	CARHR103090, CARHR103080
OG0011403	Ag039G4289500	CARHR132750
OG0011404	Ag039G4291200	CARHR132660
OG0011405	Ag039G4291600	CARHR132650
OG0011406	Ag039G4292700	CARHR132560
OG0011407	Ag039G4294600	CARHR132460
OG0011408	Ag039G4305900	CARHR131930
OG0011409	Ag039G4308800, Ag025G2940600	CARHR132030
OG0011410	Ag039G4317000	CARHR132330
OG0011411	Ag039G4320200	CARHR131660
OG0011412	Ag039G4325100	CARHR131470
OG0011413	Ag066G5136700	CARHR253450
OG0011414	Ag066G5142100	CARHR253080
OG0011415	Ag066G5155900, Ag087G5426300	CARHR252700
OG0011416	Ag016G2405100, Ag066G5156600	CARHR252670
OG0011417	Ag066G5158500, Ag016G2401800	CARHR252610
OG0011418	Ag021G2627300, Ag030G3126300	CARHR254170
OG0011419	Ag030G3127500	CARHR254250
OG0011420	Ag030G3128400	CARHR254310
OG0011421	Ag030G3128500	CARHR254320
OG0011422	Ag030G3129800, Ag030G3129600	CARHR254370
OG0011423	Ag030G3132700	CARHR254010
OG0011424	Ag015G2177500	CARHR112010
OG0011425	Ag015G2177600	CARHR112020
OG0011426	Ag015G2182400	CARHR112420
OG0011427	Ag015G2184800	CARHR112650
OG0011428	Ag015G2185500	CARHR112770
OG0011429	Ag015G2188300	CARHR113220
OG0011430	Ag015G2188600	CARHR113250
OG0011431	Ag015G2197200	CARHR114170, CARHR114180
OG0011432	Ag015G2201900	CARHR114610
OG0011433	Ag015G2204200	CARHR117830
OG0011434	Ag015G2205000	CARHR116200
OG0011435	Ag015G2206200	CARHR116030
OG0011436	Ag015G2206900	CARHR116470
OG0011437	Ag015G2213600	CARHR116760
OG0011438	Ag015G2222200	CARHR117680
OG0011439	Ag015G2233900	CARHR026980
OG0011440	Ag015G2237300	CARHR026970
OG0011441	Ag015G2239200	CARHR035540
OG0011442	Ag015G2243400	CARHR035930
OG0011443	Ag015G2244200	CARHR036000
OG0011444	Ag015G2244300	CARHR036010
OG0011445	Ag015G2251100	CARHR034810
OG0011446	Ag015G2252300	CARHR035040
OG0011447	Ag015G2252700, Ag011G1171300	CARHR240220
OG0011448	Ag015G2261200	CARHR288350, CARHR263530
OG0011449	Ag015G2262000, Ag034G4065700, Ag034G4065600	CARHR034060
OG0011450	Ag015G2266100, Ag052G4868900	CARHR033760
OG0011451	Ag052G4868800, Ag015G2266200	CARHR033750
OG0011452	Ag015G2268400, Ag052G4865800	CARHR033550
OG0011453	Ag015G2271100, Ag052G4863700	CARHR033180
OG0011454	Ag052G4862900, Ag015G2271800	CARHR033110
OG0011455	Ag052G4860500, Ag015G2274700	CARHR032920
OG0011456	Ag052G4858600, Ag015G2277200, Ag015G2278400	CARHR032740
OG0011457	Ag026G3000500, Ag021G2583000	CARHR260630
OG0011458	Ag021G2589000, Ag026G2995600	CARHR259410
OG0011459	Ag026G2992100, Ag021G2592300	CARHR259940
OG0011460	Ag021G2593000, Ag026G2989900	CARHR260020
OG0011461	Ag021G2597700	CARHR261030
OG0011462	Ag021G2603700	CARHR256210
OG0011463	Ag021G2606000	CARHR255950
OG0011464	Ag021G2606800	CARHR255850
OG0011465	Ag021G2609100	CARHR262530
OG0011466	Ag021G2613300	CARHR255480
OG0011467	Ag021G2618100	CARHR255180
OG0011468	Ag002G0149700, Ag021G2618500	CARHR255160
OG0011469	Ag038G4143400	CARHR193910
OG0011470	Ag038G4146600	CARHR193800
OG0011471	Ag038G4147300	CARHR193750
OG0011472	Ag036G4084600, Ag038G4149500	CARHR193640
OG0011473	Ag038G4156800	CARHR186980
OG0011474	Ag038G4164300	CARHR186460
OG0011475	Ag038G4169400	CARHR186170
OG0011476	Ag038G4171900	CARHR186070
OG0011477	Ag038G4172300	CARHR186030
OG0011478	Ag038G4173600	CARHR185880
OG0011479	Ag038G4173800	CARHR185870, CARHR259100
OG0011480	Ag038G4176700	CARHR185700
OG0011481	Ag038G4179000	CARHR185100
OG0011482	Ag088G5430100	CARHR110520
OG0011483	Ag088G5433200	CARHR110690
OG0011484	Ag088G5433600	CARHR110740
OG0011485	Ag088G5436600	CARHR110900
OG0011486	Ag088G5436800	CARHR256910
OG0011487	Ag088G5437900	CARHR111030
OG0011488	Ag088G5439000	CARHR111130
OG0011489	Ag088G5439300	CARHR111140
OG0011490	Ag088G5441900	CARHR111310
OG0011491	Ag088G5444300	CARHR053830, CARHR111540
OG0011492	Ag003G0369100, Ag003G0278000	CARHR143530
OG0011493	Ag003G0278100	CARHR124900
OG0011494	Ag003G0278600	CARHR143490
OG0011495	Ag003G0279600	CARHR143370
OG0011496	Ag003G0282600	CARHR143110
OG0011497	Ag003G0283800	CARHR143020
OG0011498	Ag003G0285100	CARHR142900
OG0011499	Ag003G0285700	CARHR142860
OG0011500	Ag003G0286700	CARHR142780
OG0011501	Ag003G0286900	CARHR142760
OG0011502	Ag003G0287500	CARHR142690
OG0011503	Ag003G0295400	CARHR142520
OG0011504	Ag003G0297100	CARHR142350
OG0011505	Ag003G0299800	CARHR142110
OG0011506	Ag003G0302900	CARHR142000
OG0011507	Ag003G0304000	CARHR141890
OG0011508	Ag003G0310000	CARHR141470
OG0011509	Ag003G0310700	CARHR141430
OG0011510	Ag003G0313200	CARHR141170
OG0011511	Ag003G0313400	CARHR141140
OG0011512	Ag014G2053000, Ag003G0314500	CARHR141050
OG0011513	Ag003G0318000	CARHR140870
OG0011514	Ag003G0321500	CARHR140650
OG0011515	Ag003G0323600	CARHR140570
OG0011516	Ag003G0339000	CARHR139850
OG0011517	Ag003G0341300	CARHR139710
OG0011518	Ag003G0349800	CARHR139170
OG0011519	Ag003G0350100	CARHR139140
OG0011520	Ag003G0353600	CARHR138950
OG0011521	Ag003G0353700	CARHR138930
OG0011522	Ag003G0368000	CARHR138270
OG0011523	Ag003G0368100	CARHR138260
OG0011524	Ag003G0369200	CARHR138190
OG0011525	Ag003G0369300	CARHR138180
OG0011527	Ag003G0370700	CARHR138130
OG0011528	Ag003G0373500	CARHR138010
OG0011529	Ag003G0373800	CARHR137980
OG0011530	Ag003G0375200	CARHR111470
OG0011531	Ag003G0379200	CARHR137810
OG0011532	Ag003G0395200	CARHR137190
OG0011533	Ag003G0397200	CARHR137150
OG0011534	Ag003G0400900, Ag003G0401000	CARHR136820
OG0011535	Ag003G0401900	CARHR136850
OG0011536	Ag003G0402000	CARHR136840
OG0011537	Ag003G0403600	CARHR136910
OG0011538	Ag003G0406300	CARHR136730
OG0011539	Ag003G0407600	CARHR136700
OG0011540	Ag003G0407900	CARHR136670
OG0011541	Ag003G0408000	CARHR136660
OG0011542	Ag003G0408800	CARHR136600
OG0011543	Ag003G0411500	CARHR136520
OG0011544	Ag016G2328900, Ag037G4125800	CARHR173980
OG0011545	Ag016G2328800, Ag037G4126100	CARHR174000
OG0011546	Ag016G2327700, Ag037G4126300	CARHR174030
OG0011547	Ag016G2327300, Ag037G4127100	CARHR174040
OG0011548	Ag037G4135600, Ag016G2318500	CARHR174300
OG0011549	Ag014G1772700	CARHR075790
OG0011550	Ag014G1773900	CARHR075890
OG0011551	Ag014G1774000	CARHR075900
OG0011552	Ag014G1775800	CARHR076020
OG0011553	Ag014G1777400	CARHR076120
OG0011554	Ag014G1778600	CARHR076230
OG0011555	Ag014G1791400	CARHR076820
OG0011556	Ag014G1796300	CARHR077150
OG0011557	Ag014G1797300	CARHR077230
OG0011558	Ag014G1805700	CARHR077650
OG0011559	Ag014G1806300	CARHR077710
OG0011560	Ag014G1807500	CARHR077820
OG0011561	Ag014G1808900	CARHR077870
OG0011562	Ag014G1813100	CARHR078150
OG0011563	Ag014G1814800	CARHR078300
OG0011564	Ag014G1815600	CARHR078390
OG0011565	Ag014G1816700	CARHR078440
OG0011566	Ag014G1818900	CARHR078630
OG0011567	Ag014G1822300	CARHR078910
OG0011568	Ag014G1822600	CARHR078940
OG0011569	Ag014G1824600	CARHR079070
OG0011570	Ag014G1830300	CARHR079490, CARHR079500
OG0011571	Ag014G1830600, Ag014G1830700	CARHR079520
OG0011572	Ag014G1833500	CARHR079730
OG0011573	Ag014G1838800	CARHR080030
OG0011574	Ag014G1840300	CARHR080120
OG0011575	Ag014G1841200	CARHR080140
OG0011576	Ag014G1843400	CARHR062320
OG0011578	Ag014G1849000	CARHR080590
OG0011579	Ag014G1854800, Ag014G1854700	CARHR080890
OG0011580	Ag014G1856900	CARHR081060
OG0011581	Ag014G1861700	CARHR081430
OG0011582	Ag014G1862500	CARHR081500
OG0011583	Ag014G1862900	CARHR081520
OG0011584	Ag014G1863800	CARHR081590
OG0011585	Ag014G1866900	CARHR081860
OG0011586	Ag014G1879900	CARHR082740
OG0011587	Ag014G1881000	CARHR082810
OG0011588	Ag014G1883900	CARHR083050
OG0011589	Ag014G1884100	CARHR083100
OG0011590	Ag014G1886600	CARHR083290
OG0011591	Ag014G1892400	CARHR083630
OG0011592	Ag014G1893700	CARHR083680
OG0011593	Ag014G1897100	CARHR083840
OG0011594	Ag014G1897900	CARHR083880, CARHR083890
OG0011595	Ag014G1900500	CARHR084090
OG0011596	Ag014G1903700	CARHR084380
OG0011597	Ag014G1904400	CARHR084400
OG0011598	Ag014G1904900	CARHR084450
OG0011599	Ag014G1908100	CARHR084640, CARHR129010
OG0011600	Ag014G1909200	CARHR084740
OG0011601	Ag014G1909600	CARHR084790
OG0011602	Ag014G1912000	CARHR084940
OG0011603	Ag014G1919500	CARHR085230
OG0011604	Ag014G1920600	CARHR085310
OG0011605	Ag014G1924900	CARHR085550
OG0011606	Ag014G1928200	CARHR085690
OG0011607	Ag014G1932100	CARHR085880
OG0011608	Ag014G1935900	CARHR086070
OG0011609	Ag014G1938700	CARHR086220
OG0011610	Ag014G1941300	CARHR149420, CARHR086430
OG0011612	Ag014G1942400	CARHR086520
OG0011613	Ag014G1944500	CARHR086650
OG0011614	Ag014G1945400, Ag014G1945800	CARHR086720
OG0011615	Ag014G1946300	CARHR215420, CARHR086770, CARHR215410
OG0011616	Ag014G1948800	CARHR086900
OG0011617	Ag014G1950000	CARHR086990
OG0011618	Ag014G1952000	CARHR087120
OG0011619	Ag014G1954300	CARHR087240
OG0011620	Ag014G1957400	CARHR087450
OG0011621	Ag014G1961300	CARHR087730
OG0011622	Ag014G1961600	CARHR087760
OG0011623	Ag014G1962300	CARHR087830
OG0011624	Ag014G1962600	CARHR087840
OG0011625	Ag014G1974400	CARHR088570
OG0011626	Ag014G1976300, Ag034G4068900	CARHR063310
OG0011627	Ag014G1978800	CARHR088830
OG0011628	Ag014G1987500	CARHR089050
OG0011629	Ag014G1990600	CARHR089210
OG0011630	Ag014G1992600	CARHR089430, CARHR153400
OG0011631	Ag014G1996000	CARHR089520
OG0011632	Ag014G1998800	CARHR089660
OG0011633	Ag014G2001700	CARHR089850
OG0011634	Ag014G2002500	CARHR089920, CARHR089940
OG0011635	Ag014G2004800	CARHR090030
OG0011636	Ag014G2006100	CARHR090160
OG0011637	Ag014G2009500	CARHR090310
OG0011638	Ag014G2014500	CARHR090590
OG0011639	Ag014G2021000	CARHR090870
OG0011640	Ag014G2021200	CARHR090890
OG0011641	Ag014G2021700	CARHR090950, CARHR090960
OG0011642	Ag014G2026200	CARHR091230
OG0011643	Ag014G2029000	CARHR091420
OG0011644	Ag014G2030800	CARHR091570
OG0011645	Ag014G2042300	CARHR092100
OG0011646	Ag014G2043700	CARHR092170
OG0011647	Ag014G2063100	CARHR092990
OG0011648	Ag014G2070000	CARHR093270
OG0011649	Ag014G2076500	CARHR093530, CARHR038310
OG0011650	Ag014G2077800, Ag014G2078700	CARHR093580
OG0011651	Ag014G2079300, Ag014G2079100	CARHR093620
OG0011652	Ag014G2083400	CARHR093710
OG0011653	Ag014G2083800	CARHR093740
OG0011654	Ag014G2086500, Ag014G2090600	CARHR093900
OG0011655	Ag014G2092100	CARHR094010
OG0011656	Ag014G2093400	CARHR094120
OG0011657	Ag014G2094800	CARHR263320, CARHR263260, CARHR263300, CARHR263310, CARHR263340, CARHR263270, CARHR263290
OG0011658	Ag014G2097300, Ag014G2097700	CARHR143920
OG0011659	Ag014G2099700	CARHR094350
OG0011660	Ag014G2099800	CARHR094360
OG0011661	Ag014G2114200	CARHR094590
OG0011662	Ag014G2122000	CARHR094820
OG0011663	Ag014G2126400	CARHR094930
OG0011664	Ag014G2132600	CARHR095160
OG0011665	Ag014G2137300	CARHR095440
OG0011666	Ag014G2153300	CARHR095980
OG0011667	Ag014G2155000	CARHR096100
OG0011668	Ag027G3067600, Ag014G2174400	CARHR097010
OG0011669	Ag027G3065300, Ag014G2175500	CARHR097110
OG0011670	Ag014G2177100, Ag027G3064000	CARHR097160
OG0011671	Ag073G5259000	CARHR265820
OG0011672	Ag061G5020800	CARHR262610
OG0011673	Ag061G5021000	CARHR262630
OG0011674	Ag061G5023000	CARHR262830
OG0011675	Ag061G5024300	CARHR262930
OG0011676	Ag061G5024500	CARHR262960
OG0011677	Ag061G5027700	CARHR263640
OG0011678	Ag061G5028400	CARHR263780
OG0011679	Ag061G5029900	CARHR291790
OG0011680	Ag061G5030400	CARHR214080
OG0011681	Ag061G5030900	CARHR213910
OG0011682	Ag061G5037600	CARHR214970
OG0011683	Ag061G5043000	CARHR215720
OG0011684	Ag061G5044000	CARHR216000
OG0011685	Ag061G5045200	CARHR216130
OG0011686	Ag061G5047900	CARHR291780
OG0011687	Ag064G5101000, Ag027G3006000	CARHR099730
OG0011688	Ag064G5094700, Ag027G3009900	CARHR099510
OG0011689	Ag027G3010700, Ag064G5093600	CARHR099490
OG0011690	Ag027G3018400	CARHR099160
OG0011691	Ag027G3018800	CARHR099120
OG0011692	Ag027G3020500	CARHR106290
OG0011693	Ag027G3021300	CARHR099010
OG0011694	Ag027G3022800	CARHR098950
OG0011695	Ag027G3025200	CARHR098900
OG0011696	Ag027G3025700	CARHR165870
OG0011698	Ag027G3036300	CARHR098390
OG0011699	Ag027G3037500	CARHR058260
OG0011700	Ag027G3040800	CARHR098190
OG0011701	Ag027G3044200	CARHR098080
OG0011702	Ag027G3052400	CARHR097800
OG0011703	Ag027G3056700	CARHR097610
OG0011704	Ag027G3057500, Ag027G3057700	CARHR097570
OG0011705	Ag027G3059200	CARHR025950
OG0011706	Ag068G5214700	CARHR238290
OG0011707	Ag068G5219000	CARHR238160
OG0011708	Ag068G5224800	CARHR238050
OG0011709	Ag069G5233700	CARHR237810
OG0011710	Ag036G4084200	CARHR058490
OG0011711	Ag036G4085700	CARHR058420
OG0011712	Ag036G4096100	CARHR057900
OG0011713	Ag036G4096200	CARHR057910
OG0011714	Ag036G4113800	CARHR056280
OG0011715	Ag036G4117400	CARHR057060
OG0011716	Ag036G4119700	CARHR249560, CARHR055590
OG0011717	Ag002G0276500, Ag036G4122100	CARHR055790
OG0011718	Ag036G4123800, Ag002G0274700	CARHR056030
OG0011719	Ag036G4124900, Ag002G0273400	CARHR284480
OG0011720	Ag036G4125000, Ag002G0273300	CARHR284430
OG0011721	Ag060G4995800	CARHR193990
OG0011722	Ag060G5005200	CARHR194320
OG0011723	Ag060G5006200	CARHR194410
OG0011724	Ag060G5011000	CARHR194580
OG0011725	Ag060G5014000	CARHR194750
OG0011726	Ag043G4434000	CARHR185160
OG0011728	Ag043G4457200	CARHR182130
OG0011729	Ag043G4461300	CARHR183330
OG0011730	Ag017G2406900	CARHR162230
OG0011731	Ag017G2408000	CARHR162160
OG0011732	Ag017G2415300, Ag018G2485400	CARHR161890
OG0011733	Ag017G2415700	CARHR161860
OG0011734	Ag017G2416200	CARHR161790
OG0011735	Ag017G2416400	CARHR161770
OG0011736	Ag017G2416700	CARHR161670
OG0011737	Ag017G2418200	CARHR161590
OG0011738	Ag017G2421200	CARHR161510
OG0011739	Ag017G2422600	CARHR212600
OG0011740	Ag017G2425200	CARHR161320
OG0011741	Ag017G2428800	CARHR161180
OG0011742	Ag017G2429800	CARHR161090
OG0011743	Ag017G2429900	CARHR161080
OG0011744	Ag034G3650500	CARHR000160
OG0011745	Ag034G3651000	CARHR000200
OG0011746	Ag011G1132400	CARHR000420
OG0011746	Ag034G3653000	CARHR000430
OG0011747	Ag034G3654600	CARHR000540
OG0011748	Ag034G3657000	CARHR000720
OG0011749	Ag034G3658800	CARHR000860
OG0011750	Ag034G3658900	CARHR000870
OG0011751	Ag034G3659200	CARHR000890
OG0011752	Ag034G3659500	CARHR000910
OG0011753	Ag034G3659800	CARHR000990
OG0011754	Ag034G3661100	CARHR001120
OG0011755	Ag034G3661500	CARHR001180
OG0011756	Ag034G3661700	CARHR001200
OG0011757	Ag034G3662800	CARHR001270
OG0011758	Ag034G3664700	CARHR001480
OG0011759	Ag034G3669200, Ag034G3669400	CARHR001750
OG0011760	Ag034G3670100	CARHR001790
OG0011761	Ag034G3671800	CARHR001960
OG0011762	Ag034G3672100, Ag034G3672000	CARHR001980
OG0011764	Ag034G3676000	CARHR002290
OG0011765	Ag034G3676800	CARHR002330
OG0011766	Ag034G3679700	CARHR002490
OG0011767	Ag034G3686600	CARHR002950
OG0011768	Ag034G3689900	CARHR003110
OG0011769	Ag034G3690300	CARHR003120
OG0011770	Ag034G3696500	CARHR003620
OG0011771	Ag034G3697500	CARHR003690
OG0011772	Ag034G3698300	CARHR003760
OG0011773	Ag034G3698500	CARHR003780
OG0011775	Ag034G3702400	CARHR004070
OG0011776	Ag034G3703700, Ag034G3703800	CARHR004220
OG0011777	Ag034G3704000	CARHR004240
OG0011778	Ag034G3705100	CARHR004310
OG0011779	Ag034G3713200	CARHR205340
OG0011780	Ag034G3714300	CARHR004970
OG0011781	Ag034G3716500, Ag016G2327600	CARHR004840
OG0011782	Ag034G3718300	CARHR054170
OG0011783	Ag034G3720100	CARHR005330
OG0011784	Ag034G3721700	CARHR005470
OG0011785	Ag034G3726000	CARHR005820
OG0011786	Ag034G3727600	CARHR006030
OG0011787	Ag034G3728000	CARHR006070
OG0011788	Ag034G3729300	CARHR006200
OG0011789	Ag034G3733600, Ag034G3733500	CARHR006700
OG0011790	Ag034G3735000	CARHR006820
OG0011791	Ag034G3735100	CARHR231810, CARHR257540
OG0011792	Ag034G3738000	CARHR006950
OG0011793	Ag034G3740200	CARHR007050
OG0011794	Ag034G3746000	CARHR007550
OG0011795	Ag034G3748600	CARHR007740
OG0011796	Ag034G3748700	CARHR101410
OG0011797	Ag034G3751800	CARHR007920
OG0011798	Ag034G3757100	CARHR008380
OG0011799	Ag034G3757700	CARHR008450
OG0011800	Ag034G3759100	CARHR008610
OG0011801	Ag034G3760100	CARHR265130
OG0011802	Ag034G3760200	CARHR008670
OG0011803	Ag034G3760800	CARHR008730
OG0011804	Ag034G3761400	CARHR008760, CARHR086610
OG0011805	Ag034G3762500	CARHR008860
OG0011806	Ag034G3764500	CARHR009020
OG0011807	Ag034G3766600, Ag034G3779300	CARHR009980
OG0011808	Ag034G3766900	CARHR009180
OG0011809	Ag034G3771600	CARHR009440
OG0011810	Ag034G3774100	CARHR009520
OG0011811	Ag034G3774300	CARHR009540
OG0011812	Ag034G3776300	CARHR009730
OG0011813	Ag034G3778400	CARHR009920
OG0011814	Ag034G3781000	CARHR010160
OG0011815	Ag034G3783100, Ag034G3789700	CARHR010670
OG0011816	Ag034G3783800	CARHR234710
OG0011817	Ag034G3793500	CARHR010910
OG0011818	Ag034G3797100	CARHR011120
OG0011819	Ag034G3797300	CARHR183360, CARHR010430, CARHR183340, CARHR040250
OG0011820	Ag034G3798600	CARHR011220
OG0011821	Ag034G3804200	CARHR011570
OG0011822	Ag034G3807200	CARHR011750
OG0011823	Ag034G3814500	CARHR012130
OG0011824	Ag034G3816900	CARHR012270
OG0011825	Ag034G3817000	CARHR012280
OG0011826	Ag034G3818500	CARHR012380
OG0011827	Ag034G3818900	CARHR012420
OG0011828	Ag034G3819100	CARHR012440
OG0011829	Ag034G3820800	CARHR012530
