Orthogroup	Alyssum_gmelinii	Euclidium_syriacum
OG0007320	Ag004G0425400	ESY6_g50402_DN3_SP8_c0.t1
OG0007321	Ag004G0425500	ESY4_g23940_DN2_SP7_c0.t1
OG0007323	Ag004G0431300	ESY6_g50452_DN3_SP0_c22.t1
OG0007324	Ag004G0432700, Ag002G0101600, Ag034G3875300	ESY5_g2978_DN3_SP0_c0.t1, ESY6_g50465_DN3_SP0_c0.t1
OG0007325	Ag004G0432800, Ag004G0432900	ESY6_g50466_DN3_SP8_c0.t1
OG0007326	Ag004G0436000	ESY6_g50496_DN3_SP8_c0.t1
OG0007327	Ag004G0438700	ESY6_g50510_DN2_SP0_c0.t1
OG0007328	Ag004G0439600	ESY6_g50515_DN3_SP8_c0.t1
OG0007329	Ag004G0442300	ESY6_g50554_DN3_SP8_c0.t1
OG0007330	Ag004G0447500	ESY6_g50613_DN3_SP8_c0.t1
OG0007331	Ag004G0447700	ESY6_g50615_DN3_SP6_c0.t1
OG0007332	Ag004G0449500	ESY6_g50632_DN3_SP8_c0.t1
OG0007333	Ag004G0451300	ESY2_g35229_DN3_SP0_c0.t1, ESY6_g50666_DN3_SP0_c0.t1
OG0007334	Ag001G0011200, Ag004G0451800	ESY7_g17872_DN3_SP0_c0.t1, ESY6_g50663_DN2_SP0_c5.t1, ESY6_g49342_DN1_SP0_c0.t1, ESY6_g49341_DN2_SP0_c0.t1, ESY6_g50664_DN1_SP0_c0.t1
OG0007335	Ag004G0452800	ESY6_g50678_DN3_SP0_c0.t1
OG0007336	Ag004G0452900	ESY6_g50680_DN3_SP0_c0.t1
OG0007337	Ag004G0453700	ESY6_g50689_DN3_SP0_c0.t1
OG0007338	Ag004G0454300	ESY6_g50695_DN3_SP0_c0.t1
OG0007339	Ag004G0457100	ESY6_g50722_DN3_SP8_c0.t1
OG0007340	Ag004G0459200	ESY6_g50738_DN3_SP0_c0.t1
OG0007341	Ag004G0459400	ESY6_g49595_DN3_SP8_c0.t1
OG0007342	Ag003G0371300, Ag004G0460600	ESY5_g3536_DN3_SP0_c0.t1, ESY6_g49605_DN3_SP0_c0.t1, ESY6_g49606_DN3_SP0_c0.t1
OG0007343	Ag004G0461900	ESY6_g49619_DN3_SP8_c0.t1
OG0007344	Ag004G0462300	ESY6_g49623_DN3_SP7_c0.t1
OG0007345	Ag004G0472000	ESY6_g49726_DN3_SP7_c0.t1
OG0007346	Ag004G0472200	ESY6_g49728_DN3_SP2_c0.t1
OG0007347	Ag004G0472600	ESY6_g49744_DN3_SP8_c0.t1
OG0007348	Ag004G0472700	ESY6_g49745_DN3_SP0_c0.t1
OG0007349	Ag004G0473300	ESY6_g49750_DN3_SP0_c0.t1
OG0007350	Ag004G0478700	ESY6_g49822_DN3_SP0_c0.t1
OG0007351	Ag004G0483800	ESY6_g49361_DN3_SP0_c0.t1
OG0007352	Ag004G0483900	ESY6_g49362_DN3_SP0_c0.t1
OG0007353	Ag004G0486600	ESY6_g49379_DN3_SP5_c11.t1
OG0007354	Ag004G0490200	ESY6_g49425_DN3_SP2_c0.t1, ESY6_g49489_DN2_SP0_c0.t1
OG0007355	Ag004G0491500	ESY27_g13584_DN3_SP0_c0.t1
OG0007356	Ag004G0495400	ESY6_g49470_DN3_SP0_c0.t1
OG0007357	Ag004G0496100	ESY6_g49477_DN3_SP0_c0.t1
OG0007358	Ag004G0496400	ESY6_g49482_DN3_SP0_c0.t1
OG0007359	Ag004G0496700	ESY6_g49485_DN3_SP8_c7.t1, ESY24_g32911_DN2_SP0_c0.t1
OG0007360	Ag004G0499700	ESY6_g49521_DN2_SP0_c0.t1
OG0007361	Ag004G0504900	ESY6_g49565_DN3_SP0_c0.t1
OG0007362	Ag004G0506200	ESY6_g49580_DN3_SP3_c0.t1
OG0007363	Ag004G0506300	ESY6_g49582_DN3_SP8_c0.t1
OG0007364	Ag004G0510500	ESY6_g50204_DN3_SP0_c0.t1
OG0007365	Ag004G0517000, Ag022G2715200	ESY7_g19082_DN3_SP0_c0.t1, ESY6_g50153_DN3_SP0_c0.t1, ESY7_g19083_DN3_SP0_c0.t1
OG0007366	Ag004G0518200	ESY6_g50142_DN3_SP0_c0.t1
OG0007367	Ag004G0519200	ESY6_g50136_DN3_SP7_c0.t1
OG0007368	Ag004G0520900	ESY6_g50125_DN3_SP0_c0.t1
OG0007369	Ag004G0525600	ESY6_g50096_DN3_SP2_c0.t1
OG0007370	Ag004G0526500	ESY6_g50089_DN3_SP6_c0.t1
OG0007371	Ag004G0528100	ESY6_g50072_DN3_SP3_c0.t1
OG0007372	Ag004G0529700	ESY6_g50055_DN3_SP1_c0.t1
OG0007373	Ag004G0530100, Ag033G3566900, Ag033G3567100, Ag033G3563900, Ag033G3565700, Ag033G3565300, Ag033G3564900, Ag033G3564600, Ag033G3565500, Ag033G3565100, Ag033G3563400, Ag033G3561500	ESY1_g9662_DN2_SP0_c0.t1
OG0007374	Ag004G0532900	ESY6_g50040_DN3_SP0_c0.t1
OG0007375	Ag004G0533000	ESY22_g40786_DN3_SP0_c0.t1, ESY6_g50038_DN3_SP0_c0.t1
OG0007376	Ag004G0533400	ESY6_g50033_DN3_SP0_c10.t1
OG0007378	Ag004G0538000	ESY6_g49998_DN1_SP0_c0.t1, ESY6_g49997_DN3_SP0_c0.t1
OG0007379	Ag004G0538100	ESY6_g49996_DN3_SP0_c0.t1
OG0007380	Ag004G0542100	ESY6_g49968_DN3_SP0_c0.t1
OG0007381	Ag004G0545200	ESY6_g49955_DN2_SP0_c0.t1
OG0007382	Ag004G0545700	ESY6_g49950_DN3_SP1_c0.t1
OG0007383	Ag004G0547100	ESY6_g49933_DN3_SP8_c0.t1
OG0007384	Ag004G0553800	ESY6_g49874_DN3_SP0_c0.t1
OG0007385	Ag004G0554300	ESY6_g49868_DN3_SP5_c0.t1
OG0007386	Ag004G0556700	ESY6_g49849_DN3_SP8_c0.t1
OG0007387	Ag004G0556800	ESY6_g49848_DN3_SP8_c0.t1
OG0007390	Ag004G0558400	ESY6_g49288_DN3_SP0_c0.t1
OG0007391	Ag004G0560100	ESY6_g49277_DN3_SP7_c0.t1
OG0007392	Ag004G0563300	ESY6_g49249_DN3_SP0_c0.t1
OG0007393	Ag004G0564600	ESY6_g49243_DN3_SP7_c0.t1
OG0007394	Ag004G0570800	ESY6_g49194_DN3_SP8_c0.t1
OG0007395	Ag004G0574900	ESY6_g49170_DN3_SP0_c0.t1
OG0007396	Ag004G0579000	ESY6_g49156_DN3_SP0_c0.t1
OG0007397	Ag004G0579400	ESY6_g49152_DN3_SP4_c0.t1
OG0007398	Ag004G0580600	ESY6_g49148_DN3_SP0_c0.t1
OG0007399	Ag004G0583000	ESY6_g49126_DN3_SP0_c0.t1
OG0007400	Ag004G0584000	ESY6_g49108_DN3_SP1_c0.t1
OG0007401	Ag004G0585100	ESY6_g49086_DN3_SP7_c0.t1
OG0007402	Ag004G0595600	ESY6_g49025_DN3_SP2_c0.t1
OG0007403	Ag004G0597700, Ag004G0597200	ESY6_g49014_DN3_SP0_c0.t1
OG0007404	Ag004G0600800	ESY6_g49001_DN3_SP0_c4.t1
OG0007405	Ag004G0601100	ESY6_g48997_DN3_SP6_c0.t1
OG0007406	Ag004G0608000	ESY6_g48971_DN3_SP3_c0.t1
OG0007407	Ag004G0610400	ESY6_g48959_DN3_SP8_c0.t1
OG0007408	Ag004G0612300	ESY6_g48951_DN2_SP0_c0.t1
OG0007409	Ag004G0615300	ESY6_g48932_DN3_SP0_c0.t1, ESY6_g48933_DN3_SP1_c0.t1
OG0007410	Ag004G0626300, Ag025G2934700	ESY2_g38023_DN3_SP8_c0.t1
OG0007411	Ag004G0628500	ESY6_g48866_DN3_SP0_c0.t1
OG0007412	Ag051G4814700, Ag004G0628900	ESY6_g46452_DN3_SP8_c0.t1, ESY3_g32270_DN2_SP0_c0.t1
OG0007413	Ag004G0629700	ESY6_g48857_DN3_SP2_c0.t1
OG0007414	Ag004G0630000	ESY6_g48854_DN3_SP8_c0.t1
OG0007415	Ag004G0630600	ESY9_g43862_DN3_SP0_c0.t1
OG0007416	Ag004G0636700	ESY6_g48814_DN3_SP8_c0.t1
OG0007417	Ag004G0644700	ESY6_g48711_DN2_SP0_c0.t1
OG0007419	Ag004G0652000	ESY6_g48678_DN3_SP1_c0.t1
OG0007420	Ag004G0653600	ESY6_g48664_DN3_SP0_c0.t1
OG0007421	Ag004G0657400	ESY6_g48650_DN3_SP8_c0.t1
OG0007422	Ag004G0659600	ESY6_g48639_DN3_SP4_c0.t1
OG0007423	Ag004G0661500	ESY6_g48632_DN3_SP8_c0.t1
OG0007424	Ag004G0665200	ESY6_g48598_DN3_SP4_c0.t1
OG0007425	Ag004G0665400	ESY6_g48597_DN3_SP0_c0.t1
OG0007426	Ag004G0665900	ESY6_g48590_DN3_SP7_c0.t1
OG0007427	Ag004G0672200	ESY6_g48541_DN3_SP5_c0.t1
OG0007428	Ag004G0678000	ESY6_g48519_DN3_SP7_c0.t1
OG0007429	Ag004G0678200	ESY6_g48517_DN3_SP0_c0.t1
OG0007430	Ag004G0678700	ESY6_g48513_DN3_SP1_c0.t1
OG0007431	Ag004G0682000	ESY6_g48480_DN2_SP4_c0.t1
OG0007432	Ag004G0690900	ESY6_g48434_DN1_SP2_c0.t1
OG0007433	Ag004G0693800	ESY11_g54649_DN3_SP0_c0.t1
OG0007434	Ag004G0697600	ESY8_g58143_DN3_SP0_c0.t1
OG0007435	Ag004G0698300	ESY6_g48367_DN3_SP7_c0.t1
OG0007436	Ag004G0699700, Ag016G2296600	ESY6_g48381_DN3_SP8_c0.t1
OG0007437	Ag004G0699900, Ag016G2328400	ESY6_g48382_DN3_SP0_c0.t1
OG0007438	Ag004G0701200	ESY6_g48397_DN3_SP5_c0.t1
OG0007439	Ag004G0706400	ESY4_g22208_DN1_SP0_c0.t1
OG0007440	Ag004G0713300	ESY6_g48263_DN3_SP8_c0.t1
OG0007441	Ag004G0722200	ESY6_g48169_DN3_SP8_c0.t1
OG0007442	Ag004G0725700	ESY6_g48161_DN3_SP7_c0.t1
OG0007443	Ag004G0732000	ESY6_g48110_DN3_SP8_c6.t1
OG0007444	Ag045G4511400, Ag004G0736700	ESY4_g24130_DN3_SP0_c14.t1
OG0007445	Ag004G0737100	ESY6_g48066_DN3_SP0_c0.t1
OG0007446	Ag004G0748400	ESY6_g47982_DN2_SP0_c0.t1
OG0007447	Ag004G0750000	ESY6_g47973_DN3_SP1_c0.t1
OG0007448	Ag004G0751300	ESY6_g47966_DN3_SP0_c0.t1
OG0007449	Ag029G3098500, Ag004G0758500	ESY1_g9690_DN3_SP2_c0.t1
OG0007451	Ag004G0775300	ESY1_g9304_DN3_SP4_c0.t1
OG0007452	Ag004G0779100, Ag020G2559100	ESY6_g47601_DN3_SP7_c0.t1
OG0007453	Ag004G0781600, Ag020G2556600	ESY6_g47625_DN3_SP8_c0.t1
OG0007454	Ag020G2556100, Ag004G0782100	ESY6_g47626_DN3_SP8_c0.t1
OG0007455	Ag022G2629300	ESY20_g13218_DN3_SP8_c0.t1
OG0007456	Ag022G2631400	ESY20_g13221_DN3_SP4_c10.t1
OG0007457	Ag022G2643900	ESY20_g13296_DN3_SP0_c0.t1
OG0007458	Ag022G2651100	ESY20_g13313_DN3_SP7_c0.t1
OG0007459	Ag022G2652400	ESY7_g18545_DN3_SP6_c0.t1
OG0007460	Ag022G2659300	ESY7_g18517_DN3_SP7_c0.t1
OG0007461	Ag022G2662300	ESY7_g18510_DN3_SP0_c0.t1
OG0007462	Ag022G2670700	ESY7_g18481_DN3_SP8_c17.t1
OG0007463	Ag022G2678900	ESY7_g18716_DN3_SP3_c0.t1
OG0007464	Ag022G2683000	ESY7_g18748_DN2_SP0_c0.t1
OG0007465	Ag022G2683200	ESY7_g18751_DN1_SP0_c0.t1
OG0007466	Ag022G2688900	ESY7_g18771_DN3_SP8_c13.t1
OG0007467	Ag022G2705600	ESY7_g18854_DN3_SP4_c0.t1
OG0007468	Ag022G2709300, Ag022G2709500, Ag022G2709400	ESY7_g18886_DN3_SP0_c0.t1
OG0007469	Ag022G2718200	ESY7_g18948_DN3_SP0_c0.t1
OG0007470	Ag022G2718600	ESY7_g18952_DN3_SP0_c0.t1
OG0007471	Ag022G2725800	ESY7_g19020_DN3_SP0_c0.t1
OG0007472	Ag022G2731700	ESY7_g19073_DN3_SP0_c0.t1
OG0007473	Ag022G2735100	ESY7_g19111_DN3_SP6_c0.t1
OG0007474	Ag022G2738800, Ag022G2738700	ESY7_g19154_DN3_SP0_c0.t1
OG0007475	Ag022G2741300	ESY3_g31052_DN3_SP0_c0.t1
OG0007476	Ag022G2743700	ESY7_g19203_DN3_SP5_c0.t1
OG0007477	Ag022G2744700	ESY7_g19215_DN2_SP7_c0.t1, ESY12_g51687_DN3_SP1_c0.t1
OG0007478	Ag022G2751100	ESY7_g19276_DN3_SP0_c0.t1
OG0007479	Ag022G2754700	ESY7_g19318_DN3_SP8_c0.t1
OG0007480	Ag022G2754800	ESY7_g19320_DN3_SP7_c0.t1
OG0007482	Ag022G2759900	ESY7_g19375_DN3_SP0_c0.t1
OG0007483	Ag022G2760200	ESY7_g19377_DN3_SP4_c0.t1
OG0007484	Ag022G2761700	ESY7_g19394_DN3_SP0_c0.t1
OG0007485	Ag022G2769200	ESY7_g19446_DN2_SP0_c0.t1
OG0007486	Ag022G2785200, Ag022G2775600, Ag022G2770800	ESY7_g19453_DN3_SP0_c0.t1
OG0007487	Ag022G2772600	ESY7_g19471_DN3_SP2_c0.t1
OG0007488	Ag022G2775500, Ag022G2780400, Ag022G2774400	ESY7_g19492_DN3_SP0_c0.t1
OG0007489	Ag022G2775700	ESY7_g19491_DN3_SP0_c0.t1
OG0007490	Ag022G2775800	ESY7_g19489_DN3_SP5_c0.t1
OG0007491	Ag022G2776300	ESY7_g19483_DN1_SP0_c0.t1
OG0007492	Ag022G2777400	ESY7_g19522_DN3_SP0_c0.t1
OG0007493	Ag022G2782800	ESY7_g19558_DN1_SP0_c0.t1
OG0007494	Ag022G2782900	ESY1_g11192_DN2_SP0_c0.t1, ESY7_g19559_DN3_SP2_c0.t1
OG0007495	Ag022G2784900	ESY7_g19576_DN3_SP8_c0.t1
OG0007496	Ag002G0123400, Ag022G2785500	ESY7_g19581_DN3_SP0_c0.t1
OG0007497	Ag022G2787700	ESY7_g19593_DN3_SP8_c0.t1
OG0007498	Ag022G2793000	ESY7_g19657_DN3_SP0_c0.t1
OG0007499	Ag075G5293400	ESY8_g60149_DN3_SP8_c0.t1
OG0007500	Ag075G5303600, Ag071G5245800	ESY8_g60021_DN3_SP7_c0.t1
OG0007501	Ag075G5306200	ESY8_g60003_DN3_SP0_c0.t1
OG0007502	Ag075G5307500	ESY8_g59982_DN3_SP8_c0.t1
OG0007503	Ag048G4556700	ESY2_g36482_DN3_SP6_c0.t1
OG0007504	Ag048G4569100	ESY18_g63338_DN3_SP0_c0.t1, ESY2_g36592_DN3_SP0_c0.t1
OG0007505	Ag048G4569700, Ag048G4569800	ESY18_g63333_DN1_SP0_c0.t1, ESY2_g36598_DN2_SP0_c0.t1, ESY18_g63332_DN2_SP0_c0.t1
OG0007506	Ag048G4571000	ESY2_g36606_DN3_SP8_c0.t1
OG0007507	Ag048G4573400, Ag034G3892700	ESY5_g2977_DN3_SP0_c0.t1
OG0007508	Ag048G4574800	ESY5_g2982_DN3_SP0_c22.t1
OG0007509	Ag048G4581000	ESY2_g36653_DN3_SP7_c11.t1
OG0007510	Ag048G4582700	ESY2_g36665_DN3_SP8_c0.t1
OG0007511	Ag048G4587000	ESY2_g35015_DN2_SP0_c0.t1
OG0007512	Ag048G4590300	ESY2_g36754_DN3_SP0_c0.t1
OG0007513	Ag048G4592200	ESY2_g36779_DN3_SP2_c0.t1
OG0007514	Ag048G4592700	ESY2_g36784_DN3_SP0_c0.t1
OG0007515	Ag048G4592800	ESY2_g36795_DN3_SP8_c0.t1
OG0007516	Ag048G4593100	ESY2_g36798_DN3_SP0_c0.t1
OG0007517	Ag048G4593400	ESY2_g36800_DN3_SP7_c0.t1
OG0007518	Ag048G4598400	ESY2_g36149_DN3_SP0_c0.t1, ESY2_g36151_DN3_SP3_c0.t1
OG0007519	Ag048G4602800	ESY2_g36137_DN3_SP1_c0.t1
OG0007520	Ag048G4602900	ESY2_g36136_DN3_SP1_c0.t1
OG0007521	Ag048G4605400	ESY2_g36123_DN3_SP7_c0.t1
OG0007522	Ag048G4615900	ESY2_g35023_DN3_SP5_c0.t1
OG0007523	Ag048G4619200	ESY2_g35040_DN3_SP0_c0.t1
OG0007524	Ag048G4621000	ESY2_g35052_DN3_SP0_c0.t1
OG0007525	Ag048G4626500	ESY2_g35078_DN3_SP0_c0.t1
OG0007526	Ag048G4626700	ESY2_g35084_DN1_SP0_c0.t1
OG0007527	Ag048G4633500	ESY2_g34599_DN3_SP0_c0.t1
OG0007528	Ag048G4640700	ESY2_g34614_DN3_SP7_c0.t1
OG0007529	Ag048G4645600	ESY2_g34640_DN3_SP0_c9.t1
OG0007530	Ag048G4646200	ESY2_g34647_DN3_SP0_c0.t1
OG0007531	Ag048G4646800	ESY2_g34650_DN3_SP0_c0.t1
OG0007532	Ag048G4647500	ESY2_g34657_DN3_SP0_c0.t1, ESY4_g24741_DN3_SP0_c0.t1, ESY2_g34660_DN3_SP0_c0.t1, ESY10_g15477_DN2_SP0_c0.t1
OG0007533	Ag048G4650900	ESY2_g34684_DN3_SP8_c0.t1
OG0007534	Ag048G4652600, Ag034G3848400, Ag044G4483000, Ag034G3848300	ESY2_g34697_DN3_SP0_c0.t1
OG0007535	Ag048G4673000, Ag048G4673200, Ag048G4673100	ESY2_g34765_DN3_SP0_c0.t1
OG0007536	Ag048G4680000	ESY2_g34794_DN3_SP0_c0.t1
OG0007537	Ag048G4681000	ESY2_g34796_DN3_SP0_c0.t1
OG0007538	Ag048G4681900	ESY2_g34808_DN3_SP2_c0.t1
OG0007539	Ag048G4693000	ESY2_g34826_DN1_SP0_c0.t1
OG0007540	Ag048G4693100	ESY2_g34827_DN3_SP4_c0.t1
OG0007541	Ag048G4697600	ESY2_g36077_DN3_SP0_c0.t1
OG0007542	Ag025G2958300, Ag048G4707800	ESY2_g34535_DN3_SP4_c0.t1
OG0007543	Ag048G4715900	ESY2_g35996_DN3_SP7_c0.t1
OG0007544	Ag048G4719500	ESY2_g35975_DN3_SP8_c0.t1
OG0007545	Ag040G4337000	ESY11_g54025_DN3_SP1_c0.t1
OG0007546	Ag040G4337600	ESY11_g54044_DN3_SP0_c0.t1
OG0007547	Ag040G4338000	ESY11_g54045_DN3_SP5_c0.t1
OG0007548	Ag040G4347300	ESY11_g54112_DN3_SP7_c0.t1
OG0007549	Ag049G4723900	ESY1_g9820_DN3_SP5_c0.t1
OG0007550	Ag049G4724700	ESY1_g9817_DN3_SP0_c0.t1
OG0007551	Ag049G4726000	ESY1_g9808_DN3_SP2_c0.t1
OG0007552	Ag049G4732500	ESY6_g47888_DN2_SP0_c0.t1
OG0007553	Ag049G4733000	ESY6_g47881_DN3_SP0_c0.t1
OG0007554	Ag039G4301100, Ag049G4738200	ESY1_g8599_DN3_SP6_c0.t1, ESY6_g49356_DN3_SP0_c0.t1
OG0007556	Ag032G3426400	ESY2_g36362_DN3_SP8_c0.t1, ESY2_g36368_DN1_SP0_c0.t1
OG0007557	Ag032G3427500	ESY16_g62463_DN3_SP3_c0.t1, ESY10_g14657_DN3_SP5_c0.t1
OG0007558	Ag032G3438000	ESY2_g36274_DN3_SP0_c0.t1
OG0007559	Ag032G3439900	ESY2_g36262_DN3_SP0_c0.t1
OG0007560	Ag032G3441400	ESY2_g36255_DN3_SP0_c0.t1
OG0007561	Ag032G3447100	ESY2_g36225_DN3_SP0_c0.t1
OG0007562	Ag032G3453800	ESY2_g36196_DN3_SP0_c0.t1
OG0007563	Ag032G3468300	ESY2_g36903_DN3_SP7_c0.t1
OG0007564	Ag032G3470400	ESY2_g36911_DN3_SP4_c0.t1
OG0007565	Ag032G3475200	ESY2_g36971_DN3_SP4_c0.t1
OG0007566	Ag054G4878800	ESY9_g44170_DN3_SP4_c0.t1
OG0007567	Ag054G4883400	ESY9_g44270_DN3_SP0_c0.t1
OG0007568	Ag054G4884400	ESY9_g44324_DN3_SP8_c0.t1
OG0007569	Ag009G0977200, Ag041G4358400	ESY1_g7585_DN3_SP8_c0.t1
OG0007570	Ag009G0975200, Ag041G4360800	ESY1_g6949_DN3_SP8_c0.t1
OG0007571	Ag041G4369000, Ag009G0966400	ESY9_g44379_DN2_SP0_c0.t1, ESY15_g65317_DN3_SP6_c0.t1
OG0007572	Ag041G4369500, Ag076G5309300	ESY24_g33019_DN3_SP0_c0.t1, ESY9_g42980_DN3_SP0_c0.t1
OG0007573	Ag082G5404700	ESY6_g47168_DN3_SP0_c7.t1
OG0007574	Ag082G5406600	ESY6_g47192_DN3_SP0_c0.t1
OG0007575	Ag082G5406700	ESY6_g47202_DN3_SP5_c0.t1, ESY6_g47193_DN2_SP0_c0.t1
OG0007576	Ag082G5407400	ESY6_g47218_DN3_SP8_c0.t1
OG0007577	Ag007G0846600	ESY15_g65183_DN3_SP8_c0.t1
OG0007578	Ag007G0850900	ESY24_g33123_DN3_SP0_c0.t1
OG0007579	Ag007G0857400	ESY2_g34311_DN3_SP0_c0.t1
OG0007580	Ag007G0863900	ESY4_g26146_DN3_SP0_c0.t1, ESY17_g39819_DN3_SP0_c0.t1
OG0007581	Ag007G0864900	ESY17_g39839_DN3_SP6_c0.t1
OG0007582	Ag007G0865900	ESY17_g39808_DN3_SP0_c0.t1
OG0007583	Ag076G5314000, Ag007G0871500	ESY3_g30550_DN2_SP0_c0.t1, ESY17_g39141_DN2_SP0_c0.t1
OG0007584	Ag007G0878700, Ag007G0872300	ESY17_g39948_DN3_SP1_c0.t1
OG0007586	Ag007G0882800	ESY5_g2772_DN3_SP0_c0.t1
OG0007587	Ag007G0886700	ESY7_g19106_DN3_SP0_c0.t1
OG0007588	Ag007G0897000	ESY28_g55051_DN3_SP0_c0.t1
OG0007589	Ag007G0897100	ESY28_g55052_DN3_SP8_c0.t1
OG0007590	Ag007G0901500	ESY7_g18343_DN3_SP0_c0.t1
OG0007591	Ag007G0906500	ESY22_g40797_DN3_SP0_c0.t1
OG0007592	Ag007G0907100	ESY22_g40826_DN3_SP2_c0.t1
OG0007593	Ag007G0909400	ESY22_g40866_DN2_SP0_c0.t1
OG0007594	Ag007G0914400	ESY22_g41054_DN3_SP2_c0.t1
OG0007595	Ag007G0916000	ESY22_g41123_DN2_SP0_c0.t1
OG0007596	Ag007G0926500, Ag016G2393000	ESY7_g16715_DN1_SP0_c0.t1
OG0007598	Ag078G5333200	ESY2_g35878_DN3_SP8_c0.t1
OG0007599	Ag078G5335500	ESY2_g35888_DN3_SP7_c0.t1
OG0007600	Ag078G5343100	ESY2_g35924_DN3_SP6_c0.t1
OG0007601	Ag078G5343800	ESY2_g35925_DN3_SP4_c0.t1
OG0007602	Ag078G5359700	ESY2_g34882_DN3_SP0_c0.t1
OG0007603	Ag078G5359900	ESY2_g34885_DN3_SP8_c0.t1
OG0007604	Ag078G5384200	ESY2_g34974_DN3_SP0_c0.t1
OG0007605	Ag078G5384500	ESY2_g34979_DN3_SP8_c0.t1
OG0007606	Ag078G5392300	ESY2_g35003_DN3_SP2_c0.t1
OG0007607	Ag056G4932200	ESY2_g34451_DN3_SP0_c8.t1
OG0007608	Ag056G4941200	ESY4_g25249_DN3_SP0_c0.t1
OG0007609	Ag056G4943700	ESY2_g34392_DN3_SP0_c0.t1
OG0007610	Ag056G4944400	ESY2_g35353_DN3_SP0_c0.t1
OG0007611	Ag045G4507300	ESY5_g5173_DN3_SP1_c0.t1, ESY4_g24016_DN3_SP0_c0.t1
OG0007612	Ag045G4507800	ESY7_g19302_DN3_SP0_c0.t1, ESY7_g19236_DN3_SP0_c0.t1, ESY4_g24022_DN3_SP0_c6.t1
OG0007613	Ag045G4511300	ESY4_g24127_DN3_SP2_c0.t1
OG0007614	Ag045G4513800	ESY4_g24165_DN3_SP8_c0.t1
OG0007615	Ag045G4524600	ESY4_g24303_DN3_SP0_c18.t1
OG0007616	Ag092G5458200	ESY6_g47228_DN2_SP0_c0.t1
OG0007617	Ag016G2326900, Ag037G4127600, Ag002G0124400, Ag063G5069200	ESY10_g13928_DN3_SP6_c0.t1
OG0007618	Ag002G0119700, Ag002G0120000, Ag063G5071800, Ag008G0937900, Ag008G0964200	ESY1_g10100_DN3_SP5_c0.t1
OG0007619	Ag002G0115700, Ag063G5075100	ESY2_g33448_DN3_SP4_c0.t1
OG0007620	Ag002G0102900, Ag063G5090000	ESY2_g33361_DN3_SP0_c0.t1
OG0007621	Ag071G5237100	ESY8_g60515_DN3_SP1_c0.t1
OG0007622	Ag071G5237300	ESY8_g60509_DN3_SP0_c0.t1
OG0007623	Ag012G1278300	ESY2_g34581_DN3_SP8_c0.t1
OG0007624	Ag012G1292400	ESY1_g6212_DN1_SP0_c0.t1, ESY1_g6219_DN2_SP0_c0.t1
OG0007625	Ag043G4457300, Ag011G1253600, Ag012G1300700, Ag003G0309000	ESY12_g51322_DN3_SP6_c0.t1
OG0007626	Ag012G1308700	ESY10_g13724_DN3_SP1_c0.t1
OG0007627	Ag012G1310900	ESY10_g13763_DN3_SP7_c0.t1
OG0007628	Ag012G1319500	ESY10_g13877_DN3_SP4_c0.t1
OG0007629	Ag012G1320800	ESY10_g13860_DN2_SP0_c0.t1
OG0007630	Ag012G1321100	ESY10_g13842_DN3_SP4_c0.t1
OG0007631	Ag012G1325600	ESY10_g13943_DN3_SP8_c0.t1
OG0007633	Ag034G3688100, Ag012G1335600, Ag023G2836000	ESY11_g52348_DN3_SP0_c0.t1
OG0007635	Ag057G4953100	ESY2_g35471_DN3_SP3_c0.t1
OG0007636	Ag057G4954600	ESY2_g35466_DN3_SP0_c0.t1, ESY2_g35464_DN3_SP8_c0.t1
OG0007637	Ag057G4955300	ESY2_g35462_DN3_SP1_c0.t1
OG0007638	Ag057G4955400	ESY2_g35461_DN3_SP7_c0.t1
OG0007639	Ag031G3377800, Ag057G4959400	ESY11_g52423_DN3_SP8_c0.t1
OG0007641	Ag006G0794000, Ag058G4992100	ESY10_g15106_DN3_SP1_c0.t1
OG0007642	Ag006G0797500, Ag058G4989300	ESY10_g15128_DN3_SP0_c0.t1
OG0007643	Ag006G0798700, Ag043G4460800	ESY15_g64535_DN3_SP5_c0.t1
OG0007644	Ag006G0799200, Ag058G4983400	ESY10_g15146_DN3_SP1_c0.t1
OG0007645	Ag058G4981100, Ag006G0801400	ESY10_g15164_DN3_SP8_c0.t1
OG0007646	Ag058G4981000, Ag006G0801500	ESY10_g15199_DN2_SP0_c22.t1, ESY10_g15169_DN2_SP0_c0.t1
OG0007647	Ag058G4980500, Ag006G0802200	ESY10_g15201_DN3_SP0_c0.t1
OG0007649	Ag006G0832700	ESY7_g16788_DN3_SP0_c0.t1, ESY4_g24308_DN2_SP0_c0.t1
OG0007650	Ag006G0833200	ESY5_g1763_DN3_SP0_c0.t1, ESY17_g39830_DN3_SP8_c12.t1
OG0007651	Ag006G0835200	ESY7_g16770_DN3_SP8_c0.t1
OG0007652	Ag083G5412700, Ag001G0000200	ESY2_g37662_DN3_SP1_c0.t1
OG0007653	Ag001G0000400, Ag083G5412500	ESY2_g37655_DN3_SP0_c0.t1
OG0007654	Ag001G0011000	ESY13_g56306_DN3_SP1_c0.t1
OG0007655	Ag001G0022700	ESY2_g37514_DN2_SP3_c0.t1
OG0007656	Ag001G0025100	ESY2_g37490_DN3_SP8_c5.t1
OG0007657	Ag001G0028600	ESY2_g37480_DN3_SP0_c0.t1
