Orthogroup	Alyssum_gmelinii	Brassica_rapa
OG0007966	Ag015G2233700	XP_009109250.1, XP_009137933.1
OG0007967	Ag015G2235400	XP_009147897.1
OG0007968	Ag015G2240200	XP_009123041.2, XP_009145057.1, XP_009107647.1
OG0007969	Ag015G2241500	XP_009145051.1, XP_009126172.1
OG0007970	Ag015G2244700	XP_009123503.1, XP_009107474.1
OG0007971	Ag015G2247600	XP_009124431.1, XP_009107473.1
OG0007972	Ag015G2257500	XP_033135853.1, XP_009107912.1, XP_009145116.1
OG0007973	Ag015G2257800	XP_009147750.2
OG0007974	Ag015G2259000	XP_009114710.1, XP_009145131.1, XP_033132365.1
OG0007975	Ag015G2262900	XP_009145144.1, XP_009114729.1
OG0007976	Ag052G4868300, Ag015G2266400	XP_009107933.1
OG0007977	Ag015G2267400, Ag052G4866300	XP_018510031.2
OG0007978	Ag015G2270300, Ag052G4864400	XP_009107938.1, XP_009114774.1
OG0007979	Ag052G4863800, Ag015G2271000	XP_033147546.1, XP_009114783.1
OG0007980	Ag052G4863600, Ag015G2271200	XP_009114785.1, XP_009151479.1
OG0007981	Ag026G3004500, Ag021G2579600	XP_009134168.1, XP_009113575.1
OG0007982	Ag021G2579900, Ag026G3003800	XP_009113574.1
OG0007983	Ag021G2600700	XP_009128720.2
OG0007984	Ag021G2601700	XP_009134186.2
OG0007985	Ag021G2607300	XP_009108224.1
OG0007986	Ag021G2609800	XP_009133903.1
OG0007987	Ag021G2623600	XP_009124795.1, XP_009134244.1
OG0007988	Ag021G2625600	XP_009114636.1, XP_009134254.1
OG0007989	Ag038G4143000	XP_009120924.1
OG0007990	Ag038G4144000	XP_009126294.2, XP_009120919.1
OG0007991	Ag038G4146100	XP_009120915.1
OG0007992	Ag038G4149000	XP_009120902.1, XP_009126352.1
OG0007993	Ag038G4152900	XP_009131733.1, XP_009120897.1
OG0007994	Ag038G4153000	XP_009111693.1, XP_009151131.1
OG0007995	Ag038G4155000	XP_009111698.1
OG0007996	Ag038G4161300	XP_009151505.2, XP_009111721.1
OG0007997	Ag088G5433300	XP_033130302.1, XP_009102053.2
OG0007998	Ag088G5435100	XP_009102043.1, XP_009112657.1
OG0007999	Ag088G5438000	XP_009117487.1, XP_009112675.1, XP_009102023.1
OG0008000	Ag003G0277900	XP_009118134.1
OG0008001	Ag003G0279200	XP_009142487.1
OG0008002	Ag003G0281100	XP_009133833.1, XP_009142498.1
OG0008003	Ag003G0282500	XP_009134191.1, XP_009113605.1
OG0008004	Ag003G0286300	XP_009133814.2, XP_009142538.1
OG0008005	Ag003G0287000	XP_009133809.2, XP_009142545.1
OG0008006	Ag003G0288000	NP_001288832.1, NP_001288959.1
OG0008007	Ag003G0311300	XP_033146820.1, XP_033146348.1
OG0008008	Ag003G0311500	XP_009142405.1, XP_033146816.1
OG0008009	Ag003G0311600	XP_009143207.1, XP_009142403.1
OG0008010	Ag003G0311800	XP_009142401.1, XP_009133760.2
OG0008011	Ag003G0312700	XP_033142436.1
OG0008012	Ag003G0313000	XP_033146972.1, XP_009142380.1
OG0008013	Ag003G0313900	XP_009142372.1, XP_033146976.1
OG0008014	Ag003G0317700	XP_009143160.1, XP_009133741.1
OG0008015	Ag003G0323100	XP_033146222.1, XP_009143137.1
OG0008016	Ag003G0332200	XP_033148375.1, XP_009142287.1
OG0008017	Ag003G0332400	XP_009143076.1
OG0008018	Ag003G0338900	NP_001288850.1, XP_033148380.1
OG0008019	Ag003G0342600	XP_009143024.1, XP_033144395.1
OG0008020	Ag003G0349300	XP_009133654.1, XP_033146055.1
OG0008021	Ag003G0349400	XP_009142240.1, XP_009133653.2
OG0008022	Ag003G0349500	XP_009133652.1, XP_009142239.1
OG0008023	Ag003G0351300	XP_009142235.1, XP_009142978.1
OG0008024	Ag003G0361300	XP_009142203.1, XP_009142204.1
OG0008025	Ag003G0371800	XP_009133564.1, XP_009142900.1, XP_009142155.1
OG0008026	Ag003G0374900	XP_009142884.1, XP_009133552.1
OG0008027	Ag003G0394600	XP_009142812.2, XP_009142046.1
OG0008028	Ag003G0395300	XP_009142037.2
OG0008030	Ag003G0402400	XP_009142778.1, XP_009142006.1
OG0008031	Ag003G0411600	XP_009141988.2
OG0008032	Ag003G0413700	XP_009133485.1
OG0008033	Ag016G2312700, Ag037G4125300	XP_009114317.1, XP_009101472.2
OG0008034	Ag037G4130100, Ag016G2322500, Ag016G2322700	XP_033128312.1, XP_033136855.1
OG0008035	Ag037G4139500, Ag014G2122400, Ag016G2315600	XP_009128922.1
OG0008036	Ag014G1772300	XP_009147413.1, XP_009134619.1
OG0008037	Ag014G1772500	XP_009134622.2, XP_009125036.2
OG0008038	Ag014G1773200	XP_009117666.1, XP_009147406.1
OG0008039	Ag014G1774900	NP_001288975.1, XP_018513302.1, XP_009123850.1
OG0008040	Ag014G1777200	XP_009147379.1, XP_033144677.1
OG0008041	Ag014G1778000	XP_009121748.1, XP_033139749.1
OG0008042	Ag014G1785400	XP_009147339.1, XP_009118359.1
OG0008043	Ag014G1792500	XP_009147309.1, XP_009118618.1
OG0008044	Ag014G1795600	XP_009119025.1, XP_009130328.1
OG0008045	Ag014G1796500	XP_009130339.1
OG0008046	Ag014G1801200	XP_009130365.1, XP_009119259.2
OG0008047	Ag014G1806200	XP_009130380.1
OG0008048	Ag014G1807000	XP_009134738.1
OG0008049	Ag014G1812500	XP_009102099.1, XP_009130408.1
OG0008050	Ag014G1813200	XP_009130413.1, XP_009102100.1
OG0008051	Ag014G1813700	XP_009130419.2, XP_009125011.1
OG0008052	Ag014G1813900	XP_009130422.1, XP_009125009.1
OG0008053	Ag014G1819000	XP_033146828.1
OG0008054	Ag014G1824300	XP_009124979.1, XP_009124198.1
OG0008055	Ag014G1826200	XP_009134800.1
OG0008056	Ag014G1828800	XP_033147774.1, XP_018513427.2
OG0008057	Ag014G1829600	XP_009134811.1, XP_009147272.1
OG0008058	Ag014G1832400	XP_009147251.1, XP_009124077.1
OG0008059	Ag014G1833400	XP_033146527.1, XP_018514552.2
OG0008060	Ag014G1836300	XP_009134824.1, XP_009147237.1
OG0008061	Ag014G1837400	XP_009124019.2, XP_009134828.1
OG0008062	Ag014G1846500	XP_009134861.1
OG0008063	Ag014G1847600	XP_009129620.3, XP_009134866.3
OG0008064	Ag014G1848200	XP_009129631.1, XP_009134867.1
OG0008065	Ag014G1850200	XP_009129644.1, XP_009134874.1
OG0008066	Ag014G1872900, Ag014G1850600	XP_009151649.1
OG0008067	Ag014G1857800	XP_009147144.1, XP_009124789.1
OG0008068	Ag014G1857900	XP_009147142.1, XP_009124799.1
OG0008069	Ag014G1859200	XP_009124757.1
OG0008070	Ag014G1861400	XP_009134927.1, XP_009124658.1
OG0008071	Ag014G1877000	XP_018511772.2
OG0008072	Ag014G1881800	XP_009135099.1, XP_009123912.2, XP_009146997.1
OG0008073	Ag014G1885800	XP_009135081.1, XP_009146975.2
OG0008074	Ag014G1887200	XP_009123519.1, XP_009146960.1
OG0008076	Ag014G1888600	XP_009123482.1, XP_009135068.1
OG0008077	Ag014G1890100	XP_009123462.2, XP_009146952.1
OG0008078	Ag014G1891600	XP_009135065.1, XP_009123435.1
OG0008079	Ag014G1898600	XP_009146924.1, XP_033146722.1
OG0008080	Ag014G1899000	XP_009123319.1, XP_009146922.1
OG0008081	Ag014G1901800	XP_009146904.1, XP_009123204.1
OG0008082	Ag014G1906800	XP_033147912.1, XP_009135032.1
OG0008083	Ag014G1907500	XP_033146331.1, XP_033147911.1
OG0008084	Ag014G1910400	XP_009135105.2, XP_009122939.1, XP_009146846.2
OG0008085	Ag014G1910600	XP_009132889.1, XP_009108436.1
OG0008086	Ag014G1914100	XP_009122803.2, XP_009146829.2
OG0008087	Ag014G1921300	XP_009122638.1, XP_009146808.2
OG0008088	Ag014G1921400	XP_009146806.2, XP_009135130.1
OG0008090	Ag014G1925100	XP_009135140.1, XP_009122489.1, XP_009146785.2
OG0008091	Ag014G1929700	XP_009146746.1, XP_009122322.1
OG0008092	Ag014G1931500	XP_009122287.1, XP_009146740.1
OG0008093	Ag014G1935200, Ag014G1935400	XP_009135166.1, XP_033148393.1, XP_018514318.2
OG0008094	Ag014G1936500, Ag014G1936000	XP_009135168.1
OG0008095	Ag014G1936600	XP_009146709.2, XP_009135170.1
OG0008096	Ag014G1939400	XP_009146691.1, XP_009121232.1
OG0008097	Ag014G1939500	XP_009146690.2, XP_033129115.1
OG0008098	Ag014G1940500	XP_009135184.1, XP_009146681.1
OG0008099	Ag014G1940800	XP_009135185.1
OG0008100	Ag014G1941800	XP_033144157.1, XP_033147415.1
OG0008101	Ag014G1941900	XP_009146664.1, XP_009135199.1
OG0008102	Ag014G1944200	XP_009120981.1, XP_009146650.1
OG0008103	Ag014G1947600	XP_018514653.1
OG0008104	Ag014G1948000	XP_009146617.1, XP_009135226.1
OG0008105	Ag014G1949900	XP_009120643.2, XP_009135231.1
OG0008106	Ag014G1952100	XP_009120474.1, XP_009146605.1
OG0008107	Ag014G1952700	XP_009135244.1, XP_009120435.1
OG0008108	Ag014G1952800	XP_009146603.1, XP_009135243.1
OG0008109	Ag014G1953400	XP_009120393.1, XP_009146597.1
OG0008110	Ag014G1957900	XP_009146564.1
OG0008111	Ag014G1959700	XP_009135279.1, XP_009124704.1
OG0008112	Ag014G1962000, Ag014G1961800	XP_009146545.1
OG0008113	Ag014G1963100	XP_033148263.1
OG0008114	Ag014G1967000	XP_033147503.1, XP_033143254.1, XP_033132888.1
OG0008115	Ag014G1975900	XP_009117399.2, XP_033147817.1
OG0008116	Ag014G1976500	XP_009146436.1, XP_009117379.1
OG0008117	Ag014G1977800	XP_009146519.1
OG0008118	Ag014G1978900	XP_009146421.3
OG0008119	Ag014G1981300	XP_009146413.1, XP_009135358.1
OG0008120	Ag014G1989200	XP_033141166.1, XP_009146390.1
OG0008121	Ag014G1990800	XP_033146340.1
OG0008122	Ag014G1993100	XP_009146372.1
OG0008123	Ag014G1999900	XP_009135395.1
OG0008124	Ag014G2001500	XP_009146310.3
OG0008125	Ag014G2005000	XP_009135425.1, XP_009146288.2
OG0008126	Ag014G2005100	XP_009146287.1
OG0008127	Ag014G2014000	XP_009115498.1, XP_009146239.1
OG0008128	Ag014G2018900	XP_009146213.1, XP_009115348.1
OG0008129	Ag014G2019100	XP_009115315.1, NP_001288943.1
OG0008130	Ag014G2020800	XP_009115275.1, XP_009146199.1
OG0008131	Ag014G2021300	XP_009135456.1, XP_009146197.1
OG0008132	Ag014G2026100	XP_009115031.1, XP_009146175.2
OG0008133	Ag014G2027700	XP_009146163.2, XP_009114876.1
OG0008134	Ag014G2029700	XP_009146151.1
OG0008137	Ag014G2040600	XP_009146064.1, XP_033136361.1
OG0008138	Ag014G2047900	XP_009135518.1, XP_009146044.2
OG0008139	Ag014G2053500	XP_009114136.1, XP_009135525.1
OG0008140	Ag014G2056800	XP_009114089.1, XP_009135524.1
OG0008141	Ag014G2058500	XP_009113999.1
OG0008142	Ag014G2058600	XP_009113949.1, XP_009146010.1
OG0008143	Ag014G2065200	XP_009113741.2, XP_009145976.1
OG0008144	Ag014G2065300	XP_009145975.2, XP_009135549.1
OG0008146	Ag014G2070100	XP_009135556.1, XP_009113593.1
OG0008147	Ag014G2071900	XP_009145936.1
OG0008148	Ag014G2081400	XP_033146759.1
OG0008149	Ag014G2083100	XP_009112813.1
OG0008150	Ag014G2091600	XP_009112632.1, XP_009145880.1
OG0008151	Ag014G2092900	XP_009145867.1, XP_009135591.1
OG0008152	Ag014G2093100, Ag011G1175500	XP_009108872.1, XP_009125905.1
OG0008153	Ag014G2093700	XP_009135594.1, XP_009145863.1
OG0008154	Ag014G2096600	XP_009135601.1, XP_009112300.1
OG0008155	Ag014G2097900	XP_033147538.1, XP_009112271.1
OG0008156	Ag014G2113300	XP_009135618.1, XP_009145824.2
OG0008157	Ag014G2115900	XP_009145810.1, XP_009135623.1
OG0008158	Ag014G2125900	XP_009135637.1, XP_009145784.1
OG0008159	Ag014G2126100	XP_009135635.2, XP_009145783.1
OG0008160	Ag014G2128800	XP_009145774.1, XP_009111708.1
OG0008161	Ag011G1089300, Ag014G2133000	XP_009139953.1
OG0008162	Ag014G2147900	XP_009125215.1, XP_009140139.1
OG0008163	Ag014G2151600	XP_009135672.1, XP_009145658.1
OG0008165	Ag014G2157000	XP_009145623.1
OG0008166	Ag019G2527800, Ag011G1220700, Ag014G2162100	XP_009117384.2
OG0008167	Ag027G3070800, Ag014G2170200	XP_009145537.2, XP_009135711.1
OG0008168	Ag027G3069100, Ag014G2172700	XP_009109937.1
OG0008169	Ag014G2174500, Ag027G3067500	XP_009145514.2, XP_009135734.1
OG0008170	Ag027G3065700, Ag014G2175100	XP_009109756.2, XP_009145509.1
OG0008171	Ag073G5258200	XP_009119827.1
OG0008172	Ag073G5262100	XP_009127225.1, XP_009132523.1
OG0008173	Ag073G5262500	XP_009132518.1, XP_009119808.1
OG0008174	Ag061G5020900	XP_009125113.1, XP_009140223.2, XP_009139912.1
OG0008175	Ag061G5027800	XP_018515396.1
OG0008176	Ag061G5043200	XP_009108077.1
OG0008177	Ag061G5048600	XP_009129697.2, XP_009151593.2
OG0008178	Ag027G3007100, Ag064G5099800	XP_009102591.1, XP_009106418.1
OG0008179	Ag064G5095000, Ag027G3009500	XP_009102597.2, XP_009106554.1
OG0008180	Ag064G5092600, Ag027G3012300	XP_009102611.1
OG0008181	Ag064G5091100, Ag027G3015300	XP_009102637.1
OG0008182	Ag027G3021400	XP_009145235.1, XP_033142203.1
OG0008183	Ag027G3025300	XP_009107790.1, XP_009148451.1
OG0008184	Ag027G3027200	XP_009145252.2, XP_009108561.1
OG0008185	Ag027G3028200	XP_009108592.2
OG0008186	Ag027G3031800	XP_009108716.1, XP_009145271.1
OG0008187	Ag027G3036500	XP_009145327.1, XP_009135810.1
OG0008188	Ag027G3039300	XP_009145388.1, XP_009135803.1
OG0008189	Ag027G3040300	XP_009108935.1
OG0008190	Ag027G3043800	XP_009124773.1, XP_009109189.1
OG0008191	Ag027G3043900, Ag010G1014400	XP_009145425.1, XP_009109171.2
OG0008192	Ag027G3045000	XP_009145431.1
OG0008193	Ag027G3057600	XP_009114225.1, XP_033139707.1
OG0008194	Ag027G3059300	XP_009145475.1
OG0008195	Ag027G3060600	XP_009145479.1, XP_009109588.1
OG0008196	Ag027G3060800	XP_009145481.2, XP_009135748.1
OG0008197	Ag068G5219200	XP_009127969.1
OG0008198	Ag068G5219400	XP_033148470.1, XP_009137905.1
OG0008199	Ag068G5219900	XP_009108999.1, XP_009127990.1
OG0008200	Ag068G5221700	XP_033132561.1, XP_033129019.1
OG0008201	Ag068G5226100	XP_033143092.1, XP_009128090.1
OG0008202	Ag068G5226700	XP_009128129.1, XP_009137888.2
OG0008203	Ag068G5228600	XP_009109012.1, XP_009137880.1
OG0008204	Ag069G5234100	XP_009128276.2, XP_009109016.1
OG0008205	Ag036G4084100	XP_009105212.1
OG0008206	Ag036G4096000	XP_009105173.2, XP_009127460.1, XP_009124158.1
OG0008207	Ag036G4098200	XP_009127455.1, XP_009105163.1
OG0008208	Ag036G4111100	XP_009128462.1
OG0008209	Ag036G4118200	XP_009112865.1, XP_009112846.1
OG0008210	Ag036G4119600	XP_009134284.1, XP_033137224.1
OG0008211	Ag002G0276600, Ag036G4122000	XP_009113422.2
OG0008212	Ag002G0276400, Ag036G4122400	XP_033145325.1
OG0008213	Ag002G0276300, Ag036G4122500	XP_009119468.1, XP_033135260.1
OG0008214	Ag060G4995000	XP_009126292.1, XP_009120925.1
OG0008215	Ag060G5001800	XP_009126287.1, XP_033137452.1
OG0008216	Ag060G5007300	XP_009131677.2, XP_009126269.1, XP_009120960.1
OG0008217	Ag060G5008700	XP_009131671.1, XP_009126257.2, XP_009120967.1
OG0008218	Ag060G5013200	XP_018511133.1, XP_009131659.1
OG0008219	Ag060G5015600	XP_009131642.2, XP_009120998.1
OG0008220	Ag043G4431700	XP_009151248.1, XP_009129838.1
OG0008221	Ag043G4448800	XP_009124236.1
OG0008222	Ag043G4458900	XP_009111858.1, XP_009129752.1
OG0008223	Ag043G4460200	XP_009151644.1, XP_009111843.1
OG0008224	Ag017G2405900	XP_009139450.1, XP_009115949.1, XP_009136682.1
OG0008225	Ag017G2408100	XP_009136674.1, XP_009139461.2
OG0008226	Ag017G2411700	XP_009115939.1, XP_033145329.1
OG0008227	Ag017G2413300	XP_033144778.1
OG0008228	Ag017G2415600	XP_033144815.1, XP_009115917.1
OG0008229	Ag017G2418900	XP_009115896.1, XP_033145723.1
OG0008230	Ag017G2424600	XP_009136633.1, XP_009123762.1
OG0008231	Ag017G2424800	XP_009136631.1
OG0008232	Ag017G2426800	XP_009115853.1, XP_009136624.1
OG0008233	Ag017G2429700	XP_009148943.1, XP_033144789.1
OG0008234	Ag017G2435100	XP_009136598.2, XP_033136969.1
OG0008235	Ag034G3650800	XP_009119756.1, XP_009118861.2
OG0008236	Ag034G3663400	XP_009118794.1, XP_009119673.1
OG0008237	Ag034G3669700	XP_009119631.3
OG0008237	Ag034G3669500	XP_009118770.1
OG0008238	Ag034G3669800	XP_033134977.1, XP_009119780.2, XP_033138358.1
OG0008239	Ag034G3671100	XP_033138346.1
OG0008240	Ag034G3674200	XP_009119604.1, XP_033134971.1
OG0008241	Ag034G3676700	XP_033138366.1, XP_018510283.2, XP_033134959.1
OG0008242	Ag034G3678400	XP_009118712.1, XP_009111168.1
OG0008243	Ag034G3680000	XP_009111163.1, XP_009119569.1
OG0008244	Ag034G3717400, Ag034G3681700	XP_009119566.3, XP_009118703.1
OG0008245	Ag034G3682000	XP_009111157.1, XP_009119555.1
OG0008246	Ag034G3682400	XP_009111155.1, XP_009119551.1
OG0008247	Ag034G3686200	XP_033138343.1
OG0008248	Ag034G3686400	XP_009111151.1, XP_009119530.1
OG0008249	Ag034G3686500	XP_009119529.1, XP_009111150.1
OG0008250	Ag034G3689500	XP_009148214.2, XP_009119368.2, XP_009118694.1
OG0008251	Ag034G3690500, Ag034G3690400	XP_009111141.1, XP_009119361.1
OG0008252	Ag034G3693300	XP_009119346.1
OG0008253	Ag034G3693800	XP_009118676.2, XP_009119342.1
OG0008255	Ag034G3697100	XP_009137434.1, XP_009137855.1
OG0008256	Ag034G3698400	XP_009111104.1, XP_009119300.1
OG0008257	Ag034G3699800	XP_009119281.1, XP_009118873.1
OG0008258	Ag034G3699900	XP_009118632.1, XP_009119280.1
OG0008259	Ag034G3704400	XP_009118619.1
OG0008260	Ag034G3706400	XP_009111068.2, XP_009119213.2
OG0008261	Ag034G3711300	XP_033138186.1, XP_009118596.3
OG0008262	Ag034G3712300	XP_009119162.1, XP_009118591.1
OG0008263	Ag034G3712700	XP_033138070.1, XP_009118589.1
OG0008264	Ag034G3713100	XP_009119156.1
OG0008265	Ag034G3714200	XP_009119152.1, XP_033132327.1
OG0008266	Ag034G3718800	XP_009111029.1
OG0008267	Ag034G3719800	XP_009119116.2, XP_009111027.2
OG0008268	Ag034G3720900	XP_009119113.1, NP_001288894.1
OG0008269	Ag034G3721000	XP_009111020.1, XP_009119111.1
OG0008270	Ag034G3722400	XP_033135618.1, XP_009111014.1
OG0008271	Ag034G3723400	XP_009111007.1, XP_009119093.1
OG0008272	Ag034G3725300	XP_009118551.2, XP_033132334.1
OG0008274	Ag034G3728100	XP_009110981.1, XP_009119058.1
OG0008275	Ag034G3731300	XP_033137783.1, XP_009118479.1
OG0008276	Ag034G3731500	XP_009110973.1, XP_033136482.1
OG0008277	Ag034G3734300	XP_009110963.1, XP_009119001.1
OG0008278	Ag034G3737600	XP_009118459.1, XP_009118983.1
OG0008279	Ag034G3737900	XP_009118981.1, XP_009118458.1
OG0008280	Ag034G3739400	XP_009118449.1, XP_018510938.1
OG0008281	Ag034G3739800	XP_009118446.1, XP_009118971.2
OG0008282	Ag034G3744800	XP_009118422.1, XP_009148013.2
OG0008283	Ag034G3752500, Ag034G3752400	XP_009148225.2, XP_009118390.1
OG0008284	Ag034G3753700, Ag034G3753500	XP_009110901.1
OG0008285	Ag034G3757600	XP_009148109.1, XP_009110886.2
OG0008286	Ag034G3757800	XP_009148111.1, XP_009110885.1
OG0008287	Ag034G3758200	XP_033135438.1, XP_018515509.1
OG0008288	Ag034G3760600	XP_009148230.1, XP_033132320.1
OG0008289	Ag034G3763200	XP_009110861.1, XP_009148155.2
OG0008290	Ag034G3764200	XP_009110854.1
OG0008291	Ag034G3768200	XP_009110840.2, XP_009148181.2
OG0008292	Ag034G3772900	XP_009117058.1
OG0008293	Ag034G3775400	XP_009148265.1, XP_009110811.1
OG0008294	Ag034G3776700	XP_033133419.1, XP_009148279.1
OG0008295	Ag034G3778800	XP_009148306.1, XP_009110792.1
OG0008296	Ag034G3780200	XP_009118280.1
OG0008297	Ag034G3780600	XP_009144481.1, XP_009148322.1
OG0008298	Ag034G3780900	XP_009144480.1
OG0008299	Ag034G3782200	XP_009118267.1, XP_009148335.1
OG0008300	Ag034G3782600	XP_009144469.1, XP_033129168.1
OG0008301	Ag034G3783400	XP_009144466.1
OG0008302	Ag034G3784700	XP_009144461.1, XP_009148352.1
OG0008303	Ag034G3787500	XP_009148366.1, XP_009118257.1
OG0008304	Ag034G3791500	XP_009148403.1, XP_033135548.1
OG0008305	Ag034G3793400	XP_009137563.1, XP_009139721.1
OG0008306	Ag034G3799100	XP_009148439.1, XP_033135918.1
OG0008307	Ag034G3800100	XP_009118201.2, XP_009148445.1
OG0008308	Ag034G3806600	XP_009110725.1, XP_009148480.1
OG0008309	Ag034G3806700	XP_009148481.1
OG0008310	Ag034G3807400	XP_009148485.1, XP_009118187.1
OG0008312	Ag034G3815100	XP_009110691.2, XP_009118169.2
OG0008313	Ag034G3815300	XP_009110688.1, XP_009118167.1
OG0008314	Ag034G3817300	XP_033135724.1, XP_009110684.1
OG0008315	Ag034G3823400	XP_009110649.1, XP_009148593.1
OG0008316	Ag034G3824100	XP_009110643.2, XP_009118079.1, XP_009148590.1
OG0008317	Ag034G3824900	XP_009148584.1, XP_009110641.2
OG0008318	Ag034G3825100	XP_009118077.1, XP_009148583.1
OG0008319	Ag034G3828200	XP_009118067.2, XP_018515337.1
OG0008320	Ag034G3835000	XP_009110608.1, XP_009148554.1
OG0008321	Ag034G3835500	XP_033133759.1, XP_009148549.1
OG0008322	Ag034G3835600	XP_009110604.1, XP_009148548.1
OG0008323	Ag034G3838600	XP_009148539.1, XP_009118016.1
OG0008324	Ag034G3841500	XP_009148525.1
OG0008325	Ag034G3845100	XP_033134932.1, XP_009148651.1
OG0008326	Ag034G3853000	XP_009117948.1, XP_018515368.2
OG0008327	Ag034G3853300	XP_009148676.1, XP_009117950.1
OG0008328	Ag034G3856000	XP_018509595.1, XP_009148698.1
OG0008329	Ag034G3860000	XP_009148717.1, XP_009117911.1
OG0008330	Ag034G3863400	XP_009148818.1, XP_009110541.1, XP_009117903.1
OG0008331	Ag034G3863600	XP_009117902.1, XP_033128054.1
OG0008332	Ag034G3865900, Ag034G3865800	XP_033135599.1, XP_009148834.1
OG0008333	Ag034G3866500	XP_009117890.1, XP_033128036.1
OG0008334	Ag034G3867400	XP_033128707.1
OG0008335	Ag034G3869100	XP_009148857.1
OG0008336	Ag034G3870400, Ag034G3870100, Ag034G3869900, Ag034G3869200, Ag034G3869600	XP_009109931.1
OG0008337	Ag034G3871200	XP_009117874.1, XP_009148867.1
OG0008338	Ag034G3872500, Ag034G3881400	XP_009148911.1, XP_009117839.1
OG0008339	Ag034G3874300	XP_009148876.2, XP_009110513.2
OG0008340	Ag034G3876600	XP_033134446.1
OG0008341	Ag034G3877000	XP_009148887.1
OG0008342	Ag034G3877200	XP_009117856.1, XP_009148889.1
OG0008343	Ag034G3879200	XP_033135635.1
OG0008344	Ag034G3883200	XP_009148928.1, XP_009117833.2
OG0008346	Ag034G3891200	XP_009149013.1, XP_009117801.1
OG0008347	Ag034G3900300	XP_009117770.1, XP_009149061.2
OG0008348	Ag034G3905800	XP_009110443.2
OG0008349	Ag034G3907300	XP_009117740.1, XP_009149118.1
OG0008350	Ag034G3928400	XP_009105293.1, XP_033139581.1
OG0008351	Ag034G3929900	XP_009149226.1, XP_009110395.1, XP_009117646.1
OG0008352	Ag034G3940000	XP_009110358.1
OG0008353	Ag034G3942000	XP_033128155.1, XP_009110356.1, XP_009117618.1
OG0008354	Ag034G3942200	XP_009110354.1, XP_009117617.1
OG0008355	Ag034G3943200	XP_009117616.1, XP_009149278.1
OG0008356	Ag034G3943300	XP_033136946.1, XP_009149279.1
OG0008357	Ag034G3948100	XP_009110333.2, XP_009117603.1
OG0008358	Ag034G3948400	XP_033132684.1
OG0008359	Ag034G3949000	XP_009117604.1, XP_009149355.2
OG0008360	Ag034G3955100	XP_009110313.2, XP_009117582.1, XP_033128968.1
OG0008361	Ag034G3957700	XP_009117572.1, XP_009149381.2
OG0008362	Ag034G3957800	XP_009117571.1, XP_009110306.1
OG0008363	Ag034G3958200	XP_009149383.1, XP_009110302.1
OG0008364	Ag034G3961700	XP_009110284.2, XP_009149405.1
OG0008365	Ag034G3968800	XP_009110259.1, XP_009149470.1
OG0008366	Ag034G3970200	XP_033132467.1
OG0008367	Ag034G3970300	XP_009110253.1, XP_009149481.1
