Orthogroup	Alyssum_gmelinii	Conringia_planisiliqua
OG0009481	Ag031G3349000	CP3_g13823_DN3_SP5_c.t1
OG0009482	Ag031G3353400	CP3_g13825_DN3_SP8_c.t1
OG0009483	Ag031G3359900	CP3_g13854_DN3_SP8_c.t1
OG0009484	Ag031G3360200	CP3_g13857_DN3_SP3_c.t1
OG0009485	Ag031G3363500	CP3_g13880_DN3_SP0_c.t1
OG0009486	Ag031G3364000	CP3_g13882_DN3_SP4_c.t1
OG0009487	Ag031G3364800	CP3_g13887_DN2_SP0_c.t1
OG0009488	Ag031G3371600	CP3_g13922_DN3_SP8_c.t1
OG0009489	Ag031G3371700	CP3_g13923_DN3_SP1_c.t1
OG0009490	Ag031G3373300	CP3_g13930_DN3_SP1_c.t1
OG0009491	Ag031G3373800	CP3_g13936_DN3_SP8_c.t1
OG0009492	Ag031G3374600	CP3_g13942_DN3_SP3_c.t1
OG0009493	Ag031G3376600	CP3_g13945_DN3_SP4_c.t1
OG0009494	Ag031G3377200	CP3_g13948_DN3_SP1_c.t1
OG0009495	Ag034G3990200, Ag031G3377700	CP7_g45679_DN3_SP1_c.t1
OG0009496	Ag031G3379900	CP3_g13954_DN3_SP8_c.t1
OG0009497	Ag031G3384400	CP3_g13973_DN3_SP4_c.t1
OG0009498	Ag031G3389400	CP3_g14011_DN3_SP0_c.t1
OG0009499	Ag031G3397600	CP3_g14038_DN3_SP1_c.t1
OG0009500	Ag031G3397700	CP3_g14039_DN3_SP0_c.t1
OG0009501	Ag031G3397800	CP3_g14040_DN3_SP7_c.t1
OG0009503	Ag031G3407100	CP3_g14075_DN3_SP7_c.t1
OG0009504	Ag031G3407300	CP3_g14076_DN3_SP7_c.t1
OG0009505	Ag031G3416900	CP3_g14101_DN3_SP8_c.t1
OG0009506	Ag020G2563900	CP8_g53348_DN3_SP5_c.t1
OG0009507	Ag020G2566600	CP8_g53337_DN3_SP0_c.t1
OG0009508	Ag020G2567600	CP8_g53326_DN3_SP8_c.t1
OG0009509	Ag020G2567700	CP8_g53325_DN3_SP8_c.t1
OG0009510	Ag020G2570400	CP8_g53313_DN2_SP0_c.t1
OG0009511	Ag020G2571400	CP8_g53310_DN3_SP8_c.t1, CP2_g49742_DN2_SP0_c.t1
OG0009512	Ag020G2574600	CP8_g53299_DN3_SP7_c.t1
OG0009513	Ag020G2574800	CP8_g53297_DN3_SP2_c.t1
OG0009514	Ag025G2905000, Ag053G4871200	CP6_g7261_DN3_SP1_c.t1
OG0009515	Ag029G3088300	CP12_g30841_DN3_SP0_c.t1
OG0009518	Ag029G3119300	CP17_g6027_DN3_SP7_c.t1
OG0009519	Ag064G5112000, Ag095G5468800	CP12_g30816_DN3_SP8_c.t1
OG0009520	Ag064G5113400, Ag095G5469800	CP12_g30822_DN3_SP8_c.t1
OG0009521	Ag067G5172000	CP9_g28202_DN3_SP8_c.t1
OG0009522	Ag067G5180400	CP9_g28254_DN3_SP1_c.t1
OG0009523	Ag067G5183800	CP9_g28277_DN3_SP7_c.t1
OG0009524	Ag067G5185200	CP9_g28281_DN3_SP0_c.t1
OG0009525	Ag067G5185300	CP9_g28282_DN3_SP0_c.t1
OG0009526	Ag067G5188800	CP9_g28315_DN3_SP6_c.t1
OG0009527	Ag067G5191300	CP9_g28330_DN3_SP3_c.t1
OG0009528	Ag067G5196300	CP9_g28366_DN3_SP2_c.t1
OG0009529	Ag067G5196500	CP9_g28368_DN3_SP2_c.t1
OG0009530	Ag067G5198400	CP9_g28383_DN3_SP0_c.t1
OG0009531	Ag067G5198800	CP9_g28386_DN3_SP8_c.t1
OG0009532	Ag067G5200700	CP9_g28393_DN3_SP0_c.t1
OG0009533	Ag067G5201200	CP9_g28397_DN2_SP1_c.t1
OG0009534	Ag067G5206900	CP9_g28421_DN2_SP0_c.t1
OG0009535	Ag081G5398700	CP5_g2005_DN3_SP8_c.t1
OG0009536	Ag081G5399300	CP5_g2001_DN3_SP8_c.t1
OG0009537	Ag081G5400300	CP2_g48745_DN3_SP2_c.t1
OG0009538	Ag086G5421400, Ag042G4378200	CP10_g43720_DN3_SP0_c.t1
OG0009539	Ag042G4380000	CP10_g43702_DN3_SP3_c.t1
OG0009540	Ag042G4394800	CP10_g43650_DN3_SP4_c.t1
OG0009541	Ag042G4407600	CP10_g43622_DN3_SP0_c.t1
OG0009542	Ag042G4424100	CP10_g43574_DN3_SP0_c.t1
OG0009543	Ag042G4424200	CP10_g43573_DN3_SP5_c.t1
OG0009544	Ag042G4428000	CP10_g43562_DN3_SP0_c.t1
OG0009545	Ag039G4182100, Ag039G4182000	CP4_g24598_DN3_SP8_c.t1
OG0009546	Ag039G4189000	CP4_g24621_DN3_SP3_c.t1
OG0009547	Ag039G4193300	CP4_g24636_DN3_SP6_c.t1
OG0009548	Ag039G4194100	CP4_g24642_DN3_SP2_c.t1
OG0009549	Ag039G4195100	CP4_g24646_DN3_SP0_c.t1
OG0009550	Ag039G4196400	CP4_g24654_DN3_SP3_c.t1
OG0009551	Ag039G4201800	CP4_g24667_DN3_SP8_c.t1
OG0009552	Ag039G4201900	CP4_g24668_DN3_SP1_c.t1
OG0009553	Ag039G4207000	CP4_g24684_DN3_SP8_c.t1
OG0009554	Ag039G4207900	CP4_g24687_DN3_SP8_c.t1
OG0009555	Ag039G4212900	CP4_g24698_DN3_SP0_c.t1
OG0009556	Ag039G4217600	CP4_g24710_DN3_SP2_c.t1
OG0009557	Ag039G4218200	CP4_g24713_DN2_SP8_c.t1
OG0009558	Ag039G4225700	CP4_g24739_DN3_SP1_c.t1
OG0009560	Ag039G4226400	CP4_g24743_DN3_SP0_c.t1
OG0009561	Ag039G4226600	CP4_g24744_DN3_SP7_c.t1
OG0009562	Ag039G4233300	CP4_g24756_DN2_SP0_c.t1
OG0009563	Ag015G2188000, Ag039G4236000	CP3_g14613_DN3_SP0_c.t1
OG0009564	Ag039G4240600	CP4_g24771_DN3_SP5_c.t1
OG0009565	Ag039G4241000	CP4_g24773_DN3_SP0_c.t1
OG0009566	Ag039G4244100, Ag039G4244200	CP4_g24779_DN3_SP0_c.t1
OG0009567	Ag039G4250600	CP4_g24801_DN3_SP8_c.t1
OG0009568	Ag039G4254100	CP4_g24808_DN3_SP8_c.t1
OG0009569	Ag039G4263300	CP4_g24833_DN3_SP8_c.t1
OG0009570	Ag039G4267900	CP4_g24843_DN3_SP0_c.t1
OG0009571	Ag039G4268000, Ag039G4269100, Ag039G4269000	CP4_g24844_DN3_SP2_c.t1
OG0009572	Ag039G4270600	CP4_g24850_DN3_SP8_c.t1
OG0009573	Ag039G4271100	CP4_g24852_DN3_SP8_c.t1
OG0009574	Ag039G4271400	CP4_g24854_DN3_SP6_c.t1
OG0009575	Ag039G4274300	CP4_g24862_DN3_SP8_c.t1
OG0009576	Ag039G4274400	CP4_g24863_DN3_SP2_c.t1
OG0009577	Ag039G4279000, Ag039G4278900	CP4_g24874_DN3_SP0_c.t1
OG0009578	Ag039G4279400, Ag039G4279700, Ag039G4279800	CP4_g24875_DN3_SP0_c.t1
OG0009579	Ag039G4285700	CP4_g24891_DN3_SP5_c.t1
OG0009580	Ag039G4287800	CP4_g24901_DN3_SP3_c.t1
OG0009581	Ag039G4290500	CP4_g24914_DN3_SP8_c.t1
OG0009582	Ag039G4292200	CP4_g24921_DN3_SP3_c.t1
OG0009583	Ag039G4293200	CP4_g24927_DN3_SP8_c.t1
OG0009584	Ag039G4295800	CP13_g19679_DN3_SP1_c.t1
OG0009585	Ag039G4295900	CP4_g24941_DN3_SP5_c.t1
OG0009586	Ag039G4299400	CP4_g24950_DN2_SP0_c.t1
OG0009587	Ag039G4312800	CP4_g24992_DN3_SP0_c.t1
OG0009588	Ag039G4313200	CP4_g24996_DN3_SP0_c.t1
OG0009589	Ag039G4314200	CP4_g25001_DN3_SP5_c.t1
OG0009590	Ag039G4314700	CP13_g19602_DN3_SP0_c.t1
OG0009591	Ag039G4314900	CP4_g25004_DN3_SP8_c.t1
OG0009592	Ag039G4316400	CP20_g3891_DN2_SP5_c.t1
OG0009593	Ag039G4317100	CP4_g25015_DN3_SP8_c.t1
OG0009594	Ag039G4320800	CP4_g25027_DN3_SP8_c.t1
OG0009595	Ag039G4323100	CP4_g25035_DN3_SP6_c.t1
OG0009596	Ag039G4329600	CP4_g25049_DN3_SP5_c.t1
OG0009597	Ag039G4329800	CP4_g25050_DN3_SP8_c.t1
OG0009598	Ag066G5129500, Ag066G5129200	CP11_g31777_DN3_SP0_c.t1
OG0009599	Ag066G5131200	CP11_g31786_DN2_SP0_c.t1
OG0009600	Ag066G5140700	CP11_g31823_DN3_SP6_c.t1
OG0009601	Ag066G5142000	CP11_g31830_DN3_SP3_c.t1
OG0009602	Ag066G5145800	CP11_g31861_DN2_SP0_c.t1
OG0009603	Ag066G5149500	CP13_g19667_DN3_SP8_c.t1
OG0009604	Ag087G5426400, Ag066G5156000	CP11_g31878_DN3_SP3_c.t1
OG0009605	Ag021G2627000, Ag030G3126000	CP20_g4412_DN3_SP8_c.t1
OG0009606	Ag030G3133500	CP20_g4443_DN3_SP0_c.t1
OG0009607	Ag030G3135500	CP20_g4450_DN1_SP0_c.t1
OG0009608	Ag030G3136400	CP20_g4453_DN3_SP8_c.t1
OG0009609	Ag015G2178700	CP16_g54749_DN3_SP3_c.t1
OG0009610	Ag015G2179400	CP16_g54757_DN3_SP8_c.t1
OG0009612	Ag015G2184500	CP16_g54792_DN3_SP7_c.t1
OG0009613	Ag015G2186900	CP16_g54818_DN3_SP7_c.t1
OG0009614	Ag015G2187200	CP16_g54820_DN3_SP0_c.t1
OG0009615	Ag015G2199700	CP16_g54998_DN3_SP0_c.t1
OG0009616	Ag015G2200700	CP16_g55034_DN3_SP5_c.t1
OG0009617	Ag015G2201400	CP16_g55027_DN3_SP0_c.t1
OG0009618	Ag015G2204400	CP16_g55098_DN3_SP0_c.t1
OG0009619	Ag015G2204600	CP16_g55279_DN3_SP8_c.t1
OG0009620	Ag015G2207900	CP16_g55235_DN3_SP8_c.t1
OG0009621	Ag015G2215000	CP18_g12077_DN3_SP1_c.t1
OG0009622	Ag015G2215700	CP18_g12120_DN3_SP8_c.t1
OG0009623	Ag015G2218100	CP18_g12164_DN3_SP3_c.t1
OG0009624	Ag015G2219500	CP18_g11728_DN3_SP0_c.t1
OG0009625	Ag015G2233000	CP19_g18186_DN3_SP0_c.t1
OG0009626	Ag015G2239900	CP1_g40823_DN3_SP8_c.t1
OG0009627	Ag015G2247900	CP1_g39358_DN1_SP0_c.t1
OG0009628	Ag015G2248000	CP1_g39359_DN2_SP0_c.t1
OG0009629	Ag015G2252900	CP21_g10992_DN3_SP8_c.t1
OG0009630	Ag015G2258800	CP7_g44273_DN3_SP3_c.t1
OG0009631	Ag015G2262100	CP7_g44425_DN3_SP7_c.t1
OG0009632	Ag015G2262400	CP7_g44428_DN3_SP8_c.t1
OG0009633	Ag015G2265000	CP7_g44460_DN3_SP0_c.t1
OG0009634	Ag052G4864000, Ag015G2270800	CP7_g44515_DN3_SP8_c.t1, CP7_g44512_DN3_SP0_c.t1
OG0009635	Ag015G2274200, Ag052G4861100	CP7_g44537_DN3_SP0_c.t1
OG0009636	Ag021G2580800, Ag026G3002300, Ag026G3002900	CP20_g4119_DN3_SP8_c.t1
OG0009637	Ag026G3001600, Ag021G2581500	CP20_g4116_DN3_SP8_c.t1
OG0009638	Ag026G2996900, Ag021G2585200	CP14_g23203_DN3_SP3_c.t1
OG0009639	Ag021G2591100, Ag026G2994300	CP14_g23414_DN3_SP6_c.t1
OG0009640	Ag021G2603100	CP20_g4214_DN3_SP3_c.t1
OG0009641	Ag021G2605900	CP20_g4239_DN3_SP6_c.t1
OG0009642	Ag021G2606300	CP20_g4242_DN2_SP1_c.t1
OG0009643	Ag021G2606500	CP20_g4247_DN3_SP0_c.t1
OG0009643	Ag021G2625500	CP20_g4423_DN1_SP0_c.t1
OG0009644	Ag021G2608100	CP20_g4253_DN3_SP5_c.t1
OG0009645	Ag021G2625100	CP20_g4388_DN3_SP3_c.t1
OG0009646	Ag038G4148100	CP8_g54410_DN3_SP0_c.t1
OG0009647	Ag038G4148900	CP8_g54409_DN3_SP3_c.t1
OG0009648	Ag038G4154900	CP2_g48524_DN2_SP5_c.t1
OG0009649	Ag038G4155200	CP2_g48527_DN3_SP8_c.t1
OG0009650	Ag038G4156600	CP2_g48531_DN3_SP8_c.t1
OG0009651	Ag038G4158200	CP2_g48541_DN3_SP8_c.t1
OG0009652	Ag038G4159700	CP2_g48553_DN3_SP5_c.t1
OG0009653	Ag038G4163300	CP2_g48564_DN3_SP1_c.t1
OG0009654	Ag038G4165800	CP2_g48573_DN3_SP4_c.t1
OG0009655	Ag034G3720200, Ag038G4166300	CP9_g28132_DN1_SP0_c.t1
OG0009657	Ag038G4170000	CP2_g48596_DN3_SP0_c.t1
OG0009658	Ag038G4172000	CP2_g48605_DN3_SP3_c.t1
OG0009659	Ag038G4172200	CP2_g48607_DN3_SP8_c.t1
OG0009660	Ag038G4178600	CP2_g48646_DN3_SP8_c.t1
OG0009661	Ag088G5429600	CP10_g43527_DN3_SP4_c.t1
OG0009662	Ag088G5430300	CP10_g43523_DN3_SP6_c.t1
OG0009663	Ag088G5432900, Ag011G1214900	CP12_g31286_DN1_SP0_c.t1, CP10_g43520_DN3_SP0_c.t1
OG0009665	Ag088G5436500	CP12_g29861_DN2_SP0_c.t1
OG0009666	Ag088G5437800	CP12_g29853_DN3_SP8_c.t1
OG0009667	Ag088G5444100	CP12_g29816_DN3_SP0_c.t1
OG0009668	Ag089G5447700	CP3_g14803_DN3_SP8_c.t1
OG0009669	Ag089G5447800	CP3_g14804_DN3_SP8_c.t1
OG0009670	Ag089G5447900	CP3_g14805_DN3_SP4_c.t1
OG0009671	Ag003G0279100	CP4_g23924_DN3_SP8_c.t1
OG0009672	Ag003G0279300	CP10_g43590_DN3_SP8_c.t1
OG0009673	Ag003G0279700	CP4_g23927_DN3_SP7_c.t1
OG0009674	Ag003G0280100	CP4_g23929_DN3_SP8_c.t1
OG0009675	Ag003G0280400	CP4_g23933_DN3_SP8_c.t1
OG0009676	Ag003G0280600	CP4_g23935_DN3_SP1_c.t1
OG0009677	Ag003G0281300	CP4_g23941_DN3_SP0_c.t1
OG0009678	Ag003G0283100	CP4_g23955_DN2_SP0_c.t1
OG0009679	Ag003G0300400	CP4_g24046_DN2_SP0_c.t1
OG0009680	Ag003G0300600	CP4_g24048_DN3_SP8_c.t1
OG0009681	Ag003G0303300	CP4_g24055_DN3_SP0_c.t1
OG0009682	Ag003G0304700	CP4_g24068_DN3_SP0_c.t1
OG0009683	Ag003G0304800	CP5_g1295_DN3_SP8_c.t1
OG0009684	Ag003G0304900	CP4_g24069_DN2_SP0_c.t1
OG0009685	Ag003G0305000	CP4_g24071_DN3_SP3_c.t1
OG0009687	Ag003G0308800	CP1_g38983_DN3_SP8_c.t1
OG0009688	Ag003G0308900	CP4_g24096_DN3_SP0_c.t1
OG0009689	Ag003G0309700	CP4_g24100_DN3_SP8_c.t1
OG0009690	Ag003G0310600	CP4_g24106_DN3_SP0_c.t1
OG0009691	Ag003G0311400	CP4_g24114_DN2_SP0_c.t1
OG0009692	Ag003G0311900	CP4_g24120_DN3_SP8_c.t1
OG0009693	Ag003G0315700	CP4_g24149_DN3_SP6_c.t1
OG0009694	Ag003G0316700	CP4_g24151_DN3_SP5_c.t1
OG0009695	Ag003G0316900	CP4_g24152_DN3_SP0_c.t1
OG0009696	Ag003G0318600	CP4_g24161_DN3_SP5_c.t1
OG0009697	Ag003G0321000, Ag027G3056200	CP4_g24180_DN3_SP8_c.t1
OG0009698	Ag003G0321200	CP4_g24181_DN3_SP7_c.t1
OG0009699	Ag003G0322300	CP4_g24188_DN3_SP8_c.t1
OG0009700	Ag003G0324300	CP4_g24205_DN3_SP5_c.t1
OG0009701	Ag003G0324400	CP4_g24206_DN3_SP0_c.t1
OG0009702	Ag003G0325400	CP4_g24210_DN3_SP8_c.t1
OG0009703	Ag003G0326900	CP4_g24217_DN3_SP5_c.t1
OG0009704	Ag003G0328600	CP4_g24225_DN3_SP3_c.t1
OG0009705	Ag003G0328800	CP4_g24227_DN3_SP8_c.t1
OG0009706	Ag003G0336400	CP4_g24258_DN3_SP0_c.t1
OG0009707	Ag003G0342800	CP4_g24288_DN3_SP1_c.t1
OG0009708	Ag003G0347500	CP4_g24309_DN3_SP1_c.t1
OG0009709	Ag003G0348300	CP4_g24315_DN2_SP0_c.t1
OG0009710	Ag003G0353200	CP4_g24346_DN3_SP0_c.t1
OG0009711	Ag003G0362800	CP4_g24380_DN3_SP8_c.t1
OG0009712	Ag003G0365500	CP4_g24391_DN3_SP4_c.t1
OG0009713	Ag003G0366000	CP4_g24398_DN3_SP8_c.t1
OG0009714	Ag003G0366500	CP4_g24400_DN3_SP0_c.t1
OG0009715	Ag003G0370900	CP4_g24422_DN3_SP2_c.t1
OG0009716	Ag003G0371600	CP4_g24423_DN3_SP8_c.t1
OG0009717	Ag003G0373600	CP4_g24433_DN3_SP0_c.t1
OG0009718	Ag003G0374100	CP4_g24437_DN3_SP3_c.t1
OG0009719	Ag016G2309100, Ag003G0374600	CP13_g19830_DN3_SP0_c.t1
OG0009720	Ag003G0375600	CP4_g24447_DN3_SP8_c.t1
OG0009721	Ag003G0382000	CP4_g24468_DN3_SP7_c.t1
OG0009722	Ag003G0382100	CP4_g24469_DN3_SP0_c.t1
OG0009723	Ag003G0388200	CP4_g24485_DN2_SP0_c.t1
OG0009724	Ag003G0388300	CP4_g24486_DN3_SP3_c.t1
OG0009725	Ag003G0392200	CP4_g24491_DN3_SP0_c.t1
OG0009726	Ag003G0393400	CP4_g24493_DN3_SP1_c.t1
OG0009727	Ag003G0400000	CP4_g24550_DN3_SP7_c.t1
OG0009728	Ag003G0403500	CP4_g24541_DN3_SP8_c.t1
OG0009729	Ag003G0403900	CP4_g24537_DN3_SP2_c.t1
OG0009730	Ag003G0408900	CP4_g24573_DN3_SP3_c.t1
OG0009731	Ag037G4129500, Ag014G2122200, Ag014G2122100	CP12_g30286_DN3_SP2_c.t1, CP12_g30285_DN3_SP0_c.t1
OG0009732	Ag037G4139300, Ag016G2315700	CP13_g19791_DN3_SP8_c.t1
OG0009733	Ag014G1774300	CP11_g32436_DN3_SP0_c.t1, CP10_g42188_DN3_SP8_c.t1
OG0009734	Ag014G1777600	CP10_g42211_DN3_SP0_c.t1
OG0009735	Ag014G1781400	CP10_g42233_DN3_SP0_c.t1
OG0009736	Ag014G1782000, Ag014G1787800	CP10_g42236_DN3_SP4_c.t1
OG0009737	Ag014G1785100	CP10_g42249_DN3_SP4_c.t1
OG0009738	Ag014G1785700	CP10_g42254_DN3_SP8_c.t1
OG0009739	Ag014G1792000	CP10_g42276_DN3_SP0_c.t1
OG0009740	Ag014G1793100	CP10_g42286_DN1_SP0_c.t1
OG0009741	Ag014G1796400	CP10_g42308_DN3_SP2_c.t1
OG0009742	Ag014G1797200	CP10_g42314_DN3_SP7_c.t1
OG0009743	Ag014G1797400	CP10_g42316_DN3_SP8_c.t1
OG0009744	Ag014G1801000	CP10_g42335_DN3_SP4_c.t1
OG0009745	Ag014G1804300	CP10_g42349_DN3_SP5_c.t1
OG0009746	Ag014G1811800	CP10_g42393_DN3_SP2_c.t1
OG0009747	Ag014G1813400	CP10_g42405_DN3_SP1_c.t1
OG0009748	Ag014G1817400	CP10_g42425_DN3_SP6_c.t1
OG0009749	Ag014G1818300	CP10_g42433_DN3_SP8_c.t1
OG0009750	Ag014G1820000	CP10_g42443_DN3_SP0_c.t1
OG0009751	Ag014G1820200	CP10_g42444_DN3_SP8_c.t1
OG0009752	Ag014G1821400	CP10_g42451_DN3_SP3_c.t1
OG0009753	Ag014G1822200	CP10_g42454_DN3_SP8_c.t1
OG0009754	Ag014G1822500	CP10_g42457_DN3_SP6_c.t1
OG0009755	Ag014G1823600	CP10_g42461_DN3_SP8_c.t1
OG0009756	Ag014G1825700	CP10_g42476_DN3_SP8_c.t1
OG0009758	Ag014G1828700	CP10_g42494_DN3_SP0_c.t1
OG0009759	Ag014G1829800	CP10_g42504_DN3_SP0_c.t1
OG0009760	Ag014G1840200	CP10_g42557_DN3_SP0_c.t1
OG0009761	Ag014G1848700	CP10_g42608_DN3_SP7_c.t1
OG0009762	Ag014G1848900	CP10_g42610_DN3_SP1_c.t1
OG0009764	Ag014G1852400	CP10_g42627_DN3_SP8_c.t1
OG0009765	Ag014G1852500	CP10_g42628_DN3_SP0_c.t1
OG0009766	Ag014G1855500	CP10_g42644_DN3_SP8_c.t1
OG0009767	Ag014G1857300	CP10_g42658_DN3_SP1_c.t1
OG0009768	Ag014G1858600	CP10_g42671_DN3_SP7_c.t1
OG0009769	Ag014G1861600	CP10_g42687_DN3_SP3_c.t1
OG0009770	Ag014G1862700	CP19_g17952_DN3_SP6_c.t1
OG0009771	Ag014G1862800	CP10_g42695_DN3_SP0_c.t1
OG0009773	Ag014G1865500	CP10_g42716_DN3_SP4_c.t1
OG0009774	Ag014G1865800	CP10_g42719_DN3_SP0_c.t1
OG0009775	Ag014G1866700	CP10_g42727_DN3_SP1_c.t1
OG0009776	Ag014G1867800	CP10_g42738_DN3_SP8_c.t1
OG0009777	Ag014G1867900	CP10_g42739_DN3_SP5_c.t1
OG0009778	Ag014G1871100	CP10_g42744_DN3_SP0_c.t1
OG0009779	Ag014G1874100	CP10_g42763_DN3_SP0_c.t1
OG0009780	Ag014G1875300	CP10_g42775_DN3_SP8_c.t1
OG0009781	Ag014G1875500	CP10_g42777_DN3_SP8_c.t1
OG0009782	Ag014G1877100	CP10_g42788_DN3_SP8_c.t1
OG0009784	Ag014G1879200	CP10_g42805_DN3_SP8_c.t1
OG0009785	Ag014G1879300	CP10_g42806_DN3_SP8_c.t1
OG0009786	Ag014G1879600	CP10_g42807_DN3_SP2_c.t1
OG0009787	Ag014G1880300	CP5_g1218_DN1_SP1_c.t1
OG0009788	Ag014G1880600	CP10_g42813_DN3_SP7_c.t1
OG0009789	Ag014G1880900	CP10_g42816_DN3_SP2_c.t1
OG0009790	Ag014G1882300, Ag014G1881900	CP10_g42825_DN3_SP8_c.t1
OG0009792	Ag014G1888800, Ag014G1890000	CP10_g42879_DN3_SP0_c.t1, CP4_g24070_DN3_SP0_c.t1
OG0009793	Ag014G1892500	CP10_g42893_DN1_SP0_c.t1
OG0009794	Ag014G1899600, Ag014G1893900	CP10_g42899_DN3_SP0_c.t1
OG0009795	Ag014G1896900	CP10_g42904_DN3_SP0_c.t1
OG0009797	Ag014G1906100	CP10_g42964_DN3_SP8_c.t1
OG0009798	Ag014G1907600	CP10_g42974_DN3_SP2_c.t1
OG0009799	Ag014G1907700, Ag014G1907900, Ag011G1109700	CP10_g42975_DN3_SP2_c.t1
OG0009800	Ag014G1910100	CP10_g42994_DN3_SP8_c.t1
OG0009801	Ag014G1913800	CP10_g43014_DN3_SP8_c.t1
OG0009802	Ag014G1914700	CP10_g43020_DN3_SP0_c.t1
OG0009803	Ag014G1918500	CP10_g43024_DN3_SP0_c.t1
OG0009804	Ag014G1919900	CP10_g43033_DN3_SP0_c.t1
OG0009805	Ag014G1922500	CP10_g43054_DN3_SP0_c.t1
OG0009806	Ag014G1924700	CP10_g43063_DN3_SP0_c.t1
OG0009807	Ag014G1925700	CP10_g43072_DN3_SP0_c.t1
OG0009808	Ag014G1933900	CP10_g43102_DN3_SP8_c.t1
OG0009809	Ag014G1935500	CP10_g43108_DN3_SP8_c.t1
OG0009810	Ag014G1942200, Ag014G1941200	CP10_g43149_DN2_SP0_c.t1
OG0009811	Ag014G1942000	CP10_g43158_DN3_SP8_c.t1
OG0009812	Ag014G1943200	CP10_g43161_DN3_SP8_c.t1
OG0009813	Ag014G1944100	CP10_g43170_DN3_SP7_c.t1
OG0009814	Ag014G1945900	CP10_g43181_DN3_SP8_c.t1
OG0009815	Ag014G1946400	CP10_g43186_DN3_SP8_c.t1
OG0009816	Ag014G1947800	CP10_g43193_DN3_SP8_c.t1
OG0009817	Ag014G1948600	CP10_g43197_DN3_SP8_c.t1
OG0009818	Ag014G1950800	CP10_g43212_DN3_SP2_c.t1
OG0009819	Ag014G1951700	CP20_g4165_DN3_SP0_c.t1
OG0009820	Ag014G1954200	CP10_g43229_DN3_SP7_c.t1
OG0009821	Ag014G1955200	CP10_g43238_DN3_SP7_c.t1
OG0009822	Ag014G1955400	CP10_g43240_DN3_SP0_c.t1
OG0009823	Ag014G1958300	CP10_g43256_DN3_SP0_c.t1
OG0009824	Ag014G1959800	CP10_g43262_DN3_SP8_c.t1
OG0009825	Ag014G1960000	CP10_g43264_DN3_SP6_c.t1
OG0009826	Ag014G1960100	CP10_g43265_DN3_SP8_c.t1
OG0009827	Ag014G1962500	CP10_g43282_DN3_SP0_c.t1
OG0009828	Ag014G1963000	CP10_g43288_DN3_SP8_c.t1
OG0009829	Ag014G1964700	CP10_g43299_DN2_SP0_c.t1
OG0009830	Ag014G1968300	CP10_g43318_DN3_SP1_c.t1
OG0009831	Ag014G1969300	CP10_g43325_DN3_SP7_c.t1
OG0009832	Ag014G1973100	CP10_g43335_DN3_SP4_c.t1
OG0009833	Ag014G1973300	CP10_g43336_DN3_SP8_c.t1
OG0009834	Ag014G1980900	CP10_g43375_DN3_SP8_c.t1
OG0009835	Ag014G1988700	CP10_g43395_DN3_SP0_c.t1
OG0009837	Ag014G1990300	CP10_g43401_DN1_SP1_c.t1
OG0009838	Ag014G1990500	CP10_g43402_DN3_SP8_c.t1
OG0009839	Ag014G1991500	CP22_g17391_DN3_SP3_c.t1
OG0009840	Ag014G1992400	CP10_g43410_DN3_SP8_c.t1
OG0009841	Ag014G1993400	CP10_g43420_DN3_SP7_c.t1
OG0009842	Ag014G1999100	CP10_g43442_DN3_SP2_c.t1
OG0009843	Ag014G2005200	CP10_g43478_DN3_SP1_c.t1
OG0009844	Ag014G2005300	CP10_g43479_DN3_SP0_c.t1
OG0009845	Ag014G2006000	CP19_g17963_DN3_SP0_c.t1
OG0009846	Ag014G2007000	CP10_g43492_DN3_SP8_c.t1
OG0009847	Ag014G2007100	CP10_g43493_DN3_SP2_c.t1
OG0009848	Ag014G2008100	CP10_g43496_DN3_SP0_c.t1
OG0009849	Ag014G2010100	CP10_g43508_DN3_SP0_c.t1
OG0009850	Ag014G2016900	CP12_g29896_DN3_SP7_c.t1
OG0009851	Ag014G2021500	CP12_g29928_DN3_SP8_c.t1
OG0009852	Ag014G2026800	CP12_g29965_DN3_SP1_c.t1
OG0009853	Ag014G2027300	CP12_g29967_DN3_SP8_c.t1
OG0009854	Ag014G2027500	CP12_g29969_DN3_SP5_c.t1
OG0009855	Ag014G2028000	CP12_g29974_DN3_SP0_c.t1
OG0009856	Ag014G2029900	CP12_g29985_DN3_SP0_c.t1
OG0009858	Ag014G2042600	CP12_g30029_DN3_SP5_c.t1
OG0009859	Ag014G2042700	CP12_g30030_DN3_SP8_c.t1
OG0009860	Ag014G2087800, Ag014G2050800	CP12_g30063_DN3_SP7_c.t1
OG0009862	Ag014G2065600	CP12_g30116_DN3_SP8_c.t1
OG0009863	Ag014G2069500	CP12_g30124_DN3_SP8_c.t1
OG0009864	Ag014G2071400	CP12_g30142_DN3_SP4_c.t1
OG0009866	Ag014G2079000, Ag014G2078500	CP12_g30163_DN3_SP0_c.t1
OG0009867	Ag014G2079700	CP12_g30167_DN3_SP8_c.t1
OG0009868	Ag014G2080900	CP13_g19576_DN3_SP7_c.t1
OG0009869	Ag014G2083700	CP12_g30174_DN3_SP6_c.t1
OG0009870	Ag014G2084100	CP12_g30180_DN3_SP0_c.t1
OG0009872	Ag014G2091400	CP12_g30193_DN3_SP0_c.t1
