Orthogroup	Alyssum_gmelinii	Brassica_oleracea
OG0006691	Ag038G4169900	XP_013618207.1, XP_013608823.1, XP_013594985.1
OG0006692	Ag038G4171100, Ag014G1832600	XP_013616688.1, XP_013606725.1
OG0006693	Ag038G4172800	XP_013612938.1, XP_013593104.1
OG0006694	Ag038G4174100	XP_013610577.1, XP_013599011.1
OG0006695	Ag096G5472400, Ag096G5472500, Ag088G5426800	XP_013607624.1, XP_013596963.1
OG0006696	Ag088G5434000	XP_013606386.1, XP_013593709.1, XP_013600548.1
OG0006697	Ag088G5436900	XP_013595966.1, XP_013608868.1
OG0006698	Ag088G5437000	XP_013608607.1, XP_013593105.1
OG0006699	Ag088G5439800	XP_013587841.1
OG0006700	Ag003G0302200	XP_013633906.1, XP_013631726.1
OG0006701	Ag003G0303500	XP_013636782.1
OG0006702	Ag003G0303600	XP_013631610.1, XP_013621963.1, XP_013633551.1
OG0006703	Ag003G0306800	XP_013637136.1, XP_013626447.1
OG0006704	Ag003G0308100	XP_013627004.1, XP_013634948.1
OG0006705	Ag003G0309800	XP_013625395.1, XP_013614730.1
OG0006706	Ag003G0312200	XP_013633593.1, XP_013631890.1
OG0006707	Ag003G0314300	XP_013636404.1, XP_013635227.1
OG0006708	Ag003G0317600	XP_013632041.1, XP_013628909.1
OG0006709	Ag003G0317800	XP_013622463.1, XP_013596105.1, XP_013631253.1
OG0006710	Ag003G0321900	XP_013634415.1
OG0006711	Ag003G0325000	XP_013623642.1, XP_013634923.1, XP_013631901.1
OG0006712	Ag003G0328200, Ag003G0328500	XP_013621967.1, XP_013632158.1
OG0006713	Ag003G0329400	XP_013637574.1, XP_013637218.1
OG0006714	Ag003G0329700	XP_013634052.1, XP_013626007.1, XP_013634433.1
OG0006715	Ag003G0335200	XP_013627332.1, XP_013634634.1, XP_013635084.1
OG0006716	Ag003G0345000	XP_013627944.1, XP_013635433.1, XP_013635567.1, XP_013635381.1
OG0006717	Ag003G0350200	XP_013628876.1, XP_013631534.1
OG0006718	Ag003G0355700	XP_013636821.1, XP_013629970.1
OG0006719	Ag003G0357400	XP_013636590.1, XP_013637104.1, XP_013628496.1
OG0006720	Ag003G0358200	XP_013628501.1
OG0006721	Ag003G0358400	XP_013626883.1, XP_013634671.1
OG0006722	Ag003G0365800	XP_013634241.1, XP_013633605.1, XP_013622191.1
OG0006723	Ag003G0369000	XP_013626201.1
OG0006724	Ag003G0375400	XP_013632120.1, XP_013631687.1
OG0006725	Ag003G0384400	XP_013631156.1, XP_013630259.1
OG0006726	Ag003G0390900	XP_013634765.1
OG0006727	Ag003G0393800	XP_013632174.1, XP_013633734.1
OG0006728	Ag003G0408500	XP_013621817.1, XP_013635205.1, XP_013634896.1
OG0006729	Ag003G0411200	XP_013637379.1, XP_013629510.1
OG0006730	Ag003G0415900	XP_013634228.1, XP_013622285.1, XP_013634086.1
OG0006731	Ag003G0416300	XP_013634674.1, XP_013623211.1
OG0006732	Ag016G2317300, Ag037G4136800	XP_013594262.1, XP_013606569.1, XP_013618226.1
OG0006733	Ag011G1196600, Ag011G1199000, Ag037G4137200	XP_013628818.1, XP_013617739.1
OG0006734	Ag014G1774400	XP_013585999.1, XP_013628531.1
OG0006735	Ag014G1776300	XP_013612054.1, XP_013620914.1
OG0006736	Ag014G1781300	XP_013628902.1, XP_013634627.1
OG0006737	Ag014G1786600	XP_013633294.1, XP_013630062.1
OG0006738	Ag014G1792100	XP_013622559.1, XP_013584977.1
OG0006739	Ag018G2451500, Ag014G1792300	XP_013584985.1, XP_013626422.1
OG0006741	Ag014G1800200, Ag014G1799400	XP_013630743.1, XP_013586899.1
OG0006742	Ag014G1805600	XP_013637778.1, XP_013625244.1
OG0006743	Ag014G1807700	XP_013586547.1, XP_013637947.1, XP_013630487.1
OG0006744	Ag014G1809000	XP_013612246.1, XP_013622859.1
OG0006745	Ag014G1818000	XP_013622086.1, XP_013587401.1
OG0006746	Ag014G1832200	XP_013588533.1, XP_013583696.1
OG0006747	Ag014G1832500	XP_013584377.1, XP_013586202.1
OG0006748	Ag014G1837200	XP_013584404.1, XP_013608639.1
OG0006749	Ag014G1837900	XP_013638598.1, XP_013630781.1
OG0006750	Ag014G1838400	XP_013595328.1, XP_013637735.1, XP_013623142.1
OG0006751	Ag014G1847900	XP_013584710.1
OG0006752	Ag014G1848000	XP_013583351.1, XP_013638755.1
OG0006753	Ag014G1861500	XP_013622977.1, XP_013583711.1
OG0006754	Ag014G1862400	XP_013638899.1, XP_013618634.1, XP_013627543.1
OG0006755	Ag014G1867400	XP_013593503.1, XP_013627539.1
OG0006756	Ag014G1868000	XP_013587238.1, XP_013622282.1
OG0006757	Ag014G1868100	XP_013629858.1
OG0006758	Ag014G1871400	XP_013583586.1
OG0006759	Ag014G1872200	XP_013585387.1, XP_013624148.1, XP_013623017.1
OG0006760	Ag014G1873500	XP_013583897.1, XP_013626406.1
OG0006761	Ag014G1874900	XP_013587655.1
OG0006762	Ag014G1876900	XP_013639383.1, XP_013584589.1
OG0006763	Ag014G1877300	XP_013618780.1, XP_013587146.1
OG0006764	Ag014G1877500	XP_013587147.1, XP_013628957.1, XP_013619033.1
OG0006765	Ag014G1884900	XP_013617186.1, XP_013629912.1
OG0006766	Ag014G1887000	XP_013584078.1
OG0006767	Ag014G1888200	XP_013587363.1, XP_013625744.1
OG0006768	Ag014G1888400	XP_013634920.1, XP_013586118.1
OG0006769	Ag014G1893200	XP_013594322.1, XP_013627627.1
OG0006770	Ag014G1907000	XP_013583548.1, XP_013625871.1
OG0006771	Ag014G1934100, Ag014G1911800	XP_013585870.1, XP_013616281.1
OG0006772	Ag014G1924300	XP_013583911.1, XP_013637291.1
OG0006773	Ag014G1925400	XP_013587545.1, XP_013587237.1
OG0006774	Ag014G1925500	XP_013587544.1
OG0006775	Ag014G1933700	XP_013617403.1, XP_013587090.1
OG0006776	Ag014G1938000	XP_013585715.1, XP_013586544.1, XP_013628152.1
OG0006777	Ag014G1938100	XP_013585714.1, XP_013628144.1
OG0006778	Ag014G1938500	XP_013594801.1, XP_013585712.1
OG0006779	Ag014G1939700	XP_013626950.1, XP_013639028.1
OG0006780	Ag014G1939800	XP_013637659.1, XP_013625392.1
OG0006781	Ag014G1946000	XP_013586142.1
OG0006782	Ag014G1950200	XP_013583996.1
OG0006783	Ag014G1953100	XP_013586038.1, XP_013617148.1
OG0006784	Ag014G1954400	XP_013585190.1
OG0006785	Ag014G1956900	XP_013627414.1, XP_013611181.1, XP_013585182.1
OG0006786	Ag014G1958400	XP_013628244.1, XP_013638803.1
OG0006788	Ag014G1971800, Ag014G1966100	XP_013587246.1, XP_013610829.1, XP_013627973.1
OG0006789	Ag014G1972900	XP_013620690.1, XP_013638908.1
OG0006790	Ag014G1976900, Ag002G0214200	XP_013637862.1, XP_013621951.1
OG0006792	Ag014G1987400, Ag014G1986700	XP_013625309.1, XP_013585112.1
OG0006793	Ag014G1987700, Ag014G2020000	XP_013610606.1, XP_013625313.1
OG0006794	Ag014G1993700	XP_013587670.1, XP_013623026.1
OG0006795	Ag014G1996500	XP_013622621.1, XP_013586088.1
OG0006796	Ag014G1999400	XP_013583975.1, XP_013583372.1
OG0006797	Ag014G2002000	XP_013610979.1, XP_013628450.1
OG0006798	Ag014G2006200	XP_013586661.1, XP_013636589.1
OG0006799	Ag014G2010700	XP_013627477.1, XP_013585035.1
OG0006800	Ag014G2014300	XP_013637924.1, XP_013592115.1
OG0006801	Ag014G2021600	XP_013628682.1, XP_013587373.1
OG0006802	Ag014G2022300	XP_013629188.1, XP_013609945.1
OG0006803	Ag014G2027900	XP_013617085.1, XP_013586917.1
OG0006804	Ag014G2029200	XP_013609686.1, XP_013587106.1
OG0006805	Ag034G3695600, Ag014G2043400	XP_013604526.1, XP_013585845.1
OG0006806	Ag014G2048500	XP_013620062.1, XP_013638302.1
OG0006807	Ag014G2050700	XP_013609422.1, XP_013586853.1
OG0006808	Ag014G2057200	XP_013613835.1, XP_013583744.1
OG0006809	Ag014G2060900	XP_013627419.1, XP_013584603.1
OG0006810	Ag014G2061700	XP_013598195.1, XP_013620603.1
OG0006811	Ag014G2061900	XP_013626516.1
OG0006812	Ag014G2062000	XP_013638783.1, XP_013609341.1, XP_013609264.1
OG0006813	Ag014G2064900	XP_013584400.1, XP_013587335.1
OG0006814	Ag014G2069200	XP_013616476.1
OG0006815	Ag014G2074400	XP_013583977.1, XP_013583266.1, XP_013635879.1
OG0006816	Ag014G2077200, Ag014G2077100	XP_013608899.1, XP_013584935.1, XP_013636015.1
OG0006817	Ag014G2083900	XP_013628782.1, XP_013589211.1, XP_013614989.1
OG0006818	Ag014G2084600	XP_013608634.1, XP_013638126.1
OG0006819	Ag014G2093900	XP_013602074.1, XP_013638707.1
OG0006820	Ag014G2098800	XP_013637928.1, XP_013630446.1
OG0006821	Ag014G2103600, Ag034G3954900	XP_013605387.1, XP_013587096.1
OG0006822	Ag014G2143000	XP_013614427.1, XP_013611277.1
OG0006823	Ag014G2144000	XP_013623391.1, XP_013638438.1
OG0006824	Ag014G2153400	XP_013632589.1, XP_013627985.1, XP_013585025.1
OG0006825	Ag014G2158200	XP_013629828.1
OG0006826	Ag014G2162700	XP_013622067.1, XP_013637836.1, XP_013584062.1
OG0006827	Ag014G2162800	XP_013586675.1, XP_013622066.1
OG0006828	Ag014G2168800, Ag027G3072300	XP_013587234.1, XP_013608124.1
OG0006829	Ag027G3070600, Ag014G2170600	XP_013587298.1
OG0006830	Ag014G2173200, Ag027G3068300	XP_013607949.1, XP_013638861.1
OG0006831	Ag027G3065600, Ag014G2175200	XP_013607942.1, XP_013638229.1
OG0006832	Ag034G3777900, Ag026G3003100	XP_013600924.1, XP_013637914.1
OG0006833	Ag061G5031400	XP_013631168.1, XP_013588046.1
OG0006834	Ag061G5041900	XP_013635066.1, XP_013634999.1
OG0006835	Ag061G5049600	XP_013594375.1, XP_013597667.1, XP_013609577.1
OG0006836	Ag061G5050600	XP_013611946.1, XP_013597775.1, XP_013601654.1, XP_013620891.1
OG0006837	Ag027G3005800, Ag064G5101200	XP_013598769.1, XP_013606721.1
OG0006838	Ag027G3030600	XP_013614599.1, XP_013584433.1
OG0006839	Ag027G3040200, Ag027G3038600	XP_013587227.1
OG0006840	Ag027G3058200	XP_013584095.1, XP_013583854.1
OG0006841	Ag068G5231100	XP_013626237.1, XP_013597452.1, XP_013638191.1
OG0006842	Ag068G5232200	XP_013597451.1, XP_013586346.1
OG0006843	Ag036G4112700	XP_013589940.1, XP_013620345.1
OG0006844	Ag036G4113100	XP_013588270.1, XP_013614528.1
OG0006845	Ag060G5003600, Ag060G5004400	XP_013622669.1, XP_013612870.1
OG0006846	Ag060G5005300	XP_013630003.1, XP_013612526.1
OG0006847	Ag060G5010200	XP_013616842.1, XP_013605988.1
OG0006848	Ag060G5014300	XP_013625819.1, XP_013616847.1, XP_013609062.1
OG0006849	Ag043G4437600	XP_013620590.1
OG0006850	Ag043G4453600	XP_013597857.1, XP_013615999.1
OG0006851	Ag043G4458100	XP_013598268.1, XP_013612670.1, XP_013621089.1
OG0006852	Ag017G2405400	XP_013593998.1, XP_013637314.1
OG0006853	Ag017G2413200	XP_013603710.1
OG0006854	Ag017G2414900	XP_013605560.1, XP_013632026.1
OG0006855	Ag017G2415900	XP_013600832.1, XP_013633786.1
OG0006856	Ag017G2416100	XP_013636098.1, XP_013602936.1
OG0006857	Ag017G2416300	XP_013598320.1, XP_013614178.1, XP_013599560.1
OG0006858	Ag017G2430200	XP_013602299.1, XP_013592085.1
OG0006859	Ag017G2431800	XP_013599861.1, XP_013599221.1, XP_013618003.1
OG0006860	Ag017G2433700	XP_013604422.1
OG0006861	Ag017G2433900	XP_013595330.1, XP_013603216.1, XP_013617889.1
OG0006862	Ag034G3656100	XP_013584685.1, XP_013627208.1
OG0006863	Ag034G3656600	XP_013586791.1
OG0006863	Ag034G3656500	XP_013624944.1
OG0006865	Ag034G3663300	XP_013638062.1, XP_013602107.1
OG0006866	Ag034G3667000	XP_013638398.1
OG0006867	Ag034G3668800	XP_013602195.1, XP_013625766.1, XP_013632394.1
OG0006868	Ag034G3675600	XP_013584788.1, XP_013602889.1
OG0006869	Ag034G3676100	XP_013600962.1, XP_013603061.1
OG0006870	Ag034G3677500	XP_013584635.1, XP_013603236.1, XP_013600929.1
OG0006871	Ag034G3690900	XP_013603097.1, XP_013584177.1
OG0006872	Ag034G3696400	XP_013600976.1, XP_013587165.1
OG0006873	Ag034G3697700	XP_013629832.1, XP_013596611.1
OG0006874	Ag034G3700200	XP_013602348.1, XP_013583980.1
OG0006875	Ag034G3701700	XP_013604065.1
OG0006876	Ag034G3703100	XP_013638521.1
OG0006877	Ag034G3705000	XP_013613815.1, XP_013629952.1
OG0006878	Ag034G3705500	XP_013605323.1, XP_013590787.1
OG0006879	Ag034G3707800	XP_013586837.1, XP_013605558.1
OG0006880	Ag034G3711000	XP_013583672.1, XP_013600777.1
OG0006881	Ag034G3716900	XP_013602476.1
OG0006882	Ag034G3723700	XP_013602452.1, XP_013584065.1
OG0006883	Ag034G3723900	XP_013605894.1, XP_013584037.1
OG0006884	Ag034G3728200	XP_013604652.1, XP_013585925.1
OG0006885	Ag034G3729000	XP_013585787.1, XP_013602213.1
OG0006886	Ag034G3731800	XP_013583537.1, XP_013602657.1
OG0006887	Ag034G3732900	XP_013586185.1, XP_013604592.1
OG0006888	Ag034G3733200	XP_013603268.1, XP_013603019.1, XP_013584752.1
OG0006889	Ag034G3741100	XP_013603037.1, XP_013599458.1
OG0006890	Ag034G3751400	XP_013615681.1, XP_013584892.1, XP_013585211.1
OG0006891	Ag034G3753300	XP_013602042.1, XP_013600030.1
OG0006892	Ag034G3754200	XP_013587539.1, XP_013599634.1
OG0006893	Ag034G3755400	XP_013601993.1, XP_013586962.1
OG0006894	Ag034G3756900	XP_013586152.1, XP_013600329.1
OG0006895	Ag034G3760700	XP_013605036.1, XP_013585596.1
OG0006896	Ag034G3762000	XP_013605061.1, XP_013600281.1
OG0006897	Ag034G3762900	XP_013604826.1
OG0006898	Ag034G3764600	XP_013638317.1, XP_013603371.1
OG0006899	Ag034G3768800	XP_013604206.1, XP_013585593.1
OG0006900	Ag034G3776200	XP_013585675.1, XP_013602369.1
OG0006901	Ag034G3779900	XP_013637826.1, XP_013601858.1
OG0006902	Ag034G3782300	XP_013583758.1, XP_013603632.1, XP_013596878.1, XP_013601942.1
OG0006903	Ag034G3787800	XP_013585673.1
OG0006904	Ag034G3789200	XP_013600366.1, XP_013638094.1
OG0006905	Ag034G3794700	XP_013603381.1, XP_013585039.1
OG0006906	Ag034G3798700	XP_013604045.1, XP_013585167.1
OG0006907	Ag034G3801300	XP_013601440.1, XP_013583501.1
OG0006908	Ag034G3801600	XP_013600778.1, XP_013601930.1
OG0006909	Ag034G3801900, Ag034G3802000, Ag034G3802100	XP_013583512.1
OG0006910	Ag034G3803200	XP_013601928.1, XP_013583500.1
OG0006911	Ag034G3804000	XP_013601947.1
OG0006912	Ag034G3810000	XP_013601451.1, XP_013602661.1, XP_013600349.1
OG0006913	Ag034G3811200	XP_013604106.1, XP_013585395.1
OG0006914	Ag034G3813400	XP_013605104.1, XP_013583840.1
OG0006915	Ag034G3813600, Ag034G3813700	XP_013599967.1, XP_013603819.1
OG0006916	Ag034G3819900	XP_013600105.1, XP_013604386.1
OG0006917	Ag034G3821500	XP_013602769.1, XP_013584293.1
OG0006918	Ag034G3823200	XP_013599933.1, XP_013583874.1
OG0006919	Ag019G2539500, Ag034G3825700, Ag019G2513800, Ag034G4018400, Ag034G4018100	XP_013606689.1
OG0006920	Ag034G3827200	XP_013603319.1
OG0006921	Ag034G3834800	XP_013601054.1, XP_013602950.1
OG0006922	Ag034G3835400	XP_013601051.1, XP_013583602.1, XP_013585765.1
OG0006923	Ag034G3847500	XP_013639051.1, XP_013602674.1
OG0006924	Ag034G3851100	XP_013599695.1, XP_013599899.1
OG0006925	Ag034G3851300	XP_013584466.1
OG0006926	Ag034G3853400	XP_013600595.1, XP_013604490.1, XP_013587047.1
OG0006927	Ag034G3862400	XP_013604846.1, XP_013586392.1
OG0006928	Ag034G3866200	XP_013602782.1, XP_013637773.1
OG0006929	Ag034G3871300	XP_013639225.1, XP_013585196.1, XP_013615245.1
OG0006930	Ag034G3871400	XP_013604415.1, XP_013638631.1
OG0006931	Ag034G3879100	XP_013585093.1, XP_013602400.1
OG0006932	Ag034G3881000	XP_013638344.1, XP_013602799.1
OG0006933	Ag034G3882700	XP_013603430.1, XP_013603368.1, XP_013584671.1
OG0006934	Ag034G3883600	XP_013601487.1, XP_013602543.1
OG0006935	Ag034G3890000	XP_013602005.1, XP_013604530.1
OG0006936	Ag034G3891300	XP_013586237.1, XP_013605860.1
OG0006937	Ag034G3896800	XP_013585954.1
OG0006938	Ag034G3898900	XP_013599648.1, XP_013604597.1
OG0006939	Ag034G3905300	XP_013613454.1, XP_013606424.1
OG0006941	Ag034G3908100	XP_013638179.1
OG0006942	Ag034G3915300	XP_013603014.1, XP_013583715.1, XP_013603065.1
OG0006943	Ag034G3920500	XP_013603768.1, XP_013605917.1
OG0006944	Ag034G3928300	XP_013600319.1, XP_013638435.1
OG0006945	Ag034G3929100	XP_013600681.1
OG0006946	Ag034G3932200, Ag034G3932300	XP_013619973.1
OG0006947	Ag034G3933000	XP_013613980.1, XP_013599887.1
OG0006948	Ag034G3933500	XP_013605931.1, XP_013613973.1
OG0006949	Ag034G3935100	XP_013603727.1, XP_013603420.1
OG0006950	Ag034G3942700	XP_013583795.1
OG0006951	Ag034G3944700	XP_013586527.1, XP_013600166.1
OG0006952	Ag034G3948000	XP_013602073.1, XP_013638867.1
OG0006953	Ag034G3955300	XP_013605255.1, XP_013600853.1, XP_013584426.1
OG0006954	Ag034G3961000	XP_013586633.1, XP_013605108.1
OG0006955	Ag034G3964500	XP_013585944.1, XP_013595940.1
OG0006956	Ag034G3964900	XP_013586512.1
OG0006957	Ag034G3976300, Ag034G3976500, Ag034G3976600	XP_013603407.1, XP_013615075.1
OG0006958	Ag034G3984700	XP_013586031.1, XP_013597487.1, XP_013604512.1
OG0006959	Ag034G3988700	XP_013584211.1, XP_013615152.1
OG0006960	Ag034G3990300	XP_013602660.1, XP_013595825.1
OG0006961	Ag034G3995300	XP_013596067.1, XP_013602778.1, XP_013584538.1
OG0006962	Ag034G4002000	XP_013587107.1
OG0006963	Ag034G4003800	XP_013638384.1
OG0006964	Ag034G4010800	XP_013595426.1, XP_013602520.1, XP_013584026.1
OG0006965	Ag034G4011100	XP_013603642.1, XP_013638141.1
OG0006966	Ag034G4011500	XP_013597070.1, XP_013603645.1, XP_013584119.1
OG0006967	Ag034G4014200	XP_013603581.1, XP_013597244.1, XP_013584890.1
OG0006968	Ag034G4015500, Ag025G2927700	XP_013598951.1, XP_013621532.1
OG0006969	Ag034G4027000	XP_013622804.1, XP_013587714.1, XP_013639202.1
OG0006970	Ag034G4041500	XP_013589845.1
OG0006971	Ag034G4047300	XP_013592825.1
OG0006972	Ag034G4052400	XP_013591627.1, XP_013620450.1
OG0006973	Ag034G4073000	XP_013591016.1, XP_013619392.1, XP_013590545.1
OG0006974	Ag052G4849400	XP_013594253.1, XP_013603291.1, XP_013623383.1
OG0006975	Ag052G4850500	XP_013596094.1, XP_013591827.1
OG0006976	Ag011G1176400	XP_013594548.1, XP_013597268.1
OG0006977	Ag002G0158000	XP_013613894.1, XP_013608699.1
OG0006978	Ag002G0161600, Ag002G0162100	XP_013609898.1
OG0006979	Ag002G0180600	XP_013610475.1, XP_013635339.1, XP_013610181.1
OG0006980	Ag002G0185400	XP_013637406.1, XP_013611428.1
OG0006981	Ag002G0198200	XP_013583687.1, XP_013612821.1
OG0006982	Ag002G0202400	XP_013600405.1
OG0006983	Ag010G0984300, Ag002G0214000	XP_013593175.1, XP_013637967.1
OG0006984	Ag002G0217900	XP_013609456.1, XP_013586239.1
OG0006985	Ag002G0219700	XP_013623245.1
OG0006986	Ag002G0256200	XP_013605075.1, XP_013611047.1
OG0006987	Ag024G2863300	XP_013611718.1, XP_013612333.1
OG0006988	Ag024G2867900	XP_013606972.1
OG0006989	Ag024G2898400	XP_013608611.1, XP_013608610.1, XP_013607671.1
OG0006990	Ag024G2898500, Ag024G2898600	XP_013592244.1, XP_013592344.1
OG0006991	Ag016G2294300	XP_013617687.1, XP_013596941.1
OG0006992	Ag016G2298900	XP_013606636.1, XP_013616028.1, XP_013595432.1
OG0006993	Ag016G2309200	XP_013598766.1, XP_013616391.1
OG0006994	Ag016G2332400	XP_013607197.1, XP_013616537.1, XP_013598228.1
OG0006995	Ag016G2333400	XP_013611132.1, XP_013620411.1
OG0006996	Ag016G2335200	XP_013620712.1, XP_013598123.1
OG0006997	Ag016G2345300	XP_013593085.1
OG0006998	Ag016G2376200	XP_013613053.1, XP_013622914.1
OG0006999	Ag065G5121900	XP_013600254.1, XP_013630725.1
OG0007000	Ag065G5123600	XP_013595346.1, XP_013637426.1
OG0007001	Ag025G2921500	XP_013585074.1, XP_013603721.1
OG0007002	Ag025G2926000	XP_013599936.1
OG0007003	Ag072G5252000	XP_013616056.1, XP_013592293.1
OG0007004	Ag072G5253100	XP_013588412.1, XP_013592294.1
OG0007005	Ag072G5255300	XP_013591658.1, XP_013616410.1, XP_013589736.1
OG0007006	Ag011G1029100	XP_013630517.1, XP_013604089.1
OG0007007	Ag011G1035500	XP_013592919.1, XP_013622401.1
OG0007008	Ag011G1041200	XP_013621880.1, XP_013599169.1, XP_013617665.1
OG0007009	Ag011G1046000	XP_013599253.1, XP_013628354.1, XP_013597742.1
OG0007010	Ag011G1046200	XP_013583309.1, XP_013596554.1, XP_013626266.1
OG0007011	Ag011G1063900	XP_013626908.1
OG0007012	Ag011G1071000	XP_013593591.1, XP_013635747.1
OG0007013	Ag011G1075100	XP_013619798.1, XP_013592941.1
OG0007014	Ag011G1078900	XP_013622063.1, XP_013627200.1
OG0007015	Ag011G1082200	XP_013628222.1, XP_013583356.1
OG0007016	Ag011G1091100	XP_013604871.1, XP_013621706.1
OG0007017	Ag011G1094200	XP_013601841.1
OG0007018	Ag011G1094300	XP_013593037.1, XP_013630452.1
OG0007019	Ag011G1102400	XP_013599286.1
OG0007021	Ag011G1116000	XP_013621762.1, XP_013597625.1
OG0007022	Ag011G1118900	XP_013597329.1, XP_013626126.1
OG0007023	Ag011G1122700	XP_013593000.1
OG0007024	Ag011G1127900	XP_013636657.1, XP_013613045.1
OG0007025	Ag011G1140100	XP_013625424.1, XP_013616383.1
OG0007026	Ag011G1140300	XP_013639238.1, XP_013589658.1, XP_013601420.1, XP_013589210.1, XP_013632757.1, XP_013583278.1
OG0007027	Ag011G1143500	XP_013636375.1, XP_013598160.1
OG0007028	Ag011G1146000	XP_013623558.1
OG0007029	Ag011G1146600	XP_013597148.1
OG0007030	Ag011G1148800	XP_013595808.1, XP_013625402.1, XP_013619600.1
OG0007031	Ag011G1168200	XP_013614690.1, XP_013616422.1, XP_013600266.1
OG0007032	Ag011G1168500	XP_013614215.1
OG0007033	Ag011G1171000	XP_013595724.1, XP_013584380.1
OG0007034	Ag011G1177000	XP_013630150.1, XP_013603754.1, XP_013598216.1
OG0007035	Ag011G1177200	XP_013633188.1, XP_013622645.1, XP_013595912.1
OG0007036	Ag011G1182000	XP_013623038.1, XP_013613181.1
OG0007037	Ag011G1183000	XP_013626957.1, XP_013638596.1, XP_013596164.1
OG0007038	Ag011G1194400	XP_013634638.1
OG0007039	Ag011G1186000	XP_013604828.1, XP_013636805.1
OG0007040	Ag011G1190800	XP_013626330.1, XP_013601710.1
OG0007041	Ag011G1195200	XP_013625591.1, XP_013636715.1
OG0007042	Ag011G1202700	XP_013626615.1, XP_013628125.1
OG0007043	Ag011G1206900	XP_013612958.1, XP_013622533.1
OG0007044	Ag011G1207400	XP_013595464.1
OG0007045	Ag011G1212700	XP_013607695.1, XP_013599357.1
OG0007046	Ag011G1217500	XP_013599343.1, XP_013630579.1
OG0007047	Ag011G1217800	XP_013584272.1, XP_013639799.1, XP_013598699.1
OG0007048	Ag011G1218800	XP_013596741.1, XP_013626678.1, XP_013586190.1
OG0007049	Ag011G1220900	XP_013595278.1
OG0007050	Ag011G1221300	XP_013595319.1, XP_013627702.1
OG0007051	Ag011G1230900	XP_013606026.1
OG0007052	Ag011G1231600	XP_013593962.1, XP_013602656.1
OG0007053	Ag011G1259200	XP_013596528.1, XP_013589951.1
OG0007054	Ag011G1259800	XP_013590380.1, XP_013628126.1, XP_013596833.1
OG0007055	Ag011G1261900	XP_013628165.1, XP_013597445.1
OG0007056	Ag011G1263000	XP_013622531.1, XP_013593137.1
OG0007057	Ag011G1268000	XP_013598392.1, XP_013629243.1, XP_013597893.1
OG0007058	Ag011G1268700	XP_013584561.1, XP_013598183.1, XP_013626182.1
OG0007059	Ag011G1271300	XP_013621878.1, XP_013599394.1, XP_013607295.1
OG0007060	Ag064G5102500	XP_013629380.1, XP_013606666.1, XP_013598704.1
