protein	mRNA	gene
XP_013587510.1	XM_013732056.1	LOC106296015
XP_013585301.1	XM_013729847.1	LOC106294285
XP_013587719.1	XM_013732265.1	LOC106296189
XP_013587718.1	XM_013732264.1	LOC106296188
XP_013583877.1	XM_013728423.1	LOC106292769
XP_013584051.1	XM_013728597.1	LOC106292928
XP_013583629.1	XM_013728175.1	LOC106292563
XP_013585240.1	XM_013729786.1	LOC106294204
XP_013585134.1	XM_013729680.1	LOC106294061
XP_013585179.1	XM_013729725.1	LOC106294122
XP_013584528.1	XM_013729074.1	LOC106293390
XP_013584962.1	XM_013729508.1	LOC106293872
XP_013638720.1	XM_013783266.1	LOC106343905
XP_013586500.1	XM_013731046.1	LOC106295207
XP_013638836.1	XM_013783382.1	LOC106344007
XP_013587697.1	XM_013732243.1	LOC106296169
XP_013583626.1	XM_013728172.1	LOC106292562
XP_013583627.1	XM_013728173.1	LOC106292562
XP_013584217.1	XM_013728763.1	LOC106293095
XP_013584200.1	XM_013728746.1	LOC106293071
XP_013587155.1	XM_013731701.1	LOC106295730
XP_013586004.1	XM_013730550.1	LOC106294862
XP_013586001.1	XM_013730547.1	LOC106294862
XP_013586006.1	XM_013730552.1	LOC106294862
XP_013586003.1	XM_013730549.1	LOC106294862
XP_013586007.1	XM_013730553.1	LOC106294862
XP_013586005.1	XM_013730551.1	LOC106294862
XP_013585999.1	XM_013730545.1	LOC106294861
XP_013586000.1	XM_013730546.1	LOC106294861
XP_013638723.1	XM_013783269.1	LOC106343907
XP_013638722.1	XM_013783268.1	LOC106343907
XP_013587342.1	XM_013731888.1	LOC106295889
XP_013587340.1	XM_013731886.1	LOC106295887
XP_013587341.1	XM_013731887.1	LOC106295887
XP_013583862.1	XM_013728408.1	LOC106292756
XP_013586969.1	XM_013731515.1	LOC106295583
XP_013586970.1	XM_013731516.1	LOC106295583
XP_013585034.1	XM_013729580.1	LOC106293946
XP_013638260.1	XM_013782806.1	LOC106343557
XP_013588155.1	XM_013732701.1	LOC106296551
XP_013588154.1	XM_013732700.1	LOC106296551
XP_013592215.1	XM_013736761.1	LOC106300585
XP_013588862.1	XM_013733408.1	LOC106297126
XP_013588863.1	XM_013733409.1	LOC106297127
XP_013591700.1	XM_013736246.1	LOC106300156
XP_013591698.1	XM_013736244.1	LOC106300156
XP_013591697.1	XM_013736243.1	LOC106300156
XP_013591699.1	XM_013736245.1	LOC106300156
XP_013588865.1	XM_013733411.1	LOC106297128
XP_013590063.1	XM_013734609.1	LOC106298473
XP_013588276.1	XM_013732822.1	LOC106296641
XP_013590361.1	XM_013734907.1	LOC106298765
XP_013588423.1	XM_013732969.1	LOC106296745
XP_013588866.1	XM_013733412.1	LOC106297129
XP_013588867.1	XM_013733413.1	LOC106297130
XP_013590491.1	XM_013735037.1	LOC106298907
XP_013588868.1	XM_013733414.1	LOC106297132
XP_013588869.1	XM_013733415.1	LOC106297133
XP_013588870.1	XM_013733416.1	LOC106297134
XP_013590322.1	XM_013734868.1	LOC106298725
XP_013588872.1	XM_013733418.1	LOC106297135
XP_013590057.1	XM_013734603.1	LOC106298466
XP_013590058.1	XM_013734604.1	LOC106298466
XP_013588807.1	XM_013733353.1	LOC106297068
XP_013588873.1	XM_013733419.1	LOC106297136
XP_013588806.1	XM_013733352.1	LOC106297066
XP_013588874.1	XM_013733420.1	LOC106297138
XP_013590820.1	XM_013735366.1	LOC106299248
XP_013588539.1	XM_013733085.1	LOC106296853
XP_013590518.1	XM_013735064.1	LOC106298936
XP_013588875.1	XM_013733421.1	LOC106297139
XP_013592056.1	XM_013736602.1	LOC106300459
XP_013588877.1	XM_013733423.1	LOC106297140
XP_013588878.1	XM_013733424.1	LOC106297141
XP_013592876.1	XM_013737422.1	LOC106301101
XP_013590945.1	XM_013735491.1	LOC106299396
XP_013588879.1	XM_013733425.1	LOC106297143
XP_013588393.1	XM_013732939.1	LOC106296720
XP_013590035.1	XM_013734581.1	LOC106298454
XP_013588881.1	XM_013733427.1	LOC106297144
XP_013588360.1	XM_013732906.1	LOC106296702
XP_013588363.1	XM_013732909.1	LOC106296702
XP_013588362.1	XM_013732908.1	LOC106296702
XP_013588365.1	XM_013732911.1	LOC106296702
XP_013588361.1	XM_013732907.1	LOC106296702
XP_013588367.1	XM_013732913.1	LOC106296702
XP_013588368.1	XM_013732914.1	LOC106296702
XP_013588366.1	XM_013732912.1	LOC106296702
XP_013588369.1	XM_013732915.1	LOC106296702
XP_013588370.1	XM_013732916.1	LOC106296702
XP_013588371.1	XM_013732917.1	LOC106296702
XP_013588372.1	XM_013732918.1	LOC106296702
XP_013588259.1	XM_013732805.1	LOC106296625
XP_013587823.1	XM_013732369.1	LOC106296269
XP_013587824.1	XM_013732370.1	LOC106296270
XP_013588682.1	XM_013733228.1	LOC106296964
XP_013588882.1	XM_013733428.1	LOC106297145
XP_013592515.1	XM_013737061.1	LOC106300828
XP_013588883.1	XM_013733429.1	LOC106297146
XP_013588884.1	XM_013733430.1	LOC106297147
XP_013590595.1	XM_013735141.1	LOC106299014
XP_013588886.1	XM_013733432.1	LOC106297148
XP_013588887.1	XM_013733433.1	LOC106297149
XP_013589908.1	XM_013734454.1	LOC106298347
XP_013591000.1	XM_013735546.1	LOC106299450
XP_013592046.1	XM_013736592.1	LOC106300448
XP_013591070.1	XM_013735616.1	LOC106299539
XP_013592190.1	XM_013736736.1	LOC106300568
XP_013592192.1	XM_013736738.1	LOC106300568
XP_013592191.1	XM_013736737.1	LOC106300568
XP_013592193.1	XM_013736739.1	LOC106300568
XP_013588016.1	XM_013732562.1	LOC106296428
XP_013588630.1	XM_013733176.1	LOC106296919
XP_013590382.1	XM_013734928.1	LOC106298792
XP_013590086.1	XM_013734632.1	LOC106298499
XP_013588888.1	XM_013733434.1	LOC106297151
XP_013590196.1	XM_013734742.1	LOC106298607
XP_013592043.1	XM_013736589.1	LOC106300445
XP_013592042.1	XM_013736588.1	LOC106300445
XP_013592044.1	XM_013736590.1	LOC106300446
XP_013588889.1	XM_013733435.1	LOC106297153
XP_013592691.1	XM_013737237.1	LOC106300954
XP_013588890.1	XM_013733436.1	LOC106297156
XP_013588892.1	XM_013733438.1	LOC106297158
XP_013587792.1	XM_013732338.1	LOC106296248
XP_013587793.1	XM_013732339.1	LOC106296248
XP_013587791.1	XM_013732337.1	LOC106296248
XP_013588893.1	XM_013733439.1	LOC106297159
XP_013588894.1	XM_013733440.1	LOC106297160
XP_013592171.1	XM_013736717.1	LOC106300553
XP_013592175.1	XM_013736721.1	LOC106300554
XP_013592172.1	XM_013736718.1	LOC106300554
XP_013592173.1	XM_013736719.1	LOC106300554
XP_013592174.1	XM_013736720.1	LOC106300554
XP_013590701.1	XM_013735247.1	LOC106299108
XP_013590700.1	XM_013735246.1	LOC106299108
XP_013592811.1	XM_013737357.1	LOC106301053
XP_013589910.1	XM_013734456.1	LOC106298349
XP_013591364.1	XM_013735910.1	LOC106299895
XP_013588895.1	XM_013733441.1	LOC106297161
XP_013589911.1	XM_013734457.1	LOC106298350
XP_013588896.1	XM_013733442.1	LOC106297164
XP_013590744.1	XM_013735290.1	LOC106299156
XP_013591724.1	XM_013736270.1	LOC106300177
XP_013588897.1	XM_013733443.1	LOC106297166
XP_013588899.1	XM_013733445.1	LOC106297168
XP_013588593.1	XM_013733139.1	LOC106296896
XP_013589934.1	XM_013734480.1	LOC106298371
XP_013592331.1	XM_013736877.1	LOC106300678
XP_013592332.1	XM_013736878.1	LOC106300678
XP_013592330.1	XM_013736876.1	LOC106300676
XP_013587947.1	XM_013732493.1	LOC106296368
XP_013587949.1	XM_013732495.1	LOC106296369
XP_013587948.1	XM_013732494.1	LOC106296369
XP_013587959.1	XM_013732505.1	LOC106296378
XP_013587960.1	XM_013732506.1	LOC106296378
XP_013587961.1	XM_013732507.1	LOC106296378
XP_013588900.1	XM_013733446.1	LOC106297171
XP_013588901.1	XM_013733447.1	LOC106297172
XP_013588902.1	XM_013733448.1	LOC106297173
XP_013592742.1	XM_013737288.1	LOC106300989
XP_013592741.1	XM_013737287.1	LOC106300989
XP_013592429.1	XM_013736975.1	LOC106300762
XP_013592427.1	XM_013736973.1	LOC106300762
XP_013592426.1	XM_013736972.1	LOC106300761
XP_013592425.1	XM_013736971.1	LOC106300760
XP_013588904.1	XM_013733450.1	LOC106297174
XP_013590158.1	XM_013734704.1	LOC106298564
XP_013587769.1	XM_013732315.1	LOC106296233
XP_013592335.1	XM_013736881.1	LOC106300680
XP_013590541.1	XM_013735087.1	LOC106298960
XP_013589853.1	XM_013734399.1	LOC106298296
XP_013590549.1	XM_013735095.1	LOC106298968
XP_013588074.1	XM_013732620.1	LOC106296484
XP_013592513.1	XM_013737059.1	LOC106300825
XP_013592514.1	XM_013737060.1	LOC106300825
XP_013588936.1	XM_013733482.1	LOC106297198
XP_013589844.1	XM_013734390.1	LOC106298289
XP_013588231.1	XM_013732777.1	LOC106296604
XP_013588230.1	XM_013732776.1	LOC106296604
XP_013588229.1	XM_013732775.1	LOC106296602
XP_013589969.1	XM_013734515.1	LOC106298400
XP_013592621.1	XM_013737167.1	LOC106300905
XP_013588937.1	XM_013733483.1	LOC106297200
XP_013592465.1	XM_013737011.1	LOC106300789
XP_013590838.1	XM_013735384.1	LOC106299266
XP_013588939.1	XM_013733485.1	LOC106297201
XP_013588940.1	XM_013733486.1	LOC106297202
XP_013588941.1	XM_013733487.1	LOC106297203
XP_013587875.1	XM_013732421.1	LOC106296318
XP_013589892.1	XM_013734438.1	LOC106298335
XP_013588039.1	XM_013732585.1	LOC106296453
XP_013588943.1	XM_013733489.1	LOC106297204
XP_013590751.1	XM_013735297.1	LOC106299167
XP_013588944.1	XM_013733490.1	LOC106297205
XP_013590825.1	XM_013735371.1	LOC106299255
XP_013588945.1	XM_013733491.1	LOC106297206
XP_013588946.1	XM_013733492.1	LOC106297207
XP_013590489.1	XM_013735035.1	LOC106298905
XP_013590447.1	XM_013734993.1	LOC106298858
XP_013590446.1	XM_013734992.1	LOC106298858
XP_013591550.1	XM_013736096.1	LOC106300045
XP_013591551.1	XM_013736097.1	LOC106300046
XP_013592802.1	XM_013737348.1	LOC106301042
XP_013590160.1	XM_013734706.1	LOC106298565
XP_013590159.1	XM_013734705.1	LOC106298565
XP_013588578.1	XM_013733124.1	LOC106296882
XP_013592299.1	XM_013736845.1	LOC106300649
XP_013592298.1	XM_013736844.1	LOC106300649
XP_013592297.1	XM_013736843.1	LOC106300649
XP_013591893.1	XM_013736439.1	LOC106300321
XP_013590102.1	XM_013734648.1	LOC106298512
XP_013590103.1	XM_013734649.1	LOC106298512
XP_013590101.1	XM_013734647.1	LOC106298511
XP_013590100.1	XM_013734646.1	LOC106298511
XP_013588416.1	XM_013732962.1	LOC106296738
XP_013588417.1	XM_013732963.1	LOC106296738
XP_013588948.1	XM_013733494.1	LOC106297210
XP_013588949.1	XM_013733495.1	LOC106297211
XP_013590075.1	XM_013734621.1	LOC106298490
XP_013590074.1	XM_013734620.1	LOC106298490
XP_013590076.1	XM_013734622.1	LOC106298490
XP_013588950.1	XM_013733496.1	LOC106297212
XP_013588951.1	XM_013733497.1	LOC106297214
XP_013590508.1	XM_013735054.1	LOC106298926
XP_013590561.1	XM_013735107.1	LOC106298982
XP_013590560.1	XM_013735106.1	LOC106298982
XP_013590566.1	XM_013735112.1	LOC106298983
XP_013590562.1	XM_013735108.1	LOC106298983
XP_013590563.1	XM_013735109.1	LOC106298983
XP_013590564.1	XM_013735110.1	LOC106298983
XP_013590565.1	XM_013735111.1	LOC106298983
XP_013588952.1	XM_013733498.1	LOC106297215
XP_013588497.1	XM_013733043.1	LOC106296815
XP_013588498.1	XM_013733044.1	LOC106296815
XP_013590212.1	XM_013734758.1	LOC106298619
XP_013587899.1	XM_013732445.1	LOC106296333
XP_013587901.1	XM_013732447.1	LOC106296333
XP_013592482.1	XM_013737028.1	LOC106300799
XP_013592481.1	XM_013737027.1	LOC106300799
XP_013588592.1	XM_013733138.1	LOC106296895
XP_013588953.1	XM_013733499.1	LOC106297216
XP_013590736.1	XM_013735282.1	LOC106299148
XP_013589833.1	XM_013734379.1	LOC106298278
XP_013588620.1	XM_013733166.1	LOC106296910
XP_013588619.1	XM_013733165.1	LOC106296910
XP_013591425.1	XM_013735971.1	LOC106299945
XP_013588954.1	XM_013733500.1	LOC106297218
XP_013588955.1	XM_013733501.1	LOC106297219
XP_013588956.1	XM_013733502.1	LOC106297220
XP_013588957.1	XM_013733503.1	LOC106297221
XP_013590519.1	XM_013735065.1	LOC106298937
XP_013590721.1	XM_013735267.1	LOC106299135
XP_013588043.1	XM_013732589.1	LOC106296456
XP_013588958.1	XM_013733504.1	LOC106297224
XP_013588959.1	XM_013733505.1	LOC106297225
XP_013590383.1	XM_013734929.1	LOC106298793
XP_013590747.1	XM_013735293.1	LOC106299160
XP_013592027.1	XM_013736573.1	LOC106300436
XP_013592029.1	XM_013736575.1	LOC106300436
XP_013592030.1	XM_013736576.1	LOC106300437
XP_013592031.1	XM_013736577.1	LOC106300437
XP_013588961.1	XM_013733507.1	LOC106297226
XP_013588208.1	XM_013732754.1	LOC106296589
XP_013588962.1	XM_013733508.1	LOC106297227
XP_013592007.1	XM_013736553.1	LOC106300419
XP_013592008.1	XM_013736554.1	LOC106300420
XP_013592131.1	XM_013736677.1	LOC106300524
XP_013592134.1	XM_013736680.1	LOC106300526
XP_013592132.1	XM_013736678.1	LOC106300526
XP_013592133.1	XM_013736679.1	LOC106300526
XP_013588543.1	XM_013733089.1	LOC106296857
XP_013591162.1	XM_013735708.1	LOC106299649
XP_013592111.1	XM_013736657.1	LOC106300501
XP_013588963.1	XM_013733509.1	LOC106297228
XP_013592110.1	XM_013736656.1	LOC106300500
XP_013592109.1	XM_013736655.1	LOC106300499
XP_013591122.1	XM_013735668.1	LOC106299603
XP_013588457.1	XM_013733003.1	LOC106296772
XP_013591219.1	XM_013735765.1	LOC106299734
XP_013588376.1	XM_013732922.1	LOC106296707
XP_013592284.1	XM_013736830.1	LOC106300640
XP_013590768.1	XM_013735314.1	LOC106299184
XP_013589826.1	XM_013734372.1	LOC106298274
XP_013591654.1	XM_013736200.1	LOC106300121
XP_013591653.1	XM_013736199.1	LOC106300121
XP_013591652.1	XM_013736198.1	LOC106300121
XP_013591655.1	XM_013736201.1	LOC106300124
XP_013588964.1	XM_013733510.1	LOC106297229
XP_013590413.1	XM_013734959.1	LOC106298824
XP_013591061.1	XM_013735607.1	LOC106299529
XP_013587968.1	XM_013732514.1	LOC106296387
XP_013590787.1	XM_013735333.1	LOC106299208
XP_013590715.1	XM_013735261.1	LOC106299124
XP_013590802.1	XM_013735348.1	LOC106299227
XP_013591276.1	XM_013735822.1	LOC106299812
XP_013591277.1	XM_013735823.1	LOC106299812
XP_013588965.1	XM_013733511.1	LOC106297230
XP_013588966.1	XM_013733512.1	LOC106297232
XP_013592213.1	XM_013736759.1	LOC106300584
XP_013592214.1	XM_013736760.1	LOC106300584
XP_013592729.1	XM_013737275.1	LOC106300977
XP_013591176.1	XM_013735722.1	LOC106299667
XP_013592628.1	XM_013737174.1	LOC106300910
XP_013592627.1	XM_013737173.1	LOC106300908
XP_013590003.1	XM_013734549.1	LOC106298426
XP_013588967.1	XM_013733513.1	LOC106297234
XP_013592798.1	XM_013737344.1	LOC106301037
XP_013592796.1	XM_013737342.1	LOC106301037
XP_013592795.1	XM_013737341.1	LOC106301037
XP_013590955.1	XM_013735501.1	LOC106299410
XP_013590956.1	XM_013735502.1	LOC106299410
XP_013590957.1	XM_013735503.1	LOC106299410
XP_013591086.1	XM_013735632.1	LOC106299558
XP_013590938.1	XM_013735484.1	LOC106299387
XP_013588969.1	XM_013733515.1	LOC106297235
XP_013591281.1	XM_013735827.1	LOC106299818
XP_013588970.1	XM_013733516.1	LOC106297237
XP_013588722.1	XM_013733268.1	LOC106296994
XP_013588971.1	XM_013733517.1	LOC106297238
XP_013588972.1	XM_013733518.1	LOC106297239
XP_013591806.1	XM_013736352.1	LOC106300250
XP_013590875.1	XM_013735421.1	LOC106299311
XP_013591295.1	XM_013735841.1	LOC106299839
XP_013591294.1	XM_013735840.1	LOC106299838
XP_013590905.1	XM_013735451.1	LOC106299343
XP_013590851.1	XM_013735397.1	LOC106299283
XP_013590533.1	XM_013735079.1	LOC106298949
XP_013590723.1	XM_013735269.1	LOC106299136
XP_013590722.1	XM_013735268.1	LOC106299136
XP_013590881.1	XM_013735427.1	LOC106299318
XP_013588975.1	XM_013733521.1	LOC106297241
XP_013588974.1	XM_013733520.1	LOC106297240
XP_013588976.1	XM_013733522.1	LOC106297242
XP_013588977.1	XM_013733523.1	LOC106297243
XP_013588978.1	XM_013733524.1	LOC106297245
XP_013590779.1	XM_013735325.1	LOC106299198
XP_013588411.1	XM_013732957.1	LOC106296732
XP_013588979.1	XM_013733525.1	LOC106297246
XP_013590120.1	XM_013734666.1	LOC106298528
XP_013591522.1	XM_013736068.1	LOC106300024
XP_013588981.1	XM_013733527.1	LOC106297248
XP_013588982.1	XM_013733528.1	LOC106297249
XP_013591052.1	XM_013735598.1	LOC106299518
XP_013588983.1	XM_013733529.1	LOC106297250
XP_013588984.1	XM_013733530.1	LOC106297251
XP_013588985.1	XM_013733531.1	LOC106297252
XP_013592468.1	XM_013737014.1	LOC106300792
XP_013592467.1	XM_013737013.1	LOC106300792
XP_013591232.1	XM_013735778.1	LOC106299753
XP_013588986.1	XM_013733532.1	LOC106297253
XP_013591626.1	XM_013736172.1	LOC106300097
XP_013591625.1	XM_013736171.1	LOC106300097
XP_013591624.1	XM_013736170.1	LOC106300096
XP_013591623.1	XM_013736169.1	LOC106300096
XP_013588987.1	XM_013733533.1	LOC106297255
XP_013590011.1	XM_013734557.1	LOC106298431
XP_013588125.1	XM_013732671.1	LOC106296525
XP_013591155.1	XM_013735701.1	LOC106299642
XP_013592120.1	XM_013736666.1	LOC106300511
XP_013590176.1	XM_013734722.1	LOC106298584
XP_013588988.1	XM_013733534.1	LOC106297256
XP_013588989.1	XM_013733535.1	LOC106297257
XP_013591235.1	XM_013735781.1	LOC106299755
XP_013588197.1	XM_013732743.1	LOC106296582
XP_013588198.1	XM_013732744.1	LOC106296582
XP_013588199.1	XM_013732745.1	LOC106296582
XP_013590181.1	XM_013734727.1	LOC106298591
XP_013590180.1	XM_013734726.1	LOC106298591
XP_013590182.1	XM_013734728.1	LOC106298591
XP_013591822.1	XM_013736368.1	LOC106300260
XP_013591823.1	XM_013736369.1	LOC106300260
XP_013591824.1	XM_013736370.1	LOC106300263
XP_013591825.1	XM_013736371.1	LOC106300263
XP_013588991.1	XM_013733537.1	LOC106297258
XP_013588992.1	XM_013733538.1	LOC106297259
XP_013592903.1	XM_013737449.1	LOC106301123
XP_013590841.1	XM_013735387.1	LOC106299273
XP_013587920.1	XM_013732466.1	LOC106296350
XP_013590644.1	XM_013735190.1	LOC106299060
XP_013588112.1	XM_013732658.1	LOC106296512
XP_013588704.1	XM_013733250.1	LOC106296982
XP_013590136.1	XM_013734682.1	LOC106298544
XP_013591100.1	XM_013735646.1	LOC106299576
XP_013587757.1	XM_013732303.1	LOC106296221
XP_013590459.1	XM_013735005.1	LOC106298874
XP_013592364.1	XM_013736910.1	LOC106300707
XP_013589857.1	XM_013734403.1	LOC106298301
XP_013588993.1	XM_013733539.1	LOC106297261
XP_013592901.1	XM_013737447.1	LOC106301121
XP_013587794.1	XM_013732340.1	LOC106296249
XP_013588994.1	XM_013733540.1	LOC106297262
XP_013590908.1	XM_013735454.1	LOC106299345
XP_013588995.1	XM_013733541.1	LOC106297263
XP_013588561.1	XM_013733107.1	LOC106296871
XP_013588562.1	XM_013733108.1	LOC106296871
XP_013588701.1	XM_013733247.1	LOC106296980
XP_013590530.1	XM_013735076.1	LOC106298946
XP_013587938.1	XM_013732484.1	LOC106296363
XP_013587939.1	XM_013732485.1	LOC106296363
XP_013587940.1	XM_013732486.1	LOC106296363
XP_013588149.1	XM_013732695.1	LOC106296546
XP_013588150.1	XM_013732696.1	LOC106296547
XP_013591750.1	XM_013736296.1	LOC106300201
XP_013589852.1	XM_013734398.1	LOC106298295
XP_013591169.1	XM_013735715.1	LOC106299659
XP_013588997.1	XM_013733543.1	LOC106297266
XP_013591509.1	XM_013736055.1	LOC106300015
XP_013590490.1	XM_013735036.1	LOC106298906
XP_013588998.1	XM_013733544.1	LOC106297267
XP_013588999.1	XM_013733545.1	LOC106297268
XP_013591178.1	XM_013735724.1	LOC106299669
XP_013589000.1	XM_013733546.1	LOC106297270
XP_013591079.1	XM_013735625.1	LOC106299550
XP_013588141.1	XM_013732687.1	LOC106296539
XP_013587932.1	XM_013732478.1	LOC106296358
XP_013587933.1	XM_013732479.1	LOC106296358
XP_013587935.1	XM_013732481.1	LOC106296358
XP_013587934.1	XM_013732480.1	LOC106296358
XP_013587930.1	XM_013732476.1	LOC106296358
XP_013587931.1	XM_013732477.1	LOC106296358
XP_013589001.1	XM_013733547.1	LOC106297271
XP_013591365.1	XM_013735911.1	LOC106299896
XP_013589003.1	XM_013733549.1	LOC106297272
XP_013591368.1	XM_013735914.1	LOC106299900
XP_013591367.1	XM_013735913.1	LOC106299900
XP_013591370.1	XM_013735916.1	LOC106299902
XP_013591369.1	XM_013735915.1	LOC106299901
XP_013589838.1	XM_013734384.1	LOC106298282
XP_013588428.1	XM_013732974.1	LOC106296751
XP_013591615.1	XM_013736161.1	LOC106300089
XP_013591612.1	XM_013736158.1	LOC106300088
XP_013591611.1	XM_013736157.1	LOC106300088
XP_013591614.1	XM_013736160.1	LOC106300088
XP_013591613.1	XM_013736159.1	LOC106300088
XP_013589004.1	XM_013733550.1	LOC106297273
XP_013592091.1	XM_013736637.1	LOC106300486
XP_013589005.1	XM_013733551.1	LOC106297275
XP_013589006.1	XM_013733552.1	LOC106297276
XP_013592059.1	XM_013736605.1	LOC106300463
XP_013588130.1	XM_013732676.1	LOC106296529
XP_013588129.1	XM_013732675.1	LOC106296529
XP_013588678.1	XM_013733224.1	LOC106296961
XP_013587770.1	XM_013732316.1	LOC106296234
XP_013591575.1	XM_013736121.1	LOC106300060
XP_013591576.1	XM_013736122.1	LOC106300061
XP_013588057.1	XM_013732603.1	LOC106296469
XP_013591225.1	XM_013735771.1	LOC106299741
XP_013588725.1	XM_013733271.1	LOC106296998
XP_013588726.1	XM_013733272.1	LOC106296998
XP_013588724.1	XM_013733270.1	LOC106296997
XP_013589008.1	XM_013733554.1	LOC106297277
XP_013592865.1	XM_013737411.1	LOC106301090
XP_013592866.1	XM_013737412.1	LOC106301090
XP_013589952.1	XM_013734498.1	LOC106298387
XP_013590138.1	XM_013734684.1	LOC106298546
XP_013592149.1	XM_013736695.1	LOC106300533
XP_013592147.1	XM_013736693.1	LOC106300533
XP_013589943.1	XM_013734489.1	LOC106298377
XP_013591188.1	XM_013735734.1	LOC106299683
XP_013589009.1	XM_013733555.1	LOC106297279
XP_013592121.1	XM_013736667.1	LOC106300513
XP_013592122.1	XM_013736668.1	LOC106300515
XP_013589010.1	XM_013733556.1	LOC106297280
XP_013589873.1	XM_013734419.1	LOC106298318
XP_013591203.1	XM_013735749.1	LOC106299701
XP_013591975.1	XM_013736521.1	LOC106300391
XP_013589965.1	XM_013734511.1	LOC106298398
XP_013589966.1	XM_013734512.1	LOC106298398
XP_013591041.1	XM_013735587.1	LOC106299505
XP_013591163.1	XM_013735709.1	LOC106299650
XP_013589825.1	XM_013734371.1	LOC106298273
XP_013589011.1	XM_013733557.1	LOC106297282
XP_013591202.1	XM_013735748.1	LOC106299700
XP_013587833.1	XM_013732379.1	LOC106296279
XP_013588262.1	XM_013732808.1	LOC106296628
XP_013588261.1	XM_013732807.1	LOC106296628
XP_013588260.1	XM_013732806.1	LOC106296626
XP_013590342.1	XM_013734888.1	LOC106298741
XP_013589013.1	XM_013733559.1	LOC106297284
XP_013591109.1	XM_013735655.1	LOC106299587
XP_013587781.1	XM_013732327.1	LOC106296242
XP_013587780.1	XM_013732326.1	LOC106296241
XP_013587779.1	XM_013732325.1	LOC106296241
XP_013589014.1	XM_013733560.1	LOC106297285
XP_013591040.1	XM_013735586.1	LOC106299504
XP_013589015.1	XM_013733561.1	LOC106297286
XP_013589016.1	XM_013733562.1	LOC106297288
