protein	mRNA	gene
XP_006400650.1	XM_006400587.2	LOC18017125
XP_024011491.1	XM_024155723.1	LOC18017126
XP_006400652.1	XM_006400589.2	LOC18017127
XP_024011492.1	XM_024155724.1	LOC112086684
XP_006400653.1	XM_006400590.2	LOC18017128
XP_006400655.1	XM_006400592.2	LOC18017129
XP_024011495.1	XM_024155727.1	LOC18017131
XP_006400656.1	XM_006400593.2	LOC18017130
XP_006400659.1	XM_006400596.2	LOC18017132
XP_006400657.1	XM_006400594.2	LOC18017132
XP_006400660.1	XM_006400597.2	LOC18017132
XP_006400658.1	XM_006400595.2	LOC18017132
XP_006400661.1	XM_006400598.2	LOC18017133
XP_006400662.1	XM_006400599.2	LOC18017134
XP_024012420.1	XM_024156652.1	LOC112086796
XP_006400666.1	XM_006400603.2	LOC18017136
XP_006400664.1	XM_006400601.2	LOC18017136
XP_006400665.1	XM_006400602.2	LOC18017136
XP_006400668.1	XM_006400605.2	LOC18017137
XP_006400669.1	XM_006400606.2	LOC18016799
XP_006400670.1	XM_006400607.2	LOC18016800
XP_006400671.1	XM_006400608.2	LOC18016801
XP_006400672.1	XM_006400609.2	LOC18016802
XP_024012379.1	XM_024156611.1	LOC18016803
XP_006400674.1	XM_006400611.2	LOC18016804
XP_006400676.1	XM_006400613.2	LOC18016805
XP_006400675.1	XM_006400612.2	LOC18016807
XP_006400677.1	XM_006400614.2	LOC18016806
XP_006400678.1	XM_006400615.1	LOC18016808
XP_006400679.1	XM_006400616.2	LOC18016809
XP_006400680.1	XM_006400617.2	LOC18016810
XP_006400681.1	XM_006400618.2	LOC18016811
XP_006400682.1	XM_006400619.2	LOC18016812
XP_006400683.1	XM_006400620.1	LOC18016813
XP_024011563.1	XM_024155795.1	LOC18016814
XP_006400685.1	XM_006400622.2	LOC18017419
XP_006400686.1	XM_006400623.2	LOC18017420
XP_006400687.1	XM_006400624.2	LOC18017421
XP_024011903.1	XM_024156135.1	LOC18017422
XP_024011904.1	XM_024156136.1	LOC18017422
XP_024011902.1	XM_024156134.1	LOC18017422
XP_024011906.1	XM_024156138.1	LOC112086722
XP_006400690.1	XM_006400627.2	LOC18017423
XP_024011905.1	XM_024156137.1	LOC18017424
XP_006400691.1	XM_006400628.2	LOC18017424
XP_006400693.1	XM_006400630.2	LOC18017426
XP_006400694.1	XM_006400631.2	LOC18017427
XP_024012398.1	XM_024156630.1	LOC18017428
XP_006400696.1	XM_006400633.2	LOC18017429
XP_006400697.1	XM_006400634.2	LOC18017430
XP_006400698.1	XM_006400635.2	LOC18017431
XP_006400699.1	XM_006400636.2	LOC18017432
XP_006400700.1	XM_006400637.2	LOC18017433
XP_006400701.1	XM_006400638.2	LOC18017434
XP_024012042.1	XM_024156274.1	LOC18017435
XP_024012043.1	XM_024156275.1	LOC18017435
XP_006400702.1	XM_006400639.2	LOC18017435
XP_006400703.2	XM_006400640.2	LOC18019295
XP_006400704.1	XM_006400641.2	LOC18019296
XP_006400705.1	XM_006400642.2	LOC18019297
XP_006400706.1	XM_006400643.2	LOC18019298
XP_024011705.1	XM_024155937.1	LOC18019298
XP_024011706.1	XM_024155938.1	LOC18019298
XP_006400707.1	XM_006400644.2	LOC18019299
XP_006400708.1	XM_006400645.2	LOC18019300
XP_006400709.1	XM_006400646.2	LOC18019301
XP_024011959.1	XM_024156191.1	LOC18019302
XP_006400711.1	XM_006400648.2	LOC18019303
XP_006400712.1	XM_006400649.2	LOC18019304
XP_006400713.1	XM_006400650.2	LOC18019305
XP_006400714.1	XM_006400651.2	LOC18019306
XP_024012405.1	XM_024156637.1	LOC112086794
XP_006400715.1	XM_006400652.2	LOC18019307
XP_006400717.2	XM_006400654.2	LOC18019308
XP_006400719.1	XM_006400656.2	LOC18019309
XP_024012412.1	XM_024156644.1	LOC18019309
XP_006400720.1	XM_006400657.2	LOC18019310
XP_006400721.1	XM_006400658.2	LOC18019311
XP_024012578.1	XM_024156810.1	LOC18019311
XP_006400722.1	XM_006400659.1	LOC18019312
XP_024012408.1	XM_024156640.1	LOC18019046
XP_024012415.1	XM_024156647.1	LOC18019047
XP_024012419.1	XM_024156651.1	LOC112086795
XP_024012367.1	XM_024156599.1	LOC18019048
XP_024012368.1	XM_024156600.1	LOC18019048
XP_006400726.1	XM_006400663.2	LOC18019048
XP_024012098.1	XM_024156330.1	LOC112086738
XP_006400728.2	XM_006400665.2	LOC18019050
XP_024011853.1	XM_024156085.1	LOC18019050
XP_024012582.1	XM_024156814.1	LOC18019052
XP_006400731.1	XM_006400668.2	LOC18019053
XP_006400732.1	XM_006400669.1	LOC18019054
XP_024011534.1	XM_024155766.1	LOC112086690
XP_006400733.1	XM_006400670.2	LOC18019055
XP_006400734.1	XM_006400671.2	LOC18019056
XP_006400735.1	XM_006400672.2	LOC18019057
XP_024011423.1	XM_024155655.1	LOC18019058
XP_006400736.1	XM_006400673.2	LOC18019058
XP_006400737.1	XM_006400674.2	LOC18019059
XP_006400738.1	XM_006400675.2	LOC18019060
XP_006400739.1	XM_006400676.2	LOC18019061
XP_006400740.1	XM_006400677.2	LOC18019062
XP_006400741.1	XM_006400678.2	LOC18019063
XP_024012032.1	XM_024156264.1	LOC18019064
XP_006400742.1	XM_006400679.2	LOC18019064
XP_006400743.1	XM_006400680.2	LOC18019065
XP_006400744.1	XM_006400681.2	LOC18019066
XP_006400745.1	XM_006400682.2	LOC18018263
XP_024012428.1	XM_024156660.1	LOC18018264
XP_006400747.1	XM_006400684.2	LOC18018265
XP_006400748.1	XM_006400685.2	LOC18018266
XP_006400750.1	XM_006400687.2	LOC18018267
XP_024012704.1	XM_024156936.1	LOC18018268
XP_024012705.1	XM_024156937.1	LOC18018268
XP_006400751.1	XM_006400688.2	LOC18018268
XP_006400752.1	XM_006400689.2	LOC18018269
XP_024012706.1	XM_024156938.1	LOC18018270
XP_006400754.1	XM_006400691.2	LOC18018271
XP_006400755.1	XM_006400692.2	LOC18018271
XP_006400756.1	XM_006400693.2	LOC18018271
XP_006400757.1	XM_006400694.2	LOC18018272
XP_006400758.1	XM_006400695.2	LOC18018273
XP_006400759.1	XM_006400696.2	LOC18018274
XP_006400760.1	XM_006400697.2	LOC18018275
XP_006400761.1	XM_006400698.2	LOC18018276
XP_006400762.2	XM_006400699.2	LOC18019232
XP_006400764.1	XM_006400701.2	LOC18019234
XP_024012621.1	XM_024156853.1	LOC18019235
XP_024012500.1	XM_024156732.1	LOC18019236
XP_006400767.1	XM_006400704.2	LOC18019237
XP_006400768.1	XM_006400705.2	LOC18019238
XP_006400769.1	XM_006400706.2	LOC18019239
XP_024012431.1	XM_024156663.1	LOC112086803
XP_006400774.1	XM_006400711.2	LOC18019242
XP_024011430.1	XM_024155662.1	LOC18019243
XP_024011432.1	XM_024155664.1	LOC112086678
XP_024011431.1	XM_024155663.1	LOC18019244
XP_006400777.1	XM_006400714.2	LOC18019245
XP_006400778.1	XM_006400715.2	LOC18019246
XP_024012624.1	XM_024156856.1	LOC18019246
XP_006400779.1	XM_006400716.2	LOC18019247
XP_024011451.1	XM_024155683.1	LOC18019247
XP_006400780.1	XM_006400717.2	LOC18019248
XP_006400781.1	XM_006400718.2	LOC18019248
XP_024012433.1	XM_024156665.1	LOC18019249
XP_006400783.1	XM_006400720.2	LOC18017671
XP_024012560.1	XM_024156792.1	LOC18017672
XP_006400784.1	XM_006400721.2	LOC18017672
XP_024012434.1	XM_024156666.1	LOC18017673
XP_024012437.1	XM_024156669.1	LOC18017675
XP_006400788.1	XM_006400725.2	LOC18017676
XP_006400789.2	XM_006400726.2	LOC18017677
XP_006400790.1	XM_006400727.2	LOC18017678
XP_006400791.1	XM_006400728.2	LOC18017679
XP_024011502.1	XM_024155734.1	LOC18017679
XP_006400792.1	XM_006400729.2	LOC18017680
XP_024012493.1	XM_024156725.1	LOC18017681
XP_006400793.1	XM_006400730.2	LOC18017681
XP_006400794.1	XM_006400731.2	LOC18017682
XP_006400795.2	XM_006400732.2	LOC18017683
XP_006400796.1	XM_006400733.2	LOC18017684
XP_006400797.1	XM_006400734.2	LOC18017685
XP_006400798.1	XM_006400735.2	LOC18017686
XP_006400799.2	XM_006400736.2	LOC18016565
XP_006400800.1	XM_006400737.1	LOC18016566
XP_006400801.1	XM_006400738.2	LOC18016567
XP_006400802.1	XM_006400739.2	LOC18016568
XP_006400803.1	XM_006400740.2	LOC18016569
XP_006400804.1	XM_006400741.2	LOC18016570
XP_006400805.1	XM_006400742.1	LOC18016571
XP_006400806.1	XM_006400743.2	LOC18016572
XP_006400807.1	XM_006400744.2	LOC18016573
XP_006400808.1	XM_006400745.2	LOC18016574
XP_006400809.1	XM_006400746.1	LOC18016575
XP_006400810.1	XM_006400747.2	LOC18016576
XP_006400811.1	XM_006400748.2	LOC18016577
XP_024011517.1	XM_024155749.1	LOC18016578
XP_006400813.1	XM_006400750.2	LOC18016579
XP_006400814.1	XM_006400751.2	LOC18016580
XP_006400815.1	XM_006400752.2	LOC18016581
XP_024012691.1	XM_024156923.1	LOC18016581
XP_006400816.1	XM_006400753.2	LOC18016582
XP_006400817.1	XM_006400754.1	LOC18016583
XP_006400818.1	XM_006400755.2	LOC18016584
XP_006400819.1	XM_006400756.2	LOC18019519
XP_024011577.1	XM_024155809.1	LOC112086693
XP_006400820.2	XM_006400757.2	LOC18019520
XP_006400821.1	XM_006400758.2	LOC18019521
XP_006400822.1	XM_006400759.2	LOC18019522
XP_006400823.1	XM_006400760.2	LOC18019523
XP_006400824.1	XM_006400761.2	LOC18019524
XP_006400825.1	XM_006400762.2	LOC18019525
XP_006400826.1	XM_006400763.2	LOC18019526
XP_006400827.1	XM_006400764.2	LOC18019527
XP_006400828.2	XM_006400765.2	LOC18019528
XP_006400830.1	XM_006400767.2	LOC18019529
XP_006400831.1	XM_006400768.2	LOC18019530
XP_006400832.1	XM_006400769.2	LOC18019531
XP_024012335.1	XM_024156567.1	LOC18019532
XP_006400834.1	XM_006400771.2	LOC18019532
XP_006400836.2	XM_006400773.2	LOC18019534
XP_006400837.1	XM_006400774.2	LOC18019535
XP_024012456.1	XM_024156688.1	LOC18019536
XP_006400840.1	XM_006400777.2	LOC18016913
XP_006400841.2	XM_006400778.2	LOC18016914
XP_006400842.1	XM_006400779.1	LOC18016915
XP_006400843.1	XM_006400780.2	LOC18016916
XP_024012450.1	XM_024156682.1	LOC18016918
XP_006400846.1	XM_006400783.2	LOC18016919
XP_024012462.1	XM_024156694.1	LOC18016920
XP_024011962.1	XM_024156194.1	LOC18016921
XP_006400848.1	XM_006400785.2	LOC18016921
XP_006400849.1	XM_006400786.1	LOC18016922
XP_024011481.1	XM_024155713.1	LOC18016923
XP_024011480.1	XM_024155712.1	LOC18016923
XP_024011479.1	XM_024155711.1	LOC18016923
XP_024011478.1	XM_024155710.1	LOC18016923
XP_024011477.1	XM_024155709.1	LOC18016923
XP_006400852.1	XM_006400789.2	LOC18016924
XP_006400853.1	XM_006400790.2	LOC18016925
XP_006400854.1	XM_006400791.2	LOC18016926
XP_006400855.1	XM_006400792.2	LOC18016927
XP_006400856.1	XM_006400793.2	LOC18016928
XP_006400857.1	XM_006400794.2	LOC18016929
XP_006400858.1	XM_006400795.1	LOC18016930
XP_024012087.1	XM_024156319.1	LOC18018457
XP_024012475.1	XM_024156707.1	LOC18018458
XP_006400861.1	XM_006400798.2	LOC18018459
XP_006400862.1	XM_006400799.2	LOC18018460
XP_006400863.1	XM_006400800.2	LOC18018461
XP_006400864.1	XM_006400801.2	LOC18018462
XP_006400865.2	XM_006400802.2	LOC18018463
XP_024011688.1	XM_024155920.1	LOC18018463
XP_006400866.1	XM_006400803.2	LOC18018464
XP_006400867.2	XM_006400804.2	LOC18018465
XP_006400868.1	XM_006400805.2	LOC18018466
XP_024012480.1	XM_024156712.1	LOC112086810
XP_024012212.1	XM_024156444.1	LOC18018467
XP_006400869.2	XM_006400806.2	LOC18018467
XP_006400870.1	XM_006400807.2	LOC18018468
XP_006400871.1	XM_006400808.2	LOC18018469
XP_024012481.1	XM_024156713.1	LOC112086811
XP_024012520.1	XM_024156752.1	LOC18018470
XP_024011499.1	XM_024155731.1	LOC18018471
XP_024011498.1	XM_024155730.1	LOC18018471
XP_024012698.1	XM_024156930.1	LOC18018472
XP_024012341.1	XM_024156573.1	LOC18018473
XP_024012486.1	XM_024156718.1	LOC112086813
XP_006400876.1	XM_006400813.2	LOC18018474
XP_024011500.1	XM_024155732.1	LOC18018474
XP_024012521.1	XM_024156753.1	LOC18018475
XP_006400878.1	XM_006400815.2	LOC18018476
XP_006400879.1	XM_006400816.2	LOC18018477
XP_024012488.1	XM_024156720.1	LOC18018478
XP_006400881.1	XM_006400818.1	LOC18018479
XP_024011643.1	XM_024155875.1	LOC18018480
XP_024011644.1	XM_024155876.1	LOC18018480
XP_024011645.1	XM_024155877.1	LOC18018480
XP_024011646.1	XM_024155878.1	LOC18018480
XP_024011647.1	XM_024155879.1	LOC18018480
XP_024012492.1	XM_024156724.1	LOC112081429
XP_006400885.1	XM_006400822.1	LOC18018504
XP_006400886.1	XM_006400823.1	LOC18018505
XP_006400887.1	XM_006400824.2	LOC18018506
XP_024011779.1	XM_024156011.1	LOC18018507
XP_006400888.1	XM_006400825.2	LOC18018507
XP_024011920.1	XM_024156152.1	LOC112086723
XP_006400889.1	XM_006400826.2	LOC18018508
XP_006400890.1	XM_006400827.1	LOC18018509
XP_024012499.1	XM_024156731.1	LOC18018510
XP_006400892.1	XM_006400829.2	LOC18018511
XP_024011949.1	XM_024156181.1	LOC18018512
XP_024011950.1	XM_024156182.1	LOC18018512
XP_006400894.1	XM_006400831.2	LOC18018513
XP_006400895.1	XM_006400832.2	LOC18018514
XP_006400896.1	XM_006400833.2	LOC18018515
XP_006400897.1	XM_006400834.2	LOC18018516
XP_006400898.1	XM_006400835.2	LOC18018517
XP_006400899.1	XM_006400836.2	LOC18018518
XP_006400900.1	XM_006400837.2	LOC18018519
XP_024012529.1	XM_024156761.1	LOC112086822
XP_006400901.1	XM_006400838.2	LOC18018520
XP_024012538.1	XM_024156770.1	LOC112086825
XP_024012539.1	XM_024156771.1	LOC18018521
XP_006400906.1	XM_006400843.2	LOC18017300
XP_006400905.1	XM_006400842.2	LOC18017300
XP_006400907.1	XM_006400844.2	LOC18017301
XP_006400909.1	XM_006400846.2	LOC18017302
XP_024011625.1	XM_024155857.1	LOC18017303
XP_024011624.1	XM_024155856.1	LOC18017303
XP_006400911.2	XM_006400848.2	LOC18017303
XP_006400912.1	XM_006400849.2	LOC18017304
XP_006400913.1	XM_006400850.1	LOC18017305
XP_006400914.1	XM_006400851.2	LOC18017306
XP_024012173.1	XM_024156405.1	LOC18017306
XP_006400915.1	XM_006400852.2	LOC18017307
XP_006400918.1	XM_006400855.2	LOC18017308
XP_006400917.1	XM_006400854.2	LOC18017308
XP_006400919.1	XM_006400856.2	LOC18017309
XP_024012631.1	XM_024156863.1	LOC18017310
XP_006400922.1	XM_006400859.2	LOC18017312
XP_024012090.1	XM_024156322.1	LOC18017313
XP_006400923.1	XM_006400860.2	LOC18017313
XP_024012092.1	XM_024156324.1	LOC18017313
XP_024012091.1	XM_024156323.1	LOC18017313
XP_006400924.1	XM_006400861.2	LOC18017314
XP_006400925.1	XM_006400862.2	LOC18017315
XP_006400926.1	XM_006400863.2	LOC18019331
XP_006400927.1	XM_006400864.2	LOC18019332
XP_006400928.1	XM_006400865.2	LOC18019333
XP_024011821.1	XM_024156053.1	LOC18019334
XP_006400931.1	XM_006400868.2	LOC18019336
XP_024011597.1	XM_024155829.1	LOC18019337
XP_024011593.1	XM_024155825.1	LOC18019338
XP_024011595.1	XM_024155827.1	LOC18019338
XP_006400934.2	XM_006400871.2	LOC18019338
XP_024011594.1	XM_024155826.1	LOC18019338
XP_024011596.1	XM_024155828.1	LOC18019338
XP_024012083.1	XM_024156315.1	LOC18019339
XP_006400936.1	XM_006400873.2	LOC18019340
XP_024012507.1	XM_024156739.1	LOC18019341
XP_006400938.2	XM_006400875.2	LOC18019342
XP_006400939.1	XM_006400876.2	LOC18019343
XP_024011839.1	XM_024156071.1	LOC18019343
XP_006400940.1	XM_006400877.2	LOC18019344
XP_024012512.1	XM_024156744.1	LOC18019345
XP_006400942.2	XM_006400879.2	LOC18019346
XP_006400944.1	XM_006400881.2	LOC18019348
XP_006400945.1	XM_006400882.2	LOC18019349
XP_006400946.1	XM_006400883.2	LOC18019350
XP_024011556.1	XM_024155788.1	LOC112086692
XP_024011555.1	XM_024155787.1	LOC18017104
XP_006400950.1	XM_006400887.2	LOC18017105
XP_006400951.1	XM_006400888.2	LOC18017106
XP_006400952.1	XM_006400889.2	LOC18017107
XP_006400953.1	XM_006400890.2	LOC18017108
XP_024011894.1	XM_024156126.1	LOC18017109
XP_006400955.1	XM_006400892.2	LOC18017110
XP_006400956.1	XM_006400893.2	LOC18017111
XP_024012511.1	XM_024156743.1	LOC18017111
XP_006400958.1	XM_006400895.2	LOC18017112
XP_006400957.1	XM_006400894.2	LOC18017114
XP_024012054.1	XM_024156286.1	LOC18017113
XP_024012055.1	XM_024156287.1	LOC18017113
XP_006400960.1	XM_006400897.2	LOC18017113
XP_024012057.1	XM_024156289.1	LOC18017113
XP_006400959.1	XM_006400896.2	LOC18017113
XP_024012058.1	XM_024156290.1	LOC18017113
XP_024012056.1	XM_024156288.1	LOC18017113
XP_006400962.1	XM_006400899.2	LOC18017115
XP_006400961.1	XM_006400898.2	LOC18017115
XP_006400963.1	XM_006400900.2	LOC18017116
XP_006400964.1	XM_006400901.2	LOC18017117
XP_024012426.1	XM_024156658.1	LOC18017118
XP_024012393.1	XM_024156625.1	LOC18017119
XP_024012394.1	XM_024156626.1	LOC18017119
XP_006400967.1	XM_006400904.2	LOC18017120
XP_024012517.1	XM_024156749.1	LOC18017121
XP_006400969.1	XM_006400906.2	LOC18017122
XP_024012721.1	XM_024156953.1	LOC18017122
XP_006400970.1	XM_006400907.2	LOC18017123
XP_006400971.1	XM_006400908.2	LOC18018522
XP_006400972.1	XM_006400909.2	LOC18018523
XP_006400973.1	XM_006400910.2	LOC18018524
XP_024012686.1	XM_024156918.1	LOC18018525
XP_006400975.1	XM_006400912.2	LOC18018526
XP_006400976.1	XM_006400913.2	LOC18018527
XP_006400977.1	XM_006400914.2	LOC18018528
XP_024012138.1	XM_024156370.1	LOC18018528
XP_006400979.2	XM_006400916.2	LOC18018529
XP_024012532.1	XM_024156764.1	LOC18018530
XP_006400981.1	XM_006400918.2	LOC18018531
XP_006400982.1	XM_006400919.1	LOC18018532
XP_006400983.1	XM_006400920.2	LOC18018533
XP_006400984.1	XM_006400921.2	LOC18018533
XP_006400985.2	XM_006400922.2	LOC18018534
XP_006400987.1	XM_006400924.2	LOC18018536
XP_006400988.1	XM_006400925.1	LOC18018537
XP_006400991.1	XM_006400928.2	LOC18018540
XP_024012540.1	XM_024156772.1	LOC112086826
XP_006400992.1	XM_006400929.2	LOC18018541
XP_024011857.1	XM_024156089.1	LOC18018542
XP_006400994.1	XM_006400931.2	LOC18017973
XP_006400995.1	XM_006400932.2	LOC18017974
XP_006400996.1	XM_006400933.2	LOC18017975
XP_024012553.1	XM_024156785.1	LOC112086829
XP_006400998.1	XM_006400935.2	LOC18017976
XP_006400999.1	XM_006400936.2	LOC18017977
XP_006401000.1	XM_006400937.2	LOC18017978
XP_006401001.1	XM_006400938.2	LOC18017979
XP_006401002.1	XM_006400939.2	LOC18017979
XP_006401003.1	XM_006400940.2	LOC18017980
XP_006401005.2	XM_006400942.2	LOC18017981
XP_006401006.1	XM_006400943.2	LOC18017982
XP_006401007.1	XM_006400944.1	LOC18017983
XP_006401009.1	XM_006400946.1	LOC18017985
XP_024012503.1	XM_024156735.1	LOC18017986
XP_006401010.1	XM_006400947.2	LOC18017986
XP_024012566.1	XM_024156798.1	LOC18017987
XP_006401012.1	XM_006400949.2	LOC18017988
XP_024012718.1	XM_024156950.1	LOC18017988
XP_024012717.1	XM_024156949.1	LOC18017988
XP_006401013.1	XM_006400950.2	LOC18017989
XP_006401014.1	XM_006400951.2	LOC18017990
XP_006401015.1	XM_006400952.2	LOC18018702
XP_024011166.1	XM_024155398.1	LOC112086467
XP_006401020.1	XM_006400957.2	LOC18018703
XP_006401017.1	XM_006400954.2	LOC18018705
XP_006401022.1	XM_006400959.2	LOC18018704
XP_006401023.1	XM_006400960.2	LOC18018706
XP_024012711.1	XM_024156943.1	LOC18018706
XP_006401024.1	XM_006400961.2	LOC18018707
XP_006401025.1	XM_006400962.2	LOC18018708
XP_024012097.1	XM_024156329.1	LOC18018708
XP_024012096.1	XM_024156328.1	LOC18018708
XP_024012095.1	XM_024156327.1	LOC18018708
XP_024012312.1	XM_024156544.1	LOC18018709
XP_006401027.1	XM_006400964.2	LOC18018710
XP_006401028.1	XM_006400965.2	LOC18018711
XP_024012701.1	XM_024156933.1	LOC18018712
XP_006401030.1	XM_006400967.2	LOC18018713
XP_006401031.2	XM_006400968.2	LOC18018714
XP_006401032.1	XM_006400969.1	LOC18018715
XP_024011968.1	XM_024156200.1	LOC18018716
XP_006401033.1	XM_006400970.2	LOC18018716
XP_024011969.1	XM_024156201.1	LOC18018716
XP_024011966.1	XM_024156198.1	LOC18018716
XP_024011970.1	XM_024156202.1	LOC18018716
XP_024012425.1	XM_024156657.1	LOC18018717
XP_024011989.1	XM_024156221.1	LOC18018718
XP_024012147.1	XM_024156379.1	LOC18018719
XP_024012146.1	XM_024156378.1	LOC18018719
XP_024012149.1	XM_024156381.1	LOC18018719
XP_006401036.2	XM_006400973.2	LOC18018719
XP_024012148.1	XM_024156380.1	LOC18018719
XP_024012145.1	XM_024156377.1	LOC18018719
XP_024012150.1	XM_024156382.1	LOC18018719
XP_024012151.1	XM_024156383.1	LOC18018719
XP_006401039.1	XM_006400976.2	LOC18018720
XP_006401038.1	XM_006400975.2	LOC18018720
XP_024012152.1	XM_024156384.1	LOC18018575
XP_006401041.1	XM_006400978.2	LOC18018576
XP_006401042.1	XM_006400979.2	LOC18018577
XP_024012469.1	XM_024156701.1	LOC18018578
XP_006401043.1	XM_006400980.2	LOC18018580
XP_006401045.1	XM_006400982.2	LOC18018579
XP_024012133.1	XM_024156365.1	LOC18018579
XP_006401046.1	XM_006400983.1	LOC18018581
XP_006401047.1	XM_006400984.2	LOC18018582
XP_006401048.1	XM_006400985.2	LOC18018583
XP_006401050.1	XM_006400987.2	LOC18018584
XP_006401051.1	XM_006400988.2	LOC18018585
XP_006401052.1	XM_006400989.2	LOC18018586
XP_006401053.1	XM_006400990.2	LOC18018587
XP_006401054.1	XM_006400991.2	LOC18018588
XP_006401055.1	XM_006400992.2	LOC18018589
XP_006401057.1	XM_006400994.2	LOC18018590
XP_006401058.1	XM_006400995.2	LOC18018591
XP_006401059.1	XM_006400996.1	LOC18016543
XP_006401060.1	XM_006400997.2	LOC18016544
XP_006401061.2	XM_006400998.2	LOC18016545
XP_024012134.1	XM_024156366.1	LOC18016545
XP_006401062.1	XM_006400999.2	LOC18016546
XP_006401063.1	XM_006401000.2	LOC18016547
XP_024012536.1	XM_024156768.1	LOC18016548
XP_006401065.1	XM_006401002.2	LOC18016549
XP_024011767.1	XM_024155999.1	LOC112086706
XP_006401066.1	XM_006401003.2	LOC18016550
XP_024011766.1	XM_024155998.1	LOC18016550
XP_006401068.2	XM_006401005.2	LOC18016552
XP_006401067.1	XM_006401004.2	LOC18016551
XP_024011715.1	XM_024155947.1	LOC18016553
XP_006401070.1	XM_006401007.2	LOC18016553
XP_024011722.1	XM_024155954.1	LOC18016555
XP_006401069.1	XM_006401006.2	LOC18016555
XP_024011721.1	XM_024155953.1	LOC18016555
XP_024011719.1	XM_024155951.1	LOC18016555
XP_024012580.1	XM_024156812.1	LOC112086832
XP_006401071.1	XM_006401008.2	LOC18016554
XP_006401072.1	XM_006401009.2	LOC18016556
XP_006401073.1	XM_006401010.2	LOC18016557
XP_024011714.1	XM_024155946.1	LOC18016557
XP_024011713.1	XM_024155945.1	LOC18016557
XP_006401074.1	XM_006401011.2	LOC18016558
XP_006401075.1	XM_006401012.2	LOC18016559
XP_024011723.1	XM_024155955.1	LOC112086703
XP_024011728.1	XM_024155960.1	LOC18016560
XP_024011729.1	XM_024155961.1	LOC18016560
XP_006401077.1	XM_006401014.2	LOC18016561
XP_006401078.1	XM_006401015.2	LOC18016562
XP_024011711.1	XM_024155943.1	LOC18016563
XP_006401082.1	XM_006401019.2	LOC18016563
XP_024011712.1	XM_024155944.1	LOC18016563
XP_006401079.1	XM_006401016.2	LOC18018057
XP_006401083.1	XM_006401020.2	LOC18016564
XP_024011731.1	XM_024155963.1	LOC18018058
XP_006401085.1	XM_006401022.2	LOC18018059
XP_006401086.1	XM_006401023.2	LOC18018060
XP_006401088.1	XM_006401025.2	LOC18018061
XP_024011727.1	XM_024155959.1	LOC18018061
XP_006401090.1	XM_006401027.2	LOC18018062
XP_024011726.1	XM_024155958.1	LOC18018063
XP_024011724.1	XM_024155956.1	LOC18018063
XP_024011725.1	XM_024155957.1	LOC18018063
XP_006401092.2	XM_006401029.2	LOC18018064
XP_006401093.2	XM_006401030.2	LOC18018065
XP_006401095.2	XM_006401032.2	LOC18018066
XP_006401094.2	XM_006401031.2	LOC18018066
XP_006401097.2	XM_006401034.2	LOC18018067
XP_024011718.1	XM_024155950.1	LOC18018067
XP_006401096.2	XM_006401033.2	LOC18018067
XP_006401098.2	XM_006401035.2	LOC18018067
