protein	mRNA	gene
XP_006288046.1	XM_006287984.2	LOC17882920
XP_023637073.1	XM_023781305.1	LOC17884188
XP_023637074.1	XM_023781306.1	LOC17884188
XP_006287318.1	XM_006287256.2	LOC17883277
XP_006287317.1	XM_006287255.2	LOC17883277
XP_006286951.1	XM_006286889.2	LOC17884575
XP_006288929.1	XM_006288867.2	LOC17881147
XP_023635812.1	XM_023780044.1	LOC111829925
XP_006287528.1	XM_006287466.2	LOC17881131
XP_006286499.1	XM_006286437.2	LOC17881741
XP_006289553.1	XM_006289491.2	LOC17882905
XP_006288864.1	XM_006288802.2	LOC17883323
XP_006289301.1	XM_006289239.2	LOC17883645
XP_006289537.1	XM_006289475.1	LOC17882167
XP_023635751.1	XM_023779983.1	LOC17881724
XP_006286993.1	XM_006286931.2	LOC17881724
XP_006288924.1	XM_006288862.2	LOC17883267
XP_023636849.1	XM_023781081.1	LOC17883267
XP_006287462.1	XM_006287400.2	LOC17882843
XP_006286409.1	XM_006286347.2	LOC17881187
XP_006288992.1	XM_006288930.2	LOC17882520
XP_006288985.1	XM_006288923.2	LOC17882980
XP_023636538.1	XM_023780770.1	LOC17883606
XP_023636536.1	XM_023780768.1	LOC17883606
XP_006288413.2	XM_006288351.2	LOC17883606
XP_006289726.2	XM_006289664.2	LOC17883599
XP_023636841.1	XM_023781073.1	LOC17882080
XP_023636840.1	XM_023781072.1	LOC17882080
XP_006287756.1	XM_006287694.2	LOC17882080
XP_006286962.1	XM_006286900.2	LOC17883481
XP_023637287.1	XM_023781519.1	LOC17881192
XP_023637284.1	XM_023781516.1	LOC17881192
XP_023637286.1	XM_023781518.1	LOC17881192
XP_023637285.1	XM_023781517.1	LOC17881192
XP_006288962.1	XM_006288900.2	LOC17881922
XP_006288396.1	XM_006288334.2	LOC17884406
XP_023636208.1	XM_023780440.1	LOC17881704
XP_006289609.1	XM_006289547.2	LOC17881704
XP_006288455.1	XM_006288393.2	LOC17881535
XP_006289093.2	XM_006289031.2	LOC17884493
XP_006289107.1	XM_006289045.2	LOC17884157
XP_023636599.1	XM_023780831.1	LOC17883278
XP_006287992.2	XM_006287930.2	LOC17883278
XP_023636597.1	XM_023780829.1	LOC17883278
XP_023636598.1	XM_023780830.1	LOC17883278
XP_006288193.1	XM_006288131.2	LOC17883821
XP_023636650.1	XM_023780882.1	LOC17883821
XP_006287753.1	XM_006287691.2	LOC17883880
XP_006288804.2	XM_006288742.2	LOC17883478
XP_023635899.1	XM_023780131.1	LOC17883677
XP_006287841.1	XM_006287779.2	LOC17881977
XP_006288625.1	XM_006288563.2	LOC17881734
XP_006287541.1	XM_006287479.2	LOC17883616
XP_006287209.1	XM_006287147.2	LOC17883935
XP_006287606.1	XM_006287544.2	LOC17881934
XP_023636488.1	XM_023780720.1	LOC17881934
XP_006287266.1	XM_006287204.2	LOC17881415
XP_023636802.1	XM_023781034.1	LOC17881415
XP_006286662.1	XM_006286600.2	LOC17881859
XP_006288241.1	XM_006288179.2	LOC17884609
XP_006288251.1	XM_006288189.2	LOC17882411
XP_006287293.2	XM_006287231.2	LOC17882420
XP_023636848.1	XM_023781080.1	LOC17884209
XP_006288665.1	XM_006288603.2	LOC17883417
XP_006286676.1	XM_006286614.2	LOC17883071
XP_023637704.1	XM_023781936.1	LOC17882827
XP_006289596.1	XM_006289534.2	LOC17882827
XP_023636666.1	XM_023780898.1	LOC17883988
XP_023636667.1	XM_023780899.1	LOC17883988
XP_006288495.1	XM_006288433.2	LOC17882602
XP_006286402.1	XM_006286340.2	LOC17881526
XP_023636341.1	XM_023780573.1	LOC17881639
XP_023636342.1	XM_023780574.1	LOC17881639
XP_023636343.1	XM_023780575.1	LOC17881639
XP_006287874.1	XM_006287812.2	LOC17881227
XP_006288516.2	XM_006288454.2	LOC17883806
XP_023636546.1	XM_023780778.1	LOC17883806
XP_006290108.1	XM_006290046.2	LOC17884534
XP_006288531.1	XM_006288469.2	LOC17884033
XP_006286881.2	XM_006286819.2	LOC17881435
XP_006289460.1	XM_006289398.2	LOC17883238
XP_006289123.2	XM_006289061.2	LOC17883716
XP_006287980.1	XM_006287918.2	LOC17884287
XP_006289718.1	XM_006289656.2	LOC17882943
XP_023636717.1	XM_023780949.1	LOC111830068
XP_006288266.1	XM_006288204.2	LOC17882072
XP_006288536.1	XM_006288474.2	LOC17882208
XP_006289930.1	XM_006289868.2	LOC17884318
XP_023637723.1	XM_023781955.1	LOC17882438
XP_006286687.1	XM_006286625.2	LOC17882438
XP_023636026.1	XM_023780258.1	LOC17881691
XP_006289477.1	XM_006289415.2	LOC17882202
XP_006289357.1	XM_006289295.1	LOC17883494
XP_023635960.1	XM_023780192.1	LOC17881617
XP_023635961.1	XM_023780193.1	LOC17883399
XP_006287662.1	XM_006287600.2	LOC17883399
XP_006289807.1	XM_006289745.2	LOC17883633
XP_006287181.1	XM_006287119.2	LOC17883259
XP_006286650.1	XM_006286588.2	LOC17884455
XP_006287090.2	XM_006287028.2	LOC17884243
XP_006288244.1	XM_006288182.2	LOC17882610
XP_006289080.1	XM_006289018.2	LOC17882414
XP_006289488.2	XM_006289426.2	LOC17883002
XP_023637076.1	XM_023781308.1	LOC17883460
XP_023637267.1	XM_023781499.1	LOC17881217
XP_023637265.1	XM_023781497.1	LOC17881217
XP_006288922.1	XM_006288860.2	LOC17883554
XP_023637301.1	XM_023781533.1	LOC17882841
XP_006287132.1	XM_006287070.2	LOC17882841
XP_023637302.1	XM_023781534.1	LOC17882841
XP_006287358.1	XM_006287296.2	LOC17882541
XP_023637142.1	XM_023781374.1	LOC17882541
XP_023637144.1	XM_023781376.1	LOC17882541
XP_023637143.1	XM_023781375.1	LOC17882541
XP_023637141.1	XM_023781373.1	LOC17882541
XP_006289898.1	XM_006289836.2	LOC17883400
XP_006287363.1	XM_006287301.2	LOC17883395
XP_023636487.1	XM_023780719.1	LOC111830053
XP_006288669.1	XM_006288607.2	LOC17882787
XP_023636485.1	XM_023780717.1	LOC17883911
XP_006288295.1	XM_006288233.2	LOC17883911
XP_023636486.1	XM_023780718.1	LOC17883911
XP_006290094.1	XM_006290032.2	LOC17883075
XP_006288148.2	XM_006288086.2	LOC17881341
XP_006288010.1	XM_006287948.2	LOC17882158
XP_023636804.1	XM_023781036.1	LOC111830076
XP_006288316.1	XM_006288254.2	LOC17883750
XP_006287706.1	XM_006287644.2	LOC17883475
XP_006286623.2	XM_006286561.2	LOC17884423
XP_006287688.1	XM_006287626.2	LOC17883083
XP_006289171.2	XM_006289109.2	LOC17883413
XP_006287637.1	XM_006287575.2	LOC17884403
XP_023637587.1	XM_023781819.1	LOC17882028
XP_023637586.1	XM_023781818.1	LOC17882028
XP_006287405.1	XM_006287343.2	LOC17881774
XP_023637585.1	XM_023781817.1	LOC17883408
XP_006286628.1	XM_006286566.2	LOC17883517
XP_023636703.1	XM_023780935.1	LOC17883088
XP_006289611.1	XM_006289549.2	LOC17883009
XP_023636702.1	XM_023780934.1	LOC17881537
XP_006289085.1	XM_006289023.2	LOC17881845
XP_006289852.2	XM_006289790.2	LOC17883007
XP_023637227.1	XM_023781459.1	LOC17881245
XP_023637228.1	XM_023781460.1	LOC17881245
XP_023637226.1	XM_023781458.1	LOC17881245
XP_006287216.2	XM_006287154.2	LOC17884169
XP_006287787.1	XM_006287725.2	LOC17881941
XP_006287517.1	XM_006287455.2	LOC17881058
XP_006289942.1	XM_006289880.2	LOC17883035
XP_006289673.1	XM_006289611.2	LOC17882054
XP_006288135.1	XM_006288073.2	LOC17883288
XP_006286536.1	XM_006286474.2	LOC17881925
XP_006289750.1	XM_006289688.2	LOC17882103
XP_006288773.2	XM_006288711.2	LOC17881487
XP_006286600.1	XM_006286538.2	LOC17884662
XP_006289029.1	XM_006288967.2	LOC17882517
XP_023636723.1	XM_023780955.1	LOC17882249
XP_006287772.1	XM_006287710.2	LOC17882947
XP_023637377.1	XM_023781609.1	LOC17882247
XP_006290228.1	XM_006290166.2	LOC17882247
XP_023637376.1	XM_023781608.1	LOC17884223
XP_006286928.1	XM_006286866.2	LOC17884223
XP_006290059.1	XM_006289997.1	LOC17882915
XP_006287910.1	XM_006287848.2	LOC17881381
XP_023637515.1	XM_023781747.1	LOC17881381
XP_006289960.1	XM_006289898.2	LOC17884235
XP_006288623.1	XM_006288561.2	LOC17882266
XP_023636936.1	XM_023781168.1	LOC17883614
XP_006286964.1	XM_006286902.2	LOC17884088
XP_006289990.1	XM_006289928.2	LOC17881194
XP_023637703.1	XM_023781935.1	LOC17881314
XP_023636960.1	XM_023781192.1	LOC17881348
XP_006286562.1	XM_006286500.2	LOC17881348
XP_006288722.1	XM_006288660.2	LOC17881896
XP_006289508.1	XM_006289446.2	LOC17882627
XP_006287808.1	XM_006287746.2	LOC17882680
XP_006289513.1	XM_006289451.2	LOC17882019
XP_006289730.1	XM_006289668.2	LOC17882685
XP_006286680.2	XM_006286618.2	LOC17881810
XP_006289984.1	XM_006289922.2	LOC17881684
XP_006287304.1	XM_006287242.2	LOC17881308
XP_006286802.2	XM_006286740.2	LOC17882599
XP_006289904.2	XM_006289842.2	LOC17881397
XP_023636034.1	XM_023780266.1	LOC17883917
XP_006288660.1	XM_006288598.2	LOC17883005
XP_006287786.1	XM_006287724.2	LOC17883067
XP_023636629.1	XM_023780861.1	LOC17883067
XP_023636628.1	XM_023780860.1	LOC17883067
XP_006286475.1	XM_006286413.2	LOC17884588
XP_006286661.1	XM_006286599.2	LOC17884096
XP_006287865.1	XM_006287803.2	LOC17884608
XP_006288806.1	XM_006288744.2	LOC17882717
XP_023636373.1	XM_023780605.1	LOC17883679
XP_023636391.1	XM_023780623.1	LOC17884342
XP_023636392.1	XM_023780624.1	LOC17884342
XP_006287169.1	XM_006287107.2	LOC17883396
XP_006287168.1	XM_006287106.2	LOC17883396
XP_023637382.1	XM_023781614.1	LOC17884336
XP_023637383.1	XM_023781615.1	LOC17884336
XP_023637381.1	XM_023781613.1	LOC17884336
XP_006290247.2	XM_006290185.2	LOC17881225
XP_006287989.1	XM_006287927.2	LOC17881273
XP_006287047.1	XM_006286985.2	LOC17883818
XP_006289739.1	XM_006289677.1	LOC17881301
XP_006288354.2	XM_006288292.2	LOC17881819
XP_006288109.1	XM_006288047.2	LOC17881461
XP_023637097.1	XM_023781329.1	LOC17881461
XP_023637152.1	XM_023781384.1	LOC17884627
XP_023637151.1	XM_023781383.1	LOC17884627
XP_006288237.1	XM_006288175.2	LOC17882226
XP_006287067.1	XM_006287005.2	LOC17883801
XP_023637325.1	XM_023781557.1	LOC17882588
XP_006287007.1	XM_006286945.2	LOC17881760
XP_023637052.1	XM_023781284.1	LOC17881760
XP_023637051.1	XM_023781283.1	LOC17881760
XP_006289742.1	XM_006289680.2	LOC17881156
XP_023636223.1	XM_023780455.1	LOC17881479
XP_006286946.1	XM_006286884.2	LOC17881479
XP_006287247.2	XM_006287185.2	LOC17881389
XP_006289615.1	XM_006289553.2	LOC17882566
XP_006287000.1	XM_006286938.2	LOC17881541
XP_023637415.1	XM_023781647.1	LOC17883272
XP_023636542.1	XM_023780774.1	LOC17884071
XP_023636543.1	XM_023780775.1	LOC17884071
XP_023636544.1	XM_023780776.1	LOC17884071
XP_006289586.1	XM_006289524.2	LOC17883038
XP_006289046.1	XM_006288984.2	LOC17882929
XP_023636741.1	XM_023780973.1	LOC17884509
XP_023636743.1	XM_023780975.1	LOC17884509
XP_006286421.1	XM_006286359.2	LOC17884509
XP_006288425.1	XM_006288363.2	LOC17882532
XP_006286858.1	XM_006286796.2	LOC17882687
XP_006286859.1	XM_006286797.2	LOC17882687
XP_006288522.2	XM_006288460.2	LOC17882200
XP_006286515.1	XM_006286453.2	LOC17884526
XP_006289466.2	XM_006289404.2	LOC17881783
XP_023637254.1	XM_023781486.1	LOC17881783
XP_023637255.1	XM_023781487.1	LOC17881783
XP_006290164.1	XM_006290102.2	LOC17882467
XP_006288663.1	XM_006288601.2	LOC17881989
XP_006288881.1	XM_006288819.2	LOC17883070
XP_006288882.1	XM_006288820.2	LOC17883070
XP_023637291.1	XM_023781523.1	LOC17882702
XP_023637290.1	XM_023781522.1	LOC17882702
XP_023637292.1	XM_023781524.1	LOC17882702
XP_023636303.1	XM_023780535.1	LOC17883841
XP_006289249.1	XM_006289187.2	LOC17881244
XP_006286517.1	XM_006286455.2	LOC17883106
XP_023636305.1	XM_023780537.1	LOC17883106
XP_006286705.1	XM_006286643.1	LOC17882325
XP_006289137.1	XM_006289075.1	LOC17881349
XP_006289243.1	XM_006289181.1	LOC17883669
XP_006288575.1	XM_006288513.2	LOC17882239
XP_006288828.1	XM_006288766.2	LOC17883240
XP_023636935.1	XM_023781167.1	LOC17883240
XP_023636934.1	XM_023781166.1	LOC17883240
XP_006288548.2	XM_006288486.2	LOC17884332
XP_006287567.1	XM_006287505.2	LOC17881762
XP_006289197.1	XM_006289135.2	LOC17881886
XP_006289394.1	XM_006289332.2	LOC17881213
XP_006288317.1	XM_006288255.2	LOC17881179
XP_006290206.1	XM_006290144.2	LOC17883476
XP_006289727.1	XM_006289665.1	LOC17882342
XP_006288451.1	XM_006288389.2	LOC17881807
XP_023636383.1	XM_023780615.1	LOC17881807
XP_006287037.1	XM_006286975.2	LOC17882782
XP_023636382.1	XM_023780614.1	LOC17884138
XP_006288309.1	XM_006288247.2	LOC17884138
XP_023636381.1	XM_023780613.1	LOC17884138
XP_023636380.1	XM_023780612.1	LOC17884138
XP_006286801.1	XM_006286739.2	LOC17883469
XP_023636632.1	XM_023780864.1	LOC17883469
XP_006287608.1	XM_006287546.2	LOC17881396
XP_023636397.1	XM_023780629.1	LOC17881417
XP_006288699.1	XM_006288637.2	LOC17883753
XP_023636956.1	XM_023781188.1	LOC17881167
XP_006288247.2	XM_006288185.2	LOC17881167
XP_023637276.1	XM_023781508.1	LOC17882417
XP_006289173.1	XM_006289111.2	LOC17882241
XP_006287131.1	XM_006287069.2	LOC17881501
XP_023636549.1	XM_023780781.1	LOC17882540
XP_006287999.2	XM_006287937.2	LOC17883064
XP_006290018.1	XM_006289956.2	LOC17883828
XP_006287382.1	XM_006287320.2	LOC17883149
XP_006290129.1	XM_006290067.2	LOC17882607
XP_023636347.1	XM_023780579.1	LOC17882637
XP_023636346.1	XM_023780578.1	LOC17882637
XP_006288830.1	XM_006288768.2	LOC17884053
XP_023636307.1	XM_023780539.1	LOC17884333
XP_023637033.1	XM_023781265.1	LOC17881463
XP_006289342.1	XM_006289280.1	LOC17882143
XP_006287139.1	XM_006287077.2	LOC17882184
XP_023637195.1	XM_023781427.1	LOC17882184
XP_023637706.1	XM_023781938.1	LOC17882548
XP_006287082.2	XM_006287020.2	LOC17883992
XP_006286556.2	XM_006286494.2	LOC17884344
XP_006287315.1	XM_006287253.2	LOC17881476
XP_023636610.1	XM_023780842.1	LOC17884573
XP_006288958.1	XM_006288896.2	LOC17881439
XP_023636280.1	XM_023780512.1	LOC17881127
XP_006287069.1	XM_006287007.2	LOC17881127
XP_006287749.1	XM_006287687.2	LOC17882590
XP_006289327.1	XM_006289265.2	LOC17884386
XP_006290134.1	XM_006290072.2	LOC17883951
XP_006287489.1	XM_006287427.2	LOC17882642
XP_023636286.1	XM_023780518.1	LOC17881320
XP_023636287.1	XM_023780519.1	LOC17881320
XP_006287306.1	XM_006287244.2	LOC17881785
XP_023636375.1	XM_023780607.1	LOC111830047
XP_006288949.1	XM_006288887.2	LOC17882601
XP_006288920.1	XM_006288858.2	LOC17881119
XP_006289933.1	XM_006289871.2	LOC17882839
XP_023637449.1	XM_023781681.1	LOC17882441
XP_006286652.1	XM_006286590.2	LOC17882564
XP_006287316.1	XM_006287254.2	LOC17884245
XP_006287958.1	XM_006287896.2	LOC17884574
XP_006286547.1	XM_006286485.2	LOC17883122
XP_023637026.1	XM_023781258.1	LOC17881467
XP_006288857.1	XM_006288795.2	LOC17881467
XP_023637004.1	XM_023781236.1	LOC17883640
XP_006290050.1	XM_006289988.2	LOC17883492
XP_006286948.1	XM_006286886.2	LOC17881372
XP_023637683.1	XM_023781915.1	LOC17881144
XP_023636007.1	XM_023780239.1	LOC17881796
XP_006289187.1	XM_006289125.2	LOC17881210
XP_006288792.1	XM_006288730.2	LOC17884446
XP_006286884.1	XM_006286822.2	LOC17883193
XP_006286516.2	XM_006286454.2	LOC17882031
XP_006287603.1	XM_006287541.2	LOC17881784
XP_006289580.1	XM_006289518.2	LOC17884440
XP_006287243.1	XM_006287181.2	LOC17882300
XP_006287244.1	XM_006287182.2	LOC17882300
XP_023636820.1	XM_023781052.1	LOC111830077
XP_023636817.1	XM_023781049.1	LOC111830077
XP_023636819.1	XM_023781051.1	LOC111830077
XP_023636818.1	XM_023781050.1	LOC111830077
XP_006287607.1	XM_006287545.2	LOC17882563
XP_023637145.1	XM_023781377.1	LOC17882563
XP_006286708.2	XM_006286646.2	LOC17883776
XP_023636187.1	XM_023780419.1	LOC17881352
XP_006289217.1	XM_006289155.2	LOC17883863
XP_023636186.1	XM_023780418.1	LOC17883863
XP_006288440.1	XM_006288378.2	LOC17884277
XP_006288441.1	XM_006288379.2	LOC17884277
XP_006286367.1	XM_006286305.2	LOC17883771
XP_006287403.1	XM_006287341.2	LOC17883902
XP_006288326.2	XM_006288264.2	LOC17883406
XP_006289756.1	XM_006289694.2	LOC17883318
XP_006290068.2	XM_006290006.2	LOC17881980
XP_006287614.2	XM_006287552.2	LOC17882358
XP_006287724.1	XM_006287662.2	LOC17881423
XP_006289832.1	XM_006289770.2	LOC17883187
XP_006287046.1	XM_006286984.2	LOC17881088
XP_006289947.1	XM_006289885.2	LOC17882504
XP_023636896.1	XM_023781128.1	LOC17882504
XP_023636895.1	XM_023781127.1	LOC17882504
XP_006288291.1	XM_006288229.2	LOC17884039
XP_006289366.1	XM_006289304.2	LOC17882059
XP_023637499.1	XM_023781731.1	LOC111830198
XP_023636032.1	XM_023780264.1	LOC17881626
XP_006286685.1	XM_006286623.2	LOC17881668
XP_006287265.1	XM_006287203.2	LOC17881689
XP_023636033.1	XM_023780265.1	LOC17881858
XP_006287114.2	XM_006287052.2	LOC17884012
XP_006288748.1	XM_006288686.2	LOC17881576
XP_006286397.1	XM_006286335.2	LOC17882890
XP_006289035.1	XM_006288973.2	LOC17881634
XP_023635912.1	XM_023780144.1	LOC17882255
XP_006286740.1	XM_006286678.2	LOC17882128
XP_006288490.1	XM_006288428.2	LOC17884065
XP_023637157.1	XM_023781389.1	LOC17884201
XP_006288301.2	XM_006288239.2	LOC17884615
XP_006286470.1	XM_006286408.2	LOC17882792
XP_006287412.2	XM_006287350.2	LOC17884091
XP_023636390.1	XM_023780622.1	LOC17884091
XP_006289174.1	XM_006289112.2	LOC17881565
XP_006289127.1	XM_006289065.2	LOC17881502
XP_006288880.1	XM_006288818.2	LOC17884291
XP_023637713.1	XM_023781945.1	LOC17882701
XP_006287229.1	XM_006287167.2	LOC17881892
XP_023636850.1	XM_023781082.1	LOC17881257
XP_023636851.1	XM_023781083.1	LOC17881257
XP_006289047.2	XM_006288985.2	LOC17881257
XP_006290117.1	XM_006290055.2	LOC17882667
XP_023637096.1	XM_023781328.1	LOC17884510
XP_006288566.1	XM_006288504.2	LOC17884510
XP_006289857.2	XM_006289795.2	LOC17884120
XP_006286776.1	XM_006286714.2	LOC17883500
XP_006290013.1	XM_006289951.2	LOC17884305
XP_023636491.1	XM_023780723.1	LOC17883144
XP_006289522.1	XM_006289460.2	LOC17881111
XP_023637729.1	XM_023781961.1	LOC17881600
XP_006287828.2	XM_006287766.2	LOC17883213
XP_006287373.1	XM_006287311.2	LOC17883207
XP_006288550.2	XM_006288488.2	LOC17882407
XP_006288520.2	XM_006288458.2	LOC17881764
XP_006289050.1	XM_006288988.2	LOC17884524
XP_023636276.1	XM_023780508.1	LOC17884513
XP_023636275.1	XM_023780507.1	LOC17884513
XP_006290085.2	XM_006290023.2	LOC17883583
XP_023636274.1	XM_023780506.1	LOC17883583
XP_006286938.1	XM_006286876.2	LOC17881332
XP_023637730.1	XM_023781962.1	LOC17884257
XP_006286545.1	XM_006286483.2	LOC17883416
XP_006287760.1	XM_006287698.2	LOC17881465
XP_006288428.1	XM_006288366.2	LOC17883484
XP_006288427.1	XM_006288365.2	LOC17882690
XP_006288546.1	XM_006288484.2	LOC17882689
XP_023636737.1	XM_023780969.1	LOC17883448
XP_006287758.1	XM_006287696.2	LOC17883448
XP_023636739.1	XM_023780971.1	LOC17883448
XP_023636735.1	XM_023780967.1	LOC17883448
XP_023636736.1	XM_023780968.1	LOC17883448
XP_006287759.1	XM_006287697.2	LOC17883448
XP_023636740.1	XM_023780972.1	LOC17883448
XP_006288814.1	XM_006288752.2	LOC17883483
XP_023637330.1	XM_023781562.1	LOC17883687
XP_006287212.1	XM_006287150.2	LOC17883687
XP_006287927.1	XM_006287865.2	LOC17881937
XP_006288037.1	XM_006287975.2	LOC17881438
XP_006289952.1	XM_006289890.2	LOC17884207
XP_006287291.1	XM_006287229.2	LOC17884523
XP_023636695.1	XM_023780927.1	LOC17882064
XP_006289271.1	XM_006289209.2	LOC17882064
XP_006287201.1	XM_006287139.2	LOC17883160
XP_006289625.1	XM_006289563.2	LOC17884485
XP_006288001.1	XM_006287939.2	LOC17881610
XP_006287124.2	XM_006287062.2	LOC17883741
XP_006286922.1	XM_006286860.2	LOC17882426
XP_023635906.1	XM_023780138.1	LOC17882426
XP_006289105.1	XM_006289043.2	LOC17882911
XP_006287892.1	XM_006287830.2	LOC17881220
XP_006289957.1	XM_006289895.2	LOC17883058
XP_006286900.1	XM_006286838.2	LOC17882263
XP_006286627.1	XM_006286565.2	LOC17881928
XP_023636987.1	XM_023781219.1	LOC17883087
XP_023636768.1	XM_023781000.1	LOC17884222
XP_023636769.1	XM_023781001.1	LOC17884222
XP_006287538.1	XM_006287476.2	LOC17884222
XP_006287537.1	XM_006287475.2	LOC17884222
XP_006287539.1	XM_006287477.2	LOC17884222
XP_006289509.1	XM_006289447.2	LOC17883933
XP_006286905.1	XM_006286843.2	LOC17882681
XP_023637168.1	XM_023781400.1	LOC17882681
XP_006287089.1	XM_006287027.2	LOC17881932
XP_023637170.1	XM_023781402.1	LOC17884351
XP_023637169.1	XM_023781401.1	LOC17884351
XP_023637545.1	XM_023781777.1	LOC111830208
XP_023637544.1	XM_023781776.1	LOC111830208
XP_023637546.1	XM_023781778.1	LOC111830208
XP_006289185.1	XM_006289123.2	LOC17882375
XP_023637433.1	XM_023781665.1	LOC17882375
XP_006288473.1	XM_006288411.2	LOC17884444
XP_006287834.1	XM_006287772.2	LOC17883869
XP_023636402.1	XM_023780634.1	LOC17883212
XP_006286669.1	XM_006286607.2	LOC17881066
XP_006287370.1	XM_006287308.2	LOC17884616
XP_006289562.1	XM_006289500.2	LOC17882628
XP_006288725.1	XM_006288663.2	LOC17882405
XP_023636658.1	XM_023780890.1	LOC17881837
XP_006289158.1	XM_006289096.2	LOC17881837
XP_023636657.1	XM_023780889.1	LOC17881837
XP_006287629.1	XM_006287567.2	LOC17884390
XP_023637032.1	XM_023781264.1	LOC17884390
XP_023637139.1	XM_023781371.1	LOC17882021
XP_006288432.1	XM_006288370.2	LOC17882021
XP_023637140.1	XM_023781372.1	LOC17882021
XP_006287238.1	XM_006287176.2	LOC17882693
XP_006290124.1	XM_006290062.2	LOC17881265
XP_023637516.1	XM_023781748.1	LOC17882366
XP_006287632.1	XM_006287570.2	LOC17881533
XP_006288684.1	XM_006288622.2	LOC17882024
XP_006289334.1	XM_006289272.2	LOC17883541
XP_006288357.1	XM_006288295.2	LOC17882176
XP_006289399.1	XM_006289337.2	LOC17881464
XP_006289792.1	XM_006289730.2	LOC17881207
XP_023637719.1	XM_023781951.1	LOC17883707
XP_006289077.1	XM_006289015.2	LOC17883103
XP_006287906.2	XM_006287844.2	LOC17882559
XP_023637296.1	XM_023781528.1	LOC17881350
XP_006287010.1	XM_006286948.2	LOC17883148
XP_023636165.1	XM_023780397.1	LOC17883148
XP_023636166.1	XM_023780398.1	LOC17883148
XP_006287619.1	XM_006287557.2	LOC17884260
XP_006287880.1	XM_006287818.2	LOC17882112
XP_006289410.1	XM_006289348.2	LOC17883812
XP_006289381.1	XM_006289319.2	LOC17883153
XP_006288429.2	XM_006288367.2	LOC17882092
XP_006289147.1	XM_006289085.2	LOC17882691
XP_006286842.1	XM_006286780.2	LOC17882799
XP_023636395.1	XM_023780627.1	LOC17883973
XP_006287937.1	XM_006287875.2	LOC17883691
XP_006287422.1	XM_006287360.2	LOC17882866
XP_006286781.1	XM_006286719.2	LOC17881574
XP_006288869.1	XM_006288807.2	LOC17884310
XP_023635975.1	XM_023780207.1	LOC17881049
XP_023635976.1	XM_023780208.1	LOC17881049
XP_023635977.1	XM_023780209.1	LOC17881049
XP_006288042.1	XM_006287980.2	LOC17882228
XP_006289122.1	XM_006289060.2	LOC17884184
XP_023635979.1	XM_023780211.1	LOC17884184
XP_006289000.1	XM_006288938.2	LOC17884286
XP_023637117.1	XM_023781349.1	LOC17883772
XP_006287365.1	XM_006287303.2	LOC17883335
XP_006288149.1	XM_006288087.2	LOC17882400
XP_006286544.1	XM_006286482.2	LOC17882159
XP_023636969.1	XM_023781201.1	LOC17882159
XP_006288387.1	XM_006288325.2	LOC17884569
XP_006289564.1	XM_006289502.2	LOC17881695
XP_023636541.1	XM_023780773.1	LOC17881839
XP_006287460.1	XM_006287398.2	LOC17881484
XP_006287461.1	XM_006287399.2	LOC17881484
