protein	mRNA	gene
XP_018433791.1	XM_018578289.1	LOC108806235
XP_018437627.1	XM_018582125.1	LOC108809995
XP_018435552.1	XM_018580050.1	LOC108807809
XP_018440233.1	XM_018584731.1	LOC108812462
XP_018440230.1	XM_018584728.1	LOC108812462
XP_018440228.1	XM_018584726.1	LOC108812462
XP_018440225.1	XM_018584723.1	LOC108812462
XP_018440227.1	XM_018584725.1	LOC108812462
XP_018440226.1	XM_018584724.1	LOC108812462
XP_018440231.1	XM_018584729.1	LOC108812462
XP_018440229.1	XM_018584727.1	LOC108812462
XP_018441627.1	XM_018586125.1	LOC108813544
XP_018441696.1	XM_018586194.1	LOC108813595
XP_018434068.1	XM_018578566.1	LOC108806444
XP_018441631.1	XM_018586129.1	LOC108813547
XP_018441684.1	XM_018586182.1	LOC108813587
XP_018440935.1	XM_018585433.1	LOC108813014
XP_018440933.1	XM_018585431.1	LOC108813013
XP_018441340.1	XM_018585838.1	LOC108813311
XP_018436481.1	XM_018580979.1	LOC108808884
XP_018436874.1	XM_018581372.1	LOC108809227
XP_018434885.1	XM_018579383.1	LOC108807131
XP_018441424.1	XM_018585922.1	LOC108813382
XP_018434577.1	XM_018579075.1	LOC108806868
XP_018434578.1	XM_018579076.1	LOC108806869
XP_018436762.1	XM_018581260.1	LOC108809129
XP_018437291.1	XM_018581789.1	LOC108809641
XP_018435554.1	XM_018580052.1	LOC108807810
XP_018438004.1	XM_018582502.1	LOC108810388
XP_018437471.1	XM_018581969.1	LOC108809834
XP_018437909.1	XM_018582407.1	LOC108810287
XP_018436906.1	XM_018581404.1	LOC108809258
XP_018434445.1	XM_018578943.1	LOC108806755
XP_018433770.1	XM_018578268.1	LOC108806218
XP_018435201.1	XM_018579699.1	LOC108807414
XP_018441730.1	XM_018586228.1	LOC108813620
XP_018441729.1	XM_018586227.1	LOC108813620
XP_018441731.1	XM_018586229.1	LOC108813620
XP_018441728.1	XM_018586226.1	LOC108813620
XP_018441732.1	XM_018586230.1	LOC108813620
XP_018441734.1	XM_018586232.1	LOC108813620
XP_018441883.1	XM_018586381.1	LOC108813737
XP_018441882.1	XM_018586380.1	LOC108813737
XP_018441884.1	XM_018586382.1	LOC108813737
XP_018441885.1	XM_018586383.1	LOC108813737
XP_018441881.1	XM_018586379.1	LOC108813737
XP_018441886.1	XM_018586384.1	LOC108813737
XP_018435005.1	XM_018579503.1	LOC108807242
XP_018435555.1	XM_018580053.1	LOC108807811
XP_018435556.1	XM_018580054.1	LOC108807812
XP_018438242.1	XM_018582740.1	LOC108810640
XP_018437622.1	XM_018582120.1	LOC108809991
XP_018436695.1	XM_018581193.1	LOC108809069
XP_018433828.1	XM_018578326.1	LOC108806257
XP_018435557.1	XM_018580055.1	LOC108807813
XP_018433979.1	XM_018578477.1	LOC108806381
XP_018438163.1	XM_018582661.1	LOC108810555
XP_018435558.1	XM_018580056.1	LOC108807814
XP_018437026.1	XM_018581524.1	LOC108809377
XP_018441050.1	XM_018585548.1	LOC108813103
XP_018436923.1	XM_018581421.1	LOC108809278
XP_018441642.1	XM_018586140.1	LOC108813556
XP_018441305.1	XM_018585803.1	LOC108813285
XP_018441304.1	XM_018585802.1	LOC108813284
XP_018437715.1	XM_018582213.1	LOC108810081
XP_018434761.1	XM_018579259.1	LOC108807024
XP_018434760.1	XM_018579258.1	LOC108807024
XP_018434759.1	XM_018579257.1	LOC108807024
XP_018434763.1	XM_018579261.1	LOC108807024
XP_018434762.1	XM_018579260.1	LOC108807024
XP_018436519.1	XM_018581017.1	LOC108808912
XP_018436518.1	XM_018581016.1	LOC108808911
XP_018433886.1	XM_018578384.1	LOC108806309
XP_018434926.1	XM_018579424.1	LOC108807166
XP_018438382.1	XM_018582880.1	LOC108810800
XP_018438471.1	XM_018582969.1	LOC108810896
XP_018434519.1	XM_018579017.1	LOC108806821
XP_018438565.1	XM_018583063.1	LOC108810994
XP_018438564.1	XM_018583062.1	LOC108810993
XP_018437842.1	XM_018582340.1	LOC108810211
XP_018439876.1	XM_018584374.1	LOC108812188
XP_018439875.1	XM_018584373.1	LOC108812187
XP_018439874.1	XM_018584372.1	LOC108812186
XP_018439352.1	XM_018583850.1	LOC108811759
XP_018439353.1	XM_018583851.1	LOC108811760
XP_018439356.1	XM_018583854.1	LOC108811762
XP_018439354.1	XM_018583852.1	LOC108811761
XP_018435559.1	XM_018580057.1	LOC108807815
XP_018439357.1	XM_018583855.1	LOC108811763
XP_018439358.1	XM_018583856.1	LOC108811764
XP_018439359.1	XM_018583857.1	LOC108811765
XP_018438774.1	XM_018583272.1	LOC108811229
XP_018437665.1	XM_018582163.1	LOC108810034
XP_018437868.1	XM_018582366.1	LOC108810233
XP_018437869.1	XM_018582367.1	LOC108810233
XP_018438375.1	XM_018582873.1	LOC108810791
XP_018437668.1	XM_018582166.1	LOC108810036
XP_018438486.1	XM_018582984.1	LOC108810913
XP_018439726.1	XM_018584224.1	LOC108812073
XP_018434353.1	XM_018578851.1	LOC108806681
XP_018435560.1	XM_018580058.1	LOC108807817
XP_018436665.1	XM_018581163.1	LOC108809041
XP_018436666.1	XM_018581164.1	LOC108809041
XP_018440966.1	XM_018585464.1	LOC108813037
XP_018437533.1	XM_018582031.1	LOC108809895
XP_018441479.1	XM_018585977.1	LOC108813427
XP_018433233.1	XM_018577731.1	LOC108805790
XP_018433232.1	XM_018577730.1	LOC108805789
XP_018433231.1	XM_018577729.1	LOC108805789
XP_018433230.1	XM_018577728.1	LOC108805789
XP_018438216.1	XM_018582714.1	LOC108810608
XP_018437262.1	XM_018581760.1	LOC108809617
XP_018434557.1	XM_018579055.1	LOC108806852
XP_018433165.1	XM_018577663.1	LOC108805732
XP_018435089.1	XM_018579587.1	LOC108807317
XP_018441828.1	XM_018586326.1	LOC108813693
XP_018441827.1	XM_018586325.1	LOC108813692
XP_018441829.1	XM_018586327.1	LOC108813694
XP_018438807.1	XM_018583305.1	LOC108811261
XP_018435561.1	XM_018580059.1	LOC108807818
XP_018435563.1	XM_018580061.1	LOC108807819
XP_018437805.1	XM_018582303.1	LOC108810175
XP_018439002.1	XM_018583500.1	LOC108811453
XP_018436528.1	XM_018581026.1	LOC108808922
XP_018440284.1	XM_018584782.1	LOC108812504
XP_018441958.1	XM_018586456.1	LOC108813800
XP_018436689.1	XM_018581187.1	LOC108809062
XP_018435564.1	XM_018580062.1	LOC108807820
XP_018434430.1	XM_018578928.1	LOC108806742
XP_018433060.1	XM_018577558.1	LOC108805630
XP_018435565.1	XM_018580063.1	LOC108807821
XP_018435566.1	XM_018580064.1	LOC108807822
XP_018434178.1	XM_018578676.1	LOC108806533
XP_018434177.1	XM_018578675.1	LOC108806533
XP_018434176.1	XM_018578674.1	LOC108806533
XP_018434175.1	XM_018578673.1	LOC108806533
XP_018438999.1	XM_018583497.1	LOC108811451
XP_018435567.1	XM_018580065.1	LOC108807823
XP_018439001.1	XM_018583499.1	LOC108811452
XP_018439000.1	XM_018583498.1	LOC108811452
XP_018433691.1	XM_018578189.1	LOC108806153
XP_018441673.1	XM_018586171.1	LOC108813583
XP_018441675.1	XM_018586173.1	LOC108813583
XP_018441674.1	XM_018586172.1	LOC108813583
XP_018441676.1	XM_018586174.1	LOC108813584
XP_018441677.1	XM_018586175.1	LOC108813584
XP_018441678.1	XM_018586176.1	LOC108813584
XP_018438543.1	XM_018583041.1	LOC108810974
XP_018435569.1	XM_018580067.1	LOC108807825
XP_018433905.1	XM_018578403.1	LOC108806322
XP_018433901.1	XM_018578399.1	LOC108806319
XP_018433902.1	XM_018578400.1	LOC108806320
XP_018433904.1	XM_018578402.1	LOC108806320
XP_018435216.1	XM_018579714.1	LOC108807425
XP_018440987.1	XM_018585485.1	LOC108813052
XP_018439403.1	XM_018583901.1	LOC108811808
XP_018439407.1	XM_018583905.1	LOC108811811
XP_018435570.1	XM_018580068.1	LOC108807826
XP_018439404.1	XM_018583902.1	LOC108811809
XP_018439405.1	XM_018583903.1	LOC108811809
XP_018439406.1	XM_018583904.1	LOC108811810
XP_018439401.1	XM_018583899.1	LOC108811807
XP_018439402.1	XM_018583900.1	LOC108811807
XP_018439588.1	XM_018584086.1	LOC108811960
XP_018439589.1	XM_018584087.1	LOC108811960
XP_018435571.1	XM_018580069.1	LOC108807827
XP_018436595.1	XM_018581093.1	LOC108808984
XP_018438145.1	XM_018582643.1	LOC108810537
XP_018438146.1	XM_018582644.1	LOC108810537
XP_018434910.1	XM_018579408.1	LOC108807153
XP_018440153.1	XM_018584651.1	LOC108812400
XP_018440154.1	XM_018584652.1	LOC108812400
XP_018440155.1	XM_018584653.1	LOC108812401
XP_018440507.1	XM_018585005.1	LOC108812679
XP_018440508.1	XM_018585006.1	LOC108812679
XP_018440505.1	XM_018585003.1	LOC108812679
XP_018440506.1	XM_018585004.1	LOC108812679
XP_018435572.1	XM_018580070.1	LOC108807828
XP_018434835.1	XM_018579333.1	LOC108807087
XP_018439079.1	XM_018583577.1	LOC108811520
XP_018441431.1	XM_018585929.1	LOC108813390
XP_018441430.1	XM_018585928.1	LOC108813388
XP_018439958.1	XM_018584456.1	LOC108812253
XP_018439959.1	XM_018584457.1	LOC108812254
XP_018439924.1	XM_018584422.1	LOC108812227
XP_018439925.1	XM_018584423.1	LOC108812227
XP_018439926.1	XM_018584424.1	LOC108812227
XP_018437798.1	XM_018582296.1	LOC108810165
XP_018437797.1	XM_018582295.1	LOC108810165
XP_018437796.1	XM_018582294.1	LOC108810165
XP_018436787.1	XM_018581285.1	LOC108809150
XP_018436789.1	XM_018581287.1	LOC108809150
XP_018434930.1	XM_018579428.1	LOC108807169
XP_018434107.1	XM_018578605.1	LOC108806474
XP_018437819.1	XM_018582317.1	LOC108810185
XP_018437818.1	XM_018582316.1	LOC108810185
XP_018438425.1	XM_018582923.1	LOC108810846
XP_018434443.1	XM_018578941.1	LOC108806754
XP_018434442.1	XM_018578940.1	LOC108806754
XP_018434444.1	XM_018578942.1	LOC108806754
XP_018434939.1	XM_018579437.1	LOC108807179
XP_018436763.1	XM_018581261.1	LOC108809130
XP_018439254.1	XM_018583752.1	LOC108811666
XP_018435574.1	XM_018580072.1	LOC108807829
XP_018437642.1	XM_018582140.1	LOC108810010
XP_018435575.1	XM_018580073.1	LOC108807830
XP_018434250.1	XM_018578748.1	LOC108806596
XP_018438399.1	XM_018582897.1	LOC108810819
XP_018436780.1	XM_018581278.1	LOC108809144
XP_018437407.1	XM_018581905.1	LOC108809757
XP_018435577.1	XM_018580075.1	LOC108807831
XP_018434367.1	XM_018578865.1	LOC108806692
XP_018434366.1	XM_018578864.1	LOC108806692
XP_018434369.1	XM_018578867.1	LOC108806693
XP_018434721.1	XM_018579219.1	LOC108806993
XP_018439912.1	XM_018584410.1	LOC108812218
XP_018435578.1	XM_018580076.1	LOC108807832
XP_018439913.1	XM_018584411.1	LOC108812219
XP_018435579.1	XM_018580077.1	LOC108807834
XP_018434268.1	XM_018578766.1	LOC108806609
XP_018439005.1	XM_018583503.1	LOC108811457
XP_018435580.1	XM_018580078.1	LOC108807837
XP_018435581.1	XM_018580079.1	LOC108807838
XP_018437754.1	XM_018582252.1	LOC108810119
XP_018440525.1	XM_018585023.1	LOC108812693
XP_018439791.1	XM_018584289.1	LOC108812120
XP_018439789.1	XM_018584287.1	LOC108812119
XP_018433889.1	XM_018578387.1	LOC108806310
XP_018433888.1	XM_018578386.1	LOC108806310
XP_018433460.1	XM_018577958.1	LOC108805961
XP_018439600.1	XM_018584098.1	LOC108811971
XP_018439597.1	XM_018584095.1	LOC108811969
XP_018439598.1	XM_018584096.1	LOC108811969
XP_018439599.1	XM_018584097.1	LOC108811970
XP_018435583.1	XM_018580081.1	LOC108807839
XP_018435186.1	XM_018579684.1	LOC108807402
XP_018435584.1	XM_018580082.1	LOC108807840
XP_018437444.1	XM_018581942.1	LOC108809799
XP_018438997.1	XM_018583495.1	LOC108811449
XP_018437915.1	XM_018582413.1	LOC108810293
XP_018439424.1	XM_018583922.1	LOC108811824
XP_018439423.1	XM_018583921.1	LOC108811824
XP_018439422.1	XM_018583920.1	LOC108811823
XP_018439421.1	XM_018583919.1	LOC108811822
XP_018436748.1	XM_018581246.1	LOC108809116
XP_018440936.1	XM_018585434.1	LOC108813015
XP_018433512.1	XM_018578010.1	LOC108806000
XP_018433507.1	XM_018578005.1	LOC108805996
XP_018437429.1	XM_018581927.1	LOC108809785
XP_018437431.1	XM_018581929.1	LOC108809785
XP_018437428.1	XM_018581926.1	LOC108809785
XP_018437430.1	XM_018581928.1	LOC108809785
XP_018435585.1	XM_018580083.1	LOC108807841
XP_018438499.1	XM_018582997.1	LOC108810930
XP_018438449.1	XM_018582947.1	LOC108810872
XP_018439361.1	XM_018583859.1	LOC108811767
XP_018439362.1	XM_018583860.1	LOC108811767
XP_018437195.1	XM_018581693.1	LOC108809555
XP_018437194.1	XM_018581692.1	LOC108809555
XP_018437196.1	XM_018581694.1	LOC108809555
XP_018440358.1	XM_018584856.1	LOC108812567
XP_018440357.1	XM_018584855.1	LOC108812566
XP_018435587.1	XM_018580085.1	LOC108807842
XP_018441066.1	XM_018585564.1	LOC108813110
XP_018441064.1	XM_018585562.1	LOC108813110
XP_018441065.1	XM_018585563.1	LOC108813110
XP_018435588.1	XM_018580086.1	LOC108807843
XP_018441063.1	XM_018585561.1	LOC108813109
XP_018441061.1	XM_018585559.1	LOC108813109
XP_018441062.1	XM_018585560.1	LOC108813109
XP_018435589.1	XM_018580087.1	LOC108807844
XP_018435123.1	XM_018579621.1	LOC108807346
XP_018435125.1	XM_018579623.1	LOC108807347
XP_018433051.1	XM_018577549.1	LOC108805624
XP_018433050.1	XM_018577548.1	LOC108805624
XP_018439873.1	XM_018584371.1	LOC108812185
XP_018433835.1	XM_018578333.1	LOC108806264
XP_018437920.1	XM_018582418.1	LOC108810302
XP_018437379.1	XM_018581877.1	LOC108809720
XP_018434872.1	XM_018579370.1	LOC108807116
XP_018434871.1	XM_018579369.1	LOC108807115
XP_018433394.1	XM_018577892.1	LOC108805902
XP_018437652.1	XM_018582150.1	LOC108810022
XP_018435590.1	XM_018580088.1	LOC108807845
XP_018437648.1	XM_018582146.1	LOC108810019
XP_018433477.1	XM_018577975.1	LOC108805973
XP_018433478.1	XM_018577976.1	LOC108805973
XP_018433254.1	XM_018577752.1	LOC108805804
XP_018436529.1	XM_018581027.1	LOC108808923
XP_018436530.1	XM_018581028.1	LOC108808923
XP_018438402.1	XM_018582900.1	LOC108810826
XP_018435591.1	XM_018580089.1	LOC108807847
XP_018435592.1	XM_018580090.1	LOC108807848
XP_018438110.1	XM_018582608.1	LOC108810494
XP_018438108.1	XM_018582606.1	LOC108810494
XP_018438109.1	XM_018582607.1	LOC108810494
XP_018438681.1	XM_018583179.1	LOC108811131
XP_018438682.1	XM_018583180.1	LOC108811133
XP_018438683.1	XM_018583181.1	LOC108811134
XP_018438685.1	XM_018583183.1	LOC108811134
XP_018438684.1	XM_018583182.1	LOC108811134
XP_018441534.1	XM_018586032.1	LOC108813467
XP_018438766.1	XM_018583264.1	LOC108811220
XP_018440124.1	XM_018584622.1	LOC108812374
XP_018438600.1	XM_018583098.1	LOC108811035
XP_018433992.1	XM_018578490.1	LOC108806389
XP_018437111.1	XM_018581609.1	LOC108809471
XP_018437861.1	XM_018582359.1	LOC108810228
XP_018437862.1	XM_018582360.1	LOC108810228
XP_018436782.1	XM_018581280.1	LOC108809146
XP_018434446.1	XM_018578944.1	LOC108806756
XP_018434447.1	XM_018578945.1	LOC108806757
XP_018434218.1	XM_018578716.1	LOC108806570
XP_018435594.1	XM_018580092.1	LOC108807850
XP_018439795.1	XM_018584293.1	LOC108812124
XP_018439794.1	XM_018584292.1	LOC108812123
XP_018434254.1	XM_018578752.1	LOC108806599
XP_018438838.1	XM_018583336.1	LOC108811292
XP_018437012.1	XM_018581510.1	LOC108809365
XP_018437013.1	XM_018581511.1	LOC108809366
XP_018439508.1	XM_018584006.1	LOC108811899
XP_018439505.1	XM_018584003.1	LOC108811898
XP_018439507.1	XM_018584005.1	LOC108811898
XP_018439506.1	XM_018584004.1	LOC108811898
XP_018438768.1	XM_018583266.1	LOC108811222
XP_018437739.1	XM_018582237.1	LOC108810104
XP_018436817.1	XM_018581315.1	LOC108809180
XP_018436818.1	XM_018581316.1	LOC108809180
XP_018438575.1	XM_018583073.1	LOC108811009
XP_018439096.1	XM_018583594.1	LOC108811538
XP_018439095.1	XM_018583593.1	LOC108811538
XP_018435001.1	XM_018579499.1	LOC108807239
XP_018435000.1	XM_018579498.1	LOC108807238
XP_018435595.1	XM_018580093.1	LOC108807855
XP_018436725.1	XM_018581223.1	LOC108809097
XP_018433712.1	XM_018578210.1	LOC108806169
XP_018433711.1	XM_018578209.1	LOC108806168
XP_018440323.1	XM_018584821.1	LOC108812538
XP_018435596.1	XM_018580094.1	LOC108807856
XP_018435597.1	XM_018580095.1	LOC108807857
XP_018439163.1	XM_018583661.1	LOC108811601
XP_018439167.1	XM_018583665.1	LOC108811602
XP_018439164.1	XM_018583662.1	LOC108811602
XP_018439166.1	XM_018583664.1	LOC108811602
XP_018439168.1	XM_018583666.1	LOC108811603
XP_018439169.1	XM_018583667.1	LOC108811604
XP_018433525.1	XM_018578023.1	LOC108806012
XP_018435599.1	XM_018580097.1	LOC108807859
XP_018441339.1	XM_018585837.1	LOC108813310
XP_018437502.1	XM_018582000.1	LOC108809866
XP_018439342.1	XM_018583840.1	LOC108811752
XP_018438077.1	XM_018582575.1	LOC108810471
XP_018439025.1	XM_018583523.1	LOC108811474
XP_018439022.1	XM_018583520.1	LOC108811471
XP_018435600.1	XM_018580098.1	LOC108807860
XP_018439019.1	XM_018583517.1	LOC108811469
XP_018439023.1	XM_018583521.1	LOC108811472
XP_018439024.1	XM_018583522.1	LOC108811473
XP_018439015.1	XM_018583513.1	LOC108811466
XP_018439020.1	XM_018583518.1	LOC108811470
XP_018439026.1	XM_018583524.1	LOC108811475
XP_018439017.1	XM_018583515.1	LOC108811467
XP_018439016.1	XM_018583514.1	LOC108811467
XP_018439018.1	XM_018583516.1	LOC108811467
XP_018437276.1	XM_018581774.1	LOC108809627
XP_018433495.1	XM_018577993.1	LOC108805983
XP_018435112.1	XM_018579610.1	LOC108807336
XP_018437510.1	XM_018582008.1	LOC108809872
XP_018437040.1	XM_018581538.1	LOC108809393
XP_018441135.1	XM_018585633.1	LOC108813162
XP_018441134.1	XM_018585632.1	LOC108813162
XP_018441137.1	XM_018585635.1	LOC108813163
XP_018441136.1	XM_018585634.1	LOC108813163
XP_018441138.1	XM_018585636.1	LOC108813163
XP_018434704.1	XM_018579202.1	LOC108806975
XP_018435601.1	XM_018580099.1	LOC108807863
XP_018433976.1	XM_018578474.1	LOC108806378
XP_018438147.1	XM_018582645.1	LOC108810539
XP_018435603.1	XM_018580101.1	LOC108807868
XP_018434672.1	XM_018579170.1	LOC108806953
XP_018434670.1	XM_018579168.1	LOC108806952
XP_018434573.1	XM_018579071.1	LOC108806866
XP_018434574.1	XM_018579072.1	LOC108806866
XP_018435604.1	XM_018580102.1	LOC108807869
XP_018438036.1	XM_018582534.1	LOC108810421
XP_018438614.1	XM_018583112.1	LOC108811049
XP_018438562.1	XM_018583060.1	LOC108810991
XP_018434536.1	XM_018579034.1	LOC108806832
XP_018437705.1	XM_018582203.1	LOC108810071
XP_018441174.1	XM_018585672.1	LOC108813191
XP_018437833.1	XM_018582331.1	LOC108810204
XP_018438448.1	XM_018582946.1	LOC108810871
XP_018441822.1	XM_018586320.1	LOC108813690
XP_018441823.1	XM_018586321.1	LOC108813690
XP_018441824.1	XM_018586322.1	LOC108813691
XP_018441826.1	XM_018586324.1	LOC108813691
XP_018441821.1	XM_018586319.1	LOC108813688
XP_018439008.1	XM_018583506.1	LOC108811461
XP_018434661.1	XM_018579159.1	LOC108806943
XP_018433307.1	XM_018577805.1	LOC108805842
XP_018433306.1	XM_018577804.1	LOC108805841
XP_018433308.1	XM_018577806.1	LOC108805843
XP_018437659.1	XM_018582157.1	LOC108810028
XP_018437402.1	XM_018581900.1	LOC108809751
XP_018440389.1	XM_018584887.1	LOC108812592
XP_018440388.1	XM_018584886.1	LOC108812591
XP_018440387.1	XM_018584885.1	LOC108812589
XP_018437725.1	XM_018582223.1	LOC108810092
XP_018438256.1	XM_018582754.1	LOC108810650
XP_018435605.1	XM_018580103.1	LOC108807873
XP_018441667.1	XM_018586165.1	LOC108813577
XP_018441666.1	XM_018586164.1	LOC108813577
XP_018440823.1	XM_018585321.1	LOC108812923
XP_018435606.1	XM_018580104.1	LOC108807874
XP_018435608.1	XM_018580106.1	LOC108807875
XP_018435609.1	XM_018580107.1	LOC108807876
XP_018435610.1	XM_018580108.1	LOC108807877
XP_018440826.1	XM_018585324.1	LOC108812926
XP_018437001.1	XM_018581499.1	LOC108809354
XP_018434012.1	XM_018578510.1	LOC108806404
XP_018435611.1	XM_018580109.1	LOC108807878
XP_018433917.1	XM_018578415.1	LOC108806329
XP_018435612.1	XM_018580110.1	LOC108807883
XP_018440972.1	XM_018585470.1	LOC108813040
XP_018435613.1	XM_018580111.1	LOC108807884
XP_018439882.1	XM_018584380.1	LOC108812192
XP_018439881.1	XM_018584379.1	LOC108812191
XP_018442055.1	XM_018586553.1	LOC108813872
XP_018442054.1	XM_018586552.1	LOC108813872
XP_018442053.1	XM_018586551.1	LOC108813872
XP_018441832.1	XM_018586330.1	LOC108813699
XP_018435614.1	XM_018580112.1	LOC108807885
XP_018435180.1	XM_018579678.1	LOC108807397
XP_018435616.1	XM_018580114.1	LOC108807886
XP_018435617.1	XM_018580115.1	LOC108807887
XP_018438064.1	XM_018582562.1	LOC108810454
XP_018438567.1	XM_018583065.1	LOC108810996
XP_018435618.1	XM_018580116.1	LOC108807889
XP_018437712.1	XM_018582210.1	LOC108810078
XP_018435619.1	XM_018580117.1	LOC108807890
XP_018438698.1	XM_018583196.1	LOC108811148
XP_018438668.1	XM_018583166.1	LOC108811113
XP_018437732.1	XM_018582230.1	LOC108810100
XP_018435620.1	XM_018580118.1	LOC108807893
XP_018435621.1	XM_018580119.1	LOC108807894
XP_018437713.1	XM_018582211.1	LOC108810079
XP_018435622.1	XM_018580120.1	LOC108807895
XP_018438707.1	XM_018583205.1	LOC108811163
XP_018438671.1	XM_018583169.1	LOC108811116
XP_018434773.1	XM_018579271.1	LOC108807034
XP_018437089.1	XM_018581587.1	LOC108809446
XP_018436761.1	XM_018581259.1	LOC108809128
XP_018437451.1	XM_018581949.1	LOC108809810
XP_018441510.1	XM_018586008.1	LOC108813449
XP_018435623.1	XM_018580121.1	LOC108807897
XP_018433952.1	XM_018578450.1	LOC108806358
XP_018438207.1	XM_018582705.1	LOC108810599
XP_018438609.1	XM_018583107.1	LOC108811045
XP_018440286.1	XM_018584784.1	LOC108812507
XP_018440288.1	XM_018584786.1	LOC108812508
XP_018440287.1	XM_018584785.1	LOC108812508
XP_018439042.1	XM_018583540.1	LOC108811491
XP_018434196.1	XM_018578694.1	LOC108806550
XP_018435624.1	XM_018580122.1	LOC108807898
XP_018435625.1	XM_018580123.1	LOC108807899
XP_018440659.1	XM_018585157.1	LOC108812793
XP_018441185.1	XM_018585683.1	LOC108813195
XP_018438840.1	XM_018583338.1	LOC108811294
XP_018437023.1	XM_018581521.1	LOC108809375
XP_018441629.1	XM_018586127.1	LOC108813545
XP_018441630.1	XM_018586128.1	LOC108813546
XP_018435626.1	XM_018580124.1	LOC108807900
XP_018434965.1	XM_018579463.1	LOC108807208
XP_018436694.1	XM_018581192.1	LOC108809068
XP_018433003.1	XM_018577501.1	LOC108805581
XP_018433002.1	XM_018577500.1	LOC108805580
XP_018437255.1	XM_018581753.1	LOC108809610
XP_018440235.1	XM_018584733.1	LOC108812464
XP_018440237.1	XM_018584735.1	LOC108812466
XP_018440238.1	XM_018584736.1	LOC108812466
XP_018435627.1	XM_018580125.1	LOC108807901
XP_018440240.1	XM_018584738.1	LOC108812468
XP_018440236.1	XM_018584734.1	LOC108812465
XP_018440239.1	XM_018584737.1	LOC108812467
XP_018435094.1	XM_018579592.1	LOC108807323
XP_018436718.1	XM_018581216.1	LOC108809089
XP_018436719.1	XM_018581217.1	LOC108809089
XP_018433094.1	XM_018577592.1	LOC108805658
