protein	mRNA	gene
XP_048600438.1	XM_048744481.1	LOC106397365
XP_048600439.1	XM_048744482.1	LOC106397365
XP_013693407.2	XM_013837953.3	LOC106397365
XP_048600440.1	XM_048744483.1	LOC106397365
XP_013694785.2	XM_013839331.2	LOC106398828
XP_048599905.1	XM_048743948.1	LOC125580016
XP_048600441.1	XM_048744484.1	LOC106399441
XP_013695378.2	XM_013839924.3	LOC106399441
XP_013694784.2	XM_013839330.2	LOC106398827
XP_013695281.2	XM_013839827.3	LOC106399350
XP_013696136.2	XM_013840682.3	LOC106400310
XP_013696374.2	XM_013840920.3	LOC106400575
XP_013696072.1	XM_013840618.3	LOC106400241
XP_013695791.2	XM_013840337.3	LOC106399893
XP_048600442.1	XM_048744485.1	LOC106399893
XP_048600445.1	XM_048744488.1	LOC111202653
XP_048600444.1	XM_048744487.1	LOC111203206
XP_048600443.1	XM_048744486.1	LOC111203206
XP_022552447.2	XM_022696726.2	LOC111203206
XP_022552446.1	XM_022696725.2	LOC111203205
XP_022552448.1	XM_022696727.2	LOC111203207
XP_013693744.1	XM_013838290.3	BNACNNG10880D
XP_022552449.2	XM_022696728.2	LOC111203208
XP_048600447.1	XM_048744490.1	LOC111203209
XP_013640864.2	XM_013785410.3	LOC106346152
XP_048600449.1	XM_048744492.1	LOC125580244
XP_048600448.1	XM_048744491.1	LOC125580244
XP_048599907.1	XM_048743950.1	LOC125580018
XP_048600450.1	XM_048744493.1	LOC125580245
XP_048599908.1	XM_048743951.1	LOC125580019
XP_048599909.1	XM_048743952.1	LOC106393717
XP_022552451.2	XM_022696730.2	LOC106399274
XP_013697877.2	XM_013842423.3	LOC106401823
XP_048600451.1	XM_048744494.1	LOC125580247
XP_048599910.1	XM_048743953.1	LOC125580020
XP_048599911.1	XM_048743954.1	LOC125580022
XP_048599912.1	XM_048743955.1	LOC111207801
XP_048599913.1	XM_048743956.1	LOC111207800
XP_048600454.1	XM_048744497.1	LOC125580249
XP_048600453.1	XM_048744496.1	LOC125580248
XP_048599915.1	XM_048743958.1	LOC125580023
XP_048600455.1	XM_048744498.1	LOC106356289
XP_048600456.1	XM_048744499.1	LOC106356289
XP_048600457.1	XM_048744500.1	LOC125580252
XP_022558714.1	XM_022702993.2	LOC106374163
XP_048600458.1	XM_048744501.1	LOC106375210
XP_013669704.1	XM_013814250.1	LOC106374162
XP_013669703.1	XM_013814249.1	LOC106374161
XP_022558392.2	XM_022702671.2	LOC111206231
XP_048599916.1	XM_048743959.1	LOC125580024
XP_013640931.2	XM_013785477.2	LOC106346209
XP_048600459.1	XM_048744502.1	LOC106346200
XP_022549997.2	XM_022694276.2	LOC106400303
XP_013693872.2	XM_013838418.3	LOC106397790
XP_013698184.2	XM_013842730.3	LOC106402082
XP_013698476.1	XM_013843022.2	LOC106402313
XP_013693035.2	XM_013837581.3	LOC106397041
XP_048599918.1	XM_048743961.1	LOC106352975
XP_013650945.2	XM_013795491.2	LOC106355570
XP_048600460.1	XM_048744503.1	LOC125580254
XP_013651933.2	XM_013796479.2	LOC106356758
XP_013651932.2	XM_013796478.2	LOC106356757
XP_013648085.1	XM_013792631.3	LOC106352974
XP_013648084.2	XM_013792630.3	LOC106352973
XP_013648082.1	XM_013792628.3	BNACNNG66810D
XP_013648083.1	XM_013792629.3	BNACNNG66810D
XP_013648080.1	XM_013792626.3	BNAC01G32970D
XP_048599919.1	XM_048743962.1	LOC106355563
XP_022557536.2	XM_022701815.2	LOC106355562
XP_013648075.2	XM_013792621.3	LOC106352966
XP_022556711.2	XM_022700990.2	LOC106352966
XP_013648072.2	XM_013792618.3	LOC106352965
XP_013648076.1	XM_013792622.3	LOC106352967
XP_048600461.1	XM_048744504.1	LOC106352967
XP_013648078.1	XM_013792624.3	LOC106352968
XP_013650933.2	XM_013795479.2	LOC106355559
XP_048600462.1	XM_048744505.1	LOC125580257
XP_013648079.2	XM_013792625.3	LOC106355561
XP_013648070.3	XM_013792616.3	LOC106352962
XP_048600463.1	XM_048744506.1	LOC106352962
XP_013648071.1	XM_013792617.3	BNAC01G33080D
XP_048600464.1	XM_048744507.1	LOC106352961
XP_013648067.1	XM_013792613.3	LOC106352960
XP_013648065.1	XM_013792611.2	LOC106352959
XP_048600465.1	XM_048744508.1	LOC106352959
XP_013665746.1	XM_013810292.3	LOC106370247
XP_013666823.1	XM_013811369.3	LOC106371317
XP_013666824.1	XM_013811370.3	LOC106371318
XP_013665747.1	XM_013810293.3	BNAC01G33240D
XP_022550043.1	XM_022694322.2	LOC106346457
XP_013641273.2	XM_013785819.3	LOC106346474
XP_048600469.1	XM_048744512.1	LOC111202372
XP_048600471.1	XM_048744514.1	LOC111202372
XP_022549815.1	XM_022694094.1	LOC111201778
XP_013705087.1	XM_013849633.3	LOC106408945
XP_048600468.1	XM_048744511.1	LOC106408945
XP_048600467.1	XM_048744510.1	LOC106408945
XP_013641297.3	XM_013785843.3	LOC106346491
XP_048600472.1	XM_048744515.1	LOC125580260
XP_048600473.1	XM_048744516.1	LOC125580261
XP_048599921.1	XM_048743964.1	LOC106435644
XP_013732006.2	XM_013876552.3	LOC106435645
XP_048599922.1	XM_048743965.1	LOC125580026
XP_013732009.1	XM_013876555.3	LOC106435647
XP_022550880.1	XM_022695159.2	LOC106435649
XP_013732012.1	XM_013876558.3	LOC106435649
XP_013732011.1	XM_013876557.3	LOC106435648
XP_013732010.1	XM_013876556.3	LOC106435648
XP_013732001.1	XM_013876547.1	LOC106435639
XP_022549816.1	XM_022694095.1	LOC106435638
XP_048600475.1	XM_048744518.1	LOC125580262
XP_013641445.2	XM_013785991.3	LOC106346616
XP_013641452.2	XM_013785998.3	LOC106346616
XP_048600478.1	XM_048744521.1	LOC125580263
XP_048600477.1	XM_048744520.1	LOC125580263
XP_048599923.1	XM_048743966.1	LOC125580027
XP_048599924.1	XM_048743967.1	LOC125580028
XP_048600480.1	XM_048744523.1	LOC111198510
XP_048600479.1	XM_048744522.1	LOC111198510
XP_022569942.1	XM_022714221.2	LOC111198510
XP_022569943.1	XM_022714222.2	LOC111212646
XP_022569938.1	XM_022714217.2	LOC111212644
XP_048600482.1	XM_048744525.1	LOC111203811
XP_013670086.1	XM_013814632.3	LOC106374659
XP_048600483.1	XM_048744526.1	LOC111208988
XP_048600484.1	XM_048744527.1	LOC111208988
XP_022550044.1	XM_022694323.2	LOC111201970
XP_013658648.1	XM_013803194.3	LOC106363379
XP_013658608.1	XM_013803154.3	LOC106363379
XP_022549560.1	XM_022693839.2	LOC106363379
NP_001303205.1	NM_001316276.1	LOC106363379
XP_013658547.2	XM_013803093.3	LOC106363310
XP_013658481.1	XM_013803027.3	LOC106363225
XP_013658412.1	XM_013802958.3	LOC106363141
XP_048600485.1	XM_048744528.1	LOC106354583
XP_048600487.1	XM_048744530.1	LOC106370918
XP_013658340.1	XM_013802886.3	LOC106363052
XP_048600488.1	XM_048744531.1	LOC106363052
XP_022550881.1	XM_022695160.2	LOC106362920
XP_013658225.1	XM_013802771.3	LOC106362920
XP_013658266.1	XM_013802812.3	LOC106362920
XP_013650001.1	XM_013794547.1	LOC106354574
XP_048599925.1	XM_048743968.1	LOC125580029
XP_013729334.2	XM_013873880.3	LOC106433033
XP_022569673.1	XM_022713952.2	LOC111212410
XP_022569674.1	XM_022713953.2	LOC106425299
XP_022569675.1	XM_022713954.2	LOC111212412
XP_022569672.1	XM_022713951.2	LOC111212409
XP_013713288.1	XM_013857834.1	LOC106416962
XP_013705607.1	XM_013850153.3	LOC106409533
XP_013713287.1	XM_013857833.1	LOC106416961
XP_013713286.1	XM_013857832.1	LOC106416960
XP_048600490.1	XM_048744533.1	LOC111211718
XP_022568705.1	XM_022712984.2	LOC111211718
XP_048600491.1	XM_048744534.1	LOC111211718
XP_022550887.1	XM_022695166.2	LOC106416956
XP_048600492.1	XM_048744535.1	LOC111211722
XP_048600493.1	XM_048744536.1	LOC106382173
XP_048599926.1	XM_048743969.1	LOC125580030
XP_013689641.1	XM_013834187.1	LOC106393490
XP_048599927.1	XM_048743970.1	LOC125580031
XP_013669399.2	XM_013813945.2	LOC106373821
XP_048600496.1	XM_048744539.1	LOC125580266
XP_048600495.1	XM_048744538.1	LOC125580266
XP_048600494.1	XM_048744537.1	LOC125580266
XP_013686156.1	XM_013830702.3	LOC106390276
XP_013687999.1	XM_013832545.3	LOC106391826
NP_001302489.1	NM_001315560.1	LOC106390277
XP_048599529.1	XM_048743572.1	LOC106390277
XP_013689644.2	XM_013834190.2	LOC106393493
XP_013690878.1	XM_013835424.3	LOC106394873
XP_013690597.1	XM_013835143.3	LOC106394574
XP_048599928.1	XM_048743971.1	LOC125580032
XP_048599929.1	XM_048743972.1	LOC106393494
XP_022550904.1	XM_022695183.2	LOC106390281
XP_013686165.1	XM_013830711.3	LOC106390281
XP_013686164.1	XM_013830710.3	LOC106390281
XP_013686163.1	XM_013830709.3	LOC106390281
XP_013686166.1	XM_013830712.3	LOC106390282
XP_013686168.1	XM_013830714.3	LOC106390283
XP_048600497.1	XM_048744540.1	LOC111201972
XP_013687603.1	XM_013832149.3	LOC106391484
XP_048599930.1	XM_048743973.1	LOC106393497
XP_048599931.1	XM_048743974.1	LOC125580033
XP_048600498.1	XM_048744541.1	LOC106391355
XP_013689648.1	XM_013834194.1	LOC106393498
XP_013687041.2	XM_013831587.3	LOC106391020
XP_013687042.2	XM_013831588.3	LOC106391020
XP_048600499.1	XM_048744542.1	LOC106393501
XP_022550906.2	XM_022695185.2	LOC106390289
XP_013687366.1	XM_013831912.3	LOC106391296
XP_048600501.1	XM_048744544.1	LOC106391029
XP_048599932.1	XM_048743975.1	LOC106393502
XP_048599933.1	XM_048743976.1	LOC125580034
XP_048600502.1	XM_048744545.1	LOC125580267
XP_013689654.2	XM_013834200.2	LOC106393503
XP_013690465.2	XM_013835011.3	LOC106394441
XP_013690466.2	XM_013835012.3	LOC106394442
XP_013687352.1	XM_013831898.3	BNAC01G34080D
XP_013690950.2	XM_013835496.3	LOC106394954
XP_048600503.1	XM_048744546.1	LOC106394954
XP_048600504.1	XM_048744547.1	LOC111201973
XP_013691665.1	XM_013836211.3	BNAC01G34120D
XP_013686178.1	XM_013830724.3	LOC106390292
XP_013686180.1	XM_013830726.3	LOC106390295
XP_013686181.2	XM_013830727.2	LOC106390296
XP_013686183.2	XM_013830729.3	LOC106390297
XP_048600507.1	XM_048744550.1	LOC106395456
XP_048600509.1	XM_048744552.1	LOC106395456
XP_048600510.1	XM_048744553.1	LOC106395456
XP_048600511.1	XM_048744554.1	LOC106395456
XP_048600508.1	XM_048744551.1	LOC106395456
XP_048600506.1	XM_048744549.1	LOC106434403
XP_013730725.1	XM_013875271.3	LOC106434403
XP_013730727.1	XM_013875273.3	LOC106434403
XP_013730728.1	XM_013875274.3	LOC106434403
XP_013730719.1	XM_013875265.3	LOC106434399
XP_048600505.1	XM_048744548.1	LOC106434406
XP_013730731.2	XM_013875277.3	LOC106434406
XP_013730734.2	XM_013875280.3	LOC106434406
XP_013730730.2	XM_013875276.3	LOC106434406
XP_013730713.2	XM_013875259.3	LOC106434393
XP_048600512.1	XM_048744555.1	LOC106434402
XP_048599934.1	XM_048743977.1	LOC111209508
XP_048600513.1	XM_048744556.1	LOC125580268
XP_048600514.1	XM_048744557.1	LOC125580269
XP_048600515.1	XM_048744558.1	LOC125580270
XP_048600516.1	XM_048744559.1	LOC125580271
XP_048599936.1	XM_048743979.1	LOC125580035
XP_048600517.1	XM_048744560.1	BNAANNG22400D
XP_022559904.2	XM_022704183.2	LOC111198374
XP_013689643.1	XM_013834189.1	LOC106393491
XP_048600518.1	XM_048744561.1	LOC106380035
XP_048600520.1	XM_048744563.1	LOC106380035
XP_048600519.1	XM_048744562.1	LOC106380035
XP_022560896.1	XM_022705175.2	LOC125574778
XP_013642089.1	XM_013786635.2	LOC125574778
XP_048599937.1	XM_048743980.1	LOC111205689
XP_013642097.1	XM_013786643.3	LOC106347146
XP_013642120.1	XM_013786666.3	LOC106347168
XP_048600521.1	XM_048744564.1	LOC106347154
XP_048599938.1	XM_048743981.1	LOC106366821
XP_048600522.1	XM_048744565.1	LOC106347187
XP_013642144.1	XM_013786690.3	LOC106347187
XP_013642132.2	XM_013786678.3	LOC106347178
XP_013661963.2	XM_013806509.2	LOC106366840
XP_013642159.1	XM_013786705.3	LOC106347198
XP_013642177.1	XM_013786723.3	LOC106347206
XP_013642169.1	XM_013786715.3	LOC106347206
XP_048599939.1	XM_048743982.1	LOC125580036
XP_048599940.1	XM_048743983.1	LOC125580037
XP_013662015.1	XM_013806561.1	LOC106366883
XP_013642188.1	XM_013786734.3	LOC106347220
XP_048600523.1	XM_048744566.1	LOC106347230
XP_013662062.1	XM_013806608.1	LOC106366925
XP_048599941.1	XM_048743984.1	LOC106368603
XP_013642214.1	XM_013786760.3	LOC111197881
XP_013642229.2	XM_013786775.3	LOC106347252
XP_013684696.2	XM_013829242.3	LOC106389058
XP_048600524.1	XM_048744567.1	LOC111207143
XP_022560558.1	XM_022704837.2	LOC111207145
XP_048599943.1	XM_048743986.1	LOC125580038
XP_022550914.1	XM_022695193.2	LOC111202378
XP_013731520.3	XM_013876066.3	LOC106435200
XP_013731523.3	XM_013876069.3	LOC106435201
XP_013731522.3	XM_013876068.3	LOC106435201
XP_022550920.2	XM_022695199.2	LOC111202379
XP_022550916.1	XM_022695195.2	LOC106435207
XP_022550915.1	XM_022695194.2	LOC106435207
XP_048599944.1	XM_048743987.1	LOC125580039
XP_022562452.2	XM_022706731.2	LOC106408083
XP_048600525.1	XM_048744568.1	LOC125580273
XP_048599945.1	XM_048743988.1	LOC125580040
XP_048599946.1	XM_048743989.1	LOC125580041
XP_048599947.1	XM_048743990.1	LOC125580042
XP_048600526.1	XM_048744569.1	LOC125580274
XP_048600527.1	XM_048744570.1	LOC125580275
XP_048599948.1	XM_048743991.1	LOC106366964
XP_013725426.1	XM_013869972.3	LOC106429226
XP_013725441.2	XM_013869987.3	LOC106429243
XP_013725452.3	XM_013869998.3	LOC106429253
XP_013725462.1	XM_013870008.3	LOC106429263
XP_013725483.1	XM_013870029.3	LOC106429281
NP_001302868.1	NM_001315939.1	LOC106429291
XP_048600528.1	XM_048744571.1	LOC106441354
XP_048600529.1	XM_048744572.1	LOC106441354
XP_013725505.1	XM_013870051.3	BNACNNG71290D
XP_013740101.1	XM_013884647.3	LOC106443029
XP_022550050.2	XM_022694329.2	LOC106441359
XP_048600531.1	XM_048744574.1	LOC125580276
XP_013698256.2	XM_013842802.3	LOC106402128
XP_048600532.1	XM_048744575.1	LOC106402128
XP_013693109.2	XM_013837655.3	LOC106397099
XP_048599949.1	XM_048743992.1	LOC125580043
XP_013728176.1	XM_013872722.3	BNAC01G34970D
XP_048600533.1	XM_048744576.1	LOC106431883
XP_013728173.1	XM_013872719.3	LOC106431883
XP_013728171.1	XM_013872717.3	LOC106431882
XP_013728172.1	XM_013872718.3	LOC106431882
XP_013728170.2	XM_013872716.3	LOC106431881
XP_048600534.1	XM_048744577.1	LOC125580278
XP_013728166.1	XM_013872712.1	LOC106431874
XP_013728184.1	XM_013872730.3	LOC106431892
XP_048600535.1	XM_048744578.1	LOC106431890
XP_013728168.1	XM_013872714.3	LOC106431878
XP_048600537.1	XM_048744580.1	LOC106431891
XP_048600538.1	XM_048744581.1	LOC125580279
XP_048600539.1	XM_048744582.1	LOC106411286
XP_022562632.2	XM_022706911.2	LOC111208144
XP_048600540.1	XM_048744583.1	LOC125580281
XP_048599951.1	XM_048743994.1	LOC125580044
XP_048600545.1	XM_048744588.1	LOC111212048
XP_048600548.1	XM_048744591.1	LOC106393853
XP_022551924.1	XM_022696203.2	LOC111202934
XP_022551923.2	XM_022696202.2	LOC106390984
XP_048600543.1	XM_048744586.1	LOC106390984
XP_048600547.1	XM_048744590.1	LOC111198488
XP_013686998.1	XM_013831544.3	LOC106390982
XP_048600544.1	XM_048744587.1	LOC106390982
XP_048600541.1	XM_048744584.1	LOC125580285
XP_013725193.1	XM_013869739.1	LOC106428998
XP_013725172.2	XM_013869718.3	LOC106428976
XP_013725173.2	XM_013869719.3	LOC106428976
XP_022552860.1	XM_022697139.2	LOC111203369
XP_013725166.2	XM_013869712.3	LOC106428971
XP_013725215.1	XM_013869761.3	LOC106429018
XP_013725194.1	XM_013869740.3	LOC106428999
XP_048600549.1	XM_048744592.1	LOC125580287
XP_013670402.1	XM_013814948.3	LOC106375047
XP_022569381.1	XM_022713660.2	LOC106375047
XP_013670401.1	XM_013814947.3	LOC106375046
XP_013751396.2	XM_013895942.3	LOC106453726
XP_013748961.1	XM_013893507.3	LOC106451563
XP_013751397.2	XM_013895943.2	LOC106453727
XP_013748962.2	XM_013893508.3	LOC106451564
XP_048600305.1	XM_048744348.1	LOC106397043
XP_013752484.2	XM_013897030.3	LOC106454958
XP_013693041.1	XM_013837587.3	LOC106397046
XP_048600304.1	XM_048744347.1	LOC106397044
XP_022549833.1	XM_022694112.1	LOC111201789
XP_013693039.1	XM_013837585.3	LOC106397045
XP_013698063.1	XM_013842609.3	LOC106401980
XP_013694122.2	XM_013838668.2	LOC106398069
XP_013694123.2	XM_013838669.2	LOC106398070
XP_013693997.1	XM_013838543.3	LOC106397909
XP_013697910.1	XM_013842456.3	LOC106401850
XP_013696332.1	XM_013840878.3	LOC106400525
XP_022550051.1	XM_022694330.2	LOC111201975
XP_013695927.1	XM_013840473.3	LOC106400057
XP_013693339.2	XM_013837885.3	LOC106397303
XP_048599953.1	XM_048743996.1	LOC106398072
XP_013681944.1	XM_013826490.3	LOC106386675
XP_048602074.1	XM_048746117.1	LOC106386675
XP_048599955.1	XM_048743998.1	LOC111203700
XP_048600858.1	XM_048744901.1	LOC125580451
XP_048599956.1	XM_048743999.1	LOC125580045
XP_013692646.2	XM_013837192.3	LOC106396724
XP_013687447.1	XM_013831993.3	LOC106391372
XP_048602138.1	XM_048746181.1	LOC125580908
XP_013692644.1	XM_013837190.3	LOC106396723
XP_013690529.1	XM_013835075.3	LOC106394514
XP_013686477.1	XM_013831023.3	LOC106390532
XP_013690456.1	XM_013835002.3	LOC106394431
XP_048602139.1	XM_048746182.1	LOC125580910
XP_013692641.2	XM_013837187.3	LOC106396717
XP_048602140.1	XM_048746183.1	LOC106393254
XP_048602141.1	XM_048746184.1	LOC125580912
XP_048599957.1	XM_048744000.1	LOC125580046
XP_048602142.1	XM_048746185.1	LOC125580913
XP_048599958.1	XM_048744001.1	LOC106395241
XP_022549836.1	XM_022694115.1	LOC111201790
XP_013692937.1	XM_013837483.3	BNAC01G44000D
XP_013692938.1	XM_013837484.3	BNAC01G44000D
XP_048602144.1	XM_048746187.1	LOC125580914
XP_048602145.1	XM_048746188.1	LOC125580915
XP_048602146.1	XM_048746189.1	LOC125580916
XP_048602147.1	XM_048746190.1	LOC106408858
XP_013686739.2	XM_013831285.3	LOC106390753
XP_013700001.1	XM_013844547.1	LOC106403752
XP_048599960.1	XM_048744003.1	LOC125580047
XP_013679209.2	XM_013823755.2	LOC106383681
XP_013682694.1	XM_013827240.2	LOC106387392
XP_048602149.1	XM_048746192.1	LOC106387393
XP_048602148.1	XM_048746191.1	LOC106387393
XP_022547647.2	XM_022691926.2	LOC106418981
XP_013679210.1	XM_013823756.1	LOC106383683
XP_013734246.1	XM_013878792.3	LOC106437804
XP_013740491.2	XM_013885037.3	LOC106443476
XP_013739015.1	XM_013883561.1	LOC106441797
XP_048602154.1	XM_048746197.1	LOC106443475
XP_048599963.1	XM_048744006.1	LOC125580048
XP_048599964.1	XM_048744007.1	LOC125580049
XP_048599965.1	XM_048744008.1	LOC106437802
XP_048602153.1	XM_048746196.1	LOC106437800
XP_048602152.1	XM_048746195.1	LOC106437800
XP_048602151.1	XM_048746194.1	LOC106437800
XP_013725128.1	XM_013869674.3	LOC106428923
XP_048599966.1	XM_048744009.1	LOC106441793
XP_013725133.1	XM_013869679.3	LOC106428931
XP_013725124.2	XM_013869670.3	LOC106428920
XP_048602155.1	XM_048746198.1	LOC106428902
XP_048602156.1	XM_048746199.1	LOC106428950
XP_013725145.2	XM_013869691.3	LOC106428945
XP_013725143.2	XM_013869689.3	LOC106428945
XP_048602157.1	XM_048746200.1	LOC106428945
XP_013725104.1	XM_013869650.3	LOC106428897
XP_022550927.2	XM_022695206.2	LOC111202387
XP_013725105.2	XM_013869651.3	LOC106428898
XP_048602159.1	XM_048746202.1	LOC106428948
XP_048602158.1	XM_048746201.1	LOC106428948
XP_013725114.2	XM_013869660.2	LOC106428910
XP_048602160.1	XM_048746203.1	LOC106428912
XP_013725147.1	XM_013869693.3	LOC106428949
XP_022546420.1	XM_022690699.2	LOC106428937
XP_013725134.1	XM_013869680.3	LOC106428932
XP_022571064.1	XM_022715343.1	LOC111213558
XP_022550930.1	XM_022695209.2	LOC111202389
XP_048602162.1	XM_048746205.1	LOC106373775
XP_013672441.1	XM_013816987.3	LOC106376858
XP_013672442.1	XM_013816988.3	LOC106376858
XP_013672440.1	XM_013816986.3	LOC106376858
XP_013672439.1	XM_013816985.3	LOC106376857
XP_048602164.1	XM_048746207.1	LOC106376854
XP_022550933.1	XM_022695212.2	LOC106376854
XP_022550932.1	XM_022695211.2	LOC106376854
XP_048602163.1	XM_048746206.1	LOC106376851
XP_022550934.2	XM_022695213.2	LOC106376853
XP_048599968.1	XM_048744011.1	LOC125580051
XP_013672432.2	XM_013816978.3	LOC106376852
XP_048599969.1	XM_048744012.1	LOC125580052
XP_013672428.1	XM_013816974.3	LOC106376849
XP_048602166.1	XM_048746209.1	LOC106376849
XP_013672429.1	XM_013816975.3	LOC106376850
XP_048602168.1	XM_048746211.1	LOC125580921
XP_048599970.1	XM_048744013.1	LOC106373770
XP_048602167.1	XM_048746210.1	LOC125580920
XP_022549844.1	XM_022694123.2	LOC111201794
XP_048602169.1	XM_048746212.1	LOC125580922
XP_013684808.2	XM_013829354.3	LOC106389160
XP_048602170.1	XM_048746213.1	LOC125580926
XP_013670223.1	XM_013814769.3	LOC106374829
XP_048599971.1	XM_048744014.1	LOC125580053
XP_048599972.1	XM_048744015.1	LOC125580054
XP_013672427.2	XM_013816973.3	LOC106376848
XP_048602173.1	XM_048746216.1	LOC106376846
XP_048602172.1	XM_048746215.1	LOC106376846
XP_013672424.1	XM_013816970.3	LOC106376844
XP_013672423.1	XM_013816969.3	LOC106376843
XP_022550935.1	XM_022695214.2	LOC106376843
XP_013672425.1	XM_013816971.3	BNAC01G44270D
XP_013672421.1	XM_013816967.3	LOC106376842
XP_048599973.1	XM_048744016.1	LOC111201795
XP_048602175.1	XM_048746218.1	LOC125580928
XP_048599974.1	XM_048744017.1	LOC125580056
XP_048602176.1	XM_048746219.1	LOC125580929
XP_013669632.1	XM_013814178.2	LOC106374075
XP_013673063.1	XM_013817609.3	LOC106377386
XP_048602179.1	XM_048746222.1	LOC106377387
XP_048602181.1	XM_048746224.1	LOC106377387
XP_048602177.1	XM_048746220.1	LOC106377387
XP_048602178.1	XM_048746221.1	LOC106377387
XP_013669633.1	XM_013814179.2	LOC106374077
XP_022556156.2	XM_022700435.2	LOC106377388
XP_022556157.2	XM_022700436.2	LOC106377388
XP_013673067.2	XM_013817613.3	LOC106377388
XP_022556158.2	XM_022700437.2	LOC106377388
XP_022557385.2	XM_022701664.2	LOC111205583
XP_048599975.1	XM_048744018.1	LOC106374078
XP_013673068.1	XM_013817614.3	LOC106377389
XP_013673072.1	XM_013817618.3	LOC106377392
XP_013673069.1	XM_013817615.3	LOC106377391
XP_013673076.1	XM_013817622.3	BNAC01G35640D
XP_013673075.2	XM_013817621.3	LOC106377394
XP_048602183.1	XM_048746226.1	LOC125580930
XP_048602184.1	XM_048746227.1	LOC125580930
XP_048602182.1	XM_048746225.1	LOC125580930
XP_048602185.1	XM_048746228.1	LOC125580930
XP_048599976.1	XM_048744019.1	LOC106366210
XP_013682803.2	XM_013827349.2	LOC106387486
XP_048602186.1	XM_048746229.1	BNAA01G28420D
XP_048599977.1	XM_048744020.1	LOC106387821
XP_013651332.2	XM_013795878.2	LOC106356030
XP_013679241.2	XM_013823787.2	LOC106383722
XP_013647218.2	XM_013791764.3	LOC106352083
XP_013680640.1	XM_013825186.3	LOC106385262
XP_013682805.1	XM_013827351.3	LOC106387489
XP_013682807.1	XM_013827353.3	BNAC01G35810D
XP_013680641.1	XM_013825187.3	BNAC01G35820D
XP_013679242.2	XM_013823788.2	LOC106383725
