protein	mRNA	gene
XP_010454927.1	XM_010456625.2	LOC104736612
XP_010454928.1	XM_010456626.2	LOC104736613
XP_010454929.1	XM_010456627.2	LOC104736615
XP_010454930.1	XM_010456628.2	LOC104736615
XP_010454931.1	XM_010456629.2	LOC104736615
XP_019090683.1	XM_019235138.1	LOC104736616
XP_019090101.1	XM_019234556.1	LOC109128353
XP_010454934.1	XM_010456632.2	LOC104736618
XP_010454933.1	XM_010456631.2	LOC104736617
XP_010454935.1	XM_010456633.1	LOC104736619
XP_019090368.1	XM_019234823.1	LOC104736620
XP_019090102.1	XM_019234557.1	LOC104736621
XP_019090354.1	XM_019234809.1	LOC104736623
XP_019089836.1	XM_019234291.1	LOC104736626
XP_019089835.1	XM_019234290.1	LOC104736626
XP_010454939.1	XM_010456637.1	LOC104736625
XP_010454947.1	XM_010456645.1	LOC104736628
XP_010456715.1	XM_010458413.1	LOC104738204
XP_010454950.1	XM_010456648.2	LOC104736630
XP_010454949.1	XM_010456647.1	LOC104736629
XP_010456716.1	XM_010458414.2	LOC104738205
XP_010456717.1	XM_010458415.1	LOC104738206
XP_019090103.1	XM_019234558.1	LOC109128354
XP_010456719.1	XM_010458417.2	LOC104738207
XP_019090104.1	XM_019234559.1	LOC104738208
XP_019090263.1	XM_019234718.1	LOC104736632
XP_010454953.1	XM_010456651.2	LOC104736633
XP_010454954.1	XM_010456652.1	LOC104736634
XP_010454956.1	XM_010456654.1	LOC104736635
XP_019090330.1	XM_019234785.1	LOC104736637
XP_010454960.1	XM_010456658.2	LOC104736638
XP_010454959.1	XM_010456657.2	LOC104736638
XP_019089919.1	XM_019234374.1	LOC104736639
XP_010454962.1	XM_010456660.1	LOC104736640
XP_010456723.1	XM_010458421.1	LOC104738215
XP_019090225.1	XM_019234680.1	LOC104736644
XP_010454965.1	XM_010456663.2	LOC104736644
XP_019090226.1	XM_019234681.1	LOC104736644
XP_010454964.1	XM_010456662.2	LOC104736643
XP_010454968.1	XM_010456666.2	LOC104736645
XP_019089929.1	XM_019234384.1	LOC104736645
XP_010454970.1	XM_010456668.2	LOC104736647
XP_010454969.1	XM_010456667.2	LOC104736646
XP_010454971.1	XM_010456669.2	LOC104736648
XP_010456725.1	XM_010458423.2	LOC104738217
XP_010454972.1	XM_010456670.2	LOC104736649
XP_010456726.1	XM_010458424.1	LOC104738219
XP_010454973.2	XM_010456671.2	LOC104736650
XP_010454974.1	XM_010456672.1	LOC104736652
XP_010454976.1	XM_010456674.2	LOC104736655
XP_010454977.1	XM_010456675.2	LOC104736656
XP_010454978.1	XM_010456676.2	LOC104736656
XP_010454979.1	XM_010456677.2	LOC104736657
XP_019089959.1	XM_019234414.1	LOC104738221
XP_010454980.1	XM_010456678.2	LOC104736662
XP_010454982.1	XM_010456680.2	LOC104736663
XP_010454981.1	XM_010456679.2	LOC104736663
XP_010454983.1	XM_010456681.2	LOC104736664
XP_010454988.1	XM_010456686.1	LOC104736665
XP_010454987.1	XM_010456685.2	LOC104736665
XP_010454989.1	XM_010456687.2	LOC104736666
XP_010454990.1	XM_010456688.2	LOC104736667
XP_010454991.1	XM_010456689.2	LOC104736667
XP_010454992.1	XM_010456690.2	LOC104736668
XP_019090721.1	XM_019235176.1	LOC104736669
XP_010454993.1	XM_010456691.2	LOC104736669
XP_010454994.1	XM_010456692.2	LOC104736669
XP_010454999.1	XM_010456697.1	LOC104736672
XP_010456729.1	XM_010458427.1	LOC104738222
XP_010455000.1	XM_010456698.2	LOC104736674
XP_010455001.1	XM_010456699.2	LOC104736675
XP_010455003.1	XM_010456701.2	LOC104736676
XP_010455004.1	XM_010456702.2	LOC104736677
XP_010455005.1	XM_010456703.2	LOC104736679
XP_019090460.1	XM_019234915.1	LOC104736680
XP_010455011.1	XM_010456709.2	LOC109124632
XP_010455010.1	XM_010456708.2	LOC109124632
XP_010455009.1	XM_010456707.2	LOC104736681
XP_010455012.1	XM_010456710.2	LOC104736683
XP_010455013.1	XM_010456711.2	LOC104736684
XP_010455014.1	XM_010456712.2	LOC104736684
XP_010455015.1	XM_010456713.2	LOC104736685
XP_010455017.1	XM_010456715.1	LOC104736686
XP_019090038.1	XM_019234493.1	LOC104736687
XP_019090039.1	XM_019234494.1	LOC104736688
XP_010456730.1	XM_010458428.1	LOC104738223
XP_019090042.1	XM_019234497.1	LOC109128329
XP_010455018.1	XM_010456716.2	LOC104736689
XP_010455019.1	XM_010456717.2	LOC104736690
XP_010456733.2	XM_010458431.2	LOC104738225
XP_010455020.1	XM_010456718.2	LOC104736691
XP_019090105.1	XM_019234560.1	LOC109128355
XP_019090035.1	XM_019234490.1	LOC109128325
XP_010455022.1	XM_010456720.2	LOC104736692
XP_010455023.1	XM_010456721.2	LOC104736694
XP_010455027.1	XM_010456725.2	LOC104736696
XP_010455024.1	XM_010456722.2	LOC104736695
XP_010455025.1	XM_010456723.2	LOC104736695
XP_010455031.1	XM_010456729.2	LOC104736697
XP_010455028.1	XM_010456726.2	LOC104736697
XP_010455032.1	XM_010456730.2	LOC104736697
XP_010455033.1	XM_010456731.2	LOC104736698
XP_010455035.1	XM_010456733.2	LOC104736698
XP_010456735.2	XM_010458433.2	LOC104738226
XP_019090106.1	XM_019234561.1	LOC104736700
XP_019090040.1	XM_019234495.1	LOC109128326
XP_010455039.1	XM_010456737.2	LOC104736701
XP_010455041.1	XM_010456739.2	LOC104736702
XP_010456736.1	XM_010458434.1	LOC104738227
XP_010455042.1	XM_010456740.2	LOC104736704
XP_010455043.1	XM_010456741.2	LOC104736706
XP_010456737.1	XM_010458435.1	LOC104738228
XP_010455045.1	XM_010456743.2	LOC104736707
XP_010455044.1	XM_010456742.2	LOC104736707
XP_019090016.1	XM_019234471.1	LOC104736710
XP_010455051.2	XM_010456749.2	LOC104736710
XP_010455048.2	XM_010456746.2	LOC104736710
XP_019090017.1	XM_019234472.1	LOC104736710
XP_010455047.2	XM_010456745.2	LOC104736710
XP_019090107.1	XM_019234562.1	LOC109128356
XP_019090108.1	XM_019234563.1	LOC104738230
XP_010455052.1	XM_010456750.2	LOC104736711
XP_010455058.1	XM_010456756.1	LOC104736712
XP_010456739.1	XM_010458437.1	LOC104738231
XP_010455061.1	XM_010456759.2	LOC104736716
XP_010455065.1	XM_010456763.2	LOC104736716
XP_010455066.1	XM_010456764.2	LOC104736716
XP_010455060.1	XM_010456758.2	LOC104736715
XP_010456741.1	XM_010458439.1	LOC104738232
XP_010456742.2	XM_010458440.2	LOC104738233
XP_010455067.1	XM_010456765.2	LOC104736717
XP_010455068.1	XM_010456766.2	LOC104736717
XP_010455069.1	XM_010456767.2	LOC104736718
XP_010455070.1	XM_010456768.1	LOC104736720
XP_010455071.1	XM_010456769.1	LOC104736722
XP_010455072.1	XM_010456770.2	LOC104736725
XP_019090024.1	XM_019234479.1	LOC104736725
XP_019090023.1	XM_019234478.1	LOC104736725
XP_010455073.1	XM_010456771.2	LOC104736726
XP_010456743.1	XM_010458441.1	LOC104738235
XP_019090019.1	XM_019234474.1	LOC104736728
XP_019090018.1	XM_019234473.1	LOC104736728
XP_010455074.1	XM_010456772.2	LOC104736727
XP_010455077.1	XM_010456775.1	LOC104736729
XP_010455078.1	XM_010456776.1	LOC104736729
XP_010455080.1	XM_010456778.2	LOC104736730
XP_010455081.1	XM_010456779.2	LOC104736730
XP_010455082.1	XM_010456780.2	LOC104736730
XP_010455083.1	XM_010456781.2	LOC104736732
XP_010456745.1	XM_010458443.1	LOC104738238
XP_019090029.1	XM_019234484.1	LOC109128322
XP_010455086.1	XM_010456784.1	LOC104736734
XP_019090041.1	XM_019234496.1	LOC109128327
XP_019090109.1	XM_019234564.1	LOC104736735
XP_010456748.1	XM_010458446.1	LOC104738241
XP_019090036.1	XM_019234491.1	LOC104736736
XP_010455088.1	XM_010456786.2	LOC104736737
XP_010455089.1	XM_010456787.2	LOC104736738
XP_010455090.1	XM_010456788.2	LOC104736738
XP_010455091.1	XM_010456789.2	LOC104736739
XP_010455092.1	XM_010456790.2	LOC104736741
XP_010455093.1	XM_010456791.2	LOC104736742
XP_010455095.1	XM_010456793.2	LOC104736744
XP_019090044.1	XM_019234499.1	LOC104736745
XP_010455099.1	XM_010456797.2	LOC104736746
XP_010455097.1	XM_010456795.2	LOC104736746
XP_010455098.1	XM_010456796.2	LOC104736746
XP_010455102.1	XM_010456800.2	LOC104736747
XP_010455101.1	XM_010456799.2	LOC104736747
XP_010455100.1	XM_010456798.2	LOC104736747
XP_010455104.1	XM_010456802.2	LOC104736748
XP_010455105.1	XM_010456803.2	LOC104736749
XP_019090015.1	XM_019234470.1	LOC104736750
XP_019090014.1	XM_019234469.1	LOC104736750
XP_010455106.1	XM_010456804.1	LOC104736750
XP_010455107.1	XM_010456805.2	LOC104736751
XP_010456749.1	XM_010458447.1	LOC104738242
XP_019090025.1	XM_019234480.1	LOC104736753
XP_010455108.1	XM_010456806.2	LOC104736753
XP_010455109.1	XM_010456807.2	LOC104736754
XP_010455110.1	XM_010456808.2	LOC104736756
XP_010455111.1	XM_010456809.2	LOC104736757
XP_010455112.1	XM_010456810.2	LOC104736758
XP_010456750.1	XM_010458448.2	LOC104738245
XP_019090110.1	XM_019234565.1	LOC109128358
XP_010455114.1	XM_010456812.2	LOC104736759
XP_010455116.1	XM_010456814.1	LOC104736760
XP_010455117.1	XM_010456815.2	LOC104736762
XP_010455118.1	XM_010456816.2	LOC104736763
XP_019090021.1	XM_019234476.1	LOC104736764
XP_010455120.1	XM_010456818.2	LOC104736764
XP_010455119.1	XM_010456817.2	LOC104736764
XP_010455122.1	XM_010456820.2	LOC104736766
XP_010455121.1	XM_010456819.2	LOC104736766
XP_010455123.1	XM_010456821.2	LOC104736766
XP_010455124.1	XM_010456822.2	LOC104736767
XP_010455126.1	XM_010456824.2	LOC104736768
XP_010455127.1	XM_010456825.2	LOC104736769
XP_010455128.1	XM_010456826.1	LOC104736771
XP_010455129.1	XM_010456827.2	LOC104736772
XP_010455130.1	XM_010456828.2	LOC104736772
XP_010455131.1	XM_010456829.2	LOC104736773
XP_010455132.1	XM_010456830.2	LOC104736775
XP_019090022.1	XM_019234477.1	LOC104736777
XP_010455133.1	XM_010456831.2	LOC104736777
XP_019090028.1	XM_019234483.1	LOC104736776
XP_010455138.2	XM_010456836.2	LOC104736780
XP_010455139.1	XM_010456837.2	LOC104736781
XP_010456752.1	XM_010458450.1	LOC104738246
XP_010455140.1	XM_010456838.2	LOC104736782
XP_010455141.1	XM_010456839.2	LOC104736783
XP_010455142.1	XM_010456840.2	LOC104736783
XP_010455143.1	XM_010456841.2	LOC104736785
XP_010455144.1	XM_010456842.2	LOC104736785
XP_010455147.1	XM_010456845.2	LOC104736786
XP_010455148.1	XM_010456846.2	LOC104736786
XP_019090031.1	XM_019234486.1	LOC104736787
XP_010456754.1	XM_010458452.1	LOC104738249
XP_010456755.1	XM_010458453.1	LOC104738250
XP_019090027.1	XM_019234482.1	LOC104736789
XP_010455149.1	XM_010456847.2	LOC104736788
XP_010455153.1	XM_010456851.2	LOC104736790
XP_010455152.1	XM_010456850.2	LOC104736790
XP_010456756.1	XM_010458454.2	LOC104738251
XP_019090111.1	XM_019234566.1	LOC104736791
XP_019090030.1	XM_019234485.1	LOC104736793
XP_010455156.1	XM_010456854.2	LOC104736794
XP_010456757.1	XM_010458455.2	LOC104738253
XP_010456758.1	XM_010458456.2	LOC104738254
XP_010456759.1	XM_010458457.1	LOC104738255
XP_010455157.1	XM_010456855.2	LOC104736795
XP_019090020.1	XM_019234475.1	LOC104736795
XP_010456761.1	XM_010458459.1	LOC104738256
XP_010455158.1	XM_010456856.2	LOC104736796
XP_019090043.1	XM_019234498.1	LOC104736797
XP_010455160.1	XM_010456858.1	LOC104736798
XP_010455161.1	XM_010456859.2	LOC104736799
XP_010455162.1	XM_010456860.2	LOC104736800
XP_010455163.1	XM_010456861.2	LOC104736801
XP_010455164.1	XM_010456862.2	LOC104736802
XP_010455165.1	XM_010456863.2	LOC104736804
XP_010455166.1	XM_010456864.1	LOC104736805
XP_010456762.1	XM_010458460.1	LOC104738257
XP_010455167.1	XM_010456865.2	LOC104736806
XP_010456763.1	XM_010458461.1	LOC104738259
XP_019090033.1	XM_019234488.1	LOC109128323
XP_019090034.1	XM_019234489.1	LOC109128324
XP_019090037.1	XM_019234492.1	LOC104736809
XP_010455169.1	XM_010456867.2	LOC104736810
XP_010455170.1	XM_010456868.1	LOC104736811
XP_010455171.1	XM_010456869.2	LOC104736813
XP_010455172.1	XM_010456870.2	LOC104736815
XP_010456766.1	XM_010458464.1	LOC104738262
XP_019090112.1	XM_019234567.1	LOC104736816
XP_010455174.1	XM_010456872.2	LOC104736817
XP_010455176.1	XM_010456874.2	LOC109124827
XP_010455177.1	XM_010456875.2	LOC104736819
XP_010455178.1	XM_010456876.2	LOC104736820
XP_010455181.1	XM_010456879.2	LOC104736821
XP_010455182.1	XM_010456880.2	LOC104736822
XP_010455183.1	XM_010456881.2	LOC104736824
XP_010455184.1	XM_010456882.2	LOC104736825
XP_010455186.1	XM_010456884.2	LOC104736828
XP_019090203.1	XM_019234658.1	LOC104736829
XP_019090204.1	XM_019234659.1	LOC104736829
XP_010456767.1	XM_010458465.1	LOC104738264
XP_010455191.1	XM_010456889.1	LOC104736830
XP_010455194.1	XM_010456892.1	LOC104736831
XP_010455192.1	XM_010456890.2	LOC104736831
XP_010455193.1	XM_010456891.2	LOC104736831
XP_010455195.1	XM_010456893.2	LOC104736833
XP_010455196.1	XM_010456894.2	LOC104736834
XP_010455199.1	XM_010456897.2	LOC104736835
XP_010455198.1	XM_010456896.2	LOC104736835
XP_010455202.1	XM_010456900.1	LOC104736837
XP_010455203.1	XM_010456901.2	LOC104736837
XP_010455201.1	XM_010456899.2	LOC104736837
XP_010455200.1	XM_010456898.2	LOC104736837
XP_010455205.1	XM_010456903.2	LOC104736838
XP_010455211.1	XM_010456909.2	LOC104736841
XP_010455210.1	XM_010456908.2	LOC104736841
XP_010455207.1	XM_010456905.2	LOC104736841
XP_010455209.1	XM_010456907.2	LOC104736841
XP_019090206.1	XM_019234661.1	LOC104736841
XP_010455206.2	XM_010456904.2	LOC104736840
XP_019090113.1	XM_019234568.1	LOC109128359
XP_010456768.1	XM_010458466.1	LOC104738265
XP_010455212.1	XM_010456910.1	LOC104736843
XP_010455213.1	XM_010456911.2	LOC104736844
XP_019090211.1	XM_019234666.1	LOC104736844
XP_019090210.1	XM_019234665.1	LOC104736844
XP_010455214.1	XM_010456912.2	LOC104736845
XP_010455215.1	XM_010456913.2	LOC104736845
XP_010455216.1	XM_010456914.2	LOC104736846
XP_010455217.1	XM_010456915.2	LOC104736848
XP_010455219.1	XM_010456917.2	LOC104736851
XP_010455220.1	XM_010456918.2	LOC104736851
XP_010456770.1	XM_010458468.1	LOC104738268
XP_010455221.1	XM_010456919.1	LOC104736852
XP_010455223.1	XM_010456921.2	LOC104736853
XP_010455224.1	XM_010456922.1	LOC104736854
XP_010455225.1	XM_010456923.2	LOC104736855
XP_019090200.1	XM_019234655.1	LOC104736855
XP_019090201.1	XM_019234656.1	LOC104736855
XP_010455227.1	XM_010456925.2	LOC104736856
XP_019090212.1	XM_019234667.1	LOC104736857
XP_010455228.1	XM_010456926.2	LOC104736857
XP_010456771.1	XM_010458469.1	LOC104738269
XP_010455229.1	XM_010456927.2	LOC104736858
XP_010455231.1	XM_010456929.2	LOC104736858
XP_010455230.1	XM_010456928.2	LOC104736858
XP_010455232.1	XM_010456930.2	LOC104736860
XP_010455233.1	XM_010456931.2	LOC104736861
XP_010455234.1	XM_010456932.2	LOC104736861
XP_019090208.1	XM_019234663.1	LOC104736861
XP_010455236.1	XM_010456934.1	LOC104736861
XP_010455238.1	XM_010456936.1	LOC104736861
XP_010455239.1	XM_010456937.2	LOC104736861
XP_019090207.1	XM_019234662.1	LOC104736861
XP_010455240.1	XM_010456938.2	LOC104736864
XP_019090202.1	XM_019234657.1	LOC104736864
XP_010455241.1	XM_010456939.2	LOC104736865
XP_010455244.1	XM_010456942.1	LOC104736866
XP_010455243.1	XM_010456941.1	LOC104736866
XP_010455245.1	XM_010456943.2	LOC104736866
XP_010456773.1	XM_010458471.1	LOC104738271
XP_010456774.1	XM_010458472.1	LOC104738272
XP_010455248.1	XM_010456946.2	LOC104736868
XP_010455247.1	XM_010456945.2	LOC104736868
XP_010455246.1	XM_010456944.1	LOC104736867
XP_010455249.1	XM_010456947.2	LOC104736869
XP_010455250.1	XM_010456948.1	LOC104736870
XP_010455252.1	XM_010456950.2	LOC104736871
XP_010455254.1	XM_010456952.2	LOC104736872
XP_010455253.1	XM_010456951.2	LOC104736872
XP_010455256.1	XM_010456954.2	LOC104736874
XP_010455255.1	XM_010456953.2	LOC104736873
XP_010456775.1	XM_010458473.1	LOC104738274
XP_010455259.1	XM_010456957.2	LOC104736877
XP_019090209.1	XM_019234664.1	LOC109128417
XP_010455260.1	XM_010456958.1	LOC104736878
XP_010456778.1	XM_010458476.1	LOC104738277
XP_010456779.1	XM_010458477.1	LOC104738278
XP_010456780.1	XM_010458478.1	LOC104738279
XP_019090668.1	XM_019235123.1	LOC104736879
XP_010455261.1	XM_010456959.2	LOC104736879
XP_010455263.1	XM_010456961.2	LOC104736880
XP_010455271.1	XM_010456969.1	LOC104736883
XP_010455267.1	XM_010456965.1	LOC104736883
XP_010455266.1	XM_010456964.2	LOC104736881
XP_010455265.1	XM_010456963.2	LOC104736881
XP_010455264.1	XM_010456962.2	LOC104736881
XP_010455272.1	XM_010456970.2	LOC104736885
XP_010456782.1	XM_010458480.1	LOC104738283
XP_019090597.1	XM_019235052.1	LOC104738284
XP_010455274.1	XM_010456972.2	LOC104736887
XP_010455273.1	XM_010456971.2	LOC104736886
XP_019090709.1	XM_019235164.1	LOC104736888
XP_010455276.1	XM_010456974.2	LOC104736889
XP_010455278.1	XM_010456976.2	LOC104736890
XP_010455279.1	XM_010456977.1	LOC104736892
XP_019090336.1	XM_019234791.1	LOC109128451
XP_010456785.1	XM_010458483.1	LOC104738286
XP_019090114.1	XM_019234569.1	LOC104738287
XP_010455280.1	XM_010456978.2	LOC104736895
XP_010455281.1	XM_010456979.2	LOC104736895
XP_010455288.1	XM_010456986.2	LOC104736899
XP_010455287.1	XM_010456985.1	LOC104736898
XP_010455285.1	XM_010456983.1	LOC104736898
XP_010455286.1	XM_010456984.2	LOC104736898
XP_019090115.1	XM_019234570.1	LOC109128360
XP_010456789.1	XM_010458487.1	LOC104738290
XP_010455289.1	XM_010456987.1	LOC104736902
XP_010456790.2	XM_010458488.2	LOC104738291
XP_019090717.1	XM_019235172.1	LOC104738292
XP_010455290.1	XM_010456988.2	LOC104736903
XP_010455291.1	XM_010456989.2	LOC104736904
XP_010455293.1	XM_010456991.2	LOC104736905
XP_010455294.1	XM_010456992.1	LOC104736906
XP_010455295.1	XM_010456993.2	LOC104736907
XP_019090116.1	XM_019234571.1	LOC104738294
XP_019090338.1	XM_019234793.1	LOC104736909
XP_010456792.1	XM_010458490.1	LOC104738295
XP_019090335.1	XM_019234790.1	LOC109128450
XP_019090117.1	XM_019234572.1	LOC109128361
XP_010455297.1	XM_010456995.2	LOC104736910
XP_010455300.1	XM_010456998.2	LOC104736912
XP_019090118.1	XM_019234573.1	LOC109128362
XP_019090658.1	XM_019235113.1	LOC104736913
XP_019090119.1	XM_019234574.1	LOC109128363
XP_019090120.1	XM_019234575.1	LOC104738296
XP_010456795.1	XM_010458493.1	LOC104738297
XP_010455302.1	XM_010457000.1	LOC104736915
XP_010455301.1	XM_010456999.2	LOC104736914
XP_010455303.1	XM_010457001.2	LOC104736916
XP_010455304.1	XM_010457002.2	LOC104736917
XP_010455305.1	XM_010457003.2	LOC104736920
XP_019090722.1	XM_019235177.1	LOC104736921
XP_010455309.1	XM_010457007.2	LOC104736921
XP_010455306.1	XM_010457004.2	LOC104736921
XP_010455307.1	XM_010457005.2	LOC104736921
XP_010455310.1	XM_010457008.2	LOC104736921
XP_010456798.1	XM_010458496.1	LOC104738300
XP_019090121.1	XM_019234576.1	LOC109128365
XP_010455312.1	XM_010457010.2	LOC104736924
XP_010455313.1	XM_010457011.1	LOC104736925
XP_010455314.1	XM_010457012.2	LOC104736926
XP_010455316.1	XM_010457014.1	LOC104736929
XP_010455315.2	XM_010457013.2	LOC104736927
XP_010455317.1	XM_010457015.2	LOC104736930
XP_010455318.1	XM_010457016.2	LOC104736931
XP_010455319.1	XM_010457017.2	LOC104736931
XP_010455321.1	XM_010457019.2	LOC104736932
XP_010455322.1	XM_010457020.1	LOC104736933
XP_010455323.1	XM_010457021.1	LOC104736934
XP_010455324.1	XM_010457022.1	LOC104736935
XP_010456801.1	XM_010458499.1	LOC104738303
XP_010455325.1	XM_010457023.2	LOC104736936
XP_010455326.1	XM_010457024.1	LOC104736937
XP_010455327.1	XM_010457025.1	LOC104736937
XP_010455328.1	XM_010457026.2	LOC104736939
XP_010455329.1	XM_010457027.2	LOC104736939
XP_010456802.1	XM_010458500.1	LOC104738304
XP_010455330.1	XM_010457028.2	LOC104736940
XP_019089872.1	XM_019234327.1	LOC104736940
XP_010456803.1	XM_010458501.1	LOC104738305
XP_010455332.1	XM_010457030.1	LOC104736941
XP_010455333.1	XM_010457031.2	LOC104736942
XP_010455334.1	XM_010457032.2	LOC104736944
XP_010455335.1	XM_010457033.2	LOC104736945
XP_010455337.1	XM_010457035.2	LOC104736946
XP_010455338.2	XM_010457036.2	LOC104736947
XP_010455339.1	XM_010457037.1	LOC104736949
XP_010455340.1	XM_010457038.2	LOC104736950
XP_010455341.1	XM_010457039.2	LOC104736951
XP_010456806.1	XM_010458504.2	LOC104738309
XP_010455343.1	XM_010457041.1	LOC104736952
XP_010455344.1	XM_010457042.2	LOC104736954
XP_019090727.1	XM_019235182.1	LOC109128520
XP_010455345.1	XM_010457043.1	LOC104736955
XP_010455346.1	XM_010457044.2	LOC104736956
XP_010455347.1	XM_010457045.2	LOC104736957
XP_010455348.1	XM_010457046.2	LOC104736958
XP_010456808.1	XM_010458506.1	LOC104738310
XP_010455350.1	XM_010457048.2	LOC104736959
XP_010455351.1	XM_010457049.2	LOC104736960
XP_010455353.1	XM_010457051.1	LOC104736961
XP_010455352.1	XM_010457050.1	LOC104736961
XP_010456809.1	XM_010458507.1	LOC104738311
XP_010455354.1	XM_010457052.2	LOC104736962
XP_010456810.1	XM_010458508.1	LOC104738312
XP_019089902.1	XM_019234357.1	LOC104736963
XP_010455355.1	XM_010457053.2	LOC104736963
XP_010455356.1	XM_010457054.2	LOC104736964
XP_019090122.1	XM_019234577.1	LOC104738314
XP_010455358.1	XM_010457056.2	LOC104736965
XP_010456811.1	XM_010458509.2	LOC104738316
XP_010455361.1	XM_010457059.2	LOC104736966
XP_010455360.1	XM_010457058.2	LOC104736966
XP_010455359.1	XM_010457057.2	LOC104736966
XP_010455365.1	XM_010457063.2	LOC104736966
XP_010456812.1	XM_010458510.1	LOC104738317
XP_019089943.1	XM_019234398.1	LOC104736967
XP_019089942.1	XM_019234397.1	LOC104736967
XP_010456813.1	XM_010458511.2	LOC104738318
XP_010456814.1	XM_010458512.1	LOC104738319
XP_010455368.1	XM_010457066.2	LOC104736968
XP_010456816.1	XM_010458514.1	LOC104738321
XP_010455369.1	XM_010457067.2	LOC104736969
XP_010455370.1	XM_010457068.2	LOC104736970
XP_010456817.1	XM_010458515.1	LOC104738322
XP_010455372.1	XM_010457070.2	LOC104736972
XP_019090688.1	XM_019235143.1	LOC104736971
XP_010455371.1	XM_010457069.2	LOC104736971
XP_019090689.1	XM_019235144.1	LOC104736971
XP_019090695.1	XM_019235150.1	LOC104738325
XP_010455373.1	XM_010457071.2	LOC104736975
XP_010455374.1	XM_010457072.2	LOC104736976
XP_010456819.1	XM_010458517.2	LOC104738326
XP_010455375.1	XM_010457073.2	LOC104736977
XP_010455377.1	XM_010457075.2	LOC104736978
XP_010456822.1	XM_010458520.1	LOC104738328
XP_019090123.1	XM_019234578.1	LOC109128368
XP_019090318.1	XM_019234773.1	LOC109128446
XP_019090124.1	XM_019234579.1	LOC109128369
XP_019090352.1	XM_019234807.1	LOC104736979
XP_010455380.1	XM_010457078.2	LOC104736981
XP_010455379.1	XM_010457077.2	LOC104736981
