protein	mRNA	gene
XP_002873822.1	XM_002873776.2	LOC9309889
XP_020876074.1	XM_021020415.1	LOC110227117
XP_002871761.1	XM_002871715.2	LOC9309890
XP_002873823.1	XM_002873777.2	LOC9307831
XP_020879177.1	XM_021023518.1	LOC9309891
XP_002871763.2	XM_002871717.2	LOC9307832
XP_020876548.1	XM_021020889.1	LOC9307833
XP_020876547.1	XM_021020888.1	LOC9309892
XP_002871764.1	XM_002871718.2	LOC9309893
XP_020876268.1	XM_021020609.1	LOC9307834
XP_020876265.1	XM_021020606.1	LOC9309894
XP_020876266.1	XM_021020607.1	LOC9309894
XP_002873827.1	XM_002873781.2	LOC9307835
XP_020876264.1	XM_021020605.1	LOC9307835
XP_002873828.1	XM_002873782.2	LOC9309895
XP_002871766.1	XM_002871720.2	LOC9309896
XP_002871767.1	XM_002871721.2	LOC9307836
XP_002873829.1	XM_002873783.2	LOC9307837
XP_002873830.1	XM_002873784.2	LOC9309897
XP_002873831.1	XM_002873785.2	LOC9309898
XP_002871768.1	XM_002871722.2	LOC9309899
XP_020878075.1	XM_021022416.1	LOC9307839
XP_002871770.2	XM_002871724.2	LOC9309900
XP_002873833.1	XM_002873787.2	LOC9307840
XP_020878410.1	XM_021022751.1	LOC9309901
XP_020878406.1	XM_021022747.1	LOC9309902
XP_020878405.1	XM_021022746.1	LOC9309902
XP_020878404.1	XM_021022745.1	LOC9309902
XP_020878403.1	XM_021022744.1	LOC9309902
XP_020878402.1	XM_021022743.1	LOC9309902
XP_002871771.2	XM_002871725.2	LOC9309902
XP_020878407.1	XM_021022748.1	LOC9309902
XP_020878409.1	XM_021022750.1	LOC9307841
XP_002873836.1	XM_002873790.2	LOC9309903
XP_002871772.1	XM_002871726.2	LOC9309904
XP_020877288.1	XM_021021629.1	LOC9307842
XP_002871773.1	XM_002871727.2	LOC9307842
XP_020877287.1	XM_021021628.1	LOC9307843
XP_020877289.1	XM_021021630.1	LOC9307844
XP_020877290.1	XM_021021631.1	LOC9309905
XP_002871775.1	XM_002871729.2	LOC9309906
XP_020876663.1	XM_021021004.1	LOC9307845
XP_002871776.1	XM_002871730.2	LOC9309907
XP_002873840.1	XM_002873794.2	LOC9307846
XP_002873841.1	XM_002873795.2	LOC9309908
XP_002873842.1	XM_002873796.2	LOC9309909
XP_002871777.1	XM_002871731.2	LOC9309910
XP_020879584.1	XM_021023925.1	LOC110227910
XP_020877774.1	XM_021022115.1	LOC9307847
XP_002873843.1	XM_002873797.2	LOC9307848
XP_020877783.1	XM_021022124.1	LOC9309911
XP_020877784.1	XM_021022125.1	LOC9309911
XP_002873846.1	XM_002873800.2	LOC9309913
XP_020877792.1	XM_021022133.1	LOC9309913
XP_020877816.1	XM_021022157.1	LOC9309916
XP_020877790.1	XM_021022131.1	LOC9307849
XP_002871780.1	XM_002871734.2	LOC9309917
XP_020877787.1	XM_021022128.1	LOC9307850
XP_020877780.1	XM_021022121.1	LOC110227568
XP_020877781.1	XM_021022122.1	LOC110227568
XP_020877785.1	XM_021022126.1	LOC110227570
XP_020877782.1	XM_021022123.1	LOC110227569
XP_002873852.1	XM_002873806.2	LOC9309919
XP_020877789.1	XM_021022130.1	LOC9309920
XP_002873853.1	XM_002873807.2	LOC9309920
XP_002873854.1	XM_002873808.2	LOC9309921
XP_020877793.1	XM_021022134.1	LOC9309922
XP_020877800.1	XM_021022141.1	LOC9307852
XP_020877795.1	XM_021022136.1	LOC9309923
XP_020877786.1	XM_021022127.1	LOC9309924
XP_020877803.1	XM_021022144.1	LOC9307853
XP_020877814.1	XM_021022155.1	LOC110227580
XP_020877815.1	XM_021022156.1	LOC110227581
XP_002873859.1	XM_002873813.2	LOC9309926
XP_020877804.1	XM_021022145.1	LOC9309927
XP_020877772.1	XM_021022113.1	LOC9307854
XP_020877773.1	XM_021022114.1	LOC9309928
XP_002871786.1	XM_002871740.2	LOC9309929
XP_020877788.1	XM_021022129.1	LOC9309929
XP_002871787.1	XM_002871741.2	LOC9307856
XP_020877777.1	XM_021022118.1	LOC9307857
XP_020877810.1	XM_021022151.1	LOC9309930
XP_020877796.1	XM_021022137.1	LOC9307858
XP_002873863.1	XM_002873817.1	LOC9307860
XP_020877776.1	XM_021022117.1	LOC9307861
XP_002873864.1	XM_002873818.2	LOC9307861
XP_020877775.1	XM_021022116.1	LOC9307861
XP_002871792.1	XM_002871746.2	LOC9309932
XP_002871793.1	XM_002871747.2	LOC9307862
XP_002873865.1	XM_002873819.2	LOC9307863
XP_020877807.1	XM_021022148.1	LOC110227574
XP_020877808.1	XM_021022149.1	LOC110227575
XP_020877791.1	XM_021022132.1	LOC9307864
XP_002873867.1	XM_002873821.2	LOC9309934
XP_002873870.1	XM_002873824.2	LOC9309937
XP_020877809.1	XM_021022150.1	LOC110227576
XP_020877813.1	XM_021022154.1	LOC9309938
XP_020877802.1	XM_021022143.1	LOC110227572
XP_020877812.1	XM_021022153.1	LOC110227578
XP_020877805.1	XM_021022146.1	LOC110227573
XP_020877799.1	XM_021022140.1	LOC9309939
XP_002871796.1	XM_002871750.2	LOC9309939
XP_002873872.1	XM_002873826.2	LOC9307866
XP_020877798.1	XM_021022139.1	LOC9309940
XP_020877811.1	XM_021022152.1	LOC110227577
XP_020877779.1	XM_021022120.1	LOC9307867
XP_002871799.1	XM_002871753.2	LOC9307868
XP_020877797.1	XM_021022138.1	LOC9307869
XP_002871801.1	XM_002871755.2	LOC9307870
XP_020877801.1	XM_021022142.1	LOC9307871
XP_002871802.1	XM_002871756.2	LOC9309941
XP_020878196.1	XM_021022537.1	LOC9307872
XP_002871804.1	XM_002871758.2	LOC9307873
XP_002873874.1	XM_002873828.2	LOC9307874
XP_002871805.1	XM_002871759.2	LOC9309942
XP_020876699.1	XM_021021040.1	LOC9307875
XP_020876694.1	XM_021021035.1	LOC9307875
XP_020876698.1	XM_021021039.1	LOC9307875
XP_020876697.1	XM_021021038.1	LOC9307875
XP_020876696.1	XM_021021037.1	LOC9307875
XP_002873875.1	XM_002873829.2	LOC9307876
XP_020876693.1	XM_021021034.1	LOC9309943
XP_020879008.1	XM_021023349.1	LOC9309944
XP_002871808.1	XM_002871762.2	LOC9307877
XP_002871809.1	XM_002871763.2	LOC9307878
XP_002873877.1	XM_002873831.2	LOC9307879
XP_020879006.1	XM_021023347.1	LOC9309945
XP_020879004.1	XM_021023345.1	LOC9309945
XP_020879007.1	XM_021023348.1	LOC9309945
XP_020879005.1	XM_021023346.1	LOC9309945
XP_020878831.1	XM_021023172.1	LOC110227739
XP_020878830.1	XM_021023171.1	LOC110227739
XP_020878829.1	XM_021023170.1	LOC9309946
XP_020878826.1	XM_021023167.1	LOC9309946
XP_020878828.1	XM_021023169.1	LOC9309946
XP_020878827.1	XM_021023168.1	LOC9309946
XP_020878825.1	XM_021023166.1	LOC9309946
XP_020878832.1	XM_021023173.1	LOC9309947
XP_020878833.1	XM_021023174.1	LOC9309947
XP_020878824.1	XM_021023165.1	LOC9307880
XP_002873881.1	XM_002873835.2	LOC9307881
XP_002873882.1	XM_002873836.2	LOC9309949
XP_020879102.1	XM_021023443.1	LOC9309950
XP_002873883.1	XM_002873837.2	LOC9309950
XP_020879103.1	XM_021023444.1	LOC9309950
XP_020879104.1	XM_021023445.1	LOC9309951
XP_020878955.1	XM_021023296.1	LOC9307882
XP_020878956.1	XM_021023297.1	LOC9307882
XP_002873884.2	XM_002873838.2	LOC9307883
XP_002873885.1	XM_002873839.2	LOC9309952
XP_002873886.1	XM_002873840.2	LOC9309953
XP_002873887.1	XM_002873841.2	LOC9309954
XP_002873889.2	XM_002873843.2	LOC9309956
XP_020878957.1	XM_021023298.1	LOC9309957
XP_020878952.1	XM_021023293.1	LOC9309958
XP_020878953.1	XM_021023294.1	LOC9307884
XP_002871815.2	XM_002871769.2	LOC9309959
XP_020876829.1	XM_021021170.1	LOC110227304
XP_020876826.1	XM_021021167.1	LOC9307885
XP_020876828.1	XM_021021169.1	LOC9309960
XP_020876827.1	XM_021021168.1	LOC9309960
XP_002873894.2	XM_002873848.2	LOC9309961
XP_020879129.1	XM_021023470.1	LOC9309962
XP_020879127.1	XM_021023468.1	LOC9309962
XP_002873895.2	XM_002873849.2	LOC9307886
XP_020878736.1	XM_021023077.1	LOC9309963
XP_002871818.1	XM_002871772.2	LOC9307887
XP_020879257.1	XM_021023598.1	LOC9307888
XP_020879256.1	XM_021023597.1	LOC9309964
XP_002873898.1	XM_002873852.2	LOC9309965
XP_002871819.1	XM_002871773.2	LOC9309966
XP_020877959.1	XM_021022300.1	LOC9309966
XP_020877961.1	XM_021022302.1	LOC9309966
XP_020877960.1	XM_021022301.1	LOC9309966
XP_020877962.1	XM_021022303.1	LOC9309966
XP_020879595.1	XM_021023936.1	LOC110227916
XP_020877958.1	XM_021022299.1	LOC9307889
XP_002871820.1	XM_002871774.2	LOC9309967
XP_020879064.1	XM_021023405.1	LOC110227793
XP_002873901.2	XM_002873855.2	LOC9309968
XP_020879062.1	XM_021023403.1	LOC9309968
XP_020879063.1	XM_021023404.1	LOC9309969
XP_020878766.1	XM_021023107.1	LOC9307891
XP_020878767.1	XM_021023108.1	LOC9307891
XP_002873902.2	XM_002873856.2	LOC9307892
XP_002873904.1	XM_002873858.2	LOC9309971
XP_002871823.1	XM_002871777.2	LOC9309972
XP_020876129.1	XM_021020470.1	LOC9307893
XP_020876128.1	XM_021020469.1	LOC9307893
XP_020876130.1	XM_021020471.1	LOC9307893
XP_002873906.1	XM_002873860.2	LOC9309973
XP_002871824.1	XM_002871778.2	LOC9309974
XP_020878545.1	XM_021022886.1	LOC9307894
XP_020878551.1	XM_021022892.1	LOC9309975
XP_020878552.1	XM_021022893.1	LOC9309975
XP_020878546.1	XM_021022887.1	LOC9307895
XP_020878549.1	XM_021022890.1	LOC9307895
XP_020878548.1	XM_021022889.1	LOC9307895
XP_020878550.1	XM_021022891.1	LOC9307895
XP_002871826.2	XM_002871780.2	LOC9307895
XP_002871827.1	XM_002871781.2	LOC9307896
XP_002873908.1	XM_002873862.2	LOC9307897
XP_002873909.1	XM_002873863.2	LOC9309976
XP_002871828.1	XM_002871782.2	LOC9309977
XP_002873910.1	XM_002873864.2	LOC9307898
XP_002873911.1	XM_002873865.2	LOC9309978
XP_020878001.1	XM_021022342.1	LOC9309979
XP_020878002.1	XM_021022343.1	LOC9309980
XP_020878003.1	XM_021022344.1	LOC9309980
XP_002871830.1	XM_002871784.2	LOC9307899
XP_002871831.1	XM_002871785.2	LOC9307900
XP_002871832.2	XM_002871786.2	LOC9307901
XP_020879209.1	XM_021023550.1	LOC9307903
XP_002871835.1	XM_002871789.2	LOC9307904
XP_020879240.1	XM_021023581.1	LOC9307906
XP_002873913.2	XM_002873867.2	LOC9307907
XP_002871838.1	XM_002871792.2	LOC9309981
XP_020877976.1	XM_021022317.1	LOC9307908
XP_002873914.1	XM_002873868.2	LOC9307908
XP_020876667.1	XM_021021008.1	LOC9309982
XP_002871840.1	XM_002871794.2	LOC9307909
XP_002873915.1	XM_002873869.2	LOC9307910
XP_020876669.1	XM_021021010.1	LOC9309983
XP_020876668.1	XM_021021009.1	LOC9307911
XP_020875786.1	XM_021020127.1	LOC110227054
XP_020878908.1	XM_021023249.1	LOC9307912
XP_020878906.1	XM_021023247.1	LOC9307912
XP_020878907.1	XM_021023248.1	LOC9307912
XP_002871844.1	XM_002871798.2	LOC9307913
XP_020878235.1	XM_021022576.1	LOC9307913
XP_020878234.1	XM_021022575.1	LOC9307913
XP_020878900.1	XM_021023241.1	LOC9307914
XP_020878901.1	XM_021023242.1	LOC9307915
XP_020878902.1	XM_021023243.1	LOC9307915
XP_020878903.1	XM_021023244.1	LOC9307915
XP_020878987.1	XM_021023328.1	LOC9307916
XP_002871847.1	XM_002871801.2	LOC9307916
XP_020875790.1	XM_021020131.1	LOC9307917
XP_020878601.1	XM_021022942.1	LOC110227696
XP_020878603.1	XM_021022944.1	LOC9307918
XP_020878602.1	XM_021022943.1	LOC9307919
XP_002873918.1	XM_002873872.2	LOC9309985
XP_002871850.1	XM_002871804.2	LOC9309986
XP_002873919.1	XM_002873873.2	LOC9307920
XP_002871851.1	XM_002871805.2	LOC9309987
XP_002873920.1	XM_002873874.2	LOC9307921
XP_020876091.1	XM_021020432.1	LOC110227123
XP_020876093.1	XM_021020434.1	LOC110227123
XP_020876092.1	XM_021020433.1	LOC110227123
XP_002873921.1	XM_002873875.2	LOC9309988
XP_020878476.1	XM_021022817.1	LOC9309989
XP_002871852.1	XM_002871806.2	LOC9309990
XP_020876341.1	XM_021020682.1	LOC9307922
XP_020876342.1	XM_021020683.1	LOC9307922
XP_020876340.1	XM_021020681.1	LOC9307922
XP_020876338.1	XM_021020679.1	LOC9307923
XP_020878389.1	XM_021022730.1	LOC110227662
XP_020878390.1	XM_021022731.1	LOC9309991
XP_002873925.1	XM_002873879.2	LOC9309992
XP_020875787.1	XM_021020128.1	LOC9309993
XP_002873926.1	XM_002873880.2	LOC9309993
XP_020875808.1	XM_021020149.1	LOC9309994
XP_020879015.1	XM_021023356.1	LOC9307924
XP_020878820.1	XM_021023161.1	LOC9307925
XP_020878974.1	XM_021023315.1	LOC9307926
XP_002871858.2	XM_002871812.2	LOC9309995
XP_020878367.1	XM_021022708.1	LOC9309996
XP_002873931.1	XM_002873885.2	LOC9309998
XP_020877047.1	XM_021021388.1	LOC9307932
XP_002873933.1	XM_002873887.2	LOC9307933
XP_020877044.1	XM_021021385.1	LOC9307933
XP_020877045.1	XM_021021386.1	LOC9307933
XP_020877046.1	XM_021021387.1	LOC9307933
XP_002871864.1	XM_002871818.2	LOC9310001
XP_002873934.1	XM_002873888.2	LOC9307934
XP_020879416.1	XM_021023757.1	LOC9307934
XP_020879417.1	XM_021023758.1	LOC9310002
XP_002871866.1	XM_002871820.2	LOC9307935
XP_002873935.1	XM_002873889.2	LOC9307936
XP_020875811.1	XM_021020152.1	LOC9310003
XP_002871867.2	XM_002871821.2	LOC9310004
XP_002873937.1	XM_002873891.2	LOC9307938
XP_002871869.1	XM_002871823.2	LOC9310005
XP_002871870.1	XM_002871824.2	LOC9307939
XP_002871871.1	XM_002871825.2	LOC9307940
XP_020876549.1	XM_021020890.1	LOC9307941
XP_020876551.1	XM_021020892.1	LOC9307941
XP_020876550.1	XM_021020891.1	LOC9307941
XP_002873938.1	XM_002873892.2	LOC9307942
XP_020876552.1	XM_021020893.1	LOC110227259
XP_020875819.1	XM_021020160.1	LOC9310006
XP_002871874.1	XM_002871828.2	LOC9307943
XP_020878582.1	XM_021022923.1	LOC9307944
XP_002873939.1	XM_002873893.2	LOC9307944
XP_020875824.1	XM_021020165.1	LOC110227061
XP_020879047.1	XM_021023388.1	LOC110227789
XP_002871876.1	XM_002871830.2	LOC9307945
XP_002871877.1	XM_002871831.2	LOC9307946
XP_020878276.1	XM_021022617.1	LOC9307947
XP_002871878.1	XM_002871832.2	LOC9307947
XP_020878272.1	XM_021022613.1	LOC9307948
XP_002871880.1	XM_002871834.2	LOC9307949
XP_002873940.1	XM_002873894.2	LOC9307950
XP_020878275.1	XM_021022616.1	LOC9307950
XP_020878274.1	XM_021022615.1	LOC9310008
XP_020878273.1	XM_021022614.1	LOC9310008
XP_002873942.2	XM_002873896.2	LOC9310009
XP_020876322.1	XM_021020663.1	LOC9310010
XP_020876323.1	XM_021020664.1	LOC9310010
XP_002873943.1	XM_002873897.2	LOC9307951
XP_002873944.1	XM_002873898.2	LOC9310011
XP_002873945.1	XM_002873899.2	LOC9310012
XP_020877967.1	XM_021022308.1	LOC9310013
XP_020877968.1	XM_021022309.1	LOC9310013
XP_020879396.1	XM_021023737.1	LOC9307952
XP_020879393.1	XM_021023734.1	LOC9307952
XP_020879398.1	XM_021023739.1	LOC9307952
XP_020879395.1	XM_021023736.1	LOC9307952
XP_020879397.1	XM_021023738.1	LOC9307952
XP_002873946.2	XM_002873900.2	LOC9307953
XP_020879392.1	XM_021023733.1	LOC9310014
XP_020879404.1	XM_021023745.1	LOC9310015
XP_002871885.1	XM_002871839.2	LOC9307954
XP_020879399.1	XM_021023740.1	LOC9307955
XP_020879402.1	XM_021023743.1	LOC9310016
XP_020879400.1	XM_021023741.1	LOC9310016
XP_020879401.1	XM_021023742.1	LOC9310016
XP_002871886.2	XM_002871840.2	LOC9310016
XP_020879403.1	XM_021023744.1	LOC9307956
XP_002871887.1	XM_002871841.2	LOC9307956
XP_002871888.1	XM_002871842.2	LOC9307957
XP_020878198.1	XM_021022539.1	LOC9307958
XP_020878197.1	XM_021022538.1	LOC9307959
XP_002873950.2	XM_002873904.2	LOC9310017
XP_002871890.1	XM_002871844.2	LOC9310018
XP_020878027.1	XM_021022368.1	LOC9307960
XP_020878926.1	XM_021023267.1	LOC9310019
XP_002873952.1	XM_002873906.2	LOC9307961
XP_020878091.1	XM_021022432.1	LOC9310020
XP_002871893.1	XM_002871847.2	LOC9307962
XP_020878089.1	XM_021022430.1	LOC9307963
XP_020878090.1	XM_021022431.1	LOC9307963
XP_002871895.1	XM_002871849.2	LOC9307964
XP_020878088.1	XM_021022429.1	LOC9307965
XP_020878092.1	XM_021022433.1	LOC9310021
XP_002873955.1	XM_002873909.2	LOC9310022
XP_002873956.1	XM_002873910.2	LOC9310023
XP_002871896.1	XM_002871850.2	LOC9310024
XP_002873957.1	XM_002873911.2	LOC9307966
XP_002871897.1	XM_002871851.2	LOC9310025
XP_002873958.2	XM_002873912.2	LOC9307967
XP_020877022.1	XM_021021363.1	LOC9310026
XP_020877021.1	XM_021021362.1	LOC9310026
XP_020877023.1	XM_021021364.1	LOC9310027
XP_020877064.1	XM_021021405.1	LOC9307968
XP_020877063.1	XM_021021404.1	LOC9307969
XP_002873960.1	XM_002873914.2	LOC9307970
XP_020879071.1	XM_021023412.1	LOC9310028
XP_020879070.1	XM_021023411.1	LOC9310028
XP_020877541.1	XM_021021882.1	LOC9307971
XP_002871903.1	XM_002871857.2	LOC9307972
XP_020877542.1	XM_021021883.1	LOC9307973
XP_002871905.1	XM_002871859.2	LOC9307974
XP_020877544.1	XM_021021885.1	LOC9307975
XP_020877543.1	XM_021021884.1	LOC9310030
XP_020877291.1	XM_021021632.1	LOC9310031
XP_002873964.2	XM_002873918.2	LOC9307976
XP_020877292.1	XM_021021633.1	LOC9310032
XP_002873965.1	XM_002873919.2	LOC9307977
XP_020879094.1	XM_021023435.1	LOC9310033
XP_002871908.1	XM_002871862.2	LOC9310033
XP_020879095.1	XM_021023436.1	LOC9310033
XP_020879088.1	XM_021023429.1	LOC9307978
XP_020879090.1	XM_021023431.1	LOC9307978
XP_020879089.1	XM_021023430.1	LOC9307978
XP_020879091.1	XM_021023432.1	LOC9307978
XP_020879092.1	XM_021023433.1	LOC9307979
XP_002873967.1	XM_002873921.2	LOC9310034
XP_002873968.1	XM_002873922.2	LOC9310035
XP_020879093.1	XM_021023434.1	LOC9310036
XP_002871910.1	XM_002871864.2	LOC9310037
XP_020876097.1	XM_021020438.1	LOC110227125
XP_002873970.1	XM_002873924.2	LOC9307980
XP_020878291.1	XM_021022632.1	LOC9310038
XP_020878289.1	XM_021022630.1	LOC9310038
XP_020878290.1	XM_021022631.1	LOC9310038
XP_002873972.1	XM_002873926.2	LOC9310039
XP_020878783.1	XM_021023124.1	LOC9310040
XP_020878787.1	XM_021023128.1	LOC9310041
XP_002871911.1	XM_002871865.2	LOC9310042
XP_020878785.1	XM_021023126.1	LOC9307981
XP_020878784.1	XM_021023125.1	LOC9307981
XP_020878786.1	XM_021023127.1	LOC9310043
XP_002871913.2	XM_002871867.2	LOC9307982
XP_020878295.1	XM_021022636.1	LOC9307983
XP_020877902.1	XM_021022243.1	LOC9310044
XP_002871914.1	XM_002871868.2	LOC9310044
XP_020877900.1	XM_021022241.1	LOC9307984
XP_002871916.1	XM_002871870.2	LOC9307985
XP_002871917.1	XM_002871871.2	LOC9310045
XP_020877903.1	XM_021022244.1	LOC9307987
XP_020877904.1	XM_021022245.1	LOC9307987
XP_020879021.1	XM_021023362.1	LOC9310046
XP_020879022.1	XM_021023363.1	LOC9310047
XP_020876553.1	XM_021020894.1	LOC110227261
XP_002871918.1	XM_002871872.2	LOC9310048
XP_002871919.1	XM_002871873.2	LOC9307988
XP_020878816.1	XM_021023157.1	LOC9307989
XP_002871921.1	XM_002871875.2	LOC9307990
XP_020878817.1	XM_021023158.1	LOC9307991
XP_020878989.1	XM_021023330.1	LOC9310049
XP_020879497.1	XM_021023838.1	LOC9307992
XP_020879498.1	XM_021023839.1	LOC9307992
XP_002871923.1	XM_002871877.2	LOC9310050
XP_002871924.1	XM_002871878.2	LOC9307993
XP_002873983.1	XM_002873937.2	LOC9307994
XP_002871925.1	XM_002871879.2	LOC9310051
XP_002873984.1	XM_002873938.2	LOC9307995
XP_020876287.1	XM_021020628.1	LOC9310052
XP_020876284.1	XM_021020625.1	LOC9310053
XP_020876286.1	XM_021020627.1	LOC9310054
XP_002871927.1	XM_002871881.2	LOC9307996
XP_020876167.1	XM_021020508.1	LOC9307997
XP_002871929.1	XM_002871883.2	LOC9307998
XP_020876168.1	XM_021020509.1	LOC9307998
XP_002871930.1	XM_002871884.2	LOC9307999
XP_020875850.1	XM_021020191.1	LOC9308000
XP_002871932.1	XM_002871886.2	LOC9308001
XP_020876652.1	XM_021020993.1	LOC9308001
XP_020876654.1	XM_021020995.1	LOC110227270
XP_020876653.1	XM_021020994.1	LOC9308002
XP_020876671.1	XM_021021012.1	LOC9310055
XP_002873989.1	XM_002873943.2	LOC9310056
XP_020879155.1	XM_021023496.1	LOC9310057
XP_020879153.1	XM_021023494.1	LOC9310057
XP_020879154.1	XM_021023495.1	LOC9310057
XP_002873990.1	XM_002873944.2	LOC9310057
XP_020879152.1	XM_021023493.1	LOC9310057
XP_020879156.1	XM_021023497.1	LOC9310058
XP_002873991.1	XM_002873945.2	LOC9308003
XP_020876143.1	XM_021020484.1	LOC9310060
XP_002871935.1	XM_002871889.2	LOC9308004
XP_020876786.1	XM_021021127.1	LOC110227294
XP_020876785.1	XM_021021126.1	LOC9308005
XP_002873993.1	XM_002873947.2	LOC9308005
XP_002873994.1	XM_002873948.2	LOC9310061
XP_002873995.1	XM_002873949.2	LOC9310062
XP_020878364.1	XM_021022705.1	LOC9310063
XP_020877340.1	XM_021021681.1	LOC9310064
XP_020877338.1	XM_021021679.1	LOC9308006
XP_020877339.1	XM_021021680.1	LOC9308006
XP_002873997.1	XM_002873951.2	LOC9308009
XP_020877337.1	XM_021021678.1	LOC9308009
XP_020878759.1	XM_021023100.1	LOC9310065
XP_020878760.1	XM_021023101.1	LOC9310065
XP_020878758.1	XM_021023099.1	LOC9310065
XP_002871940.2	XM_002871894.2	LOC9310065
XP_020878733.1	XM_021023074.1	LOC110227720
XP_020878732.1	XM_021023073.1	LOC9308010
XP_020878730.1	XM_021023071.1	LOC9308010
XP_020878731.1	XM_021023072.1	LOC9308010
XP_020878729.1	XM_021023070.1	LOC9308011
XP_002871942.1	XM_002871896.2	LOC9310066
XP_002873999.1	XM_002873953.2	LOC9308012
XP_002874000.1	XM_002873954.2	LOC9310067
XP_020878988.1	XM_021023329.1	LOC9310069
XP_020879164.1	XM_021023505.1	LOC9308014
XP_002871945.1	XM_002871899.2	LOC9310070
XP_002871946.1	XM_002871900.2	LOC9308015
XP_020878284.1	XM_021022625.1	LOC9308016
XP_020878286.1	XM_021022627.1	LOC9308017
XP_020878283.1	XM_021022624.1	LOC9310071
XP_002871948.1	XM_002871902.2	LOC9310072
XP_002874005.1	XM_002873959.2	LOC9308018
XP_020878303.1	XM_021022644.1	LOC9310073
XP_020878304.1	XM_021022645.1	LOC9308019
XP_002874007.1	XM_002873961.2	LOC9310074
XP_002874008.1	XM_002873962.2	LOC9310075
XP_020876534.1	XM_021020875.1	LOC9310076
XP_002874009.1	XM_002873963.2	LOC9308020
XP_002871951.1	XM_002871905.2	LOC9310077
XP_020878231.1	XM_021022572.1	LOC9308021
XP_002871952.2	XM_002871906.2	LOC9310078
XP_020878038.1	XM_021022379.1	LOC9308022
XP_002871953.1	XM_002871907.2	LOC9308022
XP_020878039.1	XM_021022380.1	LOC9308022
XP_002871954.1	XM_002871908.2	LOC9308023
XP_002874011.1	XM_002873965.2	LOC9308024
XP_002871955.1	XM_002871909.2	LOC9310079
XP_002871956.1	XM_002871910.2	LOC9308025
XP_020879051.1	XM_021023392.1	LOC9308025
XP_020879052.1	XM_021023393.1	LOC9308025
XP_020879050.1	XM_021023391.1	LOC9308026
XP_020879538.1	XM_021023879.1	LOC9310080
XP_020875879.1	XM_021020220.1	LOC9310081
XP_020875873.1	XM_021020214.1	LOC9310082
XP_020875874.1	XM_021020215.1	LOC9310082
XP_002874015.2	XM_002873969.2	LOC9308027
XP_002874016.1	XM_002873970.2	LOC9310083
XP_020877832.1	XM_021022173.1	LOC9310084
XP_020876169.1	XM_021020510.1	LOC110227152
XP_002871959.2	XM_002871913.2	LOC9308028
XP_020878227.1	XM_021022568.1	LOC9308029
XP_002874019.1	XM_002873973.2	LOC9310086
XP_020878228.1	XM_021022569.1	LOC110227643
XP_002874020.1	XM_002873974.2	LOC9310087
XP_002874021.1	XM_002873975.2	LOC9310088
XP_002871960.1	XM_002871914.2	LOC9310089
XP_020876315.1	XM_021020656.1	LOC9308030
XP_020878869.1	XM_021023210.1	LOC9310090
XP_020878870.1	XM_021023211.1	LOC9310090
XP_020878866.1	XM_021023207.1	LOC9310090
XP_020878867.1	XM_021023208.1	LOC9310090
XP_020878868.1	XM_021023209.1	LOC9310090
XP_020877550.1	XM_021021891.1	LOC9310091
XP_020877549.1	XM_021021890.1	LOC9310091
XP_020877548.1	XM_021021889.1	LOC9310091
XP_002871962.2	XM_002871916.2	LOC9308031
XP_020877552.1	XM_021021893.1	LOC9308032
XP_020877551.1	XM_021021892.1	LOC9308032
XP_020877928.1	XM_021022269.1	LOC9310092
XP_020877927.1	XM_021022268.1	LOC9310092
XP_020877929.1	XM_021022270.1	LOC9310092
XP_020878922.1	XM_021023263.1	LOC9310093
XP_020878925.1	XM_021023266.1	LOC110227759
XP_020878923.1	XM_021023264.1	LOC9308033
XP_020878924.1	XM_021023265.1	LOC9310094
XP_002871964.1	XM_002871918.2	LOC9310095
XP_020878616.1	XM_021022957.1	LOC9308034
XP_020877346.1	XM_021021687.1	LOC9310096
XP_020877347.1	XM_021021688.1	LOC9310096
XP_002871965.1	XM_002871919.2	LOC9310097
XP_020877349.1	XM_021021690.1	LOC9308035
XP_020877348.1	XM_021021689.1	LOC9308035
XP_002871966.1	XM_002871920.2	LOC9310098
