protein	mRNA	gene
XP_009151653.1	XM_009153405.3	LOC103874966
XP_033129727.1	XM_033273836.1	LOC103874965
XP_009151651.1	XM_009153403.3	LOC103874964
XP_009151649.1	XM_009153401.3	LOC103874963
XP_009151650.1	XM_009153402.3	LOC103874963
XP_009151647.1	XM_009153399.3	LOC103874962
XP_009151648.1	XM_009153400.3	LOC103874962
XP_009151646.1	XM_009153398.3	LOC103874961
XP_009151644.1	XM_009153396.3	LOC103874960
XP_033129731.1	XM_033273840.1	LOC103874959
XP_033129730.1	XM_033273839.1	LOC103874959
XP_009151643.1	XM_009153395.3	LOC103874958
XP_033129641.1	XM_033273750.1	LOC103874956
XP_009151642.3	XM_009153394.2	LOC103874955
XP_009151641.1	XM_009153393.2	LOC103874954
XP_009151640.1	XM_009153392.3	LOC103874953
XP_018515239.1	XM_018659723.2	LOC103874953
XP_009151638.1	XM_009153390.3	LOC103874952
XP_009151639.1	XM_009153391.3	LOC103874952
XP_009151637.1	XM_009153389.3	LOC103874951
XP_033129657.1	XM_033273766.1	LOC103874950
XP_033129658.1	XM_033273767.1	LOC103874950
XP_033129659.1	XM_033273768.1	LOC103874950
XP_009151634.1	XM_009153386.3	LOC103874949
XP_009151632.1	XM_009153384.3	LOC103874946
XP_009151630.1	XM_009153382.3	LOC103874944
XP_009151631.1	XM_009153383.3	LOC103874945
XP_033129462.1	XM_033273571.1	LOC117125760
XP_009151629.1	XM_009153381.3	LOC103874943
XP_033129701.1	XM_033273810.1	LOC103874941
XP_033129690.1	XM_033273799.1	LOC103874939
XP_018508124.1	XM_018652608.2	LOC103874938
XP_009151625.1	XM_009153377.3	LOC103874938
XP_009151624.2	XM_009153376.3	LOC103874937
XP_033129686.1	XM_033273795.1	LOC103874936
XP_009151623.1	XM_009153375.3	LOC103874936
XP_009151622.2	XM_009153374.3	LOC103874935
XP_033129710.1	XM_033273819.1	LOC103874935
XP_009151621.1	XM_009153373.3	LOC103874934
XP_009151618.1	XM_009153370.3	LOC103874933
XP_033129463.1	XM_033273572.1	LOC103875037
XP_009151617.1	XM_009153369.3	LOC103874932
XP_033129670.1	XM_033273779.1	LOC103874930
XP_033129669.1	XM_033273778.1	LOC103874930
XP_033129671.1	XM_033273780.1	LOC103874930
XP_009151614.1	XM_009153366.3	LOC103874930
XP_033129668.1	XM_033273777.1	LOC103874930
XP_009151612.1	XM_009153364.3	LOC103874929
XP_009151610.1	XM_009153362.3	TT10-2
XP_018508190.2	XM_018652674.2	LOC103874928
XP_033129613.1	XM_033273722.1	LOC103874928
XP_009151609.2	XM_009153361.3	LOC103874926
XP_009151608.1	XM_009153360.3	LOC103874925
XP_009151606.1	XM_009153358.3	LOC103874924
XP_009151605.1	XM_009153357.3	LOC103874923
XP_009151604.1	XM_009153356.3	LOC103874922
XP_009151603.1	XM_009153355.3	LOC103874921
XP_009151600.1	XM_009153352.3	LOC103874920
XP_009151601.1	XM_009153353.3	LOC103874920
XP_009151602.1	XM_009153354.3	LOC103874920
XP_009151598.1	XM_009153350.3	LOC103874919
XP_033129737.1	XM_033273846.1	LOC103874918
XP_033129678.1	XM_033273787.1	LOC103875036
XP_033129464.1	XM_033273573.1	LOC117126150
XP_009151593.2	XM_009153345.3	LOC103874915
XP_033129673.1	XM_033273782.1	LOC103874914
XP_033129675.1	XM_033273784.1	LOC103874914
XP_033129674.1	XM_033273783.1	LOC103874914
XP_009151589.1	XM_009153341.2	LOC103874914
XP_009151588.1	XM_009153340.3	LOC103874913
XP_009151586.2	XM_009153338.3	LOC103874912
XP_009151587.2	XM_009153339.3	LOC103874912
XP_009151583.1	XM_009153335.3	LOC103874910
XP_009151584.1	XM_009153336.3	LOC103874911
XP_009151582.1	XM_009153334.3	LOC103874909
XP_009151580.1	XM_009153332.3	LOC103874907
XP_009151581.1	XM_009153333.3	LOC103874907
XP_009151578.2	XM_009153330.3	LOC103874906
XP_009151579.2	XM_009153331.3	LOC103874906
XP_009151575.1	XM_009153327.3	LOC103874905
XP_009151576.1	XM_009153328.3	LOC103874905
XP_009151577.1	XM_009153329.3	LOC103874905
XP_009151574.1	XM_009153326.3	LOC103874904
XP_009151573.1	XM_009153325.3	LOC103874902
XP_033129695.1	XM_033273804.1	LOC117126196
XP_033129697.1	XM_033273806.1	LOC117126196
XP_033129696.1	XM_033273805.1	LOC117126196
XP_033129698.1	XM_033273807.1	LOC117126196
XP_033129757.1	XM_033273866.1	LOC117126200
XP_033129465.1	XM_033273574.1	LOC117126151
XP_033129692.1	XM_033273801.1	LOC103875046
XP_033129586.1	XM_033273695.1	LOC103875045
XP_009151738.2	XM_009153490.3	LOC103875045
XP_009152173.2	XM_009153925.2	LOC103875407
XP_009151740.1	XM_009153492.3	LOC103875047
XP_009151742.1	XM_009153494.3	LOC103875048
XP_009151745.1	XM_009153497.3	LOC103875050
XP_033129758.1	XM_033273867.1	LOC103875051
XP_033129751.1	XM_033273860.1	LOC103875053
XP_033129734.1	XM_033273843.1	LOC103875052
XP_009151749.1	XM_009153501.3	LOC103875054
XP_009151751.1	XM_009153503.2	LOC103875056
XP_009151750.1	XM_009153502.3	LOC103875055
XP_009151752.1	XM_009153504.2	LOC103875057
XP_033129689.1	XM_033273798.1	LOC103875058
XP_009151754.1	XM_009153506.3	LOC103875058
XP_009151753.1	XM_009153505.3	LOC103875058
XP_009151756.1	XM_009153508.3	LOC103875059
XP_018515396.1	XM_018659880.2	LOC103875060
XP_009151758.1	XM_009153510.3	LOC103875061
XP_009151759.1	XM_009153511.2	LOC103875062
XP_009151760.1	XM_009153512.3	LOC103875063
XP_033129595.1	XM_033273704.1	LOC103875064
XP_009151761.2	XM_009153513.3	LOC103875064
XP_033129594.1	XM_033273703.1	LOC103875064
XP_009151762.1	XM_009153514.3	LOC103875065
XP_009151763.1	XM_009153515.3	LOC103875066
XP_009151764.1	XM_009153516.3	LOC103875067
XP_033129685.1	XM_033273794.1	LOC103875068
XP_009151765.1	XM_009153517.3	LOC103875068
XP_009151767.2	XM_009153519.3	LOC103875069
XP_018515342.1	XM_018659826.2	LOC103875072
XP_033129666.1	XM_033273775.1	LOC103875073
XP_009151770.1	XM_009153522.3	LOC103875074
XP_009151771.1	XM_009153523.3	LOC103875075
XP_033129636.1	XM_033273745.1	LOC103875075
XP_009151772.2	XM_009153524.3	LOC103875076
XP_009151773.1	XM_009153525.2	LOC103875077
XP_033129745.1	XM_033273854.1	LOC108872254
XP_009151777.1	XM_009153529.3	LOC103875080
XP_009151780.1	XM_009153532.3	LOC103875082
XP_018515412.1	XM_018659896.2	LOC103875081
XP_009151779.1	XM_009153531.3	LOC103875081
XP_033129596.1	XM_033273705.1	LOC103875081
XP_009151781.1	XM_009153533.3	LOC103875083
XP_018514956.1	XM_018659440.2	LOC103875084
XP_009151783.1	XM_009153535.3	LOC103875084
XP_009152175.2	XM_009153927.2	LOC103875408
XP_009151784.1	XM_009153536.3	LOC103875085
XP_033129642.1	XM_033273751.1	LOC103875086
XP_009151787.1	XM_009153539.3	LOC103875086
XP_009151785.1	XM_009153537.3	LOC103875086
XP_033129738.1	XM_033273847.1	LOC103875089
XP_009151789.1	XM_009153541.3	LOC103875089
XP_009151788.1	XM_009153540.3	LOC103875088
XP_033129716.1	XM_033273825.1	LOC103875090
XP_018515502.1	XM_018659986.2	LOC103875091
XP_009151792.1	XM_009153544.3	LOC103875092
XP_009151793.1	XM_009153545.3	LOC103875093
XP_009151794.1	XM_009153546.3	LOC103875095
XP_009151795.2	XM_009153547.3	LOC103875096
XP_009151809.1	XM_009153561.2	LOC103875104
XP_009151808.1	XM_009153560.3	LOC103875104
XP_033129664.1	XM_033273773.1	LOC103875104
XP_033129665.1	XM_033273774.1	LOC103875104
XP_009151807.1	XM_009153559.3	LOC103875103
XP_009151806.1	XM_009153558.2	LOC103875103
XP_009151804.1	XM_009153556.3	LOC103875101
XP_009151802.1	XM_009153554.3	LOC103875099
XP_033129755.1	XM_033273864.1	LOC103875099
XP_009151800.1	XM_009153552.3	LOC103875099
XP_033129753.1	XM_033273862.1	LOC103875099
XP_033129754.1	XM_033273863.1	LOC103875099
XP_009151798.1	XM_009153550.3	LOC103875098
XP_009151796.1	XM_009153548.3	LOC103875097
XP_009151811.1	XM_009153563.3	LOC103875105
XP_009151812.1	XM_009153564.3	LOC103875106
NP_001288845.1	NM_001301916.1	EXPA5
XP_018514925.1	XM_018659409.2	LOC103875108
XP_009151816.1	XM_009153568.3	LOC103875108
XP_009151815.1	XM_009153567.3	LOC103875108
XP_009151814.1	XM_009153566.3	LOC103875108
XP_009151817.3	XM_009153569.3	LOC103875109
XP_033129767.1	XM_033273876.1	LOC103875110
XP_009151821.1	XM_009153573.3	LOC103875112
XP_009151822.1	XM_009153574.3	LOC103875113
XP_033129680.1	XM_033273789.1	LOC103875113
XP_009151824.1	XM_009153576.3	LOC103875114
XP_009151825.1	XM_009153577.2	LOC103875115
XP_009151826.1	XM_009153578.3	LOC103875116
XP_009151827.1	XM_009153579.3	LOC103875117
XP_009151828.1	XM_009153580.3	LOC103875119
XP_009151829.2	XM_009153581.3	LOC103875120
XP_009152176.2	XM_009153928.2	LOC103875409
XP_033129635.1	XM_033273744.1	LOC117126192
XP_033129466.1	XM_033273575.1	LOC117126152
XP_009151833.1	XM_009153585.2	LOC103875121
XP_009151831.1	XM_009153583.2	LOC103875121
XP_009151830.1	XM_009153582.2	LOC103875121
XP_009151834.1	XM_009153586.3	LOC103875122
XP_009151835.1	XM_009153587.3	LOC103875123
XP_009151836.1	XM_009153588.3	LOC103875124
XP_009151837.1	XM_009153589.3	LOC103875126
XP_033129679.1	XM_033273788.1	LOC103875128
XP_009151840.1	XM_009153592.2	LOC103875128
XP_009151841.1	XM_009153593.3	LOC103875129
XP_009151843.1	XM_009153595.3	LOC103875130
XP_009151844.2	XM_009153596.3	LOC103875131
XP_009151846.2	XM_009153598.3	LOC103875132
XP_009151848.2	XM_009153600.3	LOC103875132
XP_018515026.2	XM_018659510.2	LOC103875133
XP_009151853.2	XM_009153605.3	LOC103875135
XP_009151852.1	XM_009153604.3	LOC103875134
XP_009151854.1	XM_009153606.3	LOC103875136
XP_009151855.1	XM_009153607.3	LOC103875137
XP_009151856.2	XM_009153608.3	LOC103875139
XP_009151857.1	XM_009153609.3	LOC103875140
XP_009151862.2	XM_009153614.3	LOC103875142
XP_009151861.2	XM_009153613.3	LOC103875142
XP_009151860.2	XM_009153612.3	LOC103875142
XP_009151858.1	XM_009153610.3	LOC103875141
XP_033129667.1	XM_033273776.1	LOC117126193
XP_033129672.1	XM_033273781.1	LOC103875143
XP_009151866.1	XM_009153618.3	LOC103875145
XP_009151865.1	XM_009153617.3	LOC103875145
XP_009151867.2	XM_009153619.3	LOC103875147
XP_009151868.2	XM_009153620.2	LOC103875148
XP_033129693.1	XM_033273802.1	LOC103875148
XP_009151869.1	XM_009153621.3	LOC103875149
XP_009151871.1	XM_009153623.3	LOC103875150
XP_009151872.1	XM_009153624.3	LOC103875151
XP_009151873.1	XM_009153625.2	LOC103875152
XP_009151874.1	XM_009153626.3	LOC103875153
XP_009151875.1	XM_009153627.3	LOC103875153
XP_009151876.1	XM_009153628.3	LOC103875154
XP_033129588.1	XM_033273697.1	LOC103875160
XP_018515517.1	XM_018660001.2	LOC117125616
XP_018515515.1	XM_018659999.2	LOC117125616
XP_033129467.1	XM_033273576.1	LOC117126153
XP_009151885.1	XM_009153637.3	LOC103875155
XP_009151877.1	XM_009153629.3	LOC103875155
XP_033129711.1	XM_033273820.1	LOC103875155
XP_009151882.1	XM_009153634.3	LOC103875155
XP_033129589.1	XM_033273698.1	LOC117126191
XP_033129591.1	XM_033273700.1	LOC117126191
XP_033129592.1	XM_033273701.1	LOC117126191
XP_033129766.1	XM_033273875.1	LOC103875158
XP_009151889.2	XM_009153641.3	LOC103875161
XP_009151890.1	XM_009153642.3	LOC103875162
XP_009151891.1	XM_009153643.3	LOC103875164
XP_009151892.2	XM_009153644.3	LOC103875165
XP_009151894.1	XM_009153646.3	LOC103875167
XP_009151893.1	XM_009153645.3	LOC103875166
XP_018515506.1	XM_018659990.2	LOC108872377
XP_018515503.1	XM_018659987.2	LOC103875168
XP_009151896.1	XM_009153648.3	LOC103875168
XP_009151895.1	XM_009153647.3	LOC103875168
XP_033148852.1	XM_033292961.1	LOC103875168
XP_018515504.1	XM_018659988.2	LOC103875168
XP_033148851.1	XM_033292960.1	LOC103875168
XP_018515505.1	XM_018659989.2	LOC103875168
XP_009151897.1	XM_009153649.3	LOC103875169
XP_009151898.1	XM_009153650.3	LOC103875171
XP_009151899.1	XM_009153651.3	LOC103875172
XP_009151900.1	XM_009153652.3	LOC103875172
XP_009151901.1	XM_009153653.3	LOC103875173
XP_009151902.1	XM_009153654.3	LOC103875174
XP_009151904.1	XM_009153656.3	LOC103875175
XP_009151905.1	XM_009153657.3	LOC103875175
XP_009151906.1	XM_009153658.3	LOC103875175
XP_009151903.1	XM_009153655.3	LOC103875175
XP_033130043.1	XM_033274152.1	LOC103875175
XP_009151907.1	XM_009153659.3	LOC103875176
XP_033130044.1	XM_033274153.1	LOC103875177
XP_009151908.1	XM_009153660.3	LOC103875177
XP_009151909.1	XM_009153661.3	LOC103875178
XP_009151910.1	XM_009153662.2	MYB0
XP_033129468.1	XM_033273577.1	LOC103875181
XP_009151912.1	XM_009153664.3	LOC103875182
XP_009151914.1	XM_009153666.3	LOC103875183
XP_009151915.1	XM_009153667.3	LOC103875184
XP_033128960.1	XM_033273069.1	LOC103875185
XP_033128959.1	XM_033273068.1	LOC103875185
XP_033128958.1	XM_033273067.1	LOC103875185
XP_033128956.1	XM_033273065.1	LOC103875185
XP_033128957.1	XM_033273066.1	LOC103875185
XP_009151917.2	XM_009153669.3	LOC103875187
XP_009151918.1	XM_009153670.3	LOC103875188
XP_009151920.1	XM_009153672.3	LOC103875190
XP_033128986.1	XM_033273095.1	LOC103875412
XP_009151921.1	XM_009153673.3	LOC103875191
XP_009151925.2	XM_009153677.3	LOC103875192
XP_033129884.1	XM_033273993.1	LOC103875193
XP_033129883.1	XM_033273992.1	LOC103875193
XP_009151926.1	XM_009153678.3	LOC103875193
XP_009151931.1	XM_009153683.3	LOC103875195
XP_018515332.1	XM_018659816.2	LOC103875195
XP_009151930.1	XM_009153682.3	LOC103875195
XP_009151929.1	XM_009153681.3	LOC103875195
XP_009151928.1	XM_009153680.3	LOC103875194
XP_009151932.1	XM_009153684.3	LOC103875196
XP_009151936.1	XM_009153688.3	LOC103875197
XP_033129885.1	XM_033273994.1	LOC103875198
XP_009151938.1	XM_009153690.3	LOC103875199
XP_009151939.1	XM_009153691.3	LOC103875200
XP_033129841.1	XM_033273950.1	LOC103875201
XP_018508139.1	XM_018652623.2	LOC103875201
XP_018508140.1	XM_018652624.2	LOC108868848
XP_009151941.1	XM_009153693.3	LOC103875202
XP_009151942.1	XM_009153694.3	LOC103875203
XP_018515004.1	XM_018659488.2	LOC103875203
XP_009151943.2	XM_009153695.3	LOC103875204
XP_018515514.1	XM_018659998.2	LOC103875206
XP_009151946.1	XM_009153698.3	LOC103875207
XP_009151949.1	XM_009153701.3	LOC103875208
XP_009151948.1	XM_009153700.3	LOC103875208
XP_009151950.1	XM_009153702.3	LOC103875209
XP_033129840.1	XM_033273949.1	LOC103875209
XP_009151952.1	XM_009153704.3	LOC103875210
XP_009151951.1	XM_009153703.3	LOC103875210
XP_033128342.1	XM_033272451.1	LOC103875212
XP_009151953.1	XM_009153705.3	LOC103875212
XP_009151954.1	XM_009153706.3	LOC103875215
XP_009151960.1	XM_009153712.3	LOC103875218
XP_009151961.1	XM_009153713.3	LOC103875218
XP_009151962.1	XM_009153714.3	LOC103875218
XP_009151957.2	XM_009153709.3	LOC103875217
XP_033128343.1	XM_033272452.1	LOC103875217
XP_009151959.2	XM_009153711.3	LOC103875217
XP_009151956.2	XM_009153708.3	LOC103875217
XP_033128345.1	XM_033272454.1	LOC103875414
XP_009151955.2	XM_009153707.3	LOC103875216
XP_033128344.1	XM_033272453.1	LOC108872170
XP_009152180.1	XM_009153932.1	LOC103875415
XP_009151964.2	XM_009153716.3	LOC103875221
XP_009151966.1	XM_009153718.3	LOC103875223
XP_009151967.1	XM_009153719.3	LOC103875223
XP_009151968.1	XM_009153720.3	LOC103875224
XP_009152181.1	XM_009153933.3	LOC103875416
XP_009151969.1	XM_009153721.3	LOC103875225
XP_009151970.1	XM_009153722.3	LOC103875226
XP_009151972.1	XM_009153724.3	LOC103875227
XP_009151973.1	XM_009153725.3	LOC103875229
XP_009151974.1	XM_009153726.3	LOC103875230
XP_018514939.1	XM_018659423.2	LOC103875230
XP_009151975.1	XM_009153727.3	LOC103875231
XP_033128981.1	XM_033273090.1	LOC103875231
XP_033128980.1	XM_033273089.1	LOC103875231
XP_009151977.1	XM_009153729.2	LOC103875232
XP_009151978.1	XM_009153730.3	LOC103875233
XP_033128983.1	XM_033273092.1	LOC103875234
XP_009151981.2	XM_009153733.3	LOC103875236
XP_033128982.1	XM_033273091.1	LOC103875236
XP_018508057.2	XM_018652541.2	LOC103875236
XP_009151980.1	XM_009153732.3	LOC103875235
XP_009151982.1	XM_009153734.2	LOC103875238
XP_033128984.1	XM_033273093.1	LOC103875238
XP_009151983.1	XM_009153735.3	LOC103875238
XP_009151984.1	XM_009153736.3	LOC103875240
XP_033128985.1	XM_033273094.1	LOC117125979
XP_009151986.1	XM_009153738.3	LOC103875242
XP_009151985.1	XM_009153737.3	LOC103875241
XP_009151989.1	XM_009153741.3	LOC103875244
XP_009151988.1	XM_009153740.3	LOC103875243
XP_009151990.1	XM_009153742.3	LOC103875246
XP_009151991.1	XM_009153743.3	LOC103875247
XP_033129174.1	XM_033273283.1	LOC103875247
XP_033129176.1	XM_033273285.1	LOC103875417
XP_009151992.1	XM_009153744.3	LOC103875248
XP_009151993.2	XM_009153745.3	LOC103875249
XP_033129178.1	XM_033273287.1	LOC103875252
XP_033129177.1	XM_033273286.1	LOC103875253
XP_009151996.1	XM_009153748.3	LOC103875254
XP_033129175.1	XM_033273284.1	LOC103875254
XP_009151998.1	XM_009153750.3	LOC103875255
XP_009152000.1	XM_009153752.3	LOC103875257
XP_009151999.1	XM_009153751.3	LOC103875256
XP_009152001.1	XM_009153753.3	LOC103875258
XP_009152002.1	XM_009153754.3	LOC103875259
XP_033129173.1	XM_033273282.1	LOC103875259
XP_009152003.1	XM_009153755.3	LOC103875260
XP_009152004.1	XM_009153756.3	LOC103875261
XP_009152005.1	XM_009153757.3	LOC103875263
XP_009152006.1	XM_009153758.3	LOC103875264
XP_009152008.1	XM_009153760.3	LOC103875265
XP_009152007.1	XM_009153759.3	LOC103875265
XP_009152010.1	XM_009153762.3	LOC103875266
XP_018515474.1	XM_018659958.2	LOC103875266
XP_009152012.1	XM_009153764.3	LOC103875267
XP_009152011.1	XM_009153763.3	LOC103875267
XP_009152013.1	XM_009153765.3	LOC103875268
XP_009152014.1	XM_009153766.3	LOC103875269
XP_009152016.1	XM_009153768.3	LOC103875270
XP_009152015.1	XM_009153767.3	LOC103875270
XP_009152019.1	XM_009153771.3	LOC103875271
XP_009152018.1	XM_009153770.2	LOC103875271
XP_009152020.1	XM_009153772.3	LOC103875272
XP_009152025.1	XM_009153777.3	LOC103875276
XP_009152024.1	XM_009153776.3	LOC103875275
XP_009152023.1	XM_009153775.3	LOC103875274
XP_009152022.2	XM_009153774.3	LOC103875273
XP_009152026.1	XM_009153778.3	LOC103875277
XP_009152027.2	XM_009153779.3	LOC103875278
XP_009152029.1	XM_009153781.3	LOC103875279
XP_033128606.1	XM_033272715.1	LOC103875280
XP_009152031.1	XM_009153783.3	LOC103875280
XP_009152033.1	XM_009153785.3	LOC103875280
XP_033128605.1	XM_033272714.1	LOC103875280
XP_033128597.1	XM_033272706.1	LOC103875283
XP_033128596.1	XM_033272705.1	LOC103875283
XP_033128595.1	XM_033272704.1	LOC103875283
XP_033128603.1	XM_033272712.1	LOC108870614
XP_033128599.1	XM_033272708.1	LOC103828732
XP_033128598.1	XM_033272707.1	LOC103828732
XP_009152036.1	XM_009153788.3	LOC103875282
XP_033128602.1	XM_033272711.1	LOC103875282
XP_009152035.2	XM_009153787.3	LOC103875281
XP_009152041.1	XM_009153793.3	LOC103875285
XP_009152040.1	XM_009153792.3	LOC103875284
XP_033128600.1	XM_033272709.1	LOC103875286
XP_009152042.1	XM_009153794.2	LOC103875286
XP_033128604.1	XM_033272713.1	LOC103875288
XP_009152043.1	XM_009153795.3	LOC103875287
XP_009152045.1	XM_009153797.3	LOC103875290
XP_009152047.1	XM_009153799.3	LOC103875292
XP_033128594.1	XM_033272703.1	LOC103875292
XP_009152046.1	XM_009153798.3	LOC103875292
XP_009152050.2	XM_009153802.2	LOC103875293
XP_033128913.1	XM_033273022.1	LOC103875294
XP_033128915.1	XM_033273024.1	LOC103875294
XP_033128914.1	XM_033273023.1	LOC103875294
XP_018515469.2	XM_018659953.2	LOC108872369
XP_009152052.1	XM_009153804.3	LOC103875295
XP_033128902.1	XM_033273011.1	LOC103875295
XP_033128901.1	XM_033273010.1	LOC103875295
XP_009152053.1	XM_009153805.3	LOC103875297
XP_033128912.1	XM_033273021.1	LOC103875297
XP_033128910.1	XM_033273019.1	LOC103875297
XP_009152054.1	XM_009153806.3	LOC103875297
XP_009152056.2	XM_009153808.3	LOC103875298
XP_033128918.1	XM_033273027.1	LOC103875300
XP_009152057.2	XM_009153809.2	LOC103875300
XP_033128917.1	XM_033273026.1	LOC103875300
XP_009152059.1	XM_009153811.3	LOC103875301
XP_009152060.1	XM_009153812.3	LOC103875302
XP_009152062.1	XM_009153814.3	LOC103875303
XP_033128922.1	XM_033273031.1	LOC103875304
XP_009152063.1	XM_009153815.3	LOC103875304
XP_009152064.2	XM_009153816.3	LOC103875305
XP_018515176.2	XM_018659660.2	LOC103875419
XP_009152065.1	XM_009153817.3	LOC103875306
XP_009152066.1	XM_009153818.3	LOC103875307
XP_009152067.1	XM_009153819.3	LOC103875308
XP_009152068.2	XM_009153820.3	LOC103875309
XP_009152069.1	XM_009153821.2	LOC103875311
XP_009152070.1	XM_009153822.3	LOC103875312
XP_009152071.1	XM_009153823.3	LOC103875313
XP_009152073.2	XM_009153825.3	LOC103875315
XP_033128905.1	XM_033273014.1	LOC117125965
XP_009152074.1	XM_009153826.3	LOC103875316
XP_009152075.1	XM_009153827.3	LOC103875317
XP_009152076.1	XM_009153828.3	LOC103875318
XP_009152077.2	XM_009153829.3	LOC103875319
XP_009152079.1	XM_009153831.3	LOC103875320
XP_018515463.1	XM_018659947.2	LOC103875320
XP_018515462.1	XM_018659946.2	LOC103875320
XP_009152080.2	XM_009153832.2	LOC103875321
XP_009152085.1	XM_009153837.3	LOC103875322
XP_009152084.1	XM_009153836.3	LOC103875322
XP_009152082.1	XM_009153834.3	LOC103875322
XP_033128904.1	XM_033273013.1	LOC103875322
XP_009152081.1	XM_009153833.3	LOC103875322
XP_009152086.1	XM_009153838.3	LOC103875323
XP_009152087.1	XM_009153839.3	LOC103875324
XP_009152088.1	XM_009153840.3	LOC103875326
XP_009152089.1	XM_009153841.3	LOC103875328
XP_033128909.1	XM_033273018.1	LOC103875329
XP_033128907.1	XM_033273016.1	LOC103875329
XP_033128906.1	XM_033273015.1	LOC103875329
XP_009152093.1	XM_009153845.3	LOC103875329
XP_033128908.1	XM_033273017.1	LOC103875329
XP_009152092.1	XM_009153844.3	LOC103875329
XP_009152094.2	XM_009153846.3	LOC103875330
XP_033129469.1	XM_033273578.1	LOC103875420
XP_009152095.1	XM_009153847.3	LOC103875331
XP_009152096.1	XM_009153848.3	LOC103875332
XP_009152099.1	XM_009153851.3	LOC103875334
XP_009152097.1	XM_009153849.3	LOC103875333
XP_033128923.1	XM_033273032.1	LOC108872371
XP_009152100.1	XM_009153852.3	LOC103875335
XP_009152101.1	XM_009153853.3	LOC103875336
XP_033128920.1	XM_033273029.1	LOC103875337
XP_009152103.1	XM_009153855.3	LOC103875340
XP_009152104.1	XM_009153856.3	LOC103875341
XP_009152105.3	XM_009153857.3	LOC103875343
XP_033128895.1	XM_033273004.1	LOC103848596
XP_033128894.1	XM_033273003.1	LOC103848596
XP_033128916.1	XM_033273025.1	LOC117125966
XP_033128903.1	XM_033273012.1	LOC117125964
