Orthogroup	Brassica_napus	Cardamine_hirsuta
OG0006823	XP_013744178.2, XP_048601838.1, XP_048594592.1, XP_013703479.2	CARHR222180
OG0006824	XP_013742906.2, XP_013737077.1	CARHR222250
OG0006825	XP_013715299.2, XP_048601951.1, XP_048628344.1	CARHR290000
OG0006826	XP_022560341.2, XP_048592903.1, XP_048633444.1, XP_048612135.1	CARHR213770
OG0006827	XP_048633447.1, XP_022570636.1, XP_048617152.1	CARHR213690
OG0006828	XP_013743491.1, XP_048633505.1, XP_013672030.2, XP_022567634.2, XP_048616978.1	CARHR212520
OG0006829	XP_013661832.1, XP_048592939.1, XP_048627215.1, XP_048633506.1, XP_013743493.1, XP_013672031.2	CARHR212480
OG0006830	XP_048631573.1, XP_048596221.1, XP_022549938.2, XP_013688575.1, XP_048637007.1, XP_048637005.1, XP_013724540.2	CARHR143490
OG0006831	XP_022574691.2, XP_022557844.2, XP_048612500.1, XP_048596213.1, XP_013688576.2	CARHR143440
OG0006832	XP_048600730.1, XP_013697992.1, XP_048602920.1	CARHR032810
OG0006833	XP_013734897.2, XP_048631831.1, XP_013700650.1, XP_048635405.1	CARHR142810
OG0006834	XP_048630448.1, XP_013747389.1, XP_013687307.1, XP_013729066.1, XP_022557121.2, YP_717170.1	CARHR128610
OG0006835	XP_013688177.1, XP_013712039.2, XP_013747588.2	CARHR142160
OG0006836	XP_013640321.1, XP_013716910.1, XP_013712527.1, XP_013747603.1	CARHR142030
OG0006837	XP_013710134.1, XP_013712213.1	CARHR141680
OG0006838	XP_048610365.1, XP_013752113.2, XP_013740656.2, XP_022553837.1	CARHR141580
OG0006839	XP_022557945.1, XP_022574825.1, XP_013690289.2, XP_013688239.2	CARHR141300
OG0006840	XP_013748100.2, XP_013748210.1, XP_013749685.1, XP_013688256.1	CARHR141250
OG0006841	XP_013749671.1, XP_013688263.2, XP_013752176.2, XP_048636415.1	CARHR141100
OG0006842	NP_001303036.1, XP_013748131.1, XP_013734818.2, XP_013725809.2	CARHR140910
OG0006843	XP_013725855.1, XP_013734815.1, XP_013749656.1, XP_048611264.1	CARHR140890
OG0006844	XP_013752181.1, XP_013691128.1, XP_013640017.2, XP_013691115.1	CARHR140620
OG0006845	XP_013747978.1, XP_013692145.2, XP_013666717.2, XP_013725394.2	CARHR140050
OG0006846	XP_048614496.1, XP_048604896.1, XP_048611214.1	CARHR138450
OG0006847	XP_013680848.1, XP_022575071.1	CARHR138200
OG0006848	XP_013745008.2, XP_013687863.1	CARHR137920
OG0006849	XP_013745003.2, XP_013687864.1	CARHR137890
OG0006850	XP_022557286.1, XP_048634691.1, XP_048636336.1, XP_048609290.1	CARHR137460
OG0006851	XP_013687887.1, XP_013744984.2, XP_013727781.1, XP_013747782.2	CARHR137310
OG0006852	XP_048610410.1, XP_022574732.2, XP_013691104.1, XP_013747403.2	CARHR136880
OG0006853	XP_013687812.1, XP_013744948.2, XP_013734474.1, XP_013647881.1	CARHR136550
OG0006854	XP_013729826.1, XP_013729842.1, XP_013740095.2, XP_013672818.1	CARHR211250
OG0006855	XP_013735571.2, XP_048631062.1, XP_048607710.1, XP_013725278.1	CARHR211090
OG0006856	XP_013681300.2, XP_013666171.2, XP_013672787.2, XP_013725196.2, XP_013720160.1	CARHR210920
OG0006857	XP_048598645.1, XP_013685271.1, XP_013725185.2, XP_013672777.2	CARHR210910
OG0006858	XP_048629268.1, XP_013720239.1	CARHR210270
OG0006859	XP_048607723.1, XP_013725015.3, XP_048598634.1, XP_013703862.2	CARHR210210
OG0006860	XP_022566094.2, XP_013724986.3, XP_013732418.1, XP_013668326.2	CARHR210120
OG0006861	XP_013720202.1, XP_013699844.2, XP_013699808.2	CARHR210010
OG0006862	XP_013724709.2, XP_022554180.1, XP_022549520.2, XP_013730142.1	CARHR209380
OG0006863	XP_013673156.2, XP_013668376.2, XP_013730153.1	CARHR209350
OG0006864	XP_013655104.2, XP_022546489.1, XP_013718330.1, XP_013733478.1	CARHR028150
OG0006865	XP_013721846.1, XP_048602433.1, XP_013727552.1, XP_013667351.2	CARHR193230
OG0006866	XP_013741050.1, XP_048599075.1	CARHR192980
OG0006867	XP_013721838.1, XP_013676007.1, XP_048608062.1	CARHR217080, CARHR225200, CARHR056430, CARHR192890, CARHR056440
OG0006868	XP_013681972.2, XP_013740243.2, XP_048605646.1, XP_013674658.2	CARHR192640
OG0006869	XP_013679035.2, XP_022567963.2, XP_048623376.1, XP_048599061.1	CARHR192520
OG0006870	XP_048599043.1, XP_048623353.1	CARHR192000
OG0006871	XP_013671938.2, XP_013667255.2, XP_013721886.1	CARHR191950
OG0006872	XP_048602475.1, XP_013667249.2, XP_013671945.1	CARHR191880
OG0006873	XP_013667220.2, XP_013717630.1, XP_013731412.1, XP_013682248.1	CARHR191590
OG0006874	XP_048602493.1, XP_048628526.1, XP_013717636.1, XP_013667208.1	CARHR191450
OG0006875	XP_013667161.2, XP_013682104.1, XP_013682184.1, XP_013715839.2	CARHR190590
OG0006876	XP_013716050.1, XP_013713234.1, XP_013712979.1, XP_013680554.1	CARHR274340
OG0006877	XP_013701443.2, XP_013682164.2, XP_013715813.1, XP_048598982.1, XP_013692965.1	CARHR274010
OG0006878	XP_013681073.2, XP_013642467.2, XP_013713061.2, XP_013708783.2	CARHR273620
OG0006879	XP_048628264.1, XP_013682117.1, XP_048625447.1, XP_013710365.2	CARHR273380
OG0006880	XP_048631092.1, XP_048628365.1, XP_013719031.2, XP_013642938.2	CARHR277000
OG0006881	XP_013643020.2, XP_013643322.1, XP_048616473.1, NP_001302764.1, NP_001302556.1	CARHR277700
OG0006882	XP_048630905.1, XP_048603233.1, XP_048630988.1, XP_013701177.2, XP_013643022.2, XP_013643277.1	CARHR277710
OG0006883	XP_048603242.1, XP_013701105.1, XP_048616524.1, XP_013643195.2, XP_048606653.1	CARHR277920
OG0006884	XP_013642942.2, XP_013643186.1, XP_013701039.2, XP_048616554.1	CARHR277990
OG0006885	XP_048603249.1	CARHR258190
OG0006886	XP_013643168.2, XP_013722822.1, XP_013652779.1, XP_013661292.2	CARHR278230
OG0006887	XP_013643150.2, XP_048637910.1, XP_013700937.2, XP_048630879.1, XP_022562709.1	CARHR278400
OG0006888	XP_048630880.1, XP_013722019.2, XP_022561594.2, XP_048606626.1, XP_048637914.1	CARHR278410
OG0006889	XP_048630942.1, XP_013675418.2, XP_048603260.1, XP_048625413.1, XP_048595459.1	CARHR278780
OG0006890	XP_013675422.1, XP_013675439.1, XP_013647068.2	CARHR278940
OG0006891	XP_013710642.1, XP_048595465.1, XP_013729795.1, XP_048590851.1	CARHR293770
OG0006892	XP_048606604.1, XP_013643096.2	CARHR279000
OG0006893	XP_013678411.1, XP_048616835.1, XP_048603278.1, XP_048595467.1, XP_013710676.1	CARHR279300
OG0006894	XP_013712012.1, XP_048595469.1, XP_013713006.1, XP_013728158.2	CARHR279480
OG0006896	XP_013738514.2, XP_013712387.1, XP_013687716.1, XP_013653492.1	CARHR280150
OG0006897	XP_048618442.1, XP_013653500.2, XP_013659250.2, XP_013654737.1, XP_013719107.1	CARHR280260
OG0006898	XP_048611288.1, XP_013698886.1, XP_013649290.2, XP_013703015.2	CARHR060730
OG0006899	XP_013712573.2, XP_048631529.1, XP_048630035.1, XP_013661393.2, XP_013688517.1	CARHR281320
OG0006900	XP_013683083.1, XP_048624110.1, XP_048604970.1, XP_013649799.2	CARHR195940
OG0006901	XP_013641396.2, XP_013736642.2, XP_048595515.1, XP_048623856.1	CARHR281390
OG0006902	XP_048625838.1, XP_048595092.1, XP_013710364.2, XP_013710302.1	CARHR248050
OG0006903	XP_048624309.1, XP_013731239.2	CARHR248290
OG0006904	XP_013642477.2, XP_013683696.3, XP_048632102.1, XP_013684310.2	CARHR248860, CARHR248820
OG0006905	XP_013735269.2, XP_022555098.2, XP_013731252.2, XP_048623077.1	CARHR248550
OG0006906	XP_013735318.1, XP_022555091.1, XP_048604100.1, XP_048612288.1	CARHR249180
OG0006907	XP_048595143.1, XP_013732725.2, XP_013735331.2, XP_022569745.1	CARHR249490
OG0006908	NP_001302982.1, XP_048621803.1, XP_048613596.1, XP_048599274.1	CARHR001340
OG0006909	XP_013684408.1, XP_048632071.1	CARHR250290
OG0006910	XP_013735420.2, XP_013717664.2, XP_013675660.2, XP_013676975.2	CARHR251270
OG0006911	XP_013717538.1, XP_013735427.2, XP_048595201.1, XP_013688536.1	CARHR251350
OG0006912	XP_013735433.2, XP_013727751.2	CARHR251530
OG0006912	XP_013688555.1, XP_013685788.2	CARHR151030
OG0006913	XP_013685766.1, XP_013688567.1, XP_013735438.2, XP_013727771.2	CARHR251710
OG0006914	XP_013700766.2	CARHR003060
OG0006915	XP_013682371.1, XP_013703185.1, XP_013652720.1, XP_013706514.2	CARHR179330
OG0006916	XP_048637432.1, XP_013706695.1, XP_013733432.1, XP_022565958.2, XP_048623513.1	CARHR179470
OG0006917	XP_048623503.1, XP_013661747.2, XP_013749161.2, XP_013703582.2	CARHR179570
OG0006918	XP_013734224.1, XP_013683453.2	CARHR127360
OG0006919	XP_048611493.1, XP_013696985.2, XP_013672729.1, XP_013747244.2	CARHR127100
OG0006920	XP_013748667.2, XP_013692271.1	CARHR125990
OG0006921	XP_048634365.1, XP_013692130.1, XP_048636720.1, XP_048608397.1, XP_013734179.1	CARHR126590
OG0006922	XP_013734187.1, XP_013683413.1, XP_048610101.1, XP_013752361.2	CARHR126640
OG0006923	XP_022573991.1, XP_048634367.1, XP_013683414.2, XP_013734189.1	CARHR126650
OG0006925	XP_013744397.1, XP_013723864.2, XP_013748694.2, XP_013737642.1	CARHR126350
OG0006926	XP_022554711.1, XP_013723838.1, XP_048634358.1, XP_013741431.1, XP_013752365.2	CARHR126290
OG0006927	XP_013693439.2, XP_013744389.2	CARHR125970
OG0006928	XP_048636738.1, XP_013691120.2, XP_013752374.1, XP_013747178.2, XP_013695550.2	CARHR125810
OG0006929	XP_048630747.1, XP_048608388.1, XP_013675713.1, XP_013744293.2, XP_013726269.2	CARHR125500
OG0006930	XP_013726265.2, XP_013748712.2, XP_013675711.1, XP_013744299.1	CARHR125460, CARHR125470
OG0006931	XP_048608382.1, XP_013734132.1, XP_013743109.1, XP_013686050.1	CARHR125200
OG0006932	XP_013683227.1, XP_013733929.2, XP_048634828.1, XP_013701983.1	CARHR124540
OG0006933	XP_048633841.1, XP_048609937.1, XP_048630512.1, XP_013683244.1	CARHR124200
OG0006934	XP_022556293.1, XP_013748809.2	CARHR123960
OG0006935	XP_013683263.1, XP_013733955.1, XP_013643597.2, XP_013659710.2	CARHR123670
OG0006936	XP_048621579.1, XP_013657525.1, XP_013696753.2, XP_013664538.1	CARHR006620
OG0006937	XP_013642854.1, XP_013731173.1, XP_013670280.1, XP_013752430.1, XP_048630587.1, XP_013733966.2	CARHR123450
OG0006938	XP_013647196.2, XP_013731174.1, XP_022576011.2, XP_048630278.1, XP_013752432.2	CARHR123390
OG0006939	XP_048630414.1	CARHR122960
OG0006940	XP_013687278.1, XP_013744179.1, XP_013647708.1, XP_013718265.1	CARHR122250
OG0006941	XP_013647692.2, XP_022567650.1, XP_048633782.1, XP_013691154.1, XP_013747292.1, XP_013740681.1	CARHR122020
OG0006942	XP_048610081.1, XP_013747141.2, XP_013651819.2, XP_048610458.1	CARHR121840
OG0006943	XP_048592836.1, XP_013653876.2, XP_048631850.1, XP_013733814.1	CARHR121560
OG0006944	XP_013647668.2, XP_048610478.1, XP_048631854.1, XP_013726740.1	CARHR121340
OG0006945	XP_013683914.1, XP_013735013.2, XP_013692328.2	CARHR119240, CARHR063930
OG0006946	XP_013742460.2, XP_048612432.1, XP_013680885.1, XP_013740719.2	CARHR119400
OG0006947	XP_013740720.1, XP_013680887.1, XP_013744012.2, XP_013746508.1	CARHR119520
OG0006948	XP_048633750.1, XP_013720439.1, XP_013693424.2, XP_013735021.2	CARHR119880
OG0006949	XP_013743988.1, XP_013720536.1, XP_013653685.1, XP_013688302.2	CARHR120110
OG0006950	XP_048612425.1, XP_013744037.2, XP_013710994.1, XP_013663993.2	CARHR114870
OG0006951	XP_048612423.1, XP_048633716.1, XP_022547044.2, XP_048620950.1	CARHR286490, CARHR286480
OG0006952	XP_013693388.2, XP_013744052.2, XP_013733914.2, XP_013686839.1	CARHR115390
OG0006953	XP_013640048.1, XP_048614335.1	CARHR075630
OG0006954	XP_013706745.1, XP_013741548.1, XP_013741151.1, XP_013742272.2	CARHR233960
OG0006955	XP_013738127.2, XP_013707524.1, XP_048621730.1, XP_013656547.2	CARHR234540
OG0006956	XP_048626834.1, XP_013640016.1, XP_048614325.1, XP_013684233.2, XP_013735650.1	CARHR075740
OG0006957	XP_048614302.1, XP_013750974.1, XP_013684221.2, XP_048632147.1	CARHR075940
OG0006958	XP_022555118.2, XP_022571949.2, XP_048636251.1, XP_013721714.2, XP_013731987.2	CARHR075970
OG0006959	XP_048636248.1, XP_048636992.1, XP_048627989.1, XP_022575679.2, XP_013684210.2, XP_013735670.2	CARHR076120
OG0006960	XP_048614258.1, XP_013661461.2, XP_048636227.1, XP_048601989.1, XP_013682569.2	CARHR076580
OG0006961	XP_048601975.1, XP_013682563.2, XP_048606006.1, XP_013735721.2	CARHR076660
OG0006962	XP_013735733.2, XP_048606005.1	CARHR076860
OG0006963	XP_022562200.2, XP_013740874.2, XP_013747435.1	CARHR077000
OG0006964	XP_013732342.2, XP_048595755.1, XP_013732188.2	CARHR077070
OG0006965	XP_048612835.1, XP_048636198.1, XP_013735745.2, XP_013745032.2	CARHR077640
OG0006966	XP_048606041.1, XP_013745033.1, XP_013735747.2	CARHR077770
OG0006967	XP_013742282.2, XP_013729366.2, XP_048632203.1, XP_013745040.1	CARHR077880
OG0006968	XP_013727554.2, XP_022570615.1, XP_013731664.2, XP_048636175.1	CARHR078160
OG0006969	XP_013747444.2, XP_048632212.1, XP_048614551.1, XP_013677062.1	CARHR078430
OG0006970	XP_048632215.1, XP_013745054.1, XP_048614543.1, XP_048636149.1	CARHR078560
OG0006971	XP_048636154.1, XP_013640662.2, XP_013746437.2, XP_013659041.2	CARHR078750
OG0006972	XP_013742232.3, XP_048620452.1, XP_048636170.1, XP_013723592.1	CARHR079040
OG0006973	XP_013684422.2, XP_013684424.1, XP_022559423.1	CARHR079220
OG0006974	XP_013750713.2, XP_048615406.1, XP_013732127.2, XP_013705408.2	CARHR079680
OG0006975	XP_048599536.1, XP_048619144.1, XP_048636099.1, XP_013750728.1	CARHR079890
OG0006976	XP_013695820.2, XP_022548464.2, XP_022548049.2, XP_048600051.1	CARHR080490
OG0006977	XP_013725443.2, XP_048602041.1, XP_022548465.2, XP_013693069.2	CARHR080500
OG0006978	XP_013680996.2, XP_013740928.2, XP_013677355.1, XP_048602046.1, XP_013696383.2, XP_022571820.2	CARHR080580
OG0006979	XP_013735917.2, XP_013684462.1	CARHR080760
OG0006980	XP_013684461.1, XP_013735916.2, XP_048599267.1, XP_013647836.1, XP_013640776.2	CARHR080790
OG0006981	XP_013727728.2, XP_048624995.1, XP_013683169.2, XP_013730188.2	CARHR194510
OG0006982	XP_048600819.1, XP_048630084.1, XP_013681022.1, XP_013684672.2	CARHR081400
OG0006983	XP_013684558.1, XP_013684671.2, XP_048630090.1, XP_048600818.1, XP_013640815.2	CARHR081410
OG0006984	XP_013750642.2, XP_013706276.1, XP_022555157.2, XP_022551022.2	CARHR081610
OG0006985	XP_048617033.1, XP_048615340.1, XP_048636025.1	CARHR081760
OG0006986	XP_013750569.2, XP_013696368.1, XP_013684533.1, XP_013684646.2	CARHR082060
OG0006987	XP_048600800.1, XP_013724121.2, XP_013750509.2, XP_013697585.1	CARHR082500
OG0006988	XP_013696924.1, XP_022575609.1, XP_048600769.1, XP_013724169.1	CARHR083320
OG0006989	XP_013690745.1, XP_013744811.2, XP_013734524.2, XP_013716972.2	CARHR135240
OG0006990	XP_048634585.1, XP_048611125.1, XP_013748057.1, XP_013693682.1	CARHR135130
OG0006991	XP_013734539.2, XP_013717059.1, XP_013748053.1, XP_013697343.1	CARHR135010
OG0006992	XP_013734570.2, XP_013716905.1, XP_013748028.1, XP_013686955.2	CARHR134720
OG0006993	XP_013716888.1, XP_013687680.1, XP_013744831.1, XP_048611118.1	CARHR134620
OG0006994	XP_013748304.2, XP_013676828.2, XP_013717104.2, XP_048608558.1	CARHR134470
OG0006995	XP_022544411.1, XP_048634602.1, XP_022554827.1	CARHR134040
OG0006996	XP_048609406.1, XP_013752216.2, XP_013744855.1, XP_048611101.1	CARHR134220
OG0006997	XP_013702991.1, XP_048634571.1, XP_013707603.1, XP_013734644.2	CARHR133570
OG0006998	XP_013748258.2, XP_013705385.1, XP_022554813.1, XP_048626380.1, XP_013734652.1	CARHR133500
OG0006999	XP_013745122.3, XP_048611084.1, XP_048626378.1, XP_048631692.1, XP_013706654.2	CARHR133440
OG0007000	XP_048634564.1, XP_048611086.1, XP_013734653.2, XP_048631693.1, XP_013706652.1	CARHR133430
OG0007001	XP_013748529.1, XP_048630062.1, XP_013742631.1	CARHR130130
OG0007002	XP_013679674.2, XP_048610997.1, XP_013740518.2, XP_013680790.1	CARHR130150
OG0007003	XP_013691159.1, XP_013747325.1, XP_048630056.1, XP_013752306.1, XP_013746568.1	CARHR130290
OG0007004	XP_013747322.2, XP_013690753.1, XP_048610583.1, XP_048630483.1, XP_048631425.1	CARHR130320
OG0007005	XP_013692354.1, XP_048636530.1, XP_048631411.1, XP_013744704.2, XP_013687551.2	CARHR130440
OG0007006	NP_001303059.1, XP_048631424.1, XP_048610573.1, XP_013744702.2, XP_013688083.1	CARHR130540
OG0007007	XP_013744674.1, XP_048611023.1	CARHR130730
OG0007008	XP_013688907.1, XP_013688942.1, XP_013738288.2, XP_048634506.1, XP_048611048.1	CARHR131620
OG0007009	XP_013744760.2, XP_013682667.1	CARHR132340
OG0007010	XP_013682658.1, XP_013719274.2, XP_013692183.2	CARHR132260
OG0007011	XP_013716429.2, XP_022570915.2, XP_013752243.2, XP_013690779.2	CARHR132220
OG0007012	XP_013747338.2, XP_048629496.1, XP_013690983.2, XP_013752244.2, XP_013723913.1, XP_013716440.1	CARHR132160
OG0007013	XP_013723887.2, XP_048631663.1, XP_013744782.2, XP_013698871.1	CARHR132440
OG0007014	XP_013702651.1, XP_022574110.2, XP_048609456.1, XP_048636484.1	CARHR132860
OG0007015	XP_013740609.2, XP_013705662.1, XP_022574896.2, NP_001302975.1	CARHR133190
OG0007016	XP_013691899.2, XP_013641699.2, XP_013708469.2, XP_013662222.2	CARHR016350
OG0007017	XP_048630825.1, XP_013676928.2, XP_013648578.2, XP_013702689.1	CARHR073840, CARHR072120
OG0007018	XP_013641667.1, XP_048614130.1, XP_013699498.1, XP_048594112.1	CARHR016800
OG0007019	XP_022567022.2, XP_048600613.1	CARHR087250
OG0007020	XP_013660459.2, XP_013641617.1, XP_048597633.1, XP_048621154.1	CARHR017320
OG0007021	XP_013641610.1, XP_013660452.2, XP_013682953.2, XP_013708282.1	CARHR017370
OG0007022	XP_013641591.1, XP_013744550.1, XP_013682952.2, XP_048594104.1, XP_013712195.2	CARHR017650
OG0007023	XP_013659951.2, XP_013729340.1, XP_013649541.1, XP_013702336.1	CARHR065200
OG0007024	XP_013682980.1, XP_048622388.1, XP_013744611.1, XP_013641762.2	CARHR018230
OG0007025	XP_048610897.1, XP_048614194.1, XP_013641754.2	CARHR018280
OG0007026	XP_048594087.1, XP_013653870.1, XP_013723315.2, XP_013641741.2	CARHR018450
OG0007027	XP_013681194.2, XP_013691442.1, XP_013660229.2, XP_048621124.1	CARHR018570
OG0007028	XP_013683029.1, XP_013657259.2, XP_013641835.2, XP_013723272.2	CARHR019230
OG0007029	XP_013696697.3, XP_022557242.1, XP_013664637.2, XP_013660190.1	CARHR019610
OG0007030	XP_048597555.1, XP_048621088.1, XP_048594063.1, XP_013728136.1	CARHR019620
OG0007031	XP_013654473.2, XP_013728153.1, XP_048621083.1, XP_048597554.1, XP_013697581.1, XP_013646712.2	CARHR019810
OG0007033	XP_048638457.1, XP_048626852.1, XP_022557231.1	CARHR020110
OG0007034	XP_013741505.2, XP_013729467.1, XP_013641869.2, XP_013712297.1	CARHR020220
OG0007035	XP_013737920.2, XP_013727431.1, XP_048612694.1, XP_048612707.1, XP_013717670.2	CARHR021120
OG0007036	XP_048638495.1, XP_013719590.1, XP_013651640.1	CARHR021320
OG0007037	XP_013686011.1, XP_013722054.2, XP_013642334.2, XP_013671984.1	CARHR021790
OG0007038	XP_048594014.1, XP_013728283.1, XP_048612757.1, XP_013642374.2	CARHR022230
OG0007039	XP_013721817.1, XP_022546754.1	CARHR022310
OG0007040	XP_048618694.1, XP_013722110.2, XP_048622464.1, XP_013752335.1, XP_022559454.1	CARHR022420
OG0007041	XP_048622465.1, XP_013722138.2	CARHR022450
OG0007042	XP_048626615.1, XP_048591794.1, XP_022567432.1, XP_013649510.1, XP_013695262.2	CARHR290890
OG0007043	XP_013665723.2, XP_048592704.1, XP_013662883.1, XP_013696181.2	CARHR023860
OG0007044	XP_013653306.2, XP_013666525.1	CARHR024190
OG0007045	XP_013710207.1, XP_013732627.1, XP_013693739.2, XP_013662842.1	CARHR024310
OG0007046	XP_022545987.1, XP_048621841.1, XP_013662864.1, XP_013698468.2	CARHR024630
OG0007047	XP_013657186.1, XP_022545963.2, XP_048612828.1, XP_013642098.2	CARHR025920
OG0007048	XP_013662670.1, XP_013659657.1, XP_013657023.1, XP_013655169.1	CARHR026500
OG0007049	XP_013657148.1, XP_013657017.1, XP_048615006.1, XP_013662545.2	CARHR026690
OG0007050	XP_013723570.1, XP_013654950.2, XP_013671543.2, XP_013739121.2	CARHR231730
OG0007051	XP_013692387.2, XP_013739299.1, XP_013644215.2, XP_022567955.2, XP_013723974.2	CARHR231950
OG0007052	XP_048619066.1, XP_048619068.1, XP_048619347.1, XP_048597686.1, XP_013671223.2	CARHR232060
OG0007053	XP_013640555.1, XP_013683334.1, XP_048593598.1, XP_013644091.2, XP_013720073.2	CARHR264400
OG0007054	XP_013703288.1, XP_013738202.1	CARHR235350
OG0007055	XP_013747034.1, XP_013747049.2, XP_022564004.1, XP_022547573.2	CARHR117630
OG0007056	XP_013746968.1, XP_013691165.2, XP_013710259.1, XP_013660067.1	CARHR293150
OG0007057	XP_013702200.2, XP_013745082.2, XP_048636493.1, XP_022569528.1	CARHR132570, CARHR132580
OG0007058	XP_048596521.1, XP_048621002.1, XP_013688496.2, XP_048633607.1	CARHR114070
OG0007059	XP_013670495.2, XP_013717023.2, XP_048621020.1, XP_013660357.2	CARHR113340
OG0007060	XP_048631908.1, XP_048608801.1, XP_048629386.1, XP_013664307.2, XP_013711750.2	CARHR111890
OG0007061	XP_013725211.2, XP_013732060.2, XP_013660779.2, XP_013724389.1, XP_048618139.1, XP_048591239.1	CARHR184190
OG0007062	XP_022543882.2, XP_022570471.2, XP_048621226.1, XP_013698146.2	CARHR015030
OG0007063	XP_013655246.1, XP_013675208.2, XP_013710531.1, XP_013660259.2	CARHR014640
OG0007064	XP_048622344.1, XP_013664672.2, XP_013711493.2, XP_013691540.2, XP_048638212.1	CARHR014270
OG0007065	XP_048630209.1, XP_013695425.2, XP_013708745.1, XP_013641229.2, XP_013696765.1	CARHR013570
OG0007066	XP_013708905.2, XP_048597740.1, XP_013698053.2, XP_048638158.1	CARHR013360
