Orthogroup	Brassica_napus	Eutrema_salsugineum
OG0008277	XP_013702918.1, XP_013685445.2	XP_006390558.1
OG0008278	NP_001302850.1, XP_013698656.1, XP_022566205.2, XP_013699248.1	XP_006390565.1
OG0008279	XP_013701157.1, XP_013652365.1, XP_013719817.1, XP_013675462.1	XP_006390592.1
OG0008280	XP_048591769.1, XP_013701426.2	XP_006390602.1
OG0008281	XP_013676649.1, XP_013743335.1, XP_013649558.2, XP_013700663.1	XP_006390649.1
OG0008282	XP_013672413.2, XP_013649535.1, XP_013714772.2, XP_048613257.1	XP_024007701.1
OG0008283	XP_048628046.1, XP_013676893.2, XP_048603385.1, XP_013648626.2, XP_013701791.1	XP_024008051.1
OG0008284	XP_048628299.1, XP_048628034.1, XP_048603404.1, XP_048592392.1, XP_048617575.1	XP_006389885.1
OG0008285	XP_022544690.2, XP_022560674.2, XP_048592400.1, XP_013726932.2	XP_024006710.1
OG0008286	XP_013726995.1, XP_022545033.2, XP_013702411.1, XP_013648597.2	XP_006389853.1
OG0008287	XP_013698541.1, XP_013648584.1, XP_013676927.2, XP_013725870.1	XP_006389831.1
OG0008288	XP_013727003.1, XP_013650336.2, XP_048611799.1, XP_048630822.1, XP_013676931.2	XP_006389818.1
OG0008289	XP_013702067.1, XP_013648574.1, XP_013648573.1, XP_013702246.1	XP_006389807.1
OG0008290	XP_048603446.1, XP_048611929.1, XP_013672220.2, XP_048591667.1	XP_006389783.1
OG0008291	XP_048617618.1, XP_048592438.1	XP_006389779.1
OG0008292	XP_013743056.1, XP_048592441.1, XP_013686421.2, XP_048627399.1, XP_048604920.1, XP_013683651.1	XP_006389755.1
OG0008293	XP_013678631.1, XP_013648545.1, XP_013712175.1, XP_048592446.1	XP_006389715.1
OG0008294	XP_013676714.1, XP_013670429.2, XP_013640082.2, XP_013681925.1	XP_006407305.1
OG0008295	XP_013686673.3, XP_048608973.1, XP_013673209.1, XP_013647198.1	XP_006407270.1
OG0008296	XP_013686406.1, XP_013696773.1, XP_013749878.2, XP_013668257.1	XP_006407264.1
OG0008297	XP_048600588.1, XP_048595861.1, XP_013686401.1, XP_013684756.1	XP_006407243.1
OG0008298	XP_013670415.1, XP_048612857.1, XP_048635852.1	XP_006407219.1
OG0008299	XP_022565059.1, XP_022575466.1, XP_013676594.1, XP_022544038.1	XP_006407153.1
OG0008300	XP_013643764.1, XP_013703570.1, XP_013660860.1, XP_013737473.1	XP_006394825.1
OG0008301	XP_022547719.2, XP_022550053.1, XP_013745884.1, XP_013690480.2, XP_013681146.1	XP_006407150.1
OG0008302	XP_013673269.1, XP_013646187.2	XP_006407147.1
OG0008303	XP_022555237.1, XP_013689716.1, XP_022575913.2, XP_013657222.2	XP_024015355.1
OG0008304	XP_013684824.1, XP_013736231.1, XP_013749766.1, XP_022575448.2	XP_024014932.1
OG0008305	XP_013749761.1, XP_022575446.2	XP_006407120.1
OG0008306	XP_013741009.1, XP_013690668.1	XP_006407115.1
OG0008307	XP_013736413.2, XP_013689760.1, XP_022543972.2, XP_013673296.2	XP_006407105.1
OG0008308	XP_048609044.1, XP_013736275.1	XP_006407034.1
OG0008309	XP_013693383.1, XP_022575414.2, XP_013736293.1, XP_013684846.1	XP_006407016.1
OG0008310	XP_013665194.1, XP_013675932.1, XP_013699337.2, XP_048628008.1, XP_013693482.1	XP_006406996.1
OG0008311	XP_048628007.1, XP_048635776.1, XP_013693254.1, XP_013665208.1, XP_013675955.1	XP_006406992.1
OG0008312	XP_013702534.1, XP_048637734.1, XP_013712130.1, XP_013712072.1	XP_006392872.1
OG0008313	XP_013702217.2, XP_013736322.1, XP_013682803.2, XP_048595040.1	XP_006406906.1
OG0008314	XP_013749733.2, XP_048614739.1, XP_048594919.1	XP_006406856.1
OG0008315	XP_013695994.1, XP_013640031.2, XP_013741033.1, XP_013651594.1	XP_006406849.1
OG0008316	XP_013693174.2, XP_013749538.1, XP_013686779.3, XP_013734246.1	XP_024014848.1
OG0008317	XP_013748961.1, XP_013752484.2, XP_048594660.1	XP_006406751.1
OG0008318	XP_013684877.1, XP_013736522.1, XP_013752479.1, XP_013725194.1	XP_006406738.1
OG0008319	XP_013736509.1, XP_013655509.1, XP_013732360.1, XP_013749482.2	XP_024015532.1
OG0008320	XP_013655499.1, XP_013736504.1, XP_048594437.1	XP_006406669.1
OG0008321	XP_048600512.1, XP_013642035.1, XP_013749401.2, XP_013732447.1	XP_006406622.1
OG0008322	XP_013687041.2, XP_013641875.1, XP_048613485.1, XP_048635597.1	XP_024015411.1
OG0008323	XP_013744089.1, XP_013712097.1, XP_013684890.1, XP_013736475.1	XP_006406576.1
OG0008324	XP_013684894.1, XP_013736473.1, XP_013639922.1, XP_013744094.1	XP_006406569.1
OG0008325	XP_013741070.1, XP_013692172.1, XP_022575308.1, XP_048630731.1, XP_013668498.1	XP_006406537.1
OG0008326	XP_022555307.1, XP_022572191.1, XP_013672857.1, XP_013724572.2	XP_006406499.1
OG0008327	XP_013675099.1, XP_013732010.1, XP_013672854.1, XP_013724565.2, XP_048637112.1	XP_006406495.1
OG0008328	XP_022549997.2, XP_022565849.2, XP_022548409.2, XP_013726990.1	XP_006406413.2, XP_024015004.1
OG0008329	XP_048597105.1, XP_048620597.1	XP_006403553.1
OG0008330	XP_013696136.2, XP_013640806.2, XP_013681189.1, XP_013720653.2	XP_006406367.1
OG0008331	XP_048636866.1, XP_048628100.1, XP_048616702.1, XP_048629794.1, XP_048600286.1	XP_006414557.1
OG0008332	XP_013736573.1, XP_022555352.2, XP_013647915.1, XP_048627836.1, XP_013683724.1	XP_006406167.1
OG0008333	XP_013749221.1, XP_013662756.1, XP_048600331.1, XP_048600335.1	XP_024015321.1
OG0008334	XP_013705542.1, XP_013719113.2, XP_013717716.2, XP_013653070.1	XP_006406049.1
OG0008335	XP_013730355.2, XP_013752455.1, XP_048618414.1, XP_013747719.1	XP_006418801.2
OG0008336	XP_013750053.1, XP_013747710.2, XP_048592574.1, XP_013748889.1	XP_006418772.1
OG0008337	XP_013657060.1, XP_013744779.1	XP_006418655.1
OG0008338	XP_013711636.1, XP_013687630.2, XP_013686846.1, XP_013740390.2	XP_006401804.1
OG0008339	XP_013652874.1, XP_048618534.1, XP_048595600.1, XP_013652974.1	XP_006409177.1
OG0008340	NP_001303115.1, XP_013743409.1, XP_013727439.1, XP_013729273.2	XP_006409567.2
OG0008341	XP_013706411.1, XP_013744076.2, XP_013656862.1, XP_013742673.1	XP_006409539.1
OG0008342	XP_022572373.2, XP_022551860.1, XP_013742665.1, XP_013703087.1	XP_024016525.1
OG0008343	XP_013736837.2, XP_013702065.1, XP_013729963.2, XP_013706831.1	XP_006409450.1
OG0008344	XP_013654741.2, XP_013646737.1, XP_013719434.2, XP_013644461.1	XP_006409415.1
OG0008345	XP_022565656.1, XP_013714451.2, XP_022549195.1, XP_013724907.2	XP_006409372.1
OG0008346	XP_013736804.1, XP_013685184.2	XP_024016448.1
OG0008347	XP_048593252.1, XP_048618257.1, XP_013696780.1, XP_013661436.2	XP_006409312.1
OG0008348	XP_013690464.2, XP_013744586.2	XP_006409305.1
OG0008349	XP_013661435.2, XP_013697937.1, XP_013687854.1, XP_013744597.1	XP_006409301.1
OG0008350	XP_013743805.2, XP_013749088.2, XP_048607178.1, XP_013643373.2	XP_006409248.1
OG0008351	XP_013685470.2, XP_048592458.1, XP_013738966.1, XP_022562971.1	XP_006409128.1
OG0008352	XP_013701163.2, XP_013670152.1, XP_013681403.2, XP_013651421.1	XP_024016587.1
OG0008353	XP_013727230.1, XP_048590963.1, XP_048625854.1, XP_048595607.1	XP_006409114.1
OG0008354	XP_048593134.1, XP_048618218.1, XP_048592766.1, XP_048618436.1	XP_006409069.1
OG0008355	XP_048621078.1, XP_048597547.1, XP_048593111.1, XP_048618723.1	XP_024015990.1
OG0008356	XP_013682620.2, XP_022544282.1, XP_013742410.1, XP_048595629.1	XP_006408958.1
OG0008357	XP_013655402.1, XP_013649417.2, XP_048593653.1, XP_013725256.2	XP_006392586.2
OG0008358	XP_048616729.1, XP_048637679.1, XP_048593335.1, XP_013688435.1	XP_006392597.1
OG0008359	XP_048637689.1, XP_013706547.2, XP_048629857.1, XP_048636887.1, XP_013701891.2	XP_006392648.1
OG0008360	XP_048604224.1, XP_013697135.2, XP_013706627.1, XP_013697871.2	XP_006398469.1
OG0008361	XP_048629427.1, XP_022576184.1, XP_013705131.1, XP_048607426.1, XP_013740590.1	XP_006392665.1
OG0008362	XP_022571557.1, XP_013640453.1	XP_006392739.1
OG0008363	XP_048629691.1, XP_048628090.1, XP_013714021.1, XP_013646269.1, XP_013659765.1	XP_024005978.1
OG0008364	XP_013748867.1	XP_006392779.1
OG0008365	XP_022575132.1, XP_022563859.1, XP_022560574.1, XP_013640609.1, XP_013670356.1	XP_006392785.1
OG0008366	XP_013672956.2, XP_048607430.1, XP_013655463.2	XP_024005965.1
OG0008367	XP_013640587.1, XP_013748843.1, XP_048628188.1, XP_013748992.2, XP_013707721.2	XP_006392818.1
OG0008368	XP_022567147.1, XP_013646521.1, XP_013752489.1, XP_048630842.1, XP_013705611.2	XP_006392819.1
OG0008369	XP_013703527.2, XP_048628197.1	XP_006392824.1
OG0008370	XP_013699349.2, XP_013640583.1, XP_013672322.1, XP_048594410.1	XP_006392838.1
OG0008371	XP_013655531.1, XP_013724790.2, XP_048626527.1, XP_013718314.1	XP_006392964.1
OG0008372	XP_048606499.1, XP_048594433.1, XP_048637746.1, XP_013698585.1	XP_006392978.1
OG0008373	XP_013723626.1, XP_013655545.1, XP_048636948.1, XP_013726825.1, XP_013752515.1	XP_006393008.1
OG0008374	XP_013685940.2, XP_013735811.2, XP_013685531.1, XP_013646356.1	XP_006393057.1
OG0008375	XP_048636980.1, XP_013710362.1, XP_013673705.2, XP_013675551.1	XP_006393130.1
OG0008376	XP_013640877.1, XP_048617666.1, XP_013735833.1, XP_013712715.2	XP_006393164.2
OG0008377	XP_048634946.1, XP_013676194.2	XP_006393172.1
OG0008378	XP_013700733.1, XP_013646396.1, XP_013731124.1, XP_013715937.1	XP_006393284.1
OG0008379	XP_022563522.1, XP_013719963.2, XP_013646389.2, XP_048637940.1, XP_013701220.2	XP_006393321.1
OG0008380	XP_048632745.1, XP_048618829.1, XP_013743797.2, XP_013701330.2	XP_006414380.1
OG0008381	XP_013671742.1, XP_048627007.1, XP_013707662.1, XP_022572467.2	XP_006414393.1
OG0008382	XP_048634431.1, XP_013747298.1, XP_013681886.2, XP_048629218.1, XP_048609493.1	XP_006410646.1
OG0008383	XP_013747297.1, XP_048634429.1, XP_048636618.1, XP_022570538.1, NP_001302832.1	XP_006410636.2
OG0008384	XP_013744640.1, XP_013744543.2, XP_048629204.1, XP_048636622.1, XP_013692041.1	XP_006410631.1
OG0008385	XP_013690680.2, XP_013746589.2, XP_013663177.2, XP_013721187.2	XP_006403866.1
OG0008386	XP_013705944.2, XP_013745763.1, XP_013663160.1, XP_013698854.2	XP_006403839.2
OG0008387	XP_013659819.1, XP_013721148.1, XP_013745833.2, XP_048618807.1	XP_006403819.2
OG0008388	XP_013745853.1, XP_013707034.1, XP_013686681.1, XP_013742118.1	XP_006403809.1
OG0008389	XP_013714026.1, XP_013646592.1, XP_013663264.1, XP_013659805.1	XP_006403775.1
OG0008390	XP_013749993.3, XP_022560230.1	XP_006403758.1
OG0008391	XP_013647930.2, XP_013698877.2, XP_013678325.2, XP_013661170.1	XP_006403677.1
OG0008392	XP_013661160.1, XP_013678312.1, XP_013737888.1, XP_013746552.1	XP_006403668.1
OG0008393	XP_048610878.1, XP_013742856.2, XP_013691269.1, XP_013678302.2	XP_006403654.1
OG0008394	XP_013647942.1, XP_048617012.1, XP_048620574.1, XP_013678295.2	XP_006403642.1
OG0008395	XP_013707931.1, XP_013712331.1, XP_013742545.1	XP_006403616.1
OG0008396	XP_013745651.2, XP_013741282.2, XP_013647413.1, XP_013740545.1	XP_006403885.2
OG0008397	XP_013647955.1, XP_013703954.1, XP_048597099.1, NP_001302537.1	XP_024013835.1
OG0008398	NP_001302963.1, XP_013710394.2, NP_001302946.1, NP_001302937.1	XP_006403587.1
OG0008399	XP_013708210.1, XP_013707976.2, XP_013690071.3, XP_013742510.2, XP_048610845.1	XP_006403544.1
OG0008400	XP_013708491.1, XP_013708108.1, XP_013746520.2, XP_048610851.1	XP_006403593.1
OG0008401	XP_048622923.1	XP_024013792.1
OG0008402	XP_013647984.2, XP_013706022.2, XP_013711473.1, XP_048620605.1	XP_006403512.1
OG0008403	XP_013730288.1, XP_048620619.1, XP_013710401.1, XP_013746467.1, XP_022568094.1	XP_006403460.1
OG0008404	XP_013707905.2, XP_013686073.1	XP_006403452.2
OG0008405	XP_013663458.2, XP_013655940.1, XP_013727205.1, XP_022556679.1	XP_006403029.1
OG0008406	XP_013699057.2, XP_013648030.2	XP_006402982.1
OG0008407	XP_013746690.2, XP_013726699.1, XP_013712507.1, XP_013663369.2	XP_006402924.1
OG0008408	XP_013691064.1, XP_013675410.2, XP_022547552.2, XP_013710300.2	XP_006402862.1
OG0008409	XP_022560311.1, XP_048593038.1, XP_022556646.1, XP_013678330.1	XP_024012809.1
OG0008410	XP_013663639.1, XP_013698567.1, XP_013652009.1, XP_022568765.1, XP_048629405.1	XP_006402787.1
OG0008411	XP_013663657.1, XP_013688704.2, XP_013648343.2, XP_013724401.2	XP_006402765.1
OG0008412	XP_013724411.1, XP_013692584.1, XP_013663659.1	XP_024012859.1
OG0008413	NP_001306790.1, XP_013711495.1, XP_013663666.1, XP_013688459.2	XP_006402757.1
OG0008414	XP_013708046.2, XP_013742114.3, XP_013686521.2, XP_013663680.1	XP_006402750.1
OG0008415	XP_013688147.2, XP_013673077.2	XP_024014522.1
OG0008416	XP_013707861.1, XP_013746378.1, XP_013680623.2, XP_013746637.2	XP_006402743.1
OG0008417	XP_048608600.1, XP_013724394.2, XP_048636351.1, XP_022557897.2	XP_006411560.1
OG0008418	XP_048633409.1, XP_048610767.1, XP_013731792.1	XP_006405550.1
OG0008419	XP_013654535.1, XP_013648306.2, XP_013663739.2, XP_048620763.1	XP_006402692.1
OG0008420	XP_013700074.1, XP_013650983.1	XP_006402682.1
OG0008421	XP_013663712.2, XP_048620773.1, XP_013742098.1, XP_048609665.1	XP_006402679.1
OG0008422	XP_013699408.1, XP_013651988.1, XP_048597246.1, XP_022564207.1	XP_006402667.1
OG0008423	XP_013651987.1, XP_013701508.1, XP_048622951.1, XP_013659997.1	XP_006402662.1
OG0008424	XP_013663843.2, XP_048597251.1, XP_022573588.1, XP_022556643.1	XP_006402650.1
OG0008425	XP_013663821.1, XP_013708497.2, XP_022573583.1, XP_048609630.1	XP_024012776.1
OG0008426	XP_022546951.1, XP_013708473.1, XP_013742064.1, XP_013670623.2	XP_006402609.1
OG0008427	XP_022574208.2, XP_048634266.1, XP_048616183.1, XP_048591622.1	XP_006402587.1
OG0008428	XP_013651977.1, XP_022570203.1, XP_013706016.2, XP_022574617.2	XP_006402569.1
OG0008429	XP_013710760.3, XP_022564504.1, XP_048609616.1, XP_022574619.2	XP_006402558.2
OG0008430	XP_013663912.2, XP_013707868.1, XP_013648479.1, XP_013730223.1	XP_006402444.1
OG0008431	XP_048634235.1, XP_013691525.1, XP_013660014.1, XP_048620851.1	XP_006402428.1
OG0008432	XP_013663922.2, XP_022564127.1, XP_013648491.1, XP_013730224.1	XP_006402425.1
OG0008433	XP_022564161.1, NP_001303222.1	XP_024012901.1
OG0008434	XP_013696048.1, XP_013746309.1, XP_013691621.2, XP_013660022.1, XP_013639962.1	XP_006402402.1
OG0008435	XP_013660018.2, XP_013749463.1	XP_006402404.2
OG0008436	XP_013741762.1, XP_013717688.1	XP_006402328.1
OG0008437	XP_013717687.1, XP_013741761.1, XP_048597351.1, XP_013711388.2	XP_006402327.1
OG0008438	XP_013717696.1, XP_013741760.1, XP_013708010.2, XP_013670543.2	XP_006402324.1
OG0008440	XP_048597366.1, XP_013712093.2, XP_013741830.1, XP_013692667.1	XP_006402294.1
OG0008441	XP_048629874.1, XP_048636908.1, XP_022560258.1, XP_013643656.1, XP_013640474.1	XP_006392709.1
OG0008443	XP_013700615.1, XP_022575929.1, XP_048621884.1, XP_022566695.1	XP_024008045.1
OG0008445	XP_013675291.2, XP_013732782.1	XP_006398271.1
OG0008446	XP_013640001.2, XP_048635670.1	XP_006396774.2
OG0008447	XP_013734690.2, XP_013723926.1, XP_013699302.2, XP_013745089.2	XP_006411026.1
OG0008450	XP_048616031.1, XP_048591785.1, XP_013652353.1, XP_013701258.1	XP_006390669.1
OG0008452	XP_013706144.1, XP_013691655.1	XP_024005799.1
OG0008454	XP_013664192.1, XP_048635532.1	XP_024005394.1
OG0008455	XP_013703804.1, XP_013719535.1, XP_048601189.1, XP_013693820.2	XP_006412493.1
OG0008456	XP_048599457.1, XP_013697939.2, XP_013716540.1, XP_048597887.1	XP_006417875.1
OG0008457	XP_013695008.2, XP_013716232.1, XP_048590887.1, XP_048613839.1	XP_024008088.1
OG0008458	XP_013645149.2, XP_013709279.1, XP_013709277.1, XP_048638041.1, XP_013710527.1, XP_013669442.2	XP_006417579.2
OG0008459	XP_022564006.1, XP_013716509.1, XP_013696996.2, XP_048638111.1	XP_024008731.1
OG0008460	XP_013718433.1, XP_022569882.1	XP_024009817.1
OG0008461	XP_048596539.1, XP_013709790.2	XP_024008066.1
OG0008461	XP_022547704.2, XP_022565363.2	XP_006398542.1
OG0008462	XP_013688391.2, XP_048591791.1	XP_024008548.1
OG0008464	XP_013699478.1, XP_013649306.1, XP_013674791.1, XP_048611435.1	XP_006391143.1
OG0008465	XP_013699443.1, XP_013652290.2, XP_013691282.2, XP_013659975.1	XP_006391147.1
OG0008466	XP_013674775.2, XP_048603197.1, XP_013702114.1, XP_013649192.2	XP_006391441.1
OG0008467	XP_013741130.1, XP_013685078.1, XP_013741131.1, XP_022553585.2, XP_013741132.1, XP_013646676.1	XP_024014970.1
OG0008468	XP_013648169.2, XP_013736135.1, XP_022575534.1, NP_001302765.1	XP_006407468.1
OG0008469	XP_013704970.1, XP_048598629.1, XP_048624183.1, XP_013720248.2, XP_048604467.1	XP_006398765.1
OG0008470	XP_013659388.1, XP_022547690.2	XP_006403236.1
OG0008471	XP_013653881.1, XP_048610470.1, XP_013744158.2, XP_013711889.1	XP_006409881.1
OG0008472	XP_013703930.1, XP_013686823.1	XP_006395917.2
OG0008473	XP_013716616.2, XP_013714205.2	XP_024012393.1
OG0008474	XP_022544018.1, XP_013723172.1, XP_013714094.1, XP_013651453.1, XP_013720734.1	XP_006395669.2
OG0008475	XP_013680671.1, XP_013715469.1, XP_013726799.1, XP_048623067.1	XP_006401766.1
OG0008476	XP_013682454.2, XP_048628623.1, XP_013733206.1, XP_013713800.1, XP_013684122.1	XP_006401159.1
OG0008477	XP_013682200.2, XP_013716028.2, XP_048602518.1, XP_048602519.1, XP_022555925.2	XP_006400779.1
OG0008478	XP_013660873.1, XP_013659160.1, XP_013721647.1, XP_013678113.1	XP_006394765.1
OG0008479	XP_013664572.2, XP_048629735.1, XP_048631193.1, XP_013669769.1, XP_013646992.2	XP_006394394.1
OG0008480	XP_013722438.2, XP_013727489.1, XP_013643312.1, XP_022567187.1	XP_006393977.1
OG0008482	XP_013651578.2, XP_013694746.2, XP_013646766.1, XP_048593956.1, XP_022566435.2	XP_006415935.1
OG0008484	XP_022559298.1, XP_022559299.1, XP_048628429.1, XP_022576125.2	XP_006401809.1
OG0008487	XP_048608451.1, XP_048631301.1, XP_048634446.1, XP_048610983.1, XP_048610593.1, XP_048629626.1, XP_048630484.1	XP_006410721.1
OG0008489	XP_013728365.2, XP_048626389.1, XP_048626418.1, XP_013728865.1, XP_048626436.1, XP_013728875.1	XP_006413667.1
OG0008490	XP_013673994.2	XP_024010957.1, XP_006398297.2, XP_006398296.1
OG0008491	XP_048630522.1, XP_022569726.1, XP_013677694.2, XP_022543524.2, XP_013644281.2	XP_006395204.1
OG0008492	XP_013680560.1, XP_013660059.2, XP_013710410.1	XP_024014183.1
OG0008504	XP_013692388.1, XP_013703214.2, XP_013656378.2, XP_013711939.1	XP_006412978.1
OG0008505	XP_013681439.1, XP_013703465.2, XP_022558765.2, XP_048601385.1	XP_006412928.1
OG0008506	XP_013695538.2, XP_013670966.2, XP_013681444.1, XP_013705195.2	XP_006412906.1
OG0008507	XP_013656350.2, XP_013711787.1, XP_013670954.2, XP_048601369.1	XP_006412891.1
OG0008508	XP_013653537.1, XP_048593663.1, XP_013656346.1, XP_013738302.2, XP_013670891.1	XP_006412881.1
OG0008509	XP_013738249.2, XP_022561772.2, XP_013714498.2, XP_013683853.2	XP_006412795.1
OG0008510	XP_013726705.1, XP_013743021.2	XP_006402909.1
OG0008511	XP_013685913.2, XP_048594464.1, XP_013685370.2, XP_013713074.2	XP_024005331.1
OG0008512	XP_013712729.1, XP_013685555.1, XP_013656318.2, XP_013685911.1	XP_006412784.1
OG0008513	XP_013656315.1, XP_013685905.1, XP_013741623.1, XP_022562975.2	XP_006412771.1
OG0008514	XP_013706238.1, XP_013741629.1, XP_013692786.2	XP_006412731.1
OG0008515	XP_013681778.1, XP_013667928.1, XP_013705963.1, XP_013738277.1	XP_006412721.1
OG0008516	XP_013740967.2, XP_013720354.1, XP_048601279.1, XP_013667961.1	XP_006412709.1
OG0008517	XP_013706796.1, XP_013738282.1, XP_013689067.2, XP_013670814.2	XP_006412706.2
OG0008518	XP_013721847.1, XP_048599077.1, XP_048623382.1	XP_024011438.1
OG0008519	XP_013648039.1, XP_013706520.2, XP_013730771.2, XP_022556660.1	XP_006412664.1
OG0008520	XP_013730768.2, XP_013671074.2, XP_013706518.2, XP_013648034.2	XP_024005219.1
OG0008521	XP_013720369.2, XP_013705392.2, XP_013750432.1	XP_006412597.1
OG0008522	XP_013716670.1, XP_013705122.1, XP_013669764.1, XP_013666987.2	XP_006412581.1
OG0008523	XP_048606402.1	XP_006412561.1
OG0008524	XP_013666924.2, XP_013670737.2, XP_013681558.2, XP_048594859.1	XP_006412549.1
OG0008525	XP_013650223.2, XP_013670731.2, XP_013716800.2, XP_048619253.1	XP_024004662.1
OG0008526	XP_013666040.2, XP_022570150.1	XP_006412507.1
OG0008527	XP_013719642.1, XP_048594853.1, XP_048606396.1	XP_006412497.1
OG0008528	XP_013704788.2, XP_022572749.2	XP_006412494.1
OG0008529	XP_022573483.1, XP_048619269.1, XP_013666715.2, XP_048601167.1	XP_006412445.1
OG0008530	XP_013719571.2, XP_013705193.1	XP_006412407.1
OG0008531	XP_013707130.1, XP_013719639.1, XP_013673304.2, XP_013659839.2	XP_006412410.1
OG0008532	XP_013673301.1, XP_013659753.1, XP_013719526.1, XP_013705133.1	XP_024004428.1
OG0008533	XP_013735150.1, XP_013664238.2, XP_013705166.1, XP_013719528.1	XP_006412383.1
OG0008534	XP_022550230.2, XP_048636001.1, XP_013656285.2, XP_048606383.1	XP_006412440.2
OG0008535	XP_013740754.2, XP_013664219.1, XP_048594833.1, XP_013656256.2	XP_006412369.2
OG0008536	XP_022572763.1, XP_013703155.1, XP_013735166.2, XP_013664218.2	XP_006412368.1
OG0008537	XP_022572764.1, XP_048619281.1, XP_013654873.1, XP_013701348.1	XP_006412367.1
OG0008538	XP_013707346.2, XP_013672257.1, XP_013740757.1, XP_013664215.2	XP_006412361.1
OG0008539	XP_048608930.1	XP_024011096.1, XP_024013104.1
OG0008539	XP_048619869.1, XP_013650777.1	XP_024013644.1
OG0008540	XP_013690012.2, XP_013738388.2, XP_013691043.1, XP_013650942.2	XP_006412251.1
OG0008542	XP_022572769.1, XP_013738405.1	XP_006412293.2
