Orthogroup	Brassica_napus	Brassica_oleracea
OG0005721	XP_022574710.2, XP_013707962.2	XP_013636162.1
OG0005721	XP_048634803.1, XP_048611282.1	XP_013631676.1
OG0005722	XP_048610350.1, XP_013747615.1	XP_013636779.1
OG0005723	XP_013708863.3, XP_013711519.2	XP_013636298.1
OG0005724	XP_048591641.1, XP_048616222.1	XP_013588907.1
OG0005724	XP_013711548.1, XP_013663903.1	XP_013604577.1
OG0005725	XP_013740650.1, XP_013725841.1	XP_013628911.1
OG0005726	XP_013648422.1, XP_022570665.2	XP_013591976.1
OG0005726	XP_013741976.2, XP_013692760.2	XP_013630971.1
OG0005727	XP_013690809.1, XP_013752180.1	XP_013634704.1
OG0005727	XP_013688291.2, XP_013749641.2	XP_013632348.1
OG0005728	XP_013686648.2, XP_022574769.1	XP_013634052.1
OG0005728	XP_048631795.1, XP_013680815.2	XP_013626007.1
OG0005728	XP_048611254.1, XP_013665710.2	XP_013634433.1
OG0005729	XP_022574616.2	XP_013634441.1
OG0005729	XP_022547561.2, XP_048620814.1	XP_013605547.1
OG0005730	XP_013725404.1, XP_013687954.2	XP_013634070.1
OG0005730	XP_013740641.1, XP_013680872.1	XP_013626241.1
OG0005730	XP_013747997.2, XP_013691639.1	XP_013635475.1
OG0005731	XP_013691566.1	XP_013635567.1
OG0005731	XP_048636378.1, XP_013691610.1	XP_013635381.1
OG0005731	XP_013682376.2	XP_013627944.1
OG0005731	XP_013725427.1, XP_048611233.1	XP_013635433.1
OG0005732	XP_013686124.1, XP_013691978.2	XP_013633806.1
OG0005733	XP_013688771.1, XP_013751055.2	XP_013635715.1
OG0005733	XP_022553829.1, XP_013679492.3	XP_013627816.1
OG0005734	XP_013690532.1, XP_013660086.2	XP_013634241.1
OG0005734	XP_013717391.1, XP_013692782.1	XP_013633605.1
OG0005734	XP_022574055.1, XP_013683819.2	XP_013622191.1
OG0005735	XP_013744990.2, XP_013687879.1	XP_013631156.1
OG0005735	XP_013724372.1, XP_013683761.2	XP_013630259.1
OG0005736	XP_013687818.2, XP_013744954.2	XP_013631078.1
OG0005737	XP_013725348.2, XP_013746231.1	XP_013621997.1
OG0005737	XP_013729806.2, XP_013668264.2	XP_013608739.1
OG0005738	XP_013728838.2, XP_013735567.2	XP_013606684.1
OG0005738	XP_022568379.2	XP_013620139.1
OG0005738	XP_048607709.1, XP_013725288.1	XP_013623085.1
OG0005739	XP_013678164.2, XP_048602116.1, XP_013678015.1	XP_013618138.1
OG0005739	XP_013737460.2, XP_013659119.2	XP_013609259.1
OG0005740	XP_013659117.2, XP_013737462.2	XP_013609830.1
OG0005740	XP_013643989.2, XP_013643785.2	XP_013598678.1
OG0005741	XP_048602430.1, XP_013721986.1	XP_013616254.1
OG0005741	XP_013663184.2, XP_048599093.1	XP_013614902.1
OG0005742	XP_048599083.1, XP_013736363.1	XP_013611244.1
OG0005742	XP_013676023.1	XP_013620390.1
OG0005743	XP_013723613.1	XP_013622237.1
OG0005743	XP_013737186.1, XP_022542985.2	XP_013587941.1
OG0005744	XP_013667265.2, XP_013672137.2	XP_013611238.1
OG0005744	XP_048608080.1	XP_013622918.1
OG0005744	XP_013722009.2	XP_013618080.1
OG0005745	XP_013740250.1, XP_013681596.1	XP_013627628.1
OG0005745	XP_013721922.1	XP_013619533.1
OG0005745	XP_013667259.1, XP_022568720.1	XP_013614940.1
OG0005746	XP_013734955.1, XP_013667206.2	XP_013608798.1
OG0005746	XP_013682231.1, XP_013715836.2	XP_013622097.1
OG0005747	XP_013716006.2	XP_013623712.1
OG0005747	XP_013712830.2, XP_022567067.1	XP_013619867.1
OG0005747	XP_048623312.1, XP_013667190.2	XP_013606615.1
OG0005748	XP_013733385.2, XP_013733380.2, XP_048602511.1, XP_013680053.2	XP_013618558.1
OG0005748	XP_013724002.2	XP_013614482.1
OG0005749	XP_013681331.2, XP_048602546.1	XP_013621261.1
OG0005749	XP_048598991.1, XP_048623289.1	XP_013611903.1
OG0005750	XP_013682165.2	XP_013622209.1
OG0005750	XP_013665850.1, XP_013692966.1	XP_013609004.1
OG0005751	XP_013747005.2, XP_022560550.1	XP_013619230.1
OG0005751	XP_048608181.1, XP_013682396.1	XP_013630790.1
OG0005752	XP_013706397.1, XP_013661277.1	XP_013611385.1
OG0005752	XP_013643211.1, XP_013712362.2	XP_013622013.1
OG0005753	XP_013645750.3, XP_013662569.2	XP_013624424.1
OG0005753	XP_048613393.1, XP_013705631.1, XP_013659219.2	XP_013609750.1
OG0005754	XP_013665905.2, XP_013700728.2	XP_013609403.1
OG0005754	XP_013643128.1, XP_048606623.1	XP_013626316.1
OG0005755	XP_048630964.1, XP_022554032.2	XP_013619459.1
OG0005755	XP_022564748.2, XP_048625796.1	XP_013610907.1
OG0005756	XP_013709522.2, XP_013741713.2	XP_013609268.1
OG0005756	XP_013675433.1, XP_048603270.1	XP_013613624.1
OG0005756	XP_013647063.1, XP_013723095.1	XP_013625690.1
OG0005757	XP_013652796.1	XP_013609547.1
OG0005757	XP_013646744.2, XP_013691099.1	XP_013614875.1
OG0005758	XP_013691374.2, XP_013651745.2	XP_013596739.1
OG0005758	XP_013661325.1, XP_013652805.1	XP_013609804.1
OG0005759	XP_048595110.1, XP_048625460.1	XP_013612299.1
OG0005759	XP_048632104.1, XP_048605955.1	XP_013629750.1
OG0005760	XP_048605971.1, XP_013735262.2	XP_013630381.1
OG0005760	XP_013731261.2, XP_048624493.1	XP_013612349.1
OG0005761	XP_013735304.2, XP_013684326.1	XP_013628624.1
OG0005761	XP_022570683.1, XP_048625467.1	XP_013609462.1
OG0005762	XP_048625471.1, XP_022571039.1	XP_013612306.1
OG0005762	XP_013735312.2, XP_013684339.2	XP_013628963.1
OG0005763	XP_013680982.1, XP_022573329.2, XP_048626425.1	XP_013626974.1
OG0005763	XP_013722854.1, XP_013726319.1	XP_013613294.1
OG0005764	XP_013650794.1	XP_013639184.1, XP_013595070.1
OG0005764	XP_013698253.2, XP_013644111.1	XP_013613361.1
OG0005765	XP_048595210.1	XP_013608633.1
OG0005765	XP_013740804.2, XP_013727749.2	XP_013628257.1
OG0005766	XP_022555062.2, XP_013735442.2	XP_013614312.1
OG0005766	XP_048595218.1, XP_013731448.1	XP_013612798.1
OG0005767	XP_048623518.1, XP_022548406.2	XP_013606161.1
OG0005767	XP_013685709.1, XP_013706582.1	XP_013621119.1
OG0005768	XP_013712955.3, XP_022564779.2	XP_013608781.1
OG0005768	XP_013705157.2, XP_013723711.1	XP_013595937.1
OG0005769	XP_013666413.2, XP_013696308.2	XP_013585669.1
OG0005769	XP_013697876.2, XP_022547232.2	XP_013600399.1
OG0005770	XP_048595969.1, XP_048623515.1	XP_013610130.1
OG0005770	XP_013706429.1, XP_013706438.2	XP_013598130.1
OG0005770	XP_013682372.1, XP_013707638.1	XP_013620880.1
OG0005771	XP_013752298.1, XP_013646790.2	XP_013635153.1
OG0005771	XP_048616398.1	XP_013590806.1, XP_013615446.1
OG0005771	XP_013671306.1, XP_013744510.1	XP_013633668.1
OG0005772	XP_022556036.1, XP_013744496.1	XP_013632116.1
OG0005772	XP_048636692.1, XP_013752295.1	XP_013634915.1
OG0005773	XP_013740479.1	XP_013626619.1
OG0005773	XP_013723796.1, XP_013744412.2	XP_013633902.1
OG0005773	XP_013748654.1	XP_013633944.1
OG0005774	XP_048608392.1, XP_013734098.1	XP_013622984.1
OG0005774	XP_013689066.2, XP_013752376.3	XP_013631493.1
OG0005775	XP_048636808.1, XP_013748818.2	XP_013636421.1
OG0005775	XP_013643603.2, XP_013707428.1	XP_013631850.1
OG0005776	XP_048630343.1, XP_048608359.1	XP_013622508.1
OG0005776	XP_013744276.1, XP_013643607.2	XP_013636841.1
OG0005776	XP_013726066.1, XP_048628462.1, XP_022556295.1	XP_013630917.1
OG0005777	XP_022567649.2, XP_013647691.2	XP_013637290.1
OG0005777	XP_048633781.1, XP_013676418.1	XP_013614500.1
OG0005778	XP_013740462.1, XP_013713828.1, XP_013687464.1	XP_013633518.1
OG0005779	XP_022570589.1, XP_048608718.1, XP_013726728.2	XP_013622673.1
OG0005779	XP_013651802.2, XP_013691293.2	XP_013635578.1
OG0005780	XP_013744005.1, XP_013742467.1	XP_013636570.1
OG0005780	XP_048631866.1, XP_048605379.1	XP_013614416.1
OG0005781	XP_013740721.1, XP_013732553.1	XP_013614419.1
OG0005781	XP_013651731.1	XP_013634463.1
OG0005781	XP_013704105.3, XP_048611956.1	XP_013635189.1
OG0005782	XP_013735163.2, XP_048601147.1	XP_013636715.1
OG0005782	XP_013656259.2, XP_048594835.1	XP_013625591.1
OG0005783	XP_022547040.1, XP_013708524.2	XP_013602173.1
OG0005784	XP_048604227.1	XP_013620015.1
OG0005784	XP_013666047.2, XP_048625161.1	XP_013610894.1
OG0005784	XP_013727539.1	XP_013628426.1
OG0005784	XP_022576037.2	XP_013623795.1
OG0005785	XP_048614310.1, XP_013640325.1	XP_013584217.1
OG0005785	XP_022561724.2, NP_001302471.1	XP_013637018.1
OG0005786	XP_022570649.1, XP_013735679.2	XP_013628900.1
OG0005786	XP_022559556.2	XP_013638095.1
OG0005787	XP_048601999.1, XP_048633246.1	XP_013634627.1
OG0005787	XP_013735685.2, XP_013735684.2	XP_013628902.1
OG0005788	XP_013678398.1, XP_048614270.1	XP_013583861.1
OG0005788	XP_048602008.1, XP_048633245.1	XP_013634534.1
OG0005789	XP_013747912.2, XP_048615123.1	XP_013637705.1
OG0005789	XP_013747670.2, XP_048613589.1	XP_013583473.1
OG0005790	XP_048605200.1, XP_022545377.2, XP_048609498.1, XP_048637621.1	XP_013595544.1
OG0005791	XP_013693433.1, XP_048636039.1	XP_013583782.1
OG0005791	XP_048626170.1, XP_013648020.1, XP_048628822.1	XP_013622118.1
OG0005792	XP_048615348.1, XP_048636038.1	XP_013585694.1
OG0005792	XP_048630082.1, XP_048630088.1, XP_048600822.1	XP_013590399.1
OG0005793	XP_022571494.1, XP_013644005.1	XP_013583711.1
OG0005793	XP_013684673.2, XP_048606101.1	XP_013622977.1
OG0005794	XP_013640803.2, XP_013640812.1	XP_013618634.1
OG0005794	XP_013693890.2, XP_013643997.2	XP_013638899.1
OG0005794	XP_013684670.2, XP_013682255.2	XP_013627543.1
OG0005795	XP_013701338.2	XP_013589267.1
OG0005795	XP_013696522.2, XP_013750587.2	XP_013584263.1
OG0005796	XP_013717384.1, XP_013726594.1	XP_013613045.1
OG0005796	XP_048612095.1	XP_013636657.1
OG0005796	XP_013672341.1, XP_013750957.2	XP_013606324.1
OG0005797	XP_013697586.2	XP_013587147.1
OG0005797	XP_013684634.2, XP_022555172.1	XP_013628957.1
OG0005797	XP_013724125.2, XP_048600801.1	XP_013619033.1
OG0005798	XP_013698345.1, XP_013750485.2	XP_013638937.1
OG0005798	XP_013648131.1, XP_013736103.2	XP_013623467.1
OG0005799	XP_013692914.1	XP_013639137.1, XP_013624433.1, XP_013632007.1
OG0005799	XP_048611153.1, XP_013687730.2	XP_013631498.1
OG0005800	XP_013716989.2	XP_013627891.1
OG0005800	XP_013748063.1, XP_013693885.1	XP_013637249.1
OG0005801	XP_048611065.1, XP_022574096.2	XP_013637245.1
OG0005801	XP_013692063.2	XP_013636868.1
OG0005802	XP_013744849.1, XP_013677129.1	XP_013637023.1
OG0005802	XP_013748299.2	XP_013635363.1
OG0005803	XP_048611041.1, XP_013690853.1	XP_013634786.1
OG0005803	XP_013740533.1, XP_013752452.2	XP_013626334.1
OG0005803	XP_013752266.2, XP_013669891.1	XP_013634283.1
OG0005804	XP_013737884.1, XP_048633953.1	XP_013613514.1
OG0005804	XP_013678326.2, XP_013661171.2	XP_013605837.1
OG0005805	XP_013744744.2, XP_048629495.1, XP_013680626.1	XP_013636803.1
OG0005805	XP_013686667.2, XP_013748336.2	XP_013630958.1
OG0005806	XP_048636508.1, XP_013692331.2	XP_013636516.1
OG0005806	XP_013689136.2, XP_048631657.1, XP_013723937.1	XP_013629516.1
OG0005807	XP_013706643.1, XP_048611070.1	XP_013636809.1
OG0005807	XP_013723948.2, XP_048629515.1, XP_013689143.2	XP_013622966.1
OG0005808	XP_013745094.1, XP_013702647.1	XP_013630912.1
OG0005808	XP_013748227.2, XP_013707775.1	XP_013631104.1
OG0005809	XP_013745114.1, XP_013702680.1	XP_013637537.1
OG0005809	XP_013706905.1, XP_048631688.1	XP_013630090.1
OG0005809	XP_013703396.1, XP_013748254.2	XP_013631934.1
OG0005810	XP_013748248.2, XP_013707410.1	XP_013631211.1
OG0005810	XP_013734675.2, XP_013707251.1	XP_013625087.1
OG0005811	XP_013701889.2, XP_013745102.2	XP_013637529.1
OG0005811	XP_022574897.2, XP_013748244.3	XP_013631647.1
OG0005811	XP_013734676.2, NP_001303027.1	XP_013625082.1
OG0005812	XP_013673757.2	XP_013584671.1
OG0005812	XP_022564402.2, XP_048594129.1	XP_013603368.1
OG0005812	XP_013659555.2, XP_013710826.1	XP_013603430.1
OG0005813	XP_013662678.1	XP_013639032.1
OG0005813	XP_013641662.1, XP_048614136.1, XP_013658516.3, XP_013659701.2, XP_048614134.1, XP_013641663.2, XP_013646627.2	XP_013585001.1
OG0005814	XP_013662684.1, XP_013641659.1	XP_013586813.1
OG0005815	XP_013660472.2, XP_013641629.1	XP_013584100.1
OG0005815	XP_013682929.1, XP_013708088.1	XP_013604938.1
OG0005815	XP_013710225.1, XP_013710332.1	XP_013603144.1
OG0005816	XP_013710224.1, XP_013680944.2	XP_013602868.1
OG0005816	XP_013646619.1, XP_048614150.1	XP_013587211.1
OG0005817	XP_048597627.1, XP_048621149.1	XP_013605411.1
OG0005817	XP_013641589.1, XP_013744555.1	XP_013587631.1
OG0005818	XP_013701892.2, XP_013649594.1	XP_013591713.1
OG0005818	XP_013648835.2, XP_048616013.1	XP_013592096.1
OG0005819	XP_013715915.1, XP_013675602.1	XP_013619973.1
OG0005820	XP_013694104.1, XP_013646707.1	XP_013584159.1
OG0005821	XP_013642250.2	XP_013638679.1
OG0005821	XP_013705644.1, XP_013653432.1	XP_013596876.1
OG0005822	XP_048638488.1, XP_013642233.1	XP_013586031.1
OG0005822	XP_013704127.1	XP_013597487.1
OG0005822	NP_001303119.1	XP_013604512.1
OG0005823	XP_013643815.1, XP_013653389.2	XP_013595426.1
OG0005823	XP_048594016.1, XP_013728292.1	XP_013602520.1
OG0005823	XP_013695293.2, XP_013642372.1	XP_013584026.1
OG0005824	XP_013752350.1, XP_022550257.2	XP_013584555.1
OG0005824	XP_022567902.1, XP_013722066.1	XP_013603073.1
OG0005824	XP_013651604.2, XP_013663812.1	XP_013596038.1
OG0005825	XP_022544517.2, XP_048618647.1	XP_013598252.1
OG0005825	XP_013662880.1	XP_013637816.1
OG0005825	XP_048593980.1, XP_022546004.2	XP_013602295.1
OG0005826	XP_013693489.2, XP_048626846.1, XP_013662824.1	XP_013637702.1
OG0005826	XP_013710964.1, XP_013732632.2	XP_013604865.1
OG0005827	XP_022552053.2, XP_013662851.1	XP_013585979.1
OG0005828	XP_022576034.1, XP_013727616.1	XP_013628018.1
OG0005828	XP_048629815.1, XP_048625155.1, XP_013667858.2	XP_013609407.1
OG0005829	XP_013721639.2, XP_013653223.2	XP_013599393.1
OG0005829	XP_013685339.2, XP_048593922.1	XP_013614610.1
OG0005830	XP_013662515.1, XP_013652999.2	XP_013586646.1
OG0005830	XP_013657167.1, XP_013663220.1	XP_013625488.1
OG0005831	XP_048619059.1, XP_013741515.1	XP_013595957.1
OG0005831	XP_013690450.1, XP_013739210.1	XP_013584643.1
OG0005831	XP_013723982.1	XP_013602552.1
OG0005832	XP_013667816.2, XP_013748013.1	XP_013586845.1
OG0005832	XP_013709878.1, XP_013664006.2	XP_013602669.1
OG0005833	XP_048600127.1, XP_013739590.2	XP_013601774.1
OG0005833	XP_013704063.2, XP_013657000.1	XP_013596137.1
OG0005834	XP_013707281.2, XP_013656999.1	XP_013593204.1
OG0005834	XP_013671268.1	XP_013596726.1
OG0005834	XP_013739617.2	XP_013589364.1
OG0005835	XP_013705328.1	XP_013596501.1
OG0005835	XP_013740175.1	XP_013599709.1
OG0005836	XP_048630002.1, XP_048597431.1, XP_013711463.2	XP_013604173.1
OG0005836	XP_013743754.2, XP_013743864.1	XP_013636773.1
OG0005837	XP_048633637.1, XP_048612334.1	XP_013636245.1
OG0005838	XP_013662196.2, XP_013708035.2	XP_013600270.1
OG0005838	XP_013677758.1, XP_013661617.1	XP_013605392.1
OG0005839	XP_013677775.2, XP_013657405.1	XP_013605409.1
OG0005839	XP_013730965.2, XP_022563202.1	XP_013600882.1
OG0005839	XP_022558854.1, XP_048638262.1	XP_013615468.1, XP_013586755.1
OG0005840	XP_013707826.1, XP_013664675.1	XP_013604490.1
OG0005840	NP_001303195.1, XP_013641360.2	XP_013587047.1
OG0005840	XP_013657364.1, XP_013677803.2	XP_013600595.1
OG0005841	XP_013677817.2, XP_013657348.1	XP_013599950.1
OG0005841	XP_013692981.1, XP_048638149.1	XP_013638567.1
OG0005842	XP_013657316.1, XP_013677844.2	XP_013605479.1
OG0005842	XP_013702540.1	XP_013605527.1
OG0005842	XP_048597748.1	XP_013601839.1
OG0005843	XP_048638183.1, XP_048613974.1	XP_013587732.1
OG0005843	XP_013707824.1, XP_013693036.2	XP_013599728.1
OG0005844	XP_013707993.1	XP_013602681.1
OG0005844	XP_013745407.2, XP_022543873.1	XP_013585101.1
OG0005844	XP_048614698.1	XP_013639739.1
OG0005845	XP_013655283.2, XP_013675224.1	XP_013602769.1
OG0005845	XP_048613986.1, XP_048638195.1	XP_013584293.1
OG0005846	NP_001302563.1, XP_013711797.2	XP_013600105.1
OG0005846	XP_013677881.1, XP_013657479.1	XP_013604386.1
OG0005847	XP_048621304.1, XP_013710245.2	XP_013605648.1
OG0005847	XP_013710056.1, XP_013657466.2	XP_013602119.1
OG0005848	XP_048622311.1, XP_013657446.2	XP_013602463.1
OG0005848	XP_048597775.1	XP_013604106.1
OG0005848	XP_048613953.1, XP_013696673.2	XP_013585395.1
OG0005849	XP_048613943.1, XP_013645409.2	XP_013583499.1
OG0005849	XP_013712293.2, XP_013712248.1	XP_013601927.1
OG0005850	XP_013657428.2, XP_022563928.2	XP_013601947.1
OG0005851	XP_048638082.1, XP_048613918.1, XP_048613920.1	XP_013586592.1
OG0005852	XP_013653089.1, XP_013645709.1	XP_013583688.1
OG0005852	XP_013657762.1, XP_013750787.2	XP_013605474.1
OG0005853	XP_013698453.1, NP_001303208.1	XP_013637826.1
OG0005853	XP_022569926.1, XP_048597816.1	XP_013601858.1
OG0005854	XP_013713929.1, XP_013716374.2	XP_013604191.1
OG0005854	XP_048593499.1	XP_013603403.1
OG0005854	XP_013695611.1, XP_013640986.2	XP_013584109.1
OG0005855	XP_048622247.1, XP_013750872.1, XP_013750870.1, XP_013657692.1	XP_013604206.1
OG0005855	XP_013711767.2	XP_013585593.1
OG0005856	XP_013712942.2	XP_013614161.1
OG0005856	XP_013670563.1	XP_013602406.1
OG0005856	XP_013641058.1, XP_013711893.2	XP_013638747.1
OG0005857	XP_048597847.1, XP_013672645.1	XP_013600114.1
OG0005857	XP_013711333.1, XP_013641088.1	XP_013586963.1
OG0005857	XP_013654565.3	XP_013601018.1
OG0005858	XP_013695932.2, XP_013716342.2	XP_013603604.1
OG0005858	XP_013710477.1	XP_013584947.1
OG0005859	XP_013711858.2, XP_013641155.1	XP_013586763.1
OG0005859	XP_013657573.1, XP_013729525.1	XP_013599486.1
OG0005860	XP_048613824.1	XP_013583725.1
OG0005860	XP_013716275.2, XP_048621398.1	XP_013602757.1
OG0005860	XP_013716273.2, XP_048621399.1	XP_013600943.1
OG0005861	XP_048621416.1, XP_013716528.2	XP_013600246.1
OG0005861	XP_013657531.1	XP_013603837.1
OG0005861	XP_013694290.2, XP_048599466.1	XP_013639124.1
OG0005862	XP_048599376.1, XP_013666455.2	XP_013638278.1
OG0005862	XP_048594310.1, XP_013720524.1	XP_013605128.1
OG0005863	XP_048599375.1, XP_048613688.1	XP_013587535.1
OG0005863	XP_048597913.1	XP_013605538.1
OG0005863	XP_013720426.1, XP_022547258.2	XP_013605125.1
OG0005864	XP_048621962.1	XP_013600979.1
OG0005864	XP_048599201.1	XP_013586134.1, XP_013637821.1
OG0005865	XP_013664870.1, XP_048622069.1	XP_013600929.1
OG0005865	XP_022563761.1, XP_013695911.2	XP_013603236.1
OG0005865	XP_013695678.2, XP_013719230.2	XP_013584635.1
OG0005866	XP_013673015.1	XP_013602195.1
OG0005866	XP_048627084.1, XP_013695254.1, XP_048607681.1	XP_013625766.1
OG0005867	XP_048608579.1, XP_048627077.1, XP_013703325.2, XP_048627650.1	XP_013630031.1
OG0005867	XP_048617822.1, XP_048617823.1	XP_013615749.1
OG0005867	XP_013697818.2, XP_013666351.2	XP_013587350.1
OG0005868	XP_048637320.1, XP_048620346.1	XP_013595871.1
OG0005868	XP_013653604.2, XP_013666295.1	XP_013584354.1
OG0005869	XP_013727909.2, XP_013714694.1	XP_013622085.1
OG0005870	XP_013714614.2, XP_022565938.1	XP_013606205.1
OG0005870	XP_013727807.2, XP_013713050.1	XP_013626390.1
OG0005870	XP_013662404.1	XP_013616128.1
OG0005871	XP_013714878.1, XP_048625154.1, XP_022549269.1	XP_013612995.1
OG0005871	XP_013662409.1	XP_013618845.1
OG0005872	XP_013682588.1, XP_048598259.1	XP_013609564.1
OG0005872	XP_013659605.1	XP_013618884.1
OG0005872	NP_001303187.1, NP_001302793.1	XP_013626347.1
OG0005873	XP_048602338.1, XP_013662342.1	XP_013616341.1
OG0005873	XP_013728854.1, XP_013728332.2	XP_013625322.1
OG0005874	XP_013666028.1, XP_013720912.1	XP_013610633.1
OG0005875	XP_022555105.1, XP_013649788.2	XP_013616198.1
OG0005875	XP_013683098.2, XP_013722358.1	XP_013611992.1
OG0005876	XP_013730171.2	XP_013621917.1
OG0005876	XP_013727740.2, XP_022551541.2	XP_013616844.1
OG0005877	XP_013729934.2, XP_022565611.1	XP_013611756.1
OG0005877	XP_013682047.2	XP_013629746.1
OG0005877	XP_013682037.2, XP_048630920.1, XP_048608027.1, XP_048608028.1	XP_013628180.1
OG0005878	XP_048595320.1	XP_013610577.1
OG0005878	XP_013643890.2, XP_013703793.2	XP_013599011.1
OG0005879	XP_013644131.1, XP_013644064.2	XP_013595702.1
OG0005879	XP_022568433.1	XP_013612294.1
OG0005880	XP_013644072.2, XP_013644140.1	XP_013595459.1
OG0005880	XP_013660812.3, XP_022568420.1	XP_013608811.1
OG0005881	XP_013644078.1, XP_013706307.1	XP_013597985.1
OG0005881	XP_022548002.2, XP_013660818.3	XP_013606650.1
OG0005881	XP_013699332.2, XP_013642768.3	XP_013620590.1
OG0005882	XP_013699459.2, XP_048602991.1	XP_013621402.1
OG0005882	XP_048618172.1, XP_048591195.1	XP_013598005.1
OG0005883	XP_013644332.2, XP_048591216.1	XP_013594051.1
OG0005883	XP_013660749.2, XP_013724315.1	XP_013609195.1
OG0005884	XP_013727319.1	XP_013622491.1
OG0005884	XP_013667384.3	XP_013620535.1
OG0005885	XP_013719025.2	XP_013618007.1
OG0005885	XP_013737860.1, XP_048598559.1	XP_013606621.1
OG0005886	XP_013644016.1, XP_013643771.2	XP_013593411.1
OG0005886	XP_013737467.2, XP_013660857.2	XP_013609920.1
OG0005887	XP_013660980.2, XP_013660983.2	XP_013611791.1
OG0005887	NP_001302889.1	XP_013620946.1
OG0005887	XP_013643707.2, XP_013675859.1	XP_013595423.1
OG0005888	XP_013661028.2, XP_013661019.1	XP_013612740.1
OG0005888	XP_022543375.2, XP_013643465.2	XP_013599023.1
OG0005889	XP_013707024.1, XP_013736973.1	XP_013592952.1
OG0005889	XP_013742277.2, XP_013678234.2	XP_013612405.1
OG0005889	XP_013677616.2, XP_013661071.1	XP_013606823.1
OG0005890	XP_048603217.1, XP_013678255.1, XP_013741166.1	XP_013618540.1
OG0005890	XP_013736925.1, XP_013724255.1	XP_013595819.1
OG0005891	XP_048603311.1, XP_013683508.2	XP_013620975.1
OG0005891	XP_013661111.1, XP_048626662.1, XP_022565745.1	XP_013613061.1
