Orthogroup	Brassica_napus	Alyssum_gmelinii
OG0007946	XP_013648046.1, XP_048628823.1, XP_013697199.1, XP_013640262.1	Ag005G481260
OG0007947	XP_013697203.1, XP_013750658.1, XP_013648053.1, XP_048628824.1	Ag005G481250
OG0007948	XP_013699510.1, XP_013659080.2, XP_013724335.1, XP_013677958.1	Ag007G642860
OG0007949	XP_048632275.1, XP_048626228.1, XP_013749187.2, XP_013685486.1, XP_013750631.2	Ag005G480410
OG0007950	XP_022559279.1, XP_048636023.1, XP_013684651.2	Ag005G480190
OG0007951	XP_013750580.2, XP_048615321.1	Ag005G479530
OG0007952	XP_013698379.1, XP_013750595.2, XP_013724115.1, XP_048614345.1	Ag005G479370
OG0007953	XP_048636013.1, XP_048614745.1, XP_013724053.1	Ag005G479270
OG0007954	XP_022545345.2, XP_048600804.1	Ag005G479260
OG0007955	XP_048628864.1, XP_013724167.1, XP_048626696.1, XP_013693391.1, XP_013750497.1	Ag005G479050
OG0007956	XP_013695698.1, XP_013640234.2, XP_013684620.1, XP_013740976.2	Ag005G478860
OG0007957	XP_048632314.1, XP_013648121.1, XP_048601749.1, XP_013749045.2	Ag005G478450
OG0007958	XP_048608571.1, XP_048631731.1, XP_013695583.1, XP_013752168.1	Ag002G185390
OG0007960	XP_013717078.2, XP_013734532.2, XP_013748059.1, XP_013697079.2	Ag002G185190
OG0007961	XP_013649065.1, XP_048611123.1, XP_013716978.2, XP_013748046.2	Ag002G184670
OG0007962	XP_013744826.1, XP_013687695.1, XP_048636439.1, XP_013748035.1	Ag002G184000
OG0007963	XP_022571042.1, XP_013752226.2, XP_013691564.1	Ag002G181790
OG0007964	XP_013747467.2, XP_048634568.1, XP_013734645.2, XP_013703198.2	Ag002G178170
OG0007965	XP_013747323.2, XP_013690763.1, XP_013692933.1, XP_048630473.1, XP_013752307.1	Ag002G165750
OG0007967	XP_013747313.2, XP_013747314.2, XP_048636532.1, XP_048628917.1, XP_013748452.1, XP_048610578.1	Ag002G166250
OG0007968	XP_048611024.1, XP_013691481.1, XP_048610561.1, XP_013647424.2, XP_048631601.1	Ag002G167270
OG0007969	XP_048611030.1, XP_013687599.2, XP_013748424.3, XP_048636543.1, XP_013691817.2	Ag002G167410
OG0007970	XP_048628452.1, XP_013748414.2, XP_013699236.1, XP_048611035.1, XP_048611025.1, XP_048626440.1	Ag002G168130
OG0007971	XP_013677214.1, XP_048636527.1, XP_013740531.2, XP_013688838.1	Ag002G169680
OG0007972	XP_013694788.2, XP_013644363.2, XP_013748390.2, XP_013644365.2	Ag002G170110
OG0007973	XP_013738286.2, XP_013688897.1, XP_013694734.2, XP_013684057.1	Ag002G170830
OG0007974	XP_013747343.2, XP_013691721.1	Ag002G171280
OG0007975	XP_013704272.1, XP_048611067.1	Ag002G203220, Ag002G172890
OG0007976	XP_048611068.1, XP_013705225.1, XP_013690576.1, XP_013752255.2	Ag002G173610
OG0007977	XP_013699590.1, XP_013688666.2, XP_013752259.2, XP_013691511.2	Ag002G173840
OG0007978	XP_013723888.2, XP_048608507.1	Ag002G174590
OG0007979	NP_001302945.1, XP_048636490.1, NP_001302652.1, XP_013701520.1	Ag002G175270
OG0007980	XP_013723908.2, XP_013740623.2, XP_013705349.1, XP_013752201.2	Ag002G175610
OG0007981	XP_013732517.2, XP_013734683.2, XP_013699402.1, XP_013745096.1	Ag002G176290
OG0007982	XP_013680316.1, XP_013662091.2, XP_048631392.1, XP_013683546.2	Ag002G164760, Ag005G452470
OG0007984	XP_048614127.1, XP_013641672.2, XP_013710843.2, XP_013711404.2	Ag004G324810
OG0007985	XP_048594111.1, XP_013711060.2	Ag004G325460
OG0007986	XP_013723335.2, XP_022542955.2, XP_013664590.2, XP_048621126.1	Ag004G328550
OG0007987	XP_013657283.2, XP_013681823.1, XP_013664605.2, XP_048621115.1	Ag004G329700
OG0007988	XP_013723373.2, XP_013641813.2, XP_013727076.2, XP_013657279.1	Ag004G329460
OG0007989	XP_048638389.1, XP_048614185.1, XP_013664604.2, XP_013723278.2	Ag004G329790
OG0007990	XP_048614183.1, XP_048621113.1, XP_048597593.1, XP_048638390.1	Ag004G329830
OG0007991	XP_013657264.2, XP_013683026.2, XP_013641825.2	Ag004G329990
OG0007992	XP_013657256.2, XP_022566518.1, XP_013749390.1, XP_013749391.1, XP_013664616.1	Ag004G330300
OG0007993	XP_013749389.1, XP_013664618.1, XP_013641840.2, XP_013723324.2	Ag004G330390
OG0007994	XP_013728138.1, XP_013657246.2, XP_013641848.2, XP_013715628.1	Ag004G331070
OG0007995	XP_013746710.1, XP_013657225.2, XP_013641905.2, XP_013698187.1	Ag004G331980, Ag006G574290
OG0007996	XP_013728092.1, XP_013657224.2, XP_048638443.1, XP_048612645.1	Ag004G332000
OG0007997	XP_013641890.2, XP_013697739.1, XP_013664651.2, XP_048621080.1	Ag004G332210
OG0007998	XP_048638455.1, XP_013697857.2, XP_013746585.1, XP_013737956.2	Ag004G332250, Ag006G503460
OG0007999	XP_013737944.2, XP_048622428.1	Ag004G332970
OG0008000	XP_013729481.1, XP_048594046.1, XP_013711780.2, XP_048638464.1	Ag004G332980
OG0008001	XP_013741502.1, XP_013729453.1, XP_013651662.1, XP_013705167.2	Ag004G333300
OG0008002	XP_022558930.1, XP_013729989.1, XP_013741497.2, XP_013727411.2	Ag004G333800
OG0008003	XP_013705318.1, XP_013653452.1, XP_048638473.1, XP_013646751.2	Ag004G333970
OG0008004	XP_013743391.1, XP_013711968.2, XP_013717645.1, XP_048638493.1	Ag004G335280
OG0008005	XP_013717856.1, XP_022560849.1	Ag003G220380
OG0008006	XP_013651635.1, XP_048618554.1, XP_022556852.1	Ag004G335650
OG0008007	XP_048612733.1, XP_013671973.2, XP_048619615.1, XP_048592735.1	Ag004G336700
OG0008008	XP_013642336.2, XP_013671986.1, XP_013643825.1	Ag004G336970
OG0008009	XP_013686457.2, XP_013722058.2, XP_022543073.2, XP_013642338.2	Ag004G337040
OG0008010	XP_013650065.2, XP_013688401.2, XP_048591721.1, XP_013681367.2	Ag003G218820
OG0008011	XP_013653400.1, XP_013643824.1, XP_022556935.2, XP_013642341.2	Ag004G337080
OG0008012	XP_013697526.1, XP_013642347.2, XP_048622459.1, XP_048594020.1	Ag004G337430
OG0008013	XP_048638526.1, XP_013697630.1, XP_013666545.2, XP_013643820.1	Ag004G337610
OG0008014	XP_013691275.1, XP_013651608.2, XP_048612782.1, XP_048596947.1	Ag004G339000
OG0008015	XP_048592720.1, XP_048618683.1, XP_013693545.2, XP_013742512.1	Ag004G339200
OG0008016	XP_013639983.2, XP_048596939.1	Ag004G339690
OG0008017	XP_048622485.1, XP_013730522.1, XP_013706500.2, XP_013697469.2	Ag004G339880
OG0008018	XP_013725935.1, XP_048614918.1, XP_013727256.1, XP_013707451.2	Ag004G341290
OG0008019	XP_013662881.1, XP_013698330.2, XP_013653330.2, XP_048618652.1	Ag003G242200
OG0008021	XP_022570516.1, XP_013657221.2, XP_013696584.2, XP_022546729.1	Ag003G243440
OG0008022	XP_013657117.2, XP_048606774.1, XP_013642092.1, XP_013693112.1	Ag003G247630
OG0008023	XP_013708799.2, XP_013690339.2, XP_013642093.1, XP_013698042.1	Ag003G247620
OG0008024	XP_013708554.2, XP_013662799.1, XP_013657125.1, XP_013657190.1	Ag005G441500
OG0008026	XP_013653264.2, XP_013726910.1, XP_048617817.1, XP_013662675.1, XP_013662560.1	Ag003G246900
OG0008027	XP_013698258.2, XP_013662536.2, XP_013721610.1, XP_013653282.2	Ag004G308780
OG0008028	XP_013663213.1, XP_013657155.1, XP_013721611.1, XP_013653283.2	Ag003G246030
OG0008030	XP_013646074.2, XP_048619160.1, XP_048600083.1, XP_048597482.1	Ag008G712790
OG0008031	XP_013738019.1, XP_013644233.2, XP_013671525.2, XP_048597458.1	Ag004G302330
OG0008032	XP_013656487.2, XP_013723591.1, XP_013671537.2, XP_013739105.2	Ag006G530470
OG0008033	XP_013737989.2, XP_013644220.2, XP_013692636.2, XP_048597585.1	Ag006G511660
OG0008034	XP_048619302.1, XP_013644216.2, XP_013739290.2, XP_013692386.2	Ag006G529520
OG0008035	XP_013739633.1, XP_013641386.2, XP_048619445.1, XP_013705982.2	Ag007G598730
OG0008036	NP_001302784.1, NP_001302774.1, XP_013656997.1	Ag007G598840
OG0008037	XP_048597936.1, XP_013670612.2	Ag007G586210
OG0008038	XP_013740148.1, XP_013736654.2, XP_048619084.1, XP_013656988.1	Ag007G586150
OG0008039	XP_013740139.1, XP_048600143.1, XP_013703785.2, XP_013656987.1	Ag007G586120
OG0008040	XP_013741592.1, XP_013705399.2, XP_013669956.1, XP_013741524.2	Ag001G076890, Ag005G478930
OG0008041	XP_013711900.1, XP_013656389.2, XP_013738036.2, XP_013671657.1, XP_048600264.1	Ag003G252950
OG0008042	XP_013683878.2, XP_013734988.2	Ag006G526700
OG0008043	XP_013747039.1, XP_048633670.1, XP_013659074.1, XP_013660045.1	Ag006G527010
OG0008044	XP_048633652.1, XP_013747028.1	Ag006G524850
OG0008045	XP_013664106.2, XP_048620987.1, XP_013743659.2, XP_048612316.1	Ag006G523940
OG0008046	XP_013682476.2, XP_013726397.1, XP_013649749.2, XP_013649709.2	Ag003G231750
OG0008047	XP_013708386.1, XP_013666848.2, XP_013746954.2, XP_013690593.1	Ag006G523570
OG0008049	XP_013688345.2, XP_048633595.1, XP_013666840.2, XP_013711808.2	Ag006G523370
OG0008050	XP_048633583.1, XP_048612279.1, XP_013664152.2, XP_048621010.1	Ag006G523180
OG0008051	XP_048633578.1, NP_001302826.1, XP_013708009.1, XP_048594932.1	Ag006G523110
OG0008052	XP_013716996.1, XP_048612251.1, XP_013725253.2, XP_013710356.1	Ag006G522230
OG0008053	XP_013660934.2, XP_013712253.2, XP_013717066.1, XP_013672517.1	Ag003G294770, Ag006G521900
OG0008055	XP_013717103.2, XP_013743530.1, XP_013660958.2, XP_013712236.2	Ag006G521290
OG0008056	XP_013743519.1, XP_013717083.2, XP_013711924.1, XP_048597505.1	Ag006G520820
OG0008057	XP_013664317.1, XP_013712245.1	Ag006G520780
OG0008058	XP_048633537.1, XP_048612218.1, XP_013664311.2, XP_013711840.1	Ag005G402650, Ag005G403040, Ag002G163570
OG0008059	XP_048597675.1, XP_048621210.1	Ag004G322580
OG0008060	XP_013708101.2, XP_013752100.2, XP_048638278.1, XP_013672670.2	Ag004G322370
OG0008061	XP_022576450.2, XP_048614060.1, XP_013736992.2, XP_013659549.2, XP_013708193.2	Ag004G322350
OG0008062	XP_048638270.1, XP_013664657.1, XP_013677770.1	Ag004G321980
OG0008063	XP_048614050.1, XP_048638264.1, XP_048621221.1, XP_048597684.1	Ag004G321560
OG0008064	XP_013695743.2, XP_048597690.1, XP_022543884.1, XP_013696212.1	Ag004G321050
OG0008065	XP_048614023.1, XP_013646565.1, XP_022567657.1, XP_013664710.3	Ag004G320720
OG0008066	XP_013677802.2, XP_013657370.1, XP_048597707.1, XP_013674730.1	Ag004G319280
OG0008067	XP_013673152.2, XP_013641355.2, XP_048621237.1, NP_001302833.1	Ag004G319450
OG0008068	XP_013664659.1, XP_013708735.1, XP_013641375.2, XP_013676303.2	Ag004G318670
OG0008069	XP_048622849.1	Ag004G317360
OG0008070	XP_013657332.1, XP_013677831.2, XP_048613966.1, XP_013646514.2	Ag004G317210
OG0008071	XP_013698054.1, XP_048638171.1, XP_013657331.2, XP_048594180.1	Ag004G317200
OG0008072	XP_013655226.2, XP_013677857.1	Ag004G316210
OG0008073	XP_013742609.3, XP_022558476.1, XP_013732380.1, XP_013677863.1	Ag004G315960
OG0008074	XP_013677867.2, XP_022564621.2, XP_013742618.2, XP_022558998.1	Ag004G315790
OG0008075	XP_013675232.1, XP_013655275.3, XP_013669989.2, XP_013690964.1	Ag004G315200
OG0008076	XP_013657463.2, XP_013710059.1, XP_013732214.1, XP_013711229.1	Ag004G314800
OG0008077	XP_048638143.1, XP_013693511.2, XP_013641206.2	Ag004G314780
OG0008078	XP_013708832.2, XP_013710250.2, XP_013659528.1, XP_048594206.1	Ag004G314270
OG0008079	XP_013685135.2, XP_013746290.2, XP_048597779.1, XP_013710188.2	Ag004G313980
OG0008080	XP_013657436.2, XP_013662135.2, XP_013741844.2, XP_013697298.1	Ag004G313900
OG0008081	XP_048621343.1, XP_048597801.1, XP_013651520.1, XP_048638089.1	Ag004G312280
OG0008082	XP_013645799.2, XP_013640917.1, XP_013641343.1, XP_013716134.1	Ag004G311840
OG0008083	XP_013640935.1	Ag004G311380
OG0008084	XP_013716478.1, XP_048621356.1, XP_048638066.1, XP_013645928.2	Ag004G311250
OG0008085	XP_013657723.1, XP_013750839.1, XP_013640967.2, XP_022558776.1	Ag004G310610
OG0008086	XP_013742488.1, XP_013727634.1, XP_013703195.2, XP_048592962.1	Ag001G075280
OG0008087	XP_013751964.1, XP_048638029.1, XP_013654569.2, XP_013709269.1	Ag004G308970
OG0008088	XP_013710669.2, XP_048638019.1, XP_022565978.1, XP_013657616.1	Ag004G308670
OG0008089	XP_013680454.1, XP_013657617.1, XP_013641073.2, XP_013711293.2	Ag004G308690
OG0008090	XP_013691160.1, XP_013695732.2, XP_048621604.1, XP_013657502.2	Ag004G307170
OG0008091	XP_048621411.1, XP_013716102.2, XP_013687151.1, XP_013698117.2	Ag004G306590
OG0008092	XP_048621595.1, XP_013657534.1, XP_048613807.1, XP_022548843.2	Ag004G306240
OG0008093	XP_048629239.1, XP_048613792.1, XP_048599453.1, XP_022563346.2	Ag004G305690
OG0008094	XP_022548847.2, XP_013695509.1, XP_013716543.1, XP_048597888.1	Ag004G305920
OG0008095	XP_048599451.1, XP_013694276.3, XP_048621582.1, XP_022546198.1	Ag004G305750
OG0008096	XP_013695637.2, XP_048621581.1, XP_013657514.1	Ag004G305680
OG0008098	XP_048597893.1, XP_048613784.1, XP_048599450.1	Ag004G305600
OG0008100	XP_013737649.1, XP_048621567.1, XP_013696355.1	Ag004G305170
OG0008101	XP_013666652.1, XP_013696984.2, XP_013660615.2, XP_048621558.1	Ag004G304880
OG0008102	XP_048621452.1, XP_048594288.1, XP_013716150.1	Ag004G304400
OG0008103	XP_013719866.2, XP_022558770.2, XP_022570318.1, XP_048594305.1	Ag004G303280
OG0008104	XP_013679794.3, XP_013667902.2, XP_048625174.1	Ag007G612290
OG0008105	XP_013699228.2, XP_013664815.1, XP_013693783.1, XP_013666471.1	Ag004G302620
OG0008106	XP_022547603.2, XP_013720498.1, XP_048597924.1	Ag004G302490
OG0008107	XP_022547247.2, XP_013720516.1, XP_013696864.2, XP_013666479.2	Ag004G302460
OG0008108	XP_013664826.2, XP_013696313.2, XP_013666391.2	Ag005G459720, Ag004G302180
OG0008109	XP_048621941.1, XP_048613661.1, XP_013719265.2	Ag004G301150
OG0008110	XP_048613657.1, XP_013719323.2, XP_013698302.2, XP_048594332.1	Ag004G301170
OG0008111	XP_013698070.3, XP_048621942.1, XP_013697695.2, XP_048599352.1	Ag004G301180
OG0008112	XP_013697047.2, XP_013719321.2, XP_048594327.1, XP_013696545.2	Ag001G013580, Ag004G301230
OG0008113	XP_022563395.1, XP_013695325.1, XP_013697679.2, XP_048613666.1	Ag004G301610, Ag004G301600
OG0008114	XP_013719258.3, XP_013695554.2, XP_048598004.1, XP_048597939.1	Ag004G304450, Ag004G300620
OG0008115	XP_013697022.2, XP_022563656.1, XP_013695702.2, XP_022548696.2	Ag004G300410
OG0008116	XP_013664864.1, XP_048623006.1, XP_013697102.2, XP_013696398.1	Ag004G300280
OG0008117	XP_013708835.2, XP_013664882.1, XP_013697984.1, XP_013719153.1	Ag004G299900
OG0008118	XP_013691006.1, XP_048627085.1, XP_048627646.1, NP_001302845.1, XP_013697940.2	Ag004G299340
OG0008119	XP_022567112.1	Ag004G299410
OG0008119	XP_048621813.1, XP_048597973.1	Ag004G299390
OG0008120	XP_048599188.1, XP_013665605.2, XP_013677286.2, XP_013670380.2	Ag004G299420
OG0008121	XP_022548931.1	Ag004G299250
OG0008122	NP_001302594.1, XP_013666342.1, XP_013673030.1, XP_013647606.1	Ag004G298740
OG0008123	XP_013666304.1, XP_013653599.1, XP_013730458.1, XP_013722157.2	Ag004G297990, Ag003G245080
OG0008124	XP_048596131.1	Ag006G518810, Ag006G518850
OG0008125	XP_013722204.2, XP_013666255.1, XP_013697078.1, XP_013730465.1	Ag004G297340
OG0008126	XP_013727859.2, XP_013662401.2	Ag007G614070
OG0008127	XP_022549260.1, XP_013714600.1, XP_013712912.1, XP_013727093.2	Ag007G613560
OG0008128	XP_013662384.1, XP_013727961.1, XP_013714386.1	Ag007G615310
OG0008129	XP_013714486.1, XP_013667700.1, XP_048604399.1	Ag007G615320
OG0008130	XP_013662377.1, XP_013727973.2, XP_013667710.2	Ag007G615870
OG0008131	XP_013667780.2, XP_013720882.1, XP_013662344.2, XP_048604549.1	Ag007G619160
OG0008132	XP_048604544.1, XP_048602334.1, XP_048625104.1, XP_048598246.1	Ag007G618990
OG0008133	XP_013728269.2, XP_013728908.1, XP_013720931.1, XP_048598247.1	Ag007G618970, Ag007G618980
OG0008134	XP_048625091.1, XP_048598229.1	Ag007G621150
OG0008135	XP_048607953.1, XP_048626739.1, XP_048604756.1, XP_022554931.2	Ag007G622350
OG0008136	XP_013652432.1, XP_048626264.1, XP_048604772.1, XP_013666037.2, XP_048598224.1	Ag007G622460
OG0008137	XP_048598222.1, XP_013666042.1, XP_022550707.1, XP_048626803.1	Ag007G622600
OG0008138	XP_013667572.2, XP_048598215.1, XP_013728430.1, XP_048602368.1, XP_013719864.2	Ag007G623040
OG0008139	XP_013667505.2, XP_013683072.2, XP_013649820.2, XP_022551528.2	Ag007G624110
OG0008140	XP_013649792.1, XP_048605000.1, XP_048598187.1, XP_048625042.1	Ag007G625480
OG0008141	XP_013750529.2, XP_013728821.2, XP_013683108.2, XP_013722362.1	Ag007G626960
OG0008142	XP_048605254.1, XP_013676051.2, XP_013683114.2, XP_048626686.1, XP_013722268.2	Ag007G627920
OG0008143	XP_013683115.2, XP_048626685.1, XP_013722267.2, XP_013674675.2, XP_013728808.2	Ag007G628020
OG0008144	XP_013729877.1, XP_048607984.1, XP_048626684.1, XP_048599161.1, XP_048625024.1	Ag006G567770
OG0008145	XP_013730009.1, XP_013681847.2, XP_013687421.2, XP_013683143.2	Ag007G631440
OG0008146	XP_048603691.1, XP_022552014.2, XP_048599129.1	Ag006G492720, Ag007G630750
OG0008147	XP_013714824.2, XP_013683166.2, XP_022551539.2, XP_013727741.2	Ag007G630610
OG0008149	XP_013681901.1, XP_048627239.1, XP_013683189.2, XP_013667477.1	Ag007G629740
OG0008150	XP_048611600.1, XP_048602405.1, XP_048624981.1, XP_013683194.1	Ag007G629440
OG0008151	XP_013681259.2, XP_013727711.1, XP_013680854.1, XP_013665931.2	Ag007G631920
OG0008152	XP_013667395.2, XP_013683487.2	Ag007G632090
OG0008153	XP_013649728.2, XP_013693024.1, XP_013731311.2, XP_048605389.1	Ag007G632180
OG0008154	XP_013727724.2, XP_048605425.1	Ag007G632600
OG0008155	XP_013659827.1, XP_013665926.1, XP_048627405.1, XP_013682033.2	Ag007G633860
OG0008156	XP_013659114.2, XP_013741376.2, XP_048591105.1, XP_048617895.1	Ag007G633900
OG0008157	XP_013659113.2, XP_013741375.2, XP_013675301.2, XP_048629336.1, XP_013675360.1	Ag007G634220
OG0008158	XP_048595346.1, XP_013737455.2	Ag007G634230
OG0008159	XP_048629328.1, XP_013678158.1, XP_013678025.2, XP_022543416.2, XP_022562531.2	Ag007G634510
OG0008160	XP_013643954.1, XP_048637622.1, XP_013660832.2, XP_013737442.2	Ag007G635220
OG0008161	XP_013643939.1, XP_048591139.1	Ag007G636140
OG0008162	XP_048601944.1, XP_048629337.1, XP_048603967.1, XP_013703565.2, XP_013643935.1	Ag007G636490
OG0008163	XP_022561446.1, XP_048629357.1, XP_048603958.1, XP_022561907.2, XP_048591146.1	Ag007G636750
OG0008164	XP_013707194.2, XP_013706267.2, XP_022569038.1, XP_022548039.2	Ag007G637120
OG0008165	XP_022568432.1, XP_048595305.1, XP_013644063.2, XP_013644130.2	Ag007G641220
OG0008168	XP_013687395.2, XP_013644344.2, XP_013699535.2, XP_013677960.1	Ag007G643610
OG0008170	XP_013667386.2, XP_013667896.2, XP_048625168.1	Ag007G612480
OG0008171	XP_013644310.1, XP_048591226.1, XP_013660755.1	Ag007G643130, Ag002G108610
OG0008172	XP_013679763.1, XP_048598296.1, XP_013667909.2	Ag007G612150
OG0008173	XP_013679723.1, XP_048604124.1, XP_048598311.1, XP_013667917.1	Ag007G612010
OG0008174	XP_048625185.1, XP_013667924.2	Ag007G611830
OG0008175	XP_013708529.1, XP_013725614.2, XP_013715733.2, XP_013743235.2	Ag006G506080
OG0008176	XP_048598518.1, XP_013746764.2	Ag006G505280, Ag006G505290
OG0008177	XP_013719021.1, XP_048602996.1, XP_013670833.2, XP_013715498.2	Ag006G504660
OG0008178	XP_013684201.1, XP_013715588.2, XP_013722536.1, XP_048624620.1	Ag006G504550
OG0008179	XP_048602649.1, XP_013719042.1, XP_013715179.1, XP_048623190.1	Ag006G503830
OG0008180	XP_013678537.1, XP_013724233.2	Ag006G499980
OG0008181	XP_013721451.1, XP_013729427.2, XP_013668177.1, XP_022554206.1	Ag006G498280
OG0008182	XP_013719053.1, XP_048598578.1, XP_013729406.1	Ag006G498250
OG0008183	XP_013663203.1, XP_013667373.2, XP_013730567.2, XP_048608047.1	Ag008G719480
OG0008184	XP_048604274.1, XP_013700079.2, XP_013647234.2, XP_022561664.2	Ag008G720960
OG0008185	XP_013643716.2, XP_048617913.1, XP_013660877.2, XP_013660975.2	Ag008G721440
OG0008186	XP_013660988.2, XP_013724660.2, XP_013643695.2, XP_013643627.2	Ag008G721970
OG0008187	XP_048617926.1, XP_013643619.2	Ag008G722010
OG0008188	XP_013721777.1, XP_013675330.2, XP_013643615.2, XP_013643687.1	Ag008G722050
OG0008189	XP_048602431.1, XP_013700501.2, XP_013710960.2, XP_013647148.2	Ag008G722530
OG0008190	XP_013721833.1, XP_048604333.1, XP_048591051.1, XP_022561222.2	Ag008G722830
OG0008191	XP_013643480.2, XP_022562888.1, XP_013699378.1, XP_013661038.1	Ag008G723490
OG0008192	XP_022562685.1, XP_013643486.1, XP_048595394.1, XP_013660362.2	Ag008G723590
OG0008193	XP_013643506.2, XP_022543360.1, XP_013678228.2, XP_048628280.1, XP_048604345.1	Ag008G723900
OG0008194	XP_013649283.2, XP_013702160.1, XP_013649138.1, XP_013649143.1	Ag004G354500
OG0008195	XP_013736886.2, XP_022572389.1, XP_048604348.1, XP_013700786.2, XP_013675376.2	Ag008G724320
OG0008196	XP_022564653.1, XP_013672933.1, XP_013655593.1, XP_048595406.1	Ag008G724440
OG0008197	XP_013661062.2, XP_013655589.2, XP_013736896.1, XP_048617956.1	Ag008G724470
OG0008198	XP_013736980.1, XP_013706616.1	Ag008G724960, Ag008G724950
OG0008199	XP_013677638.2, XP_048595414.1, XP_013724278.1, XP_048632666.1, XP_048632667.1	Ag008G725780
OG0008200	XP_013661098.1, XP_013749325.1, XP_022573412.1, XP_013703354.1	Ag008G726220
OG0008201	XP_013646985.2, XP_048607594.1, XP_048603221.1, XP_013727957.2, XP_013675387.2	Ag008G726620
OG0008202	XP_013642167.1, XP_048637838.1, XP_048603313.1, XP_022569801.1	Ag008G727160
OG0008203	XP_048603315.1, XP_013683503.1, XP_013718266.1, XP_013642168.2, XP_013646995.2	Ag008G727190
OG0008204	XP_013671160.2, XP_013737031.1, XP_013712188.1	Ag008G727420
OG0008205	XP_013664561.2, XP_048603324.1, XP_013701480.2, XP_048637848.1, XP_013642895.2	Ag008G727830
OG0008206	XP_013701460.2, XP_048629746.1, XP_013664558.2, XP_013703672.1, XP_013661173.2	Ag008G727880
