Orthogroup	Brassica_napus	Cardamine_amara
OG0007451	XP_022550191.1, XP_013650623.2	evm.model.RL_2.2969
OG0007452	XP_048601118.1, XP_048635056.1, XP_013730791.1, XP_048594801.1	evm.model.RL_2.2974
OG0007453	XP_048622391.1, XP_022561192.1, XP_048601115.1, XP_013666023.1	evm.model.RL_2.2983
OG0007454	XP_013666011.2, XP_048635002.1, XP_022545700.2, XP_013666758.1	evm.model.RL_2.2985
OG0007455	XP_013669729.2, XP_013731031.2	evm.model.RL_2.3001
OG0007456	XP_013724982.1, XP_022561650.1, XP_013669726.1, XP_013731034.1	evm.model.RL_2.3020
OG0007457	XP_013661819.1, XP_013644562.1, XP_013653081.2, XP_013722688.2	evm.model.RL_5.2824
OG0007458	XP_048595022.1, XP_048613027.1, XP_048594555.1, XP_013711956.3	evm.model.RL_5.2797.4.687c88bd
OG0007459	XP_048621530.1, XP_048594557.1, XP_013640181.2, XP_013659589.2	evm.model.RL_5.2795.1.687c88bd
OG0007460	XP_013749173.2, XP_048626520.1, XP_048626482.1, XP_013660501.1, XP_013731433.2, XP_048612891.1	evm.model.RL_5.2764.1.687c88bd
OG0007461	XP_022546631.1, XP_048635172.1, XP_048614699.1, XP_022554642.1, XP_048615044.1, XP_022546641.2	evm.model.RL_5.2748
OG0007462	XP_048594517.1, XP_013675071.1	evm.model.RL_5.2743
OG0007463	XP_013682886.1, XP_013731575.2, XP_013733837.1	evm.model.RL_5.2737
OG0007464	XP_013708195.2, XP_022568690.2, XP_013671708.1, XP_013733815.1	evm.model.RL_2.1242
OG0007465	XP_048599688.1, XP_048624593.1, XP_013697555.2, XP_048594624.1	evm.model.RL_2.1220
OG0007466	XP_048618836.1, XP_013741347.1, XP_013655729.1, XP_013708314.1	evm.model.RL_2.1196
OG0007467	XP_013703193.2, XP_013737378.1, XP_013655743.1, XP_013710944.1	evm.model.RL_2.1185
OG0007468	XP_013735496.2, XP_013732685.1, XP_013661136.2, XP_013662039.2	evm.model.RL_3.771.1.687c84bb
OG0007469	XP_013672157.1, XP_013712243.2, XP_013730042.2, XP_013682038.2	evm.model.RL_3.748.2.687c84bb
OG0007470	XP_013675887.1, XP_013647622.1, XP_013668169.1, XP_013655707.2	evm.model.RL_2.1076
OG0007471	XP_048623602.1, XP_022565829.1, XP_013728912.1	evm.model.RL_3.658
OG0007473	XP_013661726.2, XP_013744719.2, XP_013672231.2, XP_048591665.1	evm.model.RL_3.567
OG0007474	XP_013650613.1	evm.model.RL_3.535
OG0007475	XP_048612067.1, XP_013734649.2, XP_013704568.2	evm.model.RL_3.411
OG0007476	XP_013718729.2, XP_022550808.1, XP_013692411.2	evm.model.RL_3.363
OG0007477	XP_022563607.2, XP_013649475.1, XP_013645462.2	evm.model.RL_5.976
OG0007478	XP_013738548.2, XP_048601795.1, XP_013674103.2, XP_013723390.2, XP_013714040.2	evm.model.RL_3.332
OG0007479	XP_013647351.1, XP_013691340.2, XP_013670205.2, XP_048592434.1	evm.model.RL_3.317
OG0007480	XP_013647353.1, XP_013690947.2, XP_013710180.2, XP_048601745.1	evm.model.RL_3.313
OG0007481	XP_013677331.1, XP_048626347.1, XP_013751965.2, XP_013696337.1, XP_013706035.1	evm.model.RL_5.7
OG0007482	XP_013693273.2, XP_013644860.2	evm.model.RL_7.2666
OG0007483	XP_048619766.1, XP_013644870.2, XP_013684298.1, XP_013677309.2	evm.model.RL_7.2675
OG0007484	XP_048604270.1, XP_013644051.2, XP_013705669.2, XP_013684728.2	evm.model.RL_7.2639
OG0007485	XP_013657406.1, XP_013641434.2, XP_013696880.1	evm.model.RL_5.1325
OG0007486	XP_022572238.2, XP_048600062.1, NP_001302676.1, XP_013707512.1	evm.model.RL_7.2565
OG0007487	XP_013733188.1, XP_013664918.1, XP_013690591.1, XP_048624501.1	evm.model.RL_7.2553.2.687c84bd
OG0007488	XP_048619656.1, XP_013664915.2, XP_013691526.2, XP_048624510.1	evm.model.RL_7.2544
OG0007489	NP_001303161.1, XP_022561811.1, XP_013686649.2, XP_048630049.1	evm.model.RL_7.2526
OG0007490	XP_022570958.1, XP_013734411.1, XP_013677480.1	evm.model.RL_7.2514
OG0007492	XP_013720620.1, XP_048627812.1, XP_048602864.1, XP_022570172.1	evm.model.RL_7.2461
OG0007493	XP_013714019.1, XP_022547696.1, XP_013647535.1, XP_048618747.1	evm.model.RL_7.2442
OG0007494	XP_048617811.1, XP_013647537.1, XP_022563032.1, XP_048627065.1, XP_013720528.1, XP_022551284.1	evm.model.RL_7.2428
OG0007495	XP_013707763.1, XP_013644744.2, XP_048625568.1, XP_013712583.2	evm.model.RL_7.2384
OG0007496	XP_013706845.2, XP_013644743.1, XP_022559627.1, XP_013698521.1, XP_013698573.2	evm.model.RL_7.2379
OG0007497	XP_013647514.1, XP_013705583.2, XP_048602896.1, NP_001303098.1	evm.model.RL_7.2347
OG0007498	XP_013642784.2, XP_048600610.1, XP_013698279.2, XP_048625574.1, XP_013711138.1	evm.model.RL_7.2334
OG0007499	XP_048618048.1, XP_048591353.1, XP_013710163.2, XP_048595250.1	evm.model.RL_7.2326
OG0007500	XP_013684997.1, XP_048591352.1, XP_013672566.1	evm.model.RL_7.2322
OG0007501	XP_048602909.1, XP_013670258.1, XP_013647504.1	evm.model.RL_7.2308
OG0007502	XP_013672556.1, XP_048591346.1, XP_048628331.1, XP_013698119.1, XP_013685016.2	evm.model.RL_7.2307
OG0007503	XP_022561653.1, XP_048591338.1, XP_013697952.1, XP_048628269.1, XP_013669793.1	evm.model.RL_7.2280
OG0007504	XP_048600898.1, XP_013677552.2, XP_013644619.2, XP_048618077.1	evm.model.RL_7.2247
OG0007505	XP_048630504.1, XP_013666595.2, XP_013666601.1, XP_013677572.1	evm.model.RL_7.2115.2.687c84bb
OG0007506	XP_013644495.1, XP_013707404.1, XP_013693567.2	evm.model.RL_7.2108
OG0007508	XP_013707581.2, XP_048591274.1, XP_013677598.2, XP_013666583.1	evm.model.RL_7.2075
OG0007509	XP_013705956.1, XP_013647429.1, XP_013696236.2, XP_048595285.1, XP_048625599.1	evm.model.RL_7.2045
OG0007510	XP_013676364.1, XP_013688172.2, XP_013701586.2, XP_013649208.2	evm.model.RL_3.1097
OG0007511	XP_013676384.1, XP_013731635.2, XP_048616754.1, XP_013649196.2	evm.model.RL_3.1081
OG0007512	XP_013676360.1, XP_013729299.1, XP_013649191.2, XP_013698640.2	evm.model.RL_3.1049
OG0007513	XP_013676697.2, XP_013671210.1	evm.model.RL_3.993
OG0007514	XP_022571513.1, XP_013676694.1, XP_048616169.1, XP_022544806.2	evm.model.RL_3.989
OG0007515	XP_013676682.1, XP_013677226.1, XP_048591910.1, XP_022560691.1	evm.model.RL_3.960
OG0007516	XP_013722399.1, XP_013705162.1, XP_013700686.2, XP_013703584.1	evm.model.RL_3.914
OG0007517	XP_013722371.1, XP_013683113.2, XP_013681804.2, XP_048627051.1	evm.model.RL_4.1864
OG0007518	XP_048595685.1, XP_048625943.1, XP_013659300.2, XP_022568894.1	evm.model.RL_3.20
OG0007519	XP_013640393.1, XP_013643664.1, XP_048607411.1, XP_013740488.1	evm.model.RL_5.3894
OG0007520	XP_013677422.2, XP_013677426.2, XP_013750209.2	evm.model.RL_3.70
OG0007521	XP_013747628.2, XP_013686112.1, XP_013661550.2, XP_048625966.1	evm.model.RL_3.89
OG0007522	XP_013688436.2, XP_013661574.1, XP_013721039.1, XP_013686924.1	evm.model.RL_3.132
OG0007523	XP_013653825.1, XP_013661582.1	evm.model.RL_3.165
OG0007524	XP_013661588.2, XP_013653828.1	evm.model.RL_3.167
OG0007525	XP_022565939.2, XP_022548173.1, XP_048595656.1, XP_013704123.1	evm.model.RL_3.180
OG0007526	XP_013661595.2, XP_022566784.1, XP_048625905.1, XP_013692184.1	evm.model.RL_3.187
OG0007527	XP_013660178.1, XP_013746495.2, XP_048626015.1, XP_048595739.1	evm.model.RL_3.244
OG0007528	XP_013660718.1, XP_013675882.1, XP_013690455.2	evm.model.RL_3.253
OG0007529	XP_048633161.1, XP_022556510.2, XP_048595743.1, XP_013750219.3	evm.model.RL_3.262
OG0007530	XP_048600615.1, XP_048604521.1, XP_048632355.1, XP_013697143.1	evm.model.RL_1.1162
OG0007531	XP_013749928.1, XP_022554218.1, XP_013673171.1, XP_013646755.1	evm.model.RL_1.1160
OG0007532	XP_048608969.1, XP_013648227.2, XP_013673173.1, XP_013646772.1	evm.model.RL_1.1159
OG0007533	XP_013731720.1, XP_013749938.1	evm.model.RL_1.1149
OG0007534	XP_013703227.1, XP_013738208.1, XP_013673908.2, XP_013671663.1	evm.model.RL_2.2314
OG0007535	XP_013646532.1, XP_013670434.1, XP_013741536.1, XP_013705859.1	evm.model.RL_2.2097
OG0007536	XP_013706977.1, XP_013669950.2, XP_022572646.1, XP_013671046.1	evm.model.RL_2.2113
OG0007537	XP_013705656.1, XP_013738091.1, XP_013668847.2, XP_013741444.1	evm.model.RL_2.2122
OG0007538	XP_013727337.2, XP_048611172.1, XP_013686034.1, XP_013747856.2	evm.model.RL_6.2210
OG0007540	XP_048634620.1, XP_013687752.2, XP_048607840.1, XP_048631738.1	evm.model.RL_6.2196
OG0007541	XP_048615285.1, XP_013736067.2, XP_022565692.1	evm.model.RL_1.824
OG0007542	XP_013736078.2, XP_013648102.2, XP_013697237.1, XP_022575604.1	evm.model.RL_1.825
OG0007543	XP_013648093.2, XP_013736064.2, XP_048600760.1, XP_013724042.2	evm.model.RL_1.830
OG0007544	XP_022575584.2, XP_022558687.1, XP_013724055.2, XP_048611468.1	evm.model.RL_1.858
OG0007545	XP_048611429.1, XP_013724145.2, XP_013750374.1, XP_022575583.2	evm.model.RL_1.862
OG0007546	XP_048611085.1, XP_048600731.1, XP_013750390.2, XP_022559237.1	evm.model.RL_1.884
OG0007547	XP_022575564.1, XP_013750398.2, XP_013724156.2, XP_048610806.1	evm.model.RL_1.893.1.687c87eb
OG0007548	NP_001302656.1, XP_013726259.1, XP_013724744.2, XP_022554176.1	evm.model.RL_4.3158
OG0007549	XP_013736023.2, XP_048615270.1, XP_048632294.1, XP_013684604.1	evm.model.RL_1.911
OG0007550	XP_013707296.2, XP_048615266.1, XP_022571069.2	evm.model.RL_1.919, evm.model.RL_1.871
OG0007551	XP_048635949.1, XP_022569456.1, XP_013676540.1, XP_013640892.2	evm.model.RL_1.941
OG0007552	XP_048635948.1, XP_013672783.1, XP_013676527.1, XP_013646414.1	evm.model.RL_1.959
OG0007554	XP_013750330.2, XP_048635938.1, XP_022555200.1, XP_013648159.2	evm.model.RL_1.988
OG0007555	XP_022575531.1, XP_013640169.1	evm.model.RL_1.1027
OG0007556	XP_013647448.2, XP_013729543.1, XP_013750143.2, XP_022558532.2	evm.model.RL_1.1034.1.687c87ec
OG0007557	XP_048600660.1, XP_013732098.2, XP_022575524.1, XP_013750135.1	evm.model.RL_1.1047
OG0007558	XP_013750073.1	evm.model.RL_1.1059
OG0007559	XP_013648187.1, XP_048608944.1, XP_048635921.1, XP_013640152.1	evm.model.RL_1.1068
OG0007560	XP_013750090.1, XP_013708616.2, XP_013673240.1, XP_022544852.1	evm.model.RL_1.1080
OG0007561	XP_013644770.1, XP_013648190.1, XP_013646481.1	evm.model.RL_1.1084
OG0007562	XP_013648196.1, XP_013644778.1, XP_013712547.1, XP_013750096.1	evm.model.RL_1.1091
OG0007563	XP_013738210.2, XP_013705680.1, XP_013710352.2, XP_048593682.1	evm.model.RL_2.2320.1.687c86e5
OG0007564	XP_013711158.1, XP_013750110.1, XP_013648199.2, XP_013697942.1	evm.model.RL_1.1105
OG0007565	XP_048635905.1, XP_048615200.1, XP_013697865.1, XP_013648200.2	evm.model.RL_1.1106
OG0007566	XP_013710647.2, XP_013640161.1, XP_022573523.2, NP_001303210.1, XP_013747399.2	evm.model.RL_1.1110
OG0007567	XP_013648214.1, XP_013696602.1, XP_013731735.2, XP_013749949.1	evm.model.RL_1.1135
OG0007568	XP_013731713.1, XP_013749945.1, XP_013693527.1, XP_048632347.1	evm.model.RL_1.1137
OG0007569	XP_013690063.2, XP_013738394.1, XP_022549315.1, XP_048601128.1	evm.model.RL_7.644, evm.model.RL_4.1094
OG0007570	XP_022571828.1, XP_013684029.2, XP_013701993.1, XP_013641947.1	evm.model.RL_8.1058
OG0007571	XP_013706368.1, XP_013698212.2	evm.model.RL_4.120
OG0007572	XP_013749320.2, XP_022564142.2, XP_013666819.2, XP_048615476.1	evm.model.RL_5.2258
OG0007573	XP_013683994.1, NP_001303118.1, NP_001302843.1, NP_001302521.1	evm.model.RL_8.1174
OG0007574	XP_013681808.1, XP_048608356.1, XP_048631924.1, XP_013681317.1	evm.model.RL_8.1181
OG0007576	XP_013683292.1, XP_048608353.1, XP_013656333.1, XP_013700917.2	evm.model.RL_8.1189
OG0007577	XP_013664217.1, XP_013735167.2, XP_013702145.2, XP_013656255.2	evm.model.RL_2.2848
OG0007578	XP_013687494.2, XP_013714898.2, XP_048608320.1, XP_048621079.1	evm.model.RL_8.1342
OG0007579	XP_013666810.2, XP_013714860.2	evm.model.RL_8.1425, evm.model.RL_8.1427
OG0007581	XP_022548956.2, XP_048623960.1, XP_013687868.2, XP_013662780.2	evm.model.RL_8.1408
OG0007582	XP_013662786.1, XP_013687819.1, XP_048598739.1, XP_013709812.1	evm.model.RL_8.1401.1.687c855b
OG0007583	XP_013668636.1, XP_013726811.2	evm.model.RL_8.1398
OG0007584	XP_022570495.1, XP_013682789.1, XP_013714308.2, XP_013666806.2	evm.model.RL_8.1431.1.687c855b
OG0007585	XP_013671143.1, XP_013733865.1, XP_013666802.1, XP_013712770.1	evm.model.RL_8.1436
OG0007586	XP_048603172.1, XP_022556841.2, XP_013660647.1	evm.model.RL_8.1503
OG0007587	XP_022570221.2, XP_013686162.2, XP_048598762.1, XP_013731822.1	evm.model.RL_8.1485
OG0007588	XP_022551692.2, XP_013685953.2, XP_048598772.1, XP_013640424.1	evm.model.RL_8.1530
OG0007589	XP_013740353.1, XP_013646352.1, XP_013719423.2, XP_022566737.1	evm.model.RL_8.1545
OG0007590	XP_013666724.2, XP_048598794.1, XP_013646350.1, XP_022570104.1	evm.model.RL_8.1584
OG0007591	XP_013675179.1, XP_013714566.2, XP_013666922.1, XP_013686906.1	evm.model.RL_8.1643
OG0007592	XP_013745072.1, XP_013698034.1	evm.model.RL_8.1672
OG0007593	XP_048626143.1, XP_013675653.2, XP_013666878.2	evm.model.RL_8.1687
OG0007594	XP_013685333.2, XP_048603094.1, XP_013680483.2, XP_013734052.2	evm.model.RL_8.1697
OG0007595	XP_013659530.1, XP_048638135.1, XP_048613954.1, XP_013655268.1	evm.model.RL_5.1021
OG0007596	XP_048598859.1, XP_013732236.1, XP_013685114.2, XP_022569087.1	evm.model.RL_8.1763
OG0007597	XP_013714293.2, XP_013670449.1, XP_013667027.2, XP_048624754.1	evm.model.RL_8.1777
OG0007598	NP_001303000.1, XP_013682598.1, XP_013667030.2, NP_001302606.1	evm.model.RL_8.1779
OG0007599	XP_048598881.1, XP_022565881.2, XP_022551659.2	evm.model.RL_8.1784
OG0007600	XP_013693213.1, XP_013667065.2, XP_048606812.1, XP_048637283.1, XP_013750165.1	evm.model.RL_8.1815
OG0007601	XP_013667067.2, XP_013696097.1, XP_013675547.3, XP_048606780.1	evm.model.RL_8.1820
OG0007602	XP_048624790.1, XP_013667085.1, XP_013736540.2, XP_048606726.1	evm.model.RL_8.1841
OG0007603	XP_048606688.1, XP_013704341.2, XP_013691405.1, XP_013667096.1	evm.model.RL_8.1855
OG0007604	XP_048606583.1, XP_022551645.2, XP_013722218.2, XP_022549030.2	evm.model.RL_8.1891
OG0007605	XP_048629360.1, XP_048631081.1, XP_022561426.1, XP_048603953.1, XP_013733003.3, XP_048625657.1	evm.model.RL_4.1040
OG0007606	XP_013667932.2, XP_022565814.1, XP_013640508.1, XP_013679589.2	evm.model.RL_4.2285
OG0007607	XP_048598323.1, XP_013666064.1, XP_013674584.1, XP_013728227.2	evm.model.RL_4.2310
OG0007608	XP_013666093.1, XP_048625197.1	evm.model.RL_4.2316
OG0007609	XP_013667972.1, XP_013668039.2, XP_048607900.1, XP_013752304.2	evm.model.RL_4.2320
OG0007610	XP_013752254.1, XP_013728189.2, XP_013668034.1, XP_022564820.1	evm.model.RL_4.2330
OG0007611	XP_013679368.1, XP_013676085.1, XP_013668019.2, XP_048625209.1	evm.model.RL_4.2346
OG0007612	XP_013679341.1, XP_013712641.1, XP_013674688.1	evm.model.RL_4.2358
OG0007613	XP_013667999.2, XP_048625212.1, XP_048607877.1, XP_048625682.1	evm.model.RL_4.2374
OG0007614	XP_013716527.2	evm.model.RL_4.2381
OG0007615	XP_013651749.1, XP_013716307.2, XP_013720769.1, XP_013727125.1	evm.model.RL_4.2394
OG0007616	XP_048625591.1, XP_048607864.1, XP_013679191.1	evm.model.RL_4.2407
OG0007617	XP_013661878.1, XP_013726208.2, XP_013668062.2, XP_013720850.1	evm.model.RL_4.2442
OG0007618	XP_048602727.1, XP_013712494.1, XP_048627458.1, XP_048627450.1, XP_022549332.2, XP_013720706.1	evm.model.RL_4.2444
OG0007619	XP_013679052.1, XP_013668084.1, XP_013712031.1	evm.model.RL_4.2464
OG0007620	XP_022565343.1, XP_013668104.1	evm.model.RL_4.2484
OG0007621	XP_048625303.1, XP_022555582.1, XP_048625286.1, XP_048630536.1, XP_013708949.1, XP_048625310.1, XP_013668130.2, XP_022565658.1	evm.model.RL_4.2521.1.687c86da
OG0007622	XP_013715408.2, XP_022569884.1, XP_013690652.1, XP_048603396.1	evm.model.RL_4.2660
OG0007623	XP_048625106.1, XP_013680328.2, XP_013715764.2, XP_048598429.1	evm.model.RL_4.2677
OG0007624	XP_013680646.3, XP_022554289.1, XP_013715542.2, XP_022549474.2	evm.model.RL_4.2687
OG0007625	XP_048603333.1, XP_013680347.1, XP_048625093.1, XP_013702269.1, XP_022549471.2	evm.model.RL_4.2694
OG0007626	XP_048607821.1, XP_048624993.1, XP_013730179.2, XP_013715748.2	evm.model.RL_4.2732
OG0007627	XP_013680367.2, XP_048607819.1, XP_013715763.2, XP_013730181.1	evm.model.RL_4.2736
OG0007628	XP_013680405.2, XP_022554276.1, XP_048602679.1, XP_013718910.1	evm.model.RL_4.2762.2.687c86db
OG0007629	XP_048623153.1, XP_048598496.1, XP_013722470.1, XP_048624793.1	evm.model.RL_4.2819
OG0007630	XP_048624796.1, XP_013722576.1, XP_048598491.1, XP_013715723.2	evm.model.RL_4.2824
OG0007631	XP_022550559.2, XP_013750650.2	evm.model.RL_2.1294
OG0007632	XP_048618882.1, XP_013737280.2, XP_048638057.1, XP_013733216.3	evm.model.RL_2.1334
OG0007633	XP_022574249.1, XP_013723460.2, XP_048594667.1, XP_013726860.2	evm.model.RL_2.1352
OG0007634	XP_022574245.1, XP_022546612.2, XP_013707283.2, XP_013737261.2	evm.model.RL_2.1357.6.687c86e2
OG0007635	XP_048619905.1, XP_013726865.1, XP_048594670.1, XP_013707639.2	evm.model.RL_2.1362
OG0007637	XP_013661143.2, XP_013662049.1	evm.model.RL_8.497
OG0007638	XP_022550314.1, XP_048638518.1, XP_013737420.2, XP_022563034.1, XP_048630041.1	evm.model.RL_2.1446
OG0007639	XP_013719454.1, XP_013727783.1	evm.model.RL_2.1454
OG0007640	XP_013656052.2, XP_013718439.1, XP_013719495.1, XP_013729111.1	evm.model.RL_2.1476
OG0007641	XP_048627594.1, XP_013715786.1, XP_013669474.1, XP_013669119.2	evm.model.RL_2.1496
OG0007642	XP_013669063.1, XP_013659147.1, XP_048607334.1, XP_048607356.1	evm.model.RL_2.1546
OG0007644	XP_013723434.1, XP_013727946.1, XP_048627931.1, XP_048629538.1, XP_013714220.1	evm.model.RL_8.2290
OG0007645	XP_013662126.1, XP_013685687.2, XP_048595991.1, XP_048601504.1	evm.model.RL_2.1587
OG0007646	XP_013656139.2, XP_013671107.1, XP_013735073.2	evm.model.RL_2.1605
OG0007647	XP_013644423.1, XP_048596720.1, XP_013644425.2	evm.model.RL_8.417
OG0007648	XP_022562843.1, XP_013717256.2, XP_022550346.2, XP_048596265.1	evm.model.RL_2.1646
OG0007649	XP_048618954.1, XP_013672550.1, XP_013717246.2, XP_013743550.1	evm.model.RL_2.1673
OG0007650	XP_013682076.2, XP_013740444.1, XP_013671462.1	evm.model.RL_2.1716
OG0007651	XP_048605870.1, XP_013685735.2, XP_013656120.2, XP_013662113.2, XP_013734020.2	evm.model.RL_2.1721
OG0007652	XP_048596651.1, XP_013670098.2, XP_013717233.2, XP_013651544.2	evm.model.RL_2.1729
OG0007653	XP_048622776.1, XP_048618974.1, XP_048618580.1, XP_048591467.1, XP_013672056.2	evm.model.RL_2.1736
OG0007654	XP_048594766.1, XP_048607396.1, XP_013672074.1, XP_013733981.2	evm.model.RL_2.1758
OG0007655	XP_013669883.2, XP_013670100.1, XP_048594774.1	evm.model.RL_2.1765
OG0007656	XP_048618635.1, XP_013707792.2	evm.model.RL_2.1776
OG0007657	XP_022572565.2, XP_048618995.1, XP_013671188.1, XP_013738007.2	evm.model.RL_2.1795
OG0007659	XP_048618749.1, XP_048601624.1, XP_013737698.2	evm.model.RL_2.1814
OG0007661	XP_013671469.2, XP_013738694.2, XP_048619032.1, XP_048619011.1	evm.model.RL_2.1886
OG0007662	XP_013741447.1, XP_013704012.2, XP_013712471.2, XP_013671491.3	evm.model.RL_2.1908
OG0007663	XP_048615473.1, XP_013717446.1, XP_013706260.2, XP_048594502.1	evm.model.RL_5.2642
OG0007664	XP_013707359.1, XP_013715159.1, XP_013708152.1, XP_013717344.1	evm.model.RL_5.2638
OG0007665	XP_048637035.1, XP_022572546.1, XP_013736967.1	evm.model.RL_5.2626
OG0007666	XP_048617708.1, XP_013717454.1, XP_013715096.1, XP_022563922.1	evm.model.RL_5.2571
OG0007667	XP_013749252.2, XP_013662177.1, XP_013640310.1	evm.model.RL_5.2530, evm.model.RL_5.2528
OG0007668	XP_013707889.1, XP_013715147.2, XP_048630442.1, XP_022556116.2, XP_022556117.2	evm.model.RL_5.2435
OG0007669	XP_013645991.2, XP_013693007.2, XP_013724242.2, XP_022545511.2	evm.model.RL_5.2323
OG0007670	XP_013663486.1, XP_048636981.1, XP_013722580.2, XP_048593570.1, XP_048622013.1	evm.model.RL_5.2245
OG0007671	XP_013701939.1, XP_013667414.2, XP_013749242.2, XP_048635520.1	evm.model.RL_5.2267
OG0007672	XP_048636975.1, XP_013663488.1, XP_013722586.1, XP_022545499.2, XP_022560921.2	evm.model.RL_5.2239
OG0007673	XP_013693050.1, XP_013750591.2, XP_048632281.1, XP_013684526.1	evm.model.RL_1.710
OG0007674	XP_048618388.1, XP_048592606.1, XP_022558365.1, XP_013662485.1	evm.model.RL_5.3086
OG0007675	XP_013714167.2, XP_048612545.1, XP_013675255.2, NP_001302874.1, XP_013691491.2	evm.model.RL_5.3066
OG0007676	XP_048612385.1, XP_048633685.1	evm.model.RL_6.395
OG0007677	XP_013718334.2, XP_048614666.1, XP_013656938.1, XP_013685409.1	evm.model.RL_5.3053
OG0007679	XP_048593892.1, XP_013693034.2, XP_013708075.1, XP_013651536.1	evm.model.RL_5.3005
OG0007680	XP_013671418.1, XP_013678890.1, XP_048593873.1, XP_013665988.1, XP_013655363.1	evm.model.RL_5.2943
OG0007681	XP_013656810.2, XP_013736658.1, XP_013662470.1, XP_013703886.2	evm.model.RL_5.2898
OG0007682	XP_013662430.1, XP_013706583.1, XP_013718340.1, XP_022544407.1	evm.model.RL_5.2865
OG0007683	XP_013659625.1, XP_048592552.1, XP_048619552.1	evm.model.RL_5.2863
OG0007684	XP_013718311.3, XP_048592550.1, XP_013703405.1, XP_013644589.1	evm.model.RL_5.2857
OG0007685	XP_022562680.1, XP_022572821.1, XP_013665735.2	evm.model.RL_2.3075
OG0007686	XP_048598632.1, XP_048624340.1, XP_022554155.1, XP_013724980.2	evm.model.RL_5.1994
OG0007687	XP_048601045.1, XP_048634520.1, XP_048607246.1, XP_048593742.1, XP_013656472.2	evm.model.RL_2.3105
OG0007688	XP_013748913.1, XP_048619355.1, XP_013743112.1, XP_013649575.2	evm.model.RL_2.3121
OG0007689	XP_022561752.1, XP_013748948.1	evm.model.RL_2.3125
OG0007690	XP_013705477.2, XP_013673609.1, XP_013665838.3, XP_013665562.2	evm.model.RL_2.3154
OG0007691	XP_013703231.1, XP_048619364.1, XP_013639945.1, XP_048607295.1, XP_013685605.2	evm.model.RL_2.3171
OG0007693	XP_013739035.2, XP_048601002.1, XP_048607312.1, XP_013685621.2, XP_013656623.1	evm.model.RL_2.3191
OG0007694	XP_013733976.2, XP_048634080.1, XP_013656616.2, XP_048630640.1	evm.model.RL_2.3218
