Orthogroup	Brassica_napus	Conringia_planisiliqua
OG0007680	XP_013671418.1, XP_013678890.1, XP_048593873.1, XP_013665988.1, XP_013655363.1	CP7_g44884_DN3_SP1_c.t1
OG0007681	XP_013656810.2, XP_013736658.1, XP_013662470.1, XP_013703886.2	CP7_g44868_DN3_SP1_c.t1
OG0007682	XP_013662430.1, XP_013706583.1, XP_013718340.1, XP_022544407.1	CP7_g44827_DN3_SP2_c.t1
OG0007683	XP_013659625.1, XP_048592552.1, XP_048619552.1	CP7_g44825_DN3_SP0_c.t1
OG0007684	XP_013718311.3, XP_048592550.1, XP_013703405.1, XP_013644589.1	CP7_g44817_DN3_SP8_c.t1
OG0007685	XP_022562680.1, XP_022572821.1, XP_013665735.2	CP5_g457_DN3_SP1_c.t1
OG0007686	XP_048598632.1, XP_048624340.1, XP_022554155.1, XP_013724980.2	CP11_g33568_DN3_SP8_c.t1
OG0007687	XP_048601045.1, XP_048634520.1, XP_048607246.1, XP_048593742.1, XP_013656472.2	CP5_g429_DN3_SP8_c.t1
OG0007688	XP_013748913.1, XP_048619355.1, XP_013743112.1, XP_013649575.2	CP5_g415_DN3_SP0_c.t1
OG0007689	XP_022561752.1, XP_013748948.1	CP5_g411_DN3_SP1_c.t1
OG0007690	XP_013705477.2, XP_013673609.1, XP_013665838.3, XP_013665562.2	CP5_g384_DN2_SP6_c.t1
OG0007691	XP_048607295.1, XP_013685605.2	CP5_g363_DN3_SP2_c.t1
OG0007692	XP_013740043.1, XP_013665592.1, XP_013681455.1, XP_048593786.1, XP_048607297.1	CP5_g361_DN3_SP0_c.t1
OG0007693	XP_013739035.2, XP_048601002.1, XP_048607312.1, XP_013685621.2, XP_013656623.1	CP5_g340_DN3_SP8_c.t1
OG0007694	XP_013733976.2, XP_048634080.1, XP_013656616.2, XP_048630640.1	CP5_g312_DN3_SP1_c.t1
OG0007695	XP_013664103.2, XP_013711574.2, XP_013743661.2, XP_048633621.1	CP16_g54998_DN3_SP0_c.t1
OG0007696	XP_048634056.1, XP_022550139.2	CP5_g299_DN3_SP3_c.t1
OG0007697	XP_013728972.1, XP_013705142.1, XP_013723005.2, XP_022572641.1, XP_013710644.2, XP_048624673.1	CP5_g255_DN3_SP3_c.t1
OG0007698	XP_013703124.2, XP_013723051.1, XP_048630498.1, XP_013680052.2	CP5_g243_DN3_SP8_c.t1
OG0007699	XP_013723007.1, XP_048630500.1, XP_013665225.2, XP_013705464.2, XP_022572841.1	CP5_g239_DN2_SP0_c.t1
OG0007700	NP_001302810.1, XP_013722976.1, NP_001303103.1	CP5_g238_DN3_SP1_c.t1
OG0007701	XP_048633867.1, XP_013723036.1	CP5_g225_DN3_SP8_c.t1
OG0007702	XP_013684523.2, XP_048608927.1, XP_048593809.1	CP5_g206_DN2_SP3_c.t1
OG0007703	XP_013684517.2, XP_048607504.1, XP_013654998.2, XP_013732107.2, XP_048600961.1	CP5_g198_DN3_SP1_c.t1
OG0007704	XP_013648650.3, XP_048629652.1, XP_013736152.2, XP_013738559.1, XP_013705212.2	CP5_g172_DN2_SP0_c.t1
OG0007705	XP_013654993.2, XP_013686330.2, XP_013665102.1, XP_013669393.1	CP5_g153_DN3_SP0_c.t1
OG0007706	XP_013648405.1, XP_013735840.1, XP_013707235.1, XP_013646230.2	CP5_g132_DN3_SP8_c.t1
OG0007707	XP_013731908.1, XP_022561798.2, XP_013656756.2, XP_048606266.1	CP5_g36_DN3_SP7_c.t1
OG0007708	XP_048610685.1, XP_022556760.2, XP_013682681.2, XP_048633284.1	CP5_g2287_DN3_SP2_c.t1
OG0007709	XP_022574545.2, XP_022557994.1, XP_022573560.2, XP_013705401.1	CP5_g1799_DN3_SP8_c.t1
OG0007710	XP_013746703.2, XP_048633372.1, XP_048628791.1, XP_048612192.1	CP5_g1594_DN3_SP0_c.t1
OG0007711	XP_013744647.1, XP_048629164.1, XP_048626799.1, XP_013681415.1	CP4_g25244_DN3_SP0_c.t1
OG0007712	XP_048634436.1, XP_013744649.1, XP_013701523.2, XP_013734281.2	CP4_g25235_DN3_SP1_c.t1
OG0007713	XP_013701514.2, XP_022571654.1, XP_048629156.1, XP_048636595.1, XP_013685492.1	CP4_g25227_DN3_SP8_c.t1
OG0007714	XP_013657749.2, XP_013706028.2, XP_013640936.1, XP_048613902.1	CP1_g37303_DN2_SP0_c.t1
OG0007715	XP_013661823.1, XP_013644558.1	CP7_g44782_DN3_SP1_c.t1
OG0007716	XP_013722314.2, XP_048599149.1, XP_013729922.2	CP11_g32167_DN2_SP0_c.t1
OG0007717	XP_013734289.1, XP_013701519.2, XP_048629143.1, XP_022567690.2, XP_048610522.1	CP4_g25217_DN3_SP7_c.t1
OG0007718	XP_048629139.1, XP_048636584.1, XP_013710941.1, XP_048610975.1, XP_048634438.1	CP4_g25221_DN1_SP0_c.t1
OG0007719	XP_013719773.1, XP_013656107.2, XP_013718414.1	CP20_g4079_DN3_SP0_c.t1
OG0007720	XP_013735089.2, XP_048606885.1, XP_013718365.3, XP_022564775.1	CP20_g3891_DN2_SP5_c.t1
OG0007721	XP_013683970.2, XP_013683980.1	CP14_g23378_DN3_SP5_c.t1
OG0007722	XP_022566966.1, XP_013715719.1	CP7_g44902_DN3_SP0_c.t1
OG0007724	XP_048636660.1, XP_013748543.2	CP4_g25337_DN3_SP6_c.t1
OG0007725	XP_013748526.1, XP_013642160.2, XP_013744525.2, XP_013719169.2	CP4_g25349_DN3_SP8_c.t1
OG0007726	XP_013744487.2, XP_022571651.1, XP_013642153.2, XP_013748521.1	CP4_g25355_DN3_SP0_c.t1
OG0007727	XP_013734248.2, XP_013683475.2, XP_013642155.1, XP_013748520.1	CP4_g25356_DN3_SP7_c.t1
OG0007728	XP_048634386.1, XP_013671300.2, XP_013752299.1, XP_048636687.1	CP4_g25392_DN3_SP0_c.t1
OG0007729	XP_013642133.2, XP_013748481.2, XP_013671303.1, XP_013745147.3	CP4_g25399_DN3_SP2_c.t1
OG0007730	XP_013702838.1, XP_022548424.2, XP_013692482.2, XP_013644973.1	CP13_g20469_DN3_SP1_c.t1
OG0007731	XP_013719765.1, XP_013735565.2	CP20_g4213_DN3_SP8_c.t1
OG0007732	XP_048596802.1	CP20_g4305_DN2_SP0_c.t1
OG0007733	XP_013735538.1, XP_048596794.1, XP_013742146.1	CP20_g4325_DN3_SP8_c.t1
OG0007734	XP_013718619.2, XP_013714616.2, XP_013684117.2, XP_048632004.1	CP20_g4376_DN3_SP2_c.t1
OG0007735	XP_013714079.1, XP_013701090.1, XP_013681080.1, XP_013740834.1	CP20_g4452_DN1_SP0_c.t1
OG0007736	XP_013661129.2, XP_013676957.1	CP11_g31797_DN3_SP0_c.t1
OG0007737	XP_013670285.1, XP_013659500.2, XP_022555039.1, NP_001302854.1	CP11_g31833_DN3_SP1_c.t1
OG0007739	XP_013667332.2, XP_013736382.1	CP8_g54329_DN3_SP6_c.t1
OG0007740	XP_013740817.1, XP_013703878.1, XP_013659486.2, XP_013670047.1	CP11_g31896_DN3_SP0_c.t1
OG0007741	XP_013686970.1, XP_048637397.1	CP13_g20124_DN1_SP0_c.t1
OG0007742	XP_013687354.1, XP_013681677.1, XP_013734078.1	CP13_g20049_DN3_SP3_c.t1
OG0007743	XP_013676600.1, XP_048637382.1, XP_013712968.1, XP_013723635.2	CP13_g19991_DN3_SP1_c.t1
OG0007744	XP_013669753.2, XP_013681736.2, XP_013677183.2	CP13_g19959_DN3_SP7_c.t1
OG0007745	XP_013677175.1, XP_013677064.2	CP13_g19925_DN3_SP0_c.t1
OG0007746	XP_022563699.1, XP_013677925.1, XP_013677170.1, XP_013674987.1	CP13_g19920_DN3_SP8_c.t1
OG0007747	XP_022565329.1, XP_048596608.1, XP_013732777.1, XP_013677931.2	CP13_g19910_DN3_SP0_c.t1
OG0007748	XP_013705844.2, XP_022551222.1, XP_013705348.2, XP_013695411.2	CP13_g19892_DN3_SP4_c.t1
OG0007749	XP_013698459.1, XP_013707458.1, XP_013703414.1	CP13_g19887_DN3_SP8_c.t1
OG0007750	XP_013659466.1, XP_013713302.2, XP_013705248.1, XP_013675028.2	CP13_g19853_DN3_SP8_c.t1
OG0007751	XP_013666138.1, XP_013729404.1, XP_013721442.2	CP4_g24092_DN3_SP1_c.t1, CP11_g33441_DN3_SP0_c.t1
OG0007752	XP_048616250.1, XP_013695691.2, XP_013705543.1	CP13_g19843_DN3_SP3_c.t1
OG0007753	XP_048637355.1, XP_048618349.1, XP_013659463.1, XP_013714117.1	CP13_g19836_DN3_SP0_c.t1
OG0007754	XP_013661958.1, XP_013713146.1, XP_013693979.2, XP_022571207.1	CP13_g19816_DN3_SP3_c.t1
OG0007755	XP_013677333.2, XP_013751949.2, XP_048626345.1	CP13_g19709_DN3_SP1_c.t1
OG0007756	XP_013656734.1, XP_013714955.1, XP_048633287.1, XP_013686780.1	CP5_g2149_DN3_SP5_c.t1
OG0007757	XP_013715170.2, XP_013686784.1, XP_013721167.2	CP5_g2121_DN3_SP8_c.t1
OG0007758	XP_013660392.2, XP_013683207.1, XP_013744903.1, XP_022550751.1	CP3_g14485_DN3_SP0_c.t1
OG0007759	XP_013744775.3, XP_013657057.1, XP_013674753.1	CP12_g30882_DN3_SP3_c.t1
OG0007760	XP_013657044.1, XP_022555388.1, XP_048592482.1, XP_013726559.1	CP12_g30851_DN3_SP7_c.t1
OG0007761	XP_048621654.1, XP_013719818.2, XP_048610673.1, XP_048633262.1	CP6_g8033_DN3_SP1_c.t1
OG0007762	XP_013726345.1, XP_013675903.2, XP_013695623.1, XP_013653536.1	CP6_g7638_DN3_SP3_c.t1
OG0007763	XP_013742823.2, XP_013686737.1	CP6_g7516_DN3_SP8_c.t1
OG0007764	XP_013655703.1, XP_013668165.2, XP_022572458.1, XP_022562570.2	CP6_g7362_DN3_SP1_c.t1
OG0007765	XP_013647794.2, XP_013702925.1, XP_048633455.1, XP_013687068.1	CP19_g17932_DN3_SP8_c.t1
OG0007766	XP_013746886.2, XP_013738159.2, XP_013698950.2, XP_048592926.1	CP19_g17844_DN3_SP7_c.t1
OG0007767	XP_013743489.2, XP_013672027.2, XP_022567644.1, XP_048592940.1	CP19_g17823_DN3_SP5_c.t1
OG0007768	XP_013700726.1, XP_013652447.1, XP_013722181.1, XP_013652156.1	CP9_g29153_DN2_SP0_c.t1
OG0007769	XP_013734948.2, XP_022571780.2, XP_013690399.2, XP_048635476.1	CP4_g23938_DN3_SP8_c.t1
OG0007770	XP_013747515.2, XP_013691130.2, XP_013734913.2, XP_048608696.1	CP4_g23950_DN3_SP4_c.t1
OG0007771	XP_013688591.3, XP_022557358.1	CP4_g23955_DN2_SP0_c.t1
OG0007772	XP_013747525.2, XP_013686486.2, XP_013734894.2, XP_048608686.1	CP4_g23986_DN3_SP0_c.t1
OG0007773	XP_013751981.1, XP_013690818.2, XP_013688603.2, XP_013748716.3	CP4_g23992_DN3_SP3_c.t1
OG0007774	XP_013691914.1, XP_048635409.1, XP_013748540.1, XP_048634814.1	CP4_g23999_DN3_SP8_c.t1
OG0007775	XP_048634817.1, XP_013665603.2, XP_013691919.2, XP_013732802.1	CP4_g24001_DN3_SP3_c.t1
OG0007776	XP_013717039.1, XP_013750942.2, XP_013710487.2, XP_013747620.3	CP4_g24063_DN2_SP0_c.t1
OG0007777	XP_013734870.1, XP_048631823.1, XP_013750940.2, XP_022556859.1	CP4_g24071_DN3_SP3_c.t1
OG0007778	XP_022550809.2, XP_013734838.2, XP_013752112.2, XP_013692500.2	CP4_g24101_DN3_SP1_c.t1
OG0007779	XP_048636421.1, XP_048636424.1, XP_048609365.1	CP4_g24113_DN3_SP6_c.t1
OG0007780	XP_013688240.1, XP_022574283.2, XP_013748192.1, XP_013748088.1	CP4_g24115_DN3_SP8_c.t1
OG0007781	XP_013748089.1, XP_048609364.1	CP4_g24116_DN3_SP5_c.t1
OG0007782	XP_048608669.1, XP_022554893.2, XP_013734834.1, XP_013749693.1, XP_013688251.2	CP4_g24119_DN3_SP8_c.t1
OG0007783	XP_048608666.1, XP_048608658.1, XP_013734830.2, XP_013688247.2, XP_013749689.1	CP4_g24120_DN3_SP8_c.t1
OG0007784	XP_013749678.1, XP_013688257.1, XP_013748218.1, XP_013748111.1	CP4_g24131_DN3_SP7_c.t1
OG0007785	XP_013725814.1, XP_013734817.2, XP_022561503.1, XP_013686234.1	CP4_g24157_DN3_SP0_c.t1
OG0007786	XP_013688124.2, XP_013665701.2, XP_013687462.1, XP_013748145.1	CP4_g24191_DN3_SP7_c.t1
OG0007787	XP_013692148.1, XP_013752135.1, XP_013725494.2, XP_013665711.1	CP4_g24240_DN3_SP0_c.t1
OG0007788	XP_013683855.1, XP_013734776.2	CP4_g24286_DN3_SP2_c.t1
OG0007789	XP_048636376.1, XP_013692625.1, XP_013734762.2, XP_013683862.1	CP4_g24315_DN2_SP0_c.t1
OG0007790	XP_013683490.2, XP_013734755.1, XP_013725412.2, XP_022574258.1	CP4_g24323_DN3_SP8_c.t1
OG0007791	XP_013686076.1, XP_013691514.1	CP4_g24337_DN3_SP8_c.t1
OG0007792	XP_013730244.2, XP_013673098.1, XP_048608597.1, XP_048608596.1, XP_013683783.2	CP4_g24437_DN3_SP3_c.t1
OG0007793	XP_013688542.1, XP_013747424.3, XP_013747762.1, XP_013688163.1	CP4_g24468_DN3_SP7_c.t1
OG0007794	XP_013724382.1, XP_013683752.2	CP4_g24524_DN3_SP8_c.t1
OG0007795	XP_022574154.2, XP_013687893.2, XP_013747785.2, XP_048609281.1	CP4_g24504_DN3_SP5_c.t1
OG0007796	NP_001302570.1, XP_013723422.2	CP11_g33729_DN3_SP8_c.t1, CP10_g42849_DN3_SP0_c.t1
OG0007797	XP_013720221.1, XP_048607698.1, XP_013740025.2	CP11_g33709_DN3_SP6_c.t1
OG0007798	XP_048617678.1	CP7_g46457_DN3_SP7_c.t1
OG0007799	XP_013730072.1, XP_013723059.1, XP_013723609.2, XP_013728845.2	CP11_g33680_DN2_SP0_c.t1
OG0007800	XP_013740028.2, XP_013672838.1, XP_048630772.1, XP_022549548.2, XP_048631078.1	CP11_g33673_DN2_SP2_c.t1
OG0007801	XP_013729809.2, XP_048628895.1, XP_048624366.1, XP_022554143.2, XP_013746077.2	CP11_g33639_DN3_SP0_c.t1
OG0007802	XP_013685268.2, XP_013668288.2, XP_013725167.2, XP_013746047.2	CP11_g33629_DN2_SP0_c.t1
OG0007803	XP_013746039.2, XP_013725162.2	CP11_g33625_DN3_SP5_c.t1
OG0007804	XP_048624361.1, XP_013668291.2	CP11_g33624_DN3_SP8_c.t1
OG0007805	XP_048624354.1, XP_013668299.1, XP_013697091.2	CP11_g33605_DN3_SP3_c.t1
OG0007806	XP_013721516.1, XP_022548162.2, XP_013664367.2	CP11_g33508_DN3_SP8_c.t1
OG0007807	XP_013668318.1	CP11_g33582_DN3_SP0_c.t1
OG0007808	XP_013730129.1, XP_048598612.1, XP_022566139.1, XP_013724730.2	CP11_g33511_DN3_SP5_c.t1
OG0007809	XP_048604447.1, XP_013730135.1, XP_013666196.2	CP11_g33496_DN3_SP5_c.t1
OG0007810	XP_013675287.1, XP_013666201.1, XP_048624811.1	CP11_g33480_DN3_SP6_c.t1
OG0007811	XP_013668397.1, XP_013666144.2	CP11_g33474_DN3_SP1_c.t1
OG0007812	XP_048607745.1, XP_048624255.1	CP11_g33467_DN3_SP4_c.t1
OG0007813	XP_022554198.1, XP_013724615.2, XP_048598592.1, XP_048623062.1	CP11_g33462_DN3_SP7_c.t1
OG0007814	XP_013721938.1, XP_013676044.2, XP_013667369.1, XP_013663195.1	CP8_g54394_DN3_SP1_c.t1
OG0007815	XP_048623385.1, XP_048599085.1, XP_013730693.1, XP_013682017.2	CP8_g54363_DN3_SP8_c.t1
OG0007816	XP_013674989.1, XP_048605539.1, XP_048623384.1, XP_048599078.1	CP8_g54362_DN3_SP0_c.t1
OG0007817	XP_013721945.2, XP_022549109.2, XP_013706686.2	CP8_g54264_DN3_SP1_c.t1
OG0007818	XP_013680567.2, XP_013740249.2, XP_013667262.2, XP_022568719.2	CP8_g54248_DN3_SP0_c.t1
OG0007819	XP_048608084.1, XP_048627816.1, XP_022566048.2, XP_048599038.1	CP8_g54227_DN3_SP8_c.t1
OG0007820	XP_013717655.1, XP_013667245.2, XP_013680883.2, XP_013740254.2	CP8_g54223_DN3_SP0_c.t1
OG0007821	XP_013721839.1, XP_048599035.1, XP_022566263.2	CP8_g54216_DN3_SP3_c.t1
OG0007822	XP_013721857.1, XP_013717604.1, XP_013667237.2	CP8_g54213_DN3_SP4_c.t1
OG0007823	XP_013716040.2, XP_013682244.2, XP_013667215.2, XP_013717686.2	CP8_g54194_DN3_SP8_c.t1
OG0007824	XP_013716003.2, XP_048608108.1, XP_013667193.2, XP_048623314.1	CP8_g54153_DN3_SP7_c.t1
OG0007825	XP_013715935.1, XP_048608119.1, XP_048599007.1, XP_013723980.1	CP8_g54130_DN3_SP7_c.t1
OG0007826	XP_013649834.2, XP_013719917.2, XP_013716007.2, XP_013682180.2	CP8_g54101_DN3_SP8_c.t1
OG0007827	XP_013706942.2, XP_013680540.1, XP_048623291.1, XP_048598995.1	CP8_g54093_DN2_SP1_c.t1
OG0007828	XP_013716054.1, XP_013682174.2, XP_013665858.2, XP_013659057.3	CP8_g54074_DN3_SP1_c.t1
OG0007829	XP_013710143.1, XP_013680549.1, XP_048628152.1	CP8_g54043_DN2_SP0_c.t1
OG0007830	XP_013713964.1, XP_013710118.1, XP_013713155.2, XP_013646879.2	CP8_g54022_DN3_SP2_c.t1
OG0007831	XP_013682109.1, XP_013732643.1, XP_013680793.2, XP_013738372.2	CP8_g53993_DN3_SP8_c.t1
OG0007832	XP_048608174.1	CP17_g5867_DN1_SP0_c.t1
OG0007833	XP_048608178.1, XP_013740283.2, XP_013716559.1, XP_013702726.1	CP8_g53911_DN3_SP3_c.t1
OG0007834	XP_013732408.1, XP_013682401.2, XP_013713682.3, XP_048605242.1	CP8_g53891_DN3_SP8_c.t1
OG0007835	XP_013718921.1, XP_013647034.2, XP_013703961.2, XP_013707098.1, XP_013661209.2	CP2_g47997_DN3_SP0_c.t1
OG0007836	XP_048629720.1, XP_048628379.1, XP_048631093.1	CP2_g47991_DN3_SP4_c.t1
OG0007837	XP_022555860.2, XP_013642940.2, XP_013706385.2, XP_013661210.2	CP2_g47990_DN3_SP7_c.t1
OG0007838	XP_013642987.1, XP_013643589.1, XP_013707535.1, XP_013661227.2	CP2_g47963_DN3_SP7_c.t1
OG0007839	XP_013665813.2, XP_013673260.1, XP_013685101.1	CP8_g53683_DN3_SP8_c.t1
OG0007840	XP_013652791.1, XP_013661298.2, XP_013643094.1, XP_013643199.1	CP2_g47907_DN3_SP8_c.t1
OG0007841	XP_048637898.1, XP_022555500.2	CP2_g47902_DN3_SP7_c.t1
OG0007842	XP_048637926.1, XP_022553951.1	CP2_g47845_DN3_SP0_c.t1
OG0007843	XP_013643124.1, XP_013680740.2, XP_013698638.2, XP_022549113.2	CP2_g47832_DN3_SP8_c.t1
OG0007844	XP_013712548.2, XP_048625816.1, XP_013643117.2, XP_013671005.1	CP2_g47816_DN3_SP8_c.t1
OG0007845	XP_013670997.1, XP_013670998.2, XP_022565256.1, XP_048630939.1, XP_013675608.2	CP2_g47814_DN2_SP0_c.t1
OG0007846	XP_013678417.2, XP_048631247.1, XP_013643088.2, XP_048626577.1, XP_048626575.1, XP_013723110.1	CP2_g47775_DN3_SP4_c.t1
OG0007847	XP_013643085.2, XP_048626564.1, XP_013723120.1, XP_013678415.1, XP_048616806.1	CP2_g47772_DN3_SP1_c.t1
OG0007848	XP_013678433.2, XP_048616805.1, XP_013678413.2	CP2_g47767_DN3_SP8_c.t1
OG0007849	XP_048631252.1, XP_048616876.1, XP_022571155.1, XP_013643221.1, XP_013643328.2	CP2_g47727_DN2_SP0_c.t1
OG0007850	XP_048606572.1, XP_048590942.1, XP_048603290.1, XP_048616878.1, XP_048631254.1	CP2_g47726_DN3_SP8_c.t1
OG0007851	XP_048606569.1, XP_048595471.1, XP_048623812.1	CP2_g47715_DN3_SP3_c.t1
OG0007852	XP_013740969.1, XP_013643295.1, XP_013711875.1	CP2_g47692_DN3_SP8_c.t1
OG0007853	XP_013727458.1, XP_022546793.2, XP_013711315.1, XP_048595479.1	CP2_g47668_DN3_SP8_c.t1
OG0007854	NP_001302626.1, XP_048618446.1, XP_013727460.1	CP2_g47660_DN3_SP0_c.t1
OG0007855	XP_013686232.1, XP_013736920.2, XP_013661348.1, XP_013655832.1	CP2_g47651_DN3_SP8_c.t1
OG0007856	XP_022568570.1, XP_048628836.1, XP_013661334.2	CP2_g47614_DN3_SP1_c.t1
OG0007857	XP_013652813.2, XP_013661312.2, XP_013653746.3, XP_022561164.2	CP2_g47568_DN3_SP7_c.t1
OG0007858	XP_013737164.1, XP_013737057.2, XP_013654933.2, XP_013662998.2	CP3_g14250_DN3_SP6_c.t1
OG0007859	XP_048595524.1, XP_048623577.1, XP_013651707.1, XP_013653742.1	CP2_g47560_DN3_SP5_c.t1
OG0007860	XP_013735289.2, NP_001303200.1, XP_048625453.1, XP_013660407.1	CP8_g54614_DN3_SP8_c.t1
OG0007861	XP_048605963.1, XP_013735281.1, XP_048625450.1, XP_013731268.2	CP8_g54626_DN3_SP8_c.t1
OG0007862	XP_048605954.1, XP_048595120.1, XP_048625462.1	CP8_g54603_DN3_SP8_c.t1
OG0007863	XP_048625486.1, XP_013660541.2, XP_013735321.2, XP_013684347.1	CP8_g54577_DN3_SP7_c.t1
OG0007864	XP_048605947.1, XP_048632094.1, XP_048625488.1, XP_048595134.1	CP8_g54570_DN3_SP2_c.t1
OG0007865	XP_013719397.2, XP_022552279.2, XP_013666417.1, XP_048625504.1	CP8_g54539_DN3_SP6_c.t1
OG0007866	XP_013722778.1, XP_013726326.1, XP_048605941.1, XP_048632084.1	CP11_g32154_DN3_SP2_c.t1
OG0007867	XP_013640011.2, XP_013684407.1, XP_048632073.1	CP11_g32108_DN3_SP8_c.t1
OG0007868	XP_013694952.2, XP_013676989.1, XP_048625444.1, XP_013660379.2	CP11_g32083_DN3_SP8_c.t1
OG0007869	XP_013660382.2, XP_048595070.1	CP11_g32080_DN3_SP8_c.t1
OG0007870	XP_013660387.2, XP_048595166.1, XP_013736217.2, XP_013659010.2	CP11_g32076_DN3_SP5_c.t1
OG0007871	XP_048632948.1	CP11_g32030_DN3_SP0_c.t1
OG0007872	XP_048625529.1, XP_013722939.2	CP11_g32020_DN3_SP0_c.t1
OG0007873	XP_013688544.1, XP_048595200.1, XP_013717678.2, XP_013735428.2	CP11_g31992_DN3_SP6_c.t1
OG0007874	XP_013735436.2, XP_048606999.1, XP_013731447.1, XP_048595209.1	CP11_g31973_DN3_SP8_c.t1
OG0007875	XP_048615498.1, XP_013685710.3, XP_013707265.1, XP_013723734.1	CP13_g20189_DN3_SP5_c.t1
OG0007876	XP_048626598.1, XP_013703568.1, XP_048619692.1	CP13_g20225_DN3_SP3_c.t1
OG0007877	XP_013712119.2, XP_013645005.1, XP_048615399.1, XP_048603531.1	CP13_g20316_DN3_SP2_c.t1
OG0007878	XP_013671310.1, XP_013744495.2, XP_013748477.1, XP_013642131.2	CP4_g25405_DN3_SP8_c.t1
OG0007879	XP_013744474.2, XP_013671313.1, XP_013642127.2, XP_013748474.1	CP4_g25409_DN2_SP7_c.t1
OG0007880	XP_013681895.1, XP_013740457.1, XP_013747217.2, XP_048636726.1, XP_013674646.1	CP4_g25507_DN2_SP1_c.t1
OG0007881	XP_013680752.1, XP_013740458.1, XP_013674628.1, XP_013748683.1	CP4_g25505_DN3_SP8_c.t1
OG0007882	XP_013734093.1, XP_013683382.3, NP_001302869.1, XP_013675824.1	CP4_g25503_DN3_SP7_c.t1
OG0007883	XP_013683421.1, XP_013734205.1, XP_013748633.2, XP_013692273.2	CP4_g25456_DN3_SP3_c.t1
OG0007884	XP_048612489.1, XP_013738992.1, XP_013679375.1	CP4_g25512_DN3_SP0_c.t1
OG0007885	XP_022575039.2, XP_013726247.2, XP_013697347.1, XP_013744287.2	CP4_g25572_DN3_SP8_c.t1
OG0007886	XP_013744333.2, XP_013687481.1	CP4_g25625_DN3_SP6_c.t1
OG0007887	XP_013730855.1, XP_013744338.2, XP_013748750.2, XP_048636783.1	CP4_g25643_DN3_SP0_c.t1, CP5_g2758_DN1_SP0_c.t1
OG0007888	XP_013702762.2, XP_048634826.1, XP_013748745.1, XP_048610244.1	CP4_g25658_DN3_SP0_c.t1
OG0007890	XP_013695648.1, XP_048629241.1, XP_013723239.2, XP_048597897.1	CP1_g36939_DN2_SP0_c.t1
OG0007891	XP_013733932.1, XP_013683231.1, XP_013643552.1	CP4_g25677_DN3_SP8_c.t1
OG0007892	XP_013733945.2, XP_013683513.1, XP_013748806.2, XP_022575055.2	CP4_g25705_DN3_SP8_c.t1
OG0007893	XP_048630432.1	CP4_g25719_DN1_SP0_c.t1
OG0007894	XP_013752426.2, XP_048636804.1, XP_048633824.1, XP_013659707.1	CP4_g25722_DN3_SP8_c.t1
OG0007895	XP_013647188.2, XP_013705622.1, XP_013740428.1, XP_013640062.2, XP_048630573.1	CP4_g25733_DN3_SP0_c.t1
OG0007896	XP_048621800.1, XP_022563650.2, XP_022563646.2, XP_048622542.1, XP_048621820.1, XP_022546192.1	CP1_g36997_DN2_SP0_c.t1
OG0007897	XP_013733967.2, XP_022554693.1, XP_048630276.1, XP_048628461.1, XP_022556961.1	CP4_g25757_DN3_SP8_c.t1
OG0007898	XP_013676422.2, XP_013744190.2, XP_013650842.3, XP_013729529.1	CP4_g25863_DN3_SP0_c.t1
OG0007899	XP_013676423.1, XP_013744191.2, XP_048610457.1, XP_022544626.2	CP4_g25864_DN2_SP2_c.t1
OG0007900	XP_048631853.1, XP_013726738.1, XP_013647665.1, XP_022570882.1	CP4_g25899_DN3_SP6_c.t1
OG0007901	XP_013651807.2, XP_048592835.1, XP_048633767.1, XP_013744153.1	CP4_g25909_DN2_SP0_c.t1
OG0007902	XP_022573945.1, XP_013747121.2	CP4_g25922_DN3_SP8_c.t1
OG0007903	XP_048631858.1, XP_048608721.1	CP4_g25973_DN3_SP6_c.t1
OG0007904	XP_013653705.1, XP_013744016.2, XP_013742458.1	CP4_g26427_DN3_SP5_c.t1
OG0007905	XP_013660508.2, XP_013653717.1, XP_013744023.1, XP_022556954.1	CP24_g47484_DN3_SP6_c.t1
OG0007906	XP_013715585.2, XP_013684198.1	CP11_g33235_DN2_SP2_c.t1
OG0007907	XP_013680878.2, XP_022571801.2, XP_048620927.1, XP_013710447.2	CP18_g12077_DN3_SP1_c.t1
OG0007908	XP_013710998.1, XP_013663992.2, XP_013744032.2, XP_013696635.2	CP18_g12175_DN3_SP8_c.t1
OG0007909	NP_001302512.1, XP_013671596.1, XP_013707221.1, XP_013738185.2	CP5_g1271_DN3_SP8_c.t1
OG0007910	XP_013738142.2, XP_013703247.2, XP_013742669.1, XP_013741677.1	CP5_g1295_DN3_SP8_c.t1
OG0007911	XP_013662380.1, XP_013714152.1, XP_013667707.1	CP11_g32492_DN3_SP8_c.t1
OG0007912	XP_013681452.2, XP_013735642.2, XP_048614354.1, XP_013730602.2	CP10_g42141_DN3_SP2_c.t1
OG0007913	XP_048629818.1, XP_013714092.1, XP_022549270.1, XP_013740145.1	CP11_g32556_DN2_SP0_c.t1
OG0007914	XP_013695395.1, XP_048631864.1	CP21_g11019_DN3_SP7_c.t1, CP7_g44461_DN3_SP1_c.t1
OG0007915	XP_013742224.1, XP_048600218.1, XP_013738108.2, XP_013705459.1	CP19_g17993_DN3_SP8_c.t1
OG0007916	XP_048613654.1, XP_048602033.1, XP_013640327.1, XP_048614320.1	CP10_g42179_DN3_SP6_c.t1
