Orthogroup	Brassica_napus	Raphanus_sativus
OG0004008	XP_022575656.2, XP_013750681.2	XP_018485687.1
OG0004008	XP_013732116.2, XP_013732410.1	XP_018438985.1, XP_018438986.1
OG0004009	XP_013721380.1	XP_018463831.1
OG0004009	XP_048629769.1, XP_013681413.2	XP_018461638.1, XP_018436844.1
OG0004010	XP_022555178.1, XP_013736000.1	XP_018486183.1
OG0004010	XP_013697722.1, XP_013750502.1	XP_018485560.1, XP_018485534.1
OG0004010	XP_013724153.2, XP_048628862.1, XP_048600795.1	XP_018433079.1
OG0004011	XP_013655939.1	XP_018491344.1
OG0004012	XP_013734562.2, XP_013734559.1	XP_018476006.1
OG0004012	XP_013748042.2, XP_013692319.1	XP_018441420.1
OG0004012	XP_013744823.2, XP_013687699.2, XP_013744824.1, XP_013687700.1	XP_018439388.1
OG0004013	XP_013711018.3, XP_013654750.2	XP_018489732.1, XP_018489755.1
OG0004014	XP_048590860.1, XP_048617646.1	XP_018483980.1
OG0004014	XP_048612798.1, XP_013749105.2, XP_048637038.1	XP_018463288.1, XP_018486912.1
OG0004015	XP_013745137.1, XP_013688572.1	XP_018478905.1
OG0004015	XP_013734611.2, XP_013732079.1	XP_018473019.1
OG0004015	XP_048608551.1, XP_013734614.1	XP_018473020.1
OG0004015	XP_013732083.2, XP_048631712.1	XP_018474915.1
OG0004016	XP_013687629.1, XP_013752222.2	XP_018434920.1
OG0004016	XP_048608557.1, XP_013734595.2	XP_018472624.1
OG0004017	XP_013747340.1, XP_013682665.1	XP_018484677.1, XP_018484716.1
OG0004017	XP_013716418.1, XP_048608479.1	XP_018475084.1
OG0004017	XP_022557401.1, XP_048636514.1	XP_018464777.1
OG0004018	XP_048616962.1, XP_013713294.2	XP_018467486.1
OG0004018	XP_048627678.1, XP_048625245.1, XP_048627784.1, XP_013678926.2	XP_018474325.1
OG0004018	XP_048625360.1, XP_022548783.1	XP_018446853.1
OG0004019	XP_013740604.2, XP_048608527.1, XP_013705113.1, XP_013740603.1	XP_018476302.1, XP_018474935.1
OG0004019	XP_013752214.2, XP_048609432.1	XP_018436520.1
OG0004020	XP_048629551.1, XP_048630859.1, XP_048629547.1, YP_005089956.1, XP_048630935.1, XP_048627011.1, XP_048630365.1, XP_048629667.1, XP_048629006.1, XP_048629672.1, XP_048629546.1, XP_048629017.1, XP_048630196.1, XP_048630148.1, XP_048628594.1, XP_048626968.1, XP_048630856.1	YP_009046918.1
OG0004021	XP_013662946.1, XP_013663041.2	XP_018439814.1
OG0004021	XP_013663039.2, XP_013662940.2	XP_018439812.1
OG0004022	XP_048597405.1, XP_048620969.1	XP_018438792.1
OG0004023	XP_013745413.2	XP_018468686.1
OG0004024	NP_001303157.1, XP_013641661.2	XP_018440178.1
OG0004025	XP_013693973.2, XP_013738223.1	XP_018483610.1
OG0004025	XP_013653339.1, XP_048618656.1	XP_018439629.1
OG0004025	XP_013712329.1, XP_048593996.1	XP_018450620.1
OG0004026	XP_013739537.2, XP_013671250.2	XP_018453546.1
OG0004027	XP_013656507.2, XP_013684830.1	XP_018450962.1
OG0004027	XP_013707776.2, XP_013656993.1	XP_018477112.1
OG0004028	XP_013707027.1, XP_013738068.1	XP_018477351.1
OG0004028	XP_013713215.2, XP_013710661.2	XP_018469127.1, XP_018464822.1
OG0004029	XP_048629622.1, XP_048608306.1	XP_018476702.1
OG0004030	XP_013747035.2, XP_013747048.2	XP_018477432.1
OG0004030	XP_013659073.2, XP_013660049.2	XP_018434932.1, XP_018438631.1
OG0004030	XP_013697063.1, XP_048631888.1	XP_018458965.1, XP_018475402.1
OG0004031	XP_022557145.1, XP_013662089.2	XP_018479899.1, XP_018484985.1
OG0004032	XP_013709997.1, XP_013660130.1	XP_018439196.1
OG0004033	XP_013693411.2	XP_018441088.1
OG0004033	XP_013697008.2, XP_013708496.2	XP_018487258.1
OG0004035	XP_013696365.2, XP_013750567.2, XP_048597859.1, XP_048621395.1, XP_013716271.2	XP_018450919.1, XP_018438349.1, XP_018490749.1
OG0004036	XP_013725205.1	XP_018438006.1
OG0004036	XP_048591258.1, XP_022562018.1	XP_018483715.1
OG0004037	XP_013719269.1, XP_048613636.1, XP_013695682.2	XP_018482135.1
OG0004038	XP_048626602.1, XP_013729451.2	XP_018473488.1, XP_018463072.1
OG0004038	XP_013720964.2, XP_013667808.2	XP_018443017.1
OG0004038	XP_013649861.1, XP_048602351.1	XP_018448735.1
OG0004039	XP_013660840.2, XP_013737450.2	XP_018456920.1
OG0004039	XP_013678157.1, XP_048602174.1, XP_048604005.1	XP_018440388.1
OG0004040	XP_048601843.1, XP_013663780.1	XP_018434124.1
OG0004040	XP_013742811.2, XP_048631080.1, XP_048603947.1	XP_018463911.1
OG0004040	XP_048591155.1, XP_013643900.2	XP_018477324.1
OG0004041	XP_013661087.2, XP_013677631.3	XP_018456466.1
OG0004041	XP_022562264.2, XP_013736953.1	XP_018491173.1
OG0004041	XP_013706542.1	XP_018491176.1
OG0004042	XP_022568443.1, XP_022547396.2	XP_018453184.1
OG0004043	XP_013642729.1, XP_013699432.1	XP_018440334.1, XP_018436675.1
OG0004043	XP_013644152.2, XP_013707702.2	XP_018477808.1
OG0004044	NP_001303106.1	XP_018470429.1
OG0004044	XP_013678538.1, XP_013724246.1	XP_018476049.1
OG0004045	XP_013703618.2, XP_048591072.1	XP_018482354.1
OG0004046	XP_013643488.3	XP_018480464.1
OG0004047	XP_048605208.1, XP_048602570.1, XP_048628275.1, XP_048604343.1, XP_013700653.2	XP_018439508.1, XP_018459025.1
OG0004047	XP_013724684.2, XP_013661048.2	XP_018455972.1
OG0004047	XP_013643491.2, XP_022543367.2	XP_018482691.1
OG0004048	XP_048617966.1, XP_048632656.1	XP_018482432.1
OG0004048	XP_013659178.2, XP_013654644.2	XP_018455935.1
OG0004048	XP_022551334.2, XP_048602696.1	XP_018438681.1
OG0004049	XP_048632988.1, XP_022571269.2	XP_018482067.1
OG0004049	XP_048595422.1	XP_018461290.1
OG0004049	XP_048595421.1	XP_018455554.1
OG0004049	XP_022551336.2, XP_013675385.1	XP_018438449.1, XP_018438499.1
OG0004050	XP_013679919.2	XP_018471495.1
OG0004050	XP_013667168.2, XP_013724031.2	XP_018445852.1
OG0004051	XP_013642730.1, XP_013721218.2	XP_018437696.1
OG0004052	XP_013696449.1, XP_013677084.2	XP_018445043.1
OG0004052	XP_013698992.2, XP_013649460.1	XP_018454257.1
OG0004053	XP_013648657.2, XP_013676334.1	XP_018446263.1, XP_018445471.1, XP_018445468.1
OG0004053	XP_048630565.1, XP_013693925.1, XP_013714444.2	XP_018471589.1
OG0004053	XP_013650166.2, XP_048627422.1, XP_013649985.1	XP_018463477.1
OG0004054	XP_013670440.2, XP_022567353.1, XP_013640074.2, XP_013682147.1	XP_018438483.1
OG0004054	XP_013696179.1, XP_013677568.1	XP_018464675.1, XP_018490377.1
OG0004055	XP_013640053.2, XP_013737786.1	XP_018488698.1
OG0004055	XP_013646355.1, XP_013646267.2	XP_018434667.1
OG0004056	XP_013654716.1	XP_018449224.1, XP_018462776.1
OG0004056	XP_013686768.1, XP_022574238.2	XP_018471158.1
OG0004056	XP_013737066.2	XP_018461765.1
OG0004056	XP_013742921.1	XP_018478463.1
OG0004057	XP_048631320.1, XP_022570984.2, XP_013693503.1	XP_018486583.1, XP_018490441.1
OG0004057	XP_013693339.2, XP_013693340.2	XP_018439653.1, XP_018439662.1
OG0004058	XP_013741045.1, XP_013681169.1	XP_018467388.1, XP_018489672.1
OG0004058	XP_013695927.1, XP_022545265.1	XP_018439665.1, XP_018439657.1
OG0004058	XP_013639999.1, XP_048635679.1, XP_013651925.1	XP_018490446.1, XP_018489294.1
OG0004059	XP_013655498.1, XP_013736501.1	XP_018485445.1
OG0004059	XP_048635633.1, XP_048629802.1, XP_013718743.1	XP_018486311.1
OG0004059	XP_022555544.1, XP_048637962.1	XP_018477259.1, XP_018477247.1
OG0004060	XP_013685974.1, XP_048626514.1, XP_048614398.1, XP_048626838.1	XP_018489686.1
OG0004061	XP_013741091.1, XP_013675363.1, XP_013642120.1, XP_022543227.2	XP_018485895.1
OG0004061	XP_022576262.2, XP_048616174.1	XP_018436229.1
OG0004062	XP_013641931.1, XP_013686178.1	XP_018440561.1
OG0004062	XP_048635607.1, XP_013658553.2	XP_018493400.1, XP_018493412.1
OG0004063	XP_022543133.1, XP_048600498.1	XP_018433055.1
OG0004063	XP_013736476.1, XP_013684891.1	XP_018488872.1
OG0004063	XP_013744090.1, XP_013712098.1	XP_018485673.1
OG0004064	XP_013684938.1, XP_048632495.1	XP_018439781.1, XP_018490912.1
OG0004065	XP_013749317.1, XP_048635270.1, XP_013693298.1	XP_018432955.1
OG0004065	XP_013685030.1, XP_048632502.1	XP_018491944.1, XP_018491945.1
OG0004066	XP_013714169.1, XP_048629069.1, XP_013651895.1	XP_018491747.1
OG0004066	XP_013736576.1, XP_013662075.1	XP_018486906.1
OG0004067	XP_048608926.1, XP_048632549.1	XP_018491280.1
OG0004067	XP_013736530.2, XP_048592488.1	XP_018493531.1
OG0004068	XP_013742691.1, XP_013667076.1, XP_013705421.1, XP_013747109.2	XP_018433116.1
OG0004069	NP_001303011.1, NP_001302898.1	XP_018450280.1, XP_018447238.1
OG0004069	XP_013700815.1, XP_013646399.2	XP_018468805.1
OG0004070	XP_022569166.1, XP_048634000.1	XP_018480810.1
OG0004070	XP_022559134.1, XP_013719802.1, XP_048635783.1	XP_018464608.1, XP_018491538.1, XP_018491515.1
OG0004070	XP_013736285.1, XP_013684854.1	XP_018489837.1, XP_018489343.1
OG0004071	XP_022546894.2, XP_013663377.2	XP_018463853.1, XP_018490112.1
OG0004071	XP_013742217.1, XP_022573642.1	XP_018458564.1
OG0004072	XP_022573619.1, XP_013690971.1, XP_048597185.1	XP_018489924.1
OG0004073	XP_048597225.1, XP_013663750.1	XP_018488714.1, XP_018460830.1
OG0004073	XP_013742111.1, XP_022569448.1	XP_018461492.1, XP_018461204.1
OG0004073	XP_022572068.2, XP_013666098.1	XP_018443946.1
OG0004074	XP_048611886.1	XP_018466159.1, XP_018455833.1
OG0004075	XP_013698454.1, XP_048603803.1, XP_013677073.2	XP_018433173.1
OG0004076	XP_013715262.2	XP_018481863.1, XP_018461695.1
OG0004076	XP_048602985.1	XP_018437688.1, XP_018438059.1
OG0004077	XP_013716976.2	XP_018481733.1
OG0004078	XP_013710468.1, XP_013709845.2	XP_018451441.1, XP_018451416.1
OG0004078	XP_013705740.1, XP_013738193.2	XP_018483946.1
OG0004079	YP_005089931.1, YP_005089976.1	YP_009046893.1, YP_009046938.1
OG0004081	XP_022567032.1, XP_013669666.1, XP_022549801.1	XP_018445847.1, XP_018438395.1
OG0004083	XP_048605022.1	XP_018465092.1
OG0004083	XP_048605227.1, XP_013699835.3, XP_048591894.1, XP_013699836.1, XP_013728765.2, XP_013704358.2	XP_018465081.1, XP_018465100.1
OG0004084	XP_013712788.1, XP_013740560.1	XP_018456114.1
OG0004084	XP_048618745.1, XP_013705189.2, XP_013647534.1	XP_018481456.1, XP_018482835.1
OG0004085	XP_048622813.1, XP_048622809.1	XP_018489497.1, XP_018448068.1
OG0004085	XP_048622812.1, XP_048594331.1, XP_048621620.1, XP_048593500.1, XP_048622808.1, XP_048622227.1, XP_048622233.1	XP_018447394.1, XP_018447395.1
OG0004087	XP_048610820.1	XP_018438445.1
OG0004087	XP_048636848.1, XP_048630410.1, XP_013741227.2, XP_048610825.1	XP_018436968.1
OG0004088	XP_048625729.1, XP_048625728.1, XP_013654646.2, XP_048621512.1, XP_048621513.1	XP_018450329.1, XP_018450330.1
OG0004091	XP_013741633.1	XP_018483708.1
OG0004091	XP_048601278.1	XP_018457111.1
OG0004091	XP_013667971.2, XP_013669774.1	XP_018466873.1
OG0004091	XP_013747001.2, XP_013743835.2	XP_018481555.1
OG0004092	XP_013705100.2, XP_048619215.1	XP_018480500.1
OG0004092	XP_013720418.2, XP_048606435.1	XP_018462810.1, XP_018450342.1
OG0004092	XP_013689141.2, XP_048636907.1	XP_018444830.1
OG0004093	XP_013676954.2, XP_013661127.2	XP_018454521.1, XP_018454475.1
OG0004094	XP_013738424.1, XP_048619294.1	XP_018459407.1, XP_018459404.1, XP_018480321.1
OG0004094	XP_013735206.2, XP_013656324.1	XP_018477842.1
OG0004094	XP_013700923.2, XP_013654867.1	XP_018448448.1
OG0004095	XP_013654864.1, XP_048594819.1	XP_018461096.1, XP_018482334.1, XP_018450133.1
OG0004095	XP_048601135.1, XP_048635422.1	XP_018482168.1
OG0004096	XP_013656187.2, XP_013730787.2	XP_018449855.1
OG0004096	XP_022571928.1, XP_013689974.3	XP_018480350.1, XP_018480352.1
OG0004097	XP_048623399.1	XP_018457664.1
OG0004098	XP_013640289.1, XP_013655340.2	XP_018435098.1
OG0004098	XP_013640939.1, XP_048627715.1, XP_048638064.1, XP_013645941.1	XP_018441068.1
OG0004098	XP_013716120.1, XP_048621358.1	XP_018492018.1, XP_018486323.1
OG0004099	XP_048637304.1	XP_018467293.1
OG0004099	XP_013644875.2	XP_018465297.1, XP_018437031.1
OG0004099	XP_013728318.1, XP_013733286.1	XP_018454464.1
OG0004100	XP_048627520.1, XP_048631459.1, XP_048605173.1	XP_018435659.1
OG0004100	XP_013646132.2, XP_022561877.1	XP_018480833.1
OG0004101	XP_022568486.2, XP_013646333.2	XP_018475548.1
OG0004101	XP_013666934.1, XP_013714630.1	XP_018456680.1
OG0004102	XP_022567629.1, XP_048592936.1	XP_018463845.1
OG0004103	XP_013711215.2, XP_013750099.1	XP_018486929.1, XP_018487479.1
OG0004103	XP_048607521.1, XP_013747496.1	XP_018460953.1, XP_018440783.1
OG0004103	XP_013695853.2, XP_013651956.2	XP_018489934.1
OG0004104	XP_013732620.2, XP_013710723.2	XP_018450670.1
OG0004104	XP_013642869.1, XP_048598714.1	XP_018455824.1, XP_018455826.1
OG0004104	XP_013683347.1, XP_048630044.1	XP_018472561.1
OG0004105	XP_013733897.1, XP_013733569.1	XP_018472940.1, XP_018472958.1
OG0004105	XP_013676243.2, XP_013685978.2	XP_018472212.1
OG0004105	XP_013719419.2, XP_048598769.1	XP_018460446.1, XP_018464641.1
OG0004106	XP_013717216.1, XP_013661465.1	XP_018449043.1, XP_018465624.1
OG0004106	XP_013666738.2, XP_048624580.1	XP_018465252.1
OG0004106	XP_013642283.1, XP_013640700.1, XP_048629483.1	XP_018472871.1
OG0004107	XP_013734790.2, XP_013683704.2	XP_018476833.1
OG0004107	XP_013747961.1, XP_013692241.1	XP_018440050.1
OG0004108	XP_048607082.1, XP_013725381.2	XP_018460463.1, XP_018449927.1
OG0004108	XP_022569903.2, XP_013682737.2	XP_018475869.1
OG0004109	XP_013687403.1, XP_013668083.1	XP_018445811.1
OG0004109	XP_013679061.1, XP_048602769.1	XP_018450658.1
OG0004110	XP_048598411.1, XP_048625363.1	XP_018442983.1
OG0004110	XP_013680303.1, XP_013726824.1, XP_048603526.1	XP_018476968.1
OG0004110	XP_013678536.2, XP_048602713.1	XP_018472039.1
OG0004111	XP_048624986.1, XP_013680361.1	XP_018472967.1
OG0004111	XP_013715466.2, XP_013701943.2	XP_018446847.1
OG0004112	XP_048602674.1, XP_013719038.2	XP_018453606.1
OG0004112	XP_013697836.1, XP_013736916.1	XP_018477320.1
OG0004113	XP_013741306.1	XP_018481990.1
OG0004113	XP_013671018.1, XP_048638358.1	XP_018470755.1, XP_018470760.1
OG0004114	XP_013733539.2, XP_013707170.2	XP_018461775.1, XP_018478415.1
OG0004114	XP_048594690.1, XP_013697652.2	XP_018448530.1, XP_018448528.1
OG0004114	XP_013721581.2, XP_013671019.1	XP_018472256.1
OG0004115	XP_013725967.1, XP_013728072.1	XP_018469722.1
OG0004115	XP_048629116.1, XP_013701411.1, XP_048594696.1	XP_018462295.1
OG0004115	XP_013710783.2, XP_048630038.1, XP_048633011.1	XP_018479204.1, XP_018466557.1
OG0004116	XP_013671119.2, XP_013735190.2	XP_018472077.1
OG0004116	XP_013669229.2, XP_048596193.1	XP_018468532.1
OG0004117	XP_013734923.2, XP_013702544.2	XP_018471733.1
OG0004117	XP_048607376.1, XP_048594730.1	XP_018450492.1, XP_018449692.1
OG0004117	XP_013717406.1, XP_048618947.1, XP_013717230.2	XP_018482077.1
OG0004118	XP_013697352.2	XP_018483839.1
OG0004118	XP_022570861.1, XP_013642981.1	XP_018471169.1
OG0004118	XP_048607380.1, XP_048607367.1	XP_018447597.1
OG0004119	XP_013717450.1, XP_013711340.2	XP_018489297.1
OG0004120	XP_013735010.1, XP_013671124.1	XP_018469991.1, XP_018466519.1
OG0004120	XP_013656148.1, XP_013685695.2, XP_048618937.1, XP_013717276.1, XP_013737538.2	XP_018447828.1
OG0004121	XP_013705728.1, XP_048598663.1	XP_018482274.1, XP_018482455.1
OG0004121	NP_001303122.1, XP_013667453.2	XP_018450649.1, XP_018450648.1
OG0004121	XP_013697404.1, NP_001302995.1	XP_018493243.1
OG0004122	XP_013706433.1, XP_022566427.2, XP_013711179.1	XP_018492117.1
OG0004122	NP_001303010.1, XP_013743431.1, XP_013681894.3, XP_013640400.2	XP_018453235.1
OG0004123	XP_013659677.1, XP_013695947.1	XP_018483395.1
OG0004123	XP_048626638.1, XP_013655103.1, XP_022554001.1	XP_018449666.1, XP_018449664.1
OG0004123	XP_048592598.1, XP_013710522.1	XP_018489746.1
OG0004124	XP_048622048.1, XP_022543934.2	XP_018479777.1, XP_018483778.1
OG0004124	XP_013691490.2, XP_013710633.1	XP_018448126.1
OG0004125	XP_048607302.1, XP_013680058.1, XP_013654284.2, XP_048629036.1	XP_018449825.1, XP_018449986.1
OG0004125	XP_013749421.1, XP_013706808.1	XP_018478781.1
OG0004125	XP_013739402.1, XP_013747934.1	XP_018469846.1, XP_018469859.1
OG0004126	XP_048610548.1, XP_013752264.3	XP_018439282.1
OG0004127	XP_013703202.1, XP_013728990.1	XP_018449847.1
OG0004128	XP_013707242.1, XP_013644886.1	XP_018480214.1
OG0004129	XP_013712146.2, XP_048637989.1	XP_018442087.1
OG0004130	XP_013746758.3	XP_018463037.1
OG0004130	XP_048623029.1	XP_018452450.1
OG0004130	XP_013674288.1, XP_048630506.1	XP_018435654.1
OG0004132	XP_048634390.1, XP_013669893.2	XP_018481729.1
OG0004133	XP_048595928.1, XP_013700123.1	XP_018454985.1
OG0004133	XP_013691027.2, XP_013647561.1	XP_018481256.1
OG0004134	XP_013731497.1, XP_048631160.1, XP_048627814.1, XP_013698868.1	XP_018453025.1
OG0004134	XP_013746880.1, XP_022560931.1	XP_018468975.1
OG0004135	XP_048600071.1, XP_013711971.2	XP_018470089.1
OG0004136	XP_013662167.2, XP_013714656.1	XP_018453008.1, XP_018465373.1
OG0004136	XP_013744450.1, XP_048604534.1, XP_048612723.1, XP_013692880.1	XP_018450768.1
OG0004137	XP_013677268.1, XP_048614964.1, XP_013696455.1	XP_018434235.1
OG0004137	XP_048637339.1, XP_013707664.1	XP_018478690.1, XP_018478684.1
OG0004137	XP_013726225.1, XP_013712804.1	XP_018452292.1
OG0004138	XP_048631741.1, XP_013644416.2	XP_018449349.1
OG0004138	XP_013697437.2, XP_048630271.1, XP_048626894.1, XP_022560605.2	XP_018446839.1
OG0004138	XP_013711334.1	XP_018451425.1
OG0004139	XP_013731597.1, XP_013743355.2	XP_018480522.1, XP_018453270.1
OG0004139	XP_013647805.2	XP_018446233.1
OG0004140	XP_013734896.1, XP_048631832.1	XP_018461798.1, XP_018474508.1
OG0004140	XP_013749263.1, XP_048634820.1, XP_013747532.2, XP_013700657.2	XP_018478361.1, XP_018478362.1
OG0004141	XP_013690880.2, XP_048635414.1	XP_018440346.1
OG0004141	XP_013740661.2, XP_013739118.3	XP_018475831.1
OG0004141	XP_013688169.1, XP_013747677.2	XP_018467297.1, XP_018480022.1
OG0004142	XP_013734765.2, XP_013692843.1, XP_013691868.1	XP_018439871.1
OG0004143	XP_013654777.1, XP_013683845.1, XP_022571743.2	XP_018474800.1
OG0004143	XP_013725498.1, XP_013687993.1	XP_018477098.1
OG0004144	XP_013747434.2, XP_048627407.1	XP_018482254.1
OG0004144	XP_013673112.2, XP_013673111.1	XP_018440471.1
OG0004144	XP_048608595.1, XP_013681464.2	XP_018472782.1
OG0004145	XP_048627408.1, XP_013747431.1, XP_013690622.1	XP_018483392.1
OG0004145	XP_013680845.1, XP_013724334.1	XP_018474913.1
OG0004145	XP_013690602.1, XP_013752053.1	XP_018466235.1, XP_018437472.1
OG0004146	XP_013728923.1, XP_013712078.1	XP_018485234.1
OG0004146	XP_013724451.1, XP_013648345.2	XP_018444997.1
OG0004146	XP_013663497.2, XP_013692126.2	XP_018491927.1
OG0004147	XP_048602476.1	XP_018449647.1
OG0004147	XP_013682260.2, XP_013731365.2	XP_018472693.1
OG0004148	XP_048602495.1	XP_018470516.1, XP_018470514.1
OG0004148	XP_013682235.2, XP_013716030.2	XP_018472738.1
OG0004148	XP_013667207.2, XP_013717669.1	XP_018463715.1, XP_018444620.1
OG0004149	XP_013680609.2, XP_013705515.2, XP_048602531.1	XP_018468739.1
OG0004150	XP_013714881.1, XP_013707897.2	XP_018457631.1
OG0004150	XP_013642459.2, XP_013681156.2	XP_018470140.1, XP_018464887.1
OG0004151	XP_013743784.2, XP_022560578.2	XP_018469417.1, XP_018469409.1
OG0004151	XP_013716771.1, XP_013702166.2	XP_018457725.1
OG0004151	XP_013682394.2, XP_013732454.2	XP_018476620.1
OG0004152	XP_048603246.1, XP_013701033.2	XP_018459909.1
OG0004152	XP_013643185.1, XP_013642931.1	XP_018486026.1
OG0004153	XP_048612204.1, XP_013732165.2, XP_013683675.1	XP_018471523.1
OG0004154	XP_048595127.1, XP_048625487.1	XP_018456562.1
OG0004154	XP_013735327.2, XP_048605946.1	XP_018474375.1, XP_018474374.1, XP_018473594.1
OG0004155	XP_048595138.1, XP_013732718.2	XP_018453308.1, XP_018453775.1
OG0004155	XP_022551980.1, XP_048612324.1	XP_018463429.1
OG0004155	XP_013681942.1, XP_013740779.2	XP_018474373.1, XP_018474380.1
OG0004156	XP_013735373.2, XP_013731966.3	XP_018476368.1, XP_018473535.1
OG0004156	XP_013674967.1, XP_048612435.1, XP_048629434.1	XP_018449294.1
OG0004156	XP_048595066.1, XP_013741007.1	XP_018466096.1, XP_018455053.1
OG0004157	XP_048612442.1, XP_013676999.1	XP_018466914.1
OG0004158	XP_013707177.2, XP_013676943.1	XP_018433403.1
OG0004159	XP_013664824.1	XP_018486377.1
OG0004159	XP_013666390.2, XP_048613678.1	XP_018479619.1
OG0004159	XP_022547234.2, XP_048621958.1	XP_018447535.1
OG0004160	XP_013752378.1, XP_013691149.1	XP_018437408.1
OG0004160	XP_013734099.1, XP_013683396.1	XP_018476802.1, XP_018476806.1, XP_018464876.1
OG0004160	XP_013695673.2, XP_013747183.2	XP_018481394.1
OG0004161	XP_048634345.1, XP_013697108.1, XP_013744280.2, XP_013697020.1, XP_013734109.1, XP_013683401.2	XP_018476010.1, XP_018476018.1
OG0004162	XP_048608368.1, XP_013733948.2	XP_018477017.1, XP_018477018.1
OG0004162	XP_013687434.1, XP_048633828.1	XP_018477499.1
OG0004163	XP_048630433.1, XP_013680777.1	XP_018475036.1
OG0004163	XP_048636797.1, XP_013748808.2, XP_048636821.1	XP_018437664.1
OG0004163	XP_013647180.2, XP_013746923.2	XP_018482047.1
OG0004164	XP_013721109.1, XP_048636806.1, XP_048630575.1	XP_018441602.1
OG0004165	XP_022566088.1, XP_013744249.1	XP_018480678.1
OG0004166	XP_013697671.1, XP_048633726.1	XP_018483587.1, XP_018483586.1
OG0004167	XP_013742897.1, XP_013671592.1	XP_018471755.1
OG0004167	XP_013708379.1, XP_013709852.2	XP_018450678.1, XP_018447650.1
OG0004167	XP_013738183.1, XP_013703633.2	XP_018478371.1
