Orthogroup	Cardamine_glauca	Capsella_rubella
OG0011632	Cg004G1208800	XP_006297267.1
OG0011633	Cg004G1210800	XP_023641107.1
OG0011634	Cg004G1211500	XP_006296851.1
OG0011635	Cg004G1212400	XP_006297504.1
OG0011636	Cg004G1215000	XP_006297436.1
OG0011637	Cg004G1216400	XP_006299496.1
OG0011638	Cg004G1219200	XP_006298253.1
OG0011639	Cg004G1222300	XP_023641316.1
OG0011640	Cg004G1222500	XP_006297846.1
OG0011641	Cg004G1223000	XP_006299759.1
OG0011642	Cg004G1225000	XP_006300103.1
OG0011643	Cg004G1226700	XP_006297723.2
OG0011644	Cg004G1228000	XP_006298758.1
OG0011645	Cg004G1233300	XP_023642268.1
OG0011646	Cg004G1233800	XP_006297164.1
OG0011647	Cg004G1241700	XP_023641120.1
OG0011648	Cg004G1244900	XP_006298977.1
OG0011649	Cg004G1247500	XP_006299289.1
OG0011650	Cg004G1248200	XP_006297111.1
OG0011651	Cg004G1248500	XP_006297806.1
OG0011652	Cg004G1249500	XP_006299937.1
OG0011653	Cg004G1249800	XP_006296939.2
OG0011654	Cg004G1251000	XP_023641647.1
OG0011655	Cg004G1252100	XP_023641199.1
OG0011656	Cg004G1253100	XP_006299481.1
OG0011658	Cg002G0694300	XP_006292389.2
OG0011659	Cg004G1255100	XP_006297775.1
OG0011660	Cg004G1255200	XP_023641863.1
OG0011661	Cg004G1257300	XP_006298352.1
OG0011662	Cg004G1259800	XP_023641345.1
OG0011663	Cg004G1260700	XP_006298893.1
OG0011664	Cg004G1263000	XP_006297520.1
OG0011665	Cg004G1265400	XP_006298094.1
OG0011666	Cg004G1270500	XP_023641307.1
OG0011667	Cg004G1271000	XP_006296624.1
OG0011669	Cg004G1279600	XP_006298071.1
OG0011670	Cg004G1280100	XP_006298460.1
OG0011671	Cg003G0911400	XP_006280963.1
OG0011672	Cg001G0365600	XP_006285141.1
OG0011673	Cg001G0365400	XP_006283563.2
OG0011674	Cg001G0364200	XP_006282998.1
OG0011675	Cg001G0362600	XP_006283311.1
OG0011676	Cg001G0362400	XP_023634366.1
OG0011677	Cg001G0355900	XP_006282712.1
OG0011678	Cg001G0355200	XP_006283202.1
OG0011679	Cg001G0353600	XP_006284117.1
OG0011680	Cg001G0353200	XP_006283307.1
OG0011681	Cg001G0351900	XP_023635211.1
OG0011682	Cg001G0340000	XP_023635185.1
OG0011683	Cg001G0332100	XP_023634494.1
OG0011684	Cg001G0326900	XP_006283341.1
OG0011685	Cg001G0325700	XP_006282821.1
OG0011687	Cg004G1306700	XP_023641984.1
OG0011688	Cg004G1305000	XP_023641770.1
OG0011690	Cg004G1300100	XP_006298151.1
OG0011691	Cg004G1299800	XP_023642479.1
OG0011692	Cg004G1395500	XP_006298607.1
OG0011693	Cg004G1298200	XP_006298402.1
OG0011694	Cg004G1297200	XP_006300104.1
OG0011695	Cg004G1296600	XP_006297270.1
OG0011696	Cg002G0467600	XP_006290742.2
OG0011697	Cg004G1287400	XP_006299889.1
OG0011698	Cg004G1291900	XP_006299031.1
OG0011699	Cg007G2425900	XP_006300898.1
OG0011700	Cg004G1290100	XP_006298011.1
OG0011701	Cg004G1289000	XP_006297752.1
OG0011702	Cg004G1286300	XP_006299351.1
OG0011703	Cg004G1284500	XP_023642146.1
OG0011704	Cg004G1283900	XP_006297915.1
OG0011705	Cg006G2010900	XP_006306517.1
OG0011706	Cg001G0098700	XP_006282480.1
OG0011707	Cg001G0100000	XP_006285065.1
OG0011708	Cg001G0101200	XP_006282534.1
OG0011709	Cg001G0103600	XP_006284889.1
OG0011710	Cg007G2427400	XP_006302355.1
OG0011711	Cg007G2426700	XP_006302390.1
OG0011712	Cg007G2420500	XP_006302098.1
OG0011713	Cg007G2420800	XP_023643062.1
OG0011714	Cg007G2385700	XP_006301061.1
OG0011715	Cg008G2825000	XP_023644036.1
OG0011716	Cg003G0783300, Cg007G2359100	XP_006301240.1
OG0011717	Cg007G2351700	XP_023642920.1
OG0011718	Cg007G2346700	XP_006301039.1
OG0011719	Cg007G2345000, Cg007G2345100	XP_006301397.1
OG0011720	Cg007G2342600	XP_006302225.1
OG0011721	Cg008G2754600	XP_006289614.2
OG0011722	Cg008G2751100	XP_006287908.1
OG0011723	Cg008G2750200	XP_006287535.1
OG0011724	Cg008G2748200	XP_023636456.1
OG0011725	Cg008G2747200	XP_023636587.1
OG0011727	Cg008G2837100	XP_023633581.1
OG0011728	Cg008G2841700	XP_006280939.1
OG0011729	Cg008G2854800, Cg008G2870300	XP_006291726.1, XP_023635260.1
OG0011730	Cg002G0503900	XP_006290371.1
OG0011731	Cg002G0504500	XP_023638154.1
OG0011732	Cg002G0506800	XP_006291723.1
OG0011733	Cg002G0507200	XP_023638003.1
OG0011734	Cg002G0507800	XP_006293169.1
OG0011735	Cg002G0508000	XP_006292053.1
OG0011736	Cg002G0508500	XP_006292122.1
OG0011737	Cg002G0509200	XP_006291938.1
OG0011738	Cg002G0510000	XP_006291923.1
OG0011739	Cg001G0393000	XP_023634167.1
OG0011740	Cg002G0511900	XP_023638673.1
OG0011741	Cg002G0513000	XP_006292059.1
OG0011742	Cg002G0513700	XP_023638097.1
OG0011743	Cg002G0513800	XP_006292067.1
OG0011744	Cg006G2256200	XP_023644679.1
OG0011746	Cg006G2253400	XP_006307077.2
OG0011747	Cg006G2252300	XP_006304383.1
OG0011748	Cg006G2250600	XP_006304123.1
OG0011749	Cg006G2249400	XP_006304974.1
OG0011750	Cg006G2249300	XP_006304018.1
OG0011751	Cg006G2249100	XP_006305031.2
OG0011752	Cg006G2248900	XP_006307598.1
OG0011753	Cg006G2248700	XP_006303540.2
OG0011754	Cg006G2247600	XP_006304460.1
OG0011755	Cg006G2247200	XP_006305521.2
OG0011756	Cg006G2247000	XP_006307052.1
OG0011757	Cg006G2246300	XP_006305568.1
OG0011758	Cg006G2244300	XP_006305173.1
OG0011759	Cg006G2241700	XP_006303227.1
OG0011760	Cg006G2241300	XP_023632962.1
OG0011761	Cg006G2239800	XP_006303365.2
OG0011762	Cg006G2239600	XP_006305967.1
OG0011763	Cg006G2239000	XP_006306607.1
OG0011764	Cg006G2236600	XP_006307723.2
OG0011765	Cg006G2236100	XP_006304497.1
OG0011767	Cg006G2230900	XP_006306452.1
OG0011768	Cg006G2229500	XP_006303911.1
OG0011769	Cg006G2229400	XP_006304480.1
OG0011770	Cg006G2224100	XP_006303380.1
OG0011771	Cg006G2223500	XP_006303772.1
OG0011772	Cg006G2222700	XP_023645343.1
OG0011773	Cg006G2222500	XP_006303777.1
OG0011774	Cg006G2222300	XP_006303814.1
OG0011775	Cg006G2219600	XP_006305336.1
OG0011776	Cg006G2218200	XP_006307498.1
OG0011777	Cg006G2218000	XP_006304447.1
OG0011778	Cg006G2217300	XP_006303975.1
OG0011779	Cg008G2650100	XP_006303269.1
OG0011780	Cg006G2211000	XP_023645813.1
OG0011781	Cg006G2209800	XP_006306345.1
OG0011782	Cg007G2321900, Cg007G2321800	XP_023645877.1
OG0011783	Cg006G2207800	XP_006305016.2
OG0011784	Cg006G2205600	XP_006303884.1
OG0011785	Cg006G2202400	XP_006306197.1
OG0011786	Cg006G2201000	XP_006305594.1
OG0011787	Cg006G2200500	XP_006304842.2
OG0011788	Cg006G2199300	XP_023645293.1
OG0011789	Cg006G2195100	XP_023645917.1
OG0011790	Cg006G2193800	XP_023644577.1
OG0011791	Cg001G0160000	XP_006283734.1
OG0011792	Cg006G2192400	XP_006307226.1
OG0011793	Cg006G2191400	XP_006307319.1
OG0011794	Cg006G2186400	XP_006305443.2
OG0011795	Cg001G0042200, Cg001G0041900, Cg006G2184800	XP_006305754.1
OG0011796	Cg004G1320700	XP_023641759.1
OG0011797	Cg006G2183000	XP_023632808.1
OG0011798	Cg006G2178800	XP_006304860.1
OG0011799	Cg006G2178200	XP_006307456.1
OG0011800	Cg006G2176900	XP_023645686.1
OG0011801	Cg003G0905000	XP_006282112.1
OG0011802	Cg006G2176300	XP_006305054.1
OG0011803	Cg006G2175700	XP_006305493.1
OG0011804	Cg006G2175300	XP_023644660.1
OG0011805	Cg006G2174400	XP_006307170.1
OG0011807	Cg006G2164100	XP_006304646.1
OG0011808	Cg006G2172000	XP_006304778.1
OG0011809	Cg006G2169600	XP_006305117.2
OG0011810	Cg006G2168700	XP_006306028.1
OG0011811	Cg006G2168500	XP_006306617.1
OG0011812	Cg006G2166300	XP_006307264.2
OG0011813	Cg006G2164700	XP_023645592.1
OG0011814	Cg006G2162800	XP_006306630.1
OG0011815	Cg006G2158300	XP_023644776.1
OG0011816	Cg001G0132300	XP_023634760.1
OG0011817	Cg006G2155900	XP_006307503.1
OG0011818	Cg006G2153900	XP_006306825.1
OG0011820	Cg006G2153100	XP_006305343.1
OG0011821	Cg006G2150000	XP_006307627.1
OG0011822	Cg006G2148400	XP_006307099.1
OG0011823	Cg006G2145000	XP_023645952.1
OG0011825	Cg006G2143400	XP_006304144.1
OG0011826	Cg006G2142400	XP_006305473.1
OG0011827	Cg006G2142100	XP_006303813.1
OG0011829	Cg006G2141100	XP_006307691.1
OG0011830	Cg006G2140100	XP_006307300.1
OG0011831	Cg006G2138400	XP_006303710.1
OG0011832	Cg006G2136200	XP_006307184.1
OG0011833	Cg006G2135400	XP_006304380.1
OG0011834	Cg006G2131500	XP_006307110.1
OG0011835	Cg006G2130400	XP_006303753.1
OG0011836	Cg006G2130300	XP_006303790.1
OG0011837	Cg006G2129800	XP_006303355.2, XP_006291891.1
OG0011838	Cg006G2128200	XP_006303655.1
OG0011840	Cg006G2126000	XP_023645652.1
OG0011841	Cg006G2125000	XP_023633155.1
OG0011842	Cg006G2124900	XP_006305737.1
OG0011843	Cg006G2116200	XP_006307004.1
OG0011844	Cg006G2116000	XP_006305605.1
OG0011846	Cg006G2112100	XP_006303906.1
OG0011847	Cg006G2111800	XP_006303314.1
OG0011848	Cg006G2111500	XP_023633023.1
OG0011849	Cg006G2108100	XP_006304820.1
OG0011850	Cg006G2107500	XP_006306866.2
OG0011851	Cg006G2105500	XP_023633152.1
OG0011852	Cg006G2103200	XP_023645597.1
OG0011853	Cg006G2101300	XP_006305518.1
OG0011854	Cg006G2100200	XP_006304434.1
OG0011855	Cg006G2097400	XP_023633223.1
OG0011856	Cg006G2096900	XP_006304648.1
OG0011857	Cg006G2095900	XP_006307396.1
OG0011858	Cg006G2092500	XP_006304211.1
OG0011859	Cg006G2092300	XP_006306659.1
OG0011860	Cg006G2091000	XP_006306647.1
OG0011861	Cg006G2087900	XP_023632855.1
OG0011862	Cg006G2087100	XP_006306265.1
OG0011863	Cg006G2086800	XP_006303840.1
OG0011864	Cg006G2086400	XP_023644944.1
OG0011865	Cg006G2085900	XP_006306921.1
OG0011866	Cg006G2083800	XP_006304622.2
OG0011867	Cg006G2081400	XP_023645982.1
OG0011868	Cg006G2081300	XP_023645983.1
OG0011869	Cg006G2078000	XP_006305702.1
OG0011870	Cg006G2073300	XP_023645506.1
OG0011871	Cg006G2070600	XP_023633026.1
OG0011872	Cg006G2070400	XP_006306884.1
OG0011873	Cg006G2069800	XP_006305200.1
OG0011874	Cg006G2066200	XP_006305428.1
OG0011875	Cg006G2065400	XP_006304543.1
OG0011876	Cg006G2064900	XP_023632608.1
OG0011877	Cg006G2062500	XP_006307113.1
OG0011878	Cg006G2062100	XP_006292793.1, XP_006306041.1
OG0011879	Cg006G2061700	XP_023632599.1
OG0011880	Cg006G2060900	XP_006303309.1
OG0011881	Cg006G2060700	XP_006307582.1
OG0011882	Cg007G2404600	XP_006302752.1
OG0011883	Cg006G2059200	XP_023645122.1
OG0011884	Cg006G2059100	XP_006306795.1
OG0011885	Cg006G2058200	XP_006305239.1
OG0011886	Cg006G2049800	XP_023645777.1
OG0011887	Cg006G2049700	XP_006304194.1
OG0011888	Cg006G2039800	XP_006307074.1
OG0011889	Cg001G0240800	XP_006282965.1
OG0011890	Cg006G2039100	XP_006303560.1
OG0011891	Cg005G1752500	XP_006296179.1
OG0011892	Cg006G2037500	XP_006306928.1
OG0011893	Cg006G2037100	XP_006303297.1
OG0011894	Cg007G2485900	XP_006302455.1
OG0011895	Cg001G0319000	XP_006282623.2
OG0011896	Cg007G2485300	XP_006301935.1
OG0011897	Cg002G0638000	XP_006291054.1
OG0011898	Cg007G2482500	XP_006301109.1
OG0011899	Cg007G2480900	XP_006302055.1
OG0011900	Cg007G2480100	XP_006302913.1
OG0011901	Cg007G2479000	XP_006301346.1
OG0011902	Cg007G2474500	XP_006300944.1
OG0011903	Cg007G2472500	XP_006302511.1
OG0011904	Cg006G1944400	XP_006305359.1
OG0011905	Cg005G1725500	XP_006295180.1
OG0011906	Cg007G2270600	XP_006300597.1
OG0011907	Cg007G2274000	XP_006302491.1
OG0011908	Cg007G2274100	XP_006301544.1
OG0011909	Cg007G2275700	XP_006301625.1
OG0011910	Cg007G2275800	XP_006301287.2
OG0011911	Cg007G2277300	XP_006302155.2
OG0011912	Cg007G2280500	XP_006302719.1
OG0011913	Cg007G2280600	XP_006300951.1
OG0011914	Cg007G2281500	XP_006302067.1
OG0011915	Cg007G2285700	XP_023644069.1
OG0011916	Cg007G2286600	XP_006302991.1
OG0011917	Cg007G2286900	XP_006302554.2
OG0011918	Cg007G2287900	XP_006302869.2
OG0011919	Cg004G1348100	XP_006297042.1
OG0011920	Cg007G2300400	XP_023643181.1
OG0011921	Cg007G2300200	XP_006301185.1
OG0011922	Cg007G2296200	XP_006302183.1
OG0011923	Cg007G2302500	XP_023643394.1
OG0011924	Cg007G2304100	XP_006300871.1
OG0011925	Cg007G2305100	XP_006301089.1
OG0011926	Cg007G2305500	XP_006300393.1
OG0011927	Cg007G2308100	XP_006300514.1
OG0011928	Cg007G2308700	XP_006301626.1
OG0011929	Cg007G2309200	XP_023644094.1
OG0011930	Cg007G2310700	XP_006302056.1
OG0011931	Cg007G2310900	XP_006302972.2
OG0011933	Cg007G2325000	XP_006300312.1
OG0011934	Cg007G2333100	XP_006301486.1
OG0011935	Cg007G2334500	XP_006302207.1
OG0011936	Cg007G2337100	XP_006300807.1
OG0011937	Cg007G2337500	XP_023643971.1
OG0011938	Cg007G2263200	XP_006301439.1
OG0011939	Cg007G2262900	XP_006302019.1
OG0011940	Cg006G1879600, Cg007G2259700	XP_006301204.1
OG0011941	Cg007G2259100	XP_006300778.2
OG0011942	Cg007G2259000	XP_006300654.1
OG0011943	Cg007G2257800	XP_023642850.1
OG0011944	Cg007G2257600	XP_006302843.2
OG0011945	Cg008G2970000, Cg008G2972900	XP_006281678.1
OG0011946	Cg008G2973800	XP_006281194.2
OG0011948	Cg008G2974500	XP_006281680.1
OG0011949	Cg008G2975100	XP_006281270.1
OG0011950	Cg001G0160600	XP_006282868.2
OG0011951	Cg008G2976100	XP_006280777.1
OG0011952	Cg008G2985800	XP_006281226.1
OG0011953	Cg008G2986100	XP_006279804.1
OG0011954	Cg008G2986600	XP_006279490.1
OG0011955	Cg008G2987000	XP_006282273.1
OG0011956	Cg006G2015900	XP_023645658.1
OG0011957	Cg001G0308500	XP_006283172.1
OG0011958	Cg003G0864300, Cg003G0734100	XP_006289353.1
OG0011959	Cg003G0863300, Cg003G0735100	XP_006289337.2
OG0011960	Cg005G1721700, Cg005G1721900, Cg005G1720900	XP_006295129.1, XP_006295167.1
OG0011961	Cg003G0737800, Cg003G0860200	XP_006286417.1
OG0011962	Cg001G0108100	XP_006284225.1
OG0011963	Cg001G0103700	XP_023633774.1
OG0011964	Cg001G0243500	XP_023635268.1
OG0011965	Cg001G0373200	XP_023633881.1
OG0011966	Cg005G1534900	XP_023639404.1
OG0011967	Cg001G0243100	XP_006284341.1
OG0011968	Cg006G1850100	XP_006304457.1
OG0011969	Cg006G1849100	XP_006303235.1
OG0011970	Cg006G1848800	XP_023645244.1
OG0011971	Cg006G2027500	XP_006303606.1
OG0011972	Cg006G1847800	XP_006306642.1
OG0011973	Cg006G1847600	XP_006304431.1
OG0011974	Cg006G1842800	XP_006305592.1
OG0011975	Cg005G1742500	XP_006293479.1
OG0011976	Cg007G2519500	XP_023643528.1
OG0011977	Cg001G0000100	XP_006283022.1
OG0011978	Cg001G0000500	XP_023634557.1
OG0011979	Cg001G0001800	XP_006285087.1
OG0011980	Cg001G0002000	XP_023633799.1
OG0011981	Cg001G0002300	XP_006286047.1
OG0011982	Cg001G0003000	XP_023635208.1
OG0011983	Cg001G0006200	XP_006285565.1
OG0011984	Cg001G0008700	XP_006282687.1
OG0011985	Cg001G0008800	XP_006283047.1
OG0011986	Cg001G0008900	XP_006284449.1
OG0011987	Cg001G0011800	XP_006284612.1
OG0011988	Cg001G0012600	XP_006286194.1
OG0011989	Cg001G0012800	XP_006284088.1
OG0011990	Cg001G0015000	XP_006282455.1
OG0011991	Cg001G0020800	XP_006284007.1
OG0011992	Cg001G0021800	XP_023634103.1
OG0011993	Cg001G0024000	XP_006282592.1
OG0011994	Cg001G0025900	XP_006282580.1
OG0011995	Cg001G0026300	XP_006282697.1
OG0011996	Cg001G0026600	XP_006283789.1
OG0011997	Cg001G0026900	XP_006283043.1
OG0011998	Cg001G0029300	XP_006283745.1
OG0011999	Cg001G0030500	XP_006285326.1
OG0012000	Cg001G0030600	XP_006285666.1
OG0012001	Cg001G0030900	XP_006283367.1
OG0012002	Cg001G0031000	XP_006284580.1
OG0012003	Cg001G0032100	XP_006284380.1
OG0012004	Cg001G0033500	XP_006284125.1
OG0012005	Cg001G0034200	XP_006283643.1
OG0012006	Cg001G0034300	XP_006286209.1
OG0012007	Cg007G2266200	XP_006300927.1
OG0012008	Cg001G0037200	XP_006283516.2
OG0012009	Cg001G0038600	XP_006283880.2
OG0012010	Cg001G0038800	XP_023635577.1
OG0012011	Cg001G0066900	XP_006283128.1
OG0012012	Cg005G1749000	XP_006295361.1
OG0012013	Cg001G0046500	XP_006283467.1
OG0012014	Cg001G0051600	XP_006284488.1
OG0012015	Cg001G0052300	XP_006283323.1
OG0012016	Cg001G0053200	XP_006284807.1
OG0012017	Cg001G0057600	XP_006283682.1
OG0012018	Cg001G0058400	XP_006284233.1
OG0012019	Cg001G0058600	XP_023633764.1
OG0012020	Cg001G0058700	XP_006286166.1
OG0012021	Cg008G2848000, Cg008G2862400	XP_006281561.1
OG0012022	Cg001G0059900	XP_023635235.1
OG0012024	Cg001G0077700	XP_006283276.2
OG0012025	Cg001G0076400	XP_023634922.1
OG0012026	Cg001G0076000	XP_006284921.1
OG0012027	Cg001G0074800	XP_023635612.1
OG0012028	Cg001G0074300	XP_006284230.1
OG0012029	Cg001G0073200	XP_006283159.1
OG0012030	Cg001G0072800	XP_006283109.1
OG0012031	Cg001G0070300	XP_006284027.1
OG0012032	Cg001G0069400	XP_006282992.1
OG0012033	Cg001G0068700	XP_006284320.1
OG0012034	Cg001G0068300	XP_006285573.1
OG0012035	Cg001G0064100	XP_006282895.1
OG0012036	Cg001G0063700	XP_006285312.1
OG0012037	Cg001G0062600, Cg005G1672600	XP_006284244.1
OG0012038	Cg001G0060700, Cg003G0805300	XP_023635444.1
OG0012039	Cg001G0082800	XP_006283163.1
OG0012040	Cg001G0083800	XP_006283502.1
OG0012041	Cg001G0084900	XP_006283420.1
OG0012042	Cg001G0085500	XP_006285419.1
OG0012043	Cg001G0086200	XP_006284737.1
OG0012044	Cg001G0090600	XP_006285357.1
OG0012045	Cg001G0394800	XP_006281187.1
OG0012046	Cg001G0092200	XP_006284912.1
OG0012047	Cg001G0092400	XP_006282610.1
OG0012049	Cg002G0551200	XP_023639320.1
OG0012050	Cg004G1308500	XP_006299932.1
OG0012051	Cg004G1312600	XP_023642376.1
OG0012052	Cg007G2497400	XP_006302226.1
OG0012054	Cg007G2493300	XP_006302359.2
OG0012055	Cg006G2033600	XP_023632821.1
OG0012056	Cg006G2032800	XP_006304544.2
OG0012057	Cg006G2032100	XP_006307133.1
OG0012058	Cg006G2028800	XP_006305049.1
OG0012059	Cg006G2027400	XP_006306743.1
OG0012060	Cg006G2027200	XP_006303389.1
OG0012061	Cg006G2024900	XP_023644859.1
OG0012062	Cg006G2020400	XP_023645815.1
OG0012063	Cg006G2015200	XP_006305650.1
OG0012064	Cg006G2014500	XP_006303141.2
OG0012065	Cg008G2665800	XP_006287528.1
OG0012066	Cg003G0719800, Cg014G3035800	XP_023635801.1
OG0012067	Cg003G0712400, Cg014G3043600	XP_023636244.1
OG0012068	Cg003G0714700, Cg014G3040900	XP_006286570.1
OG0012069	Cg014G3041000, Cg003G0714600	XP_006288903.1
OG0012070	Cg003G0714200, Cg014G3041400	XP_006286501.1
OG0012071	Cg014G3041500, Cg003G0714100	XP_006289995.1
OG0012072	Cg003G0713800, Cg014G3041800	XP_006287897.1
OG0012073	Cg014G3042300, Cg003G0713500	XP_023635909.1
OG0012074	Cg014G3039700, Cg003G0715900	XP_006287275.1
OG0012075	Cg014G3044500, Cg003G0711300	XP_006289825.2
OG0012076	Cg014G3045900, Cg003G0709800	XP_006288242.2
OG0012077	Cg003G0705700, Cg014G3049800	XP_006286653.1
OG0012078	Cg002G0689800	XP_006293282.1
OG0012079	Cg003G0703300	XP_006288872.1
OG0012080	Cg014G3052600, Cg003G0703100	XP_006289545.1
OG0012081	Cg003G0701600, Cg014G3054300	XP_006288404.2
OG0012082	Cg003G0700800	XP_023636365.1
OG0012083	Cg003G0700700	XP_006289182.1
OG0012084	Cg003G0699300	XP_023636899.1
OG0012085	Cg003G0698700	XP_006288658.1
OG0012086	Cg003G0697800	XP_006282733.1
OG0012087	Cg005G1779400	XP_006294735.1
OG0012088	Cg005G1779200	XP_006295233.1
OG0012089	Cg005G1778000	XP_006295056.1
OG0012090	Cg005G1777800	XP_006294581.1
OG0012091	Cg001G0138500	XP_006283228.1
OG0012092	Cg001G0143100	XP_006282783.1
OG0012093	Cg001G0133000	XP_006284048.1
OG0012094	Cg001G0131800	XP_006285402.1
OG0012095	Cg001G0126600	XP_006283050.1
OG0012096	Cg001G0120300	XP_006284459.1
OG0012097	Cg001G0120100	XP_006285673.1
OG0012098	Cg002G0674300	XP_006291617.1
OG0012099	Cg002G0672000	XP_006291958.1
OG0012100	Cg006G1981500, Cg006G1982400, Cg006G1982000, Cg006G2105100	XP_006305688.1
OG0012101	Cg006G2028400	XP_006307206.1
OG0012102	Cg006G2016500	XP_006307343.1
OG0012103	Cg006G2013300	XP_023644595.1
OG0012105	Cg006G2000300	XP_006306224.1
OG0012110	Cg006G1808900	XP_006306529.1
OG0012113	Cg007G2449900	XP_006302683.1
OG0012114	Cg007G2457500	XP_006301264.1
OG0012116	Cg004G1238700	XP_006296812.1
OG0012117	Cg004G1288900	XP_023641223.1
OG0012119	Cg004G1403100	XP_006298624.1
OG0012122	Cg005G1752900	XP_006293805.1
OG0012123	Cg005G1750400	XP_006295783.1
OG0012124	Cg005G1741800	XP_006294444.1
OG0012125	Cg005G1740800	XP_006293755.1
OG0012126	Cg005G1734800	XP_006294487.1
OG0012127	Cg005G1722400	XP_006295232.1
OG0012132	Cg005G1515600	XP_006293945.2
OG0012133	Cg005G1489500	XP_006295662.1
OG0012134	Cg005G1480500	XP_023640276.1
OG0012136	Cg002G0674700	XP_006291483.1
OG0012137	Cg002G0668000	XP_006290671.1
OG0012138	Cg002G0654000	XP_023638789.1
OG0012139	Cg002G0634300	XP_006292731.2
OG0012140	Cg002G0639300	XP_023639316.1
OG0012141	Cg002G0642400	XP_006292529.1
OG0012142	Cg002G0619500	XP_006291010.2
OG0012144	Cg002G0585700	XP_023638671.1, XP_006279376.1
OG0012146	Cg002G0546600	XP_006291901.2
OG0012147	Cg002G0527700	XP_006293134.1
OG0012148	Cg002G0512200	XP_006292209.1
OG0012149	Cg002G0497300	XP_006291563.1
OG0012150	Cg002G0446800	XP_006291458.1
OG0012151	Cg002G0432600	XP_006292311.1
OG0012152	Cg008G2672600	XP_006287662.1
OG0012153	Cg008G2673000	XP_006288244.1
OG0012154	Cg008G2687000	XP_006290129.1
OG0012156	Cg008G2742000	XP_006290080.1
OG0012158	Cg008G2751400	XP_023636876.1
OG0012159	Cg008G2769500	XP_006286886.1
OG0012160	Cg003G0810300	XP_006287079.1
OG0012161	Cg003G0751300	XP_006289872.2
OG0012162	Cg001G0159400	XP_006285047.1
OG0012163	Cg003G0721600, Cg014G3033700	XP_006286374.1
OG0012164	Cg001G0071400	XP_006283671.1
OG0012165	Cg001G0195200	XP_006285130.2, XP_006285477.1
OG0012166	Cg001G0099000	XP_006282551.1
OG0012167	Cg001G0140900	XP_006285008.1
OG0012168	Cg001G0142400	XP_023636917.1, XP_023633966.1
OG0012169	Cg001G0179800	XP_006283857.1, XP_006302310.2
OG0012170	Cg001G0205600	XP_006284421.2
OG0012171	Cg001G0222000	XP_006282929.2
OG0012172	Cg001G0243400	XP_006282709.1
OG0012173	Cg001G0259700	XP_006283820.1
OG0012175	Cg008G2871700, Cg008G2856300	XP_006280318.1
OG0012176	Cg008G2870100, Cg008G2854400	XP_006280988.1, XP_006291727.1
OG0012177	Cg008G2847900, Cg008G2862300	XP_006282305.1
OG0012178	Cg008G2861800, Cg008G2847300	XP_006280346.1
OG0012179	Cg008G2846000, Cg008G2860800	XP_006281948.1
OG0012180	Cg008G2860400	XP_006280304.2
OG0012182	Cg003G0903000	XP_006281020.1
OG0012183	Cg003G0925600	XP_006281777.1
OG0012208	Cg001G0130700	XP_006284022.1
OG0012209	Cg001G0097300	XP_006283977.1
OG0012210	Cg001G0096400	XP_006285794.1
OG0012211	Cg002G0564300	XP_006290265.1
OG0012212	Cg011G3013800, Cg008G2971900	XP_006307633.1, XP_023633637.1
OG0012213	Cg002G0542000	XP_006293107.1
OG0012214	Cg002G0542200	XP_006292410.1
OG0012215	Cg002G0544400, Cg002G0544500	XP_006293335.2
OG0012216	Cg002G0544800	XP_006290749.1
OG0012217	Cg002G0545300	XP_006290533.1
OG0012218	Cg002G0549400	XP_006291571.1
OG0012219	Cg002G0691300	XP_006293165.1
