Orthogroup	Cardamine_glauca	Arabidopsis_lyrata_NCBI
OG0010132	Cg007G2474900	XP_002887304.2
OG0010133	Cg007G2474100	XP_020891125.1
OG0010134	Cg007G2474000	XP_020865903.1
OG0010135	Cg007G2473900	XP_020891150.1
OG0010136	Cg007G2473800	XP_002888771.2
OG0010137	Cg007G2473000	XP_002888763.1
OG0010138	Cg007G2472700	XP_002887288.1
OG0010139	Cg007G2470400	XP_020891771.1
OG0010140	Cg006G1939700	XP_020868150.1
OG0010141	Cg002G0598800	XP_002877272.1
OG0010142	Cg003G0805800, Cg008G2904200	XP_020891142.1
OG0010144	Cg007G2271900	XP_002887973.1
OG0010145	Cg007G2273600	XP_002886441.1
OG0010146	Cg007G2273700	XP_020890578.1
OG0010147	Cg007G2278100	XP_020891587.1
OG0010148	Cg007G2280800	XP_002886475.1
OG0010149	Cg006G1937800	XP_002893764.1
OG0010150	Cg007G2288000	XP_020890088.1
OG0010151	Cg007G2288500	XP_002888080.1
OG0010152	Cg007G2288700	XP_020890084.1
OG0010153	Cg007G2291000	XP_020890122.1
OG0010154	Cg007G2291900	XP_002886553.1
OG0010155	Cg007G2292200	XP_020890081.1
OG0010156	Cg007G2299100	XP_002886573.1
OG0010157	Cg007G2295300	XP_002888126.1
OG0010158	Cg007G2301400	XP_020890104.1
OG0010159	Cg007G2305400	XP_002886634.1
OG0010160	Cg007G2306200	XP_020890497.1
OG0010161	Cg007G2307000	XP_020890168.1
OG0010162	Cg007G2310600	XP_020890290.1
OG0010163	Cg007G2311800	XP_020890294.1
OG0010164	Cg007G2315700	XP_002888216.2
OG0010165	Cg007G2316000	XP_020865585.1
OG0010167	Cg014G3048100, Cg003G0707400	XP_002872905.2
OG0010168	Cg007G2317800	XP_020890872.1
OG0010169	Cg007G2318600	XP_002886704.1
OG0010170	Cg007G2326300	XP_002894676.1
OG0010171	Cg001G0251900	XP_020872068.1
OG0010172	Cg007G2263500	XP_002887921.1
OG0010173	Cg007G2260800	XP_020891690.1
OG0010174	Cg007G2260500	XP_020889951.1
OG0010175	Cg003G0808700	XP_020877532.1
OG0010176	Cg008G2975900	XP_002865171.1
OG0010177	Cg008G2977200	XP_002865162.1
OG0010178	Cg008G2977500	XP_002863389.1
OG0010179	Cg008G2986300	XP_002863326.1
OG0010180	Cg008G2986400	XP_020884195.1
OG0010181	Cg008G2949500	XP_020891092.1
OG0010182	Cg008G2949100	XP_002863549.1
OG0010183	Cg008G2897100, Cg008G2894300, Cg008G2895200	XP_020871193.1
OG0010184	Cg008G2946200	XP_002863566.1
OG0010185	Cg008G2946000	XP_002865365.1
OG0010186	Cg001G0160900	XP_002869728.2
OG0010187	Cg003G0738500, Cg003G0859500	XP_020876360.1
OG0010188	Cg001G0108500	XP_002867412.2
OG0010189	Cg001G0106500	XP_020872537.1
OG0010190	Cg001G0104400	XP_002869408.1
OG0010192	Cg006G1844900	XP_002894133.1
OG0010193	Cg006G1843100	XP_020868445.1
OG0010194	Cg006G1842400	XP_020866597.1
OG0010195	Cg006G1841800	XP_002891472.1
OG0010196	Cg006G1838500	XP_020866186.1, XP_020870906.1
OG0010197	Cg007G2520100	XP_020891435.1
OG0010198	Cg007G2519900	XP_020891094.1
OG0010199	Cg001G0001600	XP_020872523.1
OG0010200	Cg001G0001700	XP_020872525.1
OG0010201	Cg001G0002900	XP_020874960.1
OG0010202	Cg001G0003900	XP_020873875.1
OG0010203	Cg001G0004900	XP_020872408.1
OG0010204	Cg001G0005000	XP_020872407.1
OG0010205	Cg001G0007800	XP_002866826.1
OG0010206	Cg001G0010100	XP_002868892.1
OG0010207	Cg001G0011200	XP_020872550.1
OG0010208	Cg001G0012200	XP_020872778.1
OG0010209	Cg001G0013300	XP_020875148.1
OG0010210	Cg001G0015600	XP_020875651.1
OG0010211	Cg001G0016000	XP_002866884.1
OG0010212	Cg001G0016500	XP_020874393.1
OG0010213	Cg001G0016900	XP_020872230.1
OG0010214	Cg001G0019700	XP_002868943.1
OG0010215	Cg001G0020300	XP_020875560.1
OG0010216	Cg001G0020400	XP_020872847.1
OG0010217	Cg001G0020600	XP_020872846.1
OG0010218	Cg001G0023600	XP_002868962.1
OG0010219	Cg001G0024400	XP_020875486.1
OG0010220	Cg001G0025200	XP_002868977.2
OG0010221	Cg001G0026500	XP_020872732.1, XP_020881400.1
OG0010222	Cg001G0027200	XP_020874667.1
OG0010223	Cg001G0028300	XP_002868994.1
OG0010224	Cg001G0028900	XP_020875640.1
OG0010225	Cg001G0029900	XP_002869002.1
OG0010226	Cg001G0268700	XP_020876182.1
OG0010227	Cg001G0033800	XP_002869025.1
OG0010228	Cg001G0035700	XP_002869031.1
OG0010229	Cg001G0035900	XP_020873066.1
OG0010230	Cg001G0037300	XP_020873208.1
OG0010231	Cg001G0040100	XP_002869047.1
OG0010232	Cg001G0043000	XP_020873010.1
OG0010233	Cg001G0043500	XP_020874956.1
OG0010234	Cg001G0048800	XP_020874502.1
OG0010235	Cg001G0049100	XP_002869102.1
OG0010236	Cg001G0050500	XP_002867093.1
OG0010237	Cg001G0052000	XP_002869116.1
OG0010238	Cg001G0053700	XP_020872645.1
OG0010239	Cg001G0054300	XP_020872145.1
OG0010240	Cg001G0055600	XP_002869141.1
OG0010241	Cg001G0056000	XP_020875514.1
OG0010242	Cg001G0056100	XP_020875513.1
OG0010243	Cg001G0056600	XP_020873110.1
OG0010244	Cg006G2005500	XP_020870570.1
OG0010245	Cg001G0056800	XP_020875244.1
OG0010246	Cg001G0071000	XP_020873186.1
OG0010247	Cg001G0076100	XP_020875743.1
OG0010248	Cg001G0075500	XP_020872745.1
OG0010249	Cg001G0075000	XP_002869254.1
OG0010250	Cg001G0072200	XP_002869232.1
OG0010251	Cg001G0072000	XP_002867218.1
OG0010252	Cg001G0070800	XP_002869224.1
OG0010253	Cg001G0070500	XP_002867201.1
OG0010254	Cg001G0069900	XP_020875432.1
OG0010255	Cg001G0068800	XP_002867186.2
OG0010256	Cg001G0068600	XP_002869218.1
OG0010257	Cg001G0068100	XP_002869215.1
OG0010258	Cg001G0068000	XP_002869214.1
OG0010259	Cg001G0067800	XP_002869213.1
OG0010260	Cg001G0067700	XP_002867181.1
OG0010262	Cg003G0880000, Cg003G0831400	XP_002865800.1
OG0010263	Cg001G0062000	XP_002869183.1
OG0010264	Cg001G0061400	XP_020874468.1
OG0010265	Cg001G0081300	XP_020873160.1
OG0010266	Cg001G0084800	XP_002867277.1
OG0010267	Cg001G0085700	XP_020872059.1
OG0010268	Cg001G0086100	XP_002869316.1
OG0010269	Cg001G0087900	XP_020871143.1
OG0010270	Cg001G0088100	XP_020873892.1
OG0010271	Cg001G0088200	XP_002869322.1
OG0010272	Cg001G0089000	XP_020872386.1
OG0010273	Cg001G0089600	XP_020874759.1
OG0010275	Cg001G0094200	XP_020872120.1
OG0010277	Cg004G1309500	XP_020887633.1
OG0010278	Cg007G2497500	XP_002888889.1
OG0010279	Cg007G2496400	XP_002888885.1
OG0010280	Cg007G2492800	XP_002888867.1
OG0010281	Cg007G2492100	XP_002887423.1
OG0010282	Cg007G2492000	XP_002888863.1
OG0010283	Cg007G2490100	XP_002887411.1
OG0010284	Cg007G2489600	XP_020891258.1
OG0010285	Cg007G2488700	XP_020891236.1
OG0010286	Cg006G2023100, Cg006G2023200	XP_020868161.1
OG0010287	Cg006G2022700	XP_002893358.1
OG0010288	Cg006G2020600	XP_002893370.1
OG0010289	Cg006G2018400	XP_020868966.1
OG0010290	Cg006G2015400	XP_020869573.1
OG0010291	Cg006G2013000	XP_002890671.1
OG0010292	Cg006G2001900	XP_002890723.1
OG0010293	Cg014G3035400, Cg003G0720200	XP_020879162.1
OG0010294	Cg003G0720100, Cg014G3035500	XP_020879158.1
OG0010295	Cg014G3035900, Cg003G0719700	XP_020876316.1
OG0010296	Cg014G3036100, Cg003G0719500	XP_020876320.1
OG0010297	Cg014G3037000, Cg003G0719000	XP_002872852.1
OG0010298	Cg014G3037500, Cg003G0718500	XP_020878397.1
OG0010299	Cg003G0712000, Cg014G3044000	XP_002874943.1
OG0010300	Cg003G0712300, Cg014G3043700	XP_002874945.1
OG0010301	Cg014G3041600, Cg003G0714000	XP_020876300.1
OG0010302	Cg002G0635400	XP_020879744.1
OG0010303	Cg014G3040100, Cg003G0715500	XP_002874964.1
OG0010304	Cg003G0717300, Cg014G3038300	XP_002872891.1
OG0010305	Cg014G3038200, Cg003G0717400	XP_002874978.1
OG0010306	Cg003G0717900, Cg014G3038000	XP_020879030.1
OG0010308	Cg003G0706800, Cg014G3048700	XP_002872898.1
OG0010309	Cg003G0706400, Cg014G3049100	XP_002872896.1
OG0010310	Cg003G0705100, Cg014G3050500	XP_020879298.1
OG0010311	Cg014G3051000, Cg003G0704600	XP_020878087.1
OG0010312	Cg003G0704500, Cg014G3051100	XP_020878086.1
OG0010313	Cg014G3051500, Cg003G0704100	XP_002875021.1
OG0010314	Cg014G3052000, Cg003G0703700	XP_020878064.1
OG0010315	Cg003G0702900	XP_020879440.1
OG0010316	Cg014G3054900, Cg003G0701000	XP_020878834.1
OG0010317	Cg002G0418500	XP_020873045.1
OG0010318	Cg005G1778700	XP_020884337.1
OG0010319	Cg005G1778300, Cg005G1470800	XP_020883422.1
OG0010320	Cg006G2004800	XP_020867104.1
OG0010321	Cg006G2011100	XP_002890685.1
OG0010322	Cg006G2012300	XP_002890677.1
OG0010323	Cg006G1891600	XP_020868340.1
OG0010324	Cg001G0139300	XP_002867567.1
OG0010325	Cg001G0133200	XP_020873765.1
OG0010326	Cg001G0133100	XP_020873255.1
OG0010327	Cg001G0132100	XP_002869580.1
OG0010328	Cg001G0130000	XP_020872368.1
OG0010329	Cg001G0128800	XP_002869564.1
OG0010330	Cg001G0128600	XP_002867503.1
OG0010331	Cg001G0128300	XP_020874347.1
OG0010332	Cg001G0127800	XP_002867499.1
OG0010334	Cg001G0120200	XP_002867461.1
OG0010335	Cg001G0119400	XP_020874474.1
OG0010336	Cg001G0119100	XP_020875579.1
OG0010337	Cg002G0675100	XP_002875227.2
OG0010338	Cg002G0674900	XP_002876893.1
OG0010340	Cg002G0671900	XP_002875265.1
OG0010342	Cg006G2207200	XP_020869149.1, XP_020869459.1
OG0010343	Cg006G2069700	XP_020869871.1
OG0010345	Cg006G2033300	XP_020867347.1, XP_002893038.1
OG0010346	Cg006G2009900	XP_020866477.1
OG0010347	Cg006G2007300	XP_002893430.1
OG0010350	Cg006G1822100	XP_002894301.1
OG0010351	Cg004G1207000	XP_002885046.1
OG0010352	Cg006G1796400	XP_020866324.1
OG0010357	Cg005G1680700, Cg005G1680500	XP_020886195.1
OG0010357	Cg003G0822500	XP_020890991.1
OG0010361	Cg007G2494600	XP_020890976.1
OG0010362	Cg007G2506200	XP_020891508.1
OG0010363	Cg004G1141000	XP_002884662.1
OG0010365	Cg004G1199800	XP_020888695.1
OG0010368	Cg005G1766800, Cg005G1765400	XP_020883580.1
OG0010369	Cg005G1764400	XP_020885636.1
OG0010371	Cg005G1741700	XP_020885202.1
OG0010372	Cg005G1741000	XP_020885197.1
OG0010373	Cg005G1685700	XP_020883679.1
OG0010374	Cg036G3082700, Cg013G3025600	XP_002878853.2
OG0010375	Cg001G0112600	XP_002867431.1, XP_020875158.1, XP_020875157.1
OG0010377	Cg005G1574300	XP_002881418.2
OG0010378	Cg005G1543500	XP_020885506.1
OG0010381	Cg005G1459400, Cg003G0751100	XP_002882096.1
OG0010382	Cg002G0688500	XP_020880019.1
OG0010383	Cg002G0669400	XP_002876935.1
OG0010384	Cg002G0648800	XP_020882520.1
OG0010385	Cg002G0640400	XP_002875475.1
OG0010386	Cg002G0541200	XP_020880959.1
OG0010387	Cg002G0527900	XP_002877724.1
OG0010388	Cg002G0494500	XP_020880458.1
OG0010389	Cg008G2822700, Cg002G0451900	XP_002876404.2
OG0010391	Cg008G2786300	XP_002874103.1
OG0010392	Cg008G2837000	XP_020877765.1
OG0010393	Cg003G0771000	XP_020877251.1
OG0010395	Cg001G0144400	XP_002869646.1
OG0010396	Cg001G0161400	XP_002869730.1
OG0010399	Cg001G0205500	XP_020872406.1
OG0010400	Cg001G0230400	XP_002870114.2
OG0010402	Cg001G0269400	XP_002868296.1
OG0010404	Cg001G0343300	XP_002870876.1, XP_002870880.2, XP_002870878.1
OG0010405	Cg001G0386700	XP_020872321.1
OG0010406	Cg001G0389600	XP_020874451.1
OG0010407	Cg008G2920700	XP_020871843.1
OG0010408	Cg011G3012600, Cg008G2912400	XP_020875173.1, XP_020877820.1
OG0010409	Cg008G2874700, Cg008G2874800, Cg008G2874200	XP_020869938.1
OG0010410	Cg008G2851100, Cg008G2866900	XP_002865681.1
OG0010411	Cg008G2845200, Cg008G2860100	XP_020881199.1
OG0010412	Cg008G2842300	XP_002865729.1
OG0010413	Cg003G0836400	XP_002865764.1
OG0010414	Cg003G0896500	XP_020871186.1
OG0010415	Cg003G0902800	XP_002865886.1
OG0010416	Cg003G0907900	XP_020872349.1, XP_020868578.1
OG0010417	Cg003G0912100	XP_002864200.1
OG0010418	Cg003G0962300	XP_002864506.1
OG0010419	Cg003G1064300	XP_020889340.1
OG0010422	Cg006G2001500	XP_002893463.2
OG0010423	Cg003G0916200	XP_020871083.1
OG0010424	Cg001G0103400	XP_020872232.1
OG0010426	Cg002G0643600	XP_020882363.1
OG0010436	Cg008G2597700	XP_020876000.1
OG0010437	Cg001G0097500	XP_020875104.1
OG0010438	Cg001G0097200	XP_002867342.1
OG0010439	Cg001G0096900	XP_002869371.2
OG0010440	Cg001G0096700	XP_020874794.1
OG0010441	Cg001G0096200	XP_002869366.1
OG0010442	Cg001G0095400	XP_020872112.1
OG0010443	Cg005G1719800	XP_002878889.1
OG0010444	Cg001G0172900	XP_020873421.1
OG0010445	Cg002G0562800	XP_002877497.1
OG0010446	Cg002G0541600	XP_002877621.1
OG0010447	Cg002G0542300	XP_002875911.1
OG0010448	Cg002G0543000	XP_020880354.1
OG0010449	Cg002G0543800	XP_002877609.2
OG0010450	Cg002G0547500	XP_020881712.1
OG0010451	Cg002G0546100	XP_020880368.1
OG0010452	Cg002G0545500	XP_020880342.1
OG0010453	Cg002G0549600	XP_002877575.1
OG0010454	Cg002G0696500	XP_002876732.1
OG0010455	Cg002G0690600	XP_020882320.1
OG0010456	Cg002G0685600	XP_020881072.1
OG0010457	Cg002G0688000	XP_002876787.2
OG0010458	Cg002G0689400	XP_020881530.1
OG0010459	Cg001G0376000	XP_020874712.1
OG0010460	Cg001G0375000	XP_002868660.1
OG0010461	Cg008G2744800	XP_020877779.1
OG0010462	Cg008G2742300	XP_020877803.1
OG0010463	Cg008G2741800	XP_002873854.1
OG0010464	Cg008G2740000	XP_020876663.1
OG0010465	Cg008G2739100	XP_020878402.1
OG0010466	Cg008G2738700	XP_020878075.1
OG0010467	Cg008G2737700	XP_020876268.1
OG0010468	Cg008G2737100	XP_002873823.1
OG0010469	Cg008G2736000	XP_020878885.1
OG0010470	Cg006G2196600, Cg006G2207100	XP_002889623.1
OG0010471	Cg008G2731200	XP_002871733.2
OG0010472	Cg008G2730700	XP_020876803.1
OG0010473	Cg008G2729400	XP_002873781.1
OG0010474	Cg008G2729100	XP_002873780.1
OG0010475	Cg008G2728000	XP_002873772.1
OG0010476	Cg008G2726200	XP_020879540.1
OG0010477	Cg008G2726000	XP_002873760.2
OG0010478	Cg008G2725000	XP_020877232.1
OG0010479	Cg005G1585500	XP_020884733.1
OG0010480	Cg008G2719000	XP_002873724.1
OG0010481	Cg008G2718800	XP_020876583.1
OG0010482	Cg008G2715300	XP_020879205.1
OG0010483	Cg008G2713000	XP_020877570.1
OG0010485	Cg008G2711500	XP_020877101.1
OG0010486	Cg008G2711200	XP_020878699.1
OG0010487	Cg008G2710400	XP_020879026.1
OG0010488	Cg001G0274100	XP_002868324.1
OG0010489	Cg008G2707400	XP_020876225.1
OG0010490	Cg008G2702700	XP_020877839.1
OG0010491	Cg008G2701800	XP_002871586.1
OG0010492	Cg008G2701700	XP_002873628.1
OG0010493	Cg008G2701600	XP_020879445.1
OG0010494	Cg008G2700700	XP_020878098.1
OG0010495	Cg008G2700300	XP_020878097.1
OG0010496	Cg008G2699000	XP_002873616.1
OG0010497	Cg008G2698400	XP_002871568.1
OG0010498	Cg008G2695700	XP_002871552.1
OG0010499	Cg008G2695600	XP_020878359.1
OG0010500	Cg008G2693600	XP_020876649.1
OG0010501	Cg008G2692800	XP_020879131.1
OG0010503	Cg008G2692300	XP_020878604.1
OG0010504	Cg011G3012800, Cg008G2912200	XP_002863818.1
OG0010505	Cg008G2689800	XP_020878739.1
OG0010506	Cg008G2689300	XP_020875766.1
OG0010507	Cg008G2688200	XP_020876262.1
OG0010508	Cg008G2687900	XP_020876517.1
OG0010509	Cg008G2685400	XP_002873531.1
OG0010510	Cg008G2685300	XP_020878856.1
OG0010511	Cg008G2684100	XP_020878543.1
OG0010512	Cg008G2682500	XP_020876532.1
OG0010514	Cg008G2681600	XP_020878520.1
OG0010515	Cg008G2678900	XP_020879499.1
OG0010516	Cg008G2676900	XP_020876750.1
OG0010517	Cg008G2676300	XP_020876733.1
OG0010518	Cg008G2676100, Cg008G2969800	XP_002873484.2
OG0010519	Cg008G2671400	XP_020876749.1
OG0010520	Cg008G2671200	XP_020876761.1
OG0010521	Cg008G2670100	XP_020879503.1
OG0010522	Cg008G2668000	XP_020878008.1
OG0010523	Cg008G2665100	XP_002871387.1
OG0010524	Cg008G2664100	XP_020878812.1
OG0010525	Cg008G2662800	XP_002871379.1
OG0010526	Cg008G2662000	XP_020878735.1
OG0010527	Cg008G2661300	XP_020878670.1
OG0010528	Cg008G2660900	XP_002873399.1
OG0010529	Cg004G1327400	XP_002883635.1
OG0010530	Cg004G1285300	XP_002885464.1
OG0010531	Cg008G2657100	XP_020878150.1, XP_002873361.1, XP_002862430.2
OG0010532	Cg008G2656900	XP_020879426.1, XP_002871329.1
OG0010533	Cg008G2656400	XP_020878141.1
OG0010534	Cg008G2656000	XP_002873358.1
OG0010535	Cg008G2655900	XP_002871324.1
OG0010536	Cg008G2652200	XP_002873337.1
OG0010537	Cg008G2651300	XP_002871297.1
OG0010538	Cg008G2649700	XP_002873324.1
OG0010539	Cg008G2648300	XP_002871279.1
OG0010540	Cg003G0727700, Cg003G0870200	XP_002874887.1
OG0010541	Cg003G0869900, Cg003G0727900	XP_020876389.1
OG0010542	Cg003G0728300, Cg003G0869500	XP_020876394.1
OG0010543	Cg003G0868200, Cg003G0730000	XP_020876373.1
OG0010544	Cg003G0730100, Cg003G0868100	XP_002874879.1
OG0010545	Cg003G0868000, Cg003G0730200	XP_002872793.1
OG0010546	Cg003G0867800, Cg003G0730500	XP_002872791.1
OG0010547	Cg003G0867000, Cg003G0731300	XP_002872788.1
OG0010548	Cg003G0731700, Cg003G0866600	XP_002874868.1
OG0010549	Cg001G0152800	XP_020873511.1
OG0010550	Cg001G0153100	XP_020873627.1
OG0010552	Cg001G0155900	XP_002869704.2
OG0010553	Cg005G1682500, Cg005G1682900	XP_002880847.1
OG0010554	Cg005G1682600	XP_002880853.1
OG0010555	Cg005G1681100	XP_020883962.1
OG0010557	Cg005G1669500	XP_020884929.1
OG0010558	Cg005G1660600	XP_020885678.1
OG0010559	Cg005G1659700	XP_002880970.1
OG0010560	Cg005G1659300	XP_002879135.2
OG0010561	Cg005G1659000	XP_020883817.1
OG0010562	Cg005G1658400	XP_020883814.1
OG0010563	Cg005G1654900	XP_002880944.2
OG0010564	Cg007G2389400	XP_020883789.1
OG0010565	Cg005G1652500	XP_020884302.1
OG0010566	Cg005G1651600	XP_020884595.1
OG0010567	Cg005G1649700	XP_002879169.1
OG0010568	Cg005G1645500	XP_020885602.1
OG0010569	Cg005G1641900	XP_002879205.1, XP_002863050.1
OG0010570	Cg005G1641800	XP_002879206.1
OG0010571	Cg005G1638100	XP_002879218.1
OG0010572	Cg005G1635000	XP_020884192.1
OG0010573	Cg005G1630500	XP_002881092.1, XP_002862558.2
OG0010574	Cg005G1627700	XP_020883048.1
OG0010576	Cg005G1767800	XP_020885784.1
OG0010577	Cg005G1623600	XP_002879288.2
OG0010578	Cg005G1623200	XP_002881145.1
OG0010579	Cg005G1622500	XP_020883333.1, XP_002881149.1
OG0010580	Cg005G1620400	XP_002879310.1
OG0010581	Cg005G1620300	XP_020882931.1
OG0010582	Cg005G1616900	XP_020885039.1
OG0010583	Cg005G1615400	XP_020883446.1
OG0010584	Cg005G1614700	XP_020883314.1
OG0010585	Cg005G1613400	XP_002881205.1
OG0010586	Cg005G1613000	XP_020873889.1, XP_020885271.1
OG0010587	Cg005G1611600	XP_020873544.1, XP_020885043.1
OG0010588	Cg005G1707800	XP_002878955.1
OG0010589	Cg005G1607200	XP_020882868.1
OG0010590	Cg005G1607300	XP_020882865.1
OG0010591	Cg005G1608700	XP_020884167.1
OG0010592	Cg005G1609000	XP_002881224.1
OG0010593	Cg005G1609400	XP_002862849.2, XP_002879386.2
OG0010594	Cg005G1604900	XP_002879418.1
OG0010596	Cg005G1603400	XP_002879425.1
OG0010597	Cg005G1603000	XP_020884256.1, XP_002862860.1
OG0010598	Cg005G1598400	XP_020884392.1
OG0010599	Cg008G2914900, Cg008G2931800, Cg008G2931100	XP_020871773.1
OG0010600	Cg001G0004800	XP_002868849.1
OG0010601	Cg008G2932800	XP_020871090.1
OG0010602	Cg008G2936200	XP_020889093.1
OG0010603	Cg008G2941300	XP_002865380.1
OG0010604	Cg003G0733500, Cg003G0865000	XP_002874860.1
OG0010605	Cg003G0733200, Cg003G0865200	XP_002874862.1
OG0010606	Cg003G0865400, Cg003G0733000	XP_002872772.1
OG0010607	Cg003G0732900, Cg003G0865500	XP_020876351.1
OG0010608	Cg003G0732500, Cg003G0865900	XP_002872780.1
OG0010609	Cg006G1853300	XP_002894079.1
OG0010610	Cg006G1854700	XP_020868954.1
OG0010611	Cg006G1854800	XP_020870675.1
OG0010612	Cg006G1860600	XP_020869926.1
OG0010613	Cg006G1999400	XP_020869260.1
OG0010614	Cg006G1866000	XP_020870344.1
OG0010615	Cg006G1998700	XP_020868009.1
OG0010616	Cg006G1995300	XP_020867714.1
OG0010617	Cg006G1993100	XP_002890766.1
OG0010618	Cg006G1991200	XP_002893526.1
OG0010619	Cg006G1990500	XP_002890777.1
OG0010620	Cg006G1989800	XP_020868887.1
OG0010621	Cg006G1987200	XP_020867308.1
OG0010623	Cg006G1978300	XP_020867534.1
OG0010624	Cg006G1975600	XP_002890835.1
OG0010625	Cg006G1974800	XP_020868544.1
OG0010626	Cg006G1974000	XP_002893595.1
OG0010627	Cg006G1973200	XP_020866018.1
OG0010628	Cg006G1972900	XP_020870272.1
OG0010629	Cg006G1972800	XP_002890853.1
OG0010630	Cg006G1972000	XP_002890861.1
OG0010631	Cg006G1970900	XP_002893614.1
OG0010632	Cg006G1969700	XP_020866846.1
OG0010633	Cg006G1969600	XP_020866844.1
OG0010634	Cg001G0392900	XP_020872091.1
OG0010636	Cg006G1964500	XP_002890910.1
OG0010637	Cg006G1963500	XP_002893669.1
OG0010638	Cg006G1963100	XP_002893671.1
OG0010640	Cg006G1961900	XP_002893832.1
OG0010641	Cg006G1957700	XP_020870909.1
OG0010642	Cg006G1956100	XP_002893683.1
OG0010643	Cg006G1955800	XP_020868760.1
OG0010644	Cg006G1954500	XP_020870972.1
OG0010645	Cg006G1954300	XP_002890953.1
OG0010646	Cg006G1953600	XP_020870481.1
OG0010647	Cg006G1952200	XP_002890968.1
OG0010648	Cg006G1951000	XP_020870518.1
OG0010649	Cg006G1949300	XP_002890985.1
OG0010650	Cg006G1947600	XP_020868036.1
OG0010651	Cg006G1946100, Cg006G1946000	XP_002893730.1
OG0010652	Cg006G1945900	XP_020866842.1
OG0010653	Cg006G1945300	XP_002893733.1
OG0010655	Cg002G0682800	XP_020880428.1
OG0010656	Cg002G0682600	XP_020881040.1
OG0010657	Cg005G1502900	XP_002880004.1
OG0010658	Cg002G0680900	XP_002876856.1
OG0010659	Cg002G0680600	XP_020880259.1
OG0010660	Cg002G0676800	XP_002875207.1
OG0010661	Cg003G1062100	XP_002866743.2
OG0010663	Cg003G1060700	XP_020889415.1
OG0010664	Cg003G1059800	XP_002865040.2
OG0010665	Cg003G1059300	XP_002886978.1, XP_002866722.1
OG0010666	Cg003G1057600	XP_020890566.1
OG0010667	Cg003G1057000	XP_002865019.1
OG0010668	Cg003G1056900	XP_020871310.1
OG0010669	Cg003G1056600	XP_020888075.1
OG0010670	Cg003G1054900	XP_002866705.1
OG0010671	Cg003G1054500, Cg003G1054600	XP_020871103.1
OG0010672	Cg003G1053600	XP_002864997.1
OG0010673	Cg003G0787300	XP_002874566.1
OG0010674	Cg003G1051000	XP_020885160.1
OG0010675	Cg003G1050100	XP_020871656.1
OG0010676	Cg003G1049900	XP_002866688.1
OG0010677	Cg003G1048600	XP_020880255.1
OG0010678	Cg007G2494200	XP_002891096.1
OG0010679	Cg003G1047000	XP_002866674.1
OG0010680	Cg003G1041700	XP_002864947.1
OG0010681	Cg003G1043400	XP_020878883.1
OG0010682	Cg003G1039400	XP_020871889.1
OG0010683	Cg003G1038900	XP_002866632.1
OG0010684	Cg003G1037800	XP_020885850.1
OG0010685	Cg003G1034900	XP_020887458.1
OG0010686	Cg003G1034000	XP_002866607.1
OG0010687	Cg003G1032700	XP_020868373.1
OG0010688	Cg003G1032500	XP_002864885.2
OG0010689	Cg003G1031000	XP_020870113.1
OG0010690	Cg008G2812700, Cg003G1030200	XP_020890385.1
OG0010691	Cg003G1029300	XP_020880340.1, XP_020871140.1
OG0010692	Cg003G1028900	XP_002866578.1
OG0010693	Cg003G1028800	XP_002864868.1
OG0010694	Cg003G1028400	XP_020869705.1
OG0010695	Cg003G1025100	XP_002866556.1
OG0010696	Cg003G1024600	XP_020885690.1
OG0010697	Cg001G0394200	XP_002868562.2
OG0010698	Cg003G1017500	XP_020871805.1
