Orthogroup	Cardamine_glauca	Brassica_oleracea
OG0006449	Cg007G2554000, Cg007G2554700	XP_013590712.1, XP_013590575.1
OG0006450	Cg007G2515500	XP_013620980.1, XP_013591812.1
OG0006451	Cg007G2518800	XP_013592714.1, XP_013589732.1
OG0006452	Cg007G2519000	XP_013619062.1, XP_013589742.1
OG0006453	Cg007G2456700	XP_013588487.1, XP_013590908.1
OG0006454	Cg007G2458300	XP_013590992.1, XP_013590670.1, XP_013619309.1
OG0006456	Cg001G0116300	XP_013597626.1, XP_013604851.1
OG0006457	Cg001G0114700	XP_013594246.1, XP_013588990.1
OG0006458	Cg001G0113400	XP_013596365.1, XP_013617263.1
OG0006459	Cg001G0112800	XP_013583465.1, XP_013598904.1
OG0006460	Cg001G0112700	XP_013598905.1, XP_013605451.1
OG0006461	Cg001G0109500	XP_013609760.1, XP_013594184.1
OG0006462	Cg007G2264900	XP_013608952.1, XP_013608881.1
OG0006463	Cg003G0888300	XP_013622791.1, XP_013618314.1
OG0006464	Cg002G0674100	XP_013617772.1, XP_013607003.1, XP_013599406.1
OG0006465	Cg002G0625300, Cg002G0625400	XP_013616382.1, XP_013595360.1
OG0006466	Cg002G0606300	XP_013609592.1, XP_013596925.1, XP_013619539.1
OG0006467	Cg002G0637900	XP_013618117.1
OG0006468	Cg002G0596100	XP_013626854.1, XP_013626798.1
OG0006469	Cg005G1457600	XP_013614237.1, XP_013614364.1
OG0006470	Cg002G0650000	XP_013593221.1
OG0006471	Cg002G0651700	XP_013621542.1, XP_013597825.1
OG0006472	Cg002G0652200	XP_013593801.1, XP_013618139.1
OG0006473	Cg002G0654900, Cg002G0654600	XP_013615984.1, XP_013599378.1
OG0006474	Cg002G0655800	XP_013621078.1, XP_013612175.1, XP_013598166.1
OG0006475	Cg002G0663400	XP_013618578.1, XP_013596002.1
OG0006476	Cg002G0663500	XP_013619200.1, XP_013596498.1
OG0006477	Cg002G0666700	XP_013615850.1, XP_013598662.1
OG0006478	Cg001G0160700	XP_013607403.1, XP_013603517.1
OG0006479	Cg002G0669500	XP_013598276.1, XP_013614746.1, XP_013610880.1
OG0006480	Cg002G0631200	XP_013597996.1
OG0006481	Cg002G0671600	XP_013619125.1, XP_013596100.1
OG0006482	Cg007G2469300	XP_013590110.1, XP_013615895.1
OG0006483	Cg007G2469200	XP_013587856.1, XP_013615896.1
OG0006484	Cg007G2466000	XP_013591035.1, XP_013619325.1, XP_013591116.1
OG0006485	Cg007G2465700	XP_013588706.1, XP_013588756.1
OG0006486	Cg007G2464500	XP_013588492.1
OG0006488	Cg008G2967900	XP_013611720.1, XP_013598099.1
OG0006489	Cg008G2966400	XP_013620300.1
OG0006490	Cg008G2962600	XP_013616627.1, XP_013596088.1
OG0006491	Cg006G2245100	XP_013586384.1
OG0006492	Cg008G2954700	XP_013618514.1, XP_013592222.1, XP_013609702.1
OG0006493	Cg006G1836100	XP_013589857.1
OG0006494	Cg006G1835300	XP_013599649.1, XP_013587920.1
OG0006495	Cg006G1833700	XP_013602682.1, XP_013587396.1
OG0006496	Cg006G1832300	XP_013628374.1, XP_013589852.1
OG0006497	Cg006G1829100	XP_013625618.1, XP_013587770.1, XP_013638211.1
OG0006498	Cg003G0906100	XP_013620851.1
OG0006499	Cg006G1819100	XP_013629321.1, XP_013592185.1
OG0006500	Cg006G1818900	XP_013590865.1, XP_013588325.1
OG0006501	Cg006G1812600	XP_013592400.1, XP_013592582.1
OG0006502	Cg006G1811400	XP_013588238.1, XP_013592781.1
OG0006503	Cg003G0935900	XP_013608953.1
OG0006504	Cg005G1592000	XP_013634589.1, XP_013622387.1, XP_013634353.1
OG0006505	Cg005G1587600	XP_013631841.1, XP_013622440.1
OG0006506	Cg005G1587400	XP_013633372.1, XP_013632560.1, XP_013637465.1
OG0006507	Cg005G1587100	XP_013635400.1, XP_013635326.1
OG0006508	Cg005G1584800	XP_013628261.1, XP_013628268.1, XP_013615393.1, XP_013637172.1
OG0006509	Cg005G1584000	XP_013635933.1, XP_013632140.1
OG0006510	Cg005G1581500	XP_013631985.1, XP_013629584.1, XP_013634295.1
OG0006511	Cg005G1577300	XP_013637587.1, XP_013637609.1
OG0006512	Cg005G1576700	XP_013636527.1
OG0006513	Cg005G1575600	XP_013625754.1, XP_013633730.1
OG0006516	Cg001G0207800	XP_013605877.1, XP_013598714.1
OG0006517	Cg001G0207900	XP_013611771.1, XP_013629673.1
OG0006518	Cg001G0208700	XP_013604963.1, XP_013622155.1
OG0006519	Cg001G0209000	XP_013598261.1, XP_013630306.1, XP_013601989.1
OG0006520	Cg001G0212500	XP_013607499.1
OG0006521	Cg001G0213300	XP_013623126.1
OG0006522	Cg001G0217500	XP_013587690.1, XP_013627495.1
OG0006523	Cg002G0625800	XP_013607090.1, XP_013593750.1
OG0006524	Cg001G0218000	XP_013599182.1, XP_013607827.1
OG0006525	Cg001G0219700	XP_013615757.1, XP_013593051.1
OG0006526	Cg001G0220400	XP_013593315.1, XP_013637664.1, XP_013601338.1
OG0006527	Cg001G0221700	XP_013593155.1, XP_013597562.1
OG0006528	Cg001G0222800	XP_013597019.1, XP_013589095.1
OG0006529	Cg001G0223600	XP_013607299.1, XP_013597537.1
OG0006530	Cg001G0225900	XP_013595578.1, XP_013584554.1
OG0006531	Cg001G0228100	XP_013596516.1, XP_013603476.1
OG0006532	Cg001G0230800	XP_013602599.1, XP_013604917.1
OG0006533	Cg001G0231100	XP_013604919.1, XP_013601730.1, XP_013595438.1
OG0006534	Cg002G0517600	XP_013592914.1, XP_013602805.1
OG0006535	Cg002G0518200	XP_013635692.1, XP_013594161.1
OG0006536	Cg002G0519000	XP_013605897.1, XP_013593555.1
OG0006537	Cg002G0519400	XP_013603273.1, XP_013596593.1
OG0006538	Cg002G0524100	XP_013593582.1, XP_013591242.1, XP_013602377.1
OG0006539	Cg001G0167500	XP_013599073.1
OG0006540	Cg001G0169300	XP_013603310.1, XP_013598847.1
OG0006541	Cg003G0908500	XP_013614676.1
OG0006542	Cg003G0888900	XP_013616408.1, XP_013612224.1
OG0006543	Cg003G0893000	XP_013629499.1, XP_013606319.1
OG0006544	Cg003G0893500	XP_013622421.1, XP_013613704.1
OG0006545	Cg004G1356600	XP_013606256.1, XP_013622308.1
OG0006546	Cg004G1378600, Cg004G1388600	XP_013593597.1, XP_013607184.1
OG0006547	Cg004G1387900, Cg004G1379700	XP_013593672.1, XP_013608700.1
OG0006549	Cg004G1406200	XP_013593789.1, XP_013623132.1
OG0006550	Cg001G0163900	XP_013595230.1, XP_013599767.1
OG0006551	Cg001G0164000	XP_013595238.1, XP_013639493.1
OG0006552	Cg001G0165700	XP_013599207.1, XP_013597883.1
OG0006553	Cg001G0166400	XP_013598126.1, XP_013602836.1
OG0006554	Cg001G0177200	XP_013614831.1
OG0006555	Cg001G0177400	XP_013617569.1
OG0006556	Cg001G0177700	XP_013596589.1, XP_013627209.1, XP_013586436.1
OG0006557	Cg001G0177800	XP_013622301.1
OG0006558	Cg001G0181300	XP_013593270.1, XP_013598646.1
OG0006560	Cg007G2271500	XP_013613902.1
OG0006561	Cg001G0198600	XP_013608613.1, XP_013593746.1
OG0006563	Cg001G0194800	XP_013628404.1, XP_013608064.1, XP_013608216.1
OG0006564	Cg001G0194200	XP_013614740.1
OG0006565	Cg005G1718700	XP_013635908.1, XP_013625362.1
OG0006566	Cg001G0193000	XP_013599197.1, XP_013598343.1
OG0006567	Cg001G0192200	XP_013595828.1, XP_013636386.1, XP_013627499.1
OG0006568	Cg001G0190200	XP_013599308.1, XP_013607763.1
OG0006569	Cg001G0189900	XP_013638797.1, XP_013615438.1, XP_013595929.1
OG0006570	Cg001G0188000	XP_013599270.1, XP_013625837.1
OG0006571	Cg001G0186500	XP_013598219.1, XP_013596355.1
OG0006572	Cg001G0185200	XP_013611449.1, XP_013627428.1
OG0006573	Cg001G0202600	XP_013597658.1, XP_013597733.1
OG0006574	Cg001G0204100	XP_013589315.1, XP_013596704.1, XP_013627547.1
OG0006575	Cg001G0241200, Cg001G0241100	XP_013595050.1
OG0006576	Cg001G0238100	XP_013596617.1, XP_013589261.1
OG0006577	Cg001G0235500	XP_013596625.1, XP_013593481.1
OG0006578	Cg001G0233100	XP_013596220.1, XP_013596310.1
OG0006579	Cg003G1063600	XP_013612759.1
OG0006580	Cg003G1063800	XP_013609804.1, XP_013596739.1
OG0006581	Cg003G1065900	XP_013621655.1, XP_013607110.1
OG0006582	Cg002G0396200	XP_013636172.1, XP_013604674.1, XP_013591687.1
OG0006583	Cg002G0399200	XP_013631282.1
OG0006584	Cg002G0401700	XP_013637476.1, XP_013600743.1
OG0006585	Cg002G0404100	XP_013603444.1
OG0006586	Cg002G0409600	XP_013605925.1, XP_013631362.1
OG0006587	Cg002G0410100	XP_013600770.1, XP_013633974.1
OG0006588	Cg002G0413100	XP_013588917.1
OG0006589	Cg002G0413500	XP_013588907.1, XP_013604577.1
OG0006590	Cg002G0416800	XP_013605889.1, XP_013636667.1
OG0006591	Cg002G0417600	XP_013605766.1, XP_013591018.1
OG0006592	Cg002G0419300	XP_013591977.1
OG0006593	Cg002G0421600	XP_013603429.1, XP_013634135.1
OG0006594	Cg008G2904400	XP_013587903.1
OG0006595	Cg002G0429500	XP_013599754.1, XP_013636187.1, XP_013636184.1
OG0006596	Cg002G0438200	XP_013631584.1, XP_013592769.1, XP_013604795.1
OG0006597	Cg002G0438600	XP_013590012.1, XP_013600058.1
OG0006599	Cg003G0887700	XP_013626227.1
OG0006600	Cg002G0448900	XP_013631984.1, XP_013600089.1
OG0006601	Cg002G0449500	XP_013603419.1, XP_013635716.1, XP_013591093.1
OG0006602	Cg002G0451300	XP_013605194.1, XP_013631031.1
OG0006603	Cg002G0456100	XP_013587795.1, XP_013631588.1, XP_013605050.1
OG0006604	Cg002G0459900	XP_013633773.1, XP_013601986.1
OG0006605	Cg002G0462800	XP_013600081.1
OG0006606	Cg002G0464700	XP_013600502.1, XP_013635784.1
OG0006607	Cg002G0465900	XP_013603395.1, XP_013590978.1
OG0006608	Cg002G0471300	XP_013602480.1, XP_013635449.1
OG0006609	Cg002G0471600	XP_013636629.1
OG0006610	Cg002G0474600	XP_013630979.1, XP_013603269.1
OG0006611	Cg002G0477700	XP_013605310.1, XP_013592874.1
OG0006612	Cg002G0478600	XP_013590500.1, XP_013602319.1
OG0006614	Cg002G0498900	XP_013604757.1, XP_013592437.1
OG0006615	Cg003G0922300	XP_013611313.1
OG0006616	Cg003G0921900	XP_013606485.1
OG0006617	Cg003G0921100	XP_013616650.1, XP_013608770.1
OG0006618	Cg001G0243800	XP_013597249.1, XP_013594351.1, XP_013602658.1
OG0006620	Cg004G1314700	XP_013592959.1, XP_013617359.1
OG0006621	Cg007G2439200	XP_013590902.1, XP_013619496.1, XP_013590528.1
OG0006622	Cg007G2445300	XP_013616183.1, XP_013591459.1, XP_013590068.1
OG0006623	Cg007G2445600	XP_013616122.1, XP_013589888.1
OG0006624	Cg007G2450100	XP_013589551.1, XP_013619602.1, XP_013591083.1
OG0006625	Cg007G2451400	XP_013619583.1, XP_013590572.1, XP_013590797.1
OG0006626	Cg008G2868900, Cg008G2853100	XP_013594051.1, XP_013609195.1
OG0006627	Cg004G1417600	XP_013615564.1, XP_013596217.1, XP_013596295.1
OG0006628	Cg004G1420400	XP_013622854.1, XP_013593475.1
OG0006629	Cg004G1420500	XP_013593480.1, XP_013622856.1
OG0006630	Cg004G1427800	XP_013609963.1, XP_013626609.1
OG0006631	Cg004G1429800	XP_013606372.1, XP_013615456.1
OG0006632	Cg002G0689700	XP_013596441.1
OG0006633	Cg004G1431300	XP_013593589.1, XP_013606585.1
OG0006634	Cg004G1081300	XP_013587342.1, XP_013589673.1
OG0006635	Cg004G1433200	XP_013604301.1, XP_013615141.1, XP_013609644.1
OG0006636	Cg004G1433300	XP_013604300.1, XP_013615142.1
OG0006637	Cg004G1435500	XP_013599949.1, XP_013608947.1
OG0006638	Cg005G1524000	XP_013632148.1
OG0006639	Cg005G1526100	XP_013636302.1, XP_013630225.1, XP_013632343.1
OG0006640	Cg005G1469000	XP_013633715.1, XP_013631094.1
OG0006641	Cg005G1528900	XP_013623973.1, XP_013633932.1, XP_013634612.1
OG0006642	Cg005G1529500	XP_013633919.1, XP_013626148.1
OG0006643	Cg005G1530200	XP_013633753.1, XP_013633782.1
OG0006644	Cg005G1531300	XP_013629120.1, XP_013636865.1
OG0006645	Cg005G1533700	XP_013623700.1, XP_013633688.1
OG0006646	Cg005G1534500	XP_013631286.1, XP_013622183.1
OG0006647	Cg005G1536100	XP_013634095.1, XP_013625334.1
OG0006648	Cg006G2187900	XP_013600447.1
OG0006649	Cg005G1545500	XP_013631934.1, XP_013630090.1, XP_013637537.1
OG0006650	Cg005G1546600	XP_013631211.1, XP_013625087.1
OG0006651	Cg005G1547400	XP_013625082.1, XP_013637529.1, XP_013631647.1
OG0006652	Cg005G1549300	XP_013629726.1
OG0006653	Cg005G1549500	XP_013636638.1, XP_013625666.1, XP_013631809.1
OG0006654	Cg005G1550000	XP_013637128.1, XP_013637438.1
OG0006655	Cg005G1550300	XP_013629944.1, XP_013634822.1
OG0006656	Cg002G0637300	XP_013593649.1, XP_013612962.1
OG0006657	Cg005G1551400	XP_013636734.1, XP_013637514.1, XP_013622060.1
OG0006658	Cg005G1552700	XP_013632309.1, XP_013636387.1
OG0006659	Cg005G1553700	XP_013632233.1, XP_013623553.1
OG0006660	Cg005G1558400	XP_013607180.1, XP_013634248.1
OG0006661	Cg005G1559200	XP_013634698.1, XP_013634050.1
OG0006662	Cg005G1559900	XP_013622926.1, XP_013634500.1
OG0006663	Cg005G1565000	XP_013634786.1, XP_013626334.1, XP_013634283.1
OG0006664	Cg003G0746700	XP_013625848.1, XP_013608863.1
OG0006665	Cg003G0741500, Cg003G0855700	XP_013629639.1, XP_013621162.1, XP_013612523.1
OG0006666	Cg003G0754900	XP_013611906.1
OG0006667	Cg003G0755000	XP_013612501.1, XP_013606454.1
OG0006668	Cg008G2756700	XP_013606054.1, XP_013630358.1
OG0006669	Cg005G1776400	XP_013600186.1
OG0006670	Cg005G1775400	XP_013630717.1
OG0006671	Cg005G1773200, Cg005G1773000	XP_013633893.1, XP_013600666.1
OG0006673	Cg005G1769700	XP_013635554.1
OG0006674	Cg005G1767100	XP_013635342.1, XP_013604016.1
OG0006675	Cg005G1754200	XP_013634422.1, XP_013602701.1
OG0006676	Cg005G1714100	XP_013604286.1, XP_013636649.1
OG0006677	Cg005G1736600	XP_013629506.1
OG0006678	Cg001G0139000	XP_013635834.1
OG0006679	Cg001G0157600	XP_013599007.1, XP_013618315.1
OG0006680	Cg006G1923600	XP_013600526.1, XP_013588719.1
OG0006681	Cg006G1927400	XP_013586074.1
OG0006682	Cg006G1927800	XP_013592553.1, XP_013638550.1
OG0006683	Cg003G0785200	XP_013630814.1, XP_013606417.1
OG0006684	Cg003G0778500	XP_013614409.1, XP_013626799.1, XP_013612518.1
OG0006685	Cg006G1837200	XP_013638010.1, XP_013604041.1
OG0006686	Cg003G0761000	XP_013630142.1, XP_013611963.1
OG0006687	Cg003G0760900	XP_013630140.1, XP_013611961.1
OG0006688	Cg008G2820000	XP_013608677.1, XP_013616080.1, XP_013597897.1
OG0006689	Cg008G2825800	XP_013598187.1, XP_013613179.1, XP_013619608.1
OG0006690	Cg001G0159700	XP_013584643.1, XP_013602552.1, XP_013595957.1
OG0006691	Cg008G2827700	XP_013618207.1, XP_013608823.1, XP_013594985.1
OG0006692	Cg008G2828100	XP_013616688.1, XP_013606725.1
OG0006693	Cg008G2829600	XP_013612938.1, XP_013593104.1
OG0006695	Cg004G1437000	XP_013607624.1, XP_013596963.1
OG0006696	Cg004G1439900	XP_013606386.1, XP_013593709.1, XP_013600548.1
OG0006697	Cg004G1441300	XP_013595966.1, XP_013608868.1
OG0006698	Cg004G1441500	XP_013608607.1, XP_013593105.1
OG0006700	Cg005G1462400	XP_013633906.1, XP_013631726.1
OG0006701	Cg005G1463000	XP_013631794.1, XP_013626099.1, XP_013636782.1
OG0006702	Cg005G1463100	XP_013631610.1, XP_013621963.1, XP_013633551.1
OG0006703	Cg005G1465300	XP_013637136.1, XP_013626447.1
OG0006704	Cg005G1466300	XP_013627004.1
OG0006706	Cg005G1469500	XP_013633593.1, XP_013631890.1
OG0006707	Cg005G1471100	XP_013636404.1, XP_013635227.1
OG0006708	Cg005G1472600	XP_013632041.1, XP_013628909.1
OG0006709	Cg005G1472800	XP_013622463.1, XP_013596105.1, XP_013631253.1
OG0006710	Cg005G1475200	XP_013634379.1
OG0006711	Cg005G1477300	XP_013623642.1, XP_013634923.1, XP_013631901.1
OG0006712	Cg005G1479000	XP_013621967.1, XP_013632158.1
OG0006713	Cg005G1480000	XP_013637574.1, XP_013637218.1
OG0006714	Cg005G1480100	XP_013634052.1, XP_013626007.1, XP_013634433.1
OG0006715	Cg005G1482200	XP_013627332.1, XP_013634634.1, XP_013635084.1
OG0006716	Cg005G1486700	XP_013627944.1, XP_013635433.1, XP_013635567.1, XP_013635381.1
OG0006717	Cg005G1490000	XP_013628876.1, XP_013631534.1
OG0006718	Cg005G1492400	XP_013636821.1, XP_013629970.1
OG0006719	Cg005G1492700	XP_013636590.1, XP_013637104.1, XP_013628496.1
OG0006720	Cg005G1493200	XP_013628501.1
OG0006721	Cg005G1493300	XP_013626883.1, XP_013634671.1
OG0006722	Cg005G1496500	XP_013634241.1, XP_013633605.1, XP_013622191.1
OG0006723	Cg005G1498300	XP_013631313.1
OG0006724	Cg005G1501600	XP_013631687.1
OG0006725	Cg005G1506200	XP_013631156.1, XP_013630259.1
OG0006726	Cg005G1506900	XP_013634765.1
OG0006727	Cg005G1508000	XP_013632174.1, XP_013633734.1
OG0006728	Cg005G1515000	XP_013621817.1, XP_013635205.1, XP_013634896.1
OG0006729	Cg005G1516000	XP_013637379.1, XP_013629510.1
OG0006730	Cg005G1517400	XP_013634228.1, XP_013622285.1, XP_013634086.1
OG0006731	Cg005G1517600	XP_013634674.1, XP_013623211.1
OG0006732	Cg008G2980200	XP_013594262.1, XP_013606569.1, XP_013618226.1
OG0006733	Cg001G0068400	XP_013628818.1, XP_013617739.1
OG0006734	Cg004G1080900	XP_013585999.1, XP_013628531.1
OG0006735	Cg003G0932500	XP_013612054.1, XP_013620914.1
OG0006736	Cg004G1084900	XP_013628902.1, XP_013634627.1
OG0006737	Cg004G1088100	XP_013633294.1, XP_013630062.1
OG0006738	Cg004G1090200	XP_013622559.1, XP_013584977.1
OG0006739	Cg004G1090400	XP_013584985.1, XP_013626422.1
OG0006740	Cg004G1092700	XP_013636103.1, XP_013584096.1
OG0006741	Cg004G1095200	XP_013630743.1, XP_013586899.1
OG0006742	Cg004G1097500	XP_013637778.1, XP_013625244.1
OG0006743	Cg004G1099200	XP_013586547.1, XP_013637947.1, XP_013630487.1
OG0006744	Cg004G1099700	XP_013612246.1, XP_013622859.1
OG0006745	Cg004G1104500	XP_013622086.1, XP_013587401.1
OG0006746	Cg004G1115000	XP_013588533.1, XP_013583696.1
OG0006747	Cg004G1115200	XP_013584377.1, XP_013586202.1
OG0006748	Cg004G1116700	XP_013584404.1, XP_013608639.1
OG0006749	Cg004G1117200	XP_013638598.1, XP_013630781.1
OG0006750	Cg006G2005100	XP_013595328.1, XP_013637735.1, XP_013623142.1
OG0006751	Cg004G1122900	XP_013584710.1
OG0006752	Cg004G1123000	XP_013583351.1, XP_013638755.1
OG0006753	Cg004G1132000	XP_013622977.1, XP_013583711.1
OG0006754	Cg004G1132700	XP_013638899.1, XP_013618634.1, XP_013627543.1
OG0006756	Cg004G1137200	XP_013587238.1, XP_013622282.1
OG0006757	Cg008G2856000, Cg008G2871400	XP_013629858.1
OG0006758	Cg004G1137800	XP_013583586.1
OG0006759	Cg004G1138300	XP_013585387.1, XP_013624148.1, XP_013623017.1
OG0006760	Cg004G1139200	XP_013583897.1, XP_013626406.1
OG0006761	Cg004G1140100	XP_013587655.1
OG0006762	Cg004G1142000	XP_013639383.1, XP_013584589.1
OG0006763	Cg004G1142400	XP_013618780.1, XP_013587146.1
OG0006764	Cg004G1142500	XP_013587147.1, XP_013628957.1, XP_013619033.1
OG0006765	Cg004G1147900	XP_013617186.1, XP_013629912.1
OG0006766	Cg004G1149500	XP_013584078.1, XP_013615519.1, XP_013617701.1
OG0006767	Cg004G1151200	XP_013587363.1, XP_013625744.1
OG0006768	Cg004G1150400	XP_013634920.1, XP_013586118.1
OG0006769	Cg004G1152600	XP_013594322.1, XP_013627627.1
OG0006770	Cg004G1159600	XP_013583548.1, XP_013625871.1
OG0006771	Cg004G1174200	XP_013585870.1, XP_013616281.1
OG0006772	Cg004G1169500	XP_013583911.1, XP_013637291.1
OG0006773	Cg004G1170600	XP_013587545.1, XP_013587237.1
OG0006774	Cg004G1170700	XP_013587544.1
OG0006775	Cg004G1173900	XP_013617403.1, XP_013587090.1
OG0006776	Cg004G1176000	XP_013585715.1, XP_013586544.1, XP_013628152.1
OG0006777	Cg004G1176100	XP_013585714.1, XP_013628144.1
OG0006778	Cg004G1176400	XP_013594801.1, XP_013585712.1
OG0006779	Cg004G1177300, Cg001G0369200	XP_013626950.1, XP_013639028.1
OG0006780	Cg004G1177400	XP_013637659.1, XP_013625392.1
OG0006781	Cg004G1181500	XP_013626969.1, XP_013617118.1, XP_013586142.1
OG0006782	Cg004G1184000	XP_013583996.1
OG0006783	Cg004G1185700	XP_013586038.1, XP_013617148.1
OG0006784	Cg004G1186400	XP_013636485.1
OG0006785	Cg004G1188200	XP_013627414.1, XP_013611181.1, XP_013585182.1
OG0006786	Cg004G1189400	XP_013628244.1, XP_013638803.1
OG0006788	Cg004G1196900	XP_013587246.1, XP_013610829.1, XP_013627973.1
OG0006789	Cg004G1197700	XP_013620690.1, XP_013638908.1
OG0006790	Cg004G1200000	XP_013637862.1, XP_013621951.1
OG0006792	Cg004G1203600	XP_013625309.1, XP_013585112.1
OG0006793	Cg004G1203900	XP_013610606.1, XP_013625313.1
OG0006794	Cg004G1206800	XP_013587670.1, XP_013623026.1
OG0006795	Cg004G1207900	XP_013622621.1, XP_013586088.1
OG0006796	Cg004G1209400	XP_013583975.1, XP_013583372.1
OG0006797	Cg004G1210900	XP_013610979.1, XP_013628450.1
OG0006798	Cg004G1215100	XP_013586661.1, XP_013636589.1
OG0006799	Cg004G1217400	XP_013627477.1, XP_013585035.1
OG0006800	Cg004G1219000	XP_013637924.1, XP_013592115.1
OG0006801	Cg004G1222900	XP_013628682.1, XP_013587373.1
OG0006802	Cg004G1223200	XP_013629188.1, XP_013609945.1
OG0006803	Cg004G1226400	XP_013617085.1, XP_013586917.1
OG0006804	Cg004G1226900	XP_013609686.1, XP_013587106.1
OG0006805	Cg006G2224900	XP_013604526.1, XP_013585845.1
OG0006806	Cg004G1235700	XP_013620062.1, XP_013638302.1
OG0006807	Cg004G1237000	XP_013609422.1, XP_013586853.1
OG0006808	Cg004G1239500, Cg001G0031700	XP_013613835.1
OG0006809	Cg004G1240500	XP_013627419.1, XP_013584603.1
OG0006810	Cg005G1677200, Cg008G2885600	XP_013598195.1, XP_013620603.1
OG0006810	Cg007G2267000	XP_013605432.1
OG0006811	Cg004G1241200	XP_013584738.1, XP_013588061.1, XP_013626516.1
OG0006812	Cg004G1241300	XP_013638783.1, XP_013609341.1, XP_013609264.1
OG0006813	Cg004G1242800	XP_013584400.1, XP_013587335.1
OG0006814	Cg004G1244000	XP_013616476.1, XP_013638565.1
OG0006815	Cg004G1247100	XP_013583977.1, XP_013583266.1, XP_013635879.1
OG0006816	Cg004G1247700	XP_013608899.1, XP_013584935.1, XP_013636015.1
OG0006817	Cg004G1249900	XP_013628782.1, XP_013589211.1, XP_013614989.1
OG0006818	Cg004G1250600	XP_013608634.1
OG0006819	Cg004G1253500	XP_013602074.1, XP_013638707.1
OG0006820	Cg004G1254700	XP_013637928.1, XP_013630446.1
OG0006821	Cg006G2076600	XP_013605387.1, XP_013587096.1
OG0006822	Cg004G1266300	XP_013614427.1, XP_013611277.1
OG0006823	Cg004G1266700	XP_013623391.1, XP_013638438.1
OG0006824	Cg004G1270600	XP_013632589.1, XP_013627985.1, XP_013585025.1
OG0006825	Cg004G1272600	XP_013629828.1
OG0006826	Cg004G1272900	XP_013622067.1, XP_013637836.1, XP_013584062.1
OG0006827	Cg004G1273000	XP_013586675.1, XP_013622066.1
OG0006828	Cg004G1275700	XP_013587234.1, XP_013608124.1
OG0006829	Cg004G1276600	XP_013587298.1
OG0006830	Cg004G1278100	XP_013607949.1, XP_013638861.1
OG0006831	Cg004G1279300	XP_013607942.1, XP_013638229.1
OG0006832	Cg006G2165100	XP_013600924.1, XP_013637914.1
OG0006833	Cg001G0351500	XP_013631168.1, XP_013588046.1
OG0006834	Cg001G0333500	XP_013635066.1, XP_013634999.1
OG0006835	Cg009G2989900, Cg008G2888700	XP_013594375.1, XP_013597667.1, XP_013609577.1
OG0006836	Cg009G2989000, Cg008G2888200	XP_013611946.1, XP_013597775.1, XP_013601654.1, XP_013620891.1
