Orthogroup	Cardamine_glauca	Noccaea_praecox
OG0009187	Cg006G1784200	Np004G1905800, Np004G1905000
OG0009188	Cg006G1785600	Np004G1907700
OG0009189	Cg006G1788500	Np004G1912300
OG0009190	Cg006G1789200	Np004G1913200
OG0009191	Cg006G1794400, Cg006G1794100	Np004G1920600
OG0009192	Cg006G1797100	Np004G1924400
OG0009193	Cg006G1797300	Np004G1924600
OG0009194	Cg006G1797500	Np004G1925000
OG0009196	Cg006G1800600	Np004G1928500
OG0009197	Cg006G1800800	Np004G1928700
OG0009198	Cg006G1801000	Np004G1929900, Np004G1928900
OG0009200	Cg006G1803300	Np004G1933600
OG0009201	Cg005G1573300	Np006G3397200
OG0009202	Cg005G1572900	Np006G3396800
OG0009203	Cg005G1571700	Np006G3395100
OG0009204	Cg005G1571400	Np006G3394800
OG0009205	Cg005G1568800	Np006G3391300
OG0009206	Cg001G0140600	Np005G2796100
OG0009207	Cg005G1565700	Np006G3382600
OG0009209	Cg002G0579700	Np001G0447000
OG0009210	Cg002G0584400	Np001G0442900
OG0009211	Cg002G0643400	Np001G0193000
OG0009212	Cg003G0791200	Np003G1750200
OG0009213	Cg016G3059700, Cg003G0872700	Np003G1737000
OG0009214	Cg003G0913100	Np003G1648500
OG0009215	Cg001G0318000	Np005G3107900, Np005G3106200
OG0009216	Cg001G0309900	Np005G3096200
OG0009217	Cg001G0313300	Np005G3101700
OG0009218	Cg001G0300300	Np005G3074400
OG0009219	Cg001G0296600	Np005G3075400
OG0009220	Cg001G0283200	Np005G3088900
OG0009221	Cg001G0270900, Cg001G0270800	Np005G3060300
OG0009222	Cg001G0270700	Np005G3059700
OG0009223	Cg001G0020500	Np005G2625900
OG0009224	Cg001G0261900	Np005G3043000
OG0009225	Cg008G2843900, Cg008G2858800, Cg001G0261500	Np005G3042400
OG0009226	Cg001G0258000	Np005G3035300
OG0009227	Cg001G0257300	Np005G3034400
OG0009228	Cg001G0252500	Np005G3028900
OG0009229	Cg001G0251700	Np005G3027900
OG0009230	Cg007G2500100	Np002G0816400
OG0009231	Cg007G2500500	Np002G0815900
OG0009232	Cg007G2501000	Np002G0815000
OG0009233	Cg007G2501700	Np002G0814200
OG0009234	Cg007G2504600	Np002G0810800
OG0009235	Cg007G2505000	Np002G0810200
OG0009237	Cg007G2508500	Np002G0802000
OG0009238	Cg007G2509800	Np002G0806700, Np002G0800900
OG0009239	Cg007G2512000	Np002G0797000
OG0009240	Cg007G2512100	Np002G0796600
OG0009241	Cg008G2861100, Cg008G2846300	Np001G0167000
OG0009242	Cg007G2513100	Np002G0794700
OG0009243	Cg007G2514000	Np002G0793400
OG0009244	Cg007G2454900	Np002G0888700
OG0009245	Cg007G2457700	Np002G0883100
OG0009246	Cg007G2458900	Np002G0878800
OG0009247	Cg007G2459800	Np002G0876200
OG0009248	Cg007G2463400	Np002G0873300
OG0009249	Cg001G0116700	Np005G2763500
OG0009250	Cg001G0115200	Np005G2761400
OG0009251	Cg001G0115000	Np005G2761200
OG0009252	Cg001G0114200	Np005G2759800
OG0009253	Cg001G0113300	Np005G2758800
OG0009254	Cg001G0111900	Np005G2757000
OG0009255	Cg003G0915500	Np003G1644300
OG0009256	Cg007G2265800	Np002G1233100
OG0009257	Cg007G2265700	Np002G1233200
OG0009258	Cg007G2264600	Np002G1235100
OG0009259	Cg001G0371000	Np005G3164400
OG0009260	Cg004G1333900	Np006G3415700
OG0009261	Cg001G0374200	Np005G3171500
OG0009262	Cg001G0374300	Np005G3171700
OG0009263	Cg001G0374400	Np005G3172600, Np004G1950200
OG0009264	Cg003G0888700	Np003G1716600
OG0009265	Cg002G0619700	Np001G0186600
OG0009266	Cg002G0647700	Np001G0204000
OG0009267	Cg002G0648500	Np001G0204900
OG0009268	Cg002G0649100	Np001G0205600
OG0009269	Cg005G1457700	Np006G3217600
OG0009270	Cg002G0649700	Np001G0206200
OG0009271	Cg002G0652300	Np001G0209200
OG0009272	Cg002G0656900	Np001G0216800
OG0009273	Cg002G0657100	Np001G0217100
OG0009274	Cg002G0657200	Np001G0217200
OG0009275	Cg002G0657500	Np001G0217400
OG0009276	Cg002G0657700	Np001G0217600
OG0009277	Cg002G0657900	Np001G0218700
OG0009278	Cg002G0658100	Np001G0218900
OG0009279	Cg002G0659300	Np001G0220300
OG0009280	Cg002G0660600	Np001G0222700
OG0009281	Cg002G0662700	Np001G0225600
OG0009282	Cg002G0662800	Np001G0225700
OG0009283	Cg002G0662900	Np001G0225800
OG0009284	Cg002G0668400	Np001G0231300
OG0009285	Cg002G0668500	Np001G0231900
OG0009286	Cg002G0669700	Np001G0233700
OG0009287	Cg016G3059600, Cg003G0872600	Np003G1737300
OG0009288	Cg002G0671100	Np001G0235400
OG0009289	Cg003G0886900	Np003G1720600
OG0009290	Cg007G2464800	Np002G0869700
OG0009291	Cg007G2461900	Np002G0872300
OG0009292	Cg008G2914600	Np001G0429200
OG0009293	Cg008G2967100	Np001G0364000
OG0009294	Cg008G2965700	Np001G0362200
OG0009295	Cg008G2872400	Np001G0176000
OG0009296	Cg008G2964500	Np001G0368500
OG0009297	Cg008G2964400	Np001G0368600
OG0009298	Cg008G2959900	Np001G0374500
OG0009300	Cg008G2954800	Np001G0382700
OG0009301	Cg008G2953500	Np001G0384300
OG0009302	Cg006G1834800	Np004G1977500
OG0009303	Cg006G1831100	Np004G1969200
OG0009304	Cg006G1830400	Np004G1968400
OG0009305	Cg006G1829800	Np004G1967700
OG0009306	Cg006G1829400	Np007G3983100, Np004G1967300
OG0009307	Cg006G2110800	Np004G2410800
OG0009308	Cg006G1820700	Np004G1956600
OG0009309	Cg006G1818000	Np004G1952800
OG0009310	Cg006G1817700	Np004G1952500
OG0009311	Cg006G1815700	Np004G1950300
OG0009312	Cg006G1810100	Np004G1942900
OG0009313	Cg006G1809800	Np004G1942700
OG0009314	Cg006G1809000	Np004G1941900
OG0009315	Cg006G1805400	Np004G1937100
OG0009316	Cg008G2922900	Np001G0419800
OG0009317	Cg005G1596900	Np006G3440100
OG0009318	Cg005G1596100	Np006G3438000
OG0009319	Cg005G1594600	Np006G3433600
OG0009320	Cg005G1592700	Np006G3431000
OG0009321	Cg005G1592200	Np006G3429500
OG0009322	Cg005G1590900	Np006G3427200
OG0009323	Cg005G1588000	Np006G3419600
OG0009324	Cg005G1587700	Np006G3419300
OG0009325	Cg005G1586900	Np006G3418000
OG0009326	Cg005G1586400	Np006G3417800
OG0009327	Cg005G1585600	Np006G3416400
OG0009328	Cg005G1584600	Np006G3413500
OG0009329	Cg005G1584500	Np006G3413400
OG0009330	Cg005G1584100	Np006G3411900
OG0009331	Cg005G1581800	Np006G3408700
OG0009332	Cg005G1580500	Np006G3407500
OG0009333	Cg005G1579100	Np006G3406300
OG0009335	Cg005G1576800	Np006G3401900
OG0009337	Cg005G1575300	Np006G3399900
OG0009338	Cg005G1575100	Np006G3399500
OG0009339	Cg001G0206700	Np005G2899500
OG0009340	Cg005G1534300	Np005G3075200
OG0009341	Cg001G0208900	Np005G2902400
OG0009342	Cg001G0212200	Np005G2906900
OG0009343	Cg001G0211000	Np005G2904900
OG0009344	Cg001G0210600	Np005G2904700, Np005G3027000
OG0009345	Cg001G0221400	Np005G2926600
OG0009346	Cg001G0222400	Np005G2929000
OG0009347	Cg001G0224400	Np005G2934400
OG0009348	Cg001G0224500	Np005G2934500
OG0009349	Cg001G0226100	Np005G2939000
OG0009350	Cg001G0230300	Np005G2958000
OG0009351	Cg001G0230700	Np005G2959200
OG0009352	Cg001G0230900	Np005G2959500
OG0009354	Cg002G0518500	Np001G0526300
OG0009355	Cg002G0519100	Np001G0525300
OG0009357	Cg002G0520700	Np001G0523900
OG0009358	Cg002G0521800	Np001G0521700
OG0009359	Cg002G0522800	Np001G0520600
OG0009360	Cg002G0523100	Np001G0520400
OG0009361	Cg002G0523800	Np001G0519700, Np001G0519000
OG0009362	Cg002G0524000	Np001G0518700, Np001G0519400
OG0009363	Cg001G0169200	Np005G2835500
OG0009364	Cg016G3060300, Cg003G0873600, Cg005G1696700	Np003G1736300
OG0009365	Cg003G0906700	Np003G1660100
OG0009367	Cg003G0900500	Np003G1674600
OG0009368	Cg003G0896000	Np003G1845500
OG0009369	Cg002G0613300	Np001G0431100
OG0009370	Cg004G1358300	Np007G3801200
OG0009371	Cg007G2364400, Cg004G1367200	Np007G3795400
OG0009372	Cg004G1390500	Np007G3781600
OG0009373	Cg004G1393000	Np007G3780600
OG0009374	Cg004G1393300	Np007G3780300
OG0009375	Cg004G1397000	Np007G3775600
OG0009376	Cg004G1402800	Np007G3768700
OG0009377	Cg002G0406400	Np001G0686100
OG0009378	Cg004G1407100	Np007G3761800
OG0009379	Cg004G1407700	Np007G3761400
OG0009380	Cg001G0163300	Np005G2828400
OG0009381	Cg001G0163600	Np005G2829000
OG0009382	Cg001G0165000	Np005G2831200
OG0009383	Cg001G0164700	Np005G2830700
OG0009384	Cg001G0174100	Np005G2844400
OG0009385	Cg001G0174400	Np005G2845600
OG0009386	Cg001G0177000	Np005G2848300
OG0009387	Cg001G0178200	Np005G2850200
OG0009388	Cg001G0180800	Np005G2855900
OG0009389	Cg001G0182600	Np005G2858500
OG0009390	Cg001G0392100	Np005G3188500
OG0009391	Cg001G0184700	Np005G2862900, Np004G2027500
OG0009392	Cg001G0390700	Np005G3199900
OG0009393	Cg001G0201300	Np005G2887700
OG0009394	Cg001G0199600	Np005G2885800
OG0009395	Cg001G0198900	Np005G2884900
OG0009396	Cg001G0197700	Np005G2883000
OG0009397	Cg001G0197600	Np005G2882900
OG0009398	Cg001G0197100	Np005G2882300
OG0009400	Cg006G2094700	Np004G2392400
OG0009401	Cg001G0193700	Np005G2874300
OG0009402	Cg001G0192500	Np005G2875600
OG0009403	Cg001G0191100	Np005G2877200
OG0009404	Cg002G0678000	Np001G0247100
OG0009405	Cg001G0189200	Np005G2866700
OG0009406	Cg004G1444900	Np007G3716800
OG0009407	Cg011G3012700, Cg008G2912300	Np006G3614800
OG0009408	Cg001G0241900	Np005G3003000, Np001G0686700
OG0009409	Cg001G0240300	Np005G3000000
OG0009410	Cg001G0239500	Np005G2994900
OG0009411	Cg001G0238800	Np005G2994000
OG0009412	Cg001G0237900	Np005G2989100
OG0009413	Cg001G0237200	Np002G1021500, Np005G2987800
OG0009414	Cg001G0233000	Np005G2963200
OG0009415	Cg001G0232300	Np005G3194000
OG0009416	Cg004G1073600	Np007G4251700
OG0009417	Cg004G1074600	Np007G4249900
OG0009418	Cg004G1074800	Np007G4249700
OG0009419	Cg004G1077000	Np007G4247700
OG0009420	Cg004G1078100	Np007G4246600
OG0009421	Cg003G1062800	Np001G0009700
OG0009422	Cg003G1065000, Cg008G2734700	Np001G0007200
OG0009423	Cg003G1065100	Np001G0007100
OG0009424	Cg002G0548900	Np001G0007000
OG0009425	Cg003G1065600	Np001G0006700
OG0009426	Cg003G1067400	Np001G0003500
OG0009427	Cg003G1067900	Np001G0003100
OG0009428	Cg002G0398100	Np001G0697400
OG0009429	Cg007G2369200, Cg002G0398300	Np001G0697100
OG0009430	Cg002G0399900	Np001G0695500
OG0009431	Cg002G0401000	Np001G0693700
OG0009432	Cg002G0401600	Np001G0693100
OG0009433	Cg002G0405800	Np001G0687000
OG0009434	Cg002G0406000	Np001G0686800
OG0009436	Cg002G0410200	Np001G0681100
OG0009438	Cg004G1116200	Np007G4188200
OG0009439	Cg002G0411500	Np001G0679300
OG0009440	Cg002G0411700	Np001G0679100
OG0009441	Cg002G0413800	Np001G0675700
OG0009442	Cg002G0416600	Np001G0672100
OG0009444	Cg002G0418100	Np001G0669700
OG0009445	Cg002G0419000	Np001G0668900
OG0009446	Cg002G0419400	Np001G0668300
OG0009447	Cg002G0422000	Np003G1472000, Np001G0664800
OG0009448	Cg002G0422400	Np001G0663500
OG0009449	Cg002G0423000	Np001G0662900
OG0009450	Cg002G0423100	Np001G0662800
OG0009451	Cg002G0423500	Np001G0662400
OG0009452	Cg002G0423800	Np001G0662200
OG0009453	Cg002G0428300	Np001G0652600
OG0009454	Cg002G0432000	Np001G0647300
OG0009455	Cg002G0432200	Np001G0647100
OG0009456	Cg002G0433300	Np001G0646300
OG0009457	Cg002G0433500	Np001G0645800
OG0009458	Cg002G0433900	Np001G0645300
OG0009459	Cg002G0436600	Np001G0641800
OG0009460	Cg002G0437500	Np001G0637400
OG0009461	Cg002G0438300	Np006G3347600, Np001G0636700
OG0009462	Cg002G0439100	Np001G0635800
OG0009463	Cg002G0440000	Np001G0634300
OG0009464	Cg002G0440900	Np001G0633000, Np001G0632800
OG0009465	Cg002G0442500	Np001G0630300
OG0009466	Cg002G0443000	Np001G0629800
OG0009467	Cg002G0444600	Np001G0628000
OG0009468	Cg002G0445900	Np001G0626500
OG0009469	Cg005G1671800	Np001G0617200
OG0009470	Cg002G0452800	Np001G0616600
OG0009471	Cg002G0453500	Np001G0615700
OG0009472	Cg002G0454900	Np001G0614100
OG0009473	Cg002G0455000	Np001G0614000
OG0009474	Cg002G0459700	Np001G0606900
OG0009475	Cg002G0461500	Np001G0604500
OG0009476	Cg002G0465100	Np001G0599300
OG0009477	Cg002G0466200	Np001G0598200
OG0009479	Cg002G0471800	Np001G0591000
OG0009480	Cg002G0472700	Np001G0590300
OG0009481	Cg002G0473500	Np001G0588500
OG0009482	Cg002G0473800	Np001G0588300
OG0009483	Cg002G0477100	Np001G0584400
OG0009484	Cg002G0477400	Np001G0583900
OG0009485	Cg004G1398800, Cg002G0479500	Np002G1185700, Np001G0579200
OG0009486	Cg002G0479800	Np001G0578900
OG0009487	Cg002G0480200	Np001G0578000
OG0009488	Cg002G0483300	Np001G0574500
OG0009489	Cg002G0483400	Np001G0574400
OG0009490	Cg002G0484100	Np001G0573600
OG0009491	Cg002G0484500	Np001G0573100
OG0009492	Cg004G1141100	Np001G0572500
OG0009493	Cg002G0485300	Np001G0572300
OG0009494	Cg002G0485900	Np001G0572000
OG0009495	Cg006G2057600	Np004G2345600
OG0009496	Cg002G0486400	Np001G0571300
OG0009497	Cg002G0488200	Np001G0567700
OG0009498	Cg002G0491800	Np001G0563300
OG0009499	Cg002G0495000	Np001G0559900
OG0009500	Cg002G0495300	Np001G0559800
OG0009501	Cg002G0495400	Np001G0559700
OG0009503	Cg002G0499200	Np001G0551000
OG0009504	Cg002G0499300, Cg002G0499500, Cg002G0499600	Np001G0550900
OG0009505	Cg002G0502300	Np001G0547300
OG0009506	Cg003G0922100	Np003G1616300
OG0009508	Cg003G0919600	Np003G1636700
OG0009509	Cg003G0919500	Np003G1636800
OG0009510	Cg003G0918300	Np003G1638200
OG0009511	Cg003G0918000	Np003G1638500
OG0009512	Cg003G0917100	Np003G1641200
OG0009513	Cg003G0916900	Np003G1641500
OG0009514	Cg001G0244600	Np005G3012800
OG0009515	Cg004G1315900	Np007G3871400
OG0009516	Cg004G1316500	Np007G3872800
OG0009518	Cg004G1347100	Np007G3894700
OG0009519	Cg004G1312800	Np007G3863500
OG0009520	Cg004G1313200	Np007G3868300
OG0009521	Cg007G2430500	Np002G0944400, Np002G1014100
OG0009522	Cg007G2438300	Np002G0927700
OG0009523	Cg007G2440100	Np002G0920800
OG0009524	Cg007G2440600	Np002G0919900
OG0009525	Cg002G0585200, Cg007G2440700	Np002G0919800
OG0009526	Cg007G2442500	Np002G0913800
OG0009527	Cg007G2443900	Np002G0912000
OG0009528	Cg007G2446700	Np002G0903900
OG0009529	Cg007G2446900	Np002G0903700
OG0009530	Cg007G2448400	Np002G0899300
OG0009531	Cg007G2448600	Np002G0898900
OG0009532	Cg007G2450300	Np002G0897600
OG0009533	Cg007G2450600	Np002G0897000
OG0009534	Cg007G2453000	Np002G0892000
OG0009535	Cg001G0320800	Np005G3107800
OG0009536	Cg001G0321200	Np005G3108400
OG0009537	Cg008G2866800, Cg008G2851000	Np001G0171000
OG0009538	Cg004G1416000	Np001G0214800, Np007G3750800
OG0009539	Cg004G1417500	Np007G3749200
OG0009540	Cg004G1422500	Np007G3742500
OG0009542	Cg004G1432300	Np007G3732800
OG0009543	Cg004G1432400	Np007G3732700
OG0009544	Cg004G1434200	Np007G3730400
OG0009545	Cg005G1518200	Np006G3305400
OG0009546	Cg005G1520200	Np006G3307500
OG0009547	Cg005G1521700	Np006G3309800
OG0009548	Cg005G1522400	Np006G3311000
OG0009549	Cg005G1523300	Np006G3311400
OG0009550	Cg005G1524100	Np006G3312600
OG0009551	Cg005G1525700	Np006G3315200
OG0009552	Cg005G1525800	Np006G3315400
OG0009553	Cg005G1527200	Np006G3317500
OG0009554	Cg005G1527900	Np006G3318100
OG0009555	Cg005G1529300	Np006G3320300
OG0009556	Cg005G1530500	Np006G3323700
OG0009557	Cg005G1530800	Np006G3324200
OG0009558	Cg005G1533300	Np006G3329200
OG0009559	Cg005G1533600	Np006G3330200
OG0009560	Cg005G1533800	Np005G3065000
OG0009561	Cg005G1533900	Np006G3330700
OG0009562	Cg005G1535400	Np006G3332700
OG0009563	Cg002G0651800	Np001G0435700
OG0009564	Cg005G1536900	Np006G3336600
OG0009565	Cg005G1537200	Np006G3337000
OG0009566	Cg005G1537800	Np006G3337700
OG0009567	Cg005G1539900	Np006G3341300
OG0009568	Cg005G1540700	Np006G3343200
OG0009569	Cg005G1543000	Np006G3346600
OG0009570	Cg005G1543900	Np006G3348800
OG0009571	Cg005G1544100	Np006G3348900
OG0009572	Cg005G1544800	Np006G3349800
OG0009573	Cg005G1545000	Np006G3350000
OG0009574	Cg005G1545200	Np006G3350200
OG0009575	Cg005G1546100	Np006G3351700
OG0009576	Cg005G1546300	Np006G3351800
OG0009577	Cg005G1547100	Np006G3353500
OG0009578	Cg005G1547300	Np006G3353600
OG0009579	Cg005G1549400	Np006G3356300
OG0009580	Cg005G1550100	Np006G3357900
OG0009581	Cg005G1551700	Np006G3360500
OG0009582	Cg005G1552400	Np006G3361400
OG0009583	Cg005G1553300	Np006G3363100
OG0009584	Cg002G0694400	Np001G0278400
OG0009585	Cg005G1554600	Np006G3365400
OG0009586	Cg005G1555700	Np006G3367300, Np006G3367200
OG0009587	Cg005G1559300	Np006G3372100
OG0009588	Cg005G1559500	Np006G3373600
OG0009589	Cg005G1560000	Np006G3374500
OG0009590	Cg002G0687300	Np001G0261900
OG0009591	Cg005G1560300	Np006G3375400
OG0009592	Cg003G0792700	Np003G1761400
OG0009593	Cg005G1561100	Np006G3376300
OG0009594	Cg005G1562400	Np006G3377700
OG0009595	Cg005G1563200	Np006G3379000
OG0009596	Cg005G1564600	Np006G3381700
OG0009597	Cg005G1564700	Np006G3381800
OG0009598	Cg003G0748300	Np003G1826400
OG0009599	Cg003G0747900	Np003G1827100
OG0009600	Cg003G0745000	Np003G1832100
OG0009601	Cg003G0743600	Np003G1832900
OG0009602	Cg003G0741800, Cg003G0855600	Np003G1835800
OG0009603	Cg002G0693100	Np001G0273700
OG0009604	Cg003G0858000, Cg003G0739700	Np003G1838100
OG0009605	Cg003G0752500	Np003G1817900
OG0009607	Cg003G0749700	Np003G1823500
OG0009608	Cg003G0749400	Np003G1824400
OG0009610	Cg005G1776100	Np006G3707300
OG0009611	Cg005G1773300	Np006G3699300, Np006G3699400
OG0009613	Cg005G1770600	Np006G3703400
OG0009614	Cg005G1770500	Np006G3696100
OG0009615	Cg005G1754800	Np006G3672000
OG0009616	Cg005G1751900	Np006G3666600
OG0009617	Cg005G1752800	Np006G3667300
OG0009618	Cg005G1745200	Np001G0341800, Np006G3659600
OG0009619	Cg005G1730600	Np006G3641700
OG0009620	Cg005G1734400	Np006G3644300
OG0009621	Cg005G1707300	Np006G3625900
OG0009622	Cg005G1708000	Np006G3626700
OG0009623	Cg005G1709900	Np006G3627700
OG0009624	Cg005G1703700	Np006G3624800
OG0009625	Cg001G0157400	Np005G2819400
OG0009626	Cg006G1884400	Np004G2030400
OG0009627	Cg005G1532200	Np003G1576900
OG0009628	Cg004G1393400	Np002G0874900
OG0009629	Cg006G1899100, Cg006G1899400	Np004G2048500
OG0009630	Cg006G1912700	Np004G2043700
OG0009631	Cg006G1919100	Np004G2040500
OG0009632	Cg006G1920000	Np004G2240700
OG0009633	Cg006G1923400	Np004G2087500
OG0009634	Cg006G1933000	Np004G2069300
OG0009635	Cg006G1935800	Np004G2064800
OG0009636	Cg003G0784000	Np003G1774100
OG0009637	Cg003G0784200	Np003G1774000
OG0009638	Cg003G0802200	Np003G1757900
OG0009639	Cg003G0804300	Np003G1754800
OG0009640	Cg003G0773300	Np003G1783700
OG0009641	Cg003G0770000	Np003G1787200
OG0009642	Cg003G0769700	Np003G1787500
OG0009644	Cg003G0767100	Np003G1794400
OG0009645	Cg003G0755300	Np003G1814400
OG0009646	Cg008G2757300	Np003G1471900
OG0009647	Cg008G2757500	Np003G1472300
OG0009648	Cg008G2819400	Np001G0139400
OG0009649	Cg008G2819700	Np001G0139600
OG0009650	Cg008G2820100	Np001G0140100
OG0009651	Cg008G2821200	Np001G0141200
OG0009652	Cg008G2822300	Np001G0143000
OG0009653	Cg008G2823800	Np006G3674400, Np001G0144600
OG0009654	Cg008G2824800	Np001G0146000
OG0009655	Cg007G2421200	Np002G0964400, Np001G0598900
OG0009656	Cg008G2826200	Np001G0147400
OG0009657	Cg008G2827800	Np001G0148900
OG0009658	Cg008G2828800	Np001G0150000
OG0009659	Cg008G2829000	Np001G0150200
OG0009660	Cg008G2833900	Np001G0156100
OG0009661	Cg004G1437700	Np007G3725400
OG0009662	Cg004G1438200	Np007G3724800
OG0009663	Cg004G1438900	Np007G3724100
OG0009664	Cg004G1440200	Np007G3722300
OG0009665	Cg004G1441000	Np007G3721500
OG0009666	Cg004G1441800	Np007G3720600
OG0009667	Cg004G1445500	Np007G3716400
OG0009668	Cg002G0567400	Np001G0458800
OG0009669	Cg002G0567500	Np001G0458700
OG0009670	Cg002G0567600	Np001G0458600
OG0009671	Cg005G1448900	Np006G3205500
OG0009672	Cg005G1449200	Np007G3735600
OG0009673	Cg005G1449600	Np006G3206300
OG0009674	Cg005G1449900	Np006G3206800
OG0009675	Cg005G1450300	Np006G3207400
OG0009676	Cg005G1450500	Np006G3207600
OG0009677	Cg005G1451200	Np006G3208200
OG0009678	Cg005G1452600	Np006G3210000
OG0009679	Cg005G1461600	Np006G3224300
OG0009680	Cg005G1461800	Np006G3224500
OG0009681	Cg005G1462800	Np006G3226000
OG0009682	Cg005G1464000	Np006G3227700
OG0009683	Cg001G0131700	Np005G2784500
OG0009684	Cg005G1464100	Np006G3227800
OG0009685	Cg005G1464200	Np006G3227900
OG0009687	Cg006G1873800	Np004G2025700
OG0009688	Cg005G1466900	Np006G3230900
OG0009689	Cg005G1467200	Np006G3231200
OG0009690	Cg005G1468000	Np006G3232000
OG0009691	Cg005G1468600	Np006G3233000
OG0009692	Cg005G1469200	Np006G3233600
OG0009693	Cg005G1471800	Np006G3237300
OG0009694	Cg005G1472000	Np006G3238600
OG0009695	Cg005G1472100	Np006G3238800
OG0009696	Cg005G1473100	Np006G3240300
OG0009697	Cg005G1474500	Np006G3242200
OG0009698	Cg005G1474600	Np006G3242300
OG0009699	Cg005G1475300	Np006G3244000
OG0009700	Cg005G1476900	Np006G3246100
OG0009701	Cg005G1477100	Np006G3246300
OG0009702	Cg005G1477500	Np006G3246800
OG0009703	Cg005G1478400	Np006G3247700
OG0009704	Cg005G1479100	Np006G3248600
OG0009705	Cg005G1479300	Np006G3248800
OG0009706	Cg005G1482500	Np006G3253600
OG0009707	Cg005G1486000	Np006G3257400
OG0009708	Cg005G1488000	Np006G3259300
OG0009710	Cg005G1491300	Np006G3264400
OG0009711	Cg005G1495000	Np006G3269400
OG0009712	Cg005G1496200	Np006G3270700
OG0009713	Cg005G1496700	Np006G3271400
OG0009714	Cg005G1496900	Np006G3271800
OG0009715	Cg005G1499200	Np006G3275700
OG0009716	Cg005G1499400	Np006G3275900
OG0009717	Cg005G1500500	Np006G3277600
OG0009718	Cg005G1500900	Np006G3278000
OG0009719	Cg008G2976700	Np001G0343900
OG0009720	Cg005G1501900	Np006G3279400
OG0009721	Cg005G1504900	Np006G3283000
OG0009722	Cg005G1505000	Np006G3283100
OG0009723	Cg005G1506700	Np006G3286400
OG0009724	Cg005G1506800	Np006G3286500
OG0009725	Cg005G1507200	Np006G3287000
OG0009726	Cg005G1507600	Np006G3287600
OG0009727	Cg005G1513200	Np006G3297900
OG0009728	Cg005G1512200	Np006G3296000
OG0009729	Cg005G1511800	Np006G3295500
OG0009730	Cg005G1515500	Np006G3301100
OG0009732	Cg008G2979500	Np001G0335000
OG0009733	Cg004G1080800	Np007G4243100
OG0009734	Cg004G1083200	Np007G4237900
OG0009735	Cg004G1085000	Np007G4235200
OG0009736	Cg004G1085300	Np007G4234900
OG0009737	Cg004G1086800	Np007G4233100
OG0009738	Cg004G1087600	Np007G4232100
OG0009739	Cg004G1090100	Np007G4229600
OG0009740	Cg004G1091000	Np007G4228600
OG0009741	Cg004G1093100	Np007G4225600
