Orthogroup	Cardamine_glauca	Arabis_alpina
OG0007874	Cg007G2441300	Aa_G335140.h1.t1
OG0007875	Cg007G2441800	Aa_G449640.h1.t1
OG0007876	Cg007G2442900	Aa_G7130.h1.t1
OG0007877	Cg007G2444100	Aa_G282880.h1.t1
OG0007878	Cg007G2444300	Aa_G282900.h1.t1
OG0007879	Cg007G2445000	Aa_G156830.h1.t1
OG0007880	Cg006G2005800	Aa_G285630.h1.t1
OG0007881	Cg007G2447300	Aa_G545250.h2.t1, Aa_G545250.h1.t1
OG0007882	Cg007G2451200	Aa_G286660.h1.t1
OG0007883	Cg007G2452000	Aa_G141430.h1.t1
OG0007884	Cg007G2452500	Aa_G283930.h1.t1
OG0007885	Cg004G1421500	Aa_G688040.h1.t1
OG0007886	Cg008G2950800	Aa_G123660.h1.t1
OG0007887	Cg004G1422800	Aa_G426610.h1.t1
OG0007888	Cg004G1423800	Aa_G185910.h1.t1, Aa_G63040.h1.t1
OG0007889	Cg004G1428700	Aa_G484140.h1.t1
OG0007890	Cg002G0684800	Aa_G323140.h1.t1
OG0007891	Cg002G0635700	Aa_G244890.h1.t1
OG0007892	Cg004G1433400	Aa_G230170.h1.t1
OG0007894	Cg005G1518600	Aa_G88460.h1.t1
OG0007895	Cg005G1519100	Aa_G88510.h1.t1
OG0007896	Cg005G1519500	Aa_G718940.h1.t1
OG0007897	Cg002G0511700	Aa_G178560.h1.t1
OG0007898	Cg005G1522300	Aa_G281290.h1.t1
OG0007899	Cg005G1523400	Aa_G401800.h1.t1
OG0007901	Cg005G1526000	Aa_G518440.h1.t1
OG0007902	Cg005G1529700	Aa_G494600.h1.t1
OG0007903	Cg005G1529900	Aa_G499630.h1.t1, Aa_G499640.h1.t1
OG0007904	Cg005G1530100	Aa_G677200.h1.t1
OG0007905	Cg005G1530900	Aa_G224220.h1.t1
OG0007906	Cg005G1532000	Aa_G292290.h1.t1
OG0007908	Cg005G1536500	Aa_G461880.h1.t1
OG0007909	Cg005G1537400	Aa_G357570.h1.t1
OG0007910	Cg005G1538500	Aa_G661230.h1.t1
OG0007911	Cg005G1538600	Aa_G745890.h1.t1
OG0007912	Cg005G1541800	Aa_G216810.h2.t1, Aa_G216810.h1.t1
OG0007913	Cg004G1130900	Aa_G47260.h1.t1
OG0007914	Cg005G1543300	Aa_G269520.h1.t1
OG0007915	Cg005G1543600	Aa_G269490.h1.t1
OG0007916	Cg005G1544200	Aa_G594380.h1.t1
OG0007917	Cg005G1544500	Aa_G594400.h1.t1
OG0007918	Cg005G1544600	Aa_G594410.h1.t1
OG0007919	Cg005G1544700	Aa_G594420.h1.t1
OG0007920	Cg005G1545300	Aa_G820050.h1.t1
OG0007921	Cg006G2006900	Aa_G431870.h1.t1
OG0007922	Cg005G1549600	Aa_G471900.h1.t1
OG0007923	Cg005G1550200	Aa_G66280.h1.t1
OG0007924	Cg005G1553000	Aa_G150840.h1.t1
OG0007925	Cg005G1554400	Aa_G115290.h1.t1
OG0007926	Cg004G1159300	Aa_G616430.h1.t1
OG0007927	Cg005G1556000	Aa_G272450.h1.t1
OG0007929	Cg005G1556700	Aa_G617070.h1.t1, Aa_G617070.h2.t1
OG0007930	Cg005G1559600	Aa_G249250.h1.t1
OG0007931	Cg005G1561600	Aa_G457200.h1.t1
OG0007932	Cg005G1562600	Aa_G548160.h1.t1
OG0007933	Cg005G1562900	Aa_G531190.h1.t1
OG0007934	Cg005G1564300	Aa_G135740.h1.t1, Aa_G135720.h1.t1
OG0007935	Cg003G0748600, Cg003G0748700	Aa_G93590.h1.t1
OG0007936	Cg003G0747600	Aa_G300060.h1.t1
OG0007937	Cg002G0693800	Aa_G278040.h1.t1
OG0007938	Cg003G0743400	Aa_G320570.h1.t1
OG0007939	Cg003G0743100	Aa_G320620.h1.t1
OG0007940	Cg003G0741400, Cg003G0855800	Aa_G476480.h1.t1
OG0007941	Cg003G0749500	Aa_G94120.h1.t1
OG0007942	Cg005G1774200	Aa_G50390.h1.t1
OG0007943	Cg005G1770700	Aa_G651750.h1.t1
OG0007944	Cg005G1767500	Aa_G100200.h1.t1
OG0007945	Cg005G1765000	Aa_G407240.h1.t1
OG0007946	Cg005G1763300	Aa_G311490.h1.t1
OG0007947	Cg005G1762700	Aa_G311530.h1.t1
OG0007948	Cg005G1761500	Aa_G224810.h1.t1
OG0007949	Cg006G2003500	Aa_G61790.h1.t1
OG0007950	Cg005G1761000	Aa_G540290.h1.t1
OG0007951	Cg005G1760000	Aa_G428720.h1.t1
OG0007952	Cg005G1759900	Aa_G428710.h1.t1
OG0007953	Cg005G1757700	Aa_G288620.h1.t1
OG0007955	Cg005G1755600	Aa_G253060.h1.t1
OG0007956	Cg005G1752100	Aa_G312600.h1.t1
OG0007957	Cg005G1750200	Aa_G166800.h1.t1
OG0007958	Cg005G1748200	Aa_G655240.h1.t1
OG0007959	Cg005G1716000	Aa_G480880.h1.t1
OG0007960	Cg005G1728500	Aa_G269890.h1.t1
OG0007961	Cg005G1712000	Aa_G734340.h1.t1
OG0007962	Cg005G1746600	Aa_G310010.h1.t1
OG0007963	Cg005G1722200	Aa_G35750.h1.t1
OG0007964	Cg001G0158100	Aa_G92180.h1.t1
OG0007965	Cg001G0158200	Aa_G92170.h1.t1
OG0007966	Cg001G0160800	Aa_G92250.h1.t1
OG0007967	Cg006G1884900	Aa_G301320.h1.t1
OG0007968	Cg006G1879500	Aa_G605330.h1.t1
OG0007969	Cg006G1876700	Aa_G382680.h1.t1, Aa_G174530.h1.t1
OG0007970	Cg006G1869200	Aa_G82580.h1.t1
OG0007971	Cg006G1869800	Aa_G458990.h1.t1
OG0007972	Cg006G1910400	Aa_G529520.h1.t1
OG0007973	Cg006G1910900	Aa_G260100.h1.t1
OG0007974	Cg006G1913400	Aa_G322430.h1.t1
OG0007975	Cg006G1922000	Aa_G372580.h1.t1
OG0007976	Cg006G1924900	Aa_G377010.h1.t1
OG0007977	Cg006G1925900	Aa_G377090.h1.t1, Aa_G25310.h1.t1
OG0007978	Cg006G1927500	Aa_G57230.h1.t1
OG0007979	Cg006G1933300	Aa_G433780.h1.t1
OG0007980	Cg006G1933500	Aa_G433820.h1.t1
OG0007981	Cg003G0782500	Aa_G390530.h1.t1
OG0007982	Cg003G0782600	Aa_G390510.h1.t1
OG0007984	Cg003G0774300, Cg003G0774400	Aa_G1075680.h2.t1, Aa_G1075680.h1.t1
OG0007985	Cg003G0767300	Aa_G107460.h1.t1
OG0007986	Cg001G0330800	Aa_G442310.h1.t1
OG0007987	Cg003G0756500	Aa_G452370.h1.t1
OG0007988	Cg003G0751900	Aa_G35070.h1.t1
OG0007989	Cg008G2755100	Aa_G516130.h1.t1
OG0007990	Cg008G2755500	Aa_G120360.h1.t1
OG0007991	Cg008G2756100	Aa_G128880.h1.t1
OG0007992	Cg008G2757600	Aa_G362820.h1.t1, Aa_G362840.h1.t1
OG0007993	Cg008G2758100	Aa_G95650.h1.t1
OG0007994	Cg008G2818800	Aa_G95630.h1.t1
OG0007995	Cg008G2819500	Aa_G112610.h1.t1
OG0007996	Cg008G2823200	Aa_G122200.h1.t1
OG0007997	Cg004G1439100	Aa_G212220.h1.t1
OG0007998	Cg004G1440300	Aa_G639380.h1.t1
OG0007999	Cg004G1442100	Aa_G194820.h1.t1
OG0008000	Cg005G1448300	Aa_G13260.h1.t1
OG0008001	Cg005G1449100	Aa_G13100.h1.t1
OG0008002	Cg005G1450900	Aa_G12920.h1.t1
OG0008003	Cg003G0773500	Aa_G425060.h1.t1
OG0008004	Cg005G1455100	Aa_G226190.h1.t1
OG0008005	Cg005G1455900	Aa_G226110.h1.t1
OG0008006	Cg005G1456900	Aa_G249850.h1.t1
OG0008007	Cg005G1468500	Aa_G16880.h1.t1
OG0008008	Cg005G1468700	Aa_G16900.h1.t1
OG0008009	Cg005G1468800	Aa_G16910.h1.t1
OG0008010	Cg005G1469100	Aa_G16940.h1.t1
OG0008012	Cg005G1470000	Aa_G17070.h1.t1
OG0008013	Cg005G1470700	Aa_G17150.h1.t1
OG0008014	Cg005G1472700	Aa_G15950.h1.t1
OG0008015	Cg005G1475500	Aa_G16270.h1.t1
OG0008016	Cg005G1481000	Aa_G467070.h1.t1
OG0008017	Cg005G1481200	Aa_G467090.h1.t1
OG0008018	Cg005G1483200	Aa_G265070.h1.t1
OG0008019	Cg005G1485800	Aa_G288460.h1.t1
OG0008020	Cg005G1489100	Aa_G595240.h1.t1
OG0008021	Cg005G1489200	Aa_G595230.h1.t1
OG0008022	Cg005G1489300	Aa_G595220.h1.t1
OG0008023	Cg005G1490600	Aa_G360650.h1.t1
OG0008024	Cg005G1494200	Aa_G581340.h1.t1, Aa_G581340.h2.t1
OG0008025	Cg005G1499600	Aa_G734120.h1.t1
OG0008026	Cg005G1501100	Aa_G200020.h1.t1
OG0008027	Cg005G1508800	Aa_G230760.h1.t1
OG0008028	Cg005G1509400	Aa_G67380.h1.t1
OG0008029	Cg005G1510700	Aa_G67240.h1.t1
OG0008030	Cg005G1512300	Aa_G145730.h1.t1
OG0008031	Cg005G1516400	Aa_G188520.h1.t1
OG0008032	Cg005G1516800	Aa_G124070.h1.t1
OG0008033	Cg008G2978300	Aa_G115050.h1.t1
OG0008034	Cg008G2981900	Aa_G156660.h1.t1
OG0008035	Cg008G2979400	Aa_G41300.h1.t1
OG0008036	Cg004G1079100	Aa_G14810.h1.t1
OG0008037	Cg004G1079300	Aa_G14790.h1.t1
OG0008038	Cg004G1079800	Aa_G14720.h1.t1
OG0008039	Cg004G1081100	Aa_G14600.h1.t1
OG0008040	Cg004G1082900	Aa_G71680.h1.t1
OG0008041	Cg008G2699600	Aa_G526400.h1.t1, Aa_G526380.h1.t1
OG0008043	Cg004G1090600	Aa_G250260.h1.t1
OG0008044	Cg004G1092400	Aa_G111760.h1.t1
OG0008045	Cg004G1093200	Aa_G111670.h1.t1
OG0008046	Cg004G1095700	Aa_G47620.h1.t1
OG0008047	Cg004G1098000	Aa_G44980.h1.t1
OG0008048	Cg004G1098700	Aa_G45030.h1.t1
OG0008049	Cg004G1101200	Aa_G185690.h1.t1
OG0008050	Cg004G1101700, Cg004G1111600	Aa_G618750.h1.t1
OG0008051	Cg004G1102100	Aa_G553050.h1.t1
OG0008052	Cg004G1102300	Aa_G553070.h1.t1
OG0008054	Cg004G1108500	Aa_G4490.h1.t1
OG0008055	Cg004G1110200	Aa_G4630.h1.t1
OG0008056	Cg004G1112300	Aa_G4860.h1.t1
OG0008057	Cg004G1112900	Aa_G4910.h1.t1
OG0008058	Cg004G1115100	Aa_G75530.h1.t1
OG0008059	Cg004G1115600	Aa_G75580.h1.t1
OG0008060	Cg004G1116400	Aa_G75720.h1.t1
OG0008061	Cg004G1116900	Aa_G75790.h1.t1
OG0008062	Cg004G1121900	Aa_G205820.h1.t1
OG0008063	Cg004G1122700	Aa_G205870.h1.t1
OG0008064	Cg004G1123200	Aa_G205930.h1.t1
OG0008065	Cg004G1124400	Aa_G163080.h1.t1
OG0008066	Cg004G1138600	Aa_G28510.h1.t1
OG0008067	Cg004G1130000	Aa_G47380.h1.t1
OG0008068	Cg004G1130100	Aa_G47370.h1.t1
OG0008069	Cg004G1131000	Aa_G47270.h1.t1
OG0008071	Cg004G1142100	Aa_G174170.h1.t1
OG0008072	Cg004G1145900	Aa_G500870.h1.t1
OG0008073	Cg004G1148600	Aa_G24220.h1.t1
OG0008074	Cg004G1149700	Aa_G24090.h1.t1
OG0008075	Cg004G1151300	Aa_G101490.h1.t1
OG0008076	Cg004G1150600	Aa_G101430.h1.t1
OG0008077	Cg004G1150900	Aa_G101400.h1.t1
OG0008078	Cg004G1151800	Aa_G101330.h1.t1
OG0008079	Cg004G1154700	Aa_G34880.h2.t1, Aa_G34880.h1.t1
OG0008080	Cg004G1155100	Aa_G34810.h1.t1
OG0008081	Cg004G1156800	Aa_G34640.h1.t1
OG0008082	Cg004G1159400	Aa_G616440.h1.t1
OG0008083	Cg004G1160200	Aa_G551310.h1.t1
OG0008084	Cg004G1163000	Aa_G338720.h1.t1
OG0008085	Cg001G0205700	Aa_G460300.h1.t1
OG0008086	Cg004G1164500	Aa_G137240.h1.t1
OG0008087	Cg004G1167100	Aa_G136970.h1.t1
OG0008088	Cg004G1167200	Aa_G136960.h1.t1
OG0008089	Cg004G1169200	Aa_G136850.h1.t1
OG0008090	Cg004G1170300	Aa_G743030.h1.t1
OG0008092	Cg004G1172900	Aa_G195470.h1.t1
OG0008095	Cg004G1175100, Cg004G1378100	Aa_G216050.h1.t1
OG0008096	Cg004G1177000	Aa_G102810.h1.t1
OG0008097	Cg004G1177100	Aa_G102820.h1.t1
OG0008098	Cg004G1177900	Aa_G5630.h1.t1
OG0008099	Cg004G1178100	Aa_G5610.h1.t1
OG0008100	Cg004G1179100	Aa_G5480.h1.t1
OG0008101	Cg004G1179200	Aa_G5470.h1.t1
OG0008102	Cg004G1180400	Aa_G5330.h1.t1, Aa_G5340.h1.t1
OG0008103	Cg004G1182300	Aa_G40580.h1.t1
OG0008104	Cg004G1182700	Aa_G40540.h1.t1, Aa_G167270.h1.t1
OG0008105	Cg004G1183800	Aa_G40410.h1.t1
OG0008106	Cg004G1185200	Aa_G40220.h1.t1
OG0008107	Cg004G1185400	Aa_G40200.h1.t1
OG0008108	Cg004G1185500	Aa_G40190.h1.t1
OG0008109	Cg004G1186000	Aa_G40140.h1.t1
OG0008110	Cg004G1189000	Aa_G290310.h1.t1
OG0008111	Cg004G1189900	Aa_G290240.h1.t1
OG0008112	Cg004G1191900	Aa_G374000.h1.t1
OG0008114	Cg004G1194500	Aa_G176090.h1.t1
OG0008115	Cg004G1199100	Aa_G243350.h1.t1
OG0008116	Cg004G1199600	Aa_G641610.h1.t1
OG0008117	Cg004G1200400	Aa_G237720.h1.t1
OG0008118	Cg004G1201100	Aa_G237650.h1.t1
OG0008119	Cg004G1203100	Aa_G237550.h1.t1
OG0008120	Cg004G1204500	Aa_G76690.h1.t1
OG0008122	Cg004G1206300	Aa_G56220.h1.t1
OG0008123	Cg004G1209900	Aa_G140280.h1.t1
OG0008124	Cg004G1210600	Aa_G1450.h1.t1
OG0008125	Cg004G1212600	Aa_G1220.h1.t1
OG0008126	Cg004G1212700	Aa_G1200.h1.t1
OG0008127	Cg004G1218800	Aa_G421880.h1.t1
OG0008128	Cg004G1221400	Aa_G32040.h1.t1
OG0008129	Cg004G1221500	Aa_G32060.h1.t1
OG0008130	Cg004G1222100	Aa_G32200.h1.t1
OG0008131	Cg004G1222600	Aa_G32250.h1.t1
OG0008132	Cg004G1224900	Aa_G241910.h1.t1
OG0008133	Cg004G1226200	Aa_G223370.h1.t1
OG0008134	Cg004G1227400	Aa_G223510.h1.t1
OG0008136	Cg004G1230000	Aa_G367510.h1.t1
OG0008137	Cg004G1232300	Aa_G97070.h1.t1
OG0008138	Cg004G1235400	Aa_G56910.h1.t1
OG0008139	Cg004G1238100	Aa_G527550.h1.t1
OG0008140	Cg004G1238800	Aa_G53630.h1.t1
OG0008141	Cg004G1240000	Aa_G53540.h1.t1
OG0008142	Cg004G1240100	Aa_G53530.h1.t1
OG0008143	Cg004G1243100	Aa_G498890.h1.t1
OG0008144	Cg004G1243200	Aa_G498900.h1.t1
OG0008146	Cg004G1245000	Aa_G176960.h1.t1
OG0008147	Cg004G1246300	Aa_G86810.h1.t1
OG0008149	Cg004G1249400	Aa_G82050.h1.t1
OG0008150	Cg004G1251600	Aa_G104700.h1.t1
OG0008151	Cg004G1252600	Aa_G522280.h1.t1
OG0008152	Cg001G0077600	Aa_G9740.h1.t1
OG0008153	Cg004G1253400	Aa_G922750.h1.t1, Aa_G922750.h2.t1
OG0008154	Cg004G1254300	Aa_G429460.h1.t1
OG0008155	Cg004G1254600	Aa_G342850.h1.t1
OG0008156	Cg004G1256900	Aa_G382290.h1.t1
OG0008157	Cg004G1258200	Aa_G371340.h1.t1
OG0008158	Cg004G1260300	Aa_G20160.h1.t1
OG0008159	Cg004G1260500	Aa_G20190.h1.t1
OG0008160	Cg004G1261300	Aa_G604180.h1.t1
OG0008161	Cg001G0031200	Aa_G214230.h1.t1
OG0008162	Cg001G0393700	Aa_G184900.h1.t1
OG0008163	Cg004G1269300	Aa_G152530.h1.t1
OG0008164	Cg001G0233400	Aa_G173290.h1.t1
OG0008165	Cg004G1271800	Aa_G250540.h1.t1
OG0008167	Cg004G1276400	Aa_G136650.h1.t1
OG0008168	Cg004G1277800	Aa_G161920.h1.t1
OG0008169	Cg004G1278800	Aa_G162020.h1.t1
OG0008170	Cg004G1279100	Aa_G430380.h1.t1
OG0008171	Cg003G0911700	Aa_G398440.h1.t1
OG0008172	Cg003G0909100	Aa_G238040.h1.t1
OG0008173	Cg003G0909600	Aa_G190330.h1.t1
OG0008174	Cg001G0365500	Aa_G169320.h1.t1
OG0008175	Cg001G0355700	Aa_G365230.h1.t1
OG0008176	Cg001G0331600	Aa_G266720.h1.t1
OG0008177	Cg009G2992300, Cg008G2889600	Aa_G103490.h1.t1
OG0008178	Cg004G1306300	Aa_G428250.h1.t1
OG0008179	Cg004G1305400	Aa_G293440.h1.t1
OG0008180	Cg004G1304100	Aa_G261500.h1.t1
OG0008181	Cg004G1301500	Aa_G543600.h1.t1
OG0008182	Cg004G1298100	Aa_G391640.h1.t1
OG0008183	Cg004G1296500	Aa_G51870.h1.t1, Aa_G408730.h1.t1
OG0008184	Cg004G1296100	Aa_G413540.h1.t1
OG0008186	Cg004G1294100	Aa_G280080.h1.t1
OG0008187	Cg004G1291800	Aa_G212420.h1.t1
OG0008188	Cg004G1290700	Aa_G326750.h1.t1
OG0008189	Cg004G1290600	Aa_G326740.h1.t1, Aa_G326760.h1.t1
OG0008190	Cg004G1288000	Aa_G698510.h1.t1
OG0008191	Cg004G1288800	Aa_G603130.h1.t1
OG0008192	Cg004G1287500	Aa_G384930.h1.t1
OG0008193	Cg002G0691500	Aa_G640070.h1.t1
OG0008194	Cg004G1282800	Aa_G388600.h1.t1
OG0008195	Cg004G1282200	Aa_G229440.h1.t1
OG0008196	Cg004G1281900	Aa_G229430.h1.t1
OG0008197	Cg001G0100100	Aa_G279930.h1.t1
OG0008198	Cg001G0100300, Cg001G0100200	Aa_G279910.h1.t1
OG0008199	Cg001G0100600	Aa_G368090.h1.t1
OG0008200	Cg001G0100900	Aa_G620360.h1.t1
OG0008201	Cg001G0101600	Aa_G172860.h1.t1
OG0008202	Cg001G0101900	Aa_G543310.h1.t1
OG0008203	Cg001G0102500	Aa_G506660.h1.t1
OG0008205	Cg007G2427900, Cg007G2429300	Aa_G214910.h1.t1, Aa_G966540.h1.t1
OG0008206	Cg007G2420200	Aa_G282740.h1.t1
OG0008207	Cg007G2417000	Aa_G359630.h1.t1
OG0008208	Cg007G2377400	Aa_G213070.h1.t1
OG0008209	Cg007G2321700	Aa_G669770.h1.t1, Aa_G882550.h1.t1
OG0008210	Cg007G2359800	Aa_G62070.h1.t1
OG0008211	Cg007G2351800	Aa_G456080.h1.t1
OG0008212	Cg007G2349900	Aa_G6720.h1.t1
OG0008213	Cg007G2349700	Aa_G256280.h1.t1
OG0008214	Cg008G2755000	Aa_G83560.h1.t1
OG0008215	Cg008G2752600	Aa_G126140.h1.t1
OG0008216	Cg008G2749900	Aa_G280280.h1.t1
OG0008217	Cg008G2749200	Aa_G280200.h1.t1
OG0008218	Cg008G2747800	Aa_G416080.h1.t1
OG0008219	Cg008G2746500	Aa_G411000.h1.t1
OG0008220	Cg008G2834200	Aa_G538450.h1.t1
OG0008223	Cg008G2873200	Aa_G28550.h1.t1
OG0008224	Cg002G0503500	Aa_G328480.h1.t1
OG0008225	Cg002G0504600	Aa_G478780.h1.t1
OG0008226	Cg002G0504800	Aa_G114570.h1.t1
OG0008227	Cg002G0505600	Aa_G114500.h1.t1
OG0008228	Cg002G0507100	Aa_G300360.h1.t1
OG0008229	Cg002G0509500	Aa_G87970.h1.t1
OG0008230	Cg002G0511300	Aa_G236030.h1.t1
OG0008232	Cg002G0512400	Aa_G726980.h1.t1
OG0008233	Cg002G0513600	Aa_G122850.h1.t1
OG0008234	Cg002G0516700	Aa_G326340.h1.t1
OG0008235	Cg006G2255900	Aa_G106280.h1.t1
OG0008236	Cg006G2245600	Aa_G290650.h1.t1
OG0008237	Cg006G2241600	Aa_G6370.h1.t1
OG0008238	Cg006G2241500	Aa_G6380.h1.t1
OG0008239	Cg006G2240500	Aa_G6470.h1.t1, Aa_G6480.h1.t1
OG0008240	Cg006G2237600	Aa_G6770.h1.t1
OG0008241	Cg006G2236300	Aa_G6950.h1.t1
OG0008242	Cg006G2234900	Aa_G228310.h1.t1
OG0008243	Cg006G2234400	Aa_G358030.h1.t1
OG0008244	Cg006G2233800	Aa_G135120.h1.t1
OG0008245	Cg006G2233400	Aa_G135100.h1.t1
OG0008246	Cg006G2233000	Aa_G135050.h1.t1
OG0008247	Cg006G2231300	Aa_G134860.h1.t1
OG0008248	Cg006G2231100	Aa_G134840.h1.t1
OG0008249	Cg006G2231000	Aa_G134830.h1.t1
OG0008250	Cg006G2229900	Aa_G134690.h1.t1
OG0008251	Cg006G2229100	Aa_G134610.h1.t1
OG0008252	Cg006G2227300	Aa_G400270.h1.t1
OG0008253	Cg006G2226700	Aa_G400310.h1.t1
OG0008254	Cg006G2225200	Aa_G217720.h1.t1, Aa_G400500.h1.t1
OG0008255	Cg001G0161300	Aa_G320700.h1.t1
OG0008256	Cg006G2222600	Aa_G38740.h1.t1
OG0008257	Cg006G2221200	Aa_G38870.h1.t1
OG0008258	Cg006G2221100	Aa_G38880.h1.t1
OG0008259	Cg006G2217700	Aa_G217800.h1.t1
OG0008260	Cg006G2216000	Aa_G493510.h1.t1
OG0008261	Cg006G2213100	Aa_G218990.h1.t1
OG0008262	Cg006G2212300	Aa_G219070.h1.t1
OG0008263	Cg006G2212000	Aa_G219090.h1.t1
OG0008264	Cg006G2211500	Aa_G79280.h1.t1
OG0008265	Cg006G2211100	Aa_G79330.h1.t1
OG0008266	Cg006G2208300	Aa_G219970.h1.t1
OG0008267	Cg006G2208000	Aa_G220020.h1.t1
OG0008268	Cg006G2206600	Aa_G114740.h1.t1, Aa_G220660.h1.t1
OG0008269	Cg006G2206500	Aa_G220650.h1.t1
OG0008270	Cg006G2205000	Aa_G140050.h1.t1
OG0008271	Cg006G2204200	Aa_G140130.h1.t1
OG0008272	Cg006G2202900	Aa_G469740.h1.t1
OG0008273	Cg006G2201100	Aa_G22850.h1.t1
OG0008274	Cg006G2200400	Aa_G22790.h1.t1
OG0008275	Cg006G2197600	Aa_G22430.h1.t1
OG0008276	Cg006G2197500	Aa_G22410.h1.t1
OG0008277	Cg006G2194700	Aa_G663690.h1.t1
OG0008278	Cg006G2192700	Aa_G182230.h1.t1
OG0008279	Cg006G2192500	Aa_G182210.h1.t1
OG0008280	Cg006G2191800	Aa_G275850.h1.t1
OG0008281	Cg006G2191700	Aa_G275830.h1.t1
OG0008282	Cg006G2187300	Aa_G257680.h1.t1, Aa_G686500.h1.t1
OG0008284	Cg006G2181600	Aa_G151800.h1.t1, Aa_G151810.h1.t1
OG0008285	Cg006G2178300	Aa_G442640.h1.t1
OG0008286	Cg006G2178100	Aa_G442620.h1.t1
OG0008287	Cg006G2177700	Aa_G442580.h1.t1
OG0008288	Cg006G2175900	Aa_G92620.h1.t1, Aa_G80730.h1.t1
OG0008289	Cg006G2174000	Aa_G19280.h1.t1
OG0008290	Cg006G2173100	Aa_G19180.h1.t1
OG0008291	Cg006G2171500	Aa_G394800.h1.t1
OG0008292	Cg003G0908800	Aa_G697320.h1.t1, Aa_G238080.h1.t1
OG0008293	Cg006G2167600	Aa_G161020.h1.t1
OG0008294	Cg006G2165900	Aa_G160850.h1.t1
OG0008295	Cg006G2164200	Aa_G550210.h1.t1
OG0008296	Cg006G2163400	Aa_G440230.h1.t1
OG0008297	Cg006G2163100	Aa_G171310.h1.t1
OG0008299	Cg006G2162000	Aa_G495660.h1.t1
OG0008300	Cg006G2161600	Aa_G165500.h1.t1
OG0008301	Cg006G2161400	Aa_G446350.h1.t1
OG0008302	Cg006G2160800	Aa_G446400.h1.t1
OG0008303	Cg006G2159700	Aa_G226560.h1.t1, Aa_G226540.h1.t1
OG0008304	Cg006G2157200	Aa_G535910.h1.t1
OG0008305	Cg001G0143600	Aa_G240660.h1.t1
OG0008306	Cg006G2152800	Aa_G457660.h1.t1
OG0008307	Cg006G2151800	Aa_G572760.h1.t1
OG0008308	Cg006G2148900	Aa_G688400.h1.t1
OG0008309	Cg006G2148600	Aa_G688390.h1.t1
OG0008310	Cg003G0833200	Aa_G469880.h1.t1
OG0008311	Cg006G2145700	Aa_G339010.h1.t1
OG0008312	Cg006G2144500	Aa_G338870.h1.t1
OG0008313	Cg006G2144200	Aa_G647510.h1.t1
OG0008314	Cg006G2143300	Aa_G299000.h1.t1
OG0008315	Cg006G2139300	Aa_G270640.h1.t1
OG0008316	Cg006G2139000	Aa_G10850.h1.t1
OG0008317	Cg006G2138500	Aa_G10790.h1.t1
OG0008318	Cg006G2138300	Aa_G10770.h1.t1
OG0008320	Cg006G2133600	Aa_G26640.h1.t1
OG0008321	Cg006G2133200	Aa_G26680.h1.t1
OG0008322	Cg006G2133100	Aa_G26690.h1.t1
OG0008323	Cg006G2131400	Aa_G584910.h1.t1
OG0008324	Cg006G2130100	Aa_G164230.h1.t1
OG0008325	Cg006G2128100	Aa_G109510.h1.t1
OG0008326	Cg006G2124000	Aa_G585800.h1.t1
OG0008327	Cg006G2124500	Aa_G599470.h1.t1
OG0008328	Cg006G2122400	Aa_G676720.h1.t1
OG0008329	Cg006G2120600	Aa_G93080.h1.t1, Aa_G93070.h1.t1
OG0008330	Cg006G2119600	Aa_G117730.h1.t1
OG0008331	Cg006G2119500	Aa_G117720.h1.t1
OG0008332	Cg006G2118200	Aa_G393300.h1.t1
OG0008333	Cg006G2117600	Aa_G523760.h1.t1
OG0008335	Cg006G2115900	Aa_G676340.h1.t1
OG0008337	Cg006G2115400	Aa_G284130.h1.t1
OG0008338	Cg006G2111000	Aa_G121210.h1.t1
OG0008339	Cg006G2114400	Aa_G375710.h1.t1
OG0008341	Cg006G2113300	Aa_G668570.h1.t1, Aa_G668560.h1.t1
OG0008342	Cg006G2113100	Aa_G668540.h1.t1
OG0008343	Cg006G2112300	Aa_G121050.h1.t1
OG0008344	Cg006G2109500	Aa_G163870.h1.t1
OG0008345	Cg006G2109400	Aa_G163860.h1.t1
OG0008346	Cg006G2105700	Aa_G707370.h1.t1
OG0008347	Cg006G2101800	Aa_G66490.h1.t1
OG0008348	Cg006G2097200	Aa_G103760.h1.t1
OG0008349	Cg006G2096200	Aa_G131920.h1.t1
OG0008350	Cg007G2389600	Aa_G560590.h1.t1
OG0008351	Cg006G2087800	Aa_G278290.h1.t1
OG0008352	Cg006G2083500	Aa_G379830.h1.t1
OG0008354	Cg006G2082700	Aa_G55250.h1.t1
OG0008355	Cg006G2082000	Aa_G718690.h1.t1
OG0008356	Cg006G2081900	Aa_G132310.h1.t1
OG0008357	Cg006G2079400	Aa_G119030.h1.t1
OG0008358	Cg006G2079100	Aa_G119100.h1.t1
OG0008359	Cg006G2079000	Aa_G119130.h1.t1
OG0008361	Cg006G2075400	Aa_G493830.h1.t1
OG0008362	Cg006G2075300	Aa_G493820.h1.t1
OG0008363	Cg006G2075000	Aa_G762130.h1.t1
OG0008364	Cg006G2072300	Aa_G407800.h1.t1
OG0008365	Cg006G2067600	Aa_G329250.h1.t1
OG0008366	Cg006G2067000	Aa_G329280.h1.t1
OG0008367	Cg006G2066900	Aa_G329290.h1.t1
OG0008368	Cg006G2066300	Aa_G643700.h1.t1
OG0008369	Cg006G2064600	Aa_G266370.h1.t1
