Orthogroup	Cardamine_glauca	Brassica_rapa
OG0008776	Cg005G1652300	XP_009140900.1, XP_009103683.1
OG0008777	Cg005G1651800	XP_009103686.1
OG0008778	Cg005G1649800	XP_009106885.1
OG0008779	Cg005G1649100	XP_009140927.1, XP_009103702.1
OG0008780	Cg005G1647000	XP_009103713.1, XP_009140941.1
OG0008782	Cg005G1646800	XP_009140943.1
OG0008783	Cg005G1645900	XP_009133861.1, XP_009140951.1, XP_033130326.1
OG0008784	Cg005G1645700	XP_009103719.1, XP_033145277.1
OG0008785	Cg005G1645000	XP_009124371.2, NP_001288899.1
OG0008786	Cg005G1643100	XP_009140961.1, XP_033131578.1
OG0008787	Cg005G1640200	XP_009144380.2
OG0008788	Cg005G1640000	XP_009140999.1
OG0008789	Cg005G1633400	XP_009144338.1, XP_009141031.1
OG0008790	Cg005G1632900	XP_009144333.2, XP_009132711.2
OG0008791	Cg005G1632500	XP_009141036.1
OG0008792	Cg005G1631700	XP_009132714.1, XP_009141041.1, XP_009144327.1
OG0008793	Cg005G1630600, Cg005G1630100	XP_009144312.1
OG0008794	Cg005G1628900	XP_009144307.1
OG0008795	Cg005G1627300	XP_009132742.1, XP_009144295.1
OG0008796	Cg005G1627200	XP_009132743.1, XP_009141428.1
OG0008797	Cg005G1625500	XP_009141093.1
OG0008798	Cg005G1622200	XP_009141128.2
OG0008799	Cg005G1621500	XP_009144598.1, XP_009132769.1
OG0008800	Cg005G1621400	XP_009132768.1
OG0008801	Cg005G1620500	XP_009141139.1
OG0008802	Cg005G1619800	XP_009141144.1
OG0008803	Cg005G1619600	XP_009144244.1, XP_009141146.2
OG0008804	Cg005G1618600	XP_009141172.1, XP_009132780.1, XP_009144215.1
OG0008805	Cg005G1618100	XP_033145508.1, XP_009132782.1
OG0008806	Cg005G1615100	XP_009141176.1, XP_009132814.1
OG0008807	Cg005G1614500	XP_018514509.2, XP_009141191.2
OG0008809	Cg005G1611300	XP_033147699.1
OG0008810	Cg005G1607900	XP_009141244.1, XP_009143997.1
OG0008811	Cg005G1609700	XP_009143966.1, XP_009132835.1
OG0008812	Cg001G0290200	XP_009107672.1
OG0008814	Cg005G1604800	XP_009141278.2
OG0008815	Cg005G1601700	XP_009141292.1
OG0008816	Cg005G1600600	XP_009141299.2, XP_009132919.1
OG0008817	Cg005G1599900	XP_033147712.1, XP_009132920.1
OG0008818	Cg005G1599800	XP_009141305.2, XP_009143873.1
OG0008819	Cg005G1599400	XP_009141307.1, XP_033147806.1
OG0008820	Cg005G1598800	XP_009143862.1, XP_009141311.1
OG0008821	Cg008G2927900	XP_009123880.1, XP_009101794.1
OG0008822	Cg008G2931400	XP_033129183.1, XP_033136288.1
OG0008823	Cg008G2933300	XP_009113983.1, XP_009101773.1
OG0008824	Cg008G2934500	XP_009123905.1
OG0008825	Cg008G2935800	XP_009113978.2, XP_033140625.1
OG0008826	Cg008G2936000	XP_009101757.1, XP_009123920.1
OG0008827	Cg001G0158800	XP_009137452.1, XP_009138109.1
OG0008828	Cg008G2942400	XP_009101727.2, XP_009113932.1
OG0008830	Cg001G0152100	XP_009138932.1
OG0008831	Cg001G0151900	XP_033142983.1
OG0008832	Cg001G0150300	XP_009137516.1, XP_009139151.1
OG0008833	Cg006G1853900	XP_009118942.1
OG0008834	Cg006G1854600	XP_009145032.1, XP_009107407.2
OG0008835	Cg006G1856100	XP_009107414.1, XP_009145029.1
OG0008836	Cg006G1856900	XP_009145027.1
OG0008838	Cg006G1858900	XP_009107423.2, XP_009123161.1
OG0008839	Cg006G1873100	XP_009107452.1
OG0008840	Cg006G1864200	XP_009123523.1, XP_009107443.1
OG0008841	Cg006G1861900	XP_009123449.1, XP_009124593.1
OG0008842	Cg006G1998400	XP_009109781.1, XP_009113736.1
OG0008843	Cg006G1997100	XP_009102942.2, XP_009113726.1
OG0008844	Cg006G1994500	XP_009102929.2, XP_009113696.1
OG0008845	Cg004G1321600	XP_009136104.1
OG0008846	Cg006G1992500	XP_009102920.1, XP_033135652.1
OG0008847	Cg006G1991000	XP_009109726.1, XP_009113666.2
OG0008848	Cg006G1987000	XP_009102887.1, XP_009123178.1
OG0008849	Cg006G1984700	XP_009115261.1
OG0008850	Cg006G1984600	XP_009102867.1, XP_009115262.1
OG0008851	Cg006G1983900	XP_009115259.2, NP_001306245.1
OG0008852	Cg006G1978500	XP_033132865.1, XP_009102833.1
OG0008853	Cg008G2859800, Cg008G2845100, Cg008G2860000	XP_009111871.1
OG0008854	Cg006G1977500	XP_009109644.1, XP_009115218.1
OG0008855	Cg006G1974900	XP_009102799.2
OG0008856	Cg006G1974100	XP_018508312.1, XP_009115200.1
OG0008857	Cg006G1971200	XP_009115164.2, XP_009109594.2
OG0008858	Cg006G1967900	XP_009124606.1, XP_009144762.1
OG0008859	Cg006G1967600	XP_009115058.1, XP_009144742.1
OG0008860	Cg006G1967200	XP_009115050.1
OG0008861	Cg006G1965100	XP_009115042.1, XP_009102685.1
OG0008862	Cg006G1964400	XP_009115029.1, XP_009107758.2
OG0008863	Cg006G1963700	XP_033135807.1, XP_033135689.1
OG0008864	Cg006G1963200	XP_009107749.1
OG0008865	Cg006G1961400, Cg007G2293700	XP_009115005.1
OG0008866	Cg006G1960900	XP_009115000.1, XP_009102670.1
OG0008867	Cg003G0831200, Cg003G0879800	XP_033138103.1
OG0008868	Cg006G1958100	XP_018510450.1, XP_009108116.1
OG0008869	Cg006G1955100	XP_009114957.1
OG0008870	Cg006G1953500	XP_009114931.1, XP_009108001.1
OG0008871	Cg006G1949500	XP_009151423.1
OG0008872	Cg006G1946700	XP_009114873.1
OG0008873	Cg005G1580200	XP_009143683.1
OG0008874	Cg002G0684400	XP_009101252.2
OG0008875	Cg002G0682500	XP_009101233.1
OG0008876	Cg002G0677700	XP_009152195.1
OG0008877	Cg002G0409800	XP_009116873.2
OG0008878	Cg003G1061800	XP_009112331.1, XP_009103490.2
OG0008879	Cg003G1061500	XP_009130551.1, XP_009103486.1
OG0008880	Cg003G1061300	XP_009103484.1, XP_009112334.1
OG0008881	Cg003G1059900	XP_009112345.1, XP_009103465.1
OG0008882	Cg003G1059700	XP_009112348.1
OG0008883	Cg003G1059400	XP_009112350.1, XP_033131421.1
OG0008884	Cg003G1058700	XP_033130985.1, XP_009103460.1, XP_009112352.1
OG0008885	Cg003G1057900	XP_009129261.1, XP_009103456.1
OG0008886	Cg003G1056200	XP_009112367.1, XP_009103437.1
OG0008887	Cg003G1055900	XP_009103434.1
OG0008888	Cg003G1053800	XP_009150703.1
OG0008889	Cg003G1053000	XP_009130534.1, XP_009112231.1
OG0008890	Cg003G1051900	XP_009130531.1
OG0008891	Cg003G1048700	XP_009130523.1, XP_009150657.1
OG0008892	Cg003G1048400	XP_009150653.1, XP_009130519.1
OG0008893	Cg003G1047600	XP_009150645.1
OG0008894	Cg003G1044500	XP_018512319.1, XP_009150612.1
OG0008895	Cg003G1042600	XP_009150597.1, XP_009130492.1
OG0008896	Cg003G1042700	XP_033128205.1, XP_033140907.1
OG0008897	Cg003G1042900	XP_009112168.1, XP_009150593.1
OG0008898	Cg003G1043600	XP_009130484.1, XP_009150578.1
OG0008899	Cg003G1041500	XP_009150570.1
OG0008900	Cg003G1040100	XP_033128207.1, XP_018511850.1
OG0008901	Cg003G1037900	XP_009150545.1, XP_009112147.1
OG0008902	Cg003G1034500	XP_009150508.1, XP_009112128.1
OG0008903	Cg003G1033000	XP_009130442.1
OG0008904	Cg003G1031300	XP_009150476.1
OG0008905	Cg003G1030000	XP_009130425.1, XP_009150459.1
OG0008906	Cg003G1029500	XP_009112110.1, XP_009150452.1
OG0008907	Cg003G1028700	XP_009130274.1, XP_009150443.1
OG0008908	Cg003G1027400, Cg003G1027500, Cg002G0491500	XP_018515134.1
OG0008909	Cg003G1025300	XP_009150402.1
OG0008910	Cg003G1024200	XP_033128679.1, XP_033141659.1
OG0008911	Cg003G1023100	XP_009112071.1, XP_009150382.1
OG0008912	Cg003G1020300	XP_009112044.1, XP_009151418.1
OG0008913	Cg003G1019400	XP_009130237.2, XP_033129852.1
OG0008914	Cg003G1018400	XP_009130232.1, XP_009151401.1
OG0008915	Cg003G1017800	XP_033128471.1, XP_033140048.1
OG0008916	Cg003G1016900, Cg002G0548600	XP_033128226.1
OG0008917	Cg003G1016100	XP_033136801.1, XP_033140336.1
OG0008918	Cg003G1015700	XP_009130223.1, XP_009151374.1
OG0008919	Cg003G1014900	XP_009151363.2, XP_009130213.1
OG0008920	Cg003G1014300	XP_033130076.1, XP_009112019.1
OG0008921	Cg003G1013600	XP_009130207.1, XP_033130069.1
OG0008922	Cg003G1012100	XP_009130195.1
OG0008923	Cg003G1011500	XP_009151326.1
OG0008924	Cg003G1011100	XP_009130189.2, XP_009130190.1, XP_009151322.1
OG0008925	Cg003G1010800	XP_033128991.1
OG0008926	Cg003G1009200	NP_001288807.1, XP_009130177.1
OG0008927	Cg003G1008300	XP_009150124.1, XP_009112001.2
OG0008928	Cg003G1005200	XP_009136472.2
OG0008929	Cg003G1002000	XP_009130151.1, XP_009111978.1
OG0008930	Cg008G2787400	XP_009136396.2
OG0008931	Cg008G2788700	XP_018512359.1, XP_009136379.1
OG0008932	Cg008G2789100	XP_009130123.1, XP_009136378.1
OG0008933	Cg008G2790200	XP_009141488.1
OG0008934	Cg008G2790500	XP_009150869.1
OG0008935	Cg008G2791700	XP_009150878.1, XP_009130112.1
OG0008936	Cg008G2792000	XP_033135756.1, XP_009150881.1
OG0008937	Cg008G2792900	XP_009144801.1, XP_009150887.1
OG0008938	Cg008G2795700	XP_009150918.2, XP_009130097.2
OG0008939	Cg008G2798800	XP_033140435.1
OG0008940	Cg008G2800700	XP_009150968.1, XP_009111628.1
OG0008941	Cg008G2801100	XP_009111630.1, XP_033135024.1, XP_009111631.1, XP_033128431.1
OG0008942	Cg008G2802100	XP_009150981.1, XP_009130056.1
OG0008943	Cg008G2802400	XP_009130055.1, XP_009150984.1
OG0008944	Cg008G2803200	XP_009150997.2, XP_009111642.2
OG0008945	Cg008G2805500	XP_018515434.1, XP_018510673.1
OG0008946	Cg008G2805700	XP_009129991.2, XP_009151023.1
OG0008947	Cg008G2807000	XP_009129987.2, XP_009111656.1
OG0008948	Cg008G2807200	XP_009151042.1, XP_009129982.1
OG0008949	Cg008G2808500	XP_009129972.1, XP_009111661.1
OG0008950	Cg008G2809800	XP_009151060.1, XP_009129970.1
OG0008951	Cg008G2814000	XP_009111675.1, XP_009151097.1
OG0008952	Cg008G2814800	XP_033134883.1, XP_009151106.1
OG0008953	Cg008G2818700	XP_009111692.1
OG0008954	Cg008G2761100	XP_009120874.1, XP_009126374.1
OG0008955	Cg008G2762000	XP_033138622.1, XP_009126381.1
OG0008956	Cg008G2761600	XP_009120870.1
OG0008957	Cg008G2761500	XP_009126380.1, XP_009131744.1
OG0008958	Cg008G2761400	XP_009126378.1, XP_033138629.1
OG0008959	Cg008G2761200	XP_009126376.1
OG0008960	Cg008G2762600	XP_009126386.1, XP_009120862.1
OG0008961	Cg008G2762700	XP_033138607.1
OG0008962	Cg008G2762800	XP_009120861.1, XP_009131749.1
OG0008963	Cg008G2764200	XP_009120848.2, XP_009126399.1
OG0008964	Cg008G2764500	XP_009126403.1, XP_009120845.1
OG0008965	Cg008G2766400	XP_009131777.1, XP_009126425.1
OG0008966	Cg008G2766800	XP_009120837.1, XP_009131781.1
OG0008967	Cg008G2767200	XP_033141619.1, XP_009120833.1
OG0008968	Cg008G2767600	XP_009126433.1, XP_009120824.1
OG0008969	Cg008G2769600	XP_009126448.1, XP_009120800.1
OG0008970	Cg008G2771500	XP_009120780.1, XP_009126470.1
OG0008971	Cg008G2772800	XP_009120764.1
OG0008972	Cg008G2773000	XP_009131821.1, XP_009126486.1
OG0008973	Cg008G2774000	XP_009120747.1, XP_009126493.2
OG0008974	Cg008G2774300	XP_009131831.1, XP_033138592.1
OG0008975	Cg008G2774800	XP_009120735.1, XP_009131835.1
OG0008976	Cg008G2775000	XP_009120733.1, XP_009126499.1
OG0008977	Cg008G2776900	XP_009120708.1, XP_009131840.1
OG0008978	Cg008G2778000	XP_009131850.2, XP_009120691.1
OG0008979	Cg008G2779500	XP_009121340.2
OG0008980	Cg008G2781400	XP_009126537.1, XP_009120665.1
OG0008981	Cg008G2781800	XP_009126540.1, XP_033138651.1
OG0008982	Cg008G2783700	XP_009120638.2, XP_009126554.1
OG0008983	Cg003G0925500	XP_033142358.1, XP_009132456.2
OG0008984	Cg008G2785600	XP_009126571.2
OG0008985	Cg008G2787100	XP_009120615.1, XP_009126579.1
OG0008986	Cg003G0997400	XP_009120603.1, XP_033140846.1
OG0008987	Cg003G0994400	XP_009120567.1, XP_009131921.1
OG0008988	Cg003G0993400	XP_018512443.1
OG0008989	Cg003G0990400	XP_009120517.2, XP_009126631.1
OG0008990	Cg003G0990100	XP_009126635.1, XP_009120514.1
OG0008991	Cg003G0988500	XP_009120499.1, XP_009126662.2
OG0008992	Cg003G0989300	XP_033142431.1
OG0008993	Cg003G0988100	XP_009120494.1, XP_009126667.1
OG0008994	Cg003G0981800	XP_033137998.1, XP_009132013.1
OG0008995	Cg003G0981400	XP_009126718.1, XP_033137995.1
OG0008996	Cg003G0980200	XP_009120410.1, XP_033141245.1
OG0008997	Cg003G0979800	XP_009126722.1, XP_009120405.1
OG0008998	Cg003G0979500	XP_018511094.1
OG0008999	Cg003G0976500	XP_009120381.1
OG0009000	Cg003G0973900, Cg007G2298100	XP_009120349.1, XP_009132055.2
OG0009001	Cg003G0972900	XP_033144539.1, XP_009126766.1
OG0009002	Cg003G0971600	XP_033140244.1, XP_018511004.1
OG0009003	Cg006G2056700, Cg005G1696900	XP_009149577.2
OG0009004	Cg003G0970500	XP_009132085.1, XP_009120319.2
OG0009005	Cg007G2556100	XP_033130466.1
OG0009006	Cg003G0968600	XP_009126806.1, XP_033137704.1
OG0009007	Cg003G0966300	XP_009132116.1, XP_033139989.1
OG0009008	Cg003G0965500	XP_009120269.1, XP_009126833.2
OG0009009	Cg003G0963900	XP_009126839.1, XP_033141908.1, XP_033137781.1
OG0009010	Cg003G0963100	XP_009132134.1, XP_018511104.2
OG0009011	Cg003G0962900	XP_009132136.1
OG0009012	Cg003G0962100	XP_009120244.1, XP_033140576.1
OG0009013	Cg003G0961800	XP_009120241.2, XP_009126853.1
OG0009014	Cg003G0961700	XP_009120240.1
OG0009015	Cg003G0959100	XP_033138641.1, XP_009126912.1
OG0009016	Cg003G0959000	XP_009120209.1, XP_009126914.2
OG0009017	Cg003G0957700	XP_009132167.1
OG0009018	Cg003G0957300	XP_009120194.1, XP_009132174.1
OG0009019	Cg003G0956800	XP_009120190.1, XP_009126925.1
OG0009020	Cg003G0956400	XP_009120186.1, XP_009132183.1
OG0009021	Cg003G0954900	XP_009120168.1
OG0009022	Cg003G0954700	XP_009126931.1, XP_009132197.1
OG0009023	Cg003G0952100	XP_009132306.1, XP_018511225.1
OG0009024	Cg003G0951900	XP_009132309.1, XP_009120153.1
OG0009025	Cg003G0950600	XP_009120139.1
OG0009026	Cg003G0951400	XP_009120148.1, XP_009132316.1
OG0009027	Cg003G0948200	XP_009132344.1, XP_009120112.1
OG0009028	Cg003G0948000	XP_009120108.1
OG0009029	Cg003G0947200	XP_009120103.1, XP_009132348.1
OG0009030	Cg003G0945100	XP_009132367.1, XP_033138732.1
OG0009031	Cg003G0945000	XP_009126993.1, XP_009120082.1
OG0009032	Cg003G0943800	XP_009120065.1
OG0009033	Cg003G0943700	XP_009120061.1
OG0009034	Cg003G0940700	XP_009120042.1, XP_009132398.1
OG0009035	Cg003G0940000	XP_009127026.1, XP_009120037.1
OG0009036	Cg003G0939700	XP_009120036.1, XP_009127028.1
OG0009037	Cg003G0939100	XP_009120030.1
OG0009038	Cg003G0938400	XP_009132415.1, XP_009120025.1
OG0009039	Cg002G0532700	XP_009150139.1, XP_009149731.1
OG0009040	Cg002G0535200	XP_009149751.1, XP_009150153.1
OG0009041	Cg002G0535500	XP_033129937.1, XP_009151924.1, XP_033128832.1
OG0009042	Cg002G0536700	XP_009150160.1, XP_009149765.1
OG0009043	Cg002G0537400	XP_009149774.1
OG0009044	Cg002G0538800	XP_018510775.1
OG0009045	Cg002G0540000, Cg002G0540200	XP_033128230.1
OG0009046	Cg003G0927500	XP_009119955.1, XP_009132448.1
OG0009048	Cg003G0720900, Cg014G3034600	XP_009111295.1, XP_009144578.1
OG0009049	Cg003G0726500, Cg003G0871400	XP_033142129.1, XP_009111255.1
OG0009050	Cg005G1722300, Cg005G1711100	XP_009133962.1, XP_009140696.1
OG0009051	Cg008G2646000	XP_009122341.1, XP_009125688.1
OG0009052	Cg001G0313400	XP_033132290.1
OG0009053	Cg007G2258200	XP_009112845.1
OG0009054	Cg008G2640600	XP_009122301.1, XP_009130965.2
OG0009055	Cg008G2638800	XP_033137636.1, XP_009125660.1
OG0009056	Cg008G2636700	XP_033145084.1, XP_009122251.1
OG0009057	Cg008G2636400	XP_009122248.2
OG0009058	Cg008G2635200	XP_009130936.1
OG0009059	Cg008G2634600	XP_009130927.1, XP_033137384.1
OG0009060	Cg008G2749000	XP_033141891.1, XP_009131669.1
OG0009061	Cg008G2748900	XP_009126254.1
OG0009062	Cg006G2007200	XP_009115295.1, XP_009103053.1
OG0009063	Cg008G2632700	XP_033145098.1, XP_033138674.1
OG0009064	Cg006G2006000	XP_009113823.1, XP_009113825.2
OG0009065	Cg008G2632000	XP_009130906.2, XP_009122207.1
OG0009066	Cg008G2631900	XP_009130905.1, XP_009125625.1
OG0009067	Cg008G2629600	XP_009125614.1, XP_009122174.1
OG0009068	Cg008G2628600	XP_009125613.2
OG0009069	Cg008G2627600	XP_009125609.1
OG0009070	Cg008G2626600	XP_009130884.1
OG0009071	Cg008G2626200	XP_009125599.1, XP_009122149.1
OG0009072	Cg008G2625200	NP_001288889.1, XP_009122138.1
OG0009073	Cg008G2624300	XP_009130873.3, XP_009122126.1
OG0009074	Cg008G2624200	XP_009130874.2, XP_009122127.1
OG0009075	Cg005G1502600	XP_009142084.1
OG0009076	Cg008G2623000	XP_009130858.3
OG0009077	Cg008G2622300	XP_009122544.1
OG0009078	Cg008G2622200	XP_018511797.2, XP_009130854.1
OG0009079	Cg008G2620300	XP_009122565.2, XP_009130839.1
OG0009080	Cg008G2616100, Cg008G2616600, Cg008G2615800	XP_009122596.1
OG0009081	Cg008G2614900	XP_009122615.1, XP_033145042.1
OG0009082	Cg008G2614100	XP_009130805.1, XP_033137423.1
OG0009083	Cg008G2613400	XP_009125548.1, XP_009122627.2
OG0009084	Cg014G3054000, Cg003G0701900	XP_009111489.1, XP_009134563.1
OG0009085	Cg008G2611800	XP_009122645.1
OG0009086	Cg008G2611100	XP_009122657.1, XP_009125528.1
OG0009087	Cg008G2610300	XP_009125525.1, XP_009130788.1
OG0009088	Cg008G2609600	XP_009122667.2, XP_009130782.2
OG0009089	Cg008G2608900	XP_009122674.1, XP_009130779.1
OG0009090	Cg008G2608600	XP_009130777.1, XP_033138477.1
OG0009091	Cg003G0888800	XP_009132686.1
OG0009092	Cg008G2608000	XP_009130775.2, XP_009122684.2
OG0009093	Cg008G2606600	XP_009122692.1, XP_033140001.1
OG0009094	Cg008G2606500	XP_009125508.1, XP_009122693.2
OG0009095	Cg008G2604400	XP_009125492.1, XP_009122715.2
OG0009096	Cg008G2603600	XP_009122724.1, XP_009130722.1
OG0009097	Cg008G2602700	XP_009125482.1, XP_009130731.1
OG0009098	Cg008G2600500	XP_018512434.2, XP_018513489.1
OG0009100	Cg008G2597000	XP_009125452.2
OG0009101	Cg008G2595600	XP_009122782.2, XP_009130700.2
OG0009102	Cg008G2594500	XP_009122797.2, XP_009125440.1
OG0009103	Cg008G2593700	XP_033137564.1, XP_033143825.1
OG0009104	Cg008G2592700	XP_009130674.1, XP_033137586.1
OG0009105	Cg008G2587100	XP_009130641.1
OG0009106	Cg008G2586600	XP_009130635.1
OG0009107	Cg008G2586000	XP_009125400.1, XP_009122857.1
OG0009108	Cg008G2585400	XP_009130628.1
OG0009110	Cg008G2585100	XP_018512652.2
OG0009111	Cg008G2583200	XP_033133228.1, XP_009144903.1
OG0009112	Cg001G0378400	XP_009140027.2, XP_009125149.1
OG0009113	Cg001G0380700	XP_009140043.1
OG0009114	Cg001G0380900	XP_009140045.1
OG0009116	Cg001G0383000	XP_009140063.1, XP_009125171.1
OG0009117	Cg001G0383300	XP_009125173.1, XP_009140066.1
OG0009118	Cg001G0383500	XP_009125175.2, XP_009140068.1
OG0009119	Cg004G1143600	XP_033130580.1
OG0009120	Cg001G0393100	XP_009140137.1, XP_009125210.2
OG0009121	Cg007G2579900	XP_009128456.1, XP_009104438.1
OG0009122	Cg007G2580300	XP_009147463.1, XP_009104433.1
OG0009123	Cg007G2580700	XP_009128459.1
OG0009124	Cg007G2581400	XP_009114240.2, XP_009114241.1
OG0009126	Cg007G2578600	XP_009106768.1
OG0009127	Cg007G2578400	XP_009106767.1, XP_009128451.1
OG0009128	Cg007G2578000	XP_009104447.1, XP_009128449.1
OG0009129	Cg007G2577500	XP_009128444.1
OG0009130	Cg007G2577100	XP_018508563.2, XP_009104452.1
OG0009131	Cg007G2576200	XP_009128432.1, XP_009104455.2
OG0009132	Cg007G2572000	XP_009128418.1, XP_009106736.2
OG0009133	Cg007G2572700	XP_033141763.1
OG0009134	Cg007G2573100	XP_009106730.1
OG0009135	Cg007G2573200	XP_009128401.1, XP_009106728.1
OG0009136	Cg007G2570500	XP_018508895.1, XP_009104484.3
OG0009137	Cg007G2569700	XP_009104493.1, XP_009106712.1
OG0009138	Cg007G2568700	XP_009106700.1, XP_018508706.1
OG0009139	Cg007G2568500	XP_009104505.2, XP_009106694.1
OG0009140	Cg007G2568200	XP_009106693.1, XP_009104506.1
OG0009141	Cg007G2565900	XP_009106670.1, XP_033140326.1
OG0009142	Cg007G2562500, Cg007G2562400	XP_009106629.1, XP_009104546.1
OG0009143	Cg007G2560600	XP_033140007.1, XP_033130443.1
OG0009144	Cg007G2558800	XP_009106593.1
OG0009145	Cg007G2558300	XP_009104567.1
OG0009146	Cg007G2556800	XP_009128302.1, XP_009106576.1
OG0009147	Cg007G2555500	XP_033140041.1, XP_009106549.2
OG0009148	Cg007G2555200	XP_033140018.1, XP_009106546.2
OG0009150	Cg007G2551500	XP_009128277.1, XP_009106459.1
OG0009151	Cg007G2551100	XP_009106451.1
OG0009152	Cg007G2549200	XP_009104599.1, XP_009106427.1
OG0009153	Cg002G0495100	XP_009150277.1
OG0009154	Cg007G2548400	XP_009128250.1, XP_009106417.1
OG0009155	Cg007G2547700	XP_009104609.2
OG0009156	Cg007G2544900	XP_009128225.1, XP_009106402.1
OG0009157	Cg007G2544800	XP_009106401.1
OG0009158	Cg007G2543900	XP_009106391.1, XP_009128214.1
OG0009159	Cg007G2543300	XP_033140805.1, XP_009106385.1
OG0009160	Cg007G2542300	NP_001288901.1
OG0009161	Cg007G2541300	XP_009106363.1, XP_009104635.1
OG0009162	Cg007G2540500	XP_009104646.1, XP_009106357.1
OG0009163	Cg007G2536300	XP_009128179.1, XP_009106317.1
OG0009164	Cg007G2535900	XP_009106309.1, XP_009104673.1
OG0009165	Cg007G2534600	XP_033131970.1
OG0009166	Cg007G2532700	XP_009106269.1, XP_009128156.1
OG0009168	Cg004G1200100	XP_009117349.1
OG0009169	Cg007G2531100	XP_009104689.3, XP_009128148.1
OG0009171	Cg007G2527700	XP_009128122.1, XP_009106217.1
OG0009172	Cg004G1358200	XP_009136198.1
OG0009173	Cg007G2524400	XP_009106188.1
OG0009174	Cg007G2523400	XP_009106182.1
OG0009175	Cg007G2522800	XP_009106176.1, XP_009104715.1
OG0009176	Cg004G1411900	XP_009150783.1
OG0009177	Cg004G1412000	XP_009112439.2, XP_009150781.1
OG0009179	Cg004G1414800	XP_009150758.1, XP_033131360.1
OG0009180	Cg002G0528900	XP_009101514.1, XP_009115678.1
OG0009181	Cg003G0934200	XP_009119988.1, XP_009127079.1
OG0009182	Cg003G0934100	XP_009119985.1, XP_009132434.1
OG0009183	Cg003G0933800	XP_009119981.1
OG0009184	Cg006G1780200	XP_009106794.2, XP_033131120.1
OG0009185	Cg006G1782700	XP_009144727.1
OG0009186	Cg006G1783400	XP_009106814.2, XP_009106866.2
OG0009187	Cg006G1784200	XP_009147471.2
OG0009188	Cg006G1785600	XP_018515490.1, XP_009106835.1
OG0009189	Cg006G1788500	XP_009147511.2, XP_009103731.2
OG0009190	Cg006G1789200	XP_009147517.1, XP_009106891.1
OG0009191	Cg006G1794400, Cg006G1794100	XP_009136485.1, XP_009106945.1
OG0009192	Cg006G1797100	XP_033128358.1, XP_009123650.1
OG0009193	Cg006G1797300	XP_009123652.1, XP_009147583.1
OG0009194	Cg006G1797500	XP_009106960.1, XP_009147586.2
OG0009195	Cg006G1798800, Cg006G1798600	XP_033133646.1
OG0009196	Cg006G1800600	XP_009144767.1, XP_009147597.1
OG0009197	Cg006G1800800	XP_018508048.1
OG0009198	Cg006G1801000	XP_033132416.1
OG0009199	Cg007G2453400, Cg007G2453600, Cg007G2453300	XP_009105389.1
OG0009200	Cg006G1803300	XP_009144788.1, XP_009147619.1
