Orthogroup	Cardamine_glauca	Conringia_planisiliqua
OG0011022	Cg007G2265300	CP2_g48890_DN3_SP5_c.t1
OG0011023	Cg007G2265100	CP2_g48888_DN3_SP8_c.t1
OG0011025	Cg001G0370600	CP5_g1464_DN3_SP7_c.t1
OG0011026	Cg004G1332900	CP5_g1439_DN3_SP0_c.t1
OG0011027	Cg004G1333400	CP5_g1418_DN3_SP2_c.t1
OG0011028	Cg001G0373400	CP5_g1414_DN3_SP0_c.t1
OG0011029	Cg001G0373700	CP5_g1411_DN3_SP1_c.t1
OG0011030	Cg001G0373500	CP5_g1407_DN3_SP8_c.t1
OG0011031	Cg001G0373800	CP5_g1406_DN3_SP2_c.t1
OG0011033	Cg002G0636300	CP13_g19122_DN3_SP8_c.t1
OG0011034	Cg002G0631100	CP13_g19214_DN3_SP0_c.t1
OG0011035	Cg002G0635900	CP13_g19194_DN3_SP0_c.t1
OG0011036	Cg002G0594500	CP3_g15554_DN3_SP3_c.t1
OG0011037	Cg002G0647300	CP13_g19230_DN3_SP8_c.t1
OG0011038	Cg006G1825700	CP13_g19275_DN3_SP6_c.t1
OG0011039	Cg002G0654400	CP13_g19288_DN3_SP7_c.t1
OG0011040	Cg002G0656800	CP13_g19310_DN3_SP0_c.t1
OG0011041	Cg002G0659600	CP13_g19338_DN3_SP8_c.t1
OG0011042	Cg002G0660800	CP13_g19349_DN3_SP0_c.t1
OG0011043	Cg002G0662200	CP13_g19362_DN3_SP7_c.t1
OG0011044	Cg002G0663000	CP13_g19369_DN3_SP4_c.t1
OG0011045	Cg002G0666900	CP13_g19400_DN3_SP5_c.t1
OG0011046	Cg002G0669000	CP13_g19417_DN2_SP0_c.t1
OG0011047	Cg002G0669600	CP13_g19421_DN1_SP0_c.t1
OG0011048	Cg007G2360700, Cg002G0670000	CP13_g19430_DN3_SP2_c.t1
OG0011049	Cg002G0671200	CP13_g19440_DN3_SP0_c.t1
OG0011050	Cg002G0671300	CP13_g19441_DN3_SP8_c.t1
OG0011051	Cg007G2467400	CP9_g28580_DN3_SP8_c.t1
OG0011052	Cg007G2467100	CP9_g28578_DN3_SP4_c.t1
OG0011053	Cg006G1987900	CP9_g28573_DN2_SP0_c.t1, CP9_g28568_DN3_SP1_c.t1
OG0011054	Cg007G2466100	CP9_g28562_DN3_SP0_c.t1
OG0011055	Cg007G2465500	CP9_g28556_DN3_SP0_c.t1
OG0011056	Cg007G2464400	CP9_g28539_DN3_SP7_c.t1
OG0011057	Cg007G2462200	CP9_g28527_DN3_SP8_c.t1
OG0011058	Cg007G2462400	CP9_g28525_DN3_SP0_c.t1
OG0011059	Cg008G2971400	CP13_g19884_DN1_SP0_c.t1
OG0011060	Cg008G2969400	CP13_g19901_DN3_SP8_c.t1
OG0011061	Cg003G0799100	CP29_g22160_DN3_SP4_c.t1
OG0011062	Cg008G2967800	CP13_g19912_DN3_SP0_c.t1
OG0011063	Cg003G0807800	CP14_g23550_DN3_SP0_c.t1
OG0011065	Cg008G2966600	CP4_g26182_DN2_SP2_c.t1
OG0011066	Cg008G2965500	CP13_g19932_DN3_SP0_c.t1
OG0011067	Cg008G2972100	CP13_g19948_DN3_SP8_c.t1
OG0011068	Cg008G2962700	CP13_g19958_DN3_SP8_c.t1
OG0011069	Cg008G2962100	CP13_g19965_DN3_SP0_c.t1
OG0011071	Cg008G2960800	CP13_g19986_DN3_SP8_c.t1
OG0011072	Cg008G2960700	CP13_g19989_DN3_SP8_c.t1
OG0011074	Cg007G2402400	CP9_g27782_DN2_SP2_c.t1
OG0011075	Cg006G1836800	CP1_g38159_DN2_SP0_c.t1
OG0011076	Cg002G0430600	CP3_g13420_DN1_SP0_c.t1
OG0011077	Cg006G1835000	CP1_g38133_DN3_SP1_c.t1
OG0011078	Cg006G1834100	CP1_g38124_DN3_SP0_c.t1
OG0011079	Cg006G1833500	CP1_g38115_DN3_SP8_c.t1
OG0011080	Cg006G1833000	CP1_g38109_DN3_SP8_c.t1
OG0011081	Cg006G1832200	CP1_g38101_DN3_SP8_c.t1
OG0011082	Cg006G1829000	CP1_g38068_DN3_SP8_c.t1
OG0011083	Cg006G1828300	CP1_g38064_DN3_SP8_c.t1
OG0011084	Cg006G1827200	CP1_g38050_DN3_SP7_c.t1
OG0011085	Cg006G1827100	CP1_g38049_DN3_SP8_c.t1
OG0011086	Cg006G1826900	CP1_g38045_DN3_SP8_c.t1
OG0011087	Cg006G1826700	CP1_g38043_DN3_SP1_c.t1
OG0011088	Cg006G1825300	CP1_g38029_DN3_SP0_c.t1
OG0011089	Cg006G1824600, Cg006G1824800	CP1_g38024_DN3_SP1_c.t1
OG0011091	Cg006G1822800	CP1_g38003_DN3_SP8_c.t1
OG0011092	Cg006G1821600	CP1_g37994_DN3_SP8_c.t1
OG0011093	Cg006G1821000	CP1_g37986_DN3_SP8_c.t1
OG0011094	Cg006G1819200	CP1_g37970_DN3_SP6_c.t1
OG0011095	Cg006G1818600	CP1_g37962_DN2_SP0_c.t1
OG0011096	Cg006G1817600	CP1_g37953_DN3_SP6_c.t1
OG0011097	Cg006G1816000	CP1_g37930_DN3_SP0_c.t1
OG0011098	Cg006G1815500	CP1_g37927_DN3_SP0_c.t1
OG0011099	Cg006G1811600	CP1_g37885_DN2_SP0_c.t1
OG0011100	Cg006G1811200	CP1_g37881_DN3_SP1_c.t1
OG0011101	Cg006G1811100	CP1_g37878_DN3_SP1_c.t1
OG0011102	Cg008G2893800	CP13_g20592_DN3_SP7_c.t1
OG0011103	Cg008G2893700	CP13_g20591_DN3_SP0_c.t1
OG0011104	Cg008G2891900	CP13_g20580_DN3_SP6_c.t1
OG0011105	Cg005G1597400	CP4_g25393_DN3_SP0_c.t1
OG0011106	Cg005G1597200	CP4_g25391_DN3_SP1_c.t1
OG0011107	Cg005G1597100	CP4_g25390_DN3_SP4_c.t1
OG0011108	Cg005G1595200	CP4_g25369_DN3_SP2_c.t1
OG0011109	Cg005G1595000	CP4_g25366_DN3_SP0_c.t1
OG0011110	Cg005G1593600	CP4_g25351_DN2_SP0_c.t1
OG0011111	Cg005G1593700	CP4_g25352_DN3_SP0_c.t1
OG0011112	Cg005G1593100	CP4_g25347_DN3_SP5_c.t1
OG0011113	Cg005G1590200	CP4_g25315_DN3_SP6_c.t1
OG0011114	Cg005G1587900	CP4_g25289_DN3_SP0_c.t1
OG0011116	Cg005G1587300	CP4_g25283_DN2_SP0_c.t1
OG0011117	Cg005G1587000	CP4_g25279_DN3_SP7_c.t1
OG0011118	Cg005G1585800	CP4_g25269_DN3_SP8_c.t1
OG0011119	Cg005G1585700	CP4_g25268_DN3_SP6_c.t1
OG0011120	Cg005G1584700	CP4_g25260_DN3_SP0_c.t1
OG0011121	Cg005G1580300	CP4_g25215_DN3_SP0_c.t1
OG0011122	Cg005G1580100	CP4_g25213_DN3_SP2_c.t1
OG0011123	Cg002G0690000	CP13_g19635_DN2_SP0_c.t1
OG0011124	Cg001G0206200	CP6_g6864_DN3_SP8_c.t1
OG0011125	Cg001G0207500	CP6_g6880_DN3_SP1_c.t1
OG0011126	Cg004G1443900	CP12_g29828_DN1_SP0_c.t1
OG0011127	Cg001G0211600	CP6_g6913_DN3_SP8_c.t1
OG0011128	Cg007G2359000	CP28_g33932_DN3_SP0_c.t1
OG0011130	Cg001G0215400	CP6_g6952_DN3_SP0_c.t1
OG0011131	Cg001G0216200	CP6_g6959_DN3_SP0_c.t1
OG0011132	Cg001G0217000	CP6_g6966_DN3_SP0_c.t1
OG0011134	Cg001G0217800	CP6_g6972_DN3_SP3_c.t1
OG0011135	Cg001G0218900	CP6_g6984_DN3_SP4_c.t1
OG0011136	Cg001G0223100	CP16_g55203_DN3_SP8_c.t1
OG0011137	Cg001G0224800	CP6_g7047_DN2_SP0_c.t1
OG0011138	Cg001G0229900	CP6_g7110_DN1_SP0_c.t1
OG0011140	Cg001G0228400	CP6_g7088_DN3_SP7_c.t1
OG0011141	Cg001G0230100	CP6_g7106_DN3_SP8_c.t1
OG0011142	Cg001G0231000	CP6_g7116_DN2_SP0_c.t1
OG0011143	Cg002G0517400	CP3_g14257_DN3_SP0_c.t1
OG0011144	Cg002G0518600	CP3_g14274_DN3_SP1_c.t1
OG0011145	Cg002G0519200	CP3_g14286_DN2_SP0_c.t1
OG0011146	Cg002G0520300	CP3_g14297_DN3_SP0_c.t1
OG0011147	Cg007G2450400	CP9_g28394_DN3_SP0_c.t1
OG0011148	Cg007G2492400	CP15_g35768_DN3_SP0_c.t1
OG0011149	Cg002G0522300	CP3_g14315_DN3_SP8_c.t1
OG0011150	Cg002G0522400	CP3_g14316_DN3_SP0_c.t1
OG0011151	Cg004G1098900, Cg004G1111400	CP10_g42366_DN3_SP8_c.t1
OG0011152	Cg002G0524400	CP3_g14338_DN3_SP0_c.t1
OG0011153	Cg001G0168500	CP19_g18306_DN3_SP0_c.t1
OG0011154	Cg001G0169700	CP19_g18320_DN3_SP4_c.t1
OG0011156	Cg003G0907300	CP8_g53196_DN3_SP7_c.t1
OG0011157	Cg003G0903400	CP8_g53160_DN3_SP6_c.t1
OG0011159	Cg003G0897100	CP8_g53058_DN3_SP8_c.t1
OG0011160	Cg003G0895400	CP8_g53039_DN3_SP6_c.t1
OG0011161	Cg003G0893100	CP8_g52994_DN3_SP8_c.t1
OG0011162	Cg003G0893900	CP8_g53010_DN3_SP8_c.t1
OG0011163	Cg003G0893300	CP8_g53005_DN3_SP8_c.t1
OG0011164	Cg003G0894300	CP8_g53014_DN3_SP5_c.t1
OG0011166	Cg004G1361600	CP15_g35556_DN3_SP8_c.t1
OG0011168	Cg002G0432400	CP3_g13444_DN3_SP0_c.t1
OG0011169	Cg004G1361500	CP15_g35558_DN3_SP0_c.t1
OG0011170	Cg006G1799700, Cg006G1800000	CP15_g35247_DN3_SP3_c.t1
OG0011171	Cg004G1374700	CP15_g34507_DN3_SP7_c.t1
OG0011172	Cg004G1384500, Cg004G1375700	CP17_g5089_DN3_SP8_c.t1
OG0011173	Cg004G1372400	CP15_g34551_DN3_SP8_c.t1
OG0011174	Cg004G1393800	CP10_g44030_DN3_SP0_c.t1, CP10_g44029_DN2_SP0_c.t1
OG0011175	Cg004G1395100	CP10_g44019_DN3_SP6_c.t1
OG0011176	Cg004G1395900	CP10_g44007_DN3_SP3_c.t1
OG0011177	Cg002G0610000	CP2_g48839_DN3_SP6_c.t1
OG0011178	Cg004G1399300	CP10_g43953_DN3_SP8_c.t1
OG0011179	Cg004G1399700	CP10_g43947_DN3_SP8_c.t1
OG0011180	Cg004G1403800	CP10_g43878_DN3_SP0_c.t1
OG0011181	Cg004G1404000	CP10_g43875_DN3_SP8_c.t1
OG0011182	Cg001G0164400	CP19_g18259_DN3_SP8_c.t1
OG0011183	Cg001G0165600	CP19_g18272_DN3_SP1_c.t1
OG0011184	Cg003G1068500	CP2_g47532_DN3_SP0_c.t1
OG0011185	Cg001G0175500	CP19_g18388_DN3_SP2_c.t1
OG0011187	Cg001G0181400	CP19_g18452_DN3_SP6_c.t1
OG0011188	Cg001G0181900	CP19_g18459_DN2_SP0_c.t1
OG0011189	Cg001G0183100	CP19_g18469_DN3_SP8_c.t1
OG0011190	Cg001G0183900	CP19_g18472_DN2_SP0_c.t1
OG0011192	Cg004G1223500	CP12_g29937_DN3_SP0_c.t1
OG0011194	Cg006G1891300	CP1_g39556_DN3_SP3_c.t1
OG0011195	Cg001G0200800	CP6_g6819_DN3_SP3_c.t1
OG0011196	Cg001G0199200	CP6_g6804_DN3_SP2_c.t1
OG0011197	Cg001G0197800	CP6_g6790_DN3_SP0_c.t1
OG0011198	Cg001G0196000	CP6_g6772_DN3_SP8_c.t1
OG0011199	Cg001G0190600	CP6_g6715_DN3_SP3_c.t1
OG0011200	Cg004G1353400	CP20_g4163_DN3_SP8_c.t1
OG0011201	Cg001G0188600	CP6_g6695_DN3_SP8_c.t1
OG0011202	Cg001G0188500	CP6_g6693_DN3_SP8_c.t1
OG0011203	Cg001G0186800	CP19_g18515_DN3_SP3_c.t1
OG0011204	Cg001G0202900	CP6_g6839_DN3_SP0_c.t1
OG0011205	Cg001G0204500	CP6_g6851_DN3_SP0_c.t1
OG0011206	Cg005G1504400	CP4_g24463_DN3_SP0_c.t1
OG0011207	Cg003G0785900	CP20_g4048_DN3_SP8_c.t1
OG0011208	Cg003G0785700	CP20_g4065_DN3_SP6_c.t1
OG0011209	Cg008G2910500	CP22_g17339_DN3_SP1_c.t1
OG0011210	Cg003G0803400, Cg008G2905800	CP22_g17281_DN3_SP2_c.t1
OG0011211	Cg008G2903700	CP22_g17101_DN3_SP4_c.t1
OG0011212	Cg008G2903200	CP13_g20824_DN3_SP8_c.t1
OG0011213	Cg008G2897200	CP13_g20730_DN3_SP0_c.t1
OG0011214	Cg001G0240900	CP6_g7206_DN3_SP8_c.t1
OG0011216	Cg001G0241600	CP6_g7213_DN3_SP8_c.t1
OG0011217	Cg001G0237700	CP6_g7171_DN3_SP0_c.t1
OG0011219	Cg001G0235700	CP6_g7154_DN3_SP0_c.t1
OG0011220	Cg001G0235100	CP6_g7153_DN3_SP0_c.t1
OG0011221	Cg001G0232900	CP6_g7136_DN3_SP8_c.t1
OG0011222	Cg001G0232400	CP6_g7130_DN3_SP0_c.t1
OG0011223	Cg001G0231800	CP6_g7124_DN3_SP6_c.t1
OG0011224	Cg006G1944700	CP7_g44623_DN3_SP2_c.t1
OG0011225	Cg006G1945000	CP7_g44625_DN3_SP8_c.t1
OG0011226	Cg004G1074500	CP10_g42128_DN3_SP8_c.t1
OG0011227	Cg003G1068600	CP2_g47531_DN3_SP8_c.t1
OG0011228	Cg003G1069600	CP2_g47522_DN3_SP7_c.t1
OG0011229	Cg003G1070000	CP2_g47518_DN2_SP8_c.t1
OG0011230	Cg003G1070100	CP2_g47517_DN2_SP8_c.t1
OG0011231	Cg003G0887900, Cg003G1070300	CP2_g47515_DN3_SP0_c.t1
OG0011232	Cg002G0399300	CP3_g13083_DN3_SP0_c.t1
OG0011233	Cg002G0399700	CP3_g13088_DN3_SP0_c.t1
OG0011234	Cg002G0400000	CP3_g13091_DN2_SP0_c.t1
OG0011235	Cg007G2361300, Cg007G2362200, Cg007G2362400	CP3_g13122_DN3_SP0_c.t1
OG0011236	Cg002G0405000	CP3_g13143_DN3_SP8_c.t1
OG0011237	Cg002G0405200	CP3_g13145_DN3_SP8_c.t1
OG0011238	Cg002G0405300	CP3_g13146_DN3_SP0_c.t1
OG0011239	Cg002G0405400	CP3_g13147_DN2_SP5_c.t1
OG0011240	Cg002G0407000	CP3_g13162_DN3_SP3_c.t1
OG0011241	Cg002G0410300	CP3_g13195_DN3_SP0_c.t1
OG0011242	Cg002G0410900	CP3_g13201_DN3_SP1_c.t1
OG0011244	Cg002G0411800	CP3_g13210_DN3_SP0_c.t1
OG0011245	Cg002G0412500	CP3_g13216_DN3_SP8_c.t1
OG0011246	Cg002G0412600	CP3_g13217_DN3_SP7_c.t1
OG0011247	Cg002G0415400	CP3_g13248_DN3_SP8_c.t1
OG0011248	Cg002G0416700	CP3_g13266_DN3_SP0_c.t1
OG0011249	Cg002G0418200	CP3_g13283_DN3_SP0_c.t1
OG0011250	Cg002G0420500	CP3_g13309_DN3_SP2_c.t1
OG0011251	Cg002G0420600	CP3_g13310_DN3_SP8_c.t1
OG0011252	Cg002G0421700	CP3_g13322_DN2_SP0_c.t1
OG0011253	Cg002G0421800	CP3_g13323_DN3_SP0_c.t1
OG0011254	Cg002G0422200	CP3_g13328_DN3_SP5_c.t1
OG0011256	Cg002G0425900	CP3_g13369_DN3_SP0_c.t1
OG0011257	Cg002G0426700	CP3_g13377_DN3_SP1_c.t1
OG0011258	Cg002G0428600	CP3_g13400_DN3_SP4_c.t1
OG0011259	Cg002G0429000	CP3_g13402_DN3_SP0_c.t1
OG0011260	Cg002G0429900	CP3_g13414_DN3_SP8_c.t1
OG0011261	Cg002G0430800	CP3_g13422_DN3_SP8_c.t1
OG0011262	Cg001G0108400	CP5_g1062_DN3_SP8_c.t1
OG0011263	Cg002G0435400	CP3_g13463_DN3_SP7_c.t1
OG0011264	Cg002G0435800	CP3_g13466_DN3_SP2_c.t1
OG0011265	Cg002G0436100	CP3_g13468_DN3_SP7_c.t1
OG0011266	Cg002G0436400	CP3_g13471_DN3_SP2_c.t1
OG0011267	Cg002G0597200	CP3_g15641_DN3_SP0_c.t1
OG0011268	Cg002G0439500	CP3_g13497_DN3_SP7_c.t1
OG0011269	Cg002G0439800	CP3_g13500_DN3_SP8_c.t1
OG0011270	Cg002G0443800	CP3_g13538_DN2_SP0_c.t1
OG0011271	Cg002G0452200	CP3_g13627_DN3_SP3_c.t1
OG0011272	Cg003G0768200	CP20_g4249_DN3_SP0_c.t1
OG0011273	Cg001G0103500	CP3_g13635_DN3_SP1_c.t1
OG0011274	Cg007G2454400	CP9_g28435_DN3_SP8_c.t1
OG0011276	Cg002G0455900	CP3_g13665_DN3_SP0_c.t1
OG0011277	Cg002G0456200	CP3_g13668_DN2_SP7_c.t1
OG0011278	Cg002G0456300	CP3_g13670_DN1_SP0_c.t1
OG0011279	Cg002G0457900	CP3_g13686_DN3_SP0_c.t1
OG0011280	Cg002G0458200	CP3_g13690_DN2_SP0_c.t1
OG0011281	Cg002G0458400	CP3_g13692_DN3_SP0_c.t1
OG0011282	Cg002G0461200	CP3_g13713_DN3_SP4_c.t1
OG0011283	Cg002G0461400	CP3_g13715_DN3_SP8_c.t1
OG0011284	Cg002G0463500	CP3_g13738_DN3_SP8_c.t1
OG0011285	Cg002G0463600	CP3_g13739_DN2_SP0_c.t1
OG0011286	Cg002G0464900	CP3_g13750_DN3_SP8_c.t1
OG0011287	Cg002G0466000	CP3_g13761_DN3_SP8_c.t1
OG0011288	Cg002G0468000	CP3_g13775_DN3_SP0_c.t1
OG0011289	Cg002G0468100	CP3_g13776_DN3_SP8_c.t1
OG0011290	Cg002G0468400	CP3_g13780_DN3_SP0_c.t1
OG0011291	Cg002G0468900	CP3_g13781_DN3_SP8_c.t1
OG0011292	Cg002G0470000	CP3_g13790_DN3_SP8_c.t1
OG0011294	Cg002G0475600	CP3_g13841_DN3_SP4_c.t1
OG0011295	Cg002G0475800	CP3_g13843_DN3_SP6_c.t1
OG0011296	Cg002G0478200	CP3_g13864_DN3_SP8_c.t1
OG0011297	Cg002G0478700	CP3_g13868_DN3_SP8_c.t1
OG0011298	Cg002G0479200	CP3_g13871_DN3_SP3_c.t1
OG0011299	Cg002G0480100	CP3_g13885_DN3_SP8_c.t1
OG0011300	Cg002G0480400	CP3_g13889_DN3_SP8_c.t1
OG0011301	Cg002G0480500	CP3_g13890_DN3_SP8_c.t1
OG0011302	Cg002G0480900	CP3_g13895_DN3_SP8_c.t1
OG0011303	Cg002G0482200	CP3_g13911_DN3_SP0_c.t1
OG0011304	Cg002G0482300	CP3_g13912_DN3_SP6_c.t1
OG0011305	Cg002G0482800	CP3_g13917_DN3_SP3_c.t1
OG0011306	Cg002G0484600	CP3_g13937_DN3_SP8_c.t1
OG0011307	Cg007G2443100	CP9_g28321_DN3_SP1_c.t1
OG0011308	Cg002G0486800	CP3_g13959_DN3_SP8_c.t1
OG0011309	Cg002G0487100	CP3_g13963_DN2_SP1_c.t1
OG0011310	Cg002G0487800	CP3_g13969_DN3_SP1_c.t1
OG0011311	Cg002G0490600	CP3_g13997_DN3_SP8_c.t1
OG0011312	Cg002G0491700	CP3_g14010_DN3_SP8_c.t1
OG0011313	Cg002G0492000	CP3_g14013_DN3_SP2_c.t1
OG0011314	Cg002G0495900	CP3_g14045_DN3_SP8_c.t1
OG0011315	Cg002G0498100	CP3_g14068_DN3_SP8_c.t1
OG0011316	Cg002G0498800	CP3_g14072_DN3_SP8_c.t1
OG0011317	Cg002G0501100	CP3_g14089_DN3_SP7_c.t1
OG0011318	Cg002G0501600	CP3_g14093_DN3_SP5_c.t1
OG0011320	Cg003G0924900	CP8_g53372_DN3_SP0_c.t1
OG0011322	Cg003G0922200	CP8_g53351_DN3_SP0_c.t1
OG0011323	Cg003G0921600	CP8_g53342_DN3_SP2_c.t1
OG0011324	Cg003G0919000	CP8_g53318_DN3_SP6_c.t1
OG0011325	Cg003G0917000	CP8_g53298_DN3_SP8_c.t1
OG0011326	Cg007G2437000, Cg003G0916100	CP8_g53289_DN3_SP0_c.t1
OG0011327	Cg001G0244200	CP6_g7258_DN2_SP0_c.t1
OG0011328	Cg004G1317900	CP12_g30856_DN3_SP8_c.t1
OG0011329	Cg004G1318500	CP12_g30863_DN1_SP0_c.t1
OG0011330	Cg004G1318800	CP12_g30866_DN2_SP0_c.t1
OG0011331	Cg004G1320400	CP12_g30878_DN3_SP3_c.t1
OG0011332	Cg004G1321100	CP12_g30887_DN3_SP8_c.t1
OG0011333	Cg004G1322300	CP12_g30906_DN2_SP6_c.t1
OG0011334	Cg004G1324300	CP12_g30987_DN3_SP6_c.t1
OG0011335	Cg004G1324800	CP12_g30862_DN3_SP8_c.t1
OG0011336	Cg004G1326300	CP12_g31056_DN3_SP5_c.t1
OG0011337	Cg004G1326400	CP12_g31049_DN3_SP0_c.t1
OG0011338	Cg004G1338800, Cg004G1334400	CP12_g31113_DN3_SP8_c.t1
OG0011339	Cg004G1345600	CP12_g31656_DN3_SP7_c.t1
OG0011340	Cg004G1156000	CP10_g42927_DN3_SP8_c.t1
OG0011341	Cg007G2430400	CP9_g28201_DN3_SP7_c.t1
OG0011342	Cg007G2433000	CP9_g28225_DN3_SP0_c.t1
OG0011343	Cg007G2434400	CP9_g28232_DN3_SP7_c.t1
OG0011344	Cg007G2437300	CP39_g21144_DN3_SP3_c.t1
OG0011345	Cg007G2440000	CP9_g28276_DN3_SP8_c.t1
OG0011346	Cg007G2443600	CP9_g28327_DN2_SP2_c.t1
OG0011347	Cg007G2444000	CP9_g28331_DN3_SP5_c.t1
OG0011348	Cg007G2444600	CP9_g28340_DN3_SP1_c.t1
OG0011349	Cg007G2446500	CP9_g28364_DN3_SP8_c.t1
OG0011350	Cg006G2006200	CP7_g45196_DN3_SP0_c.t1
OG0011351	Cg007G2446800	CP9_g28365_DN3_SP6_c.t1
OG0011352	Cg007G2447900	CP9_g28379_DN3_SP3_c.t1
OG0011353	Cg007G2448800	CP9_g28388_DN3_SP1_c.t1
OG0011354	Cg007G2452600	CP9_g28416_DN3_SP2_c.t1
OG0011358	Cg004G1416300	CP10_g43714_DN3_SP7_c.t1
OG0011359	Cg004G1416600	CP10_g43711_DN3_SP1_c.t1
OG0011360	Cg004G1416900	CP10_g43708_DN3_SP2_c.t1
OG0011361	Cg004G1418400	CP10_g43690_DN3_SP8_c.t1
OG0011362	Cg004G1418700	CP10_g43688_DN3_SP2_c.t1
OG0011363	Cg004G1419900	CP10_g43678_DN2_SP0_c.t1
OG0011364	Cg004G1420300	CP10_g43675_DN3_SP0_c.t1
OG0011366	Cg004G1422000	CP10_g43656_DN3_SP2_c.t1
OG0011367	Cg004G1422900	CP10_g43646_DN3_SP0_c.t1
OG0011368	Cg004G1426100	CP10_g43629_DN3_SP8_c.t1
OG0011370	Cg004G1426900	CP10_g43621_DN3_SP0_c.t1
OG0011371	Cg004G1428000	CP10_g43616_DN3_SP8_c.t1
OG0011372	Cg004G1430700	CP10_g43586_DN3_SP1_c.t1
OG0011373	Cg004G1431400	CP10_g43581_DN2_SP0_c.t1
OG0011374	Cg004G1432100	CP10_g43577_DN3_SP0_c.t1
OG0011375	Cg004G1433600	CP10_g43565_DN3_SP0_c.t1
OG0011376	Cg004G1435600	CP10_g43544_DN3_SP8_c.t1
OG0011378	Cg005G1517900	CP4_g24594_DN3_SP8_c.t1
OG0011379	Cg005G1520700	CP4_g24626_DN3_SP3_c.t1
OG0011381	Cg005G1521400	CP4_g24633_DN1_SP0_c.t1
OG0011382	Cg005G1521600	CP4_g24635_DN2_SP0_c.t1
OG0011383	Cg005G1523700	CP4_g24650_DN3_SP8_c.t1
OG0011384	Cg005G1527100	CP4_g24683_DN2_SP0_c.t1
OG0011385	Cg005G1527600, Cg005G1527700	CP4_g24685_DN2_SP0_c.t1
OG0011386	Cg005G1529600	CP4_g24700_DN3_SP7_c.t1
OG0011387	Cg005G1531800	CP4_g24724_DN3_SP0_c.t1
OG0011388	Cg005G1532300	CP4_g24728_DN3_SP8_c.t1
OG0011389	Cg005G1535300	CP4_g24755_DN1_SP0_c.t1
OG0011390	Cg003G0904400	CP8_g53168_DN3_SP0_c.t1
OG0011391	Cg005G1539600	CP4_g24798_DN3_SP8_c.t1
OG0011392	Cg005G1541400	CP4_g24814_DN3_SP6_c.t1
OG0011393	Cg005G1541500	CP4_g24815_DN3_SP0_c.t1
OG0011394	Cg005G1542200	CP4_g24824_DN2_SP4_c.t1, CP3_g13873_DN2_SP0_c.t1
OG0011395	Cg005G1542800	CP4_g24829_DN3_SP7_c.t1
OG0011397	Cg001G0382700	CP19_g17934_DN3_SP0_c.t1
OG0011398	Cg005G1546900	CP4_g24872_DN1_SP0_c.t1
OG0011399	Cg005G1705800	CP18_g11837_DN3_SP1_c.t1
OG0011400	Cg005G1548300	CP4_g24882_DN3_SP0_c.t1
OG0011401	Cg005G1549100	CP4_g24888_DN3_SP0_c.t1
OG0011402	Cg004G1339600	CP12_g31488_DN3_SP4_c.t1
OG0011404	Cg005G1552000	CP4_g24917_DN3_SP8_c.t1
OG0011405	Cg005G1552100	CP4_g24918_DN3_SP0_c.t1
OG0011406	Cg005G1552900	CP4_g24925_DN3_SP8_c.t1
OG0011407	Cg005G1554100	CP4_g24935_DN3_SP0_c.t1
OG0011408	Cg005G1557100	CP4_g24966_DN3_SP0_c.t1
OG0011409	Cg005G1558100	CP4_g24976_DN3_SP8_c.t1
OG0011410	Cg005G1561000	CP4_g25014_DN3_SP1_c.t1
OG0011411	Cg005G1562300	CP4_g25026_DN3_SP0_c.t1
OG0011412	Cg005G1564000	CP4_g25043_DN3_SP8_c.t1
OG0011413	Cg003G0746500	CP11_g31809_DN3_SP0_c.t1, CP11_g31806_DN3_SP3_c.t1
OG0011414	Cg003G0743500	CP11_g31831_DN3_SP0_c.t1
OG0011415	Cg003G0739800, Cg003G0857900	CP11_g31877_DN3_SP4_c.t1
OG0011416	Cg003G0858100, Cg003G0739600	CP11_g31880_DN3_SP3_c.t1
OG0011417	Cg003G0858400, Cg003G0739300	CP11_g31885_DN3_SP8_c.t1
OG0011418	Cg003G0752600	CP20_g4411_DN3_SP2_c.t1
OG0011419	Cg003G0753100	CP20_g4406_DN3_SP0_c.t1
OG0011420	Cg003G0753400	CP18_g11665_DN3_SP0_c.t1, CP20_g4403_DN3_SP5_c.t1
OG0011421	Cg003G0753500	CP20_g4402_DN3_SP3_c.t1
OG0011422	Cg003G0754200	CP20_g4397_DN3_SP4_c.t1
OG0011423	Cg003G0751200	CP20_g4431_DN3_SP0_c.t1
OG0011424	Cg005G1777300	CP16_g54741_DN3_SP8_c.t1
OG0011425	Cg005G1777200	CP16_g54742_DN3_SP8_c.t1
OG0011426	Cg005G1773900	CP16_g54778_DN3_SP0_c.t1
OG0011427	Cg005G1772100	CP16_g54795_DN2_SP2_c.t1
OG0011428	Cg005G1771600	CP16_g54802_DN3_SP2_c.t1
OG0011429	Cg005G1767900	CP16_g54838_DN2_SP0_c.t1
OG0011430	Cg005G1767600	CP16_g54841_DN3_SP0_c.t1
OG0011431	Cg005G1760100	CP16_g54920_DN3_SP0_c.t1
OG0011432	Cg005G1753100	CP16_g55024_DN3_SP0_c.t1
OG0011433	Cg005G1744400	CP16_g55094_DN3_SP8_c.t1
OG0011434	Cg005G1729800	CP16_g55298_DN3_SP8_c.t1
OG0011435	Cg055G3084900, Cg013G3026000	CP16_g55320_DN3_SP0_c.t1
OG0011436	Cg005G1733700	CP16_g55249_DN3_SP1_c.t1
