Orthogroup	Cardamine_glauca	Alyssum_gmelinii
OG0009312	Cg006G1810100	Ag001G0080900
OG0009313	Cg006G1809800	Ag001G0081100
OG0009314	Cg006G1809000	Ag001G0082800
OG0009315	Cg006G1805400	Ag001G0089500
OG0009316	Cg008G2922900	Ag023G2801800
OG0009317	Cg005G1596900	Ag023G2807000
OG0009318	Cg005G1596100	Ag023G2807900
OG0009319	Cg005G1594600	Ag023G2810200
OG0009320	Cg005G1592700	Ag023G2813100
OG0009321	Cg005G1592200	Ag019G2503300, Ag019G2502900, Ag023G2813900
OG0009322	Cg005G1590900	Ag023G2815900
OG0009323	Cg005G1588000	Ag034G3838200, Ag023G2819600
OG0009324	Cg005G1587700	Ag023G2820200
OG0009325	Cg005G1586900	Ag023G2821400
OG0009326	Cg005G1586400	Ag023G2822000
OG0009327	Cg005G1585600	Ag023G2824400
OG0009328	Cg005G1584600	Ag023G2825900
OG0009329	Cg005G1584500	Ag023G2827000
OG0009330	Cg005G1584100	Ag023G2828200
OG0009331	Cg005G1581800	Ag023G2833200
OG0009332	Cg005G1580500	Ag023G2835000
OG0009333	Cg005G1579100	Ag023G2837500
OG0009334	Cg005G1577100	Ag023G2843100
OG0009335	Cg005G1576800	Ag023G2843600
OG0009337	Cg005G1575300	Ag023G2847000
OG0009338	Cg005G1575100	Ag023G2847200
OG0009339	Cg001G0206700	Ag050G4742100
OG0009340	Cg005G1534300	Ag050G4743800
OG0009341	Cg001G0208900	Ag050G4748800
OG0009342	Cg001G0212200	Ag050G4753500
OG0009343	Cg001G0211000	Ag050G4756400
OG0009344	Cg001G0210600	Ag050G4756800
OG0009345	Cg001G0221400	Ag050G4783200
OG0009346	Cg001G0222400	Ag050G4785900
OG0009347	Cg001G0224400	Ag050G4791100
OG0009348	Cg001G0224500	Ag050G4791200
OG0009349	Cg001G0226100	Ag050G4794000
OG0009350	Cg001G0230300	Ag050G4798500
OG0009351	Cg001G0230700	Ag050G4798700
OG0009352	Cg001G0230900	Ag050G4798900
OG0009354	Cg002G0518500	Ag008G0939000, Ag024G2894800, Ag008G0962800, Ag008G0963000
OG0009355	Cg002G0519100	Ag008G0941700
OG0009357	Cg002G0520700	Ag008G0944900
OG0009358	Cg002G0521800	Ag008G0949400
OG0009359	Cg002G0522800	Ag008G0952100
OG0009360	Cg002G0523100	Ag008G0952500
OG0009361	Cg002G0523800	Ag008G0953700
OG0009362	Cg002G0524000	Ag008G0953900
OG0009363	Cg001G0169200	Ag077G5320100, Ag033G3490500
OG0009364	Cg016G3060300, Cg003G0873600, Cg005G1696700	Ag051G4819600, Ag051G4800500
OG0009365	Cg003G0906700	Ag051G4805100
OG0009366	Cg003G0905300	Ag051G4807500
OG0009367	Cg003G0900500	Ag051G4810100
OG0009368	Cg003G0896000	Ag051G4817200
OG0009369	Cg002G0613300	Ag051G4826200
OG0009370	Cg004G1358300	Ag044G4473400
OG0009371	Cg007G2364400, Cg004G1367200	Ag044G4477800
OG0009372	Cg004G1390500	Ag044G4484700
OG0009373	Cg004G1393000	Ag044G4485700
OG0009374	Cg004G1393300	Ag044G4486200
OG0009375	Cg004G1397000	Ag044G4490200
OG0009376	Cg004G1402800	Ag044G4496200
OG0009377	Cg002G0406400	Ag044G4502500, Ag031G3185600
OG0009378	Cg004G1407100	Ag044G4503900
OG0009379	Cg004G1407700	Ag044G4504600
OG0009380	Cg001G0163300	Ag033G3476100, Ag052G4848600
OG0009381	Cg001G0163600	Ag033G3477500, Ag052G4845900
OG0009382	Cg001G0165000	Ag033G3480600
OG0009383	Cg001G0164700	Ag033G3481300, Ag052G4842700
OG0009384	Cg001G0174100	Ag033G3504700
OG0009385	Cg001G0174400	Ag033G3505200
OG0009386	Cg001G0177000	Ag033G3513700
OG0009387	Cg001G0178200	Ag033G3517400
OG0009388	Cg001G0180800	Ag033G3524800
OG0009389	Cg001G0182600	Ag033G3533700
OG0009390	Cg001G0392100	Ag033G3540500
OG0009391	Cg001G0184700	Ag033G3544900, Ag033G3545000, Ag033G3545100
OG0009392	Cg001G0390700	Ag033G3566600
OG0009393	Cg001G0201300	Ag033G3567500
OG0009394	Cg001G0199600	Ag033G3572400
OG0009395	Cg001G0198900	Ag033G3577600, Ag061G5037700, Ag033G3578000, Ag033G3578300
OG0009396	Cg001G0197700	Ag033G3581900
OG0009397	Cg001G0197600	Ag033G3582000
OG0009400	Cg006G2094700	Ag033G3593900, Ag034G3911300
OG0009401	Cg001G0193700	Ag033G3597800
OG0009402	Cg001G0192500	Ag033G3601300
OG0009403	Cg001G0191100	Ag033G3604500
OG0009404	Cg002G0678000	Ag033G3611500
OG0009405	Cg001G0189200	Ag033G3612400
OG0009406	Cg004G1444900	Ag033G3619600
OG0009407	Cg011G3012700, Cg008G2912300	Ag028G3084200, Ag026G2979500
OG0009408	Cg001G0241900	Ag031G3137900
OG0009409	Cg001G0240300	Ag031G3139100
OG0009410	Cg001G0239500	Ag031G3140000
OG0009411	Cg001G0238800	Ag031G3140500
OG0009412	Cg001G0237900	Ag031G3142100
OG0009413	Cg001G0237200	Ag031G3143000
OG0009414	Cg001G0233000	Ag031G3146400
OG0009415	Cg001G0232300	Ag031G3147000
OG0009416	Cg004G1073600	Ag031G3151900
OG0009417	Cg004G1074600	Ag031G3152900
OG0009418	Cg004G1074800	Ag031G3153200
OG0009419	Cg004G1077000	Ag031G3155500
OG0009420	Cg004G1078100	Ag031G3157000
OG0009421	Cg003G1062800	Ag031G3157200
OG0009422	Cg003G1065000, Cg008G2734700	Ag031G3159900
OG0009423	Cg003G1065100	Ag031G3160000
OG0009424	Cg002G0548900	Ag031G3160100
OG0009425	Cg003G1065600	Ag031G3160300, Ag031G3160400
OG0009426	Cg003G1067400	Ag031G3164600
OG0009427	Cg003G1067900	Ag031G3165100
OG0009428	Cg002G0398100	Ag031G3171300
OG0009429	Cg007G2369200, Cg002G0398300	Ag031G3171600
OG0009430	Cg002G0399900	Ag031G3173400
OG0009431	Cg002G0401000	Ag031G3175400
OG0009432	Cg002G0401600	Ag031G3176000
OG0009433	Cg002G0405800	Ag031G3183200
OG0009434	Cg002G0406000	Ag031G3183400
OG0009436	Cg002G0410200	Ag031G3194800
OG0009438	Cg004G1116200	Ag014G1834700, Ag014G1834300, Ag031G3196800
OG0009439	Cg002G0411500	Ag031G3197400
OG0009440	Cg002G0411700	Ag031G3197600
OG0009441	Cg002G0413800	Ag031G3203000
OG0009442	Cg002G0416600	Ag031G3209100
OG0009443	Cg005G1648400	Ag039G4283800, Ag031G3209400
OG0009444	Cg002G0418100	Ag031G3211400
OG0009445	Cg002G0419000	Ag031G3213400
OG0009446	Cg002G0419400	Ag031G3214000
OG0009447	Cg002G0422000	Ag031G3217900
OG0009448	Cg002G0422400	Ag031G3219000
OG0009449	Cg002G0423000	Ag031G3220100
OG0009450	Cg002G0423100	Ag031G3220400
OG0009451	Cg002G0423500	Ag031G3220900
OG0009452	Cg002G0423800	Ag031G3221700
OG0009453	Cg002G0428300	Ag031G3232200
OG0009455	Cg002G0432200	Ag031G3242300
OG0009456	Cg002G0433300	Ag031G3244300
OG0009457	Cg002G0433500	Ag031G3244600
OG0009458	Cg002G0433900	Ag031G3245500
OG0009459	Cg002G0436600	Ag031G3254700
OG0009460	Cg002G0437500	Ag031G3258800
OG0009461	Cg002G0438300	Ag031G3260500
OG0009462	Cg002G0439100	Ag031G3262100
OG0009463	Cg002G0440000	Ag031G3265500
OG0009464	Cg002G0440900	Ag031G3266600
OG0009465	Cg002G0442500	Ag031G3281100
OG0009466	Cg002G0443000	Ag031G3282000
OG0009467	Cg002G0444600	Ag031G3284700
OG0009468	Cg002G0445900	Ag031G3287400
OG0009469	Cg005G1671800	Ag031G3302700
OG0009470	Cg002G0452800	Ag031G3304200
OG0009471	Cg002G0453500	Ag031G3305300
OG0009472	Cg002G0454900	Ag031G3308900
OG0009473	Cg002G0455000	Ag031G3309000
OG0009474	Cg002G0459700	Ag031G3320100
OG0009475	Cg002G0461500	Ag031G3324100
OG0009476	Cg002G0465100	Ag031G3331200
OG0009477	Cg002G0466200	Ag031G3333400
OG0009478	Cg002G0470300	Ag031G3341800
OG0009479	Cg002G0471800	Ag031G3344200
OG0009480	Cg002G0472700	Ag031G3346400
OG0009481	Cg002G0473500	Ag031G3349000
OG0009482	Cg002G0473800	Ag031G3353400
OG0009483	Cg002G0477100	Ag031G3359900
OG0009484	Cg002G0477400	Ag031G3360200
OG0009485	Cg004G1398800, Cg002G0479500	Ag031G3363500
OG0009486	Cg002G0479800	Ag031G3364000
OG0009487	Cg002G0480200	Ag031G3364800
OG0009488	Cg002G0483300	Ag031G3371600
OG0009489	Cg002G0483400	Ag031G3371700
OG0009490	Cg002G0484100	Ag031G3373300
OG0009491	Cg002G0484500	Ag031G3373800
OG0009492	Cg004G1141100	Ag031G3374600
OG0009493	Cg002G0485300	Ag031G3376600
OG0009494	Cg002G0485900	Ag031G3377200
OG0009495	Cg006G2057600	Ag034G3990200, Ag031G3377700
OG0009496	Cg002G0486400	Ag031G3379900
OG0009497	Cg002G0488200	Ag031G3384400
OG0009498	Cg002G0491800	Ag031G3389400
OG0009499	Cg002G0495000	Ag031G3397600
OG0009500	Cg002G0495300	Ag031G3397700
OG0009501	Cg002G0495400	Ag031G3397800
OG0009502	Cg002G0495800	Ag031G3398900
OG0009503	Cg002G0499200	Ag031G3407100
OG0009504	Cg002G0499300, Cg002G0499500, Cg002G0499600	Ag031G3407300
OG0009506	Cg003G0922100	Ag020G2563900
OG0009507	Cg003G0920800	Ag020G2566600
OG0009508	Cg003G0919600	Ag020G2567600
OG0009509	Cg003G0919500	Ag020G2567700
OG0009510	Cg003G0918300	Ag020G2570400
OG0009511	Cg003G0918000	Ag020G2571400
OG0009512	Cg003G0917100	Ag020G2574600
OG0009513	Cg003G0916900	Ag020G2574800
OG0009514	Cg001G0244600	Ag025G2905000, Ag053G4871200
OG0009515	Cg004G1315900	Ag029G3088300
OG0009516	Cg004G1316500	Ag029G3094600
OG0009517	Cg004G1321800	Ag029G3104700
OG0009518	Cg004G1347100	Ag029G3119300
OG0009519	Cg004G1312800	Ag064G5112000, Ag095G5468800
OG0009520	Cg004G1313200	Ag064G5113400, Ag095G5469800
OG0009521	Cg007G2430500	Ag067G5172000
OG0009522	Cg007G2438300	Ag067G5180400
OG0009523	Cg007G2440100	Ag067G5183800
OG0009524	Cg007G2440600	Ag067G5185200
OG0009525	Cg002G0585200, Cg007G2440700	Ag067G5185300
OG0009526	Cg007G2442500	Ag067G5188800
OG0009527	Cg007G2443900	Ag067G5191300
OG0009528	Cg007G2446700	Ag067G5196300
OG0009529	Cg007G2446900	Ag067G5196500
OG0009530	Cg007G2448400	Ag067G5198400
OG0009531	Cg007G2448600	Ag067G5198800
OG0009532	Cg007G2450300	Ag067G5200700
OG0009533	Cg007G2450600	Ag067G5201200
OG0009534	Cg007G2453000	Ag067G5206900
OG0009535	Cg001G0320800	Ag081G5398700
OG0009536	Cg001G0321200	Ag081G5399300
OG0009537	Cg008G2866800, Cg008G2851000	Ag081G5400300
OG0009538	Cg004G1416000	Ag086G5421400, Ag042G4378200
OG0009539	Cg004G1417500	Ag042G4380000
OG0009540	Cg004G1422500	Ag042G4394800
OG0009542	Cg004G1432300	Ag042G4424100
OG0009543	Cg004G1432400	Ag042G4424200
OG0009544	Cg004G1434200	Ag042G4428000
OG0009545	Cg005G1518200	Ag039G4182100, Ag039G4182000
OG0009546	Cg005G1520200	Ag039G4189000
OG0009547	Cg005G1521700	Ag039G4193300
OG0009548	Cg005G1522400	Ag039G4194100
OG0009549	Cg005G1523300	Ag039G4195100
OG0009550	Cg005G1524100	Ag039G4196400
OG0009551	Cg005G1525700	Ag039G4201800
OG0009552	Cg005G1525800	Ag039G4201900
OG0009553	Cg005G1527200	Ag039G4207000
OG0009554	Cg005G1527900	Ag039G4207900
OG0009555	Cg005G1529300	Ag039G4212900
OG0009556	Cg005G1530500	Ag039G4217600
OG0009557	Cg005G1530800	Ag039G4218200
OG0009558	Cg005G1533300	Ag039G4225700
OG0009559	Cg005G1533600	Ag039G4226100
OG0009560	Cg005G1533800	Ag039G4226400
OG0009561	Cg005G1533900	Ag039G4226600
OG0009562	Cg005G1535400	Ag039G4233300
OG0009563	Cg002G0651800	Ag015G2188000, Ag039G4236000
OG0009564	Cg005G1536900	Ag039G4240600
OG0009565	Cg005G1537200	Ag039G4241000
OG0009566	Cg005G1537800	Ag039G4244100, Ag039G4244200
OG0009567	Cg005G1539900	Ag039G4250600
OG0009568	Cg005G1540700	Ag039G4254100
OG0009569	Cg005G1543000	Ag039G4263300
OG0009570	Cg005G1543900	Ag039G4267900
OG0009571	Cg005G1544100	Ag039G4268000, Ag039G4269100, Ag039G4269000
OG0009572	Cg005G1544800	Ag039G4270600
OG0009573	Cg005G1545000	Ag039G4271100
OG0009574	Cg005G1545200	Ag039G4271400
OG0009575	Cg005G1546100	Ag039G4274300
OG0009576	Cg005G1546300	Ag039G4274400
OG0009577	Cg005G1547100	Ag039G4279000, Ag039G4278900
OG0009578	Cg005G1547300	Ag039G4279400, Ag039G4279700, Ag039G4279800
OG0009579	Cg005G1549400	Ag039G4285700
OG0009580	Cg005G1550100	Ag039G4287800
OG0009581	Cg005G1551700	Ag039G4290500
OG0009582	Cg005G1552400	Ag039G4292200
OG0009583	Cg005G1553300	Ag039G4293200
OG0009584	Cg002G0694400	Ag039G4295800
OG0009585	Cg005G1554600	Ag039G4295900
OG0009586	Cg005G1555700	Ag039G4299400
OG0009587	Cg005G1559300	Ag039G4312800
OG0009588	Cg005G1559500	Ag039G4313200
OG0009589	Cg005G1560000	Ag039G4314200
OG0009590	Cg002G0687300	Ag039G4314700
OG0009591	Cg005G1560300	Ag039G4314900
OG0009592	Cg003G0792700	Ag039G4316400
OG0009593	Cg005G1561100	Ag039G4317100
OG0009594	Cg005G1562400	Ag039G4320800
OG0009595	Cg005G1563200	Ag039G4323100
OG0009596	Cg005G1564600	Ag039G4329600
OG0009597	Cg005G1564700	Ag039G4329800
OG0009598	Cg003G0748300	Ag066G5129500, Ag066G5129200
OG0009599	Cg003G0747900	Ag066G5131200
OG0009600	Cg003G0745000	Ag066G5140700
OG0009601	Cg003G0743600	Ag066G5142000
OG0009602	Cg003G0741800, Cg003G0855600	Ag066G5145800
OG0009603	Cg002G0693100	Ag066G5149500
OG0009604	Cg003G0858000, Cg003G0739700	Ag087G5426400, Ag066G5156000
OG0009605	Cg003G0752500	Ag021G2627000, Ag030G3126000
OG0009607	Cg003G0749700	Ag030G3135500
OG0009608	Cg003G0749400	Ag030G3136400
OG0009610	Cg005G1776100	Ag015G2179400
OG0009611	Cg005G1773300	Ag015G2183500
OG0009612	Cg005G1772400	Ag015G2184500
OG0009613	Cg005G1770600	Ag015G2186900
OG0009614	Cg005G1770500	Ag015G2187200
OG0009615	Cg005G1754800	Ag015G2199700
OG0009616	Cg005G1751900	Ag015G2200700
OG0009617	Cg005G1752800	Ag015G2201400
OG0009618	Cg005G1745200	Ag015G2204400
OG0009619	Cg005G1730600	Ag015G2204600
OG0009620	Cg005G1734400	Ag015G2207900
OG0009621	Cg005G1707300	Ag015G2215000
OG0009622	Cg005G1708000	Ag015G2215700
OG0009623	Cg005G1709900	Ag015G2218100
OG0009624	Cg005G1703700	Ag015G2219500
OG0009625	Cg001G0157400	Ag015G2233000
OG0009626	Cg006G1884400	Ag015G2239900
OG0009627	Cg005G1532200	Ag015G2247900
OG0009628	Cg004G1393400	Ag015G2248000
OG0009629	Cg006G1899100, Cg006G1899400	Ag015G2252900
OG0009630	Cg006G1912700	Ag015G2258800
OG0009631	Cg006G1919100	Ag015G2262100
OG0009632	Cg006G1920000	Ag015G2262400
OG0009633	Cg006G1923400	Ag015G2265000
OG0009634	Cg006G1933000	Ag052G4864000, Ag015G2270800
OG0009635	Cg006G1935800	Ag015G2274200, Ag052G4861100
OG0009636	Cg003G0784000	Ag021G2580800, Ag026G3002300, Ag026G3002900
OG0009637	Cg003G0784200	Ag026G3001600, Ag021G2581500
OG0009638	Cg003G0802200	Ag026G2996900, Ag021G2585200
OG0009639	Cg003G0804300	Ag021G2591100, Ag026G2994300
OG0009640	Cg003G0773300	Ag021G2603100
OG0009641	Cg003G0770000	Ag021G2605900
OG0009642	Cg003G0769700	Ag021G2606300
OG0009643	Cg003G0751800	Ag021G2625500
OG0009644	Cg003G0767100	Ag021G2608100
OG0009645	Cg003G0755300	Ag021G2625100
OG0009646	Cg008G2757300	Ag038G4148100
OG0009647	Cg008G2757500	Ag038G4148900
OG0009648	Cg008G2819400	Ag038G4154900
OG0009649	Cg008G2819700	Ag038G4155200
OG0009650	Cg008G2820100	Ag038G4156600
OG0009651	Cg008G2821200	Ag038G4158200
OG0009652	Cg008G2822300	Ag038G4159700
OG0009653	Cg008G2823800	Ag038G4163300
OG0009654	Cg008G2824800	Ag038G4165800
OG0009655	Cg007G2421200	Ag034G3720200, Ag038G4166300
OG0009656	Cg008G2826200	Ag038G4168400
OG0009657	Cg008G2827800	Ag038G4170000
OG0009658	Cg008G2828800	Ag038G4172000
OG0009659	Cg008G2829000	Ag038G4172200
OG0009660	Cg008G2833900	Ag038G4178600
OG0009661	Cg004G1437700	Ag088G5429600
OG0009662	Cg004G1438200	Ag088G5430300
OG0009663	Cg004G1438900	Ag088G5432900, Ag011G1214900
OG0009664	Cg004G1440200	Ag088G5434700
OG0009665	Cg004G1441000	Ag088G5436500
OG0009666	Cg004G1441800	Ag088G5437800
OG0009668	Cg002G0567400	Ag089G5447700
OG0009669	Cg002G0567500	Ag089G5447800
OG0009670	Cg002G0567600	Ag089G5447900
OG0009671	Cg005G1448900	Ag003G0279100
OG0009672	Cg005G1449200	Ag003G0279300
OG0009673	Cg005G1449600	Ag003G0279700
OG0009674	Cg005G1449900	Ag003G0280100
OG0009675	Cg005G1450300	Ag003G0280400
OG0009676	Cg005G1450500	Ag003G0280600
OG0009677	Cg005G1451200	Ag003G0281300
OG0009678	Cg005G1452600	Ag003G0283100
OG0009679	Cg005G1461600	Ag003G0300400
OG0009680	Cg005G1461800	Ag003G0300600
OG0009681	Cg005G1462800	Ag003G0303300
OG0009682	Cg005G1464000	Ag003G0304700
OG0009683	Cg001G0131700	Ag003G0304800
OG0009684	Cg005G1464100	Ag003G0304900
OG0009685	Cg005G1464200	Ag003G0305000
OG0009687	Cg006G1873800	Ag003G0308800
OG0009688	Cg005G1466900	Ag003G0308900
OG0009689	Cg005G1467200	Ag003G0309700
OG0009690	Cg005G1468000	Ag003G0310600
OG0009691	Cg005G1468600	Ag003G0311400
OG0009692	Cg005G1469200	Ag003G0311900
OG0009693	Cg005G1471800	Ag003G0315700
OG0009694	Cg005G1472000	Ag003G0316700
OG0009695	Cg005G1472100	Ag003G0316900
OG0009696	Cg005G1473100	Ag003G0318600
OG0009697	Cg005G1474500	Ag003G0321000, Ag027G3056200
OG0009698	Cg005G1474600	Ag003G0321200
OG0009699	Cg005G1475300	Ag003G0322300
OG0009700	Cg005G1476900	Ag003G0324300
OG0009701	Cg005G1477100	Ag003G0324400
OG0009702	Cg005G1477500	Ag003G0325400
OG0009703	Cg005G1478400	Ag003G0326900
OG0009704	Cg005G1479100	Ag003G0328600
OG0009705	Cg005G1479300	Ag003G0328800
OG0009706	Cg005G1482500	Ag003G0336400
OG0009707	Cg005G1486000	Ag003G0342800
OG0009708	Cg005G1488000	Ag003G0347500
OG0009710	Cg005G1491300	Ag003G0353200
OG0009711	Cg005G1495000	Ag003G0362800
OG0009712	Cg005G1496200	Ag003G0365500
OG0009713	Cg005G1496700	Ag003G0366000
OG0009714	Cg005G1496900	Ag003G0366500
OG0009715	Cg005G1499200	Ag003G0370900
OG0009716	Cg005G1499400	Ag003G0371600
OG0009717	Cg005G1500500	Ag003G0373600
OG0009718	Cg005G1500900	Ag003G0374100
OG0009719	Cg008G2976700	Ag016G2309100, Ag003G0374600
OG0009720	Cg005G1501900	Ag003G0375600
OG0009721	Cg005G1504900	Ag003G0382000
OG0009722	Cg005G1505000	Ag003G0382100
OG0009723	Cg005G1506700	Ag003G0388200
OG0009724	Cg005G1506800	Ag003G0388300
OG0009725	Cg005G1507200	Ag003G0392200
OG0009726	Cg005G1507600	Ag003G0393400
OG0009727	Cg005G1513200	Ag003G0400000
OG0009728	Cg005G1512200	Ag003G0403500
OG0009729	Cg005G1511800	Ag003G0403900
OG0009730	Cg005G1515500	Ag003G0408900
OG0009731	Cg004G1259900	Ag014G2122100
OG0009732	Cg008G2979500	Ag037G4139300, Ag016G2315700
OG0009733	Cg004G1080800	Ag014G1774300
OG0009734	Cg004G1083200	Ag014G1777600
OG0009735	Cg004G1085000	Ag014G1781400
OG0009736	Cg004G1085300	Ag014G1782000, Ag014G1787800
OG0009737	Cg004G1086800	Ag014G1785100
OG0009738	Cg004G1087600	Ag014G1785700
OG0009739	Cg004G1090100	Ag014G1792000
OG0009740	Cg004G1091000	Ag014G1793100
OG0009741	Cg004G1093100	Ag014G1796400
OG0009742	Cg004G1093700	Ag014G1797200
OG0009743	Cg004G1093900	Ag014G1797400
OG0009744	Cg005G1533500, Cg004G1095600	Ag014G1801000
OG0009745	Cg004G1097200	Ag014G1804300
OG0009746	Cg004G1100800	Ag014G1811800
OG0009747	Cg004G1102000	Ag014G1813400
OG0009748	Cg004G1104100	Ag014G1817400
OG0009749	Cg004G1104900	Ag014G1818300
OG0009750	Cg004G1106000	Ag014G1820000
OG0009751	Cg004G1106100	Ag014G1820200
OG0009752	Cg004G1106700	Ag014G1821400
OG0009753	Cg004G1107100	Ag014G1822200
OG0009754	Cg004G1107400	Ag014G1822500
OG0009755	Cg004G1107900	Ag014G1823600
OG0009756	Cg004G1109900	Ag014G1825700
OG0009758	Cg004G1112200	Ag014G1828700
OG0009759	Cg004G1113100	Ag014G1829800
OG0009760	Cg004G1118600	Ag014G1840200
OG0009761	Cg004G1123700	Ag014G1848700
OG0009762	Cg004G1123900	Ag014G1848900
OG0009763	Cg004G1125500	Ag014G1851400
OG0009764	Cg004G1126000	Ag014G1852400
OG0009765	Cg004G1126100	Ag014G1852500
OG0009766	Cg004G1127600	Ag014G1855500
OG0009767	Cg004G1129300, Cg004G1128900	Ag014G1857300
OG0009768	Cg004G1130600	Ag014G1858600
OG0009769	Cg004G1132100	Ag014G1861600
OG0009770	Cg001G0134500	Ag014G1862700
OG0009771	Cg004G1132900	Ag014G1862800
OG0009772	Cg004G1134700	Ag014G1865100
OG0009773	Cg004G1134900	Ag014G1865500
OG0009774	Cg004G1135300	Ag014G1865800
OG0009775	Cg004G1136100	Ag014G1866700
OG0009776	Cg004G1137000	Ag014G1867800
OG0009777	Cg004G1137100	Ag014G1867900
OG0009778	Cg004G1137500	Ag014G1871100
OG0009779	Cg004G1139500	Ag014G1874100
OG0009780	Cg004G1140600	Ag014G1875300
OG0009781	Cg004G1140900	Ag014G1875500
OG0009782	Cg004G1142200	Ag014G1877100
OG0009783	Cg004G1143700	Ag014G1878900
OG0009784	Cg004G1143800	Ag014G1879200
OG0009785	Cg004G1143900	Ag014G1879300
OG0009786	Cg004G1144000	Ag014G1879600
OG0009787	Cg001G0124500	Ag014G1880300
OG0009788	Cg004G1144600	Ag014G1880600
OG0009789	Cg004G1144900	Ag014G1880900
OG0009790	Cg004G1146000	Ag014G1882300, Ag014G1881900
OG0009791	Cg004G1149900	Ag014G1887400
OG0009792	Cg004G1150800	Ag014G1888800, Ag014G1890000
OG0009793	Cg004G1152500	Ag014G1892500
OG0009794	Cg004G1153100	Ag014G1899600, Ag014G1893900
OG0009795	Cg004G1153700	Ag014G1896900
OG0009796	Cg004G1157500	Ag014G1903300
OG0009797	Cg004G1159100	Ag014G1906100
OG0009798	Cg004G1160300	Ag014G1907600
OG0009800	Cg004G1162400	Ag014G1910100
OG0009801	Cg004G1164300	Ag014G1913800
OG0009802	Cg008G2618700	Ag014G1914700
OG0009803	Cg004G1165400	Ag014G1918500
OG0009804	Cg004G1166400	Ag014G1919900
OG0009805	Cg004G1169000	Ag014G1922500
OG0009806	Cg004G1170000	Ag014G1924700
OG0009807	Cg004G1170800	Ag014G1925700
OG0009808	Cg004G1174100	Ag014G1933900
OG0009809	Cg004G1174600	Ag014G1935500
OG0009810	Cg004G1178500	Ag014G1942200, Ag014G1941200
OG0009811	Cg004G1179300	Ag014G1942000
OG0009812	Cg004G1179600	Ag014G1943200
OG0009813	Cg004G1180300	Ag014G1944100
OG0009814	Cg004G1181400	Ag014G1945900
OG0009815	Cg004G1181900	Ag014G1946400
OG0009816	Cg004G1182500	Ag014G1947800
OG0009817	Cg004G1183100	Ag014G1948600
OG0009818	Cg004G1184500	Ag014G1950800
OG0009819	Cg003G0776600	Ag014G1951700
OG0009820	Cg004G1186200	Ag014G1954200
OG0009821	Cg004G1187000	Ag014G1955200
OG0009822	Cg004G1187200	Ag014G1955400
OG0009823	Cg004G1189200	Ag014G1958300
OG0009824	Cg004G1190000	Ag014G1959800
OG0009825	Cg004G1190200	Ag014G1960000
OG0009826	Cg004G1190300	Ag014G1960100
OG0009827	Cg004G1192400	Ag014G1962500
OG0009828	Cg004G1192900	Ag014G1963000
OG0009829	Cg004G1193800	Ag014G1964700
OG0009830	Cg004G1195700	Ag014G1968300
OG0009831	Cg004G1196400	Ag014G1969300
OG0009832	Cg004G1197800	Ag014G1973100
OG0009833	Cg004G1197900	Ag014G1973300
OG0009834	Cg004G1202100, Cg004G1202700	Ag014G1980900
OG0009835	Cg004G1204300	Ag014G1988700
OG0009836	Cg004G1204600	Ag014G1989400
OG0009837	Cg004G1204800	Ag014G1990300
OG0009838	Cg004G1204900	Ag014G1990500
OG0009839	Cg008G2918200, Cg011G3015800	Ag014G1991500
OG0009840	Cg004G1205800	Ag014G1992400
OG0009841	Cg004G1206600	Ag014G1993400
OG0009842	Cg004G1209100	Ag014G1999100
OG0009843	Cg004G1212800	Ag014G2005200
OG0009844	Cg004G1212900	Ag014G2005300
OG0009845	Cg001G0135300	Ag014G2006000
OG0009846	Cg004G1215700	Ag014G2007000
OG0009847	Cg004G1215800	Ag014G2007100
OG0009848	Cg004G1216100	Ag014G2008100
OG0009849	Cg004G1217000	Ag014G2010100
OG0009850	Cg004G1219900	Ag014G2016900
OG0009851	Cg004G1222800	Ag014G2021500
OG0009852	Cg004G1225600	Ag014G2026800
OG0009853	Cg004G1225800	Ag014G2027300
OG0009854	Cg004G1226000	Ag014G2027500
OG0009855	Cg004G1226500	Ag014G2028000
OG0009856	Cg004G1227600	Ag014G2029900
OG0009857	Cg004G1228100, Cg004G1228200	Ag014G2030900
OG0009858	Cg004G1233400	Ag014G2042600
OG0009859	Cg004G1233500	Ag014G2042700
OG0009860	Cg004G1237100	Ag014G2087800, Ag014G2050800
OG0009861	Cg001G0127400	Ag027G3047800, Ag014G2056200
OG0009862	Cg004G1243500	Ag014G2065600
OG0009863	Cg004G1244500	Ag014G2069500
OG0009864	Cg004G1245900	Ag014G2071400
OG0009865	Cg002G0533200, Cg002G0533000	Ag014G2076000, Ag014G2075900
OG0009866	Cg004G1248400	Ag014G2079000, Ag014G2078500
OG0009867	Cg004G1248800	Ag014G2079700
OG0009868	Cg002G0685100	Ag014G2080900
OG0009869	Cg004G1249700	Ag014G2083700
