Orthogroup	Cardamine_glauca	Euclidium_syriacum
OG0006372	Cg001G0392800	ESY8_g59996_DN3_SP4_c0.t1
OG0006373	Cg007G2576900	ESY2_g36547_DN3_SP0_c10.t1
OG0006374	Cg007G2484800	ESY2_g36557_DN3_SP0_c0.t1
OG0006375	Cg007G2575500	ESY2_g36568_DN3_SP8_c5.t1
OG0006376	Cg007G2574600, Cg007G2572500	ESY18_g63334_DN3_SP1_c0.t1
OG0006377	Cg007G2573800	ESY2_g36619_DN3_SP1_c0.t1
OG0006378	Cg007G2567300	ESY2_g36669_DN3_SP8_c0.t1
OG0006379	Cg007G2565000	ESY2_g36701_DN2_SP5_c0.t1
OG0006380	Cg007G2564900	ESY2_g36702_DN3_SP3_c0.t1
OG0006381	Cg007G2555800	ESY2_g36106_DN3_SP0_c0.t1, ESY2_g36105_DN3_SP0_c0.t1
OG0006382	Cg007G2555400	ESY2_g36098_DN2_SP0_c0.t1
OG0006383	Cg007G2552100	ESY2_g35036_DN3_SP8_c0.t1
OG0006384	Cg007G2548700	ESY2_g35083_DN3_SP0_c0.t1
OG0006385	Cg007G2544300	ESY2_g34629_DN3_SP3_c0.t1
OG0006386	Cg001G0223500	ESY9_g42520_DN3_SP0_c0.t1
OG0006388	Cg007G2539900	ESY2_g34686_DN3_SP1_c0.t1
OG0006389	Cg007G2535700	ESY2_g34742_DN3_SP0_c0.t1
OG0006390	Cg007G2528100	ESY2_g36084_DN3_SP0_c0.t1
OG0006391	Cg007G2527900	ESY2_g36081_DN3_SP8_c0.t1
OG0006393	Cg007G2524600	ESY10_g14555_DN2_SP0_c0.t1, ESY2_g36027_DN3_SP0_c0.t1
OG0006394	Cg007G2523300	ESY2_g36001_DN3_SP0_c1.t1
OG0006395	Cg007G2288900	ESY8_g59955_DN3_SP0_c0.t1
OG0006396	Cg004G1408900	ESY11_g54008_DN3_SP8_c0.t1
OG0006397	Cg004G1413000	ESY11_g54102_DN3_SP3_c0.t1
OG0006398	Cg002G0530000	ESY1_g9782_DN3_SP0_c0.t1
OG0006399	Cg002G0530100	ESY1_g9772_DN3_SP0_c0.t1
OG0006400	Cg003G0933900	ESY6_g47887_DN3_SP3_c0.t1
OG0006401	Cg002G0551300	ESY1_g8600_DN3_SP0_c0.t1
OG0006402	Cg004G1128300	ESY5_g4099_DN3_SP0_c0.t1, ESY3_g31523_DN3_SP8_c0.t1
OG0006403	Cg006G1783600	ESY2_g36378_DN3_SP0_c0.t1, ESY8_g60355_DN1_SP0_c0.t1
OG0006405	Cg006G1785100	ESY2_g36354_DN3_SP0_c0.t1
OG0006406	Cg006G1786800	ESY2_g36306_DN3_SP0_c0.t1
OG0006407	Cg002G0674200	ESY10_g14127_DN3_SP4_c0.t1
OG0006408	Cg006G1788300	ESY2_g36283_DN3_SP8_c0.t1
OG0006409	Cg006G1790900	ESY2_g36246_DN3_SP8_c0.t1
OG0006410	Cg006G1792800	ESY2_g36224_DN3_SP0_c0.t1
OG0006411	Cg006G1793200	ESY2_g36219_DN1_SP0_c0.t1
OG0006412	Cg006G1794800	ESY2_g36207_DN3_SP0_c0.t1
OG0006413	Cg006G1798300	ESY2_g36849_DN3_SP7_c0.t1
OG0006414	Cg006G1799300	ESY2_g36870_DN3_SP8_c0.t1
OG0006416	Cg006G1804700	ESY2_g36967_DN2_SP0_c34.t1, ESY2_g36966_DN1_SP0_c67.t1, ESY2_g36968_DN3_SP8_c18.t1
OG0006417	Cg005G1573900	ESY9_g44084_DN3_SP8_c0.t1
OG0006418	Cg005G1573000	ESY9_g44148_DN3_SP0_c0.t1
OG0006421	Cg002G0590500	ESY1_g7064_DN3_SP8_c0.t1
OG0006422	Cg002G0590200	ESY1_g6999_DN3_SP0_c0.t1, ESY1_g6998_DN3_SP0_c0.t1
OG0006423	Cg002G0619600	ESY2_g35122_DN3_SP0_c0.t1, ESY2_g35119_DN3_SP8_c0.t1
OG0006424	Cg001G0308100	ESY17_g39194_DN3_SP7_c0.t1
OG0006425	Cg003G0913400	ESY6_g47191_DN3_SP1_c15.t1
OG0006426	Cg003G0914000	ESY6_g47214_DN3_SP0_c0.t1
OG0006427	Cg003G0834600	ESY15_g65199_DN3_SP8_c0.t1
OG0006428	Cg003G0829100, Cg003G0877000	ESY24_g33080_DN3_SP2_c0.t1
OG0006429	Cg001G0286500	ESY17_g39951_DN3_SP8_c0.t1
OG0006430	Cg001G0284000	ESY5_g3715_DN3_SP0_c0.t1
OG0006431	Cg001G0282500	ESY15_g65599_DN3_SP8_c0.t1
OG0006432	Cg001G0276800	ESY15_g65960_DN3_SP8_c0.t1
OG0006433	Cg001G0272400	ESY27_g13400_DN3_SP2_c0.t1, ESY8_g61148_DN3_SP0_c0.t1
OG0006434	Cg001G0268200	ESY22_g40408_DN3_SP0_c0.t1, ESY22_g40430_DN3_SP0_c0.t1
OG0006435	Cg007G2515800	ESY2_g34978_DN3_SP0_c0.t1
OG0006436	Cg001G0252900	ESY2_g38863_DN3_SP3_c0.t1
OG0006437	Cg001G0252400	ESY2_g38853_DN3_SP0_c0.t1
OG0006438	Cg001G0250400	ESY2_g38738_DN3_SP0_c0.t1
OG0006439	Cg001G0248300	ESY2_g38609_DN3_SP0_c0.t1
OG0006440	Cg001G0246500	ESY2_g38550_DN3_SP8_c0.t1, ESY8_g58698_DN3_SP0_c0.t1
OG0006441	Cg007G2498100	ESY2_g35854_DN3_SP0_c0.t1
OG0006442	Cg007G2502300	ESY2_g35900_DN3_SP0_c0.t1
OG0006443	Cg007G2504900	ESY2_g34843_DN3_SP0_c0.t1
OG0006444	Cg007G2504800	ESY2_g34841_DN3_SP0_c0.t1, ESY2_g34842_DN1_SP0_c0.t1
OG0006446	Cg007G2507700	ESY2_g34878_DN3_SP0_c0.t1
OG0006447	Cg007G2509500	ESY2_g34895_DN3_SP0_c0.t1
OG0006448	Cg007G2510000	ESY2_g34900_DN3_SP0_c0.t1
OG0006450	Cg007G2515500	ESY2_g34973_DN3_SP8_c0.t1
OG0006451	Cg007G2518800	ESY2_g35017_DN3_SP8_c0.t1
OG0006452	Cg007G2519000	ESY2_g35946_DN3_SP0_c0.t1
OG0006453	Cg007G2456700	ESY2_g34420_DN3_SP0_c0.t1
OG0006454	Cg007G2458300	ESY2_g34398_DN3_SP5_c0.t1
OG0006457	Cg001G0114700	ESY10_g13858_DN2_SP0_c0.t1
OG0006458	Cg001G0113400	ESY4_g24197_DN3_SP0_c0.t1
OG0006459	Cg001G0112800	ESY4_g24204_DN2_SP0_c0.t1
OG0006460	Cg001G0112700	ESY4_g24209_DN3_SP3_c0.t1
OG0006461	Cg001G0109500	ESY4_g24316_DN3_SP7_c0.t1
OG0006462	Cg007G2264900	ESY2_g33367_DN3_SP5_c0.t1
OG0006463	Cg003G0888300	ESY6_g45843_DN3_SP8_c0.t1
OG0006464	Cg002G0674100	ESY10_g14126_DN3_SP0_c0.t1
OG0006465	Cg002G0625300, Cg002G0625400	ESY2_g34573_DN2_SP0_c0.t1
OG0006466	Cg002G0606300	ESY2_g35154_DN3_SP1_c0.t1
OG0006467	Cg002G0637900	ESY21_g55311_DN3_SP8_c0.t1
OG0006468	Cg002G0596100	ESY1_g6895_DN3_SP8_c0.t1
OG0006469	Cg005G1457600	ESY12_g51418_DN3_SP6_c0.t1
OG0006470	Cg002G0650000	ESY21_g55848_DN3_SP3_c0.t1
OG0006471	Cg002G0651700	ESY10_g13674_DN3_SP0_c0.t1
OG0006472	Cg002G0652200	ESY10_g13681_DN3_SP0_c0.t1
OG0006473	Cg002G0654900, Cg002G0654600	ESY10_g13758_DN3_SP3_c0.t1
OG0006474	Cg002G0655800	ESY10_g13771_DN3_SP8_c0.t1
OG0006475	Cg002G0663400	ESY10_g13944_DN1_SP0_c0.t1
OG0006476	Cg002G0663500	ESY10_g13945_DN2_SP0_c0.t1
OG0006477	Cg002G0666700	ESY10_g13976_DN3_SP7_c0.t1
OG0006478	Cg001G0160700	ESY2_g37297_DN3_SP0_c0.t1
OG0006479	Cg002G0669500	ESY10_g14018_DN3_SP8_c0.t1
OG0006480	Cg002G0631200	ESY10_g14541_DN3_SP0_c5.t1
OG0006481	Cg002G0671600	ESY10_g14049_DN3_SP0_c0.t1
OG0006482	Cg007G2469300	ESY2_g35477_DN3_SP0_c0.t1
OG0006484	Cg007G2466000	ESY2_g35433_DN2_SP0_c0.t1
OG0006485	Cg007G2465700	ESY2_g35431_DN3_SP0_c0.t1
OG0006486	Cg007G2464500	ESY2_g35410_DN3_SP1_c0.t1, ESY5_g1426_DN3_SP0_c0.t1
OG0006487	Cg007G2461700	ESY2_g35399_DN3_SP1_c0.t1
OG0006488	Cg008G2967900	ESY10_g15202_DN3_SP8_c0.t1
OG0006489	Cg008G2966400	ESY7_g16862_DN3_SP3_c0.t1
OG0006490	Cg008G2962600	ESY7_g16810_DN3_SP3_c0.t1
OG0006491	Cg006G2245100	ESY5_g5443_DN3_SP0_c0.t1
OG0006492	Cg008G2954700	ESY7_g16725_DN3_SP0_c0.t1
OG0006493	Cg006G1836100	ESY2_g37649_DN3_SP1_c0.t1
OG0006494	Cg006G1835300	ESY2_g37635_DN3_SP4_c0.t1
OG0006495	Cg006G1833700	ESY2_g37574_DN3_SP0_c0.t1
OG0006496	Cg006G1832300	ESY2_g37546_DN3_SP5_c0.t1
OG0006497	Cg006G1829100	ESY2_g37463_DN3_SP8_c0.t1
OG0006498	Cg003G0906100	ESY6_g46756_DN3_SP0_c0.t1
OG0006499	Cg006G1819100	ESY2_g37247_DN3_SP8_c0.t1
OG0006500	Cg006G1818900	ESY2_g37245_DN3_SP8_c0.t1
OG0006501	Cg006G1812600	ESY2_g37102_DN3_SP7_c0.t1
OG0006502	Cg006G1811400	ESY2_g37073_DN3_SP0_c0.t1
OG0006503	Cg003G0935900	ESY2_g35425_DN3_SP7_c0.t1, ESY6_g47925_DN3_SP1_c0.t1
OG0006504	Cg005G1592000	ESY6_g48241_DN3_SP3_c0.t1
OG0006505	Cg005G1587600	ESY1_g5738_DN3_SP8_c0.t1
OG0006506	Cg005G1587400	ESY16_g61687_DN3_SP0_c0.t1
OG0006508	Cg005G1584800	ESY12_g51164_DN3_SP0_c0.t1
OG0006510	Cg005G1581500	ESY9_g43873_DN3_SP8_c0.t1
OG0006511	Cg005G1577300	ESY9_g43952_DN3_SP8_c0.t1
OG0006512	Cg005G1576700	ESY3_g30061_DN3_SP0_c0.t1
OG0006513	Cg005G1575600	ESY9_g44036_DN3_SP0_c0.t1
OG0006516	Cg001G0207800	ESY9_g42924_DN3_SP8_c0.t1, ESY2_g33365_DN3_SP0_c0.t1
OG0006517	Cg001G0207900	ESY9_g42904_DN3_SP3_c0.t1
OG0006518	Cg001G0208700	ESY9_g42896_DN3_SP0_c11.t1
OG0006519	Cg001G0209000	ESY9_g42884_DN3_SP8_c0.t1
OG0006520	Cg001G0212500	ESY9_g42766_DN2_SP0_c0.t1
OG0006521	Cg001G0213300	ESY9_g42737_DN3_SP0_c0.t1
OG0006522	Cg001G0217500	ESY9_g42657_DN3_SP0_c0.t1
OG0006523	Cg002G0625800	ESY2_g34570_DN3_SP8_c0.t1
OG0006524	Cg001G0218000	ESY9_g42651_DN3_SP0_c0.t1
OG0006525	Cg001G0219700	ESY9_g42615_DN3_SP2_c0.t1
OG0006526	Cg001G0220400	ESY9_g42591_DN3_SP6_c0.t1, ESY4_g24071_DN3_SP0_c0.t1
OG0006527	Cg001G0221700	ESY9_g42543_DN3_SP7_c0.t1
OG0006528	Cg001G0222800	ESY9_g42529_DN3_SP0_c0.t1
OG0006529	Cg001G0223600	ESY9_g42519_DN3_SP7_c0.t1
OG0006530	Cg001G0225900	ESY9_g42480_DN3_SP3_c0.t1
OG0006531	Cg001G0228100	ESY9_g42444_DN3_SP0_c0.t1
OG0006532	Cg001G0230800	ESY9_g42423_DN3_SP0_c0.t1
OG0006533	Cg001G0231100	ESY9_g42420_DN3_SP0_c0.t1
OG0006534	Cg002G0517600	ESY1_g10106_DN3_SP1_c0.t1
OG0006535	Cg002G0518200	ESY1_g10098_DN3_SP0_c0.t1
OG0006536	Cg002G0519000	ESY1_g10082_DN3_SP3_c0.t1
OG0006537	Cg002G0519400	ESY1_g10078_DN3_SP7_c0.t1
OG0006538	Cg002G0524100	ESY1_g9934_DN3_SP0_c0.t1
OG0006539	Cg001G0167500	ESY23_g164_DN3_SP8_c0.t1
OG0006540	Cg001G0169300	ESY23_g124_DN3_SP5_c0.t1
OG0006541	Cg003G0908500	ESY6_g46859_DN3_SP2_c0.t1
OG0006542	Cg003G0888900	ESY24_g33229_DN2_SP6_c0.t1
OG0006543	Cg003G0893000	ESY6_g45845_DN3_SP0_c0.t1
OG0006544	Cg003G0893500	ESY6_g45905_DN3_SP0_c0.t1
OG0006545	Cg004G1356600	ESY5_g4762_DN3_SP0_c14.t1
OG0006546	Cg004G1378600, Cg004G1388600	ESY11_g53580_DN3_SP7_c0.t1
OG0006547	Cg004G1387900, Cg004G1379700	ESY11_g53627_DN3_SP6_c0.t1
OG0006548	Cg004G1396700	ESY29_g13610_DN1_SP0_c0.t1
OG0006549	Cg004G1406200	ESY11_g53956_DN3_SP0_c0.t1
OG0006550	Cg001G0163900	ESY23_g367_DN3_SP8_c0.t1
OG0006551	Cg001G0164000	ESY23_g340_DN3_SP3_c0.t1
OG0006552	Cg001G0165700	ESY23_g258_DN3_SP8_c0.t1
OG0006553	Cg001G0166400	ESY23_g211_DN3_SP1_c0.t1
OG0006554	Cg001G0177200	ESY9_g43853_DN3_SP0_c0.t1
OG0006556	Cg001G0177700	ESY9_g43815_DN2_SP2_c0.t1
OG0006557	Cg001G0177800	ESY9_g43814_DN3_SP8_c0.t1
OG0006558	Cg001G0181300	ESY9_g43749_DN3_SP4_c0.t1
OG0006559	Cg007G2331100	ESY2_g34185_DN3_SP0_c0.t1
OG0006560	Cg007G2271500	ESY2_g33536_DN3_SP0_c0.t1
OG0006561	Cg001G0198600	ESY9_g43275_DN3_SP8_c0.t1
OG0006562	Cg001G0136100	ESY16_g62430_DN2_SP0_c0.t1
OG0006563	Cg001G0194800	ESY9_g43378_DN3_SP8_c0.t1
OG0006564	Cg001G0194200	ESY9_g43401_DN3_SP0_c0.t1
OG0006565	Cg005G1718700	ESY8_g59275_DN3_SP0_c0.t1
OG0006566	Cg001G0193000	ESY9_g43424_DN3_SP1_c0.t1
OG0006567	Cg001G0192200	ESY9_g43447_DN3_SP1_c0.t1
OG0006568	Cg001G0190200	ESY9_g43528_DN3_SP0_c0.t1
OG0006569	Cg001G0189900	ESY9_g43531_DN2_SP7_c0.t1
OG0006570	Cg001G0188000	ESY9_g43618_DN3_SP0_c0.t1
OG0006571	Cg001G0186500	ESY9_g43589_DN2_SP0_c0.t1
OG0006572	Cg001G0185200	ESY9_g43548_DN3_SP0_c0.t1
OG0006573	Cg001G0202600	ESY9_g43153_DN3_SP8_c0.t1, ESY7_g16723_DN3_SP1_c15.t1
OG0006574	Cg001G0204100	ESY9_g43061_DN3_SP1_c0.t1
OG0006575	Cg001G0241200	ESY16_g61461_DN2_SP0_c0.t1
OG0006575	Cg001G0241100	ESY16_g61467_DN3_SP0_c0.t1
OG0006576	Cg001G0238100	ESY16_g61501_DN2_SP0_c0.t1
OG0006577	Cg001G0235500	ESY16_g61551_DN3_SP0_c0.t1
OG0006578	Cg001G0233100	ESY16_g61615_DN3_SP5_c0.t1
OG0006579	Cg003G1063600	ESY6_g50285_DN3_SP0_c0.t1
OG0006580	Cg003G1063800	ESY6_g50283_DN3_SP0_c0.t1
OG0006581	Cg003G1065900	ESY6_g50236_DN3_SP8_c0.t1
OG0006582	Cg002G0396200	ESY1_g12587_DN3_SP3_c6.t1, ESY20_g12894_DN3_SP0_c0.t1
OG0006583	Cg002G0399200	ESY1_g12558_DN3_SP6_c0.t1
OG0006584	Cg002G0401700	ESY1_g12521_DN3_SP8_c0.t1, ESY9_g43249_DN2_SP0_c0.t1
OG0006585	Cg002G0404100	ESY1_g12488_DN3_SP0_c0.t1, ESY1_g12489_DN3_SP0_c0.t1
OG0006586	Cg002G0409600	ESY1_g12407_DN3_SP0_c0.t1
OG0006587	Cg002G0410100	ESY1_g12398_DN1_SP0_c0.t1
OG0006588	Cg002G0413100	ESY1_g12347_DN3_SP6_c0.t1
OG0006589	Cg002G0413500	ESY1_g12345_DN3_SP1_c1.t1
OG0006590	Cg002G0416800	ESY1_g12272_DN3_SP7_c0.t1
OG0006591	Cg002G0417600	ESY1_g12258_DN3_SP6_c0.t1
OG0006593	Cg002G0421600	ESY1_g12151_DN1_SP4_c0.t1
OG0006594	Cg008G2904400	ESY1_g6450_DN3_SP4_c0.t1
OG0006595	Cg002G0429500	ESY1_g11898_DN3_SP5_c0.t1
OG0006596	Cg002G0438200	ESY1_g11387_DN3_SP0_c0.t1
OG0006597	Cg002G0438600	ESY1_g11395_DN3_SP8_c0.t1
OG0006598	Cg002G0438800	ESY1_g11397_DN3_SP8_c0.t1
OG0006599	Cg003G0887700	ESY12_g52264_DN2_SP0_c0.t1
OG0006600	Cg002G0448900	ESY1_g11641_DN3_SP0_c0.t1
OG0006601	Cg002G0449500	ESY1_g11651_DN3_SP0_c0.t1
OG0006602	Cg002G0451300	ESY1_g11712_DN3_SP8_c0.t1
OG0006603	Cg002G0456100	ESY1_g11786_DN3_SP8_c0.t1
OG0006604	Cg002G0459900	ESY1_g10516_DN3_SP3_c0.t1
OG0006605	Cg002G0462800	ESY1_g10562_DN3_SP8_c0.t1
OG0006606	Cg002G0464700	ESY1_g10614_DN1_SP0_c0.t1
OG0006607	Cg002G0465900	ESY1_g10646_DN3_SP0_c0.t1
OG0006608	Cg002G0471300	ESY1_g10745_DN3_SP1_c0.t1
OG0006609	Cg002G0471600	ESY1_g10751_DN3_SP8_c0.t1
OG0006610	Cg002G0474600	ESY1_g10779_DN3_SP0_c0.t1, ESY1_g10784_DN3_SP0_c0.t1
OG0006611	Cg002G0477700	ESY1_g10822_DN3_SP8_c0.t1
OG0006612	Cg002G0478600	ESY1_g10849_DN3_SP0_c0.t1
OG0006613	Cg002G0490000	ESY1_g11082_DN3_SP0_c0.t1
OG0006614	Cg002G0498900	ESY1_g10489_DN3_SP3_c0.t1
OG0006615	Cg003G0922300	ESY6_g47519_DN3_SP8_c0.t1
OG0006616	Cg003G0921900	ESY6_g47506_DN3_SP0_c0.t1
OG0006617	Cg003G0921100	ESY6_g47501_DN3_SP0_c0.t1
OG0006619	Cg004G1318000	ESY3_g27835_DN3_SP7_c0.t1
OG0006620	Cg004G1314700	ESY3_g27992_DN2_SP1_c0.t1
OG0006621	Cg007G2439200	ESY2_g35173_DN1_SP0_c0.t1
OG0006622	Cg007G2445300	ESY19_g41901_DN3_SP0_c0.t1
OG0006623	Cg007G2445600	ESY21_g55171_DN3_SP7_c0.t1
OG0006624	Cg007G2450100	ESY2_g34497_DN1_SP0_c0.t1
OG0006625	Cg007G2451400	ESY2_g34477_DN3_SP5_c0.t1
OG0006626	Cg008G2868900, Cg008G2853100	ESY15_g64470_DN2_SP0_c17.t1
OG0006627	Cg004G1417600	ESY11_g54215_DN3_SP6_c0.t1
OG0006628	Cg004G1420400	ESY11_g54290_DN3_SP8_c0.t1
OG0006629	Cg004G1420500	ESY11_g54289_DN2_SP0_c0.t1
OG0006630	Cg004G1427800	ESY11_g54497_DN3_SP0_c0.t1
OG0006631	Cg004G1429800	ESY11_g54543_DN3_SP0_c0.t1
OG0006632	Cg002G0689700	ESY18_g63747_DN2_SP0_c0.t1, ESY10_g14551_DN3_SP0_c0.t1
OG0006633	Cg004G1431300	ESY11_g54614_DN3_SP4_c0.t1
OG0006634	Cg004G1081300	ESY3_g32558_DN2_SP1_c0.t1, ESY3_g32557_DN3_SP0_c0.t1
OG0006635	Cg004G1433200	ESY11_g54642_DN2_SP8_c0.t1
OG0006636	Cg004G1433300	ESY11_g54648_DN3_SP3_c0.t1
OG0006637	Cg004G1435500	ESY11_g54693_DN2_SP0_c0.t1
OG0006638	Cg005G1524000	ESY12_g50955_DN3_SP4_c0.t1, ESY6_g49829_DN3_SP0_c0.t1
OG0006639	Cg005G1526100	ESY12_g50904_DN3_SP8_c15.t1
OG0006640	Cg005G1469000	ESY12_g51763_DN3_SP0_c0.t1
OG0006641	Cg005G1528900	ESY12_g50847_DN3_SP0_c0.t1
OG0006642	Cg005G1529500	ESY12_g50827_DN3_SP0_c0.t1
OG0006643	Cg005G1530200	ESY9_g45713_DN3_SP5_c9.t1
OG0006644	Cg005G1531300	ESY9_g45672_DN3_SP4_c0.t1
OG0006645	Cg005G1533700	ESY9_g45611_DN3_SP8_c0.t1
OG0006646	Cg005G1534500	ESY9_g45600_DN3_SP0_c0.t1
OG0006647	Cg005G1536100	ESY9_g45560_DN3_SP5_c0.t1
OG0006648	Cg006G2187900	ESY5_g4499_DN3_SP0_c0.t1
OG0006649	Cg005G1545500	ESY9_g45364_DN3_SP8_c0.t1
OG0006650	Cg005G1546600	ESY9_g45348_DN3_SP0_c0.t1
OG0006651	Cg005G1547400	ESY9_g45328_DN3_SP0_c0.t1
OG0006652	Cg005G1549300	ESY9_g45281_DN3_SP6_c0.t1
OG0006653	Cg005G1549500	ESY9_g45272_DN3_SP0_c0.t1
OG0006654	Cg005G1550000	ESY9_g45253_DN3_SP8_c0.t1
OG0006655	Cg005G1550300	ESY9_g45249_DN3_SP0_c0.t1
OG0006656	Cg002G0637300	ESY2_g34370_DN3_SP0_c11.t1
OG0006657	Cg005G1551400	ESY9_g45234_DN3_SP8_c0.t1
OG0006658	Cg005G1552700	ESY9_g45162_DN3_SP8_c0.t1
OG0006659	Cg005G1553700	ESY9_g45152_DN3_SP0_c0.t1
OG0006660	Cg005G1558400	ESY9_g44865_DN3_SP6_c0.t1
OG0006661	Cg005G1559200	ESY9_g44821_DN3_SP5_c0.t1
OG0006662	Cg005G1559900	ESY9_g44800_DN3_SP0_c0.t1
OG0006663	Cg005G1565000	ESY9_g44593_DN3_SP0_c0.t1
OG0006664	Cg003G0746700	ESY7_g16115_DN3_SP7_c0.t1
OG0006665	Cg003G0741500, Cg003G0855700	ESY7_g16325_DN2_SP0_c0.t1
OG0006666	Cg003G0754900	ESY18_g63139_DN3_SP8_c0.t1
OG0006667	Cg003G0755000	ESY18_g63144_DN3_SP8_c0.t1
OG0006668	Cg008G2756700	ESY7_g16889_DN3_SP5_c0.t1
OG0006669	Cg005G1776400	ESY8_g59884_DN3_SP8_c0.t1
OG0006670	Cg005G1775400	ESY8_g59867_DN3_SP8_c0.t1
OG0006671	Cg005G1773200, Cg005G1773000	ESY8_g59828_DN2_SP0_c0.t1
OG0006672	Cg005G1770800	ESY8_g59771_DN3_SP1_c0.t1
OG0006673	Cg005G1769700	ESY8_g59747_DN3_SP0_c0.t1
OG0006674	Cg005G1767100	ESY8_g59720_DN3_SP0_c0.t1
OG0006675	Cg005G1754200	ESY8_g59566_DN3_SP8_c0.t1
OG0006676	Cg005G1714100	ESY8_g59251_DN3_SP8_c0.t1
OG0006677	Cg005G1736600	ESY8_g59394_DN3_SP7_c5.t1
OG0006678	Cg001G0139000	ESY16_g62570_DN3_SP2_c0.t1
OG0006679	Cg001G0157600	ESY13_g57633_DN3_SP8_c0.t1
OG0006680	Cg006G1923600	ESY9_g43269_DN3_SP0_c6.t1
OG0006681	Cg006G1927400	ESY14_g20153_DN3_SP0_c0.t1
OG0006682	Cg006G1927800	ESY14_g20157_DN3_SP0_c0.t1
OG0006683	Cg003G0785200	ESY25_g62807_DN2_SP0_c0.t1
OG0006684	Cg003G0778500	ESY3_g29280_DN3_SP7_c0.t1
OG0006685	Cg006G1837200	ESY2_g37668_DN3_SP4_c0.t1
OG0006686	Cg003G0761000	ESY18_g63604_DN3_SP8_c0.t1
OG0006687	Cg003G0760900	ESY18_g63603_DN3_SP8_c0.t1
OG0006688	Cg008G2820000	ESY10_g15288_DN3_SP8_c0.t1
OG0006689	Cg008G2825800	ESY10_g15464_DN3_SP0_c0.t1
OG0006690	Cg001G0159700	ESY13_g57604_DN3_SP7_c0.t1
OG0006691	Cg008G2827700	ESY10_g15509_DN3_SP6_c0.t1
OG0006692	Cg008G2828100	ESY10_g15519_DN3_SP1_c0.t1
OG0006693	Cg008G2829600	ESY10_g15594_DN3_SP4_c0.t1
OG0006695	Cg004G1437000	ESY11_g54779_DN3_SP0_c0.t1
OG0006696	Cg004G1439900	ESY11_g54852_DN3_SP8_c0.t1
OG0006697	Cg004G1441300	ESY11_g54893_DN3_SP0_c0.t1, ESY11_g54894_DN3_SP0_c0.t1
OG0006698	Cg004G1441500	ESY11_g54895_DN3_SP8_c0.t1
OG0006699	Cg005G1494800	ESY12_g51462_DN3_SP0_c0.t1
OG0006700	Cg005G1462400	ESY12_g51648_DN2_SP0_c0.t1
OG0006701	Cg005G1463000	ESY12_g51662_DN3_SP0_c0.t1
OG0006702	Cg005G1463100	ESY12_g51664_DN2_SP0_c0.t1
OG0006704	Cg005G1466300	ESY12_g51719_DN3_SP0_c0.t1
OG0006705	Cg005G1467400	ESY12_g51732_DN3_SP4_c0.t1
OG0006706	Cg005G1469500	ESY12_g51779_DN3_SP0_c0.t1
OG0006707	Cg005G1471100	ESY12_g51802_DN3_SP8_c0.t1
OG0006708	Cg005G1472600	ESY12_g51840_DN3_SP0_c0.t1
OG0006709	Cg005G1472800	ESY12_g51842_DN3_SP8_c0.t1
OG0006710	Cg005G1475200	ESY12_g51889_DN3_SP0_c0.t1
OG0006711	Cg005G1477300	ESY12_g51925_DN3_SP8_c31.t1
OG0006712	Cg005G1479000	ESY12_g51973_DN3_SP0_c0.t1
OG0006713	Cg005G1480000	ESY12_g51995_DN3_SP2_c0.t1, ESY1_g11005_DN3_SP0_c0.t1
OG0006715	Cg005G1482200	ESY12_g52028_DN3_SP6_c0.t1
OG0006716	Cg005G1486700	ESY12_g52095_DN1_SP0_c0.t1
OG0006717	Cg005G1490000	ESY12_g52145_DN3_SP6_c0.t1
OG0006718	Cg005G1492400	ESY12_g52181_DN3_SP8_c0.t1
OG0006719	Cg005G1492700	ESY12_g52188_DN3_SP0_c0.t1
OG0006720	Cg005G1493200	ESY12_g52192_DN3_SP5_c0.t1
OG0006721	Cg005G1493300	ESY12_g52193_DN3_SP5_c0.t1, ESY20_g12796_DN3_SP0_c0.t1
OG0006722	Cg005G1496500	ESY12_g51486_DN3_SP7_c0.t1
OG0006723	Cg005G1498300	ESY12_g51519_DN3_SP8_c0.t1
OG0006724	Cg005G1501600	ESY12_g51566_DN3_SP1_c0.t1
OG0006725	Cg005G1506200	ESY12_g51340_DN3_SP8_c0.t1
OG0006726	Cg005G1506900	ESY12_g51323_DN3_SP0_c0.t1
OG0006727	Cg005G1508000	ESY12_g51300_DN3_SP0_c0.t1
OG0006729	Cg005G1516000	ESY12_g51142_DN3_SP1_c0.t1
OG0006730	Cg005G1517400	ESY12_g51097_DN3_SP5_c0.t1
OG0006731	Cg005G1517600	ESY12_g51092_DN3_SP0_c0.t1
OG0006732	Cg008G2980200	ESY10_g14893_DN3_SP2_c0.t1
OG0006733	Cg001G0068400	ESY4_g25909_DN3_SP0_c0.t1
OG0006734	Cg004G1080900	ESY3_g32568_DN3_SP5_c0.t1
OG0006735	Cg003G0932500	ESY3_g32549_DN3_SP8_c9.t1
OG0006736	Cg004G1084900	ESY3_g32497_DN3_SP8_c0.t1
OG0006737	Cg004G1088100	ESY3_g29399_DN3_SP0_c0.t1
OG0006738	Cg004G1090200	ESY3_g32410_DN3_SP0_c0.t1, ESY3_g32426_DN3_SP8_c0.t1
OG0006739	Cg004G1090400	ESY3_g32425_DN3_SP8_c0.t1
OG0006740	Cg004G1092700	ESY3_g32376_DN3_SP8_c0.t1
