Orthogroup	Cardamine_glauca	Cardamine_hirsuta
OG0009183	Cg003G0933800	CARHR267850
OG0009184	Cg006G1780200	CARHR046000
OG0009185	Cg006G1782700	CARHR045730
OG0009186	Cg006G1783400	CARHR045630
OG0009187	Cg006G1784200	CARHR045560
OG0009188	Cg006G1785600	CARHR045370
OG0009189	Cg006G1788500	CARHR044980
OG0009190	Cg006G1789200	CARHR044910
OG0009191	Cg006G1794400, Cg006G1794100	CARHR044380
OG0009192	Cg006G1797100	CARHR044090
OG0009193	Cg006G1797300	CARHR044070
OG0009194	Cg006G1797500	CARHR044040
OG0009196	Cg006G1800600	CARHR043740
OG0009197	Cg006G1800800	CARHR043720
OG0009198	Cg006G1801000	CARHR043680
OG0009199	Cg007G2453400, Cg007G2453600, Cg007G2453300	CARHR061250
OG0009200	Cg006G1803300	CARHR043420
OG0009201	Cg005G1573300	CARHR130260
OG0009203	Cg005G1571700	CARHR130440
OG0009204	Cg005G1571400	CARHR130470
OG0009205	Cg005G1568800	CARHR130750
OG0009206	Cg001G0140600	CARHR233750
OG0009207	Cg005G1565700	CARHR131310
OG0009208	Cg002G0575900	CARHR150500, CARHR150490
OG0009209	Cg002G0579700	CARHR150990
OG0009210	Cg002G0584400	CARHR151500
OG0009211	Cg002G0643400	CARHR152070
OG0009212	Cg003G0791200	CARHR260070
OG0009213	Cg016G3059700, Cg003G0872700	CARHR258440
OG0009214	Cg003G0913100	CARHR266040
OG0009215	Cg001G0318000	CARHR216730
OG0009216	Cg001G0309900	CARHR217140
OG0009217	Cg001G0313300	CARHR217810
OG0009218	Cg001G0300300	CARHR218110
OG0009219	Cg001G0296600	CARHR218150
OG0009220	Cg001G0283200	CARHR218970
OG0009221	Cg001G0270800	CARHR220270
OG0009222	Cg001G0270700	CARHR220290
OG0009223	Cg001G0020500	CARHR246460
OG0009224	Cg001G0261900	CARHR221250
OG0009225	Cg008G2843900, Cg008G2858800, Cg001G0261500	CARHR221330
OG0009226	Cg001G0258000	CARHR221870
OG0009227	Cg001G0257300	CARHR221930
OG0009228	Cg001G0252500	CARHR222220
OG0009229	Cg001G0251700	CARHR222330
OG0009230	Cg007G2500100	CARHR065980
OG0009231	Cg007G2500500	CARHR066020
OG0009232	Cg007G2501000	CARHR066070
OG0009233	Cg007G2501700	CARHR066150, CARHR066160
OG0009234	Cg007G2504600	CARHR066510
OG0009235	Cg007G2505000	CARHR066540
OG0009236	Cg007G2506600	CARHR066750
OG0009237	Cg007G2508500	CARHR066930
OG0009238	Cg007G2509800	CARHR067030
OG0009239	Cg007G2512000	CARHR067260
OG0009240	Cg007G2512100	CARHR067270
OG0009241	Cg008G2861100, Cg008G2846300	CARHR186440, CARHR286000
OG0009242	Cg007G2513100	CARHR067520
OG0009243	Cg007G2514000	CARHR067630
OG0009244	Cg007G2454900	CARHR061380
OG0009245	Cg007G2457700	CARHR061640
OG0009246	Cg007G2458900	CARHR061790
OG0009247	Cg007G2459800	CARHR061910
OG0009248	Cg007G2463400	CARHR062150
OG0009249	Cg001G0116700	CARHR236280
OG0009250	Cg001G0115200	CARHR236420
OG0009251	Cg001G0115000	CARHR236440
OG0009252	Cg001G0114200	CARHR236520
OG0009253	Cg001G0113300	CARHR236620
OG0009254	Cg001G0111900	CARHR236730
OG0009255	Cg003G0915500	CARHR266240
OG0009256	Cg007G2265800	CARHR047320
OG0009257	Cg007G2265700	CARHR047280, CARHR047310
OG0009258	Cg007G2264600	CARHR046980
OG0009259	Cg001G0371000	CARHR262180
OG0009260	Cg004G1333900	CARHR102650
OG0009261	Cg001G0374200	CARHR261850
OG0009262	Cg001G0374300	CARHR261830, CARHR261840
OG0009263	Cg001G0374400	CARHR261820
OG0009264	Cg003G0888700	CARHR257390
OG0009265	Cg002G0619700	CARHR153160
OG0009266	Cg002G0647700	CARHR149240
OG0009267	Cg002G0648500	CARHR149170
OG0009268	Cg002G0649100	CARHR149060
OG0009269	Cg005G1457700	CARHR142580
OG0009270	Cg002G0649700	CARHR148950
OG0009271	Cg002G0652300	CARHR148660
OG0009272	Cg002G0656900	CARHR148190
OG0009273	Cg002G0657100	CARHR148150
OG0009274	Cg002G0657200	CARHR148140
OG0009275	Cg002G0657500	CARHR148100
OG0009276	Cg002G0657700	CARHR148080
OG0009277	Cg002G0657900	CARHR148000
OG0009278	Cg002G0658100	CARHR147980
OG0009279	Cg002G0659300	CARHR147840
OG0009280	Cg002G0660600	CARHR147680
OG0009281	Cg002G0662700	CARHR147450
OG0009282	Cg002G0662800	CARHR147440
OG0009283	Cg002G0662900	CARHR147430
OG0009284	Cg002G0668400	CARHR146920
OG0009285	Cg002G0668500	CARHR146910
OG0009286	Cg002G0669700	CARHR146790
OG0009287	Cg016G3059600, Cg003G0872600	CARHR258450
OG0009288	Cg002G0671100	CARHR146640
OG0009289	Cg003G0886900	CARHR257520
OG0009290	Cg007G2464800	CARHR062420
OG0009291	Cg007G2461900	CARHR062250
OG0009292	Cg008G2914600	CARHR285010
OG0009293	Cg008G2967100	CARHR175960
OG0009294	Cg008G2965700	CARHR176130
OG0009295	Cg008G2872400	CARHR183510
OG0009296	Cg008G2964500	CARHR176250
OG0009297	Cg008G2964400	CARHR176260
OG0009298	Cg008G2959900	CARHR176750
OG0009300	Cg008G2954800	CARHR177470
OG0009301	Cg008G2953500	CARHR177680
OG0009302	Cg006G1834800	CARHR039780
OG0009303	Cg006G1831100	CARHR040290
OG0009304	Cg006G1830400	CARHR040350
OG0009305	Cg006G1829800	CARHR040400
OG0009306	Cg006G1829400	CARHR040440
OG0009307	Cg006G2110800	CARHR015810
OG0009308	Cg006G1820700	CARHR041570
OG0009309	Cg006G1818000	CARHR041860
OG0009310	Cg006G1817700	CARHR041890
OG0009311	Cg006G1815700	CARHR042090
OG0009312	Cg006G1810100	CARHR042690
OG0009313	Cg006G1809800	CARHR042710
OG0009314	Cg006G1809000	CARHR042810
OG0009315	Cg006G1805400	CARHR043220
OG0009316	Cg008G2922900	CARHR181050
OG0009317	Cg005G1596900	CARHR127610
OG0009318	Cg005G1596100	CARHR127730
OG0009319	Cg005G1594600	CARHR127910
OG0009320	Cg005G1592700	CARHR128060
OG0009321	Cg005G1592200	CARHR128130
OG0009322	Cg005G1590900	CARHR128270
OG0009323	Cg005G1588000	CARHR128610
OG0009324	Cg005G1587700	CARHR128640
OG0009325	Cg005G1586900	CARHR128730
OG0009326	Cg005G1586400	CARHR128750
OG0009327	Cg005G1585600	CARHR128890
OG0009328	Cg005G1584600	CARHR128990
OG0009329	Cg005G1584500	CARHR129020
OG0009330	Cg005G1584100	CARHR129060
OG0009331	Cg005G1581800	CARHR129300
OG0009332	Cg005G1580500	CARHR129420
OG0009333	Cg005G1579100	CARHR129580
OG0009334	Cg005G1577100	CARHR129850
OG0009335	Cg005G1576800	CARHR129890
OG0009337	Cg005G1575300	CARHR130040
OG0009338	Cg005G1575100	CARHR130060
OG0009339	Cg001G0206700	CARHR226210
OG0009340	Cg005G1534300	CARHR134650
OG0009341	Cg001G0208900	CARHR226010
OG0009342	Cg001G0212200	CARHR225770
OG0009343	Cg001G0211000	CARHR225860
OG0009344	Cg001G0210600	CARHR288450, CARHR225840
OG0009345	Cg001G0221400	CARHR224810
OG0009346	Cg001G0222400	CARHR224680
OG0009347	Cg001G0224400	CARHR224530
OG0009348	Cg001G0224500	CARHR224520
OG0009349	Cg001G0226100	CARHR224370
OG0009350	Cg001G0230300	CARHR223890
OG0009351	Cg001G0230700	CARHR223850
OG0009352	Cg001G0230900	CARHR223830
OG0009354	Cg002G0518500	CARHR160530
OG0009355	Cg002G0519100	CARHR160470
OG0009357	Cg002G0520700	CARHR160290
OG0009358	Cg002G0521800	CARHR160170
OG0009359	Cg002G0522800	CARHR160070
OG0009360	Cg002G0523100	CARHR160030
OG0009361	Cg002G0523800	CARHR159950, CARHR159960
OG0009362	Cg002G0524000	CARHR159930
OG0009363	Cg001G0169200	CARHR230810
OG0009364	Cg016G3060300, Cg003G0873600, Cg005G1696700	CARHR258380
OG0009365	Cg003G0906700	CARHR265330
OG0009366	Cg003G0905300	CARHR265170
OG0009367	Cg003G0900500	CARHR264720
OG0009368	Cg003G0896000	CARHR264120
OG0009369	Cg002G0613300	CARHR152390
OG0009370	Cg004G1358300	CARHR105010
OG0009371	Cg007G2364400, Cg004G1367200	CARHR105360
OG0009372	Cg004G1390500	CARHR105830
OG0009373	Cg004G1393000	CARHR106070
OG0009374	Cg004G1393300	CARHR106090
OG0009375	Cg004G1397000	CARHR106470
OG0009376	Cg004G1402800	CARHR107010
OG0009377	Cg002G0406400	CARHR172660
OG0009378	Cg004G1407100	CARHR293520
OG0009379	Cg004G1407700	CARHR293590
OG0009380	Cg001G0163300	CARHR231490
OG0009381	Cg001G0163600	CARHR231450
OG0009382	Cg001G0165000	CARHR231280
OG0009383	Cg001G0164700	CARHR231330, CARHR231320
OG0009384	Cg001G0174100	CARHR230070
OG0009385	Cg001G0174400	CARHR230040
OG0009386	Cg001G0177000	CARHR229680
OG0009387	Cg001G0178200	CARHR229500
OG0009388	Cg001G0180800	CARHR229230
OG0009389	Cg001G0182600	CARHR228960
OG0009390	Cg001G0392100	CARHR212680
OG0009391	Cg001G0184700	CARHR228720
OG0009392	Cg001G0390700	CARHR212820
OG0009393	Cg001G0201300	CARHR226780
OG0009394	Cg001G0199600	CARHR227010
OG0009395	Cg001G0198900	CARHR227110
OG0009396	Cg001G0197700	CARHR227230
OG0009397	Cg001G0197600	CARHR227240
OG0009398	Cg001G0197100	CARHR227290
OG0009400	Cg006G2094700	CARHR017480
OG0009401	Cg001G0193700	CARHR227660
OG0009402	Cg001G0192500	CARHR227780
OG0009403	Cg001G0191100	CARHR227920
OG0009404	Cg002G0678000	CARHR145700
OG0009405	Cg001G0189200	CARHR228190
OG0009406	Cg004G1444900	CARHR111430
OG0009407	Cg011G3012700, Cg008G2912300	CARHR194620
OG0009408	Cg001G0241900	CARHR222690
OG0009409	Cg001G0240300	CARHR222840
OG0009410	Cg001G0239500	CARHR222950
OG0009411	Cg001G0238800	CARHR223080
OG0009412	Cg001G0237900	CARHR223160
OG0009413	Cg001G0237200	CARHR223240
OG0009414	Cg001G0233000	CARHR223600
OG0009415	Cg001G0232300	CARHR223650
OG0009416	Cg004G1073600	CARHR075140
OG0009417	Cg004G1074600	CARHR075250
OG0009418	Cg004G1074800	CARHR075270
OG0009419	Cg004G1077000	CARHR075480
OG0009420	Cg004G1078100	CARHR075600
OG0009421	Cg003G1062800	CARHR281040
OG0009422	Cg003G1065000, Cg008G2734700	CARHR281280
OG0009423	Cg003G1065100	CARHR281290
OG0009424	Cg002G0548900	CARHR156560
OG0009425	Cg003G1065600	CARHR281310
OG0009426	Cg003G1067400	CARHR281520
OG0009427	Cg003G1067900	CARHR281570
OG0009428	Cg002G0398100	CARHR291690
OG0009429	Cg007G2369200, Cg002G0398300	CARHR291710
OG0009430	Cg002G0399900	CARHR173420
OG0009431	Cg002G0401000	CARHR173270
OG0009432	Cg002G0401600	CARHR173210
OG0009433	Cg002G0405800	CARHR172760
OG0009434	Cg002G0406000	CARHR172730
OG0009436	Cg002G0410200	CARHR172320
OG0009438	Cg004G1116200	CARHR079780, CARHR079800
OG0009439	Cg002G0411500	CARHR172180
OG0009440	Cg002G0411700	CARHR172160
OG0009441	Cg002G0413800	CARHR171980
OG0009442	Cg002G0416600	CARHR171700
OG0009443	Cg005G1648400	CARHR128210
OG0009444	Cg002G0418100	CARHR171510
OG0009445	Cg002G0419000	CARHR171410
OG0009446	Cg002G0419400	CARHR171370
OG0009447	Cg002G0422000	CARHR171060
OG0009448	Cg002G0422400	CARHR171000
OG0009449	Cg002G0423000	CARHR170930
OG0009450	Cg002G0423100	CARHR170920
OG0009451	Cg002G0423500	CARHR170860
OG0009452	Cg002G0423800	CARHR170810
OG0009453	Cg002G0428300	CARHR170260
OG0009454	Cg002G0432000	CARHR169870
OG0009455	Cg002G0432200	CARHR169850
OG0009456	Cg002G0433300	CARHR169730
OG0009457	Cg002G0433500	CARHR169680
OG0009458	Cg002G0433900	CARHR169640
OG0009459	Cg002G0436600	CARHR169330
OG0009460	Cg002G0437500	CARHR169180
OG0009461	Cg002G0438300	CARHR169100
OG0009462	Cg002G0439100	CARHR169030
OG0009463	Cg002G0440000	CARHR168940
OG0009464	Cg002G0440900	CARHR168840
OG0009465	Cg002G0442500	CARHR168570
OG0009466	Cg002G0443000	CARHR168500
OG0009467	Cg002G0444600	CARHR168320
OG0009468	Cg002G0445900	CARHR168170
OG0009469	Cg005G1671800	CARHR119890
OG0009470	Cg002G0452800	CARHR167300
OG0009471	Cg002G0453500	CARHR167250
OG0009472	Cg002G0454900	CARHR167090
OG0009473	Cg002G0455000	CARHR167080
OG0009474	Cg002G0459700	CARHR166630
OG0009475	Cg002G0461500	CARHR166450
OG0009476	Cg002G0465100	CARHR166050
OG0009477	Cg002G0466200	CARHR165960
OG0009478	Cg002G0470300	CARHR165610
OG0009479	Cg002G0471800	CARHR165440
OG0009480	Cg002G0472700	CARHR165380
OG0009481	Cg002G0473500	CARHR165270
OG0009482	Cg002G0473800	CARHR165250
OG0009483	Cg002G0477100	CARHR164930
OG0009484	Cg002G0477400	CARHR164900
OG0009485	Cg004G1398800, Cg002G0479500	CARHR164690
OG0009486	Cg002G0479800	CARHR164640
OG0009487	Cg002G0480200	CARHR164600
OG0009488	Cg002G0483300	CARHR164270
OG0009489	Cg002G0483400	CARHR164260
OG0009490	Cg002G0484100	CARHR164190
OG0009491	Cg002G0484500	CARHR164140
OG0009492	Cg004G1141100	CARHR082370
OG0009493	Cg002G0485300	CARHR164060, CARHR164070
OG0009494	Cg002G0485900	CARHR164000
OG0009495	Cg006G2057600	CARHR021320
OG0009496	Cg002G0486400	CARHR163950
OG0009497	Cg002G0488200	CARHR163770
OG0009498	Cg002G0491800	CARHR163390
OG0009499	Cg002G0495000	CARHR163080
OG0009500	Cg002G0495300	CARHR163100
OG0009501	Cg002G0495400	CARHR163110
OG0009502	Cg002G0495800	CARHR163000
OG0009503	Cg002G0499200	CARHR162740
OG0009504	Cg002G0499300, Cg002G0499500, Cg002G0499600	CARHR162730
OG0009505	Cg002G0502300	CARHR162360
OG0009507	Cg003G0920800	CARHR266820
OG0009508	Cg003G0919600	CARHR266700
OG0009510	Cg003G0918300	CARHR266620
OG0009511	Cg003G0918000	CARHR266580
OG0009512	Cg003G0917100	CARHR266480
OG0009513	Cg003G0916900	CARHR266390
OG0009514	Cg001G0244600	CARHR290740
OG0009515	Cg004G1315900	CARHR100640
OG0009516	Cg004G1316500	CARHR100800
OG0009517	Cg004G1321800	CARHR101520
OG0009518	Cg004G1347100	CARHR103410
OG0009519	Cg004G1312800	CARHR100350
OG0009520	Cg004G1313200	CARHR100410
OG0009521	Cg007G2430500	CARHR058730
OG0009522	Cg007G2438300	CARHR217530
OG0009523	Cg007G2440100	CARHR059820
OG0009524	Cg007G2440600	CARHR059890
OG0009525	Cg002G0585200, Cg007G2440700	CARHR059900
OG0009526	Cg007G2442500	CARHR060130
OG0009527	Cg007G2443900	CARHR060280
OG0009528	Cg007G2446700	CARHR060580
OG0009529	Cg007G2446900	CARHR060620
OG0009530	Cg007G2448400	CARHR060780
OG0009531	Cg007G2448600	CARHR060800
OG0009532	Cg007G2450300	CARHR060880
OG0009533	Cg007G2450600	CARHR060920
OG0009534	Cg007G2453000	CARHR061220
OG0009535	Cg001G0320800	CARHR216560
OG0009536	Cg001G0321200	CARHR216490, CARHR257530
OG0009537	Cg008G2866800, Cg008G2851000	CARHR182910
OG0009538	Cg004G1416000	CARHR108490
OG0009539	Cg004G1417500	CARHR108620
OG0009540	Cg004G1422500	CARHR109220
OG0009542	Cg004G1432300	CARHR109960
OG0009543	Cg004G1432400	CARHR109970
OG0009544	Cg004G1434200	CARHR110150, CARHR110140
OG0009545	Cg005G1518200	CARHR136310
OG0009546	Cg005G1520200	CARHR136100
OG0009547	Cg005G1521700	CARHR135940
OG0009548	Cg005G1522400	CARHR135870
OG0009549	Cg005G1523300	CARHR135830
OG0009550	Cg005G1524100	CARHR135750
OG0009551	Cg005G1525700	CARHR135610
OG0009552	Cg005G1525800	CARHR135600
OG0009553	Cg005G1527200	CARHR135450
OG0009554	Cg005G1527900	CARHR135410
OG0009555	Cg005G1529300	CARHR135250
OG0009556	Cg005G1530500	CARHR135090
OG0009557	Cg005G1530800	CARHR135060
OG0009558	Cg005G1533300	CARHR134790
OG0009559	Cg005G1533600	CARHR134740
OG0009560	Cg005G1533800	CARHR134700
OG0009561	Cg005G1533900	CARHR134690
OG0009562	Cg005G1535400	CARHR134540
OG0009563	Cg002G0651800	CARHR108980, CARHR148440
OG0009564	Cg005G1536900	CARHR134400
OG0009565	Cg005G1537200	CARHR134360
OG0009566	Cg005G1537800	CARHR134300, CARHR087370
OG0009567	Cg005G1539900	CARHR133980
OG0009568	Cg005G1540700	CARHR133890
OG0009569	Cg005G1543000	CARHR133610
OG0009570	Cg005G1543900	CARHR133500
OG0009571	Cg005G1544100	CARHR125840
OG0009572	Cg005G1544800	CARHR133420
OG0009573	Cg005G1545000	CARHR133400
OG0009574	Cg005G1545200	CARHR133370
OG0009575	Cg005G1546100	CARHR133280
OG0009576	Cg005G1546300	CARHR133270
OG0009577	Cg005G1547100	CARHR133190
OG0009578	Cg005G1547300	CARHR133170
OG0009579	Cg005G1549400	CARHR132890
OG0009580	Cg005G1550100	CARHR132850
OG0009581	Cg005G1551700	CARHR132690
OG0009582	Cg005G1552400	CARHR132610
OG0009583	Cg005G1553300	CARHR132540
OG0009584	Cg002G0694400	CARHR143900
OG0009585	Cg005G1554600	CARHR132410
OG0009586	Cg005G1555700	CARHR131750
OG0009587	Cg005G1559300	CARHR132160
OG0009588	Cg005G1559500	CARHR132180
OG0009589	Cg005G1560000	CARHR132230
OG0009590	Cg002G0687300	CARHR144680
OG0009591	Cg005G1560300	CARHR132260
OG0009592	Cg003G0792700	CARHR259970
OG0009593	Cg005G1561100	CARHR132340
OG0009594	Cg005G1562400	CARHR131640
OG0009595	Cg005G1563200	CARHR131550
OG0009596	Cg005G1564600	CARHR131400
OG0009597	Cg005G1564700	CARHR131390
OG0009598	Cg003G0748300	CARHR253650
OG0009599	Cg003G0747900	CARHR253590
OG0009600	Cg003G0745000	CARHR253300
OG0009601	Cg003G0743600	CARHR253070
OG0009602	Cg003G0741800, Cg003G0855600	CARHR252900
OG0009603	Cg002G0693100	CARHR144010
OG0009604	Cg003G0858000, Cg003G0739700	CARHR252690
OG0009605	Cg003G0752500	CARHR254160
OG0009607	Cg003G0749700	CARHR253810
OG0009608	Cg003G0749400	CARHR253780
OG0009610	Cg005G1776100	CARHR112170
OG0009611	Cg005G1773300	CARHR112490
OG0009612	Cg005G1772400	CARHR112620
OG0009613	Cg005G1770600	CARHR112920
OG0009614	Cg005G1770500	CARHR112930
OG0009615	Cg005G1754800	CARHR293090
OG0009616	Cg005G1751900	CARHR184850
OG0009617	Cg005G1752800	CARHR184800
OG0009618	Cg005G1745200	CARHR117780
OG0009619	Cg005G1730600	CARHR116260
OG0009620	Cg005G1734400	CARHR116580
OG0009621	Cg005G1707300	CARHR118390
OG0009622	Cg005G1708000	CARHR118480
OG0009623	Cg005G1709900	CARHR115120
OG0009624	Cg005G1703700	CARHR287840
OG0009625	Cg001G0157400	CARHR232030
OG0009626	Cg006G1884400	CARHR035410
OG0009627	Cg005G1532200	CARHR134910
OG0009628	Cg004G1393400	CARHR106320
OG0009629	Cg006G1899100, Cg006G1899400	CARHR034970
OG0009630	Cg006G1912700	CARHR034240
OG0009631	Cg006G1919100	CARHR034050
OG0009632	Cg006G1920000	CARHR033980
OG0009633	Cg006G1923400	CARHR033810
OG0009634	Cg006G1933000	CARHR033220
OG0009635	Cg006G1935800	CARHR032960
OG0009636	Cg003G0784000	CARHR260740
OG0009637	Cg003G0784200	CARHR260710
OG0009638	Cg003G0802200	CARHR259570
OG0009639	Cg003G0804300	CARHR259460
OG0009640	Cg003G0773300	CARHR256280
OG0009641	Cg003G0770000	CARHR255980
OG0009642	Cg003G0769700	CARHR255940
OG0009643	Cg003G0751800	CARHR255880
OG0009644	Cg003G0767100	CARHR255810
OG0009645	Cg003G0755300	CARHR254520
OG0009646	Cg008G2757300	CARHR193700
OG0009647	Cg008G2757500	CARHR193690
OG0009648	Cg008G2819400	CARHR187070
OG0009649	Cg008G2819700	CARHR187040
OG0009650	Cg008G2820100	CARHR186990
OG0009651	Cg008G2821200	CARHR186900
OG0009652	Cg008G2822300	CARHR186800
OG0009653	Cg008G2823800	CARHR186630
OG0009654	Cg008G2824800	CARHR186520
OG0009655	Cg007G2421200	CARHR057990
OG0009656	Cg008G2826200	CARHR186260
OG0009657	Cg008G2827800	CARHR186140
OG0009658	Cg008G2828800	CARHR186060
OG0009659	Cg008G2829000	CARHR186040
OG0009660	Cg008G2833900	CARHR185090
OG0009661	Cg004G1437700	CARHR110500
OG0009662	Cg004G1438200	CARHR110580
OG0009663	Cg004G1438900	CARHR110680
OG0009664	Cg004G1440200	CARHR110800
OG0009665	Cg004G1441000	CARHR110890
OG0009666	Cg004G1441800	CARHR111020
OG0009667	Cg004G1445500	CARHR046100, CARHR111500
OG0009668	Cg002G0567400	CARHR154660
OG0009669	Cg002G0567500	CARHR154650
OG0009670	Cg002G0567600	CARHR154620
OG0009671	Cg005G1448900	CARHR143440
OG0009672	Cg005G1449200	CARHR143410
OG0009673	Cg005G1449600	CARHR143360
OG0009674	Cg005G1449900	CARHR143330
OG0009675	Cg005G1450300	CARHR143290
OG0009676	Cg005G1450500	CARHR143280
OG0009677	Cg005G1451200	CARHR143230
OG0009678	Cg005G1452600	CARHR143060
OG0009679	Cg005G1461600	CARHR142080
OG0009680	Cg005G1461800	CARHR142060
OG0009681	Cg005G1462800	CARHR141970
OG0009682	Cg005G1464000	CARHR141840
OG0009683	Cg001G0131700	CARHR234770
OG0009684	Cg005G1464100	CARHR141830
OG0009685	Cg005G1464200	CARHR141820
OG0009687	Cg006G1873800	CARHR035950
OG0009688	Cg005G1466900	CARHR141520
OG0009689	Cg005G1467200	CARHR141510
OG0009690	Cg005G1468000	CARHR141440
OG0009691	Cg005G1468600	CARHR141340
OG0009692	Cg005G1469200	CARHR141280
OG0009693	Cg005G1471800	CARHR141000
OG0009694	Cg005G1472000	CARHR140980
OG0009695	Cg005G1472100	CARHR140960
OG0009696	Cg005G1473100	CARHR140860
OG0009697	Cg005G1474500	CARHR140690
OG0009698	Cg005G1474600	CARHR140680
OG0009699	Cg005G1475300	CARHR140610
OG0009700	Cg005G1476900	CARHR140480
OG0009701	Cg005G1477100	CARHR140470
OG0009702	Cg005G1477500	CARHR140420
OG0009703	Cg005G1478400	CARHR140360
OG0009704	Cg005G1479100	CARHR140300
OG0009705	Cg005G1479300	CARHR140280
OG0009706	Cg005G1482500	CARHR139940
OG0009707	Cg005G1486000	CARHR139580
OG0009708	Cg005G1488000	CARHR139350
OG0009710	Cg005G1491300	CARHR138990
OG0009711	Cg005G1495000	CARHR138580
OG0009712	Cg005G1496200	CARHR138450
OG0009713	Cg005G1496700	CARHR138390
OG0009714	Cg005G1496900	CARHR138380
OG0009715	Cg005G1499200	CARHR138120
OG0009716	Cg005G1499400	CARHR138090
OG0009717	Cg005G1500500	CARHR138000
OG0009718	Cg005G1500900	CARHR137960
OG0009719	Cg008G2976700	CARHR174770
OG0009720	Cg005G1501900	CARHR137900
OG0009721	Cg005G1504900	CARHR137710
OG0009722	Cg005G1505000	CARHR137700
OG0009723	Cg005G1506700	CARHR137470
OG0009724	Cg005G1506800	CARHR137460
OG0009725	Cg005G1507200	CARHR137410
OG0009726	Cg005G1507600	CARHR137360
OG0009727	Cg005G1513200	CARHR136810
OG0009728	Cg005G1512200	CARHR136900
OG0009729	Cg005G1511800	CARHR136940
OG0009730	Cg005G1515500	CARHR136590
OG0009732	Cg008G2979500	CARHR174450
OG0009733	Cg004G1080800	CARHR075930
OG0009734	Cg004G1083200	CARHR076140
OG0009735	Cg004G1085000	CARHR076340
OG0009736	Cg004G1085300	CARHR076380
OG0009737	Cg004G1086800	CARHR076550
OG0009738	Cg004G1087600	CARHR076620
OG0009739	Cg004G1090100	CARHR076850
OG0009740	Cg004G1091000	CARHR076940
OG0009741	Cg004G1093100	CARHR077160
OG0009742	Cg004G1093700	CARHR077220
OG0009743	Cg004G1093900	CARHR077240
OG0009744	Cg005G1533500	CARHR077440
OG0009745	Cg004G1097200	CARHR077580
OG0009746	Cg004G1100800	CARHR078080
OG0009747	Cg004G1102000	CARHR078180
OG0009748	Cg004G1104100	CARHR078520
OG0009749	Cg004G1104900	CARHR078590
OG0009750	Cg004G1106000	CARHR078750
OG0009751	Cg004G1106100	CARHR078760, CARHR104900
OG0009752	Cg004G1106700	CARHR078840
OG0009753	Cg004G1107100	CARHR078900
OG0009754	Cg004G1107400	CARHR078930
OG0009755	Cg004G1107900	CARHR078980
OG0009756	Cg004G1109900	CARHR079190
OG0009757	Cg004G1110800	CARHR079310
OG0009758	Cg004G1112200	CARHR079400
OG0009759	Cg004G1113100	CARHR079480
OG0009760	Cg004G1118600	CARHR080110
OG0009761	Cg004G1123700	CARHR080550
OG0009762	Cg004G1123900	CARHR080580
OG0009763	Cg004G1125500	CARHR080740
OG0009764	Cg004G1126000	CARHR080790
OG0009765	Cg004G1126100	CARHR080780
OG0009766	Cg004G1127600	CARHR080950
