Orthogroup	Cardamine_glauca	Arabidopsis_thaliana
OG0007359	Cg003G1006100	AT5G61530.1
OG0007360	Cg003G1004000	AT5G61340.2
OG0007361	Cg003G1000900	AT5G61030.1
OG0007362	Cg003G0999800	AT5G60930.2
OG0007363	Cg003G0999700	AT5G60920.1
OG0007364	Cg008G2788200	AT5G23100.1
OG0007365	Cg008G2792500	AT5G23590.1
OG0007366	Cg008G2793600	AT5G23710.1
OG0007367	Cg008G2794100	AT5G23750.3
OG0007368	Cg008G2795400	AT5G23910.2
OG0007369	Cg008G2798400	AT5G24165.1
OG0007370	Cg008G2799100	AT5G24270.1
OG0007371	Cg008G2800000	AT5G24330.1
OG0007372	Cg008G2801400	AT5G24470.1
OG0007374	Cg008G2802600	AT5G24620.3
OG0007375	Cg008G2802700	AT5G24630.6
OG0007376	Cg008G2803100	AT5G24690.1
OG0007377	Cg008G2806100	AT5G25040.2, AT5G25050.1
OG0007378	Cg008G2806300	AT5G25080.1
OG0007379	Cg008G2806400	AT5G25090.1
OG0007380	Cg008G2810100	AT5G25370.1
OG0007381	Cg008G2812000	AT5G25490.1
OG0007382	Cg008G2812500	AT5G25540.1
OG0007383	Cg008G2813800	AT5G25760.1
OG0007384	Cg008G2759200	AT5G19400.1
OG0007385	Cg008G2758200	AT5G19350.1
OG0007386	Cg008G2762200	AT5G19680.1
OG0007387	Cg008G2762300	AT5G19690.1
OG0007388	Cg008G2763100	AT5G19790.1
OG0007389	Cg008G2763700	AT5G19855.1
OG0007390	Cg008G2763800	AT5G19860.1
OG0007391	Cg008G2764700	AT5G19940.1
OG0007392	Cg008G2766100	AT5G20100.1
OG0007393	Cg008G2766600	AT5G20150.1
OG0007394	Cg008G2769800	AT5G20520.1
OG0007395	Cg008G2771900	AT5G20740.2
OG0007396	Cg008G2773400	AT5G20900.1
OG0007397	Cg008G2773800	AT5G20935.1
OG0007398	Cg008G2774100	AT5G20960.1
OG0007399	Cg008G2776000	AT5G21160.3
OG0007400	Cg008G2777100	AT5G21940.1
OG0007401	Cg008G2777600	AT5G21990.1
OG0007402	Cg008G2782600	AT5G22450.1
OG0007404	Cg008G2784500	AT5G22760.1
OG0007405	Cg008G2784900	AT5G22790.1
OG0007406	Cg008G2786600	AT5G22940.2
OG0007407	Cg003G0998200	AT5G60790.1
OG0007408	Cg003G0997500	AT5G60710.1
OG0007409	Cg003G0995800	AT5G60530.1
OG0007410	Cg006G1849000	AT1G48410.2
OG0007411	Cg003G0991800	AT5G60060.1
OG0007412	Cg003G0898300	AT5G51660.1
OG0007413	Cg003G0990500	AT5G59990.1
OG0007414	Cg003G0990200	AT5G59960.1
OG0007415	Cg005G1582700	AT2G35050.1
OG0007416	Cg003G0987500	AT5G59710.1
OG0007417	Cg003G0983600	AT5G59340.1
OG0007419	Cg003G0981000	AT5G59220.1
OG0007420	Cg003G0980100	AT5G59000.1
OG0007421	Cg003G0978700	AT5G58860.1
OG0007422	Cg003G0977800	AT5G58770.1
OG0007423	Cg003G0977200	AT5G58710.1
OG0007424	Cg003G0975100	AT5G58510.1
OG0007425	Cg003G0975000	AT5G58500.1
OG0007426	Cg003G0974400	AT5G37055.1
OG0007427	Cg003G0970000	AT5G58010.1
OG0007428	Cg003G0968400	AT5G57860.1
OG0007429	Cg003G0968200	AT5G57840.1
OG0007430	Cg003G0967900	AT5G57810.1
OG0007431	Cg003G0966600	AT5G57660.1
OG0007432	Cg003G0964500	AT5G57420.1
OG0007433	Cg003G0884500	AT5G50600.1, AT5G50700.1
OG0007434	Cg003G0959500	AT5G57010.1
OG0007435	Cg003G0959800	AT5G57030.1
OG0007436	Cg003G0960700	AT5G57110.1
OG0007437	Cg003G0960800	AT5G57120.1
OG0007438	Cg003G0961500	AT5G57150.4
OG0007439	Cg003G0957800	AT5G56890.1
OG0007440	Cg003G0954500	AT5G56530.1
OG0007441	Cg003G0950300	AT5G56190.7
OG0007442	Cg003G0949400	AT5G56110.1
OG0007443	Cg003G0947800	AT5G55940.1
OG0007444	Cg001G0115300	AT4G28630.1, AT4G28620.1
OG0007445	Cg003G0944800	AT5G55590.1
OG0007446	Cg003G0939300	AT5G55090.2
OG0007447	Cg003G0938800	AT5G55020.1
OG0007448	Cg003G0938000	AT5G54930.1
OG0007449	Cg002G0531900	AT3G49600.1
OG0007450	Cg002G0536200	AT3G49142.1
OG0007451	Cg002G0540300, Cg002G0540100	AT3G48760.1
OG0007452	Cg003G0926300	AT5G54110.1
OG0007453	Cg003G0928200	AT5G54250.1
OG0007454	Cg003G0931200, Cg003G0928300	AT5G54260.2
OG0007455	Cg003G0720400, Cg014G3035200	AT4G02290.1
OG0007456	Cg014G3034800, Cg003G0720800	AT4G02340.1
OG0007457	Cg003G0725500, Cg014G3029100	AT4G02715.1
OG0007458	Cg003G0871300, Cg003G0726600	AT4G02790.1
OG0007459	Cg008G2646700	AT5G07460.1
OG0007460	Cg008G2644900	AT5G07300.1
OG0007461	Cg008G2644400	AT5G07240.2
OG0007462	Cg008G2642400	AT5G07030.1
OG0007463	Cg008G2639000	AT5G06700.1
OG0007464	Cg008G2637200	AT5G06490.1
OG0007465	Cg008G2637000	AT5G06470.1
OG0007466	Cg008G2635400	AT5G06300.1
OG0007467	Cg008G2630200	AT5G05830.1
OG0007468	Cg008G2628000	AT5G05630.1
OG0007469	Cg008G2624700	AT5G05240.1
OG0007470	Cg008G2624400	AT5G05210.1
OG0007471	Cg008G2620200	AT5G04820.1
OG0007472	Cg008G2618100	AT5G04550.1
OG0007473	Cg008G2614800	AT5G04310.1
OG0007474	Cg008G2613200	AT5G04180.1
OG0007475	Cg004G1160900	AT3G10190.1
OG0007476	Cg008G2610800	AT5G03900.2
OG0007477	Cg008G2610000	AT5G03840.1
OG0007478	Cg008G2607000	AT5G03560.2
OG0007479	Cg008G2605300	AT5G03415.1
OG0007480	Cg008G2605200	AT3G46100.1, AT5G03406.1
OG0007482	Cg008G2602800	AT5G03180.2
OG0007483	Cg008G2602500	AT5G03160.1
OG0007484	Cg008G2602000	AT5G03080.1
OG0007485	Cg008G2599000	AT5G02750.1
OG0007487	Cg008G2597100	AT5G02530.1
OG0007488	Cg008G2595800	AT5G02410.1
OG0007489	Cg008G2595900	AT5G02420.1
OG0007490	Cg008G2596000	AT5G02430.1
OG0007491	Cg008G2596400	AT5G02480.1
OG0007493	Cg008G2592100	AT5G01090.1
OG0007494	Cg008G2592000	AT5G01100.1
OG0007495	Cg008G2591000	AT5G01220.1
OG0007496	Cg008G2590500	AT5G01260.2
OG0007497	Cg008G2589300	AT5G01340.1
OG0007498	Cg008G2584500	AT5G01860.1
OG0007499	Cg001G0382900	AT5G41040.1
OG0007500	Cg001G0391200	AT5G41800.1
OG0007501	Cg001G0392300	AT5G41900.1
OG0007502	Cg001G0394000	AT5G42050.1
OG0007503	Cg007G2581200	AT1G79870.1
OG0007504	Cg007G2571900	AT1G80530.1
OG0007505	Cg007G2572600	AT1G80570.2
OG0007506	Cg007G2572800	AT1G80600.1
OG0007507	Cg007G2573600	AT1G80680.1
OG0007508	Cg007G2570700	AT1G80750.1
OG0007509	Cg007G2568600	AT1G80950.1
OG0007510	Cg007G2567700	AT1G79640.1
OG0007511	Cg004G1408100	AT2G17280.1
OG0007512	Cg007G2564100	AT1G79270.1
OG0007513	Cg007G2562800	AT1G79110.1
OG0007514	Cg007G2562000	AT1G79060.1
OG0007515	Cg007G2561900	AT1G79050.1
OG0007516	Cg007G2561600	AT1G79020.1
OG0007517	Cg007G2561400	AT1G79000.2
OG0007518	Cg007G2558700	AT1G78780.3
OG0007519	Cg007G2558200	AT1G78700.1
OG0007520	Cg007G2558100	AT1G78690.1
OG0007521	Cg007G2557200	AT1G78620.2
OG0007522	Cg007G2553500	AT1G78290.2
OG0007523	Cg007G2551700	AT1G78120.1
OG0007524	Cg007G2550900	AT1G78040.1
OG0007525	Cg007G2548900	AT1G77800.3
OG0007526	Cg007G2548600	AT1G77765.4
OG0007527	Cg007G2547000	AT1G77620.1
OG0007528	Cg007G2545600	AT1G77470.1
OG0007529	Cg007G2543500	AT1G77250.1
OG0007530	Cg007G2543100	AT1G77200.1
OG0007531	Cg007G2542800	AT1G77145.1, AT1G77160.1
OG0007532	Cg007G2541800	AT1G77100.1
OG0007533	Cg007G2540000	AT1G76900.1
OG0007534	Cg007G2538600	AT1G76750.1
OG0007535	Cg007G2533900	AT1G76250.1
OG0007536	Cg007G2531800	AT1G76070.1
OG0007537	Cg007G2531600	AT1G76060.1
OG0007538	Cg007G2530900	AT1G75980.1
OG0007539	Cg007G2529000	AT1G75810.1
OG0007540	Cg007G2528900	AT1G75800.1
OG0007541	Cg007G2527500	AT1G75680.1
OG0007542	Cg006G1854100	AT5G48600.2
OG0007543	Cg007G2522700	AT1G75200.1
OG0007544	Cg007G2521400	AT1G75080.1
OG0007545	Cg004G1409600	AT2G17410.1
OG0007546	Cg004G1410200	AT2G17450.1
OG0007547	Cg004G1410400	AT2G17480.1
OG0007548	Cg004G1413600	AT2G17760.1
OG0007549	Cg002G0528600	AT3G49940.1
OG0007550	Cg002G0528700	AT3G49930.1
OG0007551	Cg002G0529100	AT3G49880.1
OG0007552	Cg003G0934000	AT5G54585.1
OG0007553	Cg003G0933600	AT5G54540.1
OG0007554	Cg002G0551400	AT3G47640.1
OG0007555	Cg006G1781100	AT1G56145.2
OG0007556	Cg006G1784400	AT1G55840.1
OG0007557	Cg002G0696200	AT2G01170.1
OG0007558	Cg006G1788900	AT1G55280.2
OG0007559	Cg006G1789800	AT1G55190.1
OG0007560	Cg006G1790200, Cg003G0794300	AT1G55160.3
OG0007561	Cg006G1792700	AT1G54170.1
OG0007562	Cg006G1796100	AT1G53903.1, AT1G53885.1
OG0007563	Cg006G1801300	AT1G53400.1
OG0007564	Cg006G1802300	AT1G53300.1
OG0007565	Cg006G1804900	AT1G53040.1
OG0007566	Cg005G1572600	AT2G36080.1
OG0007567	Cg005G1571000	AT2G36270.3
OG0007568	Cg005G1570200	AT2G36310.1
OG0007569	Cg002G0579300	AT3G45040.1
OG0007570	Cg002G0586400	AT3G44600.1
OG0007571	Cg016G3060000, Cg003G0873100	AT5G50210.1
OG0007572	Cg003G0831100, Cg003G0879700	AT5G50380.1
OG0007573	Cg003G0912000	AT5G52910.2
OG0007574	Cg003G0913500	AT5G53060.1
OG0007575	Cg003G0913600	AT5G53070.1
OG0007576	Cg003G0914200	AT5G53130.1
OG0007577	Cg003G0837500	AT5G49890.1
OG0007578	Cg003G0878100, Cg003G0830000	AT5G50350.1
OG0007579	Cg003G1000800	AT5G61020.1
OG0007581	Cg001G0313200	AT5G35620.1
OG0007582	Cg001G0300400	AT4G12740.1
OG0007583	Cg001G0288400	AT4G13160.1
OG0007584	Cg005G1608200, Cg001G0287200	AT4G13220.1
OG0007585	Cg001G0283400	AT4G13370.1
OG0007586	Cg001G0282400	AT4G13460.1
OG0007587	Cg001G0277200, Cg001G0277000	AT4G13700.1
OG0007588	Cg001G0268900	AT4G14330.1
OG0007589	Cg001G0268800	AT4G14340.1
OG0007590	Cg001G0264600	AT4G14590.1
OG0007591	Cg001G0262000, Cg001G0262100	AT4G14746.1
OG0007592	Cg001G0261700	AT4G14770.1
OG0007593	Cg001G0261100	AT4G14819.1
OG0007594	Cg001G0258300	AT4G15093.1
OG0007595	Cg001G0257400	AT4G15200.1
OG0007598	Cg007G2500200	AT1G73020.1
OG0007599	Cg007G2501200	AT1G73120.1
OG0007600	Cg007G2503600	AT1G73350.5
OG0007601	Cg007G2503700	AT1G73360.1
OG0007602	Cg007G2508000	AT1G73805.1
OG0007603	Cg007G2508200	AT1G73820.2
OG0007604	Cg007G2515600	AT1G74480.1
OG0007605	Cg007G2515900	AT1G74520.1
OG0007606	Cg007G2518000	AT1G74730.1
OG0007607	Cg007G2454200	AT1G68520.1
OG0007608	Cg001G0079300	AT4G32360.1
OG0007609	Cg007G2458800	AT1G68910.1
OG0007610	Cg007G2459500	AT1G69010.1
OG0007611	Cg001G0117000	AT4G28485.2
OG0007612	Cg001G0116500	AT4G28520.1
OG0007613	Cg001G0115400	AT4G28610.1
OG0007614	Cg001G0114300	AT4G28720.1
OG0007615	Cg001G0109800	AT4G29210.1
OG0007616	Cg003G0915300	AT5G53150.2
OG0007617	Cg002G0662600	AT3G26440.5
OG0007618	Cg002G0518000	AT3G51020.1
OG0007619	Cg007G2268100	AT1G63650.1
OG0007620	Cg007G2264800	AT1G63980.1
OG0007621	Cg001G0370400	AT5G39940.1
OG0007622	Cg001G0370500	AT5G39950.1
OG0007623	Cg002G0623500	AT3G29320.1
OG0007624	Cg002G0596200	AT3G43850.1
OG0007625	Cg008G2841600	AT5G49410.1
OG0007626	Cg002G0653900	AT3G27260.3
OG0007627	Cg002G0655300	AT3G27160.2
OG0007628	Cg002G0658800	AT3G26790.1
OG0007629	Cg002G0674500, Cg002G0659800	AT3G26740.1
OG0007630	Cg002G0660100	AT3G26710.1
OG0007631	Cg002G0663300	AT3G26370.1
OG0007632	Cg002G0666000	AT3G26140.3
OG0007633	Cg003G0892200	AT5G51040.3
OG0007634	Cg007G2469700	AT1G69930.1
OG0007635	Cg007G2469000	AT1G69870.1
OG0007636	Cg007G2468600	AT1G69840.1
OG0007637	Cg007G2468200, Cg007G2468300	AT1G69810.1
OG0007638	Cg007G2468100	AT1G69800.2
OG0007639	Cg001G0294900, Cg004G1348800	AT2G05990.1
OG0007641	Cg008G2970900	AT5G46280.1
OG0007642	Cg008G2970400	AT5G46220.1
OG0007643	Cg008G2871900, Cg008G2856400	AT5G48545.1
OG0007644	Cg008G2969500	AT5G46160.1
OG0007645	Cg008G2968500	AT5G46110.4
OG0007646	Cg008G2968400	AT5G46100.1
OG0007647	Cg008G2968100	AT5G46080.1
OG0007649	Cg008G2960500	AT5G45360.1
OG0007650	Cg001G0314600	AT5G35700.1
OG0007651	Cg008G2958700	AT5G45275.1
OG0007652	Cg006G1836500	AT1G49540.2
OG0007653	Cg006G1836400	AT1G49560.1
OG0007654	Cg001G0145100	AT4G25820.1
OG0007655	Cg006G1831500	AT1G50120.2
OG0007656	Cg003G0765200, Cg006G1831000	AT1G50240.2
OG0007657	Cg006G1830200	AT1G50320.1
OG0007658	Cg006G1827700	AT1G50610.1
OG0007659	Cg006G1825400	AT1G50910.1
OG0007660	Cg006G1822200	AT1G51210.1
OG0007661	Cg006G1820800	AT1G51405.1
OG0007662	Cg006G1818700	AT1G51630.1
OG0007663	Cg006G1818400	AT1G51660.1
OG0007664	Cg006G1817500	AT1G51745.1
OG0007666	Cg006G2216800	AT1G04950.1
OG0007667	Cg006G1813600	AT1G52080.1
OG0007668	Cg006G1813300	AT1G52150.2
OG0007669	Cg006G1811700	AT1G52342.1
OG0007670	Cg006G1807700	AT1G52760.1
OG0007671	Cg006G2088400	AT1G17640.1
OG0007672	Cg008G2897000	AT5G42740.1
OG0007673	Cg005G1762600	AT2G22610.3
OG0007674	Cg008G2891400, Cg008G2891200	AT5G42830.1
OG0007675	Cg008G2919900	AT5G42870.1
OG0007676	Cg005G1597800	AT2G33490.1
OG0007677	Cg005G1597300	AT2G33550.1
OG0007678	Cg005G1594300	AT2G33830.2
OG0007679	Cg005G1594200	AT2G33835.1
OG0007680	Cg005G1593400	AT2G33860.1
OG0007681	Cg005G1592600	AT2G34000.1
OG0007682	Cg005G1589000	AT2G34400.1
OG0007684	Cg005G1587500	AT2G34570.1
OG0007685	Cg005G1585000	AT2G34780.1
OG0007686	Cg008G2838800	AT5G49540.1
OG0007687	Cg005G1578500	AT2G35470.1
OG0007688	Cg005G1576300	AT2G35700.1
OG0007689	Cg006G2176700	AT1G08710.2
OG0007690	Cg005G1574600	AT2G35880.1
OG0007691	Cg005G1574400	AT2G35900.1
OG0007692	Cg001G0206600	AT4G19430.1
OG0007693	Cg001G0208600	AT4G19170.1
OG0007695	Cg001G0215600	AT4G18550.2
OG0007696	Cg001G0217100	AT4G18450.1
OG0007697	Cg001G0218400	AT4G18370.1
OG0007698	Cg001G0221100	AT4G18070.1
OG0007699	Cg001G0221600	AT4G18020.1
OG0007700	Cg001G0222300	AT4G17950.1
OG0007701	Cg001G0224100	AT4G17840.1
OG0007702	Cg001G0224300	AT4G17810.1
OG0007703	Cg001G0225400	AT4G17720.1
OG0007704	Cg001G0225600	AT4G17695.1
OG0007705	Cg001G0226300	AT4G17620.1
OG0007706	Cg001G0228900	AT4G17430.1
OG0007707	Cg008G2972300	AT5G46370.1
OG0007708	Cg002G0516800	AT3G51140.1
OG0007709	Cg002G0517200	AT3G51100.1
OG0007710	Cg002G0517300	AT3G51090.1
OG0007711	Cg002G0517900	AT3G51030.1
OG0007712	Cg002G0519900	AT3G50830.1
OG0007713	Cg002G0520100	AT3G50810.1
OG0007714	Cg001G0167700	AT4G23620.2
OG0007715	Cg001G0168900	AT4G23500.1
OG0007716	Cg003G0907400	AT5G52440.1
OG0007717	Cg003G0907200	AT5G52420.1
OG0007718	Cg003G0906500	AT5G52340.1
OG0007719	Cg003G0898800	AT5G51700.1
OG0007720	Cg003G0896300	AT5G51430.1
OG0007722	Cg003G0890400	AT5G50930.1
OG0007723	Cg003G0889000	AT5G50900.1
OG0007724	Cg004G1353000	AT2G07050.1
OG0007725	Cg004G1384300, Cg004G1375500	AT2G14890.1
OG0007726	Cg004G1391700	AT2G15620.1
OG0007727	Cg004G1394600	AT2G15860.2
OG0007728	Cg004G1398100	AT2G16365.1
OG0007729	Cg004G1401100	AT2G16630.1
OG0007730	Cg004G1403900	AT2G16910.1
OG0007731	Cg004G1405100	AT2G17033.2
OG0007732	Cg004G1407600	AT2G17240.1
OG0007733	Cg001G0163200	AT4G24100.4
OG0007734	Cg001G0164500	AT4G23930.1
OG0007735	Cg001G0164200	AT4G23980.1
OG0007736	Cg001G0166500	AT4G23730.3
OG0007737	Cg001G0169100	AT4G23493.1
OG0007738	Cg001G0174900	AT4G22930.1
OG0007739	Cg001G0175400	AT4G22880.1
OG0007740	Cg001G0176900	AT4G22755.1
OG0007741	Cg001G0179100	AT4G22540.1
OG0007742	Cg001G0180900	AT4G22310.1
OG0007743	Cg001G0181500	AT4G22250.1
OG0007744	Cg007G2258100	AT1G64610.1
OG0007745	Cg001G0201600	AT4G19980.1
OG0007746	Cg001G0201000	AT4G20030.1
OG0007748	Cg001G0199000	AT4G20270.1
OG0007750	Cg001G0198500	AT4G20325.1
OG0007751	Cg001G0197200	AT4G20460.1
OG0007752	Cg001G0189800	AT4G21450.3
OG0007753	Cg001G0187400	AT4G21680.1
OG0007754	Cg001G0186100	AT4G21770.1
OG0007755	Cg008G2743000	AT5G17910.1
OG0007756	Cg003G1062600	AT5G66690.1, AT5G26310.1
OG0007757	Cg003G0786200	AT4G09560.1
OG0007758	Cg008G2917300, Cg011G3013700	AT5G42150.1
OG0007759	Cg008G2901800	AT5G42650.1
OG0007760	Cg001G0240500	AT4G16444.1
OG0007761	Cg001G0238200	AT4G16630.1
OG0007762	Cg001G0236600	AT4G16750.1
OG0007763	Cg001G0235900	AT4G16790.1
OG0007764	Cg001G0235400	AT4G16830.1
OG0007765	Cg004G1129600, Cg004G1129200	AT3G06550.2
OG0007766	Cg004G1072400	AT3G01910.1
OG0007767	Cg004G1076200	AT3G01530.1
OG0007768	Cg004G1077100	AT3G01470.1
OG0007769	Cg004G1077200	AT3G01460.1
OG0007770	Cg004G1077400	AT3G01440.1
OG0007771	Cg003G1063000	AT5G66670.1
OG0007772	Cg003G1065700	AT5G66400.1
OG0007773	Cg003G1066200	AT5G66320.1
OG0007774	Cg003G1066500	AT5G66290.2
OG0007775	Cg002G0514700	AT3G51390.1
OG0007776	Cg002G0398200	AT3G63250.1
OG0007777	Cg002G0399000	AT3G63200.1
OG0007778	Cg002G0399400	AT3G63170.1
OG0007779	Cg002G0401400	AT3G62940.2
OG0007781	Cg002G0405700	AT3G62420.1
OG0007782	Cg002G0407800	AT3G62180.2
OG0007783	Cg002G0407900	AT3G62170.1
OG0007784	Cg002G0408600	AT3G62110.1
OG0007785	Cg002G0408900	AT3G62080.2
OG0007786	Cg002G0410400	AT3G61920.1
OG0007787	Cg002G0412400	AT3G61770.1
OG0007788	Cg002G0412700	AT3G61740.1
OG0007789	Cg002G0414200	AT3G61610.1
OG0007790	Cg002G0415100	AT5G28370.1, AT5G28460.1, AT3G61520.1
OG0007791	Cg002G0415600	AT3G61470.1
OG0007792	Cg002G0417000	AT3G61300.1
OG0007793	Cg002G0417400	AT3G61270.1
OG0007794	Cg002G0417800	AT3G61230.1
OG0007796	Cg002G0422700	AT3G60570.1
OG0007797	Cg002G0424400	AT3G60380.1
OG0007798	Cg002G0426200	AT3G60200.1
OG0007799	Cg002G0427000	AT3G60110.1
OG0007800	Cg005G1491700	AT2G43770.1
OG0007801	Cg002G0430200	AT3G59710.2
OG0007802	Cg002G0430700	AT3G59670.1
OG0007803	Cg002G0431600	AT3G59530.1
OG0007804	Cg002G0431800	AT3G59510.1
OG0007805	Cg002G0432700	AT3G59400.1
OG0007806	Cg005G1496300, Cg008G2873700	AT2G43360.1
OG0007807	Cg002G0435500	AT3G59090.2
OG0007808	Cg002G0436300	AT3G59020.2
OG0007809	Cg002G0436900	AT3G58850.1
OG0007810	Cg002G0437000	AT3G58840.1
OG0007811	Cg002G0437800	AT3G58760.3
OG0007812	Cg002G0438400	AT3G58710.1
OG0007813	Cg002G0439200	AT3G58630.1
OG0007814	Cg002G0442800	AT3G58160.1
OG0007815	Cg003G0829000, Cg003G0876900	AT5G50320.1
OG0007817	Cg002G0448100	AT3G57660.1
OG0007818	Cg002G0448600	AT3G57600.1
OG0007819	Cg002G0452700	AT3G57130.1
OG0007820	Cg002G0454400	AT3G57000.1
OG0007821	Cg002G0454500	AT3G56990.1
OG0007822	Cg002G0460000	AT3G56480.1
OG0007823	Cg002G0462700	AT3G56200.1
OG0007824	Cg008G2875800	AT5G48380.1
OG0007825	Cg002G0470900	AT3G55510.1
OG0007826	Cg002G0464300	AT3G56050.1
OG0007827	Cg002G0467200	AT3G55800.1
OG0007828	Cg002G0471500	AT3G55450.2
OG0007829	Cg002G0480300	AT3G54670.1
OG0007830	Cg002G0480700	AT3G54630.1
OG0007831	Cg002G0482400	AT3G54470.1
OG0007832	Cg002G0482600	AT3G54450.1
OG0007833	Cg002G0483000	AT3G54400.1
OG0007834	Cg002G0483500	AT3G54340.1
OG0007835	Cg002G0483600	AT3G54320.1
OG0007836	Cg002G0483700	AT3G54310.1
OG0007837	Cg002G0483900	AT3G54290.1
OG0007838	Cg002G0485800	AT3G54130.1
OG0007839	Cg006G2138700	AT1G12470.1
OG0007840	Cg002G0487900	AT3G53900.2
OG0007841	Cg002G0488700	AT3G53780.2
OG0007842	Cg002G0490100	AT3G53620.1
OG0007843	Cg002G0491200	AT3G53530.2
OG0007844	Cg002G0496000	AT3G53130.1
OG0007845	Cg002G0497700	AT3G52960.1
OG0007846	Cg002G0501000	AT3G52740.1
OG0007847	Cg003G0924400	AT5G53950.1
OG0007848	Cg003G0924000, Cg003G0923800	AT5G53910.1
OG0007849	Cg003G0919400, Cg007G2448900	AT5G53550.1
OG0007850	Cg003G0918600	AT5G53500.1
OG0007852	Cg003G0917700	AT5G53420.1
OG0007853	Cg003G0916400	AT5G53290.1
OG0007854	Cg003G0916300	AT5G53280.1
OG0007855	Cg001G0244800	AT4G16100.1
OG0007856	Cg004G1316000	AT3G24520.1
OG0007858	Cg004G1317700	AT3G24620.1
OG0007859	Cg004G1321400	AT3G25140.1
OG0007860	Cg004G1326900	AT2G04240.1
OG0007861	Cg004G1334700	AT2G04790.10
OG0007862	Cg004G1352000	AT2G06530.1
OG0007863	Cg007G2432800	AT1G66820.1
OG0007864	Cg007G2433100	AT1G66850.1
OG0007865	Cg007G2436800	AT1G67040.2
OG0007866	Cg007G2438200	AT1G67140.2
OG0007867	Cg007G2438900	AT1G67220.1
OG0007868	Cg007G2439000	AT1G67230.1
OG0007869	Cg007G2440300	AT1G67330.1
OG0007871	Cg008G2820600	AT5G26720.1
OG0007872	Cg007G2440900	AT1G67370.1
OG0007873	Cg007G2441100	AT1G67410.1
OG0007874	Cg007G2441300	AT1G67420.4
OG0007875	Cg007G2441800	AT1G67480.1
OG0007876	Cg007G2442900	AT1G67590.1
OG0007877	Cg007G2444100	AT1G67710.1
OG0007878	Cg007G2444300	AT1G67730.1
OG0007879	Cg007G2445000	AT1G67785.1
OG0007880	Cg006G2005800	AT1G24577.1
OG0007881	Cg007G2447300	AT1G68010.2
OG0007882	Cg007G2451200	AT1G68300.1
OG0007883	Cg007G2452000	AT1G68360.1
OG0007884	Cg007G2452500	AT1G68390.1
OG0007885	Cg004G1421500	AT2G18500.1
OG0007886	Cg008G2950800	AT5G44790.1
OG0007887	Cg004G1422800	AT2G18660.1
OG0007888	Cg004G1423800	AT2G18750.1
OG0007889	Cg004G1428700	AT2G19180.1
OG0007890	Cg002G0684800	AT2G02400.1
OG0007891	Cg002G0635700	AT3G28430.1
OG0007892	Cg004G1433400	AT2G19600.1
OG0007893	Cg005G1518000	AT2G41240.1
OG0007894	Cg005G1518600	AT2G41180.1
OG0007895	Cg005G1519100	AT2G41130.1
OG0007896	Cg005G1519500	AT2G41070.4
OG0007897	Cg002G0511700	AT3G51720.1
OG0007898	Cg005G1522300	AT2G40780.1
OG0007899	Cg005G1523400	AT2G40730.1
OG0007900	Cg005G1525200	AT2G40540.1
OG0007901	Cg005G1526000	AT2G40470.1
OG0007902	Cg005G1529700	AT2G40180.1
OG0007903	Cg005G1529900	AT2G40150.1
OG0007904	Cg005G1530100	AT2G40130.2
OG0007905	Cg005G1530900	AT2G40090.1
OG0007906	Cg005G1532000	AT2G39980.1
OG0007908	Cg005G1536500	AT2G39560.1
OG0007909	Cg005G1537400	AT2G39470.1
OG0007910	Cg005G1538500	AT2G39380.1
OG0007911	Cg005G1538600	AT2G39370.1
OG0007912	Cg005G1541800	AT2G39020.1
OG0007913	Cg004G1130900	AT3G06660.1
OG0007914	Cg005G1543300	AT2G38840.1
OG0007915	Cg005G1543600	AT2G38820.2
OG0007916	Cg005G1544200	AT2G38770.1
OG0007917	Cg005G1544500	AT2G38760.1
OG0007918	Cg005G1544600	AT2G38750.1
OG0007919	Cg005G1544700	AT2G38740.1
OG0007920	Cg005G1545300	AT2G38690.1
OG0007921	Cg006G2006900	AT1G25210.2, AT1G25054.1, AT1G24793.1, AT1G25145.1
OG0007922	Cg005G1549600	AT5G37070.1
OG0007923	Cg005G1550200	AT2G38250.1
OG0007924	Cg005G1553000	AT2G37990.1
OG0007925	Cg005G1554400	AT2G37880.1
OG0007926	Cg004G1159300	AT3G10010.1
OG0007927	Cg005G1556000	AT2G37750.1
OG0007928	Cg005G1556100	AT2G37740.1
OG0007929	Cg005G1556700	AT2G37678.1
OG0007930	Cg005G1559600	AT2G37400.1
OG0007931	Cg005G1561600	AT2G37200.2
OG0007932	Cg005G1562600	AT2G37110.1
OG0007933	Cg005G1562900	AT2G37080.1
OG0007934	Cg005G1564300	AT2G36970.1
OG0007935	Cg003G0748600, Cg003G0748700	AT4G12530.1
OG0007936	Cg003G0747600	AT4G12610.2
OG0007937	Cg002G0693800	AT2G01440.1
OG0007938	Cg003G0743400	AT4G04450.1
OG0007939	Cg003G0743100	AT4G04480.1
OG0007940	Cg003G0741400, Cg003G0855800	AT4G04670.1
OG0007941	Cg003G0749500	AT4G12410.1
OG0007942	Cg005G1774200	AT2G21470.2
OG0007943	Cg005G1770700	AT2G21870.1
OG0007944	Cg005G1767500	AT2G22125.1
OG0007945	Cg005G1765000	AT2G22400.1
OG0007946	Cg005G1763300	AT2G22540.1
OG0007947	Cg005G1762700	AT2G22600.1
OG0007948	Cg005G1761500	AT2G22720.2
OG0007949	Cg006G2003500	AT1G24340.1
