Orthogroup	Cardamine_glauca	Raphanus_sativus
OG0009949	Cg006G2256000	XP_018486752.1, XP_018433689.1
OG0009950	Cg006G2255200	XP_018490665.1
OG0009951	Cg006G2254900	XP_018489258.1, XP_018439145.1
OG0009952	Cg006G2254400	XP_018492644.1
OG0009953	Cg006G2250800	XP_018485851.1, XP_018436371.1
OG0009954	Cg006G2250100	XP_018489689.1, XP_018488634.1
OG0009955	Cg006G1892300	XP_018458913.1
OG0009956	Cg006G2247500	XP_018489466.1, XP_018433008.1
OG0009957	Cg006G2246900	XP_018467237.1, XP_018489012.1
OG0009958	Cg006G2246200	XP_018486716.1
OG0009959	Cg006G2245500	XP_018432765.1, XP_018492711.1
OG0009960	Cg006G2244700	XP_018490458.1
OG0009961	Cg006G2242000	XP_018468351.1
OG0009962	Cg006G2241400	XP_018489052.1, XP_018443120.1
OG0009963	Cg006G2238900	XP_018462080.1, XP_018486506.1
OG0009964	Cg006G2238800	XP_018486522.1, XP_018463860.1
OG0009965	Cg006G2238200	XP_018470147.1, XP_018487162.1
OG0009966	Cg006G2236000	XP_018486935.1, XP_018466088.1
OG0009967	Cg006G2235900	XP_018485380.1, XP_018489649.1
OG0009968	Cg006G2235200	XP_018490842.1, XP_018433553.1
OG0009970	Cg006G2234200	XP_018451349.1
OG0009971	Cg006G2231900	XP_018479553.1, XP_018470395.1
OG0009972	Cg005G1671600	XP_018490500.1
OG0009973	Cg006G2230800	XP_018478466.1
OG0009974	Cg006G2230700	XP_018447342.1, XP_018477724.1
OG0009975	Cg006G2228900	XP_018490519.1, XP_018447905.1
OG0009976	Cg006G2228300	XP_018490381.1, XP_018490380.1, XP_018490273.1
OG0009977	Cg006G2227400	XP_018449724.1, XP_018447308.1, XP_018449285.1, XP_018448178.1
OG0009978	Cg006G2226900	XP_018451881.1, XP_018466522.1
OG0009979	Cg006G2223900	XP_018479593.1, XP_018447750.1
OG0009980	Cg006G2221800	XP_018487915.1, XP_018461435.1
OG0009981	Cg006G2221400	XP_018489866.1, XP_018471106.1
OG0009982	Cg006G2220100	XP_018435553.1, XP_018447574.1
OG0009983	Cg006G2219900	XP_018489196.1, XP_018487403.1
OG0009984	Cg006G2219500	XP_018489646.1
OG0009985	Cg006G2218700	XP_018450935.1, XP_018490781.1
OG0009986	Cg006G2218600	XP_018465447.1, XP_018435970.1
OG0009987	Cg006G2214100	XP_018492522.1, XP_018440511.1
OG0009988	Cg006G2214000	XP_018492525.1
OG0009989	Cg006G2211600	XP_018489254.1, XP_018483990.1
OG0009990	Cg006G2211300	XP_018490171.1, XP_018435791.1
OG0009991	Cg006G2210900	XP_018442035.1
OG0009992	Cg006G2210100	XP_018463015.1, XP_018487864.1
OG0009993	Cg006G2204800	XP_018449707.1, XP_018486355.1
OG0009994	Cg006G2204300	XP_018451540.1
OG0009995	Cg006G2202500	XP_018461807.1, XP_018435582.1, XP_018447158.1
OG0009996	Cg006G2202200	XP_018449852.1, XP_018490366.1
OG0009997	Cg006G2201400	XP_018486997.1, XP_018487013.1
OG0009998	Cg006G2199800	XP_018472716.1
OG0010000	Cg006G2199000	XP_018451141.1, XP_018472588.1
OG0010001	Cg006G2192100	XP_018492569.1, XP_018492557.1
OG0010002	Cg006G2190400	XP_018487337.1, XP_018487333.1, XP_018467352.1, XP_018490395.1
OG0010003	Cg006G2187800	XP_018450570.1, XP_018470159.1
OG0010004	Cg006G2184600	XP_018480040.1, XP_018489427.1
OG0010005	Cg006G2184200	XP_018491719.1, XP_018471672.1, XP_018448201.1
OG0010006	Cg006G2182700	XP_018471729.1, XP_018471706.1, XP_018461842.1, XP_018490103.1
OG0010007	Cg006G2181700	XP_018447169.1
OG0010008	Cg006G2180500	XP_018462878.1, XP_018490143.1
OG0010009	Cg006G2180400	XP_018464082.1, XP_018481738.1, XP_018466384.1
OG0010010	Cg006G2179300	XP_018447162.1, XP_018491497.1
OG0010011	Cg006G2178700	XP_018489785.1, XP_018449614.1
OG0010012	Cg006G2178000	XP_018491799.1, XP_018493424.1
OG0010013	Cg006G2177900	XP_018481414.1, XP_018493425.1
OG0010014	Cg006G2177500	XP_018433339.1, XP_018451127.1
OG0010015	Cg006G2002300	XP_018436089.1
OG0010016	Cg006G2177100	XP_018485926.1
OG0010017	Cg006G2176800	XP_018492409.1, XP_018440625.1
OG0010018	Cg006G2176000	XP_018433657.1
OG0010019	Cg008G2825100	XP_018446415.1
OG0010020	Cg006G2175400	XP_018486007.1, XP_018435956.1
OG0010021	Cg006G2175200	XP_018435944.1, XP_018486799.1
OG0010022	Cg006G2173600	XP_018451336.1, XP_018466081.1
OG0010023	Cg006G1911300	XP_018438380.1
OG0010024	Cg006G2171000	XP_018489014.1, XP_018485729.1
OG0010025	Cg006G2170600	XP_018461997.1, XP_018467268.1
OG0010026	Cg006G2170200, Cg007G2327200	XP_018457322.1
OG0010027	Cg006G2168900	XP_018443444.1, XP_018485406.1
OG0010028	Cg006G2168800	XP_018449721.1, XP_018481404.1
OG0010029	Cg006G2158800	XP_018441129.1, XP_018437595.1
OG0010030	Cg006G2156800	XP_018437515.1, XP_018433518.1
OG0010031	Cg006G2156700	XP_018438114.1, XP_018481536.1, XP_018437535.1
OG0010032	Cg006G2156600	XP_018437525.1, XP_018467759.1, XP_018442073.1
OG0010033	Cg006G2155700	XP_018435082.1, XP_018487085.1
OG0010034	Cg006G2155500	XP_018491981.1, XP_018440005.1
OG0010036	Cg006G2154100, Cg007G2297900	XP_018432997.1
OG0010037	Cg001G0246300	XP_018439743.1
OG0010038	Cg006G2151900	XP_018462299.1, XP_018480817.1
OG0010039	Cg006G2151600	XP_018490857.1, XP_018490854.1
OG0010040	Cg006G2149300	XP_018485592.1, XP_018435134.1
OG0010041	Cg006G2149200	XP_018448149.1, XP_018435144.1
OG0010042	Cg006G2148200	XP_018463326.1, XP_018465991.1, XP_018458287.1
OG0010043	Cg006G2147400	XP_018449631.1
OG0010044	Cg007G2286100	XP_018456877.1
OG0010045	Cg006G2145900	XP_018451317.1
OG0010046	Cg006G2144800	XP_018458290.1, XP_018458288.1, XP_018449102.1
OG0010047	Cg006G2144700	XP_018449116.1, XP_018472128.1
OG0010048	Cg006G2143600	XP_018449672.1, XP_018449115.1, XP_018462886.1, XP_018482232.1
OG0010049	Cg006G2141300	XP_018487114.1, XP_018449528.1
OG0010050	Cg006G2139900	XP_018493562.1, XP_018480039.1
OG0010051	Cg006G2134000	XP_018449547.1, XP_018449553.1
OG0010052	Cg006G2133700	XP_018489120.1, XP_018489384.1
OG0010053	Cg006G2133400	XP_018441579.1
OG0010054	Cg006G2130700	XP_018447873.1, XP_018447874.1
OG0010055	Cg006G2130000	XP_018450416.1, XP_018450413.1, XP_018450417.1
OG0010056	Cg006G2126700	XP_018470098.1, XP_018440583.1
OG0010057	Cg006G2125600	XP_018434354.1
OG0010058	Cg006G2123500	XP_018438255.1, XP_018451085.1
OG0010059	Cg006G2124800	XP_018433228.1
OG0010060	Cg006G2122200	XP_018442097.1, XP_018433842.1
OG0010061	Cg006G2121900	XP_018449838.1, XP_018449913.1
OG0010062	Cg006G2121300	XP_018468787.1, XP_018449353.1, XP_018449350.1
OG0010063	Cg005G1707000	XP_018467946.1, XP_018477875.1
OG0010064	Cg006G2117300	XP_018436897.1, XP_018435307.1, XP_018483526.1
OG0010065	Cg006G2113600	XP_018441596.1, XP_018491103.1
OG0010066	Cg006G2113400	XP_018491126.1, XP_018441597.1
OG0010067	Cg006G2113200	XP_018472427.1, XP_018447860.1
OG0010068	Cg006G2112900	XP_018437549.1, XP_018492097.1
OG0010069	Cg006G2111200	XP_018479785.1, XP_018472471.1
OG0010070	Cg006G2109200	XP_018448239.1, XP_018440558.1
OG0010071	Cg006G2108900	XP_018438957.1, XP_018451694.1
OG0010072	Cg006G2107900	XP_018438498.1, XP_018479445.1
OG0010073	Cg006G2107400	XP_018469716.1, XP_018439370.1
OG0010074	Cg006G2104000	XP_018438760.1, XP_018447314.1
OG0010075	Cg006G2103500	XP_018438764.1, XP_018487545.1
OG0010077	Cg006G2100700	XP_018458476.1, XP_018470462.1
OG0010078	Cg006G2100400	XP_018449559.1
OG0010079	Cg006G2099300	XP_018439237.1
OG0010080	Cg006G2099000	XP_018463606.1
OG0010081	Cg001G0256900	XP_018465307.1, XP_018465253.1
OG0010082	Cg006G2095800	XP_018438686.1
OG0010083	Cg006G2093500	XP_018437409.1, XP_018450946.1, XP_018451549.1
OG0010084	Cg006G2093000	XP_018479365.1, XP_018466496.1, XP_018465080.1
OG0010085	Cg006G2090800	XP_018448243.1
OG0010087	Cg006G2088200	XP_018480199.1
OG0010089	Cg006G2079700	XP_018449792.1
OG0010090	Cg006G2082800	XP_018470236.1, XP_018447372.1
OG0010091	Cg006G2081100	XP_018451519.1
OG0010092	Cg006G2079800	XP_018468257.1, XP_018449165.1, XP_018447099.1
OG0010093	Cg006G2079300	XP_018439972.1, XP_018449301.1, XP_018449171.1
OG0010094	Cg006G2078800	XP_018441903.1, XP_018449153.1, XP_018451785.1
OG0010095	Cg006G2077900	XP_018435901.1, XP_018439455.1
OG0010096	Cg006G2076100	XP_018468163.1, XP_018441022.1
OG0010097	Cg006G2073500	XP_018435384.1, XP_018449740.1, XP_018449728.1
OG0010098	Cg006G2072600	XP_018487191.1, XP_018450585.1
OG0010099	Cg006G2071300	XP_018493186.1, XP_018440215.1
OG0010100	Cg006G2071100	XP_018493175.1, XP_018440213.1
OG0010101	Cg006G2070800	XP_018438195.1, XP_018447444.1
OG0010102	Cg006G2069400	XP_018469974.1, XP_018449678.1
OG0010103	Cg006G2068900	XP_018490607.1, XP_018481347.1
OG0010104	Cg006G2068000	XP_018437697.1, XP_018450528.1
OG0010105	Cg006G2066400	XP_018449496.1, XP_018442616.1
OG0010106	Cg006G2066100	XP_018438599.1, XP_018449346.1
OG0010107	Cg006G2065800	XP_018433848.1, XP_018447989.1
OG0010108	Cg006G2065700	XP_018462560.1, XP_018479456.1, XP_018479676.1
OG0010109	Cg006G2063900	XP_018449765.1
OG0010110	Cg006G2063800	XP_018439312.1
OG0010111	Cg006G2060300	XP_018438023.1
OG0010112	Cg006G2058000	XP_018447497.1
OG0010113	Cg006G2057900	XP_018449793.1
OG0010114	Cg006G2056500	XP_018437568.1
OG0010115	Cg006G2055700	XP_018437516.1, XP_018467286.1
OG0010116	Cg006G2046600	XP_018448278.1
OG0010117	Cg006G2046400	XP_018450347.1, XP_018468587.1
OG0010118	Cg006G2046300	XP_018437369.1, XP_018442571.1, XP_018483669.1
OG0010119	Cg002G0691400	XP_018439850.1, XP_018481470.1
OG0010120	Cg006G2043900	XP_018437927.1, XP_018483714.1
OG0010121	Cg006G2040200	XP_018451340.1, XP_018440321.1
OG0010122	Cg006G2039400	XP_018441265.1, XP_018433922.1
OG0010123	Cg006G2039300	XP_018441704.1, XP_018434057.1
OG0010124	Cg006G2036500	XP_018493024.1, XP_018491868.1
OG0010125	Cg006G2035400	XP_018433798.1, XP_018435771.1
OG0010126	Cg007G2488600	XP_018454697.1, XP_018462524.1
OG0010127	Cg007G2488000	XP_018469045.1, XP_018453259.1
OG0010128	Cg007G2487800	XP_018455476.1, XP_018455480.1
OG0010129	Cg007G2485800	XP_018468908.1, XP_018444256.1
OG0010130	Cg007G2477100	XP_018456148.1, XP_018452830.1
OG0010131	Cg007G2475800	XP_018472134.1
OG0010132	Cg007G2474900	XP_018458108.1, XP_018455048.1
OG0010133	Cg007G2474100	XP_018452900.1, XP_018471528.1
OG0010134	Cg007G2474000	XP_018465526.1
OG0010135	Cg007G2473900	XP_018452259.1, XP_018469441.1
OG0010136	Cg007G2473800	XP_018456739.1, XP_018459185.1
OG0010137	Cg007G2473000	XP_018459177.1, XP_018457513.1
OG0010138	Cg007G2472700	XP_018452171.1, XP_018459187.1, XP_018459186.1
OG0010139	Cg007G2470400	XP_018456275.1, XP_018442597.1
OG0010140	Cg006G1939700	XP_018438652.1, XP_018447113.1
OG0010141	Cg002G0598800	XP_018441724.1
OG0010142	Cg003G0805800, Cg008G2904200	XP_018484416.1
OG0010144	Cg007G2271900	XP_018452613.1
OG0010145	Cg007G2273600	XP_018452283.1
OG0010146	Cg007G2273700	XP_018457514.1, XP_018457336.1
OG0010147	Cg007G2278100	XP_018454453.1
OG0010148	Cg007G2280800	XP_018452300.1
OG0010149	Cg006G1937800	XP_018461716.1
OG0010150	Cg007G2288000	XP_018452285.1, XP_018433350.1
OG0010151	Cg007G2288500	XP_018434943.1, XP_018458075.1
OG0010152	Cg007G2288700	XP_018464023.1, XP_018437068.1, XP_018454960.1
OG0010153	Cg007G2291000	XP_018458049.1, XP_018439489.1
OG0010154	Cg007G2291900	XP_018455113.1
OG0010155	Cg007G2292200	XP_018453013.1, XP_018441454.1
OG0010156	Cg007G2299100	XP_018456057.1, XP_018463707.1, XP_018442048.1
OG0010157	Cg007G2295300	XP_018438088.1, XP_018457368.1
OG0010158	Cg007G2301400	XP_018436653.1
OG0010159	Cg007G2305400	XP_018440731.1
OG0010160	Cg007G2306200	XP_018436935.1, XP_018453316.1
OG0010161	Cg007G2307000	XP_018433539.1
OG0010162	Cg007G2310600	XP_018446497.1, XP_018440574.1
OG0010163	Cg007G2311800	XP_018456300.1, XP_018454178.1
OG0010164	Cg007G2315700	XP_018454294.1
OG0010165	Cg007G2316000	XP_018463361.1, XP_018454177.1
OG0010166	Cg003G0958400	XP_018453551.1, XP_018455628.1, XP_018455195.1, XP_018473132.1, XP_018473370.1, XP_018474212.1, XP_018473135.1, XP_018473136.1
OG0010167	Cg014G3048100, Cg003G0707400	XP_018453905.1, XP_018453907.1
OG0010168	Cg007G2317800	XP_018457351.1, XP_018461255.1
OG0010169	Cg007G2318600	XP_018455108.1, XP_018435150.1
OG0010170	Cg007G2326300	XP_018437771.1, XP_018454171.1, XP_018455234.1, XP_018455229.1
OG0010171	Cg001G0251900	XP_018469771.1, XP_018450802.1
OG0010172	Cg007G2263500	XP_018451994.1, XP_018454281.1
OG0010173	Cg007G2260800	XP_018453312.1, XP_018452046.1
OG0010174	Cg007G2260500	XP_018456625.1
OG0010175	Cg003G0808700	XP_018473471.1, XP_018474936.1
OG0010176	Cg008G2975900	XP_018466934.1, XP_018455696.1
OG0010177	Cg008G2977200	XP_018477801.1, XP_018459929.1
OG0010178	Cg008G2977500	XP_018459932.1
OG0010179	Cg008G2986300	XP_018456259.1
OG0010180	Cg008G2986400	XP_018439838.1, XP_018464925.1
OG0010181	Cg008G2949500	XP_018457976.1, XP_018483842.1
OG0010182	Cg008G2949100	XP_018439032.1, XP_018482052.1
OG0010183	Cg008G2897100, Cg008G2894300, Cg008G2895200	XP_018485020.1
OG0010184	Cg008G2946200	XP_018436947.1, XP_018480685.1
OG0010185	Cg008G2946000	XP_018455641.1, XP_018481166.1
OG0010186	Cg001G0160900	XP_018468862.1, XP_018482360.1
OG0010187	Cg003G0738500, Cg003G0859500	XP_018455212.1
OG0010188	Cg001G0108500	XP_018450973.1, XP_018470640.1
OG0010189	Cg001G0106500	XP_018471913.1
OG0010190	Cg001G0104400	XP_018451166.1
OG0010192	Cg006G1844900	XP_018469297.1, XP_018463021.1
OG0010193	Cg006G1843100	XP_018464744.1, XP_018488098.1
OG0010194	Cg006G1842400	XP_018458038.1, XP_018488158.1
OG0010195	Cg006G1841800	XP_018489584.1, XP_018489531.1, XP_018458037.1
OG0010196	Cg006G1838500	XP_018487076.1
OG0010197	Cg007G2520100	XP_018445150.1, XP_018445149.1, XP_018461951.1
OG0010198	Cg007G2519900	XP_018464094.1, XP_018443056.1, XP_018445404.1
OG0010199	Cg001G0001600	XP_018483960.1, XP_018484301.1, XP_018466433.1
OG0010200	Cg001G0001700	XP_018477147.1, XP_018483265.1, XP_018466432.1, XP_018472276.1
OG0010201	Cg001G0002900	XP_018493586.1, XP_018493555.1
OG0010202	Cg001G0003900	XP_018480215.1, XP_018450231.1
OG0010203	Cg001G0004900	XP_018447628.1, XP_018480221.1
OG0010205	Cg001G0007800	XP_018450575.1, XP_018449394.1, XP_018483853.1
OG0010206	Cg001G0010100	XP_018450458.1, XP_018451518.1, XP_018484168.1
OG0010207	Cg001G0011200	XP_018444443.1, XP_018450461.1
OG0010209	Cg001G0013300	XP_018477695.1, XP_018459475.1
OG0010210	Cg001G0015600	XP_018449295.1, XP_018465842.1
OG0010211	Cg001G0016000	XP_018481834.1, XP_018459490.1, XP_018469318.1
OG0010212	Cg001G0016500	XP_018471773.1, XP_018450437.1
OG0010213	Cg001G0016900	XP_018480429.1, XP_018472226.1
OG0010214	Cg001G0019700	XP_018469094.1, XP_018459829.1, XP_018449517.1
OG0010215	Cg001G0020300	XP_018447144.1
OG0010216	Cg001G0020400	XP_018451319.1
OG0010217	Cg001G0020600	XP_018451318.1, XP_018471431.1
OG0010218	Cg001G0023600	XP_018469587.1, XP_018449698.1
OG0010219	Cg001G0024400	XP_018453535.1, XP_018480866.1
OG0010220	Cg001G0025200	XP_018485262.1
OG0010221	Cg001G0026500	XP_018444530.1, XP_018444269.1
OG0010222	Cg001G0027200	XP_018447405.1, XP_018449011.1
OG0010223	Cg001G0028300	XP_018452375.1, XP_018480946.1
OG0010224	Cg001G0028900	XP_018449607.1, XP_018449596.1, XP_018468644.1
OG0010225	Cg001G0029900	XP_018449992.1, XP_018484536.1
OG0010226	Cg001G0268700	XP_018471941.1, XP_018471942.1
OG0010228	Cg001G0035700	XP_018451011.1, XP_018481512.1, XP_018469839.1, XP_018469852.1
OG0010229	Cg001G0035900	XP_018451013.1, XP_018477855.1
OG0010230	Cg001G0037300	XP_018470279.1, XP_018483965.1
OG0010232	Cg001G0043000	XP_018470491.1, XP_018449127.1
OG0010233	Cg001G0043500	XP_018450397.1, XP_018450399.1, XP_018467834.1, XP_018471957.1
OG0010234	Cg001G0048800	XP_018463778.1, XP_018472024.1
OG0010235	Cg001G0049100	XP_018449549.1, XP_018468638.1
OG0010236	Cg001G0050500	XP_018449255.1
OG0010237	Cg001G0052000	XP_018469072.1, XP_018450164.1
OG0010238	Cg001G0053700	XP_018470601.1
OG0010239	Cg001G0054300	XP_018471130.1, XP_018449242.1
OG0010240	Cg001G0055600	XP_018452964.1, XP_018469632.1, XP_018469562.1
OG0010241	Cg001G0056000	XP_018450581.1
OG0010242	Cg001G0056100	XP_018468010.1, XP_018480344.1, XP_018480345.1
OG0010243	Cg001G0056600	XP_018468006.1, XP_018451802.1
OG0010244	Cg006G2005500	XP_018474040.1
OG0010245	Cg001G0056800	XP_018469622.1, XP_018450350.1
OG0010246	Cg001G0071000	XP_018446879.1, XP_018468797.1
OG0010247	Cg001G0076100	XP_018448072.1, XP_018471990.1
OG0010248	Cg001G0075500	XP_018481190.1, XP_018459210.1
OG0010249	Cg001G0075000	XP_018451898.1, XP_018471221.1
OG0010250	Cg001G0072200	XP_018471357.1, XP_018478039.1
OG0010251	Cg001G0072000	XP_018478038.1
OG0010252	Cg001G0070800	XP_018468789.1, XP_018468783.1
OG0010253	Cg001G0070500	XP_018468791.1, XP_018470263.1, XP_018481011.1
OG0010254	Cg001G0069900	XP_018462200.1
OG0010255	Cg001G0068800	XP_018458095.1, XP_018459243.1
OG0010256	Cg001G0068600	XP_018477532.1, XP_018459252.1
OG0010257	Cg001G0068100	XP_018450160.1, XP_018477296.1
OG0010258	Cg001G0068000	XP_018470812.1, XP_018483754.1
OG0010259	Cg001G0067800	XP_018483753.1, XP_018465086.1
OG0010260	Cg001G0067700	XP_018470816.1, XP_018448445.1, XP_018459258.1
OG0010262	Cg003G0880000, Cg003G0831400	XP_018472300.1, XP_018462050.1
OG0010263	Cg001G0062000	XP_018465843.1, XP_018471136.1
OG0010264	Cg001G0061400	XP_018450922.1, XP_018465433.1, XP_018483648.1
OG0010265	Cg001G0081300	XP_018463103.1, XP_018449393.1, XP_018465742.1
OG0010266	Cg001G0084800	XP_018469720.1, XP_018457181.1, XP_018450351.1
OG0010267	Cg001G0085700	XP_018471843.1
OG0010268	Cg001G0086100	XP_018480922.1, XP_018458029.1
OG0010269	Cg001G0087900	XP_018480623.1, XP_018468607.1
OG0010270	Cg001G0088100	XP_018451801.1, XP_018472036.1
OG0010271	Cg001G0088200	XP_018478864.1
OG0010272	Cg001G0089000	XP_018447448.1, XP_018451542.1
OG0010273	Cg001G0089600	XP_018449899.1, XP_018481434.1
OG0010275	Cg001G0094200	XP_018452504.1, XP_018483602.1
OG0010276	Cg004G1309000	XP_018492599.1
OG0010277	Cg004G1309500	XP_018434280.1, XP_018461770.1, XP_018460853.1
OG0010278	Cg007G2497500	XP_018469631.1, XP_018457248.1
OG0010279	Cg007G2496400	XP_018469343.1, XP_018457406.1, XP_018462928.1
OG0010280	Cg007G2492800	XP_018457121.1, XP_018457125.1, XP_018453817.1
OG0010281	Cg007G2492100	XP_018469986.1, XP_018454612.1
OG0010282	Cg007G2492000	XP_018454727.1, XP_018468692.1
OG0010283	Cg007G2490100	XP_018452536.1
OG0010284	Cg007G2489600	XP_018446245.1, XP_018444200.1
OG0010285	Cg007G2488700	XP_018452475.1, XP_018442404.1
OG0010286	Cg006G2023100, Cg006G2023200	XP_018438269.1
OG0010287	Cg006G2022700	XP_018450979.1, XP_018492834.1
OG0010288	Cg006G2020600	XP_018436860.1, XP_018448160.1
OG0010289	Cg006G2018400	XP_018472912.1, XP_018435047.1
OG0010290	Cg006G2015400	XP_018484274.1, XP_018434906.1
OG0010292	Cg006G2001900	XP_018437366.1
OG0010293	Cg014G3035400, Cg003G0720200	XP_018472159.1, XP_018475463.1
OG0010294	Cg003G0720100, Cg014G3035500	XP_018463324.1, XP_018472160.1, XP_018457519.1
OG0010295	Cg014G3035900, Cg003G0719700	XP_018453458.1, XP_018471008.1
OG0010296	Cg014G3036100, Cg003G0719500	XP_018455982.1, XP_018455985.1
OG0010297	Cg014G3037000, Cg003G0719000	XP_018465869.1
OG0010298	Cg014G3037500, Cg003G0718500	XP_018472747.1, XP_018473612.1
OG0010299	Cg003G0712000, Cg014G3044000	XP_018475957.1
OG0010300	Cg003G0712300, Cg014G3043700	XP_018454500.1, XP_018454499.1
OG0010301	Cg014G3041600, Cg003G0714000	XP_018461671.1, XP_018456484.1
OG0010302	Cg002G0635400	XP_018481015.1, XP_018437613.1
OG0010304	Cg003G0717300, Cg014G3038300	XP_018474999.1, XP_018452544.1
OG0010305	Cg014G3038200, Cg003G0717400	XP_018453088.1
OG0010306	Cg003G0717900, Cg014G3038000	XP_018453011.1
OG0010307	Cg014G3047000, Cg003G0708800	XP_018474367.1, XP_018474383.1
OG0010308	Cg003G0706800, Cg014G3048700	XP_018453027.1, XP_018462388.1
OG0010309	Cg003G0706400, Cg014G3049100	XP_018456206.1
OG0010310	Cg003G0705100, Cg014G3050500	XP_018475318.1
OG0010311	Cg014G3051000, Cg003G0704600	XP_018456216.1
OG0010312	Cg003G0704500, Cg014G3051100	XP_018476565.1, XP_018456211.1
OG0010313	Cg014G3051500, Cg003G0704100	XP_018457498.1, XP_018457502.1
OG0010314	Cg014G3052000, Cg003G0703700	XP_018452606.1, XP_018452616.1
OG0010315	Cg003G0702900	XP_018464597.1, XP_018456140.1
OG0010316	Cg014G3054900, Cg003G0701000	XP_018460265.1, XP_018468998.1
OG0010317	Cg002G0418500	XP_018453304.1
OG0010318	Cg005G1778700	XP_018440491.1
OG0010319	Cg005G1778300, Cg005G1470800	XP_018484987.1, XP_018478789.1
OG0010320	Cg006G2004800	XP_018433761.1
OG0010321	Cg006G2011100	XP_018447387.1, XP_018479203.1
OG0010322	Cg006G2012300	XP_018435706.1, XP_018448146.1
OG0010323	Cg006G1891600	XP_018441300.1, XP_018477401.1
OG0010324	Cg001G0139300	XP_018472263.1
OG0010325	Cg001G0133200	XP_018449380.1, XP_018445987.1
OG0010326	Cg001G0133100	XP_018451427.1
OG0010327	Cg001G0132100	XP_018447516.1, XP_018450909.1, XP_018484612.1
OG0010328	Cg001G0130000	XP_018482197.1, XP_018469400.1
OG0010329	Cg001G0128800	XP_018485138.1, XP_018468980.1
OG0010330	Cg001G0128600	XP_018468985.1, XP_018451092.1
OG0010331	Cg001G0128300	XP_018449584.1, XP_018481697.1
OG0010332	Cg001G0127800	XP_018484983.1, XP_018471551.1
OG0010334	Cg001G0120200	XP_018451745.1
OG0010335	Cg001G0119400	XP_018464786.1, XP_018451344.1, XP_018451345.1
OG0010336	Cg001G0119100	XP_018455150.1
OG0010337	Cg002G0675100	XP_018482592.1, XP_018455802.1
OG0010338	Cg002G0674900	XP_018477315.1, XP_018435168.1, XP_018464838.1
OG0010340	Cg002G0671900	XP_018460567.1, XP_018480668.1, XP_018436839.1
OG0010343	Cg006G2069700, Cg001G0010200	XP_018450086.1
OG0010345	Cg006G2033300	XP_018473771.1
OG0010346	Cg006G2009900	XP_018489577.1, XP_018462297.1, XP_018480014.1
OG0010347	Cg006G2007300	XP_018482205.1, XP_018450340.1
OG0010350	Cg006G1822100	XP_018488109.1, XP_018478253.1, XP_018467444.1
OG0010351	Cg004G1207000	XP_018493468.1
OG0010352	Cg006G1796400	XP_018478892.1, XP_018490124.1
OG0010357	Cg005G1680700, Cg005G1680500	XP_018454706.1
