Orthogroup	Cardamine_glauca	Arabidopsis_arenosa
OG0007149	Cg008G2736400	jg5553
OG0007150	Cg008G2735900	jg5547
OG0007151	Cg008G2733300	jg5522
OG0007152	Cg008G2731700	jg5507
OG0007153	Cg008G2730000	jg5487
OG0007154	Cg008G2729900	jg12320
OG0007155	Cg008G2729500	jg5481
OG0007156	Cg008G2728700	jg5471
OG0007157	Cg008G2727500	jg5454
OG0007158	Cg008G2725600	jg5437
OG0007159	Cg005G1568900	jg18778
OG0007160	Cg008G2722600	jg5406
OG0007161	Cg008G2721900	jg5398
OG0007162	Cg008G2719900	jg5380
OG0007163	Cg008G2719700	jg5379
OG0007164	Cg008G2716600	jg5349
OG0007165	Cg008G2714300	jg5326
OG0007166	Cg008G2713600	jg5317
OG0007167	Cg008G2713500	jg5316
OG0007168	Cg008G2713100	jg5312
OG0007169	Cg008G2712300	jg5304
OG0007170	Cg008G2711800	jg5298
OG0007171	Cg002G0563700	jg16314
OG0007172	Cg003G0770200	jg7409
OG0007173	Cg008G2706300	jg5240
OG0007174	Cg008G2706200	jg5239
OG0007175	Cg008G2706000	jg5236
OG0007176	Cg008G2705000	jg5225
OG0007177	Cg008G2704300	jg5219, jg14219
OG0007178	Cg008G2703900	jg5216
OG0007179	Cg008G2703700	jg5214
OG0007180	Cg008G2703500	jg5212
OG0007181	Cg008G2703300	jg5210
OG0007182	Cg008G2703200	jg5209
OG0007183	Cg008G2701300	jg5186
OG0007184	Cg008G2700900	jg5182, jg22414
OG0007185	Cg008G2700800	jg5181
OG0007186	Cg008G2700200	jg5176
OG0007188	Cg008G2862600, Cg008G2848200	jg21511
OG0007189	Cg008G2699400	jg5169
OG0007190	Cg008G2698900	jg5164
OG0007191	Cg008G2698800	jg5163
OG0007192	Cg008G2697800	jg5152
OG0007193	Cg008G2697000	jg5144
OG0007194	Cg003G0946800	jg22420
OG0007195	Cg008G2694300	jg5122
OG0007196	Cg008G2693900	jg5114
OG0007197	Cg008G2690800	jg5080
OG0007198	Cg008G2688100	jg5051
OG0007199	Cg008G2687400	jg5044
OG0007200	Cg008G2686400	jg5032
OG0007201	Cg002G0623300	jg13769
OG0007202	Cg008G2684700	jg5010
OG0007203	Cg008G2681800	jg4980
OG0007204	Cg008G2681400	jg4976
OG0007205	Cg001G0161500	jg10058
OG0007206	Cg008G2680500	jg4965
OG0007207	Cg008G2674000	jg4897
OG0007208	Cg008G2673400	jg4888
OG0007209	Cg008G2880900	jg21349
OG0007210	Cg008G2672300	jg4878
OG0007211	Cg008G2670000	jg4861
OG0007212	Cg008G2668500	jg4846
OG0007213	Cg008G2668200	jg4840, jg4837
OG0007214	Cg008G2667600	jg4830
OG0007215	Cg008G2665200	jg4803
OG0007216	Cg008G2662600	jg4771
OG0007217	Cg008G2660100	jg4742
OG0007218	Cg008G2658500	jg4720
OG0007219	Cg008G2657700	jg4710
OG0007221	Cg008G2653600	jg4664
OG0007222	Cg008G2653300	jg4660
OG0007223	Cg008G2650800	jg4631
OG0007224	Cg003G0727500, Cg003G0870400	jg7874
OG0007225	Cg003G0729400, Cg003G0868800	jg7905
OG0007226	Cg003G0729500, Cg003G0868700	jg7906
OG0007227	Cg003G0867600, Cg003G0730700	jg7917
OG0007228	Cg001G0153300	jg9968
OG0007229	Cg001G0155100	jg9985
OG0007230	Cg001G0157100	jg10008
OG0007231	Cg005G1687000	jg17465
OG0007232	Cg005G1682700	jg17547
OG0007233	Cg005G1678300	jg17589
OG0007234	Cg005G1672300	jg17634
OG0007235	Cg005G1669900	jg17647
OG0007236	Cg005G1666700	jg17663
OG0007237	Cg005G1660000	jg17703
OG0007238	Cg005G1658600	jg17726
OG0007239	Cg005G1653300	jg17792
OG0007240	Cg005G1652000	jg17804
OG0007241	Cg005G1651500	jg17811
OG0007242	Cg005G1649600	jg17832
OG0007243	Cg005G1646000	jg17864
OG0007244	Cg005G1645400	jg17870
OG0007245	Cg005G1643400	jg17898
OG0007246	Cg005G1643300	jg17899
OG0007247	Cg005G1637200	jg17987
OG0007248	Cg005G1637100	jg17988
OG0007249	Cg005G1633200	jg18038
OG0007250	Cg005G1632700	jg18043
OG0007251	Cg008G2783200	jg6073
OG0007252	Cg005G1629100	jg18078
OG0007253	Cg005G1627400	jg18092
OG0007254	Cg005G1622800	jg18151
OG0007255	Cg005G1622700	jg18152
OG0007256	Cg005G1621300	jg18165
OG0007257	Cg005G1618400	jg18199
OG0007259	Cg005G1612100	jg18274
OG0007260	Cg005G1608300	jg18317
OG0007261	Cg005G1609300	jg18305
OG0007262	Cg005G1609900	jg18298
OG0007263	Cg005G1606100	jg18346
OG0007264	Cg005G1604300	jg18366
OG0007265	Cg005G1603900	jg32075, jg18371
OG0007266	Cg005G1603500, Cg005G1610500	jg18377
OG0007267	Cg005G1603200	jg18380, jg12222
OG0007268	Cg005G1602200	jg18395
OG0007269	Cg005G1599200	jg18435
OG0007270	Cg005G1598900	jg18437, jg12217
OG0007271	Cg008G2936500	jg20808
OG0007272	Cg008G2941700	jg20774
OG0007273	Cg001G0151800	jg9950
OG0007274	Cg001G0150500	jg9935
OG0007275	Cg001G0147100	jg9903
OG0007276	Cg001G0146100	jg9893
OG0007277	Cg006G1860700	jg32756
OG0007278	Cg006G1861300	jg32753
OG0007279	Cg006G1864400	jg32728
OG0007280	Cg006G1861500	jg32745
OG0007281	Cg005G1726400, Cg005G1726500, Cg006G1861600	jg32746
OG0007282	Cg006G1998600	jg31294
OG0007283	Cg006G1996600	jg31315
OG0007284	Cg006G1995200	jg31329
OG0007285	Cg006G1991400	jg31363
OG0007286	Cg006G1989300	jg31385
OG0007287	Cg006G1986100	jg31425
OG0007288	Cg006G1985900	jg31427
OG0007289	Cg006G1984900	jg31444
OG0007290	Cg006G1983700	jg31454
OG0007292	Cg006G1973700	jg31547
OG0007293	Cg006G1972200	jg31568
OG0007294	Cg006G1971400	jg31578
OG0007295	Cg006G1971000	jg31582
OG0007296	Cg006G1970300	jg31589
OG0007297	Cg006G1969500	jg31604
OG0007299	Cg006G1967000	jg31635
OG0007300	Cg006G1964300	jg31661
OG0007302	Cg006G1962900	jg31691
OG0007303	Cg006G1961100	jg31742
OG0007304	Cg006G1960000	jg31754
OG0007305	Cg006G1957900	jg31778
OG0007306	Cg006G1952400	jg31843
OG0007307	Cg006G1952100	jg31849
OG0007308	Cg006G1951300	jg31854
OG0007309	Cg006G1950500	jg31870
OG0007310	Cg006G1948600	jg31890
OG0007311	Cg006G1947800	jg31898
OG0007312	Cg002G0684000	jg13063
OG0007313	Cg002G0681300	jg13101
OG0007314	Cg002G0681100	jg13103
OG0007315	Cg002G0680300	jg13117
OG0007316	Cg002G0678100	jg13135
OG0007317	Cg003G1062200	jg23717
OG0007318	Cg003G1056700	jg23659
OG0007319	Cg003G1055300	jg23645
OG0007320	Cg003G1055100	jg23643
OG0007321	Cg001G0119500	jg9611
OG0007322	Cg003G1054100	jg23634
OG0007323	Cg003G1050200	jg23598
OG0007324	Cg003G1049000	jg23585
OG0007325	Cg003G1048900	jg23584
OG0007327	Cg003G1045500	jg23547
OG0007328	Cg003G1045100	jg23541
OG0007329	Cg003G1043100	jg23517
OG0007330	Cg003G1039900	jg23488
OG0007331	Cg003G1039600	jg23486
OG0007332	Cg003G1038300	jg23472
OG0007333	Cg003G1036900	jg23458
OG0007335	Cg003G1036000	jg23447
OG0007336	Cg003G1035900	jg23446
OG0007337	Cg003G1035400	jg23440
OG0007338	Cg003G1034700	jg23427
OG0007339	Cg003G1032000	jg23404
OG0007340	Cg003G1030700, Cg003G1030600	jg23391
OG0007341	Cg003G1030400	jg23389
OG0007342	Cg003G1029600	jg23375
OG0007343	Cg003G1029000	jg23364, jg23369
OG0007344	Cg003G1028600	jg23356
OG0007345	Cg003G1022800	jg23289
OG0007346	Cg003G1022600	jg23287
OG0007347	Cg003G1022300	jg23284
OG0007348	Cg003G1022200	jg23282
OG0007349	Cg003G1021800	jg23278
OG0007350	Cg003G1018100	jg23231
OG0007351	Cg003G1015200	jg23197
OG0007352	Cg003G1015100	jg23196
OG0007353	Cg003G1013400	jg23179
OG0007354	Cg003G1010300	jg23142
OG0007355	Cg001G0275700	jg11428
OG0007356	Cg003G1007300	jg23114
OG0007357	Cg003G1006700	jg23107
OG0007358	Cg003G1006400	jg23103
OG0007359	Cg003G1006100	jg23100
OG0007360	Cg003G1004000	jg23078
OG0007361	Cg003G1000900	jg23047
OG0007362	Cg003G0999800	jg23035
OG0007363	Cg003G0999700	jg23034
OG0007364	Cg008G2788200	jg6148
OG0007365	Cg008G2792500	jg6209
OG0007366	Cg008G2793600	jg6219
OG0007367	Cg008G2794100	jg6225
OG0007368	Cg008G2795400	jg6240
OG0007369	Cg008G2798400	jg6269
OG0007370	Cg008G2799100	jg6278
OG0007371	Cg008G2800000	jg6293
OG0007372	Cg008G2801400	jg6311
OG0007373	Cg002G0533600	jg14788
OG0007374	Cg008G2802600	jg6330
OG0007375	Cg008G2802700	jg6331
OG0007376	Cg008G2803100	jg6338
OG0007377	Cg008G2806100	jg6375
OG0007378	Cg008G2806300	jg6378
OG0007379	Cg008G2806400	jg6379
OG0007380	Cg008G2810100	jg6414
OG0007381	Cg008G2812000	jg6434
OG0007382	Cg008G2812500	jg6439
OG0007383	Cg008G2813800	jg6455, jg27426
OG0007384	Cg008G2759200	jg5799
OG0007385	Cg008G2758200	jg5794
OG0007386	Cg008G2762200	jg5830
OG0007387	Cg008G2762300	jg5831
OG0007388	Cg008G2763100	jg5840
OG0007390	Cg008G2763800	jg5848
OG0007391	Cg008G2764700	jg5857
OG0007392	Cg008G2766100	jg5874
OG0007393	Cg008G2766600	jg5879
OG0007394	Cg008G2769800	jg5914
OG0007395	Cg008G2771900	jg5939
OG0007396	Cg008G2773400	jg5955
OG0007397	Cg008G2773800	jg5959
OG0007398	Cg008G2774100	jg5963
OG0007399	Cg008G2776000	jg5981
OG0007400	Cg008G2777100	jg5992
OG0007401	Cg008G2777600	jg5999
OG0007402	Cg008G2782600	jg6055
OG0007404	Cg008G2784500	jg6097
OG0007405	Cg008G2784900	jg6101
OG0007406	Cg008G2786600	jg6129
OG0007407	Cg003G0998200	jg23020
OG0007408	Cg003G0997500	jg23011
OG0007409	Cg003G0995800	jg22992
OG0007410	Cg006G1849000	jg32921
OG0007411	Cg003G0991800	jg22945
OG0007412	Cg003G0898300	jg21842
OG0007413	Cg003G0990500	jg22938
OG0007414	Cg003G0990200	jg22935
OG0007415	Cg005G1582700	jg18623
OG0007416	Cg003G0987500	jg22907
OG0007417	Cg003G0983600	jg22867
OG0007419	Cg003G0981000	jg22836
OG0007420	Cg003G0980100	jg22825
OG0007421	Cg003G0978700	jg22803
OG0007422	Cg003G0977800	jg22792
OG0007423	Cg003G0977200	jg22786
OG0007424	Cg003G0975100	jg22763
OG0007425	Cg003G0975000	jg22762
OG0007426	Cg003G0974400	jg12118
OG0007427	Cg003G0970000	jg22705
OG0007428	Cg003G0968400	jg22688
OG0007429	Cg003G0968200	jg22686
OG0007430	Cg003G0967900	jg22683
OG0007431	Cg003G0966600	jg22669
OG0007432	Cg003G0964500	jg22644
OG0007433	Cg003G0884500	jg21730
OG0007434	Cg003G0959500	jg22591
OG0007435	Cg003G0959800	jg22594
OG0007436	Cg003G0960700	jg22605
OG0007437	Cg003G0960800	jg22606
OG0007438	Cg003G0961500	jg22611
OG0007439	Cg003G0957800	jg22574
OG0007440	Cg003G0954500	jg22532
OG0007441	Cg003G0950300	jg22467, jg22468
OG0007442	Cg003G0949400	jg22459
OG0007443	Cg003G0947800	jg22434
OG0007444	Cg001G0115300	jg9569
OG0007445	Cg003G0944800	jg22395
OG0007446	Cg003G0939300	jg22333
OG0007447	Cg003G0938800	jg22326
OG0007448	Cg003G0938000	jg22319
OG0007449	Cg002G0531900	jg14815
OG0007450	Cg002G0536200	jg14750
OG0007451	Cg002G0540300, Cg002G0540100	jg14701
OG0007452	Cg003G0926300	jg22191
OG0007453	Cg003G0928200	jg22217
OG0007454	Cg003G0931200, Cg003G0928300	jg22218
OG0007455	Cg003G0720400, Cg014G3035200	jg7988
OG0007456	Cg014G3034800, Cg003G0720800	jg7984
OG0007457	Cg003G0725500, Cg014G3029100	jg7848
OG0007458	Cg003G0871300, Cg003G0726600	jg7861
OG0007459	Cg008G2646700	jg4588
OG0007460	Cg008G2644900	jg4567
OG0007461	Cg008G2644400	jg4556
OG0007462	Cg008G2642400	jg4529
OG0007464	Cg008G2637200	jg4428
OG0007465	Cg008G2637000	jg4426
OG0007466	Cg008G2635400	jg4398
OG0007467	Cg008G2630200	jg4339
OG0007468	Cg008G2628000	jg4320
OG0007469	Cg008G2624700	jg4279
OG0007470	Cg008G2624400	jg4276
OG0007471	Cg008G2620200	jg4229
OG0007472	Cg008G2618100	jg4206
OG0007473	Cg008G2614800	jg4180
OG0007474	Cg008G2613200	jg4165
OG0007475	Cg004G1160900	jg24953
OG0007476	Cg008G2610800	jg4135
OG0007477	Cg008G2610000	jg4129
OG0007478	Cg008G2607000	jg4100
OG0007479	Cg008G2605300	jg4079
OG0007480	Cg008G2605200	jg14388, jg4078
OG0007482	Cg008G2602800	jg4048
OG0007483	Cg008G2602500	jg4046
OG0007484	Cg008G2602000	jg4041
OG0007485	Cg008G2599000	jg4007
OG0007487	Cg008G2597100	jg3989
OG0007488	Cg008G2595800	jg3975
OG0007489	Cg008G2595900	jg3976
OG0007490	Cg008G2596000	jg3979
OG0007491	Cg008G2596400	jg3983
OG0007493	Cg008G2592100	jg3923
OG0007494	Cg008G2592000	jg3922
OG0007495	Cg008G2591000	jg3906
OG0007496	Cg008G2590500	jg3901
OG0007497	Cg008G2589300	jg3892
OG0007498	Cg008G2584500	jg3823
OG0007499	Cg001G0382900	jg12724
OG0007500	Cg001G0391200	jg12824
OG0007501	Cg001G0392300	jg12838, jg19296
OG0007502	Cg001G0394000	jg12857
OG0007503	Cg007G2581200	jg3783
OG0007504	Cg007G2571900	jg3714
OG0007506	Cg007G2572800	jg3704
OG0007507	Cg007G2573600	jg3695
OG0007508	Cg007G2570700	jg3686
OG0007509	Cg007G2568600	jg3664
OG0007510	Cg007G2567700	jg3655
OG0007511	Cg004G1408100	jg27853
OG0007512	Cg007G2564100	jg3615
OG0007513	Cg007G2562800	jg3598
OG0007514	Cg007G2562000	jg3593
OG0007515	Cg007G2561900	jg3592
OG0007516	Cg007G2561600	jg3589
OG0007517	Cg007G2561400	jg3588
OG0007518	Cg007G2558700	jg3558
OG0007519	Cg007G2558200	jg3552
OG0007520	Cg007G2558100	jg3550
OG0007521	Cg007G2557200	jg3541
OG0007522	Cg007G2553500	jg3505
OG0007523	Cg007G2551700	jg3486
OG0007524	Cg007G2550900	jg3476
OG0007525	Cg007G2548900	jg3451
OG0007526	Cg007G2548600	jg3448
OG0007527	Cg007G2547000	jg3431
OG0007528	Cg007G2545600	jg3415
OG0007529	Cg007G2543500	jg3391
OG0007530	Cg007G2543100	jg3386
OG0007531	Cg007G2542800	jg3382, jg3383
OG0007532	Cg007G2541800	jg3376
OG0007533	Cg007G2540000	jg3353
OG0007534	Cg007G2538600	jg3338
OG0007535	Cg007G2533900	jg3285
OG0007536	Cg007G2531800	jg3262
OG0007537	Cg007G2531600	jg3260
OG0007538	Cg007G2530900	jg3253
OG0007539	Cg007G2529000	jg3238
OG0007540	Cg007G2528900	jg3237
OG0007541	Cg007G2527500	jg3225
OG0007542	Cg006G1854100	jg21406
OG0007543	Cg007G2522700	jg3172
OG0007544	Cg007G2521400	jg3160
OG0007545	Cg004G1409600	jg27867
OG0007546	Cg004G1410200	jg27870
OG0007547	Cg004G1410400	jg27879
OG0007548	Cg004G1413600	jg27912
OG0007549	Cg002G0528600	jg14854
OG0007550	Cg002G0528700	jg14853
OG0007551	Cg002G0529100	jg14848
OG0007552	Cg003G0934000	jg22282
OG0007553	Cg003G0933600	jg22258, jg7895
OG0007554	Cg002G0551400	jg14568
OG0007555	Cg006G1781100	jg33808
OG0007556	Cg006G1784400	jg33763
OG0007557	Cg002G0696200	jg12908
OG0007558	Cg006G1788900	jg33688
OG0007559	Cg006G1789800	jg33678
OG0007560	Cg006G1790200, Cg003G0794300	jg33673
OG0007561	Cg006G1792700	jg33649
OG0007562	Cg006G1796100	jg33619
OG0007563	Cg006G1801300	jg33549
OG0007564	Cg006G1802300	jg33535
OG0007565	Cg006G1804900	jg33506
OG0007566	Cg005G1572600	jg18740
OG0007567	Cg005G1571000	jg18759
OG0007568	Cg005G1570200	jg18764
OG0007569	Cg002G0579300	jg14266, jg14262
OG0007570	Cg002G0586400	jg14177
OG0007571	Cg016G3060000, Cg003G0873100	jg21676
OG0007572	Cg003G0831100, Cg003G0879700	jg21707
OG0007573	Cg003G0912000	jg22004, jg22001
OG0007574	Cg003G0913500	jg22030
OG0007576	Cg003G0914200	jg22037
OG0007577	Cg003G0837500	jg21639
OG0007578	Cg003G0878100, Cg003G0830000	jg21699
OG0007579	Cg003G1000800	jg23046
OG0007581	Cg001G0313200	jg11958
OG0007582	Cg001G0300400	jg11687
OG0007583	Cg001G0288400	jg11580
OG0007584	Cg005G1608200, Cg001G0287200	jg11568
OG0007585	Cg001G0283400	jg11525
OG0007586	Cg001G0282400	jg11506
OG0007587	Cg001G0277200, Cg001G0277000	jg11442
OG0007588	Cg001G0268900	jg11345
OG0007589	Cg001G0268800	jg11344
OG0007590	Cg001G0264600	jg11304
OG0007591	Cg001G0262000, Cg001G0262100	jg11279
OG0007592	Cg001G0261700	jg11276
OG0007593	Cg001G0261100	jg11260
OG0007594	Cg001G0258300	jg11219, jg11223
OG0007595	Cg001G0257400	jg11206
OG0007597	Cg001G0248600	jg11120
OG0007598	Cg007G2500200	jg2942
OG0007599	Cg007G2501200	jg2952
OG0007600	Cg007G2503600	jg2976
OG0007601	Cg007G2503700	jg2977
OG0007602	Cg007G2508000	jg3021
OG0007603	Cg007G2508200	jg3023
OG0007604	Cg007G2515600	jg3101
OG0007605	Cg007G2515900	jg3105
OG0007606	Cg007G2518000	jg3125
OG0007607	Cg007G2454200	jg2418
OG0007608	Cg001G0079300	jg9158
OG0007609	Cg007G2458800	jg2474
OG0007610	Cg007G2459500	jg2482
OG0007611	Cg001G0117000	jg9584
OG0007612	Cg001G0116500	jg9580
OG0007614	Cg001G0114300	jg9558
OG0007615	Cg001G0109800	jg9514
OG0007616	Cg003G0915300	jg22039
OG0007617	Cg002G0662600	jg13335
OG0007618	Cg002G0518000	jg14985
OG0007619	Cg007G2268100	jg505
OG0007620	Cg007G2264800	jg464
OG0007621	Cg001G0370400	jg12571
OG0007622	Cg001G0370500	jg12572
OG0007623	Cg002G0623500	jg13767
OG0007624	Cg002G0596200	jg14076
OG0007625	Cg008G2841600	jg21572
OG0007626	Cg002G0653900	jg13453
OG0007627	Cg002G0655300	jg13417
OG0007628	Cg002G0658800	jg13376
OG0007629	Cg002G0674500, Cg002G0659800	jg13366
OG0007630	Cg002G0660100	jg13360
OG0007631	Cg002G0663300	jg13325
OG0007632	Cg002G0666000, Cg002G0666100	jg13299
OG0007633	Cg003G0892200	jg21762
OG0007634	Cg007G2469700	jg2594
OG0007635	Cg007G2469000	jg2586
OG0007636	Cg007G2468600	jg2582
OG0007637	Cg007G2468200, Cg007G2468300	jg2575
OG0007638	Cg007G2468100	jg2574
OG0007639	Cg001G0294900, Cg004G1348800	jg27138
OG0007641	Cg008G2970900	jg20441
OG0007642	Cg008G2970400	jg20447
OG0007643	Cg008G2871900, Cg008G2856400	jg21397
OG0007644	Cg008G2969500	jg20454
OG0007645	Cg008G2968500	jg20460
OG0007646	Cg008G2968400	jg20461
OG0007647	Cg008G2968100	jg20463
OG0007649	Cg008G2960500	jg20555
OG0007650	Cg001G0314600	jg11964
OG0007651	Cg008G2958700	jg20568
OG0007652	Cg006G1836500	jg33074
OG0007653	Cg006G1836400	jg33075
OG0007654	Cg001G0145100	jg9881
OG0007655	Cg006G1831500	jg33146
OG0007656	Cg003G0765200, Cg006G1831000	jg33154
OG0007657	Cg006G1830200	jg33167
OG0007658	Cg006G1827700	jg33197
OG0007659	Cg006G1825400	jg33227
OG0007660	Cg006G1822200	jg33264
OG0007661	Cg006G1820800	jg33284
OG0007662	Cg006G1818700	jg33322
OG0007663	Cg006G1818400	jg33325
OG0007664	Cg006G1817500	jg33334
OG0007666	Cg006G2216800	jg28819
OG0007667	Cg006G1813600	jg33392
OG0007668	Cg006G1813300	jg33394
OG0007669	Cg006G1811700	jg33424
OG0007670	Cg006G1807700	jg33470
OG0007671	Cg006G2088400	jg30290
OG0007672	Cg008G2897000	jg21028
OG0007673	Cg005G1762600	jg16688
OG0007674	Cg008G2891400, Cg008G2891200	jg21013, jg21011
OG0007675	Cg008G2919900	jg21005
OG0007676	Cg005G1597800	jg18447
OG0007677	Cg005G1597300	jg18452
OG0007678	Cg005G1594300	jg18489
OG0007679	Cg005G1594200	jg18490
OG0007680	Cg005G1593400	jg18496
OG0007681	Cg005G1592600	jg18503
OG0007682	Cg005G1589000	jg18542
OG0007684	Cg005G1587500	jg18559
OG0007685	Cg005G1585000	jg18595
OG0007686	Cg008G2838800	jg21594
OG0007687	Cg005G1578500	jg18671
OG0007688	Cg005G1576300	jg18703
OG0007689	Cg006G2176700	jg29233
OG0007690	Cg005G1574600	jg18721
OG0007691	Cg005G1574400	jg18723
OG0007692	Cg001G0206600	jg10640
OG0007693	Cg001G0208600	jg10661
OG0007694	Cg001G0211700	jg10696
OG0007695	Cg001G0215600	jg10737
OG0007696	Cg001G0217100	jg10748
OG0007697	Cg001G0218400	jg10758
OG0007698	Cg001G0221100	jg10801
OG0007699	Cg001G0221600	jg10806
OG0007700	Cg001G0222300	jg10813
OG0007701	Cg001G0224100	jg10828
OG0007702	Cg001G0224300	jg10831
OG0007703	Cg001G0225400	jg10842
OG0007704	Cg001G0225600	jg10846
OG0007705	Cg001G0226300	jg10853
OG0007706	Cg001G0228900	jg10878
OG0007707	Cg008G2972300	jg20431
OG0007708	Cg002G0516800	jg14999
OG0007709	Cg002G0517200	jg14993
OG0007710	Cg002G0517300	jg14992
OG0007711	Cg002G0517900	jg14986
OG0007712	Cg002G0519900	jg14959
OG0007713	Cg002G0520100	jg14956
OG0007714	Cg001G0167700	jg10133
OG0007715	Cg001G0168900	jg10151
OG0007716	Cg003G0907400	jg21939
OG0007717	Cg003G0907200	jg21937
OG0007718	Cg003G0906500	jg21927
OG0007719	Cg003G0898800	jg21846
OG0007720	Cg003G0896300	jg21812
OG0007722	Cg003G0890400	jg21751
OG0007723	Cg003G0889000	jg21748
OG0007724	Cg004G1353000	jg27266
OG0007725	Cg004G1384300, Cg004G1375500	jg27531
OG0007726	Cg004G1391700	jg27587
OG0007727	Cg004G1394600	jg27621
OG0007728	Cg004G1398100	jg27686
OG0007729	Cg004G1401100	jg27752
OG0007730	Cg004G1403900	jg27790
OG0007731	Cg004G1405100	jg27805, jg27807
OG0007732	Cg004G1407600	jg27848
OG0007733	Cg001G0163200	jg10073
OG0007734	Cg001G0164500	jg17253, jg10094
OG0007735	Cg001G0164200	jg10090
OG0007736	Cg001G0166500	jg10117
OG0007737	Cg001G0169100	jg10153
OG0007738	Cg001G0174900	jg10232
OG0007739	Cg001G0175400	jg10237
OG0007740	Cg001G0176900	jg10253
OG0007741	Cg001G0179100	jg10278
OG0007742	Cg001G0180900	jg10300
OG0007743	Cg001G0181500	jg10308
OG0007744	Cg007G2258100	jg369
OG0007745	Cg001G0201600	jg10571
OG0007746	Cg001G0201000	jg10564
OG0007748	Cg001G0199000	jg10542
OG0007749	Cg014G3028500, Cg003G0726200	jg7856
OG0007750	Cg001G0198500	jg10537
OG0007751	Cg001G0197200	jg10502
OG0007752	Cg001G0189800	jg10419
OG0007753	Cg001G0187400	jg10394
OG0007754	Cg001G0186100	jg10382
OG0007755	Cg008G2743000	jg32478
OG0007756	Cg003G1062600	jg23721
OG0007757	Cg003G0786200	jg7262
OG0007758	Cg008G2917300, Cg011G3013700	jg21186
OG0007759	Cg008G2901800	jg21050
OG0007760	Cg001G0240500	jg11002
OG0007761	Cg001G0238200	jg10958
OG0007762	Cg001G0236600	jg10942
OG0007763	Cg001G0235900	jg10935
OG0007764	Cg001G0235400	jg10930
OG0007765	Cg004G1129600, Cg004G1129200	jg24600
OG0007766	Cg004G1072400	jg23899
OG0007767	Cg004G1076200	jg23941
OG0007768	Cg004G1077100	jg23950
OG0007769	Cg004G1077200	jg23951
OG0007770	Cg004G1077400	jg23953
OG0007771	Cg003G1063000	jg23724
OG0007772	Cg003G1065700	jg23754
OG0007773	Cg003G1066200	jg23761
OG0007774	Cg003G1066500	jg23764
OG0007775	Cg002G0514700	jg15025
OG0007776	Cg002G0398200	jg16414
OG0007777	Cg002G0399000	jg16400, jg16408, jg16392, jg16399
OG0007778	Cg002G0399400	jg16388
OG0007779	Cg002G0401400	jg16363
OG0007781	Cg002G0405700	jg16313
OG0007782	Cg002G0407800	jg16289
OG0007783	Cg002G0407900	jg16288
OG0007784	Cg002G0408600	jg16281
OG0007785	Cg002G0408900	jg16278
OG0007786	Cg002G0410400	jg16255
OG0007787	Cg002G0412400	jg16241
OG0007788	Cg002G0412700	jg16238
OG0007789	Cg002G0414200	jg16217
OG0007790	Cg002G0415100	jg16207
OG0007791	Cg002G0415600	jg16203
OG0007792	Cg002G0417000	jg16181
OG0007793	Cg002G0417400	jg16179
OG0007794	Cg002G0417800	jg16175
OG0007796	Cg002G0422700	jg16115
OG0007797	Cg002G0424400	jg16095
OG0007798	Cg002G0426200	jg16075
OG0007799	Cg002G0427000	jg16067
OG0007800	Cg005G1491700	jg19724
OG0007801	Cg002G0430200	jg16019
OG0007802	Cg002G0430700	jg16015
OG0007803	Cg002G0431600	jg16000
OG0007804	Cg002G0431800	jg15999
OG0007805	Cg002G0432700	jg15985
OG0007806	Cg005G1496300, Cg008G2873700	jg19666
OG0007807	Cg002G0435500	jg15950
OG0007808	Cg002G0436300	jg15941
OG0007809	Cg002G0436900	jg15914
OG0007810	Cg002G0437000	jg15913
OG0007811	Cg002G0437800	jg15903
OG0007812	Cg002G0438400	jg15898
OG0007813	Cg002G0439200	jg15890
OG0007814	Cg002G0442800	jg15836
OG0007815	Cg003G0829000, Cg003G0876900	jg21693
OG0007817	Cg002G0448100	jg15784
OG0007818	Cg002G0448600	jg15772
OG0007819	Cg002G0452700	jg15669
OG0007820	Cg002G0454400	jg15684
OG0007821	Cg002G0454500	jg15685
OG0007822	Cg002G0460000	jg15620
OG0007823	Cg002G0462700	jg15590
OG0007824	Cg008G2875800	jg21372
OG0007825	Cg002G0470900	jg15489
OG0007826	Cg002G0464300	jg15573
OG0007827	Cg002G0467200	jg15535
OG0007828	Cg002G0471500	jg15484
OG0007829	Cg002G0480300	jg15402
OG0007830	Cg002G0480700	jg15398
OG0007831	Cg002G0482400	jg15380
