Orthogroup	Cardamine_glauca	Eutrema_salsugineum
OG0007634	Cg007G2469700	XP_006390945.1
OG0007635	Cg007G2469000	XP_006390953.1
OG0007636	Cg007G2468600	XP_006390957.1
OG0007637	Cg007G2468200, Cg007G2468300	XP_006390964.1
OG0007638	Cg007G2468100	XP_006390965.1
OG0007639	Cg001G0294900, Cg004G1348800	XP_006396123.1
OG0007641	Cg008G2970900	XP_006398323.1
OG0007642	Cg008G2970400	XP_006398311.1
OG0007643	Cg008G2871900, Cg008G2856400	XP_006395169.2
OG0007644	Cg008G2969500	XP_024011012.1
OG0007645	Cg008G2968500	XP_006398293.1
OG0007646	Cg008G2968400	XP_006398290.1
OG0007647	Cg008G2968100	XP_006398289.1
OG0007649	Cg008G2960500	XP_006398210.1
OG0007650	Cg001G0314600	XP_006395941.1
OG0007651	Cg008G2958700	XP_006398191.1
OG0007652	Cg006G1836500	XP_006393248.1
OG0007653	Cg006G1836400	XP_006393245.1
OG0007654	Cg001G0145100	XP_006413267.1
OG0007655	Cg006G1831500	XP_024006322.1
OG0007656	Cg003G0765200, Cg006G1831000	XP_024006362.1
OG0007657	Cg006G1830200	XP_006393162.1
OG0007658	Cg006G1827700	XP_006393130.1
OG0007659	Cg006G1825400	XP_006393098.1
OG0007660	Cg006G1822200	XP_006393070.1
OG0007661	Cg006G1820800	XP_006393057.1
OG0007662	Cg006G1818700	XP_006393024.1
OG0007663	Cg006G1818400	XP_024006239.1
OG0007664	Cg006G1817500	XP_006392999.1
OG0007666	Cg006G2216800	XP_006418077.1
OG0007667	Cg006G1813600	XP_006392964.1
OG0007668	Cg006G1813300	XP_006392953.1
OG0007669	Cg006G1811700	XP_024006303.1
OG0007670	Cg006G1807700	XP_006392872.1
OG0007671	Cg006G2088400	XP_006416683.1
OG0007672	Cg008G2897000	XP_006403358.1
OG0007673	Cg005G1762600	XP_024014101.1
OG0007674	Cg008G2891400, Cg008G2891200	XP_006403341.1
OG0007675	Cg008G2919900	XP_006403338.1
OG0007676	Cg005G1597800	XP_024003808.1
OG0007677	Cg005G1597300	XP_024003747.1
OG0007678	Cg005G1594300	XP_006410531.1
OG0007679	Cg005G1594200	XP_024016807.1
OG0007680	Cg005G1593400	XP_006410539.1
OG0007681	Cg005G1592600	XP_006410545.1
OG0007682	Cg005G1589000	XP_006410585.1
OG0007684	Cg005G1587500	XP_006410603.1
OG0007685	Cg005G1585000	XP_024016673.1
OG0007686	Cg008G2838800	XP_006395053.1
OG0007687	Cg005G1578500	XP_006410705.1
OG0007688	Cg005G1576300	XP_006410739.1
OG0007689	Cg006G2176700	XP_006417655.1
OG0007690	Cg005G1574600	XP_006410758.1
OG0007691	Cg005G1574400	XP_006410760.1
OG0007692	Cg001G0206600	XP_006413979.1
OG0007693	Cg001G0208600	XP_006414000.1
OG0007694	Cg001G0211700	XP_006414039.1
OG0007695	Cg001G0215600	XP_006414089.1
OG0007696	Cg001G0217100	XP_006414101.1
OG0007697	Cg001G0218400	XP_006414115.1
OG0007698	Cg001G0221100	XP_006414155.1
OG0007699	Cg001G0221600	XP_006414160.1
OG0007700	Cg001G0222300	XP_006414169.1
OG0007701	Cg001G0224100	XP_006414183.1
OG0007702	Cg001G0224300	XP_006414184.1
OG0007703	Cg001G0225400	XP_006414195.1
OG0007704	Cg001G0225600	XP_024005509.1
OG0007705	Cg001G0226300	XP_006414206.1
OG0007706	Cg001G0228900	XP_006414231.2
OG0007707	Cg008G2972300	XP_006398331.1
OG0007708	Cg002G0516800	XP_006403947.1
OG0007709	Cg002G0517200	XP_006403954.1
OG0007710	Cg002G0517300	XP_024013653.1
OG0007711	Cg002G0517900	XP_024013722.1
OG0007712	Cg002G0519900	XP_006403994.1
OG0007713	Cg002G0520100	XP_006403996.1
OG0007714	Cg001G0167700	XP_006413536.1
OG0007715	Cg001G0168900	XP_006413548.1
OG0007716	Cg003G0907400	XP_024012679.1
OG0007717	Cg003G0907200	XP_006401826.1
OG0007718	Cg003G0906500	XP_006401836.1
OG0007719	Cg003G0898800	XP_006401921.1
OG0007720	Cg003G0896300	XP_006401980.1
OG0007722	Cg003G0890400	XP_006402039.1
OG0007723	Cg003G0889000	XP_006402047.1
OG0007724	Cg004G1353000	XP_006396089.1, XP_006403308.1
OG0007725	Cg004G1384300, Cg004G1375500	XP_024016163.1
OG0007726	Cg004G1391700	XP_006409539.1
OG0007727	Cg004G1394600	XP_024016525.1
OG0007728	Cg004G1398100	XP_006409450.1
OG0007729	Cg004G1401100	XP_006409415.1
OG0007730	Cg004G1403900	XP_006409372.1
OG0007731	Cg004G1405100	XP_024016446.1
OG0007732	Cg004G1407600	XP_006409334.1
OG0007733	Cg001G0163200	XP_006413474.2
OG0007734	Cg001G0164500	XP_006413492.1
OG0007735	Cg001G0164200	XP_006413488.1
OG0007736	Cg001G0166500	XP_006413523.1
OG0007737	Cg001G0169100	XP_006413550.1
OG0007738	Cg001G0174900	XP_006413600.1
OG0007739	Cg001G0175400	XP_006413609.1
OG0007740	Cg001G0176900	XP_024005479.1
OG0007741	Cg001G0179100	XP_006413650.2
OG0007742	Cg001G0180900	XP_006413670.1
OG0007743	Cg001G0181500	XP_006413677.1
OG0007744	Cg007G2258100	XP_024015350.1
OG0007745	Cg001G0201600	XP_006413916.1
OG0007746	Cg001G0201000	XP_006413907.1
OG0007747	Cg001G0199900	XP_006413896.1
OG0007748	Cg001G0199000	XP_006413888.1
OG0007750	Cg001G0198500	XP_006413878.1
OG0007751	Cg001G0197200	XP_006413863.1
OG0007752	Cg001G0189800	XP_006413777.1
OG0007753	Cg001G0187400	XP_006413747.1
OG0007754	Cg001G0186100	XP_006413737.1
OG0007755	Cg008G2743000	XP_006400335.1
OG0007756	Cg003G1062600	XP_006393862.1
OG0007757	Cg003G0786200	XP_006397186.1
OG0007758	Cg008G2917300, Cg011G3013700	XP_006405271.1
OG0007759	Cg008G2901800	XP_006403367.1
OG0007760	Cg001G0240500	XP_006414348.1
OG0007761	Cg001G0238200	XP_024005512.1
OG0007762	Cg001G0236600	XP_006414307.1
OG0007763	Cg001G0235900	XP_006414303.1
OG0007764	Cg001G0235400	XP_006414296.1
OG0007765	Cg004G1129600, Cg004G1129200	XP_006407932.1
OG0007766	Cg004G1072400	XP_006408556.2
OG0007767	Cg004G1076200	XP_006408520.2
OG0007768	Cg004G1077100	XP_006408508.2
OG0007769	Cg004G1077200	XP_006408507.1, XP_024016444.1
OG0007770	Cg004G1077400	XP_006408504.1, XP_006409231.1
OG0007772	Cg003G1065700	XP_006393820.1
OG0007773	Cg003G1066200	XP_006413331.1, XP_006393827.1
OG0007774	Cg003G1066500	XP_006393831.2
OG0007775	Cg002G0514700	XP_006403920.1
OG0007776	Cg002G0398200	XP_006402294.1
OG0007777	Cg002G0399000	XP_006402298.1
OG0007778	Cg002G0399400	XP_006402302.1
OG0007779	Cg002G0401400	XP_006402324.1
OG0007781	Cg002G0405700	XP_006402377.1
OG0007782	Cg002G0407800	XP_006402402.1
OG0007783	Cg002G0407900	XP_006402403.1
OG0007784	Cg002G0408600	XP_006402409.1
OG0007785	Cg002G0408900	XP_024012901.1
OG0007786	Cg002G0410400	XP_006403729.1, XP_006402429.1
OG0007787	Cg002G0412400	XP_006402444.1
OG0007788	Cg002G0412700	XP_006402447.1
OG0007789	Cg002G0414200	XP_024012896.1
OG0007790	Cg002G0415100	XP_006409459.1
OG0007791	Cg002G0415600	XP_024012787.1
OG0007792	Cg002G0417000	XP_006402497.1
OG0007793	Cg002G0417400	XP_006402499.2
OG0007794	Cg002G0417800	XP_024012847.1
OG0007796	Cg002G0422700	XP_006402569.1
OG0007797	Cg002G0424400	XP_006402587.1
OG0007798	Cg002G0426200	XP_006402609.1
OG0007799	Cg002G0427000	XP_024012776.1
OG0007800	Cg005G1491700	XP_006397551.1
OG0007801	Cg002G0430200	XP_006402662.1
OG0007802	Cg002G0430700	XP_006402667.1
OG0007803	Cg002G0431600	XP_006402679.1
OG0007804	Cg002G0431800	XP_006402682.1
OG0007805	Cg002G0432700	XP_006402692.1
OG0007806	Cg005G1496300, Cg008G2873700	XP_006397504.1
OG0007807	Cg002G0435500	XP_006402722.1
OG0007808	Cg002G0436300	XP_006402732.1
OG0007809	Cg002G0436900	XP_006402743.1
OG0007810	Cg002G0437000	XP_024014522.1
OG0007811	Cg002G0437800	XP_006402750.1
OG0007812	Cg002G0438400	XP_006402757.1
OG0007813	Cg002G0439200	XP_006402765.1
OG0007814	Cg002G0442800	XP_024012809.1
OG0007815	Cg003G0829000, Cg003G0876900	XP_006402140.1
OG0007817	Cg002G0448100	XP_024012805.1
OG0007818	Cg002G0448600	XP_006402862.1
OG0007819	Cg002G0452700	XP_006402903.1
OG0007820	Cg002G0454400	XP_006402923.2
OG0007821	Cg002G0454500	XP_006402924.1
OG0007822	Cg002G0460000	XP_006402982.1
OG0007823	Cg002G0462700	XP_006403010.1
OG0007824	Cg008G2875800	XP_024006704.1
OG0007825	Cg002G0470900	XP_006403452.2
OG0007826	Cg002G0464300	XP_006403029.1
OG0007827	Cg002G0467200	XP_006403416.1
OG0007828	Cg002G0471500	XP_024013435.1
OG0007830	Cg002G0480700	XP_006403553.1
OG0007831	Cg002G0482400	XP_006403572.1
OG0007832	Cg002G0482600	XP_024013540.1
OG0007833	Cg002G0483000	XP_006403580.1
OG0007834	Cg002G0483500	XP_006403587.1
OG0007835	Cg002G0483600	XP_024013835.1
OG0007836	Cg002G0483700	XP_024013541.1
OG0007837	Cg002G0483900	XP_006403593.1
OG0007838	Cg002G0485800	XP_006403614.1
OG0007839	Cg006G2138700	XP_006417228.1
OG0007840	Cg002G0487900	XP_006403642.1
OG0007841	Cg002G0488700	XP_006403654.1
OG0007842	Cg002G0490100	XP_006403668.1
OG0007843	Cg002G0491200	XP_006403677.1
OG0007844	Cg002G0496000	XP_006403722.1, XP_024016099.1
OG0007845	Cg002G0497700	XP_006403744.1
OG0007846	Cg002G0501000	XP_006403775.1
OG0007847	Cg003G0924400	XP_006401641.1
OG0007848	Cg003G0924000, Cg003G0923800	XP_024011209.1
OG0007850	Cg003G0918600	XP_006401696.1
OG0007851	Cg001G0123700	XP_024005531.1
OG0007852	Cg003G0917700	XP_006401709.1
OG0007853	Cg003G0916400	XP_006401723.1
OG0007854	Cg003G0916300	XP_006401724.1
OG0007856	Cg004G1316000	XP_006418732.1
OG0007857	Cg004G1317600	XP_006418714.1
OG0007858	Cg004G1317700	XP_006418711.1
OG0007859	Cg004G1321400	XP_006418657.1
OG0007860	Cg004G1326900	XP_006418599.1
OG0007861	Cg004G1334700	XP_006418553.1
OG0007862	Cg004G1352000	XP_006396107.1
OG0007863	Cg007G2432800	XP_006391436.1
OG0007864	Cg007G2433100	XP_006391441.1
OG0007865	Cg007G2436800	XP_024012728.1
OG0007866	Cg007G2438200	XP_024010876.1
OG0007867	Cg007G2438900	XP_006391501.2
OG0007868	Cg007G2439000	XP_006391502.1
OG0007869	Cg007G2440300	XP_006391291.2
OG0007871	Cg008G2820600	XP_006394890.1
OG0007872	Cg007G2440900	XP_006391285.1
OG0007873	Cg007G2441100	XP_006391283.1
OG0007874	Cg007G2441300	XP_024011178.1
OG0007875	Cg007G2441800	XP_006391275.1
OG0007876	Cg007G2442900	XP_006391251.1
OG0007877	Cg007G2444100	XP_006391233.1
OG0007878	Cg007G2444300	XP_006391228.1
OG0007879	Cg007G2445000	XP_006391221.1
OG0007880	Cg006G2005800	XP_006415821.1
OG0007881	Cg007G2447300	XP_006391194.2
OG0007882	Cg007G2451200	XP_006391156.1
OG0007883	Cg007G2452000	XP_006391147.1
OG0007884	Cg007G2452500	XP_006391143.1
OG0007885	Cg004G1421500	XP_006409143.1
OG0007886	Cg008G2950800	XP_006398114.1
OG0007887	Cg004G1422800	XP_006409125.1
OG0007888	Cg004G1423800	XP_006409114.1
OG0007889	Cg004G1428700	XP_006409080.1
OG0007890	Cg002G0684800	XP_006395788.1
OG0007891	Cg002G0635700	XP_006409069.1
OG0007892	Cg004G1433400	XP_024015990.1
OG0007893	Cg005G1518000	XP_006411389.1
OG0007894	Cg005G1518600	XP_024003999.1
OG0007895	Cg005G1519100	XP_006411379.1
OG0007896	Cg005G1519500	XP_006411374.1
OG0007897	Cg002G0511700	XP_006403889.1
OG0007898	Cg005G1522300	XP_006411345.1
OG0007899	Cg005G1523400	XP_006411339.1
OG0007900	Cg005G1525200	XP_006411320.1
OG0007901	Cg005G1526000	XP_006411310.1
OG0007902	Cg005G1529700	XP_024003889.1
OG0007903	Cg005G1529900	XP_006411268.1
OG0007904	Cg005G1530100	XP_006411265.1
OG0007905	Cg005G1530900	XP_006411256.1
OG0007906	Cg005G1532000	XP_006411242.1
OG0007908	Cg005G1536500	XP_006411184.1
OG0007909	Cg005G1537400	XP_006411176.1
OG0007910	Cg005G1538500	XP_024016670.1
OG0007911	Cg005G1538600	XP_006411163.1
OG0007912	Cg005G1541800	XP_006411125.1
OG0007913	Cg004G1130900	XP_006407916.2
OG0007914	Cg005G1543300	XP_006411108.2
OG0007915	Cg005G1543600	XP_024004187.1
OG0007916	Cg005G1544200	XP_006411102.1
OG0007917	Cg005G1544500	XP_006411099.1
OG0007918	Cg005G1544600	XP_006411098.1
OG0007919	Cg005G1544700	XP_006411097.1
OG0007920	Cg005G1545300	XP_006411087.2
OG0007921	Cg006G2006900	XP_024007863.1
OG0007922	Cg005G1549600	XP_006404224.2, XP_006411044.1
OG0007923	Cg005G1550200	XP_024003840.1
OG0007924	Cg005G1553000	XP_006410999.1
OG0007925	Cg005G1554400	XP_006410986.1
OG0007926	Cg004G1159300	XP_006407616.1
OG0007927	Cg005G1556000	XP_006410966.1
OG0007928	Cg005G1556100	XP_006410965.1
OG0007929	Cg005G1556700	XP_006410959.1
OG0007930	Cg005G1559600	XP_006410923.1
OG0007931	Cg005G1561600	XP_006410900.1
OG0007932	Cg005G1562600	XP_006410891.1
OG0007933	Cg005G1562900	XP_024016761.1
OG0007934	Cg005G1564300	XP_006410874.1, XP_024004149.1
OG0007935	Cg003G0748600, Cg003G0748700	XP_006396749.1
OG0007936	Cg003G0747600	XP_024010158.1
OG0007937	Cg002G0693800	XP_006398533.1
OG0007938	Cg003G0743400	XP_006396694.1
OG0007939	Cg003G0743100	XP_006396690.1
OG0007940	Cg003G0741400, Cg003G0855800	XP_006396676.1
OG0007941	Cg003G0749500	XP_006396766.1
OG0007942	Cg005G1774200	XP_006404595.1
OG0007943	Cg005G1770700	XP_006404640.1
OG0007944	Cg005G1767500	XP_006404663.1
OG0007945	Cg005G1765000	XP_024013884.1
OG0007946	Cg005G1763300	XP_006404717.1
OG0007947	Cg005G1762700	XP_024014338.1
OG0007948	Cg005G1761500	XP_024014143.1
OG0007949	Cg006G2003500	XP_006415795.1
OG0007950	Cg005G1761000	XP_006404740.1
OG0007951	Cg005G1760000	XP_006404753.1
OG0007952	Cg005G1759900	XP_006404754.1
OG0007953	Cg005G1757700	XP_006404783.1
OG0007954	Cg005G1756400	XP_006404814.2
OG0007955	Cg005G1755600	XP_006404820.1
OG0007956	Cg005G1752100	XP_006404868.2
OG0007957	Cg005G1750200	XP_006404895.1
OG0007958	Cg005G1748200	XP_006404912.1
OG0007959	Cg005G1716000	XP_006408838.2
OG0007960	Cg005G1728500	XP_006405159.1, XP_006405160.1
OG0007961	Cg005G1712000	XP_006408789.1
OG0007962	Cg005G1746600	XP_006404976.1
OG0007963	Cg005G1722200	XP_024016085.1
OG0007964	Cg001G0158100	XP_006413415.1
OG0007965	Cg001G0158200	XP_006413416.1
OG0007966	Cg001G0160800	XP_006413447.1
OG0007967	Cg006G1884900	XP_024006350.1
OG0007968	Cg006G1879500	XP_006393759.1
OG0007969	Cg006G1876700	XP_024006188.1
OG0007970	Cg006G1869200	XP_006393710.1
OG0007971	Cg006G1869800	XP_006406258.1, XP_006395919.1
OG0007972	Cg006G1910400	XP_024010632.1
OG0007973	Cg006G1910900	XP_006397465.1
OG0007975	Cg006G1922000	XP_006397417.1
OG0007976	Cg006G1924900	XP_006396076.1
OG0007977	Cg006G1925900	XP_006415033.1
OG0007978	Cg006G1927500	XP_006415050.2
OG0007979	Cg006G1933300	XP_006415059.1
OG0007980	Cg006G1933500	XP_006415063.1
OG0007981	Cg003G0782500	XP_006397139.1
OG0007982	Cg003G0782600	XP_024009789.1
OG0007984	Cg003G0774300, Cg003G0774400	XP_006397084.1
OG0007985	Cg003G0767300	XP_006397011.1
OG0007986	Cg001G0330800	XP_006405943.1
OG0007987	Cg003G0756500	XP_006396868.1
OG0007988	Cg003G0751900	XP_006396794.1
OG0007989	Cg008G2755100	XP_006400460.1
OG0007990	Cg008G2755500	XP_006400464.1
OG0007991	Cg008G2756100	XP_006400469.1
OG0007992	Cg008G2757600	XP_006400484.1
OG0007993	Cg008G2758100	XP_006400490.1
OG0007994	Cg008G2818800	XP_006394867.1
OG0007995	Cg008G2819500	XP_006394875.1
OG0007996	Cg008G2823200	XP_006394915.1
OG0007997	Cg004G1439100	XP_006408937.1
OG0007998	Cg004G1440300	XP_006408949.1
OG0007999	Cg004G1442100	XP_006408969.1
OG0008000	Cg005G1448300	XP_006398011.1
OG0008001	Cg005G1449100	XP_006397995.1
OG0008002	Cg005G1450900	XP_024010819.1
OG0008003	Cg003G0773500	XP_006397073.1
OG0008004	Cg005G1455100	XP_006397937.1
OG0008005	Cg005G1455900	XP_006397928.1
OG0008006	Cg005G1456900	XP_006397921.1
OG0008007	Cg005G1468500	XP_006397793.1
OG0008008	Cg005G1468700	XP_006397791.1
OG0008009	Cg005G1468800	XP_006397790.1
OG0008010	Cg005G1469100	XP_024010725.1
OG0008012	Cg005G1470000	XP_006397759.1
OG0008013	Cg005G1470700	XP_024010814.1
OG0008014	Cg005G1472700	XP_006397747.1
OG0008015	Cg005G1475500	XP_006397721.1
OG0008016	Cg005G1481000	XP_006397665.1, XP_006414077.2
OG0008017	Cg005G1481200	XP_006397663.1
OG0008018	Cg005G1483200	XP_006397646.1
OG0008019	Cg005G1485800	XP_024010733.1
OG0008020	Cg005G1489100	XP_006397580.1
OG0008021	Cg005G1489200	XP_006397578.1
OG0008022	Cg005G1489300	XP_006397577.2
OG0008023	Cg005G1490600	XP_006397562.1
OG0008024	Cg005G1494200	XP_006397525.1, XP_006397526.1
OG0008025	Cg005G1499600	XP_024016857.1
OG0008026	Cg005G1501100	XP_006411560.1
OG0008027	Cg005G1508800	XP_006411480.1
OG0008028	Cg005G1509400	XP_024003748.1
OG0008029	Cg005G1510700	XP_006411464.1
OG0008030	Cg005G1512300	XP_006411448.1
OG0008031	Cg005G1516400	XP_006411404.1
OG0008032	Cg005G1516800	XP_006411401.1
OG0008033	Cg008G2978300	XP_006398384.1
OG0008034	Cg008G2981900	XP_006398420.2
OG0008035	Cg008G2979400	XP_006398395.1
OG0008036	Cg004G1079100	XP_006408481.1
OG0008037	Cg004G1079300	XP_024015667.1
OG0008038	Cg004G1079800	XP_006408472.1
OG0008039	Cg004G1081100	XP_006408460.1
OG0008040	Cg004G1082900	XP_006408444.1
OG0008041	Cg008G2699600	XP_006399853.2
OG0008042	Cg004G1087200	XP_006408404.1
OG0008043	Cg004G1090600	XP_006408370.1
OG0008044	Cg004G1092400	XP_006408346.1
OG0008045	Cg004G1093200	XP_006408336.1
OG0008046	Cg004G1095700	XP_006408302.1
OG0008047	Cg004G1098000	XP_006408281.1
OG0008048	Cg004G1098700	XP_006408274.1
OG0008049	Cg004G1101200	XP_006408233.1
OG0008050	Cg004G1101700, Cg004G1111600	XP_006408230.1
OG0008051	Cg004G1102100	XP_006408226.1
OG0008052	Cg004G1102300	XP_024015745.1
OG0008053	Cg004G1105300	XP_024015132.1
OG0008054	Cg004G1108500	XP_006395014.1, XP_006408148.1
OG0008055	Cg004G1110200	XP_006408132.1
OG0008056	Cg004G1112300	XP_006408113.1
OG0008057	Cg004G1112900	XP_006408109.2
OG0008058	Cg004G1115100	XP_006408089.1
OG0008059	Cg004G1115600	XP_006408084.1
OG0008060	Cg004G1116400	XP_006408072.1
OG0008061	Cg004G1116900	XP_006408063.1
OG0008062	Cg004G1121900	XP_006408009.2
OG0008063	Cg004G1122700	XP_006408004.1
OG0008064	Cg004G1123200	XP_006407994.1
OG0008065	Cg004G1124400	XP_006407979.1
OG0008066	Cg004G1138600	XP_024007110.1
OG0008067	Cg004G1130000	XP_006407928.1
OG0008068	Cg004G1130100	XP_006407927.1
OG0008069	Cg004G1131000	XP_006407917.1
OG0008072	Cg004G1145900	XP_006407759.1
OG0008074	Cg004G1149700	XP_006407721.1
OG0008075	Cg004G1151300	XP_006407708.1
OG0008076	Cg004G1150600	XP_006407713.1
OG0008077	Cg004G1150900	XP_006407710.1
OG0008078	Cg004G1151800	XP_006407701.1
OG0008079	Cg004G1154700	XP_006407669.1
OG0008080	Cg004G1155100	XP_006407665.1
OG0008081	Cg004G1156800	XP_006407642.1
OG0008082	Cg004G1159400	XP_006407615.1
OG0008083	Cg004G1160200	XP_024015772.1
OG0008084	Cg004G1163000	XP_024015061.1
OG0008085	Cg001G0205700	XP_006413964.1
OG0008086	Cg004G1164500	XP_006407555.1, XP_024012434.1
OG0008087	Cg004G1167100	XP_024015707.1
OG0008088	Cg004G1167200	XP_006407507.1
OG0008089	Cg004G1169200	XP_024015657.1
OG0008090	Cg004G1170300	XP_006407482.2
OG0008091	Cg004G1172000	XP_006407465.1
OG0008092	Cg004G1172900	XP_006407460.1
OG0008093	Cg004G1174500	XP_024015571.1
OG0008095	Cg004G1175100, Cg004G1378100	XP_006407436.1
OG0008096	Cg004G1177000	XP_006407422.1
OG0008097	Cg004G1177100	XP_006407421.1
OG0008098	Cg004G1177900	XP_024015780.1
OG0008099	Cg004G1178100	XP_006407406.1
OG0008100	Cg004G1179100	XP_006407391.1
OG0008101	Cg004G1179200	XP_006407390.1
OG0008102	Cg004G1180400	XP_006407376.1
OG0008103	Cg004G1182300	XP_006407349.2
OG0008104	Cg004G1182700	XP_006407342.1
OG0008105	Cg004G1183800	XP_006407330.1
OG0008106	Cg004G1185200	XP_006407314.1
OG0008107	Cg004G1185400	XP_006407312.1
OG0008108	Cg004G1185500	XP_006407311.1
OG0008109	Cg004G1186000	XP_006407305.1
OG0008110	Cg004G1189000	XP_006407276.1
OG0008111	Cg004G1189900	XP_006407270.1
OG0008112	Cg004G1191900	XP_006407252.1
OG0008114	Cg004G1194500	XP_006407219.1
OG0008115	Cg004G1199100	XP_006407159.1
OG0008116	Cg004G1199600	XP_006407153.1
OG0008117	Cg004G1200400	XP_024015355.1
OG0008118	Cg004G1201100	XP_006407135.2
OG0008119	Cg004G1203100	XP_024014932.1
OG0008120	Cg004G1204500	XP_006407105.1
OG0008122	Cg004G1206300	XP_006407083.1
OG0008123	Cg004G1209900	XP_006407042.1
OG0008125	Cg004G1212600	XP_006407016.1
OG0008126	Cg004G1212700	XP_006407015.1
OG0008127	Cg004G1218800	XP_006406962.1
OG0008128	Cg004G1221400	XP_006406937.1
OG0008129	Cg004G1221500	XP_006406934.1
OG0008130	Cg004G1222100	XP_006406920.1
OG0008131	Cg004G1222600	XP_006406916.1
OG0008132	Cg004G1224900	XP_024015454.1
OG0008133	Cg004G1226200	XP_006406868.1
OG0008134	Cg004G1227400	XP_006406849.1
OG0008135	Cg004G1229300, Cg004G1229200	XP_024014827.1
OG0008136	Cg004G1230000	XP_006406829.1
OG0008137	Cg004G1232300	XP_024014848.1
OG0008138	Cg004G1235400	XP_006406773.1
OG0008139	Cg004G1238100	XP_006406743.1
OG0008140	Cg004G1238800	XP_006406738.1
OG0008141	Cg004G1240000	XP_006406726.1
OG0008142	Cg004G1240100	XP_006406725.1
OG0008143	Cg004G1243100	XP_006406689.1
OG0008144	Cg004G1243200	XP_024015532.1
OG0008146	Cg004G1245000	XP_006406669.1
OG0008147	Cg004G1246300	XP_006406653.1
OG0008149	Cg004G1249400	XP_006406616.1
OG0008150	Cg004G1251600	XP_006406590.1
OG0008151	Cg004G1252600	XP_006406576.1
OG0008152	Cg001G0077600	XP_006412516.1, XP_006412468.1
OG0008153	Cg004G1253400	XP_006406569.1
OG0008154	Cg004G1254300	XP_006406559.1
OG0008155	Cg004G1254600	XP_006406556.1
OG0008156	Cg004G1256900	XP_006406532.1
OG0008157	Cg004G1258200	XP_006406518.1
OG0008158	Cg004G1260300	XP_006406499.1
OG0008159	Cg004G1260500	XP_006406497.1
OG0008160	Cg004G1261300	XP_006406487.1
OG0008161	Cg001G0031200	XP_006411940.1
OG0008162	Cg001G0393700	XP_024014579.1, XP_024014759.1
OG0008163	Cg004G1269300	XP_006406406.1
OG0008164	Cg001G0233400	XP_006414286.1
OG0008165	Cg004G1271800	XP_024015384.1
OG0008167	Cg004G1276400	XP_006406335.1
OG0008168	Cg004G1277800	XP_006406325.1
OG0008169	Cg004G1278800	XP_006406308.1
OG0008170	Cg004G1279100	XP_006406304.1
OG0008171	Cg003G0911700	XP_006401766.1
OG0008172	Cg003G0909100	XP_006401804.1
OG0008173	Cg003G0909600	XP_006401794.1
OG0008174	Cg001G0365500	XP_006405605.1
OG0008175	Cg001G0355700	XP_006405686.1
OG0008176	Cg001G0331600	XP_006405902.1
OG0008177	Cg009G2992300, Cg008G2889600	XP_006395230.1
OG0008178	Cg004G1306300	XP_006418851.1
OG0008179	Cg004G1305400	XP_006406004.1
OG0008181	Cg004G1301500	XP_006406049.1
OG0008182	Cg004G1298100	XP_024015321.1
OG0008183	Cg004G1296500	XP_006414671.1
OG0008184	Cg004G1296100	XP_024015071.1
OG0008186	Cg004G1294100	XP_006406132.1
OG0008187	Cg004G1291800	XP_006406158.1
OG0008188	Cg004G1290700	XP_006406179.1
OG0008190	Cg004G1288000	XP_006406205.1
OG0008191	Cg004G1288800	XP_006406203.1
OG0008192	Cg004G1287500	XP_006406211.1
OG0008193	Cg002G0691500	XP_006395872.1
OG0008194	Cg004G1282800	XP_006406265.2
