Orthogroup	Cardamine_glauca	Cochlearia_excelsa
OG0011329	Cg004G1318500	g11699, g6439
OG0011331	Cg004G1320400	g11683
OG0011332	Cg004G1321100	g6432
OG0011333	Cg004G1322300	g6412
OG0011334	Cg004G1324300	g6392
OG0011335	Cg004G1324800	g13526
OG0011336	Cg004G1326300	g6368
OG0011337	Cg004G1326400	g13529, g35823
OG0011338	Cg004G1338800, Cg004G1334400	g6366
OG0011339	Cg004G1345600	g11630
OG0011340	Cg004G1156000	g7478
OG0011341	Cg007G2430400	g18051
OG0011342	Cg007G2433000	g44963, g44955
OG0011343	Cg007G2434400	g44952
OG0011344	Cg007G2437300	g44929
OG0011345	Cg007G2440000	g41727
OG0011346	Cg007G2443600	g41644
OG0011347	Cg007G2444000	g44887
OG0011348	Cg007G2444600	g41628
OG0011349	Cg007G2446500	g44872
OG0011350	Cg006G2006200	g32239
OG0011351	Cg007G2446800	g44871
OG0011352	Cg007G2447900	g44863
OG0011353	Cg007G2448800	g41575
OG0011354	Cg007G2452600	g41556
OG0011355	Cg007G2453200	g41547
OG0011358	Cg004G1416300	g13759
OG0011359	Cg004G1416600	g6028, g6077
OG0011360	Cg004G1416900	g13983
OG0011361	Cg004G1418400	g6022
OG0011362	Cg004G1418700	g6020
OG0011363	Cg004G1419900	g6012
OG0011364	Cg004G1420300	g6008
OG0011365	Cg004G1421100	g13954
OG0011366	Cg004G1422000	g6000
OG0011367	Cg004G1422900	g5996
OG0011368	Cg004G1426100	g13937
OG0011369	Cg004G1426300	g13934
OG0011371	Cg004G1428000	g5976
OG0011373	Cg004G1431400	g5958
OG0011374	Cg004G1432100	g5954
OG0011375	Cg004G1433600	g13809
OG0011376	Cg004G1435600	g13895
OG0011377	Cg004G1435700	g13811
OG0011378	Cg005G1517900	g51980
OG0011379	Cg005G1520700	g37374
OG0011381	Cg005G1521400	g51958
OG0011382	Cg005G1521600	g51956
OG0011383	Cg005G1523700	g38144
OG0011384	Cg005G1527100	g51881
OG0011385	Cg005G1527600, Cg005G1527700	g37356
OG0011386	Cg005G1529600	g51869
OG0011387	Cg005G1531800	g51843
OG0011388	Cg005G1532300	g51841
OG0011389	Cg005G1535300	g51800
OG0011390	Cg003G0904400	g869
OG0011391	Cg005G1539600	g38122
OG0011392	Cg005G1541400	g38114
OG0011393	Cg005G1541500	g51749
OG0011394	Cg005G1542200	g37306
OG0011395	Cg005G1542800	g37301
OG0011397	Cg001G0382700	g46655
OG0011398	Cg005G1546900	g37281
OG0011399	Cg005G1705800	g36793
OG0011400	Cg005G1548300	g51719
OG0011401	Cg005G1549100	g51715, g37271
OG0011402	Cg004G1339600	g6352
OG0011403	Cg005G1551000	g51703
OG0011404	Cg005G1552000	g51693
OG0011405	Cg005G1552100	g37248
OG0011406	Cg005G1552900	g51690
OG0011408	Cg005G1557100	g51661, g37226
OG0011409	Cg005G1558100	g37222, g51648
OG0011410	Cg005G1561000	g38069
OG0011411	Cg005G1562300	g37197
OG0011412	Cg005G1564000	g38053
OG0011413	Cg003G0746500	g40420
OG0011414	Cg003G0743500	g16068
OG0011415	Cg003G0739800, Cg003G0857900	g25578
OG0011416	Cg003G0858100, Cg003G0739600	g25566
OG0011417	Cg003G0858400, Cg003G0739300	g25558
OG0011418	Cg003G0752600	g45144
OG0011419	Cg003G0753100	g45142
OG0011420	Cg003G0753400	g45141
OG0011421	Cg003G0753500	g40390
OG0011422	Cg003G0754200	g40386
OG0011423	Cg003G0751200	g40401
OG0011424	Cg005G1777300	g50853
OG0011425	Cg005G1777200	g50854
OG0011426	Cg005G1773900	g50867
OG0011427	Cg005G1772100	g50878, g38523
OG0011428	Cg005G1771600	g50881
OG0011429	Cg005G1767900	g50890
OG0011431	Cg005G1760100	g50907, g36917
OG0011432	Cg005G1753100	g36900
OG0011433	Cg005G1744400	g38391
OG0011434	Cg005G1729800	g38333
OG0011435	Cg055G3084900, Cg013G3026000	g38332
OG0011436	Cg005G1733700	g38337, g51036
OG0011437	Cg005G1735800	g38349
OG0011438	Cg005G1746100	g38383
OG0011439	Cg006G2001300	g50411, g27625
OG0011440	Cg006G2001400	g27626
OG0011441	Cg006G1885100	g53740
OG0011442	Cg006G1874400	g53850
OG0011443	Cg006G1873600	g1258
OG0011444	Cg006G1873500	g35950, g53898
OG0011445	Cg006G1901700	g35910
OG0011446	Cg006G1900100	g4980, g35928
OG0011447	Cg001G0079800	g16925
OG0011448	Cg006G1917500	g32891
OG0011449	Cg006G1918700	g50757
OG0011450	Cg006G1924000	g32766
OG0011451	Cg006G1924700	g32765
OG0011452	Cg006G1926100	g32738
OG0011453	Cg006G1933400	g32705, g50716
OG0011454	Cg006G1934600	g32692
OG0011455	Cg006G1936100	g32678
OG0011456	Cg006G1938200	g50702
OG0011457	Cg003G0784400	g40268
OG0011458	Cg003G0806800	g40211
OG0011459	Cg003G0793200	g40237
OG0011460	Cg003G0791900	g40243
OG0011461	Cg003G0777200	g25839
OG0011462	Cg003G0772400	g40311
OG0011463	Cg003G0769900	g40325
OG0011464	Cg003G0767400	g40332
OG0011465	Cg003G0766800	g42686
OG0011466	Cg003G0762400	g40349
OG0011467	Cg003G0759400	g40369
OG0011468	Cg003G0759300	g40370
OG0011469	Cg008G2755400	g4892
OG0011470	Cg008G2756400	g29095
OG0011471	Cg008G2756900	g41433
OG0011472	Cg008G2757900	g29107
OG0011473	Cg008G2820200	g4857
OG0011474	Cg008G2824300	g4803
OG0011475	Cg008G2827500, Cg008G2827200	g10136
OG0011476	Cg008G2828700	g10146
OG0011477	Cg008G2829100	g10150
OG0011478	Cg008G2830600	g4769
OG0011479	Cg008G2830700, Cg007G2356800	g4770
OG0011480	Cg008G2832000	g4715
OG0011481	Cg008G2834000	g10165
OG0011482	Cg004G1437900	g13869
OG0011483	Cg004G1439000	g5929
OG0011484	Cg004G1439600	g5920
OG0011485	Cg004G1441100	g5909
OG0011486	Cg003G0893800	g28320
OG0011487	Cg004G1442000	g5905
OG0011489	Cg004G1442700	g5901
OG0011490	Cg004G1443700	g13845
OG0011491	Cg004G1445800	g13839
OG0011492	Cg005G1448200	g37778
OG0011493	Cg005G1619400	g52162
OG0011494	Cg005G1448600	g37777
OG0011495	Cg005G1449500	g22970
OG0011496	Cg005G1452100	g37751
OG0011497	Cg005G1453000	g37745
OG0011498	Cg005G1454300	g50830
OG0011499	Cg005G1454700	g37732
OG0011500	Cg005G1455500	g37726
OG0011501	Cg005G1455800	g50824
OG0011502	Cg005G1456500	g50820
OG0011504	Cg005G1459100	g37705
OG0011505	Cg005G1461400	g37695
OG0011506	Cg005G1462600	g50792
OG0011507	Cg005G1463500	g37673, g50786
OG0011508	Cg005G1467600	g38247
OG0011510	Cg005G1470200	g52288
OG0011511	Cg005G1470400	g52285
OG0011512	Cg005G1471300	g52278
OG0011513	Cg005G1473000	g37618
OG0011514	Cg005G1474900	g37612
OG0011515	Cg005G1476000	g37606
OG0011516	Cg005G1483300	g52184
OG0011517	Cg005G1484800	g52169
OG0011518	Cg005G1489600	g52148
OG0011519	Cg005G1489900	g52146
OG0011520	Cg005G1491800	g52130
OG0011521	Cg005G1491900	g52129
OG0011522	Cg005G1497600	g37491
OG0011524	Cg005G1498400	g52106
OG0011525	Cg005G1498500	g37486
OG0011526	Cg005G1498800	g38203
OG0011527	Cg005G1499100	g52095
OG0011528	Cg005G1500400	g37475, g38198
OG0011529	Cg005G1500700	g37472
OG0011530	Cg004G1445300	g5931
OG0011531	Cg005G1503200	g52079, g48947
OG0011532	Cg005G1509300	g37436
OG0011533	Cg005G1509800	g52027
OG0011535	Cg005G1512800	g37405
OG0011537	Cg005G1512100	g52006, g37412
OG0011538	Cg005G1514100	g52001
OG0011539	Cg005G1514400	g38166
OG0011540	Cg005G1514700	g37397
OG0011541	Cg005G1514800	g37394
OG0011542	Cg005G1515400	g51996
OG0011543	Cg005G1516300	g37389
OG0011544	Cg008G2982900	g10871, g40699
OG0011545	Cg008G2982800	g10872
OG0011546	Cg008G2982700	g10873
OG0011547	Cg008G2982600	g10882
OG0011548	Cg008G2980500	g10900
OG0011549	Cg004G1079400	g12703
OG0011550	Cg004G1080300	g7918
OG0011551	Cg004G1080400	g7917
OG0011552	Cg004G1081800	g12743, g12694
OG0011553	Cg004G1083000	g7897
OG0011554	Cg004G1084100	g7883
OG0011555	Cg004G1089600	g7856
OG0011556	Cg004G1093000	g12657
OG0011557	Cg004G1093800	g12654
OG0011558	Cg004G1097600	g7818
OG0011559	Cg004G1098100	g12781
OG0011560	Cg004G1099100	g7810
OG0011562	Cg004G1111500, Cg004G1101600	g7795
OG0011563	Cg004G1102800	g12796
OG0011564	Cg004G1103200	g12795
OG0011565	Cg004G1103600	g7781
OG0011566	Cg004G1105100	g7772, g7763
OG0011567	Cg004G1107200	g7746
OG0011568	Cg004G1107500	g12591
OG0011569	Cg004G1108900	g7740
OG0011571	Cg004G1113400	g7714
OG0011572	Cg004G1115700	g12861
OG0011573	Cg004G1117900	g12873
OG0011574	Cg004G1118700	g12536
OG0011575	Cg004G1119100	g12877
OG0011576	Cg007G2461400	g44763
OG0011577	Cg004G1120800	g12523
OG0011579	Cg004G1127000	g7651
OG0011580	Cg004G1128600	g7642
OG0011581	Cg004G1132200	g7624
OG0011582	Cg004G1132800	g12466
OG0011583	Cg004G1133000	g7621
OG0011584	Cg004G1133300	g7324, g7615
OG0011585	Cg004G1136300	g7604, g12449
OG0011586	Cg004G1144300	g7553
OG0011588	Cg004G1147300	g13000
OG0011589	Cg004G1147500	g7536, g13001
OG0011590	Cg004G1149200	g7524, g13011
OG0011591	Cg004G1152300	g13028
OG0011592	Cg004G1153000	g12402
OG0011593	Cg004G1154000	g7493
OG0011594	Cg004G1154400	g7490
OG0011595	Cg004G1156100	g13058
OG0011596	Cg004G1157900	g7462
OG0011597	Cg004G1158200	g7460, g13064
OG0011598	Cg004G1158700	g7457
OG0011600	Cg004G1161500	g13073
OG0011601	Cg004G1162000	g13081, g7440
OG0011602	Cg004G1163700	g7433
OG0011603	Cg004G1166100	g12362
OG0011604	Cg004G1166900	g12358
OG0011605	Cg004G1170100	g7401
OG0011607	Cg004G1173200	g13115, g7387
OG0011608	Cg004G1174900	g7375
OG0011609	Cg004G1176600	g12315
OG0011610	Cg004G1178600	g7346
OG0011612	Cg004G1179400	g7342
OG0011613	Cg004G1180600	g7332
OG0011616	Cg004G1183300	g7312
OG0011617	Cg004G1183900	g7308
OG0011618	Cg004G1185100	g7300
OG0011619	Cg004G1186300	g12269
OG0011620	Cg004G1188500	g12258
OG0011622	Cg004G1191700	g13158
OG0011623	Cg004G1192300	g7255
OG0011624	Cg004G1192500	g12246
OG0011625	Cg004G1198600	g7209
OG0011626	Cg007G2472300	g45834
OG0011628	Cg004G1203700	g7185
OG0011629	Cg004G1205000	g12191
OG0011630	Cg004G1205900	g7165
OG0011631	Cg004G1207500	g12176
OG0011632	Cg004G1208800	g12166
OG0011633	Cg004G1210800	g7135
OG0011634	Cg004G1211500	g7131
OG0011635	Cg004G1212400	g7120
OG0011636	Cg004G1215000	g7112
OG0011637	Cg004G1216400	g7100
OG0011638	Cg004G1219200	g12134
OG0011640	Cg004G1222500	g7058
OG0011641	Cg004G1223000	g7053
OG0011642	Cg004G1225000	g13251
OG0011643	Cg004G1226700	g7033
OG0011644	Cg004G1228000	g7015
OG0011645	Cg004G1233300	g6989
OG0011646	Cg004G1233800	g12064
OG0011647	Cg004G1241700	g12037
OG0011648	Cg004G1244900	g6913
OG0011649	Cg004G1247500	g12018
OG0011650	Cg004G1248200	g6889
OG0011651	Cg004G1248500	g12014
OG0011652	Cg004G1249500	g12010
OG0011653	Cg004G1249800	g12008, g6880
OG0011654	Cg004G1251000	g12003
OG0011655	Cg004G1252100	g6861
OG0011656	Cg004G1253100	g13317, g11993
OG0011657	Cg001G0358900	g46708, g51162, g47540
OG0011658	Cg002G0694300	g10802
OG0011659	Cg004G1255100	g6847
OG0011660	Cg004G1255200	g6846
OG0011661	Cg004G1257300	g6822
OG0011662	Cg004G1259800	g13336
OG0011663	Cg004G1260700	g13339
OG0011664	Cg004G1263000	g6779
OG0011665	Cg004G1265400	g13351
OG0011666	Cg004G1270500	g6743
OG0011667	Cg004G1271000	g6740
OG0011669	Cg004G1279600	g6684
OG0011670	Cg004G1280100	g11874, g6682
OG0011671	Cg003G0911400	g41242
OG0011672	Cg001G0365600	g46690
OG0011673	Cg001G0365400	g16889
OG0011674	Cg001G0364200	g46700
OG0011675	Cg001G0362600	g46701
OG0011676	Cg001G0362400	g46702
OG0011677	Cg001G0355900	g46724
OG0011678	Cg001G0355200	g18085
OG0011679	Cg001G0353600	g46732
OG0011680	Cg001G0353200	g46735
OG0011681	Cg001G0351900	g46741
OG0011682	Cg001G0340000	g46777
OG0011683	Cg001G0332100	g16743
OG0011684	Cg001G0326900	g46834
OG0011685	Cg001G0325700	g16734
OG0011687	Cg004G1306700	g6509
OG0011688	Cg004G1305000	g6521
OG0011689	Cg004G1304700	g6524
OG0011690	Cg004G1300100	g6544
OG0011691	Cg004G1299800	g6547
OG0011692	Cg004G1395500	g13703
OG0011693	Cg004G1298200	g13453
OG0011694	Cg004G1297200	g6556
OG0011695	Cg004G1296600	g13447
OG0011696	Cg002G0467600	g6560
OG0011697	Cg004G1287400	g6597
OG0011698	Cg004G1291900	g6582, g11818
OG0011699	Cg007G2425900	g44994
OG0011700	Cg004G1290100	g13415
OG0011701	Cg004G1289000	g11836
OG0011702	Cg004G1286300	g13400
OG0011703	Cg004G1284500	g6635
OG0011704	Cg004G1283900	g11861
OG0011705	Cg006G2010900	g32194
OG0011706	Cg001G0098700	g23408
OG0011707	Cg001G0100000	g23420
OG0011708	Cg001G0101200	g47730
OG0011710	Cg007G2427400	g41881
OG0011711	Cg007G2426700	g18052
OG0011712	Cg007G2420500	g45040
OG0011713	Cg007G2420800	g45039
OG0011714	Cg007G2385700	g45128
OG0011715	Cg007G2401900, Cg008G2825000	g45087
OG0011716	Cg003G0783300, Cg007G2359100	g43836
OG0011717	Cg007G2351700	g1685
OG0011718	Cg007G2346700	g1691
OG0011719	Cg007G2345000, Cg007G2345100	g43906
OG0011720	Cg007G2342600	g41128
OG0011721	Cg008G2754600	g4896, g29081
OG0011722	Cg008G2751100	g29069, g4912
OG0011723	Cg008G2750200	g29063
OG0011724	Cg008G2748200	g29044
OG0011725	Cg008G2747200	g41475
OG0011726	Cg008G2834800	g4729, g10168
OG0011727	Cg008G2837100	g4746
OG0011728	Cg008G2841700	g10193
OG0011729	Cg008G2854800, Cg008G2870300	g18498
OG0011730	Cg002G0503900	g2412
OG0011731	Cg002G0504500	g11330
OG0011732	Cg002G0506800	g2424
OG0011733	Cg002G0507200	g2427
OG0011734	Cg002G0507800	g2432
OG0011735	Cg002G0508000	g19279
OG0011736	Cg002G0508500	g2437
OG0011737	Cg002G0509200	g11338
OG0011739	Cg001G0393000	g16765
OG0011740	Cg002G0511900	g2461
OG0011742	Cg002G0513700	g2470
OG0011743	Cg002G0513800	g19307
OG0011744	Cg006G2256200	g49275
OG0011746	Cg006G2253400	g49297
OG0011747	Cg006G2252300	g26863
OG0011748	Cg006G2250600	g26871
OG0011749	Cg006G2249400	g26872
OG0011750	Cg006G2249300	g30741, g26873
OG0011751	Cg006G2249100	g49320
OG0011752	Cg006G2248900	g49322
OG0011753	Cg006G2248700	g49325, g49324
OG0011754	Cg006G2247600	g30749
OG0011755	Cg006G2247200	g49335
OG0011756	Cg006G2247000	g49337, g30758
OG0011757	Cg006G2246300	g30760
OG0011758	Cg006G2244300	g49356
OG0011759	Cg006G2241700	g49368
OG0011760	Cg006G2241300	g49376
OG0011761	Cg006G2239800	g30780
OG0011762	Cg006G2239600	g49383
OG0011763	Cg006G2239000	g49386
OG0011764	Cg006G2236600	g25022
OG0011765	Cg006G2236100	g30803
OG0011766	Cg006G2234600	g49405
OG0011767	Cg006G2230900	g49423
OG0011768	Cg006G2229500	g49429
OG0011769	Cg006G2229400	g30840
OG0011770	Cg006G2224100	g30864
OG0011771	Cg006G2223500	g30867
OG0011772	Cg006G2222700	g30870
OG0011774	Cg006G2222300	g26937
OG0011775	Cg006G2219600	g26945
OG0011776	Cg006G2218200	g49465
OG0011777	Cg006G2218000	g30900
OG0011778	Cg006G2217300	g30897
OG0011779	Cg008G2650100	g49497
OG0011780	Cg006G2211000	g30933
OG0011781	Cg006G2209800	g49505
OG0011782	Cg007G2321900, Cg007G2321800	g49507
OG0011783	Cg006G2207800	g30953
OG0011784	Cg006G2205600	g30964, g49524
OG0011785	Cg006G2202400	g26972, g49540
OG0011786	Cg006G2201000	g49545
OG0011787	Cg006G2200500	g31001
OG0011788	Cg006G2199300	g26986
OG0011789	Cg006G2195100	g31040
OG0011790	Cg006G2193800	g26996
OG0011791	Cg001G0160000	g47507
OG0011792	Cg006G2192400	g31051
OG0011793	Cg006G2191400	g31058
OG0011794	Cg006G2186400	g27014
OG0011795	Cg001G0042200, Cg001G0041900, Cg006G2184800	g31096
OG0011796	Cg004G1320700	g11675
OG0011797	Cg006G2183000	g31106
OG0011798	Cg006G2178800	g49676
OG0011799	Cg006G2178200	g31125
OG0011800	Cg006G2176900	g31133
OG0011801	Cg003G0905000	g41208
OG0011802	Cg006G2176300	g31136
OG0011803	Cg006G2175700	g31139
OG0011804	Cg006G2175300	g49655
OG0011805	Cg006G2174400	g31151
OG0011807	Cg006G2164100	g31227
OG0011808	Cg006G2172000	g31168
OG0011809	Cg006G2169600	g31182
OG0011810	Cg006G2168700	g49625
OG0011811	Cg006G2168500	g49623
OG0011812	Cg006G2166300	g49699
OG0011813	Cg006G2164700	g31224
OG0011814	Cg006G2162800	g27103
OG0011815	Cg006G2158300	g31257
OG0011816	Cg001G0132300	g17105
OG0011817	Cg006G2155900	g27126
OG0011818	Cg006G2153900	g31284
OG0011820	Cg006G2153100	g31295
OG0011821	Cg006G2150000	g27151
OG0011822	Cg006G2148400	g31318
OG0011823	Cg006G2145000	g49781
OG0011825	Cg006G2143400	g31348
OG0011826	Cg006G2142400	g31350
OG0011827	Cg006G2142100	g31353
OG0011829	Cg006G2141100	g31370
OG0011830	Cg006G2140100	g31377
OG0011831	Cg006G2138400	g31389
OG0011832	Cg006G2136200	g27194
OG0011834	Cg006G2131500	g49870
OG0011835	Cg006G2130400	g31449
OG0011836	Cg006G2130300	g31450
OG0011837	Cg006G2129800	g31453
OG0011839	Cg006G2127800	g31483
OG0011840	Cg006G2126000	g31480
OG0011841	Cg006G2125000	g49899
OG0011842	Cg006G2124900	g31484
OG0011843	Cg006G2116200	g49918
OG0011844	Cg006G2116000	g49919
OG0011846	Cg006G2112100	g49931, g31576
OG0011847	Cg006G2111800	g31578
OG0011848	Cg006G2111500	g31580
OG0011849	Cg006G2108100	g31604
OG0011850	Cg006G2107500	g49945
OG0011851	Cg006G2105500	g31620
OG0011852	Cg006G2103200	g27335, g27742, g31633
OG0011853	Cg006G2101300	g27339, g31645
OG0011854	Cg006G2100200	g49970
OG0011855	Cg006G2097400	g49980
OG0011856	Cg006G2096900	g31664
OG0011857	Cg006G2095900	g49981
OG0011858	Cg006G2092500	g31687
OG0011859	Cg006G2092300	g49994
OG0011860	Cg006G2091000	g31699
OG0011861	Cg006G2087900	g31721
OG0011862	Cg006G2087100	g27394
OG0011863	Cg006G2086800	g31732
OG0011864	Cg006G2086400	g31735
OG0011865	Cg006G2085900	g31739
OG0011866	Cg006G2083800	g50033
OG0011867	Cg006G2081400	g50042, g31774
OG0011868	Cg006G2081300	g31775, g27404
OG0011870	Cg006G2073300	g31829
OG0011871	Cg006G2070600	g31856, g50088
OG0011872	Cg006G2070400	g31859
OG0011873	Cg006G2069800	g31865
OG0011874	Cg006G2066200	g50112
OG0011875	Cg006G2065400	g31892
OG0011876	Cg006G2064900	g50116
OG0011877	Cg006G2062500	g27457
OG0011878	Cg006G2062100	g31918
OG0011879	Cg006G2061700	g50141
OG0011880	Cg006G2060900	g27462, g31941
OG0011881	Cg006G2060700	g27464
OG0011883	Cg006G2059200	g27468
OG0011884	Cg006G2059100	g27469
OG0011885	Cg006G2058200	g31949
OG0011887	Cg006G2049700	g32002, g50208
OG0011888	Cg006G2039800	g27526
OG0011889	Cg001G0240800	g24356, g2667
OG0011891	Cg005G1752500	g38411
OG0011892	Cg006G2037500	g27537
OG0011893	Cg006G2037100	g50264
OG0011894	Cg007G2485900	g45932, g44645
OG0011895	Cg001G0319000	g25122
OG0011897	Cg002G0638000	g4296
OG0011898	Cg007G2482500	g45910
OG0011899	Cg007G2480900	g45897
OG0011900	Cg007G2480100	g45890
OG0011902	Cg007G2474500	g45856
OG0011903	Cg007G2472500	g45836
OG0011904	Cg006G1944400	g32636
OG0011905	Cg005G1725500	g38324
OG0011906	Cg007G2270600	g40844
OG0011907	Cg007G2274000	g44243
OG0011908	Cg007G2274100	g40867
OG0011909	Cg007G2275700	g44240
OG0011910	Cg007G2275800	g44239
OG0011911	Cg007G2277300	g44236
OG0011912	Cg007G2280500	g40920
OG0011913	Cg007G2280600	g44218
OG0011914	Cg007G2281500	g44214
OG0011915	Cg007G2285700	g40935
OG0011916	Cg007G2286600	g40939
OG0011917	Cg007G2286900	g44196
OG0011918	Cg007G2287900	g44188
OG0011919	Cg004G1348100	g11603
OG0011921	Cg007G2300200	g40984
OG0011922	Cg007G2296200	g41002
OG0011923	Cg007G2302500	g41017
OG0011924	Cg007G2304100	g41025
OG0011925	Cg007G2305100	g44121
OG0011926	Cg007G2305500	g41031
OG0011927	Cg007G2308100	g44103
OG0011928	Cg007G2308700	g41043
OG0011929	Cg007G2309200	g41039, g41037
OG0011930	Cg007G2310700	g44094
OG0011932	Cg007G2317900	g36042, g47810, g47807, g893
OG0011933	Cg007G2325000	g44020
OG0011934	Cg007G2333100	g43987
OG0011935	Cg007G2334500	g41112
OG0011936	Cg007G2337100	g41121
OG0011937	Cg007G2337500	g43920, g43954
OG0011938	Cg007G2263200	g40820
OG0011939	Cg007G2262900	g40821
OG0011940	Cg006G1879600, Cg007G2259700	g40760
OG0011941	Cg007G2259100	g40754
OG0011942	Cg007G2259000	g40753
OG0011943	Cg007G2257800	g40741
OG0011944	Cg007G2257600	g40739
OG0011945	Cg008G2970000, Cg008G2972900	g40632
OG0011946	Cg008G2973800	g10941
OG0011948	Cg008G2974500	g10939
OG0011949	Cg008G2975100	g40639
OG0011950	Cg001G0160600	g47502
OG0011951	Cg008G2976100	g40642
OG0011952	Cg008G2985800	g10851, g40717
OG0011953	Cg008G2986100	g40719
OG0011954	Cg008G2986600	g10843
OG0011955	Cg008G2987000	g40725
OG0011956	Cg006G2015900	g50365
OG0011957	Cg001G0308500	g46931
OG0011958	Cg003G0864300, Cg003G0734100	g40481, g25523
OG0011959	Cg003G0863300, Cg003G0735100	g40474
OG0011960	Cg005G1721700, Cg005G1721900, Cg005G1720900	g36841
OG0011961	Cg003G0737800, Cg003G0860200	g40461
OG0011962	Cg001G0108100	g23473
OG0011963	Cg001G0103700	g47716
OG0011964	Cg001G0243500	g24389
OG0011965	Cg001G0373200	g16856
OG0011966	Cg005G1534900	g51809
OG0011967	Cg001G0243100	g47142
OG0011968	Cg006G1850100	g36301, g54069
OG0011969	Cg006G1849100	g54076
OG0011970	Cg006G1848800	g36323
OG0011971	Cg006G2027500	g50306
OG0011972	Cg006G1847800	g54083
OG0011973	Cg006G1847600	g54084
OG0011974	Cg006G1842800	g36371
OG0011975	Cg005G1742500	g50993
OG0011976	Cg007G2519500	g46172
OG0011977	Cg001G0000100	g18384
OG0011978	Cg001G0000500	g19274, g19268
OG0011979	Cg001G0001800	g12981
OG0011980	Cg001G0002000	g18374
OG0011981	Cg001G0002300	g18371
OG0011982	Cg001G0003000	g18364
OG0011983	Cg001G0006200	g18333
OG0011984	Cg001G0008700	g22681
OG0011985	Cg001G0008800	g18312
OG0011988	Cg001G0012600	g22704
OG0011989	Cg001G0012800	g22705
OG0011990	Cg001G0015000	g22724
OG0011991	Cg001G0020800	g22791
OG0011992	Cg001G0021800	g18289
OG0011993	Cg001G0024000	g22809
OG0011994	Cg001G0025900	g47993
OG0011996	Cg001G0026600	g22829
OG0011997	Cg001G0026900	g22831
OG0011998	Cg001G0029300	g22855
OG0011999	Cg001G0030500	g18268
OG0012000	Cg001G0030600	g18267
OG0012001	Cg001G0030900	g22878
OG0012002	Cg001G0031000	g22879
OG0012003	Cg001G0032100	g22886
OG0012004	Cg001G0033500	g22900
OG0012005	Cg001G0034200	g22908
OG0012006	Cg001G0034300	g22909
OG0012007	Cg007G2266200	g22915
OG0012008	Cg001G0037200	g22933
OG0012009	Cg001G0038600	g22948
OG0012010	Cg001G0038800	g22950
OG0012011	Cg001G0066900	g23175
OG0012012	Cg005G1749000	g38399
OG0012013	Cg001G0046500	g23000
OG0012014	Cg001G0051600	g23039
OG0012015	Cg001G0052300	g47898
OG0012016	Cg001G0053200	g23045
OG0012017	Cg001G0057600	g18206
OG0012018	Cg001G0058400	g23108
OG0012019	Cg001G0058600	g23115
OG0012020	Cg001G0058700	g47874
OG0012021	Cg008G2848000, Cg008G2862400	g10214
OG0012022	Cg001G0059900	g18197
OG0012024	Cg001G0077700	g23268
OG0012025	Cg001G0076400	g23257
OG0012026	Cg001G0076000	g47818, g23253
OG0012027	Cg001G0074800	g47821
OG0012028	Cg001G0074300	g47822
OG0012029	Cg001G0073200	g16913, g23238
OG0012030	Cg001G0072800	g23235
OG0012031	Cg001G0070300	g23203
OG0012032	Cg001G0069400	g23195, g18146, g42966
OG0012033	Cg001G0068700	g23190
