Orthogroup	Cardamine_glauca	Rorippa_islandica
OG0008691	Cg008G2717100	Roisl.0210s1231.1.p
OG0008692	Cg005G1604400	Roisl.0028s0673.1.p
OG0008693	Cg008G2714500	Roisl.0210s1208.1.p
OG0008694	Cg006G2217800	Roisl.0091s0731.1.p
OG0008695	Cg004G1218500	Roisl.0074s0409.1.p
OG0008696	Cg008G2706500	Roisl.0210s1127.1.p
OG0008697	Cg008G2705800	Roisl.0210s1120.1.p
OG0008698	Cg008G2702900	Roisl.0210s1090.1.p
OG0008699	Cg008G2702400	Roisl.0210s1085.1.p
OG0008700	Cg003G0943300	Roisl.0080s0785.1.p
OG0008701	Cg008G2700400	Roisl.0210s1063.1.p
OG0008702	Cg008G2699300	Roisl.0210s1051.1.p
OG0008703	Cg008G2697400	Roisl.0210s1026.1.p
OG0008704	Cg008G2696800	Roisl.0210s1018.1.p
OG0008705	Cg008G2695200	Roisl.0210s1003.1.p
OG0008706	Cg008G2695100	Roisl.0210s1002.1.p
OG0008707	Cg008G2694700	Roisl.0210s0998.1.p
OG0008708	Cg008G2694200	Roisl.0210s0995.1.p
OG0008709	Cg008G2694100	Roisl.0210s0994.1.p
OG0008710	Cg008G2691700	Roisl.0210s0970.1.p
OG0008711	Cg008G2691400	Roisl.0210s0967.1.p
OG0008712	Cg008G2690200	Roisl.0210s0957.1.p
OG0008713	Cg008G2690100	Roisl.0210s0956.1.p
OG0008714	Cg008G2689600	Roisl.0210s0951.1.p
OG0008715	Cg008G2688700	Roisl.0210s0943.1.p
OG0008716	Cg008G2686900	Roisl.0210s0925.1.p
OG0008717	Cg008G2686700	Roisl.0210s0923.1.p
OG0008718	Cg008G2686200	Roisl.0210s0916.1.p
OG0008719	Cg008G2686100	Roisl.0210s0915.1.p
OG0008720	Cg008G2685600	Roisl.0210s0910.1.p
OG0008721	Cg008G2682600	Roisl.0210s0873.1.p
OG0008722	Cg008G2680300	Roisl.0210s0848.1.p
OG0008724	Cg008G2678600	Roisl.0210s0830.1.p
OG0008725	Cg008G2677400	Roisl.0210s0814.1.p
OG0008726	Cg008G2677300	Roisl.0210s0813.1.p
OG0008727	Cg008G2674500	Roisl.0210s0788.1.p
OG0008728	Cg008G2673900	Roisl.0210s0781.1.p
OG0008729	Cg008G2672200	Roisl.0210s0766.1.p
OG0008730	Cg008G2668400	Roisl.0210s0731.1.p
OG0008731	Cg008G2667200	Roisl.0210s0717.1.p
OG0008732	Cg008G2665700	Roisl.0210s0699.1.p
OG0008733	Cg008G2663700	Roisl.0210s0680.1.p
OG0008735	Cg008G2660400	Roisl.0210s0636.1.p
OG0008736	Cg008G2659700	Roisl.0210s0631.1.p
OG0008737	Cg008G2658200	Roisl.0210s0611.1.p
OG0008738	Cg008G2657900	Roisl.0210s0608.1.p
OG0008739	Cg002G0639000	Roisl.0188s0119.1.p
OG0008740	Cg003G0830100, Cg003G0878200	Roisl.0214s0199.1.p
OG0008741	Cg008G2656200	Roisl.0210s0589.1.p
OG0008742	Cg008G2654100	Roisl.0210s0566.1.p
OG0008743	Cg008G2652400	Roisl.0210s0548.1.p
OG0008744	Cg008G2651200	Roisl.0210s0536.1.p
OG0008745	Cg008G2650900	Roisl.0210s0532.1.p
OG0008746	Cg008G2649900	Roisl.0210s0523.1.p
OG0008747	Cg008G2648100	Roisl.0210s0501.1.p
OG0008748	Cg003G0726800, Cg003G0871100	Roisl.0082s0389.1.p
OG0008749	Cg003G0870900, Cg003G0727000	Roisl.0082s0387.1.p
OG0008750	Cg003G0868500, Cg003G0729700	Roisl.0082s0357.1.p
OG0008751	Cg003G0868400, Cg003G0729800	Roisl.0082s0356.1.p
OG0008752	Cg003G0866900, Cg003G0731400	Roisl.0082s0338.1.p
OG0008753	Cg001G0152900	Roisl.0022s0152.1.p
OG0008754	Cg003G0891700	Roisl.0012s0011.1.p
OG0008755	Cg001G0154900	Roisl.0022s0134.1.p
OG0008757	Cg014G3045400, Cg003G0710300	Roisl.0191s0572.1.p
OG0008758	Cg005G1691300	Roisl.0029s0067.1.p
OG0008759	Cg005G1689600	Roisl.0029s0059.1.p
OG0008760	Cg005G1685000	Roisl.0010s0016.1.p
OG0008761	Cg005G1683200	Roisl.0029s0006.1.p
OG0008762	Cg005G1674700	Roisl.0204s0124.1.p
OG0008763	Cg005G1674000	Roisl.0204s0108.1.p
OG0008764	Cg005G1671400	Roisl.0204s0085.1.p
OG0008765	Cg005G1670900	Roisl.0204s0084.1.p
OG0008766	Cg005G1664300	Roisl.0204s0051.1.p
OG0008767	Cg002G0569400	Roisl.0209s0300.1.p
OG0008768	Cg005G1659900	Roisl.0204s0027.1.p
OG0008769	Cg005G1659400	Roisl.0204s0022.1.p
OG0008770	Cg005G1659200	Roisl.0204s0017.1.p
OG0008771	Cg005G1658700	Roisl.0204s0009.1.p
OG0008772	Cg005G1657600	Roisl.0082s0544.1.p
OG0008773	Cg005G1656300	Roisl.0082s0553.1.p
OG0008774	Cg005G1656000	Roisl.0082s0558.1.p
OG0008775	Cg005G1655800	Roisl.0082s0560.1.p
OG0008776	Cg005G1652300	Roisl.0082s0597.1.p
OG0008777	Cg005G1651800	Roisl.0082s0602.1.p
OG0008778	Cg005G1649800	Roisl.0082s0625.1.p, Roisl.0017s0025.1.p, Roisl.0033s0163.1.p
OG0008779	Cg005G1649100	Roisl.0082s0633.1.p
OG0008780	Cg005G1647000	Roisl.0082s0649.1.p
OG0008782	Cg005G1646800	Roisl.0082s0651.1.p
OG0008783	Cg005G1645900	Roisl.0082s0659.1.p
OG0008784	Cg005G1645700	Roisl.0082s0660.1.p
OG0008785	Cg005G1645000	Roisl.0082s0671.1.p
OG0008786	Cg005G1643100	Roisl.0082s0693.1.p
OG0008787	Cg005G1640200	Roisl.0082s0728.1.p
OG0008788	Cg005G1640000	Roisl.0082s0729.1.p
OG0008789	Cg005G1633400	Roisl.0033s0015.1.p
OG0008790	Cg005G1632900	Roisl.0033s0021.1.p
OG0008791	Cg005G1632500	Roisl.0033s0025.1.p
OG0008792	Cg005G1631700	Roisl.0033s0029.1.p
OG0008793	Cg005G1630600, Cg005G1630100	Roisl.0033s0043.1.p
OG0008794	Cg005G1628900	Roisl.0033s0056.1.p
OG0008795	Cg005G1627300	Roisl.0033s0070.1.p
OG0008796	Cg005G1627200	Roisl.0033s0074.1.p
OG0008797	Cg005G1625500	Roisl.0033s0094.1.p
OG0008798	Cg005G1622200	Roisl.0033s0142.1.p
OG0008799	Cg005G1621500	Roisl.0033s0132.1.p
OG0008800	Cg005G1621400	Roisl.0033s0131.1.p
OG0008801	Cg005G1620500	Roisl.0033s0120.1.p
OG0008802	Cg005G1619800	Roisl.0033s0114.1.p
OG0008803	Cg005G1619600	Roisl.0033s0110.1.p
OG0008805	Cg005G1618100	Roisl.0017s0520.1.p
OG0008806	Cg005G1615100	Roisl.0017s0479.1.p
OG0008807	Cg005G1614500	Roisl.0017s0472.1.p
OG0008809	Cg005G1611300	Roisl.0017s0437.1.p
OG0008810	Cg005G1607900	Roisl.0028s0636.1.p
OG0008811	Cg005G1609700	Roisl.0028s0616.1.p
OG0008812	Cg001G0290200	Roisl.0185s0059.1.p
OG0008814	Cg005G1604800	Roisl.0028s0668.1.p
OG0008815	Cg005G1601700	Roisl.0028s0708.1.p
OG0008816	Cg005G1600600	Roisl.0028s0720.1.p
OG0008817	Cg005G1599900	Roisl.0028s0728.1.p
OG0008818	Cg005G1599800	Roisl.0028s0729.1.p
OG0008819	Cg005G1599400	Roisl.0028s0732.1.p
OG0008820	Cg005G1598800	Roisl.0028s0737.1.p
OG0008821	Cg008G2927900	Roisl.0012s0093.1.p
OG0008822	Cg008G2931400	Roisl.0012s0125.1.p
OG0008823	Cg008G2933300	Roisl.0012s0139.1.p
OG0008824	Cg008G2934500	Roisl.0012s0178.1.p, Roisl.0012s0162.1.p
OG0008825	Cg008G2935800	Roisl.0012s0184.1.p
OG0008826	Cg008G2936000	Roisl.0012s0187.1.p
OG0008827	Cg001G0158800	Roisl.0022s0094.1.p
OG0008828	Cg008G2942400	Roisl.0012s0249.1.p
OG0008830	Cg001G0152100	Roisl.0022s0159.1.p
OG0008831	Cg001G0151900	Roisl.0022s0161.1.p
OG0008832	Cg001G0150300	Roisl.0022s0178.1.p
OG0008833	Cg006G1853900	Roisl.0013s0172.1.p
OG0008834	Cg006G1854600	Roisl.0013s0177.1.p
OG0008835	Cg006G1856100	Roisl.0013s0183.1.p
OG0008836	Cg006G1856900	Roisl.0013s0191.1.p
OG0008837	Cg006G1858600	Roisl.0013s0202.1.p
OG0008838	Cg006G1858900	Roisl.0013s0209.1.p
OG0008839	Cg006G1873100	Roisl.0066s0384.1.p
OG0008840	Cg006G1864200	Roisl.0066s0359.1.p
OG0008841	Cg006G1861900	Roisl.0066s0337.1.p
OG0008842	Cg006G1998400	Roisl.0213s0037.1.p
OG0008843	Cg006G1997100	Roisl.0213s0050.1.p
OG0008844	Cg006G1994500	Roisl.0213s0074.1.p
OG0008845	Cg004G1321600	Roisl.0053s0159.1.p
OG0008846	Cg006G1992500	Roisl.0213s0090.1.p
OG0008847	Cg006G1991000	Roisl.0213s0104.1.p
OG0008848	Cg006G1987000	Roisl.0213s0149.1.p
OG0008849	Cg006G1984700	Roisl.0213s0172.1.p
OG0008850	Cg006G1984600	Roisl.0213s0173.1.p
OG0008851	Cg006G1983900	Roisl.0213s0177.1.p
OG0008852	Cg006G1978500	Roisl.0213s0222.1.p
OG0008853	Cg008G2859800, Cg008G2845100, Cg008G2860000	Roisl.0198s0029.1.p
OG0008854	Cg006G1977500	Roisl.0213s0235.1.p
OG0008855	Cg006G1974900	Roisl.0213s0256.1.p
OG0008856	Cg006G1974100	Roisl.0213s0265.1.p
OG0008857	Cg006G1971200	Roisl.0213s0293.1.p
OG0008858	Cg006G1967900	Roisl.0213s0328.1.p
OG0008859	Cg006G1967600	Roisl.0213s0331.1.p
OG0008860	Cg006G1967200	Roisl.0213s0338.1.p
OG0008861	Cg006G1965100	Roisl.0213s0348.1.p
OG0008862	Cg006G1964400	Roisl.0213s0360.1.p
OG0008863	Cg006G1963700	Roisl.0213s0371.1.p
OG0008864	Cg006G1963200	Roisl.0213s0374.1.p
OG0008865	Cg006G1961400, Cg007G2293700	Roisl.0213s0401.1.p
OG0008866	Cg006G1960900	Roisl.0213s0414.1.p
OG0008867	Cg003G0831200, Cg003G0879800	Roisl.0214s0211.1.p
OG0008868	Cg006G1958100	Roisl.0213s0432.1.p
OG0008869	Cg006G1955100	Roisl.0213s0459.1.p
OG0008870	Cg006G1953500	Roisl.0213s0476.1.p
OG0008871	Cg004G1350400	Roisl.0214s0449.1.p
OG0008871	Cg006G1949500	Roisl.0209s0191.1.p
OG0008872	Cg006G1946700	Roisl.0209s0165.1.p
OG0008873	Cg005G1580200	Roisl.0028s0948.1.p
OG0008874	Cg002G0684400	Roisl.0011s0147.1.p
OG0008875	Cg002G0682500	Roisl.0011s0175.1.p, Roisl.0011s0176.1.p
OG0008876	Cg002G0677700	Roisl.0011s0245.1.p
OG0008877	Cg002G0409800	Roisl.0018s0330.1.p
OG0008878	Cg003G1061800	Roisl.0024s0598.1.p
OG0008879	Cg003G1061500	Roisl.0024s0595.1.p
OG0008880	Cg003G1061300	Roisl.0024s0593.1.p
OG0008881	Cg003G1059900	Roisl.0024s0575.1.p
OG0008882	Cg003G1059700	Roisl.0024s0573.1.p
OG0008883	Cg003G1059400	Roisl.0024s0570.1.p
OG0008884	Cg003G1058700	Roisl.0024s0563.1.p
OG0008885	Cg003G1057900	Roisl.0024s0555.1.p
OG0008886	Cg003G1056200	Roisl.0024s0536.1.p
OG0008887	Cg003G1055900	Roisl.0024s0533.1.p
OG0008888	Cg003G1053800	Roisl.0024s0513.1.p
OG0008889	Cg003G1053000	Roisl.0024s0505.1.p
OG0008890	Cg003G1051900	Roisl.0024s0492.1.p
OG0008891	Cg003G1048700	Roisl.0024s0463.1.p
OG0008892	Cg003G1048400	Roisl.0024s0460.1.p
OG0008893	Cg003G1047600	Roisl.0024s0450.1.p
OG0008894	Cg003G1044500	Roisl.0024s0417.1.p
OG0008895	Cg003G1042600	Roisl.0024s0403.1.p
OG0008896	Cg003G1042700	Roisl.0024s0402.1.p
OG0008897	Cg003G1042900	Roisl.0024s0400.1.p
OG0008898	Cg003G1043600	Roisl.0024s0393.1.p
OG0008899	Cg003G1041500	Roisl.0024s0383.1.p
OG0008900	Cg003G1040100	Roisl.0024s0371.1.p
OG0008901	Cg003G1037900	Roisl.0024s0348.1.p
OG0008902	Cg003G1034500	Roisl.0024s0313.1.p
OG0008903	Cg003G1033000	Roisl.0024s0303.1.p
OG0008904	Cg003G1031300	Roisl.0024s0286.1.p
OG0008905	Cg003G1030000	Roisl.0024s0274.1.p
OG0008906	Cg003G1029500	Roisl.0024s0267.1.p
OG0008907	Cg003G1028700	Roisl.0024s0258.1.p
OG0008908	Cg003G1027400, Cg003G1027500, Cg002G0491500	Roisl.0024s0246.1.p
OG0008909	Cg003G1025300	Roisl.0024s0225.1.p
OG0008910	Cg003G1024200	Roisl.0024s0210.1.p
OG0008911	Cg003G1023100	Roisl.0024s0198.1.p
OG0008912	Cg003G1020300	Roisl.0024s0166.1.p
OG0008913	Cg003G1019400	Roisl.0024s0156.1.p
OG0008914	Cg003G1018400	Roisl.0024s0150.1.p
OG0008915	Cg003G1017800	Roisl.0024s0143.1.p
OG0008916	Cg003G1016900	Roisl.0024s0135.1.p
OG0008917	Cg003G1016100	Roisl.0024s0124.1.p
OG0008918	Cg003G1015700	Roisl.0024s0119.1.p
OG0008919	Cg003G1014900	Roisl.0080s0004.1.p
OG0008920	Cg003G1014300	Roisl.0080s0011.1.p
OG0008921	Cg003G1013600	Roisl.0080s0017.1.p
OG0008922	Cg003G1012100	Roisl.0080s0035.1.p
OG0008923	Cg003G1011500	Roisl.0080s0046.1.p
OG0008924	Cg003G1011100	Roisl.0080s0049.1.p
OG0008925	Cg003G1010800	Roisl.0080s0053.1.p
OG0008926	Cg003G1009200	Roisl.0080s0067.1.p
OG0008927	Cg003G1008300	Roisl.0080s0075.1.p
OG0008928	Cg003G1005200	Roisl.0080s0110.1.p
OG0008929	Cg003G1002000	Roisl.0080s0146.1.p
OG0008930	Cg008G2787400	Roisl.0210s1969.1.p
OG0008931	Cg008G2788700	Roisl.0210s1980.1.p
OG0008932	Cg008G2789100	Roisl.0210s1983.1.p
OG0008933	Cg008G2790200	Roisl.0210s1996.1.p
OG0008934	Cg008G2790500	Roisl.0210s1999.1.p
OG0008935	Cg008G2791700	Roisl.0210s2013.1.p
OG0008936	Cg008G2792000	Roisl.0210s2016.1.p
OG0008937	Cg008G2792900	Roisl.0210s2027.1.p
OG0008938	Cg008G2795700	Roisl.0210s2062.1.p
OG0008939	Cg008G2798800	Roisl.0046s0091.1.p
OG0008940	Cg008G2800700	Roisl.0046s0118.1.p
OG0008941	Cg008G2801100	Roisl.0046s0122.1.p
OG0008942	Cg008G2802100	Roisl.0046s0138.1.p
OG0008943	Cg008G2802400	Roisl.0046s0140.1.p
OG0008944	Cg008G2803200	Roisl.0046s0148.1.p
OG0008945	Cg008G2805500	Roisl.0046s0173.1.p
OG0008946	Cg008G2805700	Roisl.0046s0176.1.p
OG0008947	Cg008G2807000	Roisl.0019s0856.1.p, Roisl.0046s0192.1.p
OG0008948	Cg008G2807200	Roisl.0046s0195.1.p
OG0008949	Cg008G2808500	Roisl.0046s0204.1.p
OG0008950	Cg008G2809800	Roisl.0046s0219.1.p
OG0008951	Cg008G2814000	Roisl.0046s0253.1.p
OG0008952	Cg008G2814800	Roisl.0046s0264.1.p
OG0008953	Cg008G2818700	Roisl.0046s0298.1.p
OG0008954	Cg008G2761100	Roisl.0210s1675.1.p
OG0008955	Cg008G2762000	Roisl.0210s1684.1.p
OG0008956	Cg008G2761600	Roisl.0210s1680.1.p
OG0008957	Cg008G2761500	Roisl.0210s1679.1.p
OG0008958	Cg008G2761400	Roisl.0210s1678.1.p
OG0008959	Cg008G2761200	Roisl.0210s1676.1.p
OG0008960	Cg008G2762600	Roisl.0210s1693.1.p
OG0008961	Cg008G2762700	Roisl.0210s1694.1.p
OG0008962	Cg008G2762800	Roisl.0210s1695.1.p
OG0008963	Cg008G2764200	Roisl.0210s1712.1.p
OG0008964	Cg008G2764500	Roisl.0210s1715.1.p
OG0008965	Cg008G2766400	Roisl.0210s1740.1.p
OG0008966	Cg008G2766800	Roisl.0210s1744.1.p
OG0008967	Cg008G2767200	Roisl.0210s1748.1.p
OG0008968	Cg008G2767600	Roisl.0210s1753.1.p
OG0008969	Cg008G2769600	Roisl.0210s1776.1.p
OG0008970	Cg008G2771500	Roisl.0210s1796.1.p
OG0008971	Cg008G2772800	Roisl.0210s1809.1.p
OG0008972	Cg008G2773000	Roisl.0210s1811.1.p
OG0008973	Cg008G2774000	Roisl.0210s1820.1.p
OG0008974	Cg008G2774300	Roisl.0210s1823.1.p
OG0008975	Cg008G2774800	Roisl.0210s1829.1.p
OG0008976	Cg008G2775000	Roisl.0210s1832.1.p
OG0008977	Cg008G2776900	Roisl.0210s1852.1.p
OG0008978	Cg008G2778000	Roisl.0210s1863.1.p
OG0008979	Cg008G2779500	Roisl.0210s1877.1.p
OG0008980	Cg008G2781400	Roisl.0210s1897.1.p
OG0008981	Cg008G2781800	Roisl.0210s1902.1.p
OG0008982	Cg008G2783700	Roisl.0210s1924.1.p
OG0008983	Cg003G0925500	Roisl.0052s0029.1.p
OG0008984	Cg008G2785600	Roisl.0210s1944.1.p
OG0008985	Cg008G2787100	Roisl.0210s1963.1.p
OG0008986	Cg003G0997400	Roisl.0080s0199.1.p
OG0008987	Cg003G0994400	Roisl.0080s0235.1.p
OG0008988	Cg003G0993400	Roisl.0080s0246.1.p
OG0008989	Cg003G0990400	Roisl.0080s0271.1.p
OG0008990	Cg003G0990100	Roisl.0080s0274.1.p
OG0008991	Cg003G0988500	Roisl.0080s0295.1.p
OG0008992	Cg003G0989300	Roisl.0080s0285.1.p
OG0008993	Cg003G0988100	Roisl.0080s0298.1.p
OG0008994	Cg003G0981800	Roisl.0080s0369.1.p
OG0008995	Cg003G0981400	Roisl.0080s0373.1.p
OG0008996	Cg003G0980200	Roisl.0080s0386.1.p
OG0008997	Cg003G0979800	Roisl.0080s0391.1.p
OG0008998	Cg003G0979500	Roisl.0080s0395.1.p
OG0008999	Cg003G0976500	Roisl.0080s0426.1.p
OG0009000	Cg003G0973900, Cg007G2298100	Roisl.0080s0454.1.p
OG0009001	Cg003G0972900	Roisl.0080s0465.1.p
OG0009002	Cg003G0971600	Roisl.0080s0478.1.p
OG0009003	Cg006G2056700, Cg005G1696900	Roisl.0010s0048.1.p
OG0009004	Cg003G0970500	Roisl.0080s0490.1.p
OG0009005	Cg007G2556100	Roisl.0004s0044.1.p
OG0009006	Cg003G0968600	Roisl.0080s0508.1.p
OG0009007	Cg003G0966300	Roisl.0080s0537.1.p
OG0009008	Cg003G0965500	Roisl.0080s0546.1.p
OG0009009	Cg003G0963900	Roisl.0080s0564.1.p
OG0009010	Cg003G0963100	Roisl.0080s0572.1.p
OG0009011	Cg003G0962900	Roisl.0080s0574.1.p
OG0009012	Cg003G0962100	Roisl.0080s0584.1.p
OG0009013	Cg003G0961800	Roisl.0080s0586.1.p
OG0009014	Cg003G0961700	Roisl.0080s0587.1.p
OG0009015	Cg003G0959100	Roisl.0080s0610.1.p
OG0009016	Cg003G0959000	Roisl.0080s0611.1.p
OG0009017	Cg003G0957700	Roisl.0080s0621.1.p
OG0009018	Cg003G0957300	Roisl.0080s0625.1.p
OG0009019	Cg003G0956800	Roisl.0080s0636.1.p
OG0009020	Cg003G0956400	Roisl.0080s0632.1.p
OG0009021	Cg003G0954900	Roisl.0080s0658.1.p
OG0009022	Cg003G0954700	Roisl.0080s0661.1.p
OG0009023	Cg003G0952100	Roisl.0080s0690.1.p
OG0009024	Cg003G0951900	Roisl.0080s0692.1.p
OG0009025	Cg003G0950600	Roisl.0080s0705.1.p
OG0009026	Cg003G0951400	Roisl.0080s0698.1.p
OG0009027	Cg003G0948200	Roisl.0080s0737.1.p
OG0009028	Cg003G0948000	Roisl.0080s0738.1.p
OG0009029	Cg003G0947200	Roisl.0080s0748.1.p
OG0009030	Cg003G0945100	Roisl.0080s0771.1.p
OG0009031	Cg003G0945000	Roisl.0080s0772.1.p
OG0009032	Cg003G0943800	Roisl.0080s0781.1.p
OG0009033	Cg003G0943700	Roisl.0080s0782.1.p
OG0009034	Cg003G0940700	Roisl.0080s0811.1.p
OG0009035	Cg003G0940000	Roisl.0080s0820.1.p
OG0009036	Cg003G0939700	Roisl.0080s0822.1.p
OG0009037	Cg003G0939100	Roisl.0080s0831.1.p
OG0009038	Cg003G0938400	Roisl.0080s0840.1.p
OG0009039	Cg002G0532700	Roisl.0046s0890.1.p
OG0009040	Cg002G0535200	Roisl.0046s0855.1.p
OG0009041	Cg002G0535500	Roisl.0046s0853.1.p
OG0009042	Cg002G0536700	Roisl.0046s0831.1.p
OG0009043	Cg002G0537400	Roisl.0046s0826.1.p
OG0009044	Cg002G0538800	Roisl.0046s0813.1.p
OG0009045	Cg002G0540000, Cg002G0540200	Roisl.0046s0800.1.p
OG0009046	Cg003G0927500	Roisl.0052s0050.1.p
OG0009047	Cg003G0931300	Roisl.0052s0022.1.p
OG0009048	Cg003G0720900, Cg014G3034600	Roisl.0082s0447.1.p
OG0009049	Cg003G0726500, Cg003G0871400	Roisl.0082s0392.1.p
OG0009050	Cg005G1722300, Cg005G1711100	Roisl.0078s0004.1.p
OG0009051	Cg008G2646000	Roisl.0210s0480.1.p
OG0009052	Cg001G0313400	Roisl.0053s0052.1.p
OG0009052	Cg001G0313500	Roisl.0053s0056.1.p
OG0009053	Cg007G2258200	Roisl.0050s0020.1.p
OG0009054	Cg008G2640600	Roisl.0210s0417.1.p
OG0009055	Cg008G2638800	Roisl.0210s0397.1.p
OG0009056	Cg008G2636700	Roisl.0042s0016.1.p
OG0009057	Cg008G2636400	Roisl.0042s0020.1.p
OG0009058	Cg008G2635200	Roisl.0042s0032.1.p
OG0009059	Cg008G2634600	Roisl.0042s0039.1.p
OG0009060	Cg008G2749000	Roisl.0210s1557.1.p
OG0009061	Cg008G2748900	Roisl.0210s1556.1.p
OG0009062	Cg006G2007200	Roisl.0191s0459.1.p
OG0009063	Cg008G2632700	Roisl.0042s0057.1.p
OG0009064	Cg006G2006000	Roisl.0015s0057.1.p
OG0009065	Cg008G2632000	Roisl.0042s0062.1.p
OG0009066	Cg008G2631900	Roisl.0042s0063.1.p
OG0009067	Cg008G2629600	Roisl.0042s0090.1.p
OG0009068	Cg008G2628600	Roisl.0042s0100.1.p
OG0009069	Cg008G2627600	Roisl.0042s0107.1.p
OG0009070	Cg008G2626600	Roisl.0042s0120.1.p
OG0009071	Cg008G2626200	Roisl.0042s0124.1.p
OG0009072	Cg008G2625200	Roisl.0042s0135.1.p
OG0009073	Cg008G2624300	Roisl.0042s0145.1.p
OG0009074	Cg008G2624200	Roisl.0042s0147.1.p
OG0009075	Cg005G1502600	Roisl.0028s0338.1.p
OG0009077	Cg008G2622300	Roisl.0042s0163.1.p
OG0009078	Cg008G2622200	Roisl.0042s0162.1.p
OG0009079	Cg008G2620300	Roisl.0030s0207.1.p
OG0009080	Cg008G2616100, Cg008G2616600, Cg008G2615800	Roisl.0030s0173.1.p
OG0009081	Cg008G2614900	Roisl.0030s0160.1.p
OG0009082	Cg008G2614100	Roisl.0030s0154.1.p
OG0009083	Cg008G2613400	Roisl.0030s0148.1.p
OG0009084	Cg014G3054000, Cg003G0701900	Roisl.0191s0470.1.p
OG0009085	Cg008G2611800	Roisl.0030s0126.1.p
OG0009086	Cg008G2611100	Roisl.0030s0120.1.p
OG0009087	Cg008G2610300	Roisl.0030s0113.1.p
OG0009088	Cg008G2609600	Roisl.0030s0107.1.p
OG0009089	Cg008G2608900	Roisl.0030s0100.1.p
OG0009090	Cg008G2608600	Roisl.0030s0097.1.p
OG0009091	Cg003G0888800	Roisl.0002s0227.1.p, Roisl.0012s0030.1.p
OG0009092	Cg008G2608000	Roisl.0030s0090.1.p
OG0009093	Cg008G2606600	Roisl.0030s0075.1.p
OG0009094	Cg008G2606500	Roisl.0030s0074.1.p
OG0009095	Cg008G2604400	Roisl.0030s0053.1.p
OG0009096	Cg008G2603600	Roisl.0030s0041.1.p
OG0009097	Cg008G2602700	Roisl.0030s0034.1.p
OG0009098	Cg008G2600500	Roisl.0030s0005.1.p
OG0009099	Cg006G1884700	Roisl.0185s0008.1.p
OG0009100	Cg008G2597000	Roisl.0034s0156.1.p
OG0009101	Cg008G2595600	Roisl.0034s0140.1.p
OG0009102	Cg008G2594500	Roisl.0034s0128.1.p
OG0009103	Cg008G2593700	Roisl.0034s0119.1.p
OG0009104	Cg008G2592700	Roisl.0034s0107.1.p
OG0009105	Cg008G2587100	Roisl.0034s0047.1.p
OG0009106	Cg008G2586600	Roisl.0034s0042.1.p
OG0009107	Cg008G2586000	Roisl.0034s0036.1.p
OG0009108	Cg008G2585400	Roisl.0034s0029.1.p
OG0009109	Cg001G0177100	Roisl.0091s0050.1.p
OG0009110	Cg008G2585100	Roisl.0034s0026.1.p
OG0009111	Cg008G2583200	Roisl.0034s0006.1.p
OG0009112	Cg001G0378400	Roisl.0009s0172.1.p
OG0009113	Cg001G0380700	Roisl.0009s0146.1.p
OG0009114	Cg001G0380900	Roisl.0009s0144.1.p
OG0009115	Cg002G0656400	Roisl.0011s0495.1.p
OG0009116	Cg001G0383000	Roisl.0009s0122.1.p
OG0009117	Cg001G0383300	Roisl.0009s0119.1.p
OG0009118	Cg001G0383500	Roisl.0009s0117.1.p
OG0009119	Cg004G1143600	Roisl.0079s0192.1.p
OG0009120	Cg001G0393100	Roisl.0009s0012.1.p
OG0009121	Cg007G2579900	Roisl.0115s0035.1.p
OG0009122	Cg007G2580300	Roisl.0115s0030.1.p
OG0009123	Cg007G2580700	Roisl.0115s0026.1.p
OG0009124	Cg007G2581400	Roisl.0115s0020.1.p
OG0009125	Cg007G2579300	Roisl.0115s0040.1.p
OG0009126	Cg007G2578600	Roisl.0115s0047.1.p
OG0009127	Cg007G2578400	Roisl.0115s0049.1.p
OG0009128	Cg007G2578000	Roisl.0115s0052.1.p
OG0009129	Cg007G2577500	Roisl.0115s0056.1.p
OG0009130	Cg007G2577100	Roisl.0115s0061.1.p
OG0009131	Cg007G2576200	Roisl.0115s0071.1.p
OG0009132	Cg007G2572000	Roisl.0115s0095.1.p
OG0009133	Cg007G2572700	Roisl.0115s0103.1.p
OG0009134	Cg007G2573100	Roisl.0115s0108.1.p
OG0009135	Cg007G2573200	Roisl.0115s0109.1.p
OG0009136	Cg007G2570500	Roisl.0115s0126.1.p
OG0009137	Cg007G2569700	Roisl.0115s0135.1.p
OG0009138	Cg007G2568700	Roisl.0115s0146.1.p
OG0009139	Cg007G2568500	Roisl.0115s0148.1.p
OG0009140	Cg007G2568200	Roisl.0115s0151.1.p
OG0009141	Cg007G2565900	Roisl.0115s0181.1.p
OG0009142	Cg007G2562500, Cg007G2562400	Roisl.0115s0215.1.p
OG0009143	Cg007G2560600	Roisl.0115s0232.1.p
OG0009144	Cg007G2558800	Roisl.0115s0254.1.p
OG0009145	Cg007G2558300	Roisl.0004s0019.1.p
OG0009146	Cg007G2556800	Roisl.0004s0037.1.p
OG0009147	Cg007G2555500	Roisl.0004s0050.1.p
OG0009148	Cg007G2555200	Roisl.0004s0054.1.p
OG0009149	Cg007G2555000	Roisl.0004s0056.1.p
OG0009150	Cg007G2551500	Roisl.0004s0088.1.p
OG0009151	Cg007G2551100	Roisl.0004s0092.1.p
OG0009152	Cg007G2549200	Roisl.0004s0110.1.p
