Orthogroup	Arabis_alpina	Noccaea_praecox
OG0009291	Aa_G553940.h1.t1	Np002G0872300
OG0009292	Aa_G671960.h1.t1	Np001G0429200
OG0009293	Aa_G566490.h1.t1	Np001G0364000
OG0009294	Aa_G419980.h1.t1	Np001G0362200
OG0009295	Aa_G28520.h1.t1	Np001G0176000
OG0009296	Aa_G220230.h1.t1	Np001G0368500
OG0009297	Aa_G176610.h1.t1	Np001G0368600
OG0009298	Aa_G149480.h1.t1	Np001G0374500
OG0009299	Aa_G560580.h1.t1	Np002G0916600
OG0009300	Aa_G98790.h1.t1	Np001G0382700
OG0009301	Aa_G200150.h1.t1	Np001G0384300
OG0009302	Aa_G687520.h1.t1	Np004G1977500
OG0009303	Aa_G566060.h1.t1, Aa_G314870.h1.t1	Np004G1969200
OG0009304	Aa_G416530.h1.t1	Np004G1968400
OG0009305	Aa_G334860.h1.t1	Np004G1967700
OG0009306	Aa_G178260.h1.t1	Np007G3983100, Np004G1967300
OG0009307	Aa_G121240.h1.t1	Np004G2410800
OG0009308	Aa_G582120.h1.t1	Np004G1956600
OG0009309	Aa_G166300.h1.t1	Np004G1952800
OG0009310	Aa_G166320.h1.t1	Np004G1952500
OG0009311	Aa_G630060.h1.t1	Np004G1950300
OG0009312	Aa_G625040.h1.t1	Np004G1942900
OG0009313	Aa_G465580.h1.t1	Np004G1942700
OG0009314	Aa_G465500.h1.t1	Np004G1941900
OG0009315	Aa_G396680.h1.t1	Np004G1937100
OG0009316	Aa_G492530.h1.t1	Np001G0419800
OG0009317	Aa_G113350.h1.t1	Np006G3440100
OG0009318	Aa_G113450.h1.t1	Np006G3438000
OG0009319	Aa_G337790.h1.t1	Np006G3433600
OG0009320	Aa_G255670.h1.t1	Np006G3431000
OG0009321	Aa_G146040.h1.t1	Np006G3429500
OG0009322	Aa_G339550.h1.t1	Np006G3427200
OG0009324	Aa_G291640.h1.t1	Np006G3419300
OG0009325	Aa_G713000.h1.t1	Np006G3418000
OG0009326	Aa_G351420.h1.t1	Np006G3417800
OG0009327	Aa_G562830.h1.t1	Np006G3416400
OG0009328	Aa_G15100.h1.t1	Np006G3413500
OG0009329	Aa_G15160.h1.t1	Np006G3413400
OG0009330	Aa_G405990.h1.t1	Np006G3411900
OG0009331	Aa_G296930.h1.t1	Np006G3408700
OG0009332	Aa_G52170.h1.t1	Np006G3407500
OG0009333	Aa_G11120.h1.t1	Np006G3406300
OG0009334	Aa_G24800.h1.t1	Np006G3402200
OG0009335	Aa_G24770.h1.t1	Np006G3401900
OG0009336	Aa_G24620.h1.t1	Np006G3400200
OG0009337	Aa_G24580.h1.t1	Np006G3399900
OG0009338	Aa_G24550.h1.t1	Np006G3399500
OG0009339	Aa_G455340.h1.t1	Np005G2899500
OG0009340	Aa_G391430.h1.t1, Aa_G10170.h1.t1, Aa_G391420.h1.t1	Np005G3075200
OG0009341	Aa_G78160.h1.t1	Np005G2902400
OG0009342	Aa_G203360.h1.t1	Np005G2906900
OG0009343	Aa_G244630.h1.t1	Np005G2904900
OG0009344	Aa_G244650.h1.t1	Np005G2904700, Np005G3027000
OG0009345	Aa_G287490.h1.t1	Np005G2926600
OG0009346	Aa_G575640.h1.t1	Np005G2929000
OG0009347	Aa_G652540.h1.t1	Np005G2934400
OG0009348	Aa_G267070.h1.t1	Np005G2934500
OG0009349	Aa_G520190.h1.t1	Np005G2939000
OG0009350	Aa_G96260.h1.t1	Np005G2958000
OG0009351	Aa_G96290.h1.t1	Np005G2959200
OG0009352	Aa_G96310.h1.t1	Np005G2959500
OG0009354	Aa_G476610.h1.t1	Np001G0526300
OG0009355	Aa_G11480.h1.t1	Np001G0525300
OG0009356	Aa_G349030.h1.t1	Np004G2389200
OG0009357	Aa_G515860.h1.t1	Np001G0523900
OG0009358	Aa_G746970.h1.t1	Np001G0521700
OG0009359	Aa_G366090.h1.t1	Np001G0520600
OG0009360	Aa_G366070.h1.t1	Np001G0520400
OG0009361	Aa_G109800.h1.t1, Aa_G109790.h1.t1	Np001G0519700, Np001G0519000
OG0009362	Aa_G109760.h1.t1	Np001G0518700, Np001G0519400
OG0009363	Aa_G55660.h1.t1	Np005G2835500
OG0009364	Aa_G336440.h1.t1	Np003G1736300
OG0009365	Aa_G396920.h1.t1	Np003G1660100
OG0009366	Aa_G247230.h1.t1	Np003G1662300, Np003G1664100
OG0009367	Aa_G348250.h1.t1	Np003G1674600
OG0009368	Aa_G466540.h1.t1	Np003G1845500
OG0009369	Aa_G252660.h1.t1	Np001G0431100
OG0009370	Aa_G105500.h1.t1	Np007G3801200
OG0009371	Aa_G105150.h1.t1	Np007G3795400
OG0009372	Aa_G541730.h1.t1	Np007G3781600
OG0009373	Aa_G384660.h1.t1	Np007G3780600
OG0009374	Aa_G548610.h1.t1	Np007G3780300
OG0009375	Aa_G110350.h1.t1	Np007G3775600
OG0009376	Aa_G70140.h1.t1	Np007G3768700
OG0009377	Aa_G167670.h1.t1	Np001G0686100
OG0009378	Aa_G421730.h1.t1	Np007G3761800
OG0009379	Aa_G421700.h1.t1	Np007G3761400
OG0009380	Aa_G186940.h1.t1, Aa_G186950.h1.t1	Np005G2828400
OG0009381	Aa_G556320.h1.t1	Np005G2829000
OG0009382	Aa_G124430.h1.t1	Np005G2831200
OG0009383	Aa_G613230.h1.t1, Aa_G748470.h1.t1	Np005G2830700
OG0009384	Aa_G171520.h1.t1	Np005G2844400
OG0009385	Aa_G20060.h1.t1	Np005G2845600
OG0009386	Aa_G585500.h1.t1	Np005G2848300
OG0009388	Aa_G419810.h1.t1	Np005G2855900
OG0009389	Aa_G371040.h1.t1	Np005G2858500
OG0009390	Aa_G185030.h1.t1	Np005G3201000, Np005G3188500
OG0009392	Aa_G185150.h1.t1, Aa_G152710.h1.t1	Np005G3199900
OG0009394	Aa_G588560.h1.t1	Np005G2885800
OG0009395	Aa_G221310.h1.t1	Np005G2884900
OG0009396	Aa_G245270.h1.t1	Np005G2883000
OG0009397	Aa_G982180.h1.t1, Aa_G245640.h1.t1, Aa_G245260.h1.t1	Np005G2882900
OG0009400	Aa_G126440.h1.t1	Np004G2392400
OG0009401	Aa_G586810.h1.t1	Np005G2874300
OG0009402	Aa_G37640.h1.t1	Np005G2875600
OG0009403	Aa_G59020.h1.t1	Np005G2877200
OG0009404	Aa_G480340.h1.t1	Np001G0247100
OG0009405	Aa_G398680.h1.t1	Np005G2866700
OG0009406	Aa_G440860.h1.t1	Np007G3716800
OG0009407	Aa_G375650.h1.t1	Np006G3614800
OG0009408	Aa_G49580.h1.t1	Np005G3003000, Np001G0686700
OG0009409	Aa_G49420.h1.t1	Np005G3000000
OG0009410	Aa_G49320.h1.t1	Np005G2994900
OG0009411	Aa_G49260.h1.t1	Np005G2994000
OG0009412	Aa_G406700.h1.t1	Np005G2989100
OG0009413	Aa_G406640.h1.t1	Np002G1021500, Np005G2987800
OG0009414	Aa_G173250.h1.t1	Np005G2963200
OG0009415	Aa_G173170.h1.t1	Np005G3194000
OG0009416	Aa_G52590.h1.t1	Np007G4251700
OG0009417	Aa_G451660.h1.t1	Np007G4249900
OG0009418	Aa_G451680.h1.t1	Np007G4249700
OG0009419	Aa_G253420.h1.t1, Aa_G491180.h1.t1	Np007G4247700
OG0009420	Aa_G326900.h1.t1	Np007G4246600
OG0009421	Aa_G147000.h1.t1	Np001G0009700
OG0009422	Aa_G43810.h1.t1	Np001G0007200
OG0009423	Aa_G43820.h1.t1	Np001G0007100
OG0009424	Aa_G43830.h1.t1	Np001G0007000
OG0009425	Aa_G43850.h1.t1	Np001G0006700
OG0009426	Aa_G113960.h1.t1, Aa_G164720.h1.t1	Np001G0003500
OG0009427	Aa_G113910.h1.t1	Np001G0003100
OG0009428	Aa_G272970.h1.t1	Np001G0697400
OG0009429	Aa_G272940.h1.t1	Np001G0697100
OG0009430	Aa_G163670.h1.t1	Np001G0695500
OG0009431	Aa_G163540.h1.t1	Np001G0693700
OG0009432	Aa_G364380.h1.t1	Np001G0693100
OG0009433	Aa_G167730.h1.t1	Np001G0687000
OG0009434	Aa_G167710.h1.t1	Np001G0686800
OG0009435	Aa_G775390.h1.t1	Np001G0685600
OG0009436	Aa_G2310.h1.t1	Np001G0681100
OG0009437	Aa_G2280.h1.t1	Np001G0680900
OG0009439	Aa_G2170.h1.t1	Np001G0679300
OG0009440	Aa_G2150.h1.t1	Np001G0679100
OG0009441	Aa_G128100.h1.t1	Np001G0675700
OG0009442	Aa_G81120.h1.t1	Np001G0672100
OG0009444	Aa_G57860.h1.t1, Aa_G57870.h1.t1	Np001G0669700
OG0009445	Aa_G57950.h1.t1	Np001G0668900
OG0009446	Aa_G58000.h1.t1, Aa_G53680.h1.t1	Np001G0668300
OG0009447	Aa_G353950.h1.t1	Np003G1472000, Np001G0664800
OG0009448	Aa_G354000.h1.t1	Np001G0663500
OG0009449	Aa_G208890.h1.t1	Np001G0662900
OG0009450	Aa_G208900.h1.t1	Np001G0662800
OG0009451	Aa_G208960.h1.t1	Np001G0662400
OG0009452	Aa_G77250.h1.t1	Np001G0662200
OG0009453	Aa_G349380.h1.t1	Np001G0652600
OG0009454	Aa_G686890.h1.t1, Aa_G367910.h1.t1	Np001G0647300
OG0009455	Aa_G340540.h1.t1	Np001G0647100
OG0009456	Aa_G568520.h1.t1	Np001G0646300
OG0009457	Aa_G271340.h1.t1	Np001G0645800
OG0009458	Aa_G271290.h1.t1	Np001G0645300
OG0009459	Aa_G175770.h1.t1, Aa_G205040.h1.t1	Np001G0641800
OG0009460	Aa_G114270.h1.t1	Np001G0637400
OG0009461	Aa_G114190.h1.t1	Np006G3347600, Np001G0636700
OG0009462	Aa_G114110.h1.t1	Np001G0635800
OG0009464	Aa_G433110.h1.t1	Np001G0633000, Np001G0632800
OG0009466	Aa_G98540.h1.t1	Np001G0629800
OG0009467	Aa_G221030.h1.t1	Np001G0628000
OG0009468	Aa_G345790.h1.t1	Np001G0626500
OG0009469	Aa_G520500.h1.t1	Np001G0617200
OG0009470	Aa_G370600.h1.t1	Np001G0616600
OG0009471	Aa_G238680.h1.t1	Np001G0615700
OG0009472	Aa_G483530.h1.t1	Np001G0614100
OG0009473	Aa_G483520.h1.t1	Np001G0614000
OG0009474	Aa_G660590.h1.t1	Np001G0606900
OG0009475	Aa_G378380.h1.t1	Np001G0604500
OG0009476	Aa_G302210.h1.t1	Np001G0599300
OG0009477	Aa_G591590.h1.t1, Aa_G591520.h1.t1, Aa_G591550.h1.t1	Np001G0598200
OG0009479	Aa_G462010.h1.t1	Np001G0591000
OG0009480	Aa_G306750.h1.t1	Np001G0590300
OG0009481	Aa_G99070.h1.t1	Np001G0588500
OG0009482	Aa_G99040.h1.t1	Np001G0588300
OG0009483	Aa_G301500.h1.t1	Np001G0584400
OG0009484	Aa_G301470.h1.t1	Np001G0583900
OG0009485	Aa_G349650.h1.t1	Np002G1185700, Np001G0579200
OG0009486	Aa_G331280.h1.t1	Np001G0578900
OG0009487	Aa_G665390.h1.t1	Np001G0578000
OG0009488	Aa_G300530.h1.t1	Np001G0574500
OG0009489	Aa_G300510.h1.t1	Np001G0574400
OG0009490	Aa_G277020.h1.t1	Np001G0573600
OG0009491	Aa_G277070.h1.t1	Np001G0573100
OG0009492	Aa_G260970.h1.t1	Np001G0572500
OG0009493	Aa_G348530.h1.t1	Np001G0572300
OG0009494	Aa_G348560.h1.t1	Np001G0572000
OG0009495	Aa_G334080.h1.t1	Np004G2345600
OG0009496	Aa_G265970.h1.t1	Np001G0571300
OG0009497	Aa_G393820.h1.t1	Np001G0567700
OG0009499	Aa_G14410.h1.t1	Np001G0559900
OG0009500	Aa_G14420.h1.t1	Np001G0559800
OG0009501	Aa_G14430.h1.t1	Np001G0559700
OG0009503	Aa_G111390.h1.t1	Np001G0551000
OG0009504	Aa_G111400.h1.t1	Np001G0550900
OG0009505	Aa_G153480.h1.t1	Np001G0547300
OG0009506	Aa_G496140.h1.t1, Aa_G451070.h1.t1, Aa_G200930.h1.t1, Aa_G496160.h1.t1	Np003G1616300
OG0009508	Aa_G413860.h1.t1	Np003G1636700
OG0009509	Aa_G372320.h1.t1	Np003G1636800
OG0009510	Aa_G198300.h1.t1	Np003G1638200
OG0009511	Aa_G198270.h1.t1	Np003G1638500
OG0009512	Aa_G134120.h1.t1	Np003G1641200
OG0009513	Aa_G134090.h1.t1	Np003G1641500
OG0009514	Aa_G468250.h1.t1	Np005G3012800
OG0009515	Aa_G146530.h1.t1, Aa_G491190.h1.t1	Np007G3871400
OG0009516	Aa_G400000.h1.t1	Np007G3872800
OG0009518	Aa_G326200.h1.t1, Aa_G579490.h1.t1	Np007G3894700
OG0009519	Aa_G694790.h1.t1	Np007G3863500
OG0009520	Aa_G26870.h1.t1	Np007G3868300
OG0009521	Aa_G424320.h1.t1	Np002G0944400, Np002G1014100
OG0009522	Aa_G220840.h1.t1	Np002G0927700
OG0009523	Aa_G304690.h1.t1	Np002G0920800
OG0009524	Aa_G29170.h1.t1	Np002G0919900
OG0009525	Aa_G29160.h1.t1	Np002G0919800
OG0009526	Aa_G7180.h1.t1	Np002G0913800
OG0009527	Aa_G428880.h1.t1	Np002G0912000
OG0009528	Aa_G343250.h1.t1	Np002G0903900
OG0009529	Aa_G343290.h1.t1	Np002G0903700
OG0009530	Aa_G131760.h1.t1	Np002G0899300
OG0009531	Aa_G78530.h1.t1	Np002G0898900
OG0009532	Aa_G218630.h1.t1	Np002G0897600
OG0009533	Aa_G609170.h1.t1	Np002G0897000
OG0009534	Aa_G81860.h1.t1	Np002G0892000
OG0009535	Aa_G447080.h1.t1	Np005G3107800, Np003G1681700
OG0009536	Aa_G463810.h1.t1, Aa_G69370.h1.t1	Np005G3108400
OG0009537	Aa_G138970.h1.t1	Np001G0171000
OG0009538	Aa_G197400.h1.t1	Np001G0214800, Np007G3750800
OG0009539	Aa_G235740.h1.t1	Np007G3749200
OG0009540	Aa_G426640.h1.t1	Np007G3742500
OG0009541	Aa_G824710.h1.t1	Np007G3739100
OG0009542	Aa_G143520.h1.t1	Np007G3732800
OG0009543	Aa_G143530.h1.t1	Np007G3732700
OG0009544	Aa_G230260.h1.t1	Np007G3730400
OG0009545	Aa_G88420.h1.t1	Np006G3305400
OG0009546	Aa_G144290.h1.t1	Np006G3307500
OG0009547	Aa_G281340.h1.t1	Np006G3309800
OG0009548	Aa_G281280.h1.t1	Np006G3311000
OG0009549	Aa_G401810.h1.t1	Np006G3311400
OG0009550	Aa_G401720.h1.t1	Np006G3312600
OG0009551	Aa_G717050.h2.t1, Aa_G717050.h1.t1	Np006G3315200
OG0009552	Aa_G518410.h1.t1	Np006G3315400
OG0009553	Aa_G268070.h1.t1	Np006G3317500
OG0009554	Aa_G431240.h1.t1	Np006G3318100
OG0009555	Aa_G115390.h1.t1	Np006G3320300
OG0009557	Aa_G224210.h1.t1	Np006G3324200
OG0009558	Aa_G38240.h1.t1	Np006G3329200
OG0009559	Aa_G38140.h1.t1	Np006G3330200
OG0009560	Aa_G38110.h1.t1	Np005G3065000
OG0009561	Aa_G38100.h1.t1	Np006G3330700
OG0009562	Aa_G451060.h1.t1	Np006G3332700
OG0009563	Aa_G337560.h1.t1	Np001G0435700
OG0009564	Aa_G651880.h1.t1	Np006G3336600
OG0009566	Aa_G357510.h1.t1	Np006G3337700
OG0009567	Aa_G849600.h1.t1, Aa_G727440.h1.t1	Np006G3341300
OG0009568	Aa_G202420.h1.t1	Np006G3343200
OG0009569	Aa_G486450.h1.t1	Np006G3346600
OG0009570	Aa_G594360.h1.t1	Np006G3348800
OG0009571	Aa_G594370.h1.t1	Np006G3348900
OG0009572	Aa_G594430.h1.t1	Np006G3349800
OG0009573	Aa_G594450.h1.t1	Np006G3350000
OG0009574	Aa_G792090.h2.t1, Aa_G792090.h1.t1, Aa_G594470.h1.t1, Aa_G820040.h1.t1	Np006G3350200
OG0009579	Aa_G471880.h1.t1	Np006G3356300
OG0009580	Aa_G66260.h1.t1	Np006G3357900
OG0009581	Aa_G378850.h1.t1	Np006G3360500
OG0009582	Aa_G150790.h1.t1	Np006G3361400
OG0009583	Aa_G150860.h1.t1	Np006G3363100
OG0009584	Aa_G251500.h1.t1	Np001G0278400
OG0009585	Aa_G115310.h1.t1	Np006G3365400
OG0009587	Aa_G249300.h1.t1	Np006G3372100
OG0009588	Aa_G249260.h1.t1	Np006G3373600
OG0009589	Aa_G491320.h1.t1	Np006G3374500
OG0009590	Aa_G186460.h1.t1	Np001G0261900
OG0009591	Aa_G30100.h1.t1	Np006G3375400
OG0009592	Aa_G97680.h1.t1	Np003G1761400
OG0009593	Aa_G29990.h1.t1	Np006G3376300
OG0009594	Aa_G457120.h1.t1	Np006G3377700
OG0009595	Aa_G531150.h1.t1	Np006G3379000
OG0009596	Aa_G231890.h1.t1	Np006G3381700
OG0009597	Aa_G231880.h1.t1	Np006G3381800
OG0009598	Aa_G93600.h1.t1	Np003G1826400
OG0009599	Aa_G300100.h1.t1	Np003G1827100
OG0009600	Aa_G320500.h1.t1	Np003G1832100
OG0009602	Aa_G320720.h1.t1, Aa_G320720.h3.t1, Aa_G320720.h2.t1	Np003G1835800
OG0009603	Aa_G278120.h1.t1, Aa_G278110.h1.t1, Aa_G77060.h1.t1, Aa_G787170.h1.t1	Np001G0273700
OG0009604	Aa_G730230.h1.t1, Aa_G257100.h1.t1	Np003G1838100
OG0009605	Aa_G35120.h1.t1	Np003G1817900
OG0009606	Aa_G410050.h1.t1	Np003G1822300
OG0009607	Aa_G428690.h1.t1	Np003G1823500
OG0009608	Aa_G94130.h1.t1	Np003G1824400
OG0009609	Aa_G314640.h1.t1	Np006G3709300
OG0009610	Aa_G314720.h1.t1	Np006G3707300
OG0009611	Aa_G546400.h1.t1	Np006G3699300, Np006G3699400
OG0009612	Aa_G77590.h1.t1	Np006G3700500
OG0009613	Aa_G651760.h1.t1	Np006G3703400
OG0009615	Aa_G490930.h1.t1	Np006G3672000
OG0009616	Aa_G312640.h1.t1	Np006G3666600
OG0009617	Aa_G531990.h1.t1	Np006G3667300
OG0009618	Aa_G670620.h1.t1	Np001G0341800, Np006G3659600
OG0009619	Aa_G373580.h1.t1	Np006G3641700
OG0009620	Aa_G321380.h1.t1	Np006G3644300
OG0009621	Aa_G371780.h1.t1	Np006G3625900
OG0009622	Aa_G371730.h1.t1	Np006G3626700
OG0009623	Aa_G506500.h1.t1	Np006G3627700
OG0009624	Aa_G363340.h1.t1	Np006G3624800
OG0009625	Aa_G130210.h1.t1	Np005G2819400
OG0009626	Aa_G462860.h1.t1	Np004G2030400
OG0009627	Aa_G101120.h1.t1	Np003G1576900
OG0009628	Aa_G101110.h1.t1	Np002G0874900
OG0009629	Aa_G514220.h1.t1	Np004G2048500
OG0009630	Aa_G250110.h1.t1, Aa_G322420.h1.t1	Np004G2043700
OG0009631	Aa_G507050.h1.t1	Np004G2040500
OG0009632	Aa_G507080.h1.t1	Np004G2240700
OG0009633	Aa_G276570.h1.t1	Np004G2087500
OG0009634	Aa_G433760.h1.t1	Np004G2069300
OG0009635	Aa_G300890.h1.t1	Np004G2064800
OG0009636	Aa_G390460.h1.t1	Np003G1774100
OG0009637	Aa_G71400.h1.t1	Np003G1774000
OG0009638	Aa_G712210.h1.t1	Np003G1757900
OG0009639	Aa_G12570.h1.t1, Aa_G231830.h1.t1	Np003G1754800
OG0009640	Aa_G425050.h1.t1	Np003G1783700
OG0009641	Aa_G129100.h1.t1	Np003G1787200
OG0009642	Aa_G558790.h1.t1	Np003G1787500
OG0009644	Aa_G107440.h1.t1	Np003G1794400
OG0009645	Aa_G409250.h1.t1	Np003G1814400
OG0009646	Aa_G255490.h1.t1	Np003G1471900
OG0009647	Aa_G362810.h1.t1	Np003G1472300
OG0009648	Aa_G112630.h1.t1	Np001G0139400
OG0009649	Aa_G112590.h1.t1	Np001G0139600
OG0009650	Aa_G41020.h1.t1	Np001G0140100
OG0009651	Aa_G40910.h1.t1	Np001G0141200
OG0009653	Aa_G146620.h1.t1	Np006G3674400, Np001G0144600
OG0009654	Aa_G414030.h1.t1	Np001G0146000
OG0009655	Aa_G387730.h1.t1	Np002G0964400, Np001G0598900
OG0009656	Aa_G26010.h1.t1	Np001G0147400
OG0009657	Aa_G25940.h1.t1	Np001G0148900
OG0009658	Aa_G502210.h1.t1	Np001G0150000
OG0009659	Aa_G502190.h1.t1	Np001G0150200
OG0009660	Aa_G378530.h1.t1	Np001G0156100
OG0009661	Aa_G513450.h1.t1	Np007G3725400
OG0009662	Aa_G640980.h1.t1	Np007G3724800
OG0009663	Aa_G166590.h1.t1	Np007G3724100
OG0009664	Aa_G576250.h1.t1	Np007G3722300
OG0009665	Aa_G422270.h1.t1	Np007G3721500
OG0009666	Aa_G194840.h1.t1	Np007G3720600
OG0009667	Aa_G440790.h1.t1	Np007G3716400
OG0009668	Aa_G318710.h1.t1	Np001G0458800
OG0009669	Aa_G318720.h1.t1	Np001G0458700
OG0009670	Aa_G318730.h1.t1	Np001G0458600
OG0009671	Aa_G13120.h1.t1	Np006G3205500
OG0009672	Aa_G13090.h1.t1	Np007G3735600
OG0009673	Aa_G13050.h1.t1	Np006G3206300
OG0009674	Aa_G13010.h1.t1	Np006G3206800
OG0009675	Aa_G12960.h1.t1	Np006G3207400
OG0009676	Aa_G12940.h1.t1	Np006G3207600
OG0009677	Aa_G12880.h1.t1	Np006G3208200
OG0009678	Aa_G206140.h1.t1	Np006G3210000
OG0009679	Aa_G462230.h1.t1	Np006G3224300
OG0009680	Aa_G469440.h1.t1	Np006G3224500
OG0009681	Aa_G332670.h1.t1	Np006G3226000
OG0009682	Aa_G196970.h1.t1	Np006G3227700
OG0009683	Aa_G196270.h1.t1	Np005G2784500
OG0009684	Aa_G196960.h1.t1	Np006G3227800
OG0009685	Aa_G196950.h1.t1	Np006G3227900
OG0009687	Aa_G288770.h1.t1	Np004G2025700
OG0009688	Aa_G381040.h1.t1	Np006G3230900
OG0009689	Aa_G381070.h1.t1	Np006G3231200
OG0009690	Aa_G16820.h1.t1	Np006G3232000
OG0009691	Aa_G16890.h1.t1	Np006G3233000
OG0009692	Aa_G16950.h1.t1	Np006G3233600
OG0009693	Aa_G15860.h1.t1	Np006G3237300
OG0009694	Aa_G15880.h1.t1	Np006G3238600
OG0009695	Aa_G15890.h1.t1	Np006G3238800
OG0009696	Aa_G15990.h1.t1	Np006G3240300
OG0009697	Aa_G16170.h1.t1	Np006G3242200
OG0009698	Aa_G16180.h1.t1	Np006G3242300
OG0009699	Aa_G16250.h1.t1	Np006G3244000
OG0009700	Aa_G289720.h1.t1	Np006G3246100
OG0009701	Aa_G289730.h1.t1	Np006G3246300
OG0009702	Aa_G443470.h1.t1	Np006G3246800
OG0009703	Aa_G175120.h1.t1	Np006G3247700
OG0009704	Aa_G175190.h1.t1	Np006G3248600
OG0009705	Aa_G175210.h1.t1	Np006G3248800
OG0009706	Aa_G252370.h1.t1	Np006G3253600
OG0009707	Aa_G288480.h1.t1	Np006G3257400
OG0009708	Aa_G100590.h1.t1	Np006G3259300
OG0009709	Aa_G100530.h1.t1	Np006G3259800
OG0009710	Aa_G551940.h1.t1	Np006G3264400
OG0009711	Aa_G125280.h1.t1	Np006G3269400
OG0009712	Aa_G125390.h1.t1	Np006G3270700
OG0009713	Aa_G125440.h1.t1	Np006G3271400
OG0009714	Aa_G125460.h1.t1	Np006G3271800
OG0009715	Aa_G280590.h1.t1, Aa_G280580.h1.t1	Np006G3275700
OG0009716	Aa_G280560.h1.t1	Np006G3275900
OG0009717	Aa_G450750.h1.t1	Np006G3277600
OG0009718	Aa_G488920.h1.t1	Np006G3278000
OG0009719	Aa_G26350.h1.t1, Aa_G26340.h1.t1	Np001G0343900
OG0009720	Aa_G199970.h1.t1	Np006G3279400
OG0009721	Aa_G415340.h1.t1	Np006G3283000
OG0009722	Aa_G415350.h1.t1	Np006G3283100
OG0009723	Aa_G210250.h1.t1	Np006G3286400
OG0009724	Aa_G210240.h1.t1	Np006G3286500
OG0009725	Aa_G210190.h1.t1	Np006G3287000
OG0009726	Aa_G210130.h1.t1	Np006G3287600
OG0009727	Aa_G145830.h1.t1	Np006G3297900
OG0009728	Aa_G422440.h1.t1	Np006G3296000
OG0009729	Aa_G422500.h1.t1	Np006G3295500
OG0009730	Aa_G188450.h1.t1	Np006G3301100
OG0009732	Aa_G41310.h1.t1	Np001G0335000
OG0009733	Aa_G14630.h1.t1	Np007G4243100
OG0009734	Aa_G71650.h1.t1	Np007G4237900
OG0009735	Aa_G42570.h1.t1	Np007G4235200
OG0009736	Aa_G42540.h1.t1	Np007G4234900
OG0009737	Aa_G42390.h1.t1	Np007G4233100
OG0009738	Aa_G42330.h1.t1	Np007G4232100
OG0009740	Aa_G111940.h1.t1	Np007G4228600
OG0009741	Aa_G111680.h1.t1	Np007G4225600
OG0009742	Aa_G111600.h1.t1	Np007G4225000
OG0009743	Aa_G267920.h1.t1	Np007G4224800
OG0009744	Aa_G47640.h1.t1	Np007G4221500
OG0009745	Aa_G44880.h1.t1	Np007G4219500
OG0009746	Aa_G185640.h1.t1	Np007G4213000
OG0009747	Aa_G553040.h1.t1	Np007G4211700
OG0009748	Aa_G304980.h1.t1	Np007G4207400
OG0009749	Aa_G304920.h1.t1	Np007G4205500
OG0009750	Aa_G4220.h1.t1	Np007G4204500
OG0009751	Aa_G4230.h1.t1	Np007G4204400
OG0009752	Aa_G4300.h1.t1	Np007G4203400
OG0009753	Aa_G4340.h1.t1	Np007G4202600
OG0009754	Aa_G4370.h1.t1	Np007G4202300
OG0009755	Aa_G4420.h1.t1	Np007G4201800
OG0009756	Aa_G4600.h1.t1	Np007G4196400
OG0009758	Aa_G719860.h1.t1, Aa_G4850.h1.t1	Np007G4193700
OG0009760	Aa_G328620.h1.t1	Np007G4184800
OG0009761	Aa_G163180.h1.t1	Np007G4176400
OG0009762	Aa_G163150.h1.t1	Np007G4176200
OG0009764	Aa_G47680.h1.t1	Np007G4173300
OG0009765	Aa_G47690.h1.t1	Np007G4173200
OG0009766	Aa_G49790.h1.t1	Np007G4171400
OG0009767	Aa_G43570.h1.t1, Aa_G49990.h1.t1	Np007G4168800
OG0009768	Aa_G47310.h1.t1	Np007G4167000
OG0009769	Aa_G47090.h1.t1	Np007G4164200
OG0009770	Aa_G86610.h1.t1	Np005G2787500
OG0009771	Aa_G47000.h1.t1	Np007G4163000
OG0009772	Aa_G78870.h1.t1	Np007G4160300
OG0009773	Aa_G78850.h1.t1	Np007G4160000
OG0009774	Aa_G78810.h1.t1	Np007G4159700
OG0009775	Aa_G78730.h1.t1	Np007G4158600
OG0009776	Aa_G174750.h1.t1	Np007G4157500
OG0009777	Aa_G174740.h1.t1	Np007G4157400
OG0009778	Aa_G174680.h1.t1	Np007G4155800, Np007G4156000
OG0009779	Aa_G174460.h1.t1	Np007G4153400
OG0009780	Aa_G174320.h1.t1	Np007G4151900
OG0009781	Aa_G174300.h1.t1	Np007G4151700
OG0009782	Aa_G174150.h1.t1	Np007G4150200
OG0009783	Aa_G258620.h1.t1	Np007G4147300
OG0009784	Aa_G258640.h1.t1	Np007G4147200
OG0009785	Aa_G258650.h1.t1	Np007G4147100
OG0009786	Aa_G258660.h1.t1	Np007G4147000
OG0009787	Aa_G360390.h1.t1	Np005G2772200
OG0009789	Aa_G302040.h1.t1	Np007G4145100
OG0009790	Aa_G500860.h1.t1	Np007G4144000
OG0009792	Aa_G101410.h1.t1	Np007G4137400
OG0009793	Aa_G643960.h1.t1	Np007G4135800, Np007G4136000
OG0009795	Aa_G403600.h1.t1	Np007G4134500
OG0009796	Aa_G34510.h1.t1	Np007G4128200
OG0009797	Aa_G431610.h1.t1	Np007G4126100
OG0009798	Aa_G551300.h1.t1, Aa_G456540.h1.t1, Aa_G469760.h1.t1	Np007G4122200
