Orthogroup	Arabis_alpina	Arabidopsis_thaliana
OG0009008	Aa_G575500.h1.t1	AT5G57550.1
OG0009009	Aa_G307420.h1.t1	AT5G57370.1
OG0009010	Aa_G307350.h1.t1	AT5G57300.1
OG0009011	Aa_G307330.h1.t1	AT5G57280.1
OG0009012	Aa_G69070.h1.t1	AT5G57200.1
OG0009013	Aa_G69040.h1.t1	AT5G57180.2
OG0009015	Aa_G641870.h1.t1	AT5G56980.1
OG0009016	Aa_G197800.h1.t1	AT5G56970.1
OG0009017	Aa_G355120.h1.t1	AT5G56880.1
OG0009018	Aa_G21900.h1.t1	AT5G56840.1
OG0009019	Aa_G21980.h1.t1	AT5G56790.1
OG0009020	Aa_G22010.h1.t1	AT5G56750.1
OG0009021	Aa_G22200.h1.t1	AT5G56580.1
OG0009022	Aa_G232840.h1.t1	AT5G56550.1
OG0009023	Aa_G242720.h1.t1	AT5G56360.1
OG0009024	Aa_G242680.h1.t1	AT5G56340.1
OG0009025	Aa_G216620.h1.t1	AT5G56220.1
OG0009026	Aa_G216550.h1.t1	AT5G56290.1
OG0009027	Aa_G441210.h1.t1	AT5G55970.1
OG0009028	Aa_G441220.h1.t1	AT5G55960.1
OG0009029	Aa_G673800.h1.t1	AT5G55860.1
OG0009031	Aa_G48520.h1.t1	AT5G55610.1
OG0009032	Aa_G48430.h1.t1	AT5G55540.1
OG0009033	Aa_G48420.h1.t1	AT5G55530.1
OG0009034	Aa_G442060.h1.t1	AT5G55210.1
OG0009036	Aa_G441950.h1.t1	AT5G55130.1
OG0009037	Aa_G483090.h1.t1	AT5G55060.1
OG0009038	Aa_G489810.h1.t1	AT5G54980.1
OG0009039	Aa_G225230.h1.t1	AT3G49540.1
OG0009040	Aa_G102540.h1.t1	AT3G49260.3
OG0009041	Aa_G102560.h1.t1	AT3G49240.1
OG0009042	Aa_G608650.h1.t1	AT3G49100.1
OG0009043	Aa_G411730.h1.t1	AT3G49050.1
OG0009044	Aa_G106860.h1.t1	AT3G48900.2
OG0009045	Aa_G426080.h1.t1	AT3G48770.1
OG0009046	Aa_G184110.h1.t1	AT5G54200.1
OG0009047	Aa_G54480.h1.t1	AT5G54270.1
OG0009048	Aa_G99730.h1.t1	AT4G02350.1
OG0009049	Aa_G188870.h1.t1	AT4G02780.1
OG0009050	Aa_G35760.h1.t1	AT2G25737.1
OG0009051	Aa_G275580.h1.t1	AT5G07410.1, AT1G69940.1
OG0009053	Aa_G277400.h1.t1	AT1G64600.1
OG0009054	Aa_G386470.h1.t1	AT5G06839.3
OG0009055	Aa_G420750.h1.t1	AT5G06680.1, AT1G37010.1
OG0009056	Aa_G414690.h1.t1	AT5G06440.4
OG0009057	Aa_G414740.h1.t1	AT5G06400.1
OG0009058	Aa_G414850.h1.t1	AT5G06280.1
OG0009059	Aa_G209780.h1.t1	AT5G06250.4
OG0009060	Aa_G449390.h1.t1	AT5G18480.1
OG0009061	Aa_G449380.h1.t1	AT5G18475.1
OG0009062	Aa_G233430.h1.t1	AT1G25240.2
OG0009063	Aa_G195310.h1.t1	AT5G06070.1
OG0009064	Aa_G431800.h1.t1	AT1G24610.1
OG0009065	Aa_G195260.h1.t1	AT5G05990.1
OG0009066	Aa_G195250.h1.t1	AT5G05987.1
OG0009068	Aa_G526550.h1.t1	AT5G05690.1
OG0009069	Aa_G464260.h1.t1	AT1G07780.1, AT5G05590.1, AT1G29410.2
OG0009070	Aa_G170410.h1.t1	AT5G05460.1
OG0009071	Aa_G170460.h1.t1	AT5G05390.1
OG0009072	Aa_G170570.h1.t1	AT5G05290.1
OG0009073	Aa_G353300.h1.t1	AT5G05200.1
OG0009074	Aa_G353310.h1.t1	AT5G05190.1
OG0009075	Aa_G374580.h1.t1, Aa_G757360.h1.t1	AT2G42770.1
OG0009076	Aa_G634260.h1.t1	AT5G05070.1
OG0009077	Aa_G303900.h1.t1	AT5G04990.1
OG0009078	Aa_G303890.h1.t1	AT5G04980.2
OG0009079	Aa_G331800.h1.t1	AT5G04830.1
OG0009080	Aa_G73110.h1.t1	AT5G04440.1
OG0009081	Aa_G181590.h1.t1	AT5G04320.2
OG0009082	Aa_G191770.h1.t1	AT5G04250.1
OG0009083	Aa_G140710.h1.t1	AT5G04200.1
OG0009084	Aa_G299910.h1.t1	AT4G00370.1
OG0009086	Aa_G259060.h1.t1	AT5G03940.1
OG0009087	Aa_G337170.h1.t1	AT5G03870.1
OG0009088	Aa_G226350.h1.t1	AT5G03795.1
OG0009089	Aa_G226380.h1.t1	AT5G03760.1
OG0009090	Aa_G226400.h1.t1	AT5G03730.1
OG0009091	Aa_G124240.h1.t1	AT5G50870.2
OG0009092	Aa_G519960.h1.t1	AT5G03670.1
OG0009093	Aa_G625630.h1.t1	AT5G03540.3
OG0009094	Aa_G170070.h1.t1	AT5G03530.1
OG0009095	Aa_G259900.h1.t1	AT5G03320.1
OG0009096	Aa_G456290.h1.t1	AT5G03230.1
OG0009097	Aa_G451910.h1.t1	AT5G03170.1
OG0009098	Aa_G260820.h1.t1	AT5G02880.1
OG0009099	Aa_G462870.h1.t1	AT1G43790.1
OG0009100	Aa_G506860.h1.t1	AT5G02520.2
OG0009101	Aa_G85270.h1.t1	AT5G02390.1
OG0009102	Aa_G274570.h1.t1	AT5G02230.3
OG0009103	Aa_G18880.h1.t1	AT5G02130.1
OG0009104	Aa_G18710.h1.t1	AT5G02020.1
OG0009105	Aa_G53900.h1.t1	AT5G01590.1
OG0009106	Aa_G626120.h1.t1	AT4G00005.1, AT5G01640.1
OG0009107	Aa_G481280.h1.t1	AT5G01700.2
OG0009108	Aa_G264680.h1.t1	AT5G01760.1
OG0009109	Aa_G264640.h1.t1	AT5G01800.1
OG0009110	Aa_G264650.h1.t1	AT5G01790.1
OG0009111	Aa_G271690.h1.t1	AT5G01990.1
OG0009112	Aa_G266760.h1.t1	AT5G40610.1
OG0009113	Aa_G352850.h1.t1	AT5G40840.2
OG0009114	Aa_G427080.h1.t1, Aa_G924840.h1.t1	AT5G40850.1
OG0009115	Aa_G120870.h1.t1	AT3G27030.1
OG0009116	Aa_G298380.h1.t1	AT5G41050.1
OG0009117	Aa_G298350.h1.t1	AT5G41080.1
OG0009118	Aa_G298330.h1.t1	AT5G41100.1
OG0009119	Aa_G258610.h1.t1	AT3G07930.3
OG0009120	Aa_G184950.h1.t1	AT5G41970.1
OG0009121	Aa_G238990.h1.t1	AT1G79985.1
OG0009122	Aa_G239030.h1.t1	AT1G79940.1
OG0009123	Aa_G239080.h1.t1	AT1G79910.1
OG0009125	Aa_G706630.h1.t1	AT1G80040.1
OG0009126	Aa_G389050.h1.t1, Aa_G389010.h1.t1	AT1G80110.1
OG0009127	Aa_G385750.h1.t1	AT1G80130.1
OG0009128	Aa_G385730.h1.t1	AT1G80150.1
OG0009129	Aa_G385680.h1.t1	AT1G80190.5
OG0009130	Aa_G497480.h1.t1	AT1G80240.1
OG0009131	Aa_G312130.h1.t1	AT1G80350.1
OG0009132	Aa_G410440.h1.t1	AT1G80540.1
OG0009134	Aa_G21560.h1.t1, Aa_G21550.h1.t1, Aa_G21540.h1.t1	AT1G80630.1
OG0009135	Aa_G21570.h1.t1	AT1G80640.1
OG0009136	Aa_G21710.h1.t1	AT1G80770.6
OG0009137	Aa_G462540.h1.t1	AT1G80850.1
OG0009138	Aa_G293620.h1.t1	AT1G80940.1
OG0009139	Aa_G293640.h1.t1	AT1G79720.1
OG0009140	Aa_G293680.h1.t1	AT1G79690.1
OG0009141	Aa_G145410.h1.t1	AT1G79480.1
OG0009142	Aa_G444610.h1.t1	AT1G79090.1
OG0009143	Aa_G293080.h1.t1	AT1G78940.2
OG0009144	Aa_G457950.h1.t1	AT1G78790.1
OG0009145	Aa_G335470.h1.t1	AT1G78710.1
OG0009146	Aa_G656430.h1.t1	AT1G78590.2
OG0009147	Aa_G470670.h1.t1	AT1G78420.1
OG0009148	Aa_G470690.h1.t1	AT1G78390.1
OG0009149	Aa_G780420.h1.t1, Aa_G780430.h1.t1	AT1G78380.1
OG0009150	Aa_G197890.h1.t1	AT1G78100.1
OG0009151	Aa_G204350.h1.t1, Aa_G424920.h1.t1, Aa_G139250.h1.t1	AT1G78060.1
OG0009152	Aa_G526860.h1.t1	AT1G77850.2
OG0009153	Aa_G17970.h1.t1, Aa_G697310.h1.t1	AT3G43920.2
OG0009154	Aa_G121560.h1.t1	AT1G77750.1
OG0009155	Aa_G121500.h1.t1	AT1G77690.1
OG0009156	Aa_G129240.h1.t1	AT1G77400.1
OG0009157	Aa_G129210.h1.t1	AT1G77390.1
OG0009158	Aa_G104290.h1.t1	AT1G77280.1
OG0009159	Aa_G104360.h1.t1	AT1G77220.1
OG0009160	Aa_G215640.h1.t1	AT1G77120.1
OG0009161	Aa_G215530.h1.t1	AT1G76990.1
OG0009162	Aa_G447430.h1.t1	AT1G76950.1
OG0009163	Aa_G111080.h1.t1	AT1G76490.1
OG0009164	Aa_G111140.h1.t1	AT1G76440.1
OG0009165	Aa_G315340.h1.t1	AT1G76310.3
OG0009166	Aa_G87830.h1.t1	AT1G76140.1
OG0009167	Aa_G184680.h1.t1	AT1G35435.1
OG0009168	Aa_G472300.h1.t1	AT3G13940.1
OG0009169	Aa_G410800.h1.t1	AT1G76010.1
OG0009170	Aa_G281660.h1.t1	AT1G75930.1
OG0009171	Aa_G64900.h1.t1	AT1G75690.1
OG0009172	Aa_G105510.h1.t1	AT2G11890.1
OG0009173	Aa_G348760.h1.t1	AT1G75340.1
OG0009174	Aa_G348830.h1.t1	AT1G75250.1
OG0009175	Aa_G348870.h1.t1	AT1G75210.1
OG0009176	Aa_G344750.h1.t1	AT2G17580.1
OG0009177	Aa_G580080.h1.t1	AT2G17620.1
OG0009178	Aa_G329650.h1.t1	AT2G17695.3
OG0009179	Aa_G249550.h1.t1	AT2G17890.1
OG0009180	Aa_G52920.h1.t1	AT3G49900.2
OG0009181	Aa_G123450.h1.t1	AT5G54600.1
OG0009182	Aa_G123460.h1.t1	AT5G54590.2
OG0009183	Aa_G123490.h1.t1	AT5G54570.1
OG0009184	Aa_G205500.h1.t1	AT1G54330.1
OG0009185	Aa_G108920.h1.t1	AT1G56000.1, AT1G55980.1
OG0009186	Aa_G109000.h1.t1	AT1G55915.2
OG0009187	Aa_G109080.h1.t1	AT1G55860.1, AT1G70320.1
OG0009188	Aa_G600240.h2.t1, Aa_G600240.h1.t1	AT1G55690.1
OG0009189	Aa_G231460.h1.t1	AT1G55325.2
OG0009190	Aa_G272680.h1.t1	AT1G55260.1
OG0009191	Aa_G610360.h1.t1	AT1G54050.1
OG0009192	Aa_G127770.h1.t1	AT1G53800.2
OG0009193	Aa_G127750.h1.t1	AT1G53760.1
OG0009194	Aa_G504530.h1.t1	AT1G53730.2
OG0009196	Aa_G74250.h1.t1	AT1G53510.1
OG0009197	Aa_G74230.h1.t1	AT1G53490.1
OG0009198	Aa_G74200.h1.t1	AT1G53460.1
OG0009199	Aa_G81890.h1.t1	AT1G68470.1
OG0009200	Aa_G674980.h1.t1	AT1G53190.1
OG0009201	Aa_G354190.h1.t1	AT2G36000.1
OG0009202	Aa_G550060.h1.t1	AT2G36050.1
OG0009203	Aa_G177470.h1.t1	AT2G36200.2
OG0009204	Aa_G177500.h1.t1	AT2G36230.1
OG0009206	Aa_G450890.h1.t1	AT4G26220.1
OG0009207	Aa_G159720.h1.t1	AT2G36850.1
OG0009210	Aa_G311700.h1.t1	AT3G44680.1
OG0009211	Aa_G486900.h1.t1	AT3G28970.1
OG0009212	Aa_G90110.h1.t1	AT4G06634.1
OG0009213	Aa_G584320.h1.t1	AT5G50180.1
OG0009214	Aa_G636610.h1.t1	AT5G53030.1
OG0009215	Aa_G241690.h1.t1	AT5G35910.1
OG0009216	Aa_G679810.h1.t1	AT5G35080.1
OG0009217	Aa_G452230.h1.t1	AT5G35630.1
OG0009219	Aa_G168490.h1.t1	AT4G12800.2
OG0009220	Aa_G66690.h1.t1	AT4G13400.1
OG0009221	Aa_G250880.h1.t1	AT4G14200.1
OG0009222	Aa_G250850.h1.t1	AT4G14210.1
OG0009223	Aa_G294480.h1.t1	AT4G38050.1
OG0009224	Aa_G31010.h1.t1	AT4G14750.3
OG0009225	Aa_G31060.h1.t1	AT4G14780.1
OG0009227	Aa_G601610.h1.t1	AT4G15210.1
OG0009228	Aa_G496680.h1.t1	AT4G15470.1
OG0009229	Aa_G37860.h1.t1	AT4G15530.5
OG0009230	Aa_G341720.h1.t1	AT1G73010.1
OG0009231	Aa_G341760.h1.t1	AT1G73050.1
OG0009232	Aa_G341810.h1.t1	AT1G73100.1
OG0009233	Aa_G640620.h1.t1	AT1G73170.3
OG0009234	Aa_G524710.h1.t1	AT1G73480.1
OG0009235	Aa_G577500.h1.t1	AT1G73540.1
OG0009236	Aa_G203130.h1.t1	AT1G73680.2
OG0009237	Aa_G30350.h1.t1	AT1G73840.1
OG0009238	Aa_G30440.h1.t1	AT1G73920.1
OG0009239	Aa_G98840.h1.t1	AT1G74100.1
OG0009240	Aa_G98850.h1.t1	AT1G74110.1
OG0009241	Aa_G177250.h1.t1	AT5G49150.2
OG0009242	Aa_G449830.h1.t1	AT1G74260.1
OG0009243	Aa_G283740.h1.t1	AT1G74370.1
OG0009244	Aa_G423720.h1.t1	AT1G68585.1
OG0009245	Aa_G299440.h1.t1	AT1G68810.1
OG0009246	Aa_G305270.h1.t1	AT1G68920.1
OG0009247	Aa_G283330.h1.t1	AT1G69040.2
OG0009248	Aa_G317520.h1.t1	AT1G69260.1
OG0009249	Aa_G55500.h1.t1	AT4G28500.1
OG0009250	Aa_G317860.h1.t1	AT4G28640.2
OG0009251	Aa_G317830.h1.t1	AT4G28660.2
OG0009253	Aa_G23870.h1.t1	AT4G28830.1
OG0009254	Aa_G186680.h1.t1	AT4G29000.1
OG0009255	Aa_G94230.h1.t1	AT5G53170.1
OG0009256	Aa_G65920.h1.t1	AT1G63850.1
OG0009257	Aa_G65930.h1.t1	AT1G63855.4
OG0009260	Aa_G356890.h1.t1	AT2G04700.1
OG0009261	Aa_G568810.h1.t1	AT5G40250.1
OG0009262	Aa_G505770.h1.t1, Aa_G505760.h1.t1, Aa_G1002090.h1.t1	AT5G40260.1
OG0009263	Aa_G675960.h1.t1	AT5G40290.1, AT5G40270.1
OG0009264	Aa_G124250.h1.t1	AT5G50860.1
OG0009265	Aa_G79990.h1.t1, Aa_G79980.h1.t1, Aa_G365770.h1.t1	AT3G29760.2
OG0009266	Aa_G570800.h1.t1	AT3G27810.1
OG0009267	Aa_G264250.h1.t1	AT3G27700.1
OG0009268	Aa_G27340.h1.t1	AT3G27640.1
OG0009269	Aa_G249960.h1.t1	AT2G47190.1
OG0009270	Aa_G27400.h1.t1	AT3G27570.1
OG0009271	Aa_G437820.h1.t1	AT3G27340.1
OG0009272	Aa_G120920.h1.t1	AT3G27000.1
OG0009273	Aa_G247900.h1.t1	AT3G26980.1
OG0009274	Aa_G247910.h1.t1	AT3G26990.1
OG0009275	Aa_G247930.h1.t1	AT3G26940.1
OG0009276	Aa_G247950.h1.t1	AT3G26932.1
OG0009277	Aa_G248000.h1.t1	AT3G26910.3
OG0009278	Aa_G248020.h1.t1	AT3G26890.1
OG0009279	Aa_G25510.h1.t1	AT3G26770.1
OG0009280	Aa_G25620.h1.t1	AT3G26670.1
OG0009281	Aa_G276840.h1.t1	AT3G26430.1
OG0009282	Aa_G276830.h1.t1	AT3G26420.1
OG0009283	Aa_G276820.h1.t1	AT3G26410.1
OG0009285	Aa_G257350.h1.t1	AT3G25920.1
OG0009286	Aa_G207050.h1.t1	AT3G25840.1
OG0009287	Aa_G73930.h1.t1	AT5G50175.1
OG0009288	Aa_G227060.h1.t1	AT3G25710.1
OG0009289	Aa_G424190.h1.t1	AT5G50780.1
OG0009290	Aa_G452770.h1.t1	AT1G69490.1
OG0009291	Aa_G553940.h1.t1	AT1G69370.1
OG0009292	Aa_G671960.h1.t1	AT5G42250.1
OG0009293	Aa_G566490.h1.t1	AT5G45970.1
OG0009294	Aa_G419980.h1.t1	AT5G45840.1
OG0009295	Aa_G28520.h1.t1	AT5G48520.2
OG0009296	Aa_G220230.h1.t1	AT5G45720.1
OG0009297	Aa_G176610.h1.t1	AT5G45710.1
OG0009298	Aa_G149480.h1.t1	AT5G45330.1
OG0009299	Aa_G560580.h1.t1	AT1G65032.1
OG0009300	Aa_G98790.h1.t1	AT5G45110.1
OG0009301	Aa_G200150.h1.t1	AT5G45040.1
OG0009302	Aa_G687520.h1.t1	AT1G49740.1
OG0009303	Aa_G566060.h1.t1, Aa_G314870.h1.t1	AT1G50200.2
OG0009304	Aa_G416530.h1.t1	AT1G50300.1
OG0009305	Aa_G334860.h1.t1	AT1G50380.2
OG0009306	Aa_G178260.h1.t1	AT1G50430.1
OG0009307	Aa_G121240.h1.t1	AT1G15280.2
OG0009308	Aa_G582120.h1.t1	AT1G51410.1
OG0009309	Aa_G166300.h1.t1	AT1G51700.1
OG0009310	Aa_G166320.h1.t1	AT1G51730.1
OG0009311	Aa_G630060.h1.t1	AT1G51940.1
OG0009312	Aa_G625040.h1.t1	AT1G52565.1
OG0009313	Aa_G465580.h1.t1	AT1G52580.1
OG0009314	Aa_G465500.h1.t1	AT1G52680.1
OG0009315	Aa_G396680.h1.t1	AT1G53000.2
OG0009316	Aa_G492530.h1.t1	AT5G42970.1
OG0009317	Aa_G113350.h1.t1	AT2G33585.1
OG0009318	Aa_G113450.h1.t1	AT2G33710.2
OG0009319	Aa_G337790.h1.t1	AT2G33800.1
OG0009320	Aa_G255670.h1.t1	AT2G33990.1
OG0009321	Aa_G146040.h1.t1	AT2G34050.1
OG0009322	Aa_G339550.h1.t1	AT2G34180.1
OG0009324	Aa_G291640.h1.t1	AT2G34555.1
OG0009325	Aa_G713000.h1.t1	AT2G34630.2
OG0009326	Aa_G351420.h1.t1	AT2G34650.1
OG0009327	Aa_G562830.h1.t1	AT2G34730.1
OG0009328	Aa_G15100.h1.t1	AT2G34830.2
OG0009329	Aa_G15160.h1.t1	AT2G34860.1
OG0009330	Aa_G405990.h1.t1	AT2G34910.1
OG0009331	Aa_G296930.h1.t1	AT2G35155.1
OG0009332	Aa_G52170.h1.t1	AT2G35260.1
OG0009333	Aa_G11120.h1.t1	AT2G35420.1
OG0009334	Aa_G24800.h1.t1	AT2G35630.1
OG0009335	Aa_G24770.h1.t1	AT2G35650.1
OG0009336	Aa_G24620.h1.t1	AT2G35765.1
OG0009337	Aa_G24580.h1.t1	AT2G35790.1
OG0009338	Aa_G24550.h1.t1	AT2G35800.1
OG0009339	Aa_G455340.h1.t1	AT4G19420.4
OG0009340	Aa_G10170.h1.t1, Aa_G391420.h1.t1	AT2G39780.1
OG0009341	Aa_G78160.h1.t1	AT4G19140.1
OG0009342	Aa_G203360.h1.t1	AT4G18890.1
OG0009343	Aa_G244630.h1.t1	AT4G18990.1
OG0009344	Aa_G244650.h1.t1	AT4G19003.1
OG0009345	Aa_G287490.h1.t1	AT4G18040.1
OG0009346	Aa_G575640.h1.t1	AT4G17940.1
OG0009347	Aa_G652540.h1.t1	AT4G17800.1
OG0009348	Aa_G267070.h1.t1	AT4G17790.1
OG0009349	Aa_G520190.h1.t1	AT4G17650.1
OG0009350	Aa_G96260.h1.t1	AT4G17260.1
OG0009351	Aa_G96290.h1.t1	AT4G17240.1
OG0009352	Aa_G96310.h1.t1	AT4G17220.1
OG0009353	Aa_G252680.h1.t1	AT3G42960.1
OG0009354	Aa_G476610.h1.t1	AT3G50950.1
OG0009355	Aa_G11480.h1.t1	AT3G50900.1
OG0009356	Aa_G349030.h1.t1	AT1G17240.2
OG0009357	Aa_G515860.h1.t1	AT3G50780.1
OG0009358	Aa_G746970.h1.t1	AT3G50660.1
OG0009359	Aa_G366090.h1.t1	AT3G50560.1
OG0009360	Aa_G366070.h1.t1	AT3G50530.2
OG0009362	Aa_G109760.h1.t1	AT3G50420.1
OG0009363	Aa_G55660.h1.t1	AT4G23490.1
OG0009364	Aa_G336440.h1.t1	AT5G50230.1
OG0009365	Aa_G396920.h1.t1	AT5G52380.1
OG0009366	Aa_G247230.h1.t1	AT5G52240.1
OG0009367	Aa_G348250.h1.t1	AT5G51840.1
OG0009368	Aa_G466540.h1.t1	AT5G51400.1
OG0009369	Aa_G252660.h1.t1	AT3G42880.1
OG0009370	Aa_G105500.h1.t1	AT2G11910.1
OG0009371	Aa_G105150.h1.t1	AT2G14170.1
OG0009372	Aa_G541730.h1.t1	AT2G15560.1
OG0009373	Aa_G384660.h1.t1	AT2G15695.1
OG0009374	Aa_G548610.h1.t1	AT2G15760.1
OG0009375	Aa_G110350.h1.t1	AT2G16250.1
OG0009376	Aa_G70140.h1.t1	AT2G16750.1
OG0009377	Aa_G167670.h1.t1	AT3G62330.1
OG0009378	Aa_G421730.h1.t1	AT2G17220.1
OG0009379	Aa_G421700.h1.t1	AT2G17250.1
OG0009380	Aa_G186940.h1.t1, Aa_G186950.h1.t1	AT4G24090.1
OG0009381	Aa_G556320.h1.t1	AT4G24050.1
OG0009382	Aa_G124430.h1.t1	AT4G23885.1
OG0009383	Aa_G613230.h1.t1, Aa_G748470.h1.t1	AT4G23910.1
OG0009384	Aa_G171520.h1.t1	AT4G23010.3
OG0009385	Aa_G20060.h1.t1	AT4G22980.1
OG0009386	Aa_G585500.h1.t1	AT4G22750.1
OG0009388	Aa_G419810.h1.t1	AT4G22320.1
OG0009389	Aa_G371040.h1.t1	AT4G22130.1
OG0009390	Aa_G185030.h1.t1	AT5G41880.1
OG0009394	Aa_G588560.h1.t1	AT4G20190.1
OG0009395	Aa_G221310.h1.t1	AT4G20280.1
OG0009396	Aa_G245270.h1.t1	AT4G20400.1
OG0009397	Aa_G982180.h1.t1, Aa_G245640.h1.t1, Aa_G245260.h1.t1	AT4G20410.2
OG0009400	Aa_G126440.h1.t1	AT1G16970.1
OG0009401	Aa_G586810.h1.t1	AT4G21070.1
OG0009403	Aa_G59020.h1.t1	AT4G21330.1
OG0009404	Aa_G480340.h1.t1	AT2G03350.1
OG0009406	Aa_G440860.h1.t1	AT2G20760.1
OG0009407	Aa_G375650.h1.t1	AT5G42120.1
OG0009408	Aa_G49580.h1.t1	AT4G16330.2
OG0009409	Aa_G49420.h1.t1	AT4G16450.1
OG0009410	Aa_G49320.h1.t1	AT4G16535.1
OG0009411	Aa_G49260.h1.t1	AT4G16580.1
OG0009412	Aa_G406700.h1.t1	AT4G16660.2
OG0009413	Aa_G406640.h1.t1	AT4G16710.1
OG0009414	Aa_G173250.h1.t1	AT4G17040.1
OG0009415	Aa_G173170.h1.t1	AT4G17070.1
OG0009416	Aa_G52590.h1.t1	AT3G01790.1
OG0009417	Aa_G451660.h1.t1	AT3G01670.2
OG0009418	Aa_G451680.h1.t1	AT3G01650.1
OG0009419	Aa_G593130.h1.t1, Aa_G253420.h1.t1, Aa_G491180.h1.t1	AT3G01480.1
OG0009420	Aa_G326900.h1.t1	AT3G01380.2
OG0009421	Aa_G147000.h1.t1	AT5G66680.1
OG0009422	Aa_G43810.h1.t1	AT5G66470.1
OG0009423	Aa_G43820.h1.t1	AT5G66460.1
OG0009424	Aa_G43830.h1.t1	AT3G47840.1
OG0009425	Aa_G43850.h1.t1	AT5G66440.1
OG0009426	Aa_G113960.h1.t1, Aa_G164720.h1.t1	AT5G66210.1
OG0009427	Aa_G113910.h1.t1	AT5G66170.2
OG0009428	Aa_G272970.h1.t1	AT3G63260.1
OG0009429	Aa_G272940.h1.t1	AT3G63240.1
OG0009430	Aa_G163670.h1.t1	AT3G63110.1
OG0009431	Aa_G163540.h1.t1	AT3G62980.1
OG0009432	Aa_G364380.h1.t1	AT3G62920.1
OG0009433	Aa_G167730.h1.t1	AT3G62410.1
OG0009434	Aa_G167710.h1.t1	AT3G62390.1
OG0009435	Aa_G775390.h1.t1	AT3G62280.1
OG0009436	Aa_G2310.h1.t1	AT3G61960.1
OG0009437	Aa_G2280.h1.t1	AT3G61930.1
OG0009439	Aa_G2170.h1.t1	AT3G61850.4
OG0009440	Aa_G2150.h1.t1	AT3G61830.1
OG0009441	Aa_G128100.h1.t1	AT3G61670.1
OG0009442	Aa_G81120.h1.t1	AT3G61360.1
OG0009443	Aa_G464420.h1.t1	AT2G34100.1
OG0009444	Aa_G57860.h1.t1, Aa_G57870.h1.t1	AT3G61200.1
OG0009445	Aa_G57950.h1.t1	AT3G61130.1
OG0009446	Aa_G58000.h1.t1, Aa_G53680.h1.t1	AT3G61060.2
OG0009447	Aa_G353950.h1.t1	AT3G60660.1
OG0009448	Aa_G354000.h1.t1	AT3G60590.3
OG0009449	Aa_G208890.h1.t1	AT3G60530.1
OG0009450	Aa_G208900.h1.t1	AT3G60520.1
OG0009451	Aa_G208960.h1.t1	AT3G60480.3
OG0009452	Aa_G77250.h1.t1	AT3G60460.1
OG0009453	Aa_G349380.h1.t1	AT3G59950.1
OG0009454	Aa_G686890.h1.t1, Aa_G367910.h1.t1	AT3G59490.2
OG0009455	Aa_G340540.h1.t1	AT3G59470.2
OG0009456	Aa_G568520.h1.t1	AT3G59350.6
OG0009457	Aa_G271340.h1.t1	AT3G59300.3
OG0009458	Aa_G271290.h1.t1	AT3G59260.1
OG0009459	Aa_G175770.h1.t1	AT3G58970.1
OG0009460	Aa_G114270.h1.t1	AT3G58790.1
OG0009461	Aa_G114190.h1.t1	AT3G58720.3
OG0009462	Aa_G114110.h1.t1	AT3G58640.1
OG0009464	Aa_G433110.h1.t1	AT3G58450.1
OG0009466	Aa_G98540.h1.t1	AT3G58140.1
OG0009467	Aa_G221030.h1.t1	AT3G58000.1
OG0009468	Aa_G345790.h1.t1	AT3G57860.1
OG0009470	Aa_G370600.h1.t1	AT3G57120.1
OG0009471	Aa_G238680.h1.t1	AT3G57060.2
OG0009472	Aa_G483530.h1.t1	AT3G56940.1
OG0009473	Aa_G483520.h1.t1	AT3G56930.1
OG0009474	Aa_G660590.h1.t1	AT3G56510.1
OG0009475	Aa_G378380.h1.t1	AT3G56290.1
OG0009476	Aa_G302210.h1.t1	AT3G55970.1
OG0009477	Aa_G591590.h1.t1	AT3G55850.5
OG0009478	Aa_G213560.h1.t1	AT3G55550.1
OG0009479	Aa_G462010.h1.t1	AT3G55420.1
OG0009480	Aa_G306750.h1.t1	AT3G55370.3
OG0009481	Aa_G99070.h1.t1	AT3G55270.1
OG0009482	Aa_G99040.h1.t1	AT3G55250.1
OG0009483	Aa_G301500.h1.t1	AT3G54950.1
OG0009484	Aa_G301470.h1.t1	AT3G54920.1
OG0009485	Aa_G349650.h1.t1	AT3G54750.3
OG0009486	Aa_G331280.h1.t1	AT3G54720.1
OG0009487	Aa_G665390.h1.t1	AT3G54680.1
OG0009488	Aa_G300530.h1.t1	AT3G54360.1
OG0009489	Aa_G300510.h1.t1	AT3G54350.1
OG0009490	Aa_G277020.h1.t1	AT3G54270.1
OG0009491	Aa_G277070.h1.t1	AT3G54220.1
OG0009492	Aa_G260970.h1.t1	AT3G54170.1
OG0009493	Aa_G348530.h1.t1	AT3G54150.1
OG0009494	Aa_G348560.h1.t1	AT3G54120.1
OG0009495	Aa_G334080.h1.t1	AT1G20890.1
OG0009496	Aa_G265970.h1.t1	AT3G54050.1
OG0009497	Aa_G393820.h1.t1	AT3G53850.1
OG0009499	Aa_G14410.h1.t1	AT3G53220.1
OG0009500	Aa_G14420.h1.t1	AT3G53200.1
OG0009501	Aa_G14430.h1.t1	AT3G53190.1
OG0009502	Aa_G211630.h1.t1	AT3G53150.1
OG0009503	Aa_G111390.h1.t1	AT3G52870.1
OG0009504	Aa_G111400.h1.t1	AT3G52860.1
OG0009506	Aa_G496140.h1.t1, Aa_G451070.h1.t1, Aa_G200930.h1.t1, Aa_G496160.h1.t1	AT5G53800.1
