Orthogroup	Arabis_alpina	Cochlearia_excelsa
OG0011183	Aa_G124490.h1.t1	g47476
OG0011184	Aa_G113860.h1.t1	g19627
OG0011185	Aa_G19920.h1.t1	g17275
OG0011187	Aa_G517280.h1.t1	g17306
OG0011188	Aa_G380860.h1.t1	g23968
OG0011189	Aa_G156180.h1.t1	g17310, g47410
OG0011190	Aa_G117460.h1.t1	g47407
OG0011191	Aa_G642840.h1.t1, Aa_G340800.h1.t1	g24085
OG0011192	Aa_G233760.h1.t1	g12105
OG0011194	Aa_G127480.h1.t1	g28247
OG0011195	Aa_G204010.h1.t1	g47329, g24073
OG0011196	Aa_G201470.h1.t1	g24066, g47336
OG0011197	Aa_G245280.h1.t1	g24059
OG0011198	Aa_G369900.h1.t1	g17373
OG0011199	Aa_G58930.h1.t1	g47373, g1733
OG0011200	Aa_G53580.h1.t1	g6333
OG0011201	Aa_G398620.h1.t1	g47384
OG0011202	Aa_G398610.h1.t1	g24002
OG0011203	Aa_G782030.h1.t1	g47396
OG0011204	Aa_G448070.h1.t1	g24095
OG0011205	Aa_G148350.h1.t1	g24119
OG0011206	Aa_G374700.h1.t1	g52076
OG0011207	Aa_G3440.h1.t1	g25850
OG0011208	Aa_G3380.h1.t1	g40265
OG0011210	Aa_G39550.h1.t1	g36997
OG0011211	Aa_G39610.h1.t1	g37008
OG0011212	Aa_G39650.h1.t1	g37014
OG0011213	Aa_G150520.h1.t1, Aa_G647710.h1.t1	g18440
OG0011214	Aa_G49480.h1.t1	g24357
OG0011215	Aa_G49410.h1.t1	g17582, g24349
OG0011216	Aa_G49550.h1.t1	g17590
OG0011217	Aa_G406690.h1.t1	g16410, g47175
OG0011218	Aa_G406660.h1.t1	g24323
OG0011219	Aa_G296010.h1.t1	g47185
OG0011220	Aa_G296000.h1.t1	g47187
OG0011221	Aa_G173240.h1.t1	g47195
OG0011222	Aa_G173180.h1.t1	g47196, g24302
OG0011223	Aa_G16640.h1.t1	g17557
OG0011224	Aa_G16600.h1.t1	g27786
OG0011225	Aa_G16580.h1.t1	g50659
OG0011226	Aa_G451650.h1.t1	g7942
OG0011227	Aa_G113850.h1.t1	g19626
OG0011228	Aa_G113760.h1.t1	g19622
OG0011229	Aa_G113710.h1.t1	g10
OG0011231	Aa_G113680.h1.t1	g24055
OG0011232	Aa_G336750.h1.t1	g18769
OG0011233	Aa_G163700.h1.t1	g18765
OG0011234	Aa_G163660.h1.t1	g18762, g11146, g1742
OG0011235	Aa_G236620.h1.t1	g1744
OG0011236	Aa_G187510.h1.t1, Aa_G435530.h1.t1, Aa_G167820.h1.t1	g18795
OG0011237	Aa_G167800.h1.t1	g18796
OG0011238	Aa_G167790.h1.t1	g1758
OG0011239	Aa_G167780.h1.t1	g11150
OG0011240	Aa_G2610.h1.t1	g1766
OG0011241	Aa_G2300.h1.t1	g1787
OG0011242	Aa_G2230.h1.t1	g1796
OG0011243	Aa_G2220.h1.t1	g1802
OG0011244	Aa_G2140.h1.t1	g11161
OG0011245	Aa_G33530.h1.t1	g1816
OG0011246	Aa_G33520.h1.t1	g1817
OG0011247	Aa_G81000.h1.t1	g11167
OG0011249	Aa_G57880.h1.t1	g18689
OG0011250	Aa_G48740.h1.t1	g1887
OG0011251	Aa_G48730.h1.t1	g1888
OG0011252	Aa_G353920.h1.t1	g18800
OG0011253	Aa_G353930.h1.t1	g1897, g18801
OG0011254	Aa_G353980.h1.t1	g1901
OG0011255	Aa_G77260.h1.t1	g18821, g1916
OG0011256	Aa_G103400.h1.t1	g1930
OG0011257	Aa_G103300.h1.t1, Aa_G103310.h1.t1	g18856
OG0011258	Aa_G132600.h1.t1	g1952
OG0011259	Aa_G132640.h1.t1	g1957
OG0011260	Aa_G132790.h1.t1	g1965
OG0011261	Aa_G322990.h1.t1	g18880
OG0011262	Aa_G158730.h1.t1	g47695
OG0011263	Aa_G350910.h1.t1, Aa_G647680.h1.t1	g2005
OG0011264	Aa_G262260.h1.t1	g18911
OG0011265	Aa_G262280.h1.t1	g2004
OG0011266	Aa_G262320.h1.t1	g18914
OG0011267	Aa_G337600.h1.t1	g3495
OG0011268	Aa_G345910.h1.t1	g1986
OG0011269	Aa_G433230.h1.t1	g1983, g18946
OG0011270	Aa_G221120.h1.t1	g2042
OG0011271	Aa_G614490.h1.t1	g18995
OG0011272	Aa_G107480.h1.t1	g40331
OG0011273	Aa_G749400.h1.t1	g47717
OG0011274	Aa_G110410.h1.t1	g44835
OG0011275	Aa_G483460.h1.t1	g2062
OG0011276	Aa_G562580.h1.t1	g19007
OG0011277	Aa_G562540.h1.t1	g19009
OG0011278	Aa_G562530.h1.t1	g19010
OG0011279	Aa_G728370.h1.t1	g2136
OG0011280	Aa_G559670.h1.t1	g19018
OG0011281	Aa_G559690.h1.t1	g19020
OG0011282	Aa_G378350.h1.t1	g2158
OG0011283	Aa_G378370.h1.t1	g6211, g19033
OG0011284	Aa_G869770.h1.t1, Aa_G287170.h1.t1	g19044
OG0011285	Aa_G287180.h1.t1	g11267
OG0011286	Aa_G287330.h1.t1	g2174
OG0011288	Aa_G494920.h1.t1	g28268, g11273, g2186
OG0011289	Aa_G494910.h1.t1	g19067
OG0011290	Aa_G619510.h1.t1	g19069
OG0011292	Aa_G213600.h1.t1	g19074
OG0011294	Aa_G501170.h1.t1	g2236
OG0011296	Aa_G381350.h1.t1	g2241
OG0011297	Aa_G381300.h1.t1	g2266
OG0011298	Aa_G381260.h1.t1	g19134
OG0011299	Aa_G331310.h1.t1	g2272
OG0011300	Aa_G511060.h1.t1	g2273
OG0011301	Aa_G511050.h1.t1	g19146
OG0011302	Aa_G511010.h1.t1	g2276
OG0011303	Aa_G319010.h1.t1	g2286
OG0011304	Aa_G319000.h1.t1	g19150
OG0011305	Aa_G416660.h1.t1	g2291
OG0011306	Aa_G277080.h1.t1	g19162
OG0011307	Aa_G184460.h1.t1	g41652
OG0011308	Aa_G265920.h1.t1	g2318
OG0011310	Aa_G393760.h1.t1	g2325
OG0011311	Aa_G402310.h1.t1	g2341
OG0011312	Aa_G13920.h1.t1	g11309
OG0011313	Aa_G13970.h1.t1	g11311
OG0011314	Aa_G211620.h1.t1	g2378
OG0011315	Aa_G395710.h1.t1	g2391
OG0011316	Aa_G668320.h1.t1	g19216
OG0011318	Aa_G153570.h1.t1	g19226
OG0011319	Aa_G54490.h1.t1	g28471
OG0011320	Aa_G88230.h1.t1	g941
OG0011321	Aa_G141130.h1.t1	g28442
OG0011322	Aa_G231670.h1.t1	g933
OG0011323	Aa_G82320.h1.t1	g28440
OG0011324	Aa_G372270.h1.t1	g28427
OG0011325	Aa_G134100.h1.t1	g41281
OG0011326	Aa_G206890.h1.t1	g41274
OG0011327	Aa_G139260.h1.t1	g24397
OG0011328	Aa_G385870.h1.t1	g6444
OG0011329	Aa_G284670.h1.t1	g11699, g6439
OG0011331	Aa_G76870.h1.t1	g11683
OG0011332	Aa_G76950.h1.t1	g6432
OG0011333	Aa_G77070.h1.t1	g6412
OG0011334	Aa_G183430.h1.t1	g6392
OG0011335	Aa_G183490.h1.t1	g13526
OG0011336	Aa_G40.h1.t1	g6368
OG0011337	Aa_G50.h1.t1	g13529, g35823
OG0011338	Aa_G290.h1.t1	g6366
OG0011339	Aa_G196610.h1.t1	g11630
OG0011340	Aa_G194440.h1.t1	g7478
OG0011341	Aa_G424330.h1.t1	g18051
OG0011342	Aa_G3680.h1.t1	g44963, g44955
OG0011343	Aa_G756430.h1.t1, Aa_G190960.h1.t1	g44952
OG0011344	Aa_G544030.h1.t1	g44929
OG0011345	Aa_G304710.h1.t1	g41727
OG0011346	Aa_G184430.h1.t1	g41644
OG0011347	Aa_G282870.h1.t1	g44887
OG0011348	Aa_G156880.h1.t1, Aa_G427670.h1.t1	g41628
OG0011349	Aa_G285650.h1.t1	g44872
OG0011350	Aa_G431820.h1.t1	g32239
OG0011351	Aa_G285660.h1.t1	g44871
OG0011352	Aa_G131710.h1.t1	g44863
OG0011353	Aa_G218560.h1.t1	g41575
OG0011354	Aa_G345350.h1.t1	g41556
OG0011355	Aa_G81870.h1.t1	g41547
OG0011357	Aa_G139090.h1.t1	g10241
OG0011358	Aa_G197330.h1.t1	g13759
OG0011359	Aa_G197310.h1.t1	g6028, g6077
OG0011360	Aa_G235650.h1.t1	g13983
OG0011361	Aa_G99980.h1.t1	g6022
OG0011362	Aa_G99930.h1.t1	g6020
OG0011363	Aa_G415520.h1.t1	g6012
OG0011365	Aa_G325950.h1.t1	g13954
OG0011366	Aa_G483690.h1.t1	g6000
OG0011367	Aa_G426600.h1.t1	g5996
OG0011368	Aa_G185810.h1.t1	g13937
OG0011369	Aa_G185800.h1.t1	g13934
OG0011371	Aa_G386790.h1.t1	g5976
OG0011373	Aa_G143450.h1.t1	g5958
OG0011374	Aa_G143490.h1.t1	g5954
OG0011375	Aa_G230190.h1.t1, Aa_G230210.h1.t1	g13809
OG0011376	Aa_G64080.h1.t1	g13895
OG0011377	Aa_G64090.h1.t1	g13811
OG0011378	Aa_G88380.h1.t1, Aa_G647720.h1.t1, Aa_G88390.h1.t1	g51980
OG0011379	Aa_G144220.h1.t1	g37374
OG0011380	Aa_G281400.h1.t1	g51960
OG0011381	Aa_G281380.h1.t1	g51958
OG0011382	Aa_G281360.h1.t1	g51956
OG0011383	Aa_G271680.h1.t1	g38144
OG0011384	Aa_G560380.h1.t1	g51881
OG0011385	Aa_G268080.h1.t1	g37356
OG0011386	Aa_G115360.h1.t1	g51869
OG0011387	Aa_G292260.h1.t1	g51843
OG0011388	Aa_G38350.h1.t1	g51841
OG0011389	Aa_G451090.h1.t1	g51800
OG0011390	Aa_G247160.h1.t1	g869
OG0011391	Aa_G509530.h1.t1	g38122
OG0011392	Aa_G444090.h1.t1	g38114
OG0011393	Aa_G444100.h1.t1	g51749
OG0011394	Aa_G216860.h1.t1	g37306
OG0011395	Aa_G486520.h1.t1	g37301
OG0011396	Aa_G539730.h1.t1	g45729
OG0011397	Aa_G370830.h1.t1	g46655
OG0011399	Aa_G363330.h1.t1	g36793
OG0011401	Aa_G542800.h1.t1	g51715, g37271
OG0011402	Aa_G196690.h1.t1	g6352
OG0011403	Aa_G172170.h1.t1	g51703
OG0011404	Aa_G150750.h1.t1	g51693
OG0011405	Aa_G150760.h1.t1, Aa_G140390.h1.t1, Aa_G138320.h1.t1	g37248
OG0011406	Aa_G150830.h1.t1, Aa_G152840.h1.t1, Aa_G73180.h1.t1	g51690
OG0011408	Aa_G487710.h1.t1	g37226
OG0011409	Aa_G197140.h1.t1	g37222, g51648
OG0011410	Aa_G30000.h1.t1	g38069
OG0011411	Aa_G457130.h1.t1	g37197
OG0011412	Aa_G135680.h1.t1	g38053
OG0011413	Aa_G337940.h1.t1	g40420
OG0011414	Aa_G320560.h1.t1	g16068
OG0011415	Aa_G257120.h1.t1	g25578
OG0011416	Aa_G257090.h1.t1	g25566
OG0011417	Aa_G257050.h1.t1	g25558
OG0011418	Aa_G35130.h1.t1	g45144
OG0011419	Aa_G35220.h1.t1	g45142
OG0011420	Aa_G35250.h1.t1	g45141
OG0011421	Aa_G225610.h1.t1	g40390
OG0011422	Aa_G225560.h1.t1	g40386
OG0011423	Aa_G35020.h1.t1	g40401
OG0011424	Aa_G10130.h1.t1	g50853
OG0011425	Aa_G10120.h1.t1	g50854
OG0011426	Aa_G50360.h1.t1	g50867
OG0011427	Aa_G666740.h1.t1	g50878, g38523
OG0011428	Aa_G279270.h1.t1	g50881
OG0011429	Aa_G100250.h1.t1	g50890
OG0011431	Aa_G428730.h1.t1	g50907, g36917
OG0011432	Aa_G11880.h1.t1	g36900
OG0011433	Aa_G641110.h1.t1	g38391
OG0011434	Aa_G87300.h1.t1	g38333
OG0011435	Aa_G87280.h1.t1	g38332
OG0011436	Aa_G373680.h1.t1	g38337, g51036
OG0011437	Aa_G393120.h1.t1	g38349
OG0011438	Aa_G310070.h1.t1	g38383
OG0011439	Aa_G181360.h1.t1	g50411, g27625
OG0011440	Aa_G61860.h1.t1	g27626
OG0011441	Aa_G54780.h1.t1	g53740
OG0011442	Aa_G27690.h1.t1	g53850
OG0011443	Aa_G82650.h1.t1	g1258
OG0011444	Aa_G82640.h1.t1	g35950, g53898
OG0011445	Aa_G239590.h1.t1	g35910
OG0011446	Aa_G471240.h1.t1	g4980, g35928
OG0011447	Aa_G395080.h1.t1	g16925
OG0011448	Aa_G368900.h1.t1	g32891
OG0011449	Aa_G507040.h1.t1	g50757
OG0011451	Aa_G376990.h1.t1	g32765
OG0011452	Aa_G310760.h1.t1	g32738
OG0011453	Aa_G433810.h1.t1	g32705, g50716
OG0011454	Aa_G260310.h1.t1	g32692
OG0011455	Aa_G300860.h1.t1	g32678
OG0011456	Aa_G124930.h1.t1	g50702
OG0011457	Aa_G71380.h1.t1	g40268
OG0011458	Aa_G151190.h1.t1	g40211
OG0011459	Aa_G97620.h1.t1	g25918, g40237
OG0011460	Aa_G61110.h1.t1	g40243
OG0011461	Aa_G294830.h1.t1	g25839
OG0011462	Aa_G273600.h1.t1	g40311
OG0011463	Aa_G558810.h1.t1	g40325
OG0011464	Aa_G107470.h1.t1	g40332
OG0011465	Aa_G689120.h1.t1	g42686
OG0011466	Aa_G573290.h1.t1	g40349
OG0011467	Aa_G39340.h1.t1	g40369
OG0011469	Aa_G120330.h1.t1	g4892
OG0011470	Aa_G128850.h1.t1	g29095
OG0011471	Aa_G255520.h1.t1	g41433
OG0011472	Aa_G846190.h1.t1	g29107
OG0011474	Aa_G146580.h1.t1	g4803
OG0011475	Aa_G26120.h1.t1	g10136
OG0011476	Aa_G502220.h1.t1	g10146
OG0011477	Aa_G430210.h1.t1	g10150
OG0011478	Aa_G251110.h1.t1	g4769
OG0011479	Aa_G251120.h1.t1	g4770
OG0011480	Aa_G251200.h1.t1	g4715
OG0011481	Aa_G224570.h1.t1	g10165
OG0011482	Aa_G513420.h1.t1	g13869
OG0011483	Aa_G166580.h1.t1	g5929
OG0011484	Aa_G166550.h1.t1	g5920
OG0011485	Aa_G422280.h1.t1	g5909
OG0011486	Aa_G498090.h1.t1	g28320
OG0011487	Aa_G194830.h1.t1	g5905
OG0011489	Aa_G194730.h1.t1	g5901
OG0011490	Aa_G627450.h1.t1	g13845
OG0011491	Aa_G505070.h1.t1	g13839
OG0011492	Aa_G13250.h1.t1	g37778
OG0011493	Aa_G13210.h1.t1	g52162
OG0011494	Aa_G13170.h1.t1	g37777
OG0011495	Aa_G13060.h1.t1	g22970
OG0011496	Aa_G206240.h1.t1	g37751
OG0011497	Aa_G206100.h1.t1	g37745
OG0011498	Aa_G241210.h1.t1	g50830
OG0011499	Aa_G731290.h1.t1	g37732
OG0011500	Aa_G226150.h1.t1	g37726
OG0011501	Aa_G226120.h1.t1	g50824
OG0011502	Aa_G226070.h1.t1	g50820
OG0011503	Aa_G453070.h1.t1	g37715
OG0011504	Aa_G177980.h1.t1	g37705
OG0011505	Aa_G462260.h1.t1	g37695
OG0011506	Aa_G332690.h1.t1	g50792
OG0011507	Aa_G332590.h1.t1	g37673, g50786
OG0011508	Aa_G381110.h1.t1	g38247
OG0011510	Aa_G17090.h1.t1	g52288
OG0011511	Aa_G17110.h1.t1	g52285
OG0011512	Aa_G17200.h1.t1	g52278
OG0011513	Aa_G15980.h1.t1	g37618
OG0011514	Aa_G16210.h1.t1	g37612
OG0011515	Aa_G289610.h1.t1	g37606
OG0011516	Aa_G265080.h1.t1	g52184
OG0011517	Aa_G265200.h1.t1	g52169
OG0011518	Aa_G360530.h1.t1	g52148
OG0011519	Aa_G360560.h1.t1	g52146
OG0011521	Aa_G445390.h1.t1	g52129
OG0011522	Aa_G401450.h1.t1	g37491
OG0011523	Aa_G401460.h1.t1	g38206
OG0011524	Aa_G401550.h1.t1	g52106
OG0011525	Aa_G401560.h1.t1	g37486
OG0011526	Aa_G437450.h1.t1	g38203
OG0011527	Aa_G280610.h1.t1	g52095
OG0011528	Aa_G450740.h1.t1	g37475
OG0011529	Aa_G450770.h1.t1	g37472
OG0011530	Aa_G440820.h1.t1, Aa_G344700.h1.t1	g5931
OG0011531	Aa_G374610.h1.t1	g52079, g48947
OG0011532	Aa_G67390.h1.t1	g37436
OG0011533	Aa_G67330.h1.t1	g52027
OG0011534	Aa_G57010.h1.t1	g38168
OG0011535	Aa_G145780.h1.t1	g37405
OG0011537	Aa_G422450.h1.t1	g52006, g37412
OG0011538	Aa_G546850.h1.t1	g52001
OG0011539	Aa_G188350.h1.t1	g38166
OG0011540	Aa_G188380.h1.t1	g37397
OG0011541	Aa_G188390.h1.t1	g37394
OG0011542	Aa_G188440.h1.t1	g51996
OG0011543	Aa_G188510.h1.t1	g37389
OG0011544	Aa_G162940.h1.t1	g10871, g40699
OG0011545	Aa_G315540.h1.t1	g10872
OG0011546	Aa_G315550.h1.t1	g10873
OG0011547	Aa_G315580.h1.t1	g10882
OG0011548	Aa_G213810.h1.t1	g10900
OG0011549	Aa_G14770.h1.t1	g12703
OG0011550	Aa_G14670.h1.t1	g7918
OG0011551	Aa_G14660.h1.t1	g7917
OG0011552	Aa_G14560.h1.t1	g12743, g12694
OG0011553	Aa_G71670.h1.t1	g7897
OG0011554	Aa_G14970.h1.t1, Aa_G14960.h1.t1, Aa_G14950.h1.t1, Aa_G71550.h1.t1	g7883
OG0011555	Aa_G250350.h1.t1	g7856
OG0011556	Aa_G111690.h1.t1	g7834, g12657
OG0011557	Aa_G181660.h1.t1	g12766
OG0011557	Aa_G267930.h1.t1	g12654
OG0011558	Aa_G44930.h1.t1	g7818
OG0011559	Aa_G44990.h1.t1	g12781
OG0011560	Aa_G45080.h1.t1	g7810
OG0011561	Aa_G438170.h1.t1	g12620
OG0011562	Aa_G618740.h1.t1	g7795
OG0011563	Aa_G96500.h1.t1, Aa_G217230.h1.t1	g12796
OG0011564	Aa_G217280.h1.t1	g12795
OG0011565	Aa_G526040.h1.t1	g7781
OG0011566	Aa_G304900.h1.t1	g7772, g7763
OG0011567	Aa_G4350.h1.t1	g7746
OG0011568	Aa_G4380.h1.t1	g12591
OG0011569	Aa_G4510.h1.t1	g7740
OG0011571	Aa_G4980.h1.t1, Aa_G4970.h1.t1	g7714
OG0011572	Aa_G75590.h1.t1	g12861
OG0011573	Aa_G51030.h1.t1	g12873
OG0011574	Aa_G51110.h1.t1	g12536
OG0011575	Aa_G51130.h1.t1	g12877
OG0011576	Aa_G626590.h1.t1	g44763
OG0011577	Aa_G269330.h1.t1	g12523
OG0011579	Aa_G47790.h1.t1	g7651
OG0011580	Aa_G49950.h1.t1	g7642
OG0011581	Aa_G47080.h1.t1	g7624
OG0011582	Aa_G47010.h1.t1	g12466
OG0011583	Aa_G47900.h1.t1	g7621
OG0011584	Aa_G47820.h1.t1	g7324, g7615
OG0011585	Aa_G78710.h1.t1	g7604, g12449
OG0011586	Aa_G301980.h1.t1	g7553
OG0011587	Aa_G302050.h1.t1	g12420
OG0011588	Aa_G24330.h1.t1	g13000
OG0011589	Aa_G24310.h1.t1	g7536, g13001
OG0011590	Aa_G24150.h1.t1	g7524, g13011
OG0011591	Aa_G643950.h1.t1	g13028
OG0011592	Aa_G403680.h1.t1	g12402
OG0011593	Aa_G403560.h1.t1	g7493
OG0011594	Aa_G403530.h1.t1	g7490
OG0011595	Aa_G34720.h1.t1	g13058, g12396
OG0011597	Aa_G34460.h1.t1	g7460, g13064
OG0011598	Aa_G324470.h1.t1	g7457
OG0011599	Aa_G648960.h1.t1	g13071
OG0011600	Aa_G419570.h1.t1	g13073
OG0011601	Aa_G419520.h1.t1	g13081, g7440
OG0011602	Aa_G586950.h1.t1, Aa_G586930.h1.t1	g7433
OG0011603	Aa_G137090.h1.t1	g12362
OG0011604	Aa_G137010.h1.t1	g12358
OG0011605	Aa_G710110.h1.t1	g7401
OG0011607	Aa_G285230.h1.t1	g13115, g7387
OG0011608	Aa_G216070.h1.t1	g7375
OG0011609	Aa_G695020.h1.t1	g12315
OG0011610	Aa_G5530.h1.t1	g7346
OG0011611	Aa_G5510.h1.t1	g12301
OG0011612	Aa_G5450.h1.t1	g7342
OG0011613	Aa_G5310.h1.t1	g7332
OG0011615	Aa_G40640.h1.t1	g7320
OG0011616	Aa_G40480.h1.t1	g7312
OG0011617	Aa_G40400.h1.t1	g7308
OG0011618	Aa_G40250.h1.t1	g7300
OG0011620	Aa_G720260.h1.t1	g12258
OG0011622	Aa_G374020.h1.t1	g13158
OG0011623	Aa_G373960.h1.t1	g7255
OG0011624	Aa_G373940.h1.t1	g12246
OG0011625	Aa_G614370.h1.t1, Aa_G643060.h1.t1	g7209
OG0011626	Aa_G221980.h1.t1	g45834
OG0011628	Aa_G458800.h1.t1	g7185
OG0011629	Aa_G56330.h1.t1	g12191
OG0011630	Aa_G56280.h1.t1	g7165
OG0011631	Aa_G559440.h1.t1	g12176
OG0011632	Aa_G140360.h1.t1	g12166
OG0011633	Aa_G1430.h1.t1	g7135
OG0011634	Aa_G1350.h1.t1	g7131
OG0011635	Aa_G1240.h1.t1	g7120
OG0011636	Aa_G1110.h1.t1	g7112
OG0011637	Aa_G443920.h1.t1	g7100
OG0011638	Aa_G424030.h1.t1	g12134
OG0011640	Aa_G32240.h1.t1	g7058
OG0011643	Aa_G223440.h1.t1	g7033, g7029
OG0011644	Aa_G532810.h1.t1	g7015
OG0011645	Aa_G418180.h1.t1	g6989
OG0011646	Aa_G20500.h1.t1	g12064
OG0011647	Aa_G682980.h1.t1	g12037
OG0011648	Aa_G176950.h1.t1	g6913
OG0011649	Aa_G549500.h1.t1	g12018
OG0011650	Aa_G549440.h1.t1	g6889
OG0011651	Aa_G601170.h1.t1	g12014
OG0011652	Aa_G82040.h1.t1	g12010
OG0011653	Aa_G213270.h1.t1	g12008, g6880
OG0011654	Aa_G104750.h1.t1	g12003
OG0011655	Aa_G104650.h1.t1	g6861
OG0011656	Aa_G959280.h1.t1, Aa_G772130.h1.t1	g13317, g11993
OG0011658	Aa_G251520.h1.t1	g10802
OG0011659	Aa_G342920.h1.t1	g6847
OG0011660	Aa_G342930.h1.t1	g6846
OG0011661	Aa_G240040.h1.t1	g6822
OG0011662	Aa_G611850.h1.t1	g13336
OG0011663	Aa_G20210.h1.t1	g13339
OG0011664	Aa_G164560.h1.t1	g6779
OG0011665	Aa_G50750.h1.t1	g13351
OG0011666	Aa_G152420.h1.t1	g6743
OG0011667	Aa_G242950.h1.t1	g6740
OG0011669	Aa_G430410.h1.t1	g6684
OG0011670	Aa_G497640.h1.t1	g11874, g6682
OG0011671	Aa_G338550.h1.t1	g41242
OG0011672	Aa_G169310.h1.t1	g46690
OG0011673	Aa_G169330.h1.t1	g16889
OG0011674	Aa_G245500.h1.t1	g46700
OG0011675	Aa_G245540.h1.t1	g46701
OG0011676	Aa_G245560.h1.t1	g46702
OG0011677	Aa_G365240.h1.t1	g46724
OG0011678	Aa_G365190.h1.t1	g18085
OG0011679	Aa_G421550.h1.t1	g46732
OG0011680	Aa_G110020.h1.t1, Aa_G575750.h1.t1	g46735
OG0011681	Aa_G110120.h1.t1	g46741
OG0011682	Aa_G336550.h1.t1	g46777
OG0011683	Aa_G36190.h1.t1	g16743
OG0011684	Aa_G267710.h1.t1, Aa_G456700.h1.t1	g46834
OG0011685	Aa_G331440.h1.t1	g16734
OG0011686	Aa_G103480.h1.t1	g10300
OG0011687	Aa_G92490.h1.t1	g6509
OG0011688	Aa_G293390.h1.t1	g6521
OG0011689	Aa_G293340.h1.t1	g6524
OG0011690	Aa_G460870.h1.t1	g6544
OG0011691	Aa_G312950.h2.t1, Aa_G312950.h3.t1, Aa_G312950.h1.t1	g6547
OG0011692	Aa_G81680.h1.t1	g13703, g6145
OG0011693	Aa_G391650.h1.t1	g13453
OG0011694	Aa_G277220.h1.t1	g6556
OG0011695	Aa_G51860.h1.t1	g13447
OG0011696	Aa_G51890.h1.t1	g6560
OG0011697	Aa_G117960.h1.t1, Aa_G619260.h1.t1	g6597
OG0011698	Aa_G212410.h1.t1	g6582, g11818
OG0011699	Aa_G211020.h1.t1	g44994
OG0011700	Aa_G198890.h1.t1	g13415
OG0011701	Aa_G603110.h1.t1	g11836
OG0011702	Aa_G455820.h1.t1	g13400
OG0011703	Aa_G171710.h1.t1	g6635
OG0011704	Aa_G171780.h1.t1	g11861
OG0011705	Aa_G596270.h1.t1	g32194
OG0011706	Aa_G659200.h1.t1	g23408
OG0011707	Aa_G279940.h1.t1	g23420
OG0011708	Aa_G450140.h1.t1	g47730
OG0011710	Aa_G633550.h1.t1, Aa_G214920.h1.t1	g41881
OG0011711	Aa_G288130.h1.t1	g18052
OG0011712	Aa_G387700.h1.t1	g45040
OG0011713	Aa_G387710.h1.t1	g45039
OG0011714	Aa_G407540.h1.t1, Aa_G404420.h1.t1	g45128
OG0011715	Aa_G474730.h1.t1	g45087
OG0011716	Aa_G62080.h1.t1	g43836
OG0011717	Aa_G256300.h1.t1	g1685
OG0011718	Aa_G316170.h1.t1	g1691
OG0011719	Aa_G316120.h1.t1	g43906
OG0011720	Aa_G252540.h1.t1	g41128
OG0011721	Aa_G83670.h1.t1	g4896, g29081
OG0011722	Aa_G33720.h1.t1	g29069, g4912
OG0011723	Aa_G372460.h1.t1	g29063
OG0011724	Aa_G276260.h1.t1, Aa_G64510.h1.t1	g29044
OG0011725	Aa_G416170.h1.t1	g41475
OG0011726	Aa_G544530.h1.t1	g4729, g10168
OG0011727	Aa_G577950.h1.t1	g4746
OG0011728	Aa_G619010.h1.t1	g10193
OG0011729	Aa_G649900.h1.t1	g18498
OG0011730	Aa_G608140.h1.t1	g2412
OG0011731	Aa_G478770.h1.t1	g11330
OG0011733	Aa_G300350.h1.t1	g2427
OG0011734	Aa_G300280.h1.t1	g2432
OG0011736	Aa_G300240.h1.t1	g2437
OG0011737	Aa_G87940.h1.t1	g11338
OG0011739	Aa_G541530.h1.t1, Aa_G184960.h1.t1	g16765
OG0011740	Aa_G178570.h1.t1	g2461
OG0011742	Aa_G122840.h1.t1	g2470
OG0011743	Aa_G122830.h1.t1	g19307
OG0011744	Aa_G106310.h1.t1	g49275
OG0011746	Aa_G94560.h1.t1	g49297
OG0011747	Aa_G94420.h1.t1	g26863
OG0011748	Aa_G130230.h1.t1, Aa_G130220.h1.t1	g26871
OG0011749	Aa_G105790.h1.t1	g26872
OG0011750	Aa_G105800.h1.t1	g26873
OG0011751	Aa_G105820.h1.t1	g49320
OG0011752	Aa_G105850.h1.t1	g49322
OG0011753	Aa_G105860.h1.t1	g49325
OG0011754	Aa_G325210.h1.t1	g30749
OG0011755	Aa_G325180.h1.t1	g49335
OG0011756	Aa_G325160.h1.t1	g49337, g30758
OG0011757	Aa_G290710.h1.t1	g30760
OG0011758	Aa_G211780.h1.t1	g49356
OG0011759	Aa_G6360.h1.t1	g49368
OG0011760	Aa_G6400.h1.t1	g49376
OG0011761	Aa_G6550.h1.t1	g30780
OG0011762	Aa_G6570.h1.t1	g49383
OG0011763	Aa_G6600.h1.t1	g49386
OG0011764	Aa_G575110.h1.t1	g25022
OG0011765	Aa_G6960.h1.t1	g30803
OG0011766	Aa_G358050.h1.t1	g49405
OG0011767	Aa_G134820.h1.t1	g49423
OG0011768	Aa_G134650.h1.t1	g49429
OG0011769	Aa_G134640.h1.t1	g30840
OG0011770	Aa_G341230.h1.t1	g30864
OG0011772	Aa_G38730.h1.t1	g30870
OG0011775	Aa_G477710.h1.t1	g26945
OG0011776	Aa_G217750.h1.t1	g49465
OG0011777	Aa_G217770.h1.t1	g30900
OG0011778	Aa_G286240.h1.t1	g26949, g30897
OG0011779	Aa_G79290.h1.t1	g49497
OG0011780	Aa_G79340.h1.t1	g30933
OG0011781	Aa_G79440.h1.t1	g49505
OG0011782	Aa_G219930.h1.t1	g49507
