Orthogroup	Arabis_alpina	Alyssum_gmelinii
OG0008345	Aa_G163860.h1.t1	Ag034G3883300
OG0008346	Aa_G707370.h1.t1	Ag034G3891200
OG0008347	Aa_G66490.h1.t1	Ag034G3900300
OG0008348	Aa_G103760.h1.t1	Ag034G3905800
OG0008349	Aa_G131920.h1.t1	Ag034G3907300
OG0008350	Aa_G560590.h1.t1	Ag034G3928400
OG0008351	Aa_G278290.h1.t1	Ag034G3929900
OG0008352	Aa_G379830.h1.t1	Ag034G3940000
OG0008354	Aa_G55250.h1.t1	Ag034G3942200
OG0008355	Aa_G718690.h1.t1	Ag034G3943200
OG0008356	Aa_G132310.h1.t1	Ag034G3943300
OG0008357	Aa_G119030.h1.t1	Ag034G3948100
OG0008358	Aa_G119100.h1.t1	Ag034G3948400
OG0008359	Aa_G119130.h1.t1	Ag034G3949000
OG0008361	Aa_G493830.h1.t1	Ag034G3957700
OG0008362	Aa_G493820.h1.t1	Ag034G3957800
OG0008363	Aa_G762130.h1.t1	Ag034G3958200
OG0008364	Aa_G407800.h1.t1	Ag034G3961700
OG0008365	Aa_G329250.h1.t1	Ag034G3968800
OG0008366	Aa_G329280.h1.t1	Ag034G3970200
OG0008367	Aa_G329290.h1.t1	Ag034G3970300
OG0008368	Aa_G643700.h1.t1	Ag034G3972600
OG0008369	Aa_G266370.h1.t1	Ag034G3975200
OG0008370	Aa_G436650.h1.t1	Ag034G3978600
OG0008371	Aa_G622570.h1.t1	Ag034G3980100
OG0008372	Aa_G119540.h1.t1	Ag034G3985400
OG0008373	Aa_G546730.h1.t1	Ag034G3987200
OG0008374	Aa_G334130.h1.t1	Ag034G3989700
OG0008375	Aa_G60710.h1.t1	Ag034G3995700
OG0008376	Aa_G331060.h1.t1	Ag034G4001100
OG0008377	Aa_G374420.h1.t1	Ag034G4003200
OG0008378	Aa_G374380.h1.t1	Ag034G4004200
OG0008379	Aa_G86940.h1.t1	Ag034G4006800
OG0008380	Aa_G86930.h1.t1	Ag034G4006900
OG0008381	Aa_G86830.h1.t1	Ag034G4008200
OG0008382	Aa_G454180.h1.t1	Ag034G4009100
OG0008383	Aa_G329450.h1.t1	Ag034G4011300
OG0008384	Aa_G166160.h1.t1	Ag034G4014400
OG0008385	Aa_G292690.h1.t1	Ag034G4019000
OG0008386	Aa_G367180.h1.t1	Ag034G4034500
OG0008387	Aa_G289300.h1.t1	Ag034G4035100
OG0008388	Aa_G367310.h1.t1	Ag034G4036000
OG0008389	Aa_G245810.h1.t1	Ag034G4040800
OG0008390	Aa_G319460.h1.t1	Ag034G4043800
OG0008391	Aa_G297550.h1.t1	Ag034G4046700
OG0008392	Aa_G297630.h1.t1	Ag034G4047100
OG0008393	Aa_G170710.h1.t1	Ag034G4048700
OG0008394	Aa_G56760.h1.t1	Ag034G4049000
OG0008395	Aa_G214090.h1.t1	Ag034G4051600
OG0008396	Aa_G214070.h1.t1	Ag034G4051800
OG0008397	Aa_G342030.h1.t1	Ag034G4054100
OG0008399	Aa_G101680.h1.t1	Ag034G4064000
OG0008400	Aa_G521040.h1.t1	Ag034G4064800
OG0008401	Aa_G221970.h1.t1	Ag034G4069400, Ag016G2345600
OG0008402	Aa_G221940.h1.t1	Ag034G4069800
OG0008403	Aa_G332020.h1.t1	Ag052G4849500
OG0008404	Aa_G380470.h1.t1	Ag052G4854500
OG0008405	Aa_G107930.h1.t1	Ag052G4857700
OG0008406	Aa_G324270.h1.t1	Ag024G2861700, Ag024G2861500, Ag002G0091800, Ag002G0091400, Ag024G2858600
OG0008407	Aa_G72490.h1.t1	Ag019G2542200, Ag002G0133900
OG0008408	Aa_G72480.h1.t1	Ag019G2542100, Ag002G0134000
OG0008409	Aa_G72470.h1.t1	Ag002G0134700
OG0008410	Aa_G95410.h1.t1	Ag002G0155500
OG0008411	Aa_G274760.h1.t1	Ag002G0164400
OG0008412	Aa_G415700.h1.t1	Ag002G0176300
OG0008413	Aa_G18480.h1.t1	Ag002G0181600
OG0008414	Aa_G472910.h1.t1	Ag002G0197300
OG0008415	Aa_G400850.h1.t1	Ag002G0197900
OG0008416	Aa_G400810.h1.t1	Ag002G0198600
OG0008417	Aa_G149960.h1.t1	Ag002G0199600
OG0008418	Aa_G341990.h1.t1	Ag002G0214900
OG0008420	Aa_G645840.h1.t1	Ag002G0236300
OG0008421	Aa_G225920.h1.t1	Ag002G0244600
OG0008422	Aa_G282490.h1.t1	Ag002G0251000
OG0008423	Aa_G282520.h1.t1	Ag002G0251300
OG0008424	Aa_G11200.h1.t1, Aa_G348410.h1.t1	Ag002G0255700
OG0008425	Aa_G167210.h1.t1	Ag002G0259900
OG0008426	Aa_G229590.h1.t1	Ag002G0264000
OG0008427	Aa_G233480.h1.t1	Ag024G2882000
OG0008427	Aa_G233490.h1.t1	Ag024G2882700
OG0008428	Aa_G186250.h1.t1	Ag024G2884600
OG0008429	Aa_G270040.h1.t1	Ag024G2885400
OG0008430	Aa_G488490.h1.t1	Ag024G2892000
OG0008431	Aa_G277390.h1.t1	Ag024G2896200
OG0008432	Aa_G615250.h1.t1	Ag024G2898900
OG0008433	Aa_G160500.h1.t1	Ag016G2286000, Ag016G2285600
OG0008434	Aa_G160430.h1.t1	Ag016G2293700
OG0008435	Aa_G295500.h1.t1	Ag016G2311900
OG0008436	Aa_G523250.h1.t1	Ag016G2313100
OG0008437	Aa_G63440.h1.t1	Ag016G2334000
OG0008438	Aa_G63470.h1.t1	Ag016G2334300
OG0008440	Aa_G480010.h1.t1	Ag016G2355000
OG0008442	Aa_G577840.h1.t1	Ag016G2364200
OG0008443	Aa_G41860.h1.t1	Ag016G2371900
OG0008444	Aa_G631470.h1.t1	Ag016G2385800
OG0008445	Aa_G798900.h1.t1	Ag016G2390400
OG0008446	Aa_G257020.h1.t1	Ag016G2397100
OG0008447	Aa_G301220.h1.t1	Ag065G5127900
OG0008448	Aa_G461410.h1.t1	Ag025G2909100
OG0008449	Aa_G689480.h1.t1	Ag025G2909200
OG0008450	Aa_G57540.h1.t1	Ag025G2922400
OG0008451	Aa_G57580.h1.t1	Ag025G2924700
OG0008452	Aa_G110850.h1.t1	Ag025G2931200
OG0008453	Aa_G161150.h1.t1	Ag025G2943400
OG0008454	Aa_G464600.h1.t1	Ag025G2945400
OG0008455	Aa_G716930.h1.t1	Ag025G2965500
OG0008456	Aa_G477010.h1.t1	Ag072G5255000
OG0008457	Aa_G374900.h1.t1	Ag011G1049800
OG0008458	Aa_G557580.h1.t1	Ag011G1054800
OG0008459	Aa_G437420.h1.t1	Ag011G1059100
OG0008460	Aa_G486240.h1.t1	Ag011G1060900
OG0008461	Aa_G294330.h1.t1	Ag011G1064000
OG0008462	Aa_G237290.h1.t1	Ag011G1067500
OG0008463	Aa_G237370.h1.t1	Ag011G1069100
OG0008464	Aa_G615880.h1.t1	Ag011G1070300
OG0008465	Aa_G95210.h1.t1, Aa_G95200.h1.t1	Ag011G1072100
OG0008466	Aa_G661990.h1.t1	Ag011G1072900, Ag011G1072800
OG0008467	Aa_G661980.h1.t1	Ag011G1075800
OG0008469	Aa_G402110.h1.t1	Ag011G1081000
OG0008470	Aa_G139460.h1.t1	Ag011G1084600
OG0008471	Aa_G214220.h1.t1	Ag011G1089400
OG0008472	Aa_G363150.h1.t1	Ag011G1091700
OG0008473	Aa_G223170.h1.t1	Ag011G1093800
OG0008474	Aa_G342290.h1.t1	Ag011G1097000
OG0008475	Aa_G179600.h1.t1, Aa_G179590.h1.t1	Ag011G1098800
OG0008476	Aa_G179400.h1.t1	Ag011G1101300
OG0008477	Aa_G514670.h1.t1	Ag011G1113000
OG0008478	Aa_G157010.h1.t1	Ag011G1117500
OG0008479	Aa_G426370.h1.t1, Aa_G396490.h1.t1	Ag011G1226700, Ag011G1123400
OG0008480	Aa_G379300.h1.t1	Ag011G1126800
OG0008481	Aa_G293830.h1.t1	Ag011G1130100
OG0008483	Aa_G724130.h1.t1	Ag011G1144000
OG0008484	Aa_G385130.h1.t1	Ag011G1146100
OG0008485	Aa_G547700.h1.t1	Ag011G1150600
OG0008486	Aa_G614640.h1.t1	Ag011G1150800
OG0008487	Aa_G144840.h1.t1	Ag011G1153000
OG0008488	Aa_G737720.h1.t1	Ag011G1160100
OG0008489	Aa_G97330.h1.t1	Ag011G1164700
OG0008490	Aa_G395000.h1.t1	Ag011G1169500
OG0008491	Aa_G395020.h1.t1	Ag011G1169600
OG0008492	Aa_G395030.h1.t1	Ag011G1169800
OG0008493	Aa_G395050.h1.t1	Ag011G1170700
OG0008494	Aa_G9640.h1.t1	Ag011G1176300
OG0008495	Aa_G425190.h1.t1	Ag011G1181500
OG0008496	Aa_G58550.h1.t1	Ag011G1187600
OG0008497	Aa_G432660.h1.t1	Ag011G1190900
OG0008498	Aa_G432610.h1.t1	Ag011G1192500
OG0008499	Aa_G288290.h1.t1	Ag011G1194700
OG0008500	Aa_G328880.h1.t1	Ag011G1198800, Ag011G1199200
OG0008501	Aa_G214580.h1.t1	Ag011G1213300
OG0008502	Aa_G274220.h1.t1	Ag011G1219800
OG0008503	Aa_G274260.h1.t1	Ag011G1220300
OG0008504	Aa_G274290.h1.t1	Ag011G1220600
OG0008505	Aa_G394950.h1.t1	Ag011G1223800
OG0008506	Aa_G394910.h1.t1	Ag011G1224000
OG0008507	Aa_G45780.h1.t1	Ag011G1235400
OG0008508	Aa_G59780.h1.t1	Ag011G1251300
OG0008509	Aa_G59710.h1.t1	Ag011G1255600
OG0008510	Aa_G860280.h1.t1	Ag011G1256200
OG0008511	Aa_G32970.h1.t1	Ag011G1260100
OG0008512	Aa_G33070.h1.t1	Ag011G1262100
OG0008513	Aa_G436810.h1.t1, Aa_G436810.h2.t1, Aa_G436850.h1.t1	Ag011G1271100
OG0008514	Aa_G179120.h1.t1	Ag064G5104400
OG0008515	Aa_G358500.h1.t1	Ag064G5106800
OG0008516	Aa_G199100.h1.t1	Ag064G5108400
OG0008517	Aa_G199090.h1.t1	Ag064G5108500
OG0008518	Aa_G568380.h1.t1	Ag064G5111600
OG0008519	Aa_G187250.h1.t1	Ag018G2436600
OG0008520	Aa_G187130.h1.t1, Aa_G187140.h1.t1	Ag018G2437800
OG0008521	Aa_G187100.h1.t1	Ag018G2438700
OG0008522	Aa_G199250.h1.t1	Ag018G2441400
OG0008523	Aa_G347870.h1.t1	Ag018G2442900
OG0008524	Aa_G347940.h1.t1	Ag018G2443500
OG0008525	Aa_G347950.h1.t1	Ag018G2443700
OG0008526	Aa_G252160.h1.t1, Aa_G252140.h1.t1	Ag018G2446100
OG0008527	Aa_G252130.h1.t1	Ag018G2446200
OG0008528	Aa_G252090.h1.t1, Aa_G46980.h1.t1	Ag018G2446800
OG0008529	Aa_G62610.h1.t1	Ag018G2453600
OG0008530	Aa_G62480.h1.t1	Ag018G2456200
OG0008531	Aa_G62370.h1.t1	Ag018G2458200
OG0008532	Aa_G352740.h1.t1	Ag018G2467100
OG0008533	Aa_G126620.h1.t1	Ag018G2470000
OG0008534	Aa_G617570.h1.t1	Ag018G2478400
OG0008535	Aa_G490150.h1.t1	Ag018G2481200
OG0008536	Aa_G475520.h1.t1	Ag018G2483500
OG0008537	Aa_G367130.h1.t1	Ag019G2488800
OG0008538	Aa_G46540.h1.t1	Ag019G2494800
OG0008540	Aa_G46810.h1.t1	Ag019G2505000
OG0008541	Aa_G46860.h1.t1, Aa_G347350.h1.t1, Aa_G443950.h1.t1	Ag019G2506200
OG0008542	Aa_G347390.h1.t1	Ag019G2507800
OG0008543	Aa_G53150.h1.t1	Ag019G2512300
OG0008544	Aa_G67840.h1.t1	Ag019G2517100
OG0008545	Aa_G67880.h1.t1	Ag019G2517700
OG0008546	Aa_G67900.h1.t1	Ag019G2517900
OG0008547	Aa_G53240.h1.t1	Ag019G2525800
OG0008548	Aa_G724620.h1.t1	Ag019G2529200
OG0008549	Aa_G425560.h1.t1	Ag019G2530400
OG0008550	Aa_G299860.h2.t1, Aa_G299860.h1.t1	Ag019G2532700
OG0008551	Aa_G69780.h1.t1	Ag019G2534100, Ag019G2548200, Ag019G2539700
OG0008552	Aa_G36610.h1.t1	Ag019G2551500
OG0008553	Aa_G61670.h1.t1	Ag010G0982800
OG0008554	Aa_G442200.h1.t1	Ag010G0984700
OG0008555	Aa_G596310.h1.t1	Ag010G0987000
OG0008556	Aa_G587350.h1.t1	Ag010G0988100
OG0008557	Aa_G587360.h1.t1	Ag010G0988200
OG0008558	Aa_G227920.h1.t1	Ag010G0992000
OG0008559	Aa_G234070.h1.t1	Ag010G1004500
OG0008560	Aa_G183300.h1.t1	Ag010G1007000
OG0008561	Aa_G107220.h1.t1	Ag010G1007200
OG0008563	Aa_G141560.h1.t1	Ag010G1013600
OG0008564	Aa_G291810.h1.t1, Aa_G279160.h1.t1, Aa_G121490.h1.t1	Ag010G1014200
OG0008565	Aa_G1820.h1.t1	Ag010G1017500
OG0008566	Aa_G469130.h1.t1	Ag010G1019200
OG0008567	Aa_G391300.h1.t1	Ag010G1019500
OG0008568	Aa_G200880.h1.t1	Ag010G1019900
OG0008569	Aa_G232890.h1.t1	Ag010G1020800
OG0008570	Aa_G231300.h1.t1	Ag010G1021100
OG0008571	Aa_G44430.h1.t1	Ag010G1024800
OG0008649	Aa_G158870.h1.t1	Ag046G4526800, Ag047G4537900
OG0008650	Aa_G646070.h1.t1	Ag047G4539700, Ag046G4528800
OG0008651	Aa_G360280.h1.t1	Ag033G3503300, Ag093G5463100, Ag033G3503500, Ag093G5463200
OG0008652	Aa_G171510.h1.t1	Ag093G5464000
OG0008653	Aa_G656930.h1.t1	Ag055G4902400
OG0008654	Aa_G500670.h1.t1	Ag055G4903200
OG0008655	Aa_G737480.h1.t1	Ag055G4912900
OG0008656	Aa_G522990.h1.t1	Ag055G4913500
OG0008657	Aa_G226570.h1.t1	Ag055G4914800
OG0008658	Aa_G197630.h1.t1	Ag055G4917900
OG0008659	Aa_G420590.h1.t1	Ag055G4924700
OG0008660	Aa_G710670.h1.t1	Ag055G4927900, Ag013G1488500
OG0008661	Aa_G343900.h1.t1	Ag055G4929800
OG0008662	Aa_G623660.h1.t1	Ag074G5266300, Ag035G4082500
OG0008663	Aa_G312300.h1.t1	Ag074G5276500
OG0008664	Aa_G245090.h1.t1	Ag005G0786200
OG0008665	Aa_G396210.h1.t1	Ag013G1341300
OG0008666	Aa_G106460.h1.t1	Ag013G1345300
OG0008667	Aa_G106470.h1.t1	Ag013G1346000
OG0008668	Aa_G325620.h1.t1	Ag013G1355500
OG0008669	Aa_G176180.h1.t1	Ag019G2542800, Ag013G1357200
OG0008670	Aa_G523380.h1.t1	Ag013G1368500
OG0008671	Aa_G79050.h1.t1	Ag013G1380400
OG0008672	Aa_G79080.h1.t1	Ag013G1380500
OG0008673	Aa_G79130.h1.t1	Ag013G1382200
OG0008674	Aa_G846080.h1.t1, Aa_G825370.h1.t1, Aa_G79170.h1.t1, Aa_G728830.h1.t1	Ag013G1382500
OG0008675	Aa_G447900.h1.t1	Ag013G1382700
OG0008676	Aa_G489990.h1.t1	Ag013G1383300
OG0008677	Aa_G157980.h1.t1	Ag013G1386800
OG0008678	Aa_G96770.h1.t1	Ag013G1391500
OG0008679	Aa_G265180.h1.t1	Ag013G1392600, Ag003G0341200
OG0008680	Aa_G96870.h1.t1	Ag013G1394600
OG0008681	Aa_G59240.h1.t1	Ag013G1395900
OG0008682	Aa_G59280.h1.t1	Ag013G1396500
OG0008683	Aa_G56490.h1.t1	Ag013G1400800
OG0008684	Aa_G383470.h1.t1	Ag013G1404900
OG0008685	Aa_G383490.h1.t1	Ag013G1405300
OG0008686	Aa_G383500.h1.t1	Ag013G1405500
OG0008687	Aa_G116370.h1.t1	Ag013G1408800, Ag029G3123900
OG0008688	Aa_G421110.h1.t1	Ag013G1409100
OG0008689	Aa_G421080.h1.t1	Ag013G1410000
OG0008690	Aa_G727100.h1.t1	Ag013G1416500
OG0008691	Aa_G321060.h1.t1	Ag013G1418300
OG0008692	Aa_G148580.h1.t1	Ag013G1424500, Ag013G1669600
OG0008693	Aa_G499790.h1.t1, Aa_G843420.h1.t1, Aa_G843420.h2.t1	Ag013G1424700
OG0008694	Aa_G54570.h1.t1	Ag013G1438100
OG0008695	Aa_G471370.h1.t1	Ag013G1443600, Ag014G2011700
OG0008696	Aa_G72740.h1.t1	Ag013G1449400
OG0008697	Aa_G72810.h1.t1	Ag013G1450800, Ag013G1450900
OG0008698	Aa_G290000.h1.t1	Ag013G1455400
OG0008700	Aa_G48380.h1.t1	Ag013G1461300
OG0008700	Aa_G48390.h1.t1	Ag004G0740400
OG0008701	Aa_G209450.h1.t1	Ag013G1462500
OG0008702	Aa_G388300.h1.t1	Ag013G1464000
OG0008703	Aa_G19600.h1.t1	Ag013G1468700
OG0008704	Aa_G19530.h1.t1	Ag013G1469900
OG0008705	Aa_G385380.h1.t1	Ag013G1476100
OG0008706	Aa_G385370.h1.t1	Ag068G5230600, Ag013G1476200
OG0008707	Aa_G385330.h1.t1	Ag013G1477700
OG0008708	Aa_G385300.h1.t1	Ag013G1478500
OG0008711	Aa_G491610.h1.t1, Aa_G491600.h1.t1	Ag052G4837500, Ag013G1485500
OG0008712	Aa_G138200.h1.t1	Ag013G1486900
OG0008713	Aa_G623430.h1.t1, Aa_G89610.h1.t1, Aa_G159480.h1.t1	Ag013G1487000
OG0008714	Aa_G256670.h1.t1	Ag013G1487900
OG0008715	Aa_G256580.h1.t1	Ag013G1489000
OG0008716	Aa_G215880.h1.t1	Ag013G1491400
OG0008717	Aa_G215850.h1.t1	Ag013G1494000
OG0008718	Aa_G279030.h1.t1	Ag013G1495100
OG0008719	Aa_G279020.h1.t1	Ag013G1495200
OG0008720	Aa_G278960.h1.t1	Ag013G1495800
OG0008721	Aa_G116900.h1.t1	Ag013G1500500
OG0008722	Aa_G158490.h1.t1	Ag013G1505600
OG0008723	Aa_G441940.h1.t1	Ag013G1509200, Ag004G0746500
OG0008724	Aa_G84680.h1.t1	Ag013G1511200
OG0008725	Aa_G486110.h1.t1	Ag013G1513600
OG0008726	Aa_G486100.h1.t1	Ag013G1513700
OG0008727	Aa_G168600.h1.t1	Ag013G1518900
OG0008728	Aa_G168500.h1.t1	Ag013G1520300
OG0008729	Aa_G98230.h1.t1	Ag013G1523900
OG0008730	Aa_G356480.h1.t1	Ag013G1529700
OG0008731	Aa_G196010.h1.t1	Ag013G1532000
OG0008732	Aa_G152750.h1.t1	Ag013G1536800
OG0008733	Aa_G516730.h1.t1	Ag013G1540700
OG0008734	Aa_G130530.h1.t1	Ag013G1547200
OG0008735	Aa_G130500.h2.t1, Aa_G130500.h1.t1	Ag013G1547600
OG0008736	Aa_G130420.h1.t1	Ag013G1548400
OG0008737	Aa_G210880.h1.t1	Ag013G1551900
OG0008738	Aa_G210850.h1.t1	Ag013G1552400
OG0008739	Aa_G142430.h1.t1	Ag042G4406400, Ag013G1553500
OG0008740	Aa_G125940.h1.t1	Ag013G1554900
OG0008741	Aa_G210680.h1.t1	Ag013G1555900
OG0008742	Aa_G319270.h1.t1	Ag013G1559400
OG0008743	Aa_G392820.h1.t1	Ag013G1561600
OG0008744	Aa_G587760.h1.t1	Ag013G1562900
OG0008745	Aa_G611230.h1.t1	Ag013G1563200
OG0008746	Aa_G76460.h1.t1	Ag013G1564900
OG0008747	Aa_G471580.h1.t1	Ag013G1568500
OG0008748	Aa_G188900.h1.t1	Ag013G1570800
OG0008749	Aa_G188920.h1.t1	Ag013G1571000
OG0008750	Aa_G189240.h1.t1	Ag013G1573900
OG0008751	Aa_G187620.h1.t1, Aa_G189250.h1.t1	Ag013G1574000
OG0008752	Aa_G187770.h1.t1	Ag013G1576400
OG0008753	Aa_G353730.h1.t1	Ag013G1578100
OG0008754	Aa_G577690.h1.t1	Ag013G1578400
OG0008755	Aa_G130080.h1.t1	Ag013G1580200
OG0008756	Aa_G130090.h1.t1	Ag013G1580300
OG0008757	Aa_G67750.h1.t1	Ag019G2514900
OG0008758	Aa_G205310.h1.t1	Ag013G1584200
OG0008759	Aa_G1660.h1.t1	Ag013G1584600
OG0008760	Aa_G3080.h1.t1	Ag013G1586500
OG0008761	Aa_G236360.h1.t1	Ag013G1587400
OG0008762	Aa_G529630.h1.t1	Ag013G1591600
OG0008763	Aa_G342500.h1.t1	Ag013G1593000
OG0008764	Aa_G180190.h1.t1	Ag013G1593500
OG0008765	Aa_G55720.h1.t1	Ag013G1593600
OG0008766	Aa_G393060.h1.t1	Ag013G1596200
OG0008768	Aa_G210650.h1.t1	Ag013G1597400, Ag013G1597300
OG0008769	Aa_G19590.h1.t1	Ag013G1598000
OG0008770	Aa_G371190.h1.t1, Aa_G614940.h1.t1	Ag013G1598200
OG0008771	Aa_G434840.h1.t1	Ag013G1598900
OG0008772	Aa_G504390.h1.t1	Ag013G1600200
OG0008773	Aa_G326580.h1.t1	Ag013G1601700
OG0008774	Aa_G207680.h1.t1	Ag013G1602000
OG0008775	Aa_G568670.h1.t1	Ag013G1602100
OG0008776	Aa_G18150.h1.t1	Ag013G1605200
OG0008778	Aa_G60070.h1.t1	Ag013G1607700
OG0008779	Aa_G627890.h1.t1	Ag013G1608400
OG0008780	Aa_G324760.h1.t1	Ag013G1610200
OG0008781	Aa_G832170.h1.t1	Ag013G1610300
OG0008782	Aa_G707890.h1.t1	Ag013G1610400, Ag023G2845300
OG0008783	Aa_G460140.h1.t1	Ag013G1611400
OG0008784	Aa_G243140.h1.t1	Ag013G1611500
OG0008785	Aa_G412140.h1.t1	Ag013G1612300
OG0008786	Aa_G763050.h1.t1	Ag013G1613800
OG0008787	Aa_G541560.h1.t1	Ag013G1619000
OG0008788	Aa_G465370.h1.t1	Ag013G1619100
OG0008789	Aa_G85620.h1.t1	Ag013G1625100
OG0008790	Aa_G135350.h1.t1	Ag013G1625600
OG0008791	Aa_G597530.h1.t1	Ag013G1626100, Ag026G2995800, Ag013G1626300
OG0008793	Aa_G35360.h1.t1	Ag013G1633100
OG0008794	Aa_G249090.h1.t1	Ag013G1634300
OG0008795	Aa_G159340.h1.t1	Ag013G1636000
OG0008796	Aa_G159360.h1.t1	Ag013G1636200
OG0008797	Aa_G365420.h1.t1	Ag013G1638000
OG0008799	Aa_G589110.h1.t1	Ag013G1642800
OG0008800	Aa_G589100.h1.t1	Ag013G1642900
OG0008801	Aa_G359460.h1.t1	Ag013G1643900
OG0008802	Aa_G343110.h1.t1	Ag013G1644900
OG0008803	Aa_G343080.h1.t1	Ag013G1645200
OG0008804	Aa_G167510.h1.t1	Ag013G1646300
OG0008805	Aa_G167460.h1.t1	Ag013G1647100
OG0008806	Aa_G445710.h1.t1	Ag013G1652600
OG0008807	Aa_G154800.h1.t1	Ag013G1653400
OG0008809	Aa_G346370.h1.t1	Ag013G1659200
OG0008810	Aa_G117140.h1.t1	Ag013G1661300
OG0008811	Aa_G243720.h1.t1	Ag013G1663700
OG0008812	Aa_G356310.h3.t1, Aa_G356310.h1.t1, Aa_G356310.h2.t1, Aa_G126880.h1.t1	Ag013G1665700
OG0008813	Aa_G183770.h1.t1	Ag013G1666600, Ag058G4978800, Ag006G0803700, Ag083G5411400, Ag001G0001500
OG0008814	Aa_G148540.h1.t1, Aa_G183710.h1.t1	Ag013G1669100
OG0008815	Aa_G183620.h1.t1	Ag013G1672400
OG0008817	Aa_G208750.h1.t1	Ag013G1674200
OG0008818	Aa_G208740.h1.t1	Ag013G1674400
OG0008819	Aa_G208710.h1.t1	Ag013G1674700
OG0008820	Aa_G208660.h1.t1	Ag013G1675200
OG0008821	Aa_G208550.h1.t1	Ag013G1676100
OG0008824	Aa_G316920.h1.t1	Ag013G1682300
OG0008825	Aa_G756680.h1.t1	Ag013G1683300
OG0008826	Aa_G756660.h1.t1	Ag013G1683500
OG0008827	Aa_G215260.h1.t1	Ag013G1688200
OG0008828	Aa_G215380.h1.t1	Ag013G1689500
OG0008829	Aa_G133010.h1.t1	Ag013G1691000, Ag034G3687300, Ag013G1691100
OG0008830	Aa_G166570.h1.t1, Aa_G7900.h1.t1, Aa_G353780.h1.t1	Ag013G1693100
OG0008832	Aa_G90930.h1.t1	Ag013G1694800
OG0008833	Aa_G29460.h1.t1	Ag013G1701800
OG0008834	Aa_G29450.h1.t1	Ag013G1702000
OG0008835	Aa_G29390.h1.t1	Ag013G1702700
OG0008836	Aa_G332830.h1.t1	Ag013G1703700
OG0008837	Aa_G332880.h1.t1	Ag013G1704400
OG0008838	Aa_G513960.h1.t1	Ag013G1704800
OG0008839	Aa_G128490.h1.t1, Aa_G128480.h1.t1	Ag013G1708800
OG0008840	Aa_G767080.h1.t1	Ag013G1710400
OG0008841	Aa_G171130.h1.t1	Ag013G1711800
OG0008842	Aa_G130860.h1.t1	Ag013G1713000
OG0008843	Aa_G130720.h1.t1	Ag013G1714400
OG0008844	Aa_G48130.h1.t1	Ag013G1717200
OG0008845	Aa_G77040.h1.t1	Ag013G1718700
OG0008846	Aa_G329880.h1.t1	Ag013G1719600
OG0008847	Aa_G472920.h1.t1	Ag013G1721200
OG0008848	Aa_G456660.h1.t1	Ag013G1726200
OG0008849	Aa_G348080.h1.t1	Ag013G1728600
OG0008850	Aa_G348090.h1.t1	Ag013G1728700
OG0008851	Aa_G348140.h1.t1	Ag013G1729300
OG0008852	Aa_G108440.h1.t1	Ag013G1734100
OG0008853	Aa_G589230.h1.t1	Ag013G1734900
OG0008855	Aa_G248910.h1.t1	Ag013G1738000
OG0008856	Aa_G248850.h1.t1	Ag013G1740300
OG0008857	Aa_G28330.h1.t1	Ag013G1743700
OG0008858	Aa_G279730.h1.t1	Ag013G1748100
OG0008859	Aa_G279760.h1.t1	Ag013G1748400
OG0008860	Aa_G216310.h1.t1	Ag013G1749800, Ag013G1749000
OG0008861	Aa_G216400.h1.t1	Ag013G1751600
OG0008862	Aa_G476230.h1.t1	Ag013G1752500
OG0008863	Aa_G476180.h1.t1	Ag013G1753000
OG0008864	Aa_G355740.h1.t1	Ag013G1753400
OG0008866	Aa_G414300.h1.t1	Ag013G1756700
OG0008867	Aa_G442850.h1.t1	Ag013G1757900
OG0008868	Aa_G434750.h1.t1	Ag013G1759000
OG0008869	Aa_G194310.h1.t1	Ag013G1761900
OG0008870	Aa_G194180.h1.t1	Ag013G1763500
OG0008871	Aa_G109250.h1.t1	Ag013G1767100
OG0008872	Aa_G16490.h1.t1	Ag013G1769500
OG0008873	Aa_G52130.h1.t1	Ag013G1769600
OG0008874	Aa_G435350.h1.t1	Ag062G5051300
OG0008875	Aa_G146270.h1.t1, Aa_G146260.h1.t1	Ag062G5054700
OG0008876	Aa_G480380.h1.t1	Ag062G5061100
OG0008877	Aa_G122740.h1.t1	Ag062G5063100, Ag014G1964100
OG0008877	Aa_G2350.h1.t1	Ag031G3193100
OG0008878	Aa_G147090.h1.t1	Ag004G0417500
OG0008879	Aa_G147120.h1.t1	Ag034G3843700, Ag004G0418000
OG0008880	Aa_G147140.h1.t1	Ag004G0418200
OG0008881	Aa_G180820.h1.t1	Ag004G0420000
OG0008882	Aa_G180840.h1.t1	Ag004G0420200
OG0008883	Aa_G696710.h1.t1	Ag004G0420400
OG0008884	Aa_G649310.h1.t1	Ag004G0420900
OG0008885	Aa_G482310.h1.t1	Ag004G0421900
OG0008886	Aa_G165770.h1.t1	Ag004G0423900
OG0008887	Aa_G383180.h1.t1	Ag004G0424300
OG0008888	Aa_G23650.h1.t1	Ag004G0426700
OG0008889	Aa_G23570.h1.t1	Ag004G0427500
OG0008890	Aa_G23470.h1.t1	Ag004G0429500
OG0008891	Aa_G81340.h1.t1	Ag004G0433000
OG0008892	Aa_G81370.h1.t1	Ag004G0433400
OG0008893	Aa_G81470.h1.t1	Ag004G0435000
OG0008894	Aa_G37270.h1.t1	Ag004G0440200
