Orthogroup	Arabis_alpina	Cardamine_glauca
OG0006985	Aa_G271970.h1.t1	Cg007G2300300
OG0006986	Aa_G11250.h1.t1, Aa_G11220.h1.t1	Cg007G2317300
OG0006987	Aa_G681180.h1.t1	Cg007G2263300
OG0006989	Aa_G65860.h1.t1	Cg007G2257200
OG0006991	Aa_G160400.h1.t1	Cg008G2974600
OG0006992	Aa_G26240.h1.t1	Cg008G2975500
OG0006993	Aa_G26370.h1.t1	Cg008G2976800
OG0006994	Aa_G522870.h1.t1	Cg008G2985000
OG0006995	Aa_G63380.h1.t1	Cg008G2985900
OG0006996	Aa_G63570.h1.t1	Cg008G2987300
OG0006997	Aa_G123790.h1.t1	Cg008G2948800
OG0006998	Aa_G41980.h1.t1	Cg003G0735300, Cg003G0863100
OG0006999	Aa_G628390.h1.t1	Cg001G0107100
OG0007000	Aa_G134300.h1.t1	Cg001G0106300
OG0007001	Aa_G57500.h1.t1	Cg006G1852300
OG0007002	Aa_G57590.h1.t1	Cg006G1851400
OG0007003	Aa_G564110.h1.t1	Cg007G2520700
OG0007004	Aa_G476930.h1.t1	Cg007G2520300
OG0007005	Aa_G477040.h1.t1	Cg007G2519700
OG0007006	Aa_G219270.h1.t1	Cg001G0003300
OG0007007	Aa_G137860.h1.t1	Cg001G0007200
OG0007008	Aa_G351910.h1.t1	Cg001G0009600
OG0007009	Aa_G472610.h1.t1	Cg001G0012900
OG0007010	Aa_G472620.h1.t1	Cg001G0013000
OG0007011	Aa_G294320.h1.t1	Cg001G0019500
OG0007012	Aa_G95150.h1.t1	Cg001G0023800
OG0007013	Aa_G602840.h1.t1	Cg001G0025700
OG0007014	Aa_G672590.h1.t1	Cg007G2514700, Cg007G2514600, Cg001G0027600
OG0007016	Aa_G363200.h1.t1	Cg001G0032200
OG0007017	Aa_G223130.h1.t1	Cg001G0034000
OG0007018	Aa_G223120.h1.t1	Cg001G0034100
OG0007019	Aa_G179350.h1.t1	Cg001G0038200
OG0007020	Aa_G514630.h1.t1	Cg001G0040200
OG0007021	Aa_G376390.h1.t1	Cg001G0043600
OG0007022	Aa_G157040.h1.t1	Cg001G0044200
OG0007023	Aa_G426410.h1.t1, Aa_G174730.h1.t1	Cg001G0045700
OG0007025	Aa_G720750.h1.t1	Cg001G0050000
OG0007027	Aa_G180410.h1.t1	Cg001G0051300
OG0007028	Aa_G385140.h1.t1	Cg001G0052600
OG0007030	Aa_G238230.h1.t1	Cg001G0054100
OG0007031	Aa_G394960.h1.t1	Cg001G0080800
OG0007032	Aa_G394980.h1.t1	Cg001G0080700
OG0007033	Aa_G395060.h1.t1	Cg001G0080000
OG0007035	Aa_G596830.h1.t1, Aa_G424870.h1.t1	Cg001G0076300
OG0007036	Aa_G646990.h1.t1	Cg001G0074500
OG0007037	Aa_G440510.h1.t1	Cg001G0073800
OG0007039	Aa_G661860.h1.t1	Cg005G1716400
OG0007040	Aa_G432670.h1.t1	Cg001G0070700
OG0007041	Aa_G288240.h1.t1	Cg001G0069300
OG0007042	Aa_G592040.h1.t1	Cg001G0066400
OG0007043	Aa_G105480.h1.t1	Cg004G1358500
OG0007044	Aa_G214760.h1.t1, Aa_G214750.h1.t1	Cg001G0065200
OG0007045	Aa_G214610.h1.t1	Cg001G0064200
OG0007046	Aa_G776400.h1.t1	Cg001G0062500
OG0007047	Aa_G432450.h1.t1	Cg001G0062200
OG0007048	Aa_G857200.h1.t1	Cg001G0061900
OG0007049	Aa_G274320.h1.t1, Aa_G58570.h1.t1, Aa_G274330.h1.t1, Aa_G274350.h1.t1	Cg001G0060600
OG0007051	Aa_G324920.h1.t1	Cg001G0082700
OG0007052	Aa_G324980.h1.t1	Cg001G0083100
OG0007053	Aa_G32910.h1.t1	Cg001G0090000
OG0007054	Aa_G32940.h1.t1	Cg001G0090100
OG0007055	Aa_G33050.h1.t1	Cg001G0091300
OG0007056	Aa_G556830.h1.t1	Cg001G0091700
OG0007058	Aa_G190670.h1.t1	Cg001G0093600
OG0007059	Aa_G273420.h1.t1	Cg001G0094900
OG0007060	Aa_G179060.h1.t1	Cg004G1307700
OG0007061	Aa_G254690.h1.t1	Cg004G1311100
OG0007062	Aa_G187150.h1.t1	Cg007G2495700
OG0007063	Aa_G586150.h1.t1, Aa_G199210.h1.t1	Cg007G2493500
OG0007064	Aa_G252170.h1.t1	Cg007G2491800
OG0007065	Aa_G62380.h1.t1	Cg006G2031900
OG0007066	Aa_G62290.h1.t1	Cg006G2030900
OG0007067	Aa_G352720.h1.t1, Aa_G352710.h1.t1	Cg006G2024400
OG0007068	Aa_G191480.h1.t1	Cg005G1716700
OG0007069	Aa_G46570.h1.t1	Cg014G3042700, Cg003G0713200
OG0007070	Aa_G347430.h1.t1	Cg003G0717100, Cg014G3038500
OG0007071	Aa_G78380.h1.t1	Cg003G0711000, Cg014G3044800
OG0007072	Aa_G67820.h1.t1	Cg003G0924800, Cg014G3046200, Cg003G0709600
OG0007073	Aa_G53400.h1.t1	Cg003G0707900, Cg014G3047600
OG0007074	Aa_G53260.h1.t1	Cg003G0706500, Cg014G3049000
OG0007075	Aa_G425520.h1.t1	Cg014G3050900, Cg003G0704700
OG0007076	Aa_G242350.h1.t1	Cg003G0700200
OG0007077	Aa_G136080.h1.t1	Cg003G0698100
OG0007079	Aa_G396200.h1.t1	Cg006G2004300
OG0007080	Aa_G160660.h1.t1	Cg001G0161900
OG0007081	Aa_G112100.h1.t1	Cg001G0120900
OG0007085	Aa_G343580.h1.t1	Cg006G2090700
OG0007087	Aa_G617600.h1.t1	Cg006G2016600
OG0007088	Aa_G474470.h1.t1	Cg006G2005700
OG0007089	Aa_G61730.h1.t1	Cg006G2004100
OG0007090	Aa_G613120.h1.t1	Cg006G2002500
OG0007096	Aa_G251380.h1.t1	Cg002G0695600
OG0007097	Aa_G207100.h1.t1	Cg002G0670500, Cg002G0670300
OG0007098	Aa_G486860.h1.t1	Cg002G0643900
OG0007099	Aa_G263580.h1.t1	Cg002G0605500
OG0007102	Aa_G300310.h1.t1	Cg002G0507500
OG0007103	Aa_G622340.h1.t1, Aa_G622320.h1.t1	Cg002G0495500
OG0007105	Aa_G280240.h1.t1	Cg008G2749600
OG0007107	Aa_G3390.h1.t1	Cg003G0785800
OG0007108	Aa_G409240.h1.t1	Cg003G0755400
OG0007109	Aa_G356880.h1.t1	Cg001G0298100, Cg001G0298500, Cg001G0298300
OG0007110	Aa_G5820.h1.t1	Cg001G0142700
OG0007114	Aa_G208130.h1.t1	Cg008G2972400, Cg008G2972500
OG0007115	Aa_G102200.h1.t1	Cg008G2879100
OG0007117	Aa_G212140.h1.t1	Cg025G3077400
OG0007129	Aa_G360260.h1.t1	Cg001G0173500
OG0007130	Aa_G54580.h1.t1	Cg003G0932300
OG0007131	Aa_G75350.h1.t1	Cg003G1024000
OG0007132	Aa_G197650.h1.t1	Cg002G0543100
OG0007133	Aa_G253600.h1.t1	Cg002G0543700
OG0007134	Aa_G556700.h1.t1, Aa_G492150.h1.t1	Cg002G0545200
OG0007135	Aa_G492000.h1.t1	Cg002G0548000
OG0007136	Aa_G492040.h1.t1	Cg002G0548400
OG0007137	Aa_G623700.h1.t1	Cg002G0696800
OG0007138	Aa_G251420.h1.t1	Cg002G0695100
OG0007139	Aa_G195740.h1.t1	Cg001G0106800
OG0007140	Aa_G244060.h1.t1	Cg002G0690500
OG0007141	Aa_G323290.h1.t1	Cg002G0685900
OG0007142	Aa_G115300.h1.t1	Cg005G1554500
OG0007143	Aa_G26380.h1.t1	Cg008G2976900
OG0007144	Aa_G485920.h1.t1	Cg007G2551900
OG0007145	Aa_G106630.h1.t1	Cg008G2741000
OG0007147	Aa_G192840.h1.t1	Cg008G2738200
OG0007148	Aa_G192860.h1.t1	Cg008G2738000
OG0007149	Aa_G334610.h1.t1	Cg008G2736400
OG0007150	Aa_G334670.h1.t1	Cg008G2735900
OG0007151	Aa_G162200.h1.t1	Cg008G2733300
OG0007153	Aa_G158120.h1.t1	Cg008G2730000
OG0007154	Aa_G158110.h1.t1	Cg008G2729900
OG0007155	Aa_G158030.h1.t1	Cg008G2729500
OG0007156	Aa_G157930.h1.t1	Cg008G2728700
OG0007157	Aa_G96780.h1.t1	Cg008G2727500
OG0007158	Aa_G59270.h1.t1	Cg008G2725600
OG0007159	Aa_G426210.h1.t1	Cg005G1568900
OG0007160	Aa_G383460.h1.t1	Cg008G2722600
OG0007161	Aa_G376790.h1.t1, Aa_G249280.h1.t1	Cg008G2721900
OG0007162	Aa_G133070.h1.t1, Aa_G431430.h1.t1	Cg008G2719900
OG0007163	Aa_G431440.h1.t1	Cg008G2719700
OG0007164	Aa_G321010.h1.t1	Cg008G2716600
OG0007165	Aa_G499760.h1.t1	Cg008G2714300
OG0007166	Aa_G450410.h1.t1	Cg008G2713600
OG0007167	Aa_G450400.h1.t1	Cg008G2713500
OG0007168	Aa_G644330.h1.t1	Cg008G2713100
OG0007169	Aa_G7980.h1.t1	Cg008G2712300
OG0007170	Aa_G7920.h1.t1	Cg008G2711800
OG0007171	Aa_G262290.h1.t1	Cg002G0563700
OG0007172	Aa_G129080.h1.t1	Cg003G0770200
OG0007173	Aa_G72760.h1.t1	Cg008G2706300
OG0007174	Aa_G72770.h1.t1	Cg008G2706200
OG0007175	Aa_G72790.h1.t1	Cg008G2706000
OG0007176	Aa_G72900.h1.t1	Cg008G2705000
OG0007177	Aa_G354690.h1.t1	Cg008G2704300
OG0007178	Aa_G354720.h1.t1	Cg008G2703900
OG0007179	Aa_G354730.h1.t1	Cg008G2703700
OG0007180	Aa_G354750.h1.t1	Cg008G2703500
OG0007182	Aa_G556000.h1.t1	Cg008G2703200
OG0007183	Aa_G209560.h1.t1, Aa_G209550.h1.t1	Cg008G2701300
OG0007184	Aa_G209500.h1.t1	Cg008G2700900
OG0007185	Aa_G209490.h1.t1	Cg008G2700800
OG0007186	Aa_G209430.h1.t1	Cg008G2700200
OG0007187	Aa_G209420.h1.t1	Cg008G2700100
OG0007188	Aa_G382480.h1.t1	Cg008G2862600, Cg008G2848200
OG0007189	Aa_G388310.h1.t1	Cg008G2699400
OG0007190	Aa_G717960.h1.t1	Cg008G2698900
OG0007191	Aa_G717950.h1.t1	Cg008G2698800
OG0007192	Aa_G19680.h1.t1	Cg008G2697800
OG0007193	Aa_G19550.h1.t1	Cg008G2697000
OG0007194	Aa_G571570.h1.t1, Aa_G647650.h1.t1, Aa_G647660.h1.t1, Aa_G647640.h1.t1	Cg003G0946800
OG0007195	Aa_G385310.h1.t1	Cg008G2694300
OG0007196	Aa_G155220.h1.t1	Cg008G2693900
OG0007197	Aa_G138290.h1.t1	Cg008G2690800
OG0007198	Aa_G256480.h1.t1	Cg008G2688100
OG0007199	Aa_G233080.h1.t1	Cg008G2687400
OG0007200	Aa_G663520.h1.t1	Cg008G2686400
OG0007202	Aa_G267630.h1.t1	Cg008G2684700
OG0007203	Aa_G116820.h1.t1	Cg008G2681800
OG0007204	Aa_G116780.h1.t1	Cg008G2681400
OG0007205	Aa_G92280.h1.t1	Cg001G0161500
OG0007206	Aa_G158470.h1.t1	Cg008G2680500
OG0007207	Aa_G168510.h1.t1	Cg008G2674000
OG0007208	Aa_G711460.h1.t1, Aa_G98340.h1.t1	Cg008G2673400
OG0007209	Aa_G102280.h1.t1	Cg008G2880900
OG0007210	Aa_G98240.h1.t1	Cg008G2672300
OG0007211	Aa_G159100.h1.t1	Cg008G2670000
OG0007212	Aa_G356470.h1.t1	Cg008G2668500
OG0007213	Aa_G579950.h1.t1	Cg008G2668200
OG0007214	Aa_G458440.h1.t1	Cg008G2667600
OG0007215	Aa_G152800.h1.t1	Cg008G2665200
OG0007216	Aa_G231050.h1.t1	Cg008G2662600
OG0007217	Aa_G130460.h2.t1, Aa_G130460.h1.t1	Cg008G2660100
OG0007218	Aa_G635950.h1.t1	Cg008G2658500
OG0007219	Aa_G210830.h1.t1	Cg008G2657700
OG0007220	Aa_G691930.h1.t1	Cg008G2655100
OG0007221	Aa_G665900.h1.t1	Cg008G2653600
OG0007222	Aa_G701540.h1.t1	Cg008G2653300
OG0007223	Aa_G611220.h1.t1	Cg008G2650800
OG0007224	Aa_G189010.h1.t1	Cg003G0727500, Cg003G0870400
OG0007225	Aa_G189190.h1.t1	Cg003G0729400, Cg003G0868800
OG0007226	Aa_G189220.h1.t1	Cg003G0729500, Cg003G0868700
OG0007227	Aa_G187700.h1.t1	Cg003G0867600, Cg003G0730700
OG0007228	Aa_G353680.h1.t1	Cg001G0153300
OG0007229	Aa_G622920.h1.t1, Aa_G622920.h2.t1, Aa_G427150.h1.t1	Cg001G0155100
OG0007230	Aa_G130200.h1.t1	Cg001G0157100
OG0007231	Aa_G2950.h1.t1	Cg005G1687000
OG0007232	Aa_G432290.h1.t1	Cg005G1682700
OG0007233	Aa_G662590.h1.t1	Cg005G1678300
OG0007234	Aa_G319260.h1.t1	Cg005G1672300
OG0007235	Aa_G362370.h1.t1	Cg005G1669900
OG0007236	Aa_G266940.h1.t1, Aa_G541870.h1.t1	Cg005G1666700
OG0007237	Aa_G371220.h1.t1	Cg005G1660000
OG0007238	Aa_G466710.h1.t1	Cg005G1658600
OG0007239	Aa_G18010.h1.t1	Cg005G1653300
OG0007240	Aa_G18170.h1.t1	Cg005G1652000
OG0007241	Aa_G405380.h1.t1	Cg005G1651500
OG0007242	Aa_G60100.h1.t1	Cg005G1649600
OG0007243	Aa_G460130.h1.t1	Cg005G1646000
OG0007244	Aa_G243190.h1.t1	Cg005G1645400
OG0007246	Aa_G459860.h1.t1	Cg005G1643300
OG0007247	Aa_G154160.h1.t1	Cg005G1637200
OG0007248	Aa_G302680.h1.t1	Cg005G1637100
OG0007249	Aa_G85510.h1.t1	Cg005G1633200
OG0007250	Aa_G25080.h1.t1	Cg005G1632700
OG0007252	Aa_G249110.h1.t1	Cg005G1629100
OG0007253	Aa_G159320.h1.t1	Cg005G1627400
OG0007254	Aa_G263140.h1.t1	Cg005G1622800
OG0007255	Aa_G263120.h1.t1	Cg005G1622700
OG0007256	Aa_G589090.h1.t1	Cg005G1621300
OG0007257	Aa_G167490.h1.t1	Cg005G1618400
OG0007260	Aa_G243580.h1.t1	Cg005G1608300
OG0007261	Aa_G243680.h1.t1	Cg005G1609300
OG0007262	Aa_G243740.h1.t1	Cg005G1609900
OG0007263	Aa_G257810.h1.t1	Cg005G1606100
OG0007264	Aa_G148590.h1.t1, Aa_G148600.h1.t1	Cg005G1604300
OG0007265	Aa_G148660.h1.t1	Cg005G1603900
OG0007266	Aa_G148690.h1.t1	Cg005G1603500, Cg005G1610500
OG0007267	Aa_G404560.h1.t1	Cg005G1603200
OG0007268	Aa_G183690.h1.t1	Cg005G1602200
OG0007269	Aa_G208700.h1.t1	Cg005G1599200
OG0007270	Aa_G208670.h1.t1	Cg005G1598900
OG0007271	Aa_G89730.h1.t1	Cg008G2936500
OG0007272	Aa_G215310.h1.t1	Cg008G2941700
OG0007273	Aa_G484000.h1.t1, Aa_G831180.h1.t1	Cg001G0151800
OG0007274	Aa_G90910.h1.t1	Cg001G0150500
OG0007275	Aa_G29660.h1.t1	Cg001G0147100
OG0007276	Aa_G586320.h1.t1, Aa_G29580.h1.t1	Cg001G0146100
OG0007277	Aa_G438570.h1.t1, Aa_G438500.h1.t1	Cg006G1860700
OG0007278	Aa_G438540.h1.t1	Cg006G1861300
OG0007279	Aa_G309640.h1.t1	Cg006G1864400
OG0007280	Aa_G171110.h1.t1	Cg006G1861500
OG0007281	Aa_G171100.h1.t1	Cg005G1726400, Cg005G1726500, Cg006G1861600
OG0007282	Aa_G130880.h1.t1	Cg006G1998600
OG0007283	Aa_G613740.h1.t1	Cg006G1996600
OG0007284	Aa_G48050.h1.t1, Aa_G48080.h1.t1	Cg006G1995200
OG0007285	Aa_G430700.h1.t1	Cg006G1991400
OG0007286	Aa_G650860.h1.t1	Cg006G1989300
OG0007287	Aa_G366280.h1.t1	Cg006G1986100
OG0007288	Aa_G366300.h1.t1, Aa_G374460.h1.t1	Cg006G1985900
OG0007289	Aa_G348060.h1.t1	Cg006G1984900
OG0007290	Aa_G223690.h1.t1	Cg006G1983700
OG0007292	Aa_G655020.h1.t1	Cg006G1973700
OG0007293	Aa_G417020.h1.t1	Cg006G1972200
OG0007295	Aa_G389850.h1.t1	Cg006G1971000
OG0007296	Aa_G138680.h1.t1	Cg006G1970300
OG0007297	Aa_G138740.h1.t1	Cg006G1969500
OG0007299	Aa_G216320.h1.t1	Cg006G1967000
OG0007300	Aa_G476220.h1.t1	Cg006G1964300
OG0007301	Aa_G476210.h1.t1	Cg006G1964200
OG0007302	Aa_G355800.h1.t1	Cg006G1962900
OG0007303	Aa_G414290.h1.t1	Cg006G1961100
OG0007304	Aa_G414390.h1.t1	Cg006G1960000
OG0007305	Aa_G368860.h1.t1, Aa_G434770.h1.t1	Cg006G1957900
OG0007306	Aa_G489220.h1.t1	Cg006G1952400
OG0007307	Aa_G915050.h1.t1, Aa_G489240.h1.t1, Aa_G489250.h1.t1	Cg006G1952100
OG0007308	Aa_G489290.h1.t1	Cg006G1951300
OG0007309	Aa_G109190.h1.t1	Cg006G1950500
OG0007310	Aa_G109320.h1.t1	Cg006G1948600
OG0007311	Aa_G109360.h1.t1	Cg006G1947800
OG0007312	Aa_G484270.h1.t1	Cg002G0684000
OG0007313	Aa_G279500.h1.t1	Cg002G0681300
OG0007314	Aa_G279520.h1.t1	Cg002G0681100
OG0007315	Aa_G171990.h1.t1	Cg002G0680300
OG0007316	Aa_G480330.h1.t1	Cg002G0678100
OG0007317	Aa_G147050.h1.t1	Cg003G1062200
OG0007318	Aa_G165830.h1.t1	Cg003G1056700
OG0007319	Aa_G383080.h1.t1	Cg003G1055300
OG0007320	Aa_G383060.h1.t1	Cg003G1055100
OG0007321	Aa_G716110.h1.t1	Cg001G0119500
OG0007322	Aa_G23680.h1.t1	Cg003G1054100
OG0007323	Aa_G500320.h1.t1, Aa_G524520.h1.t1	Cg003G1050200
OG0007324	Aa_G81320.h1.t1	Cg003G1049000
OG0007325	Aa_G81330.h1.t1	Cg003G1048900
OG0007326	Aa_G527000.h1.t1	Cg003G1046800
OG0007327	Aa_G37400.h1.t1	Cg003G1045500
OG0007328	Aa_G37330.h1.t1	Cg003G1045100
OG0007329	Aa_G585340.h1.t1, Aa_G804580.h1.t1	Cg003G1043100
OG0007330	Aa_G20860.h1.t1	Cg003G1039900
OG0007331	Aa_G20880.h1.t1	Cg003G1039600
OG0007332	Aa_G21010.h1.t1	Cg003G1038300
OG0007333	Aa_G306120.h1.t1	Cg003G1036900
OG0007335	Aa_G51420.h1.t1	Cg003G1036000
OG0007336	Aa_G51430.h1.t1	Cg003G1035900
OG0007337	Aa_G51490.h1.t1	Cg003G1035400
OG0007338	Aa_G51550.h1.t1	Cg003G1034700
OG0007339	Aa_G268370.h1.t1	Cg003G1032000
OG0007340	Aa_G268240.h1.t1	Cg003G1030700, Cg003G1030600
OG0007341	Aa_G268220.h1.t1	Cg003G1030400
OG0007343	Aa_G76100.h1.t1	Cg003G1029000
OG0007344	Aa_G76060.h1.t1	Cg003G1028600
OG0007345	Aa_G472770.h1.t1	Cg003G1022800
OG0007346	Aa_G320850.h1.t1	Cg003G1022600
OG0007347	Aa_G320890.h1.t1	Cg003G1022300
OG0007348	Aa_G320900.h1.t1	Cg003G1022200
OG0007349	Aa_G320940.h1.t1	Cg003G1021800
OG0007350	Aa_G621080.h1.t1	Cg003G1018100
OG0007351	Aa_G13520.h1.t1	Cg003G1015200
OG0007352	Aa_G13510.h1.t1	Cg003G1015100
OG0007353	Aa_G315960.h1.t1	Cg003G1013400
OG0007354	Aa_G61450.h1.t1	Cg003G1010300
OG0007355	Aa_G206580.h1.t1	Cg001G0275700
OG0007356	Aa_G583360.h1.t1	Cg003G1007300
OG0007357	Aa_G401150.h1.t1	Cg003G1006700
OG0007358	Aa_G401180.h1.t1	Cg003G1006400
OG0007359	Aa_G401210.h1.t1	Cg003G1006100
OG0007360	Aa_G448800.h1.t1	Cg003G1004000
OG0007361	Aa_G94900.h1.t1	Cg003G1000900
OG0007362	Aa_G94750.h1.t1	Cg003G0999800
OG0007363	Aa_G94740.h1.t1	Cg003G0999700
OG0007364	Aa_G97940.h1.t1	Cg008G2788200
OG0007365	Aa_G143180.h1.t1	Cg008G2792500
OG0007366	Aa_G578240.h1.t1	Cg008G2793600
OG0007367	Aa_G630830.h1.t1	Cg008G2794100
OG0007368	Aa_G475040.h1.t1	Cg008G2795400
OG0007369	Aa_G46170.h1.t1	Cg008G2798400
OG0007370	Aa_G630450.h1.t1, Aa_G46080.h1.t1	Cg008G2799100
OG0007371	Aa_G45530.h1.t1	Cg008G2800000
OG0007372	Aa_G45380.h1.t1	Cg008G2801400
OG0007374	Aa_G45240.h1.t1, Aa_G45240.h2.t1	Cg008G2802600
OG0007375	Aa_G45230.h1.t1	Cg008G2802700
OG0007376	Aa_G392320.h1.t1	Cg008G2803100
OG0007377	Aa_G398160.h1.t1	Cg008G2806100
OG0007378	Aa_G398130.h1.t1	Cg008G2806300
OG0007379	Aa_G398120.h1.t1	Cg008G2806400
OG0007380	Aa_G70650.h1.t1	Cg008G2810100
OG0007381	Aa_G550370.h1.t1	Cg008G2812000
OG0007382	Aa_G552760.h1.t1	Cg008G2812500
OG0007383	Aa_G539320.h1.t1	Cg008G2813800
OG0007384	Aa_G181380.h1.t1	Cg008G2759200
OG0007385	Aa_G181320.h1.t1	Cg008G2758200
OG0007386	Aa_G181160.h1.t1	Cg008G2762200
OG0007387	Aa_G181150.h1.t1	Cg008G2762300
OG0007388	Aa_G478050.h1.t1	Cg008G2763100
OG0007389	Aa_G230410.h1.t1	Cg008G2763700
OG0007390	Aa_G230400.h1.t1	Cg008G2763800
OG0007391	Aa_G68390.h1.t1	Cg008G2764700
OG0007392	Aa_G68240.h1.t1	Cg008G2766100
OG0007393	Aa_G68190.h1.t1	Cg008G2766600
OG0007394	Aa_G15520.h1.t1	Cg008G2769800
OG0007395	Aa_G314260.h1.t1	Cg008G2771900
OG0007396	Aa_G672100.h1.t1	Cg008G2773400
OG0007397	Aa_G633710.h1.t1, Aa_G633710.h2.t1	Cg008G2773800
OG0007398	Aa_G404830.h1.t1	Cg008G2774100
OG0007399	Aa_G444230.h1.t1	Cg008G2776000
OG0007400	Aa_G9020.h1.t1	Cg008G2777100
OG0007401	Aa_G8900.h1.t1, Aa_G8910.h1.t1	Cg008G2777600
OG0007402	Aa_G447570.h1.t1	Cg008G2782600
OG0007404	Aa_G173780.h1.t1	Cg008G2784500
OG0007405	Aa_G173760.h1.t1	Cg004G1230600, Cg006G1911700, Cg008G2784900
OG0007406	Aa_G629220.h1.t1	Cg008G2786600
OG0007407	Aa_G127310.h1.t1	Cg003G0998200
OG0007408	Aa_G127230.h1.t1, Aa_G127230.h2.t1	Cg003G0997500
OG0007409	Aa_G478600.h1.t1	Cg003G0995800
OG0007410	Aa_G110790.h1.t1	Cg006G1849000
OG0007411	Aa_G34010.h1.t1	Cg003G0991800
OG0007412	Aa_G101900.h1.t1	Cg003G0898300
OG0007413	Aa_G33940.h1.t1	Cg003G0990500
OG0007414	Aa_G33910.h1.t1	Cg003G0990200
OG0007415	Aa_G263940.h1.t1	Cg005G1582700
OG0007416	Aa_G550760.h1.t1	Cg003G0987500
OG0007417	Aa_G27930.h1.t1	Cg003G0983600
OG0007419	Aa_G345470.h1.t1	Cg003G0981000
OG0007420	Aa_G345590.h1.t1	Cg003G0980100
OG0007421	Aa_G246290.h1.t1	Cg003G0978700
OG0007422	Aa_G148020.h1.t1	Cg003G0977800
OG0007423	Aa_G147940.h1.t1	Cg003G0977200
OG0007424	Aa_G93810.h1.t1	Cg003G0975100
OG0007425	Aa_G93800.h1.t1	Cg003G0975000
OG0007426	Aa_G93750.h1.t1	Cg003G0974400
OG0007427	Aa_G31640.h1.t1	Cg003G0970000
OG0007428	Aa_G31760.h1.t1	Cg003G0968400
OG0007429	Aa_G31790.h1.t1, Aa_G31780.h1.t1	Cg003G0968200
OG0007430	Aa_G31830.h1.t1	Cg003G0967900
OG0007431	Aa_G227750.h1.t1	Cg003G0966600
OG0007432	Aa_G607630.h1.t1	Cg003G0964500
OG0007433	Aa_G313080.h1.t1	Cg003G0884500
OG0007434	Aa_G168140.h1.t1	Cg003G0959500
OG0007435	Aa_G168110.h1.t1	Cg003G0959800
OG0007436	Aa_G331630.h1.t1	Cg003G0960700
OG0007437	Aa_G331640.h1.t1	Cg003G0960800
OG0007438	Aa_G69010.h1.t1	Cg003G0961500
OG0007439	Aa_G355110.h1.t1	Cg003G0957800
OG0007440	Aa_G232860.h1.t1	Cg003G0954500
OG0007441	Aa_G216660.h1.t1	Cg003G0950300
OG0007442	Aa_G253210.h1.t1	Cg003G0949400
OG0007443	Aa_G441240.h1.t1	Cg003G0947800
OG0007444	Aa_G689960.h1.t1	Cg001G0115300
OG0007445	Aa_G48490.h1.t1	Cg003G0944800
OG0007446	Aa_G483110.h1.t1	Cg003G0939300
OG0007447	Aa_G701990.h1.t1	Cg003G0938800
OG0007448	Aa_G542630.h1.t1	Cg003G0938000
OG0007449	Aa_G356280.h1.t1, Aa_G225260.h1.t1	Cg002G0531900
OG0007450	Aa_G102680.h1.t1	Cg002G0536200
OG0007451	Aa_G426090.h1.t1	Cg002G0540300, Cg002G0540100
OG0007452	Aa_G88120.h1.t1	Cg003G0926300
OG0007453	Aa_G516250.h1.t1	Cg003G0928200
OG0007454	Aa_G335480.h1.t1	Cg003G0931200, Cg003G0928300
OG0007455	Aa_G577370.h1.t1	Cg003G0720400, Cg014G3035200
OG0007456	Aa_G99740.h1.t1	Cg014G3034800, Cg003G0720800
OG0007457	Aa_G188770.h1.t1	Cg003G0725500, Cg014G3029100
OG0007458	Aa_G188880.h1.t1	Cg003G0871300, Cg003G0726600
OG0007459	Aa_G495790.h1.t1	Cg008G2646700
OG0007460	Aa_G504170.h1.t1, Aa_G84920.h1.t1	Cg008G2644900
OG0007461	Aa_G564950.h1.t1	Cg008G2644400
OG0007462	Aa_G244420.h1.t1	Cg008G2642400
OG0007463	Aa_G420730.h1.t1	Cg008G2639000
OG0007465	Aa_G414660.h1.t1	Cg008G2637000
OG0007466	Aa_G414840.h1.t1	Cg008G2635400
OG0007467	Aa_G261380.h1.t1	Cg008G2630200
OG0007468	Aa_G464220.h1.t1, Aa_G560600.h1.t1, Aa_G88840.h1.t1	Cg008G2628000
OG0007469	Aa_G353250.h1.t1	Cg008G2624700
OG0007470	Aa_G353290.h1.t1, Aa_G352520.h1.t1	Cg008G2624400
OG0007471	Aa_G331810.h1.t1	Cg008G2620200
OG0007472	Aa_G73250.h1.t1	Cg008G2618100
OG0007473	Aa_G181600.h1.t1	Cg008G2614800
OG0007474	Aa_G140730.h1.t1	Cg008G2613200
OG0007475	Aa_G322240.h1.t1	Cg004G1160900
OG0007476	Aa_G337140.h1.t1	Cg008G2610800
OG0007477	Aa_G789610.h1.t1	Cg008G2610000
OG0007479	Aa_G170180.h1.t1	Cg008G2605300
OG0007480	Aa_G170190.h1.t1	Cg008G2605200
OG0007482	Aa_G451920.h1.t1	Cg008G2602800
OG0007483	Aa_G451900.h1.t1	Cg008G2602500
OG0007484	Aa_G456520.h1.t1	Cg008G2602000
OG0007485	Aa_G260670.h1.t1	Cg008G2599000
OG0007486	Aa_G260640.h1.t1	Cg008G2598500
OG0007487	Aa_G506880.h1.t1	Cg008G2597100
OG0007488	Aa_G85290.h1.t1	Cg008G2595800
OG0007489	Aa_G85300.h1.t1	Cg008G2595900
OG0007490	Aa_G5930.h1.t1, Aa_G85310.h1.t1	Cg008G2596000
OG0007491	Aa_G85350.h1.t1	Cg008G2596400
OG0007493	Aa_G18620.h1.t1	Cg008G2592100
