Orthogroup	Capsella_rubella	Cardamine_glauca
OG0007514	XP_006302700.1	Cg007G265220
OG0007515	XP_006301644.1	Cg007G264510
OG0007516	XP_006303018.1	Cg007G262580, Cg007G263570
OG0007517	XP_023636846.1	Cg008G298090
OG0007518	XP_006301812.1	Cg007G245650
OG0007519	XP_006303224.1	Cg006G195160
OG0007520	XP_006300405.1	Cg007G246160
OG0007521	XP_006301318.1	Cg007G246310
OG0007522	XP_006300873.2	Cg007G246640
OG0007523	XP_023643226.1	Cg007G247020
OG0007524	XP_006302039.1	Cg007G247090
OG0007525	XP_006300849.1	Cg007G247200
OG0007526	XP_006301231.1	Cg007G247330
OG0007527	XP_006301856.1	Cg007G247890
OG0007528	XP_006302349.1	Cg007G247990
OG0007529	XP_006301659.2	Cg003G087650, Cg003G087820
OG0007530	XP_023641396.1	Cg004G128360
OG0007531	XP_023641078.1	Cg004G128340
OG0007532	XP_006299860.1	Cg004G128330
OG0007533	XP_006300540.1, XP_006298138.1	Cg004G128210
OG0007534	XP_006284669.1	Cg001G012650
OG0007535	XP_006285002.1	Cg001G014930
OG0007536	XP_006285906.1	Cg001G014790
OG0007537	XP_006283906.1	Cg001G014690
OG0007538	XP_006293992.2	Cg005G165170
OG0007539	XP_006294143.1	Cg005G165300, Cg005G165260
OG0007540	XP_006293704.1	Cg005G165340
OG0007541	XP_006298117.1	Cg004G124790
OG0007542	XP_006297513.2	Cg004G124800
OG0007543	XP_006297844.1	Cg004G124850
OG0007544	XP_006297189.1	Cg004G125130
OG0007545	XP_006296961.1	Cg004G125180
OG0007546	XP_006296729.1	Cg004G125350
OG0007547	XP_006297732.1	Cg004G125430
OG0007548	XP_023636205.1	Cg008G284480
OG0007549	XP_006299999.1	Cg004G125630
OG0007550	XP_006281180.1	Cg004G125710
OG0007551	XP_023641064.1	Cg004G125950
OG0007552	XP_006298719.1	Cg004G126140
OG0007553	XP_006288622.1	Cg008G285460
OG0007554	XP_006298102.1	Cg004G126430
OG0007555	XP_006298380.1	Cg004G126940
OG0007556	XP_023641495.1	Cg004G127020
OG0007557	XP_006297848.1	Cg004G127130
OG0007558	XP_006298786.1	Cg004G127260
OG0007559	XP_006299102.2	Cg004G127390
OG0007560	XP_006296618.1	Cg004G127490
OG0007561	XP_006298573.1	Cg004G127530
OG0007562	XP_006298425.1	Cg004G127580
OG0007563	XP_006285510.1	Cg001G012590
OG0007564	XP_006297768.2	Cg004G127710
OG0007565	XP_006297385.1	Cg004G127720
OG0007566	XP_006299443.1	Cg004G127760
OG0007567	XP_023642255.1	Cg004G128060
OG0007568	XP_023641654.1	Cg004G128080
OG0007569	XP_006291780.1	Cg002G049050
OG0007570	XP_006280044.1	Cg003G091280
OG0007571	XP_006282005.1	Cg008G324390
OG0007572	XP_006304153.1	Cg006G202780
OG0007573	XP_006282100.1	Cg003G096600
OG0007574	XP_006281172.1	Cg003G096750
OG0007575	XP_006281366.2	Cg003G096970
OG0007576	XP_023639779.1	Cg003G097040
OG0007577	XP_006286258.1	Cg001G007000
OG0007578	XP_006279826.1	Cg003G099190
OG0007579	XP_006281057.1	Cg003G100210
OG0007580	XP_023644353.1	Cg003G100120
OG0007581	XP_006280090.1	Cg003G099910
OG0007582	XP_006279485.1	Cg003G099840
OG0007583	XP_006282071.2	Cg003G099810
OG0007584	XP_006280226.1	Cg003G100240
OG0007585	XP_006280958.1	Cg003G100310
OG0007586	XP_023635607.1	Cg003G101300
OG0007587	XP_006282084.1	Cg003G101080
OG0007588	XP_006280648.1	Cg003G101620
OG0007589	XP_006281306.1	Cg003G101810
OG0007590	XP_023640493.1	Cg003G102210
OG0007591	XP_006282268.1	Cg003G102900
OG0007592	XP_006280158.1	Cg003G103160
OG0007593	XP_006280439.1	Cg003G103380
OG0007594	XP_023637306.1	Cg003G103480
OG0007595	XP_006304835.1	Cg006G234400
OG0007596	XP_006279916.1	Cg003G104360
OG0007597	XP_006280349.1	Cg003G104530
OG0007598	XP_006280298.1	Cg003G104560
OG0007599	XP_023641323.1	Cg003G104610
OG0007600	XP_006281056.1	Cg003G104980
OG0007601	XP_006281929.1	Cg003G105040
OG0007602	XP_006280689.1	Cg003G105240
OG0007603	XP_006279741.1	Cg003G105370
OG0007604	XP_006279902.1	Cg003G105750
OG0007605	XP_006289878.1	Cg008G306980
OG0007606	XP_006286938.1	Cg008G293540
OG0007607	XP_006286470.1	Cg008G293280
OG0007608	XP_006286397.1	Cg008G293190
OG0007609	XP_006287265.1	Cg008G293150
OG0007610	XP_006290068.2	Cg008G293040
OG0007611	XP_006288792.1	Cg008G292840
OG0007612	XP_006286652.1	Cg008G292730
OG0007613	XP_006287315.1	Cg008G292570
OG0007614	XP_023636307.1	Cg008G292480
OG0007615	XP_006289173.1	Cg008G292380
OG0007616	XP_006289197.1	Cg008G292240
OG0007617	XP_006288237.1	Cg008G291920
OG0007618	XP_006288109.1	Cg008G291900
OG0007619	XP_006287304.1	Cg008G291700
OG0007620	XP_023636723.1	Cg008G291480
OG0007621	XP_023637265.1	Cg008G291080
OG0007622	XP_006288927.1	Cg008G289670
OG0007623	XP_023637235.1	Cg008G289510
OG0007624	XP_023635989.1	Cg008G289430
OG0007625	XP_006290199.1	Cg008G289360
OG0007626	XP_006287925.1	Cg008G289000
OG0007627	XP_023636353.1	Cg008G288970
OG0007628	XP_006289808.1	Cg008G288710
OG0007629	XP_023636279.1	Cg008G288110
OG0007630	XP_006287883.1	Cg008G288060
OG0007631	XP_006285372.1	Cg001G023590
OG0007632	XP_006283775.1	Cg001G023080
OG0007633	XP_006283799.1	Cg001G022900
OG0007634	XP_006283488.1	Cg001G022820
OG0007635	XP_023634532.1	Cg001G022770
OG0007636	XP_006282763.1	Cg001G022420
OG0007637	XP_023636507.1	Cg003G080850
OG0007638	XP_006284265.1	Cg001G021860
OG0007639	XP_023634087.1	Cg001G021770
OG0007640	XP_023634413.1	Cg001G021510
OG0007641	XP_006282736.2	Cg001G021280
OG0007642	XP_006284762.1	Cg001G020770
OG0007643	XP_006282847.1	Cg001G020660
OG0007644	XP_006282196.1	Cg003G109950
OG0007645	XP_006283838.1	Cg001G020320
OG0007646	XP_023633787.1	Cg001G020060
OG0007648	XP_023634853.1	Cg001G019600
OG0007649	XP_006283396.1	Cg001G019340
OG0007650	XP_006286235.1	Cg001G018890
OG0007651	XP_006284970.1	Cg001G018830
OG0007652	XP_006284541.1	Cg001G018700
OG0007653	XP_006282681.1	Cg001G018630
OG0007654	XP_023633650.1	Cg001G018450
OG0007655	XP_006282748.1	Cg001G018360
OG0007656	XP_023634502.1	Cg001G018260
OG0007657	XP_006283819.1	Cg001G018070
OG0007658	XP_006284940.1	Cg001G017900
OG0007659	XP_006283627.1	Cg001G017870
OG0007660	XP_006284373.1	Cg001G017280
OG0007661	XP_006284175.1	Cg001G017160
OG0007662	XP_006284583.1	Cg001G016970
OG0007663	XP_023645590.1	Cg006G212420
OG0007664	XP_006305115.1	Cg006G212380
OG0007665	XP_006306798.1	Cg006G212140
OG0007666	XP_006305703.1	Cg006G210980
OG0007667	XP_006303971.2	Cg006G210370
OG0007668	XP_006307678.1	Cg006G207770, Cg006G207810
OG0007669	XP_006305116.1	Cg006G204040
OG0007670	XP_006303973.1	Cg006G202370
OG0007671	XP_006304043.2	Cg006G203100
OG0007672	XP_023645824.1	Cg006G202220
OG0007673	XP_006297908.1	Cg004G123740
OG0007674	XP_023644745.1	Cg006G218590
OG0007675	XP_006304381.1	Cg006G218340
OG0007676	XP_006293967.1	Cg005G189070
OG0007677	XP_023632883.1	Cg006G218150
OG0007678	XP_006303989.1	Cg006G218070
OG0007679	XP_023645588.1	Cg006G217550
OG0007680	XP_006304276.2	Cg006G216270
OG0007681	XP_006306879.1	Cg006G216070
OG0007682	XP_006307148.1	Cg006G215740
OG0007683	XP_006306380.1	Cg006G215720
OG0007684	XP_006307230.1	Cg006G215640
OG0007685	XP_006282468.1	Cg001G004660
OG0007686	XP_006286691.1	Cg006G199260
OG0007687	XP_006282990.1	Cg001G004360
OG0007688	XP_006284061.1	Cg001G004140
OG0007689	XP_006283732.1	Cg001G004080
OG0007690	XP_006284108.1	Cg001G003830
OG0007691	XP_006284188.1	Cg001G003640
OG0007692	XP_006282757.2	Cg001G003620
OG0007693	XP_006285193.1	Cg001G003410
OG0007694	XP_006283606.1	Cg001G003180
OG0007695	XP_006293370.1	Cg005G191240
OG0007696	XP_006284246.1	Cg001G003060
OG0007697	XP_006282697.1	Cg001G002670
OG0007698	XP_006283903.1	Cg001G002530
OG0007699	XP_006286269.2	Cg001G002470
OG0007700	XP_006283492.1	Cg001G002460
OG0007701	XP_006283269.1	Cg001G002280
OG0007702	XP_006284714.1	Cg001G002060
OG0007703	XP_006283990.1	Cg001G001970
OG0007704	XP_023633771.1	Cg001G001700
OG0007705	XP_006285621.1	Cg001G001540
OG0007706	XP_006283960.1	Cg001G001370
OG0007707	XP_006282642.1	Cg001G000380
OG0007709	XP_006286311.2	Cg001G035990
OG0007710	XP_023633635.1	Cg001G038640
OG0007712	XP_023640944.1	Cg005G171550
OG0007713	XP_023640767.1	Cg005G171460
OG0007714	XP_023645860.1	Cg006G235820
OG0007715	XP_006305824.1	Cg006G215080
OG0007716	XP_006287398.1	Cg008G298390
OG0007717	XP_006293483.1	Cg005G171320
OG0007718	XP_006295456.1	Cg005G171380
OG0007719	XP_023637427.1	Cg003G085230
OG0007720	XP_006286513.2	Cg003G086020
OG0007721	XP_006288349.2	Cg003G087210
OG0007722	XP_023645006.1	Cg006G216470
OG0007723	XP_006295844.1	Cg005G172390
OG0007724	XP_006294871.1	Cg005G172540
OG0007725	XP_006296039.1	Cg005G172670
OG0007726	XP_006293825.2	Cg005G172750
OG0007727	XP_006295284.1	Cg005G172760
OG0007728	XP_006294638.1	Cg005G173080
OG0007729	XP_023639507.1	Cg005G173140
OG0007730	XP_006279965.1	Cg008G317980
OG0007731	XP_006290194.1	Cg003G083880
OG0007732	XP_006289656.1	Cg003G082990
OG0007733	XP_006289598.1	Cg003G082570
OG0007734	XP_006287969.1	Cg003G082070
OG0007735	XP_006289429.1	Cg003G081270
OG0007736	XP_006287068.1	Cg003G081050
OG0007737	XP_006287494.1	Cg003G080630
OG0007738	XP_006287620.1	Cg003G080210, Cg003G093770
OG0007739	XP_006288554.1	Cg008G300450
OG0007740	XP_006288769.1	Cg003G093880, Cg003G080120
OG0007741	XP_006281837.1	Cg008G321170
OG0007742	XP_023637075.1	Cg008G321870
OG0007743	XP_023639323.1	Cg008G322490
OG0007744	XP_006281156.2	Cg008G322700
OG0007745	XP_006281607.1	Cg007G257040, Cg008G323090
OG0007746	XP_006281127.1	Cg008G323180
OG0007747	XP_006280800.1	Cg008G323310
OG0007748	XP_006280347.2	Cg008G323560
OG0007749	XP_023637149.1	Cg008G323610
OG0007750	XP_006281194.2	Cg008G323940
OG0007751	XP_006289714.1	Cg008G285330
OG0007752	XP_006282042.1	Cg008G324030
OG0007753	XP_006282002.1	Cg008G324180
OG0007754	XP_006281890.1	Cg008G324430
OG0007755	XP_023635521.1, XP_023634892.1	Cg001G025370
OG0007756	XP_006284506.2	Cg001G033530
OG0007757	XP_006285336.1	Cg001G033680
OG0007758	XP_006286070.1	Cg001G027870
OG0007759	XP_023641759.1	Cg004G142870
OG0007760	XP_006298341.1	Cg004G142590
OG0007761	XP_006283246.1	Cg001G029560
OG0007762	XP_006284542.1	Cg001G028700
OG0007763	XP_006282443.1	Cg001G027890
OG0007764	XP_006283780.1	Cg001G026090
OG0007765	XP_006283644.2	Cg001G041850
OG0007766	XP_006283718.1	Cg001G042690
OG0007767	XP_023634458.1	Cg001G043000
OG0007769	XP_006294141.1	Cg005G157780
OG0007770	XP_006294807.2	Cg005G157900
OG0007771	XP_006295007.1	Cg005G157950
OG0007772	XP_006294109.1	Cg005G158320
OG0007773	XP_006293500.1	Cg005G158430
OG0007774	XP_006293545.2, XP_006296560.2	Cg005G158490
OG0007775	XP_006294780.1	Cg005G158500
OG0007776	XP_023639739.1	Cg005G159150
OG0007777	XP_006293911.1	Cg005G159220
OG0007778	XP_006294923.1	Cg005G159530
OG0007779	XP_006295978.1	Cg005G159640
OG0007781	XP_006293673.2	Cg005G159670
OG0007782	XP_006295060.1	Cg005G159700
OG0007783	XP_023639615.1	Cg005G159710
OG0007784	XP_006293676.1	Cg005G159810
OG0007785	XP_006295876.1	Cg005G160090
OG0007786	XP_006294463.1	Cg005G160400
OG0007787	XP_006294915.1	Cg005G160950
OG0007788	XP_006294265.1	Cg005G161410
OG0007789	XP_006296002.2	Cg005G161670
OG0007790	XP_023639499.1	Cg005G161750
OG0007792	XP_006293659.2	Cg005G162990
OG0007793	XP_006294317.2	Cg005G163400
OG0007794	XP_023639912.1	Cg005G164000
OG0007795	XP_006294465.1	Cg005G163810
OG0007796	XP_006288519.1	Cg008G282280
OG0007797	XP_006287771.1	Cg008G282500
OG0007798	XP_006305425.1, XP_006288286.1	Cg008G282650
OG0007799	XP_006288058.1	Cg008G282780
OG0007800	XP_006288842.1	Cg008G282850
OG0007801	XP_006287066.1	Cg008G283140
OG0007802	XP_023635974.1	Cg008G283220
OG0007803	XP_023635850.1	Cg008G283290
OG0007804	XP_006288165.1	Cg008G283310
OG0007805	XP_023635967.1	Cg008G283520
OG0007806	XP_006289547.1	Cg008G284610
OG0007807	XP_006288605.1	Cg008G283800
OG0007808	XP_006287392.2	Cg008G284570, Cg004G144700
OG0007809	XP_023637328.1	Cg008G284730
OG0007810	XP_006289221.1	Cg008G284880
OG0007811	XP_006286833.1	Cg008G284940
OG0007812	XP_006288103.1	Cg008G285010
OG0007813	XP_006287516.1	Cg008G285090
OG0007814	XP_023635832.1	Cg008G299880
OG0007815	XP_006287100.1	Cg008G300200
OG0007816	XP_006289719.1	Cg008G300210
OG0007817	XP_006286910.2	Cg008G301030
OG0007818	XP_006288672.1	Cg008G301180
OG0007819	XP_006286361.1	Cg008G301420
OG0007820	XP_006289655.1	Cg008G301470
OG0007821	XP_006287369.1	Cg008G301530
OG0007822	XP_006288254.1	Cg008G301560
OG0007823	XP_006287376.1	Cg008G301750
OG0007824	XP_023636153.1	Cg008G302240
OG0007825	XP_006287779.1	Cg008G302520
OG0007826	XP_006280175.2	Cg003G108470
OG0007827	XP_023639542.1	Cg003G108400
OG0007828	XP_006281551.1	Cg003G108220
OG0007829	XP_006281054.1	Cg003G107960
OG0007830	XP_006280933.2	Cg003G107670
OG0007831	XP_023640880.1	Cg003G107370
OG0007833	XP_023645705.1	Cg003G106610
OG0007834	XP_006280320.1	Cg003G106470
OG0007835	XP_006281149.1	Cg003G110950
OG0007836	XP_006282047.1	Cg003G111010
OG0007837	XP_006280553.1	Cg003G111020
OG0007838	XP_006281191.1	Cg003G111270
OG0007839	XP_006281308.1	Cg003G104450
OG0007840	XP_006279637.1	Cg003G111810
OG0007841	XP_006281931.1	Cg003G111870
OG0007842	XP_006282086.1	Cg003G112460
OG0007843	XP_006280921.1	Cg003G112600
OG0007844	XP_006280757.1	Cg003G112760
OG0007845	XP_006282168.1	Cg003G112780
OG0007846	XP_006281202.1	Cg003G112940
OG0007847	XP_006280879.1	Cg003G113240
OG0007848	XP_006280072.1	Cg003G113300
OG0007849	XP_006280087.1	Cg003G113680
OG0007850	XP_006279483.1	Cg003G113700
OG0007851	XP_006279944.1	Cg003G113830
OG0007852	XP_006281253.1	Cg003G114080
OG0007853	XP_023636839.1	Cg003G114340
OG0007854	XP_006279745.1	Cg003G114420
OG0007855	XP_006280438.2	Cg003G114510
OG0007856	XP_006280305.1	Cg003G114920
OG0007857	XP_023638701.1	Cg008G297360, Cg003G115380
OG0007858	XP_023638341.1	Cg002G055670
OG0007859	XP_023645753.1	Cg003G115530
OG0007860	XP_006289072.1	Cg014G332950, Cg003G076620
OG0007861	XP_006287312.1	Cg014G333050, Cg003G076520
OG0007862	XP_023636291.1	Cg003G076790, Cg014G332810
OG0007863	XP_006286665.1	Cg003G077050, Cg014G332580
OG0007864	XP_006287840.1	Cg014G332510, Cg003G077120
OG0007865	XP_023637197.1	Cg014G331670, Cg003G078010
OG0007866	XP_006286549.1	Cg003G077810, Cg014G331840
OG0007867	XP_006286487.2	Cg003G077360, Cg014G332260
OG0007868	XP_023635721.1	Cg003G078230, Cg014G331420
OG0007869	XP_006287533.1	Cg014G331390, Cg003G078260
OG0007870	XP_006288215.1	Cg014G331350, Cg003G078300
OG0007871	XP_006288678.1	Cg014G330740, Cg003G078790
OG0007872	XP_006289099.2	Cg003G078870, Cg014G330660
OG0007873	XP_006287594.1	Cg003G094830, Cg003G079110
OG0007874	XP_006288367.1	Cg003G079340, Cg003G094660
OG0007875	XP_006279640.1	Cg008G320380
OG0007876	XP_006280646.2	Cg008G319820
OG0007877	XP_023637053.1	Cg008G318870
OG0007878	XP_006294883.2	Cg005G173200
OG0007879	XP_006295303.1	Cg005G173240
OG0007880	XP_006295920.1	Cg005G174370
OG0007881	XP_006295126.1	Cg005G174390
OG0007882	XP_006294604.1	Cg005G174420
OG0007883	XP_023640272.1	Cg005G173690
OG0007884	XP_023640688.1	Cg005G174330
OG0007885	XP_023640585.1	Cg005G174890
OG0007886	XP_006293850.1	Cg005G175420
OG0007887	XP_023640914.1	Cg005G175560
OG0007888	XP_006293862.1	Cg005G175710
OG0007889	XP_006294266.1	Cg005G175750
OG0007890	XP_006304025.1	Cg006G239670
OG0007891	XP_006295885.1	Cg005G175890
OG0007892	XP_006293884.1	Cg005G176180
OG0007893	XP_006295663.1	Cg005G176450
OG0007894	XP_023640753.1	Cg005G176480
OG0007895	XP_006295044.1	Cg005G176630
OG0007896	XP_023644577.1	Cg006G239060
OG0007897	XP_006293768.1	Cg005G176830
OG0007898	XP_006294865.1	Cg005G178300
OG0007899	XP_006293705.1	Cg005G178320
OG0007900	XP_006296187.1	Cg005G178810
OG0007901	XP_006295257.1	Cg005G178870
OG0007902	XP_006294505.2	Cg005G179010
OG0007903	XP_006295762.1	Cg005G179590
OG0007904	XP_006293644.1	Cg005G182250
OG0007905	XP_006293818.1	Cg005G182960
OG0007907	XP_006296019.1	Cg005G185360
OG0007908	XP_006293899.2	Cg005G185940
OG0007909	XP_006284199.1	Cg001G013320
OG0007910	XP_006284962.1, XP_006280870.1	Cg001G013580
OG0007911	XP_006288682.1	Cg008G294980
OG0007912	XP_006300020.1	Cg004G116510
OG0007914	XP_006284615.1, XP_023634789.1	Cg001G035670
OG0007915	XP_006285834.1	Cg001G014220
OG0007916	XP_006297923.1	Cg004G116940
OG0007917	XP_006296602.1	Cg004G116990
OG0007918	XP_006287327.1	Cg008G295550
OG0007919	XP_006299473.1	Cg004G117270
OG0007920	XP_006297535.1	Cg004G117500
OG0007921	XP_006298994.2	Cg004G117790
OG0007922	XP_006298583.1	Cg004G117940
OG0007923	XP_006297231.1	Cg004G118060
OG0007924	XP_006298717.1	Cg004G118270
OG0007925	XP_006297811.1	Cg004G118600
OG0007926	XP_023641709.1	Cg004G119480
OG0007927	XP_006298440.1	Cg004G119790
OG0007928	XP_006299371.1	Cg004G120330
OG0007929	XP_006298436.1	Cg004G120380
OG0007930	XP_023641440.1	Cg004G120600
OG0007931	XP_006297044.1	Cg004G120840
OG0007932	XP_006296847.1	Cg004G120670
OG0007934	XP_006297819.1	Cg004G120970
OG0007935	XP_006298431.1	Cg004G121110
OG0007936	XP_023642026.1	Cg004G121290
OG0007937	XP_006296949.1	Cg004G121240
OG0007938	XP_023641727.1	Cg004G121520
OG0007939	XP_006300146.1	Cg004G121800
OG0007940	XP_006298092.2	Cg004G121920
OG0007941	XP_006297632.1	Cg004G122040
OG0007942	XP_006297962.1	Cg004G122460
OG0007943	XP_006297352.1	Cg004G122520, Cg004G122560
OG0007944	XP_023642192.1	Cg004G122590, Cg004G122550
OG0007945	XP_006297500.1	Cg004G122610
OG0007946	XP_006298618.1	Cg004G122630
OG0007947	XP_006298844.1	Cg004G122640
OG0007948	XP_006279717.1	Cg008G311110, Cg008G309310
OG0007949	XP_006296764.1	Cg004G123190
OG0007950	XP_006297636.1	Cg004G123390
OG0007951	XP_006296958.2	Cg004G123630
OG0007952	XP_006296980.1	Cg004G123770
OG0007953	XP_006298255.1	Cg004G123870
OG0007954	XP_023642689.1	Cg004G123880
OG0007955	XP_006298204.1	Cg004G124040
OG0007956	XP_006298049.1	Cg004G124150
OG0007957	XP_006299559.1	Cg004G124460
OG0007958	XP_006294355.1	Cg005G165970
OG0007959	XP_006295728.1	Cg005G166000
OG0007960	XP_006293648.1	Cg005G166020
OG0007961	XP_006295818.1	Cg005G166210
OG0007962	XP_023639852.1	Cg005G166340
OG0007963	XP_006295866.1	Cg005G166760
OG0007964	XP_006294631.1	Cg005G167450
OG0007965	XP_006295981.1	Cg005G170510
OG0007966	XP_006296048.1	Cg005G170470
OG0007967	XP_006294791.1	Cg005G170360
OG0007968	XP_006295828.1	Cg005G170080
OG0007969	XP_023639702.1	Cg005G170050
OG0007970	XP_006294468.1	Cg005G169860
OG0007971	XP_006295254.1	Cg005G169610
OG0007972	XP_006296293.2	Cg005G169580
OG0007973	XP_006293893.1	Cg005G169430
OG0007974	XP_006295079.1	Cg005G169300
OG0007975	XP_006295210.2	Cg005G168870
OG0007976	XP_006295025.2	Cg005G168790
OG0007977	XP_006296475.1	Cg005G168730
OG0007978	XP_006295903.1	Cg005G168560
OG0007979	XP_006294066.1	Cg005G168280
OG0007980	XP_023640291.1	Cg005G168110
OG0007981	XP_006293973.2	Cg005G167990
OG0007982	XP_006294910.1	Cg005G170760
OG0007983	XP_006304401.1	Cg006G230440
OG0007984	XP_006303890.1	Cg006G229700
OG0007985	XP_006305777.1	Cg006G229240
OG0007986	XP_006306770.1	Cg006G228170
OG0007987	XP_006305717.1	Cg006G227750
OG0007988	XP_006303188.1	Cg006G227830
OG0007989	XP_006303901.1	Cg006G227680
OG0007990	XP_006303925.1	Cg006G227670
OG0007991	XP_006291271.1	Cg006G227570
OG0007992	XP_023633012.1	Cg006G227420
OG0007993	XP_006307360.1	Cg006G227380
OG0007994	XP_006307111.1	Cg006G227140
OG0007995	XP_023645904.1	Cg006G226710
OG0007996	XP_006304867.1	Cg006G226690
OG0007997	XP_006304681.1	Cg006G226560
OG0007998	XP_006304420.1	Cg006G226530
OG0007999	XP_006307667.1	Cg006G226110
OG0008000	XP_006303154.1	Cg006G226100
OG0008002	XP_006305029.1	Cg006G225770
OG0008003	XP_006303317.1	Cg006G225670
OG0008004	XP_006306869.1	Cg006G225150
OG0008005	XP_006302835.2	Cg007G277110
OG0008006	XP_006305380.1	Cg006G224990
OG0008007	XP_006306088.2	Cg006G224690
OG0008008	XP_006307071.1	Cg006G224570
OG0008009	XP_006307452.1	Cg006G224530
OG0008010	XP_006302402.1	Cg007G277780
OG0008011	XP_006304297.1	Cg006G224520
OG0008012	XP_006303211.1	Cg006G224420
OG0008013	XP_006307189.1	Cg006G224350
OG0008015	XP_006304067.1	Cg006G223620
OG0008016	XP_006303849.1	Cg006G223440
OG0008017	XP_006304850.1	Cg006G223300
OG0008018	XP_006305765.1	Cg006G222850
OG0008019	XP_006305600.1	Cg006G222410
OG0008020	XP_006307206.1	Cg006G222060
OG0008021	XP_006307102.1	Cg006G221640
OG0008022	XP_006305408.1	Cg006G220360
OG0008023	XP_006307460.1	Cg006G220350
OG0008024	XP_006306517.1	Cg006G220270
OG0008025	XP_006302683.1	Cg007G268270
OG0008026	XP_023644675.1	Cg006G219590
OG0008027	XP_006306500.1	Cg006G219320
OG0008028	XP_006303401.1	Cg006G219330
OG0008029	XP_006303863.1	Cg006G219170
OG0008030	XP_006285527.2	Cg001G016690
OG0008031	XP_006283629.1	Cg001G016640
OG0008032	XP_006283365.1	Cg001G016580
OG0008033	XP_006285129.1	Cg001G016380
OG0008034	XP_023635593.1	Cg001G016270
OG0008035	XP_006284729.1	Cg001G015760
OG0008036	XP_006284394.1	Cg001G015690
OG0008037	XP_006285411.1	Cg001G015550
OG0008038	XP_006283834.1	Cg001G015480
OG0008039	XP_006283679.1	Cg001G015460
OG0008040	XP_006284577.2	Cg001G012830
OG0008041	XP_006283816.1	Cg001G012730
OG0008042	XP_006293906.2	Cg005G189170
OG0008043	XP_006293367.1	Cg005G189760
OG0008044	XP_006294499.1	Cg005G190220
OG0008045	XP_023640057.1	Cg005G191350
OG0008046	XP_006300588.1	Cg007G274720
OG0008047	XP_006294574.1	Cg005G191990
OG0008048	XP_006295655.1	Cg005G192000
OG0008049	XP_023640798.1	Cg005G192040
OG0008050	XP_023640929.1	Cg005G192160
OG0008051	XP_023640030.1	Cg005G192240
OG0008052	XP_006295285.1	Cg005G192910
OG0008053	XP_006294766.2	Cg005G193010
OG0008054	XP_006295251.1	Cg005G193060
OG0008055	XP_006293831.1	Cg005G193400
OG0008056	XP_006296345.1	Cg005G193620
OG0008058	XP_006296210.1	Cg005G193780
OG0008059	XP_023632949.1	Cg006G230750
OG0008060	XP_006307139.2	Cg006G230830
